Orthogroup	Prau	Prac
OG0000568	Prau.g_00656	Prac.g_00753
OG0000569	Prau.g_00661	Prac.g_00750
OG0000570	Prau.g_00662	Prac.g_00749
OG0000571	Prau.g_00664	Prac.g_00747
OG0000572	Prau.g_00665	Prac.g_00746
OG0000573	Prau.g_00666	Prac.g_00745
OG0000574	Prau.g_00667	Prac.g_00744
OG0000575	Prau.g_00668	Prac.g_00743
OG0000576	Prau.g_00669	Prac.g_00742
OG0000577	Prau.g_00670	Prac.g_00741
OG0000578	Prau.g_00671	Prac.g_00740
OG0000579	Prau.g_00672	Prac.g_00739
OG0000580	Prau.g_00673	Prac.g_00738
OG0000581	Prau.g_00674	Prac.g_00737
OG0000582	Prau.g_00675	Prac.g_00736
OG0000583	Prau.g_00676	Prac.g_00735
OG0000584	Prau.g_00678	Prac.g_00733
OG0000585	Prau.g_00679	Prac.g_00732
OG0000586	Prau.g_00680	Prac.g_00731
OG0000587	Prau.g_00681	Prac.g_00730
OG0000588	Prau.g_00682	Prac.g_00729
OG0000589	Prau.g_00683	Prac.g_00728
OG0000590	Prau.g_00684	Prac.g_00727
OG0000591	Prau.g_00685	Prac.g_00726
OG0000592	Prau.g_00686	Prac.g_00725
OG0000593	Prau.g_00687	Prac.g_00724
OG0000594	Prau.g_00688	Prac.g_00723
OG0000595	Prau.g_00689	Prac.g_00722
OG0000596	Prau.g_00690	Prac.g_00721
OG0000597	Prau.g_00694	Prac.g_00717
OG0000598	Prau.g_00695	Prac.g_00716
OG0000599	Prau.g_00696	Prac.g_00715
OG0000600	Prau.g_00697	Prac.g_00714
OG0000601	Prau.g_00698	Prac.g_00713
OG0000602	Prau.g_00699	Prac.g_00712
OG0000603	Prau.g_00700	Prac.g_00711
OG0000604	Prau.g_00701	Prac.g_00710
OG0000605	Prau.g_00702	Prac.g_00709
OG0000606	Prau.g_00703	Prac.g_00708
OG0000607	Prau.g_00704	Prac.g_00707
OG0000608	Prau.g_00705	Prac.g_00706
OG0000609	Prau.g_00707	Prac.g_00704
OG0000610	Prau.g_00708	Prac.g_00703
OG0000611	Prau.g_00710	Prac.g_00701
OG0000612	Prau.g_00711	Prac.g_00700
OG0000613	Prau.g_00713	Prac.g_00698
OG0000614	Prau.g_00719	Prac.g_00692
OG0000615	Prau.g_00720	Prac.g_00691
OG0000616	Prau.g_00721	Prac.g_00690
OG0000617	Prau.g_00723	Prac.g_00688
OG0000618	Prau.g_00724	Prac.g_00687
OG0000619	Prau.g_00725	Prac.g_00686
OG0000620	Prau.g_00727	Prac.g_00684
OG0000621	Prau.g_00728	Prac.g_00683
OG0000622	Prau.g_00729	Prac.g_00682
OG0000623	Prau.g_00730	Prac.g_00681
OG0000624	Prau.g_00732	Prac.g_00679
OG0000625	Prau.g_00733	Prac.g_00678
OG0000626	Prau.g_00734	Prac.g_00677
OG0000627	Prau.g_00735	Prac.g_00676
OG0000628	Prau.g_00736	Prac.g_00675
OG0000629	Prau.g_00737	Prac.g_00674
OG0000630	Prau.g_00739	Prac.g_00672
OG0000631	Prau.g_00740	Prac.g_00671
OG0000632	Prau.g_00744	Prac.g_00667
OG0000633	Prau.g_00745	Prac.g_00666
OG0000634	Prau.g_00756	Prac.g_01559
OG0000635	Prau.g_00758	Prac.g_01557
OG0000636	Prau.g_00759	Prac.g_01556
OG0000637	Prau.g_00761	Prac.g_01554
OG0000638	Prau.g_00762	Prac.g_01553
OG0000639	Prau.g_00763	Prac.g_01552
OG0000640	Prau.g_00764	Prac.g_01551
OG0000641	Prau.g_00765	Prac.g_01550
OG0000642	Prau.g_00766	Prac.g_01549
OG0000643	Prau.g_00767	Prac.g_01548
OG0000644	Prau.g_00769	Prac.g_01546
OG0000645	Prau.g_00770	Prac.g_01545
OG0000646	Prau.g_00771	Prac.g_01544
OG0000647	Prau.g_00772	Prac.g_01543
OG0000648	Prau.g_00773	Prac.g_01542
OG0000649	Prau.g_00774	Prac.g_01541
OG0000650	Prau.g_00775	Prac.g_01540
OG0000651	Prau.g_00776	Prac.g_01539
OG0000652	Prau.g_00778	Prac.g_01537
OG0000653	Prau.g_00798	Prac.g_01523
OG0000654	Prau.g_00800	Prac.g_01521
OG0000655	Prau.g_00811	Prac.g_01513
OG0000656	Prau.g_00816	Prac.g_01508
OG0000657	Prau.g_00818	Prac.g_01507
OG0000658	Prau.g_00819	Prac.g_01506
OG0000659	Prau.g_00820	Prac.g_01505
OG0000660	Prau.g_00832	Prac.g_01498
OG0000661	Prau.g_00841	Prac.g_01489
OG0000662	Prau.g_00843	Prac.g_01487
OG0000663	Prau.g_00845	Prac.g_01484
OG0000664	Prau.g_00846	Prac.g_01483
OG0000665	Prau.g_00847	Prac.g_01482
OG0000666	Prau.g_00848	Prac.g_01481
OG0000667	Prau.g_00849	Prac.g_01480
OG0000668	Prau.g_00850	Prac.g_01479
OG0000669	Prau.g_00851	Prac.g_01478
OG0000670	Prau.g_00853	Prac.g_01476
OG0000671	Prau.g_00854	Prac.g_01475
OG0000672	Prau.g_00855	Prac.g_01474
OG0000673	Prau.g_00856	Prac.g_01473
OG0000674	Prau.g_00857	Prac.g_01472
OG0000675	Prau.g_00858	Prac.g_01471
OG0000676	Prau.g_00860	Prac.g_01469
OG0000677	Prau.g_00862	Prac.g_01467
OG0000678	Prau.g_00863	Prac.g_01466
OG0000679	Prau.g_00864	Prac.g_01465
OG0000680	Prau.g_00865	Prac.g_01464
OG0000681	Prau.g_00866	Prac.g_01463
OG0000682	Prau.g_00867	Prac.g_01462
OG0000683	Prau.g_00868	Prac.g_01461
OG0000684	Prau.g_00869	Prac.g_01460
OG0000685	Prau.g_00870	Prac.g_01459
OG0000686	Prau.g_00871	Prac.g_01458
OG0000687	Prau.g_00872	Prac.g_01457
OG0000688	Prau.g_00873	Prac.g_01456
OG0000689	Prau.g_00874	Prac.g_01455
OG0000690	Prau.g_00875	Prac.g_01454
OG0000691	Prau.g_00877	Prac.g_01452
OG0000692	Prau.g_00878	Prac.g_01451
OG0000693	Prau.g_00879	Prac.g_01450
OG0000694	Prau.g_00880	Prac.g_01449
OG0000695	Prau.g_00881	Prac.g_01448
OG0000696	Prau.g_00882	Prac.g_01447
OG0000697	Prau.g_00884	Prac.g_01445
OG0000698	Prau.g_00885	Prac.g_01444
OG0000699	Prau.g_00888	Prac.g_01441
OG0000700	Prau.g_00889	Prac.g_01440
OG0000701	Prau.g_00890	Prac.g_01439
OG0000702	Prau.g_00891	Prac.g_01438
OG0000703	Prau.g_00892	Prac.g_01437
OG0000704	Prau.g_00893	Prac.g_01436
OG0000705	Prau.g_00895	Prac.g_01434
OG0000706	Prau.g_00896	Prac.g_01433
OG0000707	Prau.g_00897	Prac.g_01432
OG0000708	Prau.g_00898	Prac.g_01431
OG0000709	Prau.g_00899	Prac.g_01430
OG0000710	Prau.g_00900	Prac.g_01429
OG0000711	Prau.g_00902	Prac.g_01428
OG0000712	Prau.g_00903	Prac.g_01427
OG0000713	Prau.g_00904	Prac.g_01426
OG0000714	Prau.g_00906	Prac.g_01424
OG0000715	Prau.g_00907	Prac.g_01423
OG0000716	Prau.g_00908	Prac.g_01422
OG0000717	Prau.g_00909	Prac.g_01421
OG0000718	Prau.g_00910	Prac.g_01420
OG0000719	Prau.g_00912	Prac.g_01418
OG0000720	Prau.g_00914	Prac.g_01416
OG0000721	Prau.g_00915	Prac.g_01415
OG0000722	Prau.g_00942	Prac.g_01401
OG0000723	Prau.g_00946	Prac.g_01396
OG0000724	Prau.g_00949	Prac.g_01393
OG0000725	Prau.g_00950	Prac.g_01392
OG0000726	Prau.g_00951	Prac.g_01391
OG0000727	Prau.g_00952	Prac.g_01390
OG0000728	Prau.g_00953	Prac.g_01389
OG0000729	Prau.g_00954	Prac.g_01387
OG0000730	Prau.g_00955	Prac.g_01386
OG0000731	Prau.g_00956	Prac.g_01384
OG0000732	Prau.g_00957	Prac.g_01383
OG0000733	Prau.g_00958	Prac.g_01382
OG0000734	Prau.g_00959	Prac.g_01381
OG0000735	Prau.g_00960	Prac.g_01380
OG0000736	Prau.g_00962	Prac.g_01378
OG0000737	Prau.g_00963	Prac.g_01377
OG0000738	Prau.g_00965	Prac.g_01375
OG0000739	Prau.g_00966	Prac.g_01374
OG0000740	Prau.g_00967	Prac.g_01373
OG0000741	Prau.g_00969	Prac.g_01371
OG0000742	Prau.g_00970	Prac.g_01370
OG0000743	Prau.g_00974	Prac.g_01367
OG0000744	Prau.g_00975	Prac.g_01366
OG0000745	Prau.g_00977	Prac.g_01365
OG0000746	Prau.g_00978	Prac.g_01364
OG0000747	Prau.g_00979	Prac.g_01363
OG0000748	Prau.g_00980	Prac.g_01362
OG0000749	Prau.g_00981	Prac.g_01361
OG0000750	Prau.g_00982	Prac.g_01360
OG0000751	Prau.g_00984	Prac.g_01358
OG0000752	Prau.g_00985	Prac.g_01357
OG0000753	Prau.g_00986	Prac.g_01356
OG0000754	Prau.g_00987	Prac.g_01355
OG0000755	Prau.g_00989	Prac.g_01353
OG0000756	Prau.g_00990	Prac.g_01352
OG0000757	Prau.g_00991	Prac.g_01351
OG0000758	Prau.g_00992	Prac.g_01350
OG0000759	Prau.g_00993	Prac.g_01349
OG0000760	Prau.g_00994	Prac.g_01348
OG0000761	Prau.g_00995	Prac.g_01347
OG0000762	Prau.g_00997	Prac.g_01345
OG0000763	Prau.g_00998	Prac.g_01344
OG0000764	Prau.g_00999	Prac.g_01343
OG0000765	Prau.g_01000	Prac.g_01342
OG0000766	Prau.g_01001	Prac.g_01341
OG0000767	Prau.g_01002	Prac.g_01340
OG0000768	Prau.g_01003	Prac.g_01339
OG0000769	Prau.g_01004	Prac.g_01338
OG0000770	Prau.g_01005	Prac.g_01337
OG0000771	Prau.g_01006	Prac.g_01336
OG0000772	Prau.g_01007	Prac.g_01335
OG0000773	Prau.g_01009	Prac.g_01333
OG0000774	Prau.g_01010	Prac.g_01332
OG0000775	Prau.g_01011	Prac.g_01331
OG0000776	Prau.g_01012	Prac.g_01330
OG0000777	Prau.g_01013	Prac.g_01329
OG0000778	Prau.g_01014	Prac.g_01328
OG0000779	Prau.g_01016	Prac.g_01326
OG0000780	Prau.g_01017	Prac.g_01325
OG0000781	Prau.g_01018	Prac.g_01324
OG0000782	Prau.g_01020	Prac.g_01322
OG0000783	Prau.g_01021	Prac.g_01321
OG0000784	Prau.g_01022	Prac.g_01320
OG0000785	Prau.g_01023	Prac.g_01319
OG0000786	Prau.g_01024	Prac.g_01318
OG0000787	Prau.g_01026	Prac.g_01316
OG0000788	Prau.g_01027	Prac.g_01315
OG0000789	Prau.g_01028	Prac.g_01314
OG0000790	Prau.g_01029	Prac.g_01313
OG0000791	Prau.g_01030	Prac.g_01312
OG0000792	Prau.g_01031	Prac.g_01311
OG0000793	Prau.g_01032	Prac.g_01310
OG0000794	Prau.g_01033	Prac.g_01309
OG0000795	Prau.g_01034	Prac.g_01308
OG0000796	Prau.g_01036	Prac.g_01307
OG0000797	Prau.g_01038	Prac.g_01305
OG0000798	Prau.g_01039	Prac.g_01304
OG0000799	Prau.g_01040	Prac.g_01303
OG0000800	Prau.g_01041	Prac.g_01302
OG0000801	Prau.g_01042	Prac.g_01301
OG0000802	Prau.g_01044	Prac.g_01299
OG0000803	Prau.g_01045	Prac.g_01298
OG0000804	Prau.g_01058	Prac.g_01287
OG0000805	Prau.g_01060	Prac.g_01285
OG0000806	Prau.g_01061	Prac.g_01284
OG0000807	Prau.g_01062	Prac.g_01283
OG0000808	Prau.g_01063	Prac.g_01282
OG0000809	Prau.g_01067	Prac.g_01278
OG0000810	Prau.g_01068	Prac.g_01277
OG0000811	Prau.g_01069	Prac.g_01276
OG0000812	Prau.g_01070	Prac.g_01275
OG0000813	Prau.g_01071	Prac.g_01274
OG0000814	Prau.g_01072	Prac.g_01273
OG0000815	Prau.g_01073	Prac.g_01272
OG0000816	Prau.g_01075	Prac.g_01270
OG0000817	Prau.g_01078	Prac.g_01267
OG0000818	Prau.g_01079	Prac.g_01266
OG0000819	Prau.g_01081	Prac.g_01264
OG0000820	Prau.g_01082	Prac.g_01263
OG0000821	Prau.g_01083	Prac.g_01262
OG0000822	Prau.g_01084	Prac.g_01261
OG0000823	Prau.g_01087	Prac.g_01258
OG0000824	Prau.g_01088	Prac.g_01257
OG0000825	Prau.g_01090	Prac.g_01255
OG0000826	Prau.g_01091	Prac.g_01254
OG0000827	Prau.g_01092	Prac.g_01253
OG0000828	Prau.g_01094	Prac.g_01251
OG0000829	Prau.g_01118	Prac.g_01225
OG0000830	Prau.g_01127	Prac.g_01216
OG0000831	Prau.g_01130	Prac.g_01213
OG0000832	Prau.g_01131	Prac.g_01212
OG0000833	Prau.g_01138	Prac.g_01205
OG0000834	Prau.g_01142	Prac.g_01046
OG0000835	Prau.g_01146	Prac.g_01042
OG0000836	Prau.g_01148	Prac.g_01040
OG0000837	Prau.g_01160	Prac.g_01031
OG0000838	Prau.g_01175	Prac.g_01017
OG0000839	Prau.g_01176	Prac.g_01016
OG0000840	Prau.g_01181	Prac.g_01011
OG0000841	Prau.g_01188	Prac.g_01004
OG0000842	Prau.g_01192	Prac.g_01000
OG0000843	Prau.g_01194	Prac.g_00998
OG0000844	Prau.g_01195	Prac.g_00997
OG0000845	Prau.g_01196	Prac.g_00996
OG0000846	Prau.g_01197	Prac.g_00995
OG0000847	Prau.g_01198	Prac.g_00994
OG0000848	Prau.g_01199	Prac.g_00993
OG0000849	Prau.g_01200	Prac.g_00992
OG0000850	Prau.g_01201	Prac.g_00991
OG0000851	Prau.g_01203	Prac.g_00989
OG0000852	Prau.g_01205	Prac.g_00986
OG0000853	Prau.g_01207	Prac.g_00984
OG0000854	Prau.g_01208	Prac.g_00983
OG0000855	Prau.g_01209	Prac.g_00982
OG0000856	Prau.g_01210	Prac.g_00981
OG0000857	Prau.g_01211	Prac.g_00980
OG0000858	Prau.g_01213	Prac.g_00978
OG0000859	Prau.g_01214	Prac.g_00977
OG0000860	Prau.g_01215	Prac.g_00976
OG0000861	Prau.g_01216	Prac.g_00975
OG0000862	Prau.g_01217	Prac.g_00974
OG0000863	Prau.g_01218	Prac.g_00973
OG0000864	Prau.g_01219	Prac.g_00972
OG0000865	Prau.g_01220	Prac.g_00971
OG0000866	Prau.g_01221	Prac.g_00970
OG0000867	Prau.g_01224	Prac.g_00967
OG0000868	Prau.g_01226	Prac.g_00965
OG0000869	Prau.g_01227	Prac.g_00964
OG0000870	Prau.g_01228	Prac.g_00963
OG0000871	Prau.g_01229	Prac.g_00962
OG0000872	Prau.g_01230	Prac.g_00961
OG0000873	Prau.g_01231	Prac.g_00960
OG0000874	Prau.g_01232	Prac.g_00959
OG0000875	Prau.g_01233	Prac.g_00958
OG0000876	Prau.g_01235	Prac.g_00956
OG0000877	Prau.g_01236	Prac.g_00955
OG0000878	Prau.g_01237	Prac.g_00954
OG0000879	Prau.g_01238	Prac.g_00953
OG0000880	Prau.g_01239	Prac.g_00952
OG0000881	Prau.g_01240	Prac.g_00951
OG0000882	Prau.g_01241	Prac.g_00950
OG0000883	Prau.g_01242	Prac.g_00949
OG0000884	Prau.g_01243	Prac.g_00948
OG0000885	Prau.g_01244	Prac.g_00947
OG0000886	Prau.g_01245	Prac.g_00946
OG0000887	Prau.g_01246	Prac.g_00945
OG0000888	Prau.g_01247	Prac.g_00944
OG0000889	Prau.g_01248	Prac.g_00943
OG0000890	Prau.g_01249	Prac.g_00942
OG0000891	Prau.g_01250	Prac.g_00941
OG0000892	Prau.g_01251	Prac.g_00940
OG0000893	Prau.g_01252	Prac.g_00939
OG0000894	Prau.g_01254	Prac.g_00937
OG0000895	Prau.g_01255	Prac.g_00936
OG0000896	Prau.g_01257	Prac.g_00934
OG0000897	Prau.g_01258	Prac.g_00933
OG0000898	Prau.g_01259	Prac.g_00932
OG0000899	Prau.g_01260	Prac.g_00931
OG0000900	Prau.g_01262	Prac.g_00929
OG0000901	Prau.g_01346	Prac.g_00154
OG0000902	Prau.g_01359	Prac.g_00164
OG0000903	Prau.g_01360	Prac.g_00165
OG0000904	Prau.g_01361	Prac.g_00166
OG0000905	Prau.g_01362	Prac.g_00167
OG0000906	Prau.g_01363	Prac.g_00168
OG0000907	Prau.g_01366	Prac.g_00170
OG0000908	Prau.g_01367	Prac.g_00171
OG0000909	Prau.g_01368	Prac.g_00172
OG0000910	Prau.g_01369	Prac.g_00173
OG0000911	Prau.g_01370	Prac.g_00174
OG0000912	Prau.g_01373	Prac.g_00177
OG0000913	Prau.g_01374	Prac.g_00178
OG0000914	Prau.g_01375	Prac.g_00179
OG0000915	Prau.g_01377	Prac.g_00181
OG0000916	Prau.g_01378	Prac.g_00182
OG0000917	Prau.g_01379	Prac.g_00183
OG0000918	Prau.g_01380	Prac.g_00184
OG0000919	Prau.g_01381	Prac.g_00185
OG0000920	Prau.g_01382	Prac.g_00186
OG0000921	Prau.g_01384	Prac.g_00188
OG0000922	Prau.g_01385	Prac.g_00189
OG0000923	Prau.g_01391	Prac.g_00199
OG0000924	Prau.g_01392	Prac.g_00200
OG0000925	Prau.g_01395	Prac.g_00203
OG0000926	Prau.g_01396	Prac.g_00204
OG0000927	Prau.g_01397	Prac.g_00205
OG0000928	Prau.g_01399	Prac.g_00207
OG0000929	Prau.g_01401	Prac.g_00209
OG0000930	Prau.g_01403	Prac.g_00211
OG0000931	Prau.g_01404	Prac.g_00212
OG0000932	Prau.g_01407	Prac.g_00215
OG0000933	Prau.g_01411	Prac.g_00219
OG0000934	Prau.g_01412	Prac.g_00220
OG0000935	Prau.g_01413	Prac.g_00221
OG0000936	Prau.g_01414	Prac.g_00222
OG0000937	Prau.g_01415	Prac.g_00223
OG0000938	Prau.g_01416	Prac.g_00224
OG0000939	Prau.g_01417	Prac.g_00225
OG0000940	Prau.g_01418	Prac.g_00226
OG0000941	Prau.g_01419	Prac.g_00227
OG0000942	Prau.g_01420	Prac.g_00228
OG0000943	Prau.g_01421	Prac.g_00229
OG0000944	Prau.g_01422	Prac.g_00230
OG0000945	Prau.g_01423	Prac.g_00231
OG0000946	Prau.g_01424	Prac.g_00232
OG0000947	Prau.g_01425	Prac.g_00233
OG0000948	Prau.g_01426	Prac.g_00234
OG0000949	Prau.g_01427	Prac.g_00235
OG0000950	Prau.g_01436	Prac.g_00447
OG0000951	Prau.g_01510	Prac.g_00429
OG0000952	Prau.g_01511	Prac.g_00428
OG0000953	Prau.g_01512	Prac.g_00427
OG0000954	Prau.g_01513	Prac.g_00426
OG0000955	Prau.g_01514	Prac.g_00425
OG0000956	Prau.g_01516	Prac.g_00423
OG0000957	Prau.g_01517	Prac.g_00422
OG0000958	Prau.g_01518	Prac.g_00421
OG0000959	Prau.g_01519	Prac.g_00420
OG0000960	Prau.g_01520	Prac.g_00419
OG0000961	Prau.g_01521	Prac.g_00418
OG0000962	Prau.g_01522	Prac.g_00417
OG0000963	Prau.g_01523	Prac.g_00416
OG0000964	Prau.g_01524	Prac.g_00415
OG0000965	Prau.g_01526	Prac.g_00413
OG0000966	Prau.g_01527	Prac.g_00412
OG0000967	Prau.g_01533	Prac.g_00409
OG0000968	Prau.g_01534	Prac.g_00408
OG0000969	Prau.g_01535	Prac.g_00407
OG0000970	Prau.g_01536	Prac.g_00406
OG0000971	Prau.g_01537	Prac.g_00405
OG0000972	Prau.g_01538	Prac.g_00404
OG0000973	Prau.g_01540	Prac.g_00402
OG0000974	Prau.g_01541	Prac.g_00401
OG0000975	Prau.g_01542	Prac.g_00400
OG0000976	Prau.g_01543	Prac.g_00399
OG0000977	Prau.g_01544	Prac.g_00398
OG0000978	Prau.g_01545	Prac.g_00397
OG0000979	Prau.g_01546	Prac.g_00396
OG0000980	Prau.g_01547	Prac.g_00395
OG0000981	Prau.g_01548	Prac.g_00394
OG0000982	Prau.g_01549	Prac.g_00393
OG0000983	Prau.g_01550	Prac.g_00392
OG0000984	Prau.g_01554	Prac.g_00388
OG0000985	Prau.g_01555	Prac.g_00387
OG0000986	Prau.g_01556	Prac.g_00386
OG0000987	Prau.g_01558	Prac.g_00384
OG0000988	Prau.g_01559	Prac.g_00383
OG0000989	Prau.g_01560	Prac.g_00382
OG0000990	Prau.g_01561	Prac.g_00381
OG0000991	Prau.g_01562	Prac.g_00380
OG0000992	Prau.g_01563	Prac.g_00379
OG0000993	Prau.g_01564	Prac.g_00378
OG0000994	Prau.g_01565	Prac.g_00377
OG0000995	Prau.g_01566	Prac.g_00376
OG0000996	Prau.g_01567	Prac.g_00375
OG0000997	Prau.g_01569	Prac.g_00373
OG0000998	Prau.g_01572	Prac.g_00370
OG0000999	Prau.g_01574	Prac.g_00368
OG0001000	Prau.g_01575	Prac.g_00367
OG0001001	Prau.g_01576	Prac.g_00366
OG0001002	Prau.g_01578	Prac.g_00364
OG0001003	Prau.g_01579	Prac.g_00363
OG0001004	Prau.g_01580	Prac.g_00362
OG0001005	Prau.g_01581	Prac.g_00361
OG0001006	Prau.g_01583	Prac.g_00359
OG0001007	Prau.g_01584	Prac.g_00358
OG0001008	Prau.g_01585	Prac.g_00357
OG0001009	Prau.g_01586	Prac.g_00356
OG0001010	Prau.g_01587	Prac.g_00355
OG0001011	Prau.g_01588	Prac.g_00354
OG0001012	Prau.g_01589	Prac.g_00353
OG0001013	Prau.g_01590	Prac.g_00352
OG0001014	Prau.g_01591	Prac.g_00351
OG0001015	Prau.g_01592	Prac.g_00350
OG0001016	Prau.g_01593	Prac.g_00349
OG0001017	Prau.g_01594	Prac.g_00348
OG0001018	Prau.g_01595	Prac.g_00347
OG0001019	Prau.g_01596	Prac.g_00346
OG0001020	Prau.g_01597	Prac.g_00345
OG0001021	Prau.g_01598	Prac.g_00344
OG0001022	Prau.g_01599	Prac.g_00343
OG0001023	Prau.g_01600	Prac.g_00342
OG0001024	Prau.g_01602	Prac.g_00340
OG0001025	Prau.g_01603	Prac.g_00339
OG0001026	Prau.g_01604	Prac.g_00338
OG0001027	Prau.g_01605	Prac.g_00337
OG0001028	Prau.g_01606	Prac.g_00336
OG0001029	Prau.g_01607	Prac.g_00335
OG0001030	Prau.g_01610	Prac.g_00332
OG0001031	Prau.g_01611	Prac.g_00331
OG0001032	Prau.g_01619	Prac.g_00324
OG0001033	Prau.g_01626	Prac.g_00317
OG0001034	Prau.g_01652	Prac.g_00288
OG0001035	Prau.g_01726	Prac.g_00631
OG0001036	Prau.g_01727	Prac.g_00630
OG0001037	Prau.g_01733	Prac.g_00624
OG0001038	Prau.g_01734	Prac.g_00623
OG0001039	Prau.g_01735	Prac.g_00622
OG0001040	Prau.g_01736	Prac.g_00621
OG0001041	Prau.g_01738	Prac.g_00619
OG0001042	Prau.g_01739	Prac.g_00618
OG0001043	Prau.g_01740	Prac.g_00617
OG0001044	Prau.g_01741	Prac.g_00616
OG0001045	Prau.g_01742	Prac.g_00615
OG0001046	Prau.g_01743	Prac.g_00614
OG0001047	Prau.g_01744	Prac.g_00613
OG0001048	Prau.g_01746	Prac.g_00611
OG0001049	Prau.g_01747	Prac.g_00610
OG0001050	Prau.g_01748	Prac.g_00609
OG0001051	Prau.g_01749	Prac.g_00608
OG0001052	Prau.g_01750	Prac.g_00607
OG0001053	Prau.g_01751	Prac.g_00606
OG0001054	Prau.g_01752	Prac.g_00605
OG0001055	Prau.g_01753	Prac.g_00604
OG0001056	Prau.g_01754	Prac.g_00603
OG0001057	Prau.g_01756	Prac.g_00601
OG0001058	Prau.g_01757	Prac.g_00600
OG0001059	Prau.g_01758	Prac.g_00599
OG0001060	Prau.g_01759	Prac.g_00598
OG0001061	Prau.g_01760	Prac.g_00597
OG0001062	Prau.g_01761	Prac.g_00596
OG0001063	Prau.g_01762	Prac.g_00595
OG0001064	Prau.g_01763	Prac.g_00594
OG0001065	Prau.g_01764	Prac.g_00593
OG0001066	Prau.g_01765	Prac.g_00592
OG0001067	Prau.g_01766	Prac.g_00591
OG0001068	Prau.g_01767	Prac.g_00590
OG0001069	Prau.g_01770	Prac.g_00587
OG0001070	Prau.g_01772	Prac.g_00585
OG0001071	Prau.g_01773	Prac.g_00584
OG0001072	Prau.g_01774	Prac.g_00583
OG0001073	Prau.g_01775	Prac.g_00582
OG0001074	Prau.g_01776	Prac.g_00581
OG0001075	Prau.g_01777	Prac.g_00580
OG0001076	Prau.g_01779	Prac.g_00578
OG0001077	Prau.g_01780	Prac.g_00577
OG0001078	Prau.g_01781	Prac.g_00576
OG0001079	Prau.g_01782	Prac.g_00575
OG0001080	Prau.g_01783	Prac.g_00574
OG0001081	Prau.g_01784	Prac.g_00573
OG0001082	Prau.g_01785	Prac.g_00572
OG0001083	Prau.g_01786	Prac.g_00571
OG0001084	Prau.g_01787	Prac.g_00570
OG0001085	Prau.g_01788	Prac.g_00569
OG0001086	Prau.g_01794	Prac.g_00476
OG0001087	Prau.g_01795	Prac.g_00477
OG0001088	Prau.g_01796	Prac.g_00478
OG0001089	Prau.g_01798	Prac.g_00480
OG0001090	Prau.g_01799	Prac.g_00481
OG0001091	Prau.g_01800	Prac.g_00482
OG0001092	Prau.g_01801	Prac.g_00483
OG0001093	Prau.g_01802	Prac.g_00484
OG0001094	Prau.g_01803	Prac.g_00485
OG0001095	Prau.g_01804	Prac.g_00486
OG0001096	Prau.g_01805	Prac.g_00487
OG0001097	Prau.g_01806	Prac.g_00488
OG0001098	Prau.g_01807	Prac.g_00489
OG0001099	Prau.g_01808	Prac.g_00490
OG0001100	Prau.g_01809	Prac.g_00491
OG0001101	Prau.g_01810	Prac.g_00492
OG0001102	Prau.g_01813	Prac.g_00495
OG0001103	Prau.g_01814	Prac.g_00496
OG0001104	Prau.g_01815	Prac.g_00497
OG0001105	Prau.g_01817	Prac.g_00499
OG0001106	Prau.g_01819	Prac.g_00501
OG0001107	Prau.g_01820	Prac.g_00502
OG0001108	Prau.g_01821	Prac.g_00503
OG0001109	Prau.g_01827	Prac.g_00506
OG0001110	Prau.g_01829	Prac.g_00508
OG0001111	Prau.g_01830	Prac.g_00509
OG0001112	Prau.g_01831	Prac.g_00510
OG0001113	Prau.g_01832	Prac.g_00511
OG0001114	Prau.g_01833	Prac.g_00512
OG0001115	Prau.g_01834	Prac.g_00513
OG0001116	Prau.g_01835	Prac.g_00514
OG0001117	Prau.g_01836	Prac.g_00515
OG0001118	Prau.g_01837	Prac.g_00516
OG0001119	Prau.g_01838	Prac.g_00517
OG0001120	Prau.g_01839	Prac.g_00518
OG0001121	Prau.g_01840	Prac.g_00519
OG0001122	Prau.g_01841	Prac.g_00520
OG0001123	Prau.g_01842	Prac.g_00521
OG0001124	Prau.g_01843	Prac.g_00522
OG0001125	Prau.g_01844	Prac.g_00523
OG0001126	Prau.g_01845	Prac.g_00524
OG0001127	Prau.g_01846	Prac.g_00525
OG0001128	Prau.g_01847	Prac.g_00526
OG0001129	Prau.g_01848	Prac.g_00527
OG0001130	Prau.g_01849	Prac.g_00528
OG0001131	Prau.g_01850	Prac.g_00529
OG0001132	Prau.g_01851	Prac.g_00530
OG0001133	Prau.g_01852	Prac.g_00531
OG0001134	Prau.g_01853	Prac.g_00532
OG0001135	Prau.g_01854	Prac.g_00533
OG0001136	Prau.g_01855	Prac.g_00534
OG0001137	Prau.g_01856	Prac.g_00535
OG0001138	Prau.g_01857	Prac.g_00536
OG0001139	Prau.g_01858	Prac.g_00537
OG0001140	Prau.g_01859	Prac.g_00538
OG0001141	Prau.g_01861	Prac.g_00540
OG0001142	Prau.g_01862	Prac.g_00541
OG0001143	Prau.g_01863	Prac.g_00542
OG0001144	Prau.g_01865	Prac.g_00544
OG0001145	Prau.g_01867	Prac.g_00546
OG0001146	Prau.g_01868	Prac.g_00547
OG0001147	Prau.g_01870	Prac.g_00549
OG0001148	Prau.g_01871	Prac.g_00550
OG0001149	Prau.g_01872	Prac.g_00551
