Orthogroup	Prau	Pras
OG0000554	Prau.g_00642	Pras.g_01480
OG0000555	Prau.g_00643	Pras.g_01481
OG0000556	Prau.g_00644	Pras.g_01482
OG0000557	Prau.g_00645	Pras.g_01483
OG0000558	Prau.g_00646	Pras.g_01484
OG0000559	Prau.g_00647	Pras.g_01485
OG0000560	Prau.g_00648	Pras.g_01486
OG0000561	Prau.g_00649	Pras.g_01487
OG0000562	Prau.g_00650	Pras.g_01488
OG0000563	Prau.g_00651	Pras.g_01489
OG0000564	Prau.g_00652	Pras.g_01490
OG0000565	Prau.g_00653	Pras.g_01491
OG0000566	Prau.g_00654	Pras.g_01492
OG0000567	Prau.g_00655	Pras.g_01493
OG0000568	Prau.g_00656	Pras.g_01494
OG0000569	Prau.g_00661	Pras.g_01497
OG0000570	Prau.g_00662	Pras.g_01498
OG0000571	Prau.g_00664	Pras.g_01500
OG0000572	Prau.g_00665	Pras.g_01501
OG0000573	Prau.g_00666	Pras.g_01502
OG0000574	Prau.g_00667	Pras.g_01503
OG0000575	Prau.g_00668	Pras.g_01504
OG0000576	Prau.g_00669	Pras.g_01505
OG0000577	Prau.g_00670	Pras.g_01506
OG0000578	Prau.g_00671	Pras.g_01507
OG0000579	Prau.g_00672	Pras.g_01508
OG0000580	Prau.g_00673	Pras.g_01509
OG0000581	Prau.g_00674	Pras.g_01510
OG0000582	Prau.g_00675	Pras.g_01511
OG0000583	Prau.g_00676	Pras.g_01512
OG0000584	Prau.g_00678	Pras.g_01514
OG0000585	Prau.g_00679	Pras.g_01515
OG0000586	Prau.g_00680	Pras.g_01516
OG0000587	Prau.g_00681	Pras.g_01517
OG0000588	Prau.g_00682	Pras.g_01518
OG0000589	Prau.g_00683	Pras.g_01519
OG0000590	Prau.g_00684	Pras.g_01520
OG0000591	Prau.g_00685	Pras.g_01521
OG0000592	Prau.g_00686	Pras.g_01522
OG0000593	Prau.g_00687	Pras.g_01523
OG0000594	Prau.g_00688	Pras.g_01524
OG0000595	Prau.g_00689	Pras.g_01525
OG0000596	Prau.g_00690	Pras.g_01526
OG0000597	Prau.g_00694	Pras.g_01530
OG0000598	Prau.g_00695	Pras.g_01531
OG0000599	Prau.g_00696	Pras.g_01532
OG0000600	Prau.g_00697	Pras.g_01533
OG0000601	Prau.g_00698	Pras.g_01534
OG0000602	Prau.g_00699	Pras.g_01535
OG0000603	Prau.g_00700	Pras.g_01536
OG0000604	Prau.g_00701	Pras.g_01537
OG0000605	Prau.g_00702	Pras.g_01538
OG0000606	Prau.g_00703	Pras.g_01539
OG0000607	Prau.g_00704	Pras.g_01540
OG0000608	Prau.g_00705	Pras.g_01541
OG0000609	Prau.g_00707	Pras.g_01543
OG0000610	Prau.g_00708	Pras.g_01544
OG0000611	Prau.g_00710	Pras.g_01546
OG0000612	Prau.g_00711	Pras.g_01547
OG0000613	Prau.g_00713	Pras.g_01549
OG0000614	Prau.g_00719	Pras.g_01555
OG0000615	Prau.g_00720	Pras.g_01556
OG0000616	Prau.g_00721	Pras.g_01557
OG0000617	Prau.g_00723	Pras.g_01559
OG0000618	Prau.g_00724	Pras.g_01560
OG0000619	Prau.g_00725	Pras.g_01561
OG0000620	Prau.g_00727	Pras.g_01563
OG0000621	Prau.g_00728	Pras.g_01564
OG0000622	Prau.g_00729	Pras.g_01565
OG0000623	Prau.g_00730	Pras.g_01566
OG0000624	Prau.g_00732	Pras.g_01568
OG0000625	Prau.g_00733	Pras.g_01569
OG0000626	Prau.g_00734	Pras.g_01570
OG0000627	Prau.g_00735	Pras.g_01571
OG0000628	Prau.g_00736	Pras.g_01572
OG0000629	Prau.g_00737	Pras.g_01573
OG0000630	Prau.g_00739	Pras.g_01575
OG0000631	Prau.g_00740	Pras.g_01576
OG0000632	Prau.g_00744	Pras.g_01580
OG0000633	Prau.g_00745	Pras.g_01581
OG0000634	Prau.g_00756	Pras.g_01607
OG0000635	Prau.g_00758	Pras.g_01609
OG0000636	Prau.g_00759	Pras.g_01610
OG0000637	Prau.g_00761	Pras.g_01612
OG0000638	Prau.g_00762	Pras.g_01613
OG0000639	Prau.g_00763	Pras.g_01614
OG0000640	Prau.g_00764	Pras.g_01615
OG0000641	Prau.g_00765	Pras.g_01616
OG0000642	Prau.g_00766	Pras.g_01617
OG0000643	Prau.g_00767	Pras.g_01618
OG0000644	Prau.g_00769	Pras.g_01620
OG0000645	Prau.g_00770	Pras.g_01621
OG0000646	Prau.g_00771	Pras.g_01622
OG0000647	Prau.g_00772	Pras.g_01623
OG0000648	Prau.g_00773	Pras.g_01624
OG0000649	Prau.g_00774	Pras.g_01625
OG0000650	Prau.g_00775	Pras.g_01626
OG0000651	Prau.g_00776	Pras.g_01627
OG0000652	Prau.g_00778	Pras.g_01629
OG0000653	Prau.g_00798	Pras.g_01647
OG0000654	Prau.g_00800	Pras.g_01649
OG0000655	Prau.g_00811	Pras.g_01659
OG0000656	Prau.g_00816	Pras.g_01664
OG0000657	Prau.g_00818	Pras.g_01665
OG0000658	Prau.g_00819	Pras.g_01666
OG0000659	Prau.g_00820	Pras.g_01667
OG0000660	Prau.g_00832	Pras.g_01679
OG0000661	Prau.g_00841	Pras.g_01688
OG0000662	Prau.g_00843	Pras.g_01690
OG0000663	Prau.g_00845	Pras.g_01692
OG0000664	Prau.g_00846	Pras.g_01693
OG0000665	Prau.g_00847	Pras.g_01694
OG0000666	Prau.g_00848	Pras.g_01695
OG0000667	Prau.g_00849	Pras.g_01696
OG0000668	Prau.g_00850	Pras.g_01697
OG0000669	Prau.g_00851	Pras.g_01698
OG0000670	Prau.g_00853	Pras.g_01700
OG0000671	Prau.g_00854	Pras.g_01701
OG0000672	Prau.g_00855	Pras.g_01702
OG0000673	Prau.g_00856	Pras.g_01703
OG0000674	Prau.g_00857	Pras.g_01704
OG0000675	Prau.g_00858	Pras.g_01705
OG0000676	Prau.g_00860	Pras.g_01707
OG0000677	Prau.g_00862	Pras.g_01709
OG0000678	Prau.g_00863	Pras.g_01710
OG0000679	Prau.g_00864	Pras.g_01711
OG0000680	Prau.g_00865	Pras.g_01712
OG0000681	Prau.g_00866	Pras.g_01713
OG0000682	Prau.g_00867	Pras.g_01714
OG0000683	Prau.g_00868	Pras.g_01715
OG0000684	Prau.g_00869	Pras.g_01716
OG0000685	Prau.g_00870	Pras.g_01717
OG0000686	Prau.g_00871	Pras.g_01718
OG0000687	Prau.g_00872	Pras.g_01719
OG0000688	Prau.g_00873	Pras.g_01720
OG0000689	Prau.g_00874	Pras.g_01721
OG0000690	Prau.g_00875	Pras.g_01722
OG0000691	Prau.g_00877	Pras.g_01724
OG0000692	Prau.g_00878	Pras.g_01725
OG0000693	Prau.g_00879	Pras.g_01726
OG0000694	Prau.g_00880	Pras.g_01727
OG0000695	Prau.g_00881	Pras.g_01728
OG0000696	Prau.g_00882	Pras.g_01729
OG0000697	Prau.g_00884	Pras.g_01731
OG0000698	Prau.g_00885	Pras.g_01732
OG0000699	Prau.g_00888	Pras.g_01735
OG0000700	Prau.g_00889	Pras.g_01736
OG0000701	Prau.g_00890	Pras.g_01737
OG0000702	Prau.g_00891	Pras.g_01738
OG0000703	Prau.g_00892	Pras.g_01739
OG0000704	Prau.g_00893	Pras.g_01740
OG0000705	Prau.g_00895	Pras.g_01742
OG0000706	Prau.g_00896	Pras.g_01743
OG0000707	Prau.g_00897	Pras.g_01744
OG0000708	Prau.g_00898	Pras.g_01745
OG0000709	Prau.g_00899	Pras.g_01746
OG0000710	Prau.g_00900	Pras.g_01747
OG0000711	Prau.g_00902	Pras.g_01748
OG0000712	Prau.g_00903	Pras.g_01749
OG0000713	Prau.g_00904	Pras.g_01750
OG0000714	Prau.g_00906	Pras.g_01752
OG0000715	Prau.g_00907	Pras.g_01753
OG0000716	Prau.g_00908	Pras.g_01754
OG0000717	Prau.g_00909	Pras.g_01755
OG0000718	Prau.g_00910	Pras.g_01756
OG0000719	Prau.g_00912	Pras.g_01758
OG0000720	Prau.g_00914	Pras.g_01760
OG0000721	Prau.g_00915	Pras.g_01761
OG0000722	Prau.g_00942	Pras.g_01788
OG0000723	Prau.g_00946	Pras.g_01791
OG0000724	Prau.g_00949	Pras.g_01792
OG0000725	Prau.g_00950	Pras.g_01793
OG0000726	Prau.g_00951	Pras.g_01794
OG0000727	Prau.g_00952	Pras.g_01795
OG0000728	Prau.g_00953	Pras.g_01796
OG0000729	Prau.g_00954	Pras.g_01798
OG0000730	Prau.g_00955	Pras.g_01799
OG0000731	Prau.g_00956	Pras.g_01801
OG0000732	Prau.g_00957	Pras.g_01802
OG0000733	Prau.g_00958	Pras.g_01803
OG0000734	Prau.g_00959	Pras.g_01804
OG0000735	Prau.g_00960	Pras.g_01805
OG0000736	Prau.g_00962	Pras.g_01807
OG0000737	Prau.g_00963	Pras.g_01808
OG0000738	Prau.g_00965	Pras.g_01810
OG0000739	Prau.g_00966	Pras.g_01811
OG0000740	Prau.g_00967	Pras.g_01812
OG0000741	Prau.g_00969	Pras.g_01814
OG0000742	Prau.g_00970	Pras.g_01815
OG0000743	Prau.g_00974	Pras.g_01819
OG0000744	Prau.g_00975	Pras.g_01820
OG0000745	Prau.g_00977	Pras.g_01821
OG0000746	Prau.g_00978	Pras.g_01822
OG0000747	Prau.g_00979	Pras.g_01823
OG0000748	Prau.g_00980	Pras.g_01824
OG0000749	Prau.g_00981	Pras.g_01825
OG0000750	Prau.g_00982	Pras.g_01826
OG0000751	Prau.g_00984	Pras.g_01828
OG0000752	Prau.g_00985	Pras.g_01829
OG0000753	Prau.g_00986	Pras.g_01830
OG0000754	Prau.g_00987	Pras.g_01831
OG0000755	Prau.g_00989	Pras.g_01833
OG0000756	Prau.g_00990	Pras.g_01834
OG0000757	Prau.g_00991	Pras.g_01835
OG0000758	Prau.g_00992	Pras.g_01836
OG0000759	Prau.g_00993	Pras.g_01837
OG0000760	Prau.g_00994	Pras.g_01838
OG0000761	Prau.g_00995	Pras.g_01839
OG0000762	Prau.g_00997	Pras.g_01841
OG0000763	Prau.g_00998	Pras.g_01842
OG0000764	Prau.g_00999	Pras.g_01843
OG0000765	Prau.g_01000	Pras.g_01844
OG0000766	Prau.g_01001	Pras.g_01845
OG0000767	Prau.g_01002	Pras.g_01846
OG0000768	Prau.g_01003	Pras.g_01847
OG0000769	Prau.g_01004	Pras.g_01848
OG0000770	Prau.g_01005	Pras.g_01849
OG0000771	Prau.g_01006	Pras.g_01850
OG0000772	Prau.g_01007	Pras.g_01851
OG0000773	Prau.g_01009	Pras.g_01853
OG0000774	Prau.g_01010	Pras.g_01854
OG0000775	Prau.g_01011	Pras.g_01855
OG0000776	Prau.g_01012	Pras.g_01856
OG0000777	Prau.g_01013	Pras.g_01857
OG0000778	Prau.g_01014	Pras.g_01858
OG0000779	Prau.g_01016	Pras.g_01860
OG0000780	Prau.g_01017	Pras.g_01861
OG0000781	Prau.g_01018	Pras.g_01862
OG0000782	Prau.g_01020	Pras.g_01864
OG0000783	Prau.g_01021	Pras.g_01865
OG0000784	Prau.g_01022	Pras.g_01866
OG0000785	Prau.g_01023	Pras.g_01867
OG0000786	Prau.g_01024	Pras.g_01868
OG0000787	Prau.g_01026	Pras.g_01870
OG0000788	Prau.g_01027	Pras.g_01871
OG0000789	Prau.g_01028	Pras.g_01872
OG0000790	Prau.g_01029	Pras.g_01873
OG0000791	Prau.g_01030	Pras.g_01874
OG0000792	Prau.g_01031	Pras.g_01875
OG0000793	Prau.g_01032	Pras.g_01876
OG0000794	Prau.g_01033	Pras.g_01877
OG0000795	Prau.g_01034	Pras.g_01878
OG0000796	Prau.g_01036	Pras.g_01881
OG0000797	Prau.g_01038	Pras.g_01883
OG0000798	Prau.g_01039	Pras.g_01884
OG0000799	Prau.g_01040	Pras.g_01885
OG0000800	Prau.g_01041	Pras.g_01886
OG0000801	Prau.g_01042	Pras.g_01887
OG0000802	Prau.g_01044	Pras.g_01889
OG0000803	Prau.g_01045	Pras.g_01890
OG0000804	Prau.g_01058	Pras.g_01903
OG0000805	Prau.g_01060	Pras.g_01905
OG0000806	Prau.g_01061	Pras.g_01906
OG0000807	Prau.g_01062	Pras.g_01907
OG0000808	Prau.g_01063	Pras.g_01908
OG0000809	Prau.g_01067	Pras.g_01912
OG0000810	Prau.g_01068	Pras.g_01913
OG0000811	Prau.g_01069	Pras.g_01914
OG0000812	Prau.g_01070	Pras.g_01915
OG0000813	Prau.g_01071	Pras.g_01916
OG0000814	Prau.g_01072	Pras.g_01917
OG0000815	Prau.g_01073	Pras.g_01918
OG0000816	Prau.g_01075	Pras.g_01920
OG0000817	Prau.g_01078	Pras.g_01923
OG0000818	Prau.g_01079	Pras.g_01924
OG0000819	Prau.g_01081	Pras.g_01926
OG0000820	Prau.g_01082	Pras.g_01927
OG0000821	Prau.g_01083	Pras.g_01928
OG0000822	Prau.g_01084	Pras.g_01929
OG0000823	Prau.g_01087	Pras.g_01932
OG0000824	Prau.g_01088	Pras.g_01933
OG0000825	Prau.g_01090	Pras.g_01935
OG0000826	Prau.g_01091	Pras.g_01936
OG0000827	Prau.g_01092	Pras.g_01937
OG0000828	Prau.g_01094	Pras.g_01939
OG0000829	Prau.g_01118	Pras.g_01964
OG0000830	Prau.g_01127	Pras.g_01973
OG0000831	Prau.g_01130	Pras.g_01976
OG0000832	Prau.g_01131	Pras.g_01977
OG0000833	Prau.g_01138	Pras.g_01984
OG0000834	Prau.g_01142	Pras.g_01988
OG0000835	Prau.g_01146	Pras.g_01992
OG0000836	Prau.g_01148	Pras.g_01994
OG0000837	Prau.g_01160	Pras.g_00009
OG0000838	Prau.g_01175	Pras.g_00024
OG0000839	Prau.g_01176	Pras.g_00025
OG0000840	Prau.g_01181	Pras.g_00030
OG0000841	Prau.g_01188	Pras.g_00037
OG0000842	Prau.g_01192	Pras.g_00041
OG0000843	Prau.g_01194	Pras.g_00043
OG0000844	Prau.g_01195	Pras.g_00044
OG0000845	Prau.g_01196	Pras.g_00045
OG0000846	Prau.g_01197	Pras.g_00046
OG0000847	Prau.g_01198	Pras.g_00047
OG0000848	Prau.g_01199	Pras.g_00048
OG0000849	Prau.g_01200	Pras.g_00049
OG0000850	Prau.g_01201	Pras.g_00050
OG0000851	Prau.g_01203	Pras.g_00052
OG0000852	Prau.g_01205	Pras.g_00055
OG0000853	Prau.g_01207	Pras.g_00057
OG0000854	Prau.g_01208	Pras.g_00058
OG0000855	Prau.g_01209	Pras.g_00059
OG0000856	Prau.g_01210	Pras.g_00060
OG0000857	Prau.g_01211	Pras.g_00061
OG0000858	Prau.g_01213	Pras.g_00063
OG0000859	Prau.g_01214	Pras.g_00064
OG0000860	Prau.g_01215	Pras.g_00065
OG0000861	Prau.g_01216	Pras.g_00066
OG0000862	Prau.g_01217	Pras.g_00067
OG0000863	Prau.g_01218	Pras.g_00068
OG0000864	Prau.g_01219	Pras.g_00069
OG0000865	Prau.g_01220	Pras.g_00070
OG0000866	Prau.g_01221	Pras.g_00071
OG0000867	Prau.g_01224	Pras.g_00074
OG0000868	Prau.g_01226	Pras.g_00076
OG0000869	Prau.g_01227	Pras.g_00077
OG0000870	Prau.g_01228	Pras.g_00078
OG0000871	Prau.g_01229	Pras.g_00079
OG0000872	Prau.g_01230	Pras.g_00080
OG0000873	Prau.g_01231	Pras.g_00081
OG0000874	Prau.g_01232	Pras.g_00082
OG0000875	Prau.g_01233	Pras.g_00083
OG0000876	Prau.g_01235	Pras.g_00085
OG0000877	Prau.g_01236	Pras.g_00086
OG0000878	Prau.g_01237	Pras.g_00087
OG0000879	Prau.g_01238	Pras.g_00088
OG0000880	Prau.g_01239	Pras.g_00089
OG0000881	Prau.g_01240	Pras.g_00090
OG0000882	Prau.g_01241	Pras.g_00091
OG0000883	Prau.g_01242	Pras.g_00092
OG0000884	Prau.g_01243	Pras.g_00093
OG0000885	Prau.g_01244	Pras.g_00094
OG0000886	Prau.g_01245	Pras.g_00095
OG0000887	Prau.g_01246	Pras.g_00097
OG0000888	Prau.g_01247	Pras.g_00098
OG0000889	Prau.g_01248	Pras.g_00099
OG0000890	Prau.g_01249	Pras.g_00100
OG0000891	Prau.g_01250	Pras.g_00101
OG0000892	Prau.g_01251	Pras.g_00102
OG0000893	Prau.g_01252	Pras.g_00103
OG0000894	Prau.g_01254	Pras.g_00105
OG0000895	Prau.g_01255	Pras.g_00106
OG0000896	Prau.g_01257	Pras.g_00108
OG0000897	Prau.g_01258	Pras.g_00109
OG0000898	Prau.g_01259	Pras.g_00110
OG0000899	Prau.g_01260	Pras.g_00111
OG0000900	Prau.g_01262	Pras.g_00113
OG0000901	Prau.g_01346	Pras.g_00178
OG0000902	Prau.g_01359	Pras.g_00197
OG0000903	Prau.g_01360	Pras.g_00198
OG0000904	Prau.g_01361	Pras.g_00199
OG0000905	Prau.g_01362	Pras.g_00200
OG0000906	Prau.g_01363	Pras.g_00201
OG0000907	Prau.g_01366	Pras.g_00204
OG0000908	Prau.g_01367	Pras.g_00205
OG0000909	Prau.g_01368	Pras.g_00206
OG0000910	Prau.g_01369	Pras.g_00207
OG0000911	Prau.g_01370	Pras.g_00208
OG0000912	Prau.g_01373	Pras.g_00211
OG0000913	Prau.g_01374	Pras.g_00212
OG0000914	Prau.g_01375	Pras.g_00213
OG0000915	Prau.g_01377	Pras.g_00214
OG0000916	Prau.g_01378	Pras.g_00216
OG0000917	Prau.g_01379	Pras.g_00217
OG0000918	Prau.g_01380	Pras.g_00218
OG0000919	Prau.g_01381	Pras.g_00219
OG0000920	Prau.g_01382	Pras.g_00220
OG0000921	Prau.g_01384	Pras.g_00223
OG0000922	Prau.g_01385	Pras.g_00224
OG0000923	Prau.g_01391	Pras.g_00232
OG0000924	Prau.g_01392	Pras.g_00233
OG0000925	Prau.g_01395	Pras.g_00236
OG0000926	Prau.g_01396	Pras.g_00237
OG0000927	Prau.g_01397	Pras.g_00238
OG0000928	Prau.g_01399	Pras.g_00240
OG0000929	Prau.g_01401	Pras.g_00242
OG0000930	Prau.g_01403	Pras.g_00244
OG0000931	Prau.g_01404	Pras.g_00245
OG0000932	Prau.g_01407	Pras.g_00248
OG0000933	Prau.g_01411	Pras.g_00252
OG0000934	Prau.g_01412	Pras.g_00253
OG0000935	Prau.g_01413	Pras.g_00254
OG0000936	Prau.g_01414	Pras.g_00255
OG0000937	Prau.g_01415	Pras.g_00256
OG0000938	Prau.g_01416	Pras.g_00257
OG0000939	Prau.g_01417	Pras.g_00258
OG0000940	Prau.g_01418	Pras.g_00259
OG0000941	Prau.g_01419	Pras.g_00260
OG0000942	Prau.g_01420	Pras.g_00261
OG0000943	Prau.g_01421	Pras.g_00262
OG0000944	Prau.g_01422	Pras.g_00263
OG0000945	Prau.g_01423	Pras.g_00264
OG0000946	Prau.g_01424	Pras.g_00265
OG0000947	Prau.g_01425	Pras.g_00266
OG0000948	Prau.g_01426	Pras.g_00267
OG0000949	Prau.g_01427	Pras.g_00268
OG0000950	Prau.g_01436	Pras.g_00289
OG0000951	Prau.g_01510	Pras.g_00332
OG0000952	Prau.g_01511	Pras.g_00333
OG0000953	Prau.g_01512	Pras.g_00334
OG0000954	Prau.g_01513	Pras.g_00335
OG0000955	Prau.g_01514	Pras.g_00336
OG0000956	Prau.g_01516	Pras.g_00338
OG0000957	Prau.g_01517	Pras.g_00339
OG0000958	Prau.g_01518	Pras.g_00340
OG0000959	Prau.g_01519	Pras.g_00341
OG0000960	Prau.g_01520	Pras.g_00342
OG0000961	Prau.g_01521	Pras.g_00343
OG0000962	Prau.g_01522	Pras.g_00344
OG0000963	Prau.g_01523	Pras.g_00345
OG0000964	Prau.g_01524	Pras.g_00346
OG0000965	Prau.g_01526	Pras.g_00348
OG0000966	Prau.g_01527	Pras.g_00349
OG0000967	Prau.g_01533	Pras.g_00352
OG0000968	Prau.g_01534	Pras.g_00353
OG0000969	Prau.g_01535	Pras.g_00354
OG0000970	Prau.g_01536	Pras.g_00355
OG0000971	Prau.g_01537	Pras.g_00356
OG0000972	Prau.g_01538	Pras.g_00357
OG0000973	Prau.g_01540	Pras.g_00359
OG0000974	Prau.g_01541	Pras.g_00360
OG0000975	Prau.g_01542	Pras.g_00361
OG0000976	Prau.g_01543	Pras.g_00362
OG0000977	Prau.g_01544	Pras.g_00363
OG0000978	Prau.g_01545	Pras.g_00364
OG0000979	Prau.g_01546	Pras.g_00365
OG0000980	Prau.g_01547	Pras.g_00366
OG0000981	Prau.g_01548	Pras.g_00367
OG0000982	Prau.g_01549	Pras.g_00368
OG0000983	Prau.g_01550	Pras.g_00369
OG0000984	Prau.g_01554	Pras.g_00373
OG0000985	Prau.g_01555	Pras.g_00374
OG0000986	Prau.g_01556	Pras.g_00375
OG0000987	Prau.g_01558	Pras.g_00377
OG0000988	Prau.g_01559	Pras.g_00378
OG0000989	Prau.g_01560	Pras.g_00379
OG0000990	Prau.g_01561	Pras.g_00380
OG0000991	Prau.g_01562	Pras.g_00381
OG0000992	Prau.g_01563	Pras.g_00382
OG0000993	Prau.g_01564	Pras.g_00384
OG0000994	Prau.g_01565	Pras.g_00385
OG0000995	Prau.g_01566	Pras.g_00386
OG0000996	Prau.g_01567	Pras.g_00387
OG0000997	Prau.g_01569	Pras.g_00389
OG0000998	Prau.g_01572	Pras.g_00392
OG0000999	Prau.g_01574	Pras.g_00394
OG0001000	Prau.g_01575	Pras.g_00395
OG0001001	Prau.g_01576	Pras.g_00396
OG0001002	Prau.g_01578	Pras.g_00399
OG0001003	Prau.g_01579	Pras.g_00400
OG0001004	Prau.g_01580	Pras.g_00401
OG0001005	Prau.g_01581	Pras.g_00402
OG0001006	Prau.g_01583	Pras.g_00405
OG0001007	Prau.g_01584	Pras.g_00406
OG0001008	Prau.g_01585	Pras.g_00407
OG0001009	Prau.g_01586	Pras.g_00408
OG0001010	Prau.g_01587	Pras.g_00409
OG0001011	Prau.g_01588	Pras.g_00410
OG0001012	Prau.g_01589	Pras.g_00411
OG0001013	Prau.g_01590	Pras.g_00412
OG0001014	Prau.g_01591	Pras.g_00413
OG0001015	Prau.g_01592	Pras.g_00414
OG0001016	Prau.g_01593	Pras.g_00415
OG0001017	Prau.g_01594	Pras.g_00416
OG0001018	Prau.g_01595	Pras.g_00417
OG0001019	Prau.g_01596	Pras.g_00418
OG0001020	Prau.g_01597	Pras.g_00419
OG0001021	Prau.g_01598	Pras.g_00420
OG0001022	Prau.g_01599	Pras.g_00421
OG0001023	Prau.g_01600	Pras.g_00422
OG0001024	Prau.g_01602	Pras.g_00424
OG0001025	Prau.g_01603	Pras.g_00425
OG0001026	Prau.g_01604	Pras.g_00426
OG0001027	Prau.g_01605	Pras.g_00427
OG0001028	Prau.g_01606	Pras.g_00428
OG0001029	Prau.g_01607	Pras.g_00429
OG0001030	Prau.g_01610	Pras.g_00432
OG0001031	Prau.g_01611	Pras.g_00433
OG0001032	Prau.g_01619	Pras.g_00441
OG0001033	Prau.g_01626	Pras.g_00448
OG0001034	Prau.g_01652	Pras.g_00473
OG0001035	Prau.g_01726	Pras.g_00544
OG0001036	Prau.g_01727	Pras.g_00545
OG0001037	Prau.g_01733	Pras.g_00551
OG0001038	Prau.g_01734	Pras.g_00552
OG0001039	Prau.g_01735	Pras.g_00553
OG0001040	Prau.g_01736	Pras.g_00554
OG0001041	Prau.g_01738	Pras.g_00556
OG0001042	Prau.g_01739	Pras.g_00557
OG0001043	Prau.g_01740	Pras.g_00558
OG0001044	Prau.g_01741	Pras.g_00559
OG0001045	Prau.g_01742	Pras.g_00560
OG0001046	Prau.g_01743	Pras.g_00561
OG0001047	Prau.g_01744	Pras.g_00562
OG0001048	Prau.g_01746	Pras.g_00564
OG0001049	Prau.g_01747	Pras.g_00565
OG0001050	Prau.g_01748	Pras.g_00566
OG0001051	Prau.g_01749	Pras.g_00567
OG0001052	Prau.g_01750	Pras.g_00568
OG0001053	Prau.g_01751	Pras.g_00569
OG0001054	Prau.g_01752	Pras.g_00570
OG0001055	Prau.g_01753	Pras.g_00571
OG0001056	Prau.g_01754	Pras.g_00572
OG0001057	Prau.g_01756	Pras.g_00574
OG0001058	Prau.g_01757	Pras.g_00575
OG0001059	Prau.g_01758	Pras.g_00576
OG0001060	Prau.g_01759	Pras.g_00577
OG0001061	Prau.g_01760	Pras.g_00578
OG0001062	Prau.g_01761	Pras.g_00579
OG0001063	Prau.g_01762	Pras.g_00580
OG0001064	Prau.g_01763	Pras.g_00581
OG0001065	Prau.g_01764	Pras.g_00582
OG0001066	Prau.g_01765	Pras.g_00583
OG0001067	Prau.g_01766	Pras.g_00584
OG0001068	Prau.g_01767	Pras.g_00585
OG0001069	Prau.g_01770	Pras.g_00588
OG0001070	Prau.g_01772	Pras.g_00590
OG0001071	Prau.g_01773	Pras.g_00591
OG0001072	Prau.g_01774	Pras.g_00592
OG0001073	Prau.g_01775	Pras.g_00593
OG0001074	Prau.g_01776	Pras.g_00594
OG0001075	Prau.g_01777	Pras.g_00596
OG0001076	Prau.g_01779	Pras.g_00598
OG0001077	Prau.g_01780	Pras.g_00599
OG0001078	Prau.g_01781	Pras.g_00600
OG0001079	Prau.g_01782	Pras.g_00601
OG0001080	Prau.g_01783	Pras.g_00602
OG0001081	Prau.g_01784	Pras.g_00603
OG0001082	Prau.g_01785	Pras.g_00604
OG0001083	Prau.g_01786	Pras.g_00605
OG0001084	Prau.g_01787	Pras.g_00606
OG0001085	Prau.g_01788	Pras.g_00607
OG0001086	Prau.g_01794	Pras.g_00613
OG0001087	Prau.g_01795	Pras.g_00614
OG0001088	Prau.g_01796	Pras.g_00615
OG0001089	Prau.g_01798	Pras.g_00617
OG0001090	Prau.g_01799	Pras.g_00618
OG0001091	Prau.g_01800	Pras.g_00619
OG0001092	Prau.g_01801	Pras.g_00620
OG0001093	Prau.g_01802	Pras.g_00621
OG0001094	Prau.g_01803	Pras.g_00622
OG0001095	Prau.g_01804	Pras.g_00623
OG0001096	Prau.g_01805	Pras.g_00624
OG0001097	Prau.g_01806	Pras.g_00625
OG0001098	Prau.g_01807	Pras.g_00626
OG0001099	Prau.g_01808	Pras.g_00627
OG0001100	Prau.g_01809	Pras.g_00628
OG0001101	Prau.g_01810	Pras.g_00629
OG0001102	Prau.g_01813	Pras.g_00632
OG0001103	Prau.g_01814	Pras.g_00633
OG0001104	Prau.g_01815	Pras.g_00634
OG0001105	Prau.g_01817	Pras.g_00636
OG0001106	Prau.g_01819	Pras.g_00638
OG0001107	Prau.g_01820	Pras.g_00639
OG0001108	Prau.g_01821	Pras.g_00640
OG0001109	Prau.g_01827	Pras.g_00645
OG0001110	Prau.g_01829	Pras.g_00647
OG0001111	Prau.g_01830	Pras.g_00648
OG0001112	Prau.g_01831	Pras.g_00649
OG0001113	Prau.g_01832	Pras.g_00650
OG0001114	Prau.g_01833	Pras.g_00651
OG0001115	Prau.g_01834	Pras.g_00652
OG0001116	Prau.g_01835	Pras.g_00653
OG0001117	Prau.g_01836	Pras.g_00654
OG0001118	Prau.g_01837	Pras.g_00655
OG0001119	Prau.g_01838	Pras.g_00656
OG0001120	Prau.g_01839	Pras.g_00657
OG0001121	Prau.g_01840	Pras.g_00658
OG0001122	Prau.g_01841	Pras.g_00659
OG0001123	Prau.g_01842	Pras.g_00660
OG0001124	Prau.g_01843	Pras.g_00661
OG0001125	Prau.g_01844	Pras.g_00662
OG0001126	Prau.g_01845	Pras.g_00663
OG0001127	Prau.g_01846	Pras.g_00664
OG0001128	Prau.g_01847	Pras.g_00665
OG0001129	Prau.g_01848	Pras.g_00666
OG0001130	Prau.g_01849	Pras.g_00667
OG0001131	Prau.g_01850	Pras.g_00668
OG0001132	Prau.g_01851	Pras.g_00669
OG0001133	Prau.g_01852	Pras.g_00670
OG0001134	Prau.g_01853	Pras.g_00671
OG0001135	Prau.g_01854	Pras.g_00672
