Orthogroup	Prab	Pran
OG0000556	Prab.g_00638	Pran.g_01545
OG0000557	Prab.g_00639	Pran.g_01544
OG0000558	Prab.g_00640	Pran.g_01543
OG0000559	Prab.g_00641	Pran.g_01542
OG0000560	Prab.g_00643	Pran.g_01540
OG0000561	Prab.g_00644	Pran.g_01539
OG0000562	Prab.g_00645	Pran.g_01538
OG0000563	Prab.g_00646	Pran.g_01537
OG0000564	Prab.g_00647	Pran.g_01536
OG0000565	Prab.g_00648	Pran.g_01535
OG0000566	Prab.g_00649	Pran.g_01534
OG0000567	Prab.g_00650	Pran.g_01533
OG0000568	Prab.g_00651	Pran.g_01532
OG0000569	Prab.g_00652	Pran.g_01531
OG0000570	Prab.g_00653	Pran.g_01530
OG0000571	Prab.g_00654	Pran.g_01529
OG0000572	Prab.g_00655	Pran.g_01528
OG0000573	Prab.g_00658	Pran.g_01525
OG0000574	Prab.g_00659	Pran.g_01524
OG0000575	Prab.g_00660	Pran.g_01523
OG0000576	Prab.g_00661	Pran.g_01522
OG0000577	Prab.g_00662	Pran.g_01521
OG0000578	Prab.g_00663	Pran.g_01520
OG0000579	Prab.g_00664	Pran.g_01519
OG0000580	Prab.g_00665	Pran.g_01518
OG0000581	Prab.g_00666	Pran.g_01517
OG0000582	Prab.g_00667	Pran.g_01516
OG0000583	Prab.g_00668	Pran.g_01515
OG0000584	Prab.g_00669	Pran.g_01514
OG0000585	Prab.g_00670	Pran.g_01513
OG0000586	Prab.g_00672	Pran.g_01511
OG0000587	Prab.g_00673	Pran.g_01510
OG0000588	Prab.g_00675	Pran.g_01508
OG0000589	Prab.g_00676	Pran.g_01507
OG0000590	Prab.g_00678	Pran.g_01505
OG0000591	Prab.g_00684	Pran.g_01499
OG0000592	Prab.g_00685	Pran.g_01498
OG0000593	Prab.g_00686	Pran.g_01497
OG0000594	Prab.g_00688	Pran.g_01495
OG0000595	Prab.g_00689	Pran.g_01494
OG0000596	Prab.g_00690	Pran.g_01493
OG0000597	Prab.g_00692	Pran.g_01491
OG0000598	Prab.g_00693	Pran.g_01490
OG0000599	Prab.g_00694	Pran.g_01489
OG0000600	Prab.g_00695	Pran.g_01488
OG0000601	Prab.g_00697	Pran.g_01486
OG0000602	Prab.g_00698	Pran.g_01485
OG0000603	Prab.g_00699	Pran.g_01484
OG0000604	Prab.g_00700	Pran.g_01483
OG0000605	Prab.g_00701	Pran.g_01482
OG0000606	Prab.g_00702	Pran.g_01481
OG0000607	Prab.g_00704	Pran.g_01479
OG0000608	Prab.g_00705	Pran.g_01478
OG0000609	Prab.g_00711	Pran.g_01472
OG0000610	Prab.g_00712	Pran.g_01471
OG0000611	Prab.g_00724	Pran.g_01459
OG0000612	Prab.g_00725	Pran.g_01458
OG0000613	Prab.g_00726	Pran.g_01457
OG0000614	Prab.g_00727	Pran.g_01456
OG0000615	Prab.g_00729	Pran.g_01454
OG0000616	Prab.g_00730	Pran.g_01453
OG0000617	Prab.g_00731	Pran.g_01452
OG0000618	Prab.g_00732	Pran.g_01451
OG0000619	Prab.g_00733	Pran.g_01450
OG0000620	Prab.g_00734	Pran.g_01449
OG0000621	Prab.g_00735	Pran.g_01448
OG0000622	Prab.g_00736	Pran.g_01447
OG0000623	Prab.g_00737	Pran.g_01446
OG0000624	Prab.g_00738	Pran.g_01445
OG0000625	Prab.g_00739	Pran.g_01444
OG0000626	Prab.g_00740	Pran.g_01443
OG0000627	Prab.g_00741	Pran.g_01442
OG0000628	Prab.g_00742	Pran.g_01441
OG0000629	Prab.g_00743	Pran.g_01440
OG0000630	Prab.g_00744	Pran.g_01439
OG0000631	Prab.g_00746	Pran.g_01437
OG0000632	Prab.g_00763	Pran.g_01420
OG0000633	Prab.g_00768	Pran.g_01415
OG0000634	Prab.g_00783	Pran.g_01400
OG0000635	Prab.g_00804	Pran.g_01378
OG0000636	Prab.g_00805	Pran.g_01377
OG0000637	Prab.g_00806	Pran.g_01376
OG0000638	Prab.g_00818	Pran.g_01365
OG0000639	Prab.g_00827	Pran.g_01356
OG0000640	Prab.g_00829	Pran.g_01354
OG0000641	Prab.g_00831	Pran.g_01352
OG0000642	Prab.g_00832	Pran.g_01351
OG0000643	Prab.g_00833	Pran.g_01350
OG0000644	Prab.g_00834	Pran.g_01349
OG0000645	Prab.g_00835	Pran.g_01348
OG0000646	Prab.g_00836	Pran.g_01347
OG0000647	Prab.g_00837	Pran.g_01346
OG0000648	Prab.g_00839	Pran.g_01344
OG0000649	Prab.g_00840	Pran.g_01343
OG0000650	Prab.g_00841	Pran.g_01342
OG0000651	Prab.g_00842	Pran.g_01341
OG0000652	Prab.g_00843	Pran.g_01340
OG0000653	Prab.g_00844	Pran.g_01339
OG0000654	Prab.g_00846	Pran.g_01337
OG0000655	Prab.g_00848	Pran.g_01335
OG0000656	Prab.g_00849	Pran.g_01334
OG0000657	Prab.g_00850	Pran.g_01333
OG0000658	Prab.g_00851	Pran.g_01332
OG0000659	Prab.g_00852	Pran.g_01331
OG0000660	Prab.g_00853	Pran.g_01330
OG0000661	Prab.g_00854	Pran.g_01329
OG0000662	Prab.g_00855	Pran.g_01328
OG0000663	Prab.g_00856	Pran.g_01327
OG0000664	Prab.g_00857	Pran.g_01326
OG0000665	Prab.g_00858	Pran.g_01325
OG0000666	Prab.g_00859	Pran.g_01324
OG0000667	Prab.g_00860	Pran.g_01323
OG0000668	Prab.g_00861	Pran.g_01322
OG0000669	Prab.g_00863	Pran.g_01320
OG0000670	Prab.g_00864	Pran.g_01319
OG0000671	Prab.g_00865	Pran.g_01318
OG0000672	Prab.g_00866	Pran.g_01317
OG0000673	Prab.g_00867	Pran.g_01316
OG0000674	Prab.g_00868	Pran.g_01315
OG0000675	Prab.g_00870	Pran.g_01313
OG0000676	Prab.g_00871	Pran.g_01312
OG0000677	Prab.g_00873	Pran.g_01310
OG0000678	Prab.g_00875	Pran.g_01308
OG0000679	Prab.g_00876	Pran.g_01307
OG0000680	Prab.g_00877	Pran.g_01306
OG0000681	Prab.g_00878	Pran.g_01305
OG0000682	Prab.g_00879	Pran.g_01304
OG0000683	Prab.g_00881	Pran.g_01302
OG0000684	Prab.g_00882	Pran.g_01301
OG0000685	Prab.g_00883	Pran.g_01300
OG0000686	Prab.g_00884	Pran.g_01299
OG0000687	Prab.g_00885	Pran.g_01298
OG0000688	Prab.g_00886	Pran.g_01297
OG0000689	Prab.g_00887	Pran.g_01296
OG0000690	Prab.g_00888	Pran.g_01295
OG0000691	Prab.g_00889	Pran.g_01294
OG0000692	Prab.g_00891	Pran.g_01292
OG0000693	Prab.g_00892	Pran.g_01291
OG0000694	Prab.g_00893	Pran.g_01290
OG0000695	Prab.g_00894	Pran.g_01289
OG0000696	Prab.g_00896	Pran.g_01287
OG0000697	Prab.g_00898	Pran.g_01285
OG0000698	Prab.g_00900	Pran.g_01283
OG0000699	Prab.g_00901	Pran.g_01282
OG0000700	Prab.g_01084	Pran.g_00413
OG0000701	Prab.g_01079	Pran.g_00418
OG0000702	Prab.g_01076	Pran.g_00421
OG0000703	Prab.g_01075	Pran.g_00422
OG0000704	Prab.g_01074	Pran.g_00423
OG0000705	Prab.g_01073	Pran.g_00424
OG0000706	Prab.g_01072	Pran.g_00425
OG0000707	Prab.g_01071	Pran.g_00426
OG0000708	Prab.g_01070	Pran.g_00427
OG0000709	Prab.g_01068	Pran.g_00429
OG0000710	Prab.g_01067	Pran.g_00430
OG0000711	Prab.g_01066	Pran.g_00431
OG0000712	Prab.g_01065	Pran.g_00432
OG0000713	Prab.g_01064	Pran.g_00433
OG0000714	Prab.g_01062	Pran.g_00435
OG0000715	Prab.g_01061	Pran.g_00436
OG0000716	Prab.g_01059	Pran.g_00438
OG0000717	Prab.g_01058	Pran.g_00439
OG0000718	Prab.g_01057	Pran.g_00440
OG0000719	Prab.g_01055	Pran.g_00442
OG0000720	Prab.g_01054	Pran.g_00443
OG0000721	Prab.g_01052	Pran.g_00445
OG0000722	Prab.g_01051	Pran.g_00446
OG0000723	Prab.g_01050	Pran.g_00447
OG0000724	Prab.g_01048	Pran.g_00449
OG0000725	Prab.g_01047	Pran.g_00450
OG0000726	Prab.g_01046	Pran.g_00451
OG0000727	Prab.g_01045	Pran.g_00452
OG0000728	Prab.g_01044	Pran.g_00453
OG0000729	Prab.g_01043	Pran.g_00454
OG0000730	Prab.g_01042	Pran.g_00455
OG0000731	Prab.g_01041	Pran.g_00456
OG0000732	Prab.g_01040	Pran.g_00457
OG0000733	Prab.g_01039	Pran.g_00458
OG0000734	Prab.g_01038	Pran.g_00459
OG0000735	Prab.g_01036	Pran.g_00461
OG0000736	Prab.g_01035	Pran.g_00462
OG0000737	Prab.g_01034	Pran.g_00463
OG0000738	Prab.g_01033	Pran.g_00464
OG0000739	Prab.g_01032	Pran.g_00465
OG0000740	Prab.g_01031	Pran.g_00466
OG0000741	Prab.g_01030	Pran.g_00467
OG0000742	Prab.g_01028	Pran.g_00469
OG0000743	Prab.g_01027	Pran.g_00470
OG0000744	Prab.g_01026	Pran.g_00471
OG0000745	Prab.g_01025	Pran.g_00472
OG0000746	Prab.g_01024	Pran.g_00473
OG0000747	Prab.g_01023	Pran.g_00474
OG0000748	Prab.g_01022	Pran.g_00475
OG0000749	Prab.g_01021	Pran.g_00476
OG0000750	Prab.g_01020	Pran.g_00477
OG0000751	Prab.g_01019	Pran.g_00478
OG0000752	Prab.g_01018	Pran.g_00479
OG0000753	Prab.g_01016	Pran.g_00481
OG0000754	Prab.g_01015	Pran.g_00482
OG0000755	Prab.g_01014	Pran.g_00483
OG0000756	Prab.g_01013	Pran.g_00484
OG0000757	Prab.g_01012	Pran.g_00485
OG0000758	Prab.g_01011	Pran.g_00486
OG0000759	Prab.g_01009	Pran.g_00488
OG0000760	Prab.g_01008	Pran.g_00489
OG0000761	Prab.g_01007	Pran.g_00490
OG0000762	Prab.g_01005	Pran.g_00492
OG0000763	Prab.g_01004	Pran.g_00493
OG0000764	Prab.g_01003	Pran.g_00494
OG0000765	Prab.g_01002	Pran.g_00495
OG0000766	Prab.g_01001	Pran.g_00496
OG0000767	Prab.g_00999	Pran.g_00498
OG0000768	Prab.g_00998	Pran.g_00499
OG0000769	Prab.g_00997	Pran.g_00500
OG0000770	Prab.g_00996	Pran.g_00501
OG0000771	Prab.g_00995	Pran.g_00502
OG0000772	Prab.g_00994	Pran.g_00503
OG0000773	Prab.g_00993	Pran.g_00504
OG0000774	Prab.g_00992	Pran.g_00505
OG0000775	Prab.g_00991	Pran.g_00506
OG0000776	Prab.g_00989	Pran.g_00508
OG0000777	Prab.g_00987	Pran.g_00510
OG0000778	Prab.g_00986	Pran.g_00511
OG0000779	Prab.g_00985	Pran.g_00512
OG0000780	Prab.g_00983	Pran.g_00514
OG0000781	Prab.g_00981	Pran.g_00516
OG0000782	Prab.g_00980	Pran.g_00517
OG0000783	Prab.g_00960	Pran.g_00537
OG0000784	Prab.g_00958	Pran.g_00539
OG0000785	Prab.g_00957	Pran.g_00540
OG0000786	Prab.g_00956	Pran.g_00541
OG0000787	Prab.g_00955	Pran.g_00542
OG0000788	Prab.g_00951	Pran.g_00546
OG0000789	Prab.g_00949	Pran.g_00548
OG0000790	Prab.g_00948	Pran.g_00549
OG0000791	Prab.g_00947	Pran.g_00550
OG0000792	Prab.g_00946	Pran.g_00551
OG0000793	Prab.g_00945	Pran.g_00552
OG0000794	Prab.g_00943	Pran.g_00554
OG0000795	Prab.g_00940	Pran.g_00557
OG0000796	Prab.g_00939	Pran.g_00558
OG0000797	Prab.g_00937	Pran.g_00560
OG0000798	Prab.g_00936	Pran.g_00561
OG0000799	Prab.g_00935	Pran.g_00562
OG0000800	Prab.g_00934	Pran.g_00563
OG0000801	Prab.g_00931	Pran.g_00566
OG0000802	Prab.g_00930	Pran.g_00567
OG0000803	Prab.g_00928	Pran.g_00569
OG0000804	Prab.g_00927	Pran.g_00570
OG0000805	Prab.g_00926	Pran.g_00571
OG0000806	Prab.g_00924	Pran.g_00573
OG0000807	Prab.g_01125	Pran.g_00154
OG0000808	Prab.g_01135	Pran.g_00144
OG0000809	Prab.g_01138	Pran.g_00141
OG0000810	Prab.g_01139	Pran.g_00140
OG0000811	Prab.g_01146	Pran.g_00133
OG0000812	Prab.g_01150	Pran.g_00129
OG0000813	Prab.g_01154	Pran.g_00125
OG0000814	Prab.g_01156	Pran.g_00123
OG0000815	Prab.g_01169	Pran.g_00110
OG0000816	Prab.g_01187	Pran.g_00092
OG0000817	Prab.g_01188	Pran.g_00091
OG0000818	Prab.g_01194	Pran.g_00085
OG0000819	Prab.g_01201	Pran.g_00078
OG0000820	Prab.g_01204	Pran.g_00075
OG0000821	Prab.g_01206	Pran.g_00073
OG0000822	Prab.g_01207	Pran.g_00072
OG0000823	Prab.g_01208	Pran.g_00071
OG0000824	Prab.g_01209	Pran.g_00070
OG0000825	Prab.g_01210	Pran.g_00069
OG0000826	Prab.g_01211	Pran.g_00068
OG0000827	Prab.g_01212	Pran.g_00067
OG0000828	Prab.g_01213	Pran.g_00066
OG0000829	Prab.g_01214	Pran.g_00065
OG0000830	Prab.g_01215	Pran.g_00064
OG0000831	Prab.g_01218	Pran.g_00061
OG0000832	Prab.g_01220	Pran.g_00059
OG0000833	Prab.g_01221	Pran.g_00058
OG0000834	Prab.g_01222	Pran.g_00057
OG0000835	Prab.g_01223	Pran.g_00056
OG0000836	Prab.g_01224	Pran.g_00055
OG0000837	Prab.g_01226	Pran.g_00053
OG0000838	Prab.g_01227	Pran.g_00052
OG0000839	Prab.g_01228	Pran.g_00051
OG0000840	Prab.g_01229	Pran.g_00050
OG0000841	Prab.g_01230	Pran.g_00049
OG0000842	Prab.g_01231	Pran.g_00048
OG0000843	Prab.g_01232	Pran.g_00047
OG0000844	Prab.g_01233	Pran.g_00046
OG0000845	Prab.g_01234	Pran.g_00045
OG0000846	Prab.g_01237	Pran.g_00042
OG0000847	Prab.g_01239	Pran.g_00040
OG0000848	Prab.g_01240	Pran.g_00039
OG0000849	Prab.g_01241	Pran.g_00038
OG0000850	Prab.g_01242	Pran.g_00037
OG0000851	Prab.g_01243	Pran.g_00036
OG0000852	Prab.g_01245	Pran.g_00034
OG0000853	Prab.g_01246	Pran.g_00033
OG0000854	Prab.g_01248	Pran.g_00031
OG0000855	Prab.g_01249	Pran.g_00030
OG0000856	Prab.g_01250	Pran.g_00029
OG0000857	Prab.g_01251	Pran.g_00028
OG0000858	Prab.g_01252	Pran.g_00027
OG0000859	Prab.g_01253	Pran.g_00026
OG0000860	Prab.g_01254	Pran.g_00025
OG0000861	Prab.g_01255	Pran.g_00024
OG0000862	Prab.g_01256	Pran.g_00023
OG0000863	Prab.g_01257	Pran.g_00022
OG0000864	Prab.g_01258	Pran.g_00021
OG0000865	Prab.g_01259	Pran.g_00020
OG0000866	Prab.g_01260	Pran.g_00019
OG0000867	Prab.g_01261	Pran.g_00018
OG0000868	Prab.g_01262	Pran.g_00017
OG0000869	Prab.g_01264	Pran.g_00015
OG0000870	Prab.g_01265	Pran.g_00014
OG0000871	Prab.g_01267	Pran.g_00012
OG0000872	Prab.g_01268	Pran.g_00011
OG0000873	Prab.g_01270	Pran.g_00009
OG0000874	Prab.g_01271	Pran.g_00008
OG0000875	Prab.g_01272	Pran.g_00007
OG0000876	Prab.g_01273	Pran.g_00006
OG0000877	Prab.g_01275	Pran.g_00004
OG0000878	Prab.g_01303	Pran.g_00899
OG0000879	Prab.g_01315	Pran.g_00887
OG0000880	Prab.g_01316	Pran.g_00886
OG0000881	Prab.g_01317	Pran.g_00885
OG0000882	Prab.g_01318	Pran.g_00884
OG0000883	Prab.g_01319	Pran.g_00883
OG0000884	Prab.g_01321	Pran.g_00881
OG0000885	Prab.g_01322	Pran.g_00880
OG0000886	Prab.g_01323	Pran.g_00879
OG0000887	Prab.g_01324	Pran.g_00878
OG0000888	Prab.g_01325	Pran.g_00877
OG0000889	Prab.g_01328	Pran.g_00874
OG0000890	Prab.g_01329	Pran.g_00873
OG0000891	Prab.g_01330	Pran.g_00872
OG0000892	Prab.g_01332	Pran.g_00870
OG0000893	Prab.g_01333	Pran.g_00869
OG0000894	Prab.g_01334	Pran.g_00868
OG0000895	Prab.g_01335	Pran.g_00867
OG0000896	Prab.g_01336	Pran.g_00866
OG0000897	Prab.g_01337	Pran.g_00865
OG0000898	Prab.g_01339	Pran.g_00863
OG0000899	Prab.g_01340	Pran.g_00862
OG0000900	Prab.g_01346	Pran.g_00855
OG0000901	Prab.g_01347	Pran.g_00854
OG0000902	Prab.g_01348	Pran.g_00853
OG0000903	Prab.g_01349	Pran.g_00852
OG0000904	Prab.g_01351	Pran.g_00850
OG0000905	Prab.g_01353	Pran.g_00848
OG0000906	Prab.g_01354	Pran.g_00847
OG0000907	Prab.g_01355	Pran.g_00846
OG0000908	Prab.g_01358	Pran.g_00843
OG0000909	Prab.g_01362	Pran.g_00839
OG0000910	Prab.g_01363	Pran.g_00838
OG0000911	Prab.g_01364	Pran.g_00837
OG0000912	Prab.g_01365	Pran.g_00836
OG0000913	Prab.g_01366	Pran.g_00835
OG0000914	Prab.g_01367	Pran.g_00834
OG0000915	Prab.g_01368	Pran.g_00833
OG0000916	Prab.g_01369	Pran.g_00832
OG0000917	Prab.g_01370	Pran.g_00831
OG0000918	Prab.g_01371	Pran.g_00830
OG0000919	Prab.g_01372	Pran.g_00829
OG0000920	Prab.g_01373	Pran.g_00828
OG0000921	Prab.g_01374	Pran.g_00827
OG0000922	Prab.g_01375	Pran.g_00826
OG0000923	Prab.g_01376	Pran.g_00825
OG0000924	Prab.g_01377	Pran.g_00824
OG0000925	Prab.g_01378	Pran.g_00823
OG0000926	Prab.g_01379	Pran.g_00822
OG0000927	Prab.g_01448	Pran.g_00751
OG0000928	Prab.g_01449	Pran.g_00750
OG0000929	Prab.g_01450	Pran.g_00749
OG0000930	Prab.g_01451	Pran.g_00748
OG0000931	Prab.g_01452	Pran.g_00747
OG0000932	Prab.g_01454	Pran.g_00745
OG0000933	Prab.g_01455	Pran.g_00744
OG0000934	Prab.g_01456	Pran.g_00743
OG0000935	Prab.g_01457	Pran.g_00742
OG0000936	Prab.g_01458	Pran.g_00741
OG0000937	Prab.g_01459	Pran.g_00740
OG0000938	Prab.g_01460	Pran.g_00739
OG0000939	Prab.g_01461	Pran.g_00738
OG0000940	Prab.g_01462	Pran.g_00737
OG0000941	Prab.g_01464	Pran.g_00735
OG0000942	Prab.g_01465	Pran.g_00734
OG0000943	Prab.g_01468	Pran.g_00731
OG0000944	Prab.g_01469	Pran.g_00730
OG0000945	Prab.g_01470	Pran.g_00729
OG0000946	Prab.g_01471	Pran.g_00728
OG0000947	Prab.g_01472	Pran.g_00727
OG0000948	Prab.g_01473	Pran.g_00726
OG0000949	Prab.g_01474	Pran.g_00725
OG0000950	Prab.g_01475	Pran.g_00724
OG0000951	Prab.g_01476	Pran.g_00723
OG0000952	Prab.g_01477	Pran.g_00722
OG0000953	Prab.g_01478	Pran.g_00721
OG0000954	Prab.g_01479	Pran.g_00720
OG0000955	Prab.g_01480	Pran.g_00719
OG0000956	Prab.g_01481	Pran.g_00718
OG0000957	Prab.g_01482	Pran.g_00717
OG0000958	Prab.g_01483	Pran.g_00716
OG0000959	Prab.g_01484	Pran.g_00715
OG0000960	Prab.g_01485	Pran.g_00714
OG0000961	Prab.g_01489	Pran.g_00710
OG0000962	Prab.g_01490	Pran.g_00709
OG0000963	Prab.g_01491	Pran.g_00708
OG0000964	Prab.g_01493	Pran.g_00706
OG0000965	Prab.g_01494	Pran.g_00705
OG0000966	Prab.g_01495	Pran.g_00704
OG0000967	Prab.g_01496	Pran.g_00703
OG0000968	Prab.g_01497	Pran.g_00702
OG0000969	Prab.g_01498	Pran.g_00701
OG0000970	Prab.g_01499	Pran.g_00700
OG0000971	Prab.g_01500	Pran.g_00699
OG0000972	Prab.g_01501	Pran.g_00698
OG0000973	Prab.g_01502	Pran.g_00697
OG0000974	Prab.g_01504	Pran.g_00695
OG0000975	Prab.g_01507	Pran.g_00692
OG0000976	Prab.g_01509	Pran.g_00690
OG0000977	Prab.g_01510	Pran.g_00689
OG0000978	Prab.g_01511	Pran.g_00688
OG0000979	Prab.g_01513	Pran.g_00686
OG0000980	Prab.g_01514	Pran.g_00685
OG0000981	Prab.g_01515	Pran.g_00684
OG0000982	Prab.g_01516	Pran.g_00683
OG0000983	Prab.g_01518	Pran.g_00681
OG0000984	Prab.g_01519	Pran.g_00680
OG0000985	Prab.g_01520	Pran.g_00679
OG0000986	Prab.g_01521	Pran.g_00678
OG0000987	Prab.g_01522	Pran.g_00677
OG0000988	Prab.g_01523	Pran.g_00676
OG0000989	Prab.g_01524	Pran.g_00675
OG0000990	Prab.g_01525	Pran.g_00674
OG0000991	Prab.g_01526	Pran.g_00673
OG0000992	Prab.g_01527	Pran.g_00672
OG0000993	Prab.g_01528	Pran.g_00671
OG0000994	Prab.g_01529	Pran.g_00670
OG0000995	Prab.g_01530	Pran.g_00669
OG0000996	Prab.g_01531	Pran.g_00668
OG0000997	Prab.g_01532	Pran.g_00667
OG0000998	Prab.g_01533	Pran.g_00666
OG0000999	Prab.g_01534	Pran.g_00665
OG0001000	Prab.g_01535	Pran.g_00664
OG0001001	Prab.g_01537	Pran.g_00662
OG0001002	Prab.g_01538	Pran.g_00661
OG0001003	Prab.g_01539	Pran.g_00660
OG0001004	Prab.g_01540	Pran.g_00659
OG0001005	Prab.g_01541	Pran.g_00658
OG0001006	Prab.g_01542	Pran.g_00657
OG0001007	Prab.g_01543	Pran.g_00656
OG0001008	Prab.g_01545	Pran.g_00654
OG0001009	Prab.g_01546	Pran.g_00653
OG0001010	Prab.g_01553	Pran.g_00646
OG0001011	Prab.g_01563	Pran.g_00636
OG0001012	Prab.g_01601	Pran.g_00598
OG0001013	Prab.g_01663	Pran.g_00964
OG0001014	Prab.g_01664	Pran.g_00965
OG0001015	Prab.g_01670	Pran.g_00971
OG0001016	Prab.g_01671	Pran.g_00972
OG0001017	Prab.g_01672	Pran.g_00973
OG0001018	Prab.g_01673	Pran.g_00974
OG0001019	Prab.g_01675	Pran.g_00976
OG0001020	Prab.g_01676	Pran.g_00977
OG0001021	Prab.g_01677	Pran.g_00978
OG0001022	Prab.g_01678	Pran.g_00979
OG0001023	Prab.g_01679	Pran.g_00980
OG0001024	Prab.g_01680	Pran.g_00981
OG0001025	Prab.g_01681	Pran.g_00982
OG0001026	Prab.g_01683	Pran.g_00984
OG0001027	Prab.g_01684	Pran.g_00985
OG0001028	Prab.g_01685	Pran.g_00986
OG0001029	Prab.g_01686	Pran.g_00987
OG0001030	Prab.g_01687	Pran.g_00988
OG0001031	Prab.g_01688	Pran.g_00989
OG0001032	Prab.g_01689	Pran.g_00990
OG0001033	Prab.g_01690	Pran.g_00991
OG0001034	Prab.g_01691	Pran.g_00992
OG0001035	Prab.g_01693	Pran.g_00994
OG0001036	Prab.g_01694	Pran.g_00995
OG0001037	Prab.g_01695	Pran.g_00996
OG0001038	Prab.g_01696	Pran.g_00997
OG0001039	Prab.g_01697	Pran.g_00998
OG0001040	Prab.g_01698	Pran.g_00999
OG0001041	Prab.g_01699	Pran.g_01000
OG0001042	Prab.g_01700	Pran.g_01001
OG0001043	Prab.g_01701	Pran.g_01002
OG0001044	Prab.g_01702	Pran.g_01003
OG0001045	Prab.g_01703	Pran.g_01004
OG0001046	Prab.g_01704	Pran.g_01005
OG0001047	Prab.g_01707	Pran.g_01008
OG0001048	Prab.g_01709	Pran.g_01010
OG0001049	Prab.g_01710	Pran.g_01011
OG0001050	Prab.g_01711	Pran.g_01012
OG0001051	Prab.g_01712	Pran.g_01013
OG0001052	Prab.g_01713	Pran.g_01014
OG0001053	Prab.g_01714	Pran.g_01015
OG0001054	Prab.g_01716	Pran.g_01017
OG0001055	Prab.g_01717	Pran.g_01018
OG0001056	Prab.g_01718	Pran.g_01019
OG0001057	Prab.g_01719	Pran.g_01020
OG0001058	Prab.g_01720	Pran.g_01021
OG0001059	Prab.g_01721	Pran.g_01022
OG0001060	Prab.g_01722	Pran.g_01023
OG0001061	Prab.g_01723	Pran.g_01024
OG0001062	Prab.g_01724	Pran.g_01025
OG0001063	Prab.g_01725	Pran.g_01026
OG0001064	Prab.g_01727	Pran.g_01028
OG0001065	Prab.g_01731	Pran.g_01032
OG0001066	Prab.g_01732	Pran.g_01033
OG0001067	Prab.g_01733	Pran.g_01034
OG0001068	Prab.g_01735	Pran.g_01036
OG0001069	Prab.g_01736	Pran.g_01037
OG0001070	Prab.g_01737	Pran.g_01038
OG0001071	Prab.g_01738	Pran.g_01039
OG0001072	Prab.g_01739	Pran.g_01040
OG0001073	Prab.g_01740	Pran.g_01041
OG0001074	Prab.g_01741	Pran.g_01042
OG0001075	Prab.g_01742	Pran.g_01044
OG0001076	Prab.g_01743	Pran.g_01045
OG0001077	Prab.g_01744	Pran.g_01046
OG0001078	Prab.g_01745	Pran.g_01047
OG0001079	Prab.g_01746	Pran.g_01048
OG0001080	Prab.g_01747	Pran.g_01049
OG0001081	Prab.g_01750	Pran.g_01052
OG0001082	Prab.g_01751	Pran.g_01053
OG0001083	Prab.g_01752	Pran.g_01054
OG0001084	Prab.g_01753	Pran.g_01055
OG0001085	Prab.g_01754	Pran.g_01056
OG0001086	Prab.g_01755	Pran.g_01057
OG0001087	Prab.g_01756	Pran.g_01058
OG0001088	Prab.g_01757	Pran.g_01059
OG0001089	Prab.g_01760	Pran.g_01062
OG0001090	Prab.g_01762	Pran.g_01064
OG0001091	Prab.g_01763	Pran.g_01065
OG0001092	Prab.g_01764	Pran.g_01066
OG0001093	Prab.g_01765	Pran.g_01067
OG0001094	Prab.g_01766	Pran.g_01069
OG0001095	Prab.g_01767	Pran.g_01070
OG0001096	Prab.g_01768	Pran.g_01071
OG0001097	Prab.g_01769	Pran.g_01072
OG0001098	Prab.g_01770	Pran.g_01073
OG0001099	Prab.g_01771	Pran.g_01074
OG0001100	Prab.g_01772	Pran.g_01075
OG0001101	Prab.g_01773	Pran.g_01076
OG0001102	Prab.g_01774	Pran.g_01077
OG0001103	Prab.g_01775	Pran.g_01078
OG0001104	Prab.g_01776	Pran.g_01079
OG0001105	Prab.g_01777	Pran.g_01080
OG0001106	Prab.g_01778	Pran.g_01081
OG0001107	Prab.g_01779	Pran.g_01082
OG0001108	Prab.g_01780	Pran.g_01083
OG0001109	Prab.g_01781	Pran.g_01084
OG0001110	Prab.g_01782	Pran.g_01085
OG0001111	Prab.g_01783	Pran.g_01086
OG0001112	Prab.g_01784	Pran.g_01087
OG0001113	Prab.g_01785	Pran.g_01088
OG0001114	Prab.g_01786	Pran.g_01089
OG0001115	Prab.g_01787	Pran.g_01090
OG0001116	Prab.g_01788	Pran.g_01091
OG0001117	Prab.g_01789	Pran.g_01092
OG0001118	Prab.g_01790	Pran.g_01093
OG0001119	Prab.g_01791	Pran.g_01094
OG0001120	Prab.g_01792	Pran.g_01095
OG0001121	Prab.g_01794	Pran.g_01097
OG0001122	Prab.g_01795	Pran.g_01098
OG0001123	Prab.g_01796	Pran.g_01099
OG0001124	Prab.g_01798	Pran.g_01101
OG0001125	Prab.g_01800	Pran.g_01103
OG0001126	Prab.g_01801	Pran.g_01104
OG0001127	Prab.g_01803	Pran.g_01106
OG0001128	Prab.g_01804	Pran.g_01107
OG0001129	Prab.g_01805	Pran.g_01108
OG0001130	Prab.g_01808	Pran.g_01111
OG0001131	Prab.g_01809	Pran.g_01112
OG0001132	Prab.g_01810	Pran.g_01113
OG0001133	Prab.g_01811	Pran.g_01114
OG0001134	Prab.g_01812	Pran.g_01115
OG0001135	Prab.g_01813	Pran.g_01116
OG0001136	Prab.g_01814	Pran.g_01117
OG0001137	Prab.g_01815	Pran.g_01118
