Orthogroup	Prah	Prbk
OG0000553	Prah.g_00509	Prbk.g_02624
OG0000554	Prah.g_00506	Prbk.g_02626
OG0000555	Prah.g_00505	Prbk.g_02627
OG0000556	Prah.g_00504	Prbk.g_02628
OG0000557	Prah.g_00503	Prbk.g_02629
OG0000558	Prah.g_00501	Prbk.g_02631
OG0000559	Prah.g_00500	Prbk.g_02632
OG0000560	Prah.g_00498	Prbk.g_02634
OG0000561	Prah.g_00497	Prbk.g_02635
OG0000562	Prah.g_00495	Prbk.g_02637
OG0000563	Prah.g_00494	Prbk.g_02638
OG0000564	Prah.g_00493	Prbk.g_02639
OG0000565	Prah.g_00486	Prbk.g_02647
OG0000566	Prah.g_00485	Prbk.g_02648
OG0000567	Prah.g_00484	Prbk.g_02649
OG0000568	Prah.g_00483	Prbk.g_02650
OG0000569	Prah.g_00482	Prbk.g_02651
OG0000570	Prah.g_00478	Prbk.g_02654
OG0000571	Prah.g_00477	Prbk.g_02655
OG0000572	Prah.g_00476	Prbk.g_02656
OG0000573	Prah.g_00472	Prbk.g_00738
OG0000574	Prah.g_00466	Prbk.g_00729
OG0000575	Prah.g_00465	Prbk.g_00728
OG0000576	Prah.g_00464	Prbk.g_00727
OG0000577	Prah.g_00463	Prbk.g_00726
OG0000578	Prah.g_00462	Prbk.g_00725
OG0000579	Prah.g_00460	Prbk.g_00723
OG0000580	Prah.g_00457	Prbk.g_00720
OG0000581	Prah.g_00456	Prbk.g_00719
OG0000582	Prah.g_00455	Prbk.g_00718
OG0000583	Prah.g_00454	Prbk.g_00717
OG0000584	Prah.g_00452	Prbk.g_00715
OG0000585	Prah.g_00451	Prbk.g_00714
OG0000586	Prah.g_00449	Prbk.g_00712
OG0000587	Prah.g_00448	Prbk.g_00711
OG0000588	Prah.g_00444	Prbk.g_00708
OG0000589	Prah.g_00442	Prbk.g_00706
OG0000590	Prah.g_02193	Prbk.g_00478
OG0000591	Prah.g_01789	Prbk.g_01361
OG0000592	Prah.g_01029	Prbk.g_01767
OG0000593	Prah.g_02413	Prbk.g_00672
OG0000594	Prah.g_00625	Prbk.g_02509
OG0000595	Prah.g_02051	Prbk.g_01925
OG0000596	Prah.g_00981	Prbk.g_01805
OG0000597	Prah.g_00965	Prbk.g_01827
OG0000598	Prah.g_00968	Prbk.g_01821
OG0000599	Prah.g_00972	Prbk.g_01817
OG0000600	Prah.g_00973	Prbk.g_01816
OG0000601	Prah.g_00985	Prbk.g_01802
OG0000602	Prah.g_00986	Prbk.g_01801
OG0000603	Prah.g_00987	Prbk.g_01800
OG0000604	Prah.g_01022	Prbk.g_01760
OG0000605	Prah.g_01023	Prbk.g_01761
OG0000606	Prah.g_01025	Prbk.g_01764
OG0000607	Prah.g_01028	Prbk.g_01766
OG0000608	Prah.g_00706	Prbk.g_02429
OG0000609	Prah.g_02588	Prbk.g_02262
OG0000610	Prah.g_01344	Prbk.g_00169
OG0000611	Prah.g_00886	Prbk.g_00617
OG0000612	Prah.g_00885	Prbk.g_00616
OG0000613	Prah.g_00884	Prbk.g_00615
OG0000614	Prah.g_00882	Prbk.g_00614
OG0000615	Prah.g_00881	Prbk.g_00613
OG0000616	Prah.g_00880	Prbk.g_00612
OG0000617	Prah.g_00879	Prbk.g_00611
OG0000618	Prah.g_00878	Prbk.g_00610
OG0000619	Prah.g_00876	Prbk.g_00608
OG0000620	Prah.g_00875	Prbk.g_00607
OG0000621	Prah.g_00874	Prbk.g_00606
OG0000622	Prah.g_00873	Prbk.g_00605
OG0000623	Prah.g_00872	Prbk.g_00604
OG0000624	Prah.g_00871	Prbk.g_00603
OG0000625	Prah.g_00870	Prbk.g_00602
OG0000626	Prah.g_00869	Prbk.g_00601
OG0000627	Prah.g_00746	Prbk.g_02376
OG0000628	Prah.g_00747	Prbk.g_02375
OG0000629	Prah.g_00750	Prbk.g_02372
OG0000630	Prah.g_00751	Prbk.g_02371
OG0000631	Prah.g_00754	Prbk.g_02368
OG0000632	Prah.g_01043	Prbk.g_01780
OG0000633	Prah.g_01447	Prbk.g_01872
OG0000634	Prah.g_01543	Prbk.g_01863
OG0000635	Prah.g_00788	Prbk.g_02332
OG0000636	Prah.g_00787	Prbk.g_02333
OG0000637	Prah.g_00786	Prbk.g_02334
OG0000638	Prah.g_01946	Prbk.g_00865
OG0000639	Prah.g_01802	Prbk.g_01455
OG0000640	Prah.g_00755	Prbk.g_02367
OG0000641	Prah.g_00758	Prbk.g_02362
OG0000642	Prah.g_00759	Prbk.g_02361
OG0000643	Prah.g_00760	Prbk.g_02360
OG0000644	Prah.g_00673	Prbk.g_02462
OG0000645	Prah.g_00672	Prbk.g_02463
OG0000646	Prah.g_00671	Prbk.g_02464
OG0000647	Prah.g_00670	Prbk.g_02465
OG0000648	Prah.g_00668	Prbk.g_02467
OG0000649	Prah.g_00667	Prbk.g_02468
OG0000650	Prah.g_00666	Prbk.g_02469
OG0000651	Prah.g_00665	Prbk.g_02470
OG0000652	Prah.g_00664	Prbk.g_02471
OG0000653	Prah.g_00663	Prbk.g_02472
OG0000654	Prah.g_00661	Prbk.g_02474
OG0000655	Prah.g_00659	Prbk.g_02476
OG0000656	Prah.g_00658	Prbk.g_02477
OG0000657	Prah.g_00657	Prbk.g_02478
OG0000658	Prah.g_00656	Prbk.g_02479
OG0000659	Prah.g_00655	Prbk.g_02480
OG0000660	Prah.g_00654	Prbk.g_02481
OG0000661	Prah.g_00652	Prbk.g_02483
OG0000662	Prah.g_00650	Prbk.g_02486
OG0000663	Prah.g_00649	Prbk.g_02487
OG0000664	Prah.g_00648	Prbk.g_02488
OG0000665	Prah.g_00647	Prbk.g_02489
OG0000666	Prah.g_00646	Prbk.g_02490
OG0000667	Prah.g_00645	Prbk.g_02491
OG0000668	Prah.g_00644	Prbk.g_02492
OG0000669	Prah.g_00640	Prbk.g_02494
OG0000670	Prah.g_00639	Prbk.g_02495
OG0000671	Prah.g_00638	Prbk.g_02496
OG0000672	Prah.g_00637	Prbk.g_02497
OG0000673	Prah.g_00636	Prbk.g_02498
OG0000674	Prah.g_00635	Prbk.g_02499
OG0000675	Prah.g_00609	Prbk.g_02526
OG0000676	Prah.g_00608	Prbk.g_02527
OG0000677	Prah.g_00605	Prbk.g_02530
OG0000678	Prah.g_00603	Prbk.g_02532
OG0000679	Prah.g_00601	Prbk.g_02534
OG0000680	Prah.g_00600	Prbk.g_02535
OG0000681	Prah.g_00599	Prbk.g_02536
OG0000682	Prah.g_00598	Prbk.g_02537
OG0000683	Prah.g_00596	Prbk.g_02539
OG0000684	Prah.g_00595	Prbk.g_02540
OG0000685	Prah.g_00594	Prbk.g_02541
OG0000686	Prah.g_00593	Prbk.g_02542
OG0000687	Prah.g_00592	Prbk.g_02543
OG0000688	Prah.g_00591	Prbk.g_02544
OG0000689	Prah.g_00589	Prbk.g_02546
OG0000690	Prah.g_00588	Prbk.g_02547
OG0000691	Prah.g_00587	Prbk.g_02548
OG0000692	Prah.g_00575	Prbk.g_02559
OG0000693	Prah.g_00574	Prbk.g_02560
OG0000694	Prah.g_00572	Prbk.g_02563
OG0000695	Prah.g_00568	Prbk.g_02567
OG0000696	Prah.g_00566	Prbk.g_02568
OG0000697	Prah.g_00564	Prbk.g_02570
OG0000698	Prah.g_00743	Prbk.g_02379
OG0000699	Prah.g_00866	Prbk.g_00598
OG0000700	Prah.g_00850	Prbk.g_00582
OG0000701	Prah.g_00192	Prbk.g_00193
OG0000702	Prah.g_00558	Prbk.g_02580
OG0000703	Prah.g_00740	Prbk.g_02389
OG0000704	Prah.g_01212	Prbk.g_01662
OG0000705	Prah.g_00739	Prbk.g_02390
OG0000706	Prah.g_00738	Prbk.g_02391
OG0000707	Prah.g_00736	Prbk.g_02393
OG0000708	Prah.g_00735	Prbk.g_02394
OG0000709	Prah.g_00733	Prbk.g_02396
OG0000710	Prah.g_00732	Prbk.g_02397
OG0000711	Prah.g_00731	Prbk.g_02398
OG0000712	Prah.g_00730	Prbk.g_02399
OG0000713	Prah.g_00729	Prbk.g_02400
OG0000714	Prah.g_00726	Prbk.g_02408
OG0000715	Prah.g_00724	Prbk.g_02410
OG0000716	Prah.g_00721	Prbk.g_02415
OG0000717	Prah.g_00718	Prbk.g_02417
OG0000718	Prah.g_00715	Prbk.g_02420
OG0000719	Prah.g_00702	Prbk.g_02435
OG0000720	Prah.g_00701	Prbk.g_02436
OG0000721	Prah.g_00699	Prbk.g_02438
OG0000722	Prah.g_00698	Prbk.g_02439
OG0000723	Prah.g_00697	Prbk.g_02440
OG0000724	Prah.g_00683	Prbk.g_02453
OG0000725	Prah.g_00684	Prbk.g_02452
OG0000726	Prah.g_00685	Prbk.g_02451
OG0000727	Prah.g_00686	Prbk.g_02450
OG0000728	Prah.g_00687	Prbk.g_02449
OG0000729	Prah.g_00689	Prbk.g_02447
OG0000730	Prah.g_00692	Prbk.g_02444
OG0000731	Prah.g_00681	Prbk.g_02455
OG0000732	Prah.g_00680	Prbk.g_02456
OG0000733	Prah.g_00679	Prbk.g_02457
OG0000734	Prah.g_00678	Prbk.g_02458
OG0000735	Prah.g_00677	Prbk.g_02459
OG0000736	Prah.g_00675	Prbk.g_02460
OG0000737	Prah.g_00674	Prbk.g_02461
OG0000738	Prah.g_00761	Prbk.g_02359
OG0000739	Prah.g_00762	Prbk.g_02358
OG0000740	Prah.g_00763	Prbk.g_02357
OG0000741	Prah.g_00765	Prbk.g_02355
OG0000742	Prah.g_00767	Prbk.g_02353
OG0000743	Prah.g_00768	Prbk.g_02352
OG0000744	Prah.g_00770	Prbk.g_02350
OG0000745	Prah.g_00771	Prbk.g_02349
OG0000746	Prah.g_00772	Prbk.g_02348
OG0000747	Prah.g_01178	Prbk.g_01698
OG0000748	Prah.g_00780	Prbk.g_02340
OG0000749	Prah.g_00781	Prbk.g_02339
OG0000750	Prah.g_00783	Prbk.g_02337
OG0000751	Prah.g_00784	Prbk.g_02336
OG0000752	Prah.g_02517	Prbk.g_02189
OG0000753	Prah.g_00789	Prbk.g_02331
OG0000754	Prah.g_00790	Prbk.g_02330
OG0000755	Prah.g_00791	Prbk.g_02329
OG0000756	Prah.g_00793	Prbk.g_02327
OG0000757	Prah.g_00794	Prbk.g_02326
OG0000758	Prah.g_00795	Prbk.g_02325
OG0000759	Prah.g_00800	Prbk.g_02320
OG0000760	Prah.g_00801	Prbk.g_02319
OG0000761	Prah.g_00803	Prbk.g_02317
OG0000762	Prah.g_00806	Prbk.g_02315
OG0000763	Prah.g_00808	Prbk.g_02313
OG0000764	Prah.g_00810	Prbk.g_02311
OG0000765	Prah.g_00811	Prbk.g_02310
OG0000766	Prah.g_00812	Prbk.g_02309
OG0000767	Prah.g_00814	Prbk.g_02307
OG0000768	Prah.g_00815	Prbk.g_02306
OG0000769	Prah.g_00816	Prbk.g_02305
OG0000770	Prah.g_00817	Prbk.g_02304
OG0000771	Prah.g_00818	Prbk.g_02303
OG0000772	Prah.g_01131	Prbk.g_01728
OG0000773	Prah.g_00821	Prbk.g_02301
OG0000774	Prah.g_00824	Prbk.g_02299
OG0000775	Prah.g_00826	Prbk.g_02297
OG0000776	Prah.g_00828	Prbk.g_02293
OG0000777	Prah.g_00829	Prbk.g_02292
OG0000778	Prah.g_00830	Prbk.g_00562
OG0000779	Prah.g_00833	Prbk.g_00566
OG0000780	Prah.g_00835	Prbk.g_00568
OG0000781	Prah.g_00839	Prbk.g_00572
OG0000782	Prah.g_00840	Prbk.g_00573
OG0000783	Prah.g_00846	Prbk.g_00578
OG0000784	Prah.g_00848	Prbk.g_00580
OG0000785	Prah.g_00849	Prbk.g_00581
OG0000786	Prah.g_00851	Prbk.g_00583
OG0000787	Prah.g_00852	Prbk.g_00584
OG0000788	Prah.g_00858	Prbk.g_00590
OG0000789	Prah.g_00861	Prbk.g_00593
OG0000790	Prah.g_02518	Prbk.g_02190
OG0000791	Prah.g_00862	Prbk.g_00594
OG0000792	Prah.g_00863	Prbk.g_00595
OG0000793	Prah.g_00864	Prbk.g_00596
OG0000794	Prah.g_00867	Prbk.g_00599
OG0000795	Prah.g_00903	Prbk.g_00068
OG0000796	Prah.g_00904	Prbk.g_00067
OG0000797	Prah.g_00907	Prbk.g_00064
OG0000798	Prah.g_00908	Prbk.g_00063
OG0000799	Prah.g_00909	Prbk.g_00062
OG0000800	Prah.g_00910	Prbk.g_00061
OG0000801	Prah.g_00913	Prbk.g_00058
OG0000802	Prah.g_00914	Prbk.g_00057
OG0000803	Prah.g_00919	Prbk.g_00054
OG0000804	Prah.g_00920	Prbk.g_00053
OG0000805	Prah.g_00921	Prbk.g_00052
OG0000806	Prah.g_00922	Prbk.g_00051
OG0000807	Prah.g_00893	Prbk.g_00627
OG0000808	Prah.g_00539	Prbk.g_02595
OG0000809	Prah.g_01601	Prbk.g_02022
OG0000810	Prah.g_01176	Prbk.g_01700
OG0000811	Prah.g_00133	Prbk.g_01531
OG0000812	Prah.g_01942	Prbk.g_00869
OG0000813	Prah.g_01932	Prbk.g_00879
OG0000814	Prah.g_00383	Prbk.g_01234
OG0000815	Prah.g_00521	Prbk.g_02613
OG0000816	Prah.g_02532	Prbk.g_02202
OG0000817	Prah.g_02525	Prbk.g_02196
OG0000818	Prah.g_01803	Prbk.g_01456
OG0000819	Prah.g_00378	Prbk.g_01227
OG0000820	Prah.g_01905	Prbk.g_00004
OG0000821	Prah.g_01340	Prbk.g_01037
OG0000822	Prah.g_01339	Prbk.g_01036
OG0000823	Prah.g_01338	Prbk.g_01035
OG0000824	Prah.g_01337	Prbk.g_01034
OG0000825	Prah.g_01336	Prbk.g_01032
OG0000826	Prah.g_01335	Prbk.g_01031
OG0000827	Prah.g_01331	Prbk.g_01028
OG0000828	Prah.g_01329	Prbk.g_01026
OG0000829	Prah.g_01328	Prbk.g_01025
OG0000830	Prah.g_01325	Prbk.g_01022
OG0000831	Prah.g_01323	Prbk.g_01020
OG0000832	Prah.g_01321	Prbk.g_01018
OG0000833	Prah.g_01320	Prbk.g_01017
OG0000834	Prah.g_01318	Prbk.g_00141
OG0000835	Prah.g_01317	Prbk.g_00142
OG0000836	Prah.g_01316	Prbk.g_00143
OG0000837	Prah.g_01307	Prbk.g_00153
OG0000838	Prah.g_01305	Prbk.g_00155
OG0000839	Prah.g_01304	Prbk.g_00156
OG0000840	Prah.g_01303	Prbk.g_00157
OG0000841	Prah.g_01302	Prbk.g_00158
OG0000842	Prah.g_01298	Prbk.g_00106
OG0000843	Prah.g_01297	Prbk.g_00105
OG0000844	Prah.g_01296	Prbk.g_00104
OG0000845	Prah.g_01295	Prbk.g_00103
OG0000846	Prah.g_01292	Prbk.g_00100
OG0000847	Prah.g_01291	Prbk.g_00099
OG0000848	Prah.g_01262	Prbk.g_01501
OG0000849	Prah.g_01259	Prbk.g_01498
OG0000850	Prah.g_01258	Prbk.g_01497
OG0000851	Prah.g_01255	Prbk.g_00139
OG0000852	Prah.g_01253	Prbk.g_00137
OG0000853	Prah.g_01251	Prbk.g_00135
OG0000854	Prah.g_01249	Prbk.g_00133
OG0000855	Prah.g_01248	Prbk.g_00132
OG0000856	Prah.g_01247	Prbk.g_00131
OG0000857	Prah.g_01246	Prbk.g_00130
OG0000858	Prah.g_01245	Prbk.g_00129
OG0000859	Prah.g_01244	Prbk.g_00128
OG0000860	Prah.g_01243	Prbk.g_00127
OG0000861	Prah.g_01263	Prbk.g_01503
OG0000862	Prah.g_01264	Prbk.g_01504
OG0000863	Prah.g_01265	Prbk.g_01505
OG0000864	Prah.g_01266	Prbk.g_01506
OG0000865	Prah.g_01268	Prbk.g_01508
OG0000866	Prah.g_01272	Prbk.g_00189
OG0000867	Prah.g_01273	Prbk.g_00188
OG0000868	Prah.g_01275	Prbk.g_00186
OG0000869	Prah.g_01278	Prbk.g_00183
OG0000870	Prah.g_01279	Prbk.g_00182
OG0000871	Prah.g_01282	Prbk.g_00178
OG0000872	Prah.g_01283	Prbk.g_00177
OG0000873	Prah.g_01285	Prbk.g_00175
OG0000874	Prah.g_01286	Prbk.g_00174
OG0000875	Prah.g_01289	Prbk.g_00097
OG0000876	Prah.g_01290	Prbk.g_00098
OG0000877	Prah.g_01239	Prbk.g_00122
OG0000878	Prah.g_01610	Prbk.g_02011
OG0000879	Prah.g_01349	Prbk.g_00164
OG0000880	Prah.g_01350	Prbk.g_00163
OG0000881	Prah.g_01351	Prbk.g_00162
OG0000882	Prah.g_01353	Prbk.g_01194
OG0000883	Prah.g_01355	Prbk.g_01192
OG0000884	Prah.g_01357	Prbk.g_01190
OG0000885	Prah.g_01358	Prbk.g_01189
OG0000886	Prah.g_01359	Prbk.g_01188
OG0000887	Prah.g_01360	Prbk.g_01187
OG0000888	Prah.g_01361	Prbk.g_01186
OG0000889	Prah.g_01365	Prbk.g_01182
OG0000890	Prah.g_01368	Prbk.g_01179
OG0000891	Prah.g_01369	Prbk.g_01178
OG0000892	Prah.g_01372	Prbk.g_01175
OG0000893	Prah.g_01373	Prbk.g_01174
OG0000894	Prah.g_01374	Prbk.g_01173
OG0000895	Prah.g_01375	Prbk.g_01172
OG0000896	Prah.g_01376	Prbk.g_01171
OG0000897	Prah.g_01377	Prbk.g_01170
OG0000898	Prah.g_01380	Prbk.g_01167
OG0000899	Prah.g_01381	Prbk.g_01166
OG0000900	Prah.g_00327	Prbk.g_01199
OG0000901	Prah.g_00323	Prbk.g_02120
OG0000902	Prah.g_00224	Prbk.g_00334
OG0000903	Prah.g_00571	Prbk.g_02564
OG0000904	Prah.g_01183	Prbk.g_01691
OG0000905	Prah.g_00918	Prbk.g_00055
OG0000906	Prah.g_00895	Prbk.g_00629
OG0000907	Prah.g_00560	Prbk.g_02578
OG0000908	Prah.g_01663	Prbk.g_00923
OG0000909	Prah.g_01577	Prbk.g_02051
OG0000910	Prah.g_01578	Prbk.g_02050
OG0000911	Prah.g_01579	Prbk.g_02049
OG0000912	Prah.g_01580	Prbk.g_02048
OG0000913	Prah.g_01581	Prbk.g_02047
OG0000914	Prah.g_01582	Prbk.g_02046
OG0000915	Prah.g_01583	Prbk.g_02045
OG0000916	Prah.g_01584	Prbk.g_02044
OG0000917	Prah.g_01586	Prbk.g_02042
OG0000918	Prah.g_01587	Prbk.g_02041
OG0000919	Prah.g_01588	Prbk.g_02040
OG0000920	Prah.g_01589	Prbk.g_02039
OG0000921	Prah.g_01590	Prbk.g_02038
OG0000922	Prah.g_01591	Prbk.g_02037
OG0000923	Prah.g_01592	Prbk.g_02036
OG0000924	Prah.g_01593	Prbk.g_02035
OG0000925	Prah.g_01594	Prbk.g_02034
OG0000926	Prah.g_02242	Prbk.g_00526
OG0000927	Prah.g_00435	Prbk.g_01929
OG0000928	Prah.g_00434	Prbk.g_01930
OG0000929	Prah.g_00433	Prbk.g_01931
OG0000930	Prah.g_00428	Prbk.g_01937
OG0000931	Prah.g_00427	Prbk.g_01938
OG0000932	Prah.g_00423	Prbk.g_00244
OG0000933	Prah.g_00421	Prbk.g_00246
OG0000934	Prah.g_00420	Prbk.g_00247
OG0000935	Prah.g_00419	Prbk.g_00248
OG0000936	Prah.g_00418	Prbk.g_00249
OG0000937	Prah.g_00417	Prbk.g_00250
OG0000938	Prah.g_00415	Prbk.g_00252
OG0000939	Prah.g_00414	Prbk.g_00253
OG0000940	Prah.g_00412	Prbk.g_00255
OG0000941	Prah.g_00410	Prbk.g_00257
OG0000942	Prah.g_00409	Prbk.g_00258
OG0000943	Prah.g_00406	Prbk.g_00261
OG0000944	Prah.g_00403	Prbk.g_00270
OG0000945	Prah.g_00402	Prbk.g_00271
OG0000946	Prah.g_00401	Prbk.g_00272
OG0000947	Prah.g_00400	Prbk.g_00273
OG0000948	Prah.g_00399	Prbk.g_00274
OG0000949	Prah.g_00398	Prbk.g_00275
OG0000950	Prah.g_00397	Prbk.g_00276
OG0000951	Prah.g_00396	Prbk.g_00277
OG0000952	Prah.g_00395	Prbk.g_00278
OG0000953	Prah.g_00394	Prbk.g_00279
OG0000954	Prah.g_00391	Prbk.g_00280
OG0000955	Prah.g_00390	Prbk.g_00281
OG0000956	Prah.g_00389	Prbk.g_00282
OG0000957	Prah.g_00388	Prbk.g_00283
OG0000958	Prah.g_00386	Prbk.g_01237
OG0000959	Prah.g_00385	Prbk.g_01236
OG0000960	Prah.g_00384	Prbk.g_01235
OG0000961	Prah.g_00379	Prbk.g_01228
OG0000962	Prah.g_00376	Prbk.g_01226
OG0000963	Prah.g_00374	Prbk.g_01225
OG0000964	Prah.g_00371	Prbk.g_01222
OG0000965	Prah.g_00370	Prbk.g_01221
OG0000966	Prah.g_00369	Prbk.g_01220
OG0000967	Prah.g_00368	Prbk.g_01219
OG0000968	Prah.g_00367	Prbk.g_01218
OG0000969	Prah.g_00366	Prbk.g_01217
OG0000970	Prah.g_00365	Prbk.g_01216
OG0000971	Prah.g_00364	Prbk.g_01215
OG0000972	Prah.g_00363	Prbk.g_01214
OG0000973	Prah.g_00362	Prbk.g_01213
OG0000974	Prah.g_00360	Prbk.g_01211
OG0000975	Prah.g_01217	Prbk.g_01654
OG0000976	Prah.g_01605	Prbk.g_02016
OG0000977	Prah.g_01615	Prbk.g_02006
OG0000978	Prah.g_01617	Prbk.g_02004
OG0000979	Prah.g_01619	Prbk.g_02002
OG0000980	Prah.g_01620	Prbk.g_02001
OG0000981	Prah.g_00538	Prbk.g_02596
OG0000982	Prah.g_01621	Prbk.g_02000
OG0000983	Prah.g_01623	Prbk.g_01998
OG0000984	Prah.g_01624	Prbk.g_01997
OG0000985	Prah.g_01625	Prbk.g_01996
OG0000986	Prah.g_01627	Prbk.g_01994
OG0000987	Prah.g_01628	Prbk.g_01993
OG0000988	Prah.g_01631	Prbk.g_01991
OG0000989	Prah.g_01632	Prbk.g_01990
OG0000990	Prah.g_01633	Prbk.g_01989
OG0000991	Prah.g_01634	Prbk.g_01988
OG0000992	Prah.g_01635	Prbk.g_01987
OG0000993	Prah.g_01636	Prbk.g_01986
OG0000994	Prah.g_01637	Prbk.g_01985
OG0000995	Prah.g_01639	Prbk.g_01983
OG0000996	Prah.g_01640	Prbk.g_01982
OG0000997	Prah.g_01641	Prbk.g_01981
OG0000998	Prah.g_01642	Prbk.g_01980
OG0000999	Prah.g_01643	Prbk.g_01979
OG0001000	Prah.g_01644	Prbk.g_01978
OG0001001	Prah.g_01645	Prbk.g_01977
OG0001002	Prah.g_01648	Prbk.g_00937
OG0001003	Prah.g_01649	Prbk.g_00936
OG0001004	Prah.g_01791	Prbk.g_01360
OG0001005	Prah.g_01651	Prbk.g_00934
OG0001006	Prah.g_01652	Prbk.g_00933
OG0001007	Prah.g_01653	Prbk.g_00932
OG0001008	Prah.g_01655	Prbk.g_00930
OG0001009	Prah.g_01656	Prbk.g_00929
OG0001010	Prah.g_00541	Prbk.g_02593
OG0001011	Prah.g_00515	Prbk.g_02619
OG0001012	Prah.g_00651	Prbk.g_02485
OG0001013	Prah.g_01667	Prbk.g_00918
OG0001014	Prah.g_01668	Prbk.g_00917
OG0001015	Prah.g_01677	Prbk.g_00906
OG0001016	Prah.g_01678	Prbk.g_00905
OG0001017	Prah.g_01679	Prbk.g_00904
OG0001018	Prah.g_01681	Prbk.g_00902
OG0001019	Prah.g_01685	Prbk.g_01451
OG0001020	Prah.g_01687	Prbk.g_01450
OG0001021	Prah.g_01688	Prbk.g_01449
OG0001022	Prah.g_01689	Prbk.g_01448
OG0001023	Prah.g_01690	Prbk.g_01447
OG0001024	Prah.g_01692	Prbk.g_01445
OG0001025	Prah.g_01693	Prbk.g_01444
OG0001026	Prah.g_01694	Prbk.g_01443
OG0001027	Prah.g_01695	Prbk.g_01442
OG0001028	Prah.g_01696	Prbk.g_01441
OG0001029	Prah.g_01697	Prbk.g_01440
OG0001030	Prah.g_01698	Prbk.g_01439
OG0001031	Prah.g_01699	Prbk.g_01438
OG0001032	Prah.g_01700	Prbk.g_01437
OG0001033	Prah.g_01701	Prbk.g_01436
OG0001034	Prah.g_01703	Prbk.g_01434
OG0001035	Prah.g_01705	Prbk.g_01432
OG0001036	Prah.g_01707	Prbk.g_01431
OG0001037	Prah.g_01709	Prbk.g_01429
OG0001038	Prah.g_01710	Prbk.g_01428
OG0001039	Prah.g_01711	Prbk.g_01427
OG0001040	Prah.g_01713	Prbk.g_01426
OG0001041	Prah.g_01714	Prbk.g_01425
OG0001042	Prah.g_01716	Prbk.g_01423
OG0001043	Prah.g_01717	Prbk.g_01422
OG0001044	Prah.g_01718	Prbk.g_01421
OG0001045	Prah.g_01719	Prbk.g_01420
OG0001046	Prah.g_01720	Prbk.g_01419
OG0001047	Prah.g_01727	Prbk.g_01415
OG0001048	Prah.g_01729	Prbk.g_01413
OG0001049	Prah.g_01730	Prbk.g_01412
OG0001050	Prah.g_01731	Prbk.g_01411
OG0001051	Prah.g_01732	Prbk.g_01410
OG0001052	Prah.g_01733	Prbk.g_01409
OG0001053	Prah.g_01736	Prbk.g_01407
OG0001054	Prah.g_01738	Prbk.g_01405
OG0001055	Prah.g_01739	Prbk.g_01404
OG0001056	Prah.g_01740	Prbk.g_01403
OG0001057	Prah.g_01741	Prbk.g_01402
OG0001058	Prah.g_01742	Prbk.g_01401
OG0001059	Prah.g_01743	Prbk.g_01400
OG0001060	Prah.g_01744	Prbk.g_01399
OG0001061	Prah.g_01745	Prbk.g_01398
OG0001062	Prah.g_01759	Prbk.g_01384
OG0001063	Prah.g_01760	Prbk.g_01383
OG0001064	Prah.g_01762	Prbk.g_01381
OG0001065	Prah.g_02073	Prbk.g_01901
OG0001066	Prah.g_02071	Prbk.g_01904
OG0001067	Prah.g_02070	Prbk.g_01905
OG0001068	Prah.g_02067	Prbk.g_01909
OG0001069	Prah.g_02066	Prbk.g_01910
OG0001070	Prah.g_02065	Prbk.g_01911
OG0001071	Prah.g_02064	Prbk.g_01912
OG0001072	Prah.g_02063	Prbk.g_01913
OG0001073	Prah.g_02062	Prbk.g_01914
OG0001074	Prah.g_02061	Prbk.g_01915
OG0001075	Prah.g_02060	Prbk.g_01916
OG0001076	Prah.g_02059	Prbk.g_01917
OG0001077	Prah.g_02058	Prbk.g_01918
OG0001078	Prah.g_02056	Prbk.g_01920
OG0001079	Prah.g_02055	Prbk.g_01921
OG0001080	Prah.g_02054	Prbk.g_01922
OG0001081	Prah.g_02041	Prbk.g_00990
OG0001082	Prah.g_02042	Prbk.g_00991
OG0001083	Prah.g_02046	Prbk.g_00995
OG0001084	Prah.g_02044	Prbk.g_00993
OG0001085	Prah.g_02043	Prbk.g_00992
OG0001086	Prah.g_02047	Prbk.g_00996
OG0001087	Prah.g_02048	Prbk.g_00997
OG0001088	Prah.g_02050	Prbk.g_01926
OG0001089	Prah.g_02039	Prbk.g_00988
OG0001090	Prah.g_02037	Prbk.g_00986
OG0001091	Prah.g_02036	Prbk.g_00985
OG0001092	Prah.g_02035	Prbk.g_00984
OG0001093	Prah.g_02034	Prbk.g_00983
OG0001094	Prah.g_02033	Prbk.g_00982
OG0001095	Prah.g_02032	Prbk.g_00981
OG0001096	Prah.g_02031	Prbk.g_00980
OG0001097	Prah.g_02030	Prbk.g_00979
OG0001098	Prah.g_02029	Prbk.g_00978
OG0001099	Prah.g_02028	Prbk.g_00977
OG0001100	Prah.g_02027	Prbk.g_00976
OG0001101	Prah.g_02026	Prbk.g_00975
OG0001102	Prah.g_02025	Prbk.g_00974
OG0001103	Prah.g_02024	Prbk.g_00973
OG0001104	Prah.g_02023	Prbk.g_00972
OG0001105	Prah.g_02022	Prbk.g_00971
OG0001106	Prah.g_02021	Prbk.g_00970
OG0001107	Prah.g_02020	Prbk.g_00969
OG0001108	Prah.g_02019	Prbk.g_00968
OG0001109	Prah.g_02018	Prbk.g_00967
OG0001110	Prah.g_02017	Prbk.g_00966
OG0001111	Prah.g_02016	Prbk.g_00965
