Orthogroup	Prae	Pran
OG0000575	Prae.g_00602	Pran.g_01550
OG0000576	Prae.g_00603	Pran.g_01549
OG0000577	Prae.g_00604	Pran.g_01548
OG0000578	Prae.g_00605	Pran.g_01547
OG0000579	Prae.g_00606	Pran.g_01546
OG0000580	Prae.g_00607	Pran.g_01545
OG0000581	Prae.g_00608	Pran.g_01544
OG0000582	Prae.g_00609	Pran.g_01543
OG0000583	Prae.g_00610	Pran.g_01542
OG0000584	Prae.g_00612	Pran.g_01540
OG0000585	Prae.g_00613	Pran.g_01539
OG0000586	Prae.g_00614	Pran.g_01538
OG0000587	Prae.g_00615	Pran.g_01537
OG0000588	Prae.g_00616	Pran.g_01536
OG0000589	Prae.g_00617	Pran.g_01535
OG0000590	Prae.g_00618	Pran.g_01534
OG0000591	Prae.g_00619	Pran.g_01533
OG0000592	Prae.g_00620	Pran.g_01532
OG0000593	Prae.g_00621	Pran.g_01531
OG0000594	Prae.g_00622	Pran.g_01530
OG0000595	Prae.g_00623	Pran.g_01529
OG0000596	Prae.g_00624	Pran.g_01528
OG0000597	Prae.g_00628	Pran.g_01524
OG0000598	Prae.g_00629	Pran.g_01523
OG0000599	Prae.g_00630	Pran.g_01522
OG0000600	Prae.g_00631	Pran.g_01521
OG0000601	Prae.g_00632	Pran.g_01520
OG0000602	Prae.g_00633	Pran.g_01519
OG0000603	Prae.g_00634	Pran.g_01518
OG0000604	Prae.g_00635	Pran.g_01517
OG0000605	Prae.g_00636	Pran.g_01516
OG0000606	Prae.g_00637	Pran.g_01515
OG0000607	Prae.g_00638	Pran.g_01514
OG0000608	Prae.g_00639	Pran.g_01513
OG0000609	Prae.g_00641	Pran.g_01511
OG0000610	Prae.g_00642	Pran.g_01510
OG0000611	Prae.g_00644	Pran.g_01508
OG0000612	Prae.g_00645	Pran.g_01507
OG0000613	Prae.g_00647	Pran.g_01505
OG0000614	Prae.g_00653	Pran.g_01499
OG0000615	Prae.g_00654	Pran.g_01498
OG0000616	Prae.g_00655	Pran.g_01497
OG0000617	Prae.g_00657	Pran.g_01495
OG0000618	Prae.g_00658	Pran.g_01494
OG0000619	Prae.g_00659	Pran.g_01493
OG0000620	Prae.g_00661	Pran.g_01491
OG0000621	Prae.g_00662	Pran.g_01490
OG0000622	Prae.g_00663	Pran.g_01489
OG0000623	Prae.g_00664	Pran.g_01488
OG0000624	Prae.g_00666	Pran.g_01486
OG0000625	Prae.g_00667	Pran.g_01485
OG0000626	Prae.g_00668	Pran.g_01484
OG0000627	Prae.g_00669	Pran.g_01483
OG0000628	Prae.g_00670	Pran.g_01482
OG0000629	Prae.g_00671	Pran.g_01481
OG0000630	Prae.g_00673	Pran.g_01479
OG0000631	Prae.g_00674	Pran.g_01478
OG0000632	Prae.g_00678	Pran.g_01472
OG0000633	Prae.g_00679	Pran.g_01471
OG0000634	Prae.g_00712	Pran.g_01459
OG0000635	Prae.g_00714	Pran.g_01457
OG0000636	Prae.g_00715	Pran.g_01456
OG0000637	Prae.g_00717	Pran.g_01454
OG0000638	Prae.g_00718	Pran.g_01453
OG0000639	Prae.g_00719	Pran.g_01452
OG0000640	Prae.g_00720	Pran.g_01451
OG0000641	Prae.g_00721	Pran.g_01450
OG0000642	Prae.g_00722	Pran.g_01449
OG0000643	Prae.g_00723	Pran.g_01448
OG0000644	Prae.g_00725	Pran.g_01446
OG0000645	Prae.g_00726	Pran.g_01445
OG0000646	Prae.g_00727	Pran.g_01444
OG0000647	Prae.g_00728	Pran.g_01443
OG0000648	Prae.g_00729	Pran.g_01442
OG0000649	Prae.g_00730	Pran.g_01441
OG0000650	Prae.g_00731	Pran.g_01440
OG0000651	Prae.g_00732	Pran.g_01439
OG0000652	Prae.g_00734	Pran.g_01437
OG0000653	Prae.g_00750	Pran.g_01418
OG0000654	Prae.g_00752	Pran.g_01415
OG0000655	Prae.g_00761	Pran.g_01405
OG0000656	Prae.g_00766	Pran.g_01400
OG0000657	Prae.g_00770	Pran.g_01378
OG0000658	Prae.g_00771	Pran.g_01377
OG0000659	Prae.g_00772	Pran.g_01376
OG0000660	Prae.g_00784	Pran.g_01365
OG0000661	Prae.g_00793	Pran.g_01356
OG0000662	Prae.g_00794	Pran.g_01354
OG0000663	Prae.g_00797	Pran.g_01352
OG0000664	Prae.g_00798	Pran.g_01351
OG0000665	Prae.g_00799	Pran.g_01350
OG0000666	Prae.g_00800	Pran.g_01349
OG0000667	Prae.g_00801	Pran.g_01348
OG0000668	Prae.g_00802	Pran.g_01347
OG0000669	Prae.g_00803	Pran.g_01346
OG0000670	Prae.g_00805	Pran.g_01344
OG0000671	Prae.g_00806	Pran.g_01343
OG0000672	Prae.g_00807	Pran.g_01342
OG0000673	Prae.g_00808	Pran.g_01341
OG0000674	Prae.g_00809	Pran.g_01340
OG0000675	Prae.g_00810	Pran.g_01339
OG0000676	Prae.g_00812	Pran.g_01337
OG0000677	Prae.g_00814	Pran.g_01335
OG0000678	Prae.g_00815	Pran.g_01334
OG0000679	Prae.g_00816	Pran.g_01333
OG0000680	Prae.g_00817	Pran.g_01332
OG0000681	Prae.g_00818	Pran.g_01331
OG0000682	Prae.g_00819	Pran.g_01330
OG0000683	Prae.g_00820	Pran.g_01329
OG0000684	Prae.g_00821	Pran.g_01328
OG0000685	Prae.g_00822	Pran.g_01327
OG0000686	Prae.g_00823	Pran.g_01326
OG0000687	Prae.g_00824	Pran.g_01325
OG0000688	Prae.g_00825	Pran.g_01324
OG0000689	Prae.g_00826	Pran.g_01323
OG0000690	Prae.g_00827	Pran.g_01322
OG0000691	Prae.g_00829	Pran.g_01320
OG0000692	Prae.g_00830	Pran.g_01319
OG0000693	Prae.g_00831	Pran.g_01318
OG0000694	Prae.g_00832	Pran.g_01317
OG0000695	Prae.g_00833	Pran.g_01316
OG0000696	Prae.g_00834	Pran.g_01315
OG0000697	Prae.g_00836	Pran.g_01313
OG0000698	Prae.g_00837	Pran.g_01312
OG0000699	Prae.g_00840	Pran.g_01309
OG0000700	Prae.g_00841	Pran.g_01308
OG0000701	Prae.g_00842	Pran.g_01307
OG0000702	Prae.g_00843	Pran.g_01306
OG0000703	Prae.g_00844	Pran.g_01305
OG0000704	Prae.g_00845	Pran.g_01304
OG0000705	Prae.g_00847	Pran.g_01302
OG0000706	Prae.g_00848	Pran.g_01301
OG0000707	Prae.g_00849	Pran.g_01300
OG0000708	Prae.g_00850	Pran.g_01299
OG0000709	Prae.g_00851	Pran.g_01298
OG0000710	Prae.g_00852	Pran.g_01297
OG0000711	Prae.g_00853	Pran.g_01296
OG0000712	Prae.g_00854	Pran.g_01295
OG0000713	Prae.g_00855	Pran.g_01294
OG0000714	Prae.g_00857	Pran.g_01292
OG0000715	Prae.g_00858	Pran.g_01291
OG0000716	Prae.g_00859	Pran.g_01290
OG0000717	Prae.g_00860	Pran.g_01289
OG0000718	Prae.g_00861	Pran.g_01287
OG0000719	Prae.g_00863	Pran.g_01285
OG0000720	Prae.g_00865	Pran.g_01283
OG0000721	Prae.g_00866	Pran.g_01282
OG0000722	Prae.g_00892	Pran.g_00413
OG0000723	Prae.g_00897	Pran.g_00418
OG0000724	Prae.g_00900	Pran.g_00421
OG0000725	Prae.g_00901	Pran.g_00422
OG0000726	Prae.g_00902	Pran.g_00423
OG0000727	Prae.g_00903	Pran.g_00424
OG0000728	Prae.g_00904	Pran.g_00425
OG0000729	Prae.g_00905	Pran.g_00426
OG0000730	Prae.g_00906	Pran.g_00427
OG0000731	Prae.g_00908	Pran.g_00429
OG0000732	Prae.g_00909	Pran.g_00430
OG0000733	Prae.g_00910	Pran.g_00431
OG0000734	Prae.g_00911	Pran.g_00432
OG0000735	Prae.g_00912	Pran.g_00433
OG0000736	Prae.g_00914	Pran.g_00435
OG0000737	Prae.g_00915	Pran.g_00436
OG0000738	Prae.g_00917	Pran.g_00438
OG0000739	Prae.g_00918	Pran.g_00439
OG0000740	Prae.g_00919	Pran.g_00440
OG0000741	Prae.g_00921	Pran.g_00442
OG0000742	Prae.g_00922	Pran.g_00443
OG0000743	Prae.g_00925	Pran.g_00446
OG0000744	Prae.g_00926	Pran.g_00447
OG0000745	Prae.g_00927	Pran.g_00449
OG0000746	Prae.g_00928	Pran.g_00450
OG0000747	Prae.g_00929	Pran.g_00451
OG0000748	Prae.g_00930	Pran.g_00452
OG0000749	Prae.g_00931	Pran.g_00453
OG0000750	Prae.g_00932	Pran.g_00454
OG0000751	Prae.g_00934	Pran.g_00456
OG0000752	Prae.g_00935	Pran.g_00457
OG0000753	Prae.g_00936	Pran.g_00458
OG0000754	Prae.g_00937	Pran.g_00459
OG0000755	Prae.g_00938	Pran.g_00461
OG0000756	Prae.g_00939	Pran.g_00462
OG0000757	Prae.g_00940	Pran.g_00463
OG0000758	Prae.g_00941	Pran.g_00464
OG0000759	Prae.g_00942	Pran.g_00465
OG0000760	Prae.g_00943	Pran.g_00466
OG0000761	Prae.g_00944	Pran.g_00467
OG0000762	Prae.g_00946	Pran.g_00469
OG0000763	Prae.g_00947	Pran.g_00470
OG0000764	Prae.g_00948	Pran.g_00471
OG0000765	Prae.g_00949	Pran.g_00472
OG0000766	Prae.g_00950	Pran.g_00473
OG0000767	Prae.g_00951	Pran.g_00474
OG0000768	Prae.g_00952	Pran.g_00475
OG0000769	Prae.g_00953	Pran.g_00476
OG0000770	Prae.g_00954	Pran.g_00477
OG0000771	Prae.g_00955	Pran.g_00478
OG0000772	Prae.g_00956	Pran.g_00479
OG0000773	Prae.g_00958	Pran.g_00481
OG0000774	Prae.g_00959	Pran.g_00482
OG0000775	Prae.g_00960	Pran.g_00483
OG0000776	Prae.g_00961	Pran.g_00484
OG0000777	Prae.g_00962	Pran.g_00485
OG0000778	Prae.g_00963	Pran.g_00486
OG0000779	Prae.g_00965	Pran.g_00488
OG0000780	Prae.g_00966	Pran.g_00489
OG0000781	Prae.g_00967	Pran.g_00490
OG0000782	Prae.g_00969	Pran.g_00492
OG0000783	Prae.g_00970	Pran.g_00493
OG0000784	Prae.g_00971	Pran.g_00494
OG0000785	Prae.g_00972	Pran.g_00495
OG0000786	Prae.g_00973	Pran.g_00496
OG0000787	Prae.g_00975	Pran.g_00498
OG0000788	Prae.g_00976	Pran.g_00499
OG0000789	Prae.g_00977	Pran.g_00500
OG0000790	Prae.g_00978	Pran.g_00501
OG0000791	Prae.g_00979	Pran.g_00502
OG0000792	Prae.g_00980	Pran.g_00503
OG0000793	Prae.g_00981	Pran.g_00504
OG0000794	Prae.g_00982	Pran.g_00505
OG0000795	Prae.g_00983	Pran.g_00506
OG0000796	Prae.g_00985	Pran.g_00508
OG0000797	Prae.g_00987	Pran.g_00510
OG0000798	Prae.g_00988	Pran.g_00511
OG0000799	Prae.g_00989	Pran.g_00512
OG0000800	Prae.g_00990	Pran.g_00513
OG0000801	Prae.g_00991	Pran.g_00514
OG0000802	Prae.g_00993	Pran.g_00516
OG0000803	Prae.g_00994	Pran.g_00517
OG0000804	Prae.g_01009	Pran.g_00537
OG0000805	Prae.g_01011	Pran.g_00539
OG0000806	Prae.g_01012	Pran.g_00540
OG0000807	Prae.g_01013	Pran.g_00541
OG0000808	Prae.g_01014	Pran.g_00542
OG0000809	Prae.g_01018	Pran.g_00546
OG0000810	Prae.g_01019	Pran.g_00547
OG0000811	Prae.g_01020	Pran.g_00548
OG0000812	Prae.g_01021	Pran.g_00549
OG0000813	Prae.g_01022	Pran.g_00550
OG0000814	Prae.g_01023	Pran.g_00551
OG0000815	Prae.g_01024	Pran.g_00552
OG0000816	Prae.g_01026	Pran.g_00554
OG0000817	Prae.g_01029	Pran.g_00557
OG0000818	Prae.g_01030	Pran.g_00558
OG0000819	Prae.g_01032	Pran.g_00560
OG0000820	Prae.g_01033	Pran.g_00561
OG0000821	Prae.g_01034	Pran.g_00562
OG0000822	Prae.g_01035	Pran.g_00563
OG0000823	Prae.g_01038	Pran.g_00566
OG0000824	Prae.g_01039	Pran.g_00567
OG0000825	Prae.g_01041	Pran.g_00569
OG0000826	Prae.g_01042	Pran.g_00570
OG0000827	Prae.g_01043	Pran.g_00571
OG0000828	Prae.g_01045	Pran.g_00573
OG0000829	Prae.g_01072	Pran.g_00154
OG0000830	Prae.g_01081	Pran.g_00144
OG0000831	Prae.g_01084	Pran.g_00141
OG0000832	Prae.g_01085	Pran.g_00140
OG0000833	Prae.g_01092	Pran.g_00133
OG0000834	Prae.g_01096	Pran.g_00129
OG0000835	Prae.g_01100	Pran.g_00125
OG0000836	Prae.g_01102	Pran.g_00123
OG0000837	Prae.g_01115	Pran.g_00110
OG0000838	Prae.g_01131	Pran.g_00092
OG0000839	Prae.g_01132	Pran.g_00091
OG0000840	Prae.g_01137	Pran.g_00085
OG0000841	Prae.g_01144	Pran.g_00078
OG0000842	Prae.g_01148	Pran.g_00075
OG0000843	Prae.g_01150	Pran.g_00073
OG0000844	Prae.g_01151	Pran.g_00072
OG0000845	Prae.g_01152	Pran.g_00071
OG0000846	Prae.g_01153	Pran.g_00070
OG0000847	Prae.g_01154	Pran.g_00069
OG0000848	Prae.g_01155	Pran.g_00068
OG0000849	Prae.g_01156	Pran.g_00067
OG0000850	Prae.g_01157	Pran.g_00066
OG0000851	Prae.g_01159	Pran.g_00064
OG0000852	Prae.g_01162	Pran.g_00061
OG0000853	Prae.g_01164	Pran.g_00059
OG0000854	Prae.g_01165	Pran.g_00058
OG0000855	Prae.g_01166	Pran.g_00057
OG0000856	Prae.g_01167	Pran.g_00056
OG0000857	Prae.g_01168	Pran.g_00055
OG0000858	Prae.g_01170	Pran.g_00053
OG0000859	Prae.g_01171	Pran.g_00052
OG0000860	Prae.g_01172	Pran.g_00051
OG0000861	Prae.g_01173	Pran.g_00050
OG0000862	Prae.g_01174	Pran.g_00049
OG0000863	Prae.g_01175	Pran.g_00048
OG0000864	Prae.g_01176	Pran.g_00047
OG0000865	Prae.g_01177	Pran.g_00046
OG0000866	Prae.g_01178	Pran.g_00045
OG0000867	Prae.g_01181	Pran.g_00042
OG0000868	Prae.g_01183	Pran.g_00040
OG0000869	Prae.g_01184	Pran.g_00039
OG0000870	Prae.g_01185	Pran.g_00038
OG0000871	Prae.g_01186	Pran.g_00037
OG0000872	Prae.g_01187	Pran.g_00036
OG0000873	Prae.g_01188	Pran.g_00035
OG0000874	Prae.g_01189	Pran.g_00034
OG0000875	Prae.g_01190	Pran.g_00033
OG0000876	Prae.g_01192	Pran.g_00031
OG0000877	Prae.g_01193	Pran.g_00030
OG0000878	Prae.g_01194	Pran.g_00029
OG0000879	Prae.g_01195	Pran.g_00028
OG0000880	Prae.g_01196	Pran.g_00027
OG0000881	Prae.g_01197	Pran.g_00026
OG0000882	Prae.g_01198	Pran.g_00025
OG0000883	Prae.g_01199	Pran.g_00024
OG0000884	Prae.g_01200	Pran.g_00023
OG0000885	Prae.g_01201	Pran.g_00022
OG0000886	Prae.g_01202	Pran.g_00021
OG0000887	Prae.g_01203	Pran.g_00020
OG0000888	Prae.g_01204	Pran.g_00019
OG0000889	Prae.g_01205	Pran.g_00018
OG0000890	Prae.g_01206	Pran.g_00017
OG0000891	Prae.g_01207	Pran.g_00016
OG0000892	Prae.g_01208	Pran.g_00015
OG0000893	Prae.g_01209	Pran.g_00014
OG0000894	Prae.g_01211	Pran.g_00012
OG0000895	Prae.g_01212	Pran.g_00011
OG0000896	Prae.g_01214	Pran.g_00009
OG0000897	Prae.g_01215	Pran.g_00008
OG0000898	Prae.g_01216	Pran.g_00007
OG0000899	Prae.g_01217	Pran.g_00006
OG0000900	Prae.g_01219	Pran.g_00004
OG0000901	Prae.g_01293	Pran.g_00899
OG0000902	Prae.g_01317	Pran.g_00887
OG0000903	Prae.g_01318	Pran.g_00886
OG0000904	Prae.g_01319	Pran.g_00885
OG0000905	Prae.g_01320	Pran.g_00884
OG0000906	Prae.g_01321	Pran.g_00883
OG0000907	Prae.g_01324	Pran.g_00881
OG0000908	Prae.g_01325	Pran.g_00880
OG0000909	Prae.g_01326	Pran.g_00879
OG0000910	Prae.g_01327	Pran.g_00878
OG0000911	Prae.g_01328	Pran.g_00877
OG0000912	Prae.g_01331	Pran.g_00874
OG0000913	Prae.g_01332	Pran.g_00873
OG0000914	Prae.g_01333	Pran.g_00872
OG0000915	Prae.g_01335	Pran.g_00870
OG0000916	Prae.g_01336	Pran.g_00869
OG0000917	Prae.g_01337	Pran.g_00868
OG0000918	Prae.g_01338	Pran.g_00867
OG0000919	Prae.g_01339	Pran.g_00866
OG0000920	Prae.g_01340	Pran.g_00865
OG0000921	Prae.g_01342	Pran.g_00863
OG0000922	Prae.g_01343	Pran.g_00862
OG0000923	Prae.g_01350	Pran.g_00855
OG0000925	Prae.g_01354	Pran.g_00854
OG0000926	Prae.g_01355	Pran.g_00853
OG0000927	Prae.g_01356	Pran.g_00852
OG0000928	Prae.g_01358	Pran.g_00850
OG0000929	Prae.g_01360	Pran.g_00848
OG0000930	Prae.g_01362	Pran.g_00847
OG0000931	Prae.g_01363	Pran.g_00846
OG0000932	Prae.g_01366	Pran.g_00843
OG0000933	Prae.g_01370	Pran.g_00839
OG0000934	Prae.g_01371	Pran.g_00838
OG0000935	Prae.g_01372	Pran.g_00837
OG0000936	Prae.g_01373	Pran.g_00836
OG0000937	Prae.g_01374	Pran.g_00835
OG0000938	Prae.g_01375	Pran.g_00834
OG0000939	Prae.g_01376	Pran.g_00833
OG0000940	Prae.g_01377	Pran.g_00832
OG0000941	Prae.g_01378	Pran.g_00831
OG0000942	Prae.g_01379	Pran.g_00830
OG0000943	Prae.g_01380	Pran.g_00829
OG0000944	Prae.g_01381	Pran.g_00828
OG0000945	Prae.g_01382	Pran.g_00827
OG0000946	Prae.g_01383	Pran.g_00826
OG0000947	Prae.g_01384	Pran.g_00825
OG0000948	Prae.g_01385	Pran.g_00824
OG0000949	Prae.g_01386	Pran.g_00823
OG0000950	Prae.g_01426	Pran.g_00822
OG0000951	Prae.g_01441	Pran.g_00751
OG0000952	Prae.g_01442	Pran.g_00750
OG0000953	Prae.g_01443	Pran.g_00749
OG0000954	Prae.g_01444	Pran.g_00748
OG0000955	Prae.g_01445	Pran.g_00747
OG0000956	Prae.g_01447	Pran.g_00745
OG0000957	Prae.g_01448	Pran.g_00744
OG0000958	Prae.g_01449	Pran.g_00743
OG0000959	Prae.g_01450	Pran.g_00742
OG0000960	Prae.g_01451	Pran.g_00741
OG0000961	Prae.g_01452	Pran.g_00740
OG0000962	Prae.g_01453	Pran.g_00739
OG0000963	Prae.g_01454	Pran.g_00738
OG0000964	Prae.g_01455	Pran.g_00737
OG0000965	Prae.g_01457	Pran.g_00735
OG0000966	Prae.g_01458	Pran.g_00734
OG0000967	Prae.g_01461	Pran.g_00731
OG0000968	Prae.g_01462	Pran.g_00730
OG0000969	Prae.g_01463	Pran.g_00729
OG0000970	Prae.g_01464	Pran.g_00728
OG0000971	Prae.g_01465	Pran.g_00727
OG0000972	Prae.g_01466	Pran.g_00726
OG0000973	Prae.g_01468	Pran.g_00724
OG0000974	Prae.g_01469	Pran.g_00723
OG0000975	Prae.g_01470	Pran.g_00722
OG0000976	Prae.g_01471	Pran.g_00721
OG0000977	Prae.g_01472	Pran.g_00720
OG0000978	Prae.g_01473	Pran.g_00719
OG0000979	Prae.g_01474	Pran.g_00718
OG0000980	Prae.g_01475	Pran.g_00717
OG0000981	Prae.g_01476	Pran.g_00716
OG0000982	Prae.g_01477	Pran.g_00715
OG0000983	Prae.g_01478	Pran.g_00714
OG0000984	Prae.g_01482	Pran.g_00710
OG0000985	Prae.g_01483	Pran.g_00709
OG0000986	Prae.g_01484	Pran.g_00708
OG0000987	Prae.g_01486	Pran.g_00706
OG0000988	Prae.g_01487	Pran.g_00705
OG0000989	Prae.g_01488	Pran.g_00704
OG0000990	Prae.g_01489	Pran.g_00703
OG0000991	Prae.g_01490	Pran.g_00702
OG0000992	Prae.g_01491	Pran.g_00701
OG0000993	Prae.g_01492	Pran.g_00700
OG0000994	Prae.g_01493	Pran.g_00699
OG0000995	Prae.g_01494	Pran.g_00698
OG0000996	Prae.g_01495	Pran.g_00697
OG0000997	Prae.g_01497	Pran.g_00695
OG0000998	Prae.g_01500	Pran.g_00692
OG0000999	Prae.g_01502	Pran.g_00690
OG0001000	Prae.g_01503	Pran.g_00689
OG0001001	Prae.g_01504	Pran.g_00688
OG0001002	Prae.g_01506	Pran.g_00686
OG0001003	Prae.g_01507	Pran.g_00685
OG0001004	Prae.g_01508	Pran.g_00684
OG0001005	Prae.g_01509	Pran.g_00683
OG0001006	Prae.g_01511	Pran.g_00681
OG0001007	Prae.g_01512	Pran.g_00680
OG0001008	Prae.g_01513	Pran.g_00679
OG0001009	Prae.g_01514	Pran.g_00678
OG0001010	Prae.g_01515	Pran.g_00677
OG0001011	Prae.g_01516	Pran.g_00676
OG0001012	Prae.g_01517	Pran.g_00675
OG0001013	Prae.g_01518	Pran.g_00674
OG0001014	Prae.g_01519	Pran.g_00673
OG0001015	Prae.g_01520	Pran.g_00672
OG0001016	Prae.g_01521	Pran.g_00671
OG0001017	Prae.g_01522	Pran.g_00670
OG0001018	Prae.g_01523	Pran.g_00669
OG0001019	Prae.g_01524	Pran.g_00668
OG0001020	Prae.g_01525	Pran.g_00667
OG0001021	Prae.g_01526	Pran.g_00666
OG0001022	Prae.g_01527	Pran.g_00665
OG0001023	Prae.g_01528	Pran.g_00664
OG0001024	Prae.g_01530	Pran.g_00662
OG0001025	Prae.g_01531	Pran.g_00661
OG0001026	Prae.g_01532	Pran.g_00660
OG0001027	Prae.g_01533	Pran.g_00659
OG0001028	Prae.g_01534	Pran.g_00658
OG0001029	Prae.g_01535	Pran.g_00657
OG0001030	Prae.g_01538	Pran.g_00654
OG0001031	Prae.g_01539	Pran.g_00653
OG0001032	Prae.g_01547	Pran.g_00646
OG0001033	Prae.g_01554	Pran.g_00636
OG0001034	Prae.g_01582	Pran.g_00598
OG0001035	Prae.g_01617	Pran.g_00964
OG0001036	Prae.g_01618	Pran.g_00965
OG0001037	Prae.g_01624	Pran.g_00971
OG0001038	Prae.g_01625	Pran.g_00972
OG0001039	Prae.g_01626	Pran.g_00973
OG0001040	Prae.g_01627	Pran.g_00974
OG0001041	Prae.g_01629	Pran.g_00976
OG0001042	Prae.g_01630	Pran.g_00977
OG0001043	Prae.g_01631	Pran.g_00978
OG0001044	Prae.g_01632	Pran.g_00979
OG0001045	Prae.g_01633	Pran.g_00980
OG0001046	Prae.g_01634	Pran.g_00981
OG0001047	Prae.g_01635	Pran.g_00982
OG0001048	Prae.g_01637	Pran.g_00984
OG0001049	Prae.g_01638	Pran.g_00985
OG0001050	Prae.g_01639	Pran.g_00986
OG0001051	Prae.g_01640	Pran.g_00987
OG0001052	Prae.g_01641	Pran.g_00988
OG0001053	Prae.g_01642	Pran.g_00989
OG0001054	Prae.g_01643	Pran.g_00990
OG0001055	Prae.g_01644	Pran.g_00991
OG0001056	Prae.g_01645	Pran.g_00992
OG0001057	Prae.g_01647	Pran.g_00994
OG0001058	Prae.g_01648	Pran.g_00995
OG0001059	Prae.g_01649	Pran.g_00996
OG0001060	Prae.g_01650	Pran.g_00997
OG0001061	Prae.g_01651	Pran.g_00998
OG0001062	Prae.g_01652	Pran.g_00999
OG0001063	Prae.g_01653	Pran.g_01000
OG0001064	Prae.g_01654	Pran.g_01001
OG0001065	Prae.g_01655	Pran.g_01002
OG0001066	Prae.g_01656	Pran.g_01003
OG0001067	Prae.g_01657	Pran.g_01004
OG0001068	Prae.g_01658	Pran.g_01005
OG0001069	Prae.g_01661	Pran.g_01008
OG0001070	Prae.g_01663	Pran.g_01010
OG0001071	Prae.g_01664	Pran.g_01011
OG0001072	Prae.g_01665	Pran.g_01012
OG0001073	Prae.g_01666	Pran.g_01013
OG0001074	Prae.g_01667	Pran.g_01014
OG0001075	Prae.g_01668	Pran.g_01015
OG0001076	Prae.g_01670	Pran.g_01017
OG0001077	Prae.g_01671	Pran.g_01018
OG0001078	Prae.g_01672	Pran.g_01019
OG0001079	Prae.g_01673	Pran.g_01020
OG0001080	Prae.g_01674	Pran.g_01021
OG0001081	Prae.g_01675	Pran.g_01022
OG0001082	Prae.g_01676	Pran.g_01023
OG0001083	Prae.g_01677	Pran.g_01024
OG0001084	Prae.g_01678	Pran.g_01025
OG0001085	Prae.g_01679	Pran.g_01026
OG0001086	Prae.g_01686	Pran.g_01032
OG0001087	Prae.g_01687	Pran.g_01033
OG0001088	Prae.g_01688	Pran.g_01034
OG0001089	Prae.g_01690	Pran.g_01036
OG0001090	Prae.g_01691	Pran.g_01037
OG0001091	Prae.g_01692	Pran.g_01038
OG0001092	Prae.g_01693	Pran.g_01039
OG0001093	Prae.g_01694	Pran.g_01040
OG0001094	Prae.g_01695	Pran.g_01041
OG0001095	Prae.g_01696	Pran.g_01042
OG0001096	Prae.g_01697	Pran.g_01044
OG0001097	Prae.g_01698	Pran.g_01045
OG0001098	Prae.g_01699	Pran.g_01046
OG0001099	Prae.g_01700	Pran.g_01047
OG0001100	Prae.g_01701	Pran.g_01048
OG0001101	Prae.g_01702	Pran.g_01049
OG0001102	Prae.g_01705	Pran.g_01052
OG0001103	Prae.g_01706	Pran.g_01053
OG0001104	Prae.g_01707	Pran.g_01054
OG0001105	Prae.g_01709	Pran.g_01055
OG0001106	Prae.g_01711	Pran.g_01057
OG0001107	Prae.g_01712	Pran.g_01058
OG0001108	Prae.g_01713	Pran.g_01059
OG0001109	Prae.g_01716	Pran.g_01062
OG0001110	Prae.g_01718	Pran.g_01064
OG0001111	Prae.g_01719	Pran.g_01065
OG0001112	Prae.g_01720	Pran.g_01066
OG0001113	Prae.g_01721	Pran.g_01067
OG0001114	Prae.g_01722	Pran.g_01069
OG0001115	Prae.g_01723	Pran.g_01070
OG0001116	Prae.g_01724	Pran.g_01071
OG0001117	Prae.g_01725	Pran.g_01072
OG0001118	Prae.g_01726	Pran.g_01073
OG0001119	Prae.g_01727	Pran.g_01074
OG0001120	Prae.g_01728	Pran.g_01075
OG0001121	Prae.g_01729	Pran.g_01076
OG0001122	Prae.g_01730	Pran.g_01077
OG0001123	Prae.g_01731	Pran.g_01078
OG0001124	Prae.g_01732	Pran.g_01079
OG0001125	Prae.g_01733	Pran.g_01080
OG0001126	Prae.g_01734	Pran.g_01081
OG0001127	Prae.g_01735	Pran.g_01082
OG0001128	Prae.g_01736	Pran.g_01083
OG0001129	Prae.g_01737	Pran.g_01084
OG0001130	Prae.g_01738	Pran.g_01085
OG0001131	Prae.g_01739	Pran.g_01086
OG0001132	Prae.g_01740	Pran.g_01087
OG0001133	Prae.g_01741	Pran.g_01088
OG0001134	Prae.g_01742	Pran.g_01089
OG0001135	Prae.g_01743	Pran.g_01090
OG0001136	Prae.g_01744	Pran.g_01091
OG0001137	Prae.g_01745	Pran.g_01092
OG0001138	Prae.g_01746	Pran.g_01093
OG0001139	Prae.g_01747	Pran.g_01094
OG0001140	Prae.g_01748	Pran.g_01095
OG0001141	Prae.g_01750	Pran.g_01097
OG0001142	Prae.g_01751	Pran.g_01098
OG0001143	Prae.g_01752	Pran.g_01099
OG0001144	Prae.g_01754	Pran.g_01101
OG0001145	Prae.g_01756	Pran.g_01103
OG0001146	Prae.g_01757	Pran.g_01104
OG0001147	Prae.g_01759	Pran.g_01106
OG0001148	Prae.g_01760	Pran.g_01107
OG0001149	Prae.g_01761	Pran.g_01108
OG0001150	Prae.g_01765	Pran.g_01111
OG0001151	Prae.g_01766	Pran.g_01112
OG0001152	Prae.g_01767	Pran.g_01113
OG0001153	Prae.g_01768	Pran.g_01114
OG0001154	Prae.g_01769	Pran.g_01115
OG0001155	Prae.g_01770	Pran.g_01116
OG0001156	Prae.g_01771	Pran.g_01117
OG0001157	Prae.g_01773	Pran.g_01119
