Orthogroup	Prae	Prau
OG0000570	Prae.g_00596	Prau.g_00662
OG0000571	Prae.g_00598	Prau.g_00664
OG0000572	Prae.g_00599	Prau.g_00665
OG0000573	Prae.g_00600	Prau.g_00666
OG0000574	Prae.g_00601	Prau.g_00667
OG0000575	Prae.g_00602	Prau.g_00668
OG0000576	Prae.g_00603	Prau.g_00669
OG0000577	Prae.g_00604	Prau.g_00670
OG0000578	Prae.g_00605	Prau.g_00671
OG0000579	Prae.g_00606	Prau.g_00672
OG0000580	Prae.g_00607	Prau.g_00673
OG0000581	Prae.g_00608	Prau.g_00674
OG0000582	Prae.g_00609	Prau.g_00675
OG0000583	Prae.g_00610	Prau.g_00676
OG0000584	Prae.g_00612	Prau.g_00678
OG0000585	Prae.g_00613	Prau.g_00679
OG0000586	Prae.g_00614	Prau.g_00680
OG0000587	Prae.g_00615	Prau.g_00681
OG0000588	Prae.g_00616	Prau.g_00682
OG0000589	Prae.g_00617	Prau.g_00683
OG0000590	Prae.g_00618	Prau.g_00684
OG0000591	Prae.g_00619	Prau.g_00685
OG0000592	Prae.g_00620	Prau.g_00686
OG0000593	Prae.g_00621	Prau.g_00687
OG0000594	Prae.g_00622	Prau.g_00688
OG0000595	Prae.g_00623	Prau.g_00689
OG0000596	Prae.g_00624	Prau.g_00690
OG0000597	Prae.g_00628	Prau.g_00694
OG0000598	Prae.g_00629	Prau.g_00695
OG0000599	Prae.g_00630	Prau.g_00696
OG0000600	Prae.g_00631	Prau.g_00697
OG0000601	Prae.g_00632	Prau.g_00698
OG0000602	Prae.g_00633	Prau.g_00699
OG0000603	Prae.g_00634	Prau.g_00700
OG0000604	Prae.g_00635	Prau.g_00701
OG0000605	Prae.g_00636	Prau.g_00702
OG0000606	Prae.g_00637	Prau.g_00703
OG0000607	Prae.g_00638	Prau.g_00704
OG0000608	Prae.g_00639	Prau.g_00705
OG0000609	Prae.g_00641	Prau.g_00707
OG0000610	Prae.g_00642	Prau.g_00708
OG0000611	Prae.g_00644	Prau.g_00710
OG0000612	Prae.g_00645	Prau.g_00711
OG0000613	Prae.g_00647	Prau.g_00713
OG0000614	Prae.g_00653	Prau.g_00719
OG0000615	Prae.g_00654	Prau.g_00720
OG0000616	Prae.g_00655	Prau.g_00721
OG0000617	Prae.g_00657	Prau.g_00723
OG0000618	Prae.g_00658	Prau.g_00724
OG0000619	Prae.g_00659	Prau.g_00725
OG0000620	Prae.g_00661	Prau.g_00727
OG0000621	Prae.g_00662	Prau.g_00728
OG0000622	Prae.g_00663	Prau.g_00729
OG0000623	Prae.g_00664	Prau.g_00730
OG0000624	Prae.g_00666	Prau.g_00732
OG0000625	Prae.g_00667	Prau.g_00733
OG0000626	Prae.g_00668	Prau.g_00734
OG0000627	Prae.g_00669	Prau.g_00735
OG0000628	Prae.g_00670	Prau.g_00736
OG0000629	Prae.g_00671	Prau.g_00737
OG0000630	Prae.g_00673	Prau.g_00739
OG0000631	Prae.g_00674	Prau.g_00740
OG0000632	Prae.g_00678	Prau.g_00744
OG0000633	Prae.g_00679	Prau.g_00745
OG0000634	Prae.g_00712	Prau.g_00756
OG0000635	Prae.g_00714	Prau.g_00758
OG0000636	Prae.g_00715	Prau.g_00759
OG0000637	Prae.g_00717	Prau.g_00761
OG0000638	Prae.g_00718	Prau.g_00762
OG0000639	Prae.g_00719	Prau.g_00763
OG0000640	Prae.g_00720	Prau.g_00764
OG0000641	Prae.g_00721	Prau.g_00765
OG0000642	Prae.g_00722	Prau.g_00766
OG0000643	Prae.g_00723	Prau.g_00767
OG0000644	Prae.g_00725	Prau.g_00769
OG0000645	Prae.g_00726	Prau.g_00770
OG0000646	Prae.g_00727	Prau.g_00771
OG0000647	Prae.g_00728	Prau.g_00772
OG0000648	Prae.g_00729	Prau.g_00773
OG0000649	Prae.g_00730	Prau.g_00774
OG0000650	Prae.g_00731	Prau.g_00775
OG0000651	Prae.g_00732	Prau.g_00776
OG0000652	Prae.g_00734	Prau.g_00778
OG0000653	Prae.g_00750	Prau.g_00798
OG0000654	Prae.g_00752	Prau.g_00800
OG0000655	Prae.g_00761	Prau.g_00811
OG0000656	Prae.g_00766	Prau.g_00816
OG0000657	Prae.g_00770	Prau.g_00818
OG0000658	Prae.g_00771	Prau.g_00819
OG0000659	Prae.g_00772	Prau.g_00820
OG0000660	Prae.g_00784	Prau.g_00832
OG0000661	Prae.g_00793	Prau.g_00841
OG0000662	Prae.g_00794	Prau.g_00843
OG0000663	Prae.g_00797	Prau.g_00845
OG0000664	Prae.g_00798	Prau.g_00846
OG0000665	Prae.g_00799	Prau.g_00847
OG0000666	Prae.g_00800	Prau.g_00848
OG0000667	Prae.g_00801	Prau.g_00849
OG0000668	Prae.g_00802	Prau.g_00850
OG0000669	Prae.g_00803	Prau.g_00851
OG0000670	Prae.g_00805	Prau.g_00853
OG0000671	Prae.g_00806	Prau.g_00854
OG0000672	Prae.g_00807	Prau.g_00855
OG0000673	Prae.g_00808	Prau.g_00856
OG0000674	Prae.g_00809	Prau.g_00857
OG0000675	Prae.g_00810	Prau.g_00858
OG0000676	Prae.g_00812	Prau.g_00860
OG0000677	Prae.g_00814	Prau.g_00862
OG0000678	Prae.g_00815	Prau.g_00863
OG0000679	Prae.g_00816	Prau.g_00864
OG0000680	Prae.g_00817	Prau.g_00865
OG0000681	Prae.g_00818	Prau.g_00866
OG0000682	Prae.g_00819	Prau.g_00867
OG0000683	Prae.g_00820	Prau.g_00868
OG0000684	Prae.g_00821	Prau.g_00869
OG0000685	Prae.g_00822	Prau.g_00870
OG0000686	Prae.g_00823	Prau.g_00871
OG0000687	Prae.g_00824	Prau.g_00872
OG0000688	Prae.g_00825	Prau.g_00873
OG0000689	Prae.g_00826	Prau.g_00874
OG0000690	Prae.g_00827	Prau.g_00875
OG0000691	Prae.g_00829	Prau.g_00877
OG0000692	Prae.g_00830	Prau.g_00878
OG0000693	Prae.g_00831	Prau.g_00879
OG0000694	Prae.g_00832	Prau.g_00880
OG0000695	Prae.g_00833	Prau.g_00881
OG0000696	Prae.g_00834	Prau.g_00882
OG0000697	Prae.g_00836	Prau.g_00884
OG0000698	Prae.g_00837	Prau.g_00885
OG0000699	Prae.g_00840	Prau.g_00888
OG0000700	Prae.g_00841	Prau.g_00889
OG0000701	Prae.g_00842	Prau.g_00890
OG0000702	Prae.g_00843	Prau.g_00891
OG0000703	Prae.g_00844	Prau.g_00892
OG0000704	Prae.g_00845	Prau.g_00893
OG0000705	Prae.g_00847	Prau.g_00895
OG0000706	Prae.g_00848	Prau.g_00896
OG0000707	Prae.g_00849	Prau.g_00897
OG0000708	Prae.g_00850	Prau.g_00898
OG0000709	Prae.g_00851	Prau.g_00899
OG0000710	Prae.g_00852	Prau.g_00900
OG0000711	Prae.g_00853	Prau.g_00902
OG0000712	Prae.g_00854	Prau.g_00903
OG0000713	Prae.g_00855	Prau.g_00904
OG0000714	Prae.g_00857	Prau.g_00906
OG0000715	Prae.g_00858	Prau.g_00907
OG0000716	Prae.g_00859	Prau.g_00908
OG0000717	Prae.g_00860	Prau.g_00909
OG0000718	Prae.g_00861	Prau.g_00910
OG0000719	Prae.g_00863	Prau.g_00912
OG0000720	Prae.g_00865	Prau.g_00914
OG0000721	Prae.g_00866	Prau.g_00915
OG0000722	Prae.g_00892	Prau.g_00942
OG0000723	Prae.g_00897	Prau.g_00946
OG0000724	Prae.g_00900	Prau.g_00949
OG0000725	Prae.g_00901	Prau.g_00950
OG0000726	Prae.g_00902	Prau.g_00951
OG0000727	Prae.g_00903	Prau.g_00952
OG0000728	Prae.g_00904	Prau.g_00953
OG0000729	Prae.g_00905	Prau.g_00954
OG0000730	Prae.g_00906	Prau.g_00955
OG0000731	Prae.g_00908	Prau.g_00956
OG0000732	Prae.g_00909	Prau.g_00957
OG0000733	Prae.g_00910	Prau.g_00958
OG0000734	Prae.g_00911	Prau.g_00959
OG0000735	Prae.g_00912	Prau.g_00960
OG0000736	Prae.g_00914	Prau.g_00962
OG0000737	Prae.g_00915	Prau.g_00963
OG0000738	Prae.g_00917	Prau.g_00965
OG0000739	Prae.g_00918	Prau.g_00966
OG0000740	Prae.g_00919	Prau.g_00967
OG0000741	Prae.g_00921	Prau.g_00969
OG0000742	Prae.g_00922	Prau.g_00970
OG0000743	Prae.g_00925	Prau.g_00974
OG0000744	Prae.g_00926	Prau.g_00975
OG0000745	Prae.g_00927	Prau.g_00977
OG0000746	Prae.g_00928	Prau.g_00978
OG0000747	Prae.g_00929	Prau.g_00979
OG0000748	Prae.g_00930	Prau.g_00980
OG0000749	Prae.g_00931	Prau.g_00981
OG0000750	Prae.g_00932	Prau.g_00982
OG0000751	Prae.g_00934	Prau.g_00984
OG0000752	Prae.g_00935	Prau.g_00985
OG0000753	Prae.g_00936	Prau.g_00986
OG0000754	Prae.g_00937	Prau.g_00987
OG0000755	Prae.g_00938	Prau.g_00989
OG0000756	Prae.g_00939	Prau.g_00990
OG0000757	Prae.g_00940	Prau.g_00991
OG0000758	Prae.g_00941	Prau.g_00992
OG0000759	Prae.g_00942	Prau.g_00993
OG0000760	Prae.g_00943	Prau.g_00994
OG0000761	Prae.g_00944	Prau.g_00995
OG0000762	Prae.g_00946	Prau.g_00997
OG0000763	Prae.g_00947	Prau.g_00998
OG0000764	Prae.g_00948	Prau.g_00999
OG0000765	Prae.g_00949	Prau.g_01000
OG0000766	Prae.g_00950	Prau.g_01001
OG0000767	Prae.g_00951	Prau.g_01002
OG0000768	Prae.g_00952	Prau.g_01003
OG0000769	Prae.g_00953	Prau.g_01004
OG0000770	Prae.g_00954	Prau.g_01005
OG0000771	Prae.g_00955	Prau.g_01006
OG0000772	Prae.g_00956	Prau.g_01007
OG0000773	Prae.g_00958	Prau.g_01009
OG0000774	Prae.g_00959	Prau.g_01010
OG0000775	Prae.g_00960	Prau.g_01011
OG0000776	Prae.g_00961	Prau.g_01012
OG0000777	Prae.g_00962	Prau.g_01013
OG0000778	Prae.g_00963	Prau.g_01014
OG0000779	Prae.g_00965	Prau.g_01016
OG0000780	Prae.g_00966	Prau.g_01017
OG0000781	Prae.g_00967	Prau.g_01018
OG0000782	Prae.g_00969	Prau.g_01020
OG0000783	Prae.g_00970	Prau.g_01021
OG0000784	Prae.g_00971	Prau.g_01022
OG0000785	Prae.g_00972	Prau.g_01023
OG0000786	Prae.g_00973	Prau.g_01024
OG0000787	Prae.g_00975	Prau.g_01026
OG0000788	Prae.g_00976	Prau.g_01027
OG0000789	Prae.g_00977	Prau.g_01028
OG0000790	Prae.g_00978	Prau.g_01029
OG0000791	Prae.g_00979	Prau.g_01030
OG0000792	Prae.g_00980	Prau.g_01031
OG0000793	Prae.g_00981	Prau.g_01032
OG0000794	Prae.g_00982	Prau.g_01033
OG0000795	Prae.g_00983	Prau.g_01034
OG0000796	Prae.g_00985	Prau.g_01036
OG0000797	Prae.g_00987	Prau.g_01038
OG0000798	Prae.g_00988	Prau.g_01039
OG0000799	Prae.g_00989	Prau.g_01040
OG0000800	Prae.g_00990	Prau.g_01041
OG0000801	Prae.g_00991	Prau.g_01042
OG0000802	Prae.g_00993	Prau.g_01044
OG0000803	Prae.g_00994	Prau.g_01045
OG0000804	Prae.g_01009	Prau.g_01058
OG0000805	Prae.g_01011	Prau.g_01060
OG0000806	Prae.g_01012	Prau.g_01061
OG0000807	Prae.g_01013	Prau.g_01062
OG0000808	Prae.g_01014	Prau.g_01063
OG0000809	Prae.g_01018	Prau.g_01067
OG0000810	Prae.g_01019	Prau.g_01068
OG0000811	Prae.g_01020	Prau.g_01069
OG0000812	Prae.g_01021	Prau.g_01070
OG0000813	Prae.g_01022	Prau.g_01071
OG0000814	Prae.g_01023	Prau.g_01072
OG0000815	Prae.g_01024	Prau.g_01073
OG0000816	Prae.g_01026	Prau.g_01075
OG0000817	Prae.g_01029	Prau.g_01078
OG0000818	Prae.g_01030	Prau.g_01079
OG0000819	Prae.g_01032	Prau.g_01081
OG0000820	Prae.g_01033	Prau.g_01082
OG0000821	Prae.g_01034	Prau.g_01083
OG0000822	Prae.g_01035	Prau.g_01084
OG0000823	Prae.g_01038	Prau.g_01087
OG0000824	Prae.g_01039	Prau.g_01088
OG0000825	Prae.g_01041	Prau.g_01090
OG0000826	Prae.g_01042	Prau.g_01091
OG0000827	Prae.g_01043	Prau.g_01092
OG0000828	Prae.g_01045	Prau.g_01094
OG0000829	Prae.g_01072	Prau.g_01118
OG0000830	Prae.g_01081	Prau.g_01127
OG0000831	Prae.g_01084	Prau.g_01130
OG0000832	Prae.g_01085	Prau.g_01131
OG0000833	Prae.g_01092	Prau.g_01138
OG0000834	Prae.g_01096	Prau.g_01142
OG0000835	Prae.g_01100	Prau.g_01146
OG0000836	Prae.g_01102	Prau.g_01148
OG0000837	Prae.g_01115	Prau.g_01160
OG0000838	Prae.g_01131	Prau.g_01175
OG0000839	Prae.g_01132	Prau.g_01176
OG0000840	Prae.g_01137	Prau.g_01181
OG0000841	Prae.g_01144	Prau.g_01188
OG0000842	Prae.g_01148	Prau.g_01192
OG0000843	Prae.g_01150	Prau.g_01194
OG0000844	Prae.g_01151	Prau.g_01195
OG0000845	Prae.g_01152	Prau.g_01196
OG0000846	Prae.g_01153	Prau.g_01197
OG0000847	Prae.g_01154	Prau.g_01198
OG0000848	Prae.g_01155	Prau.g_01199
OG0000849	Prae.g_01156	Prau.g_01200
OG0000850	Prae.g_01157	Prau.g_01201
OG0000851	Prae.g_01159	Prau.g_01203
OG0000852	Prae.g_01162	Prau.g_01205
OG0000853	Prae.g_01164	Prau.g_01207
OG0000854	Prae.g_01165	Prau.g_01208
OG0000855	Prae.g_01166	Prau.g_01209
OG0000856	Prae.g_01167	Prau.g_01210
OG0000857	Prae.g_01168	Prau.g_01211
OG0000858	Prae.g_01170	Prau.g_01213
OG0000859	Prae.g_01171	Prau.g_01214
OG0000860	Prae.g_01172	Prau.g_01215
OG0000861	Prae.g_01173	Prau.g_01216
OG0000862	Prae.g_01174	Prau.g_01217
OG0000863	Prae.g_01175	Prau.g_01218
OG0000864	Prae.g_01176	Prau.g_01219
OG0000865	Prae.g_01177	Prau.g_01220
OG0000866	Prae.g_01178	Prau.g_01221
OG0000867	Prae.g_01181	Prau.g_01224
OG0000868	Prae.g_01183	Prau.g_01226
OG0000869	Prae.g_01184	Prau.g_01227
OG0000870	Prae.g_01185	Prau.g_01228
OG0000871	Prae.g_01186	Prau.g_01229
OG0000872	Prae.g_01187	Prau.g_01230
OG0000873	Prae.g_01188	Prau.g_01231
OG0000874	Prae.g_01189	Prau.g_01232
OG0000875	Prae.g_01190	Prau.g_01233
OG0000876	Prae.g_01192	Prau.g_01235
OG0000877	Prae.g_01193	Prau.g_01236
OG0000878	Prae.g_01194	Prau.g_01237
OG0000879	Prae.g_01195	Prau.g_01238
OG0000880	Prae.g_01196	Prau.g_01239
OG0000881	Prae.g_01197	Prau.g_01240
OG0000882	Prae.g_01198	Prau.g_01241
OG0000883	Prae.g_01199	Prau.g_01242
OG0000884	Prae.g_01200	Prau.g_01243
OG0000885	Prae.g_01201	Prau.g_01244
OG0000886	Prae.g_01202	Prau.g_01245
OG0000887	Prae.g_01203	Prau.g_01246
OG0000888	Prae.g_01204	Prau.g_01247
OG0000889	Prae.g_01205	Prau.g_01248
OG0000890	Prae.g_01206	Prau.g_01249
OG0000891	Prae.g_01207	Prau.g_01250
OG0000892	Prae.g_01208	Prau.g_01251
OG0000893	Prae.g_01209	Prau.g_01252
OG0000894	Prae.g_01211	Prau.g_01254
OG0000895	Prae.g_01212	Prau.g_01255
OG0000896	Prae.g_01214	Prau.g_01257
OG0000897	Prae.g_01215	Prau.g_01258
OG0000898	Prae.g_01216	Prau.g_01259
OG0000899	Prae.g_01217	Prau.g_01260
OG0000900	Prae.g_01219	Prau.g_01262
OG0000901	Prae.g_01293	Prau.g_01346
OG0000902	Prae.g_01317	Prau.g_01359
OG0000903	Prae.g_01318	Prau.g_01360
OG0000904	Prae.g_01319	Prau.g_01361
OG0000905	Prae.g_01320	Prau.g_01362
OG0000906	Prae.g_01321	Prau.g_01363
OG0000907	Prae.g_01324	Prau.g_01366
OG0000908	Prae.g_01325	Prau.g_01367
OG0000909	Prae.g_01326	Prau.g_01368
OG0000910	Prae.g_01327	Prau.g_01369
OG0000911	Prae.g_01328	Prau.g_01370
OG0000912	Prae.g_01331	Prau.g_01373
OG0000913	Prae.g_01332	Prau.g_01374
OG0000914	Prae.g_01333	Prau.g_01375
OG0000915	Prae.g_01335	Prau.g_01377
OG0000916	Prae.g_01336	Prau.g_01378
OG0000917	Prae.g_01337	Prau.g_01379
OG0000918	Prae.g_01338	Prau.g_01380
OG0000919	Prae.g_01339	Prau.g_01381
OG0000920	Prae.g_01340	Prau.g_01382
OG0000921	Prae.g_01342	Prau.g_01384
OG0000922	Prae.g_01343	Prau.g_01385
OG0000923	Prae.g_01350	Prau.g_01391
OG0000924	Prae.g_01351	Prau.g_01392
OG0000925	Prae.g_01354	Prau.g_01395
OG0000926	Prae.g_01355	Prau.g_01396
OG0000927	Prae.g_01356	Prau.g_01397
OG0000928	Prae.g_01358	Prau.g_01399
OG0000929	Prae.g_01360	Prau.g_01401
OG0000930	Prae.g_01362	Prau.g_01403
OG0000931	Prae.g_01363	Prau.g_01404
OG0000932	Prae.g_01366	Prau.g_01407
OG0000933	Prae.g_01370	Prau.g_01411
OG0000934	Prae.g_01371	Prau.g_01412
OG0000935	Prae.g_01372	Prau.g_01413
OG0000936	Prae.g_01373	Prau.g_01414
OG0000937	Prae.g_01374	Prau.g_01415
OG0000938	Prae.g_01375	Prau.g_01416
OG0000939	Prae.g_01376	Prau.g_01417
OG0000940	Prae.g_01377	Prau.g_01418
OG0000941	Prae.g_01378	Prau.g_01419
OG0000942	Prae.g_01379	Prau.g_01420
OG0000943	Prae.g_01380	Prau.g_01421
OG0000944	Prae.g_01381	Prau.g_01422
OG0000945	Prae.g_01382	Prau.g_01423
OG0000946	Prae.g_01383	Prau.g_01424
OG0000947	Prae.g_01384	Prau.g_01425
OG0000948	Prae.g_01385	Prau.g_01426
OG0000949	Prae.g_01386	Prau.g_01427
OG0000950	Prae.g_01426	Prau.g_01436
OG0000951	Prae.g_01441	Prau.g_01510
OG0000952	Prae.g_01442	Prau.g_01511
OG0000953	Prae.g_01443	Prau.g_01512
OG0000954	Prae.g_01444	Prau.g_01513
OG0000955	Prae.g_01445	Prau.g_01514
OG0000956	Prae.g_01447	Prau.g_01516
OG0000957	Prae.g_01448	Prau.g_01517
OG0000958	Prae.g_01449	Prau.g_01518
OG0000959	Prae.g_01450	Prau.g_01519
OG0000960	Prae.g_01451	Prau.g_01520
OG0000961	Prae.g_01452	Prau.g_01521
OG0000962	Prae.g_01453	Prau.g_01522
OG0000963	Prae.g_01454	Prau.g_01523
OG0000964	Prae.g_01455	Prau.g_01524
OG0000965	Prae.g_01457	Prau.g_01526
OG0000966	Prae.g_01458	Prau.g_01527
OG0000967	Prae.g_01461	Prau.g_01533
OG0000968	Prae.g_01462	Prau.g_01534
OG0000969	Prae.g_01463	Prau.g_01535
OG0000970	Prae.g_01464	Prau.g_01536
OG0000971	Prae.g_01465	Prau.g_01537
OG0000972	Prae.g_01466	Prau.g_01538
OG0000973	Prae.g_01468	Prau.g_01540
OG0000974	Prae.g_01469	Prau.g_01541
OG0000975	Prae.g_01470	Prau.g_01542
OG0000976	Prae.g_01471	Prau.g_01543
OG0000977	Prae.g_01472	Prau.g_01544
OG0000978	Prae.g_01473	Prau.g_01545
OG0000979	Prae.g_01474	Prau.g_01546
OG0000980	Prae.g_01475	Prau.g_01547
OG0000981	Prae.g_01476	Prau.g_01548
OG0000982	Prae.g_01477	Prau.g_01549
OG0000983	Prae.g_01478	Prau.g_01550
OG0000984	Prae.g_01482	Prau.g_01554
OG0000985	Prae.g_01483	Prau.g_01555
OG0000986	Prae.g_01484	Prau.g_01556
OG0000987	Prae.g_01486	Prau.g_01558
OG0000988	Prae.g_01487	Prau.g_01559
OG0000989	Prae.g_01488	Prau.g_01560
OG0000990	Prae.g_01489	Prau.g_01561
OG0000991	Prae.g_01490	Prau.g_01562
OG0000992	Prae.g_01491	Prau.g_01563
OG0000993	Prae.g_01492	Prau.g_01564
OG0000994	Prae.g_01493	Prau.g_01565
OG0000995	Prae.g_01494	Prau.g_01566
OG0000996	Prae.g_01495	Prau.g_01567
OG0000997	Prae.g_01497	Prau.g_01569
OG0000998	Prae.g_01500	Prau.g_01572
OG0000999	Prae.g_01502	Prau.g_01574
OG0001000	Prae.g_01503	Prau.g_01575
OG0001001	Prae.g_01504	Prau.g_01576
OG0001002	Prae.g_01506	Prau.g_01578
OG0001003	Prae.g_01507	Prau.g_01579
OG0001004	Prae.g_01508	Prau.g_01580
OG0001005	Prae.g_01509	Prau.g_01581
OG0001006	Prae.g_01511	Prau.g_01583
OG0001007	Prae.g_01512	Prau.g_01584
OG0001008	Prae.g_01513	Prau.g_01585
OG0001009	Prae.g_01514	Prau.g_01586
OG0001010	Prae.g_01515	Prau.g_01587
OG0001011	Prae.g_01516	Prau.g_01588
OG0001012	Prae.g_01517	Prau.g_01589
OG0001013	Prae.g_01518	Prau.g_01590
OG0001014	Prae.g_01519	Prau.g_01591
OG0001015	Prae.g_01520	Prau.g_01592
OG0001016	Prae.g_01521	Prau.g_01593
OG0001017	Prae.g_01522	Prau.g_01594
OG0001018	Prae.g_01523	Prau.g_01595
OG0001019	Prae.g_01524	Prau.g_01596
OG0001020	Prae.g_01525	Prau.g_01597
OG0001021	Prae.g_01526	Prau.g_01598
OG0001022	Prae.g_01527	Prau.g_01599
OG0001023	Prae.g_01528	Prau.g_01600
OG0001024	Prae.g_01530	Prau.g_01602
OG0001025	Prae.g_01531	Prau.g_01603
OG0001026	Prae.g_01532	Prau.g_01604
OG0001027	Prae.g_01533	Prau.g_01605
OG0001028	Prae.g_01534	Prau.g_01606
OG0001029	Prae.g_01535	Prau.g_01607
OG0001030	Prae.g_01538	Prau.g_01610
OG0001031	Prae.g_01539	Prau.g_01611
OG0001032	Prae.g_01547	Prau.g_01619
OG0001033	Prae.g_01554	Prau.g_01626
OG0001034	Prae.g_01582	Prau.g_01652
OG0001035	Prae.g_01617	Prau.g_01726
OG0001036	Prae.g_01618	Prau.g_01727
OG0001037	Prae.g_01624	Prau.g_01733
OG0001038	Prae.g_01625	Prau.g_01734
OG0001039	Prae.g_01626	Prau.g_01735
OG0001040	Prae.g_01627	Prau.g_01736
OG0001041	Prae.g_01629	Prau.g_01738
OG0001042	Prae.g_01630	Prau.g_01739
OG0001043	Prae.g_01631	Prau.g_01740
OG0001044	Prae.g_01632	Prau.g_01741
OG0001045	Prae.g_01633	Prau.g_01742
OG0001046	Prae.g_01634	Prau.g_01743
OG0001047	Prae.g_01635	Prau.g_01744
OG0001048	Prae.g_01637	Prau.g_01746
OG0001049	Prae.g_01638	Prau.g_01747
OG0001050	Prae.g_01639	Prau.g_01748
OG0001051	Prae.g_01640	Prau.g_01749
OG0001052	Prae.g_01641	Prau.g_01750
OG0001053	Prae.g_01642	Prau.g_01751
OG0001054	Prae.g_01643	Prau.g_01752
OG0001055	Prae.g_01644	Prau.g_01753
OG0001056	Prae.g_01645	Prau.g_01754
OG0001057	Prae.g_01647	Prau.g_01756
OG0001058	Prae.g_01648	Prau.g_01757
OG0001059	Prae.g_01649	Prau.g_01758
OG0001060	Prae.g_01650	Prau.g_01759
OG0001061	Prae.g_01651	Prau.g_01760
OG0001062	Prae.g_01652	Prau.g_01761
OG0001063	Prae.g_01653	Prau.g_01762
OG0001064	Prae.g_01654	Prau.g_01763
OG0001065	Prae.g_01655	Prau.g_01764
OG0001066	Prae.g_01656	Prau.g_01765
OG0001067	Prae.g_01657	Prau.g_01766
OG0001068	Prae.g_01658	Prau.g_01767
OG0001069	Prae.g_01661	Prau.g_01770
OG0001070	Prae.g_01663	Prau.g_01772
OG0001071	Prae.g_01664	Prau.g_01773
OG0001072	Prae.g_01665	Prau.g_01774
OG0001073	Prae.g_01666	Prau.g_01775
OG0001074	Prae.g_01667	Prau.g_01776
OG0001075	Prae.g_01668	Prau.g_01777
OG0001076	Prae.g_01670	Prau.g_01779
OG0001077	Prae.g_01671	Prau.g_01780
OG0001078	Prae.g_01672	Prau.g_01781
OG0001079	Prae.g_01673	Prau.g_01782
OG0001080	Prae.g_01674	Prau.g_01783
OG0001081	Prae.g_01675	Prau.g_01784
OG0001082	Prae.g_01676	Prau.g_01785
OG0001083	Prae.g_01677	Prau.g_01786
OG0001084	Prae.g_01678	Prau.g_01787
OG0001085	Prae.g_01679	Prau.g_01788
OG0001086	Prae.g_01686	Prau.g_01794
OG0001087	Prae.g_01687	Prau.g_01795
OG0001088	Prae.g_01688	Prau.g_01796
OG0001089	Prae.g_01690	Prau.g_01798
OG0001090	Prae.g_01691	Prau.g_01799
OG0001091	Prae.g_01692	Prau.g_01800
OG0001092	Prae.g_01693	Prau.g_01801
OG0001093	Prae.g_01694	Prau.g_01802
OG0001094	Prae.g_01695	Prau.g_01803
OG0001095	Prae.g_01696	Prau.g_01804
OG0001096	Prae.g_01697	Prau.g_01805
OG0001097	Prae.g_01698	Prau.g_01806
OG0001098	Prae.g_01699	Prau.g_01807
OG0001099	Prae.g_01700	Prau.g_01808
OG0001100	Prae.g_01701	Prau.g_01809
OG0001101	Prae.g_01702	Prau.g_01810
OG0001102	Prae.g_01705	Prau.g_01813
OG0001103	Prae.g_01706	Prau.g_01814
OG0001104	Prae.g_01707	Prau.g_01815
OG0001105	Prae.g_01709	Prau.g_01817
OG0001106	Prae.g_01711	Prau.g_01819
OG0001107	Prae.g_01712	Prau.g_01820
OG0001108	Prae.g_01713	Prau.g_01821
OG0001109	Prae.g_01716	Prau.g_01827
OG0001110	Prae.g_01718	Prau.g_01829
OG0001111	Prae.g_01719	Prau.g_01830
OG0001112	Prae.g_01720	Prau.g_01831
OG0001113	Prae.g_01721	Prau.g_01832
OG0001114	Prae.g_01722	Prau.g_01833
OG0001115	Prae.g_01723	Prau.g_01834
OG0001116	Prae.g_01724	Prau.g_01835
OG0001117	Prae.g_01725	Prau.g_01836
OG0001118	Prae.g_01726	Prau.g_01837
OG0001119	Prae.g_01727	Prau.g_01838
OG0001120	Prae.g_01728	Prau.g_01839
OG0001121	Prae.g_01729	Prau.g_01840
OG0001122	Prae.g_01730	Prau.g_01841
OG0001123	Prae.g_01731	Prau.g_01842
OG0001124	Prae.g_01732	Prau.g_01843
OG0001125	Prae.g_01733	Prau.g_01844
OG0001126	Prae.g_01734	Prau.g_01845
OG0001127	Prae.g_01735	Prau.g_01846
OG0001128	Prae.g_01736	Prau.g_01847
OG0001129	Prae.g_01737	Prau.g_01848
OG0001130	Prae.g_01738	Prau.g_01849
OG0001131	Prae.g_01739	Prau.g_01850
OG0001132	Prae.g_01740	Prau.g_01851
OG0001133	Prae.g_01741	Prau.g_01852
OG0001134	Prae.g_01742	Prau.g_01853
OG0001135	Prae.g_01743	Prau.g_01854
OG0001136	Prae.g_01744	Prau.g_01855
OG0001137	Prae.g_01745	Prau.g_01856
OG0001138	Prae.g_01746	Prau.g_01857
OG0001139	Prae.g_01747	Prau.g_01858
OG0001140	Prae.g_01748	Prau.g_01859
OG0001141	Prae.g_01750	Prau.g_01861
OG0001142	Prae.g_01751	Prau.g_01862
OG0001143	Prae.g_01752	Prau.g_01863
OG0001144	Prae.g_01754	Prau.g_01865
OG0001145	Prae.g_01756	Prau.g_01867
OG0001146	Prae.g_01757	Prau.g_01868
OG0001147	Prae.g_01759	Prau.g_01870
OG0001148	Prae.g_01760	Prau.g_01871
OG0001149	Prae.g_01761	Prau.g_01872
OG0001150	Prae.g_01765	Prau.g_01875
OG0001151	Prae.g_01766	Prau.g_01876
