Orthogroup	Prbl	Praf
OG0000553	Prbl.g_01632	Praf.g_01685
OG0000554	Prbl.g_01634	Praf.g_01687
OG0000555	Prbl.g_01635	Praf.g_01688
OG0000556	Prbl.g_01636	Praf.g_01689
OG0000557	Prbl.g_01637	Praf.g_01690
OG0000558	Prbl.g_01639	Praf.g_01692
OG0000559	Prbl.g_01640	Praf.g_01693
OG0000560	Prbl.g_01642	Praf.g_01695
OG0000561	Prbl.g_01643	Praf.g_01696
OG0000562	Prbl.g_01645	Praf.g_01698
OG0000563	Prbl.g_01646	Praf.g_01699
OG0000564	Prbl.g_01647	Praf.g_01700
OG0000565	Prbl.g_01655	Praf.g_01708
OG0000566	Prbl.g_01656	Praf.g_01709
OG0000567	Prbl.g_01657	Praf.g_01710
OG0000568	Prbl.g_01658	Praf.g_01711
OG0000569	Prbl.g_01659	Praf.g_01713
OG0000570	Prbl.g_01662	Praf.g_01716
OG0000571	Prbl.g_01663	Praf.g_01717
OG0000572	Prbl.g_01664	Praf.g_01718
OG0000573	Prbl.g_01041	Praf.g_01722
OG0000574	Prbl.g_01032	Praf.g_01727
OG0000575	Prbl.g_01031	Praf.g_01728
OG0000576	Prbl.g_01030	Praf.g_01729
OG0000577	Prbl.g_01412	Praf.g_01730
OG0000578	Prbl.g_01411	Praf.g_01731
OG0000579	Prbl.g_01409	Praf.g_01733
OG0000580	Prbl.g_01406	Praf.g_01736
OG0000581	Prbl.g_01405	Praf.g_01737
OG0000582	Prbl.g_01404	Praf.g_01738
OG0000583	Prbl.g_01403	Praf.g_01739
OG0000584	Prbl.g_01401	Praf.g_01741
OG0000585	Prbl.g_01400	Praf.g_01742
OG0000586	Prbl.g_01398	Praf.g_01744
OG0000587	Prbl.g_01397	Praf.g_01745
OG0000588	Prbl.g_01394	Praf.g_01749
OG0000589	Prbl.g_01392	Praf.g_01751
OG0000590	Prbl.g_00891	Praf.g_02344
OG0000591	Prbl.g_01915	Praf.g_00371
OG0000592	Prbl.g_00027	Praf.g_01127
OG0000593	Prbl.g_01242	Praf.g_02570
OG0000594	Prbl.g_02295	Praf.g_01572
OG0000595	Prbl.g_01046	Praf.g_02180
OG0000596	Prbl.g_01869	Praf.g_01210
OG0000597	Prbl.g_01847	Praf.g_01230
OG0000598	Prbl.g_01853	Praf.g_01225
OG0000599	Prbl.g_01857	Praf.g_01221
OG0000600	Prbl.g_01858	Praf.g_01220
OG0000601	Prbl.g_01872	Praf.g_01207
OG0000602	Prbl.g_01873	Praf.g_01206
OG0000603	Prbl.g_01874	Praf.g_01205
OG0000604	Prbl.g_00021	Praf.g_01121
OG0000605	Prbl.g_00022	Praf.g_01122
OG0000606	Prbl.g_00024	Praf.g_01124
OG0000607	Prbl.g_00026	Praf.g_01126
OG0000608	Prbl.g_02373	Praf.g_01489
OG0000609	Prbl.g_02137	Praf.g_02767
OG0000610	Prbl.g_00120	Praf.g_00817
OG0000611	Prbl.g_02565	Praf.g_01303
OG0000612	Prbl.g_02564	Praf.g_01304
OG0000613	Prbl.g_02563	Praf.g_01305
OG0000614	Prbl.g_02562	Praf.g_01307
OG0000615	Prbl.g_02561	Praf.g_01308
OG0000616	Prbl.g_02560	Praf.g_01309
OG0000617	Prbl.g_02559	Praf.g_01310
OG0000618	Prbl.g_02558	Praf.g_01311
OG0000619	Prbl.g_02556	Praf.g_01313
OG0000620	Prbl.g_02555	Praf.g_01314
OG0000621	Prbl.g_02554	Praf.g_01315
OG0000622	Prbl.g_02553	Praf.g_01316
OG0000623	Prbl.g_02552	Praf.g_01317
OG0000624	Prbl.g_02551	Praf.g_01318
OG0000625	Prbl.g_02550	Praf.g_01319
OG0000626	Prbl.g_02549	Praf.g_01320
OG0000627	Prbl.g_02426	Praf.g_01441
OG0000628	Prbl.g_02427	Praf.g_01440
OG0000629	Prbl.g_02430	Praf.g_01437
OG0000630	Prbl.g_02431	Praf.g_01436
OG0000631	Prbl.g_02434	Praf.g_01433
OG0000632	Prbl.g_00040	Praf.g_01139
OG0000633	Prbl.g_01904	Praf.g_00710
OG0000634	Prbl.g_00534	Praf.g_00617
OG0000635	Prbl.g_02470	Praf.g_01400
OG0000636	Prbl.g_02469	Praf.g_01401
OG0000637	Prbl.g_02468	Praf.g_01402
OG0000638	Prbl.g_01195	Praf.g_02063
OG0000639	Prbl.g_01930	Praf.g_00360
OG0000640	Prbl.g_02435	Praf.g_01432
OG0000641	Prbl.g_02440	Praf.g_01429
OG0000642	Prbl.g_02441	Praf.g_01428
OG0000643	Prbl.g_02442	Praf.g_01427
OG0000644	Prbl.g_02341	Praf.g_01524
OG0000645	Prbl.g_02340	Praf.g_01525
OG0000646	Prbl.g_02339	Praf.g_01526
OG0000647	Prbl.g_02338	Praf.g_01527
OG0000648	Prbl.g_02336	Praf.g_01529
OG0000649	Prbl.g_02335	Praf.g_01530
OG0000650	Prbl.g_02334	Praf.g_01531
OG0000651	Prbl.g_02333	Praf.g_01532
OG0000652	Prbl.g_02332	Praf.g_01533
OG0000653	Prbl.g_02331	Praf.g_01534
OG0000654	Prbl.g_02329	Praf.g_01536
OG0000655	Prbl.g_02327	Praf.g_01538
OG0000656	Prbl.g_02326	Praf.g_01539
OG0000657	Prbl.g_02325	Praf.g_01540
OG0000658	Prbl.g_02324	Praf.g_01541
OG0000659	Prbl.g_02323	Praf.g_01542
OG0000660	Prbl.g_02322	Praf.g_01543
OG0000661	Prbl.g_02320	Praf.g_01545
OG0000662	Prbl.g_02317	Praf.g_01547
OG0000663	Prbl.g_02316	Praf.g_01548
OG0000664	Prbl.g_02315	Praf.g_01549
OG0000665	Prbl.g_02314	Praf.g_01550
OG0000666	Prbl.g_02313	Praf.g_01551
OG0000667	Prbl.g_02312	Praf.g_01552
OG0000668	Prbl.g_02311	Praf.g_01553
OG0000669	Prbl.g_02309	Praf.g_01557
OG0000670	Prbl.g_02308	Praf.g_01558
OG0000671	Prbl.g_02307	Praf.g_01559
OG0000672	Prbl.g_02306	Praf.g_01560
OG0000673	Prbl.g_02305	Praf.g_01561
OG0000674	Prbl.g_02304	Praf.g_01562
OG0000675	Prbl.g_01534	Praf.g_01585
OG0000676	Prbl.g_01535	Praf.g_01586
OG0000677	Prbl.g_01538	Praf.g_01590
OG0000678	Prbl.g_01540	Praf.g_01592
OG0000679	Prbl.g_01542	Praf.g_01594
OG0000680	Prbl.g_01543	Praf.g_01595
OG0000681	Prbl.g_01544	Praf.g_01596
OG0000682	Prbl.g_01545	Praf.g_01597
OG0000683	Prbl.g_01547	Praf.g_01599
OG0000684	Prbl.g_01548	Praf.g_01600
OG0000685	Prbl.g_01549	Praf.g_01601
OG0000686	Prbl.g_01550	Praf.g_01602
OG0000687	Prbl.g_01551	Praf.g_01603
OG0000688	Prbl.g_01552	Praf.g_01604
OG0000689	Prbl.g_01554	Praf.g_01606
OG0000690	Prbl.g_01555	Praf.g_01607
OG0000691	Prbl.g_01556	Praf.g_01608
OG0000692	Prbl.g_01567	Praf.g_01619
OG0000693	Prbl.g_01568	Praf.g_01620
OG0000694	Prbl.g_01571	Praf.g_01622
OG0000695	Prbl.g_01576	Praf.g_01625
OG0000696	Prbl.g_01577	Praf.g_01627
OG0000697	Prbl.g_01579	Praf.g_01629
OG0000698	Prbl.g_02423	Praf.g_01444
OG0000699	Prbl.g_02546	Praf.g_01323
OG0000700	Prbl.g_02530	Praf.g_01339
OG0000701	Prbl.g_01329	Praf.g_00222
OG0000702	Prbl.g_01588	Praf.g_01638
OG0000703	Prbl.g_02414	Praf.g_01454
OG0000704	Prbl.g_01078	Praf.g_00961
OG0000705	Prbl.g_02413	Praf.g_01455
OG0000706	Prbl.g_02412	Praf.g_01456
OG0000707	Prbl.g_02410	Praf.g_01458
OG0000708	Prbl.g_02409	Praf.g_01459
OG0000709	Prbl.g_02407	Praf.g_01461
OG0000710	Prbl.g_02406	Praf.g_01462
OG0000711	Prbl.g_02405	Praf.g_01463
OG0000712	Prbl.g_02404	Praf.g_01464
OG0000713	Prbl.g_02403	Praf.g_01465
OG0000714	Prbl.g_02395	Praf.g_01467
OG0000715	Prbl.g_02393	Praf.g_01469
OG0000716	Prbl.g_02388	Praf.g_01475
OG0000717	Prbl.g_02386	Praf.g_01478
OG0000718	Prbl.g_02383	Praf.g_01480
OG0000719	Prbl.g_02368	Praf.g_01494
OG0000720	Prbl.g_02367	Praf.g_01495
OG0000721	Prbl.g_02365	Praf.g_01497
OG0000722	Prbl.g_02364	Praf.g_01498
OG0000723	Prbl.g_02363	Praf.g_01499
OG0000724	Prbl.g_02350	Praf.g_01512
OG0000725	Prbl.g_02351	Praf.g_01511
OG0000726	Prbl.g_02352	Praf.g_01510
OG0000727	Prbl.g_02353	Praf.g_01509
OG0000728	Prbl.g_02354	Praf.g_01508
OG0000729	Prbl.g_02356	Praf.g_01506
OG0000730	Prbl.g_02359	Praf.g_01503
OG0000731	Prbl.g_02348	Praf.g_01515
OG0000732	Prbl.g_02347	Praf.g_01516
OG0000733	Prbl.g_02346	Praf.g_01517
OG0000734	Prbl.g_02345	Praf.g_01519
OG0000735	Prbl.g_02344	Praf.g_01520
OG0000736	Prbl.g_02343	Praf.g_01522
OG0000737	Prbl.g_02342	Praf.g_01523
OG0000738	Prbl.g_02443	Praf.g_01426
OG0000739	Prbl.g_02444	Praf.g_01425
OG0000740	Prbl.g_02445	Praf.g_01424
OG0000741	Prbl.g_02447	Praf.g_01422
OG0000742	Prbl.g_02449	Praf.g_01420
OG0000743	Prbl.g_02450	Praf.g_01419
OG0000744	Prbl.g_02452	Praf.g_01417
OG0000745	Prbl.g_02453	Praf.g_01416
OG0000746	Prbl.g_02454	Praf.g_01415
OG0000747	Prbl.g_01688	Praf.g_01006
OG0000748	Prbl.g_02462	Praf.g_01408
OG0000749	Prbl.g_02463	Praf.g_01407
OG0000750	Prbl.g_02465	Praf.g_01405
OG0000751	Prbl.g_02466	Praf.g_01404
OG0000752	Prbl.g_02210	Praf.g_02684
OG0000753	Prbl.g_02471	Praf.g_01399
OG0000754	Prbl.g_02472	Praf.g_01398
OG0000755	Prbl.g_02473	Praf.g_01397
OG0000756	Prbl.g_02475	Praf.g_01395
OG0000757	Prbl.g_02476	Praf.g_01394
OG0000758	Prbl.g_02477	Praf.g_01393
OG0000759	Prbl.g_02482	Praf.g_01388
OG0000760	Prbl.g_02483	Praf.g_01387
OG0000761	Prbl.g_02485	Praf.g_01385
OG0000762	Prbl.g_02487	Praf.g_01382
OG0000763	Prbl.g_02489	Praf.g_01380
OG0000764	Prbl.g_02491	Praf.g_01378
OG0000765	Prbl.g_02492	Praf.g_01377
OG0000766	Prbl.g_02493	Praf.g_01376
OG0000767	Prbl.g_02495	Praf.g_01374
OG0000768	Prbl.g_02496	Praf.g_01372
OG0000769	Prbl.g_02497	Praf.g_01371
OG0000770	Prbl.g_02498	Praf.g_01370
OG0000771	Prbl.g_02499	Praf.g_01369
OG0000772	Prbl.g_02608	Praf.g_01073
OG0000773	Prbl.g_02501	Praf.g_01366
OG0000774	Prbl.g_02503	Praf.g_01364
OG0000775	Prbl.g_02505	Praf.g_01362
OG0000776	Prbl.g_02508	Praf.g_01360
OG0000777	Prbl.g_02509	Praf.g_01359
OG0000778	Prbl.g_02510	Praf.g_01358
OG0000779	Prbl.g_02514	Praf.g_01355
OG0000780	Prbl.g_02516	Praf.g_01353
OG0000781	Prbl.g_02520	Praf.g_01349
OG0000782	Prbl.g_02521	Praf.g_01348
OG0000783	Prbl.g_02526	Praf.g_01343
OG0000784	Prbl.g_02528	Praf.g_01341
OG0000785	Prbl.g_02529	Praf.g_01340
OG0000786	Prbl.g_02531	Praf.g_01338
OG0000787	Prbl.g_02532	Praf.g_01337
OG0000788	Prbl.g_02538	Praf.g_01331
OG0000789	Prbl.g_02541	Praf.g_01328
OG0000790	Prbl.g_02209	Praf.g_02685
OG0000791	Prbl.g_02542	Praf.g_01327
OG0000792	Prbl.g_02543	Praf.g_01326
OG0000793	Prbl.g_02544	Praf.g_01325
OG0000794	Prbl.g_02547	Praf.g_01322
OG0000795	Prbl.g_00939	Praf.g_01287
OG0000796	Prbl.g_00938	Praf.g_01286
OG0000797	Prbl.g_00935	Praf.g_01283
OG0000798	Prbl.g_00934	Praf.g_01281
OG0000799	Prbl.g_00933	Praf.g_01280
OG0000800	Prbl.g_00932	Praf.g_01279
OG0000801	Prbl.g_00929	Praf.g_01276
OG0000802	Prbl.g_00928	Praf.g_01275
OG0000803	Prbl.g_00925	Praf.g_01270
OG0000804	Prbl.g_00924	Praf.g_01269
OG0000805	Prbl.g_00923	Praf.g_01268
OG0000806	Prbl.g_00922	Praf.g_01267
OG0000807	Prbl.g_02575	Praf.g_01296
OG0000808	Prbl.g_01603	Praf.g_01652
OG0000809	Prbl.g_00472	Praf.g_00558
OG0000810	Prbl.g_01686	Praf.g_01008
OG0000811	Prbl.g_02062	Praf.g_00162
OG0000812	Prbl.g_01199	Praf.g_02056
OG0000813	Prbl.g_01208	Praf.g_02047
OG0000814	Prbl.g_00687	Praf.g_01825
OG0000815	Prbl.g_01621	Praf.g_01671
OG0000816	Prbl.g_02197	Praf.g_02698
OG0000817	Prbl.g_02203	Praf.g_02691
OG0000818	Prbl.g_01931	Praf.g_00359
OG0000819	Prbl.g_00694	Praf.g_01832
OG0000820	Prbl.g_00545	Praf.g_00233
OG0000821	Prbl.g_02066	Praf.g_00822
OG0000822	Prbl.g_02067	Praf.g_00823
OG0000823	Prbl.g_02068	Praf.g_00824
OG0000824	Prbl.g_02069	Praf.g_00825
OG0000825	Prbl.g_02071	Praf.g_00826
OG0000826	Prbl.g_02072	Praf.g_00827
OG0000827	Prbl.g_02075	Praf.g_00830
OG0000828	Prbl.g_02077	Praf.g_00832
OG0000829	Prbl.g_02078	Praf.g_00833
OG0000830	Prbl.g_02081	Praf.g_00836
OG0000831	Prbl.g_02083	Praf.g_00853
OG0000832	Prbl.g_02085	Praf.g_00855
OG0000833	Prbl.g_02086	Praf.g_00856
OG0000834	Prbl.g_02088	Praf.g_00858
OG0000835	Prbl.g_02089	Praf.g_00859
OG0000836	Prbl.g_02090	Praf.g_00860
OG0000837	Prbl.g_02100	Praf.g_00870
OG0000838	Prbl.g_02102	Praf.g_00872
OG0000839	Prbl.g_02103	Praf.g_00873
OG0000840	Prbl.g_02104	Praf.g_00874
OG0000841	Prbl.g_02105	Praf.g_00875
OG0000842	Prbl.g_00178	Praf.g_00879
OG0000843	Prbl.g_00179	Praf.g_00880
OG0000844	Prbl.g_00180	Praf.g_00881
OG0000845	Prbl.g_00181	Praf.g_00882
OG0000846	Prbl.g_00184	Praf.g_00885
OG0000847	Prbl.g_00185	Praf.g_00886
OG0000848	Prbl.g_01379	Praf.g_00914
OG0000849	Prbl.g_01382	Praf.g_00917
OG0000850	Prbl.g_01383	Praf.g_00918
OG0000851	Prbl.g_01120	Praf.g_00921
OG0000852	Prbl.g_01118	Praf.g_00923
OG0000853	Prbl.g_01116	Praf.g_00925
OG0000854	Prbl.g_01114	Praf.g_00927
OG0000855	Prbl.g_01113	Praf.g_00928
OG0000856	Prbl.g_01112	Praf.g_00929
OG0000857	Prbl.g_01111	Praf.g_00930
OG0000858	Prbl.g_01110	Praf.g_00931
OG0000859	Prbl.g_01109	Praf.g_00932
OG0000860	Prbl.g_01108	Praf.g_00933
OG0000861	Prbl.g_01377	Praf.g_00913
OG0000862	Prbl.g_01376	Praf.g_00912
OG0000863	Prbl.g_01375	Praf.g_00911
OG0000864	Prbl.g_01374	Praf.g_00910
OG0000865	Prbl.g_01372	Praf.g_00908
OG0000866	Prbl.g_02579	Praf.g_00905
OG0000867	Prbl.g_02580	Praf.g_00904
OG0000868	Prbl.g_02582	Praf.g_00902
OG0000869	Prbl.g_02585	Praf.g_00899
OG0000870	Prbl.g_02586	Praf.g_00898
OG0000871	Prbl.g_02590	Praf.g_00895
OG0000872	Prbl.g_02591	Praf.g_00894
OG0000873	Prbl.g_02593	Praf.g_00892
OG0000874	Prbl.g_02594	Praf.g_00891
OG0000875	Prbl.g_00187	Praf.g_00888
OG0000876	Prbl.g_00186	Praf.g_00887
OG0000877	Prbl.g_01103	Praf.g_00937
OG0000878	Prbl.g_00461	Praf.g_00548
OG0000879	Prbl.g_00115	Praf.g_00810
OG0000880	Prbl.g_00114	Praf.g_00809
OG0000881	Prbl.g_00113	Praf.g_00808
OG0000882	Prbl.g_01711	Praf.g_00806
OG0000883	Prbl.g_01713	Praf.g_00804
OG0000884	Prbl.g_01715	Praf.g_00802
OG0000885	Prbl.g_01716	Praf.g_00801
OG0000886	Prbl.g_01717	Praf.g_00800
OG0000887	Prbl.g_01718	Praf.g_00799
OG0000888	Prbl.g_01719	Praf.g_00798
OG0000889	Prbl.g_01723	Praf.g_00794
OG0000890	Prbl.g_01726	Praf.g_00791
OG0000891	Prbl.g_01727	Praf.g_00790
OG0000892	Prbl.g_01730	Praf.g_00787
OG0000893	Prbl.g_01731	Praf.g_00786
OG0000894	Prbl.g_01732	Praf.g_00785
OG0000895	Prbl.g_01733	Praf.g_00784
OG0000896	Prbl.g_01734	Praf.g_00783
OG0000897	Prbl.g_01735	Praf.g_00782
OG0000898	Prbl.g_01738	Praf.g_00777
OG0000899	Prbl.g_01739	Praf.g_00776
OG0000900	Prbl.g_00722	Praf.g_01886
OG0000901	Prbl.g_01333	Praf.g_01897
OG0000902	Prbl.g_00658	Praf.g_01996
OG0000903	Prbl.g_01572	Praf.g_01623
OG0000904	Prbl.g_01695	Praf.g_01001
OG0000905	Prbl.g_00926	Praf.g_01271
OG0000906	Prbl.g_02577	Praf.g_01294
OG0000907	Prbl.g_01586	Praf.g_01635
OG0000908	Prbl.g_00409	Praf.g_00494
OG0000909	Prbl.g_00501	Praf.g_00582
OG0000910	Prbl.g_00500	Praf.g_00581
OG0000911	Prbl.g_00499	Praf.g_00580
OG0000912	Prbl.g_00498	Praf.g_00579
OG0000913	Prbl.g_00497	Praf.g_00578
OG0000914	Prbl.g_00496	Praf.g_00577
OG0000915	Prbl.g_00495	Praf.g_00576
OG0000916	Prbl.g_00494	Praf.g_00575
OG0000917	Prbl.g_00492	Praf.g_00573
OG0000918	Prbl.g_00491	Praf.g_00572
OG0000919	Prbl.g_00490	Praf.g_00571
OG0000920	Prbl.g_00489	Praf.g_00570
OG0000921	Prbl.g_00488	Praf.g_00569
OG0000922	Prbl.g_00487	Praf.g_00568
OG0000923	Prbl.g_00486	Praf.g_00567
OG0000924	Prbl.g_00485	Praf.g_00566
OG0000925	Prbl.g_00484	Praf.g_00565
OG0000926	Prbl.g_00843	Praf.g_02394
OG0000927	Prbl.g_00152	Praf.g_01765
OG0000928	Prbl.g_00153	Praf.g_01766
OG0000929	Prbl.g_00154	Praf.g_01767
OG0000930	Prbl.g_00160	Praf.g_01772
OG0000931	Prbl.g_00161	Praf.g_01773
OG0000932	Prbl.g_00257	Praf.g_01779
OG0000933	Prbl.g_00255	Praf.g_01781
OG0000934	Prbl.g_00254	Praf.g_01782
OG0000935	Prbl.g_00253	Praf.g_01783
OG0000936	Prbl.g_00252	Praf.g_01784
OG0000937	Prbl.g_00251	Praf.g_01785
OG0000938	Prbl.g_00249	Praf.g_01787
OG0000939	Prbl.g_00248	Praf.g_01788
OG0000940	Prbl.g_00246	Praf.g_01790
OG0000941	Prbl.g_00244	Praf.g_01792
OG0000942	Prbl.g_00243	Praf.g_01793
OG0000943	Prbl.g_00240	Praf.g_01796
OG0000944	Prbl.g_00231	Praf.g_01801
OG0000945	Prbl.g_00230	Praf.g_01802
OG0000946	Prbl.g_00229	Praf.g_01803
OG0000947	Prbl.g_00228	Praf.g_01804
OG0000948	Prbl.g_00227	Praf.g_01805
OG0000949	Prbl.g_00226	Praf.g_01806
OG0000950	Prbl.g_00225	Praf.g_01807
OG0000951	Prbl.g_00224	Praf.g_01808
OG0000952	Prbl.g_00223	Praf.g_01809
OG0000953	Prbl.g_00222	Praf.g_01810
OG0000954	Prbl.g_00221	Praf.g_01817
OG0000955	Prbl.g_00220	Praf.g_01818
OG0000956	Prbl.g_00219	Praf.g_01819
OG0000957	Prbl.g_00218	Praf.g_01820
OG0000958	Prbl.g_00684	Praf.g_01822
OG0000959	Prbl.g_00685	Praf.g_01823
OG0000960	Prbl.g_00686	Praf.g_01824
OG0000961	Prbl.g_00693	Praf.g_01831
OG0000962	Prbl.g_00695	Praf.g_01833
OG0000963	Prbl.g_00696	Praf.g_01834
OG0000964	Prbl.g_00699	Praf.g_01837
OG0000965	Prbl.g_00700	Praf.g_01838
OG0000966	Prbl.g_00701	Praf.g_01839
OG0000967	Prbl.g_00702	Praf.g_01840
OG0000968	Prbl.g_00703	Praf.g_01841
OG0000969	Prbl.g_00704	Praf.g_01842
OG0000970	Prbl.g_00705	Praf.g_01843
OG0000971	Prbl.g_00706	Praf.g_01844
OG0000972	Prbl.g_00707	Praf.g_01845
OG0000973	Prbl.g_00708	Praf.g_01846
OG0000974	Prbl.g_00710	Praf.g_01849
OG0000975	Prbl.g_01086	Praf.g_00956
OG0000976	Prbl.g_00466	Praf.g_00554
OG0000977	Prbl.g_00456	Praf.g_00542
OG0000978	Prbl.g_00454	Praf.g_00540
OG0000979	Prbl.g_00452	Praf.g_00538
OG0000980	Prbl.g_00451	Praf.g_00537
OG0000981	Prbl.g_01604	Praf.g_01653
OG0000982	Prbl.g_00450	Praf.g_00536
OG0000983	Prbl.g_00448	Praf.g_00534
OG0000984	Prbl.g_00447	Praf.g_00533
OG0000985	Prbl.g_00446	Praf.g_00532
OG0000986	Prbl.g_00444	Praf.g_00530
OG0000987	Prbl.g_00443	Praf.g_00529
OG0000988	Prbl.g_00441	Praf.g_00526
OG0000989	Prbl.g_00440	Praf.g_00525
OG0000990	Prbl.g_00439	Praf.g_00524
OG0000991	Prbl.g_00438	Praf.g_00523
OG0000992	Prbl.g_00437	Praf.g_00522
OG0000993	Prbl.g_00436	Praf.g_00521
OG0000994	Prbl.g_00435	Praf.g_00520
OG0000995	Prbl.g_00433	Praf.g_00518
OG0000996	Prbl.g_00432	Praf.g_00517
OG0000997	Prbl.g_00431	Praf.g_00516
OG0000998	Prbl.g_00430	Praf.g_00515
OG0000999	Prbl.g_00429	Praf.g_00513
OG0001000	Prbl.g_00428	Praf.g_00512
OG0001001	Prbl.g_00427	Praf.g_00511
OG0001002	Prbl.g_00423	Praf.g_00508
OG0001003	Prbl.g_00422	Praf.g_00507
OG0001004	Prbl.g_01914	Praf.g_00370
OG0001005	Prbl.g_00420	Praf.g_00504
OG0001006	Prbl.g_00419	Praf.g_00503
OG0001007	Prbl.g_00418	Praf.g_00502
OG0001008	Prbl.g_00416	Praf.g_00500
OG0001009	Prbl.g_00415	Praf.g_00499
OG0001010	Prbl.g_01601	Praf.g_01650
OG0001011	Prbl.g_01627	Praf.g_01677
OG0001012	Prbl.g_02318	Praf.g_01546
OG0001013	Prbl.g_00404	Praf.g_00490
OG0001014	Prbl.g_00403	Praf.g_00489
OG0001015	Prbl.g_00393	Praf.g_00479
OG0001016	Prbl.g_00392	Praf.g_00478
OG0001017	Prbl.g_00391	Praf.g_00477
OG0001018	Prbl.g_00389	Praf.g_00475
OG0001019	Prbl.g_00385	Praf.g_00472
OG0001020	Prbl.g_00383	Praf.g_00471
OG0001021	Prbl.g_00382	Praf.g_00470
OG0001022	Prbl.g_00381	Praf.g_00469
OG0001023	Prbl.g_00380	Praf.g_00468
OG0001024	Prbl.g_00378	Praf.g_00466
OG0001025	Prbl.g_00377	Praf.g_00465
OG0001026	Prbl.g_00376	Praf.g_00464
OG0001027	Prbl.g_00375	Praf.g_00463
OG0001028	Prbl.g_00374	Praf.g_00462
OG0001029	Prbl.g_00373	Praf.g_00461
OG0001030	Prbl.g_00372	Praf.g_00460
OG0001031	Prbl.g_00371	Praf.g_00459
OG0001032	Prbl.g_00370	Praf.g_00458
OG0001033	Prbl.g_00369	Praf.g_00457
OG0001034	Prbl.g_00367	Praf.g_00455
OG0001035	Prbl.g_00365	Praf.g_00453
OG0001036	Prbl.g_00364	Praf.g_00452
OG0001037	Prbl.g_00362	Praf.g_00450
OG0001038	Prbl.g_00361	Praf.g_00449
OG0001039	Prbl.g_00360	Praf.g_00448
OG0001040	Prbl.g_00359	Praf.g_00447
OG0001041	Prbl.g_00358	Praf.g_00446
OG0001042	Prbl.g_00356	Praf.g_00444
OG0001043	Prbl.g_00355	Praf.g_00443
OG0001044	Prbl.g_00354	Praf.g_00442
OG0001045	Prbl.g_00353	Praf.g_00441
OG0001046	Prbl.g_00352	Praf.g_00440
OG0001047	Prbl.g_00348	Praf.g_00435
OG0001048	Prbl.g_00346	Praf.g_00433
OG0001049	Prbl.g_00345	Praf.g_00432
OG0001050	Prbl.g_00344	Praf.g_00431
OG0001051	Prbl.g_00343	Praf.g_00430
OG0001052	Prbl.g_00342	Praf.g_00429
OG0001053	Prbl.g_00340	Praf.g_00427
OG0001054	Prbl.g_00338	Praf.g_00425
OG0001055	Prbl.g_00337	Praf.g_00424
OG0001056	Prbl.g_00336	Praf.g_00423
OG0001057	Prbl.g_00335	Praf.g_00422
OG0001058	Prbl.g_00334	Praf.g_00421
OG0001059	Prbl.g_00333	Praf.g_00420
OG0001060	Prbl.g_00332	Praf.g_00419
OG0001061	Prbl.g_00331	Praf.g_00418
OG0001062	Prbl.g_00317	Praf.g_00405
OG0001063	Prbl.g_00316	Praf.g_00404
OG0001064	Prbl.g_02620	Praf.g_00402
OG0001065	Prbl.g_02680	Praf.g_02202
OG0001066	Prbl.g_02683	Praf.g_02200
OG0001067	Prbl.g_02684	Praf.g_02199
OG0001068	Prbl.g_01062	Praf.g_02196
OG0001069	Prbl.g_01061	Praf.g_02195
OG0001070	Prbl.g_01060	Praf.g_02194
OG0001071	Prbl.g_01059	Praf.g_02193
OG0001072	Prbl.g_01058	Praf.g_02192
OG0001073	Prbl.g_01057	Praf.g_02191
OG0001074	Prbl.g_01056	Praf.g_02190
OG0001075	Prbl.g_01055	Praf.g_02189
OG0001076	Prbl.g_01054	Praf.g_02188
OG0001077	Prbl.g_01053	Praf.g_02187
OG0001078	Prbl.g_01051	Praf.g_02185
OG0001079	Prbl.g_01050	Praf.g_02184
OG0001080	Prbl.g_01049	Praf.g_02183
OG0001081	Prbl.g_00954	Praf.g_02170
OG0001082	Prbl.g_00953	Praf.g_02171
OG0001083	Prbl.g_00949	Praf.g_02175
OG0001084	Prbl.g_00951	Praf.g_02173
OG0001085	Prbl.g_00952	Praf.g_02172
OG0001086	Prbl.g_00948	Praf.g_02176
OG0001087	Prbl.g_00947	Praf.g_02177
OG0001088	Prbl.g_01045	Praf.g_02179
OG0001089	Prbl.g_00956	Praf.g_02163
OG0001090	Prbl.g_00958	Praf.g_02161
OG0001091	Prbl.g_00959	Praf.g_02160
OG0001092	Prbl.g_00960	Praf.g_02159
OG0001093	Prbl.g_00961	Praf.g_02158
OG0001094	Prbl.g_00962	Praf.g_02157
OG0001095	Prbl.g_00963	Praf.g_02156
OG0001096	Prbl.g_00964	Praf.g_02155
OG0001097	Prbl.g_00965	Praf.g_02154
OG0001098	Prbl.g_00966	Praf.g_02153
OG0001099	Prbl.g_00967	Praf.g_02152
OG0001100	Prbl.g_00968	Praf.g_02151
OG0001101	Prbl.g_00969	Praf.g_02150
OG0001102	Prbl.g_00970	Praf.g_02149
OG0001103	Prbl.g_00971	Praf.g_02148
OG0001104	Prbl.g_00972	Praf.g_02147
OG0001105	Prbl.g_00973	Praf.g_02146
OG0001106	Prbl.g_00974	Praf.g_02145
OG0001107	Prbl.g_00975	Praf.g_02144
OG0001108	Prbl.g_00976	Praf.g_02143
OG0001109	Prbl.g_00977	Praf.g_02142
OG0001110	Prbl.g_00978	Praf.g_02141
OG0001111	Prbl.g_00979	Praf.g_02140
