Orthogroup	Prbl	Prbk
OG0000532	Prbl.g_01752	Prbk.g_01153
OG0000533	Prbl.g_01751	Prbk.g_01154
OG0000534	Prbl.g_01750	Prbk.g_01155
OG0000535	Prbl.g_01749	Prbk.g_01156
OG0000536	Prbl.g_01748	Prbk.g_01157
OG0000537	Prbl.g_01747	Prbk.g_01158
OG0000538	Prbl.g_01746	Prbk.g_01159
OG0000539	Prbl.g_01744	Prbk.g_01161
OG0000540	Prbl.g_01742	Prbk.g_01163
OG0000541	Prbl.g_01610	Prbk.g_02602
OG0000542	Prbl.g_01611	Prbk.g_02603
OG0000543	Prbl.g_01612	Prbk.g_02604
OG0000544	Prbl.g_01613	Prbk.g_02605
OG0000545	Prbl.g_01616	Prbk.g_02608
OG0000546	Prbl.g_01617	Prbk.g_02609
OG0000547	Prbl.g_01619	Prbk.g_02611
OG0000548	Prbl.g_01624	Prbk.g_02616
OG0000549	Prbl.g_01625	Prbk.g_02617
OG0000550	Prbl.g_01626	Prbk.g_02618
OG0000551	Prbl.g_01629	Prbk.g_02621
OG0000552	Prbl.g_01631	Prbk.g_02623
OG0000553	Prbl.g_01632	Prbk.g_02624
OG0000554	Prbl.g_01634	Prbk.g_02626
OG0000555	Prbl.g_01635	Prbk.g_02627
OG0000556	Prbl.g_01636	Prbk.g_02628
OG0000557	Prbl.g_01637	Prbk.g_02629
OG0000558	Prbl.g_01639	Prbk.g_02631
OG0000559	Prbl.g_01640	Prbk.g_02632
OG0000560	Prbl.g_01642	Prbk.g_02634
OG0000561	Prbl.g_01643	Prbk.g_02635
OG0000562	Prbl.g_01645	Prbk.g_02637
OG0000563	Prbl.g_01646	Prbk.g_02638
OG0000564	Prbl.g_01647	Prbk.g_02639
OG0000565	Prbl.g_01655	Prbk.g_02647
OG0000566	Prbl.g_01656	Prbk.g_02648
OG0000567	Prbl.g_01657	Prbk.g_02649
OG0000568	Prbl.g_01658	Prbk.g_02650
OG0000569	Prbl.g_01659	Prbk.g_02651
OG0000570	Prbl.g_01662	Prbk.g_02654
OG0000571	Prbl.g_01663	Prbk.g_02655
OG0000572	Prbl.g_01664	Prbk.g_02656
OG0000573	Prbl.g_01041	Prbk.g_00738
OG0000574	Prbl.g_01032	Prbk.g_00729
OG0000575	Prbl.g_01031	Prbk.g_00728
OG0000576	Prbl.g_01030	Prbk.g_00727
OG0000577	Prbl.g_01412	Prbk.g_00726
OG0000578	Prbl.g_01411	Prbk.g_00725
OG0000579	Prbl.g_01409	Prbk.g_00723
OG0000580	Prbl.g_01406	Prbk.g_00720
OG0000581	Prbl.g_01405	Prbk.g_00719
OG0000582	Prbl.g_01404	Prbk.g_00718
OG0000583	Prbl.g_01403	Prbk.g_00717
OG0000584	Prbl.g_01401	Prbk.g_00715
OG0000585	Prbl.g_01400	Prbk.g_00714
OG0000586	Prbl.g_01398	Prbk.g_00712
OG0000587	Prbl.g_01397	Prbk.g_00711
OG0000588	Prbl.g_01394	Prbk.g_00708
OG0000589	Prbl.g_01392	Prbk.g_00706
OG0000590	Prbl.g_00891	Prbk.g_00478
OG0000591	Prbl.g_01915	Prbk.g_01361
OG0000592	Prbl.g_00027	Prbk.g_01767
OG0000593	Prbl.g_01242	Prbk.g_00672
OG0000594	Prbl.g_02295	Prbk.g_02509
OG0000595	Prbl.g_01046	Prbk.g_01925
OG0000596	Prbl.g_01869	Prbk.g_01805
OG0000597	Prbl.g_01847	Prbk.g_01827
OG0000598	Prbl.g_01853	Prbk.g_01821
OG0000599	Prbl.g_01857	Prbk.g_01817
OG0000600	Prbl.g_01858	Prbk.g_01816
OG0000601	Prbl.g_01872	Prbk.g_01802
OG0000602	Prbl.g_01873	Prbk.g_01801
OG0000603	Prbl.g_01874	Prbk.g_01800
OG0000604	Prbl.g_00021	Prbk.g_01760
OG0000605	Prbl.g_00022	Prbk.g_01761
OG0000606	Prbl.g_00024	Prbk.g_01764
OG0000607	Prbl.g_00026	Prbk.g_01766
OG0000608	Prbl.g_02373	Prbk.g_02429
OG0000609	Prbl.g_02137	Prbk.g_02262
OG0000610	Prbl.g_00120	Prbk.g_00169
OG0000611	Prbl.g_02565	Prbk.g_00617
OG0000612	Prbl.g_02564	Prbk.g_00616
OG0000613	Prbl.g_02563	Prbk.g_00615
OG0000614	Prbl.g_02562	Prbk.g_00614
OG0000615	Prbl.g_02561	Prbk.g_00613
OG0000616	Prbl.g_02560	Prbk.g_00612
OG0000617	Prbl.g_02559	Prbk.g_00611
OG0000618	Prbl.g_02558	Prbk.g_00610
OG0000619	Prbl.g_02556	Prbk.g_00608
OG0000620	Prbl.g_02555	Prbk.g_00607
OG0000621	Prbl.g_02554	Prbk.g_00606
OG0000622	Prbl.g_02553	Prbk.g_00605
OG0000623	Prbl.g_02552	Prbk.g_00604
OG0000624	Prbl.g_02551	Prbk.g_00603
OG0000625	Prbl.g_02550	Prbk.g_00602
OG0000626	Prbl.g_02549	Prbk.g_00601
OG0000627	Prbl.g_02426	Prbk.g_02376
OG0000628	Prbl.g_02427	Prbk.g_02375
OG0000629	Prbl.g_02430	Prbk.g_02372
OG0000630	Prbl.g_02431	Prbk.g_02371
OG0000631	Prbl.g_02434	Prbk.g_02368
OG0000632	Prbl.g_00040	Prbk.g_01780
OG0000633	Prbl.g_01904	Prbk.g_01872
OG0000634	Prbl.g_00534	Prbk.g_01863
OG0000635	Prbl.g_02470	Prbk.g_02332
OG0000636	Prbl.g_02469	Prbk.g_02333
OG0000637	Prbl.g_02468	Prbk.g_02334
OG0000638	Prbl.g_01195	Prbk.g_00865
OG0000639	Prbl.g_01930	Prbk.g_01455
OG0000640	Prbl.g_02435	Prbk.g_02367
OG0000641	Prbl.g_02440	Prbk.g_02362
OG0000642	Prbl.g_02441	Prbk.g_02361
OG0000643	Prbl.g_02442	Prbk.g_02360
OG0000644	Prbl.g_02341	Prbk.g_02462
OG0000645	Prbl.g_02340	Prbk.g_02463
OG0000646	Prbl.g_02339	Prbk.g_02464
OG0000647	Prbl.g_02338	Prbk.g_02465
OG0000648	Prbl.g_02336	Prbk.g_02467
OG0000649	Prbl.g_02335	Prbk.g_02468
OG0000650	Prbl.g_02334	Prbk.g_02469
OG0000651	Prbl.g_02333	Prbk.g_02470
OG0000652	Prbl.g_02332	Prbk.g_02471
OG0000653	Prbl.g_02331	Prbk.g_02472
OG0000654	Prbl.g_02329	Prbk.g_02474
OG0000655	Prbl.g_02327	Prbk.g_02476
OG0000656	Prbl.g_02326	Prbk.g_02477
OG0000657	Prbl.g_02325	Prbk.g_02478
OG0000658	Prbl.g_02324	Prbk.g_02479
OG0000659	Prbl.g_02323	Prbk.g_02480
OG0000660	Prbl.g_02322	Prbk.g_02481
OG0000661	Prbl.g_02320	Prbk.g_02483
OG0000662	Prbl.g_02317	Prbk.g_02486
OG0000663	Prbl.g_02316	Prbk.g_02487
OG0000664	Prbl.g_02315	Prbk.g_02488
OG0000665	Prbl.g_02314	Prbk.g_02489
OG0000666	Prbl.g_02313	Prbk.g_02490
OG0000667	Prbl.g_02312	Prbk.g_02491
OG0000668	Prbl.g_02311	Prbk.g_02492
OG0000669	Prbl.g_02309	Prbk.g_02494
OG0000670	Prbl.g_02308	Prbk.g_02495
OG0000671	Prbl.g_02307	Prbk.g_02496
OG0000672	Prbl.g_02306	Prbk.g_02497
OG0000673	Prbl.g_02305	Prbk.g_02498
OG0000674	Prbl.g_02304	Prbk.g_02499
OG0000675	Prbl.g_01534	Prbk.g_02526
OG0000676	Prbl.g_01535	Prbk.g_02527
OG0000677	Prbl.g_01538	Prbk.g_02530
OG0000678	Prbl.g_01540	Prbk.g_02532
OG0000679	Prbl.g_01542	Prbk.g_02534
OG0000680	Prbl.g_01543	Prbk.g_02535
OG0000681	Prbl.g_01544	Prbk.g_02536
OG0000682	Prbl.g_01545	Prbk.g_02537
OG0000683	Prbl.g_01547	Prbk.g_02539
OG0000684	Prbl.g_01548	Prbk.g_02540
OG0000685	Prbl.g_01549	Prbk.g_02541
OG0000686	Prbl.g_01550	Prbk.g_02542
OG0000687	Prbl.g_01551	Prbk.g_02543
OG0000688	Prbl.g_01552	Prbk.g_02544
OG0000689	Prbl.g_01554	Prbk.g_02546
OG0000690	Prbl.g_01555	Prbk.g_02547
OG0000691	Prbl.g_01556	Prbk.g_02548
OG0000692	Prbl.g_01567	Prbk.g_02559
OG0000693	Prbl.g_01568	Prbk.g_02560
OG0000694	Prbl.g_01571	Prbk.g_02563
OG0000695	Prbl.g_01576	Prbk.g_02567
OG0000696	Prbl.g_01577	Prbk.g_02568
OG0000697	Prbl.g_01579	Prbk.g_02570
OG0000698	Prbl.g_02423	Prbk.g_02379
OG0000699	Prbl.g_02546	Prbk.g_00598
OG0000700	Prbl.g_02530	Prbk.g_00582
OG0000701	Prbl.g_01329	Prbk.g_00193
OG0000702	Prbl.g_01588	Prbk.g_02580
OG0000703	Prbl.g_02414	Prbk.g_02389
OG0000704	Prbl.g_01078	Prbk.g_01662
OG0000705	Prbl.g_02413	Prbk.g_02390
OG0000706	Prbl.g_02412	Prbk.g_02391
OG0000707	Prbl.g_02410	Prbk.g_02393
OG0000708	Prbl.g_02409	Prbk.g_02394
OG0000709	Prbl.g_02407	Prbk.g_02396
OG0000710	Prbl.g_02406	Prbk.g_02397
OG0000711	Prbl.g_02405	Prbk.g_02398
OG0000712	Prbl.g_02404	Prbk.g_02399
OG0000713	Prbl.g_02403	Prbk.g_02400
OG0000714	Prbl.g_02395	Prbk.g_02408
OG0000715	Prbl.g_02393	Prbk.g_02410
OG0000716	Prbl.g_02388	Prbk.g_02415
OG0000717	Prbl.g_02386	Prbk.g_02417
OG0000718	Prbl.g_02383	Prbk.g_02420
OG0000719	Prbl.g_02368	Prbk.g_02435
OG0000720	Prbl.g_02367	Prbk.g_02436
OG0000721	Prbl.g_02365	Prbk.g_02438
OG0000722	Prbl.g_02364	Prbk.g_02439
OG0000723	Prbl.g_02363	Prbk.g_02440
OG0000724	Prbl.g_02350	Prbk.g_02453
OG0000725	Prbl.g_02351	Prbk.g_02452
OG0000726	Prbl.g_02352	Prbk.g_02451
OG0000727	Prbl.g_02353	Prbk.g_02450
OG0000728	Prbl.g_02354	Prbk.g_02449
OG0000729	Prbl.g_02356	Prbk.g_02447
OG0000730	Prbl.g_02359	Prbk.g_02444
OG0000731	Prbl.g_02348	Prbk.g_02455
OG0000732	Prbl.g_02347	Prbk.g_02456
OG0000733	Prbl.g_02346	Prbk.g_02457
OG0000734	Prbl.g_02345	Prbk.g_02458
OG0000735	Prbl.g_02344	Prbk.g_02459
OG0000736	Prbl.g_02343	Prbk.g_02460
OG0000737	Prbl.g_02342	Prbk.g_02461
OG0000738	Prbl.g_02443	Prbk.g_02359
OG0000739	Prbl.g_02444	Prbk.g_02358
OG0000740	Prbl.g_02445	Prbk.g_02357
OG0000741	Prbl.g_02447	Prbk.g_02355
OG0000742	Prbl.g_02449	Prbk.g_02353
OG0000743	Prbl.g_02450	Prbk.g_02352
OG0000744	Prbl.g_02452	Prbk.g_02350
OG0000745	Prbl.g_02453	Prbk.g_02349
OG0000746	Prbl.g_02454	Prbk.g_02348
OG0000747	Prbl.g_01688	Prbk.g_01698
OG0000748	Prbl.g_02462	Prbk.g_02340
OG0000749	Prbl.g_02463	Prbk.g_02339
OG0000750	Prbl.g_02465	Prbk.g_02337
OG0000751	Prbl.g_02466	Prbk.g_02336
OG0000752	Prbl.g_02210	Prbk.g_02189
OG0000753	Prbl.g_02471	Prbk.g_02331
OG0000754	Prbl.g_02472	Prbk.g_02330
OG0000755	Prbl.g_02473	Prbk.g_02329
OG0000756	Prbl.g_02475	Prbk.g_02327
OG0000757	Prbl.g_02476	Prbk.g_02326
OG0000758	Prbl.g_02477	Prbk.g_02325
OG0000759	Prbl.g_02482	Prbk.g_02320
OG0000760	Prbl.g_02483	Prbk.g_02319
OG0000761	Prbl.g_02485	Prbk.g_02317
OG0000762	Prbl.g_02487	Prbk.g_02315
OG0000763	Prbl.g_02489	Prbk.g_02313
OG0000764	Prbl.g_02491	Prbk.g_02311
OG0000765	Prbl.g_02492	Prbk.g_02310
OG0000766	Prbl.g_02493	Prbk.g_02309
OG0000767	Prbl.g_02495	Prbk.g_02307
OG0000768	Prbl.g_02496	Prbk.g_02306
OG0000769	Prbl.g_02497	Prbk.g_02305
OG0000770	Prbl.g_02498	Prbk.g_02304
OG0000771	Prbl.g_02499	Prbk.g_02303
OG0000772	Prbl.g_02608	Prbk.g_01728
OG0000773	Prbl.g_02501	Prbk.g_02301
OG0000774	Prbl.g_02503	Prbk.g_02299
OG0000775	Prbl.g_02505	Prbk.g_02297
OG0000776	Prbl.g_02508	Prbk.g_02293
OG0000777	Prbl.g_02509	Prbk.g_02292
OG0000778	Prbl.g_02510	Prbk.g_00562
OG0000779	Prbl.g_02514	Prbk.g_00566
OG0000780	Prbl.g_02516	Prbk.g_00568
OG0000781	Prbl.g_02520	Prbk.g_00572
OG0000782	Prbl.g_02521	Prbk.g_00573
OG0000783	Prbl.g_02526	Prbk.g_00578
OG0000784	Prbl.g_02528	Prbk.g_00580
OG0000785	Prbl.g_02529	Prbk.g_00581
OG0000786	Prbl.g_02531	Prbk.g_00583
OG0000787	Prbl.g_02532	Prbk.g_00584
OG0000788	Prbl.g_02538	Prbk.g_00590
OG0000789	Prbl.g_02541	Prbk.g_00593
OG0000790	Prbl.g_02209	Prbk.g_02190
OG0000791	Prbl.g_02542	Prbk.g_00594
OG0000792	Prbl.g_02543	Prbk.g_00595
OG0000793	Prbl.g_02544	Prbk.g_00596
OG0000794	Prbl.g_02547	Prbk.g_00599
OG0000795	Prbl.g_00939	Prbk.g_00068
OG0000796	Prbl.g_00938	Prbk.g_00067
OG0000797	Prbl.g_00935	Prbk.g_00064
OG0000798	Prbl.g_00934	Prbk.g_00063
OG0000799	Prbl.g_00933	Prbk.g_00062
OG0000800	Prbl.g_00932	Prbk.g_00061
OG0000801	Prbl.g_00929	Prbk.g_00058
OG0000802	Prbl.g_00928	Prbk.g_00057
OG0000803	Prbl.g_00925	Prbk.g_00054
OG0000804	Prbl.g_00924	Prbk.g_00053
OG0000805	Prbl.g_00923	Prbk.g_00052
OG0000806	Prbl.g_00922	Prbk.g_00051
OG0000807	Prbl.g_02575	Prbk.g_00627
OG0000808	Prbl.g_01603	Prbk.g_02595
OG0000809	Prbl.g_00472	Prbk.g_02022
OG0000810	Prbl.g_01686	Prbk.g_01700
OG0000811	Prbl.g_02062	Prbk.g_01531
OG0000812	Prbl.g_01199	Prbk.g_00869
OG0000813	Prbl.g_01208	Prbk.g_00879
OG0000814	Prbl.g_00687	Prbk.g_01234
OG0000815	Prbl.g_01621	Prbk.g_02613
OG0000816	Prbl.g_02197	Prbk.g_02202
OG0000817	Prbl.g_02203	Prbk.g_02196
OG0000818	Prbl.g_01931	Prbk.g_01456
OG0000819	Prbl.g_00694	Prbk.g_01227
OG0000820	Prbl.g_00545	Prbk.g_00004
OG0000821	Prbl.g_02066	Prbk.g_01037
OG0000822	Prbl.g_02067	Prbk.g_01036
OG0000823	Prbl.g_02068	Prbk.g_01035
OG0000824	Prbl.g_02069	Prbk.g_01034
OG0000825	Prbl.g_02071	Prbk.g_01032
OG0000826	Prbl.g_02072	Prbk.g_01031
OG0000827	Prbl.g_02075	Prbk.g_01028
OG0000828	Prbl.g_02077	Prbk.g_01026
OG0000829	Prbl.g_02078	Prbk.g_01025
OG0000830	Prbl.g_02081	Prbk.g_01022
OG0000831	Prbl.g_02083	Prbk.g_01020
OG0000832	Prbl.g_02085	Prbk.g_01018
OG0000833	Prbl.g_02086	Prbk.g_01017
OG0000834	Prbl.g_02088	Prbk.g_00141
OG0000835	Prbl.g_02089	Prbk.g_00142
OG0000836	Prbl.g_02090	Prbk.g_00143
OG0000837	Prbl.g_02100	Prbk.g_00153
OG0000838	Prbl.g_02102	Prbk.g_00155
OG0000839	Prbl.g_02103	Prbk.g_00156
OG0000840	Prbl.g_02104	Prbk.g_00157
OG0000841	Prbl.g_02105	Prbk.g_00158
OG0000842	Prbl.g_00178	Prbk.g_00106
OG0000843	Prbl.g_00179	Prbk.g_00105
OG0000844	Prbl.g_00180	Prbk.g_00104
OG0000845	Prbl.g_00181	Prbk.g_00103
OG0000846	Prbl.g_00184	Prbk.g_00100
OG0000847	Prbl.g_00185	Prbk.g_00099
OG0000848	Prbl.g_01379	Prbk.g_01501
OG0000849	Prbl.g_01382	Prbk.g_01498
OG0000850	Prbl.g_01383	Prbk.g_01497
OG0000851	Prbl.g_01120	Prbk.g_00139
OG0000852	Prbl.g_01118	Prbk.g_00137
OG0000853	Prbl.g_01116	Prbk.g_00135
OG0000854	Prbl.g_01114	Prbk.g_00133
OG0000855	Prbl.g_01113	Prbk.g_00132
OG0000856	Prbl.g_01112	Prbk.g_00131
OG0000857	Prbl.g_01111	Prbk.g_00130
OG0000858	Prbl.g_01110	Prbk.g_00129
OG0000859	Prbl.g_01109	Prbk.g_00128
OG0000860	Prbl.g_01108	Prbk.g_00127
OG0000861	Prbl.g_01377	Prbk.g_01503
OG0000862	Prbl.g_01376	Prbk.g_01504
OG0000863	Prbl.g_01375	Prbk.g_01505
OG0000864	Prbl.g_01374	Prbk.g_01506
OG0000865	Prbl.g_01372	Prbk.g_01508
OG0000866	Prbl.g_02579	Prbk.g_00189
OG0000867	Prbl.g_02580	Prbk.g_00188
OG0000868	Prbl.g_02582	Prbk.g_00186
OG0000869	Prbl.g_02585	Prbk.g_00183
OG0000870	Prbl.g_02586	Prbk.g_00182
OG0000871	Prbl.g_02590	Prbk.g_00178
OG0000872	Prbl.g_02591	Prbk.g_00177
OG0000873	Prbl.g_02593	Prbk.g_00175
OG0000874	Prbl.g_02594	Prbk.g_00174
OG0000875	Prbl.g_00187	Prbk.g_00097
OG0000876	Prbl.g_00186	Prbk.g_00098
OG0000877	Prbl.g_01103	Prbk.g_00122
OG0000878	Prbl.g_00461	Prbk.g_02011
OG0000879	Prbl.g_00115	Prbk.g_00164
OG0000880	Prbl.g_00114	Prbk.g_00163
OG0000881	Prbl.g_00113	Prbk.g_00162
OG0000882	Prbl.g_01711	Prbk.g_01194
OG0000883	Prbl.g_01713	Prbk.g_01192
OG0000884	Prbl.g_01715	Prbk.g_01190
OG0000885	Prbl.g_01716	Prbk.g_01189
OG0000886	Prbl.g_01717	Prbk.g_01188
OG0000887	Prbl.g_01718	Prbk.g_01187
OG0000888	Prbl.g_01719	Prbk.g_01186
OG0000889	Prbl.g_01723	Prbk.g_01182
OG0000890	Prbl.g_01726	Prbk.g_01179
OG0000891	Prbl.g_01727	Prbk.g_01178
OG0000892	Prbl.g_01730	Prbk.g_01175
OG0000893	Prbl.g_01731	Prbk.g_01174
OG0000894	Prbl.g_01732	Prbk.g_01173
OG0000895	Prbl.g_01733	Prbk.g_01172
OG0000896	Prbl.g_01734	Prbk.g_01171
OG0000897	Prbl.g_01735	Prbk.g_01170
OG0000898	Prbl.g_01738	Prbk.g_01167
OG0000899	Prbl.g_01739	Prbk.g_01166
OG0000900	Prbl.g_00722	Prbk.g_01199
OG0000901	Prbl.g_01333	Prbk.g_02120
OG0000902	Prbl.g_00658	Prbk.g_00334
OG0000903	Prbl.g_01572	Prbk.g_02564
OG0000904	Prbl.g_01695	Prbk.g_01691
OG0000905	Prbl.g_00926	Prbk.g_00055
OG0000906	Prbl.g_02577	Prbk.g_00629
OG0000907	Prbl.g_01586	Prbk.g_02578
OG0000908	Prbl.g_00409	Prbk.g_00923
OG0000909	Prbl.g_00501	Prbk.g_02051
OG0000910	Prbl.g_00500	Prbk.g_02050
OG0000911	Prbl.g_00499	Prbk.g_02049
OG0000912	Prbl.g_00498	Prbk.g_02048
OG0000913	Prbl.g_00497	Prbk.g_02047
OG0000914	Prbl.g_00496	Prbk.g_02046
OG0000915	Prbl.g_00495	Prbk.g_02045
OG0000916	Prbl.g_00494	Prbk.g_02044
OG0000917	Prbl.g_00492	Prbk.g_02042
OG0000918	Prbl.g_00491	Prbk.g_02041
OG0000919	Prbl.g_00490	Prbk.g_02040
OG0000920	Prbl.g_00489	Prbk.g_02039
OG0000921	Prbl.g_00488	Prbk.g_02038
OG0000922	Prbl.g_00487	Prbk.g_02037
OG0000923	Prbl.g_00486	Prbk.g_02036
OG0000924	Prbl.g_00485	Prbk.g_02035
OG0000925	Prbl.g_00484	Prbk.g_02034
OG0000926	Prbl.g_00843	Prbk.g_00526
OG0000927	Prbl.g_00152	Prbk.g_01929
OG0000928	Prbl.g_00153	Prbk.g_01930
OG0000929	Prbl.g_00154	Prbk.g_01931
OG0000930	Prbl.g_00160	Prbk.g_01937
OG0000931	Prbl.g_00161	Prbk.g_01938
OG0000932	Prbl.g_00257	Prbk.g_00244
OG0000933	Prbl.g_00255	Prbk.g_00246
OG0000934	Prbl.g_00254	Prbk.g_00247
OG0000935	Prbl.g_00253	Prbk.g_00248
OG0000936	Prbl.g_00252	Prbk.g_00249
OG0000937	Prbl.g_00251	Prbk.g_00250
OG0000938	Prbl.g_00249	Prbk.g_00252
OG0000939	Prbl.g_00248	Prbk.g_00253
OG0000940	Prbl.g_00246	Prbk.g_00255
OG0000941	Prbl.g_00244	Prbk.g_00257
OG0000942	Prbl.g_00243	Prbk.g_00258
OG0000943	Prbl.g_00240	Prbk.g_00261
OG0000944	Prbl.g_00231	Prbk.g_00270
OG0000945	Prbl.g_00230	Prbk.g_00271
OG0000946	Prbl.g_00229	Prbk.g_00272
OG0000947	Prbl.g_00228	Prbk.g_00273
OG0000948	Prbl.g_00227	Prbk.g_00274
OG0000949	Prbl.g_00226	Prbk.g_00275
OG0000950	Prbl.g_00225	Prbk.g_00276
OG0000951	Prbl.g_00224	Prbk.g_00277
OG0000952	Prbl.g_00223	Prbk.g_00278
OG0000953	Prbl.g_00222	Prbk.g_00279
OG0000954	Prbl.g_00221	Prbk.g_00280
OG0000955	Prbl.g_00220	Prbk.g_00281
OG0000956	Prbl.g_00219	Prbk.g_00282
OG0000957	Prbl.g_00218	Prbk.g_00283
OG0000958	Prbl.g_00684	Prbk.g_01237
OG0000959	Prbl.g_00685	Prbk.g_01236
OG0000960	Prbl.g_00686	Prbk.g_01235
OG0000961	Prbl.g_00693	Prbk.g_01228
OG0000962	Prbl.g_00695	Prbk.g_01226
OG0000963	Prbl.g_00696	Prbk.g_01225
OG0000964	Prbl.g_00699	Prbk.g_01222
OG0000965	Prbl.g_00700	Prbk.g_01221
OG0000966	Prbl.g_00701	Prbk.g_01220
OG0000967	Prbl.g_00702	Prbk.g_01219
OG0000968	Prbl.g_00703	Prbk.g_01218
OG0000969	Prbl.g_00704	Prbk.g_01217
OG0000970	Prbl.g_00705	Prbk.g_01216
OG0000971	Prbl.g_00706	Prbk.g_01215
OG0000972	Prbl.g_00707	Prbk.g_01214
OG0000973	Prbl.g_00708	Prbk.g_01213
OG0000974	Prbl.g_00710	Prbk.g_01211
OG0000975	Prbl.g_01086	Prbk.g_01654
OG0000976	Prbl.g_00466	Prbk.g_02016
OG0000977	Prbl.g_00456	Prbk.g_02006
OG0000978	Prbl.g_00454	Prbk.g_02004
OG0000979	Prbl.g_00452	Prbk.g_02002
OG0000980	Prbl.g_00451	Prbk.g_02001
OG0000981	Prbl.g_01604	Prbk.g_02596
OG0000982	Prbl.g_00450	Prbk.g_02000
OG0000983	Prbl.g_00448	Prbk.g_01998
OG0000984	Prbl.g_00447	Prbk.g_01997
OG0000985	Prbl.g_00446	Prbk.g_01996
OG0000986	Prbl.g_00444	Prbk.g_01994
OG0000987	Prbl.g_00443	Prbk.g_01993
OG0000988	Prbl.g_00441	Prbk.g_01991
OG0000989	Prbl.g_00440	Prbk.g_01990
OG0000990	Prbl.g_00439	Prbk.g_01989
OG0000991	Prbl.g_00438	Prbk.g_01988
OG0000992	Prbl.g_00437	Prbk.g_01987
OG0000993	Prbl.g_00436	Prbk.g_01986
OG0000994	Prbl.g_00435	Prbk.g_01985
OG0000995	Prbl.g_00433	Prbk.g_01983
OG0000996	Prbl.g_00432	Prbk.g_01982
OG0000997	Prbl.g_00431	Prbk.g_01981
OG0000998	Prbl.g_00430	Prbk.g_01980
OG0000999	Prbl.g_00429	Prbk.g_01979
OG0001000	Prbl.g_00428	Prbk.g_01978
OG0001001	Prbl.g_00427	Prbk.g_01977
OG0001002	Prbl.g_00423	Prbk.g_00937
OG0001003	Prbl.g_00422	Prbk.g_00936
OG0001004	Prbl.g_01914	Prbk.g_01360
OG0001005	Prbl.g_00420	Prbk.g_00934
OG0001006	Prbl.g_00419	Prbk.g_00933
OG0001007	Prbl.g_00418	Prbk.g_00932
OG0001008	Prbl.g_00416	Prbk.g_00930
OG0001009	Prbl.g_00415	Prbk.g_00929
OG0001010	Prbl.g_01601	Prbk.g_02593
OG0001011	Prbl.g_01627	Prbk.g_02619
OG0001012	Prbl.g_02318	Prbk.g_02485
OG0001013	Prbl.g_00404	Prbk.g_00918
OG0001014	Prbl.g_00403	Prbk.g_00917
OG0001015	Prbl.g_00393	Prbk.g_00906
OG0001016	Prbl.g_00392	Prbk.g_00905
OG0001017	Prbl.g_00391	Prbk.g_00904
OG0001018	Prbl.g_00389	Prbk.g_00902
OG0001019	Prbl.g_00385	Prbk.g_01451
OG0001020	Prbl.g_00383	Prbk.g_01450
OG0001021	Prbl.g_00382	Prbk.g_01449
OG0001022	Prbl.g_00381	Prbk.g_01448
OG0001023	Prbl.g_00380	Prbk.g_01447
OG0001024	Prbl.g_00378	Prbk.g_01445
OG0001025	Prbl.g_00377	Prbk.g_01444
OG0001026	Prbl.g_00376	Prbk.g_01443
OG0001027	Prbl.g_00375	Prbk.g_01442
OG0001028	Prbl.g_00374	Prbk.g_01441
OG0001029	Prbl.g_00373	Prbk.g_01440
OG0001030	Prbl.g_00372	Prbk.g_01439
OG0001031	Prbl.g_00371	Prbk.g_01438
OG0001032	Prbl.g_00370	Prbk.g_01437
OG0001033	Prbl.g_00369	Prbk.g_01436
OG0001034	Prbl.g_00367	Prbk.g_01434
OG0001035	Prbl.g_00365	Prbk.g_01432
OG0001036	Prbl.g_00364	Prbk.g_01431
OG0001037	Prbl.g_00362	Prbk.g_01429
OG0001038	Prbl.g_00361	Prbk.g_01428
OG0001039	Prbl.g_00360	Prbk.g_01427
OG0001040	Prbl.g_00359	Prbk.g_01426
OG0001041	Prbl.g_00358	Prbk.g_01425
OG0001042	Prbl.g_00356	Prbk.g_01423
OG0001043	Prbl.g_00355	Prbk.g_01422
OG0001044	Prbl.g_00354	Prbk.g_01421
OG0001045	Prbl.g_00353	Prbk.g_01420
OG0001046	Prbl.g_00352	Prbk.g_01419
OG0001047	Prbl.g_00348	Prbk.g_01415
OG0001048	Prbl.g_00346	Prbk.g_01413
OG0001049	Prbl.g_00345	Prbk.g_01412
OG0001050	Prbl.g_00344	Prbk.g_01411
OG0001051	Prbl.g_00343	Prbk.g_01410
OG0001052	Prbl.g_00342	Prbk.g_01409
OG0001053	Prbl.g_00340	Prbk.g_01407
OG0001054	Prbl.g_00338	Prbk.g_01405
OG0001055	Prbl.g_00337	Prbk.g_01404
OG0001056	Prbl.g_00336	Prbk.g_01403
OG0001057	Prbl.g_00335	Prbk.g_01402
OG0001058	Prbl.g_00334	Prbk.g_01401
OG0001059	Prbl.g_00333	Prbk.g_01400
OG0001060	Prbl.g_00332	Prbk.g_01399
OG0001061	Prbl.g_00331	Prbk.g_01398
OG0001062	Prbl.g_00317	Prbk.g_01384
OG0001063	Prbl.g_00316	Prbk.g_01383
OG0001064	Prbl.g_02620	Prbk.g_01381
OG0001065	Prbl.g_02680	Prbk.g_01901
OG0001066	Prbl.g_02683	Prbk.g_01904
OG0001067	Prbl.g_02684	Prbk.g_01905
OG0001068	Prbl.g_01062	Prbk.g_01909
