Orthogroup	Prah	Praq
OG0000595	Prah.g_02051	Praq.g_00813
OG0000596	Prah.g_00981	Praq.g_00814
OG0000597	Prah.g_00965	Praq.g_00816
OG0000598	Prah.g_00968	Praq.g_00817
OG0000599	Prah.g_00972	Praq.g_00818
OG0000600	Prah.g_00973	Praq.g_00819
OG0000601	Prah.g_00985	Praq.g_00821
OG0000602	Prah.g_00986	Praq.g_00822
OG0000603	Prah.g_00987	Praq.g_00823
OG0000604	Prah.g_01022	Praq.g_00824
OG0000605	Prah.g_01023	Praq.g_00825
OG0000606	Prah.g_01025	Praq.g_00826
OG0000607	Prah.g_01028	Praq.g_00828
OG0000608	Prah.g_00706	Praq.g_00829
OG0000609	Prah.g_02588	Praq.g_00833
OG0000610	Prah.g_01344	Praq.g_00834
OG0000611	Prah.g_00886	Praq.g_00584
OG0000612	Prah.g_00885	Praq.g_00585
OG0000613	Prah.g_00884	Praq.g_00586
OG0000614	Prah.g_00882	Praq.g_00587
OG0000615	Prah.g_00881	Praq.g_00589
OG0000616	Prah.g_00880	Praq.g_00590
OG0000617	Prah.g_00879	Praq.g_00591
OG0000618	Prah.g_00878	Praq.g_00592
OG0000619	Prah.g_00876	Praq.g_00593
OG0000620	Prah.g_00875	Praq.g_00594
OG0000621	Prah.g_00874	Praq.g_00595
OG0000622	Prah.g_00873	Praq.g_00596
OG0000623	Prah.g_00872	Praq.g_00597
OG0000624	Prah.g_00871	Praq.g_00598
OG0000625	Prah.g_00870	Praq.g_00599
OG0000626	Prah.g_00869	Praq.g_00600
OG0000627	Prah.g_00746	Praq.g_00601
OG0000628	Prah.g_00747	Praq.g_00602
OG0000629	Prah.g_00750	Praq.g_00603
OG0000630	Prah.g_00751	Praq.g_00604
OG0000631	Prah.g_00754	Praq.g_00606
OG0000632	Prah.g_01043	Praq.g_00618
OG0000633	Prah.g_01447	Praq.g_00622
OG0000634	Prah.g_01543	Praq.g_00637
OG0000635	Prah.g_00788	Praq.g_00638
OG0000636	Prah.g_00787	Praq.g_00639
OG0000637	Prah.g_00786	Praq.g_00640
OG0000638	Prah.g_01946	Praq.g_00647
OG0000639	Prah.g_01802	Praq.g_00656
OG0000640	Prah.g_00755	Praq.g_00658
OG0000641	Prah.g_00758	Praq.g_00661
OG0000642	Prah.g_00759	Praq.g_00662
OG0000643	Prah.g_00760	Praq.g_00663
OG0000644	Prah.g_00673	Praq.g_00664
OG0000645	Prah.g_00672	Praq.g_00665
OG0000646	Prah.g_00671	Praq.g_00666
OG0000647	Prah.g_00670	Praq.g_00667
OG0000648	Prah.g_00668	Praq.g_00669
OG0000649	Prah.g_00667	Praq.g_00670
OG0000650	Prah.g_00666	Praq.g_00671
OG0000651	Prah.g_00665	Praq.g_00672
OG0000652	Prah.g_00664	Praq.g_00673
OG0000653	Prah.g_00663	Praq.g_00674
OG0000654	Prah.g_00661	Praq.g_00676
OG0000655	Prah.g_00659	Praq.g_00678
OG0000656	Prah.g_00658	Praq.g_01407
OG0000657	Prah.g_00657	Praq.g_01408
OG0000658	Prah.g_00656	Praq.g_01409
OG0000659	Prah.g_00655	Praq.g_01410
OG0000660	Prah.g_00654	Praq.g_01411
OG0000661	Prah.g_00652	Praq.g_01412
OG0000662	Prah.g_00650	Praq.g_01413
OG0000663	Prah.g_00649	Praq.g_01414
OG0000664	Prah.g_00648	Praq.g_01415
OG0000665	Prah.g_00647	Praq.g_01416
OG0000666	Prah.g_00646	Praq.g_01417
OG0000667	Prah.g_00645	Praq.g_01418
OG0000668	Prah.g_00644	Praq.g_01419
OG0000669	Prah.g_00640	Praq.g_01421
OG0000670	Prah.g_00639	Praq.g_01422
OG0000671	Prah.g_00638	Praq.g_01423
OG0000672	Prah.g_00637	Praq.g_01424
OG0000673	Prah.g_00636	Praq.g_01425
OG0000674	Prah.g_00635	Praq.g_01426
OG0000675	Prah.g_00609	Praq.g_01428
OG0000676	Prah.g_00608	Praq.g_01429
OG0000677	Prah.g_00605	Praq.g_01431
OG0000678	Prah.g_00603	Praq.g_01433
OG0000679	Prah.g_00601	Praq.g_01434
OG0000680	Prah.g_00600	Praq.g_01435
OG0000681	Prah.g_00599	Praq.g_01436
OG0000682	Prah.g_00598	Praq.g_01437
OG0000683	Prah.g_00596	Praq.g_01439
OG0000684	Prah.g_00595	Praq.g_01440
OG0000685	Prah.g_00594	Praq.g_01441
OG0000686	Prah.g_00593	Praq.g_01442
OG0000687	Prah.g_00592	Praq.g_01443
OG0000688	Prah.g_00591	Praq.g_01444
OG0000689	Prah.g_00589	Praq.g_01445
OG0000690	Prah.g_00588	Praq.g_01446
OG0000691	Prah.g_00587	Praq.g_01447
OG0000692	Prah.g_00575	Praq.g_01449
OG0000693	Prah.g_00574	Praq.g_01450
OG0000694	Prah.g_00572	Praq.g_01451
OG0000695	Prah.g_00568	Praq.g_01452
OG0000696	Prah.g_00566	Praq.g_01454
OG0000697	Prah.g_00564	Praq.g_01456
OG0000698	Prah.g_00743	Praq.g_01458
OG0000699	Prah.g_00866	Praq.g_01459
OG0000700	Prah.g_00850	Praq.g_01473
OG0000701	Prah.g_00192	Praq.g_01478
OG0000702	Prah.g_00558	Praq.g_01481
OG0000703	Prah.g_00740	Praq.g_01482
OG0000704	Prah.g_01212	Praq.g_01483
OG0000705	Prah.g_00739	Praq.g_01484
OG0000706	Prah.g_00738	Praq.g_01485
OG0000707	Prah.g_00736	Praq.g_01487
OG0000708	Prah.g_00735	Praq.g_01488
OG0000709	Prah.g_00733	Praq.g_01490
OG0000710	Prah.g_00732	Praq.g_01491
OG0000711	Prah.g_00731	Praq.g_01492
OG0000712	Prah.g_00730	Praq.g_01493
OG0000713	Prah.g_00729	Praq.g_01494
OG0000714	Prah.g_00726	Praq.g_01496
OG0000715	Prah.g_00724	Praq.g_01497
OG0000716	Prah.g_00721	Praq.g_01499
OG0000717	Prah.g_00718	Praq.g_01500
OG0000718	Prah.g_00715	Praq.g_01501
OG0000719	Prah.g_00702	Praq.g_01503
OG0000720	Prah.g_00701	Praq.g_01504
OG0000721	Prah.g_00699	Praq.g_01506
OG0000722	Prah.g_00698	Praq.g_01507
OG0000723	Prah.g_00697	Praq.g_01508
OG0000724	Prah.g_00683	Praq.g_01510
OG0000725	Prah.g_00684	Praq.g_01511
OG0000726	Prah.g_00685	Praq.g_01512
OG0000727	Prah.g_00686	Praq.g_01513
OG0000728	Prah.g_00687	Praq.g_01514
OG0000729	Prah.g_00689	Praq.g_01515
OG0000730	Prah.g_00692	Praq.g_01516
OG0000731	Prah.g_00681	Praq.g_01517
OG0000732	Prah.g_00680	Praq.g_01518
OG0000733	Prah.g_00679	Praq.g_01519
OG0000734	Prah.g_00678	Praq.g_01520
OG0000735	Prah.g_00677	Praq.g_01522
OG0000736	Prah.g_00675	Praq.g_01523
OG0000737	Prah.g_00674	Praq.g_01524
OG0000738	Prah.g_00761	Praq.g_01525
OG0000739	Prah.g_00762	Praq.g_01526
OG0000740	Prah.g_00763	Praq.g_01527
OG0000741	Prah.g_00765	Praq.g_01528
OG0000742	Prah.g_00767	Praq.g_01530
OG0000743	Prah.g_00768	Praq.g_01531
OG0000744	Prah.g_00770	Praq.g_01532
OG0000745	Prah.g_00771	Praq.g_01533
OG0000746	Prah.g_00772	Praq.g_01534
OG0000747	Prah.g_01178	Praq.g_01535
OG0000748	Prah.g_00780	Praq.g_01536
OG0000749	Prah.g_00781	Praq.g_01537
OG0000750	Prah.g_00783	Praq.g_01538
OG0000751	Prah.g_00784	Praq.g_01539
OG0000752	Prah.g_02517	Praq.g_01540
OG0000753	Prah.g_00789	Praq.g_01542
OG0000754	Prah.g_00790	Praq.g_01543
OG0000755	Prah.g_00791	Praq.g_01544
OG0000756	Prah.g_00793	Praq.g_01545
OG0000757	Prah.g_00794	Praq.g_01546
OG0000758	Prah.g_00795	Praq.g_01547
OG0000759	Prah.g_00800	Praq.g_01549
OG0000760	Prah.g_00801	Praq.g_01550
OG0000761	Prah.g_00803	Praq.g_01551
OG0000762	Prah.g_00806	Praq.g_01553
OG0000763	Prah.g_00808	Praq.g_01554
OG0000764	Prah.g_00810	Praq.g_01555
OG0000765	Prah.g_00811	Praq.g_01556
OG0000766	Prah.g_00812	Praq.g_01557
OG0000767	Prah.g_00814	Praq.g_01559
OG0000768	Prah.g_00815	Praq.g_01560
OG0000769	Prah.g_00816	Praq.g_01561
OG0000770	Prah.g_00817	Praq.g_01562
OG0000771	Prah.g_00818	Praq.g_01563
OG0000772	Prah.g_01131	Praq.g_01564
OG0000773	Prah.g_00821	Praq.g_01565
OG0000774	Prah.g_00824	Praq.g_01566
OG0000775	Prah.g_00826	Praq.g_01567
OG0000776	Prah.g_00828	Praq.g_01568
OG0000777	Prah.g_00829	Praq.g_01570
OG0000778	Prah.g_00830	Praq.g_01571
OG0000779	Prah.g_00833	Praq.g_01572
OG0000780	Prah.g_00835	Praq.g_01574
OG0000781	Prah.g_00839	Praq.g_01576
OG0000782	Prah.g_00840	Praq.g_01577
OG0000783	Prah.g_00846	Praq.g_01588
OG0000784	Prah.g_00848	Praq.g_01590
OG0000785	Prah.g_00849	Praq.g_01591
OG0000786	Prah.g_00851	Praq.g_01592
OG0000787	Prah.g_00852	Praq.g_01593
OG0000788	Prah.g_00858	Praq.g_01597
OG0000789	Prah.g_00861	Praq.g_01599
OG0000790	Prah.g_02518	Praq.g_01600
OG0000791	Prah.g_00862	Praq.g_01601
OG0000792	Prah.g_00863	Praq.g_01602
OG0000793	Prah.g_00864	Praq.g_01603
OG0000794	Prah.g_00867	Praq.g_01605
OG0000795	Prah.g_00903	Praq.g_01608
OG0000796	Prah.g_00904	Praq.g_01609
OG0000797	Prah.g_00907	Praq.g_01611
OG0000798	Prah.g_00908	Praq.g_01612
OG0000799	Prah.g_00909	Praq.g_01613
OG0000800	Prah.g_00910	Praq.g_01614
OG0000801	Prah.g_00913	Praq.g_01617
OG0000802	Prah.g_00914	Praq.g_01618
OG0000803	Prah.g_00919	Praq.g_01620
OG0000804	Prah.g_00920	Praq.g_01621
OG0000805	Prah.g_00921	Praq.g_01622
OG0000806	Prah.g_00922	Praq.g_01624
OG0000807	Prah.g_00893	Praq.g_01649
OG0000808	Prah.g_00539	Praq.g_01658
OG0000809	Prah.g_01601	Praq.g_01661
OG0000810	Prah.g_01176	Praq.g_01662
OG0000811	Prah.g_00133	Praq.g_01669
OG0000812	Prah.g_01942	Praq.g_01273
OG0000813	Prah.g_01932	Praq.g_01276
OG0000814	Prah.g_00383	Praq.g_01278
OG0000815	Prah.g_00521	Praq.g_01287
OG0000816	Prah.g_02532	Praq.g_01301
OG0000817	Prah.g_02525	Praq.g_01302
OG0000818	Prah.g_01803	Praq.g_01307
OG0000819	Prah.g_00378	Praq.g_01314
OG0000820	Prah.g_01905	Praq.g_01318
OG0000821	Prah.g_01340	Praq.g_01320
OG0000822	Prah.g_01339	Praq.g_01321
OG0000823	Prah.g_01338	Praq.g_01322
OG0000824	Prah.g_01337	Praq.g_01323
OG0000825	Prah.g_01336	Praq.g_01324
OG0000826	Prah.g_01335	Praq.g_01325
OG0000827	Prah.g_01331	Praq.g_01326
OG0000828	Prah.g_01329	Praq.g_01327
OG0000829	Prah.g_01328	Praq.g_01328
OG0000830	Prah.g_01325	Praq.g_01329
OG0000831	Prah.g_01323	Praq.g_01332
OG0000832	Prah.g_01321	Praq.g_01334
OG0000833	Prah.g_01320	Praq.g_01335
OG0000834	Prah.g_01318	Praq.g_01336
OG0000835	Prah.g_01317	Praq.g_01337
OG0000836	Prah.g_01316	Praq.g_01338
OG0000837	Prah.g_01307	Praq.g_01340
OG0000838	Prah.g_01305	Praq.g_01341
OG0000839	Prah.g_01304	Praq.g_01342
OG0000840	Prah.g_01303	Praq.g_01343
OG0000841	Prah.g_01302	Praq.g_01344
OG0000842	Prah.g_01298	Praq.g_01345
OG0000843	Prah.g_01297	Praq.g_01346
OG0000844	Prah.g_01296	Praq.g_01347
OG0000845	Prah.g_01295	Praq.g_01348
OG0000846	Prah.g_01292	Praq.g_01351
OG0000847	Prah.g_01291	Praq.g_01353
OG0000848	Prah.g_01262	Praq.g_01354
OG0000849	Prah.g_01259	Praq.g_01355
OG0000850	Prah.g_01258	Praq.g_01356
OG0000851	Prah.g_01255	Praq.g_01357
OG0000852	Prah.g_01253	Praq.g_01359
OG0000853	Prah.g_01251	Praq.g_01360
OG0000854	Prah.g_01249	Praq.g_01362
OG0000855	Prah.g_01248	Praq.g_01363
OG0000856	Prah.g_01247	Praq.g_01364
OG0000857	Prah.g_01246	Praq.g_01365
OG0000858	Prah.g_01245	Praq.g_01366
OG0000859	Prah.g_01244	Praq.g_01367
OG0000860	Prah.g_01243	Praq.g_01368
OG0000861	Prah.g_01263	Praq.g_01369
OG0000862	Prah.g_01264	Praq.g_01370
OG0000863	Prah.g_01265	Praq.g_01371
OG0000864	Prah.g_01266	Praq.g_01372
OG0000865	Prah.g_01268	Praq.g_01373
OG0000866	Prah.g_01272	Praq.g_01374
OG0000867	Prah.g_01273	Praq.g_01375
OG0000868	Prah.g_01275	Praq.g_01376
OG0000869	Prah.g_01278	Praq.g_01378
OG0000870	Prah.g_01279	Praq.g_01379
OG0000871	Prah.g_01282	Praq.g_01381
OG0000872	Prah.g_01283	Praq.g_01382
OG0000873	Prah.g_01285	Praq.g_01384
OG0000874	Prah.g_01286	Praq.g_01385
OG0000875	Prah.g_01289	Praq.g_01386
OG0000876	Prah.g_01290	Praq.g_01387
OG0000877	Prah.g_01239	Praq.g_01389
OG0000878	Prah.g_01610	Praq.g_00112
OG0000879	Prah.g_01349	Praq.g_00122
OG0000880	Prah.g_01350	Praq.g_00123
OG0000881	Prah.g_01351	Praq.g_00124
OG0000882	Prah.g_01353	Praq.g_00125
OG0000883	Prah.g_01355	Praq.g_00126
OG0000884	Prah.g_01357	Praq.g_00128
OG0000885	Prah.g_01358	Praq.g_00129
OG0000886	Prah.g_01359	Praq.g_00130
OG0000887	Prah.g_01360	Praq.g_00131
OG0000888	Prah.g_01361	Praq.g_00132
OG0000889	Prah.g_01365	Praq.g_00135
OG0000890	Prah.g_01368	Praq.g_00136
OG0000891	Prah.g_01369	Praq.g_00137
OG0000892	Prah.g_01372	Praq.g_00139
OG0000893	Prah.g_01373	Praq.g_00140
OG0000894	Prah.g_01374	Praq.g_00141
OG0000895	Prah.g_01375	Praq.g_00142
OG0000896	Prah.g_01376	Praq.g_00143
OG0000897	Prah.g_01377	Praq.g_00144
OG0000898	Prah.g_01380	Praq.g_00146
OG0000899	Prah.g_01381	Praq.g_00147
OG0000900	Prah.g_00327	Praq.g_00157
OG0000901	Prah.g_00323	Praq.g_00161
OG0000902	Prah.g_00224	Praq.g_00162
OG0000903	Prah.g_00571	Praq.g_00163
OG0000904	Prah.g_01183	Praq.g_00165
OG0000905	Prah.g_00918	Praq.g_00167
OG0000906	Prah.g_00895	Praq.g_00169
OG0000907	Prah.g_00560	Praq.g_00170
OG0000908	Prah.g_01663	Praq.g_00173
OG0000909	Prah.g_01577	Praq.g_00179
OG0000910	Prah.g_01578	Praq.g_00180
OG0000911	Prah.g_01579	Praq.g_00181
OG0000912	Prah.g_01580	Praq.g_00182
OG0000913	Prah.g_01581	Praq.g_00183
OG0000914	Prah.g_01582	Praq.g_00184
OG0000915	Prah.g_01583	Praq.g_00185
OG0000916	Prah.g_01584	Praq.g_00186
OG0000917	Prah.g_01586	Praq.g_00187
OG0000918	Prah.g_01587	Praq.g_00188
OG0000919	Prah.g_01588	Praq.g_00189
OG0000920	Prah.g_01589	Praq.g_00190
OG0000921	Prah.g_01590	Praq.g_00191
OG0000922	Prah.g_01591	Praq.g_00192
OG0000923	Prah.g_01592	Praq.g_00193
OG0000924	Prah.g_01593	Praq.g_00194
OG0000925	Prah.g_01594	Praq.g_00195
OG0000926	Prah.g_02242	Praq.g_00258
OG0000927	Prah.g_00435	Praq.g_00276
OG0000928	Prah.g_00434	Praq.g_00277
OG0000929	Prah.g_00433	Praq.g_00278
OG0000930	Prah.g_00428	Praq.g_00279
OG0000931	Prah.g_00427	Praq.g_00280
OG0000932	Prah.g_00423	Praq.g_00282
OG0000933	Prah.g_00421	Praq.g_00283
OG0000934	Prah.g_00420	Praq.g_00284
OG0000935	Prah.g_00419	Praq.g_00285
OG0000936	Prah.g_00418	Praq.g_00286
OG0000937	Prah.g_00417	Praq.g_00287
OG0000938	Prah.g_00415	Praq.g_00288
OG0000939	Prah.g_00414	Praq.g_00289
OG0000940	Prah.g_00412	Praq.g_00290
OG0000941	Prah.g_00410	Praq.g_00292
OG0000942	Prah.g_00409	Praq.g_00293
OG0000943	Prah.g_00406	Praq.g_00296
OG0000944	Prah.g_00403	Praq.g_00297
OG0000945	Prah.g_00402	Praq.g_00298
OG0000946	Prah.g_00401	Praq.g_00299
OG0000947	Prah.g_00400	Praq.g_00300
OG0000948	Prah.g_00399	Praq.g_00301
OG0000949	Prah.g_00398	Praq.g_00302
OG0000950	Prah.g_00397	Praq.g_00303
OG0000951	Prah.g_00396	Praq.g_00304
OG0000952	Prah.g_00395	Praq.g_00305
OG0000953	Prah.g_00394	Praq.g_00306
OG0000954	Prah.g_00391	Praq.g_00307
OG0000955	Prah.g_00390	Praq.g_00308
OG0000956	Prah.g_00389	Praq.g_00309
OG0000957	Prah.g_00388	Praq.g_00310
OG0000958	Prah.g_00386	Praq.g_00311
OG0000959	Prah.g_00385	Praq.g_00312
OG0000960	Prah.g_00384	Praq.g_00313
OG0000961	Prah.g_00379	Praq.g_00317
OG0000962	Prah.g_00376	Praq.g_00318
OG0000963	Prah.g_00374	Praq.g_00319
OG0000964	Prah.g_00371	Praq.g_00321
OG0000965	Prah.g_00370	Praq.g_00322
OG0000966	Prah.g_00369	Praq.g_00323
OG0000967	Prah.g_00368	Praq.g_00324
OG0000968	Prah.g_00367	Praq.g_00325
OG0000969	Prah.g_00366	Praq.g_00326
OG0000970	Prah.g_00365	Praq.g_00327
OG0000971	Prah.g_00364	Praq.g_00328
OG0000972	Prah.g_00363	Praq.g_00329
OG0000973	Prah.g_00362	Praq.g_00330
OG0000974	Prah.g_00360	Praq.g_00332
OG0000975	Prah.g_01217	Praq.g_00335
OG0000976	Prah.g_01605	Praq.g_00337
OG0000977	Prah.g_01615	Praq.g_00338
OG0000978	Prah.g_01617	Praq.g_00339
OG0000979	Prah.g_01619	Praq.g_00341
OG0000980	Prah.g_01620	Praq.g_00342
OG0000981	Prah.g_00538	Praq.g_00343
OG0000982	Prah.g_01621	Praq.g_00344
OG0000983	Prah.g_01623	Praq.g_00346
OG0000984	Prah.g_01624	Praq.g_00347
OG0000985	Prah.g_01625	Praq.g_00348
OG0000986	Prah.g_01627	Praq.g_00349
OG0000987	Prah.g_01628	Praq.g_00350
OG0000988	Prah.g_01631	Praq.g_00351
OG0000989	Prah.g_01632	Praq.g_00352
OG0000990	Prah.g_01633	Praq.g_00353
OG0000991	Prah.g_01634	Praq.g_00354
OG0000992	Prah.g_01635	Praq.g_00355
OG0000993	Prah.g_01636	Praq.g_00356
OG0000994	Prah.g_01637	Praq.g_00357
OG0000995	Prah.g_01639	Praq.g_00358
OG0000996	Prah.g_01640	Praq.g_00359
OG0000997	Prah.g_01641	Praq.g_00360
OG0000998	Prah.g_01642	Praq.g_00361
OG0000999	Prah.g_01643	Praq.g_00362
OG0001000	Prah.g_01644	Praq.g_00363
OG0001001	Prah.g_01645	Praq.g_00365
OG0001002	Prah.g_01648	Praq.g_00366
OG0001003	Prah.g_01649	Praq.g_00367
OG0001004	Prah.g_01791	Praq.g_00368
OG0001005	Prah.g_01651	Praq.g_00369
OG0001006	Prah.g_01652	Praq.g_00370
OG0001007	Prah.g_01653	Praq.g_00371
OG0001008	Prah.g_01655	Praq.g_00373
OG0001009	Prah.g_01656	Praq.g_00374
OG0001010	Prah.g_00541	Praq.g_00382
OG0001011	Prah.g_00515	Praq.g_00001
OG0001012	Prah.g_00651	Praq.g_00030
OG0001013	Prah.g_01667	Praq.g_01953
OG0001014	Prah.g_01668	Praq.g_01952
OG0001015	Prah.g_01677	Praq.g_00496
OG0001016	Prah.g_01678	Praq.g_00495
OG0001017	Prah.g_01679	Praq.g_00494
OG0001018	Prah.g_01681	Praq.g_00493
OG0001019	Prah.g_01685	Praq.g_00491
OG0001020	Prah.g_01687	Praq.g_00490
OG0001021	Prah.g_01688	Praq.g_00489
OG0001022	Prah.g_01689	Praq.g_00488
OG0001023	Prah.g_01690	Praq.g_00487
OG0001024	Prah.g_01692	Praq.g_00486
OG0001025	Prah.g_01693	Praq.g_00485
OG0001026	Prah.g_01694	Praq.g_00483
OG0001027	Prah.g_01695	Praq.g_00482
OG0001028	Prah.g_01696	Praq.g_00481
OG0001029	Prah.g_01697	Praq.g_00480
OG0001030	Prah.g_01698	Praq.g_00479
OG0001031	Prah.g_01699	Praq.g_00478
OG0001032	Prah.g_01700	Praq.g_00477
OG0001033	Prah.g_01701	Praq.g_00476
OG0001034	Prah.g_01703	Praq.g_00475
OG0001035	Prah.g_01705	Praq.g_00473
OG0001036	Prah.g_01707	Praq.g_00472
OG0001037	Prah.g_01709	Praq.g_00471
OG0001038	Prah.g_01710	Praq.g_00470
OG0001039	Prah.g_01711	Praq.g_00469
OG0001040	Prah.g_01713	Praq.g_00468
OG0001041	Prah.g_01714	Praq.g_00467
OG0001042	Prah.g_01716	Praq.g_00466
OG0001043	Prah.g_01717	Praq.g_00465
OG0001044	Prah.g_01718	Praq.g_00464
OG0001045	Prah.g_01719	Praq.g_00463
OG0001046	Prah.g_01720	Praq.g_00462
OG0001047	Prah.g_01727	Praq.g_00459
OG0001048	Prah.g_01729	Praq.g_00457
OG0001049	Prah.g_01730	Praq.g_00456
OG0001050	Prah.g_01731	Praq.g_00455
OG0001051	Prah.g_01732	Praq.g_00454
OG0001052	Prah.g_01733	Praq.g_00453
OG0001053	Prah.g_01736	Praq.g_00452
OG0001054	Prah.g_01738	Praq.g_00450
OG0001055	Prah.g_01739	Praq.g_00449
OG0001056	Prah.g_01740	Praq.g_00448
OG0001057	Prah.g_01741	Praq.g_00447
OG0001058	Prah.g_01742	Praq.g_00446
OG0001059	Prah.g_01743	Praq.g_00445
OG0001060	Prah.g_01744	Praq.g_00444
OG0001061	Prah.g_01745	Praq.g_00443
OG0001062	Prah.g_01759	Praq.g_00442
OG0001063	Prah.g_01760	Praq.g_00441
OG0001064	Prah.g_01762	Praq.g_00956
OG0001065	Prah.g_02073	Praq.g_00951
OG0001066	Prah.g_02071	Praq.g_00950
OG0001067	Prah.g_02070	Praq.g_00949
OG0001068	Prah.g_02067	Praq.g_00947
OG0001069	Prah.g_02066	Praq.g_00946
OG0001070	Prah.g_02065	Praq.g_00945
OG0001071	Prah.g_02064	Praq.g_00944
OG0001072	Prah.g_02063	Praq.g_00943
OG0001073	Prah.g_02062	Praq.g_00942
OG0001074	Prah.g_02061	Praq.g_00941
OG0001075	Prah.g_02060	Praq.g_00940
OG0001076	Prah.g_02059	Praq.g_00939
OG0001077	Prah.g_02058	Praq.g_00938
OG0001078	Prah.g_02056	Praq.g_00937
OG0001079	Prah.g_02055	Praq.g_00936
OG0001080	Prah.g_02054	Praq.g_00935
OG0001081	Prah.g_02041	Praq.g_00932
OG0001082	Prah.g_02042	Praq.g_00931
OG0001083	Prah.g_02046	Praq.g_00930
OG0001084	Prah.g_02044	Praq.g_00928
OG0001085	Prah.g_02043	Praq.g_00927
OG0001086	Prah.g_02047	Praq.g_00926
OG0001087	Prah.g_02048	Praq.g_00925
OG0001088	Prah.g_02050	Praq.g_00924
OG0001089	Prah.g_02039	Praq.g_00921
OG0001090	Prah.g_02037	Praq.g_00919
OG0001091	Prah.g_02036	Praq.g_00918
OG0001092	Prah.g_02035	Praq.g_00917
OG0001093	Prah.g_02034	Praq.g_00916
OG0001094	Prah.g_02033	Praq.g_00915
OG0001095	Prah.g_02032	Praq.g_00914
OG0001096	Prah.g_02031	Praq.g_00913
OG0001097	Prah.g_02030	Praq.g_00912
OG0001098	Prah.g_02029	Praq.g_00911
OG0001099	Prah.g_02028	Praq.g_00910
OG0001100	Prah.g_02027	Praq.g_00909
OG0001101	Prah.g_02026	Praq.g_00908
OG0001102	Prah.g_02025	Praq.g_00907
OG0001103	Prah.g_02024	Praq.g_00906
OG0001104	Prah.g_02023	Praq.g_00905
OG0001105	Prah.g_02022	Praq.g_00904
OG0001106	Prah.g_02021	Praq.g_00903
OG0001107	Prah.g_02020	Praq.g_00902
OG0001108	Prah.g_02019	Praq.g_00901
OG0001109	Prah.g_02018	Praq.g_00900
OG0001110	Prah.g_02017	Praq.g_00899
OG0001111	Prah.g_02016	Praq.g_00898
OG0001112	Prah.g_02015	Praq.g_00897
OG0001113	Prah.g_02014	Praq.g_00896
OG0001114	Prah.g_02013	Praq.g_00895
OG0001115	Prah.g_02012	Praq.g_00894
OG0001116	Prah.g_02011	Praq.g_00893
OG0001117	Prah.g_02010	Praq.g_00892
OG0001118	Prah.g_02009	Praq.g_00891
OG0001119	Prah.g_02008	Praq.g_00890
OG0001120	Prah.g_02007	Praq.g_00889
OG0001121	Prah.g_02004	Praq.g_00887
OG0001122	Prah.g_02003	Praq.g_00886
OG0001123	Prah.g_02002	Praq.g_00885
OG0001124	Prah.g_02000	Praq.g_00883
OG0001125	Prah.g_01998	Praq.g_00881
OG0001126	Prah.g_01997	Praq.g_00880
OG0001127	Prah.g_01994	Praq.g_00878
OG0001128	Prah.g_01993	Praq.g_00877
OG0001129	Prah.g_01991	Praq.g_00876
OG0001130	Prah.g_01988	Praq.g_00874
OG0001131	Prah.g_01987	Praq.g_00873
OG0001132	Prah.g_01986	Praq.g_00872
OG0001133	Prah.g_01985	Praq.g_00871
OG0001134	Prah.g_01984	Praq.g_00870
OG0001135	Prah.g_01983	Praq.g_00869
OG0001136	Prah.g_01982	Praq.g_00868
OG0001137	Prah.g_01981	Praq.g_00867
OG0001138	Prah.g_01980	Praq.g_00866
OG0001139	Prah.g_01978	Praq.g_00865
OG0001140	Prah.g_01977	Praq.g_00864
OG0001141	Prah.g_01976	Praq.g_00863
OG0001142	Prah.g_01966	Praq.g_00727
OG0001143	Prah.g_01965	Praq.g_00728
OG0001144	Prah.g_01963	Praq.g_00729
OG0001145	Prah.g_01962	Praq.g_00730
OG0001146	Prah.g_01961	Praq.g_00731
OG0001147	Prah.g_01960	Praq.g_00732
OG0001148	Prah.g_01958	Praq.g_00733
OG0001149	Prah.g_02224	Praq.g_00735
OG0001150	Prah.g_02227	Praq.g_00736
OG0001151	Prah.g_02231	Praq.g_00738
OG0001152	Prah.g_02232	Praq.g_00739
OG0001153	Prah.g_02234	Praq.g_00740
OG0001154	Prah.g_02236	Praq.g_00742
OG0001155	Prah.g_02239	Praq.g_00744
OG0001156	Prah.g_02241	Praq.g_00746
OG0001157	Prah.g_02243	Praq.g_00747
OG0001158	Prah.g_02245	Praq.g_00749
OG0001159	Prah.g_02246	Praq.g_00750
OG0001160	Prah.g_02247	Praq.g_00751
OG0001161	Prah.g_00168	Praq.g_00752
OG0001162	Prah.g_00167	Praq.g_00753
OG0001163	Prah.g_00166	Praq.g_00754
OG0001164	Prah.g_00165	Praq.g_00755
OG0001165	Prah.g_00164	Praq.g_00756
OG0001166	Prah.g_00163	Praq.g_00757
OG0001167	Prah.g_00156	Praq.g_00758
OG0001168	Prah.g_00155	Praq.g_00759
OG0001169	Prah.g_00154	Praq.g_00760
OG0001170	Prah.g_00152	Praq.g_00761
OG0001171	Prah.g_00151	Praq.g_00762
OG0001172	Prah.g_00149	Praq.g_00764
OG0001173	Prah.g_00146	Praq.g_00766
OG0001174	Prah.g_00145	Praq.g_00767
OG0001175	Prah.g_00144	Praq.g_00768
OG0001176	Prah.g_00136	Praq.g_00769
