Orthogroup	Prah	Prbg
OG0000565	Prah.g_00486	Prbg.g_01413
OG0000566	Prah.g_00485	Prbg.g_01412
OG0000567	Prah.g_00484	Prbg.g_01411
OG0000568	Prah.g_00483	Prbg.g_01410
OG0000569	Prah.g_00482	Prbg.g_01409
OG0000570	Prah.g_00478	Prbg.g_01408
OG0000571	Prah.g_00477	Prbg.g_01407
OG0000572	Prah.g_00476	Prbg.g_01406
OG0000573	Prah.g_00472	Prbg.g_01403
OG0000574	Prah.g_00466	Prbg.g_01402
OG0000575	Prah.g_00465	Prbg.g_01401
OG0000576	Prah.g_00464	Prbg.g_01400
OG0000577	Prah.g_00463	Prbg.g_01399
OG0000578	Prah.g_00462	Prbg.g_01398
OG0000579	Prah.g_00460	Prbg.g_01397
OG0000580	Prah.g_00457	Prbg.g_01396
OG0000581	Prah.g_00456	Prbg.g_01395
OG0000582	Prah.g_00455	Prbg.g_01394
OG0000583	Prah.g_00454	Prbg.g_01393
OG0000584	Prah.g_00452	Prbg.g_01391
OG0000585	Prah.g_00451	Prbg.g_01390
OG0000586	Prah.g_00449	Prbg.g_01388
OG0000587	Prah.g_00448	Prbg.g_01387
OG0000588	Prah.g_00444	Prbg.g_01111
OG0000589	Prah.g_00442	Prbg.g_01112
OG0000590	Prah.g_02193	Prbg.g_01114
OG0000591	Prah.g_01789	Prbg.g_01120
OG0000592	Prah.g_01029	Prbg.g_01121
OG0000593	Prah.g_02413	Prbg.g_01122
OG0000594	Prah.g_00625	Prbg.g_01125
OG0000595	Prah.g_02051	Prbg.g_01126
OG0000596	Prah.g_00981	Prbg.g_01127
OG0000597	Prah.g_00965	Prbg.g_01129
OG0000598	Prah.g_00968	Prbg.g_01130
OG0000599	Prah.g_00972	Prbg.g_01131
OG0000600	Prah.g_00973	Prbg.g_01132
OG0000601	Prah.g_00985	Prbg.g_01135
OG0000602	Prah.g_00986	Prbg.g_01136
OG0000603	Prah.g_00987	Prbg.g_01137
OG0000604	Prah.g_01022	Prbg.g_01140
OG0000605	Prah.g_01023	Prbg.g_01141
OG0000606	Prah.g_01025	Prbg.g_01142
OG0000607	Prah.g_01028	Prbg.g_01144
OG0000608	Prah.g_00706	Prbg.g_01146
OG0000609	Prah.g_02588	Prbg.g_01939
OG0000610	Prah.g_01344	Prbg.g_01070
OG0000611	Prah.g_00886	Prbg.g_01152
OG0000612	Prah.g_00885	Prbg.g_01153
OG0000613	Prah.g_00884	Prbg.g_01374
OG0000614	Prah.g_00882	Prbg.g_01373
OG0000615	Prah.g_00881	Prbg.g_01371
OG0000616	Prah.g_00880	Prbg.g_01370
OG0000617	Prah.g_00879	Prbg.g_01369
OG0000618	Prah.g_00878	Prbg.g_01368
OG0000619	Prah.g_00876	Prbg.g_01367
OG0000620	Prah.g_00875	Prbg.g_01366
OG0000621	Prah.g_00874	Prbg.g_01365
OG0000622	Prah.g_00873	Prbg.g_01364
OG0000623	Prah.g_00872	Prbg.g_01363
OG0000624	Prah.g_00871	Prbg.g_01361
OG0000625	Prah.g_00870	Prbg.g_01360
OG0000626	Prah.g_00869	Prbg.g_01359
OG0000627	Prah.g_00746	Prbg.g_01358
OG0000628	Prah.g_00747	Prbg.g_01357
OG0000629	Prah.g_00750	Prbg.g_01356
OG0000630	Prah.g_00751	Prbg.g_01355
OG0000631	Prah.g_00754	Prbg.g_01353
OG0000632	Prah.g_01043	Prbg.g_01352
OG0000633	Prah.g_01447	Prbg.g_00006
OG0000634	Prah.g_01543	Prbg.g_00461
OG0000635	Prah.g_00788	Prbg.g_00366
OG0000636	Prah.g_00787	Prbg.g_00365
OG0000637	Prah.g_00786	Prbg.g_00364
OG0000638	Prah.g_01946	Prbg.g_00114
OG0000639	Prah.g_01802	Prbg.g_01254
OG0000640	Prah.g_00755	Prbg.g_01258
OG0000641	Prah.g_00758	Prbg.g_01260
OG0000642	Prah.g_00759	Prbg.g_01261
OG0000643	Prah.g_00760	Prbg.g_01262
OG0000644	Prah.g_00673	Prbg.g_01375
OG0000645	Prah.g_00672	Prbg.g_01154
OG0000646	Prah.g_00671	Prbg.g_01155
OG0000647	Prah.g_00670	Prbg.g_01156
OG0000648	Prah.g_00668	Prbg.g_01158
OG0000649	Prah.g_00667	Prbg.g_01159
OG0000650	Prah.g_00666	Prbg.g_01160
OG0000651	Prah.g_00665	Prbg.g_01161
OG0000652	Prah.g_00664	Prbg.g_01162
OG0000653	Prah.g_00663	Prbg.g_01163
OG0000654	Prah.g_00661	Prbg.g_01165
OG0000655	Prah.g_00659	Prbg.g_01167
OG0000656	Prah.g_00658	Prbg.g_01168
OG0000657	Prah.g_00657	Prbg.g_01169
OG0000658	Prah.g_00656	Prbg.g_01170
OG0000659	Prah.g_00655	Prbg.g_01171
OG0000660	Prah.g_00654	Prbg.g_01172
OG0000661	Prah.g_00652	Prbg.g_01173
OG0000662	Prah.g_00650	Prbg.g_01175
OG0000663	Prah.g_00649	Prbg.g_01176
OG0000664	Prah.g_00648	Prbg.g_01177
OG0000665	Prah.g_00647	Prbg.g_01178
OG0000666	Prah.g_00646	Prbg.g_01179
OG0000667	Prah.g_00645	Prbg.g_01180
OG0000668	Prah.g_00644	Prbg.g_01181
OG0000669	Prah.g_00640	Prbg.g_01183
OG0000670	Prah.g_00639	Prbg.g_01184
OG0000671	Prah.g_00638	Prbg.g_01185
OG0000672	Prah.g_00637	Prbg.g_01186
OG0000673	Prah.g_00636	Prbg.g_01187
OG0000674	Prah.g_00635	Prbg.g_01188
OG0000675	Prah.g_00609	Prbg.g_01190
OG0000676	Prah.g_00608	Prbg.g_01191
OG0000677	Prah.g_00605	Prbg.g_01194
OG0000678	Prah.g_00603	Prbg.g_01196
OG0000679	Prah.g_00601	Prbg.g_01198
OG0000680	Prah.g_00600	Prbg.g_01199
OG0000681	Prah.g_00599	Prbg.g_01200
OG0000682	Prah.g_00598	Prbg.g_01201
OG0000683	Prah.g_00596	Prbg.g_01203
OG0000684	Prah.g_00595	Prbg.g_01204
OG0000685	Prah.g_00594	Prbg.g_01205
OG0000686	Prah.g_00593	Prbg.g_01206
OG0000687	Prah.g_00592	Prbg.g_01207
OG0000688	Prah.g_00591	Prbg.g_01208
OG0000689	Prah.g_00589	Prbg.g_01209
OG0000690	Prah.g_00588	Prbg.g_01210
OG0000691	Prah.g_00587	Prbg.g_01211
OG0000692	Prah.g_00575	Prbg.g_01215
OG0000693	Prah.g_00574	Prbg.g_01216
OG0000694	Prah.g_00572	Prbg.g_01217
OG0000695	Prah.g_00568	Prbg.g_01218
OG0000696	Prah.g_00566	Prbg.g_01219
OG0000697	Prah.g_00564	Prbg.g_01221
OG0000698	Prah.g_00743	Prbg.g_01225
OG0000699	Prah.g_00866	Prbg.g_01226
OG0000700	Prah.g_00850	Prbg.g_01062
OG0000701	Prah.g_00192	Prbg.g_01067
OG0000702	Prah.g_00558	Prbg.g_01073
OG0000703	Prah.g_00740	Prbg.g_01075
OG0000704	Prah.g_01212	Prbg.g_01076
OG0000705	Prah.g_00739	Prbg.g_01078
OG0000706	Prah.g_00738	Prbg.g_01079
OG0000707	Prah.g_00736	Prbg.g_01081
OG0000708	Prah.g_00735	Prbg.g_01082
OG0000709	Prah.g_00733	Prbg.g_01084
OG0000710	Prah.g_00732	Prbg.g_01085
OG0000711	Prah.g_00731	Prbg.g_01086
OG0000712	Prah.g_00730	Prbg.g_01087
OG0000713	Prah.g_00729	Prbg.g_01088
OG0000714	Prah.g_00726	Prbg.g_01090
OG0000715	Prah.g_00724	Prbg.g_01091
OG0000716	Prah.g_00721	Prbg.g_01093
OG0000717	Prah.g_00718	Prbg.g_01094
OG0000718	Prah.g_00715	Prbg.g_01095
OG0000719	Prah.g_00702	Prbg.g_01097
OG0000720	Prah.g_00701	Prbg.g_01098
OG0000721	Prah.g_00699	Prbg.g_01101
OG0000722	Prah.g_00698	Prbg.g_01102
OG0000723	Prah.g_00697	Prbg.g_01103
OG0000724	Prah.g_00683	Prbg.g_01105
OG0000725	Prah.g_00684	Prbg.g_01106
OG0000726	Prah.g_00685	Prbg.g_01107
OG0000727	Prah.g_00686	Prbg.g_01108
OG0000728	Prah.g_00687	Prbg.g_01109
OG0000729	Prah.g_00689	Prbg.g_01110
OG0000730	Prah.g_00692	Prbg.g_01385
OG0000731	Prah.g_00681	Prbg.g_01383
OG0000732	Prah.g_00680	Prbg.g_01382
OG0000733	Prah.g_00679	Prbg.g_01381
OG0000734	Prah.g_00678	Prbg.g_01380
OG0000735	Prah.g_00677	Prbg.g_01378
OG0000736	Prah.g_00675	Prbg.g_01377
OG0000737	Prah.g_00674	Prbg.g_01376
OG0000738	Prah.g_00761	Prbg.g_01263
OG0000739	Prah.g_00762	Prbg.g_01264
OG0000740	Prah.g_00763	Prbg.g_01265
OG0000741	Prah.g_00765	Prbg.g_01266
OG0000742	Prah.g_00767	Prbg.g_01268
OG0000743	Prah.g_00768	Prbg.g_01269
OG0000744	Prah.g_00770	Prbg.g_01270
OG0000745	Prah.g_00771	Prbg.g_01271
OG0000746	Prah.g_00772	Prbg.g_01272
OG0000747	Prah.g_01178	Prbg.g_01273
OG0000748	Prah.g_00780	Prbg.g_01274
OG0000749	Prah.g_00781	Prbg.g_01275
OG0000750	Prah.g_00783	Prbg.g_01277
OG0000751	Prah.g_00784	Prbg.g_01278
OG0000752	Prah.g_02517	Prbg.g_01337
OG0000753	Prah.g_00789	Prbg.g_01280
OG0000754	Prah.g_00790	Prbg.g_01281
OG0000755	Prah.g_00791	Prbg.g_01282
OG0000756	Prah.g_00793	Prbg.g_01284
OG0000757	Prah.g_00794	Prbg.g_01285
OG0000758	Prah.g_00795	Prbg.g_01286
OG0000759	Prah.g_00800	Prbg.g_01288
OG0000760	Prah.g_00801	Prbg.g_01289
OG0000761	Prah.g_00803	Prbg.g_01290
OG0000762	Prah.g_00806	Prbg.g_01292
OG0000763	Prah.g_00808	Prbg.g_01293
OG0000764	Prah.g_00810	Prbg.g_01294
OG0000765	Prah.g_00811	Prbg.g_01295
OG0000766	Prah.g_00812	Prbg.g_01296
OG0000767	Prah.g_00814	Prbg.g_01298
OG0000768	Prah.g_00815	Prbg.g_01299
OG0000769	Prah.g_00816	Prbg.g_01300
OG0000770	Prah.g_00817	Prbg.g_01301
OG0000771	Prah.g_00818	Prbg.g_01302
OG0000772	Prah.g_01131	Prbg.g_01552
OG0000773	Prah.g_00821	Prbg.g_01304
OG0000774	Prah.g_00824	Prbg.g_01305
OG0000775	Prah.g_00826	Prbg.g_01306
OG0000776	Prah.g_00828	Prbg.g_01309
OG0000777	Prah.g_00829	Prbg.g_01310
OG0000778	Prah.g_00830	Prbg.g_01311
OG0000779	Prah.g_00833	Prbg.g_01312
OG0000780	Prah.g_00835	Prbg.g_01314
OG0000781	Prah.g_00839	Prbg.g_01316
OG0000782	Prah.g_00840	Prbg.g_01317
OG0000783	Prah.g_00846	Prbg.g_01321
OG0000784	Prah.g_00848	Prbg.g_01323
OG0000785	Prah.g_00849	Prbg.g_01324
OG0000786	Prah.g_00851	Prbg.g_01325
OG0000787	Prah.g_00852	Prbg.g_01326
OG0000788	Prah.g_00858	Prbg.g_01332
OG0000789	Prah.g_00861	Prbg.g_01335
OG0000790	Prah.g_02518	Prbg.g_01336
OG0000791	Prah.g_00862	Prbg.g_01339
OG0000792	Prah.g_00863	Prbg.g_01340
OG0000793	Prah.g_00864	Prbg.g_01341
OG0000794	Prah.g_00867	Prbg.g_01344
OG0000795	Prah.g_00903	Prbg.g_01245
OG0000796	Prah.g_00904	Prbg.g_01244
OG0000797	Prah.g_00907	Prbg.g_01242
OG0000798	Prah.g_00908	Prbg.g_01241
OG0000799	Prah.g_00909	Prbg.g_01240
OG0000800	Prah.g_00910	Prbg.g_01239
OG0000801	Prah.g_00913	Prbg.g_01236
OG0000802	Prah.g_00914	Prbg.g_01235
OG0000803	Prah.g_00919	Prbg.g_01233
OG0000804	Prah.g_00920	Prbg.g_01232
OG0000805	Prah.g_00921	Prbg.g_01231
OG0000806	Prah.g_00922	Prbg.g_01229
OG0000807	Prah.g_00893	Prbg.g_00141
OG0000808	Prah.g_00539	Prbg.g_00022
OG0000809	Prah.g_01601	Prbg.g_01534
OG0000810	Prah.g_01176	Prbg.g_00361
OG0000811	Prah.g_00133	Prbg.g_00455
OG0000812	Prah.g_01942	Prbg.g_01528
OG0000813	Prah.g_01932	Prbg.g_00123
OG0000814	Prah.g_00383	Prbg.g_01555
OG0000815	Prah.g_00521	Prbg.g_00528
OG0000816	Prah.g_02532	Prbg.g_00750
OG0000817	Prah.g_02525	Prbg.g_00751
OG0000818	Prah.g_01803	Prbg.g_00011
OG0000819	Prah.g_00378	Prbg.g_01508
OG0000820	Prah.g_01905	Prbg.g_01502
OG0000821	Prah.g_01340	Prbg.g_01500
OG0000822	Prah.g_01339	Prbg.g_01499
OG0000823	Prah.g_01338	Prbg.g_01498
OG0000824	Prah.g_01337	Prbg.g_01497
OG0000825	Prah.g_01336	Prbg.g_01496
OG0000826	Prah.g_01335	Prbg.g_01495
OG0000827	Prah.g_01331	Prbg.g_01494
OG0000828	Prah.g_01329	Prbg.g_01493
OG0000829	Prah.g_01328	Prbg.g_01492
OG0000830	Prah.g_01325	Prbg.g_01490
OG0000831	Prah.g_01323	Prbg.g_01487
OG0000832	Prah.g_01321	Prbg.g_01485
OG0000833	Prah.g_01320	Prbg.g_01484
OG0000834	Prah.g_01318	Prbg.g_01483
OG0000835	Prah.g_01317	Prbg.g_01482
OG0000836	Prah.g_01316	Prbg.g_01481
OG0000837	Prah.g_01307	Prbg.g_01478
OG0000838	Prah.g_01305	Prbg.g_01477
OG0000839	Prah.g_01304	Prbg.g_01476
OG0000840	Prah.g_01303	Prbg.g_01475
OG0000841	Prah.g_01302	Prbg.g_01474
OG0000842	Prah.g_01298	Prbg.g_01472
OG0000843	Prah.g_01297	Prbg.g_01471
OG0000844	Prah.g_01296	Prbg.g_01470
OG0000845	Prah.g_01295	Prbg.g_01469
OG0000846	Prah.g_01292	Prbg.g_01467
OG0000847	Prah.g_01291	Prbg.g_01465
OG0000848	Prah.g_01262	Prbg.g_01464
OG0000849	Prah.g_01259	Prbg.g_01461
OG0000850	Prah.g_01258	Prbg.g_01460
OG0000851	Prah.g_01255	Prbg.g_01458
OG0000852	Prah.g_01253	Prbg.g_01456
OG0000853	Prah.g_01251	Prbg.g_01454
OG0000854	Prah.g_01249	Prbg.g_01452
OG0000855	Prah.g_01248	Prbg.g_01451
OG0000856	Prah.g_01247	Prbg.g_01450
OG0000857	Prah.g_01246	Prbg.g_01449
OG0000858	Prah.g_01245	Prbg.g_01448
OG0000859	Prah.g_01244	Prbg.g_01447
OG0000860	Prah.g_01243	Prbg.g_01446
OG0000861	Prah.g_01263	Prbg.g_01445
OG0000862	Prah.g_01264	Prbg.g_01444
OG0000863	Prah.g_01265	Prbg.g_01443
OG0000864	Prah.g_01266	Prbg.g_01442
OG0000865	Prah.g_01268	Prbg.g_01441
OG0000866	Prah.g_01272	Prbg.g_01440
OG0000867	Prah.g_01273	Prbg.g_01439
OG0000868	Prah.g_01275	Prbg.g_01438
OG0000869	Prah.g_01278	Prbg.g_01436
OG0000870	Prah.g_01279	Prbg.g_01435
OG0000871	Prah.g_01282	Prbg.g_01434
OG0000872	Prah.g_01283	Prbg.g_01433
OG0000873	Prah.g_01285	Prbg.g_01431
OG0000874	Prah.g_01286	Prbg.g_01430
OG0000875	Prah.g_01289	Prbg.g_01429
OG0000876	Prah.g_01290	Prbg.g_01428
OG0000877	Prah.g_01239	Prbg.g_00351
OG0000878	Prah.g_01610	Prbg.g_01576
OG0000879	Prah.g_01349	Prbg.g_00466
OG0000880	Prah.g_01350	Prbg.g_00467
OG0000881	Prah.g_01351	Prbg.g_00468
OG0000882	Prah.g_01353	Prbg.g_00469
OG0000883	Prah.g_01355	Prbg.g_00470
OG0000884	Prah.g_01357	Prbg.g_00472
OG0000885	Prah.g_01358	Prbg.g_00473
OG0000886	Prah.g_01359	Prbg.g_00474
OG0000887	Prah.g_01360	Prbg.g_00475
OG0000888	Prah.g_01361	Prbg.g_00476
OG0000889	Prah.g_01365	Prbg.g_00479
OG0000890	Prah.g_01368	Prbg.g_00480
OG0000891	Prah.g_01369	Prbg.g_00481
OG0000892	Prah.g_01372	Prbg.g_00484
OG0000893	Prah.g_01373	Prbg.g_00485
OG0000894	Prah.g_01374	Prbg.g_00486
OG0000895	Prah.g_01375	Prbg.g_00487
OG0000896	Prah.g_01376	Prbg.g_00488
OG0000897	Prah.g_01377	Prbg.g_00489
OG0000898	Prah.g_01380	Prbg.g_00492
OG0000899	Prah.g_01381	Prbg.g_00493
OG0000900	Prah.g_00327	Prbg.g_00505
OG0000901	Prah.g_00323	Prbg.g_00501
OG0000902	Prah.g_00224	Prbg.g_00218
OG0000903	Prah.g_00571	Prbg.g_01551
OG0000904	Prah.g_01183	Prbg.g_00690
OG0000905	Prah.g_00918	Prbg.g_01529
OG0000906	Prah.g_00895	Prbg.g_01511
OG0000907	Prah.g_00560	Prbg.g_01223
OG0000908	Prah.g_01663	Prbg.g_01548
OG0000909	Prah.g_01577	Prbg.g_00531
OG0000910	Prah.g_01578	Prbg.g_00532
OG0000911	Prah.g_01579	Prbg.g_00533
OG0000912	Prah.g_01580	Prbg.g_00534
OG0000913	Prah.g_01581	Prbg.g_00535
OG0000914	Prah.g_01582	Prbg.g_00536
OG0000915	Prah.g_01583	Prbg.g_00537
OG0000916	Prah.g_01584	Prbg.g_00538
OG0000917	Prah.g_01586	Prbg.g_00539
OG0000918	Prah.g_01587	Prbg.g_00540
OG0000919	Prah.g_01588	Prbg.g_00541
OG0000920	Prah.g_01589	Prbg.g_00542
OG0000921	Prah.g_01590	Prbg.g_00543
OG0000922	Prah.g_01591	Prbg.g_00544
OG0000923	Prah.g_01592	Prbg.g_00545
OG0000924	Prah.g_01593	Prbg.g_00546
OG0000925	Prah.g_01594	Prbg.g_00547
OG0000926	Prah.g_02242	Prbg.g_01829
OG0000927	Prah.g_00435	Prbg.g_00574
OG0000928	Prah.g_00434	Prbg.g_00575
OG0000929	Prah.g_00433	Prbg.g_00576
OG0000930	Prah.g_00428	Prbg.g_00577
OG0000931	Prah.g_00427	Prbg.g_00578
OG0000932	Prah.g_00423	Prbg.g_00580
OG0000933	Prah.g_00421	Prbg.g_00581
OG0000934	Prah.g_00420	Prbg.g_00582
OG0000935	Prah.g_00419	Prbg.g_00583
OG0000936	Prah.g_00418	Prbg.g_00584
OG0000937	Prah.g_00417	Prbg.g_00585
OG0000938	Prah.g_00415	Prbg.g_00586
OG0000939	Prah.g_00414	Prbg.g_00587
OG0000940	Prah.g_00412	Prbg.g_00588
OG0000941	Prah.g_00410	Prbg.g_00589
OG0000942	Prah.g_00409	Prbg.g_00590
OG0000943	Prah.g_00406	Prbg.g_00593
OG0000944	Prah.g_00403	Prbg.g_00594
OG0000945	Prah.g_00402	Prbg.g_00595
OG0000946	Prah.g_00401	Prbg.g_00596
OG0000947	Prah.g_00400	Prbg.g_00597
OG0000948	Prah.g_00399	Prbg.g_00598
OG0000949	Prah.g_00398	Prbg.g_00599
OG0000950	Prah.g_00397	Prbg.g_00600
OG0000951	Prah.g_00396	Prbg.g_00601
OG0000952	Prah.g_00395	Prbg.g_00602
OG0000953	Prah.g_00394	Prbg.g_00603
OG0000954	Prah.g_00391	Prbg.g_00604
OG0000955	Prah.g_00390	Prbg.g_00605
OG0000956	Prah.g_00389	Prbg.g_00606
OG0000957	Prah.g_00388	Prbg.g_00607
OG0000958	Prah.g_00386	Prbg.g_00608
OG0000959	Prah.g_00385	Prbg.g_00609
OG0000960	Prah.g_00384	Prbg.g_00610
OG0000961	Prah.g_00379	Prbg.g_00614
OG0000962	Prah.g_00376	Prbg.g_00615
OG0000963	Prah.g_00374	Prbg.g_00616
OG0000964	Prah.g_00371	Prbg.g_00618
OG0000965	Prah.g_00370	Prbg.g_00619
OG0000966	Prah.g_00369	Prbg.g_00620
OG0000967	Prah.g_00368	Prbg.g_00621
OG0000968	Prah.g_00367	Prbg.g_00622
OG0000969	Prah.g_00366	Prbg.g_00623
OG0000970	Prah.g_00365	Prbg.g_00624
OG0000971	Prah.g_00364	Prbg.g_00625
OG0000972	Prah.g_00363	Prbg.g_00626
OG0000973	Prah.g_00362	Prbg.g_00627
OG0000974	Prah.g_00360	Prbg.g_00629
OG0000975	Prah.g_01217	Prbg.g_00635
OG0000976	Prah.g_01605	Prbg.g_00637
OG0000977	Prah.g_01615	Prbg.g_00639
OG0000978	Prah.g_01617	Prbg.g_00641
OG0000979	Prah.g_01619	Prbg.g_00643
OG0000980	Prah.g_01620	Prbg.g_00644
OG0000981	Prah.g_00538	Prbg.g_00645
OG0000982	Prah.g_01621	Prbg.g_00646
OG0000983	Prah.g_01623	Prbg.g_00648
OG0000984	Prah.g_01624	Prbg.g_00649
OG0000985	Prah.g_01625	Prbg.g_00650
OG0000986	Prah.g_01627	Prbg.g_00651
OG0000987	Prah.g_01628	Prbg.g_00652
OG0000988	Prah.g_01631	Prbg.g_00653
OG0000989	Prah.g_01632	Prbg.g_00654
OG0000990	Prah.g_01633	Prbg.g_00655
OG0000991	Prah.g_01634	Prbg.g_00656
OG0000992	Prah.g_01635	Prbg.g_00657
OG0000993	Prah.g_01636	Prbg.g_00658
OG0000994	Prah.g_01637	Prbg.g_00659
OG0000995	Prah.g_01639	Prbg.g_00660
OG0000996	Prah.g_01640	Prbg.g_00661
OG0000997	Prah.g_01641	Prbg.g_00662
OG0000998	Prah.g_01642	Prbg.g_00663
OG0000999	Prah.g_01643	Prbg.g_00664
OG0001000	Prah.g_01644	Prbg.g_00665
OG0001001	Prah.g_01645	Prbg.g_00667
OG0001002	Prah.g_01648	Prbg.g_00668
OG0001003	Prah.g_01649	Prbg.g_00669
OG0001004	Prah.g_01791	Prbg.g_00670
OG0001005	Prah.g_01651	Prbg.g_00673
OG0001006	Prah.g_01652	Prbg.g_00674
OG0001007	Prah.g_01653	Prbg.g_00675
OG0001008	Prah.g_01655	Prbg.g_00677
OG0001009	Prah.g_01656	Prbg.g_00678
OG0001010	Prah.g_00541	Prbg.g_01593
OG0001011	Prah.g_00515	Prbg.g_00348
OG0001012	Prah.g_00651	Prbg.g_01174
OG0001013	Prah.g_01667	Prbg.g_01643
OG0001014	Prah.g_01668	Prbg.g_01644
OG0001015	Prah.g_01677	Prbg.g_01651
OG0001016	Prah.g_01678	Prbg.g_01652
OG0001017	Prah.g_01679	Prbg.g_01653
OG0001018	Prah.g_01681	Prbg.g_01654
OG0001019	Prah.g_01685	Prbg.g_01656
OG0001020	Prah.g_01687	Prbg.g_01657
OG0001021	Prah.g_01688	Prbg.g_01658
OG0001022	Prah.g_01689	Prbg.g_01659
OG0001023	Prah.g_01690	Prbg.g_01660
OG0001024	Prah.g_01692	Prbg.g_01662
OG0001025	Prah.g_01693	Prbg.g_01663
OG0001026	Prah.g_01694	Prbg.g_01664
OG0001027	Prah.g_01695	Prbg.g_01665
OG0001028	Prah.g_01696	Prbg.g_01666
OG0001029	Prah.g_01697	Prbg.g_01667
OG0001030	Prah.g_01698	Prbg.g_01668
OG0001031	Prah.g_01699	Prbg.g_01669
OG0001032	Prah.g_01700	Prbg.g_01670
OG0001033	Prah.g_01701	Prbg.g_01671
OG0001034	Prah.g_01703	Prbg.g_01672
OG0001035	Prah.g_01705	Prbg.g_01674
OG0001036	Prah.g_01707	Prbg.g_01675
OG0001037	Prah.g_01709	Prbg.g_01676
OG0001038	Prah.g_01710	Prbg.g_01677
OG0001039	Prah.g_01711	Prbg.g_01678
OG0001040	Prah.g_01713	Prbg.g_01679
OG0001041	Prah.g_01714	Prbg.g_01680
OG0001042	Prah.g_01716	Prbg.g_01681
OG0001043	Prah.g_01717	Prbg.g_01682
OG0001044	Prah.g_01718	Prbg.g_01683
OG0001045	Prah.g_01719	Prbg.g_01684
OG0001046	Prah.g_01720	Prbg.g_01685
OG0001047	Prah.g_01727	Prbg.g_01688
OG0001048	Prah.g_01729	Prbg.g_01690
OG0001049	Prah.g_01730	Prbg.g_01691
OG0001050	Prah.g_01731	Prbg.g_01692
OG0001051	Prah.g_01732	Prbg.g_01693
OG0001052	Prah.g_01733	Prbg.g_01694
OG0001053	Prah.g_01736	Prbg.g_01696
OG0001054	Prah.g_01738	Prbg.g_01698
OG0001055	Prah.g_01739	Prbg.g_01699
OG0001056	Prah.g_01740	Prbg.g_01700
OG0001057	Prah.g_01741	Prbg.g_01701
OG0001058	Prah.g_01742	Prbg.g_01702
OG0001059	Prah.g_01743	Prbg.g_01703
OG0001060	Prah.g_01744	Prbg.g_01704
OG0001061	Prah.g_01745	Prbg.g_01705
OG0001062	Prah.g_01759	Prbg.g_01706
OG0001063	Prah.g_01760	Prbg.g_01707
OG0001064	Prah.g_01762	Prbg.g_01709
OG0001065	Prah.g_02073	Prbg.g_01713
OG0001066	Prah.g_02071	Prbg.g_01715
OG0001067	Prah.g_02070	Prbg.g_01716
OG0001068	Prah.g_02067	Prbg.g_01719
OG0001069	Prah.g_02066	Prbg.g_01720
OG0001070	Prah.g_02065	Prbg.g_01721
OG0001071	Prah.g_02064	Prbg.g_01722
OG0001072	Prah.g_02063	Prbg.g_01723
OG0001073	Prah.g_02062	Prbg.g_01724
OG0001074	Prah.g_02061	Prbg.g_01725
OG0001075	Prah.g_02060	Prbg.g_01726
OG0001076	Prah.g_02059	Prbg.g_01727
OG0001077	Prah.g_02058	Prbg.g_01728
OG0001078	Prah.g_02056	Prbg.g_01729
OG0001079	Prah.g_02055	Prbg.g_01730
OG0001080	Prah.g_02054	Prbg.g_01731
OG0001081	Prah.g_02041	Prbg.g_01735
OG0001082	Prah.g_02042	Prbg.g_01736
OG0001083	Prah.g_02046	Prbg.g_01739
OG0001084	Prah.g_02044	Prbg.g_01738
OG0001085	Prah.g_02043	Prbg.g_01737
OG0001086	Prah.g_02047	Prbg.g_01734
OG0001087	Prah.g_02048	Prbg.g_01733
OG0001088	Prah.g_02050	Prbg.g_01732
OG0001089	Prah.g_02039	Prbg.g_01742
OG0001090	Prah.g_02037	Prbg.g_01744
OG0001091	Prah.g_02036	Prbg.g_01745
OG0001092	Prah.g_02035	Prbg.g_01746
OG0001093	Prah.g_02034	Prbg.g_01747
OG0001094	Prah.g_02033	Prbg.g_01748
OG0001095	Prah.g_02032	Prbg.g_01749
OG0001096	Prah.g_02031	Prbg.g_01750
OG0001097	Prah.g_02030	Prbg.g_01751
OG0001098	Prah.g_02029	Prbg.g_01752
OG0001099	Prah.g_02028	Prbg.g_01753
OG0001100	Prah.g_02027	Prbg.g_01754
OG0001101	Prah.g_02026	Prbg.g_01755
OG0001102	Prah.g_02025	Prbg.g_01756
OG0001103	Prah.g_02024	Prbg.g_01757
OG0001104	Prah.g_02023	Prbg.g_01758
OG0001105	Prah.g_02022	Prbg.g_01759
OG0001106	Prah.g_02021	Prbg.g_01760
OG0001107	Prah.g_02020	Prbg.g_01761
OG0001108	Prah.g_02019	Prbg.g_01762
OG0001109	Prah.g_02018	Prbg.g_01763
OG0001110	Prah.g_02017	Prbg.g_01764
OG0001111	Prah.g_02016	Prbg.g_01765
OG0001112	Prah.g_02015	Prbg.g_01766
OG0001113	Prah.g_02014	Prbg.g_01767
OG0001114	Prah.g_02013	Prbg.g_01768
OG0001115	Prah.g_02012	Prbg.g_01769
OG0001116	Prah.g_02011	Prbg.g_01770
OG0001117	Prah.g_02010	Prbg.g_01771
OG0001118	Prah.g_02009	Prbg.g_01772
OG0001119	Prah.g_02008	Prbg.g_01773
OG0001120	Prah.g_02007	Prbg.g_01774
OG0001121	Prah.g_02004	Prbg.g_01776
OG0001122	Prah.g_02003	Prbg.g_01777
OG0001123	Prah.g_02002	Prbg.g_01778
