Orthogroup	Prah	Prbl
OG0000551	Prah.g_00513	Prbl.g_01629
OG0000552	Prah.g_00510	Prbl.g_01631
OG0000553	Prah.g_00509	Prbl.g_01632
OG0000554	Prah.g_00506	Prbl.g_01634
OG0000555	Prah.g_00505	Prbl.g_01635
OG0000556	Prah.g_00504	Prbl.g_01636
OG0000557	Prah.g_00503	Prbl.g_01637
OG0000558	Prah.g_00501	Prbl.g_01639
OG0000559	Prah.g_00500	Prbl.g_01640
OG0000560	Prah.g_00498	Prbl.g_01642
OG0000561	Prah.g_00497	Prbl.g_01643
OG0000562	Prah.g_00495	Prbl.g_01645
OG0000563	Prah.g_00494	Prbl.g_01646
OG0000564	Prah.g_00493	Prbl.g_01647
OG0000565	Prah.g_00486	Prbl.g_01655
OG0000566	Prah.g_00485	Prbl.g_01656
OG0000567	Prah.g_00484	Prbl.g_01657
OG0000568	Prah.g_00483	Prbl.g_01658
OG0000569	Prah.g_00482	Prbl.g_01659
OG0000570	Prah.g_00478	Prbl.g_01662
OG0000571	Prah.g_00477	Prbl.g_01663
OG0000572	Prah.g_00476	Prbl.g_01664
OG0000573	Prah.g_00472	Prbl.g_01041
OG0000574	Prah.g_00466	Prbl.g_01032
OG0000575	Prah.g_00465	Prbl.g_01031
OG0000576	Prah.g_00464	Prbl.g_01030
OG0000577	Prah.g_00463	Prbl.g_01412
OG0000578	Prah.g_00462	Prbl.g_01411
OG0000579	Prah.g_00460	Prbl.g_01409
OG0000580	Prah.g_00457	Prbl.g_01406
OG0000581	Prah.g_00456	Prbl.g_01405
OG0000582	Prah.g_00455	Prbl.g_01404
OG0000583	Prah.g_00454	Prbl.g_01403
OG0000584	Prah.g_00452	Prbl.g_01401
OG0000585	Prah.g_00451	Prbl.g_01400
OG0000586	Prah.g_00449	Prbl.g_01398
OG0000587	Prah.g_00448	Prbl.g_01397
OG0000588	Prah.g_00444	Prbl.g_01394
OG0000589	Prah.g_00442	Prbl.g_01392
OG0000590	Prah.g_02193	Prbl.g_00891
OG0000591	Prah.g_01789	Prbl.g_01915
OG0000592	Prah.g_01029	Prbl.g_00027
OG0000593	Prah.g_02413	Prbl.g_01242
OG0000594	Prah.g_00625	Prbl.g_02295
OG0000595	Prah.g_02051	Prbl.g_01046
OG0000596	Prah.g_00981	Prbl.g_01869
OG0000597	Prah.g_00965	Prbl.g_01847
OG0000598	Prah.g_00968	Prbl.g_01853
OG0000599	Prah.g_00972	Prbl.g_01857
OG0000600	Prah.g_00973	Prbl.g_01858
OG0000601	Prah.g_00985	Prbl.g_01872
OG0000602	Prah.g_00986	Prbl.g_01873
OG0000603	Prah.g_00987	Prbl.g_01874
OG0000604	Prah.g_01022	Prbl.g_00021
OG0000605	Prah.g_01023	Prbl.g_00022
OG0000606	Prah.g_01025	Prbl.g_00024
OG0000607	Prah.g_01028	Prbl.g_00026
OG0000608	Prah.g_00706	Prbl.g_02373
OG0000609	Prah.g_02588	Prbl.g_02137
OG0000610	Prah.g_01344	Prbl.g_00120
OG0000611	Prah.g_00886	Prbl.g_02565
OG0000612	Prah.g_00885	Prbl.g_02564
OG0000613	Prah.g_00884	Prbl.g_02563
OG0000614	Prah.g_00882	Prbl.g_02562
OG0000615	Prah.g_00881	Prbl.g_02561
OG0000616	Prah.g_00880	Prbl.g_02560
OG0000617	Prah.g_00879	Prbl.g_02559
OG0000618	Prah.g_00878	Prbl.g_02558
OG0000619	Prah.g_00876	Prbl.g_02556
OG0000620	Prah.g_00875	Prbl.g_02555
OG0000621	Prah.g_00874	Prbl.g_02554
OG0000622	Prah.g_00873	Prbl.g_02553
OG0000623	Prah.g_00872	Prbl.g_02552
OG0000624	Prah.g_00871	Prbl.g_02551
OG0000625	Prah.g_00870	Prbl.g_02550
OG0000626	Prah.g_00869	Prbl.g_02549
OG0000627	Prah.g_00746	Prbl.g_02426
OG0000628	Prah.g_00747	Prbl.g_02427
OG0000629	Prah.g_00750	Prbl.g_02430
OG0000630	Prah.g_00751	Prbl.g_02431
OG0000631	Prah.g_00754	Prbl.g_02434
OG0000632	Prah.g_01043	Prbl.g_00040
OG0000633	Prah.g_01447	Prbl.g_01904
OG0000634	Prah.g_01543	Prbl.g_00534
OG0000635	Prah.g_00788	Prbl.g_02470
OG0000636	Prah.g_00787	Prbl.g_02469
OG0000637	Prah.g_00786	Prbl.g_02468
OG0000638	Prah.g_01946	Prbl.g_01195
OG0000639	Prah.g_01802	Prbl.g_01930
OG0000640	Prah.g_00755	Prbl.g_02435
OG0000641	Prah.g_00758	Prbl.g_02440
OG0000642	Prah.g_00759	Prbl.g_02441
OG0000643	Prah.g_00760	Prbl.g_02442
OG0000644	Prah.g_00673	Prbl.g_02341
OG0000645	Prah.g_00672	Prbl.g_02340
OG0000646	Prah.g_00671	Prbl.g_02339
OG0000647	Prah.g_00670	Prbl.g_02338
OG0000648	Prah.g_00668	Prbl.g_02336
OG0000649	Prah.g_00667	Prbl.g_02335
OG0000650	Prah.g_00666	Prbl.g_02334
OG0000651	Prah.g_00665	Prbl.g_02333
OG0000652	Prah.g_00664	Prbl.g_02332
OG0000653	Prah.g_00663	Prbl.g_02331
OG0000654	Prah.g_00661	Prbl.g_02329
OG0000655	Prah.g_00659	Prbl.g_02327
OG0000656	Prah.g_00658	Prbl.g_02326
OG0000657	Prah.g_00657	Prbl.g_02325
OG0000658	Prah.g_00656	Prbl.g_02324
OG0000659	Prah.g_00655	Prbl.g_02323
OG0000660	Prah.g_00654	Prbl.g_02322
OG0000661	Prah.g_00652	Prbl.g_02320
OG0000662	Prah.g_00650	Prbl.g_02317
OG0000663	Prah.g_00649	Prbl.g_02316
OG0000664	Prah.g_00648	Prbl.g_02315
OG0000665	Prah.g_00647	Prbl.g_02314
OG0000666	Prah.g_00646	Prbl.g_02313
OG0000667	Prah.g_00645	Prbl.g_02312
OG0000668	Prah.g_00644	Prbl.g_02311
OG0000669	Prah.g_00640	Prbl.g_02309
OG0000670	Prah.g_00639	Prbl.g_02308
OG0000671	Prah.g_00638	Prbl.g_02307
OG0000672	Prah.g_00637	Prbl.g_02306
OG0000673	Prah.g_00636	Prbl.g_02305
OG0000674	Prah.g_00635	Prbl.g_02304
OG0000675	Prah.g_00609	Prbl.g_01534
OG0000676	Prah.g_00608	Prbl.g_01535
OG0000677	Prah.g_00605	Prbl.g_01538
OG0000678	Prah.g_00603	Prbl.g_01540
OG0000679	Prah.g_00601	Prbl.g_01542
OG0000680	Prah.g_00600	Prbl.g_01543
OG0000681	Prah.g_00599	Prbl.g_01544
OG0000682	Prah.g_00598	Prbl.g_01545
OG0000683	Prah.g_00596	Prbl.g_01547
OG0000684	Prah.g_00595	Prbl.g_01548
OG0000685	Prah.g_00594	Prbl.g_01549
OG0000686	Prah.g_00593	Prbl.g_01550
OG0000687	Prah.g_00592	Prbl.g_01551
OG0000688	Prah.g_00591	Prbl.g_01552
OG0000689	Prah.g_00589	Prbl.g_01554
OG0000690	Prah.g_00588	Prbl.g_01555
OG0000691	Prah.g_00587	Prbl.g_01556
OG0000692	Prah.g_00575	Prbl.g_01567
OG0000693	Prah.g_00574	Prbl.g_01568
OG0000694	Prah.g_00572	Prbl.g_01571
OG0000695	Prah.g_00568	Prbl.g_01576
OG0000696	Prah.g_00566	Prbl.g_01577
OG0000697	Prah.g_00564	Prbl.g_01579
OG0000698	Prah.g_00743	Prbl.g_02423
OG0000699	Prah.g_00866	Prbl.g_02546
OG0000700	Prah.g_00850	Prbl.g_02530
OG0000701	Prah.g_00192	Prbl.g_01329
OG0000702	Prah.g_00558	Prbl.g_01588
OG0000703	Prah.g_00740	Prbl.g_02414
OG0000704	Prah.g_01212	Prbl.g_01078
OG0000705	Prah.g_00739	Prbl.g_02413
OG0000706	Prah.g_00738	Prbl.g_02412
OG0000707	Prah.g_00736	Prbl.g_02410
OG0000708	Prah.g_00735	Prbl.g_02409
OG0000709	Prah.g_00733	Prbl.g_02407
OG0000710	Prah.g_00732	Prbl.g_02406
OG0000711	Prah.g_00731	Prbl.g_02405
OG0000712	Prah.g_00730	Prbl.g_02404
OG0000713	Prah.g_00729	Prbl.g_02403
OG0000714	Prah.g_00726	Prbl.g_02395
OG0000715	Prah.g_00724	Prbl.g_02393
OG0000716	Prah.g_00721	Prbl.g_02388
OG0000717	Prah.g_00718	Prbl.g_02386
OG0000718	Prah.g_00715	Prbl.g_02383
OG0000719	Prah.g_00702	Prbl.g_02368
OG0000720	Prah.g_00701	Prbl.g_02367
OG0000721	Prah.g_00699	Prbl.g_02365
OG0000722	Prah.g_00698	Prbl.g_02364
OG0000723	Prah.g_00697	Prbl.g_02363
OG0000724	Prah.g_00683	Prbl.g_02350
OG0000725	Prah.g_00684	Prbl.g_02351
OG0000726	Prah.g_00685	Prbl.g_02352
OG0000727	Prah.g_00686	Prbl.g_02353
OG0000728	Prah.g_00687	Prbl.g_02354
OG0000729	Prah.g_00689	Prbl.g_02356
OG0000730	Prah.g_00692	Prbl.g_02359
OG0000731	Prah.g_00681	Prbl.g_02348
OG0000732	Prah.g_00680	Prbl.g_02347
OG0000733	Prah.g_00679	Prbl.g_02346
OG0000734	Prah.g_00678	Prbl.g_02345
OG0000735	Prah.g_00677	Prbl.g_02344
OG0000736	Prah.g_00675	Prbl.g_02343
OG0000737	Prah.g_00674	Prbl.g_02342
OG0000738	Prah.g_00761	Prbl.g_02443
OG0000739	Prah.g_00762	Prbl.g_02444
OG0000740	Prah.g_00763	Prbl.g_02445
OG0000741	Prah.g_00765	Prbl.g_02447
OG0000742	Prah.g_00767	Prbl.g_02449
OG0000743	Prah.g_00768	Prbl.g_02450
OG0000744	Prah.g_00770	Prbl.g_02452
OG0000745	Prah.g_00771	Prbl.g_02453
OG0000746	Prah.g_00772	Prbl.g_02454
OG0000747	Prah.g_01178	Prbl.g_01688
OG0000748	Prah.g_00780	Prbl.g_02462
OG0000749	Prah.g_00781	Prbl.g_02463
OG0000750	Prah.g_00783	Prbl.g_02465
OG0000751	Prah.g_00784	Prbl.g_02466
OG0000752	Prah.g_02517	Prbl.g_02210
OG0000753	Prah.g_00789	Prbl.g_02471
OG0000754	Prah.g_00790	Prbl.g_02472
OG0000755	Prah.g_00791	Prbl.g_02473
OG0000756	Prah.g_00793	Prbl.g_02475
OG0000757	Prah.g_00794	Prbl.g_02476
OG0000758	Prah.g_00795	Prbl.g_02477
OG0000759	Prah.g_00800	Prbl.g_02482
OG0000760	Prah.g_00801	Prbl.g_02483
OG0000761	Prah.g_00803	Prbl.g_02485
OG0000762	Prah.g_00806	Prbl.g_02487
OG0000763	Prah.g_00808	Prbl.g_02489
OG0000764	Prah.g_00810	Prbl.g_02491
OG0000765	Prah.g_00811	Prbl.g_02492
OG0000766	Prah.g_00812	Prbl.g_02493
OG0000767	Prah.g_00814	Prbl.g_02495
OG0000768	Prah.g_00815	Prbl.g_02496
OG0000769	Prah.g_00816	Prbl.g_02497
OG0000770	Prah.g_00817	Prbl.g_02498
OG0000771	Prah.g_00818	Prbl.g_02499
OG0000772	Prah.g_01131	Prbl.g_02608
OG0000773	Prah.g_00821	Prbl.g_02501
OG0000774	Prah.g_00824	Prbl.g_02503
OG0000775	Prah.g_00826	Prbl.g_02505
OG0000776	Prah.g_00828	Prbl.g_02508
OG0000777	Prah.g_00829	Prbl.g_02509
OG0000778	Prah.g_00830	Prbl.g_02510
OG0000779	Prah.g_00833	Prbl.g_02514
OG0000780	Prah.g_00835	Prbl.g_02516
OG0000781	Prah.g_00839	Prbl.g_02520
OG0000782	Prah.g_00840	Prbl.g_02521
OG0000783	Prah.g_00846	Prbl.g_02526
OG0000784	Prah.g_00848	Prbl.g_02528
OG0000785	Prah.g_00849	Prbl.g_02529
OG0000786	Prah.g_00851	Prbl.g_02531
OG0000787	Prah.g_00852	Prbl.g_02532
OG0000788	Prah.g_00858	Prbl.g_02538
OG0000789	Prah.g_00861	Prbl.g_02541
OG0000790	Prah.g_02518	Prbl.g_02209
OG0000791	Prah.g_00862	Prbl.g_02542
OG0000792	Prah.g_00863	Prbl.g_02543
OG0000793	Prah.g_00864	Prbl.g_02544
OG0000794	Prah.g_00867	Prbl.g_02547
OG0000795	Prah.g_00903	Prbl.g_00939
OG0000796	Prah.g_00904	Prbl.g_00938
OG0000797	Prah.g_00907	Prbl.g_00935
OG0000798	Prah.g_00908	Prbl.g_00934
OG0000799	Prah.g_00909	Prbl.g_00933
OG0000800	Prah.g_00910	Prbl.g_00932
OG0000801	Prah.g_00913	Prbl.g_00929
OG0000802	Prah.g_00914	Prbl.g_00928
OG0000803	Prah.g_00919	Prbl.g_00925
OG0000804	Prah.g_00920	Prbl.g_00924
OG0000805	Prah.g_00921	Prbl.g_00923
OG0000806	Prah.g_00922	Prbl.g_00922
OG0000807	Prah.g_00893	Prbl.g_02575
OG0000808	Prah.g_00539	Prbl.g_01603
OG0000809	Prah.g_01601	Prbl.g_00472
OG0000810	Prah.g_01176	Prbl.g_01686
OG0000811	Prah.g_00133	Prbl.g_02062
OG0000812	Prah.g_01942	Prbl.g_01199
OG0000813	Prah.g_01932	Prbl.g_01208
OG0000814	Prah.g_00383	Prbl.g_00687
OG0000815	Prah.g_00521	Prbl.g_01621
OG0000816	Prah.g_02532	Prbl.g_02197
OG0000817	Prah.g_02525	Prbl.g_02203
OG0000818	Prah.g_01803	Prbl.g_01931
OG0000819	Prah.g_00378	Prbl.g_00694
OG0000820	Prah.g_01905	Prbl.g_00545
OG0000821	Prah.g_01340	Prbl.g_02066
OG0000822	Prah.g_01339	Prbl.g_02067
OG0000823	Prah.g_01338	Prbl.g_02068
OG0000824	Prah.g_01337	Prbl.g_02069
OG0000825	Prah.g_01336	Prbl.g_02071
OG0000826	Prah.g_01335	Prbl.g_02072
OG0000827	Prah.g_01331	Prbl.g_02075
OG0000828	Prah.g_01329	Prbl.g_02077
OG0000829	Prah.g_01328	Prbl.g_02078
OG0000830	Prah.g_01325	Prbl.g_02081
OG0000831	Prah.g_01323	Prbl.g_02083
OG0000832	Prah.g_01321	Prbl.g_02085
OG0000833	Prah.g_01320	Prbl.g_02086
OG0000834	Prah.g_01318	Prbl.g_02088
OG0000835	Prah.g_01317	Prbl.g_02089
OG0000836	Prah.g_01316	Prbl.g_02090
OG0000837	Prah.g_01307	Prbl.g_02100
OG0000838	Prah.g_01305	Prbl.g_02102
OG0000839	Prah.g_01304	Prbl.g_02103
OG0000840	Prah.g_01303	Prbl.g_02104
OG0000841	Prah.g_01302	Prbl.g_02105
OG0000842	Prah.g_01298	Prbl.g_00178
OG0000843	Prah.g_01297	Prbl.g_00179
OG0000844	Prah.g_01296	Prbl.g_00180
OG0000845	Prah.g_01295	Prbl.g_00181
OG0000846	Prah.g_01292	Prbl.g_00184
OG0000847	Prah.g_01291	Prbl.g_00185
OG0000848	Prah.g_01262	Prbl.g_01379
OG0000849	Prah.g_01259	Prbl.g_01382
OG0000850	Prah.g_01258	Prbl.g_01383
OG0000851	Prah.g_01255	Prbl.g_01120
OG0000852	Prah.g_01253	Prbl.g_01118
OG0000853	Prah.g_01251	Prbl.g_01116
OG0000854	Prah.g_01249	Prbl.g_01114
OG0000855	Prah.g_01248	Prbl.g_01113
OG0000856	Prah.g_01247	Prbl.g_01112
OG0000857	Prah.g_01246	Prbl.g_01111
OG0000858	Prah.g_01245	Prbl.g_01110
OG0000859	Prah.g_01244	Prbl.g_01109
OG0000860	Prah.g_01243	Prbl.g_01108
OG0000861	Prah.g_01263	Prbl.g_01377
OG0000862	Prah.g_01264	Prbl.g_01376
OG0000863	Prah.g_01265	Prbl.g_01375
OG0000864	Prah.g_01266	Prbl.g_01374
OG0000865	Prah.g_01268	Prbl.g_01372
OG0000866	Prah.g_01272	Prbl.g_02579
OG0000867	Prah.g_01273	Prbl.g_02580
OG0000868	Prah.g_01275	Prbl.g_02582
OG0000869	Prah.g_01278	Prbl.g_02585
OG0000870	Prah.g_01279	Prbl.g_02586
OG0000871	Prah.g_01282	Prbl.g_02590
OG0000872	Prah.g_01283	Prbl.g_02591
OG0000873	Prah.g_01285	Prbl.g_02593
OG0000874	Prah.g_01286	Prbl.g_02594
OG0000875	Prah.g_01289	Prbl.g_00187
OG0000876	Prah.g_01290	Prbl.g_00186
OG0000877	Prah.g_01239	Prbl.g_01103
OG0000878	Prah.g_01610	Prbl.g_00461
OG0000879	Prah.g_01349	Prbl.g_00115
OG0000880	Prah.g_01350	Prbl.g_00114
OG0000881	Prah.g_01351	Prbl.g_00113
OG0000882	Prah.g_01353	Prbl.g_01711
OG0000883	Prah.g_01355	Prbl.g_01713
OG0000884	Prah.g_01357	Prbl.g_01715
OG0000885	Prah.g_01358	Prbl.g_01716
OG0000886	Prah.g_01359	Prbl.g_01717
OG0000887	Prah.g_01360	Prbl.g_01718
OG0000888	Prah.g_01361	Prbl.g_01719
OG0000889	Prah.g_01365	Prbl.g_01723
OG0000890	Prah.g_01368	Prbl.g_01726
OG0000891	Prah.g_01369	Prbl.g_01727
OG0000892	Prah.g_01372	Prbl.g_01730
OG0000893	Prah.g_01373	Prbl.g_01731
OG0000894	Prah.g_01374	Prbl.g_01732
OG0000895	Prah.g_01375	Prbl.g_01733
OG0000896	Prah.g_01376	Prbl.g_01734
OG0000897	Prah.g_01377	Prbl.g_01735
OG0000898	Prah.g_01380	Prbl.g_01738
OG0000899	Prah.g_01381	Prbl.g_01739
OG0000900	Prah.g_00327	Prbl.g_00722
OG0000901	Prah.g_00323	Prbl.g_01333
OG0000902	Prah.g_00224	Prbl.g_00658
OG0000903	Prah.g_00571	Prbl.g_01572
OG0000904	Prah.g_01183	Prbl.g_01695
OG0000905	Prah.g_00918	Prbl.g_00926
OG0000906	Prah.g_00895	Prbl.g_02577
OG0000907	Prah.g_00560	Prbl.g_01586
OG0000908	Prah.g_01663	Prbl.g_00409
OG0000909	Prah.g_01577	Prbl.g_00501
OG0000910	Prah.g_01578	Prbl.g_00500
OG0000911	Prah.g_01579	Prbl.g_00499
OG0000912	Prah.g_01580	Prbl.g_00498
OG0000913	Prah.g_01581	Prbl.g_00497
OG0000914	Prah.g_01582	Prbl.g_00496
OG0000915	Prah.g_01583	Prbl.g_00495
OG0000916	Prah.g_01584	Prbl.g_00494
OG0000917	Prah.g_01586	Prbl.g_00492
OG0000918	Prah.g_01587	Prbl.g_00491
OG0000919	Prah.g_01588	Prbl.g_00490
OG0000920	Prah.g_01589	Prbl.g_00489
OG0000921	Prah.g_01590	Prbl.g_00488
OG0000922	Prah.g_01591	Prbl.g_00487
OG0000923	Prah.g_01592	Prbl.g_00486
OG0000924	Prah.g_01593	Prbl.g_00485
OG0000925	Prah.g_01594	Prbl.g_00484
OG0000926	Prah.g_02242	Prbl.g_00843
OG0000927	Prah.g_00435	Prbl.g_00152
OG0000928	Prah.g_00434	Prbl.g_00153
OG0000929	Prah.g_00433	Prbl.g_00154
OG0000930	Prah.g_00428	Prbl.g_00160
OG0000931	Prah.g_00427	Prbl.g_00161
OG0000932	Prah.g_00423	Prbl.g_00257
OG0000933	Prah.g_00421	Prbl.g_00255
OG0000934	Prah.g_00420	Prbl.g_00254
OG0000935	Prah.g_00419	Prbl.g_00253
OG0000936	Prah.g_00418	Prbl.g_00252
OG0000937	Prah.g_00417	Prbl.g_00251
OG0000938	Prah.g_00415	Prbl.g_00249
OG0000939	Prah.g_00414	Prbl.g_00248
OG0000940	Prah.g_00412	Prbl.g_00246
OG0000941	Prah.g_00410	Prbl.g_00244
OG0000942	Prah.g_00409	Prbl.g_00243
OG0000943	Prah.g_00406	Prbl.g_00240
OG0000944	Prah.g_00403	Prbl.g_00231
OG0000945	Prah.g_00402	Prbl.g_00230
OG0000946	Prah.g_00401	Prbl.g_00229
OG0000947	Prah.g_00400	Prbl.g_00228
OG0000948	Prah.g_00399	Prbl.g_00227
OG0000949	Prah.g_00398	Prbl.g_00226
OG0000950	Prah.g_00397	Prbl.g_00225
OG0000951	Prah.g_00396	Prbl.g_00224
OG0000952	Prah.g_00395	Prbl.g_00223
OG0000953	Prah.g_00394	Prbl.g_00222
OG0000954	Prah.g_00391	Prbl.g_00221
OG0000955	Prah.g_00390	Prbl.g_00220
OG0000956	Prah.g_00389	Prbl.g_00219
OG0000957	Prah.g_00388	Prbl.g_00218
OG0000958	Prah.g_00386	Prbl.g_00684
OG0000959	Prah.g_00385	Prbl.g_00685
OG0000960	Prah.g_00384	Prbl.g_00686
OG0000961	Prah.g_00379	Prbl.g_00693
OG0000962	Prah.g_00376	Prbl.g_00695
OG0000963	Prah.g_00374	Prbl.g_00696
OG0000964	Prah.g_00371	Prbl.g_00699
OG0000965	Prah.g_00370	Prbl.g_00700
OG0000966	Prah.g_00369	Prbl.g_00701
OG0000967	Prah.g_00368	Prbl.g_00702
OG0000968	Prah.g_00367	Prbl.g_00703
OG0000969	Prah.g_00366	Prbl.g_00704
OG0000970	Prah.g_00365	Prbl.g_00705
OG0000971	Prah.g_00364	Prbl.g_00706
OG0000972	Prah.g_00363	Prbl.g_00707
OG0000973	Prah.g_00362	Prbl.g_00708
OG0000974	Prah.g_00360	Prbl.g_00710
OG0000975	Prah.g_01217	Prbl.g_01086
OG0000976	Prah.g_01605	Prbl.g_00466
OG0000977	Prah.g_01615	Prbl.g_00456
OG0000978	Prah.g_01617	Prbl.g_00454
OG0000979	Prah.g_01619	Prbl.g_00452
OG0000980	Prah.g_01620	Prbl.g_00451
OG0000981	Prah.g_00538	Prbl.g_01604
OG0000982	Prah.g_01621	Prbl.g_00450
OG0000983	Prah.g_01623	Prbl.g_00448
OG0000984	Prah.g_01624	Prbl.g_00447
OG0000985	Prah.g_01625	Prbl.g_00446
OG0000986	Prah.g_01627	Prbl.g_00444
OG0000987	Prah.g_01628	Prbl.g_00443
OG0000988	Prah.g_01631	Prbl.g_00441
OG0000989	Prah.g_01632	Prbl.g_00440
OG0000990	Prah.g_01633	Prbl.g_00439
OG0000991	Prah.g_01634	Prbl.g_00438
OG0000992	Prah.g_01635	Prbl.g_00437
OG0000993	Prah.g_01636	Prbl.g_00436
OG0000994	Prah.g_01637	Prbl.g_00435
OG0000995	Prah.g_01639	Prbl.g_00433
OG0000996	Prah.g_01640	Prbl.g_00432
OG0000997	Prah.g_01641	Prbl.g_00431
OG0000998	Prah.g_01642	Prbl.g_00430
OG0000999	Prah.g_01643	Prbl.g_00429
OG0001000	Prah.g_01644	Prbl.g_00428
OG0001001	Prah.g_01645	Prbl.g_00427
OG0001002	Prah.g_01648	Prbl.g_00423
OG0001003	Prah.g_01649	Prbl.g_00422
OG0001004	Prah.g_01791	Prbl.g_01914
OG0001005	Prah.g_01651	Prbl.g_00420
OG0001006	Prah.g_01652	Prbl.g_00419
OG0001007	Prah.g_01653	Prbl.g_00418
OG0001008	Prah.g_01655	Prbl.g_00416
OG0001009	Prah.g_01656	Prbl.g_00415
OG0001010	Prah.g_00541	Prbl.g_01601
OG0001011	Prah.g_00515	Prbl.g_01627
OG0001012	Prah.g_00651	Prbl.g_02318
OG0001013	Prah.g_01667	Prbl.g_00404
OG0001014	Prah.g_01668	Prbl.g_00403
OG0001015	Prah.g_01677	Prbl.g_00393
OG0001016	Prah.g_01678	Prbl.g_00392
OG0001017	Prah.g_01679	Prbl.g_00391
OG0001018	Prah.g_01681	Prbl.g_00389
OG0001019	Prah.g_01685	Prbl.g_00385
OG0001020	Prah.g_01687	Prbl.g_00383
OG0001021	Prah.g_01688	Prbl.g_00382
OG0001022	Prah.g_01689	Prbl.g_00381
OG0001023	Prah.g_01690	Prbl.g_00380
OG0001024	Prah.g_01692	Prbl.g_00378
OG0001025	Prah.g_01693	Prbl.g_00377
OG0001026	Prah.g_01694	Prbl.g_00376
OG0001027	Prah.g_01695	Prbl.g_00375
OG0001028	Prah.g_01696	Prbl.g_00374
OG0001029	Prah.g_01697	Prbl.g_00373
OG0001030	Prah.g_01698	Prbl.g_00372
OG0001031	Prah.g_01699	Prbl.g_00371
OG0001032	Prah.g_01700	Prbl.g_00370
OG0001033	Prah.g_01701	Prbl.g_00369
OG0001034	Prah.g_01703	Prbl.g_00367
OG0001035	Prah.g_01705	Prbl.g_00365
OG0001036	Prah.g_01707	Prbl.g_00364
OG0001037	Prah.g_01709	Prbl.g_00362
OG0001038	Prah.g_01710	Prbl.g_00361
OG0001039	Prah.g_01711	Prbl.g_00360
OG0001040	Prah.g_01713	Prbl.g_00359
OG0001041	Prah.g_01714	Prbl.g_00358
OG0001042	Prah.g_01716	Prbl.g_00356
OG0001043	Prah.g_01717	Prbl.g_00355
OG0001044	Prah.g_01718	Prbl.g_00354
OG0001045	Prah.g_01719	Prbl.g_00353
OG0001046	Prah.g_01720	Prbl.g_00352
OG0001047	Prah.g_01727	Prbl.g_00348
OG0001048	Prah.g_01729	Prbl.g_00346
OG0001049	Prah.g_01730	Prbl.g_00345
OG0001050	Prah.g_01731	Prbl.g_00344
OG0001051	Prah.g_01732	Prbl.g_00343
OG0001052	Prah.g_01733	Prbl.g_00342
OG0001053	Prah.g_01736	Prbl.g_00340
OG0001054	Prah.g_01738	Prbl.g_00338
OG0001055	Prah.g_01739	Prbl.g_00337
OG0001056	Prah.g_01740	Prbl.g_00336
OG0001057	Prah.g_01741	Prbl.g_00335
OG0001058	Prah.g_01742	Prbl.g_00334
OG0001059	Prah.g_01743	Prbl.g_00333
OG0001060	Prah.g_01744	Prbl.g_00332
OG0001061	Prah.g_01745	Prbl.g_00331
OG0001062	Prah.g_01759	Prbl.g_00317
OG0001063	Prah.g_01760	Prbl.g_00316
OG0001064	Prah.g_01762	Prbl.g_02620
OG0001065	Prah.g_02073	Prbl.g_02680
OG0001066	Prah.g_02071	Prbl.g_02683
OG0001067	Prah.g_02070	Prbl.g_02684
OG0001068	Prah.g_02067	Prbl.g_01062
OG0001069	Prah.g_02066	Prbl.g_01061
OG0001070	Prah.g_02065	Prbl.g_01060
OG0001071	Prah.g_02064	Prbl.g_01059
OG0001072	Prah.g_02063	Prbl.g_01058
OG0001073	Prah.g_02062	Prbl.g_01057
OG0001074	Prah.g_02061	Prbl.g_01056
OG0001075	Prah.g_02060	Prbl.g_01055
OG0001076	Prah.g_02059	Prbl.g_01054
OG0001077	Prah.g_02058	Prbl.g_01053
OG0001078	Prah.g_02056	Prbl.g_01051
OG0001079	Prah.g_02055	Prbl.g_01050
OG0001080	Prah.g_02054	Prbl.g_01049
OG0001081	Prah.g_02041	Prbl.g_00954
OG0001082	Prah.g_02042	Prbl.g_00953
OG0001083	Prah.g_02046	Prbl.g_00949
OG0001084	Prah.g_02044	Prbl.g_00951
OG0001085	Prah.g_02043	Prbl.g_00952
OG0001086	Prah.g_02047	Prbl.g_00948
OG0001087	Prah.g_02048	Prbl.g_00947
OG0001088	Prah.g_02050	Prbl.g_01045
OG0001089	Prah.g_02039	Prbl.g_00956
OG0001090	Prah.g_02037	Prbl.g_00958
OG0001091	Prah.g_02036	Prbl.g_00959
OG0001092	Prah.g_02035	Prbl.g_00960
OG0001093	Prah.g_02034	Prbl.g_00961
OG0001094	Prah.g_02033	Prbl.g_00962
OG0001095	Prah.g_02032	Prbl.g_00963
OG0001096	Prah.g_02031	Prbl.g_00964
OG0001097	Prah.g_02030	Prbl.g_00965
OG0001098	Prah.g_02029	Prbl.g_00966
OG0001099	Prah.g_02028	Prbl.g_00967
OG0001100	Prah.g_02027	Prbl.g_00968
OG0001101	Prah.g_02026	Prbl.g_00969
OG0001102	Prah.g_02025	Prbl.g_00970
OG0001103	Prah.g_02024	Prbl.g_00971
OG0001104	Prah.g_02023	Prbl.g_00972
OG0001105	Prah.g_02022	Prbl.g_00973
OG0001106	Prah.g_02021	Prbl.g_00974
OG0001107	Prah.g_02020	Prbl.g_00975
OG0001108	Prah.g_02019	Prbl.g_00976
OG0001109	Prah.g_02018	Prbl.g_00977
