Orthogroup	Prbd	Praq
OG0000554	Prbd.g_00613	Praq.g_00971
OG0000555	Prbd.g_00612	Praq.g_00970
OG0000556	Prbd.g_00611	Praq.g_00969
OG0000557	Prbd.g_00610	Praq.g_00968
OG0000558	Prbd.g_00609	Praq.g_00967
OG0000559	Prbd.g_00608	Praq.g_00966
OG0000560	Prbd.g_00606	Praq.g_00964
OG0000561	Prbd.g_00605	Praq.g_00963
OG0000562	Prbd.g_00604	Praq.g_00962
OG0000563	Prbd.g_00603	Praq.g_00961
OG0000564	Prbd.g_00602	Praq.g_00960
OG0000565	Prbd.g_00601	Praq.g_00959
OG0000566	Prbd.g_00600	Praq.g_00958
OG0000567	Prbd.g_00599	Praq.g_00957
OG0000568	Prbd.g_00598	Praq.g_00775
OG0000569	Prbd.g_00597	Praq.g_00776
OG0000570	Prbd.g_00596	Praq.g_00777
OG0000571	Prbd.g_00595	Praq.g_00778
OG0000572	Prbd.g_00594	Praq.g_00779
OG0000573	Prbd.g_00591	Praq.g_00782
OG0000574	Prbd.g_00590	Praq.g_00783
OG0000575	Prbd.g_00589	Praq.g_00784
OG0000576	Prbd.g_00588	Praq.g_00785
OG0000577	Prbd.g_00587	Praq.g_00786
OG0000578	Prbd.g_00586	Praq.g_00787
OG0000579	Prbd.g_00585	Praq.g_00788
OG0000580	Prbd.g_00584	Praq.g_00789
OG0000581	Prbd.g_00583	Praq.g_00790
OG0000582	Prbd.g_00582	Praq.g_00791
OG0000583	Prbd.g_00581	Praq.g_00792
OG0000584	Prbd.g_00580	Praq.g_00793
OG0000585	Prbd.g_00579	Praq.g_00794
OG0000586	Prbd.g_00577	Praq.g_00796
OG0000587	Prbd.g_00576	Praq.g_00797
OG0000588	Prbd.g_00574	Praq.g_00799
OG0000589	Prbd.g_00573	Praq.g_00800
OG0000590	Prbd.g_00571	Praq.g_00802
OG0000591	Prbd.g_00565	Praq.g_00808
OG0000592	Prbd.g_00564	Praq.g_00809
OG0000593	Prbd.g_00563	Praq.g_00810
OG0000594	Prbd.g_00561	Praq.g_00812
OG0000595	Prbd.g_00560	Praq.g_00813
OG0000596	Prbd.g_00559	Praq.g_00814
OG0000597	Prbd.g_00557	Praq.g_00816
OG0000598	Prbd.g_00556	Praq.g_00817
OG0000599	Prbd.g_00555	Praq.g_00818
OG0000600	Prbd.g_00554	Praq.g_00819
OG0000601	Prbd.g_00552	Praq.g_00821
OG0000602	Prbd.g_00551	Praq.g_00822
OG0000603	Prbd.g_00550	Praq.g_00823
OG0000604	Prbd.g_00549	Praq.g_00824
OG0000605	Prbd.g_00548	Praq.g_00825
OG0000606	Prbd.g_00547	Praq.g_00826
OG0000607	Prbd.g_00545	Praq.g_00828
OG0000608	Prbd.g_00544	Praq.g_00829
OG0000609	Prbd.g_00540	Praq.g_00833
OG0000610	Prbd.g_00539	Praq.g_00834
OG0000611	Prbd.g_00008	Praq.g_00584
OG0000612	Prbd.g_00009	Praq.g_00585
OG0000613	Prbd.g_00010	Praq.g_00586
OG0000614	Prbd.g_00011	Praq.g_00587
OG0000615	Prbd.g_00013	Praq.g_00589
OG0000616	Prbd.g_00014	Praq.g_00590
OG0000617	Prbd.g_00015	Praq.g_00591
OG0000618	Prbd.g_00016	Praq.g_00592
OG0000619	Prbd.g_00017	Praq.g_00593
OG0000620	Prbd.g_00018	Praq.g_00594
OG0000621	Prbd.g_00019	Praq.g_00595
OG0000622	Prbd.g_00020	Praq.g_00596
OG0000623	Prbd.g_00021	Praq.g_00597
OG0000624	Prbd.g_00022	Praq.g_00598
OG0000625	Prbd.g_00023	Praq.g_00599
OG0000626	Prbd.g_00024	Praq.g_00600
OG0000627	Prbd.g_00025	Praq.g_00601
OG0000628	Prbd.g_00026	Praq.g_00602
OG0000629	Prbd.g_00027	Praq.g_00603
OG0000630	Prbd.g_00028	Praq.g_00604
OG0000631	Prbd.g_00030	Praq.g_00606
OG0000632	Prbd.g_00045	Praq.g_00618
OG0000633	Prbd.g_00049	Praq.g_00622
OG0000634	Prbd.g_00062	Praq.g_00637
OG0000635	Prbd.g_00066	Praq.g_00638
OG0000636	Prbd.g_00067	Praq.g_00639
OG0000637	Prbd.g_00068	Praq.g_00640
OG0000638	Prbd.g_00080	Praq.g_00647
OG0000639	Prbd.g_00089	Praq.g_00656
OG0000640	Prbd.g_00091	Praq.g_00658
OG0000641	Prbd.g_00093	Praq.g_00661
OG0000642	Prbd.g_00094	Praq.g_00662
OG0000643	Prbd.g_00095	Praq.g_00663
OG0000644	Prbd.g_00096	Praq.g_00664
OG0000645	Prbd.g_00097	Praq.g_00665
OG0000646	Prbd.g_00098	Praq.g_00666
OG0000647	Prbd.g_00099	Praq.g_00667
OG0000648	Prbd.g_00101	Praq.g_00669
OG0000649	Prbd.g_00102	Praq.g_00670
OG0000650	Prbd.g_00103	Praq.g_00671
OG0000651	Prbd.g_00104	Praq.g_00672
OG0000652	Prbd.g_00105	Praq.g_00673
OG0000653	Prbd.g_00106	Praq.g_00674
OG0000654	Prbd.g_00108	Praq.g_00676
OG0000655	Prbd.g_00110	Praq.g_00678
OG0000656	Prbd.g_00111	Praq.g_01407
OG0000657	Prbd.g_00112	Praq.g_01408
OG0000658	Prbd.g_00113	Praq.g_01409
OG0000659	Prbd.g_00114	Praq.g_01410
OG0000660	Prbd.g_00115	Praq.g_01411
OG0000661	Prbd.g_00116	Praq.g_01412
OG0000662	Prbd.g_00117	Praq.g_01413
OG0000663	Prbd.g_00118	Praq.g_01414
OG0000664	Prbd.g_00119	Praq.g_01415
OG0000665	Prbd.g_00120	Praq.g_01416
OG0000666	Prbd.g_00121	Praq.g_01417
OG0000667	Prbd.g_00122	Praq.g_01418
OG0000668	Prbd.g_00123	Praq.g_01419
OG0000669	Prbd.g_00125	Praq.g_01421
OG0000670	Prbd.g_00126	Praq.g_01422
OG0000671	Prbd.g_00127	Praq.g_01423
OG0000672	Prbd.g_00128	Praq.g_01424
OG0000673	Prbd.g_00129	Praq.g_01425
OG0000674	Prbd.g_00130	Praq.g_01426
OG0000675	Prbd.g_00132	Praq.g_01428
OG0000676	Prbd.g_00133	Praq.g_01429
OG0000677	Prbd.g_00136	Praq.g_01431
OG0000678	Prbd.g_00138	Praq.g_01433
OG0000679	Prbd.g_00139	Praq.g_01434
OG0000680	Prbd.g_00140	Praq.g_01435
OG0000681	Prbd.g_00141	Praq.g_01436
OG0000682	Prbd.g_00142	Praq.g_01437
OG0000683	Prbd.g_00144	Praq.g_01439
OG0000684	Prbd.g_00145	Praq.g_01440
OG0000685	Prbd.g_00146	Praq.g_01441
OG0000686	Prbd.g_00147	Praq.g_01442
OG0000687	Prbd.g_00148	Praq.g_01443
OG0000688	Prbd.g_00149	Praq.g_01444
OG0000689	Prbd.g_00150	Praq.g_01445
OG0000690	Prbd.g_00151	Praq.g_01446
OG0000691	Prbd.g_00152	Praq.g_01447
OG0000692	Prbd.g_00154	Praq.g_01449
OG0000693	Prbd.g_00155	Praq.g_01450
OG0000694	Prbd.g_00156	Praq.g_01451
OG0000695	Prbd.g_00157	Praq.g_01452
OG0000696	Prbd.g_00158	Praq.g_01454
OG0000697	Prbd.g_00160	Praq.g_01456
OG0000698	Prbd.g_00162	Praq.g_01458
OG0000699	Prbd.g_00163	Praq.g_01459
OG0000700	Prbd.g_00190	Praq.g_01473
OG0000701	Prbd.g_00194	Praq.g_01478
OG0000702	Prbd.g_00197	Praq.g_01481
OG0000703	Prbd.g_00198	Praq.g_01482
OG0000704	Prbd.g_00199	Praq.g_01483
OG0000705	Prbd.g_00200	Praq.g_01484
OG0000706	Prbd.g_00201	Praq.g_01485
OG0000707	Prbd.g_00203	Praq.g_01487
OG0000708	Prbd.g_00204	Praq.g_01488
OG0000709	Prbd.g_00206	Praq.g_01490
OG0000710	Prbd.g_00207	Praq.g_01491
OG0000711	Prbd.g_00208	Praq.g_01492
OG0000712	Prbd.g_00209	Praq.g_01493
OG0000713	Prbd.g_00210	Praq.g_01494
OG0000714	Prbd.g_00212	Praq.g_01496
OG0000715	Prbd.g_00213	Praq.g_01497
OG0000716	Prbd.g_00215	Praq.g_01499
OG0000717	Prbd.g_00216	Praq.g_01500
OG0000718	Prbd.g_00217	Praq.g_01501
OG0000719	Prbd.g_00219	Praq.g_01503
OG0000720	Prbd.g_00220	Praq.g_01504
OG0000721	Prbd.g_00222	Praq.g_01506
OG0000722	Prbd.g_00223	Praq.g_01507
OG0000723	Prbd.g_00224	Praq.g_01508
OG0000724	Prbd.g_00226	Praq.g_01510
OG0000725	Prbd.g_00227	Praq.g_01511
OG0000726	Prbd.g_00228	Praq.g_01512
OG0000727	Prbd.g_00229	Praq.g_01513
OG0000728	Prbd.g_00230	Praq.g_01514
OG0000729	Prbd.g_00231	Praq.g_01515
OG0000730	Prbd.g_00232	Praq.g_01516
OG0000731	Prbd.g_00233	Praq.g_01517
OG0000732	Prbd.g_00234	Praq.g_01518
OG0000733	Prbd.g_00235	Praq.g_01519
OG0000734	Prbd.g_00236	Praq.g_01520
OG0000735	Prbd.g_00238	Praq.g_01522
OG0000736	Prbd.g_00239	Praq.g_01523
OG0000737	Prbd.g_00240	Praq.g_01524
OG0000738	Prbd.g_00241	Praq.g_01525
OG0000739	Prbd.g_00242	Praq.g_01526
OG0000740	Prbd.g_00243	Praq.g_01527
OG0000741	Prbd.g_00244	Praq.g_01528
OG0000742	Prbd.g_00246	Praq.g_01530
OG0000743	Prbd.g_00247	Praq.g_01531
OG0000744	Prbd.g_00248	Praq.g_01532
OG0000745	Prbd.g_00249	Praq.g_01533
OG0000746	Prbd.g_00250	Praq.g_01534
OG0000747	Prbd.g_00251	Praq.g_01535
OG0000748	Prbd.g_00252	Praq.g_01536
OG0000749	Prbd.g_00253	Praq.g_01537
OG0000750	Prbd.g_00254	Praq.g_01538
OG0000751	Prbd.g_00255	Praq.g_01539
OG0000752	Prbd.g_00256	Praq.g_01540
OG0000753	Prbd.g_00258	Praq.g_01542
OG0000754	Prbd.g_00259	Praq.g_01543
OG0000755	Prbd.g_00260	Praq.g_01544
OG0000756	Prbd.g_00261	Praq.g_01545
OG0000757	Prbd.g_00262	Praq.g_01546
OG0000758	Prbd.g_00263	Praq.g_01547
OG0000759	Prbd.g_00265	Praq.g_01549
OG0000760	Prbd.g_00266	Praq.g_01550
OG0000761	Prbd.g_00267	Praq.g_01551
OG0000762	Prbd.g_00269	Praq.g_01553
OG0000763	Prbd.g_00270	Praq.g_01554
OG0000764	Prbd.g_00271	Praq.g_01555
OG0000765	Prbd.g_00272	Praq.g_01556
OG0000766	Prbd.g_00273	Praq.g_01557
OG0000767	Prbd.g_00275	Praq.g_01559
OG0000768	Prbd.g_00276	Praq.g_01560
OG0000769	Prbd.g_00277	Praq.g_01561
OG0000770	Prbd.g_00278	Praq.g_01562
OG0000771	Prbd.g_00279	Praq.g_01563
OG0000772	Prbd.g_00280	Praq.g_01564
OG0000773	Prbd.g_00281	Praq.g_01565
OG0000774	Prbd.g_00282	Praq.g_01566
OG0000775	Prbd.g_00283	Praq.g_01567
OG0000776	Prbd.g_00285	Praq.g_01568
OG0000777	Prbd.g_00287	Praq.g_01570
OG0000778	Prbd.g_00288	Praq.g_01571
OG0000779	Prbd.g_00289	Praq.g_01572
OG0000780	Prbd.g_00291	Praq.g_01574
OG0000781	Prbd.g_00293	Praq.g_01576
OG0000782	Prbd.g_00294	Praq.g_01577
OG0000783	Prbd.g_00309	Praq.g_01588
OG0000784	Prbd.g_00311	Praq.g_01590
OG0000785	Prbd.g_00312	Praq.g_01591
OG0000786	Prbd.g_00313	Praq.g_01592
OG0000787	Prbd.g_00314	Praq.g_01593
OG0000788	Prbd.g_00318	Praq.g_01597
OG0000789	Prbd.g_00320	Praq.g_01599
OG0000790	Prbd.g_00321	Praq.g_01600
OG0000791	Prbd.g_00322	Praq.g_01601
OG0000792	Prbd.g_00323	Praq.g_01602
OG0000793	Prbd.g_00324	Praq.g_01603
OG0000794	Prbd.g_00326	Praq.g_01605
OG0000795	Prbd.g_00329	Praq.g_01608
OG0000796	Prbd.g_00330	Praq.g_01609
OG0000797	Prbd.g_00332	Praq.g_01611
OG0000798	Prbd.g_00333	Praq.g_01612
OG0000799	Prbd.g_00334	Praq.g_01613
OG0000800	Prbd.g_00335	Praq.g_01614
OG0000801	Prbd.g_00338	Praq.g_01617
OG0000802	Prbd.g_00339	Praq.g_01618
OG0000803	Prbd.g_00341	Praq.g_01620
OG0000804	Prbd.g_00342	Praq.g_01621
OG0000805	Prbd.g_00343	Praq.g_01622
OG0000806	Prbd.g_00345	Praq.g_01624
OG0000807	Prbd.g_00370	Praq.g_01649
OG0000808	Prbd.g_00380	Praq.g_01658
OG0000809	Prbd.g_00383	Praq.g_01661
OG0000810	Prbd.g_00384	Praq.g_01662
OG0000811	Prbd.g_00391	Praq.g_01669
OG0000812	Prbd.g_00395	Praq.g_01273
OG0000813	Prbd.g_00399	Praq.g_01276
OG0000814	Prbd.g_00401	Praq.g_01278
OG0000815	Prbd.g_00414	Praq.g_01287
OG0000816	Prbd.g_00428	Praq.g_01301
OG0000817	Prbd.g_00429	Praq.g_01302
OG0000818	Prbd.g_00434	Praq.g_01307
OG0000819	Prbd.g_00449	Praq.g_01314
OG0000820	Prbd.g_00453	Praq.g_01318
OG0000821	Prbd.g_00455	Praq.g_01320
OG0000822	Prbd.g_00456	Praq.g_01321
OG0000823	Prbd.g_00457	Praq.g_01322
OG0000824	Prbd.g_00458	Praq.g_01323
OG0000825	Prbd.g_00459	Praq.g_01324
OG0000826	Prbd.g_00460	Praq.g_01325
OG0000827	Prbd.g_00461	Praq.g_01326
OG0000828	Prbd.g_00462	Praq.g_01327
OG0000829	Prbd.g_00463	Praq.g_01328
OG0000830	Prbd.g_00464	Praq.g_01329
OG0000831	Prbd.g_00467	Praq.g_01332
OG0000832	Prbd.g_00469	Praq.g_01334
OG0000833	Prbd.g_00470	Praq.g_01335
OG0000834	Prbd.g_00471	Praq.g_01336
OG0000835	Prbd.g_00472	Praq.g_01337
OG0000836	Prbd.g_00473	Praq.g_01338
OG0000837	Prbd.g_00475	Praq.g_01340
OG0000838	Prbd.g_00476	Praq.g_01341
OG0000839	Prbd.g_00477	Praq.g_01342
OG0000840	Prbd.g_00478	Praq.g_01343
OG0000841	Prbd.g_00479	Praq.g_01344
OG0000842	Prbd.g_00480	Praq.g_01345
OG0000843	Prbd.g_00481	Praq.g_01346
OG0000844	Prbd.g_00482	Praq.g_01347
OG0000845	Prbd.g_00483	Praq.g_01348
OG0000846	Prbd.g_00486	Praq.g_01351
OG0000847	Prbd.g_00488	Praq.g_01353
OG0000848	Prbd.g_00489	Praq.g_01354
OG0000849	Prbd.g_00490	Praq.g_01355
OG0000850	Prbd.g_00491	Praq.g_01356
OG0000851	Prbd.g_00492	Praq.g_01357
OG0000852	Prbd.g_00494	Praq.g_01359
OG0000853	Prbd.g_00495	Praq.g_01360
OG0000854	Prbd.g_00497	Praq.g_01362
OG0000855	Prbd.g_00498	Praq.g_01363
OG0000856	Prbd.g_00499	Praq.g_01364
OG0000857	Prbd.g_00500	Praq.g_01365
OG0000858	Prbd.g_00501	Praq.g_01366
OG0000859	Prbd.g_00502	Praq.g_01367
OG0000860	Prbd.g_00503	Praq.g_01368
OG0000861	Prbd.g_00504	Praq.g_01369
OG0000862	Prbd.g_00505	Praq.g_01370
OG0000863	Prbd.g_00506	Praq.g_01371
OG0000864	Prbd.g_00507	Praq.g_01372
OG0000865	Prbd.g_00508	Praq.g_01373
OG0000866	Prbd.g_00509	Praq.g_01374
OG0000867	Prbd.g_00510	Praq.g_01375
OG0000868	Prbd.g_00511	Praq.g_01376
OG0000869	Prbd.g_00513	Praq.g_01378
OG0000870	Prbd.g_00514	Praq.g_01379
OG0000871	Prbd.g_00516	Praq.g_01381
OG0000872	Prbd.g_00517	Praq.g_01382
OG0000873	Prbd.g_00519	Praq.g_01384
OG0000874	Prbd.g_00520	Praq.g_01385
OG0000875	Prbd.g_00521	Praq.g_01386
OG0000876	Prbd.g_00522	Praq.g_01387
OG0000877	Prbd.g_00524	Praq.g_01389
OG0000878	Prbd.g_01858	Praq.g_00112
OG0000879	Prbd.g_01812	Praq.g_00122
OG0000880	Prbd.g_01811	Praq.g_00123
OG0000881	Prbd.g_01810	Praq.g_00124
OG0000882	Prbd.g_01809	Praq.g_00125
OG0000883	Prbd.g_01808	Praq.g_00126
OG0000884	Prbd.g_01806	Praq.g_00128
OG0000885	Prbd.g_01805	Praq.g_00129
OG0000886	Prbd.g_01804	Praq.g_00130
OG0000887	Prbd.g_01803	Praq.g_00131
OG0000888	Prbd.g_01802	Praq.g_00132
OG0000889	Prbd.g_01799	Praq.g_00135
OG0000890	Prbd.g_01798	Praq.g_00136
OG0000891	Prbd.g_01797	Praq.g_00137
OG0000892	Prbd.g_01795	Praq.g_00139
OG0000893	Prbd.g_01794	Praq.g_00140
OG0000894	Prbd.g_01793	Praq.g_00141
OG0000895	Prbd.g_01792	Praq.g_00142
OG0000896	Prbd.g_01791	Praq.g_00143
OG0000897	Prbd.g_01790	Praq.g_00144
OG0000898	Prbd.g_01788	Praq.g_00146
OG0000899	Prbd.g_01787	Praq.g_00147
OG0000900	Prbd.g_01782	Praq.g_00157
OG0000901	Prbd.g_01778	Praq.g_00161
OG0000902	Prbd.g_01777	Praq.g_00162
OG0000903	Prbd.g_01776	Praq.g_00163
OG0000904	Prbd.g_01774	Praq.g_00165
OG0000905	Prbd.g_01772	Praq.g_00167
OG0000906	Prbd.g_01770	Praq.g_00169
OG0000907	Prbd.g_01769	Praq.g_00170
OG0000908	Prbd.g_01766	Praq.g_00173
OG0000909	Prbd.g_01762	Praq.g_00179
OG0000910	Prbd.g_01761	Praq.g_00180
OG0000911	Prbd.g_01760	Praq.g_00181
OG0000912	Prbd.g_01759	Praq.g_00182
OG0000913	Prbd.g_01758	Praq.g_00183
OG0000914	Prbd.g_01757	Praq.g_00184
OG0000915	Prbd.g_01756	Praq.g_00185
OG0000916	Prbd.g_01755	Praq.g_00186
OG0000917	Prbd.g_01754	Praq.g_00187
OG0000918	Prbd.g_01753	Praq.g_00188
OG0000919	Prbd.g_01752	Praq.g_00189
OG0000920	Prbd.g_01751	Praq.g_00190
OG0000921	Prbd.g_01750	Praq.g_00191
OG0000922	Prbd.g_01749	Praq.g_00192
OG0000923	Prbd.g_01748	Praq.g_00193
OG0000924	Prbd.g_01747	Praq.g_00194
OG0000925	Prbd.g_01746	Praq.g_00195
OG0000926	Prbd.g_01736	Praq.g_00258
OG0000927	Prbd.g_01707	Praq.g_00276
OG0000928	Prbd.g_01706	Praq.g_00277
OG0000929	Prbd.g_01705	Praq.g_00278
OG0000930	Prbd.g_01704	Praq.g_00279
OG0000931	Prbd.g_01703	Praq.g_00280
OG0000932	Prbd.g_01701	Praq.g_00282
OG0000933	Prbd.g_01700	Praq.g_00283
OG0000934	Prbd.g_01699	Praq.g_00284
OG0000935	Prbd.g_01698	Praq.g_00285
OG0000936	Prbd.g_01697	Praq.g_00286
OG0000937	Prbd.g_01696	Praq.g_00287
OG0000938	Prbd.g_01695	Praq.g_00288
OG0000939	Prbd.g_01694	Praq.g_00289
OG0000940	Prbd.g_01693	Praq.g_00290
OG0000941	Prbd.g_01691	Praq.g_00292
OG0000942	Prbd.g_01690	Praq.g_00293
OG0000943	Prbd.g_01687	Praq.g_00296
OG0000944	Prbd.g_01686	Praq.g_00297
OG0000945	Prbd.g_01685	Praq.g_00298
OG0000946	Prbd.g_01684	Praq.g_00299
OG0000947	Prbd.g_01683	Praq.g_00300
OG0000948	Prbd.g_01682	Praq.g_00301
OG0000949	Prbd.g_01681	Praq.g_00302
OG0000950	Prbd.g_01680	Praq.g_00303
OG0000951	Prbd.g_01679	Praq.g_00304
OG0000952	Prbd.g_01678	Praq.g_00305
OG0000953	Prbd.g_01677	Praq.g_00306
OG0000954	Prbd.g_01676	Praq.g_00307
OG0000955	Prbd.g_01675	Praq.g_00308
OG0000956	Prbd.g_01674	Praq.g_00309
OG0000957	Prbd.g_01673	Praq.g_00310
OG0000958	Prbd.g_01672	Praq.g_00311
OG0000959	Prbd.g_01671	Praq.g_00312
OG0000960	Prbd.g_01670	Praq.g_00313
OG0000961	Prbd.g_01666	Praq.g_00317
OG0000962	Prbd.g_01665	Praq.g_00318
OG0000963	Prbd.g_01664	Praq.g_00319
OG0000964	Prbd.g_01662	Praq.g_00321
OG0000965	Prbd.g_01661	Praq.g_00322
OG0000966	Prbd.g_01660	Praq.g_00323
OG0000967	Prbd.g_01659	Praq.g_00324
OG0000968	Prbd.g_01658	Praq.g_00325
OG0000969	Prbd.g_01657	Praq.g_00326
OG0000970	Prbd.g_01656	Praq.g_00327
OG0000971	Prbd.g_01655	Praq.g_00328
OG0000972	Prbd.g_01654	Praq.g_00329
OG0000973	Prbd.g_01653	Praq.g_00330
OG0000974	Prbd.g_01651	Praq.g_00332
OG0000975	Prbd.g_01648	Praq.g_00335
OG0000976	Prbd.g_01646	Praq.g_00337
OG0000977	Prbd.g_01645	Praq.g_00338
OG0000978	Prbd.g_01644	Praq.g_00339
OG0000979	Prbd.g_01642	Praq.g_00341
OG0000980	Prbd.g_01641	Praq.g_00342
OG0000981	Prbd.g_01640	Praq.g_00343
OG0000982	Prbd.g_01639	Praq.g_00344
OG0000983	Prbd.g_01637	Praq.g_00346
OG0000984	Prbd.g_01636	Praq.g_00347
OG0000985	Prbd.g_01635	Praq.g_00348
OG0000986	Prbd.g_01634	Praq.g_00349
OG0000987	Prbd.g_01633	Praq.g_00350
OG0000988	Prbd.g_01632	Praq.g_00351
OG0000989	Prbd.g_01631	Praq.g_00352
OG0000990	Prbd.g_01630	Praq.g_00353
OG0000991	Prbd.g_01629	Praq.g_00354
OG0000992	Prbd.g_01628	Praq.g_00355
OG0000993	Prbd.g_01627	Praq.g_00356
OG0000994	Prbd.g_01626	Praq.g_00357
OG0000995	Prbd.g_01625	Praq.g_00358
OG0000996	Prbd.g_01624	Praq.g_00359
OG0000997	Prbd.g_01623	Praq.g_00360
OG0000998	Prbd.g_01622	Praq.g_00361
OG0000999	Prbd.g_01621	Praq.g_00362
OG0001000	Prbd.g_01620	Praq.g_00363
OG0001001	Prbd.g_01617	Praq.g_00365
OG0001002	Prbd.g_01616	Praq.g_00366
OG0001003	Prbd.g_01615	Praq.g_00367
OG0001004	Prbd.g_01614	Praq.g_00368
OG0001005	Prbd.g_01613	Praq.g_00369
OG0001006	Prbd.g_01612	Praq.g_00370
OG0001007	Prbd.g_01611	Praq.g_00371
OG0001008	Prbd.g_01609	Praq.g_00373
OG0001009	Prbd.g_01608	Praq.g_00374
OG0001010	Prbd.g_01600	Praq.g_00382
OG0001011	Prbd.g_01593	Praq.g_00001
OG0001012	Prbd.g_01566	Praq.g_00030
OG0001013	Prbd.g_01531	Praq.g_01953
OG0001014	Prbd.g_01530	Praq.g_01952
OG0001015	Prbd.g_01524	Praq.g_00496
OG0001016	Prbd.g_01523	Praq.g_00495
OG0001017	Prbd.g_01522	Praq.g_00494
OG0001018	Prbd.g_01521	Praq.g_00493
OG0001019	Prbd.g_01519	Praq.g_00491
OG0001020	Prbd.g_01518	Praq.g_00490
OG0001021	Prbd.g_01517	Praq.g_00489
OG0001022	Prbd.g_01516	Praq.g_00488
OG0001023	Prbd.g_01515	Praq.g_00487
OG0001024	Prbd.g_01514	Praq.g_00486
OG0001025	Prbd.g_01513	Praq.g_00485
OG0001026	Prbd.g_01511	Praq.g_00483
OG0001027	Prbd.g_01510	Praq.g_00482
OG0001028	Prbd.g_01509	Praq.g_00481
OG0001029	Prbd.g_01508	Praq.g_00480
OG0001030	Prbd.g_01507	Praq.g_00479
OG0001031	Prbd.g_01506	Praq.g_00478
OG0001032	Prbd.g_01505	Praq.g_00477
OG0001033	Prbd.g_01504	Praq.g_00476
OG0001034	Prbd.g_01503	Praq.g_00475
OG0001035	Prbd.g_01501	Praq.g_00473
OG0001036	Prbd.g_01500	Praq.g_00472
OG0001037	Prbd.g_01499	Praq.g_00471
OG0001038	Prbd.g_01498	Praq.g_00470
OG0001039	Prbd.g_01497	Praq.g_00469
OG0001040	Prbd.g_01496	Praq.g_00468
OG0001041	Prbd.g_01495	Praq.g_00467
OG0001042	Prbd.g_01494	Praq.g_00466
OG0001043	Prbd.g_01493	Praq.g_00465
OG0001044	Prbd.g_01492	Praq.g_00464
OG0001045	Prbd.g_01491	Praq.g_00463
OG0001046	Prbd.g_01490	Praq.g_00462
OG0001047	Prbd.g_01487	Praq.g_00459
OG0001048	Prbd.g_01485	Praq.g_00457
OG0001049	Prbd.g_01484	Praq.g_00456
OG0001050	Prbd.g_01483	Praq.g_00455
OG0001051	Prbd.g_01482	Praq.g_00454
OG0001052	Prbd.g_01481	Praq.g_00453
OG0001053	Prbd.g_01479	Praq.g_00452
OG0001054	Prbd.g_01477	Praq.g_00450
OG0001055	Prbd.g_01476	Praq.g_00449
OG0001056	Prbd.g_01475	Praq.g_00448
OG0001057	Prbd.g_01474	Praq.g_00447
OG0001058	Prbd.g_01473	Praq.g_00446
OG0001059	Prbd.g_01472	Praq.g_00445
OG0001060	Prbd.g_01471	Praq.g_00444
OG0001061	Prbd.g_01470	Praq.g_00443
OG0001062	Prbd.g_01469	Praq.g_00442
OG0001063	Prbd.g_01468	Praq.g_00441
OG0001064	Prbd.g_01466	Praq.g_00956
OG0001065	Prbd.g_01463	Praq.g_00951
OG0001066	Prbd.g_01462	Praq.g_00950
OG0001067	Prbd.g_01461	Praq.g_00949
OG0001068	Prbd.g_01459	Praq.g_00947
OG0001069	Prbd.g_01458	Praq.g_00946
OG0001070	Prbd.g_01457	Praq.g_00945
OG0001071	Prbd.g_01456	Praq.g_00944
OG0001072	Prbd.g_01455	Praq.g_00943
OG0001073	Prbd.g_01454	Praq.g_00942
OG0001074	Prbd.g_01453	Praq.g_00941
OG0001075	Prbd.g_01452	Praq.g_00940
OG0001076	Prbd.g_01451	Praq.g_00939
OG0001077	Prbd.g_01450	Praq.g_00938
OG0001078	Prbd.g_01449	Praq.g_00937
OG0001079	Prbd.g_01448	Praq.g_00936
OG0001080	Prbd.g_01447	Praq.g_00935
OG0001081	Prbd.g_01444	Praq.g_00932
OG0001082	Prbd.g_01443	Praq.g_00931
OG0001083	Prbd.g_01442	Praq.g_00930
OG0001084	Prbd.g_01440	Praq.g_00928
OG0001085	Prbd.g_01439	Praq.g_00927
OG0001086	Prbd.g_01438	Praq.g_00926
OG0001087	Prbd.g_01437	Praq.g_00925
OG0001088	Prbd.g_01436	Praq.g_00924
OG0001089	Prbd.g_01433	Praq.g_00921
OG0001090	Prbd.g_01431	Praq.g_00919
OG0001091	Prbd.g_01430	Praq.g_00918
OG0001092	Prbd.g_01429	Praq.g_00917
OG0001093	Prbd.g_01428	Praq.g_00916
OG0001094	Prbd.g_01427	Praq.g_00915
OG0001095	Prbd.g_01426	Praq.g_00914
OG0001096	Prbd.g_01425	Praq.g_00913
OG0001097	Prbd.g_01424	Praq.g_00912
OG0001098	Prbd.g_01423	Praq.g_00911
OG0001099	Prbd.g_01422	Praq.g_00910
OG0001100	Prbd.g_01421	Praq.g_00909
OG0001101	Prbd.g_01420	Praq.g_00908
OG0001102	Prbd.g_01419	Praq.g_00907
OG0001103	Prbd.g_01418	Praq.g_00906
OG0001104	Prbd.g_01417	Praq.g_00905
OG0001105	Prbd.g_01416	Praq.g_00904
OG0001106	Prbd.g_01415	Praq.g_00903
OG0001107	Prbd.g_01414	Praq.g_00902
OG0001108	Prbd.g_01413	Praq.g_00901
OG0001109	Prbd.g_01412	Praq.g_00900
OG0001110	Prbd.g_01411	Praq.g_00899
OG0001111	Prbd.g_01410	Praq.g_00898
OG0001112	Prbd.g_01409	Praq.g_00897
