Orthogroup	Prbd	Prae
OG0000549	Prbd.g_00618	Prae.g_00600
OG0000550	Prbd.g_00617	Prae.g_00601
OG0000551	Prbd.g_00616	Prae.g_00602
OG0000552	Prbd.g_00615	Prae.g_00603
OG0000553	Prbd.g_00614	Prae.g_00604
OG0000554	Prbd.g_00613	Prae.g_00605
OG0000555	Prbd.g_00612	Prae.g_00606
OG0000556	Prbd.g_00611	Prae.g_00607
OG0000557	Prbd.g_00610	Prae.g_00608
OG0000558	Prbd.g_00609	Prae.g_00609
OG0000559	Prbd.g_00608	Prae.g_00610
OG0000560	Prbd.g_00606	Prae.g_00612
OG0000561	Prbd.g_00605	Prae.g_00613
OG0000562	Prbd.g_00604	Prae.g_00614
OG0000563	Prbd.g_00603	Prae.g_00615
OG0000564	Prbd.g_00602	Prae.g_00616
OG0000565	Prbd.g_00601	Prae.g_00617
OG0000566	Prbd.g_00600	Prae.g_00618
OG0000567	Prbd.g_00599	Prae.g_00619
OG0000568	Prbd.g_00598	Prae.g_00620
OG0000569	Prbd.g_00597	Prae.g_00621
OG0000570	Prbd.g_00596	Prae.g_00622
OG0000571	Prbd.g_00595	Prae.g_00623
OG0000572	Prbd.g_00594	Prae.g_00624
OG0000573	Prbd.g_00591	Prae.g_00627
OG0000574	Prbd.g_00590	Prae.g_00628
OG0000575	Prbd.g_00589	Prae.g_00629
OG0000576	Prbd.g_00588	Prae.g_00630
OG0000577	Prbd.g_00587	Prae.g_00631
OG0000578	Prbd.g_00586	Prae.g_00632
OG0000579	Prbd.g_00585	Prae.g_00633
OG0000580	Prbd.g_00584	Prae.g_00634
OG0000581	Prbd.g_00583	Prae.g_00635
OG0000582	Prbd.g_00582	Prae.g_00636
OG0000583	Prbd.g_00581	Prae.g_00637
OG0000584	Prbd.g_00580	Prae.g_00638
OG0000585	Prbd.g_00579	Prae.g_00639
OG0000586	Prbd.g_00577	Prae.g_00641
OG0000587	Prbd.g_00576	Prae.g_00642
OG0000588	Prbd.g_00574	Prae.g_00644
OG0000589	Prbd.g_00573	Prae.g_00645
OG0000590	Prbd.g_00571	Prae.g_00647
OG0000591	Prbd.g_00565	Prae.g_00653
OG0000592	Prbd.g_00564	Prae.g_00654
OG0000593	Prbd.g_00563	Prae.g_00655
OG0000594	Prbd.g_00561	Prae.g_00657
OG0000595	Prbd.g_00560	Prae.g_00658
OG0000596	Prbd.g_00559	Prae.g_00659
OG0000597	Prbd.g_00557	Prae.g_00661
OG0000598	Prbd.g_00556	Prae.g_00662
OG0000599	Prbd.g_00555	Prae.g_00663
OG0000600	Prbd.g_00554	Prae.g_00664
OG0000601	Prbd.g_00552	Prae.g_00666
OG0000602	Prbd.g_00551	Prae.g_00667
OG0000603	Prbd.g_00550	Prae.g_00668
OG0000604	Prbd.g_00549	Prae.g_00669
OG0000605	Prbd.g_00548	Prae.g_00670
OG0000606	Prbd.g_00547	Prae.g_00671
OG0000607	Prbd.g_00545	Prae.g_00673
OG0000608	Prbd.g_00544	Prae.g_00674
OG0000609	Prbd.g_00540	Prae.g_00678
OG0000610	Prbd.g_00539	Prae.g_00679
OG0000611	Prbd.g_00008	Prae.g_00712
OG0000612	Prbd.g_00009	Prae.g_00713
OG0000613	Prbd.g_00010	Prae.g_00714
OG0000614	Prbd.g_00011	Prae.g_00715
OG0000615	Prbd.g_00013	Prae.g_00717
OG0000616	Prbd.g_00014	Prae.g_00718
OG0000617	Prbd.g_00015	Prae.g_00719
OG0000618	Prbd.g_00016	Prae.g_00720
OG0000619	Prbd.g_00017	Prae.g_00721
OG0000620	Prbd.g_00018	Prae.g_00722
OG0000621	Prbd.g_00019	Prae.g_00723
OG0000622	Prbd.g_00020	Prae.g_00724
OG0000623	Prbd.g_00021	Prae.g_00725
OG0000624	Prbd.g_00022	Prae.g_00726
OG0000625	Prbd.g_00023	Prae.g_00727
OG0000626	Prbd.g_00024	Prae.g_00728
OG0000627	Prbd.g_00025	Prae.g_00729
OG0000628	Prbd.g_00026	Prae.g_00730
OG0000629	Prbd.g_00027	Prae.g_00731
OG0000630	Prbd.g_00028	Prae.g_00732
OG0000631	Prbd.g_00030	Prae.g_00734
OG0000632	Prbd.g_00045	Prae.g_00748
OG0000633	Prbd.g_00049	Prae.g_00752
OG0000634	Prbd.g_00062	Prae.g_00766
OG0000635	Prbd.g_00066	Prae.g_00770
OG0000636	Prbd.g_00067	Prae.g_00771
OG0000637	Prbd.g_00068	Prae.g_00772
OG0000638	Prbd.g_00080	Prae.g_00784
OG0000639	Prbd.g_00089	Prae.g_00793
OG0000640	Prbd.g_00091	Prae.g_00794
OG0000641	Prbd.g_00093	Prae.g_00797
OG0000642	Prbd.g_00094	Prae.g_00798
OG0000643	Prbd.g_00095	Prae.g_00799
OG0000644	Prbd.g_00096	Prae.g_00800
OG0000645	Prbd.g_00097	Prae.g_00801
OG0000646	Prbd.g_00098	Prae.g_00802
OG0000647	Prbd.g_00099	Prae.g_00803
OG0000648	Prbd.g_00101	Prae.g_00805
OG0000649	Prbd.g_00102	Prae.g_00806
OG0000650	Prbd.g_00103	Prae.g_00807
OG0000651	Prbd.g_00104	Prae.g_00808
OG0000652	Prbd.g_00105	Prae.g_00809
OG0000653	Prbd.g_00106	Prae.g_00810
OG0000654	Prbd.g_00108	Prae.g_00812
OG0000655	Prbd.g_00110	Prae.g_00814
OG0000656	Prbd.g_00111	Prae.g_00815
OG0000657	Prbd.g_00112	Prae.g_00816
OG0000658	Prbd.g_00113	Prae.g_00817
OG0000659	Prbd.g_00114	Prae.g_00818
OG0000660	Prbd.g_00115	Prae.g_00819
OG0000661	Prbd.g_00116	Prae.g_00820
OG0000662	Prbd.g_00117	Prae.g_00821
OG0000663	Prbd.g_00118	Prae.g_00822
OG0000664	Prbd.g_00119	Prae.g_00823
OG0000665	Prbd.g_00120	Prae.g_00824
OG0000666	Prbd.g_00121	Prae.g_00825
OG0000667	Prbd.g_00122	Prae.g_00826
OG0000668	Prbd.g_00123	Prae.g_00827
OG0000669	Prbd.g_00125	Prae.g_00829
OG0000670	Prbd.g_00126	Prae.g_00830
OG0000671	Prbd.g_00127	Prae.g_00831
OG0000672	Prbd.g_00128	Prae.g_00832
OG0000673	Prbd.g_00129	Prae.g_00833
OG0000674	Prbd.g_00130	Prae.g_00834
OG0000675	Prbd.g_00132	Prae.g_00836
OG0000676	Prbd.g_00133	Prae.g_00837
OG0000677	Prbd.g_00136	Prae.g_00839
OG0000678	Prbd.g_00138	Prae.g_00841
OG0000679	Prbd.g_00139	Prae.g_00842
OG0000680	Prbd.g_00140	Prae.g_00843
OG0000681	Prbd.g_00141	Prae.g_00844
OG0000682	Prbd.g_00142	Prae.g_00845
OG0000683	Prbd.g_00144	Prae.g_00847
OG0000684	Prbd.g_00145	Prae.g_00848
OG0000685	Prbd.g_00146	Prae.g_00849
OG0000686	Prbd.g_00147	Prae.g_00850
OG0000687	Prbd.g_00148	Prae.g_00851
OG0000688	Prbd.g_00149	Prae.g_00852
OG0000689	Prbd.g_00150	Prae.g_00853
OG0000690	Prbd.g_00151	Prae.g_00854
OG0000691	Prbd.g_00152	Prae.g_00855
OG0000692	Prbd.g_00154	Prae.g_00857
OG0000693	Prbd.g_00155	Prae.g_00858
OG0000694	Prbd.g_00156	Prae.g_00859
OG0000695	Prbd.g_00157	Prae.g_00860
OG0000696	Prbd.g_00158	Prae.g_00861
OG0000697	Prbd.g_00160	Prae.g_00863
OG0000698	Prbd.g_00162	Prae.g_00865
OG0000699	Prbd.g_00163	Prae.g_00866
OG0000700	Prbd.g_00190	Prae.g_00892
OG0000701	Prbd.g_00194	Prae.g_00897
OG0000702	Prbd.g_00197	Prae.g_00900
OG0000703	Prbd.g_00198	Prae.g_00901
OG0000704	Prbd.g_00199	Prae.g_00902
OG0000705	Prbd.g_00200	Prae.g_00903
OG0000706	Prbd.g_00201	Prae.g_00904
OG0000707	Prbd.g_00203	Prae.g_00905
OG0000708	Prbd.g_00204	Prae.g_00906
OG0000709	Prbd.g_00206	Prae.g_00908
OG0000710	Prbd.g_00207	Prae.g_00909
OG0000711	Prbd.g_00208	Prae.g_00910
OG0000712	Prbd.g_00209	Prae.g_00911
OG0000713	Prbd.g_00210	Prae.g_00912
OG0000714	Prbd.g_00212	Prae.g_00914
OG0000715	Prbd.g_00213	Prae.g_00915
OG0000716	Prbd.g_00215	Prae.g_00917
OG0000717	Prbd.g_00216	Prae.g_00918
OG0000718	Prbd.g_00217	Prae.g_00919
OG0000719	Prbd.g_00219	Prae.g_00921
OG0000720	Prbd.g_00220	Prae.g_00922
OG0000721	Prbd.g_00222	Prae.g_00924
OG0000722	Prbd.g_00223	Prae.g_00925
OG0000723	Prbd.g_00224	Prae.g_00926
OG0000724	Prbd.g_00226	Prae.g_00927
OG0000725	Prbd.g_00227	Prae.g_00928
OG0000726	Prbd.g_00228	Prae.g_00929
OG0000727	Prbd.g_00229	Prae.g_00930
OG0000728	Prbd.g_00230	Prae.g_00931
OG0000729	Prbd.g_00231	Prae.g_00932
OG0000730	Prbd.g_00232	Prae.g_00933
OG0000731	Prbd.g_00233	Prae.g_00934
OG0000732	Prbd.g_00234	Prae.g_00935
OG0000733	Prbd.g_00235	Prae.g_00936
OG0000734	Prbd.g_00236	Prae.g_00937
OG0000735	Prbd.g_00238	Prae.g_00938
OG0000736	Prbd.g_00239	Prae.g_00939
OG0000737	Prbd.g_00240	Prae.g_00940
OG0000738	Prbd.g_00241	Prae.g_00941
OG0000739	Prbd.g_00242	Prae.g_00942
OG0000740	Prbd.g_00243	Prae.g_00943
OG0000741	Prbd.g_00244	Prae.g_00944
OG0000742	Prbd.g_00246	Prae.g_00946
OG0000743	Prbd.g_00247	Prae.g_00947
OG0000744	Prbd.g_00248	Prae.g_00948
OG0000745	Prbd.g_00249	Prae.g_00949
OG0000746	Prbd.g_00250	Prae.g_00950
OG0000747	Prbd.g_00251	Prae.g_00951
OG0000748	Prbd.g_00252	Prae.g_00952
OG0000749	Prbd.g_00253	Prae.g_00953
OG0000750	Prbd.g_00254	Prae.g_00954
OG0000751	Prbd.g_00255	Prae.g_00955
OG0000752	Prbd.g_00256	Prae.g_00956
OG0000753	Prbd.g_00258	Prae.g_00958
OG0000754	Prbd.g_00259	Prae.g_00959
OG0000755	Prbd.g_00260	Prae.g_00960
OG0000756	Prbd.g_00261	Prae.g_00961
OG0000757	Prbd.g_00262	Prae.g_00962
OG0000758	Prbd.g_00263	Prae.g_00963
OG0000759	Prbd.g_00265	Prae.g_00965
OG0000760	Prbd.g_00266	Prae.g_00966
OG0000761	Prbd.g_00267	Prae.g_00967
OG0000762	Prbd.g_00269	Prae.g_00969
OG0000763	Prbd.g_00270	Prae.g_00970
OG0000764	Prbd.g_00271	Prae.g_00971
OG0000765	Prbd.g_00272	Prae.g_00972
OG0000766	Prbd.g_00273	Prae.g_00973
OG0000767	Prbd.g_00275	Prae.g_00975
OG0000768	Prbd.g_00276	Prae.g_00976
OG0000769	Prbd.g_00277	Prae.g_00977
OG0000770	Prbd.g_00278	Prae.g_00978
OG0000771	Prbd.g_00279	Prae.g_00979
OG0000772	Prbd.g_00280	Prae.g_00980
OG0000773	Prbd.g_00281	Prae.g_00981
OG0000774	Prbd.g_00282	Prae.g_00982
OG0000775	Prbd.g_00283	Prae.g_00983
OG0000776	Prbd.g_00285	Prae.g_00985
OG0000777	Prbd.g_00287	Prae.g_00987
OG0000778	Prbd.g_00288	Prae.g_00988
OG0000779	Prbd.g_00289	Prae.g_00989
OG0000780	Prbd.g_00291	Prae.g_00991
OG0000781	Prbd.g_00293	Prae.g_00993
OG0000782	Prbd.g_00294	Prae.g_00994
OG0000783	Prbd.g_00309	Prae.g_01009
OG0000784	Prbd.g_00311	Prae.g_01011
OG0000785	Prbd.g_00312	Prae.g_01012
OG0000786	Prbd.g_00313	Prae.g_01013
OG0000787	Prbd.g_00314	Prae.g_01014
OG0000788	Prbd.g_00318	Prae.g_01018
OG0000789	Prbd.g_00320	Prae.g_01020
OG0000790	Prbd.g_00321	Prae.g_01021
OG0000791	Prbd.g_00322	Prae.g_01022
OG0000792	Prbd.g_00323	Prae.g_01023
OG0000793	Prbd.g_00324	Prae.g_01024
OG0000794	Prbd.g_00326	Prae.g_01026
OG0000795	Prbd.g_00329	Prae.g_01029
OG0000796	Prbd.g_00330	Prae.g_01030
OG0000797	Prbd.g_00332	Prae.g_01032
OG0000798	Prbd.g_00333	Prae.g_01033
OG0000799	Prbd.g_00334	Prae.g_01034
OG0000800	Prbd.g_00335	Prae.g_01035
OG0000801	Prbd.g_00338	Prae.g_01038
OG0000802	Prbd.g_00339	Prae.g_01039
OG0000803	Prbd.g_00341	Prae.g_01041
OG0000804	Prbd.g_00342	Prae.g_01042
OG0000805	Prbd.g_00343	Prae.g_01043
OG0000806	Prbd.g_00345	Prae.g_01045
OG0000807	Prbd.g_00370	Prae.g_01072
OG0000808	Prbd.g_00380	Prae.g_01081
OG0000809	Prbd.g_00383	Prae.g_01084
OG0000810	Prbd.g_00384	Prae.g_01085
OG0000811	Prbd.g_00391	Prae.g_01092
OG0000812	Prbd.g_00395	Prae.g_01096
OG0000813	Prbd.g_00399	Prae.g_01100
OG0000814	Prbd.g_00401	Prae.g_01102
OG0000815	Prbd.g_00414	Prae.g_01115
OG0000816	Prbd.g_00428	Prae.g_01131
OG0000817	Prbd.g_00429	Prae.g_01132
OG0000818	Prbd.g_00434	Prae.g_01137
OG0000819	Prbd.g_00449	Prae.g_01144
OG0000820	Prbd.g_00453	Prae.g_01148
OG0000821	Prbd.g_00455	Prae.g_01150
OG0000822	Prbd.g_00456	Prae.g_01151
OG0000823	Prbd.g_00457	Prae.g_01152
OG0000824	Prbd.g_00458	Prae.g_01153
OG0000825	Prbd.g_00459	Prae.g_01154
OG0000826	Prbd.g_00460	Prae.g_01155
OG0000827	Prbd.g_00461	Prae.g_01156
OG0000828	Prbd.g_00462	Prae.g_01157
OG0000829	Prbd.g_00463	Prae.g_01158
OG0000830	Prbd.g_00464	Prae.g_01159
OG0000831	Prbd.g_00467	Prae.g_01162
OG0000832	Prbd.g_00469	Prae.g_01164
OG0000833	Prbd.g_00470	Prae.g_01165
OG0000834	Prbd.g_00471	Prae.g_01166
OG0000835	Prbd.g_00472	Prae.g_01167
OG0000836	Prbd.g_00473	Prae.g_01168
OG0000837	Prbd.g_00475	Prae.g_01170
OG0000838	Prbd.g_00476	Prae.g_01171
OG0000839	Prbd.g_00477	Prae.g_01172
OG0000840	Prbd.g_00478	Prae.g_01173
OG0000841	Prbd.g_00479	Prae.g_01174
OG0000842	Prbd.g_00480	Prae.g_01175
OG0000843	Prbd.g_00481	Prae.g_01176
OG0000844	Prbd.g_00482	Prae.g_01177
OG0000845	Prbd.g_00483	Prae.g_01178
OG0000846	Prbd.g_00486	Prae.g_01181
OG0000847	Prbd.g_00488	Prae.g_01183
OG0000848	Prbd.g_00489	Prae.g_01184
OG0000849	Prbd.g_00490	Prae.g_01185
OG0000850	Prbd.g_00491	Prae.g_01186
OG0000851	Prbd.g_00492	Prae.g_01187
OG0000852	Prbd.g_00494	Prae.g_01189
OG0000853	Prbd.g_00495	Prae.g_01190
OG0000854	Prbd.g_00497	Prae.g_01192
OG0000855	Prbd.g_00498	Prae.g_01193
OG0000856	Prbd.g_00499	Prae.g_01194
OG0000857	Prbd.g_00500	Prae.g_01195
OG0000858	Prbd.g_00501	Prae.g_01196
OG0000859	Prbd.g_00502	Prae.g_01197
OG0000860	Prbd.g_00503	Prae.g_01198
OG0000861	Prbd.g_00504	Prae.g_01199
OG0000862	Prbd.g_00505	Prae.g_01200
OG0000863	Prbd.g_00506	Prae.g_01201
OG0000864	Prbd.g_00507	Prae.g_01202
OG0000865	Prbd.g_00508	Prae.g_01203
OG0000866	Prbd.g_00509	Prae.g_01204
OG0000867	Prbd.g_00510	Prae.g_01205
OG0000868	Prbd.g_00511	Prae.g_01206
OG0000869	Prbd.g_00513	Prae.g_01208
OG0000870	Prbd.g_00514	Prae.g_01209
OG0000871	Prbd.g_00516	Prae.g_01211
OG0000872	Prbd.g_00517	Prae.g_01212
OG0000873	Prbd.g_00519	Prae.g_01214
OG0000874	Prbd.g_00520	Prae.g_01215
OG0000875	Prbd.g_00521	Prae.g_01216
OG0000876	Prbd.g_00522	Prae.g_01217
OG0000877	Prbd.g_00524	Prae.g_01219
OG0000878	Prbd.g_01858	Prae.g_01293
OG0000879	Prbd.g_01812	Prae.g_01317
OG0000880	Prbd.g_01811	Prae.g_01318
OG0000881	Prbd.g_01810	Prae.g_01319
OG0000882	Prbd.g_01809	Prae.g_01320
OG0000883	Prbd.g_01808	Prae.g_01321
OG0000884	Prbd.g_01806	Prae.g_01324
OG0000885	Prbd.g_01805	Prae.g_01325
OG0000886	Prbd.g_01804	Prae.g_01326
OG0000887	Prbd.g_01803	Prae.g_01327
OG0000888	Prbd.g_01802	Prae.g_01328
OG0000889	Prbd.g_01799	Prae.g_01331
OG0000890	Prbd.g_01798	Prae.g_01332
OG0000891	Prbd.g_01797	Prae.g_01333
OG0000892	Prbd.g_01795	Prae.g_01335
OG0000893	Prbd.g_01794	Prae.g_01336
OG0000894	Prbd.g_01793	Prae.g_01337
OG0000895	Prbd.g_01792	Prae.g_01338
OG0000896	Prbd.g_01791	Prae.g_01339
OG0000897	Prbd.g_01790	Prae.g_01340
OG0000898	Prbd.g_01788	Prae.g_01342
OG0000899	Prbd.g_01787	Prae.g_01343
OG0000900	Prbd.g_01782	Prae.g_01350
OG0000901	Prbd.g_01778	Prae.g_01354
OG0000902	Prbd.g_01777	Prae.g_01355
OG0000903	Prbd.g_01776	Prae.g_01356
OG0000904	Prbd.g_01774	Prae.g_01358
OG0000905	Prbd.g_01772	Prae.g_01360
OG0000906	Prbd.g_01770	Prae.g_01362
OG0000907	Prbd.g_01769	Prae.g_01363
OG0000908	Prbd.g_01766	Prae.g_01366
OG0000909	Prbd.g_01762	Prae.g_01370
OG0000910	Prbd.g_01761	Prae.g_01371
OG0000911	Prbd.g_01760	Prae.g_01372
OG0000912	Prbd.g_01759	Prae.g_01373
OG0000913	Prbd.g_01758	Prae.g_01374
OG0000914	Prbd.g_01757	Prae.g_01375
OG0000915	Prbd.g_01756	Prae.g_01376
OG0000916	Prbd.g_01755	Prae.g_01377
OG0000917	Prbd.g_01754	Prae.g_01378
OG0000918	Prbd.g_01753	Prae.g_01379
OG0000919	Prbd.g_01752	Prae.g_01380
OG0000920	Prbd.g_01751	Prae.g_01381
OG0000921	Prbd.g_01750	Prae.g_01382
OG0000922	Prbd.g_01749	Prae.g_01383
OG0000923	Prbd.g_01748	Prae.g_01384
OG0000924	Prbd.g_01747	Prae.g_01385
OG0000925	Prbd.g_01746	Prae.g_01386
OG0000926	Prbd.g_01736	Prae.g_01426
OG0000927	Prbd.g_01707	Prae.g_01441
OG0000928	Prbd.g_01706	Prae.g_01442
OG0000929	Prbd.g_01705	Prae.g_01443
OG0000930	Prbd.g_01704	Prae.g_01444
OG0000931	Prbd.g_01703	Prae.g_01445
OG0000932	Prbd.g_01701	Prae.g_01447
OG0000933	Prbd.g_01700	Prae.g_01448
OG0000934	Prbd.g_01699	Prae.g_01449
OG0000935	Prbd.g_01698	Prae.g_01450
OG0000936	Prbd.g_01697	Prae.g_01451
OG0000937	Prbd.g_01696	Prae.g_01452
OG0000938	Prbd.g_01695	Prae.g_01453
OG0000939	Prbd.g_01694	Prae.g_01454
OG0000940	Prbd.g_01693	Prae.g_01455
OG0000941	Prbd.g_01691	Prae.g_01457
OG0000942	Prbd.g_01690	Prae.g_01458
OG0000943	Prbd.g_01687	Prae.g_01461
OG0000944	Prbd.g_01686	Prae.g_01462
OG0000945	Prbd.g_01685	Prae.g_01463
OG0000946	Prbd.g_01684	Prae.g_01464
OG0000947	Prbd.g_01683	Prae.g_01465
OG0000948	Prbd.g_01682	Prae.g_01466
OG0000949	Prbd.g_01681	Prae.g_01467
OG0000950	Prbd.g_01680	Prae.g_01468
OG0000951	Prbd.g_01679	Prae.g_01469
OG0000952	Prbd.g_01678	Prae.g_01470
OG0000953	Prbd.g_01677	Prae.g_01471
OG0000954	Prbd.g_01676	Prae.g_01472
OG0000955	Prbd.g_01675	Prae.g_01473
OG0000956	Prbd.g_01674	Prae.g_01474
OG0000957	Prbd.g_01673	Prae.g_01475
OG0000958	Prbd.g_01672	Prae.g_01476
OG0000959	Prbd.g_01671	Prae.g_01477
OG0000960	Prbd.g_01670	Prae.g_01478
OG0000961	Prbd.g_01666	Prae.g_01482
OG0000962	Prbd.g_01665	Prae.g_01483
OG0000963	Prbd.g_01664	Prae.g_01484
OG0000964	Prbd.g_01662	Prae.g_01486
OG0000965	Prbd.g_01661	Prae.g_01487
OG0000966	Prbd.g_01660	Prae.g_01488
OG0000967	Prbd.g_01659	Prae.g_01489
OG0000968	Prbd.g_01658	Prae.g_01490
OG0000969	Prbd.g_01657	Prae.g_01491
OG0000970	Prbd.g_01656	Prae.g_01492
OG0000971	Prbd.g_01655	Prae.g_01493
OG0000972	Prbd.g_01654	Prae.g_01494
OG0000973	Prbd.g_01653	Prae.g_01495
OG0000974	Prbd.g_01651	Prae.g_01497
OG0000975	Prbd.g_01648	Prae.g_01500
OG0000976	Prbd.g_01646	Prae.g_01502
OG0000977	Prbd.g_01645	Prae.g_01503
OG0000978	Prbd.g_01644	Prae.g_01504
OG0000979	Prbd.g_01642	Prae.g_01506
OG0000980	Prbd.g_01641	Prae.g_01507
OG0000981	Prbd.g_01640	Prae.g_01508
OG0000982	Prbd.g_01639	Prae.g_01509
OG0000983	Prbd.g_01637	Prae.g_01511
OG0000984	Prbd.g_01636	Prae.g_01512
OG0000985	Prbd.g_01635	Prae.g_01513
OG0000986	Prbd.g_01634	Prae.g_01514
OG0000987	Prbd.g_01633	Prae.g_01515
OG0000988	Prbd.g_01632	Prae.g_01516
OG0000989	Prbd.g_01631	Prae.g_01517
OG0000990	Prbd.g_01630	Prae.g_01518
OG0000991	Prbd.g_01629	Prae.g_01519
OG0000992	Prbd.g_01628	Prae.g_01520
OG0000993	Prbd.g_01627	Prae.g_01521
OG0000994	Prbd.g_01626	Prae.g_01522
OG0000995	Prbd.g_01625	Prae.g_01523
OG0000996	Prbd.g_01624	Prae.g_01524
OG0000997	Prbd.g_01623	Prae.g_01525
OG0000998	Prbd.g_01622	Prae.g_01526
OG0000999	Prbd.g_01621	Prae.g_01527
OG0001000	Prbd.g_01620	Prae.g_01528
OG0001001	Prbd.g_01617	Prae.g_01530
OG0001002	Prbd.g_01616	Prae.g_01531
OG0001003	Prbd.g_01615	Prae.g_01532
OG0001004	Prbd.g_01614	Prae.g_01533
OG0001005	Prbd.g_01613	Prae.g_01534
OG0001006	Prbd.g_01612	Prae.g_01535
OG0001007	Prbd.g_01611	Prae.g_01536
OG0001008	Prbd.g_01609	Prae.g_01538
OG0001009	Prbd.g_01608	Prae.g_01539
OG0001010	Prbd.g_01600	Prae.g_01547
OG0001011	Prbd.g_01593	Prae.g_01554
OG0001012	Prbd.g_01566	Prae.g_01582
OG0001013	Prbd.g_01531	Prae.g_01617
OG0001014	Prbd.g_01530	Prae.g_01618
OG0001015	Prbd.g_01524	Prae.g_01624
OG0001016	Prbd.g_01523	Prae.g_01625
OG0001017	Prbd.g_01522	Prae.g_01626
OG0001018	Prbd.g_01521	Prae.g_01627
OG0001019	Prbd.g_01519	Prae.g_01629
OG0001020	Prbd.g_01518	Prae.g_01630
OG0001021	Prbd.g_01517	Prae.g_01631
OG0001022	Prbd.g_01516	Prae.g_01632
OG0001023	Prbd.g_01515	Prae.g_01633
OG0001024	Prbd.g_01514	Prae.g_01634
OG0001025	Prbd.g_01513	Prae.g_01635
OG0001026	Prbd.g_01511	Prae.g_01637
OG0001027	Prbd.g_01510	Prae.g_01638
OG0001028	Prbd.g_01509	Prae.g_01639
OG0001029	Prbd.g_01508	Prae.g_01640
OG0001030	Prbd.g_01507	Prae.g_01641
OG0001031	Prbd.g_01506	Prae.g_01642
OG0001032	Prbd.g_01505	Prae.g_01643
OG0001033	Prbd.g_01504	Prae.g_01644
OG0001034	Prbd.g_01503	Prae.g_01645
OG0001035	Prbd.g_01501	Prae.g_01647
OG0001036	Prbd.g_01500	Prae.g_01648
OG0001037	Prbd.g_01499	Prae.g_01649
OG0001038	Prbd.g_01498	Prae.g_01650
OG0001039	Prbd.g_01497	Prae.g_01651
OG0001040	Prbd.g_01496	Prae.g_01652
OG0001041	Prbd.g_01495	Prae.g_01653
OG0001042	Prbd.g_01494	Prae.g_01654
OG0001043	Prbd.g_01493	Prae.g_01655
OG0001044	Prbd.g_01492	Prae.g_01656
OG0001045	Prbd.g_01491	Prae.g_01657
OG0001046	Prbd.g_01490	Prae.g_01658
OG0001047	Prbd.g_01487	Prae.g_01661
OG0001048	Prbd.g_01485	Prae.g_01663
OG0001049	Prbd.g_01484	Prae.g_01664
OG0001050	Prbd.g_01483	Prae.g_01665
OG0001051	Prbd.g_01482	Prae.g_01666
OG0001052	Prbd.g_01481	Prae.g_01667
OG0001053	Prbd.g_01479	Prae.g_01668
OG0001054	Prbd.g_01477	Prae.g_01670
OG0001055	Prbd.g_01476	Prae.g_01671
OG0001056	Prbd.g_01475	Prae.g_01672
OG0001057	Prbd.g_01474	Prae.g_01673
OG0001058	Prbd.g_01473	Prae.g_01674
OG0001059	Prbd.g_01472	Prae.g_01675
OG0001060	Prbd.g_01471	Prae.g_01676
OG0001061	Prbd.g_01470	Prae.g_01677
OG0001062	Prbd.g_01469	Prae.g_01678
OG0001063	Prbd.g_01468	Prae.g_01679
OG0001064	Prbd.g_01466	Prae.g_01681
OG0001065	Prbd.g_01463	Prae.g_01686
OG0001066	Prbd.g_01462	Prae.g_01687
OG0001067	Prbd.g_01461	Prae.g_01688
OG0001068	Prbd.g_01459	Prae.g_01690
OG0001069	Prbd.g_01458	Prae.g_01691
OG0001070	Prbd.g_01457	Prae.g_01692
OG0001071	Prbd.g_01456	Prae.g_01693
OG0001072	Prbd.g_01455	Prae.g_01694
OG0001073	Prbd.g_01454	Prae.g_01695
OG0001074	Prbd.g_01453	Prae.g_01696
OG0001075	Prbd.g_01452	Prae.g_01697
OG0001076	Prbd.g_01451	Prae.g_01698
OG0001077	Prbd.g_01450	Prae.g_01699
OG0001078	Prbd.g_01449	Prae.g_01700
OG0001079	Prbd.g_01448	Prae.g_01701
OG0001080	Prbd.g_01447	Prae.g_01702
OG0001081	Prbd.g_01444	Prae.g_01705
OG0001082	Prbd.g_01443	Prae.g_01706
OG0001083	Prbd.g_01442	Prae.g_01707
OG0001084	Prbd.g_01440	Prae.g_01709
OG0001085	Prbd.g_01439	Prae.g_01710
OG0001086	Prbd.g_01438	Prae.g_01711
OG0001087	Prbd.g_01437	Prae.g_01712
OG0001088	Prbd.g_01436	Prae.g_01713
OG0001089	Prbd.g_01433	Prae.g_01716
OG0001090	Prbd.g_01431	Prae.g_01718
OG0001091	Prbd.g_01430	Prae.g_01719
OG0001092	Prbd.g_01429	Prae.g_01720
OG0001093	Prbd.g_01428	Prae.g_01721
OG0001094	Prbd.g_01427	Prae.g_01722
OG0001095	Prbd.g_01426	Prae.g_01723
OG0001096	Prbd.g_01425	Prae.g_01724
OG0001097	Prbd.g_01424	Prae.g_01725
OG0001098	Prbd.g_01423	Prae.g_01726
OG0001099	Prbd.g_01422	Prae.g_01727
OG0001100	Prbd.g_01421	Prae.g_01728
OG0001101	Prbd.g_01420	Prae.g_01729
OG0001102	Prbd.g_01419	Prae.g_01730
OG0001103	Prbd.g_01418	Prae.g_01731
OG0001104	Prbd.g_01417	Prae.g_01732
OG0001105	Prbd.g_01416	Prae.g_01733
OG0001106	Prbd.g_01415	Prae.g_01734
OG0001107	Prbd.g_01414	Prae.g_01735
