Orthogroup	Prbd	Prbg
OG0000547	Prbd.g_00620	Prbg.g_00343
OG0000548	Prbd.g_00619	Prbg.g_00345
OG0000549	Prbd.g_00618	Prbg.g_00346
OG0000550	Prbd.g_00617	Prbg.g_00347
OG0000551	Prbd.g_00616	Prbg.g_00349
OG0000552	Prbd.g_00615	Prbg.g_00350
OG0000553	Prbd.g_00614	Prbg.g_01427
OG0000554	Prbd.g_00613	Prbg.g_01426
OG0000555	Prbd.g_00612	Prbg.g_01425
OG0000556	Prbd.g_00611	Prbg.g_01424
OG0000557	Prbd.g_00610	Prbg.g_01423
OG0000558	Prbd.g_00609	Prbg.g_01422
OG0000559	Prbd.g_00608	Prbg.g_01421
OG0000560	Prbd.g_00606	Prbg.g_01419
OG0000561	Prbd.g_00605	Prbg.g_01418
OG0000562	Prbd.g_00604	Prbg.g_01416
OG0000563	Prbd.g_00603	Prbg.g_01415
OG0000564	Prbd.g_00602	Prbg.g_01414
OG0000565	Prbd.g_00601	Prbg.g_01413
OG0000566	Prbd.g_00600	Prbg.g_01412
OG0000567	Prbd.g_00599	Prbg.g_01411
OG0000568	Prbd.g_00598	Prbg.g_01410
OG0000569	Prbd.g_00597	Prbg.g_01409
OG0000570	Prbd.g_00596	Prbg.g_01408
OG0000571	Prbd.g_00595	Prbg.g_01407
OG0000572	Prbd.g_00594	Prbg.g_01406
OG0000573	Prbd.g_00591	Prbg.g_01403
OG0000574	Prbd.g_00590	Prbg.g_01402
OG0000575	Prbd.g_00589	Prbg.g_01401
OG0000576	Prbd.g_00588	Prbg.g_01400
OG0000577	Prbd.g_00587	Prbg.g_01399
OG0000578	Prbd.g_00586	Prbg.g_01398
OG0000579	Prbd.g_00585	Prbg.g_01397
OG0000580	Prbd.g_00584	Prbg.g_01396
OG0000581	Prbd.g_00583	Prbg.g_01395
OG0000582	Prbd.g_00582	Prbg.g_01394
OG0000583	Prbd.g_00581	Prbg.g_01393
OG0000584	Prbd.g_00580	Prbg.g_01391
OG0000585	Prbd.g_00579	Prbg.g_01390
OG0000586	Prbd.g_00577	Prbg.g_01388
OG0000587	Prbd.g_00576	Prbg.g_01387
OG0000588	Prbd.g_00574	Prbg.g_01111
OG0000589	Prbd.g_00573	Prbg.g_01112
OG0000590	Prbd.g_00571	Prbg.g_01114
OG0000591	Prbd.g_00565	Prbg.g_01120
OG0000592	Prbd.g_00564	Prbg.g_01121
OG0000593	Prbd.g_00563	Prbg.g_01122
OG0000594	Prbd.g_00561	Prbg.g_01125
OG0000595	Prbd.g_00560	Prbg.g_01126
OG0000596	Prbd.g_00559	Prbg.g_01127
OG0000597	Prbd.g_00557	Prbg.g_01129
OG0000598	Prbd.g_00556	Prbg.g_01130
OG0000599	Prbd.g_00555	Prbg.g_01131
OG0000600	Prbd.g_00554	Prbg.g_01132
OG0000601	Prbd.g_00552	Prbg.g_01135
OG0000602	Prbd.g_00551	Prbg.g_01136
OG0000603	Prbd.g_00550	Prbg.g_01137
OG0000604	Prbd.g_00549	Prbg.g_01140
OG0000605	Prbd.g_00548	Prbg.g_01141
OG0000606	Prbd.g_00547	Prbg.g_01142
OG0000607	Prbd.g_00545	Prbg.g_01144
OG0000608	Prbd.g_00544	Prbg.g_01146
OG0000609	Prbd.g_00540	Prbg.g_01939
OG0000610	Prbd.g_00539	Prbg.g_01070
OG0000611	Prbd.g_00008	Prbg.g_01152
OG0000612	Prbd.g_00009	Prbg.g_01153
OG0000613	Prbd.g_00010	Prbg.g_01374
OG0000614	Prbd.g_00011	Prbg.g_01373
OG0000615	Prbd.g_00013	Prbg.g_01371
OG0000616	Prbd.g_00014	Prbg.g_01370
OG0000617	Prbd.g_00015	Prbg.g_01369
OG0000618	Prbd.g_00016	Prbg.g_01368
OG0000619	Prbd.g_00017	Prbg.g_01367
OG0000620	Prbd.g_00018	Prbg.g_01366
OG0000621	Prbd.g_00019	Prbg.g_01365
OG0000622	Prbd.g_00020	Prbg.g_01364
OG0000623	Prbd.g_00021	Prbg.g_01363
OG0000624	Prbd.g_00022	Prbg.g_01361
OG0000625	Prbd.g_00023	Prbg.g_01360
OG0000626	Prbd.g_00024	Prbg.g_01359
OG0000627	Prbd.g_00025	Prbg.g_01358
OG0000628	Prbd.g_00026	Prbg.g_01357
OG0000629	Prbd.g_00027	Prbg.g_01356
OG0000630	Prbd.g_00028	Prbg.g_01355
OG0000631	Prbd.g_00030	Prbg.g_01353
OG0000632	Prbd.g_00045	Prbg.g_01352
OG0000633	Prbd.g_00049	Prbg.g_00006
OG0000634	Prbd.g_00062	Prbg.g_00461
OG0000635	Prbd.g_00066	Prbg.g_00366
OG0000636	Prbd.g_00067	Prbg.g_00365
OG0000637	Prbd.g_00068	Prbg.g_00364
OG0000638	Prbd.g_00080	Prbg.g_00114
OG0000639	Prbd.g_00089	Prbg.g_01254
OG0000640	Prbd.g_00091	Prbg.g_01258
OG0000641	Prbd.g_00093	Prbg.g_01260
OG0000642	Prbd.g_00094	Prbg.g_01261
OG0000643	Prbd.g_00095	Prbg.g_01262
OG0000644	Prbd.g_00096	Prbg.g_01375
OG0000645	Prbd.g_00097	Prbg.g_01154
OG0000646	Prbd.g_00098	Prbg.g_01155
OG0000647	Prbd.g_00099	Prbg.g_01156
OG0000648	Prbd.g_00101	Prbg.g_01158
OG0000649	Prbd.g_00102	Prbg.g_01159
OG0000650	Prbd.g_00103	Prbg.g_01160
OG0000651	Prbd.g_00104	Prbg.g_01161
OG0000652	Prbd.g_00105	Prbg.g_01162
OG0000653	Prbd.g_00106	Prbg.g_01163
OG0000654	Prbd.g_00108	Prbg.g_01165
OG0000655	Prbd.g_00110	Prbg.g_01167
OG0000656	Prbd.g_00111	Prbg.g_01168
OG0000657	Prbd.g_00112	Prbg.g_01169
OG0000658	Prbd.g_00113	Prbg.g_01170
OG0000659	Prbd.g_00114	Prbg.g_01171
OG0000660	Prbd.g_00115	Prbg.g_01172
OG0000661	Prbd.g_00116	Prbg.g_01173
OG0000662	Prbd.g_00117	Prbg.g_01175
OG0000663	Prbd.g_00118	Prbg.g_01176
OG0000664	Prbd.g_00119	Prbg.g_01177
OG0000665	Prbd.g_00120	Prbg.g_01178
OG0000666	Prbd.g_00121	Prbg.g_01179
OG0000667	Prbd.g_00122	Prbg.g_01180
OG0000668	Prbd.g_00123	Prbg.g_01181
OG0000669	Prbd.g_00125	Prbg.g_01183
OG0000670	Prbd.g_00126	Prbg.g_01184
OG0000671	Prbd.g_00127	Prbg.g_01185
OG0000672	Prbd.g_00128	Prbg.g_01186
OG0000673	Prbd.g_00129	Prbg.g_01187
OG0000674	Prbd.g_00130	Prbg.g_01188
OG0000675	Prbd.g_00132	Prbg.g_01190
OG0000676	Prbd.g_00133	Prbg.g_01191
OG0000677	Prbd.g_00136	Prbg.g_01194
OG0000678	Prbd.g_00138	Prbg.g_01196
OG0000679	Prbd.g_00139	Prbg.g_01198
OG0000680	Prbd.g_00140	Prbg.g_01199
OG0000681	Prbd.g_00141	Prbg.g_01200
OG0000682	Prbd.g_00142	Prbg.g_01201
OG0000683	Prbd.g_00144	Prbg.g_01203
OG0000684	Prbd.g_00145	Prbg.g_01204
OG0000685	Prbd.g_00146	Prbg.g_01205
OG0000686	Prbd.g_00147	Prbg.g_01206
OG0000687	Prbd.g_00148	Prbg.g_01207
OG0000688	Prbd.g_00149	Prbg.g_01208
OG0000689	Prbd.g_00150	Prbg.g_01209
OG0000690	Prbd.g_00151	Prbg.g_01210
OG0000691	Prbd.g_00152	Prbg.g_01211
OG0000692	Prbd.g_00154	Prbg.g_01215
OG0000693	Prbd.g_00155	Prbg.g_01216
OG0000694	Prbd.g_00156	Prbg.g_01217
OG0000695	Prbd.g_00157	Prbg.g_01218
OG0000696	Prbd.g_00158	Prbg.g_01219
OG0000697	Prbd.g_00160	Prbg.g_01221
OG0000698	Prbd.g_00162	Prbg.g_01225
OG0000699	Prbd.g_00163	Prbg.g_01226
OG0000700	Prbd.g_00190	Prbg.g_01062
OG0000701	Prbd.g_00194	Prbg.g_01067
OG0000702	Prbd.g_00197	Prbg.g_01073
OG0000703	Prbd.g_00198	Prbg.g_01075
OG0000704	Prbd.g_00199	Prbg.g_01076
OG0000705	Prbd.g_00200	Prbg.g_01078
OG0000706	Prbd.g_00201	Prbg.g_01079
OG0000707	Prbd.g_00203	Prbg.g_01081
OG0000708	Prbd.g_00204	Prbg.g_01082
OG0000709	Prbd.g_00206	Prbg.g_01084
OG0000710	Prbd.g_00207	Prbg.g_01085
OG0000711	Prbd.g_00208	Prbg.g_01086
OG0000712	Prbd.g_00209	Prbg.g_01087
OG0000713	Prbd.g_00210	Prbg.g_01088
OG0000714	Prbd.g_00212	Prbg.g_01090
OG0000715	Prbd.g_00213	Prbg.g_01091
OG0000716	Prbd.g_00215	Prbg.g_01093
OG0000717	Prbd.g_00216	Prbg.g_01094
OG0000718	Prbd.g_00217	Prbg.g_01095
OG0000719	Prbd.g_00219	Prbg.g_01097
OG0000720	Prbd.g_00220	Prbg.g_01098
OG0000721	Prbd.g_00222	Prbg.g_01101
OG0000722	Prbd.g_00223	Prbg.g_01102
OG0000723	Prbd.g_00224	Prbg.g_01103
OG0000724	Prbd.g_00226	Prbg.g_01105
OG0000725	Prbd.g_00227	Prbg.g_01106
OG0000726	Prbd.g_00228	Prbg.g_01107
OG0000727	Prbd.g_00229	Prbg.g_01108
OG0000728	Prbd.g_00230	Prbg.g_01109
OG0000729	Prbd.g_00231	Prbg.g_01110
OG0000730	Prbd.g_00232	Prbg.g_01385
OG0000731	Prbd.g_00233	Prbg.g_01383
OG0000732	Prbd.g_00234	Prbg.g_01382
OG0000733	Prbd.g_00235	Prbg.g_01381
OG0000734	Prbd.g_00236	Prbg.g_01380
OG0000735	Prbd.g_00238	Prbg.g_01378
OG0000736	Prbd.g_00239	Prbg.g_01377
OG0000737	Prbd.g_00240	Prbg.g_01376
OG0000738	Prbd.g_00241	Prbg.g_01263
OG0000739	Prbd.g_00242	Prbg.g_01264
OG0000740	Prbd.g_00243	Prbg.g_01265
OG0000741	Prbd.g_00244	Prbg.g_01266
OG0000742	Prbd.g_00246	Prbg.g_01268
OG0000743	Prbd.g_00247	Prbg.g_01269
OG0000744	Prbd.g_00248	Prbg.g_01270
OG0000745	Prbd.g_00249	Prbg.g_01271
OG0000746	Prbd.g_00250	Prbg.g_01272
OG0000747	Prbd.g_00251	Prbg.g_01273
OG0000748	Prbd.g_00252	Prbg.g_01274
OG0000749	Prbd.g_00253	Prbg.g_01275
OG0000750	Prbd.g_00254	Prbg.g_01277
OG0000751	Prbd.g_00255	Prbg.g_01278
OG0000752	Prbd.g_00256	Prbg.g_01337
OG0000753	Prbd.g_00258	Prbg.g_01280
OG0000754	Prbd.g_00259	Prbg.g_01281
OG0000755	Prbd.g_00260	Prbg.g_01282
OG0000756	Prbd.g_00261	Prbg.g_01284
OG0000757	Prbd.g_00262	Prbg.g_01285
OG0000758	Prbd.g_00263	Prbg.g_01286
OG0000759	Prbd.g_00265	Prbg.g_01288
OG0000760	Prbd.g_00266	Prbg.g_01289
OG0000761	Prbd.g_00267	Prbg.g_01290
OG0000762	Prbd.g_00269	Prbg.g_01292
OG0000763	Prbd.g_00270	Prbg.g_01293
OG0000764	Prbd.g_00271	Prbg.g_01294
OG0000765	Prbd.g_00272	Prbg.g_01295
OG0000766	Prbd.g_00273	Prbg.g_01296
OG0000767	Prbd.g_00275	Prbg.g_01298
OG0000768	Prbd.g_00276	Prbg.g_01299
OG0000769	Prbd.g_00277	Prbg.g_01300
OG0000770	Prbd.g_00278	Prbg.g_01301
OG0000771	Prbd.g_00279	Prbg.g_01302
OG0000772	Prbd.g_00280	Prbg.g_01552
OG0000773	Prbd.g_00281	Prbg.g_01304
OG0000774	Prbd.g_00282	Prbg.g_01305
OG0000775	Prbd.g_00283	Prbg.g_01306
OG0000776	Prbd.g_00285	Prbg.g_01309
OG0000777	Prbd.g_00287	Prbg.g_01310
OG0000778	Prbd.g_00288	Prbg.g_01311
OG0000779	Prbd.g_00289	Prbg.g_01312
OG0000780	Prbd.g_00291	Prbg.g_01314
OG0000781	Prbd.g_00293	Prbg.g_01316
OG0000782	Prbd.g_00294	Prbg.g_01317
OG0000783	Prbd.g_00309	Prbg.g_01321
OG0000784	Prbd.g_00311	Prbg.g_01323
OG0000785	Prbd.g_00312	Prbg.g_01324
OG0000786	Prbd.g_00313	Prbg.g_01325
OG0000787	Prbd.g_00314	Prbg.g_01326
OG0000788	Prbd.g_00318	Prbg.g_01332
OG0000789	Prbd.g_00320	Prbg.g_01335
OG0000790	Prbd.g_00321	Prbg.g_01336
OG0000791	Prbd.g_00322	Prbg.g_01339
OG0000792	Prbd.g_00323	Prbg.g_01340
OG0000793	Prbd.g_00324	Prbg.g_01341
OG0000794	Prbd.g_00326	Prbg.g_01344
OG0000795	Prbd.g_00329	Prbg.g_01245
OG0000796	Prbd.g_00330	Prbg.g_01244
OG0000797	Prbd.g_00332	Prbg.g_01242
OG0000798	Prbd.g_00333	Prbg.g_01241
OG0000799	Prbd.g_00334	Prbg.g_01240
OG0000800	Prbd.g_00335	Prbg.g_01239
OG0000801	Prbd.g_00338	Prbg.g_01236
OG0000802	Prbd.g_00339	Prbg.g_01235
OG0000803	Prbd.g_00341	Prbg.g_01233
OG0000804	Prbd.g_00342	Prbg.g_01232
OG0000805	Prbd.g_00343	Prbg.g_01231
OG0000806	Prbd.g_00345	Prbg.g_01229
OG0000807	Prbd.g_00370	Prbg.g_00141
OG0000808	Prbd.g_00380	Prbg.g_00022
OG0000809	Prbd.g_00383	Prbg.g_01534
OG0000810	Prbd.g_00384	Prbg.g_00361
OG0000811	Prbd.g_00391	Prbg.g_00455
OG0000812	Prbd.g_00395	Prbg.g_01528
OG0000813	Prbd.g_00399	Prbg.g_00123
OG0000814	Prbd.g_00401	Prbg.g_01555
OG0000815	Prbd.g_00414	Prbg.g_00528
OG0000816	Prbd.g_00428	Prbg.g_00750
OG0000817	Prbd.g_00429	Prbg.g_00751
OG0000818	Prbd.g_00434	Prbg.g_00011
OG0000819	Prbd.g_00449	Prbg.g_01508
OG0000820	Prbd.g_00453	Prbg.g_01502
OG0000821	Prbd.g_00455	Prbg.g_01500
OG0000822	Prbd.g_00456	Prbg.g_01499
OG0000823	Prbd.g_00457	Prbg.g_01498
OG0000824	Prbd.g_00458	Prbg.g_01497
OG0000825	Prbd.g_00459	Prbg.g_01496
OG0000826	Prbd.g_00460	Prbg.g_01495
OG0000827	Prbd.g_00461	Prbg.g_01494
OG0000828	Prbd.g_00462	Prbg.g_01493
OG0000829	Prbd.g_00463	Prbg.g_01492
OG0000830	Prbd.g_00464	Prbg.g_01490
OG0000831	Prbd.g_00467	Prbg.g_01487
OG0000832	Prbd.g_00469	Prbg.g_01485
OG0000833	Prbd.g_00470	Prbg.g_01484
OG0000834	Prbd.g_00471	Prbg.g_01483
OG0000835	Prbd.g_00472	Prbg.g_01482
OG0000836	Prbd.g_00473	Prbg.g_01481
OG0000837	Prbd.g_00475	Prbg.g_01478
OG0000838	Prbd.g_00476	Prbg.g_01477
OG0000839	Prbd.g_00477	Prbg.g_01476
OG0000840	Prbd.g_00478	Prbg.g_01475
OG0000841	Prbd.g_00479	Prbg.g_01474
OG0000842	Prbd.g_00480	Prbg.g_01472
OG0000843	Prbd.g_00481	Prbg.g_01471
OG0000844	Prbd.g_00482	Prbg.g_01470
OG0000845	Prbd.g_00483	Prbg.g_01469
OG0000846	Prbd.g_00486	Prbg.g_01467
OG0000847	Prbd.g_00488	Prbg.g_01465
OG0000848	Prbd.g_00489	Prbg.g_01464
OG0000849	Prbd.g_00490	Prbg.g_01461
OG0000850	Prbd.g_00491	Prbg.g_01460
OG0000851	Prbd.g_00492	Prbg.g_01458
OG0000852	Prbd.g_00494	Prbg.g_01456
OG0000853	Prbd.g_00495	Prbg.g_01454
OG0000854	Prbd.g_00497	Prbg.g_01452
OG0000855	Prbd.g_00498	Prbg.g_01451
OG0000856	Prbd.g_00499	Prbg.g_01450
OG0000857	Prbd.g_00500	Prbg.g_01449
OG0000858	Prbd.g_00501	Prbg.g_01448
OG0000859	Prbd.g_00502	Prbg.g_01447
OG0000860	Prbd.g_00503	Prbg.g_01446
OG0000861	Prbd.g_00504	Prbg.g_01445
OG0000862	Prbd.g_00505	Prbg.g_01444
OG0000863	Prbd.g_00506	Prbg.g_01443
OG0000864	Prbd.g_00507	Prbg.g_01442
OG0000865	Prbd.g_00508	Prbg.g_01441
OG0000866	Prbd.g_00509	Prbg.g_01440
OG0000867	Prbd.g_00510	Prbg.g_01439
OG0000868	Prbd.g_00511	Prbg.g_01438
OG0000869	Prbd.g_00513	Prbg.g_01436
OG0000870	Prbd.g_00514	Prbg.g_01435
OG0000871	Prbd.g_00516	Prbg.g_01434
OG0000872	Prbd.g_00517	Prbg.g_01433
OG0000873	Prbd.g_00519	Prbg.g_01431
OG0000874	Prbd.g_00520	Prbg.g_01430
OG0000875	Prbd.g_00521	Prbg.g_01429
OG0000876	Prbd.g_00522	Prbg.g_01428
OG0000877	Prbd.g_00524	Prbg.g_00351
OG0000878	Prbd.g_01858	Prbg.g_01576
OG0000879	Prbd.g_01812	Prbg.g_00466
OG0000880	Prbd.g_01811	Prbg.g_00467
OG0000881	Prbd.g_01810	Prbg.g_00468
OG0000882	Prbd.g_01809	Prbg.g_00469
OG0000883	Prbd.g_01808	Prbg.g_00470
OG0000884	Prbd.g_01806	Prbg.g_00472
OG0000885	Prbd.g_01805	Prbg.g_00473
OG0000886	Prbd.g_01804	Prbg.g_00474
OG0000887	Prbd.g_01803	Prbg.g_00475
OG0000888	Prbd.g_01802	Prbg.g_00476
OG0000889	Prbd.g_01799	Prbg.g_00479
OG0000890	Prbd.g_01798	Prbg.g_00480
OG0000891	Prbd.g_01797	Prbg.g_00481
OG0000892	Prbd.g_01795	Prbg.g_00484
OG0000893	Prbd.g_01794	Prbg.g_00485
OG0000894	Prbd.g_01793	Prbg.g_00486
OG0000895	Prbd.g_01792	Prbg.g_00487
OG0000896	Prbd.g_01791	Prbg.g_00488
OG0000897	Prbd.g_01790	Prbg.g_00489
OG0000898	Prbd.g_01788	Prbg.g_00492
OG0000899	Prbd.g_01787	Prbg.g_00493
OG0000900	Prbd.g_01782	Prbg.g_00505
OG0000901	Prbd.g_01778	Prbg.g_00501
OG0000902	Prbd.g_01777	Prbg.g_00218
OG0000903	Prbd.g_01776	Prbg.g_01551
OG0000904	Prbd.g_01774	Prbg.g_00690
OG0000905	Prbd.g_01772	Prbg.g_01529
OG0000906	Prbd.g_01770	Prbg.g_01511
OG0000907	Prbd.g_01769	Prbg.g_01223
OG0000908	Prbd.g_01766	Prbg.g_01548
OG0000909	Prbd.g_01762	Prbg.g_00531
OG0000910	Prbd.g_01761	Prbg.g_00532
OG0000911	Prbd.g_01760	Prbg.g_00533
OG0000912	Prbd.g_01759	Prbg.g_00534
OG0000913	Prbd.g_01758	Prbg.g_00535
OG0000914	Prbd.g_01757	Prbg.g_00536
OG0000915	Prbd.g_01756	Prbg.g_00537
OG0000916	Prbd.g_01755	Prbg.g_00538
OG0000917	Prbd.g_01754	Prbg.g_00539
OG0000918	Prbd.g_01753	Prbg.g_00540
OG0000919	Prbd.g_01752	Prbg.g_00541
OG0000920	Prbd.g_01751	Prbg.g_00542
OG0000921	Prbd.g_01750	Prbg.g_00543
OG0000922	Prbd.g_01749	Prbg.g_00544
OG0000923	Prbd.g_01748	Prbg.g_00545
OG0000924	Prbd.g_01747	Prbg.g_00546
OG0000925	Prbd.g_01746	Prbg.g_00547
OG0000926	Prbd.g_01736	Prbg.g_01829
OG0000927	Prbd.g_01707	Prbg.g_00574
OG0000928	Prbd.g_01706	Prbg.g_00575
OG0000929	Prbd.g_01705	Prbg.g_00576
OG0000930	Prbd.g_01704	Prbg.g_00577
OG0000931	Prbd.g_01703	Prbg.g_00578
OG0000932	Prbd.g_01701	Prbg.g_00580
OG0000933	Prbd.g_01700	Prbg.g_00581
OG0000934	Prbd.g_01699	Prbg.g_00582
OG0000935	Prbd.g_01698	Prbg.g_00583
OG0000936	Prbd.g_01697	Prbg.g_00584
OG0000937	Prbd.g_01696	Prbg.g_00585
OG0000938	Prbd.g_01695	Prbg.g_00586
OG0000939	Prbd.g_01694	Prbg.g_00587
OG0000940	Prbd.g_01693	Prbg.g_00588
OG0000941	Prbd.g_01691	Prbg.g_00589
OG0000942	Prbd.g_01690	Prbg.g_00590
OG0000943	Prbd.g_01687	Prbg.g_00593
OG0000944	Prbd.g_01686	Prbg.g_00594
OG0000945	Prbd.g_01685	Prbg.g_00595
OG0000946	Prbd.g_01684	Prbg.g_00596
OG0000947	Prbd.g_01683	Prbg.g_00597
OG0000948	Prbd.g_01682	Prbg.g_00598
OG0000949	Prbd.g_01681	Prbg.g_00599
OG0000950	Prbd.g_01680	Prbg.g_00600
OG0000951	Prbd.g_01679	Prbg.g_00601
OG0000952	Prbd.g_01678	Prbg.g_00602
OG0000953	Prbd.g_01677	Prbg.g_00603
OG0000954	Prbd.g_01676	Prbg.g_00604
OG0000955	Prbd.g_01675	Prbg.g_00605
OG0000956	Prbd.g_01674	Prbg.g_00606
OG0000957	Prbd.g_01673	Prbg.g_00607
OG0000958	Prbd.g_01672	Prbg.g_00608
OG0000959	Prbd.g_01671	Prbg.g_00609
OG0000960	Prbd.g_01670	Prbg.g_00610
OG0000961	Prbd.g_01666	Prbg.g_00614
OG0000962	Prbd.g_01665	Prbg.g_00615
OG0000963	Prbd.g_01664	Prbg.g_00616
OG0000964	Prbd.g_01662	Prbg.g_00618
OG0000965	Prbd.g_01661	Prbg.g_00619
OG0000966	Prbd.g_01660	Prbg.g_00620
OG0000967	Prbd.g_01659	Prbg.g_00621
OG0000968	Prbd.g_01658	Prbg.g_00622
OG0000969	Prbd.g_01657	Prbg.g_00623
OG0000970	Prbd.g_01656	Prbg.g_00624
OG0000971	Prbd.g_01655	Prbg.g_00625
OG0000972	Prbd.g_01654	Prbg.g_00626
OG0000973	Prbd.g_01653	Prbg.g_00627
OG0000974	Prbd.g_01651	Prbg.g_00629
OG0000975	Prbd.g_01648	Prbg.g_00635
OG0000976	Prbd.g_01646	Prbg.g_00637
OG0000977	Prbd.g_01645	Prbg.g_00639
OG0000978	Prbd.g_01644	Prbg.g_00641
OG0000979	Prbd.g_01642	Prbg.g_00643
OG0000980	Prbd.g_01641	Prbg.g_00644
OG0000981	Prbd.g_01640	Prbg.g_00645
OG0000982	Prbd.g_01639	Prbg.g_00646
OG0000983	Prbd.g_01637	Prbg.g_00648
OG0000984	Prbd.g_01636	Prbg.g_00649
OG0000985	Prbd.g_01635	Prbg.g_00650
OG0000986	Prbd.g_01634	Prbg.g_00651
OG0000987	Prbd.g_01633	Prbg.g_00652
OG0000988	Prbd.g_01632	Prbg.g_00653
OG0000989	Prbd.g_01631	Prbg.g_00654
OG0000990	Prbd.g_01630	Prbg.g_00655
OG0000991	Prbd.g_01629	Prbg.g_00656
OG0000992	Prbd.g_01628	Prbg.g_00657
OG0000993	Prbd.g_01627	Prbg.g_00658
OG0000994	Prbd.g_01626	Prbg.g_00659
OG0000995	Prbd.g_01625	Prbg.g_00660
OG0000996	Prbd.g_01624	Prbg.g_00661
OG0000997	Prbd.g_01623	Prbg.g_00662
OG0000998	Prbd.g_01622	Prbg.g_00663
OG0000999	Prbd.g_01621	Prbg.g_00664
OG0001000	Prbd.g_01620	Prbg.g_00665
OG0001001	Prbd.g_01617	Prbg.g_00667
OG0001002	Prbd.g_01616	Prbg.g_00668
OG0001003	Prbd.g_01615	Prbg.g_00669
OG0001004	Prbd.g_01614	Prbg.g_00670
OG0001005	Prbd.g_01613	Prbg.g_00673
OG0001006	Prbd.g_01612	Prbg.g_00674
OG0001007	Prbd.g_01611	Prbg.g_00675
OG0001008	Prbd.g_01609	Prbg.g_00677
OG0001009	Prbd.g_01608	Prbg.g_00678
OG0001010	Prbd.g_01600	Prbg.g_01593
OG0001011	Prbd.g_01593	Prbg.g_00348
OG0001012	Prbd.g_01566	Prbg.g_01174
OG0001013	Prbd.g_01531	Prbg.g_01643
OG0001014	Prbd.g_01530	Prbg.g_01644
OG0001015	Prbd.g_01524	Prbg.g_01651
OG0001016	Prbd.g_01523	Prbg.g_01652
OG0001017	Prbd.g_01522	Prbg.g_01653
OG0001018	Prbd.g_01521	Prbg.g_01654
OG0001019	Prbd.g_01519	Prbg.g_01656
OG0001020	Prbd.g_01518	Prbg.g_01657
OG0001021	Prbd.g_01517	Prbg.g_01658
OG0001022	Prbd.g_01516	Prbg.g_01659
OG0001023	Prbd.g_01515	Prbg.g_01660
OG0001024	Prbd.g_01514	Prbg.g_01662
OG0001025	Prbd.g_01513	Prbg.g_01663
OG0001026	Prbd.g_01511	Prbg.g_01664
OG0001027	Prbd.g_01510	Prbg.g_01665
OG0001028	Prbd.g_01509	Prbg.g_01666
OG0001029	Prbd.g_01508	Prbg.g_01667
OG0001030	Prbd.g_01507	Prbg.g_01668
OG0001031	Prbd.g_01506	Prbg.g_01669
OG0001032	Prbd.g_01505	Prbg.g_01670
OG0001033	Prbd.g_01504	Prbg.g_01671
OG0001034	Prbd.g_01503	Prbg.g_01672
OG0001035	Prbd.g_01501	Prbg.g_01674
OG0001036	Prbd.g_01500	Prbg.g_01675
OG0001037	Prbd.g_01499	Prbg.g_01676
OG0001038	Prbd.g_01498	Prbg.g_01677
OG0001039	Prbd.g_01497	Prbg.g_01678
OG0001040	Prbd.g_01496	Prbg.g_01679
OG0001041	Prbd.g_01495	Prbg.g_01680
OG0001042	Prbd.g_01494	Prbg.g_01681
OG0001043	Prbd.g_01493	Prbg.g_01682
OG0001044	Prbd.g_01492	Prbg.g_01683
OG0001045	Prbd.g_01491	Prbg.g_01684
OG0001046	Prbd.g_01490	Prbg.g_01685
OG0001047	Prbd.g_01487	Prbg.g_01688
OG0001048	Prbd.g_01485	Prbg.g_01690
OG0001049	Prbd.g_01484	Prbg.g_01691
OG0001050	Prbd.g_01483	Prbg.g_01692
OG0001051	Prbd.g_01482	Prbg.g_01693
OG0001052	Prbd.g_01481	Prbg.g_01694
OG0001053	Prbd.g_01479	Prbg.g_01696
OG0001054	Prbd.g_01477	Prbg.g_01698
OG0001055	Prbd.g_01476	Prbg.g_01699
OG0001056	Prbd.g_01475	Prbg.g_01700
OG0001057	Prbd.g_01474	Prbg.g_01701
OG0001058	Prbd.g_01473	Prbg.g_01702
OG0001059	Prbd.g_01472	Prbg.g_01703
OG0001060	Prbd.g_01471	Prbg.g_01704
OG0001061	Prbd.g_01470	Prbg.g_01705
OG0001062	Prbd.g_01469	Prbg.g_01706
OG0001063	Prbd.g_01468	Prbg.g_01707
OG0001064	Prbd.g_01466	Prbg.g_01709
OG0001065	Prbd.g_01463	Prbg.g_01713
OG0001066	Prbd.g_01462	Prbg.g_01715
OG0001067	Prbd.g_01461	Prbg.g_01716
OG0001068	Prbd.g_01459	Prbg.g_01719
OG0001069	Prbd.g_01458	Prbg.g_01720
OG0001070	Prbd.g_01457	Prbg.g_01721
OG0001071	Prbd.g_01456	Prbg.g_01722
OG0001072	Prbd.g_01455	Prbg.g_01723
OG0001073	Prbd.g_01454	Prbg.g_01724
OG0001074	Prbd.g_01453	Prbg.g_01725
OG0001075	Prbd.g_01452	Prbg.g_01726
OG0001076	Prbd.g_01451	Prbg.g_01727
OG0001077	Prbd.g_01450	Prbg.g_01728
OG0001078	Prbd.g_01449	Prbg.g_01729
OG0001079	Prbd.g_01448	Prbg.g_01730
OG0001080	Prbd.g_01447	Prbg.g_01731
OG0001081	Prbd.g_01444	Prbg.g_01735
OG0001082	Prbd.g_01443	Prbg.g_01736
OG0001083	Prbd.g_01442	Prbg.g_01739
