Orthogroup	Species	Syaq	Orthologs
OG0000035	Prbh	Syaq.g_00372, Syaq.g_00371	Prbh.g_00096, Prbh.g_00099
OG0000035	Prak	Syaq.g_00372, Syaq.g_00371	Prak.g_01391
OG0000035	Prap	Syaq.g_00372, Syaq.g_00371	Prap.g_00121
OG0000035	Prbe	Syaq.g_00372, Syaq.g_00371	Prbe.g_00311
OG0000035	Prbf	Syaq.g_00372, Syaq.g_00371	Prbf.g_00157
OG0000035	Prbg	Syaq.g_00372, Syaq.g_00371	Prbg.g_00591
OG0000035	Prbn	Syaq.g_00372, Syaq.g_00371	Prbn.g_00212
OG0000035	Syam	Syaq.g_00372, Syaq.g_00371	Syam.g_01612
OG0000035	Syai	Syaq.g_00372, Syaq.g_00371	Syai.g_00955
OG0000035	Syaf	Syaq.g_00372, Syaq.g_00371	Syaf.g_02412
OG0000035	Syac	Syaq.g_00372, Syaq.g_00371	Syac.g_01630
OG0000035	Syah	Syaq.g_00372, Syaq.g_00371	Syah.g_01293
OG0000035	Syad	Syaq.g_00372, Syaq.g_00371	Syad.g_02275
OG0000035	Syaj	Syaq.g_00372, Syaq.g_00371	Syaj.g_01378
OG0000035	Syaa	Syaq.g_00372, Syaq.g_00371	Syaa.g_01773
OG0000035	Syae	Syaq.g_00372, Syaq.g_00371	Syae.g_02653
OG0000035	Syag	Syaq.g_00372	Syag.g_01420
OG0000035	Syak	Syaq.g_00372	Syak.g_01041
OG0000035	Praf	Syaq.g_00371	Praf.g_01794
OG0000035	Prah	Syaq.g_00371	Prah.g_00408
OG0000035	Prbj	Syaq.g_00371	Prbj.g_01056
OG0000035	Prbk	Syaq.g_00371	Prbk.g_00259
OG0000035	Prbl	Syaq.g_00371	Prbl.g_00242
OG0000035	Syao	Syaq.g_00371	Syao.g_01483, Syao.g_01486
OG0000035	Syap	Syaq.g_00371	Syap.g_02125, Syap.g_02465
OG0000035	Syag	Syaq.g_00371	Syag.g_01421
OG0000035	Syan	Syaq.g_00371	Syan.g_01279, Syan.g_01276
OG0000035	Syar	Syaq.g_00371	Syar.g_02809
OG0000035	Syat	Syaq.g_00371	Syat.g_01227, Syat.g_01226
OG0000035	Syas	Syaq.g_00371	Syas.g_02814, Syas.g_02818
OG0000035	Syak	Syaq.g_00371	Syak.g_01040
OG0000035	Syab	Syaq.g_00371	Syab.g_00778
OG0000035	Syal	Syaq.g_00371	Syal.g_00020
OG0000037	Prav	Syaq.g_01483	Prav.g_00174
OG0000037	Praa	Syaq.g_01483	Praa.g_00109
OG0000037	Prac	Syaq.g_01483	Prac.g_01822
OG0000037	Prag	Syaq.g_01483	Prag.g_00102
OG0000037	Praq	Syaq.g_01483	Praq.g_01894
OG0000037	Prar	Syaq.g_01483	Prar.g_00219
OG0000037	Praw	Syaq.g_01483	Praw.g_01326
OG0000037	Prao	Syaq.g_01483	Prao.g_00247
OG0000037	Prab	Syaq.g_01483	Prab.g_00100
OG0000037	Prai	Syaq.g_01483	Prai.g_00109
OG0000037	Pran	Syaq.g_01483	Pran.g_00324
OG0000037	Prae	Syaq.g_01483	Prae.g_00108
OG0000037	Prax	Syaq.g_01483	Prax.g_01110
OG0000037	Prad	Syaq.g_01483	Prad.g_01884
OG0000037	Pras	Syaq.g_01483	Pras.g_00960
OG0000037	Prau	Syaq.g_01483	Prau.g_00110
OG0000037	Pray	Syaq.g_01483	Pray.g_00180
OG0000037	Praz	Syaq.g_01483	Praz.g_00469
OG0000037	Prba	Syaq.g_01483	Prba.g_01897
OG0000037	Prbi	Syaq.g_01483	Prbi.g_00116
OG0000037	Prbd	Syaq.g_01483	Prbd.g_01135
OG0000037	Prah	Syaq.g_01483	Prah.g_01901
OG0000037	Praf	Syaq.g_01483	Praf.g_00240
OG0000037	Prbj	Syaq.g_01483	Prbj.g_00624
OG0000037	Prbk	Syaq.g_01483	Prbk.g_00007
OG0000037	Prbl	Syaq.g_01483	Prbl.g_00548
OG0000037	Praj	Syaq.g_01483	Praj.g_00147
OG0000037	Prbb	Syaq.g_01483	Prbb.g_00164
OG0000037	Prbc	Syaq.g_01483	Prbc.g_00464
OG0000037	Prbm	Syaq.g_01483	Prbm.g_00166
OG0000037	Prak	Syaq.g_01483	Prak.g_00115
OG0000037	Prap	Syaq.g_01483	Prap.g_01067
OG0000037	Prbe	Syaq.g_01483	Prbe.g_01651
OG0000037	Prbf	Syaq.g_01483	Prbf.g_01437
OG0000037	Prbg	Syaq.g_01483	Prbg.g_00881
OG0000037	Prbn	Syaq.g_01483	Prbn.g_01310
OG0000037	Pram	Syaq.g_01483	Pram.g_00093
OG0000037	Prbh	Syaq.g_01483	Prbh.g_00674
OG0000037	Pral	Syaq.g_01483	Pral.g_00938
OG0000037	Prat	Syaq.g_01483	Prat.g_00106
OG0000037	Syak	Syaq.g_01483	Syak.g_02188
OG0000037	Syat	Syaq.g_01483	Syat.g_01575, Syat.g_00849, Syat.g_00187
OG0000037	Syae	Syaq.g_01483	Syae.g_01367
OG0000037	Syan	Syaq.g_01483	Syan.g_00136, Syan.g_02978, Syan.g_00917
OG0000037	Syaf	Syaq.g_01483	Syaf.g_00899
OG0000037	Syai	Syaq.g_01483	Syai.g_02544, Syai.g_02815
OG0000037	Syad	Syaq.g_01483	Syad.g_02805
OG0000037	Syaj	Syaq.g_01483	Syaj.g_01891, Syaj.g_02902
OG0000037	Syah	Syaq.g_01483	Syah.g_02541, Syah.g_00956, Syah.g_01365
OG0000037	Syag	Syaq.g_01483	Syag.g_00173
OG0000037	Syao	Syaq.g_01483	Syao.g_00374
OG0000037	Syam	Syaq.g_01483	Syam.g_02125
OG0000037	Syar	Syaq.g_01483	Syar.g_02154, Syar.g_02562, Syar.g_01310, Syar.g_02856
OG0000037	Syas	Syaq.g_01483	Syas.g_01479, Syas.g_00147, Syas.g_01928
OG0000037	Syap	Syaq.g_01483	Syap.g_02492
OG0000037	Syab	Syaq.g_01483	Syab.g_02060, Syab.g_01241, Syab.g_02280, Syab.g_02205, Syab.g_02504
OG0000037	Syal	Syaq.g_01483	Syal.g_00601, Syal.g_00824
OG0000037	Syac	Syaq.g_01483	Syac.g_01077
OG0000037	Syaa	Syaq.g_01483	Syaa.g_02384
OG0000038	Prab	Syaq.g_01260, Syaq.g_01258	Prab.g_01908
OG0000038	Pran	Syaq.g_01260, Syaq.g_01258	Pran.g_01210
OG0000038	Prac	Syaq.g_01260, Syaq.g_01258	Prac.g_00090
OG0000038	Praq	Syaq.g_01260, Syaq.g_01258	Praq.g_00716
OG0000038	Prar	Syaq.g_01260, Syaq.g_01258	Prar.g_00702
OG0000038	Pras	Syaq.g_01260, Syaq.g_01258	Pras.g_00795
OG0000038	Prau	Syaq.g_01260, Syaq.g_01258	Prau.g_01976
OG0000038	Prai	Syaq.g_01260, Syaq.g_01258	Prai.g_01890
OG0000038	Prax	Syaq.g_01260, Syaq.g_01258	Prax.g_01445
OG0000038	Praa	Syaq.g_01260, Syaq.g_01258	Praa.g_01883
OG0000038	Prbd	Syaq.g_01260, Syaq.g_01258	Prbd.g_01283
OG0000038	Prao	Syaq.g_01260, Syaq.g_01258	Prao.g_01794
OG0000038	Pray	Syaq.g_01260, Syaq.g_01258	Pray.g_01415
OG0000038	Praz	Syaq.g_01260, Syaq.g_01258	Praz.g_00154
OG0000038	Prba	Syaq.g_01260, Syaq.g_01258	Prba.g_00819
OG0000038	Prae	Syaq.g_01260, Syaq.g_01258	Prae.g_01865
OG0000038	Prad	Syaq.g_01260, Syaq.g_01258	Prad.g_01582
OG0000038	Prag	Syaq.g_01260, Syaq.g_01258	Prag.g_01911
OG0000038	Praw	Syaq.g_01260, Syaq.g_01258	Praw.g_01182
OG0000038	Prav	Syaq.g_01260, Syaq.g_01258	Prav.g_00739
OG0000038	Prbi	Syaq.g_01260, Syaq.g_01258	Prbi.g_02057
OG0000038	Prbm	Syaq.g_01260, Syaq.g_01258	Prbm.g_02174
OG0000038	Prbb	Syaq.g_01260, Syaq.g_01258	Prbb.g_02129
OG0000038	Praj	Syaq.g_01260, Syaq.g_01258	Praj.g_02089
OG0000038	Prbc	Syaq.g_01260, Syaq.g_01258	Prbc.g_00995
OG0000038	Prak	Syaq.g_01260, Syaq.g_01258	Prak.g_01893
OG0000038	Prap	Syaq.g_01260, Syaq.g_01258	Prap.g_01530
OG0000038	Prbe	Syaq.g_01260, Syaq.g_01258	Prbe.g_01156
OG0000038	Prbf	Syaq.g_01260, Syaq.g_01258	Prbf.g_00445
OG0000038	Prbg	Syaq.g_01260, Syaq.g_01258	Prbg.g_01898
OG0000038	Prbn	Syaq.g_01260, Syaq.g_01258	Prbn.g_00946
OG0000038	Pram	Syaq.g_01260, Syaq.g_01258	Pram.g_01884
OG0000038	Prbh	Syaq.g_01260, Syaq.g_01258	Prbh.g_01530
OG0000038	Pral	Syaq.g_01260, Syaq.g_01258	Pral.g_00356
OG0000038	Prat	Syaq.g_01260, Syaq.g_01258	Prat.g_01839
OG0000038	Syas	Syaq.g_01260	Syas.g_01885
OG0000038	Syat	Syaq.g_01260	Syat.g_02688
OG0000038	Syar	Syaq.g_01260	Syar.g_00334
OG0000038	Syan	Syaq.g_01260	Syan.g_01569
OG0000038	Syao	Syaq.g_01260	Syao.g_02440
OG0000038	Praf	Syaq.g_01260	Praf.g_02660
OG0000038	Prah	Syaq.g_01260	Prah.g_02494
OG0000038	Prbj	Syaq.g_01260	Prbj.g_01959
OG0000038	Prbk	Syaq.g_01260	Prbk.g_02164
OG0000038	Prbl	Syaq.g_01260	Prbl.g_02235
OG0000038	Syak	Syaq.g_01260	Syak.g_01938
OG0000038	Syag	Syaq.g_01260	Syag.g_02130
OG0000038	Syab	Syaq.g_01260	Syab.g_02759
OG0000038	Syal	Syaq.g_01260	Syal.g_01071
OG0000038	Syac	Syaq.g_01260	Syac.g_02357
OG0000038	Syah	Syaq.g_01260	Syah.g_00508
OG0000038	Syaf	Syaq.g_01260	Syaf.g_00642
OG0000038	Syai	Syaq.g_01260	Syai.g_02780
OG0000038	Syam	Syaq.g_01260	Syam.g_02317
OG0000038	Syaa	Syaq.g_01260	Syaa.g_02596
OG0000038	Syaj	Syaq.g_01260	Syaj.g_02115
OG0000038	Syad	Syaq.g_01260	Syad.g_03038
OG0000038	Syae	Syaq.g_01260	Syae.g_01571
OG0000038	Prbj	Syaq.g_01258	Prbj.g_01961
OG0000038	Prbk	Syaq.g_01258	Prbk.g_02166
OG0000038	Prbl	Syaq.g_01258	Prbl.g_02233
OG0000038	Praf	Syaq.g_01258	Praf.g_02662
OG0000038	Prah	Syaq.g_01258	Prah.g_02496
OG0000038	Syar	Syaq.g_01258	Syar.g_00336
OG0000038	Syat	Syaq.g_01258	Syat.g_02686
OG0000038	Syan	Syaq.g_01258	Syan.g_01571
OG0000038	Syao	Syaq.g_01258	Syao.g_02442
OG0000038	Syap	Syaq.g_01258	Syap.g_00139
OG0000038	Syas	Syaq.g_01258	Syas.g_01887
OG0000038	Syak	Syaq.g_01258	Syak.g_01936
OG0000038	Syab	Syaq.g_01258	Syab.g_02761
OG0000038	Syal	Syaq.g_01258	Syal.g_01073
OG0000038	Syac	Syaq.g_01258	Syac.g_02358
OG0000038	Syah	Syaq.g_01258	Syah.g_00506
OG0000038	Syag	Syaq.g_01258	Syag.g_02132
OG0000039	Prab	Syaq.g_01601, Syaq.g_01241	Prab.g_00691
OG0000039	Pran	Syaq.g_01601, Syaq.g_01241	Pran.g_01492
OG0000039	Prai	Syaq.g_01601, Syaq.g_01241	Prai.g_00715
OG0000039	Prav	Syaq.g_01601, Syaq.g_01241	Prav.g_01284
OG0000039	Prac	Syaq.g_01601, Syaq.g_01241	Prac.g_00685
OG0000039	Praq	Syaq.g_01601, Syaq.g_01241	Praq.g_00815
OG0000039	Prar	Syaq.g_01601, Syaq.g_01241	Prar.g_01516
OG0000039	Prag	Syaq.g_01601, Syaq.g_01241	Prag.g_00664
OG0000039	Praw	Syaq.g_01601, Syaq.g_01241	Praw.g_01836
OG0000039	Pras	Syaq.g_01601, Syaq.g_01241	Pras.g_01562
OG0000039	Prau	Syaq.g_01601, Syaq.g_01241	Prau.g_00726
OG0000039	Prad	Syaq.g_01601, Syaq.g_01241	Prad.g_01260
OG0000039	Prbi	Syaq.g_01601, Syaq.g_01241	Prbi.g_00689
OG0000039	Prbd	Syaq.g_01601, Syaq.g_01241	Prbd.g_00558
OG0000039	Praa	Syaq.g_01601, Syaq.g_01241	Praa.g_00686
OG0000039	Prao	Syaq.g_01601, Syaq.g_01241	Prao.g_00124
OG0000039	Pray	Syaq.g_01601, Syaq.g_01241	Pray.g_01077
OG0000039	Praz	Syaq.g_01601, Syaq.g_01241	Praz.g_01644
OG0000039	Prba	Syaq.g_01601, Syaq.g_01241	Prba.g_01631
OG0000039	Prae	Syaq.g_01601, Syaq.g_01241	Prae.g_00660
OG0000039	Prax	Syaq.g_01601, Syaq.g_01241	Prax.g_00956
OG0000039	Prbb	Syaq.g_01601, Syaq.g_01241	Prbb.g_00692
OG0000039	Praj	Syaq.g_01601, Syaq.g_01241	Praj.g_00679
OG0000039	Prbc	Syaq.g_01601, Syaq.g_01241	Prbc.g_01768
OG0000039	Prbm	Syaq.g_01601, Syaq.g_01241	Prbm.g_00723
OG0000039	Pral	Syaq.g_01601, Syaq.g_01241	Pral.g_01755
OG0000039	Prat	Syaq.g_01601, Syaq.g_01241	Prat.g_00760
OG0000039	Prak	Syaq.g_01601, Syaq.g_01241	Prak.g_00814
OG0000039	Prap	Syaq.g_01601, Syaq.g_01241	Prap.g_00814
OG0000039	Prbe	Syaq.g_01601, Syaq.g_01241	Prbe.g_00461
OG0000039	Prbf	Syaq.g_01601, Syaq.g_01241	Prbf.g_01276
OG0000039	Prbg	Syaq.g_01601, Syaq.g_01241	Prbg.g_01128
OG0000039	Prbn	Syaq.g_01601, Syaq.g_01241	Prbn.g_01577
OG0000039	Pram	Syaq.g_01601, Syaq.g_01241	Pram.g_00777
OG0000039	Prbh	Syaq.g_01601, Syaq.g_01241	Prbh.g_00921
OG0000039	Syat	Syaq.g_01601, Syaq.g_01241	Syat.g_01278
OG0000039	Syao	Syaq.g_01601, Syaq.g_01241	Syao.g_00704
OG0000039	Syan	Syaq.g_01601, Syaq.g_01241	Syan.g_00535
OG0000039	Syap	Syaq.g_01601, Syaq.g_01241	Syap.g_01749, Syap.g_01748
OG0000039	Syag	Syaq.g_01601	Syag.g_01325
OG0000039	Syar	Syaq.g_01601	Syar.g_02827
OG0000039	Syas	Syaq.g_01601	Syas.g_02795
OG0000039	Prah	Syaq.g_01601	Prah.g_01758
OG0000039	Praf	Syaq.g_01601	Praf.g_00406
OG0000039	Prbj	Syaq.g_01601	Prbj.g_00429
OG0000039	Prbk	Syaq.g_01601	Prbk.g_01385
OG0000039	Prbl	Syaq.g_01601	Prbl.g_00318
OG0000039	Syar	Syaq.g_01241	Syar.g_02151
OG0000039	Syag	Syaq.g_01241	Syag.g_02155
OG0000039	Syae	Syaq.g_01241	Syae.g_02495
OG0000039	Syad	Syaq.g_01241	Syad.g_01111
OG0000039	Syaj	Syaq.g_01241	Syaj.g_00275
OG0000039	Prah	Syaq.g_01241	Prah.g_02382
OG0000039	Praf	Syaq.g_01241	Praf.g_02541
OG0000039	Prbj	Syaq.g_01241	Prbj.g_00278
OG0000039	Prbk	Syaq.g_01241	Prbk.g_00642
OG0000039	Prbl	Syaq.g_01241	Prbl.g_01272
OG0000039	Syac	Syaq.g_01241	Syac.g_02378
OG0000039	Syab	Syaq.g_01241	Syab.g_02791
OG0000039	Syal	Syaq.g_01241	Syal.g_01097
OG0000039	Syak	Syaq.g_01241	Syak.g_01918
OG0000041	Prac	Syaq.g_02688, Syaq.g_01612	Prac.g_00579
OG0000041	Praq	Syaq.g_02688, Syaq.g_01612	Praq.g_00451
OG0000041	Prar	Syaq.g_02688, Syaq.g_01612	Prar.g_00602
OG0000041	Prao	Syaq.g_02688, Syaq.g_01612	Prao.g_01598
OG0000041	Prbi	Syaq.g_02688, Syaq.g_01612	Prbi.g_01833
OG0000041	Prad	Syaq.g_02688, Syaq.g_01612	Prad.g_00894
OG0000041	Prbd	Syaq.g_02688, Syaq.g_01612	Prbd.g_01478
OG0000041	Prag	Syaq.g_02688, Syaq.g_01612	Prag.g_01716
OG0000041	Praw	Syaq.g_02688, Syaq.g_01612	Praw.g_00562
OG0000041	Praa	Syaq.g_02688, Syaq.g_01612	Praa.g_01683
OG0000041	Prai	Syaq.g_02688, Syaq.g_01612	Prai.g_01684
OG0000041	Prab	Syaq.g_02688, Syaq.g_01612	Prab.g_01715
OG0000041	Pran	Syaq.g_02688, Syaq.g_01612	Pran.g_01016
OG0000041	Prae	Syaq.g_02688, Syaq.g_01612	Prae.g_01669
OG0000041	Prav	Syaq.g_02688, Syaq.g_01612	Prav.g_01808
OG0000041	Prax	Syaq.g_02688, Syaq.g_01612	Prax.g_01512
OG0000041	Pras	Syaq.g_02688, Syaq.g_01612	Pras.g_00597
OG0000041	Prau	Syaq.g_02688, Syaq.g_01612	Prau.g_01778
OG0000041	Prbm	Syaq.g_02688, Syaq.g_01612	Prbm.g_01886
OG0000041	Praj	Syaq.g_02688, Syaq.g_01612	Praj.g_01813
OG0000041	Prbb	Syaq.g_02688, Syaq.g_01612	Prbb.g_01868
OG0000041	Prbc	Syaq.g_02688, Syaq.g_01612	Prbc.g_00877
OG0000041	Pral	Syaq.g_02688, Syaq.g_01612	Pral.g_00155
OG0000041	Prat	Syaq.g_02688, Syaq.g_01612	Prat.g_01640
OG0000041	Pram	Syaq.g_02688, Syaq.g_01612	Pram.g_01680
OG0000041	Prbh	Syaq.g_02688, Syaq.g_01612	Prbh.g_01734
OG0000041	Prak	Syaq.g_02688, Syaq.g_01612	Prak.g_01692
OG0000041	Prap	Syaq.g_02688, Syaq.g_01612	Prap.g_01731
OG0000041	Prbe	Syaq.g_02688, Syaq.g_01612	Prbe.g_00938
OG0000041	Prbg	Syaq.g_02688, Syaq.g_01612	Prbg.g_01697
OG0000041	Prbn	Syaq.g_02688, Syaq.g_01612	Prbn.g_01793
OG0000041	Prbf	Syaq.g_02688, Syaq.g_01612	Prbf.g_00646
OG0000041	Syal	Syaq.g_02688	Syal.g_00649
OG0000041	Praf	Syaq.g_02688	Praf.g_00426
OG0000041	Prah	Syaq.g_02688	Prah.g_01737
OG0000041	Prbj	Syaq.g_02688	Prbj.g_00450
OG0000041	Prbk	Syaq.g_02688	Prbk.g_01406
OG0000041	Prbl	Syaq.g_02688	Prbl.g_00339
OG0000041	Syao	Syaq.g_02688	Syao.g_01637
OG0000041	Syag	Syaq.g_02688	Syag.g_00962
OG0000041	Syad	Syaq.g_02688	Syad.g_01281
OG0000041	Syaa	Syaq.g_02688	Syaa.g_00869
OG0000041	Syae	Syaq.g_02688	Syae.g_00802
OG0000041	Syaj	Syaq.g_02688	Syaj.g_00418
OG0000041	Syah	Syaq.g_02688	Syah.g_02039
OG0000041	Syac	Syaq.g_02688	Syac.g_00876
OG0000041	Syaf	Syaq.g_02688	Syaf.g_01414
OG0000041	Syai	Syaq.g_02688	Syai.g_02016
OG0000041	Syam	Syaq.g_02688	Syam.g_00765
OG0000041	Syap	Syaq.g_01612	Syap.g_01510
OG0000041	Syar	Syaq.g_01612	Syar.g_02993
OG0000041	Syas	Syaq.g_01612	Syas.g_02585
OG0000041	Syat	Syaq.g_01612	Syat.g_03006
OG0000042	Prad	Syaq.g_00200, Syaq.g_01044	Prad.g_01624
OG0000042	Prbi	Syaq.g_00200, Syaq.g_01044	Prbi.g_02001
OG0000042	Prao	Syaq.g_00200, Syaq.g_01044	Prao.g_01750
OG0000042	Prax	Syaq.g_00200, Syaq.g_01044	Prax.g_01401
OG0000042	Prbd	Syaq.g_00200, Syaq.g_01044	Prbd.g_01328
OG0000042	Praa	Syaq.g_00200, Syaq.g_01044	Praa.g_01839
OG0000042	Pras	Syaq.g_00200, Syaq.g_01044	Pras.g_00750
OG0000042	Prau	Syaq.g_00200, Syaq.g_01044	Prau.g_01932
OG0000042	Prae	Syaq.g_00200, Syaq.g_01044	Prae.g_01822
OG0000042	Prav	Syaq.g_00200, Syaq.g_01044	Prav.g_00696
OG0000042	Prab	Syaq.g_00200, Syaq.g_01044	Prab.g_01864
OG0000042	Pran	Syaq.g_00200, Syaq.g_01044	Pran.g_01167
OG0000042	Prai	Syaq.g_00200, Syaq.g_01044	Prai.g_01845
OG0000042	Pray	Syaq.g_00200, Syaq.g_01044	Pray.g_01371
OG0000042	Praz	Syaq.g_00200, Syaq.g_01044	Praz.g_00198
OG0000042	Prba	Syaq.g_00200, Syaq.g_01044	Prba.g_00775
OG0000042	Prag	Syaq.g_00200, Syaq.g_01044	Prag.g_01868
OG0000042	Praw	Syaq.g_00200, Syaq.g_01044	Praw.g_00032
OG0000042	Prac	Syaq.g_00200, Syaq.g_01044	Prac.g_00048
OG0000042	Praq	Syaq.g_00200, Syaq.g_01044	Praq.g_00770
OG0000042	Prar	Syaq.g_00200, Syaq.g_01044	Prar.g_00660
OG0000042	Prak	Syaq.g_00200, Syaq.g_01044	Prak.g_01850
OG0000042	Prap	Syaq.g_00200, Syaq.g_01044	Prap.g_01572
OG0000042	Prbe	Syaq.g_00200, Syaq.g_01044	Prbe.g_00766
OG0000042	Prbf	Syaq.g_00200, Syaq.g_01044	Prbf.g_00487
OG0000042	Prbg	Syaq.g_00200, Syaq.g_01044	Prbg.g_01855
OG0000042	Prbn	Syaq.g_00200, Syaq.g_01044	Prbn.g_00988
OG0000042	Pram	Syaq.g_00200, Syaq.g_01044	Pram.g_01841
OG0000042	Prbh	Syaq.g_00200, Syaq.g_01044	Prbh.g_01573
OG0000042	Pral	Syaq.g_00200, Syaq.g_01044	Pral.g_00313
OG0000042	Prat	Syaq.g_00200, Syaq.g_01044	Prat.g_01796
OG0000042	Prbm	Syaq.g_00200, Syaq.g_01044	Prbm.g_02102
OG0000042	Prbc	Syaq.g_00200, Syaq.g_01044	Prbc.g_00203
OG0000042	Prbb	Syaq.g_00200, Syaq.g_01044	Prbb.g_02069
OG0000042	Praj	Syaq.g_00200, Syaq.g_01044	Praj.g_02020
OG0000042	Prah	Syaq.g_00200, Syaq.g_01044	Prah.g_00135, Prah.g_01256
OG0000042	Praf	Syaq.g_00200, Syaq.g_01044	Praf.g_00164, Praf.g_00920
OG0000042	Prbk	Syaq.g_00200, Syaq.g_01044	Prbk.g_01495, Prbk.g_00140
OG0000042	Prbl	Syaq.g_00200, Syaq.g_01044	Prbl.g_01236, Prbl.g_01121
OG0000042	Prbj	Syaq.g_00200, Syaq.g_01044	Prbj.g_01808, Prbj.g_00001
OG0000042	Syap	Syaq.g_00200, Syaq.g_01044	Syap.g_01891, Syap.g_01120
OG0000042	Syas	Syaq.g_00200, Syaq.g_01044	Syas.g_01121, Syas.g_02147
OG0000042	Syat	Syaq.g_00200, Syaq.g_01044	Syat.g_00223, Syat.g_02222
OG0000042	Syar	Syaq.g_00200, Syaq.g_01044	Syar.g_00595, Syar.g_01970
OG0000042	Syao	Syaq.g_00200, Syaq.g_01044	Syao.g_00019, Syao.g_01941
OG0000042	Syan	Syaq.g_00200, Syaq.g_01044	Syan.g_00991, Syan.g_02643, Syan.g_01888
OG0000042	Syac	Syaq.g_00200, Syaq.g_01044	Syac.g_00146
OG0000042	Syah	Syaq.g_00200, Syaq.g_01044	Syah.g_00261
OG0000042	Syaa	Syaq.g_00200, Syaq.g_01044	Syaa.g_00103
OG0000042	Syaf	Syaq.g_00200, Syaq.g_01044	Syaf.g_00403
OG0000042	Syai	Syaq.g_00200, Syaq.g_01044	Syai.g_00099
OG0000042	Syam	Syaq.g_00200, Syaq.g_01044	Syam.g_00107
OG0000042	Syae	Syaq.g_00200, Syaq.g_01044	Syae.g_01821
OG0000042	Syad	Syaq.g_00200, Syaq.g_01044	Syad.g_00333
OG0000042	Syaj	Syaq.g_00200, Syaq.g_01044	Syaj.g_02399
OG0000042	Syag	Syaq.g_00200, Syaq.g_01044	Syag.g_01094, Syag.g_02378
OG0000042	Syab	Syaq.g_00200, Syaq.g_01044	Syab.g_01019, Syab.g_00099
OG0000042	Syal	Syaq.g_00200, Syaq.g_01044	Syal.g_01705, Syal.g_01508
OG0000042	Syak	Syaq.g_00200, Syaq.g_01044	Syak.g_00843, Syak.g_01681
OG0000043	Syak	Syaq.g_01920	Syak.g_00335
OG0000043	Pral	Syaq.g_01920	Pral.g_01347
OG0000043	Prat	Syaq.g_01920	Prat.g_01176
OG0000043	Prak	Syaq.g_01920	Prak.g_01193
OG0000043	Prap	Syaq.g_01920	Prap.g_00477
OG0000043	Prbe	Syaq.g_01920	Prbe.g_01570
OG0000043	Prbf	Syaq.g_01920	Prbf.g_00897
OG0000043	Prbg	Syaq.g_01920	Prbg.g_01507
OG0000043	Prbn	Syaq.g_01920	Prbn.g_01168
OG0000043	Pram	Syaq.g_01920	Pram.g_01161
OG0000043	Prbh	Syaq.g_01920	Prbh.g_01304
OG0000043	Syag	Syaq.g_01920	Syag.g_00564
OG0000043	Praj	Syaq.g_01920	Praj.g_00864
OG0000043	Prbb	Syaq.g_01920	Prbb.g_00909
OG0000043	Prbc	Syaq.g_01920	Prbc.g_01953
OG0000043	Prbm	Syaq.g_01920	Prbm.g_00906
OG0000043	Syae	Syaq.g_01920	Syae.g_00117
OG0000043	Syad	Syaq.g_01920	Syad.g_02119
OG0000043	Syaj	Syaq.g_01920	Syaj.g_01247
OG0000043	Syab	Syaq.g_01920	Syab.g_01785
OG0000043	Syal	Syaq.g_01920	Syal.g_02547
OG0000043	Syac	Syaq.g_01920	Syac.g_01100
OG0000043	Syah	Syaq.g_01920	Syah.g_01546
OG0000043	Syai	Syaq.g_01920	Syai.g_01599
OG0000043	Syaf	Syaq.g_01920	Syaf.g_01747
OG0000043	Syam	Syaq.g_01920	Syam.g_01041
OG0000043	Syaa	Syaq.g_01920	Syaa.g_01437
OG0000044	Pral	Syaq.g_00107, Syaq.g_02701	Pral.g_01888
OG0000044	Prbm	Syaq.g_00107, Syaq.g_02701	Prbm.g_00478, Prbm.g_01281
OG0000044	Prbb	Syaq.g_00107, Syaq.g_02701	Prbb.g_00079
OG0000044	Prbc	Syaq.g_00107, Syaq.g_02701	Prbc.g_00533
OG0000044	Pram	Syaq.g_00107, Syaq.g_02701	Pram.g_01620
OG0000044	Prbh	Syaq.g_00107, Syaq.g_02701	Prbh.g_01794
OG0000044	Prab	Syaq.g_00107, Syaq.g_02701	Prab.g_01648
OG0000044	Pran	Syaq.g_00107, Syaq.g_02701	Pran.g_00949
OG0000044	Prbi	Syaq.g_00107, Syaq.g_02701	Prbi.g_01744, Prbi.g_01760
OG0000044	Prac	Syaq.g_00107, Syaq.g_02701	Prac.g_00892
OG0000044	Praq	Syaq.g_00107, Syaq.g_02701	Praq.g_00058
OG0000044	Prar	Syaq.g_00107, Syaq.g_02701	Prar.g_01172
OG0000044	Pray	Syaq.g_00107, Syaq.g_02701	Pray.g_00002
OG0000044	Praz	Syaq.g_00107, Syaq.g_02701	Praz.g_00693
OG0000044	Prba	Syaq.g_00107, Syaq.g_02701	Prba.g_00002
OG0000044	Prad	Syaq.g_00107, Syaq.g_02701	Prad.g_01213
OG0000044	Prat	Syaq.g_00107, Syaq.g_02701	Prat.g_00619
OG0000044	Syad	Syaq.g_00107, Syaq.g_02701	Syad.g_02214
OG0000044	Syaj	Syaq.g_00107, Syaq.g_02701	Syaj.g_01344
OG0000044	Syae	Syaq.g_00107, Syaq.g_02701	Syae.g_00098
OG0000044	Syat	Syaq.g_00107	Syat.g_00933, Syat.g_01910, Syat.g_00146, Syat.g_03333
OG0000044	Syap	Syaq.g_00107	Syap.g_00378
OG0000044	Syas	Syaq.g_00107	Syas.g_00894, Syas.g_02453
