Orthogroup	Species	Syae	Orthologs
OG0000116	Prbi	Syae.g_00939	Prbi.g_01197
OG0000116	Praa	Syae.g_00939	Praa.g_01150
OG0000116	Prav	Syae.g_00939	Prav.g_00055
OG0000116	Prac	Syae.g_00939	Prac.g_00995
OG0000116	Praq	Syae.g_00939	Praq.g_01323
OG0000116	Prar	Syae.g_00939	Prar.g_01273
OG0000116	Prad	Syae.g_00939	Prad.g_01506
OG0000116	Prag	Syae.g_00939	Prag.g_01143
OG0000116	Praw	Syae.g_00939	Praw.g_00224
OG0000116	Prax	Syae.g_00939	Prax.g_00190
OG0000116	Prbd	Syae.g_00939	Prbd.g_00458
OG0000116	Prao	Syae.g_00939	Prao.g_01099
OG0000116	Prab	Syae.g_00939	Prab.g_01209
OG0000116	Pran	Syae.g_00939	Pran.g_00070
OG0000116	Prai	Syae.g_00939	Prai.g_01162
OG0000116	Prbm	Syae.g_00939	Prbm.g_01560
OG0000116	Praj	Syae.g_00939	Praj.g_01471
OG0000116	Prbb	Syae.g_00939	Prbb.g_01528
OG0000116	Prbc	Syae.g_00939	Prbc.g_01457
OG0000116	Prak	Syae.g_00939	Prak.g_01183
OG0000116	Prap	Syae.g_00939	Prap.g_00467
OG0000116	Prbn	Syae.g_00939	Prbn.g_01178
OG0000116	Prbe	Syae.g_00939	Prbe.g_01560
OG0000116	Prbf	Syae.g_00939	Prbf.g_00907
OG0000116	Prbg	Syae.g_00939	Prbg.g_01497
OG0000116	Pram	Syae.g_00939	Pram.g_01151
OG0000116	Prbh	Syae.g_00939	Prbh.g_01294
OG0000116	Pral	Syae.g_00939	Pral.g_01356
OG0000116	Prat	Syae.g_00939	Prat.g_01166
OG0000116	Prah	Syae.g_00939	Prah.g_01337
OG0000116	Praf	Syae.g_00939	Praf.g_00825
OG0000116	Prbj	Syae.g_00939	Prbj.g_00956
OG0000116	Prbk	Syae.g_00939	Prbk.g_01034
OG0000116	Prbl	Syae.g_00939	Prbl.g_02069
OG0000116	Syag	Syae.g_00939	Syag.g_01156
OG0000116	Syak	Syae.g_00939	Syak.g_00911
OG0000116	Syab	Syae.g_00939	Syab.g_00945
OG0000116	Syal	Syae.g_00939	Syal.g_01630
OG0000116	Syaq	Syae.g_00939	Syaq.g_00263
OG0000116	Syao	Syae.g_00939	Syao.g_00137
OG0000116	Syar	Syae.g_00939	Syar.g_01525, Syar.g_02255
OG0000116	Syan	Syae.g_00939	Syan.g_02710, Syan.g_00460
OG0000116	Syap	Syae.g_00939	Syap.g_00241
OG0000116	Syas	Syae.g_00939	Syas.g_01198, Syas.g_00317
OG0000116	Syat	Syae.g_00939	Syat.g_02641
OG0000116	Syad	Syae.g_00939	Syad.g_01123
OG0000116	Syaj	Syae.g_00939	Syaj.g_00289
OG0000116	Syac	Syae.g_00939	Syac.g_00753
OG0000116	Syah	Syae.g_00939	Syah.g_02175
OG0000116	Syaf	Syae.g_00939	Syaf.g_01276
OG0000116	Syai	Syae.g_00939	Syai.g_02156
OG0000116	Syam	Syae.g_00939	Syam.g_01807
OG0000116	Syaa	Syae.g_00939	Syaa.g_00757
OG0000117	Prao	Syae.g_00647	Prao.g_01332
OG0000117	Prag	Syae.g_00647	Prag.g_01298
OG0000117	Praw	Syae.g_00647	Praw.g_00926
OG0000117	Prav	Syae.g_00647	Prav.g_01390
OG0000117	Prad	Syae.g_00647	Prad.g_01214
OG0000117	Pras	Syae.g_00647	Pras.g_00150
OG0000117	Prau	Syae.g_00647	Prau.g_01318
OG0000117	Prax	Syae.g_00647	Prax.g_01959
OG0000117	Prbi	Syae.g_00647	Prbi.g_01330
OG0000117	Prae	Syae.g_00647	Prae.g_01263
OG0000117	Prbd	Syae.g_00647	Prbd.g_01895
OG0000117	Praa	Syae.g_00647	Praa.g_01255
OG0000117	Prai	Syae.g_00647	Prai.g_01273
OG0000117	Prac	Syae.g_00647	Prac.g_01955
OG0000117	Praq	Syae.g_00647	Praq.g_00084
OG0000117	Prar	Syae.g_00647	Prar.g_01003
OG0000117	Pray	Syae.g_00647	Pray.g_01927
OG0000117	Praz	Syae.g_00647	Praz.g_01237
OG0000117	Prba	Syae.g_00647	Prba.g_01135
OG0000117	Prab	Syae.g_00647	Prab.g_00717
OG0000117	Pran	Syae.g_00647	Pran.g_01466
OG0000117	Praj	Syae.g_00647	Praj.g_01355
OG0000117	Prbb	Syae.g_00647	Prbb.g_01399
OG0000117	Prbc	Syae.g_00647	Prbc.g_00102
OG0000117	Pram	Syae.g_00647	Pram.g_01112
OG0000117	Prbh	Syae.g_00647	Prbh.g_01255
OG0000117	Prak	Syae.g_00647	Prak.g_01145
OG0000117	Prap	Syae.g_00647	Prap.g_00429
OG0000117	Prbe	Syae.g_00647	Prbe.g_01522
OG0000117	Prbf	Syae.g_00647	Prbf.g_00945
OG0000117	Prbg	Syae.g_00647	Prbg.g_01459
OG0000117	Prbn	Syae.g_00647	Prbn.g_00389
OG0000117	Pral	Syae.g_00647	Pral.g_01396, Pral.g_01398, Pral.g_01397
OG0000117	Prbm	Syae.g_00647	Prbm.g_01522
OG0000117	Prat	Syae.g_00647	Prat.g_01129
OG0000117	Prbj	Syae.g_00647	Prbj.g_01915
OG0000117	Prbk	Syae.g_00647	Prbk.g_01496
OG0000117	Prbl	Syae.g_00647	Prbl.g_01384
OG0000117	Praf	Syae.g_00647	Praf.g_00919
OG0000117	Prah	Syae.g_00647	Prah.g_01257
OG0000117	Syak	Syae.g_00647	Syak.g_00846
OG0000117	Syaq	Syae.g_00647	Syaq.g_00203
OG0000117	Syag	Syae.g_00647	Syag.g_01097
OG0000117	Syab	Syae.g_00647	Syab.g_01018
OG0000117	Syal	Syae.g_00647	Syal.g_01704
OG0000117	Syap	Syae.g_00647	Syap.g_01889
OG0000117	Syas	Syae.g_00647	Syas.g_01122
OG0000117	Syat	Syae.g_00647	Syat.g_00224
OG0000117	Syar	Syae.g_00647	Syar.g_01969
OG0000117	Syan	Syae.g_00647	Syan.g_02644
OG0000117	Syao	Syae.g_00647	Syao.g_00169
OG0000117	Syad	Syae.g_00647	Syad.g_01510
OG0000117	Syaj	Syae.g_00647	Syaj.g_00637
OG0000117	Syaa	Syae.g_00647	Syaa.g_01009
OG0000117	Syac	Syae.g_00647	Syac.g_01477
OG0000117	Syah	Syae.g_00647	Syah.g_01425
OG0000117	Syaf	Syae.g_00647	Syaf.g_01605
OG0000117	Syai	Syae.g_00647	Syai.g_01756
OG0000117	Syam	Syae.g_00647	Syam.g_00904
OG0000118	Prai	Syae.g_02479	Prai.g_01347
OG0000118	Prab	Syae.g_02479	Prab.g_01338
OG0000118	Pran	Syae.g_02479	Pran.g_00864
OG0000118	Prav	Syae.g_02479	Prav.g_01450
OG0000118	Prad	Syae.g_02479	Prad.g_00616
OG0000118	Prac	Syae.g_02479	Prac.g_00187
OG0000118	Praq	Syae.g_02479	Praq.g_00145
OG0000118	Prar	Syae.g_02479	Prar.g_00943
OG0000118	Prbi	Syae.g_02479	Prbi.g_01403
OG0000118	Prao	Syae.g_02479	Prao.g_01264
OG0000118	Pras	Syae.g_02479	Pras.g_00221, Pras.g_00222
OG0000118	Prax	Syae.g_02479	Prax.g_01887
OG0000118	Pray	Syae.g_02479	Pray.g_01858
OG0000118	Praz	Syae.g_02479	Praz.g_01168
OG0000118	Prba	Syae.g_02479	Prba.g_01204
OG0000118	Prbd	Syae.g_02479	Prbd.g_01789
OG0000118	Praa	Syae.g_02479	Praa.g_01330
OG0000118	Prae	Syae.g_02479	Prae.g_01341
OG0000118	Prau	Syae.g_02479	Prau.g_01383
OG0000118	Prag	Syae.g_02479	Prag.g_01367
OG0000118	Praw	Syae.g_02479	Praw.g_00993
OG0000118	Pram	Syae.g_02479	Pram.g_01242
OG0000118	Prbh	Syae.g_02479	Prbh.g_01385
OG0000118	Prat	Syae.g_02479	Prat.g_01261
OG0000118	Prak	Syae.g_02479	Prak.g_01290
OG0000118	Prap	Syae.g_02479	Prap.g_00574
OG0000118	Prbe	Syae.g_02479	Prbe.g_00880
OG0000118	Prbf	Syae.g_02479	Prbf.g_00013
OG0000118	Prbg	Syae.g_02479	Prbg.g_00490
OG0000118	Prbn	Syae.g_02479	Prbn.g_01071
OG0000118	Pral	Syae.g_02479	Pral.g_01269
OG0000118	Praj	Syae.g_02479	Praj.g_01540
OG0000118	Prbc	Syae.g_02479	Prbc.g_00577
OG0000118	Prbb	Syae.g_02479	Prbb.g_01598
OG0000118	Prbm	Syae.g_02479	Prbm.g_01622
OG0000118	Prbj	Syae.g_02479	Prbj.g_01742
OG0000118	Prbk	Syae.g_02479	Prbk.g_01169
OG0000118	Prbl	Syae.g_02479	Prbl.g_01736
OG0000118	Praf	Syae.g_02479	Praf.g_00779
OG0000118	Prah	Syae.g_02479	Prah.g_01378
OG0000118	Syar	Syae.g_02479	Syar.g_02793
OG0000118	Syas	Syae.g_02479	Syas.g_02835
OG0000118	Syat	Syae.g_02479	Syat.g_01168
OG0000118	Syan	Syae.g_02479	Syan.g_01241, Syan.g_01237
OG0000118	Syaq	Syae.g_02479	Syaq.g_00325, Syaq.g_00316
OG0000118	Syap	Syae.g_02479	Syap.g_02286
OG0000118	Syao	Syae.g_02479	Syao.g_01475
OG0000118	Syag	Syae.g_02479	Syag.g_01232
OG0000118	Syak	Syae.g_02479	Syak.g_00954
OG0000118	Syab	Syae.g_02479	Syab.g_00897
OG0000118	Syal	Syae.g_02479	Syal.g_01583
OG0000118	Syad	Syae.g_02479	Syad.g_01104
OG0000118	Syaj	Syae.g_02479	Syaj.g_00267
OG0000118	Syaa	Syae.g_02479	Syaa.g_01874
OG0000118	Syac	Syae.g_02479	Syac.g_01728
OG0000118	Syah	Syae.g_02479	Syah.g_01173
OG0000118	Syaf	Syae.g_02479	Syaf.g_02544
OG0000118	Syai	Syae.g_02479	Syai.g_00818
OG0000118	Syam	Syae.g_02479	Syam.g_01698
OG0000119	Prab	Syae.g_00904	Prab.g_01356
OG0000119	Pran	Syae.g_00904	Pran.g_00845
OG0000119	Prai	Syae.g_00904	Prai.g_01366
OG0000119	Prad	Syae.g_00904	Prad.g_00598
OG0000119	Prbi	Syae.g_00904	Prbi.g_01435
OG0000119	Pray	Syae.g_00904	Pray.g_01833
OG0000119	Praz	Syae.g_00904	Praz.g_01143
OG0000119	Prba	Syae.g_00904	Prba.g_00200
OG0000119	Prav	Syae.g_00904	Prav.g_01469
OG0000119	Pras	Syae.g_00904	Pras.g_00246
OG0000119	Praa	Syae.g_00904	Praa.g_01362
OG0000119	Prax	Syae.g_00904	Prax.g_01867
OG0000119	Prac	Syae.g_00904	Prac.g_00213
OG0000119	Praq	Syae.g_00904	Praq.g_00171
OG0000119	Prar	Syae.g_00904	Prar.g_00915
OG0000119	Prao	Syae.g_00904	Prao.g_01243
OG0000119	Prag	Syae.g_00904	Prag.g_01385
OG0000119	Praw	Syae.g_00904	Praw.g_01012
OG0000119	Prae	Syae.g_00904	Prae.g_01364
OG0000119	Prbd	Syae.g_00904	Prbd.g_01768
OG0000119	Prau	Syae.g_00904	Prau.g_01405
OG0000119	Prbb	Syae.g_00904	Prbb.g_01632
OG0000119	Praj	Syae.g_00904	Praj.g_01568
OG0000119	Prbc	Syae.g_00904	Prbc.g_00650
OG0000119	Prbm	Syae.g_00904	Prbm.g_01653
OG0000119	Pral	Syae.g_00904	Pral.g_01861, Pral.g_01063
OG0000119	Prat	Syae.g_00904	Prat.g_00647, Prat.g_01452
OG0000119	Prbj	Syae.g_00904	Prbj.g_00740, Prbj.g_00778
OG0000119	Prbk	Syae.g_00904	Prbk.g_01746, Prbk.g_01786
OG0000119	Prbl	Syae.g_00904	Prbl.g_00007, Prbl.g_00046
OG0000119	Praf	Syae.g_00904	Praf.g_01108, Praf.g_01143
OG0000119	Prah	Syae.g_00904	Prah.g_01007, Prah.g_01048
OG0000119	Prak	Syae.g_00904	Prak.g_01226, Prak.g_01488
OG0000119	Prap	Syae.g_00904	Prap.g_00510, Prap.g_00218
OG0000119	Prbe	Syae.g_00904	Prbe.g_01603, Prbe.g_00214
OG0000119	Prbf	Syae.g_00904	Prbf.g_00864, Prbf.g_00254
OG0000119	Prbg	Syae.g_00904	Prbg.g_01540, Prbg.g_00688
OG0000119	Prbn	Syae.g_00904	Prbn.g_01135, Prbn.g_00885
OG0000119	Prbh	Syae.g_00904	Prbh.g_01333, Prbh.g_00194
OG0000119	Pram	Syae.g_00904	Pram.g_01283
OG0000119	Syal	Syae.g_00904	Syal.g_02056
OG0000119	Syat	Syae.g_00904	Syat.g_00309
OG0000119	Syan	Syae.g_00904	Syan.g_02672
OG0000119	Syak	Syae.g_00904	Syak.g_00917
OG0000119	Syaa	Syae.g_00904	Syaa.g_00785
OG0000119	Syai	Syae.g_00904	Syai.g_02127
OG0000119	Syad	Syae.g_00904	Syad.g_01168
OG0000119	Syaj	Syae.g_00904	Syaj.g_00317
OG0000120	Prag	Syae.g_01912	Prag.g_01423
OG0000120	Praw	Syae.g_01912	Praw.g_01050
OG0000120	Prbd	Syae.g_01912	Prbd.g_01737
OG0000120	Prad	Syae.g_01912	Prad.g_00564
OG0000120	Prbm	Syae.g_01912	Prbm.g_00707
OG0000120	Prbb	Syae.g_01912	Prbb.g_00678
OG0000120	Praj	Syae.g_01912	Praj.g_00664
OG0000120	Prbc	Syae.g_01912	Prbc.g_01753
OG0000120	Prbi	Syae.g_01912	Prbi.g_01460
OG0000120	Prae	Syae.g_01912	Prae.g_01389
OG0000120	Pras	Syae.g_01912	Pras.g_00273, Pras.g_00272, Pras.g_00271, Pras.g_00330
OG0000120	Praa	Syae.g_01912	Praa.g_01387
OG0000120	Pray	Syae.g_01912	Pray.g_01808
OG0000120	Praz	Syae.g_01912	Praz.g_01118
OG0000120	Prba	Syae.g_01912	Prba.g_00175
OG0000120	Prai	Syae.g_01912	Prai.g_01443
OG0000120	Prab	Syae.g_01912	Prab.g_01447
OG0000120	Pran	Syae.g_01912	Pran.g_00752
OG0000120	Prao	Syae.g_01912	Prao.g_01215
OG0000120	Pram	Syae.g_01912	Pram.g_01446
OG0000120	Prbh	Syae.g_01912	Prbh.g_00031
OG0000120	Prak	Syae.g_01912	Prak.g_01349
OG0000120	Prap	Syae.g_01912	Prap.g_00079
OG0000120	Prbe	Syae.g_01912	Prbe.g_00353
OG0000120	Prbf	Syae.g_01912	Prbf.g_00115
OG0000120	Prbg	Syae.g_01912	Prbg.g_00549
OG0000120	Prbn	Syae.g_01912	Prbn.g_00170
OG0000120	Prau	Syae.g_01912	Prau.g_01430
OG0000120	Prac	Syae.g_01912	Prac.g_00248
OG0000120	Praq	Syae.g_01912	Praq.g_00208
OG0000120	Prar	Syae.g_01912	Prar.g_00880
OG0000120	Prax	Syae.g_01912	Prax.g_01832
OG0000120	Prav	Syae.g_01912	Prav.g_01513
OG0000120	Pral	Syae.g_01912	Pral.g_00702
OG0000120	Prat	Syae.g_01912	Prat.g_00344
OG0000120	Syao	Syae.g_01912	Syao.g_02009
OG0000120	Syap	Syae.g_01912	Syap.g_02075
OG0000120	Syas	Syae.g_01912	Syas.g_01828
OG0000120	Syat	Syae.g_01912	Syat.g_02132
OG0000120	Syar	Syae.g_01912	Syar.g_00713
OG0000120	Syan	Syae.g_01912	Syan.g_01966
OG0000120	Syag	Syae.g_01912	Syag.g_02535
OG0000120	Prbj	Syae.g_01912	Prbj.g_01465
OG0000120	Prbk	Syae.g_01912	Prbk.g_00477
OG0000120	Prbl	Syae.g_01912	Prbl.g_00892
OG0000120	Praf	Syae.g_01912	Praf.g_02343
OG0000120	Prah	Syae.g_01912	Prah.g_02192
OG0000120	Syaq	Syae.g_01912	Syaq.g_00883
OG0000120	Syak	Syae.g_01912	Syak.g_01526
OG0000120	Syab	Syae.g_01912	Syab.g_00229
OG0000120	Syal	Syae.g_01912	Syal.g_01324
OG0000120	Syaj	Syae.g_01912	Syaj.g_02502
OG0000120	Syac	Syae.g_01912	Syac.g_00233
OG0000120	Syad	Syae.g_01912	Syad.g_00459
OG0000120	Syah	Syae.g_01912	Syah.g_00145
OG0000120	Syam	Syae.g_01912	Syam.g_00172
OG0000120	Syaf	Syae.g_01912	Syaf.g_00313
OG0000120	Syai	Syae.g_01912	Syai.g_00198
OG0000120	Syaa	Syae.g_01912	Syaa.g_00201
OG0000121	Prad	Syae.g_02649	Prad.g_00513
OG0000121	Prag	Syae.g_02649	Prag.g_01492
OG0000121	Praw	Syae.g_02649	Praw.g_01078
OG0000121	Prab	Syae.g_02649	Prab.g_01468
OG0000121	Pran	Syae.g_02649	Pran.g_00731
OG0000121	Prai	Syae.g_02649	Prai.g_01465
OG0000121	Prbi	Syae.g_02649	Prbi.g_01593
OG0000121	Prae	Syae.g_02649	Prae.g_01461
OG0000121	Prbd	Syae.g_02649	Prbd.g_01687
OG0000121	Pray	Syae.g_02649	Pray.g_01720
OG0000121	Praz	Syae.g_02649	Praz.g_01039
OG0000121	Prba	Syae.g_02649	Prba.g_00711
OG0000121	Prax	Syae.g_02649	Prax.g_01726
OG0000121	Prao	Syae.g_02649	Prao.g_01399
OG0000121	Praa	Syae.g_02649	Praa.g_01478
OG0000121	Pras	Syae.g_02649	Pras.g_00352
OG0000121	Prau	Syae.g_02649	Prau.g_01533
OG0000121	Prac	Syae.g_02649	Prac.g_00409
OG0000121	Praq	Syae.g_02649	Praq.g_00296
OG0000121	Prar	Syae.g_02649	Prar.g_00337
OG0000121	Prav	Syae.g_02649	Prav.g_01580
OG0000121	Prak	Syae.g_02649	Prak.g_01393
OG0000121	Prap	Syae.g_02649	Prap.g_00123
OG0000121	Prbe	Syae.g_02649	Prbe.g_00309
OG0000121	Prbf	Syae.g_02649	Prbf.g_00159
OG0000121	Prbg	Syae.g_02649	Prbg.g_00593
OG0000121	Prbn	Syae.g_02649	Prbn.g_00214
OG0000121	Pram	Syae.g_02649	Pram.g_01376
OG0000121	Prbh	Syae.g_02649	Prbh.g_00101
OG0000121	Prbc	Syae.g_02649	Prbc.g_00711
OG0000121	Praj	Syae.g_02649	Praj.g_01634
OG0000121	Prbb	Syae.g_02649	Prbb.g_01688
OG0000121	Prbm	Syae.g_02649	Prbm.g_01712
OG0000121	Pral	Syae.g_02649	Pral.g_01159
OG0000121	Prat	Syae.g_02649	Prat.g_01355
OG0000121	Praf	Syae.g_02649	Praf.g_01796
OG0000121	Prah	Syae.g_02649	Prah.g_00406
OG0000121	Prbj	Syae.g_02649	Prbj.g_01064, Prbj.g_01058
OG0000121	Prbk	Syae.g_02649	Prbk.g_00267, Prbk.g_00261
OG0000121	Prbl	Syae.g_02649	Prbl.g_00234, Prbl.g_00240
OG0000121	Syar	Syae.g_02649	Syar.g_02806
OG0000121	Syat	Syae.g_02649	Syat.g_01223
OG0000121	Syap	Syae.g_02649	Syap.g_02471
OG0000121	Syan	Syae.g_02649	Syan.g_01273
OG0000121	Syao	Syae.g_02649	Syao.g_01489
OG0000121	Syas	Syae.g_02649	Syas.g_02821
OG0000121	Syab	Syae.g_02649	Syab.g_00772
OG0000121	Syal	Syae.g_02649	Syal.g_00374
OG0000121	Syag	Syae.g_02649	Syag.g_01414
OG0000121	Syaq	Syae.g_02649	Syaq.g_00375
OG0000121	Syak	Syae.g_02649	Syak.g_01044
OG0000121	Syac	Syae.g_02649	Syac.g_01635
OG0000121	Syah	Syae.g_02649	Syah.g_01287
OG0000121	Syad	Syae.g_02649	Syad.g_02280
OG0000121	Syaj	Syae.g_02649	Syaj.g_01383
OG0000121	Syam	Syae.g_02649	Syam.g_01615
OG0000121	Syaf	Syae.g_02649	Syaf.g_02419
OG0000121	Syai	Syae.g_02649	Syai.g_00951
OG0000121	Syaa	Syae.g_02649	Syaa.g_01777
OG0000122	Pray	Syae.g_00112	Pray.g_01682
OG0000122	Praz	Syae.g_00112	Praz.g_01001
OG0000122	Prba	Syae.g_00112	Prba.g_00348
OG0000122	Praa	Syae.g_00112	Praa.g_01516
OG0000122	Prax	Syae.g_00112	Prax.g_01688
OG0000122	Prao	Syae.g_00112	Prao.g_01436
OG0000122	Prad	Syae.g_00112	Prad.g_00474
OG0000122	Prag	Syae.g_00112	Prag.g_01530
OG0000122	Praw	Syae.g_00112	Praw.g_00377
OG0000122	Prav	Syae.g_00112	Prav.g_01618
OG0000122	Prac	Syae.g_00112	Prac.g_00371
OG0000122	Praq	Syae.g_00112	Praq.g_00334
OG0000122	Prar	Syae.g_00112	Prar.g_00807
OG0000122	Prae	Syae.g_00112	Prae.g_01499
OG0000122	Pras	Syae.g_00112	Pras.g_00391
OG0000122	Prau	Syae.g_00112	Prau.g_01571
OG0000122	Prbd	Syae.g_00112	Prbd.g_01649
OG0000122	Prbi	Syae.g_00112	Prbi.g_01630
OG0000122	Prab	Syae.g_00112	Prab.g_01506
OG0000122	Pran	Syae.g_00112	Pran.g_00693
OG0000122	Pral	Syae.g_00112	Pral.g_01116
OG0000122	Prat	Syae.g_00112	Prat.g_00781, Prat.g_01398
OG0000122	Prak	Syae.g_00112	Prak.g_01248, Prak.g_01434
OG0000122	Prap	Syae.g_00112	Prap.g_00532, Prap.g_00164
OG0000122	Prbe	Syae.g_00112	Prbe.g_01625, Prbe.g_00268
OG0000122	Prbf	Syae.g_00112	Prbf.g_00055, Prbf.g_00200
OG0000122	Prbg	Syae.g_00112	Prbg.g_00448, Prbg.g_00634
OG0000122	Prbn	Syae.g_00112	Prbn.g_01113, Prbn.g_00255
OG0000122	Pram	Syae.g_00112	Pram.g_01204, Pram.g_01334
OG0000122	Prbh	Syae.g_00112	Prbh.g_01347, Prbh.g_00143
OG0000122	Prbm	Syae.g_00112	Prbm.g_01751
OG0000122	Praj	Syae.g_00112	Praj.g_01673
OG0000122	Prbb	Syae.g_00112	Prbb.g_01727
OG0000122	Prbc	Syae.g_00112	Prbc.g_00750
OG0000122	Praf	Syae.g_00112	Praf.g_00976
OG0000122	Prah	Syae.g_00112	Prah.g_01203
OG0000122	Prbj	Syae.g_00112	Prbj.g_02627
OG0000122	Prbk	Syae.g_00112	Prbk.g_02664
OG0000122	Prbl	Syae.g_00112	Prbl.g_01808
OG0000122	Syao	Syae.g_00112	Syao.g_01247
OG0000122	Syas	Syae.g_00112	Syas.g_00393
OG0000122	Syab	Syae.g_00112	Syab.g_01839
OG0000122	Syal	Syae.g_00112	Syal.g_02602
OG0000122	Syaq	Syae.g_00112	Syaq.g_02118
OG0000122	Syak	Syae.g_00112	Syak.g_00081
OG0000122	Syag	Syae.g_00112	Syag.g_00446
OG0000122	Syad	Syae.g_00112	Syad.g_02122
OG0000122	Syaj	Syae.g_00112	Syaj.g_01250
OG0000122	Syai	Syae.g_00112	Syai.g_01143
OG0000122	Syam	Syae.g_00112	Syam.g_01436
OG0000122	Syac	Syae.g_00112	Syac.g_01013
OG0000122	Syah	Syae.g_00112	Syah.g_01900
OG0000122	Syaa	Syae.g_00112	Syaa.g_01598
OG0000123	Prai	Syae.g_02131	Prai.g_01789
OG0000123	Prab	Syae.g_02131	Prab.g_01809
OG0000123	Pran	Syae.g_02131	Pran.g_01112
OG0000123	Prao	Syae.g_02131	Prao.g_01694
OG0000123	Prag	Syae.g_02131	Prag.g_01811
OG0000123	Praw	Syae.g_02131	Praw.g_00089
OG0000123	Prav	Syae.g_02131	Prav.g_00639
OG0000123	Prac	Syae.g_02131	Prac.g_00554
OG0000123	Praq	Syae.g_02131	Praq.g_00873
OG0000123	Prar	Syae.g_02131	Prar.g_01021
OG0000123	Pray	Syae.g_02131	Pray.g_01313
OG0000123	Praz	Syae.g_02131	Praz.g_00256
OG0000123	Prba	Syae.g_02131	Prba.g_00436
OG0000123	Prae	Syae.g_02131	Prae.g_01766
OG0000123	Prax	Syae.g_02131	Prax.g_01345
OG0000123	Prad	Syae.g_02131	Prad.g_00800
OG0000123	Pras	Syae.g_02131	Pras.g_00694
OG0000123	Prau	Syae.g_02131	Prau.g_01876
OG0000123	Prbi	Syae.g_02131	Prbi.g_01945
OG0000123	Prbd	Syae.g_02131	Prbd.g_01384
OG0000123	Praa	Syae.g_02131	Praa.g_01782
OG0000123	Prak	Syae.g_02131	Prak.g_01787
OG0000123	Prap	Syae.g_02131	Prap.g_01635
OG0000123	Prbe	Syae.g_02131	Prbe.g_00829
OG0000123	Prbf	Syae.g_02131	Prbf.g_00551
OG0000123	Prbg	Syae.g_02131	Prbg.g_01792
OG0000123	Prbn	Syae.g_02131	Prbn.g_01888
OG0000123	Pram	Syae.g_02131	Pram.g_01777
OG0000123	Prbh	Syae.g_02131	Prbh.g_01637
OG0000123	Pral	Syae.g_02131	Pral.g_00250
OG0000123	Prat	Syae.g_02131	Prat.g_01733
OG0000123	Praj	Syae.g_02131	Praj.g_01959
OG0000123	Prbc	Syae.g_02131	Prbc.g_00277
OG0000123	Prbm	Syae.g_02131	Prbm.g_02040
OG0000123	Prbb	Syae.g_02131	Prbb.g_02008
OG0000123	Syan	Syae.g_02131	Syan.g_02190
OG0000123	Syao	Syae.g_02131	Syao.g_01832
OG0000123	Syar	Syae.g_02131	Syar.g_01079
OG0000123	Syat	Syae.g_02131	Syat.g_01653
OG0000123	Syas	Syae.g_02131	Syas.g_01582
OG0000123	Syap	Syae.g_02131	Syap.g_00100, Syap.g_00099, Syap.g_00098, Syap.g_00464
OG0000123	Syak	Syae.g_02131	Syak.g_01299
OG0000123	Syab	Syae.g_02131	Syab.g_00454
OG0000123	Syal	Syae.g_02131	Syal.g_00283
OG0000123	Syag	Syae.g_02131	Syag.g_02781
OG0000123	Syaq	Syae.g_02131	Syaq.g_00599
OG0000123	Prbj	Syae.g_02131	Prbj.g_00406
OG0000123	Prbk	Syae.g_02131	Prbk.g_00805
OG0000123	Prbl	Syae.g_02131	Prbl.g_01135
OG0000123	Praf	Syae.g_02131	Praf.g_02108
OG0000123	Prah	Syae.g_02131	Prah.g_01987
OG0000123	Syad	Syae.g_02131	Syad.g_00701
OG0000123	Syaj	Syae.g_02131	Syaj.g_02745
OG0000123	Syaf	Syae.g_02131	Syaf.g_00086
OG0000123	Syai	Syae.g_02131	Syai.g_00411
OG0000123	Syam	Syae.g_02131	Syam.g_00379
OG0000123	Syac	Syae.g_02131	Syac.g_02086
OG0000123	Syah	Syae.g_02131	Syah.g_00793
OG0000123	Syaa	Syae.g_02131	Syaa.g_02242
OG0000124	Prbi	Syae.g_01809	Prbi.g_02010
OG0000124	Pras	Syae.g_01809	Pras.g_00759
OG0000124	Prau	Syae.g_01809	Prau.g_01941
OG0000124	Prag	Syae.g_01809	Prag.g_01877
OG0000124	Praw	Syae.g_01809	Praw.g_00023
OG0000124	Prav	Syae.g_01809	Prav.g_00705
OG0000124	Prac	Syae.g_01809	Prac.g_00056
OG0000124	Praq	Syae.g_01809	Praq.g_00682
OG0000124	Prar	Syae.g_01809	Prar.g_00668
OG0000124	Prae	Syae.g_01809	Prae.g_01831
OG0000124	Praa	Syae.g_01809	Praa.g_01848
OG0000124	Prax	Syae.g_01809	Prax.g_01410
OG0000124	Prbd	Syae.g_01809	Prbd.g_01318
OG0000124	Prao	Syae.g_01809	Prao.g_01759
OG0000124	Prad	Syae.g_01809	Prad.g_01616
OG0000124	Pray	Syae.g_01809	Pray.g_01380
OG0000124	Praz	Syae.g_01809	Praz.g_00189
OG0000124	Prba	Syae.g_01809	Prba.g_00784
OG0000124	Prab	Syae.g_01809	Prab.g_01873
OG0000124	Pran	Syae.g_01809	Pran.g_01176
OG0000124	Prai	Syae.g_01809	Prai.g_01854
OG0000124	Praj	Syae.g_01809	Praj.g_02031
OG0000124	Prbc	Syae.g_01809	Prbc.g_00193
OG0000124	Prbm	Syae.g_01809	Prbm.g_02111
OG0000124	Pram	Syae.g_01809	Pram.g_01850
OG0000124	Prbh	Syae.g_01809	Prbh.g_01564
