Orthogroup	Species	Syab	Orthologs
OG0000331	Prag	Syab.g_00422	Prag.g_01783
OG0000331	Praw	Syab.g_00422	Praw.g_00117
OG0000331	Prav	Syab.g_00422	Prav.g_00611
OG0000331	Prab	Syab.g_00422	Prab.g_01781
OG0000331	Pran	Syab.g_00422	Pran.g_01084
OG0000331	Prai	Syab.g_00422	Prai.g_01756
OG0000331	Prbb	Syab.g_00422	Prbb.g_01979
OG0000331	Prbc	Syab.g_00422	Prbc.g_00306
OG0000331	Prbm	Syab.g_00422	Prbm.g_02011
OG0000331	Praj	Syab.g_00422	Praj.g_01930
OG0000331	Pral	Syab.g_00422	Pral.g_00221
OG0000331	Prat	Syab.g_00422	Prat.g_01705
OG0000331	Prak	Syab.g_00422	Prak.g_01758
OG0000331	Prap	Syab.g_00422	Prap.g_01665
OG0000331	Prbe	Syab.g_00422	Prbe.g_00858
OG0000331	Prbf	Syab.g_00422	Prbf.g_00580
OG0000331	Prbg	Syab.g_00422	Prbg.g_01763
OG0000331	Prbn	Syab.g_00422	Prbn.g_01859
OG0000331	Pram	Syab.g_00422	Pram.g_01748
OG0000331	Prbh	Syab.g_00422	Prbh.g_01666
OG0000331	Syan	Syab.g_00422	Syan.g_02223
OG0000331	Syao	Syab.g_00422	Syao.g_01774
OG0000331	Syap	Syab.g_00422	Syap.g_00496
OG0000331	Syas	Syab.g_00422	Syas.g_01613
OG0000331	Syat	Syab.g_00422	Syat.g_01806
OG0000331	Syak	Syab.g_00422	Syak.g_01329
OG0000331	Syar	Syab.g_00422	Syar.g_01050, Syar.g_03191
OG0000331	Syaq	Syab.g_00422	Syaq.g_00631
OG0000331	Syag	Syab.g_00422	Syag.g_02749
OG0000331	Syad	Syab.g_00422	Syad.g_00670
OG0000331	Syaj	Syab.g_00422	Syaj.g_02714
OG0000331	Syac	Syab.g_00422	Syac.g_02117
OG0000331	Syah	Syab.g_00422	Syah.g_00762
OG0000331	Syaf	Syab.g_00422	Syaf.g_00117
OG0000331	Syai	Syab.g_00422	Syai.g_00380
OG0000331	Syam	Syab.g_00422	Syam.g_00346
OG0000331	Syaa	Syab.g_00422	Syaa.g_02273
OG0000331	Syae	Syab.g_00422	Syae.g_02101
OG0000331	Prah	Syab.g_00422	Prah.g_02018
OG0000331	Praf	Syab.g_00422	Praf.g_02142
OG0000331	Prbj	Syab.g_00422	Prbj.g_01004
OG0000331	Prbk	Syab.g_00422	Prbk.g_00967
OG0000331	Prbl	Syab.g_00422	Prbl.g_00977
OG0000331	Syal	Syab.g_00422	Syal.g_00251
OG0000332	Prab	Syab.g_00437	Prab.g_01795
OG0000332	Pran	Syab.g_00437	Pran.g_01098
OG0000332	Prai	Syab.g_00437	Prai.g_01770
OG0000332	Prav	Syab.g_00437	Prav.g_00625
OG0000332	Prag	Syab.g_00437	Prag.g_01797
OG0000332	Praw	Syab.g_00437	Praw.g_00103
OG0000332	Prac	Syab.g_00437	Prac.g_00541
OG0000332	Praq	Syab.g_00437	Praq.g_00886
OG0000332	Prar	Syab.g_00437	Prar.g_01034
OG0000332	Praa	Syab.g_00437	Praa.g_01768
OG0000332	Prad	Syab.g_00437	Prad.g_00814
OG0000332	Pray	Syab.g_00437	Pray.g_01299
OG0000332	Praz	Syab.g_00437	Praz.g_00270
OG0000332	Prba	Syab.g_00437	Prba.g_00422
OG0000332	Prbi	Syab.g_00437	Prbi.g_01931
OG0000332	Prax	Syab.g_00437	Prax.g_01331
OG0000332	Prau	Syab.g_00437	Prau.g_01862
OG0000332	Pras	Syab.g_00437	Pras.g_00680
OG0000332	Prae	Syab.g_00437	Prae.g_01751
OG0000332	Prao	Syab.g_00437	Prao.g_01680
OG0000332	Prbd	Syab.g_00437	Prbd.g_01398
OG0000332	Pral	Syab.g_00437	Pral.g_00235
OG0000332	Prat	Syab.g_00437	Prat.g_01718
OG0000332	Prbm	Syab.g_00437	Prbm.g_02025
OG0000332	Praj	Syab.g_00437	Praj.g_01944
OG0000332	Prbb	Syab.g_00437	Prbb.g_01993
OG0000332	Prbc	Syab.g_00437	Prbc.g_00292
OG0000332	Prak	Syab.g_00437	Prak.g_01772
OG0000332	Prap	Syab.g_00437	Prap.g_01651
OG0000332	Prbe	Syab.g_00437	Prbe.g_00844
OG0000332	Prbf	Syab.g_00437	Prbf.g_00566
OG0000332	Prbg	Syab.g_00437	Prbg.g_01777
OG0000332	Prbn	Syab.g_00437	Prbn.g_01873
OG0000332	Pram	Syab.g_00437	Pram.g_01762
OG0000332	Prbh	Syab.g_00437	Prbh.g_01652
OG0000332	Syae	Syab.g_00437	Syae.g_02116
OG0000332	Syad	Syab.g_00437	Syad.g_00685
OG0000332	Syaj	Syab.g_00437	Syaj.g_02729
OG0000332	Syar	Syab.g_00437	Syar.g_01064, Syar.g_03299
OG0000332	Syan	Syab.g_00437	Syan.g_02208
OG0000332	Syao	Syab.g_00437	Syao.g_01813
OG0000332	Syat	Syab.g_00437	Syat.g_01790
OG0000332	Syap	Syab.g_00437	Syap.g_00481
OG0000332	Syas	Syab.g_00437	Syas.g_01598
OG0000332	Syaa	Syab.g_00437	Syaa.g_02258
OG0000332	Syac	Syab.g_00437	Syac.g_02103
OG0000332	Syah	Syab.g_00437	Syah.g_00776
OG0000332	Syam	Syab.g_00437	Syam.g_00361
OG0000332	Syai	Syab.g_00437	Syai.g_00395
OG0000332	Syaf	Syab.g_00437	Syaf.g_00102
OG0000332	Prbj	Syab.g_00437	Prbj.g_00989
OG0000332	Prbk	Syab.g_00437	Prbk.g_00952
OG0000332	Prbl	Syab.g_00437	Prbl.g_00992
OG0000332	Praf	Syab.g_00437	Praf.g_02127
OG0000332	Prah	Syab.g_00437	Prah.g_02003
OG0000332	Syaq	Syab.g_00437	Syaq.g_00616
OG0000332	Syag	Syab.g_00437	Syag.g_02764
OG0000332	Syak	Syab.g_00437	Syak.g_01314
OG0000332	Syal	Syab.g_00437	Syal.g_00266
OG0000333	Prab	Syab.g_00440	Prab.g_01797
OG0000333	Pran	Syab.g_00440	Pran.g_01100
OG0000333	Prai	Syab.g_00440	Prai.g_01777
OG0000333	Prac	Syab.g_00440	Prac.g_00543
OG0000333	Praq	Syab.g_00440	Praq.g_00884
OG0000333	Prar	Syab.g_00440	Prar.g_01032
OG0000333	Prav	Syab.g_00440	Prav.g_00627
OG0000333	Pray	Syab.g_00440	Pray.g_01301
OG0000333	Praz	Syab.g_00440	Praz.g_00268
OG0000333	Prba	Syab.g_00440	Prba.g_00424
OG0000333	Prax	Syab.g_00440	Prax.g_01333
OG0000333	Prao	Syab.g_00440	Prao.g_01682
OG0000333	Prbi	Syab.g_00440	Prbi.g_01933
OG0000333	Prbd	Syab.g_00440	Prbd.g_01396
OG0000333	Praa	Syab.g_00440	Praa.g_01770
OG0000333	Prae	Syab.g_00440	Prae.g_01753
OG0000333	Prag	Syab.g_00440	Prag.g_01799
OG0000333	Praw	Syab.g_00440	Praw.g_00101
OG0000333	Prad	Syab.g_00440	Prad.g_00812
OG0000333	Pras	Syab.g_00440	Pras.g_00682
OG0000333	Prau	Syab.g_00440	Prau.g_01864
OG0000333	Prbm	Syab.g_00440	Prbm.g_02027
OG0000333	Prbb	Syab.g_00440	Prbb.g_01995
OG0000333	Praj	Syab.g_00440	Praj.g_01946
OG0000333	Prbc	Syab.g_00440	Prbc.g_00290
OG0000333	Pram	Syab.g_00440	Pram.g_01764
OG0000333	Prbh	Syab.g_00440	Prbh.g_01650
OG0000333	Prak	Syab.g_00440	Prak.g_01774
OG0000333	Prbe	Syab.g_00440	Prbe.g_00842
OG0000333	Prbf	Syab.g_00440	Prbf.g_00564
OG0000333	Prbn	Syab.g_00440	Prbn.g_01875
OG0000333	Prbg	Syab.g_00440	Prbg.g_01779
OG0000333	Prap	Syab.g_00440	Prap.g_01648, Prap.g_01649
OG0000333	Pral	Syab.g_00440	Pral.g_00237
OG0000333	Prat	Syab.g_00440	Prat.g_01720
OG0000333	Praf	Syab.g_00440	Praf.g_02125
OG0000333	Prah	Syab.g_00440	Prah.g_02001
OG0000333	Prbj	Syab.g_00440	Prbj.g_00987
OG0000333	Prbk	Syab.g_00440	Prbk.g_00950
OG0000333	Prbl	Syab.g_00440	Prbl.g_00994
OG0000333	Syad	Syab.g_00440	Syad.g_00688
OG0000333	Syaj	Syab.g_00440	Syaj.g_02732
OG0000333	Syae	Syab.g_00440	Syae.g_02119
OG0000333	Syaa	Syab.g_00440	Syaa.g_02255
OG0000333	Syac	Syab.g_00440	Syac.g_02100
OG0000333	Syah	Syab.g_00440	Syah.g_00779
OG0000333	Syai	Syab.g_00440	Syai.g_00398
OG0000333	Syaf	Syab.g_00440	Syaf.g_00099
OG0000333	Syam	Syab.g_00440	Syam.g_00364
OG0000333	Syag	Syab.g_00440	Syag.g_02767
OG0000333	Syaq	Syab.g_00440	Syaq.g_00613
OG0000333	Syar	Syab.g_00440	Syar.g_01067
OG0000333	Syan	Syab.g_00440	Syan.g_02205
OG0000333	Syao	Syab.g_00440	Syao.g_01810
OG0000333	Syat	Syab.g_00440	Syat.g_01787
OG0000333	Syap	Syab.g_00440	Syap.g_00478
OG0000333	Syas	Syab.g_00440	Syas.g_01595
OG0000333	Syak	Syab.g_00440	Syak.g_01311
OG0000333	Syal	Syab.g_00440	Syal.g_00269
OG0000334	Prae	Syab.g_00450	Prae.g_01761
OG0000334	Prbd	Syab.g_00450	Prbd.g_01388
OG0000334	Pras	Syab.g_00450	Pras.g_00690
OG0000334	Prau	Syab.g_00450	Prau.g_01872
OG0000334	Prad	Syab.g_00450	Prad.g_00804
OG0000334	Praa	Syab.g_00450	Praa.g_01778
OG0000334	Prab	Syab.g_00450	Prab.g_01805
OG0000334	Pran	Syab.g_00450	Pran.g_01108
OG0000334	Prai	Syab.g_00450	Prai.g_01785
OG0000334	Prao	Syab.g_00450	Prao.g_01690
OG0000334	Pray	Syab.g_00450	Pray.g_01309
OG0000334	Praz	Syab.g_00450	Praz.g_00260
OG0000334	Prba	Syab.g_00450	Prba.g_00432
OG0000334	Prag	Syab.g_00450	Prag.g_01807
OG0000334	Praw	Syab.g_00450	Praw.g_00093
OG0000334	Prac	Syab.g_00450	Prac.g_00551
OG0000334	Praq	Syab.g_00450	Praq.g_00876
OG0000334	Prar	Syab.g_00450	Prar.g_01024
OG0000334	Prav	Syab.g_00450	Prav.g_00635
OG0000334	Prbi	Syab.g_00450	Prbi.g_01941
OG0000334	Prax	Syab.g_00450	Prax.g_01341
OG0000334	Prat	Syab.g_00450	Prat.g_01729
OG0000334	Pral	Syab.g_00450	Pral.g_00246
OG0000334	Prak	Syab.g_00450	Prak.g_01783
OG0000334	Prap	Syab.g_00450	Prap.g_01639
OG0000334	Prbe	Syab.g_00450	Prbe.g_00833
OG0000334	Prbf	Syab.g_00450	Prbf.g_00555
OG0000334	Prbg	Syab.g_00450	Prbg.g_01788
OG0000334	Prbn	Syab.g_00450	Prbn.g_01884
OG0000334	Pram	Syab.g_00450	Pram.g_01773
OG0000334	Prbh	Syab.g_00450	Prbh.g_01641
OG0000334	Prbm	Syab.g_00450	Prbm.g_02036
OG0000334	Prbc	Syab.g_00450	Prbc.g_00281
OG0000334	Praj	Syab.g_00450	Praj.g_01955
OG0000334	Prbb	Syab.g_00450	Prbb.g_02004
OG0000334	Syam	Syab.g_00450	Syam.g_00375
OG0000334	Syaf	Syab.g_00450	Syaf.g_00090
OG0000334	Syai	Syab.g_00450	Syai.g_00407
OG0000334	Syac	Syab.g_00450	Syac.g_02090
OG0000334	Syah	Syab.g_00450	Syah.g_00789
OG0000334	Syaa	Syab.g_00450	Syaa.g_02246
OG0000334	Syae	Syab.g_00450	Syae.g_02128
OG0000334	Syad	Syab.g_00450	Syad.g_00697
OG0000334	Syaj	Syab.g_00450	Syaj.g_02741
OG0000334	Praf	Syab.g_00450	Praf.g_02112
OG0000334	Prbj	Syab.g_00450	Prbj.g_00410
OG0000334	Prbk	Syab.g_00450	Prbk.g_00801
OG0000334	Prbl	Syab.g_00450	Prbl.g_01131
OG0000334	Prah	Syab.g_00450	Prah.g_01991
OG0000334	Syak	Syab.g_00450	Syak.g_01302
OG0000334	Syaq	Syab.g_00450	Syaq.g_00603
OG0000334	Syag	Syab.g_00450	Syag.g_02777
OG0000334	Syat	Syab.g_00450	Syat.g_01657
OG0000334	Syap	Syab.g_00450	Syap.g_00468
OG0000334	Syas	Syab.g_00450	Syas.g_01586
OG0000334	Syar	Syab.g_00450	Syar.g_01076
OG0000334	Syan	Syab.g_00450	Syan.g_00247, Syan.g_02194
OG0000334	Syao	Syab.g_00450	Syao.g_01836
OG0000334	Syal	Syab.g_00450	Syal.g_00279
OG0000335	Prab	Syab.g_00455	Prab.g_01810
OG0000335	Pran	Syab.g_00455	Pran.g_01113
OG0000335	Prai	Syab.g_00455	Prai.g_01790
OG0000335	Prao	Syab.g_00455	Prao.g_01695
OG0000335	Prac	Syab.g_00455	Prac.g_00555
OG0000335	Praq	Syab.g_00455	Praq.g_00872
OG0000335	Prar	Syab.g_00455	Prar.g_01020
OG0000335	Prag	Syab.g_00455	Prag.g_01812
OG0000335	Praw	Syab.g_00455	Praw.g_00088
OG0000335	Prav	Syab.g_00455	Prav.g_00640
OG0000335	Pray	Syab.g_00455	Pray.g_01314
OG0000335	Praz	Syab.g_00455	Praz.g_00255
OG0000335	Prba	Syab.g_00455	Prba.g_00437
OG0000335	Prbi	Syab.g_00455	Prbi.g_01946
OG0000335	Prax	Syab.g_00455	Prax.g_01346
OG0000335	Prae	Syab.g_00455	Prae.g_01767
OG0000335	Pras	Syab.g_00455	Pras.g_00695
OG0000335	Prau	Syab.g_00455	Prau.g_01877
OG0000335	Prad	Syab.g_00455	Prad.g_00799
OG0000335	Praa	Syab.g_00455	Praa.g_01783
OG0000335	Prbd	Syab.g_00455	Prbd.g_01383
OG0000335	Prbm	Syab.g_00455	Prbm.g_02041
OG0000335	Prbc	Syab.g_00455	Prbc.g_00276
OG0000335	Praj	Syab.g_00455	Praj.g_01960
OG0000335	Prbb	Syab.g_00455	Prbb.g_02009
OG0000335	Prak	Syab.g_00455	Prak.g_01788
OG0000335	Prap	Syab.g_00455	Prap.g_01634
OG0000335	Prbe	Syab.g_00455	Prbe.g_00828
OG0000335	Prbf	Syab.g_00455	Prbf.g_00550
OG0000335	Prbg	Syab.g_00455	Prbg.g_01793
OG0000335	Prbn	Syab.g_00455	Prbn.g_01889
OG0000335	Pram	Syab.g_00455	Pram.g_01778
OG0000335	Prbh	Syab.g_00455	Prbh.g_01636
OG0000335	Pral	Syab.g_00455	Pral.g_00251
OG0000335	Prat	Syab.g_00455	Prat.g_01734
OG0000335	Prbj	Syab.g_00455	Prbj.g_00405
OG0000335	Prbk	Syab.g_00455	Prbk.g_00806
OG0000335	Prbl	Syab.g_00455	Prbl.g_01136
OG0000335	Praf	Syab.g_00455	Praf.g_02107
OG0000335	Prah	Syab.g_00455	Prah.g_01986
OG0000335	Syaa	Syab.g_00455	Syaa.g_02241
OG0000335	Syae	Syab.g_00455	Syae.g_02132
OG0000335	Syad	Syab.g_00455	Syad.g_00702
OG0000335	Syaj	Syab.g_00455	Syaj.g_02746
OG0000335	Syac	Syab.g_00455	Syac.g_02085
OG0000335	Syah	Syab.g_00455	Syah.g_00794
OG0000335	Syaf	Syab.g_00455	Syaf.g_00085
OG0000335	Syai	Syab.g_00455	Syai.g_00412
OG0000335	Syam	Syab.g_00455	Syam.g_00380
OG0000335	Syar	Syab.g_00455	Syar.g_01080
OG0000335	Syan	Syab.g_00455	Syan.g_02189
OG0000335	Syao	Syab.g_00455	Syao.g_01831
OG0000335	Syat	Syab.g_00455	Syat.g_01652
OG0000335	Syas	Syab.g_00455	Syas.g_01581
OG0000335	Syap	Syab.g_00455	Syap.g_00101, Syap.g_00463
OG0000335	Syaq	Syab.g_00455	Syaq.g_00598
OG0000335	Syag	Syab.g_00455	Syag.g_02782
OG0000335	Syak	Syab.g_00455	Syak.g_01298
OG0000335	Syal	Syab.g_00455	Syal.g_00284
OG0000336	Prab	Syab.g_00459	Prab.g_01814
OG0000336	Pran	Syab.g_00459	Pran.g_01117
OG0000336	Prai	Syab.g_00459	Prai.g_01794
OG0000336	Pray	Syab.g_00459	Pray.g_01318
OG0000336	Praz	Syab.g_00459	Praz.g_00251
OG0000336	Prba	Syab.g_00459	Prba.g_01050
OG0000336	Prac	Syab.g_00459	Prac.g_00559
OG0000336	Praq	Syab.g_00459	Praq.g_00868
OG0000336	Prar	Syab.g_00459	Prar.g_01016
OG0000336	Prad	Syab.g_00459	Prad.g_00795
OG0000336	Prag	Syab.g_00459	Prag.g_01816
OG0000336	Praw	Syab.g_00459	Praw.g_00084
OG0000336	Prbi	Syab.g_00459	Prbi.g_01950
OG0000336	Praa	Syab.g_00459	Praa.g_01787
OG0000336	Prax	Syab.g_00459	Prax.g_01350
OG0000336	Prae	Syab.g_00459	Prae.g_01771
OG0000336	Prbd	Syab.g_00459	Prbd.g_01379
OG0000336	Pras	Syab.g_00459	Pras.g_00699
OG0000336	Prau	Syab.g_00459	Prau.g_01881
OG0000336	Prao	Syab.g_00459	Prao.g_01699
OG0000336	Prav	Syab.g_00459	Prav.g_00644
OG0000336	Prbc	Syab.g_00459	Prbc.g_00272
OG0000336	Prbm	Syab.g_00459	Prbm.g_02045
OG0000336	Praj	Syab.g_00459	Praj.g_01964
OG0000336	Prbb	Syab.g_00459	Prbb.g_02013
OG0000336	Prat	Syab.g_00459	Prat.g_01738
OG0000336	Pral	Syab.g_00459	Pral.g_00255
OG0000336	Prak	Syab.g_00459	Prak.g_01792
OG0000336	Prap	Syab.g_00459	Prap.g_01630
OG0000336	Prbe	Syab.g_00459	Prbe.g_00824
OG0000336	Prbf	Syab.g_00459	Prbf.g_00546
OG0000336	Prbg	Syab.g_00459	Prbg.g_01797
OG0000336	Prbn	Syab.g_00459	Prbn.g_01893
OG0000336	Pram	Syab.g_00459	Pram.g_01782
OG0000336	Prbh	Syab.g_00459	Prbh.g_01632
OG0000336	Prbj	Syab.g_00459	Prbj.g_00401
OG0000336	Prbk	Syab.g_00459	Prbk.g_00810
OG0000336	Prbl	Syab.g_00459	Prbl.g_01140
OG0000336	Praf	Syab.g_00459	Praf.g_02103
OG0000336	Prah	Syab.g_00459	Prah.g_01982
OG0000336	Syas	Syab.g_00459	Syas.g_01577
OG0000336	Syar	Syab.g_00459	Syar.g_01084
OG0000336	Syat	Syab.g_00459	Syat.g_01648
OG0000336	Syap	Syab.g_00459	Syap.g_00417, Syap.g_00607
OG0000336	Syan	Syab.g_00459	Syan.g_02185
OG0000336	Syao	Syab.g_00459	Syao.g_01827
OG0000336	Syaa	Syab.g_00459	Syaa.g_02237
OG0000336	Syae	Syab.g_00459	Syae.g_02136
OG0000336	Syad	Syab.g_00459	Syad.g_00706
OG0000336	Syaj	Syab.g_00459	Syaj.g_02750
OG0000336	Syac	Syab.g_00459	Syac.g_02081
OG0000336	Syah	Syab.g_00459	Syah.g_00798
OG0000336	Syaf	Syab.g_00459	Syaf.g_00081
OG0000336	Syai	Syab.g_00459	Syai.g_00416
OG0000336	Syam	Syab.g_00459	Syam.g_00384
OG0000336	Syag	Syab.g_00459	Syag.g_02786
OG0000336	Syaq	Syab.g_00459	Syaq.g_00594
OG0000336	Syak	Syab.g_00459	Syak.g_01294
OG0000336	Syal	Syab.g_00459	Syal.g_00288
OG0000337	Prab	Syab.g_00210	Prab.g_01830
OG0000337	Pran	Syab.g_00210	Pran.g_01133
OG0000337	Prai	Syab.g_00210	Prai.g_01810
OG0000337	Prac	Syab.g_00210	Prac.g_00013
OG0000337	Praq	Syab.g_00210	Praq.g_00735
OG0000337	Prar	Syab.g_00210	Prar.g_00625
OG0000337	Prag	Syab.g_00210	Prag.g_01832
OG0000337	Praw	Syab.g_00210	Praw.g_00068
OG0000337	Prav	Syab.g_00210	Prav.g_00661
OG0000337	Prao	Syab.g_00210	Prao.g_01715
OG0000337	Prbi	Syab.g_00210	Prbi.g_01966
OG0000337	Prad	Syab.g_00210	Prad.g_00779
OG0000337	Pray	Syab.g_00210	Pray.g_01335
OG0000337	Praz	Syab.g_00210	Praz.g_00234
OG0000337	Prba	Syab.g_00210	Prba.g_01067
OG0000337	Prae	Syab.g_00210	Prae.g_01787
OG0000337	Praa	Syab.g_00210	Praa.g_01804
OG0000337	Prbd	Syab.g_00210	Prbd.g_01363
OG0000337	Pras	Syab.g_00210	Pras.g_00715
OG0000337	Prau	Syab.g_00210	Prau.g_01897
OG0000337	Prax	Syab.g_00210	Prax.g_01366
OG0000337	Praj	Syab.g_00210	Praj.g_01982
OG0000337	Prbb	Syab.g_00210	Prbb.g_02031
OG0000337	Prbc	Syab.g_00210	Prbc.g_00241
OG0000337	Prbm	Syab.g_00210	Prbm.g_02064
OG0000337	Prak	Syab.g_00210	Prak.g_01810
OG0000337	Prap	Syab.g_00210	Prap.g_01612
OG0000337	Prbe	Syab.g_00210	Prbe.g_00806
OG0000337	Prbf	Syab.g_00210	Prbf.g_00528
OG0000337	Prbg	Syab.g_00210	Prbg.g_01815
OG0000337	Prbn	Syab.g_00210	Prbn.g_01911
OG0000337	Pram	Syab.g_00210	Pram.g_01801
OG0000337	Prbh	Syab.g_00210	Prbh.g_01613
OG0000337	Pral	Syab.g_00210	Pral.g_00274
OG0000337	Prat	Syab.g_00210	Prat.g_01756
OG0000337	Syao	Syab.g_00210	Syao.g_01968
OG0000337	Syan	Syab.g_00210	Syan.g_01949
OG0000337	Syas	Syab.g_00210	Syas.g_02211
OG0000337	Syap	Syab.g_00210	Syap.g_01054
OG0000337	Syar	Syab.g_00210	Syar.g_00285
OG0000337	Syat	Syab.g_00210	Syat.g_02144
OG0000337	Prbj	Syab.g_00210	Prbj.g_01494
OG0000337	Prbk	Syab.g_00210	Prbk.g_00506
OG0000337	Prbl	Syab.g_00210	Prbl.g_00863
OG0000337	Praf	Syab.g_00210	Praf.g_02372
OG0000337	Prah	Syab.g_00210	Prah.g_02224
OG0000337	Syaq	Syab.g_00210	Syaq.g_00975
OG0000337	Syag	Syab.g_00210	Syag.g_02445
OG0000337	Syaj	Syab.g_00210	Syaj.g_02466
OG0000337	Syad	Syab.g_00210	Syad.g_00425, Syad.g_00427
OG0000337	Syae	Syab.g_00210	Syae.g_01879
OG0000337	Syam	Syab.g_00210	Syam.g_00155
OG0000337	Syaf	Syab.g_00210	Syaf.g_00344
OG0000337	Syai	Syab.g_00210	Syai.g_00169
OG0000337	Syac	Syab.g_00210	Syac.g_00199
OG0000337	Syah	Syab.g_00210	Syah.g_00178
OG0000337	Syaa	Syab.g_00210	Syaa.g_00167
OG0000337	Syak	Syab.g_00210	Syak.g_01555
OG0000337	Syal	Syab.g_00210	Syal.g_01343
OG0000338	Prag	Syab.g_00207	Prag.g_01833
OG0000338	Praw	Syab.g_00207	Praw.g_00067
OG0000338	Prav	Syab.g_00207	Prav.g_00662
OG0000338	Prac	Syab.g_00207	Prac.g_00014
OG0000338	Praq	Syab.g_00207	Praq.g_00736
OG0000338	Prar	Syab.g_00207	Prar.g_00626
OG0000338	Prao	Syab.g_00207	Prao.g_01716
OG0000338	Prad	Syab.g_00207	Prad.g_00778
OG0000338	Prbi	Syab.g_00207	Prbi.g_01967
OG0000338	Pray	Syab.g_00207	Pray.g_01336
OG0000338	Praz	Syab.g_00207	Praz.g_00233
OG0000338	Prba	Syab.g_00207	Prba.g_01068
OG0000338	Praa	Syab.g_00207	Praa.g_01805
OG0000338	Prbd	Syab.g_00207	Prbd.g_01362
OG0000338	Pras	Syab.g_00207	Pras.g_00716
OG0000338	Prau	Syab.g_00207	Prau.g_01898
OG0000338	Prax	Syab.g_00207	Prax.g_01367
OG0000338	Prae	Syab.g_00207	Prae.g_01788
OG0000338	Prab	Syab.g_00207	Prab.g_01831
OG0000338	Pran	Syab.g_00207	Pran.g_01134
OG0000338	Prai	Syab.g_00207	Prai.g_01811
OG0000338	Prbm	Syab.g_00207	Prbm.g_02065
OG0000338	Prbc	Syab.g_00207	Prbc.g_00240
OG0000338	Praj	Syab.g_00207	Praj.g_01983
OG0000338	Prbb	Syab.g_00207	Prbb.g_02032
OG0000338	Pral	Syab.g_00207	Pral.g_00275
OG0000338	Prat	Syab.g_00207	Prat.g_01757
OG0000338	Prak	Syab.g_00207	Prak.g_01811
OG0000338	Prap	Syab.g_00207	Prap.g_01611
OG0000338	Prbe	Syab.g_00207	Prbe.g_00805
OG0000338	Prbf	Syab.g_00207	Prbf.g_00527
OG0000338	Prbg	Syab.g_00207	Prbg.g_01816
OG0000338	Prbn	Syab.g_00207	Prbn.g_01912
OG0000338	Pram	Syab.g_00207	Pram.g_01802
OG0000338	Prbh	Syab.g_00207	Prbh.g_01612
OG0000338	Prbj	Syab.g_00207	Prbj.g_01498
OG0000338	Prbk	Syab.g_00207	Prbk.g_00510
OG0000338	Prbl	Syab.g_00207	Prbl.g_00859
OG0000338	Praf	Syab.g_00207	Praf.g_02375
OG0000338	Prah	Syab.g_00207	Prah.g_02227
OG0000338	Syat	Syab.g_00207	Syat.g_02146
OG0000338	Syap	Syab.g_00207	Syap.g_01059
OG0000338	Syan	Syab.g_00207	Syan.g_01943
OG0000338	Syao	Syab.g_00207	Syao.g_01962
OG0000338	Syas	Syab.g_00207	Syas.g_02199
OG0000338	Syac	Syab.g_00207	Syac.g_00196
OG0000338	Syah	Syab.g_00207	Syah.g_00181
OG0000338	Syar	Syab.g_00207	Syar.g_03225, Syar.g_00287
OG0000338	Syad	Syab.g_00207	Syad.g_00421
OG0000338	Syaj	Syab.g_00207	Syaj.g_02462
OG0000338	Syae	Syab.g_00207	Syae.g_01876
OG0000338	Syaa	Syab.g_00207	Syaa.g_00162
OG0000338	Syaf	Syab.g_00207	Syaf.g_00348
OG0000338	Syai	Syab.g_00207	Syai.g_00166
OG0000338	Syam	Syab.g_00207	Syam.g_00153
OG0000338	Syak	Syab.g_00207	Syak.g_01558
OG0000338	Syag	Syab.g_00207	Syag.g_02440
OG0000338	Syaq	Syab.g_00207	Syaq.g_00981
OG0000338	Syal	Syab.g_00207	Syal.g_01345
OG0000339	Prab	Syab.g_00201	Prab.g_01835
OG0000339	Pran	Syab.g_00201	Pran.g_01138
OG0000339	Prai	Syab.g_00201	Prai.g_01815
OG0000339	Prac	Syab.g_00201	Prac.g_00018
OG0000339	Prar	Syab.g_00201	Prar.g_00630
OG0000339	Praq	Syab.g_00201	Praq.g_00740
OG0000339	Prad	Syab.g_00201	Prad.g_00774
OG0000339	Prag	Syab.g_00201	Prag.g_01837
OG0000339	Praw	Syab.g_00201	Praw.g_00063
OG0000339	Prav	Syab.g_00201	Prav.g_00666
OG0000339	Pray	Syab.g_00201	Pray.g_01340
OG0000339	Praz	Syab.g_00201	Praz.g_00229
OG0000339	Prba	Syab.g_00201	Prba.g_01072
OG0000339	Prbd	Syab.g_00201	Prbd.g_01358
OG0000339	Praa	Syab.g_00201	Praa.g_01809
OG0000339	Prae	Syab.g_00201	Prae.g_01792
OG0000339	Prax	Syab.g_00201	Prax.g_01371
OG0000339	Prao	Syab.g_00201	Prao.g_01720
OG0000339	Prbi	Syab.g_00201	Prbi.g_01971
OG0000339	Pras	Syab.g_00201	Pras.g_00720
OG0000339	Prau	Syab.g_00201	Prau.g_01902
OG0000339	Prbm	Syab.g_00201	Prbm.g_02070
OG0000339	Prbc	Syab.g_00201	Prbc.g_00235
OG0000339	Praj	Syab.g_00201	Praj.g_01988
OG0000339	Prbb	Syab.g_00201	Prbb.g_02037
OG0000339	Prak	Syab.g_00201	Prak.g_01817
OG0000339	Prap	Syab.g_00201	Prap.g_01605
OG0000339	Prbe	Syab.g_00201	Prbe.g_00799
OG0000339	Prbf	Syab.g_00201	Prbf.g_00521
