Orthogroup	Species	Syaj	Orthologs
OG0000343	Prbf	Syaj.g_02437	Prbf.g_00508
OG0000343	Prbg	Syaj.g_02437	Prbg.g_01835
OG0000343	Prbn	Syaj.g_02437	Prbn.g_01008
OG0000343	Pram	Syaj.g_02437	Pram.g_01821
OG0000343	Prbh	Syaj.g_02437	Prbh.g_01593
OG0000343	Pral	Syaj.g_02437	Pral.g_00293
OG0000343	Prat	Syaj.g_02437	Prat.g_01776
OG0000343	Prah	Syaj.g_02437	Prah.g_00168
OG0000343	Praf	Syaj.g_02437	Praf.g_00196
OG0000343	Prbj	Syaj.g_02437	Prbj.g_01576
OG0000343	Prbk	Syaj.g_02437	Prbk.g_00215
OG0000343	Prbl	Syaj.g_02437	Prbl.g_01307
OG0000343	Syaq	Syaj.g_02437	Syaq.g_01010
OG0000343	Syan	Syaj.g_02437	Syan.g_01918
OG0000343	Syao	Syaj.g_02437	Syao.g_02133
OG0000343	Syar	Syaj.g_02437	Syar.g_00256
OG0000343	Syat	Syaj.g_02437	Syat.g_02185
OG0000343	Syas	Syaj.g_02437	Syas.g_02176
OG0000343	Syap	Syaj.g_02437	Syap.g_01086, Syap.g_02078
OG0000343	Syag	Syaj.g_02437	Syag.g_02411
OG0000343	Syam	Syaj.g_02437	Syam.g_00133
OG0000343	Syaf	Syaj.g_02437	Syaf.g_00370
OG0000343	Syai	Syaj.g_02437	Syai.g_00129
OG0000343	Syae	Syaj.g_02437	Syae.g_01848
OG0000343	Syad	Syaj.g_02437	Syad.g_00366
OG0000343	Syaa	Syaj.g_02437	Syaa.g_00140
OG0000343	Syak	Syaj.g_02437	Syak.g_01631
OG0000343	Syab	Syaj.g_02437	Syab.g_00131
OG0000343	Syal	Syaj.g_02437	Syal.g_01441
OG0000343	Syac	Syaj.g_02437	Syac.g_00174
OG0000343	Syah	Syaj.g_02437	Syah.g_00231
OG0000344	Prab	Syaj.g_02433	Prab.g_01849
OG0000344	Pran	Syaj.g_02433	Pran.g_01152
OG0000344	Prai	Syaj.g_02433	Prai.g_01830
OG0000344	Pray	Syaj.g_02433	Pray.g_01355
OG0000344	Praz	Syaj.g_02433	Praz.g_00214
OG0000344	Prba	Syaj.g_02433	Prba.g_00759
OG0000344	Prad	Syaj.g_02433	Prad.g_01639
OG0000344	Prac	Syaj.g_02433	Prac.g_00033
OG0000344	Praq	Syaj.g_02433	Praq.g_00755
OG0000344	Prar	Syaj.g_02433	Prar.g_00645
OG0000344	Prbi	Syaj.g_02433	Prbi.g_01986
OG0000344	Pras	Syaj.g_02433	Pras.g_00735
OG0000344	Prau	Syaj.g_02433	Prau.g_01917
OG0000344	Prax	Syaj.g_02433	Prax.g_01386
OG0000344	Prae	Syaj.g_02433	Prae.g_01807
OG0000344	Prao	Syaj.g_02433	Prao.g_01735
OG0000344	Praa	Syaj.g_02433	Praa.g_01824
OG0000344	Prbd	Syaj.g_02433	Prbd.g_01343
OG0000344	Prag	Syaj.g_02433	Prag.g_01852
OG0000344	Praw	Syaj.g_02433	Praw.g_00048
OG0000344	Prav	Syaj.g_02433	Prav.g_00681
OG0000344	Prak	Syaj.g_02433	Prak.g_01833
OG0000344	Prap	Syaj.g_02433	Prap.g_01589
OG0000344	Prbe	Syaj.g_02433	Prbe.g_00783
OG0000344	Prbf	Syaj.g_02433	Prbf.g_00505
OG0000344	Prbg	Syaj.g_02433	Prbg.g_01838
OG0000344	Prbn	Syaj.g_02433	Prbn.g_01005
OG0000344	Pram	Syaj.g_02433	Pram.g_01824
OG0000344	Prbh	Syaj.g_02433	Prbh.g_01590
OG0000344	Pral	Syaj.g_02433	Pral.g_00296
OG0000344	Prat	Syaj.g_02433	Prat.g_01779
OG0000344	Prbb	Syaj.g_02433	Prbb.g_02053
OG0000344	Prbm	Syaj.g_02433	Prbm.g_02086
OG0000344	Praj	Syaj.g_02433	Praj.g_02004
OG0000344	Prbc	Syaj.g_02433	Prbc.g_00219
OG0000344	Prbj	Syaj.g_02433	Prbj.g_01579
OG0000344	Prbk	Syaj.g_02433	Prbk.g_00218
OG0000344	Prbl	Syaj.g_02433	Prbl.g_01304
OG0000344	Praf	Syaj.g_02433	Praf.g_00193
OG0000344	Prah	Syaj.g_02433	Prah.g_00165
OG0000344	Syag	Syaj.g_02433	Syag.g_02407
OG0000344	Syaq	Syaj.g_02433	Syaq.g_01014
OG0000344	Syas	Syaj.g_02433	Syas.g_02172
OG0000344	Syat	Syaj.g_02433	Syat.g_02189
OG0000344	Syar	Syaj.g_02433	Syar.g_00260
OG0000344	Syap	Syaj.g_02433	Syap.g_01091
OG0000344	Syan	Syaj.g_02433	Syan.g_01914
OG0000344	Syao	Syaj.g_02433	Syao.g_02137
OG0000344	Syak	Syaj.g_02433	Syak.g_01635
OG0000344	Syab	Syaj.g_02433	Syab.g_00127
OG0000344	Syal	Syaj.g_02433	Syal.g_01445
OG0000344	Syae	Syaj.g_02433	Syae.g_01843
OG0000344	Syaf	Syaj.g_02433	Syaf.g_00374
OG0000344	Syai	Syaj.g_02433	Syai.g_00125
OG0000344	Syam	Syaj.g_02433	Syam.g_00129
OG0000344	Syac	Syaj.g_02433	Syac.g_00170
OG0000344	Syah	Syaj.g_02433	Syah.g_00235
OG0000344	Syaa	Syaj.g_02433	Syaa.g_00136
OG0000344	Syad	Syaj.g_02433	Syad.g_00362
OG0000345	Prab	Syaj.g_02421	Prab.g_01854
OG0000345	Pran	Syaj.g_02421	Pran.g_01157
OG0000345	Prai	Syaj.g_02421	Prai.g_01835
OG0000345	Prad	Syaj.g_02421	Prad.g_01634
OG0000345	Prao	Syaj.g_02421	Prao.g_01740
OG0000345	Prax	Syaj.g_02421	Prax.g_01391
OG0000345	Prag	Syaj.g_02421	Prag.g_01857
OG0000345	Praw	Syaj.g_02421	Praw.g_00043
OG0000345	Prae	Syaj.g_02421	Prae.g_01812
OG0000345	Prav	Syaj.g_02421	Prav.g_00686
OG0000345	Praa	Syaj.g_02421	Praa.g_01829
OG0000345	Prbi	Syaj.g_02421	Prbi.g_01991
OG0000345	Prbd	Syaj.g_02421	Prbd.g_01338
OG0000345	Prac	Syaj.g_02421	Prac.g_00038
OG0000345	Praq	Syaj.g_02421	Praq.g_00760
OG0000345	Prar	Syaj.g_02421	Prar.g_00650
OG0000345	Pras	Syaj.g_02421	Pras.g_00740
OG0000345	Prau	Syaj.g_02421	Prau.g_01922
OG0000345	Pray	Syaj.g_02421	Pray.g_01360
OG0000345	Praz	Syaj.g_02421	Praz.g_00209
OG0000345	Prba	Syaj.g_02421	Prba.g_00764
OG0000345	Prbm	Syaj.g_02421	Prbm.g_02091
OG0000345	Praj	Syaj.g_02421	Praj.g_02009
OG0000345	Prbb	Syaj.g_02421	Prbb.g_02058
OG0000345	Prbc	Syaj.g_02421	Prbc.g_00214
OG0000345	Pram	Syaj.g_02421	Pram.g_01830
OG0000345	Prbh	Syaj.g_02421	Prbh.g_01584
OG0000345	Prak	Syaj.g_02421	Prak.g_01839
OG0000345	Prbe	Syaj.g_02421	Prbe.g_00777
OG0000345	Prbg	Syaj.g_02421	Prbg.g_01844
OG0000345	Prbn	Syaj.g_02421	Prbn.g_00999
OG0000345	Prap	Syaj.g_02421	Prap.g_01583
OG0000345	Prbf	Syaj.g_02421	Prbf.g_00499
OG0000345	Pral	Syaj.g_02421	Pral.g_00302
OG0000345	Prat	Syaj.g_02421	Prat.g_01785
OG0000345	Praf	Syaj.g_02421	Praf.g_00182
OG0000345	Prah	Syaj.g_02421	Prah.g_00154
OG0000345	Prbj	Syaj.g_02421	Prbj.g_01594
OG0000345	Prbk	Syaj.g_02421	Prbk.g_00233
OG0000345	Prbl	Syaj.g_02421	Prbl.g_01289
OG0000345	Syag	Syaj.g_02421	Syag.g_02397
OG0000345	Syaq	Syaj.g_02421	Syaq.g_01024
OG0000345	Syab	Syaj.g_02421	Syab.g_00117
OG0000345	Syal	Syaj.g_02421	Syal.g_01455
OG0000345	Syak	Syaj.g_02421	Syak.g_01645
OG0000345	Syat	Syaj.g_02421	Syat.g_02202
OG0000345	Syas	Syaj.g_02421	Syas.g_02160
OG0000345	Syap	Syaj.g_02421	Syap.g_01107, Syap.g_01470
OG0000345	Syan	Syaj.g_02421	Syan.g_01900
OG0000345	Syao	Syaj.g_02421	Syao.g_01953
OG0000345	Syar	Syaj.g_02421	Syar.g_00612
OG0000345	Syae	Syaj.g_02421	Syae.g_01833
OG0000345	Syai	Syaj.g_02421	Syai.g_00115
OG0000345	Syaf	Syaj.g_02421	Syaf.g_00384
OG0000345	Syam	Syaj.g_02421	Syam.g_00119
OG0000345	Syaa	Syaj.g_02421	Syaa.g_00127
OG0000345	Syah	Syaj.g_02421	Syah.g_00246
OG0000345	Syac	Syaj.g_02421	Syac.g_00160
OG0000345	Syad	Syaj.g_02421	Syad.g_00352
OG0000346	Pral	Syaj.g_02416	Pral.g_00306
OG0000346	Prat	Syaj.g_02416	Prat.g_01789
OG0000346	Prak	Syaj.g_02416	Prak.g_01843
OG0000346	Prap	Syaj.g_02416	Prap.g_01579
OG0000346	Prbe	Syaj.g_02416	Prbe.g_00773
OG0000346	Prbf	Syaj.g_02416	Prbf.g_00495
OG0000346	Prbg	Syaj.g_02416	Prbg.g_01848
OG0000346	Prbn	Syaj.g_02416	Prbn.g_00995
OG0000346	Pram	Syaj.g_02416	Pram.g_01834
OG0000346	Prbh	Syaj.g_02416	Prbh.g_01580
OG0000346	Prab	Syaj.g_02416	Prab.g_01858
OG0000346	Pran	Syaj.g_02416	Pran.g_01161
OG0000346	Prai	Syaj.g_02416	Prai.g_01839
OG0000346	Prav	Syaj.g_02416	Prav.g_00690
OG0000346	Prae	Syaj.g_02416	Prae.g_01816
OG0000346	Pray	Syaj.g_02416	Pray.g_01365
OG0000346	Praz	Syaj.g_02416	Praz.g_00204
OG0000346	Prba	Syaj.g_02416	Prba.g_00769
OG0000346	Praa	Syaj.g_02416	Praa.g_01833
OG0000346	Prbd	Syaj.g_02416	Prbd.g_01334
OG0000346	Prax	Syaj.g_02416	Prax.g_01395
OG0000346	Prag	Syaj.g_02416	Prag.g_01862
OG0000346	Praw	Syaj.g_02416	Praw.g_00038
OG0000346	Prao	Syaj.g_02416	Prao.g_01744
OG0000346	Pras	Syaj.g_02416	Pras.g_00744
OG0000346	Prau	Syaj.g_02416	Prau.g_01926
OG0000346	Prbi	Syaj.g_02416	Prbi.g_01995
OG0000346	Prad	Syaj.g_02416	Prad.g_01630
OG0000346	Prac	Syaj.g_02416	Prac.g_00042
OG0000346	Praq	Syaj.g_02416	Praq.g_00764
OG0000346	Prar	Syaj.g_02416	Prar.g_00654
OG0000346	Prbc	Syaj.g_02416	Prbc.g_00210
OG0000346	Prbm	Syaj.g_02416	Prbm.g_02095
OG0000346	Praj	Syaj.g_02416	Praj.g_02013
OG0000346	Prbb	Syaj.g_02416	Prbb.g_02062
OG0000346	Syaa	Syaj.g_02416	Syaa.g_00122
OG0000346	Syae	Syaj.g_02416	Syae.g_01828
OG0000346	Syaf	Syaj.g_02416	Syaf.g_00389
OG0000346	Syac	Syaj.g_02416	Syac.g_00155
OG0000346	Syah	Syaj.g_02416	Syah.g_00251
OG0000346	Syam	Syaj.g_02416	Syam.g_00114
OG0000346	Syai	Syaj.g_02416	Syai.g_00110
OG0000346	Syap	Syaj.g_02416	Syap.g_02423, Syap.g_01113
OG0000346	Syaq	Syaj.g_02416	Syaq.g_01029
OG0000346	Syag	Syaj.g_02416	Syag.g_02392
OG0000346	Syak	Syaj.g_02416	Syak.g_01651
OG0000346	Syas	Syaj.g_02416	Syas.g_02155
OG0000346	Syat	Syaj.g_02416	Syat.g_02207
OG0000346	Syan	Syaj.g_02416	Syan.g_01895
OG0000346	Syar	Syaj.g_02416	Syar.g_00607
OG0000346	Praf	Syaj.g_02416	Praf.g_00177
OG0000346	Prah	Syaj.g_02416	Prah.g_00149
OG0000346	Prbj	Syaj.g_02416	Prbj.g_01599
OG0000346	Prbk	Syaj.g_02416	Prbk.g_00238
OG0000346	Prbl	Syaj.g_02416	Prbl.g_01284
OG0000346	Syao	Syaj.g_02416	Syao.g_01948
OG0000346	Syab	Syaj.g_02416	Syab.g_00112
OG0000346	Syal	Syaj.g_02416	Syal.g_01460
OG0000346	Syad	Syaj.g_02416	Syad.g_00347
OG0000347	Prab	Syaj.g_02383	Prab.g_01874
OG0000347	Pran	Syaj.g_02383	Pran.g_01177
OG0000347	Prai	Syaj.g_02383	Prai.g_01855
OG0000347	Pray	Syaj.g_02383	Pray.g_01381
OG0000347	Praz	Syaj.g_02383	Praz.g_00188
OG0000347	Prba	Syaj.g_02383	Prba.g_00785
OG0000347	Prav	Syaj.g_02383	Prav.g_00706
OG0000347	Prag	Syaj.g_02383	Prag.g_01878
OG0000347	Praw	Syaj.g_02383	Praw.g_00022
OG0000347	Prad	Syaj.g_02383	Prad.g_01615
OG0000347	Prbi	Syaj.g_02383	Prbi.g_02011
OG0000347	Pras	Syaj.g_02383	Pras.g_00761
OG0000347	Prau	Syaj.g_02383	Prau.g_01942
OG0000347	Prae	Syaj.g_02383	Prae.g_01832
OG0000347	Prbd	Syaj.g_02383	Prbd.g_01317
OG0000347	Prax	Syaj.g_02383	Prax.g_01411
OG0000347	Praa	Syaj.g_02383	Praa.g_01849
OG0000347	Prac	Syaj.g_02383	Prac.g_00057
OG0000347	Prar	Syaj.g_02383	Prar.g_00669
OG0000347	Praq	Syaj.g_02383	Praq.g_00683
OG0000347	Prao	Syaj.g_02383	Prao.g_01760
OG0000347	Prbc	Syaj.g_02383	Prbc.g_00190
OG0000347	Prbb	Syaj.g_02383	Prbb.g_02082
OG0000347	Praj	Syaj.g_02383	Praj.g_02034
OG0000347	Prbm	Syaj.g_02383	Prbm.g_02114
OG0000347	Pral	Syaj.g_02383	Pral.g_00323
OG0000347	Prat	Syaj.g_02383	Prat.g_01806
OG0000347	Prak	Syaj.g_02383	Prak.g_01860
OG0000347	Prap	Syaj.g_02383	Prap.g_01562
OG0000347	Prbe	Syaj.g_02383	Prbe.g_00746
OG0000347	Prbf	Syaj.g_02383	Prbf.g_00477
OG0000347	Prbg	Syaj.g_02383	Prbg.g_01865
OG0000347	Prbn	Syaj.g_02383	Prbn.g_00978
OG0000347	Pram	Syaj.g_02383	Pram.g_01851
OG0000347	Prbh	Syaj.g_02383	Prbh.g_01563
OG0000347	Praf	Syaj.g_02383	Praf.g_00152
OG0000347	Prbj	Syaj.g_02383	Prbj.g_01280
OG0000347	Prbk	Syaj.g_02383	Prbk.g_01540
OG0000347	Prbl	Syaj.g_02383	Prbl.g_02053
OG0000347	Prah	Syaj.g_02383	Prah.g_00089
OG0000347	Syar	Syaj.g_02383	Syar.g_00558
OG0000347	Syat	Syaj.g_02383	Syat.g_02234
OG0000347	Syas	Syaj.g_02383	Syas.g_02136
OG0000347	Syap	Syaj.g_02383	Syap.g_01131, Syap.g_02459
OG0000347	Syan	Syaj.g_02383	Syan.g_01867
OG0000347	Syao	Syaj.g_02383	Syao.g_02178
OG0000347	Syag	Syaj.g_02383	Syag.g_02366
OG0000347	Syaq	Syaj.g_02383	Syaq.g_01057
OG0000347	Syak	Syaj.g_02383	Syak.g_01694
OG0000347	Syab	Syaj.g_02383	Syab.g_00087
OG0000347	Syal	Syaj.g_02383	Syal.g_01525
OG0000347	Syac	Syaj.g_02383	Syac.g_00129
OG0000347	Syah	Syaj.g_02383	Syah.g_00275
OG0000347	Syaa	Syaj.g_02383	Syaa.g_00088
OG0000347	Syam	Syaj.g_02383	Syam.g_00083
OG0000347	Syaf	Syaj.g_02383	Syaf.g_00415
OG0000347	Syai	Syaj.g_02383	Syai.g_00087
OG0000347	Syad	Syaj.g_02383	Syad.g_00318
OG0000347	Syae	Syaj.g_02383	Syae.g_01805
OG0000348	Prab	Syaj.g_02333	Prab.g_01884
OG0000348	Pran	Syaj.g_02333	Pran.g_01187
OG0000348	Prai	Syaj.g_02333	Prai.g_01866
OG0000348	Prav	Syaj.g_02333	Prav.g_00715
OG0000348	Pray	Syaj.g_02333	Pray.g_01391
OG0000348	Praz	Syaj.g_02333	Praz.g_00178
OG0000348	Prba	Syaj.g_02333	Prba.g_00795
OG0000348	Pras	Syaj.g_02333	Pras.g_00771
OG0000348	Prau	Syaj.g_02333	Prau.g_01952
OG0000348	Prao	Syaj.g_02333	Prao.g_01770
OG0000348	Praa	Syaj.g_02333	Praa.g_01859
OG0000348	Prax	Syaj.g_02333	Prax.g_01421
OG0000348	Prbd	Syaj.g_02333	Prbd.g_01307
OG0000348	Prad	Syaj.g_02333	Prad.g_01606
OG0000348	Prae	Syaj.g_02333	Prae.g_01841
OG0000348	Prbi	Syaj.g_02333	Prbi.g_02033
OG0000348	Prag	Syaj.g_02333	Prag.g_01887
OG0000348	Praw	Syaj.g_02333	Praw.g_00013
OG0000348	Prac	Syaj.g_02333	Prac.g_00066
OG0000348	Praq	Syaj.g_02333	Praq.g_00692
OG0000348	Prar	Syaj.g_02333	Prar.g_00678
OG0000348	Prbc	Syaj.g_02333	Prbc.g_00970
OG0000348	Prbm	Syaj.g_02333	Prbm.g_02149
OG0000348	Praj	Syaj.g_02333	Praj.g_02064
OG0000348	Prbb	Syaj.g_02333	Prbb.g_02104
OG0000348	Prak	Syaj.g_02333	Prak.g_01868
OG0000348	Prap	Syaj.g_02333	Prap.g_01554
OG0000348	Prbe	Syaj.g_02333	Prbe.g_00754
OG0000348	Prbf	Syaj.g_02333	Prbf.g_00469
OG0000348	Prbg	Syaj.g_02333	Prbg.g_01873
OG0000348	Prbn	Syaj.g_02333	Prbn.g_00970
OG0000348	Pram	Syaj.g_02333	Pram.g_01859
OG0000348	Prbh	Syaj.g_02333	Prbh.g_01555
OG0000348	Pral	Syaj.g_02333	Pral.g_00331
OG0000348	Prat	Syaj.g_02333	Prat.g_01814
OG0000348	Prah	Syaj.g_02333	Prah.g_00078
OG0000348	Praf	Syaj.g_02333	Praf.g_00081
OG0000348	Prbj	Syaj.g_02333	Prbj.g_01243
OG0000348	Prbk	Syaj.g_02333	Prbk.g_01578
OG0000348	Prbl	Syaj.g_02333	Prbl.g_02016
OG0000348	Syab	Syaj.g_02333	Syab.g_00076
OG0000348	Syal	Syaj.g_02333	Syal.g_00170
OG0000348	Syak	Syaj.g_02333	Syak.g_01717
OG0000348	Syaq	Syaj.g_02333	Syaq.g_01070
OG0000348	Syag	Syaj.g_02333	Syag.g_02357
OG0000348	Syan	Syaj.g_02333	Syan.g_01803
OG0000348	Syao	Syaj.g_02333	Syao.g_02166
OG0000348	Syar	Syaj.g_02333	Syar.g_00544
OG0000348	Syap	Syaj.g_02333	Syap.g_00632
OG0000348	Syas	Syaj.g_02333	Syas.g_02107
OG0000348	Syat	Syaj.g_02333	Syat.g_02264
OG0000348	Syae	Syaj.g_02333	Syae.g_01781
OG0000348	Syaa	Syaj.g_02333	Syaa.g_00071
OG0000348	Syaf	Syaj.g_02333	Syaf.g_00427
OG0000348	Syai	Syaj.g_02333	Syai.g_00076
OG0000348	Syam	Syaj.g_02333	Syam.g_00068
OG0000348	Syah	Syaj.g_02333	Syah.g_00301
OG0000348	Syac	Syaj.g_02333	Syac.g_00070, Syac.g_00074
OG0000348	Syad	Syaj.g_02333	Syad.g_00233
OG0000349	Prab	Syaj.g_02314	Prab.g_01901
OG0000349	Pran	Syaj.g_02314	Pran.g_01203
OG0000349	Prai	Syaj.g_02314	Prai.g_01883
OG0000349	Prav	Syaj.g_02314	Prav.g_00732
OG0000349	Prag	Syaj.g_02314	Prag.g_01904
OG0000349	Praw	Syaj.g_02314	Praw.g_01189
OG0000349	Prac	Syaj.g_02314	Prac.g_00083
OG0000349	Praq	Syaj.g_02314	Praq.g_00709
OG0000349	Prar	Syaj.g_02314	Prar.g_00695
OG0000349	Prbd	Syaj.g_02314	Prbd.g_01290
OG0000349	Praa	Syaj.g_02314	Praa.g_01876
OG0000349	Prae	Syaj.g_02314	Prae.g_01858
OG0000349	Prax	Syaj.g_02314	Prax.g_01438
OG0000349	Prbi	Syaj.g_02314	Prbi.g_02050
OG0000349	Pray	Syaj.g_02314	Pray.g_01408
OG0000349	Praz	Syaj.g_02314	Praz.g_00161
OG0000349	Prba	Syaj.g_02314	Prba.g_00812
OG0000349	Prao	Syaj.g_02314	Prao.g_01787
OG0000349	Pras	Syaj.g_02314	Pras.g_00788
OG0000349	Prad	Syaj.g_02314	Prad.g_01589
OG0000349	Prau	Syaj.g_02314	Prau.g_01969
OG0000349	Prbm	Syaj.g_02314	Prbm.g_02167
OG0000349	Praj	Syaj.g_02314	Praj.g_02082
OG0000349	Prbb	Syaj.g_02314	Prbb.g_02122
OG0000349	Prbc	Syaj.g_02314	Prbc.g_00988
OG0000349	Prak	Syaj.g_02314	Prak.g_01886
OG0000349	Prap	Syaj.g_02314	Prap.g_01537
OG0000349	Prbe	Syaj.g_02314	Prbe.g_01149
OG0000349	Prbf	Syaj.g_02314	Prbf.g_00452
OG0000349	Prbg	Syaj.g_02314	Prbg.g_01891
OG0000349	Prbn	Syaj.g_02314	Prbn.g_00953
OG0000349	Pram	Syaj.g_02314	Pram.g_01877
OG0000349	Prbh	Syaj.g_02314	Prbh.g_01537
OG0000349	Pral	Syaj.g_02314	Pral.g_00349
OG0000349	Prat	Syaj.g_02314	Prat.g_01832
OG0000349	Prah	Syaj.g_02314	Prah.g_00053
OG0000349	Praf	Syaj.g_02314	Praf.g_00054
OG0000349	Prbj	Syaj.g_02314	Prbj.g_01219
OG0000349	Prbk	Syaj.g_02314	Prbk.g_01602
OG0000349	Prbl	Syaj.g_02314	Prbl.g_01992
OG0000349	Syas	Syaj.g_02314	Syas.g_02085
OG0000349	Syar	Syaj.g_02314	Syar.g_00521
OG0000349	Syat	Syaj.g_02314	Syat.g_02291
OG0000349	Syap	Syaj.g_02314	Syap.g_00110, Syap.g_01813
OG0000349	Syan	Syaj.g_02314	Syan.g_01727
OG0000349	Syaq	Syaj.g_02314	Syaq.g_01099
OG0000349	Syao	Syaj.g_02314	Syao.g_02219
OG0000349	Syag	Syaj.g_02314	Syag.g_02330
OG0000349	Syae	Syaj.g_02314	Syae.g_01763
OG0000349	Syai	Syaj.g_02314	Syai.g_00057
OG0000349	Syaf	Syaj.g_02314	Syaf.g_00445
OG0000349	Syam	Syaj.g_02314	Syam.g_00050
OG0000349	Syab	Syaj.g_02314	Syab.g_00054
OG0000349	Syal	Syaj.g_02314	Syal.g_00148
OG0000349	Syaa	Syaj.g_02314	Syaa.g_00053
OG0000349	Syak	Syaj.g_02314	Syak.g_01740
OG0000349	Syac	Syaj.g_02314	Syac.g_00050
OG0000349	Syah	Syaj.g_02314	Syah.g_00320
OG0000349	Syad	Syaj.g_02314	Syad.g_00213
OG0000350	Prak	Syaj.g_02652	Prak.g_00656
OG0000350	Prap	Syaj.g_02652	Prap.g_00623
OG0000350	Prbe	Syaj.g_02652	Prbe.g_00709
OG0000350	Prbf	Syaj.g_02652	Prbf.g_00351
OG0000350	Prbg	Syaj.g_02652	Prbg.g_00419
OG0000350	Prbn	Syaj.g_02652	Prbn.g_00798
OG0000350	Pram	Syaj.g_02652	Pram.g_01898
OG0000350	Prbh	Syaj.g_02652	Prbh.g_01516
OG0000350	Prav	Syaj.g_02652	Prav.g_00751
OG0000350	Pras	Syaj.g_02652	Pras.g_00806, Pras.g_00131
OG0000350	Prau	Syaj.g_02652	Prau.g_01987, Prau.g_01297
OG0000350	Prab	Syaj.g_02652	Prab.g_01920
OG0000350	Pran	Syaj.g_02652	Pran.g_01222
OG0000350	Prai	Syaj.g_02652	Prai.g_01901
OG0000350	Praa	Syaj.g_02652	Praa.g_01894
OG0000350	Prbd	Syaj.g_02652	Prbd.g_01272
OG0000350	Prad	Syaj.g_02652	Prad.g_01570
OG0000350	Pray	Syaj.g_02652	Pray.g_01427
OG0000350	Praz	Syaj.g_02652	Praz.g_00142
OG0000350	Prba	Syaj.g_02652	Prba.g_00831
OG0000350	Prae	Syaj.g_02652	Prae.g_01877
OG0000350	Prac	Syaj.g_02652	Prac.g_00101
OG0000350	Praq	Syaj.g_02652	Praq.g_00392
OG0000350	Prar	Syaj.g_02652	Prar.g_00072
OG0000350	Prbi	Syaj.g_02652	Prbi.g_02069
OG0000350	Prao	Syaj.g_02652	Prao.g_01806
OG0000350	Prag	Syaj.g_02652	Prag.g_01923
OG0000350	Praw	Syaj.g_02652	Praw.g_01170
OG0000350	Prax	Syaj.g_02652	Prax.g_01456
OG0000350	Pral	Syaj.g_02652	Pral.g_00370
OG0000350	Prat	Syaj.g_02652	Prat.g_01853
OG0000350	Praj	Syaj.g_02652	Praj.g_02103
OG0000350	Prbb	Syaj.g_02652	Prbb.g_02143
OG0000350	Prbc	Syaj.g_02652	Prbc.g_01009
OG0000350	Prbm	Syaj.g_02652	Prbm.g_02188
OG0000350	Prbj	Syaj.g_02652	Prbj.g_01999
OG0000350	Prbk	Syaj.g_02652	Prbk.g_02204
OG0000350	Prbl	Syaj.g_02652	Prbl.g_02195
OG0000350	Praf	Syaj.g_02652	Praf.g_02699
OG0000350	Prah	Syaj.g_02652	Prah.g_02533
OG0000350	Syas	Syaj.g_02652	Syas.g_01654
OG0000350	Syan	Syaj.g_02652	Syan.g_02121
OG0000350	Syao	Syaj.g_02652	Syao.g_01925
OG0000350	Syat	Syaj.g_02652	Syat.g_01847
OG0000350	Syar	Syaj.g_02652	Syar.g_00132
OG0000350	Syag	Syaj.g_02652	Syag.g_02705
OG0000350	Syaq	Syaj.g_02652	Syaq.g_00679
OG0000350	Syak	Syaj.g_02652	Syak.g_01377
OG0000350	Syab	Syaj.g_02652	Syab.g_00382
OG0000350	Syal	Syaj.g_02652	Syal.g_00209
OG0000350	Syaf	Syaj.g_02652	Syaf.g_00162
OG0000350	Syai	Syaj.g_02652	Syai.g_00334
OG0000350	Syam	Syaj.g_02652	Syam.g_00303
OG0000350	Syaa	Syaj.g_02652	Syaa.g_02336
OG0000350	Syae	Syaj.g_02652	Syae.g_02047
OG0000350	Syac	Syaj.g_02652	Syac.g_02176
OG0000350	Syah	Syaj.g_02652	Syah.g_00703
OG0000350	Syad	Syaj.g_02652	Syad.g_00605
OG0000351	Prab	Syaj.g_02234	Prab.g_01937
OG0000351	Pran	Syaj.g_02234	Pran.g_01239
OG0000351	Prai	Syaj.g_02234	Prai.g_01918
OG0000351	Prau	Syaj.g_02234	Prau.g_02004
OG0000351	Prac	Syaj.g_02234	Prac.g_00118
OG0000351	Praq	Syaj.g_02234	Praq.g_00409
OG0000351	Prar	Syaj.g_02234	Prar.g_00055
OG0000351	Prav	Syaj.g_02234	Prav.g_00768
OG0000351	Pras	Syaj.g_02234	Pras.g_00824
OG0000351	Prad	Syaj.g_02234	Prad.g_01553
OG0000351	Prao	Syaj.g_02234	Prao.g_01823
OG0000351	Prbi	Syaj.g_02234	Prbi.g_02086
OG0000351	Prae	Syaj.g_02234	Prae.g_01894
OG0000351	Prax	Syaj.g_02234	Prax.g_01473
OG0000351	Prbd	Syaj.g_02234	Prbd.g_01255
OG0000351	Praa	Syaj.g_02234	Praa.g_01911
OG0000351	Prag	Syaj.g_02234	Prag.g_01940
OG0000351	Praw	Syaj.g_02234	Praw.g_01153
OG0000351	Pray	Syaj.g_02234	Pray.g_01444
OG0000351	Praz	Syaj.g_02234	Praz.g_00125
OG0000351	Prba	Syaj.g_02234	Prba.g_00848, Prba.g_01776
OG0000351	Pral	Syaj.g_02234	Pral.g_00390
OG0000351	Prat	Syaj.g_02234	Prat.g_01873
OG0000351	Prak	Syaj.g_02234	Prak.g_01926
OG0000351	Prap	Syaj.g_02234	Prap.g_01497
OG0000351	Prbe	Syaj.g_02234	Prbe.g_01189
OG0000351	Prbf	Syaj.g_02234	Prbf.g_00412
