Orthogroup	Species	Praq	Orthologs
OG0000387	Pral	Praq.g_01904	Pral.g_00948
OG0000387	Prab	Praq.g_01904	Prab.g_00090
OG0000387	Pran	Praq.g_01904	Pran.g_00334
OG0000387	Prai	Praq.g_01904	Prai.g_00099
OG0000387	Prag	Praq.g_01904	Prag.g_00092
OG0000387	Praw	Praq.g_01904	Praw.g_01336
OG0000387	Praa	Praq.g_01904	Praa.g_00099
OG0000387	Prae	Praq.g_01904	Prae.g_00099
OG0000387	Prax	Praq.g_01904	Prax.g_01119
OG0000387	Prbi	Praq.g_01904	Prbi.g_00106
OG0000387	Pray	Praq.g_01904	Pray.g_00190
OG0000387	Praz	Praq.g_01904	Praz.g_00459
OG0000387	Prba	Praq.g_01904	Prba.g_01887
OG0000387	Prav	Praq.g_01904	Prav.g_00164
OG0000387	Prad	Praq.g_01904	Prad.g_01894
OG0000387	Pras	Praq.g_01904	Pras.g_00950
OG0000387	Prau	Praq.g_01904	Prau.g_00100
OG0000387	Prao	Praq.g_01904	Prao.g_00238
OG0000387	Prbd	Praq.g_01904	Prbd.g_01145
OG0000387	Prac	Praq.g_01904	Prac.g_01832
OG0000387	Prar	Praq.g_01904	Prar.g_00229
OG0000388	Prbb	Praq.g_01901	Prbb.g_00158
OG0000388	Praj	Praq.g_01901	Praj.g_00141
OG0000388	Prbc	Praq.g_01901	Prbc.g_00470
OG0000388	Prbm	Praq.g_01901	Prbm.g_00160
OG0000388	Prak	Praq.g_01901	Prak.g_00108
OG0000388	Prap	Praq.g_01901	Prap.g_01074
OG0000388	Prbe	Praq.g_01901	Prbe.g_01644
OG0000388	Prbf	Praq.g_01901	Prbf.g_01430
OG0000388	Prbg	Praq.g_01901	Prbg.g_00874
OG0000388	Prbn	Praq.g_01901	Prbn.g_01317
OG0000388	Pram	Praq.g_01901	Pram.g_00087
OG0000388	Prbh	Praq.g_01901	Prbh.g_00680
OG0000388	Pral	Praq.g_01901	Pral.g_00944
OG0000388	Prat	Praq.g_01901	Prat.g_00100
OG0000388	Syag	Praq.g_01901	Syag.g_01880
OG0000388	Syak	Praq.g_01901	Syak.g_02196
OG0000388	Syab	Praq.g_01901	Syab.g_02495
OG0000388	Syal	Praq.g_01901	Syal.g_00815
OG0000388	Syaq	Praq.g_01901	Syaq.g_01491
OG0000388	Syae	Praq.g_01901	Syae.g_01358
OG0000388	Syaa	Praq.g_01901	Syaa.g_02375
OG0000388	Syac	Praq.g_01901	Syac.g_00401
OG0000388	Syah	Praq.g_01901	Syah.g_02533
OG0000388	Syar	Praq.g_01901	Syar.g_03148, Syar.g_03113
OG0000388	Syai	Praq.g_01901	Syai.g_02538
OG0000388	Syaf	Praq.g_01901	Syaf.g_00908
OG0000388	Syam	Praq.g_01901	Syam.g_02116
OG0000388	Syan	Praq.g_01901	Syan.g_02970
OG0000388	Syao	Praq.g_01901	Syao.g_02596
OG0000388	Syat	Praq.g_01901	Syat.g_01565
OG0000388	Syas	Praq.g_01901	Syas.g_02426
OG0000388	Syad	Praq.g_01901	Syad.g_02796
OG0000388	Syaj	Praq.g_01901	Syaj.g_01882
OG0000388	Prah	Praq.g_01901	Prah.g_01892
OG0000388	Praf	Praq.g_01901	Praf.g_00249
OG0000388	Prbj	Praq.g_01901	Prbj.g_00615
OG0000388	Prbk	Praq.g_01901	Prbk.g_00016
OG0000388	Prbl	Praq.g_01901	Prbl.g_00557
OG0000388	Prab	Praq.g_01901	Prab.g_00093
OG0000388	Pran	Praq.g_01901	Pran.g_00331
OG0000388	Prai	Praq.g_01901	Prai.g_00102
OG0000388	Prao	Praq.g_01901	Prao.g_00241
OG0000388	Prae	Praq.g_01901	Prae.g_00102
OG0000388	Prav	Praq.g_01901	Prav.g_00167
OG0000388	Prag	Praq.g_01901	Prag.g_00095
OG0000388	Praw	Praq.g_01901	Praw.g_01333
OG0000388	Pray	Praq.g_01901	Pray.g_00187
OG0000388	Praz	Praq.g_01901	Praz.g_00462
OG0000388	Prba	Praq.g_01901	Prba.g_01890
OG0000388	Prbi	Praq.g_01901	Prbi.g_00109
OG0000388	Pras	Praq.g_01901	Pras.g_00953
OG0000388	Prau	Praq.g_01901	Prau.g_00103
OG0000388	Prad	Praq.g_01901	Prad.g_01891
OG0000388	Praa	Praq.g_01901	Praa.g_00102
OG0000388	Prax	Praq.g_01901	Prax.g_01116
OG0000388	Prbd	Praq.g_01901	Prbd.g_01142
OG0000388	Prac	Praq.g_01901	Prac.g_01829
OG0000388	Prar	Praq.g_01901	Prar.g_00226
OG0000389	Prak	Praq.g_01897	Prak.g_00111
OG0000389	Prap	Praq.g_01897	Prap.g_01071
OG0000389	Prbe	Praq.g_01897	Prbe.g_01647
OG0000389	Prbf	Praq.g_01897	Prbf.g_01433
OG0000389	Prbg	Praq.g_01897	Prbg.g_00877
OG0000389	Prbn	Praq.g_01897	Prbn.g_01314
OG0000389	Pram	Praq.g_01897	Pram.g_00090
OG0000389	Prbh	Praq.g_01897	Prbh.g_00677
OG0000389	Pral	Praq.g_01897	Pral.g_00941
OG0000389	Prat	Praq.g_01897	Prat.g_00103
OG0000389	Prbb	Praq.g_01897	Prbb.g_00161
OG0000389	Prbm	Praq.g_01897	Prbm.g_00163
OG0000389	Praj	Praq.g_01897	Praj.g_00144
OG0000389	Prbc	Praq.g_01897	Prbc.g_00467
OG0000389	Syan	Praq.g_01897	Syan.g_02973
OG0000389	Syao	Praq.g_01897	Syao.g_02599
OG0000389	Syar	Praq.g_01897	Syar.g_03118
OG0000389	Syas	Praq.g_01897	Syas.g_02422
OG0000389	Syat	Praq.g_01897	Syat.g_01569
OG0000389	Syab	Praq.g_01897	Syab.g_02499
OG0000389	Syal	Praq.g_01897	Syal.g_00819
OG0000389	Syaq	Praq.g_01897	Syaq.g_01488
OG0000389	Syag	Praq.g_01897	Syag.g_01884
OG0000389	Syak	Praq.g_01897	Syak.g_02193, Syak.g_02345
OG0000389	Syae	Praq.g_01897	Syae.g_01362
OG0000389	Syac	Praq.g_01897	Syac.g_00397
OG0000389	Syah	Praq.g_01897	Syah.g_02536
OG0000389	Syaf	Praq.g_01897	Syaf.g_00904
OG0000389	Syai	Praq.g_01897	Syai.g_02542
OG0000389	Syam	Praq.g_01897	Syam.g_02120
OG0000389	Syad	Praq.g_01897	Syad.g_02800
OG0000389	Syaj	Praq.g_01897	Syaj.g_01886
OG0000389	Syaa	Praq.g_01897	Syaa.g_02379
OG0000389	Praf	Praq.g_01897	Praf.g_00245
OG0000389	Prbj	Praq.g_01897	Prbj.g_00619
OG0000389	Prbk	Praq.g_01897	Prbk.g_00012
OG0000389	Prbl	Praq.g_01897	Prbl.g_00553
OG0000389	Prah	Praq.g_01897	Prah.g_01896
OG0000389	Prab	Praq.g_01897	Prab.g_00097
OG0000389	Pran	Praq.g_01897	Pran.g_00327
OG0000389	Prai	Praq.g_01897	Prai.g_00106
OG0000389	Prao	Praq.g_01897	Prao.g_00244
OG0000389	Prag	Praq.g_01897	Prag.g_00099
OG0000389	Praw	Praq.g_01897	Praw.g_01329
OG0000389	Prbi	Praq.g_01897	Prbi.g_00113
OG0000389	Praa	Praq.g_01897	Praa.g_00106
OG0000389	Prbd	Praq.g_01897	Prbd.g_01138
OG0000389	Prae	Praq.g_01897	Prae.g_00105
OG0000389	Prax	Praq.g_01897	Prax.g_01113
OG0000389	Prad	Praq.g_01897	Prad.g_01887
OG0000389	Pras	Praq.g_01897	Pras.g_00957
OG0000389	Prau	Praq.g_01897	Prau.g_00107
OG0000389	Prav	Praq.g_01897	Prav.g_00171
OG0000389	Pray	Praq.g_01897	Pray.g_00183
OG0000389	Praz	Praq.g_01897	Praz.g_00466
OG0000389	Prba	Praq.g_01897	Prba.g_01894
OG0000389	Prac	Praq.g_01897	Prac.g_01825
OG0000389	Prar	Praq.g_01897	Prar.g_00222
OG0000390	Prbm	Praq.g_01890	Prbm.g_00172
OG0000390	Prbb	Praq.g_01890	Prbb.g_00170
OG0000390	Praj	Praq.g_01890	Praj.g_00153
OG0000390	Prbc	Praq.g_01890	Prbc.g_00458
OG0000390	Syad	Praq.g_01890	Syad.g_02818
OG0000390	Syaj	Praq.g_01890	Syaj.g_01904
OG0000390	Syaa	Praq.g_01890	Syaa.g_02398
OG0000390	Syae	Praq.g_01890	Syae.g_01378
OG0000390	Syac	Praq.g_01890	Syac.g_00379
OG0000390	Syah	Praq.g_01890	Syah.g_00002
OG0000390	Syaf	Praq.g_01890	Syaf.g_00883
OG0000390	Syam	Praq.g_01890	Syam.g_02136
OG0000390	Syai	Praq.g_01890	Syai.g_02556
OG0000390	Prbj	Praq.g_01890	Prbj.g_01551
OG0000390	Prbk	Praq.g_01890	Prbk.g_00191
OG0000390	Prbl	Praq.g_01890	Prbl.g_01331
OG0000390	Praf	Praq.g_01890	Praf.g_00224
OG0000390	Prah	Praq.g_01890	Prah.g_00194
OG0000390	Syar	Praq.g_01890	Syar.g_00033
OG0000390	Syas	Praq.g_01890	Syas.g_02406
OG0000390	Syat	Praq.g_01890	Syat.g_02945
OG0000390	Syan	Praq.g_01890	Syan.g_02306
OG0000390	Syao	Praq.g_01890	Syao.g_02567
OG0000390	Syab	Praq.g_01890	Syab.g_02516
OG0000390	Syal	Praq.g_01890	Syal.g_00835
OG0000390	Syag	Praq.g_01890	Syag.g_01903
OG0000390	Syak	Praq.g_01890	Syak.g_02177
OG0000390	Syaq	Praq.g_01890	Syaq.g_01473
OG0000390	Pral	Praq.g_01890	Pral.g_00932
OG0000390	Prat	Praq.g_01890	Prat.g_00112
OG0000390	Pram	Praq.g_01890	Pram.g_00099
OG0000390	Prbh	Praq.g_01890	Prbh.g_00668
OG0000390	Prak	Praq.g_01890	Prak.g_00121
OG0000390	Prbe	Praq.g_01890	Prbe.g_01657
OG0000390	Prbf	Praq.g_01890	Prbf.g_01443
OG0000390	Prbg	Praq.g_01890	Prbg.g_00887
OG0000390	Prbn	Praq.g_01890	Prbn.g_01304
OG0000390	Prap	Praq.g_01890	Prap.g_01061
OG0000390	Prab	Praq.g_01890	Prab.g_00104
OG0000390	Pran	Praq.g_01890	Pran.g_00320
OG0000390	Prai	Praq.g_01890	Prai.g_00113
OG0000390	Prao	Praq.g_01890	Prao.g_00251
OG0000390	Prad	Praq.g_01890	Prad.g_01880
OG0000390	Pras	Praq.g_01890	Pras.g_00964
OG0000390	Prau	Praq.g_01890	Prau.g_00114
OG0000390	Pray	Praq.g_01890	Pray.g_00176
OG0000390	Praz	Praq.g_01890	Praz.g_00473
OG0000390	Prba	Praq.g_01890	Prba.g_01901
OG0000390	Prbd	Praq.g_01890	Prbd.g_01131
OG0000390	Prae	Praq.g_01890	Prae.g_00112
OG0000390	Prax	Praq.g_01890	Prax.g_01106
OG0000390	Prbi	Praq.g_01890	Prbi.g_00120
OG0000390	Praa	Praq.g_01890	Praa.g_00113
OG0000390	Prag	Praq.g_01890	Prag.g_00106
OG0000390	Praw	Praq.g_01890	Praw.g_01322
OG0000390	Prav	Praq.g_01890	Prav.g_00178
OG0000390	Prac	Praq.g_01890	Prac.g_01818
OG0000390	Prar	Praq.g_01890	Prar.g_00215
OG0000391	Prbm	Praq.g_01887	Prbm.g_00176
OG0000391	Prbb	Praq.g_01887	Prbb.g_00174
OG0000391	Praj	Praq.g_01887	Praj.g_00157
OG0000391	Prbc	Praq.g_01887	Prbc.g_00454
OG0000391	Syaa	Praq.g_01887	Syaa.g_02403
OG0000391	Syaf	Praq.g_01887	Syaf.g_00878
OG0000391	Syai	Praq.g_01887	Syai.g_02561
OG0000391	Syam	Praq.g_01887	Syam.g_02141
OG0000391	Syac	Praq.g_01887	Syac.g_00374
OG0000391	Syah	Praq.g_01887	Syah.g_00007
OG0000391	Syad	Praq.g_01887	Syad.g_02823
OG0000391	Syaj	Praq.g_01887	Syaj.g_01909
OG0000391	Syae	Praq.g_01887	Syae.g_01383
OG0000391	Syaq	Praq.g_01887	Syaq.g_01468
OG0000391	Syag	Praq.g_01887	Syag.g_01908
OG0000391	Syak	Praq.g_01887	Syak.g_02172
OG0000391	Syab	Praq.g_01887	Syab.g_02521
OG0000391	Syal	Praq.g_01887	Syal.g_00840
OG0000391	Syan	Praq.g_01887	Syan.g_02301
OG0000391	Syao	Praq.g_01887	Syao.g_02572
OG0000391	Syar	Praq.g_01887	Syar.g_00038
OG0000391	Syap	Praq.g_01887	Syap.g_02234
OG0000391	Syas	Praq.g_01887	Syas.g_02401
OG0000391	Syat	Praq.g_01887	Syat.g_02940
OG0000391	Prah	Praq.g_01887	Prah.g_00189
OG0000391	Praf	Praq.g_01887	Praf.g_00219
OG0000391	Prbj	Praq.g_01887	Prbj.g_01556
OG0000391	Prbk	Praq.g_01887	Prbk.g_00196
OG0000391	Prbl	Praq.g_01887	Prbl.g_01326
OG0000391	Pral	Praq.g_01887	Pral.g_00929
OG0000391	Prat	Praq.g_01887	Prat.g_00115
OG0000391	Prak	Praq.g_01887	Prak.g_00124
OG0000391	Prap	Praq.g_01887	Prap.g_01058
OG0000391	Prbe	Praq.g_01887	Prbe.g_01660
OG0000391	Prbf	Praq.g_01887	Prbf.g_01446
OG0000391	Prbg	Praq.g_01887	Prbg.g_00890
OG0000391	Prbn	Praq.g_01887	Prbn.g_01301
OG0000391	Pram	Praq.g_01887	Pram.g_00102
OG0000391	Prbh	Praq.g_01887	Prbh.g_00665
OG0000391	Prab	Praq.g_01887	Prab.g_00107
OG0000391	Pran	Praq.g_01887	Pran.g_00317
OG0000391	Prai	Praq.g_01887	Prai.g_00116
OG0000391	Prav	Praq.g_01887	Prav.g_00181
OG0000391	Prad	Praq.g_01887	Prad.g_01877
OG0000391	Pras	Praq.g_01887	Pras.g_00967
OG0000391	Prau	Praq.g_01887	Prau.g_00117
OG0000391	Prao	Praq.g_01887	Prao.g_00255
OG0000391	Pray	Praq.g_01887	Pray.g_00173
OG0000391	Praz	Praq.g_01887	Praz.g_00476
OG0000391	Prba	Praq.g_01887	Prba.g_01904
OG0000391	Prbd	Praq.g_01887	Prbd.g_01127
OG0000391	Prbi	Praq.g_01887	Prbi.g_00124
OG0000391	Praa	Praq.g_01887	Praa.g_00116
OG0000391	Prae	Praq.g_01887	Prae.g_00116
OG0000391	Prax	Praq.g_01887	Prax.g_01102
OG0000391	Prag	Praq.g_01887	Prag.g_00109
OG0000391	Praw	Praq.g_01887	Praw.g_01319
OG0000391	Prac	Praq.g_01887	Prac.g_01815
OG0000391	Prar	Praq.g_01887	Prar.g_00212
OG0000392	Prbc	Praq.g_01883	Prbc.g_00451
OG0000392	Praj	Praq.g_01883	Praj.g_00160
OG0000392	Prbm	Praq.g_01883	Prbm.g_00179
OG0000392	Prbb	Praq.g_01883	Prbb.g_00177
OG0000392	Pram	Praq.g_01883	Pram.g_00106
OG0000392	Prbh	Praq.g_01883	Prbh.g_00661
OG0000392	Prak	Praq.g_01883	Prak.g_00128
OG0000392	Prap	Praq.g_01883	Prap.g_01054
OG0000392	Prbe	Praq.g_01883	Prbe.g_01664
OG0000392	Prbf	Praq.g_01883	Prbf.g_01450
OG0000392	Prbg	Praq.g_01883	Prbg.g_00894
OG0000392	Prbn	Praq.g_01883	Prbn.g_01297
OG0000392	Syag	Praq.g_01883	Syag.g_01914
OG0000392	Syak	Praq.g_01883	Syak.g_02166
OG0000392	Syaq	Praq.g_01883	Syaq.g_01463
OG0000392	Prah	Praq.g_01883	Prah.g_00183
OG0000392	Praf	Praq.g_01883	Praf.g_00214
OG0000392	Prbj	Praq.g_01883	Prbj.g_01562
OG0000392	Prbk	Praq.g_01883	Prbk.g_00202
OG0000392	Prbl	Praq.g_01883	Prbl.g_01320
OG0000392	Syab	Praq.g_01883	Syab.g_02527
OG0000392	Syal	Praq.g_01883	Syal.g_00846
OG0000392	Syat	Praq.g_01883	Syat.g_02934
OG0000392	Syas	Praq.g_01883	Syas.g_02396
OG0000392	Syan	Praq.g_01883	Syan.g_02295
OG0000392	Syao	Praq.g_01883	Syao.g_02578
OG0000392	Syap	Praq.g_01883	Syap.g_02225
OG0000392	Syar	Praq.g_01883	Syar.g_00045
OG0000392	Syae	Praq.g_01883	Syae.g_01389
OG0000392	Syac	Praq.g_01883	Syac.g_00369
OG0000392	Syah	Praq.g_01883	Syah.g_00012
OG0000392	Syai	Praq.g_01883	Syai.g_02568
OG0000392	Syaf	Praq.g_01883	Syaf.g_00872
OG0000392	Syam	Praq.g_01883	Syam.g_02147
OG0000392	Syaa	Praq.g_01883	Syaa.g_02409
OG0000392	Syad	Praq.g_01883	Syad.g_02833
OG0000392	Syaj	Praq.g_01883	Syaj.g_01918
OG0000392	Pral	Praq.g_01883	Pral.g_00925
OG0000392	Prat	Praq.g_01883	Prat.g_00118
OG0000392	Prab	Praq.g_01883	Prab.g_00111
OG0000392	Pran	Praq.g_01883	Pran.g_00313
OG0000392	Prai	Praq.g_01883	Prai.g_00120
OG0000392	Prav	Praq.g_01883	Prav.g_00185
OG0000392	Prag	Praq.g_01883	Prag.g_00113
OG0000392	Praw	Praq.g_01883	Praw.g_01315
OG0000392	Prbd	Praq.g_01883	Prbd.g_01123
OG0000392	Pras	Praq.g_01883	Pras.g_00971
OG0000392	Prau	Praq.g_01883	Prau.g_00121
OG0000392	Prax	Praq.g_01883	Prax.g_01098
OG0000392	Praa	Praq.g_01883	Praa.g_00120
OG0000392	Pray	Praq.g_01883	Pray.g_00169
OG0000392	Praz	Praq.g_01883	Praz.g_00480
OG0000392	Prba	Praq.g_01883	Prba.g_01908
OG0000392	Prbi	Praq.g_01883	Prbi.g_00128
OG0000392	Prae	Praq.g_01883	Prae.g_00120
OG0000392	Prao	Praq.g_01883	Prao.g_00259
OG0000392	Prad	Praq.g_01883	Prad.g_01873
OG0000392	Prac	Praq.g_01883	Prac.g_01811
OG0000392	Prar	Praq.g_01883	Prar.g_00208
OG0000393	Praj	Praq.g_01881	Praj.g_00163
OG0000393	Prbb	Praq.g_01881	Prbb.g_00180
OG0000393	Prbc	Praq.g_01881	Prbc.g_00448
OG0000393	Prbm	Praq.g_01881	Prbm.g_00182
OG0000393	Pral	Praq.g_01881	Pral.g_00922
OG0000393	Prat	Praq.g_01881	Prat.g_00122
OG0000393	Prak	Praq.g_01881	Prak.g_00131
OG0000393	Prap	Praq.g_01881	Prap.g_01051
OG0000393	Prbe	Praq.g_01881	Prbe.g_01667
OG0000393	Prbf	Praq.g_01881	Prbf.g_01453
OG0000393	Prbg	Praq.g_01881	Prbg.g_00897
OG0000393	Prbn	Praq.g_01881	Prbn.g_01294
OG0000393	Pram	Praq.g_01881	Pram.g_00109
OG0000393	Prbh	Praq.g_01881	Prbh.g_00658
OG0000393	Prbj	Praq.g_01881	Prbj.g_01567
OG0000393	Prbk	Praq.g_01881	Prbk.g_00207
OG0000393	Prbl	Praq.g_01881	Prbl.g_01315
OG0000393	Praf	Praq.g_01881	Praf.g_00209
OG0000393	Prah	Praq.g_01881	Prah.g_00175
OG0000393	Syaq	Praq.g_01881	Syaq.g_01460
OG0000393	Syad	Praq.g_01881	Syad.g_02837
OG0000393	Syaj	Praq.g_01881	Syaj.g_01922
OG0000393	Syab	Praq.g_01881	Syab.g_02530
OG0000393	Syal	Praq.g_01881	Syal.g_00849
OG0000393	Syak	Praq.g_01881	Syak.g_02163
OG0000393	Syag	Praq.g_01881	Syag.g_01917
OG0000393	Syae	Praq.g_01881	Syae.g_01392
OG0000393	Syac	Praq.g_01881	Syac.g_00366
OG0000393	Syah	Praq.g_01881	Syah.g_00014
OG0000393	Syaa	Praq.g_01881	Syaa.g_02412
OG0000393	Syaf	Praq.g_01881	Syaf.g_00870
OG0000393	Syai	Praq.g_01881	Syai.g_02570
OG0000393	Syam	Praq.g_01881	Syam.g_02149
OG0000393	Syao	Praq.g_01881	Syao.g_02581
OG0000393	Syat	Praq.g_01881	Syat.g_02931
OG0000393	Syap	Praq.g_01881	Syap.g_02222
OG0000393	Syas	Praq.g_01881	Syas.g_02394
OG0000393	Syar	Praq.g_01881	Syar.g_00048
OG0000393	Syan	Praq.g_01881	Syan.g_02292
OG0000393	Prab	Praq.g_01881	Prab.g_00113
OG0000393	Pran	Praq.g_01881	Pran.g_00311
OG0000393	Prai	Praq.g_01881	Prai.g_00122
OG0000393	Pras	Praq.g_01881	Pras.g_00973
OG0000393	Prau	Praq.g_01881	Prau.g_00123
OG0000393	Prav	Praq.g_01881	Prav.g_00187
OG0000393	Pray	Praq.g_01881	Pray.g_00167
OG0000393	Praz	Praq.g_01881	Praz.g_00482
OG0000393	Prba	Praq.g_01881	Prba.g_01910
OG0000393	Prao	Praq.g_01881	Prao.g_00261
OG0000393	Prae	Praq.g_01881	Prae.g_00122
OG0000393	Prbd	Praq.g_01881	Prbd.g_01121
OG0000393	Prbi	Praq.g_01881	Prbi.g_00130
OG0000393	Praa	Praq.g_01881	Praa.g_00122
OG0000393	Prax	Praq.g_01881	Prax.g_01096
OG0000393	Prag	Praq.g_01881	Prag.g_00115
OG0000393	Praw	Praq.g_01881	Praw.g_01313
OG0000393	Prad	Praq.g_01881	Prad.g_01871
OG0000393	Prac	Praq.g_01881	Prac.g_01809
OG0000393	Prar	Praq.g_01881	Prar.g_00206
OG0000394	Prak	Praq.g_01880	Prak.g_00132
OG0000394	Prap	Praq.g_01880	Prap.g_01050
OG0000394	Prbe	Praq.g_01880	Prbe.g_01668
OG0000394	Prbf	Praq.g_01880	Prbf.g_01454
OG0000394	Prbg	Praq.g_01880	Prbg.g_00898
OG0000394	Prbn	Praq.g_01880	Prbn.g_01293
OG0000394	Pram	Praq.g_01880	Pram.g_00110
OG0000394	Prbh	Praq.g_01880	Prbh.g_00657
OG0000394	Prbm	Praq.g_01880	Prbm.g_00183
OG0000394	Prbc	Praq.g_01880	Prbc.g_00447
OG0000394	Praj	Praq.g_01880	Praj.g_00164
OG0000394	Prbb	Praq.g_01880	Prbb.g_00181
OG0000394	Pral	Praq.g_01880	Pral.g_00921
OG0000394	Prat	Praq.g_01880	Prat.g_00123
OG0000394	Prbj	Praq.g_01880	Prbj.g_01568
OG0000394	Prbk	Praq.g_01880	Prbk.g_00208
OG0000394	Prbl	Praq.g_01880	Prbl.g_01314
OG0000394	Praf	Praq.g_01880	Praf.g_00208
OG0000394	Prah	Praq.g_01880	Prah.g_00174
OG0000394	Syan	Praq.g_01880	Syan.g_02291
OG0000394	Syao	Praq.g_01880	Syao.g_02582
OG0000394	Syar	Praq.g_01880	Syar.g_00049
OG0000394	Syat	Praq.g_01880	Syat.g_02930
OG0000394	Syap	Praq.g_01880	Syap.g_02221
OG0000394	Syas	Praq.g_01880	Syas.g_02393
OG0000394	Syag	Praq.g_01880	Syag.g_01918
OG0000394	Syaq	Praq.g_01880	Syaq.g_01459
OG0000394	Syab	Praq.g_01880	Syab.g_02531
OG0000394	Syal	Praq.g_01880	Syal.g_00850
OG0000394	Syad	Praq.g_01880	Syad.g_02838
OG0000394	Syaj	Praq.g_01880	Syaj.g_01923
OG0000394	Syaf	Praq.g_01880	Syaf.g_00869
OG0000394	Syam	Praq.g_01880	Syam.g_02150
OG0000394	Syai	Praq.g_01880	Syai.g_02571
OG0000394	Syaa	Praq.g_01880	Syaa.g_02413
OG0000394	Syae	Praq.g_01880	Syae.g_01393
OG0000394	Syac	Praq.g_01880	Syac.g_00365
OG0000394	Syah	Praq.g_01880	Syah.g_00015
OG0000394	Syak	Praq.g_01880	Syak.g_02162
OG0000394	Prax	Praq.g_01880	Prax.g_01095
OG0000394	Prbd	Praq.g_01880	Prbd.g_01120
OG0000394	Praa	Praq.g_01880	Praa.g_00123
OG0000394	Prbi	Praq.g_01880	Prbi.g_00131
OG0000394	Prae	Praq.g_01880	Prae.g_00123
OG0000394	Prao	Praq.g_01880	Prao.g_00262
OG0000394	Prav	Praq.g_01880	Prav.g_00188
OG0000394	Pray	Praq.g_01880	Pray.g_00166
OG0000394	Praz	Praq.g_01880	Praz.g_00483
OG0000394	Prba	Praq.g_01880	Prba.g_01911
OG0000394	Prag	Praq.g_01880	Prag.g_00116
OG0000394	Praw	Praq.g_01880	Praw.g_01312
OG0000394	Prab	Praq.g_01880	Prab.g_00114
OG0000394	Pran	Praq.g_01880	Pran.g_00310
OG0000394	Prai	Praq.g_01880	Prai.g_00123
OG0000394	Prad	Praq.g_01880	Prad.g_01870
OG0000394	Pras	Praq.g_01880	Pras.g_00974
OG0000394	Prau	Praq.g_01880	Prau.g_00124
OG0000394	Prac	Praq.g_01880	Prac.g_01808
OG0000394	Prar	Praq.g_01880	Prar.g_00205
OG0000395	Prbc	Praq.g_01879	Prbc.g_00446
OG0000395	Prbm	Praq.g_01879	Prbm.g_00184
OG0000395	Prbb	Praq.g_01879	Prbb.g_00182
OG0000395	Praj	Praq.g_01879	Praj.g_00165
OG0000395	Pral	Praq.g_01879	Pral.g_00920
OG0000395	Prak	Praq.g_01879	Prak.g_00133
OG0000395	Prap	Praq.g_01879	Prap.g_01049
OG0000395	Prbe	Praq.g_01879	Prbe.g_01669
OG0000395	Prbf	Praq.g_01879	Prbf.g_01455
OG0000395	Prbg	Praq.g_01879	Prbg.g_00899
OG0000395	Prbn	Praq.g_01879	Prbn.g_01292
OG0000395	Pram	Praq.g_01879	Pram.g_00111
OG0000395	Prbh	Praq.g_01879	Prbh.g_00656
OG0000395	Prbj	Praq.g_01879	Prbj.g_01569
OG0000395	Prbk	Praq.g_01879	Prbk.g_00209
OG0000395	Prbl	Praq.g_01879	Prbl.g_01313
OG0000395	Praf	Praq.g_01879	Praf.g_00207
OG0000395	Prah	Praq.g_01879	Prah.g_00173
OG0000395	Syab	Praq.g_01879	Syab.g_02532
OG0000395	Syal	Praq.g_01879	Syal.g_00851
OG0000395	Syag	Praq.g_01879	Syag.g_01919
OG0000395	Syaq	Praq.g_01879	Syaq.g_01458
OG0000395	Syae	Praq.g_01879	Syae.g_01394
OG0000395	Syac	Praq.g_01879	Syac.g_00364
OG0000395	Syah	Praq.g_01879	Syah.g_00016
OG0000395	Syaa	Praq.g_01879	Syaa.g_02414
OG0000395	Syai	Praq.g_01879	Syai.g_02572
OG0000395	Syaf	Praq.g_01879	Syaf.g_00868
OG0000395	Syam	Praq.g_01879	Syam.g_02151
OG0000395	Syad	Praq.g_01879	Syad.g_02839
OG0000395	Syaj	Praq.g_01879	Syaj.g_01924
OG0000395	Syak	Praq.g_01879	Syak.g_02161
OG0000395	Syan	Praq.g_01879	Syan.g_02290
OG0000395	Syao	Praq.g_01879	Syao.g_02583
OG0000395	Syar	Praq.g_01879	Syar.g_00050
OG0000395	Syap	Praq.g_01879	Syap.g_02220
OG0000395	Syas	Praq.g_01879	Syas.g_02392
OG0000395	Syat	Praq.g_01879	Syat.g_02929
OG0000395	Prat	Praq.g_01879	Prat.g_00124
OG0000395	Prab	Praq.g_01879	Prab.g_00115
OG0000395	Pran	Praq.g_01879	Pran.g_00309
OG0000395	Prai	Praq.g_01879	Prai.g_00124
OG0000395	Prag	Praq.g_01879	Prag.g_00117
OG0000395	Praw	Praq.g_01879	Praw.g_01311
OG0000395	Prad	Praq.g_01879	Prad.g_01869
OG0000395	Prav	Praq.g_01879	Prav.g_00189
OG0000395	Prbd	Praq.g_01879	Prbd.g_01119
OG0000395	Pras	Praq.g_01879	Pras.g_00975
OG0000395	Prau	Praq.g_01879	Prau.g_00125
OG0000395	Pray	Praq.g_01879	Pray.g_00165
OG0000395	Praz	Praq.g_01879	Praz.g_00484
OG0000395	Prba	Praq.g_01879	Prba.g_01912
OG0000395	Praa	Praq.g_01879	Praa.g_00124
OG0000395	Prax	Praq.g_01879	Prax.g_01094
OG0000395	Prae	Praq.g_01879	Prae.g_00124
OG0000395	Prao	Praq.g_01879	Prao.g_00263
OG0000395	Prbi	Praq.g_01879	Prbi.g_00132
