Orthogroup	Species	Syap	Orthologs
OG0000296	Syam	Syap.g_00204	Syam.g_01769
OG0000296	Syac	Syap.g_00204	Syac.g_00798
OG0000296	Syah	Syap.g_00204	Syah.g_02129
OG0000296	Syaa	Syap.g_00204	Syaa.g_00798
OG0000296	Syar	Syap.g_00204	Syar.g_01953
OG0000296	Syan	Syap.g_00204	Syan.g_02660
OG0000296	Syao	Syap.g_00204	Syao.g_00184
OG0000296	Syat	Syap.g_00204	Syat.g_00295
OG0000296	Syas	Syap.g_00204	Syas.g_01137
OG0000297	Prab	Syap.g_01887	Prab.g_01241
OG0000297	Pran	Syap.g_01887	Pran.g_00038
OG0000297	Prai	Syap.g_01887	Prai.g_01193
OG0000297	Prad	Syap.g_01887	Prad.g_01474
OG0000297	Prag	Syap.g_01887	Prag.g_01175
OG0000297	Praw	Syap.g_01887	Praw.g_00256
OG0000297	Pras	Syap.g_01887	Pras.g_00078
OG0000297	Prau	Syap.g_01887	Prau.g_01228
OG0000297	Prav	Syap.g_01887	Prav.g_01859
OG0000297	Prac	Syap.g_01887	Prac.g_00963
OG0000297	Praq	Syap.g_01887	Praq.g_01355
OG0000297	Prar	Syap.g_01887	Prar.g_01241
OG0000297	Pray	Syap.g_01887	Pray.g_00041
OG0000297	Praz	Syap.g_01887	Praz.g_00732
OG0000297	Prba	Syap.g_01887	Prba.g_00041
OG0000297	Prao	Syap.g_01887	Prao.g_01067
OG0000297	Prae	Syap.g_01887	Prae.g_01185
OG0000297	Prbi	Syap.g_01887	Prbi.g_01229
OG0000297	Prax	Syap.g_01887	Prax.g_00222
OG0000297	Praa	Syap.g_01887	Praa.g_01181
OG0000297	Prbd	Syap.g_01887	Prbd.g_00490
OG0000297	Prbm	Syap.g_01887	Prbm.g_01524
OG0000297	Praj	Syap.g_01887	Praj.g_01437
OG0000297	Prbb	Syap.g_01887	Prbb.g_01491
OG0000297	Prbc	Syap.g_01887	Prbc.g_01421
OG0000297	Prak	Syap.g_01887	Prak.g_01147
OG0000297	Prap	Syap.g_01887	Prap.g_00431
OG0000297	Prbe	Syap.g_01887	Prbe.g_01524
OG0000297	Prbf	Syap.g_01887	Prbf.g_00943
OG0000297	Prbg	Syap.g_01887	Prbg.g_01461
OG0000297	Prbn	Syap.g_01887	Prbn.g_00387
OG0000297	Pram	Syap.g_01887	Pram.g_01114
OG0000297	Prbh	Syap.g_01887	Prbh.g_01257
OG0000297	Pral	Syap.g_01887	Pral.g_01394
OG0000297	Prat	Syap.g_01887	Prat.g_01131
OG0000297	Prah	Syap.g_01887	Prah.g_01259
OG0000297	Praf	Syap.g_01887	Praf.g_00917
OG0000297	Prbj	Syap.g_01887	Prbj.g_01913
OG0000297	Prbk	Syap.g_01887	Prbk.g_01498
OG0000297	Prbl	Syap.g_01887	Prbl.g_01382
OG0000297	Syak	Syap.g_01887	Syak.g_00848
OG0000297	Syab	Syap.g_01887	Syab.g_01016
OG0000297	Syal	Syap.g_01887	Syal.g_01702
OG0000297	Syaa	Syap.g_01887	Syaa.g_01021
OG0000297	Syag	Syap.g_01887	Syag.g_01099
OG0000297	Syaq	Syap.g_01887	Syaq.g_00205
OG0000297	Syar	Syap.g_01887	Syar.g_01967
OG0000297	Syan	Syap.g_01887	Syan.g_02646
OG0000297	Syao	Syap.g_01887	Syao.g_00171
OG0000297	Syat	Syap.g_01887	Syat.g_00226
OG0000297	Syas	Syap.g_01887	Syas.g_01124
OG0000298	Prab	Syap.g_01888	Prab.g_01242
OG0000298	Pran	Syap.g_01888	Pran.g_00037
OG0000298	Prae	Syap.g_01888	Prae.g_01186
OG0000298	Prbi	Syap.g_01888	Prbi.g_01230
OG0000298	Prbd	Syap.g_01888	Prbd.g_00491
OG0000298	Praa	Syap.g_01888	Praa.g_01182
OG0000298	Prax	Syap.g_01888	Prax.g_00223
OG0000298	Pray	Syap.g_01888	Pray.g_00040
OG0000298	Praz	Syap.g_01888	Praz.g_00731
OG0000298	Prba	Syap.g_01888	Prba.g_00040
OG0000298	Prag	Syap.g_01888	Prag.g_01176
OG0000298	Praw	Syap.g_01888	Praw.g_00257
OG0000298	Prac	Syap.g_01888	Prac.g_00962
OG0000298	Prar	Syap.g_01888	Prar.g_01240
OG0000298	Praq	Syap.g_01888	Praq.g_01356
OG0000298	Pras	Syap.g_01888	Pras.g_00079
OG0000298	Prau	Syap.g_01888	Prau.g_01229
OG0000298	Prao	Syap.g_01888	Prao.g_01066
OG0000298	Prad	Syap.g_01888	Prad.g_01473
OG0000298	Prav	Syap.g_01888	Prav.g_01858
OG0000298	Prai	Syap.g_01888	Prai.g_01194
OG0000298	Prak	Syap.g_01888	Prak.g_01146
OG0000298	Prap	Syap.g_01888	Prap.g_00430
OG0000298	Prbe	Syap.g_01888	Prbe.g_01523
OG0000298	Prbf	Syap.g_01888	Prbf.g_00944
OG0000298	Prbg	Syap.g_01888	Prbg.g_01460
OG0000298	Prbn	Syap.g_01888	Prbn.g_00388
OG0000298	Pram	Syap.g_01888	Pram.g_01113
OG0000298	Prbh	Syap.g_01888	Prbh.g_01256
OG0000298	Pral	Syap.g_01888	Pral.g_01395
OG0000298	Prat	Syap.g_01888	Prat.g_01130
OG0000298	Prbc	Syap.g_01888	Prbc.g_01420
OG0000298	Prbm	Syap.g_01888	Prbm.g_01523
OG0000298	Prbb	Syap.g_01888	Prbb.g_01490
OG0000298	Praj	Syap.g_01888	Praj.g_01436
OG0000298	Prbj	Syap.g_01888	Prbj.g_01914
OG0000298	Prbk	Syap.g_01888	Prbk.g_01497
OG0000298	Prbl	Syap.g_01888	Prbl.g_01383
OG0000298	Praf	Syap.g_01888	Praf.g_00918
OG0000298	Prah	Syap.g_01888	Prah.g_01258
OG0000298	Syak	Syap.g_01888	Syak.g_00847
OG0000298	Syab	Syap.g_01888	Syab.g_01017
OG0000298	Syal	Syap.g_01888	Syal.g_01703
OG0000298	Syaf	Syap.g_01888	Syaf.g_01606
OG0000298	Syai	Syap.g_01888	Syai.g_01755
OG0000298	Syam	Syap.g_01888	Syam.g_00905
OG0000298	Syaa	Syap.g_01888	Syaa.g_01010
OG0000298	Syae	Syap.g_01888	Syae.g_00646
OG0000298	Syad	Syap.g_01888	Syad.g_01511
OG0000298	Syaj	Syap.g_01888	Syaj.g_00638
OG0000298	Syag	Syap.g_01888	Syag.g_01098
OG0000298	Syaq	Syap.g_01888	Syaq.g_00204
OG0000298	Syar	Syap.g_01888	Syar.g_01968
OG0000298	Syan	Syap.g_01888	Syan.g_02645
OG0000298	Syao	Syap.g_01888	Syao.g_00170
OG0000298	Syat	Syap.g_01888	Syat.g_00225
OG0000298	Syas	Syap.g_01888	Syas.g_01123
OG0000299	Prab	Syap.g_02620	Prab.g_01259
OG0000299	Pran	Syap.g_02620	Pran.g_00020
OG0000299	Prai	Syap.g_02620	Prai.g_01213
OG0000299	Prac	Syap.g_02620	Prac.g_00945
OG0000299	Praq	Syap.g_02620	Praq.g_01373
OG0000299	Prar	Syap.g_02620	Prar.g_01223
OG0000299	Prav	Syap.g_02620	Prav.g_01841
OG0000299	Prag	Syap.g_02620	Prag.g_01193
OG0000299	Praw	Syap.g_02620	Praw.g_00274
OG0000299	Prau	Syap.g_02620	Prau.g_01246
OG0000299	Pray	Syap.g_02620	Pray.g_00023
OG0000299	Praz	Syap.g_02620	Praz.g_00714
OG0000299	Prba	Syap.g_02620	Prba.g_00023
OG0000299	Prax	Syap.g_02620	Prax.g_00240
OG0000299	Praa	Syap.g_02620	Praa.g_01199
OG0000299	Prao	Syap.g_02620	Prao.g_01049
OG0000299	Prbd	Syap.g_02620	Prbd.g_00508
OG0000299	Prbi	Syap.g_02620	Prbi.g_01247
OG0000299	Prae	Syap.g_02620	Prae.g_01203
OG0000299	Pras	Syap.g_02620	Pras.g_00096, Pras.g_00097
OG0000299	Prad	Syap.g_02620	Prad.g_01455
OG0000299	Prbm	Syap.g_02620	Prbm.g_01503
OG0000299	Prbb	Syap.g_02620	Prbb.g_01471
OG0000299	Praj	Syap.g_02620	Praj.g_01417
OG0000299	Prbc	Syap.g_02620	Prbc.g_01401
OG0000299	Pral	Syap.g_02620	Pral.g_01415
OG0000299	Prak	Syap.g_02620	Prak.g_01127
OG0000299	Prap	Syap.g_02620	Prap.g_00411
OG0000299	Prbe	Syap.g_02620	Prbe.g_01504
OG0000299	Prbf	Syap.g_02620	Prbf.g_00963
OG0000299	Prbg	Syap.g_02620	Prbg.g_01441
OG0000299	Prbn	Syap.g_02620	Prbn.g_00407
OG0000299	Pram	Syap.g_02620	Pram.g_01094
OG0000299	Prbh	Syap.g_02620	Prbh.g_01237
OG0000299	Prat	Syap.g_02620	Prat.g_01112
OG0000299	Prah	Syap.g_02620	Prah.g_01268
OG0000299	Praf	Syap.g_02620	Praf.g_00908
OG0000299	Prbj	Syap.g_02620	Prbj.g_01903
OG0000299	Prbk	Syap.g_02620	Prbk.g_01508
OG0000299	Prbl	Syap.g_02620	Prbl.g_01372
OG0000299	Syak	Syap.g_02620	Syak.g_00820
OG0000299	Syab	Syap.g_02620	Syab.g_01047
OG0000299	Syal	Syap.g_02620	Syal.g_01732
OG0000299	Syag	Syap.g_02620	Syag.g_01067
OG0000299	Syaq	Syap.g_02620	Syaq.g_00171
OG0000299	Syae	Syap.g_02620	Syae.g_00680
OG0000299	Syad	Syap.g_02620	Syad.g_01462
OG0000299	Syaj	Syap.g_02620	Syaj.g_00592
OG0000299	Syac	Syap.g_02620	Syac.g_01503
OG0000299	Syah	Syap.g_02620	Syah.g_01404
OG0000299	Syaa	Syap.g_02620	Syaa.g_00982
OG0000299	Syaf	Syap.g_02620	Syaf.g_01578
OG0000299	Syai	Syap.g_02620	Syai.g_01783
OG0000299	Syam	Syap.g_02620	Syam.g_00878
OG0000299	Syar	Syap.g_02620	Syar.g_01704
OG0000299	Syat	Syap.g_02620	Syat.g_00910
OG0000299	Syan	Syap.g_02620	Syan.g_02601
OG0000299	Syao	Syap.g_02620	Syao.g_00231
OG0000299	Syas	Syap.g_02620	Syas.g_01087
OG0000302	Prai	Syap.g_02444, Syap.g_02445	Prai.g_01219
OG0000302	Prab	Syap.g_02444, Syap.g_02445	Prab.g_01265
OG0000302	Pran	Syap.g_02444, Syap.g_02445	Pran.g_00014
OG0000302	Prav	Syap.g_02444, Syap.g_02445	Prav.g_01835
OG0000302	Pray	Syap.g_02444, Syap.g_02445	Pray.g_00017
OG0000302	Praz	Syap.g_02444, Syap.g_02445	Praz.g_00708
OG0000302	Prba	Syap.g_02444, Syap.g_02445	Prba.g_00017
OG0000302	Prac	Syap.g_02444, Syap.g_02445	Prac.g_00939
OG0000302	Praq	Syap.g_02444, Syap.g_02445	Praq.g_01379
OG0000302	Prar	Syap.g_02444, Syap.g_02445	Prar.g_01217
OG0000302	Prbi	Syap.g_02444, Syap.g_02445	Prbi.g_01253
OG0000302	Prad	Syap.g_02444, Syap.g_02445	Prad.g_01449
OG0000302	Prag	Syap.g_02444, Syap.g_02445	Prag.g_01199
OG0000302	Praw	Syap.g_02444, Syap.g_02445	Praw.g_00280
OG0000302	Prao	Syap.g_02444, Syap.g_02445	Prao.g_01043
OG0000302	Praa	Syap.g_02444, Syap.g_02445	Praa.g_01205
OG0000302	Prbd	Syap.g_02444, Syap.g_02445	Prbd.g_00514
OG0000302	Prax	Syap.g_02444, Syap.g_02445	Prax.g_00246
OG0000302	Pras	Syap.g_02444, Syap.g_02445	Pras.g_00103
OG0000302	Prau	Syap.g_02444, Syap.g_02445	Prau.g_01252
OG0000302	Prae	Syap.g_02444, Syap.g_02445	Prae.g_01209
OG0000302	Praj	Syap.g_02444, Syap.g_02445	Praj.g_01410
OG0000302	Prbb	Syap.g_02444, Syap.g_02445	Prbb.g_01464
OG0000302	Prbc	Syap.g_02444, Syap.g_02445	Prbc.g_01395
OG0000302	Prbm	Syap.g_02444, Syap.g_02445	Prbm.g_01497
OG0000302	Prak	Syap.g_02444, Syap.g_02445	Prak.g_01121
OG0000302	Prap	Syap.g_02444, Syap.g_02445	Prap.g_00405
OG0000302	Prbe	Syap.g_02444, Syap.g_02445	Prbe.g_01498
OG0000302	Prbf	Syap.g_02444, Syap.g_02445	Prbf.g_00969
OG0000302	Prbg	Syap.g_02444, Syap.g_02445	Prbg.g_01435
OG0000302	Prbn	Syap.g_02444, Syap.g_02445	Prbn.g_00413
OG0000302	Pram	Syap.g_02444, Syap.g_02445	Pram.g_01088
OG0000302	Prbh	Syap.g_02444, Syap.g_02445	Prbh.g_01231
OG0000302	Pral	Syap.g_02444, Syap.g_02445	Pral.g_01422
OG0000302	Prat	Syap.g_02444, Syap.g_02445	Prat.g_01105
OG0000302	Prbj	Syap.g_02444, Syap.g_02445	Prbj.g_02159
OG0000302	Prbk	Syap.g_02444, Syap.g_02445	Prbk.g_00182
OG0000302	Prbl	Syap.g_02444, Syap.g_02445	Prbl.g_02586
OG0000302	Praf	Syap.g_02444, Syap.g_02445	Praf.g_00898
OG0000302	Prah	Syap.g_02444, Syap.g_02445	Prah.g_01279
OG0000302	Syaa	Syap.g_02444, Syap.g_02445	Syaa.g_00972
OG0000302	Syad	Syap.g_02444, Syap.g_02445	Syad.g_01453
OG0000302	Syaj	Syap.g_02444, Syap.g_02445	Syaj.g_00582
OG0000302	Syae	Syap.g_02444, Syap.g_02445	Syae.g_00691
OG0000302	Syac	Syap.g_02444, Syap.g_02445	Syac.g_01512
OG0000302	Syah	Syap.g_02444, Syap.g_02445	Syah.g_01395
OG0000302	Syam	Syap.g_02444, Syap.g_02445	Syam.g_00868
OG0000302	Syaf	Syap.g_02444, Syap.g_02445	Syaf.g_01568
OG0000302	Syai	Syap.g_02444, Syap.g_02445	Syai.g_01793
OG0000302	Syaq	Syap.g_02444, Syap.g_02445	Syaq.g_00162
OG0000302	Syak	Syap.g_02444, Syap.g_02445	Syak.g_00811
OG0000302	Syab	Syap.g_02444, Syap.g_02445	Syab.g_01056
OG0000302	Syal	Syap.g_02444, Syap.g_02445	Syal.g_01740
OG0000302	Syar	Syap.g_02444, Syap.g_02445	Syar.g_01713
OG0000302	Syas	Syap.g_02444, Syap.g_02445	Syas.g_01080
OG0000302	Syat	Syap.g_02444, Syap.g_02445	Syat.g_00901
OG0000302	Syan	Syap.g_02444, Syap.g_02445	Syan.g_02591
OG0000302	Syag	Syap.g_02444, Syap.g_02445	Syag.g_01060
OG0000302	Syao	Syap.g_02444, Syap.g_02445	Syao.g_00271
OG0000303	Prab	Syap.g_02435	Prab.g_01272
OG0000303	Pran	Syap.g_02435	Pran.g_00007
OG0000303	Prai	Syap.g_02435	Prai.g_01226
OG0000303	Prav	Syap.g_02435	Prav.g_01828
OG0000303	Pray	Syap.g_02435	Pray.g_00010
OG0000303	Praz	Syap.g_02435	Praz.g_00701
OG0000303	Prba	Syap.g_02435	Prba.g_00010
OG0000303	Prac	Syap.g_02435	Prac.g_00932
OG0000303	Praq	Syap.g_02435	Praq.g_01386
OG0000303	Prar	Syap.g_02435	Prar.g_01210
OG0000303	Prag	Syap.g_02435	Prag.g_01206
OG0000303	Praw	Syap.g_02435	Praw.g_00287
OG0000303	Prao	Syap.g_02435	Prao.g_01036
OG0000303	Pras	Syap.g_02435	Pras.g_00110
OG0000303	Prau	Syap.g_02435	Prau.g_01259
OG0000303	Praa	Syap.g_02435	Praa.g_01212
OG0000303	Prbd	Syap.g_02435	Prbd.g_00521
OG0000303	Prax	Syap.g_02435	Prax.g_00253
OG0000303	Prad	Syap.g_02435	Prad.g_01442
OG0000303	Prae	Syap.g_02435	Prae.g_01216
OG0000303	Prbi	Syap.g_02435	Prbi.g_01260
OG0000303	Prak	Syap.g_02435	Prak.g_01115
OG0000303	Prap	Syap.g_02435	Prap.g_00399
OG0000303	Prbe	Syap.g_02435	Prbe.g_01492
OG0000303	Prbf	Syap.g_02435	Prbf.g_00975
OG0000303	Prbg	Syap.g_02435	Prbg.g_01429
OG0000303	Prbn	Syap.g_02435	Prbn.g_00419
OG0000303	Pram	Syap.g_02435	Pram.g_01082
OG0000303	Prbh	Syap.g_02435	Prbh.g_01225
OG0000303	Pral	Syap.g_02435	Pral.g_01428
OG0000303	Prat	Syap.g_02435	Prat.g_01099
OG0000303	Prbb	Syap.g_02435	Prbb.g_01459
OG0000303	Prbc	Syap.g_02435	Prbc.g_01390
OG0000303	Praj	Syap.g_02435	Praj.g_01405
OG0000303	Prbm	Syap.g_02435	Prbm.g_01492
OG0000303	Syad	Syap.g_02435	Syad.g_01442
OG0000303	Syaj	Syap.g_02435	Syaj.g_00572
OG0000303	Syaa	Syap.g_02435	Syaa.g_00963
OG0000303	Syae	Syap.g_02435	Syae.g_00700
OG0000303	Praf	Syap.g_02435	Praf.g_00888
OG0000303	Prbj	Syap.g_02435	Prbj.g_00314
OG0000303	Prbk	Syap.g_02435	Prbk.g_00097
OG0000303	Prbl	Syap.g_02435	Prbl.g_00187
OG0000303	Prah	Syap.g_02435	Prah.g_01289
OG0000303	Syac	Syap.g_02435	Syac.g_01520
OG0000303	Syah	Syap.g_02435	Syah.g_01387
OG0000303	Syai	Syap.g_02435	Syai.g_01802
OG0000303	Syaf	Syap.g_02435	Syaf.g_01559
OG0000303	Syam	Syap.g_02435	Syam.g_00859
OG0000303	Syaq	Syap.g_02435	Syaq.g_00152
OG0000303	Syag	Syap.g_02435	Syag.g_01048
OG0000303	Syak	Syap.g_02435	Syak.g_00674
OG0000303	Syab	Syap.g_02435	Syab.g_01149
OG0000303	Syal	Syap.g_02435	Syal.g_01763
OG0000303	Syar	Syap.g_02435	Syar.g_01723
OG0000303	Syan	Syap.g_02435	Syan.g_02582
OG0000303	Syao	Syap.g_02435	Syao.g_00262
OG0000303	Syas	Syap.g_02435	Syas.g_01071
OG0000303	Syat	Syap.g_02435	Syat.g_00892
OG0000304	Prag	Syap.g_02430	Prag.g_01210
OG0000304	Praw	Syap.g_02430	Praw.g_00291
OG0000304	Prav	Syap.g_02430	Prav.g_01824
OG0000304	Prad	Syap.g_02430	Prad.g_01438
OG0000304	Prbd	Syap.g_02430	Prbd.g_00525
OG0000304	Prae	Syap.g_02430	Prae.g_01220
OG0000304	Prao	Syap.g_02430	Prao.g_01032
OG0000304	Prax	Syap.g_02430	Prax.g_00257
OG0000304	Pras	Syap.g_02430	Pras.g_00114
OG0000304	Prau	Syap.g_02430	Prau.g_01263
OG0000304	Praa	Syap.g_02430	Praa.g_01216
OG0000304	Prbi	Syap.g_02430	Prbi.g_01264
OG0000304	Prab	Syap.g_02430	Prab.g_01276
OG0000304	Pran	Syap.g_02430	Pran.g_00003
OG0000304	Prai	Syap.g_02430	Prai.g_01230
OG0000304	Prac	Syap.g_02430	Prac.g_00928
OG0000304	Praq	Syap.g_02430	Praq.g_01390
OG0000304	Prar	Syap.g_02430	Prar.g_01206
OG0000304	Pray	Syap.g_02430	Pray.g_00006
OG0000304	Praz	Syap.g_02430	Praz.g_00697
OG0000304	Prba	Syap.g_02430	Prba.g_00006
OG0000304	Prbm	Syap.g_02430	Prbm.g_01489
OG0000304	Prbb	Syap.g_02430	Prbb.g_01456
OG0000304	Praj	Syap.g_02430	Praj.g_01402
OG0000304	Prbc	Syap.g_02430	Prbc.g_01387
OG0000304	Pral	Syap.g_02430	Pral.g_00455
OG0000304	Prat	Syap.g_02430	Prat.g_00595
OG0000304	Prak	Syap.g_02430	Prak.g_00594
OG0000304	Prap	Syap.g_02430	Prap.g_01135
OG0000304	Prbe	Syap.g_02430	Prbe.g_00501
OG0000304	Prbf	Syap.g_02430	Prbf.g_01915
OG0000304	Prbg	Syap.g_02430	Prbg.g_00352
OG0000304	Prbn	Syap.g_02430	Prbn.g_00482
OG0000304	Pram	Syap.g_02430	Pram.g_00571
OG0000304	Prbh	Syap.g_02430	Prbh.g_01450
OG0000304	Prbj	Syap.g_02430	Prbj.g_00020
OG0000304	Prbl	Syap.g_02430	Prbl.g_01102
OG0000304	Prbk	Syap.g_02430	Prbk.g_00121
OG0000304	Praf	Syap.g_02430	Praf.g_00938
OG0000304	Prah	Syap.g_02430	Prah.g_01237, Prah.g_01238
OG0000304	Syac	Syap.g_02430	Syac.g_01526
OG0000304	Syah	Syap.g_02430	Syah.g_01382
OG0000304	Syaa	Syap.g_02430	Syaa.g_00957
OG0000304	Syaf	Syap.g_02430	Syaf.g_01551
OG0000304	Syai	Syap.g_02430	Syai.g_01826
OG0000304	Syam	Syap.g_02430	Syam.g_00853
OG0000304	Syae	Syap.g_02430	Syae.g_00706
OG0000304	Syad	Syap.g_02430	Syad.g_01436
OG0000304	Syaj	Syap.g_02430	Syaj.g_00566
OG0000304	Syag	Syap.g_02430	Syag.g_01041
OG0000304	Syak	Syap.g_02430	Syak.g_00680
OG0000304	Syab	Syap.g_02430	Syab.g_01143
OG0000304	Syal	Syap.g_02430	Syal.g_01756
OG0000304	Syar	Syap.g_02430	Syar.g_01728
OG0000304	Syat	Syap.g_02430	Syat.g_00885
OG0000304	Syan	Syap.g_02430	Syan.g_02556
OG0000304	Syaq	Syap.g_02430	Syaq.g_00146
OG0000304	Syao	Syap.g_02430	Syao.g_00256
OG0000304	Syas	Syap.g_02430	Syas.g_01066
OG0000305	Prab	Syap.g_01557	Prab.g_01353
OG0000305	Pran	Syap.g_01557	Pran.g_00848
OG0000305	Prai	Syap.g_01557	Prai.g_01362
OG0000305	Prac	Syap.g_01557	Prac.g_00209
OG0000305	Praq	Syap.g_01557	Praq.g_00167
OG0000305	Prar	Syap.g_01557	Prar.g_00919
OG0000305	Prav	Syap.g_01557	Prav.g_01465
OG0000305	Pray	Syap.g_01557	Pray.g_01837
OG0000305	Praz	Syap.g_01557	Praz.g_01147
OG0000305	Prba	Syap.g_01557	Prba.g_00204
OG0000305	Prbi	Syap.g_01557	Prbi.g_01431
OG0000305	Prae	Syap.g_01557	Prae.g_01360
OG0000305	Praa	Syap.g_01557	Praa.g_01358
OG0000305	Prao	Syap.g_01557	Prao.g_01247
OG0000305	Prax	Syap.g_01557	Prax.g_01871
OG0000305	Prbd	Syap.g_01557	Prbd.g_01772
OG0000305	Prad	Syap.g_01557	Prad.g_00602
OG0000305	Prag	Syap.g_01557	Prag.g_01381
OG0000305	Praw	Syap.g_01557	Praw.g_01008
OG0000305	Pras	Syap.g_01557	Pras.g_00242
OG0000305	Prau	Syap.g_01557	Prau.g_01401
OG0000305	Pram	Syap.g_01557	Pram.g_01183
OG0000305	Prbh	Syap.g_01557	Prbh.g_01326
OG0000305	Pral	Syap.g_01557	Pral.g_01323
OG0000305	Prat	Syap.g_01557	Prat.g_01200
OG0000305	Prak	Syap.g_01557	Prak.g_01215
OG0000305	Prap	Syap.g_01557	Prap.g_00499
OG0000305	Prbe	Syap.g_01557	Prbe.g_01592
OG0000305	Prbf	Syap.g_01557	Prbf.g_00875
OG0000305	Prbg	Syap.g_01557	Prbg.g_01529
OG0000305	Prbn	Syap.g_01557	Prbn.g_01146
OG0000305	Prbb	Syap.g_01557	Prbb.g_01789
OG0000305	Prbc	Syap.g_01557	Prbc.g_00810
OG0000305	Praj	Syap.g_01557	Praj.g_01734
OG0000305	Prbm	Syap.g_01557	Prbm.g_01812
OG0000305	Prbj	Syap.g_01557	Prbj.g_01837
OG0000305	Prbk	Syap.g_01557	Prbk.g_00055
OG0000305	Prbl	Syap.g_01557	Prbl.g_00926
OG0000305	Praf	Syap.g_01557	Praf.g_01271
OG0000305	Prah	Syap.g_01557	Prah.g_00918
OG0000305	Syaq	Syap.g_01557	Syaq.g_02677
OG0000305	Syal	Syap.g_01557	Syal.g_01821
OG0000305	Syag	Syap.g_01557	Syag.g_00977
OG0000305	Syab	Syap.g_01557	Syab.g_01208
OG0000305	Syak	Syap.g_01557	Syak.g_00732
OG0000305	Syan	Syap.g_01557	Syan.g_00195
OG0000305	Syao	Syap.g_01557	Syao.g_00388
OG0000305	Syad	Syap.g_01557	Syad.g_01292
OG0000305	Syaj	Syap.g_01557	Syaj.g_00429
OG0000305	Syae	Syap.g_01557	Syae.g_00791
OG0000305	Syar	Syap.g_01557	Syar.g_01933, Syar.g_03163
OG0000305	Syaa	Syap.g_01557	Syaa.g_00881
OG0000305	Syac	Syap.g_01557	Syac.g_00886
OG0000305	Syah	Syap.g_01557	Syah.g_02028
OG0000305	Syaf	Syap.g_01557	Syaf.g_01444
OG0000305	Syai	Syap.g_01557	Syai.g_02005
OG0000305	Syam	Syap.g_01557	Syam.g_00776
OG0000305	Syat	Syap.g_01557	Syat.g_00809
OG0000305	Syas	Syap.g_01557	Syas.g_01023
OG0000306	Prai	Syap.g_01966	Prai.g_01365
OG0000306	Prax	Syap.g_01966	Prax.g_01868
OG0000306	Praa	Syap.g_01966	Praa.g_01361
OG0000306	Prbd	Syap.g_01966	Prbd.g_01769
OG0000306	Pras	Syap.g_01966	Pras.g_00245
OG0000306	Prau	Syap.g_01966	Prau.g_01404
OG0000306	Prae	Syap.g_01966	Prae.g_01363
OG0000306	Prbi	Syap.g_01966	Prbi.g_01434
OG0000306	Prao	Syap.g_01966	Prao.g_01244
OG0000306	Prad	Syap.g_01966	Prad.g_00599
OG0000306	Pray	Syap.g_01966	Pray.g_01834
OG0000306	Praz	Syap.g_01966	Praz.g_01144
OG0000306	Prba	Syap.g_01966	Prba.g_00201
OG0000306	Prac	Syap.g_01966	Prac.g_00212
OG0000306	Praq	Syap.g_01966	Praq.g_00170
OG0000306	Prar	Syap.g_01966	Prar.g_00916
OG0000306	Prag	Syap.g_01966	Prag.g_01384
OG0000306	Praw	Syap.g_01966	Praw.g_01011
OG0000306	Prav	Syap.g_01966	Prav.g_01468
OG0000306	Prab	Syap.g_01966	Prab.g_01355
OG0000306	Pran	Syap.g_01966	Pran.g_00846
OG0000306	Prat	Syap.g_01966	Prat.g_00976
OG0000306	Prbm	Syap.g_01966	Prbm.g_00875
OG0000306	Praj	Syap.g_01966	Praj.g_00833
OG0000306	Prbb	Syap.g_01966	Prbb.g_00845
OG0000306	Prbc	Syap.g_01966	Prbc.g_01921
OG0000306	Pral	Syap.g_01966	Pral.g_01550
OG0000306	Prak	Syap.g_01966	Prak.g_00909
OG0000306	Prap	Syap.g_01966	Prap.g_00719
OG0000306	Prbe	Syap.g_01966	Prbe.g_01286
OG0000306	Prbf	Syap.g_01966	Prbf.g_01181
OG0000306	Prbg	Syap.g_01966	Prbg.g_01223
OG0000306	Prbn	Syap.g_01966	Prbn.g_01482
OG0000306	Pram	Syap.g_01966	Pram.g_00874
OG0000306	Prbh	Syap.g_01966	Prbh.g_01017
OG0000306	Syao	Syap.g_01966	Syao.g_01216
OG0000306	Syaa	Syap.g_01966	Syaa.g_00807
OG0000306	Syaf	Syap.g_01966	Syaf.g_01332
OG0000306	Syai	Syap.g_01966	Syai.g_02090
OG0000306	Syam	Syap.g_01966	Syam.g_01757
OG0000306	Syac	Syap.g_01966	Syac.g_00810
OG0000306	Syah	Syap.g_01966	Syah.g_02116
OG0000306	Syag	Syap.g_01966	Syag.g_00460
OG0000306	Syae	Syap.g_01966	Syae.g_00277
OG0000306	Syad	Syap.g_01966	Syad.g_01989
OG0000306	Syaj	Syap.g_01966	Syaj.g_01126
OG0000306	Syab	Syap.g_01966	Syab.g_01819
OG0000306	Syal	Syap.g_01966	Syal.g_02579
OG0000306	Syak	Syap.g_01966	Syak.g_00094
OG0000306	Syaq	Syap.g_01966	Syaq.g_01861
OG0000306	Syan	Syap.g_01966	Syan.g_00087
OG0000306	Praf	Syap.g_01966	Praf.g_01635
OG0000306	Prah	Syap.g_01966	Prah.g_00560
OG0000306	Prbj	Syap.g_01966	Prbj.g_02521
OG0000306	Prbk	Syap.g_01966	Prbk.g_02578
OG0000306	Prbl	Syap.g_01966	Prbl.g_01586
OG0000306	Syat	Syap.g_01966	Syat.g_01704
