Orthogroup	Prbf	Prat
OG0000545	Prbf.g_01793	Prat.g_00473
OG0000546	Prbf.g_01796	Prat.g_00476
OG0000547	Prbf.g_01798	Prat.g_00478
OG0000548	Prbf.g_01799	Prat.g_00479
OG0000549	Prbf.g_01801	Prat.g_00482
OG0000550	Prbf.g_01805	Prat.g_00486
OG0000551	Prbf.g_01808	Prat.g_00489
OG0000552	Prbf.g_01809	Prat.g_00490
OG0000553	Prbf.g_01810	Prat.g_00491
OG0000554	Prbf.g_01815	Prat.g_00496
OG0000555	Prbf.g_01823	Prat.g_00503
OG0000556	Prbf.g_01825	Prat.g_00505
OG0000557	Prbf.g_01826	Prat.g_00506
OG0000558	Prbf.g_01828	Prat.g_00508
OG0000559	Prbf.g_01832	Prat.g_00512
OG0000560	Prbf.g_01835	Prat.g_00516
OG0000561	Prbf.g_01836	Prat.g_00517
OG0000562	Prbf.g_01837	Prat.g_00518
OG0000563	Prbf.g_01838	Prat.g_00519
OG0000564	Prbf.g_01839	Prat.g_00520
OG0000565	Prbf.g_01841	Prat.g_00523
OG0000566	Prbf.g_01845	Prat.g_00527
OG0000567	Prbf.g_01849	Prat.g_00531
OG0000568	Prbf.g_01850	Prat.g_00532
OG0000569	Prbf.g_01851	Prat.g_00533
OG0000570	Prbf.g_01852	Prat.g_00534
OG0000571	Prbf.g_01854	Prat.g_00537
OG0000572	Prbf.g_01868	Prat.g_00549
OG0000573	Prbf.g_01874	Prat.g_00554
OG0000574	Prbf.g_01875	Prat.g_00555
OG0000575	Prbf.g_01879	Prat.g_00559
OG0000576	Prbf.g_01881	Prat.g_00561
OG0000577	Prbf.g_01882	Prat.g_00562
OG0000578	Prbf.g_01883	Prat.g_00563
OG0000579	Prbf.g_01884	Prat.g_00564
OG0000580	Prbf.g_01885	Prat.g_00565
OG0000581	Prbf.g_01888	Prat.g_00568
OG0000582	Prbf.g_01891	Prat.g_00571
OG0000583	Prbf.g_01892	Prat.g_00572
OG0000584	Prbf.g_01893	Prat.g_00573
OG0000585	Prbf.g_01895	Prat.g_00575
OG0000586	Prbf.g_01896	Prat.g_00576
OG0000587	Prbf.g_01897	Prat.g_00577
OG0000588	Prbf.g_01901	Prat.g_00582
OG0000589	Prbf.g_01903	Prat.g_00584
OG0000590	Prbf.g_01904	Prat.g_00585
OG0000591	Prbf.g_01908	Prat.g_00589
OG0000592	Prbf.g_01909	Prat.g_00590
OG0000593	Prbf.g_00979	Prat.g_01094
OG0000594	Prbf.g_00980	Prat.g_01093
OG0000595	Prbf.g_00981	Prat.g_01091
OG0000596	Prbf.g_00985	Prat.g_01087
OG0000597	Prbf.g_00988	Prat.g_01084
OG0000598	Prbf.g_00989	Prat.g_01083
OG0000599	Prbf.g_00992	Prat.g_01080
OG0000600	Prbf.g_00993	Prat.g_01079
OG0000601	Prbf.g_00994	Prat.g_01078
OG0000602	Prbf.g_00996	Prat.g_01076
OG0000603	Prbf.g_00997	Prat.g_01075
OG0000604	Prbf.g_00998	Prat.g_01074
OG0000605	Prbf.g_00999	Prat.g_01073
OG0000606	Prbf.g_01002	Prat.g_01070
OG0000607	Prbf.g_01005	Prat.g_01067
OG0000608	Prbf.g_01006	Prat.g_01066
OG0000609	Prbf.g_01007	Prat.g_01065
OG0000610	Prbf.g_01013	Prat.g_01059
OG0000611	Prbf.g_01016	Prat.g_01056
OG0000612	Prbf.g_01017	Prat.g_01055
OG0000613	Prbf.g_01290	Prat.g_00747
OG0000614	Prbf.g_01269	Prat.g_00767
OG0000615	Prbf.g_01258	Prat.g_00777
OG0000616	Prbf.g_00404	Prat.g_01882
OG0000617	Prbf.g_01033	Prat.g_00797
OG0000618	Prbf.g_01034	Prat.g_00798
OG0000619	Prbf.g_01035	Prat.g_00799
OG0000620	Prbf.g_01038	Prat.g_00802
OG0000621	Prbf.g_01039	Prat.g_00803
OG0000622	Prbf.g_01040	Prat.g_00804
OG0000623	Prbf.g_01041	Prat.g_00805
OG0000624	Prbf.g_01043	Prat.g_00807
OG0000625	Prbf.g_01044	Prat.g_00808
OG0000626	Prbf.g_01045	Prat.g_00809
OG0000627	Prbf.g_01046	Prat.g_00811
OG0000628	Prbf.g_01047	Prat.g_00812
OG0000629	Prbf.g_01048	Prat.g_00813
OG0000630	Prbf.g_01051	Prat.g_00816
OG0000631	Prbf.g_01144	Prat.g_00865
OG0000632	Prbf.g_01143	Prat.g_00866
OG0000633	Prbf.g_01142	Prat.g_00867
OG0000634	Prbf.g_01249	Prat.g_01041
OG0000635	Prbf.g_01248	Prat.g_01040
OG0000636	Prbf.g_01246	Prat.g_01038
OG0000637	Prbf.g_01244	Prat.g_01036
OG0000638	Prbf.g_01243	Prat.g_01035
OG0000639	Prbf.g_01242	Prat.g_01034
OG0000640	Prbf.g_01241	Prat.g_01033
OG0000641	Prbf.g_01237	Prat.g_01029
OG0000642	Prbf.g_01236	Prat.g_01028
OG0000643	Prbf.g_01235	Prat.g_01027
OG0000644	Prbf.g_01234	Prat.g_01026
OG0000645	Prbf.g_01233	Prat.g_01025
OG0000646	Prbf.g_01231	Prat.g_01023
OG0000647	Prbf.g_01229	Prat.g_01021
OG0000648	Prbf.g_01227	Prat.g_01019
OG0000649	Prbf.g_01226	Prat.g_01018
OG0000650	Prbf.g_01225	Prat.g_01017
OG0000651	Prbf.g_01224	Prat.g_01016
OG0000652	Prbf.g_01223	Prat.g_01015
OG0000653	Prbf.g_01221	Prat.g_01013
OG0000654	Prbf.g_01220	Prat.g_01012
OG0000655	Prbf.g_01219	Prat.g_01011
OG0000656	Prbf.g_01216	Prat.g_01008
OG0000657	Prbf.g_01208	Prat.g_01002
OG0000658	Prbf.g_01206	Prat.g_01001
OG0000659	Prbf.g_01205	Prat.g_01000
OG0000660	Prbf.g_01201	Prat.g_00996
OG0000661	Prbf.g_01199	Prat.g_00994
OG0000662	Prbf.g_01197	Prat.g_00992
OG0000663	Prbf.g_01195	Prat.g_00990
OG0000664	Prbf.g_01194	Prat.g_00989
OG0000665	Prbf.g_01188	Prat.g_00983
OG0000666	Prbf.g_01187	Prat.g_00982
OG0000667	Prbf.g_01183	Prat.g_00978
OG0000668	Prbf.g_00838	Prat.g_00694
OG0000669	Prbf.g_01331	Prat.g_00705
OG0000670	Prbf.g_01328	Prat.g_00708
OG0000671	Prbf.g_01325	Prat.g_00710
OG0000672	Prbf.g_01322	Prat.g_00713
OG0000673	Prbf.g_01319	Prat.g_00717
OG0000674	Prbf.g_01317	Prat.g_00719
OG0000675	Prbf.g_01316	Prat.g_00720
OG0000676	Prbf.g_01314	Prat.g_00722
OG0000677	Prbf.g_01313	Prat.g_00723
OG0000678	Prbf.g_01311	Prat.g_00725
OG0000679	Prbf.g_01307	Prat.g_00730
OG0000680	Prbf.g_01306	Prat.g_00731
OG0000681	Prbf.g_01303	Prat.g_00734
OG0000682	Prbf.g_01302	Prat.g_00735
OG0000683	Prbf.g_01301	Prat.g_00736
OG0000684	Prbf.g_01299	Prat.g_00738
OG0000685	Prbf.g_01297	Prat.g_00740
OG0000686	Prbf.g_01296	Prat.g_00741
OG0000687	Prbf.g_01295	Prat.g_00742
OG0000688	Prbf.g_01021	Prat.g_01051
OG0000689	Prbf.g_01022	Prat.g_01050
OG0000690	Prbf.g_01023	Prat.g_01049
OG0000691	Prbf.g_01024	Prat.g_01048
OG0000692	Prbf.g_01026	Prat.g_01046
OG0000693	Prbf.g_01027	Prat.g_01045
OG0000694	Prbf.g_01028	Prat.g_01044
OG0000695	Prbf.g_01140	Prat.g_00869
OG0000696	Prbf.g_01139	Prat.g_00870
OG0000697	Prbf.g_01138	Prat.g_00871
OG0000698	Prbf.g_01135	Prat.g_00874
OG0000699	Prbf.g_01134	Prat.g_00876
OG0000700	Prbf.g_01133	Prat.g_00877
OG0000701	Prbf.g_01132	Prat.g_00878
OG0000702	Prbf.g_01130	Prat.g_00880
OG0000703	Prbf.g_01129	Prat.g_00881
OG0000704	Prbf.g_01127	Prat.g_00883
OG0000705	Prbf.g_01124	Prat.g_00889
OG0000706	Prbf.g_01123	Prat.g_00890
OG0000707	Prbf.g_01122	Prat.g_00891
OG0000708	Prbf.g_01120	Prat.g_00893
OG0000709	Prbf.g_01116	Prat.g_00897
OG0000710	Prbf.g_01113	Prat.g_00900
OG0000711	Prbf.g_01095	Prat.g_00916
OG0000712	Prbf.g_01094	Prat.g_00917
OG0000713	Prbf.g_01093	Prat.g_00918
OG0000714	Prbf.g_01092	Prat.g_00919
OG0000715	Prbf.g_01090	Prat.g_00921
OG0000716	Prbf.g_01088	Prat.g_00923
OG0000717	Prbf.g_01087	Prat.g_00924
OG0000718	Prbf.g_01083	Prat.g_00929
OG0000719	Prbf.g_01081	Prat.g_00931
OG0000720	Prbf.g_01069	Prat.g_00942
OG0000721	Prbf.g_01065	Prat.g_00946
OG0000722	Prbf.g_01064	Prat.g_00947
OG0000723	Prbf.g_01060	Prat.g_00951
OG0000724	Prbf.g_01165	Prat.g_00960
OG0000725	Prbf.g_01171	Prat.g_00966
OG0000726	Prbf.g_01172	Prat.g_00967
OG0000727	Prbf.g_01173	Prat.g_00968
OG0000728	Prbf.g_01175	Prat.g_00970
OG0000729	Prbf.g_00048	Prat.g_01214
OG0000730	Prbf.g_00876	Prat.g_01199
OG0000731	Prbf.g_01684	Prat.g_00354
OG0000732	Prbf.g_00453	Prat.g_01831
OG0000733	Prbf.g_00787	Prat.g_01560
OG0000734	Prbf.g_00902	Prat.g_01171
OG0000735	Prbf.g_00904	Prat.g_01169
OG0000736	Prbf.g_00905	Prat.g_01168
OG0000737	Prbf.g_00906	Prat.g_01167
OG0000738	Prbf.g_00910	Prat.g_01163
OG0000739	Prbf.g_00911	Prat.g_01162
OG0000740	Prbf.g_00912	Prat.g_01161
OG0000741	Prbf.g_00914	Prat.g_01159
OG0000742	Prbf.g_00917	Prat.g_01157
OG0000743	Prbf.g_00919	Prat.g_01155
OG0000744	Prbf.g_00920	Prat.g_01154
OG0000745	Prbf.g_00921	Prat.g_01153
OG0000746	Prbf.g_00923	Prat.g_01151
OG0000747	Prbf.g_00924	Prat.g_01150
OG0000748	Prbf.g_00928	Prat.g_01146
OG0000749	Prbf.g_00929	Prat.g_01145
OG0000750	Prbf.g_00930	Prat.g_01144
OG0000751	Prbf.g_00933	Prat.g_01141
OG0000752	Prbf.g_00935	Prat.g_01139
OG0000753	Prbf.g_00937	Prat.g_01136
OG0000754	Prbf.g_00940	Prat.g_01134
OG0000755	Prbf.g_00946	Prat.g_01128
OG0000756	Prbf.g_00947	Prat.g_01127
OG0000757	Prbf.g_00954	Prat.g_01121
OG0000758	Prbf.g_00955	Prat.g_01120
OG0000759	Prbf.g_00956	Prat.g_01119
OG0000760	Prbf.g_00957	Prat.g_01118
OG0000761	Prbf.g_00958	Prat.g_01117
OG0000762	Prbf.g_00959	Prat.g_01116
OG0000763	Prbf.g_00961	Prat.g_01114
OG0000764	Prbf.g_00962	Prat.g_01113
OG0000765	Prbf.g_00970	Prat.g_01104
OG0000766	Prbf.g_00971	Prat.g_01103
OG0000767	Prbf.g_00973	Prat.g_01101
OG0000768	Prbf.g_00974	Prat.g_01100
OG0000769	Prbf.g_00976	Prat.g_01098
OG0000770	Prbf.g_01914	Prat.g_00594
OG0000771	Prbf.g_00253	Prat.g_01509
OG0000772	Prbf.g_00767	Prat.g_00626
OG0000773	Prbf.g_00035	Prat.g_01240
OG0000774	Prbf.g_00033	Prat.g_01242
OG0000775	Prbf.g_00031	Prat.g_01244
OG0000776	Prbf.g_00030	Prat.g_01245
OG0000777	Prbf.g_00029	Prat.g_01246
OG0000778	Prbf.g_00028	Prat.g_01247
OG0000779	Prbf.g_00024	Prat.g_01251
OG0000780	Prbf.g_00023	Prat.g_01252
OG0000781	Prbf.g_00019	Prat.g_01255
OG0000782	Prbf.g_00018	Prat.g_01256
OG0000783	Prbf.g_00017	Prat.g_01257
OG0000784	Prbf.g_00016	Prat.g_01258
OG0000785	Prbf.g_00014	Prat.g_01260
OG0000786	Prbf.g_00011	Prat.g_01263
OG0000787	Prbf.g_00010	Prat.g_01264
OG0000788	Prbf.g_01782	Prat.g_01471
OG0000789	Prbf.g_00256	Prat.g_01455
OG0000790	Prbf.g_00100	Prat.g_01296
OG0000791	Prbf.g_00102	Prat.g_01298
OG0000792	Prbf.g_00103	Prat.g_01299
OG0000793	Prbf.g_00106	Prat.g_01302
OG0000794	Prbf.g_00107	Prat.g_01303
OG0000795	Prbf.g_00108	Prat.g_01304
OG0000796	Prbf.g_00112	Prat.g_01308
OG0000797	Prbf.g_00113	Prat.g_01309
OG0000799	Prbf.g_00140	Prat.g_01333
OG0000800	Prbf.g_00141	Prat.g_01334
OG0000801	Prbf.g_00142	Prat.g_01335
OG0000802	Prbf.g_00144	Prat.g_01337
OG0000803	Prbf.g_00146	Prat.g_01339
OG0000804	Prbf.g_00147	Prat.g_01340
OG0000805	Prbf.g_00149	Prat.g_01342
OG0000806	Prbf.g_00151	Prat.g_01344
OG0000807	Prbf.g_00152	Prat.g_01345
OG0000808	Prbf.g_00153	Prat.g_01346
OG0000809	Prbf.g_00155	Prat.g_01350
OG0000810	Prbf.g_00156	Prat.g_01351
OG0000811	Prbf.g_00160	Prat.g_01356
OG0000812	Prbf.g_00162	Prat.g_01358
OG0000813	Prbf.g_00163	Prat.g_01359
OG0000814	Prbf.g_00165	Prat.g_01361
OG0000815	Prbf.g_00166	Prat.g_01362
OG0000816	Prbf.g_00168	Prat.g_01364
OG0000817	Prbf.g_00169	Prat.g_01365
OG0000818	Prbf.g_00174	Prat.g_01370
OG0000819	Prbf.g_00175	Prat.g_01371
OG0000820	Prbf.g_00176	Prat.g_01372
OG0000821	Prbf.g_00180	Prat.g_01378
OG0000822	Prbf.g_00181	Prat.g_01379
OG0000823	Prbf.g_00182	Prat.g_01380
OG0000824	Prbf.g_00185	Prat.g_01383
OG0000825	Prbf.g_00186	Prat.g_01384
OG0000826	Prbf.g_00187	Prat.g_01385
OG0000827	Prbf.g_00188	Prat.g_01386
OG0000828	Prbf.g_00191	Prat.g_01389
OG0000829	Prbf.g_00192	Prat.g_01390
OG0000830	Prbf.g_00193	Prat.g_01391
OG0000831	Prbf.g_00195	Prat.g_01393
OG0000832	Prbf.g_00205	Prat.g_01405
OG0000833	Prbf.g_00214	Prat.g_01414
OG0000834	Prbf.g_00215	Prat.g_01415
OG0000835	Prbf.g_00216	Prat.g_01416
OG0000836	Prbf.g_00217	Prat.g_01417
OG0000837	Prbf.g_00218	Prat.g_01418
OG0000838	Prbf.g_00220	Prat.g_01421
OG0000839	Prbf.g_00221	Prat.g_01422
OG0000840	Prbf.g_00222	Prat.g_01423
OG0000841	Prbf.g_00223	Prat.g_01424
OG0000842	Prbf.g_00224	Prat.g_01425
OG0000843	Prbf.g_00225	Prat.g_01426
OG0000844	Prbf.g_00226	Prat.g_01427
OG0000845	Prbf.g_00227	Prat.g_01428
OG0000846	Prbf.g_00228	Prat.g_01429
OG0000847	Prbf.g_00229	Prat.g_01430
OG0000848	Prbf.g_00230	Prat.g_01431
OG0000849	Prbf.g_00231	Prat.g_01432
OG0000850	Prbf.g_00233	Prat.g_01434
OG0000851	Prbf.g_00234	Prat.g_01435
OG0000852	Prbf.g_00235	Prat.g_01436
OG0000853	Prbf.g_00241	Prat.g_01441
OG0000854	Prbf.g_00243	Prat.g_01443
OG0000855	Prbf.g_00244	Prat.g_01444
OG0000856	Prbf.g_01911	Prat.g_01457
OG0000857	Prbf.g_01230	Prat.g_01022
OG0000858	Prbf.g_00700	Prat.g_01585
OG0000859	Prbf.g_00699	Prat.g_01586
OG0000860	Prbf.g_00691	Prat.g_01594
OG0000861	Prbf.g_00690	Prat.g_01595
OG0000862	Prbf.g_00689	Prat.g_01596
OG0000863	Prbf.g_00687	Prat.g_01598
OG0000864	Prbf.g_00686	Prat.g_01599
OG0000865	Prbf.g_00685	Prat.g_01600
OG0000866	Prbf.g_00684	Prat.g_01601
OG0000867	Prbf.g_00683	Prat.g_01602
OG0000868	Prbf.g_00681	Prat.g_01603
OG0000869	Prbf.g_00678	Prat.g_01606
OG0000870	Prbf.g_00673	Prat.g_01611
OG0000871	Prbf.g_00672	Prat.g_01612
OG0000872	Prbf.g_00671	Prat.g_01613
OG0000873	Prbf.g_00668	Prat.g_01616
OG0000874	Prbf.g_00665	Prat.g_01619
OG0000875	Prbf.g_00664	Prat.g_01621
OG0000876	Prbf.g_00663	Prat.g_01622
OG0000877	Prbf.g_00661	Prat.g_01624
OG0000878	Prbf.g_00660	Prat.g_01625
OG0000879	Prbf.g_00659	Prat.g_01626
OG0000880	Prbf.g_00658	Prat.g_01627
OG0000881	Prbf.g_00654	Prat.g_01631
OG0000882	Prbf.g_00649	Prat.g_01636
OG0000883	Prbf.g_00647	Prat.g_01639
OG0000884	Prbf.g_00645	Prat.g_01641
OG0000885	Prbf.g_00644	Prat.g_01642
OG0000886	Prbf.g_00643	Prat.g_01643
OG0000887	Prbf.g_00642	Prat.g_01644
OG0000888	Prbf.g_00640	Prat.g_01646
OG0000889	Prbf.g_00638	Prat.g_01648
OG0000890	Prbf.g_00637	Prat.g_01649
OG0000891	Prbf.g_00636	Prat.g_01650
OG0000892	Prbf.g_00634	Prat.g_01652
OG0000893	Prbf.g_00630	Prat.g_01655
OG0000894	Prbf.g_00627	Prat.g_01658
OG0000895	Prbf.g_00623	Prat.g_01662
OG0000896	Prbf.g_00622	Prat.g_01663
OG0000897	Prbf.g_00620	Prat.g_01665
OG0000898	Prbf.g_00619	Prat.g_01666
OG0000899	Prbf.g_00618	Prat.g_01667
OG0000900	Prbf.g_00617	Prat.g_01668
OG0000901	Prbf.g_00614	Prat.g_01671
OG0000902	Prbf.g_00612	Prat.g_01673
OG0000903	Prbf.g_00608	Prat.g_01677
OG0000904	Prbf.g_00604	Prat.g_01682
OG0000905	Prbf.g_00610	Prat.g_01675
OG0000906	Prbf.g_00611	Prat.g_01674
OG0000907	Prbf.g_00601	Prat.g_01684
OG0000908	Prbf.g_00598	Prat.g_01687
OG0000909	Prbf.g_00597	Prat.g_01688
OG0000910	Prbf.g_00596	Prat.g_01689
OG0000911	Prbf.g_00594	Prat.g_01691
OG0000912	Prbf.g_00593	Prat.g_01692
OG0000913	Prbf.g_00592	Prat.g_01693
OG0000914	Prbf.g_00591	Prat.g_01694
OG0000915	Prbf.g_00590	Prat.g_01695
OG0000916	Prbf.g_00589	Prat.g_01696
OG0000917	Prbf.g_00588	Prat.g_01697
OG0000918	Prbf.g_00587	Prat.g_01698
OG0000919	Prbf.g_00586	Prat.g_01699
OG0000920	Prbf.g_00585	Prat.g_01700
OG0000921	Prbf.g_00584	Prat.g_01701
OG0000922	Prbf.g_00583	Prat.g_01702
OG0000923	Prbf.g_00579	Prat.g_01706
OG0000924	Prbf.g_00578	Prat.g_01707
OG0000925	Prbf.g_00577	Prat.g_01708
OG0000926	Prbf.g_00576	Prat.g_01709
OG0000927	Prbf.g_00574	Prat.g_01711
OG0000928	Prbf.g_00573	Prat.g_01712
OG0000929	Prbf.g_00572	Prat.g_01713
OG0000930	Prbf.g_00571	Prat.g_01714
OG0000931	Prbf.g_00570	Prat.g_01715
OG0000932	Prbf.g_00569	Prat.g_01327
OG0000933	Prbf.g_00565	Prat.g_01719
OG0000934	Prbf.g_00563	Prat.g_01721
OG0000935	Prbf.g_00562	Prat.g_01722
OG0000936	Prbf.g_00561	Prat.g_01723
OG0000937	Prbf.g_00560	Prat.g_01724
OG0000938	Prbf.g_00557	Prat.g_01727
OG0000939	Prbf.g_00556	Prat.g_01728
OG0000940	Prbf.g_00549	Prat.g_01735
OG0000941	Prbf.g_00547	Prat.g_01737
OG0000942	Prbf.g_00545	Prat.g_01739
OG0000943	Prbf.g_00544	Prat.g_01740
OG0000944	Prbf.g_00542	Prat.g_01742
OG0000945	Prbf.g_00541	Prat.g_01744
OG0000946	Prbf.g_00536	Prat.g_01748
OG0000947	Prbf.g_00534	Prat.g_01750
OG0000948	Prbf.g_00533	Prat.g_01751
OG0000949	Prbf.g_00530	Prat.g_01754
OG0000950	Prbf.g_00523	Prat.g_01760
OG0000951	Prbf.g_00519	Prat.g_01764
OG0000952	Prbf.g_00515	Prat.g_01768
OG0000953	Prbf.g_00511	Prat.g_01772
OG0000954	Prbf.g_00507	Prat.g_01777
OG0000955	Prbf.g_00506	Prat.g_01778
OG0000956	Prbf.g_00504	Prat.g_01780
OG0000957	Prbf.g_00498	Prat.g_01786
OG0000958	Prbf.g_00497	Prat.g_01787
OG0000959	Prbf.g_00493	Prat.g_01791
OG0000960	Prbf.g_00492	Prat.g_01792
OG0000961	Prbf.g_00488	Prat.g_01795
OG0000962	Prbf.g_00486	Prat.g_01797
OG0000963	Prbf.g_00482	Prat.g_01801
OG0000964	Prbf.g_00481	Prat.g_01802
OG0000965	Prbf.g_00480	Prat.g_01803
OG0000966	Prbf.g_00474	Prat.g_01809
OG0000967	Prbf.g_00470	Prat.g_01813
OG0000968	Prbf.g_00468	Prat.g_01815
OG0000969	Prbf.g_00467	Prat.g_01816
OG0000970	Prbf.g_00466	Prat.g_01817
OG0000971	Prbf.g_00465	Prat.g_01818
OG0000972	Prbf.g_00464	Prat.g_01819
OG0000973	Prbf.g_00463	Prat.g_01820
OG0000974	Prbf.g_00462	Prat.g_01821
OG0000975	Prbf.g_00461	Prat.g_01822
OG0000976	Prbf.g_00460	Prat.g_01823
OG0000977	Prbf.g_00459	Prat.g_01824
OG0000978	Prbf.g_00458	Prat.g_01825
OG0000979	Prbf.g_00456	Prat.g_01828
OG0000980	Prbf.g_00454	Prat.g_01830
OG0000981	Prbf.g_00451	Prat.g_01833
OG0000982	Prbf.g_00449	Prat.g_01835
OG0000983	Prbf.g_00448	Prat.g_01836
OG0000984	Prbf.g_00447	Prat.g_01837
OG0000985	Prbf.g_00444	Prat.g_01840
OG0000986	Prbf.g_00442	Prat.g_01842
OG0000987	Prbf.g_00441	Prat.g_01843
OG0000988	Prbf.g_00438	Prat.g_01846
OG0000989	Prbf.g_00434	Prat.g_01850
OG0000990	Prbf.g_00430	Prat.g_01856
OG0000991	Prbf.g_00429	Prat.g_01857
OG0000992	Prbf.g_00426	Prat.g_01860
OG0000993	Prbf.g_00425	Prat.g_01861
OG0000994	Prbf.g_00424	Prat.g_01862
OG0000995	Prbf.g_00420	Prat.g_01866
OG0000996	Prbf.g_00419	Prat.g_01867
OG0000997	Prbf.g_00416	Prat.g_01869
OG0000998	Prbf.g_00414	Prat.g_01871
OG0000999	Prbf.g_00413	Prat.g_01872
OG0001000	Prbf.g_00410	Prat.g_01875
OG0001001	Prbf.g_00407	Prat.g_01879
OG0001002	Prbf.g_00402	Prat.g_01884
OG0001003	Prbf.g_00401	Prat.g_01885
OG0001004	Prbf.g_00400	Prat.g_01886
OG0001005	Prbf.g_00399	Prat.g_01887
OG0001006	Prbf.g_00395	Prat.g_01891
OG0001007	Prbf.g_00393	Prat.g_01893
OG0001008	Prbf.g_01721	Prat.g_00397
OG0001009	Prbf.g_01349	Prat.g_00028
OG0001010	Prbf.g_01350	Prat.g_00029
OG0001011	Prbf.g_01352	Prat.g_00031
OG0001012	Prbf.g_01366	Prat.g_00046
OG0001013	Prbf.g_01373	Prat.g_00053
OG0001014	Prbf.g_01376	Prat.g_00056
OG0001015	Prbf.g_01378	Prat.g_00057
OG0001016	Prbf.g_01400	Prat.g_00070
OG0001017	Prbf.g_01404	Prat.g_00074
OG0001018	Prbf.g_01406	Prat.g_00076
OG0001019	Prbf.g_01415	Prat.g_00087
OG0001020	Prbf.g_01416	Prat.g_00088
OG0001021	Prbf.g_01417	Prat.g_00089
OG0001022	Prbf.g_01420	Prat.g_00091
OG0001023	Prbf.g_01421	Prat.g_00092
OG0001024	Prbf.g_01425	Prat.g_00095
OG0001025	Prbf.g_01432	Prat.g_00102
OG0001026	Prbf.g_01441	Prat.g_00110
OG0001027	Prbf.g_01442	Prat.g_00111
OG0001028	Prbf.g_01444	Prat.g_00113
OG0001029	Prbf.g_01445	Prat.g_00114
OG0001030	Prbf.g_01461	Prat.g_00130
OG0001031	Prbf.g_01521	Prat.g_00188
OG0001032	Prbf.g_01522	Prat.g_00189
OG0001033	Prbf.g_01543	Prat.g_00210
OG0001034	Prbf.g_01574	Prat.g_00241
OG0001035	Prbf.g_01594	Prat.g_00261
OG0001036	Prbf.g_01598	Prat.g_00266
OG0001037	Prbf.g_01599	Prat.g_00267
OG0001038	Prbf.g_01618	Prat.g_00285
OG0001039	Prbf.g_01621	Prat.g_00288
OG0001040	Prbf.g_01623	Prat.g_00291
OG0001041	Prbf.g_01628	Prat.g_00295
OG0001042	Prbf.g_01645	Prat.g_00312
OG0001043	Prbf.g_01646	Prat.g_00313
OG0001044	Prbf.g_01677	Prat.g_00347
OG0001045	Prbf.g_01686	Prat.g_00356
OG0001046	Prbf.g_00741	Prat.g_01469
OG0001047	Prbf.g_01723	Prat.g_00399
OG0001048	Prbf.g_01724	Prat.g_00400
OG0001049	Prbf.g_01726	Prat.g_00403
OG0001050	Prbf.g_01727	Prat.g_00404
OG0001051	Prbf.g_01728	Prat.g_00405
OG0001052	Prbf.g_01754	Prat.g_00430
OG0001053	Prbf.g_01766	Prat.g_00443
OG0001054	Prbf.g_01781	Prat.g_00459
OG0001055	Prbf.g_01800	Prat.g_00480
OG0001056	Prbf.g_01817	Prat.g_00498
OG0001057	Prbf.g_01822	Prat.g_00502
OG0001058	Prbf.g_01830	Prat.g_00510
OG0001059	Prbf.g_01834	Prat.g_00515
OG0001060	Prbf.g_01840	Prat.g_00522
OG0001061	Prbf.g_01855	Prat.g_00538
OG0001062	Prbf.g_01857	Prat.g_00540
OG0001063	Prbf.g_01859	Prat.g_00542
OG0001064	Prbf.g_01860	Prat.g_00543
OG0001065	Prbf.g_01861	Prat.g_00544
OG0001066	Prbf.g_01862	Prat.g_00545
OG0001067	Prbf.g_01863	Prat.g_00546
OG0001068	Prbf.g_01864	Prat.g_00547
OG0001069	Prbf.g_01865	Prat.g_00548
OG0001070	Prbf.g_01869	Prat.g_00550
OG0001071	Prbf.g_01870	Prat.g_00551
OG0001072	Prbf.g_01872	Prat.g_00552
OG0001073	Prbf.g_01886	Prat.g_00566
OG0001074	Prbf.g_01898	Prat.g_00579
OG0001075	Prbf.g_01899	Prat.g_00580
OG0001076	Prbf.g_01906	Prat.g_00587
OG0001077	Prbf.g_01912	Prat.g_00592
OG0001078	Prbf.g_00983	Prat.g_01089
OG0001079	Prbf.g_00995	Prat.g_01077
OG0001080	Prbf.g_01001	Prat.g_01071
OG0001081	Prbf.g_01003	Prat.g_01069
OG0001082	Prbf.g_01004	Prat.g_01068
OG0001083	Prbf.g_01009	Prat.g_01063
OG0001084	Prbf.g_01010	Prat.g_01062
OG0001085	Prbf.g_01293	Prat.g_00744
OG0001086	Prbf.g_01292	Prat.g_00745
OG0001087	Prbf.g_01274	Prat.g_00762
OG0001088	Prbf.g_01273	Prat.g_00763
OG0001089	Prbf.g_01262	Prat.g_00774
OG0001090	Prbf.g_01252	Prat.g_00789
OG0001091	Prbf.g_01030	Prat.g_00791
OG0001092	Prbf.g_01031	Prat.g_00792
OG0001093	Prbf.g_01036	Prat.g_00800
OG0001094	Prbf.g_01029	Prat.g_01043
OG0001095	Prbf.g_01232	Prat.g_01024
OG0001096	Prbf.g_01218	Prat.g_01010
OG0001097	Prbf.g_01198	Prat.g_00993
OG0001098	Prbf.g_01179	Prat.g_00974
OG0001099	Prbf.g_00833	Prat.g_00699
OG0001100	Prbf.g_01329	Prat.g_00707
OG0001101	Prbf.g_01326	Prat.g_00709
OG0001102	Prbf.g_01323	Prat.g_00712
OG0001103	Prbf.g_01321	Prat.g_00715
OG0001104	Prbf.g_01298	Prat.g_00739
