Orthogroup	Prbf	Prab
OG0000560	Prbf.g_01835	Prab.g_00558
OG0000561	Prbf.g_01836	Prab.g_00559
OG0000562	Prbf.g_01837	Prab.g_00560
OG0000563	Prbf.g_01838	Prab.g_00561
OG0000564	Prbf.g_01839	Prab.g_00562
OG0000565	Prbf.g_01841	Prab.g_00565
OG0000566	Prbf.g_01845	Prab.g_00568
OG0000567	Prbf.g_01849	Prab.g_00572
OG0000568	Prbf.g_01850	Prab.g_00573
OG0000569	Prbf.g_01851	Prab.g_00574
OG0000570	Prbf.g_01852	Prab.g_00575
OG0000571	Prbf.g_01854	Prab.g_00577
OG0000572	Prbf.g_01868	Prab.g_00590
OG0000573	Prbf.g_01874	Prab.g_00596
OG0000574	Prbf.g_01875	Prab.g_00597
OG0000575	Prbf.g_01879	Prab.g_00601
OG0000576	Prbf.g_01881	Prab.g_00603
OG0000577	Prbf.g_01882	Prab.g_00604
OG0000578	Prbf.g_01883	Prab.g_00605
OG0000579	Prbf.g_01884	Prab.g_00606
OG0000580	Prbf.g_01885	Prab.g_00607
OG0000581	Prbf.g_01888	Prab.g_00609
OG0000582	Prbf.g_01891	Prab.g_00612
OG0000583	Prbf.g_01892	Prab.g_00613
OG0000584	Prbf.g_01893	Prab.g_00614
OG0000585	Prbf.g_01895	Prab.g_00616
OG0000586	Prbf.g_01896	Prab.g_00617
OG0000587	Prbf.g_01897	Prab.g_00618
OG0000588	Prbf.g_01901	Prab.g_00622
OG0000589	Prbf.g_01903	Prab.g_00625
OG0000590	Prbf.g_01904	Prab.g_00626
OG0000591	Prbf.g_01908	Prab.g_00630
OG0000592	Prbf.g_01909	Prab.g_00631
OG0000593	Prbf.g_00979	Prab.g_00637
OG0000594	Prbf.g_00980	Prab.g_00638
OG0000595	Prbf.g_00981	Prab.g_00639
OG0000596	Prbf.g_00985	Prab.g_00643
OG0000597	Prbf.g_00988	Prab.g_00645
OG0000598	Prbf.g_00989	Prab.g_00646
OG0000599	Prbf.g_00992	Prab.g_00649
OG0000600	Prbf.g_00993	Prab.g_00650
OG0000601	Prbf.g_00994	Prab.g_00651
OG0000602	Prbf.g_00996	Prab.g_00653
OG0000603	Prbf.g_00997	Prab.g_00654
OG0000604	Prbf.g_00998	Prab.g_00655
OG0000605	Prbf.g_00999	Prab.g_00656
OG0000606	Prbf.g_01002	Prab.g_00659
OG0000607	Prbf.g_01005	Prab.g_00662
OG0000608	Prbf.g_01006	Prab.g_00663
OG0000609	Prbf.g_01007	Prab.g_00664
OG0000610	Prbf.g_01013	Prab.g_00669
OG0000611	Prbf.g_01016	Prab.g_00672
OG0000612	Prbf.g_01017	Prab.g_00673
OG0000613	Prbf.g_01290	Prab.g_00678
OG0000614	Prbf.g_01269	Prab.g_00697
OG0000615	Prbf.g_01258	Prab.g_00705
OG0000616	Prbf.g_00404	Prab.g_00711
OG0000617	Prbf.g_01033	Prab.g_00729
OG0000618	Prbf.g_01034	Prab.g_00730
OG0000619	Prbf.g_01035	Prab.g_00731
OG0000620	Prbf.g_01038	Prab.g_00734
OG0000621	Prbf.g_01039	Prab.g_00735
OG0000622	Prbf.g_01040	Prab.g_00736
OG0000623	Prbf.g_01041	Prab.g_00737
OG0000624	Prbf.g_01043	Prab.g_00738
OG0000625	Prbf.g_01044	Prab.g_00739
OG0000626	Prbf.g_01045	Prab.g_00740
OG0000627	Prbf.g_01046	Prab.g_00741
OG0000628	Prbf.g_01047	Prab.g_00742
OG0000629	Prbf.g_01048	Prab.g_00743
OG0000630	Prbf.g_01051	Prab.g_00746
OG0000631	Prbf.g_01144	Prab.g_00831
OG0000632	Prbf.g_01143	Prab.g_00832
OG0000633	Prbf.g_01142	Prab.g_00833
OG0000634	Prbf.g_01249	Prab.g_00836
OG0000635	Prbf.g_01248	Prab.g_00837
OG0000636	Prbf.g_01246	Prab.g_00839
OG0000637	Prbf.g_01244	Prab.g_00841
OG0000638	Prbf.g_01243	Prab.g_00842
OG0000639	Prbf.g_01242	Prab.g_00843
OG0000640	Prbf.g_01241	Prab.g_00844
OG0000641	Prbf.g_01237	Prab.g_00848
OG0000642	Prbf.g_01236	Prab.g_00849
OG0000643	Prbf.g_01235	Prab.g_00850
OG0000644	Prbf.g_01234	Prab.g_00851
OG0000645	Prbf.g_01233	Prab.g_00852
OG0000646	Prbf.g_01231	Prab.g_00854
OG0000647	Prbf.g_01229	Prab.g_00855
OG0000648	Prbf.g_01227	Prab.g_00857
OG0000649	Prbf.g_01226	Prab.g_00858
OG0000650	Prbf.g_01225	Prab.g_00859
OG0000651	Prbf.g_01224	Prab.g_00860
OG0000652	Prbf.g_01223	Prab.g_00861
OG0000653	Prbf.g_01221	Prab.g_00863
OG0000654	Prbf.g_01220	Prab.g_00864
OG0000655	Prbf.g_01219	Prab.g_00865
OG0000656	Prbf.g_01216	Prab.g_00868
OG0000657	Prbf.g_01208	Prab.g_00875
OG0000658	Prbf.g_01206	Prab.g_00876
OG0000659	Prbf.g_01205	Prab.g_00877
OG0000660	Prbf.g_01201	Prab.g_00881
OG0000661	Prbf.g_01199	Prab.g_00883
OG0000662	Prbf.g_01197	Prab.g_00885
OG0000663	Prbf.g_01195	Prab.g_00887
OG0000664	Prbf.g_01194	Prab.g_00888
OG0000665	Prbf.g_01188	Prab.g_00892
OG0000666	Prbf.g_01187	Prab.g_00893
OG0000667	Prbf.g_01183	Prab.g_00898
OG0000668	Prbf.g_00838	Prab.g_01084
OG0000669	Prbf.g_01331	Prab.g_01076
OG0000670	Prbf.g_01328	Prab.g_01074
OG0000671	Prbf.g_01325	Prab.g_01072
OG0000672	Prbf.g_01322	Prab.g_01070
OG0000673	Prbf.g_01319	Prab.g_01067
OG0000674	Prbf.g_01317	Prab.g_01065
OG0000675	Prbf.g_01316	Prab.g_01064
OG0000676	Prbf.g_01314	Prab.g_01062
OG0000677	Prbf.g_01313	Prab.g_01061
OG0000678	Prbf.g_01311	Prab.g_01059
OG0000679	Prbf.g_01307	Prab.g_01055
OG0000680	Prbf.g_01306	Prab.g_01054
OG0000681	Prbf.g_01303	Prab.g_01052
OG0000682	Prbf.g_01302	Prab.g_01051
OG0000683	Prbf.g_01301	Prab.g_01050
OG0000684	Prbf.g_01299	Prab.g_01048
OG0000685	Prbf.g_01297	Prab.g_01046
OG0000686	Prbf.g_01296	Prab.g_01045
OG0000687	Prbf.g_01295	Prab.g_01044
OG0000688	Prbf.g_01021	Prab.g_01041
OG0000689	Prbf.g_01022	Prab.g_01040
OG0000690	Prbf.g_01023	Prab.g_01039
OG0000691	Prbf.g_01024	Prab.g_01038
OG0000692	Prbf.g_01026	Prab.g_01036
OG0000693	Prbf.g_01027	Prab.g_01035
OG0000694	Prbf.g_01028	Prab.g_01034
OG0000695	Prbf.g_01140	Prab.g_01032
OG0000696	Prbf.g_01139	Prab.g_01031
OG0000697	Prbf.g_01138	Prab.g_01030
OG0000698	Prbf.g_01135	Prab.g_01027
OG0000699	Prbf.g_01134	Prab.g_01026
OG0000700	Prbf.g_01133	Prab.g_01025
OG0000701	Prbf.g_01132	Prab.g_01024
OG0000702	Prbf.g_01130	Prab.g_01022
OG0000703	Prbf.g_01129	Prab.g_01021
OG0000704	Prbf.g_01127	Prab.g_01020
OG0000705	Prbf.g_01124	Prab.g_01016
OG0000706	Prbf.g_01123	Prab.g_01015
OG0000707	Prbf.g_01122	Prab.g_01014
OG0000708	Prbf.g_01120	Prab.g_01013
OG0000709	Prbf.g_01116	Prab.g_01009
OG0000710	Prbf.g_01113	Prab.g_01006
OG0000711	Prbf.g_01095	Prab.g_00989
OG0000712	Prbf.g_01094	Prab.g_00987
OG0000713	Prbf.g_01093	Prab.g_00986
OG0000714	Prbf.g_01092	Prab.g_00985
OG0000715	Prbf.g_01090	Prab.g_00983
OG0000716	Prbf.g_01088	Prab.g_00981
OG0000717	Prbf.g_01087	Prab.g_00980
OG0000718	Prbf.g_01083	Prab.g_00960
OG0000719	Prbf.g_01081	Prab.g_00958
OG0000720	Prbf.g_01069	Prab.g_00949
OG0000721	Prbf.g_01065	Prab.g_00947
OG0000722	Prbf.g_01064	Prab.g_00946
OG0000723	Prbf.g_01060	Prab.g_00943
OG0000724	Prbf.g_01165	Prab.g_00934
OG0000725	Prbf.g_01171	Prab.g_00928
OG0000726	Prbf.g_01172	Prab.g_00927
OG0000727	Prbf.g_01173	Prab.g_00926
OG0000728	Prbf.g_01175	Prab.g_00924
OG0000729	Prbf.g_00048	Prab.g_01146
OG0000730	Prbf.g_00876	Prab.g_01150
OG0000731	Prbf.g_01684	Prab.g_01154
OG0000732	Prbf.g_00453	Prab.g_01164
OG0000733	Prbf.g_00787	Prab.g_01187
OG0000734	Prbf.g_00902	Prab.g_01204
OG0000735	Prbf.g_00904	Prab.g_01206
OG0000736	Prbf.g_00905	Prab.g_01207
OG0000737	Prbf.g_00906	Prab.g_01208
OG0000738	Prbf.g_00910	Prab.g_01212
OG0000739	Prbf.g_00911	Prab.g_01213
OG0000740	Prbf.g_00912	Prab.g_01214
OG0000741	Prbf.g_00914	Prab.g_01215
OG0000742	Prbf.g_00917	Prab.g_01218
OG0000743	Prbf.g_00919	Prab.g_01220
OG0000744	Prbf.g_00920	Prab.g_01221
OG0000745	Prbf.g_00921	Prab.g_01222
OG0000746	Prbf.g_00923	Prab.g_01224
OG0000747	Prbf.g_00924	Prab.g_01225
OG0000748	Prbf.g_00928	Prab.g_01228
OG0000749	Prbf.g_00929	Prab.g_01229
OG0000750	Prbf.g_00930	Prab.g_01230
OG0000751	Prbf.g_00933	Prab.g_01232
OG0000752	Prbf.g_00935	Prab.g_01234
OG0000753	Prbf.g_00937	Prab.g_01237
OG0000754	Prbf.g_00940	Prab.g_01240
OG0000755	Prbf.g_00946	Prab.g_01243
OG0000756	Prbf.g_00947	Prab.g_01244
OG0000757	Prbf.g_00954	Prab.g_01250
OG0000758	Prbf.g_00955	Prab.g_01251
OG0000759	Prbf.g_00956	Prab.g_01252
OG0000760	Prbf.g_00957	Prab.g_01253
OG0000761	Prbf.g_00958	Prab.g_01254
OG0000762	Prbf.g_00959	Prab.g_01255
OG0000763	Prbf.g_00961	Prab.g_01257
OG0000764	Prbf.g_00962	Prab.g_01258
OG0000765	Prbf.g_00970	Prab.g_01267
OG0000766	Prbf.g_00971	Prab.g_01268
OG0000767	Prbf.g_00973	Prab.g_01270
OG0000768	Prbf.g_00974	Prab.g_01271
OG0000769	Prbf.g_00976	Prab.g_01273
OG0000770	Prbf.g_01914	Prab.g_01275
OG0000771	Prbf.g_00253	Prab.g_01284
OG0000772	Prbf.g_00767	Prab.g_01303
OG0000773	Prbf.g_00035	Prab.g_01317
OG0000774	Prbf.g_00033	Prab.g_01319
OG0000775	Prbf.g_00031	Prab.g_01321
OG0000776	Prbf.g_00030	Prab.g_01322
OG0000777	Prbf.g_00029	Prab.g_01323
OG0000778	Prbf.g_00028	Prab.g_01324
OG0000779	Prbf.g_00024	Prab.g_01328
OG0000780	Prbf.g_00023	Prab.g_01329
OG0000781	Prbf.g_00019	Prab.g_01332
OG0000782	Prbf.g_00018	Prab.g_01333
OG0000783	Prbf.g_00017	Prab.g_01334
OG0000784	Prbf.g_00016	Prab.g_01335
OG0000785	Prbf.g_00014	Prab.g_01337
OG0000786	Prbf.g_00011	Prab.g_01339
OG0000787	Prbf.g_00010	Prab.g_01340
OG0000788	Prbf.g_01782	Prab.g_01348
OG0000789	Prbf.g_00256	Prab.g_01351
OG0000790	Prbf.g_00100	Prab.g_01365
OG0000791	Prbf.g_00102	Prab.g_01367
OG0000792	Prbf.g_00103	Prab.g_01368
OG0000793	Prbf.g_00106	Prab.g_01371
OG0000794	Prbf.g_00107	Prab.g_01372
OG0000795	Prbf.g_00108	Prab.g_01373
OG0000796	Prbf.g_00112	Prab.g_01377
OG0000797	Prbf.g_00113	Prab.g_01378
OG0000798	Prbf.g_00312	Prab.g_01411
OG0000799	Prbf.g_00140	Prab.g_01448
OG0000800	Prbf.g_00141	Prab.g_01449
OG0000801	Prbf.g_00142	Prab.g_01450
OG0000802	Prbf.g_00144	Prab.g_01452
OG0000803	Prbf.g_00146	Prab.g_01454
OG0000804	Prbf.g_00147	Prab.g_01455
OG0000805	Prbf.g_00149	Prab.g_01457
OG0000806	Prbf.g_00151	Prab.g_01459
OG0000807	Prbf.g_00152	Prab.g_01460
OG0000808	Prbf.g_00153	Prab.g_01461
OG0000809	Prbf.g_00155	Prab.g_01464
OG0000810	Prbf.g_00156	Prab.g_01465
OG0000811	Prbf.g_00160	Prab.g_01469
OG0000812	Prbf.g_00162	Prab.g_01471
OG0000813	Prbf.g_00163	Prab.g_01472
OG0000814	Prbf.g_00165	Prab.g_01474
OG0000815	Prbf.g_00166	Prab.g_01475
OG0000816	Prbf.g_00168	Prab.g_01477
OG0000817	Prbf.g_00169	Prab.g_01478
OG0000818	Prbf.g_00174	Prab.g_01483
OG0000819	Prbf.g_00175	Prab.g_01484
OG0000820	Prbf.g_00176	Prab.g_01485
OG0000821	Prbf.g_00180	Prab.g_01489
OG0000822	Prbf.g_00181	Prab.g_01490
OG0000823	Prbf.g_00182	Prab.g_01491
OG0000824	Prbf.g_00185	Prab.g_01494
OG0000825	Prbf.g_00186	Prab.g_01495
OG0000826	Prbf.g_00187	Prab.g_01496
OG0000827	Prbf.g_00188	Prab.g_01497
OG0000828	Prbf.g_00191	Prab.g_01500
OG0000829	Prbf.g_00192	Prab.g_01501
OG0000830	Prbf.g_00193	Prab.g_01502
OG0000831	Prbf.g_00195	Prab.g_01504
OG0000832	Prbf.g_00205	Prab.g_01510
OG0000833	Prbf.g_00214	Prab.g_01518
OG0000834	Prbf.g_00215	Prab.g_01519
OG0000835	Prbf.g_00216	Prab.g_01520
OG0000836	Prbf.g_00217	Prab.g_01521
OG0000837	Prbf.g_00218	Prab.g_01522
OG0000838	Prbf.g_00220	Prab.g_01524
OG0000839	Prbf.g_00221	Prab.g_01525
OG0000840	Prbf.g_00222	Prab.g_01526
OG0000841	Prbf.g_00223	Prab.g_01527
OG0000842	Prbf.g_00224	Prab.g_01528
OG0000843	Prbf.g_00225	Prab.g_01529
OG0000844	Prbf.g_00226	Prab.g_01530
OG0000845	Prbf.g_00227	Prab.g_01531
OG0000846	Prbf.g_00228	Prab.g_01532
OG0000847	Prbf.g_00229	Prab.g_01533
OG0000848	Prbf.g_00230	Prab.g_01534
OG0000849	Prbf.g_00231	Prab.g_01535
OG0000850	Prbf.g_00233	Prab.g_01537
OG0000851	Prbf.g_00234	Prab.g_01538
OG0000852	Prbf.g_00235	Prab.g_01539
OG0000853	Prbf.g_00241	Prab.g_01543
OG0000854	Prbf.g_00243	Prab.g_01545
OG0000855	Prbf.g_00244	Prab.g_01546
OG0000856	Prbf.g_01911	Prab.g_01563
OG0000857	Prbf.g_01230	Prab.g_01601
OG0000858	Prbf.g_00700	Prab.g_01663
OG0000859	Prbf.g_00699	Prab.g_01664
OG0000860	Prbf.g_00691	Prab.g_01671
OG0000861	Prbf.g_00690	Prab.g_01672
OG0000862	Prbf.g_00689	Prab.g_01673
OG0000863	Prbf.g_00687	Prab.g_01675
OG0000864	Prbf.g_00686	Prab.g_01676
OG0000865	Prbf.g_00685	Prab.g_01677
OG0000866	Prbf.g_00684	Prab.g_01678
OG0000867	Prbf.g_00683	Prab.g_01679
OG0000868	Prbf.g_00681	Prab.g_01680
OG0000869	Prbf.g_00678	Prab.g_01684
OG0000870	Prbf.g_00673	Prab.g_01689
OG0000871	Prbf.g_00672	Prab.g_01690
OG0000872	Prbf.g_00671	Prab.g_01691
OG0000873	Prbf.g_00668	Prab.g_01694
OG0000874	Prbf.g_00665	Prab.g_01697
OG0000875	Prbf.g_00664	Prab.g_01698
OG0000876	Prbf.g_00663	Prab.g_01699
OG0000877	Prbf.g_00661	Prab.g_01701
OG0000878	Prbf.g_00660	Prab.g_01702
OG0000879	Prbf.g_00659	Prab.g_01703
OG0000880	Prbf.g_00658	Prab.g_01704
OG0000881	Prbf.g_00654	Prab.g_01708
OG0000882	Prbf.g_00649	Prab.g_01713
OG0000883	Prbf.g_00647	Prab.g_01714
OG0000884	Prbf.g_00645	Prab.g_01716
OG0000885	Prbf.g_00644	Prab.g_01717
OG0000886	Prbf.g_00643	Prab.g_01718
OG0000887	Prbf.g_00642	Prab.g_01719
OG0000888	Prbf.g_00640	Prab.g_01721
OG0000889	Prbf.g_00638	Prab.g_01723
OG0000890	Prbf.g_00637	Prab.g_01724
OG0000891	Prbf.g_00636	Prab.g_01725
OG0000892	Prbf.g_00634	Prab.g_01727
OG0000893	Prbf.g_00630	Prab.g_01731
OG0000894	Prbf.g_00627	Prab.g_01733
OG0000895	Prbf.g_00623	Prab.g_01736
OG0000896	Prbf.g_00622	Prab.g_01737
OG0000897	Prbf.g_00620	Prab.g_01739
OG0000898	Prbf.g_00619	Prab.g_01740
OG0000899	Prbf.g_00618	Prab.g_01741
OG0000900	Prbf.g_00617	Prab.g_01742
OG0000901	Prbf.g_00614	Prab.g_01745
OG0000902	Prbf.g_00612	Prab.g_01747
OG0000903	Prbf.g_00608	Prab.g_01750
OG0000904	Prbf.g_00604	Prab.g_01752
OG0000905	Prbf.g_00610	Prab.g_01756
OG0000906	Prbf.g_00611	Prab.g_01757
OG0000907	Prbf.g_00601	Prab.g_01760
OG0000908	Prbf.g_00598	Prab.g_01763
OG0000909	Prbf.g_00597	Prab.g_01764
OG0000910	Prbf.g_00596	Prab.g_01765
OG0000911	Prbf.g_00594	Prab.g_01767
OG0000912	Prbf.g_00593	Prab.g_01768
OG0000913	Prbf.g_00592	Prab.g_01769
OG0000914	Prbf.g_00591	Prab.g_01770
OG0000915	Prbf.g_00590	Prab.g_01771
OG0000916	Prbf.g_00589	Prab.g_01772
OG0000917	Prbf.g_00588	Prab.g_01773
OG0000918	Prbf.g_00587	Prab.g_01774
OG0000919	Prbf.g_00586	Prab.g_01775
OG0000920	Prbf.g_00585	Prab.g_01776
OG0000921	Prbf.g_00584	Prab.g_01777
OG0000922	Prbf.g_00583	Prab.g_01778
OG0000923	Prbf.g_00579	Prab.g_01782
OG0000924	Prbf.g_00578	Prab.g_01783
OG0000925	Prbf.g_00577	Prab.g_01784
OG0000926	Prbf.g_00576	Prab.g_01785
OG0000927	Prbf.g_00574	Prab.g_01787
OG0000928	Prbf.g_00573	Prab.g_01788
OG0000929	Prbf.g_00572	Prab.g_01789
OG0000930	Prbf.g_00571	Prab.g_01790
OG0000931	Prbf.g_00570	Prab.g_01791
OG0000932	Prbf.g_00569	Prab.g_01792
OG0000933	Prbf.g_00565	Prab.g_01796
OG0000934	Prbf.g_00563	Prab.g_01798
OG0000935	Prbf.g_00562	Prab.g_01799
OG0000936	Prbf.g_00561	Prab.g_01800
OG0000937	Prbf.g_00560	Prab.g_01801
OG0000938	Prbf.g_00557	Prab.g_01803
OG0000939	Prbf.g_00556	Prab.g_01804
OG0000940	Prbf.g_00549	Prab.g_01811
OG0000941	Prbf.g_00547	Prab.g_01813
OG0000942	Prbf.g_00545	Prab.g_01815
OG0000943	Prbf.g_00544	Prab.g_01816
OG0000944	Prbf.g_00542	Prab.g_01817
OG0000945	Prbf.g_00541	Prab.g_01818
OG0000946	Prbf.g_00536	Prab.g_01822
OG0000947	Prbf.g_00534	Prab.g_01824
OG0000948	Prbf.g_00533	Prab.g_01825
OG0000949	Prbf.g_00530	Prab.g_01828
OG0000950	Prbf.g_00523	Prab.g_01833
OG0000951	Prbf.g_00519	Prab.g_01836
OG0000952	Prbf.g_00515	Prab.g_01840
OG0000953	Prbf.g_00511	Prab.g_01843
OG0000954	Prbf.g_00507	Prab.g_01847
OG0000955	Prbf.g_00506	Prab.g_01848
OG0000956	Prbf.g_00504	Prab.g_01850
OG0000957	Prbf.g_00498	Prab.g_01855
OG0000958	Prbf.g_00497	Prab.g_01856
OG0000959	Prbf.g_00493	Prab.g_01860
OG0000960	Prbf.g_00492	Prab.g_01861
OG0000961	Prbf.g_00488	Prab.g_01863
OG0000962	Prbf.g_00486	Prab.g_01865
OG0000963	Prbf.g_00482	Prab.g_01869
OG0000964	Prbf.g_00481	Prab.g_01870
OG0000965	Prbf.g_00480	Prab.g_01871
OG0000966	Prbf.g_00474	Prab.g_01879
OG0000967	Prbf.g_00470	Prab.g_01883
OG0000968	Prbf.g_00468	Prab.g_01885
OG0000969	Prbf.g_00467	Prab.g_01886
OG0000970	Prbf.g_00466	Prab.g_01887
OG0000971	Prbf.g_00465	Prab.g_01888
OG0000972	Prbf.g_00464	Prab.g_01889
OG0000973	Prbf.g_00463	Prab.g_01890
OG0000974	Prbf.g_00462	Prab.g_01891
OG0000975	Prbf.g_00461	Prab.g_01892
OG0000976	Prbf.g_00460	Prab.g_01893
OG0000977	Prbf.g_00459	Prab.g_01894
OG0000978	Prbf.g_00458	Prab.g_01895
OG0000979	Prbf.g_00456	Prab.g_01898
OG0000980	Prbf.g_00454	Prab.g_01900
OG0000981	Prbf.g_00451	Prab.g_01902
OG0000982	Prbf.g_00449	Prab.g_01904
OG0000983	Prbf.g_00448	Prab.g_01905
OG0000984	Prbf.g_00447	Prab.g_01906
OG0000985	Prbf.g_00444	Prab.g_01909
OG0000986	Prbf.g_00442	Prab.g_01911
OG0000987	Prbf.g_00441	Prab.g_01912
OG0000988	Prbf.g_00438	Prab.g_01915
OG0000989	Prbf.g_00434	Prab.g_01919
OG0000990	Prbf.g_00430	Prab.g_01922
OG0000991	Prbf.g_00429	Prab.g_01923
OG0000992	Prbf.g_00426	Prab.g_01925
OG0000993	Prbf.g_00425	Prab.g_01926
OG0000994	Prbf.g_00424	Prab.g_01927
OG0000995	Prbf.g_00420	Prab.g_01931
OG0000996	Prbf.g_00419	Prab.g_01932
OG0000997	Prbf.g_00416	Prab.g_01933
OG0000998	Prbf.g_00414	Prab.g_01935
OG0000999	Prbf.g_00413	Prab.g_01936
OG0001000	Prbf.g_00410	Prab.g_01939
OG0001001	Prbf.g_00407	Prab.g_01941
OG0001002	Prbf.g_00402	Prab.g_01945
OG0001003	Prbf.g_00401	Prab.g_01947
OG0001004	Prbf.g_00400	Prab.g_01948
OG0001005	Prbf.g_00399	Prab.g_01949
OG0001006	Prbf.g_00395	Prab.g_01953
OG0001007	Prbf.g_00393	Prab.g_01955
OG0001008	Prbf.g_01721	Prab.g_00440
OG0001009	Prbf.g_01349	Prab.g_00027
OG0001010	Prbf.g_01350	Prab.g_00028
OG0001011	Prbf.g_01352	Prab.g_00029
OG0001012	Prbf.g_01366	Prab.g_00042
OG0001013	Prbf.g_01373	Prab.g_00047
OG0001014	Prbf.g_01376	Prab.g_00050
OG0001015	Prbf.g_01378	Prab.g_00051
OG0001016	Prbf.g_01400	Prab.g_00065
OG0001017	Prbf.g_01404	Prab.g_00069
OG0001018	Prbf.g_01406	Prab.g_00072
OG0001019	Prbf.g_01415	Prab.g_00081
OG0001020	Prbf.g_01416	Prab.g_00082
OG0001021	Prbf.g_01417	Prab.g_00083
OG0001022	Prbf.g_01420	Prab.g_00085
OG0001023	Prbf.g_01421	Prab.g_00086
OG0001024	Prbf.g_01425	Prab.g_00089
OG0001025	Prbf.g_01432	Prab.g_00095
OG0001026	Prbf.g_01441	Prab.g_00102
OG0001027	Prbf.g_01442	Prab.g_00103
OG0001028	Prbf.g_01444	Prab.g_00105
OG0001029	Prbf.g_01445	Prab.g_00106
OG0001030	Prbf.g_01461	Prab.g_00120
OG0001031	Prbf.g_01521	Prab.g_00177
OG0001032	Prbf.g_01522	Prab.g_00178
OG0001033	Prbf.g_01543	Prab.g_00199
OG0001034	Prbf.g_01574	Prab.g_00227
OG0001035	Prbf.g_01594	Prab.g_00244
OG0001036	Prbf.g_01598	Prab.g_00248
OG0001037	Prbf.g_01599	Prab.g_00249
OG0001038	Prbf.g_01618	Prab.g_00266
OG0001039	Prbf.g_01621	Prab.g_00269
OG0001040	Prbf.g_01623	Prab.g_00271
OG0001041	Prbf.g_01628	Prab.g_00275
OG0001042	Prbf.g_01645	Prab.g_00292
OG0001043	Prbf.g_01646	Prab.g_00293
OG0001044	Prbf.g_01677	Prab.g_00321
OG0001045	Prbf.g_01686	Prab.g_00329
OG0001046	Prbf.g_00741	Prab.g_00367
OG0001047	Prbf.g_01723	Prab.g_00442
OG0001048	Prbf.g_01724	Prab.g_00443
OG0001049	Prbf.g_01726	Prab.g_00445
OG0001050	Prbf.g_01727	Prab.g_00446
OG0001051	Prbf.g_01728	Prab.g_00447
OG0001052	Prbf.g_01754	Prab.g_00475
OG0001053	Prbf.g_01766	Prab.g_00487
OG0001054	Prbf.g_01781	Prab.g_00502
OG0001055	Prbf.g_01800	Prab.g_00521
OG0001056	Prbf.g_01817	Prab.g_00540
OG0001057	Prbf.g_01822	Prab.g_00545
OG0001058	Prbf.g_01830	Prab.g_00553
OG0001059	Prbf.g_01834	Prab.g_00557
OG0001060	Prbf.g_01840	Prab.g_00564
OG0001061	Prbf.g_01855	Prab.g_00578
OG0001062	Prbf.g_01857	Prab.g_00580
OG0001063	Prbf.g_01859	Prab.g_00582
OG0001064	Prbf.g_01860	Prab.g_00583
OG0001065	Prbf.g_01861	Prab.g_00584
OG0001066	Prbf.g_01862	Prab.g_00585
OG0001067	Prbf.g_01863	Prab.g_00586
OG0001068	Prbf.g_01864	Prab.g_00587
OG0001069	Prbf.g_01865	Prab.g_00588
OG0001070	Prbf.g_01869	Prab.g_00591
OG0001071	Prbf.g_01870	Prab.g_00592
OG0001072	Prbf.g_01872	Prab.g_00594
OG0001073	Prbf.g_01886	Prab.g_00608
OG0001074	Prbf.g_01898	Prab.g_00619
OG0001075	Prbf.g_01899	Prab.g_00620
OG0001076	Prbf.g_01906	Prab.g_00629
OG0001077	Prbf.g_01912	Prab.g_00633
OG0001078	Prbf.g_00983	Prab.g_00641
OG0001079	Prbf.g_00995	Prab.g_00652
OG0001080	Prbf.g_01001	Prab.g_00658
OG0001081	Prbf.g_01003	Prab.g_00660
OG0001082	Prbf.g_01004	Prab.g_00661
OG0001083	Prbf.g_01009	Prab.g_00666
OG0001084	Prbf.g_01010	Prab.g_00667
OG0001085	Prbf.g_01293	Prab.g_00675
OG0001086	Prbf.g_01292	Prab.g_00676
OG0001087	Prbf.g_01274	Prab.g_00693
OG0001088	Prbf.g_01273	Prab.g_00694
OG0001089	Prbf.g_01262	Prab.g_00702
OG0001090	Prbf.g_01252	Prab.g_00724
OG0001091	Prbf.g_01030	Prab.g_00726
OG0001092	Prbf.g_01031	Prab.g_00727
OG0001093	Prbf.g_01036	Prab.g_00732
OG0001094	Prbf.g_01029	Prab.g_00834
OG0001095	Prbf.g_01232	Prab.g_00853
OG0001096	Prbf.g_01218	Prab.g_00866
OG0001097	Prbf.g_01198	Prab.g_00884
OG0001098	Prbf.g_01179	Prab.g_00900
OG0001099	Prbf.g_00833	Prab.g_01079
OG0001100	Prbf.g_01329	Prab.g_01075
OG0001101	Prbf.g_01326	Prab.g_01073
OG0001102	Prbf.g_01323	Prab.g_01071
OG0001103	Prbf.g_01321	Prab.g_01069
OG0001104	Prbf.g_01298	Prab.g_01047
OG0001105	Prbf.g_01294	Prab.g_01043
OG0001106	Prbf.g_01126	Prab.g_01019
OG0001107	Prbf.g_01119	Prab.g_01012
OG0001108	Prbf.g_01115	Prab.g_01008
OG0001109	Prbf.g_01114	Prab.g_01007
OG0001110	Prbf.g_01112	Prab.g_01005
OG0001111	Prbf.g_01111	Prab.g_01004
OG0001112	Prbf.g_01110	Prab.g_01003
OG0001113	Prbf.g_01109	Prab.g_01002
OG0001114	Prbf.g_01108	Prab.g_01001
OG0001115	Prbf.g_01106	Prab.g_00999
OG0001116	Prbf.g_01105	Prab.g_00998
OG0001117	Prbf.g_01104	Prab.g_00997
OG0001118	Prbf.g_01103	Prab.g_00996
