Orthogroup	Prbf	Prbn
OG0000503	Prbf.g_01678	Prbn.g_00105
OG0000504	Prbf.g_01680	Prbn.g_00107
OG0000505	Prbf.g_01681	Prbn.g_00108
OG0000506	Prbf.g_01682	Prbn.g_00109
OG0000507	Prbf.g_01685	Prbn.g_00112
OG0000508	Prbf.g_01689	Prbn.g_00116
OG0000509	Prbf.g_01691	Prbn.g_00118
OG0000510	Prbf.g_01692	Prbn.g_00119
OG0000511	Prbf.g_01693	Prbn.g_00120
OG0000512	Prbf.g_01695	Prbn.g_00122
OG0000513	Prbf.g_01704	Prbn.g_00693
OG0000514	Prbf.g_01715	Prbn.g_00682
OG0000515	Prbf.g_01716	Prbn.g_00681
OG0000516	Prbf.g_01717	Prbn.g_00680
OG0000517	Prbf.g_01719	Prbn.g_00678
OG0000518	Prbf.g_01730	Prbn.g_00667
OG0000519	Prbf.g_01731	Prbn.g_00666
OG0000520	Prbf.g_01732	Prbn.g_00665
OG0000521	Prbf.g_01740	Prbn.g_00657
OG0000522	Prbf.g_01742	Prbn.g_00655
OG0000523	Prbf.g_01743	Prbn.g_00654
OG0000524	Prbf.g_01748	Prbn.g_00649
OG0000525	Prbf.g_01752	Prbn.g_00645
OG0000526	Prbf.g_01753	Prbn.g_00644
OG0000527	Prbf.g_01756	Prbn.g_00641
OG0000528	Prbf.g_01761	Prbn.g_00636
OG0000529	Prbf.g_01764	Prbn.g_00633
OG0000530	Prbf.g_01767	Prbn.g_00630
OG0000531	Prbf.g_01768	Prbn.g_00629
OG0000532	Prbf.g_01770	Prbn.g_00627
OG0000533	Prbf.g_01771	Prbn.g_00626
OG0000534	Prbf.g_01772	Prbn.g_00625
OG0000535	Prbf.g_01773	Prbn.g_00624
OG0000536	Prbf.g_01774	Prbn.g_00623
OG0000537	Prbf.g_01775	Prbn.g_00622
OG0000538	Prbf.g_01784	Prbn.g_00613
OG0000539	Prbf.g_01785	Prbn.g_00612
OG0000540	Prbf.g_01786	Prbn.g_00611
OG0000541	Prbf.g_01787	Prbn.g_00610
OG0000542	Prbf.g_01788	Prbn.g_00609
OG0000543	Prbf.g_01790	Prbn.g_00607
OG0000544	Prbf.g_01791	Prbn.g_00606
OG0000545	Prbf.g_01793	Prbn.g_00604
OG0000546	Prbf.g_01796	Prbn.g_00601
OG0000547	Prbf.g_01798	Prbn.g_00599
OG0000548	Prbf.g_01799	Prbn.g_00598
OG0000549	Prbf.g_01801	Prbn.g_00596
OG0000550	Prbf.g_01805	Prbn.g_00592
OG0000551	Prbf.g_01808	Prbn.g_00589
OG0000552	Prbf.g_01809	Prbn.g_00588
OG0000553	Prbf.g_01810	Prbn.g_00587
OG0000554	Prbf.g_01815	Prbn.g_00582
OG0000555	Prbf.g_01823	Prbn.g_00574
OG0000556	Prbf.g_01825	Prbn.g_00572
OG0000557	Prbf.g_01826	Prbn.g_00571
OG0000558	Prbf.g_01828	Prbn.g_00569
OG0000559	Prbf.g_01832	Prbn.g_00565
OG0000560	Prbf.g_01835	Prbn.g_00562
OG0000561	Prbf.g_01836	Prbn.g_00561
OG0000562	Prbf.g_01837	Prbn.g_00560
OG0000563	Prbf.g_01838	Prbn.g_00559
OG0000564	Prbf.g_01839	Prbn.g_00558
OG0000565	Prbf.g_01841	Prbn.g_00556
OG0000566	Prbf.g_01845	Prbn.g_00552
OG0000567	Prbf.g_01849	Prbn.g_00548
OG0000568	Prbf.g_01850	Prbn.g_00547
OG0000569	Prbf.g_01851	Prbn.g_00546
OG0000570	Prbf.g_01852	Prbn.g_00545
OG0000571	Prbf.g_01854	Prbn.g_00543
OG0000572	Prbf.g_01868	Prbn.g_00529
OG0000573	Prbf.g_01874	Prbn.g_00523
OG0000574	Prbf.g_01875	Prbn.g_00522
OG0000575	Prbf.g_01879	Prbn.g_00518
OG0000576	Prbf.g_01881	Prbn.g_00516
OG0000577	Prbf.g_01882	Prbn.g_00515
OG0000578	Prbf.g_01883	Prbn.g_00514
OG0000579	Prbf.g_01884	Prbn.g_00513
OG0000580	Prbf.g_01885	Prbn.g_00512
OG0000581	Prbf.g_01888	Prbn.g_00509
OG0000582	Prbf.g_01891	Prbn.g_00506
OG0000583	Prbf.g_01892	Prbn.g_00505
OG0000584	Prbf.g_01893	Prbn.g_00504
OG0000585	Prbf.g_01895	Prbn.g_00502
OG0000586	Prbf.g_01896	Prbn.g_00501
OG0000587	Prbf.g_01897	Prbn.g_00500
OG0000588	Prbf.g_01901	Prbn.g_00496
OG0000589	Prbf.g_01903	Prbn.g_00494
OG0000590	Prbf.g_01904	Prbn.g_00493
OG0000591	Prbf.g_01908	Prbn.g_00489
OG0000592	Prbf.g_01909	Prbn.g_00488
OG0000593	Prbf.g_00979	Prbn.g_00423
OG0000594	Prbf.g_00980	Prbn.g_00424
OG0000595	Prbf.g_00981	Prbn.g_00425
OG0000596	Prbf.g_00985	Prbn.g_00429
OG0000597	Prbf.g_00988	Prbn.g_00432
OG0000598	Prbf.g_00989	Prbn.g_00433
OG0000599	Prbf.g_00992	Prbn.g_00436
OG0000600	Prbf.g_00993	Prbn.g_00437
OG0000601	Prbf.g_00994	Prbn.g_00438
OG0000602	Prbf.g_00996	Prbn.g_00440
OG0000603	Prbf.g_00997	Prbn.g_00441
OG0000604	Prbf.g_00998	Prbn.g_00442
OG0000605	Prbf.g_00999	Prbn.g_00443
OG0000606	Prbf.g_01002	Prbn.g_00446
OG0000607	Prbf.g_01005	Prbn.g_00449
OG0000608	Prbf.g_01006	Prbn.g_00450
OG0000609	Prbf.g_01007	Prbn.g_00834
OG0000610	Prbf.g_01013	Prbn.g_00840
OG0000611	Prbf.g_01016	Prbn.g_00843
OG0000612	Prbf.g_01017	Prbn.g_00844
OG0000613	Prbf.g_01290	Prbn.g_01591
OG0000614	Prbf.g_01269	Prbn.g_01570
OG0000615	Prbf.g_01258	Prbn.g_01559
OG0000616	Prbf.g_00404	Prbn.g_00905
OG0000617	Prbf.g_01033	Prbn.g_00860
OG0000618	Prbf.g_01034	Prbn.g_00861
OG0000619	Prbf.g_01035	Prbn.g_00862
OG0000620	Prbf.g_01038	Prbn.g_01947
OG0000621	Prbf.g_01039	Prbn.g_01948
OG0000622	Prbf.g_01040	Prbn.g_01949
OG0000623	Prbf.g_01041	Prbn.g_01950
OG0000624	Prbf.g_01043	Prbn.g_01952
OG0000625	Prbf.g_01044	Prbn.g_01345
OG0000626	Prbf.g_01045	Prbn.g_01346
OG0000627	Prbf.g_01046	Prbn.g_01347
OG0000628	Prbf.g_01047	Prbn.g_01348
OG0000629	Prbf.g_01048	Prbn.g_01349
OG0000630	Prbf.g_01051	Prbn.g_01352
OG0000631	Prbf.g_01144	Prbn.g_01445
OG0000632	Prbf.g_01143	Prbn.g_01444
OG0000633	Prbf.g_01142	Prbn.g_01443
OG0000634	Prbf.g_01249	Prbn.g_01550
OG0000635	Prbf.g_01248	Prbn.g_01549
OG0000636	Prbf.g_01246	Prbn.g_01547
OG0000637	Prbf.g_01244	Prbn.g_01545
OG0000638	Prbf.g_01243	Prbn.g_01544
OG0000639	Prbf.g_01242	Prbn.g_01543
OG0000640	Prbf.g_01241	Prbn.g_01542
OG0000641	Prbf.g_01237	Prbn.g_01538
OG0000642	Prbf.g_01236	Prbn.g_01537
OG0000643	Prbf.g_01235	Prbn.g_01536
OG0000644	Prbf.g_01234	Prbn.g_01535
OG0000645	Prbf.g_01233	Prbn.g_01534
OG0000646	Prbf.g_01231	Prbn.g_01532
OG0000647	Prbf.g_01229	Prbn.g_01530
OG0000648	Prbf.g_01227	Prbn.g_01528
OG0000649	Prbf.g_01226	Prbn.g_01527
OG0000650	Prbf.g_01225	Prbn.g_01526
OG0000651	Prbf.g_01224	Prbn.g_01525
OG0000652	Prbf.g_01223	Prbn.g_01524
OG0000653	Prbf.g_01221	Prbn.g_01522
OG0000654	Prbf.g_01220	Prbn.g_01521
OG0000655	Prbf.g_01219	Prbn.g_01520
OG0000656	Prbf.g_01216	Prbn.g_01517
OG0000657	Prbf.g_01208	Prbn.g_01509
OG0000658	Prbf.g_01206	Prbn.g_01507
OG0000659	Prbf.g_01205	Prbn.g_01506
OG0000660	Prbf.g_01201	Prbn.g_01502
OG0000661	Prbf.g_01199	Prbn.g_01500
OG0000662	Prbf.g_01197	Prbn.g_01498
OG0000663	Prbf.g_01195	Prbn.g_01496
OG0000664	Prbf.g_01194	Prbn.g_01495
OG0000665	Prbf.g_01188	Prbn.g_01489
OG0000666	Prbf.g_01187	Prbn.g_01488
OG0000667	Prbf.g_01183	Prbn.g_01484
OG0000668	Prbf.g_00838	Prbn.g_01930
OG0000669	Prbf.g_01331	Prbn.g_01632
OG0000670	Prbf.g_01328	Prbn.g_01629
OG0000671	Prbf.g_01325	Prbn.g_01626
OG0000672	Prbf.g_01322	Prbn.g_01623
OG0000673	Prbf.g_01319	Prbn.g_01620
OG0000674	Prbf.g_01317	Prbn.g_01618
OG0000675	Prbf.g_01316	Prbn.g_01617
OG0000676	Prbf.g_01314	Prbn.g_01615
OG0000677	Prbf.g_01313	Prbn.g_01614
OG0000678	Prbf.g_01311	Prbn.g_01612
OG0000679	Prbf.g_01307	Prbn.g_01608
OG0000680	Prbf.g_01306	Prbn.g_01607
OG0000681	Prbf.g_01303	Prbn.g_01604
OG0000682	Prbf.g_01302	Prbn.g_01603
OG0000683	Prbf.g_01301	Prbn.g_01602
OG0000684	Prbf.g_01299	Prbn.g_01600
OG0000685	Prbf.g_01297	Prbn.g_01598
OG0000686	Prbf.g_01296	Prbn.g_01597
OG0000687	Prbf.g_01295	Prbn.g_01596
OG0000688	Prbf.g_01021	Prbn.g_00848
OG0000689	Prbf.g_01022	Prbn.g_00849
OG0000690	Prbf.g_01023	Prbn.g_00850
OG0000691	Prbf.g_01024	Prbn.g_00851
OG0000692	Prbf.g_01026	Prbn.g_00853
OG0000693	Prbf.g_01027	Prbn.g_00854
OG0000694	Prbf.g_01028	Prbn.g_00855
OG0000695	Prbf.g_01140	Prbn.g_01441
OG0000696	Prbf.g_01139	Prbn.g_01440
OG0000697	Prbf.g_01138	Prbn.g_01439
OG0000698	Prbf.g_01135	Prbn.g_01436
OG0000699	Prbf.g_01134	Prbn.g_01435
OG0000700	Prbf.g_01133	Prbn.g_01434
OG0000701	Prbf.g_01132	Prbn.g_01433
OG0000702	Prbf.g_01130	Prbn.g_01431
OG0000703	Prbf.g_01129	Prbn.g_01430
OG0000704	Prbf.g_01127	Prbn.g_01428
OG0000705	Prbf.g_01124	Prbn.g_01425
OG0000706	Prbf.g_01123	Prbn.g_01424
OG0000707	Prbf.g_01122	Prbn.g_01423
OG0000708	Prbf.g_01120	Prbn.g_01421
OG0000709	Prbf.g_01116	Prbn.g_01417
OG0000710	Prbf.g_01113	Prbn.g_01414
OG0000711	Prbf.g_01095	Prbn.g_01396
OG0000712	Prbf.g_01094	Prbn.g_01395
OG0000713	Prbf.g_01093	Prbn.g_01394
OG0000714	Prbf.g_01092	Prbn.g_01393
OG0000715	Prbf.g_01090	Prbn.g_01391
OG0000716	Prbf.g_01088	Prbn.g_01389
OG0000717	Prbf.g_01087	Prbn.g_01388
OG0000718	Prbf.g_01083	Prbn.g_01384
OG0000719	Prbf.g_01081	Prbn.g_01382
OG0000720	Prbf.g_01069	Prbn.g_01370
OG0000721	Prbf.g_01065	Prbn.g_01366
OG0000722	Prbf.g_01064	Prbn.g_01365
OG0000723	Prbf.g_01060	Prbn.g_01361
OG0000724	Prbf.g_01165	Prbn.g_01466
OG0000725	Prbf.g_01171	Prbn.g_01472
OG0000726	Prbf.g_01172	Prbn.g_01473
OG0000727	Prbf.g_01173	Prbn.g_01474
OG0000728	Prbf.g_01175	Prbn.g_01476
OG0000729	Prbf.g_00048	Prbn.g_01106
OG0000730	Prbf.g_00876	Prbn.g_01147
OG0000731	Prbf.g_01684	Prbn.g_00111
OG0000732	Prbf.g_00453	Prbn.g_00954
OG0000733	Prbf.g_00787	Prbn.g_01651
OG0000734	Prbf.g_00902	Prbn.g_01173
OG0000735	Prbf.g_00904	Prbn.g_01175
OG0000736	Prbf.g_00905	Prbn.g_01176
OG0000737	Prbf.g_00906	Prbn.g_01177
OG0000738	Prbf.g_00910	Prbn.g_01181
OG0000739	Prbf.g_00911	Prbn.g_01182
OG0000740	Prbf.g_00912	Prbn.g_01183
OG0000741	Prbf.g_00914	Prbn.g_01185
OG0000742	Prbf.g_00917	Prbn.g_01188
OG0000743	Prbf.g_00919	Prbn.g_01190
OG0000744	Prbf.g_00920	Prbn.g_01191
OG0000745	Prbf.g_00921	Prbn.g_01192
OG0000746	Prbf.g_00923	Prbn.g_01194
OG0000747	Prbf.g_00924	Prbn.g_01195
OG0000748	Prbf.g_00928	Prbn.g_01199
OG0000749	Prbf.g_00929	Prbn.g_01200
OG0000750	Prbf.g_00930	Prbn.g_01201
OG0000751	Prbf.g_00933	Prbn.g_01204
OG0000752	Prbf.g_00935	Prbn.g_01206
OG0000753	Prbf.g_00937	Prbn.g_01208
OG0000754	Prbf.g_00940	Prbn.g_01211
OG0000755	Prbf.g_00946	Prbn.g_00390
OG0000756	Prbf.g_00947	Prbn.g_00391
OG0000757	Prbf.g_00954	Prbn.g_00398
OG0000758	Prbf.g_00955	Prbn.g_00399
OG0000759	Prbf.g_00956	Prbn.g_00400
OG0000760	Prbf.g_00957	Prbn.g_00401
OG0000761	Prbf.g_00958	Prbn.g_00402
OG0000762	Prbf.g_00959	Prbn.g_00403
OG0000763	Prbf.g_00961	Prbn.g_00405
OG0000764	Prbf.g_00962	Prbn.g_00406
OG0000765	Prbf.g_00970	Prbn.g_00414
OG0000766	Prbf.g_00971	Prbn.g_00415
OG0000767	Prbf.g_00973	Prbn.g_00417
OG0000768	Prbf.g_00974	Prbn.g_00418
OG0000769	Prbf.g_00976	Prbn.g_00420
OG0000770	Prbf.g_01914	Prbn.g_00483
OG0000771	Prbf.g_00253	Prbn.g_00886
OG0000772	Prbf.g_00767	Prbn.g_01671
OG0000773	Prbf.g_00035	Prbn.g_01093
OG0000774	Prbf.g_00033	Prbn.g_01091
OG0000775	Prbf.g_00031	Prbn.g_01089
OG0000776	Prbf.g_00030	Prbn.g_01088
OG0000777	Prbf.g_00029	Prbn.g_01087
OG0000778	Prbf.g_00028	Prbn.g_01086
OG0000779	Prbf.g_00024	Prbn.g_01082
OG0000780	Prbf.g_00023	Prbn.g_01081
OG0000781	Prbf.g_00019	Prbn.g_01077
OG0000782	Prbf.g_00018	Prbn.g_01076
OG0000783	Prbf.g_00017	Prbn.g_01075
OG0000784	Prbf.g_00016	Prbn.g_01074
OG0000785	Prbf.g_00014	Prbn.g_01072
OG0000786	Prbf.g_00011	Prbn.g_01069
OG0000787	Prbf.g_00010	Prbn.g_01068
OG0000788	Prbf.g_01782	Prbn.g_00615
OG0000789	Prbf.g_00256	Prbn.g_00883
OG0000790	Prbf.g_00100	Prbn.g_00155
OG0000791	Prbf.g_00102	Prbn.g_00157
OG0000792	Prbf.g_00103	Prbn.g_00158
OG0000793	Prbf.g_00106	Prbn.g_00161
OG0000794	Prbf.g_00107	Prbn.g_00162
OG0000795	Prbf.g_00108	Prbn.g_00163
OG0000796	Prbf.g_00112	Prbn.g_00167
OG0000797	Prbf.g_00113	Prbn.g_00168
OG0000798	Prbf.g_00312	Prbn.g_01055
OG0000799	Prbf.g_00140	Prbn.g_00195
OG0000800	Prbf.g_00141	Prbn.g_00196
OG0000801	Prbf.g_00142	Prbn.g_00197
OG0000802	Prbf.g_00144	Prbn.g_00199
OG0000803	Prbf.g_00146	Prbn.g_00201
OG0000804	Prbf.g_00147	Prbn.g_00202
OG0000805	Prbf.g_00149	Prbn.g_00204
OG0000806	Prbf.g_00151	Prbn.g_00206
OG0000807	Prbf.g_00152	Prbn.g_00207
OG0000808	Prbf.g_00153	Prbn.g_00208
OG0000809	Prbf.g_00155	Prbn.g_00210
OG0000810	Prbf.g_00156	Prbn.g_00211
OG0000811	Prbf.g_00160	Prbn.g_00215
OG0000812	Prbf.g_00162	Prbn.g_00217
OG0000813	Prbf.g_00163	Prbn.g_00218
OG0000814	Prbf.g_00165	Prbn.g_00220
OG0000815	Prbf.g_00166	Prbn.g_00221
OG0000816	Prbf.g_00168	Prbn.g_00223
OG0000817	Prbf.g_00169	Prbn.g_00224
OG0000818	Prbf.g_00174	Prbn.g_00229
OG0000819	Prbf.g_00175	Prbn.g_00230
OG0000820	Prbf.g_00176	Prbn.g_00231
OG0000821	Prbf.g_00180	Prbn.g_00235
OG0000822	Prbf.g_00181	Prbn.g_00236
OG0000823	Prbf.g_00182	Prbn.g_00237
OG0000824	Prbf.g_00185	Prbn.g_00240
OG0000825	Prbf.g_00186	Prbn.g_00241
OG0000826	Prbf.g_00187	Prbn.g_00242
OG0000827	Prbf.g_00188	Prbn.g_00243
OG0000828	Prbf.g_00191	Prbn.g_00246
OG0000829	Prbf.g_00192	Prbn.g_00247
OG0000830	Prbf.g_00193	Prbn.g_00248
OG0000831	Prbf.g_00195	Prbn.g_00250
OG0000832	Prbf.g_00205	Prbn.g_00260
OG0000833	Prbf.g_00214	Prbn.g_00269
OG0000834	Prbf.g_00215	Prbn.g_00270
OG0000835	Prbf.g_00216	Prbn.g_00271
OG0000836	Prbf.g_00217	Prbn.g_00272
OG0000837	Prbf.g_00218	Prbn.g_00273
OG0000838	Prbf.g_00220	Prbn.g_00275
OG0000839	Prbf.g_00221	Prbn.g_00276
OG0000840	Prbf.g_00222	Prbn.g_00277
OG0000841	Prbf.g_00223	Prbn.g_00278
OG0000842	Prbf.g_00224	Prbn.g_00279
OG0000843	Prbf.g_00225	Prbn.g_00280
OG0000844	Prbf.g_00226	Prbn.g_00281
OG0000845	Prbf.g_00227	Prbn.g_00282
OG0000846	Prbf.g_00228	Prbn.g_00283
OG0000847	Prbf.g_00229	Prbn.g_00284
OG0000848	Prbf.g_00230	Prbn.g_00285
OG0000849	Prbf.g_00231	Prbn.g_00286
OG0000850	Prbf.g_00233	Prbn.g_00288
OG0000851	Prbf.g_00234	Prbn.g_00289
OG0000852	Prbf.g_00235	Prbn.g_00904
OG0000853	Prbf.g_00241	Prbn.g_00898
OG0000854	Prbf.g_00243	Prbn.g_00896
OG0000855	Prbf.g_00244	Prbn.g_00895
OG0000856	Prbf.g_01911	Prbn.g_00486
OG0000857	Prbf.g_01230	Prbn.g_01531
OG0000858	Prbf.g_00700	Prbn.g_01738
OG0000859	Prbf.g_00699	Prbn.g_01739
OG0000860	Prbf.g_00691	Prbn.g_01747
OG0000861	Prbf.g_00690	Prbn.g_01748
OG0000862	Prbf.g_00689	Prbn.g_01749
OG0000863	Prbf.g_00687	Prbn.g_01751
OG0000864	Prbf.g_00686	Prbn.g_01752
OG0000865	Prbf.g_00685	Prbn.g_01753
OG0000866	Prbf.g_00684	Prbn.g_01754
OG0000867	Prbf.g_00683	Prbn.g_01755
OG0000868	Prbf.g_00681	Prbn.g_01757
OG0000869	Prbf.g_00678	Prbn.g_01760
OG0000870	Prbf.g_00673	Prbn.g_01765
OG0000871	Prbf.g_00672	Prbn.g_01766
OG0000872	Prbf.g_00671	Prbn.g_01767
OG0000873	Prbf.g_00668	Prbn.g_01771
OG0000874	Prbf.g_00665	Prbn.g_01774
OG0000875	Prbf.g_00664	Prbn.g_01775
OG0000876	Prbf.g_00663	Prbn.g_01776
OG0000877	Prbf.g_00661	Prbn.g_01778
OG0000878	Prbf.g_00660	Prbn.g_01779
OG0000879	Prbf.g_00659	Prbn.g_01780
OG0000880	Prbf.g_00658	Prbn.g_01781
OG0000881	Prbf.g_00654	Prbn.g_01785
OG0000882	Prbf.g_00649	Prbn.g_01790
OG0000883	Prbf.g_00647	Prbn.g_01792
OG0000884	Prbf.g_00645	Prbn.g_01794
OG0000885	Prbf.g_00644	Prbn.g_01795
OG0000886	Prbf.g_00643	Prbn.g_01796
OG0000887	Prbf.g_00642	Prbn.g_01797
OG0000888	Prbf.g_00640	Prbn.g_01799
OG0000889	Prbf.g_00638	Prbn.g_01801
OG0000890	Prbf.g_00637	Prbn.g_01802
OG0000891	Prbf.g_00636	Prbn.g_01803
OG0000892	Prbf.g_00634	Prbn.g_01805
OG0000893	Prbf.g_00630	Prbn.g_01809
OG0000894	Prbf.g_00627	Prbn.g_01812
OG0000895	Prbf.g_00623	Prbn.g_01816
OG0000896	Prbf.g_00622	Prbn.g_01817
OG0000897	Prbf.g_00620	Prbn.g_01819
OG0000898	Prbf.g_00619	Prbn.g_01820
OG0000899	Prbf.g_00618	Prbn.g_01821
OG0000900	Prbf.g_00617	Prbn.g_01822
OG0000901	Prbf.g_00614	Prbn.g_01825
OG0000902	Prbf.g_00612	Prbn.g_01827
OG0000903	Prbf.g_00608	Prbn.g_01831
OG0000904	Prbf.g_00604	Prbn.g_01835
OG0000905	Prbf.g_00610	Prbn.g_01829
OG0000906	Prbf.g_00611	Prbn.g_01828
OG0000907	Prbf.g_00601	Prbn.g_01838
OG0000908	Prbf.g_00598	Prbn.g_01841
OG0000909	Prbf.g_00597	Prbn.g_01842
OG0000910	Prbf.g_00596	Prbn.g_01843
OG0000911	Prbf.g_00594	Prbn.g_01845
OG0000912	Prbf.g_00593	Prbn.g_01846
OG0000913	Prbf.g_00592	Prbn.g_01847
OG0000914	Prbf.g_00591	Prbn.g_01848
OG0000915	Prbf.g_00590	Prbn.g_01849
OG0000916	Prbf.g_00589	Prbn.g_01850
OG0000917	Prbf.g_00588	Prbn.g_01851
OG0000918	Prbf.g_00587	Prbn.g_01852
OG0000919	Prbf.g_00586	Prbn.g_01853
OG0000920	Prbf.g_00585	Prbn.g_01854
OG0000921	Prbf.g_00584	Prbn.g_01855
OG0000922	Prbf.g_00583	Prbn.g_01856
OG0000923	Prbf.g_00579	Prbn.g_01860
OG0000924	Prbf.g_00578	Prbn.g_01861
OG0000925	Prbf.g_00577	Prbn.g_01862
OG0000926	Prbf.g_00576	Prbn.g_01863
OG0000927	Prbf.g_00574	Prbn.g_01865
OG0000928	Prbf.g_00573	Prbn.g_01866
OG0000929	Prbf.g_00572	Prbn.g_01867
OG0000930	Prbf.g_00571	Prbn.g_01868
OG0000931	Prbf.g_00570	Prbn.g_01869
OG0000932	Prbf.g_00569	Prbn.g_01870
OG0000933	Prbf.g_00565	Prbn.g_01874
OG0000934	Prbf.g_00563	Prbn.g_01876
OG0000935	Prbf.g_00562	Prbn.g_01877
OG0000936	Prbf.g_00561	Prbn.g_01878
OG0000937	Prbf.g_00560	Prbn.g_01879
OG0000938	Prbf.g_00557	Prbn.g_01882
OG0000939	Prbf.g_00556	Prbn.g_01883
OG0000940	Prbf.g_00549	Prbn.g_01890
OG0000941	Prbf.g_00547	Prbn.g_01892
OG0000942	Prbf.g_00545	Prbn.g_01894
OG0000943	Prbf.g_00544	Prbn.g_01895
OG0000944	Prbf.g_00542	Prbn.g_01897
OG0000945	Prbf.g_00541	Prbn.g_01898
OG0000946	Prbf.g_00536	Prbn.g_01903
OG0000947	Prbf.g_00534	Prbn.g_01905
OG0000948	Prbf.g_00533	Prbn.g_01906
OG0000949	Prbf.g_00530	Prbn.g_01909
OG0000950	Prbf.g_00523	Prbn.g_01916
OG0000951	Prbf.g_00519	Prbn.g_01920
OG0000952	Prbf.g_00515	Prbn.g_01015
OG0000953	Prbf.g_00511	Prbn.g_01011
OG0000954	Prbf.g_00507	Prbn.g_01007
OG0000955	Prbf.g_00506	Prbn.g_01006
OG0000956	Prbf.g_00504	Prbn.g_01004
OG0000957	Prbf.g_00498	Prbn.g_00998
OG0000958	Prbf.g_00497	Prbn.g_00997
OG0000959	Prbf.g_00493	Prbn.g_00993
OG0000960	Prbf.g_00492	Prbn.g_00992
OG0000961	Prbf.g_00488	Prbn.g_00989
OG0000962	Prbf.g_00486	Prbn.g_00987
OG0000963	Prbf.g_00482	Prbn.g_00983
OG0000964	Prbf.g_00481	Prbn.g_00982
OG0000965	Prbf.g_00480	Prbn.g_00981
OG0000966	Prbf.g_00474	Prbn.g_00975
OG0000967	Prbf.g_00470	Prbn.g_00971
OG0000968	Prbf.g_00468	Prbn.g_00969
OG0000969	Prbf.g_00467	Prbn.g_00968
OG0000970	Prbf.g_00466	Prbn.g_00967
OG0000971	Prbf.g_00465	Prbn.g_00966
OG0000972	Prbf.g_00464	Prbn.g_00965
OG0000973	Prbf.g_00463	Prbn.g_00964
OG0000974	Prbf.g_00462	Prbn.g_00963
OG0000975	Prbf.g_00461	Prbn.g_00962
OG0000976	Prbf.g_00460	Prbn.g_00961
OG0000977	Prbf.g_00459	Prbn.g_00960
OG0000978	Prbf.g_00458	Prbn.g_00959
OG0000979	Prbf.g_00456	Prbn.g_00957
OG0000980	Prbf.g_00454	Prbn.g_00955
OG0000981	Prbf.g_00451	Prbn.g_00952
OG0000982	Prbf.g_00449	Prbn.g_00950
OG0000983	Prbf.g_00448	Prbn.g_00949
OG0000984	Prbf.g_00447	Prbn.g_00948
OG0000985	Prbf.g_00444	Prbn.g_00945
OG0000986	Prbf.g_00442	Prbn.g_00943
OG0000987	Prbf.g_00441	Prbn.g_00942
OG0000988	Prbf.g_00438	Prbn.g_00939
OG0000989	Prbf.g_00434	Prbn.g_00935
OG0000990	Prbf.g_00430	Prbn.g_00931
OG0000991	Prbf.g_00429	Prbn.g_00930
OG0000992	Prbf.g_00426	Prbn.g_00927
OG0000993	Prbf.g_00425	Prbn.g_00926
OG0000994	Prbf.g_00424	Prbn.g_00925
OG0000995	Prbf.g_00420	Prbn.g_00921
OG0000996	Prbf.g_00419	Prbn.g_00920
OG0000997	Prbf.g_00416	Prbn.g_00917
OG0000998	Prbf.g_00414	Prbn.g_00915
OG0000999	Prbf.g_00413	Prbn.g_00914
OG0001000	Prbf.g_00410	Prbn.g_00911
OG0001001	Prbf.g_00407	Prbn.g_00908
OG0001002	Prbf.g_00402	Prbn.g_00291
OG0001003	Prbf.g_00401	Prbn.g_00292
OG0001004	Prbf.g_00400	Prbn.g_00293
OG0001005	Prbf.g_00399	Prbn.g_00294
OG0001006	Prbf.g_00395	Prbn.g_00298
OG0001007	Prbf.g_00393	Prbn.g_00300
OG0001008	Prbf.g_01721	Prbn.g_00676
OG0001009	Prbf.g_01349	Prbn.g_00755
OG0001010	Prbf.g_01350	Prbn.g_00754
OG0001011	Prbf.g_01352	Prbn.g_00752
OG0001012	Prbf.g_01366	Prbn.g_00738
OG0001013	Prbf.g_01373	Prbn.g_00731
OG0001014	Prbf.g_01376	Prbn.g_00728
OG0001015	Prbf.g_01378	Prbn.g_00726
OG0001016	Prbf.g_01400	Prbn.g_00704
OG0001017	Prbf.g_01404	Prbn.g_01343
OG0001018	Prbf.g_01406	Prbn.g_01341
OG0001019	Prbf.g_01415	Prbn.g_01332
OG0001020	Prbf.g_01416	Prbn.g_01331
OG0001021	Prbf.g_01417	Prbn.g_01330
OG0001022	Prbf.g_01420	Prbn.g_01327
OG0001023	Prbf.g_01421	Prbn.g_01326
OG0001024	Prbf.g_01425	Prbn.g_01322
OG0001025	Prbf.g_01432	Prbn.g_01315
OG0001026	Prbf.g_01441	Prbn.g_01306
OG0001027	Prbf.g_01442	Prbn.g_01305
OG0001028	Prbf.g_01444	Prbn.g_01303
OG0001029	Prbf.g_01445	Prbn.g_01302
OG0001030	Prbf.g_01461	Prbn.g_01286
OG0001031	Prbf.g_01521	Prbn.g_00367
OG0001032	Prbf.g_01522	Prbn.g_00366
OG0001033	Prbf.g_01543	Prbn.g_00345
OG0001034	Prbf.g_01574	Prbn.g_00314
OG0001035	Prbf.g_01594	Prbn.g_00021
OG0001036	Prbf.g_01598	Prbn.g_00025
OG0001037	Prbf.g_01599	Prbn.g_00026
OG0001038	Prbf.g_01618	Prbn.g_00045
OG0001039	Prbf.g_01621	Prbn.g_00048
