Orthogroup	Prbf	Prbc
OG0000523	Prbf.g_01743	Prbc.g_01517
OG0000524	Prbf.g_01748	Prbc.g_01524
OG0000525	Prbf.g_01752	Prbc.g_01528
OG0000526	Prbf.g_01753	Prbc.g_01529
OG0000527	Prbf.g_01756	Prbc.g_01532
OG0000528	Prbf.g_01761	Prbc.g_01538
OG0000529	Prbf.g_01764	Prbc.g_01541
OG0000530	Prbf.g_01767	Prbc.g_01544
OG0000531	Prbf.g_01768	Prbc.g_01545
OG0000532	Prbf.g_01770	Prbc.g_01546
OG0000533	Prbf.g_01771	Prbc.g_01547
OG0000534	Prbf.g_01772	Prbc.g_01548
OG0000535	Prbf.g_01773	Prbc.g_01549
OG0000536	Prbf.g_01774	Prbc.g_01550
OG0000537	Prbf.g_01775	Prbc.g_01551
OG0000538	Prbf.g_01784	Prbc.g_01580
OG0000539	Prbf.g_01785	Prbc.g_01581
OG0000540	Prbf.g_01786	Prbc.g_01582
OG0000541	Prbf.g_01787	Prbc.g_01583
OG0000542	Prbf.g_01788	Prbc.g_01585
OG0000543	Prbf.g_01790	Prbc.g_01587
OG0000544	Prbf.g_01791	Prbc.g_01588
OG0000545	Prbf.g_01793	Prbc.g_01590
OG0000546	Prbf.g_01796	Prbc.g_01593
OG0000547	Prbf.g_01798	Prbc.g_01595
OG0000548	Prbf.g_01799	Prbc.g_01596
OG0000549	Prbf.g_01801	Prbc.g_01599
OG0000550	Prbf.g_01805	Prbc.g_01603
OG0000551	Prbf.g_01808	Prbc.g_01606
OG0000552	Prbf.g_01809	Prbc.g_01607
OG0000553	Prbf.g_01810	Prbc.g_01608
OG0000554	Prbf.g_01815	Prbc.g_01613
OG0000555	Prbf.g_01823	Prbc.g_01621
OG0000556	Prbf.g_01825	Prbc.g_01623
OG0000557	Prbf.g_01826	Prbc.g_01624
OG0000558	Prbf.g_01828	Prbc.g_01627
OG0000559	Prbf.g_01832	Prbc.g_01631
OG0000560	Prbf.g_01835	Prbc.g_01634
OG0000561	Prbf.g_01836	Prbc.g_01635
OG0000562	Prbf.g_01837	Prbc.g_01636
OG0000563	Prbf.g_01838	Prbc.g_01637
OG0000564	Prbf.g_01839	Prbc.g_01638
OG0000565	Prbf.g_01841	Prbc.g_01641
OG0000566	Prbf.g_01845	Prbc.g_01643
OG0000567	Prbf.g_01849	Prbc.g_01647
OG0000568	Prbf.g_01850	Prbc.g_01648
OG0000569	Prbf.g_01851	Prbc.g_01649
OG0000570	Prbf.g_01852	Prbc.g_01650
OG0000571	Prbf.g_01854	Prbc.g_01652
OG0000572	Prbf.g_01868	Prbc.g_01663
OG0000573	Prbf.g_01874	Prbc.g_01668
OG0000574	Prbf.g_01875	Prbc.g_01670
OG0000575	Prbf.g_01879	Prbc.g_01673
OG0000576	Prbf.g_01881	Prbc.g_01675
OG0000577	Prbf.g_01882	Prbc.g_01676
OG0000578	Prbf.g_01883	Prbc.g_01677
OG0000579	Prbf.g_01884	Prbc.g_01678
OG0000580	Prbf.g_01885	Prbc.g_01679
OG0000581	Prbf.g_01888	Prbc.g_01682
OG0000582	Prbf.g_01891	Prbc.g_01685
OG0000583	Prbf.g_01892	Prbc.g_01686
OG0000584	Prbf.g_01893	Prbc.g_01687
OG0000585	Prbf.g_01895	Prbc.g_01689
OG0000586	Prbf.g_01896	Prbc.g_01690
OG0000587	Prbf.g_01897	Prbc.g_01691
OG0000588	Prbf.g_01901	Prbc.g_01695
OG0000589	Prbf.g_01903	Prbc.g_01698
OG0000590	Prbf.g_01904	Prbc.g_01699
OG0000591	Prbf.g_01908	Prbc.g_01702
OG0000592	Prbf.g_01909	Prbc.g_01703
OG0000593	Prbf.g_00979	Prbc.g_01709
OG0000594	Prbf.g_00980	Prbc.g_01710
OG0000595	Prbf.g_00981	Prbc.g_01711
OG0000596	Prbf.g_00985	Prbc.g_01715
OG0000597	Prbf.g_00988	Prbc.g_01717
OG0000598	Prbf.g_00989	Prbc.g_01718
OG0000599	Prbf.g_00992	Prbc.g_01721
OG0000600	Prbf.g_00993	Prbc.g_01722
OG0000601	Prbf.g_00994	Prbc.g_01723
OG0000602	Prbf.g_00996	Prbc.g_01725
OG0000603	Prbf.g_00997	Prbc.g_01726
OG0000604	Prbf.g_00998	Prbc.g_01727
OG0000605	Prbf.g_00999	Prbc.g_01728
OG0000606	Prbf.g_01002	Prbc.g_01731
OG0000607	Prbf.g_01005	Prbc.g_01734
OG0000608	Prbf.g_01006	Prbc.g_01735
OG0000609	Prbf.g_01007	Prbc.g_01736
OG0000610	Prbf.g_01013	Prbc.g_01742
OG0000611	Prbf.g_01016	Prbc.g_01745
OG0000612	Prbf.g_01017	Prbc.g_01746
OG0000613	Prbf.g_01290	Prbc.g_01752
OG0000614	Prbf.g_01269	Prbc.g_01775
OG0000615	Prbf.g_01258	Prbc.g_01782
OG0000616	Prbf.g_00404	Prbc.g_01055
OG0000617	Prbf.g_01033	Prbc.g_01793
OG0000618	Prbf.g_01034	Prbc.g_01794
OG0000619	Prbf.g_01035	Prbc.g_01795
OG0000620	Prbf.g_01038	Prbc.g_01798
OG0000621	Prbf.g_01039	Prbc.g_01799
OG0000622	Prbf.g_01040	Prbc.g_01800
OG0000623	Prbf.g_01041	Prbc.g_01801
OG0000624	Prbf.g_01043	Prbc.g_01803
OG0000625	Prbf.g_01044	Prbc.g_01804
OG0000626	Prbf.g_01045	Prbc.g_01805
OG0000627	Prbf.g_01046	Prbc.g_01807
OG0000628	Prbf.g_01047	Prbc.g_01808
OG0000629	Prbf.g_01048	Prbc.g_01809
OG0000630	Prbf.g_01051	Prbc.g_01812
OG0000631	Prbf.g_01144	Prbc.g_02007
OG0000632	Prbf.g_01143	Prbc.g_02008
OG0000633	Prbf.g_01142	Prbc.g_02009
OG0000634	Prbf.g_01249	Prbc.g_01854
OG0000635	Prbf.g_01248	Prbc.g_01855
OG0000636	Prbf.g_01246	Prbc.g_01857
OG0000637	Prbf.g_01244	Prbc.g_01859
OG0000638	Prbf.g_01243	Prbc.g_01860
OG0000639	Prbf.g_01242	Prbc.g_01861
OG0000640	Prbf.g_01241	Prbc.g_01862
OG0000641	Prbf.g_01237	Prbc.g_01866
OG0000642	Prbf.g_01236	Prbc.g_01867
OG0000643	Prbf.g_01235	Prbc.g_01868
OG0000644	Prbf.g_01234	Prbc.g_01869
OG0000645	Prbf.g_01233	Prbc.g_01870
OG0000646	Prbf.g_01231	Prbc.g_01873
OG0000647	Prbf.g_01229	Prbc.g_01875
OG0000648	Prbf.g_01227	Prbc.g_01877
OG0000649	Prbf.g_01226	Prbc.g_01878
OG0000650	Prbf.g_01225	Prbc.g_01879
OG0000651	Prbf.g_01224	Prbc.g_01880
OG0000652	Prbf.g_01223	Prbc.g_01881
OG0000653	Prbf.g_01221	Prbc.g_01883
OG0000654	Prbf.g_01220	Prbc.g_01884
OG0000655	Prbf.g_01219	Prbc.g_01885
OG0000656	Prbf.g_01216	Prbc.g_01888
OG0000657	Prbf.g_01208	Prbc.g_01895
OG0000658	Prbf.g_01206	Prbc.g_01897
OG0000659	Prbf.g_01205	Prbc.g_01898
OG0000660	Prbf.g_01201	Prbc.g_01903
OG0000661	Prbf.g_01199	Prbc.g_01905
OG0000662	Prbf.g_01197	Prbc.g_01907
OG0000663	Prbf.g_01195	Prbc.g_01909
OG0000664	Prbf.g_01194	Prbc.g_01910
OG0000665	Prbf.g_01188	Prbc.g_01914
OG0000666	Prbf.g_01187	Prbc.g_01915
OG0000667	Prbf.g_01183	Prbc.g_01919
OG0000668	Prbf.g_00838	Prbc.g_01959
OG0000669	Prbf.g_01331	Prbc.g_01967
OG0000670	Prbf.g_01328	Prbc.g_01970
OG0000671	Prbf.g_01325	Prbc.g_01972
OG0000672	Prbf.g_01322	Prbc.g_01975
OG0000673	Prbf.g_01319	Prbc.g_01978
OG0000674	Prbf.g_01317	Prbc.g_01980
OG0000675	Prbf.g_01316	Prbc.g_01981
OG0000676	Prbf.g_01314	Prbc.g_01983
OG0000677	Prbf.g_01313	Prbc.g_01984
OG0000678	Prbf.g_01311	Prbc.g_01987
OG0000679	Prbf.g_01307	Prbc.g_01991
OG0000680	Prbf.g_01306	Prbc.g_01992
OG0000681	Prbf.g_01303	Prbc.g_01995
OG0000682	Prbf.g_01302	Prbc.g_01996
OG0000683	Prbf.g_01301	Prbc.g_01997
OG0000684	Prbf.g_01299	Prbc.g_01837
OG0000685	Prbf.g_01297	Prbc.g_01839
OG0000686	Prbf.g_01296	Prbc.g_01840
OG0000687	Prbf.g_01295	Prbc.g_01841
OG0000688	Prbf.g_01021	Prbc.g_01844
OG0000689	Prbf.g_01022	Prbc.g_01845
OG0000690	Prbf.g_01023	Prbc.g_01846
OG0000691	Prbf.g_01024	Prbc.g_01847
OG0000692	Prbf.g_01026	Prbc.g_01849
OG0000693	Prbf.g_01027	Prbc.g_01850
OG0000694	Prbf.g_01028	Prbc.g_01851
OG0000695	Prbf.g_01140	Prbc.g_02011
OG0000696	Prbf.g_01139	Prbc.g_02012
OG0000697	Prbf.g_01138	Prbc.g_02013
OG0000698	Prbf.g_01135	Prbc.g_02016
OG0000699	Prbf.g_01134	Prbc.g_02017
OG0000700	Prbf.g_01133	Prbc.g_02018
OG0000701	Prbf.g_01132	Prbc.g_02019
OG0000702	Prbf.g_01130	Prbc.g_02021
OG0000703	Prbf.g_01129	Prbc.g_02022
OG0000704	Prbf.g_01127	Prbc.g_02023
OG0000705	Prbf.g_01124	Prbc.g_02029
OG0000706	Prbf.g_01123	Prbc.g_02030
OG0000707	Prbf.g_01122	Prbc.g_02031
OG0000708	Prbf.g_01120	Prbc.g_02033
OG0000709	Prbf.g_01116	Prbc.g_02037
OG0000710	Prbf.g_01113	Prbc.g_02040
OG0000711	Prbf.g_01095	Prbc.g_02055
OG0000712	Prbf.g_01094	Prbc.g_02057
OG0000713	Prbf.g_01093	Prbc.g_02058
OG0000714	Prbf.g_01092	Prbc.g_02059
OG0000715	Prbf.g_01090	Prbc.g_02061
OG0000716	Prbf.g_01088	Prbc.g_02062
OG0000717	Prbf.g_01087	Prbc.g_02063
OG0000718	Prbf.g_01083	Prbc.g_02079
OG0000719	Prbf.g_01081	Prbc.g_02080
OG0000720	Prbf.g_01069	Prbc.g_02091
OG0000721	Prbf.g_01065	Prbc.g_02092
OG0000722	Prbf.g_01064	Prbc.g_02093
OG0000723	Prbf.g_01060	Prbc.g_02097
OG0000724	Prbf.g_01165	Prbc.g_02108
OG0000725	Prbf.g_01171	Prbc.g_01934
OG0000726	Prbf.g_01172	Prbc.g_01933
OG0000727	Prbf.g_01173	Prbc.g_01932
OG0000728	Prbf.g_01175	Prbc.g_01930
OG0000729	Prbf.g_00048	Prbc.g_00201
OG0000730	Prbf.g_00876	Prbc.g_01244
OG0000731	Prbf.g_01684	Prbc.g_01252
OG0000732	Prbf.g_00453	Prbc.g_00987
OG0000733	Prbf.g_00787	Prbc.g_00897
OG0000734	Prbf.g_00902	Prbc.g_01462
OG0000735	Prbf.g_00904	Prbc.g_01460
OG0000736	Prbf.g_00905	Prbc.g_01459
OG0000737	Prbf.g_00906	Prbc.g_01458
OG0000738	Prbf.g_00910	Prbc.g_01454
OG0000739	Prbf.g_00911	Prbc.g_01453
OG0000740	Prbf.g_00912	Prbc.g_01452
OG0000741	Prbf.g_00914	Prbc.g_01450
OG0000742	Prbf.g_00917	Prbc.g_01447
OG0000743	Prbf.g_00919	Prbc.g_01445
OG0000744	Prbf.g_00920	Prbc.g_01444
OG0000745	Prbf.g_00921	Prbc.g_01442
OG0000746	Prbf.g_00923	Prbc.g_01440
OG0000747	Prbf.g_00924	Prbc.g_01439
OG0000748	Prbf.g_00928	Prbc.g_01435
OG0000749	Prbf.g_00929	Prbc.g_01434
OG0000750	Prbf.g_00930	Prbc.g_01433
OG0000751	Prbf.g_00933	Prbc.g_01430
OG0000752	Prbf.g_00935	Prbc.g_01428
OG0000753	Prbf.g_00937	Prbc.g_01426
OG0000754	Prbf.g_00940	Prbc.g_01422
OG0000755	Prbf.g_00946	Prbc.g_01418
OG0000756	Prbf.g_00947	Prbc.g_01417
OG0000757	Prbf.g_00954	Prbc.g_01410
OG0000758	Prbf.g_00955	Prbc.g_01409
OG0000759	Prbf.g_00956	Prbc.g_01408
OG0000760	Prbf.g_00957	Prbc.g_01407
OG0000761	Prbf.g_00958	Prbc.g_01406
OG0000762	Prbf.g_00959	Prbc.g_01405
OG0000763	Prbf.g_00961	Prbc.g_01403
OG0000764	Prbf.g_00962	Prbc.g_01402
OG0000765	Prbf.g_00970	Prbc.g_01394
OG0000766	Prbf.g_00971	Prbc.g_01393
OG0000767	Prbf.g_00973	Prbc.g_01392
OG0000768	Prbf.g_00974	Prbc.g_01391
OG0000769	Prbf.g_00976	Prbc.g_01389
OG0000770	Prbf.g_01914	Prbc.g_01388
OG0000771	Prbf.g_00253	Prbc.g_02103
OG0000772	Prbf.g_00767	Prbc.g_01320
OG0000773	Prbf.g_00035	Prbc.g_00557
OG0000774	Prbf.g_00033	Prbc.g_00560
OG0000775	Prbf.g_00031	Prbc.g_00561
OG0000776	Prbf.g_00030	Prbc.g_00562
OG0000777	Prbf.g_00029	Prbc.g_00563
OG0000778	Prbf.g_00028	Prbc.g_00564
OG0000779	Prbf.g_00024	Prbc.g_00568
OG0000780	Prbf.g_00023	Prbc.g_00569
OG0000781	Prbf.g_00019	Prbc.g_00571
OG0000782	Prbf.g_00018	Prbc.g_00572
OG0000783	Prbf.g_00017	Prbc.g_00573
OG0000784	Prbf.g_00016	Prbc.g_00574
OG0000785	Prbf.g_00014	Prbc.g_00576
OG0000786	Prbf.g_00011	Prbc.g_00579
OG0000787	Prbf.g_00010	Prbc.g_00580
OG0000788	Prbf.g_01782	Prbc.g_01820
OG0000789	Prbf.g_00256	Prbc.g_02100
OG0000790	Prbf.g_00100	Prbc.g_00662
OG0000791	Prbf.g_00102	Prbc.g_00664
OG0000792	Prbf.g_00103	Prbc.g_00665
OG0000793	Prbf.g_00106	Prbc.g_00668
OG0000794	Prbf.g_00107	Prbc.g_00669
OG0000795	Prbf.g_00108	Prbc.g_00670
OG0000796	Prbf.g_00112	Prbc.g_00674
OG0000797	Prbf.g_00113	Prbc.g_00675
OG0000799	Prbf.g_00140	Prbc.g_00690
OG0000800	Prbf.g_00141	Prbc.g_00691
OG0000801	Prbf.g_00142	Prbc.g_00692
OG0000802	Prbf.g_00144	Prbc.g_00694
OG0000803	Prbf.g_00146	Prbc.g_00696
OG0000804	Prbf.g_00147	Prbc.g_00697
OG0000805	Prbf.g_00149	Prbc.g_00699
OG0000806	Prbf.g_00151	Prbc.g_00701
OG0000807	Prbf.g_00152	Prbc.g_00702
OG0000808	Prbf.g_00153	Prbc.g_00703
OG0000809	Prbf.g_00155	Prbc.g_00707
OG0000810	Prbf.g_00156	Prbc.g_00708
OG0000811	Prbf.g_00160	Prbc.g_00712
OG0000812	Prbf.g_00162	Prbc.g_00714
OG0000813	Prbf.g_00163	Prbc.g_00715
OG0000814	Prbf.g_00165	Prbc.g_00717
OG0000815	Prbf.g_00166	Prbc.g_00718
OG0000816	Prbf.g_00168	Prbc.g_00720
OG0000817	Prbf.g_00169	Prbc.g_00721
OG0000818	Prbf.g_00174	Prbc.g_00725
OG0000819	Prbf.g_00175	Prbc.g_00726
OG0000820	Prbf.g_00176	Prbc.g_00727
OG0000821	Prbf.g_00180	Prbc.g_00730
OG0000822	Prbf.g_00181	Prbc.g_00731
OG0000823	Prbf.g_00182	Prbc.g_00732
OG0000824	Prbf.g_00185	Prbc.g_00735
OG0000825	Prbf.g_00186	Prbc.g_00736
OG0000826	Prbf.g_00187	Prbc.g_00737
OG0000827	Prbf.g_00188	Prbc.g_00738
OG0000828	Prbf.g_00191	Prbc.g_00741
OG0000829	Prbf.g_00192	Prbc.g_00742
OG0000830	Prbf.g_00193	Prbc.g_00743
OG0000831	Prbf.g_00195	Prbc.g_00745
OG0000832	Prbf.g_00205	Prbc.g_00755
OG0000833	Prbf.g_00214	Prbc.g_00763
OG0000834	Prbf.g_00215	Prbc.g_00764
OG0000835	Prbf.g_00216	Prbc.g_00765
OG0000836	Prbf.g_00217	Prbc.g_00766
OG0000837	Prbf.g_00218	Prbc.g_00767
OG0000838	Prbf.g_00220	Prbc.g_00769
OG0000839	Prbf.g_00221	Prbc.g_00770
OG0000840	Prbf.g_00222	Prbc.g_00771
OG0000841	Prbf.g_00223	Prbc.g_00772
OG0000842	Prbf.g_00224	Prbc.g_00773
OG0000843	Prbf.g_00225	Prbc.g_00774
OG0000844	Prbf.g_00226	Prbc.g_00775
OG0000845	Prbf.g_00227	Prbc.g_00776
OG0000846	Prbf.g_00228	Prbc.g_00777
OG0000847	Prbf.g_00229	Prbc.g_00778
OG0000848	Prbf.g_00230	Prbc.g_00779
OG0000849	Prbf.g_00231	Prbc.g_00780
OG0000850	Prbf.g_00233	Prbc.g_00782
OG0000851	Prbf.g_00234	Prbc.g_00783
OG0000852	Prbf.g_00235	Prbc.g_00784
OG0000853	Prbf.g_00241	Prbc.g_00789
OG0000854	Prbf.g_00243	Prbc.g_00791
OG0000855	Prbf.g_00244	Prbc.g_00792
OG0000856	Prbf.g_01911	Prbc.g_00677
OG0000857	Prbf.g_01230	Prbc.g_01874
OG0000858	Prbf.g_00700	Prbc.g_00827
OG0000859	Prbf.g_00699	Prbc.g_00828
OG0000860	Prbf.g_00691	Prbc.g_00834
OG0000861	Prbf.g_00690	Prbc.g_00835
OG0000862	Prbf.g_00689	Prbc.g_00836
OG0000863	Prbf.g_00687	Prbc.g_00837
OG0000864	Prbf.g_00686	Prbc.g_00838
OG0000865	Prbf.g_00685	Prbc.g_00839
OG0000866	Prbf.g_00684	Prbc.g_00840
OG0000867	Prbf.g_00683	Prbc.g_00841
OG0000868	Prbf.g_00681	Prbc.g_00842
OG0000869	Prbf.g_00678	Prbc.g_00845
OG0000870	Prbf.g_00673	Prbc.g_00850
OG0000871	Prbf.g_00672	Prbc.g_00851
OG0000872	Prbf.g_00671	Prbc.g_00852
OG0000873	Prbf.g_00668	Prbc.g_00855
OG0000874	Prbf.g_00665	Prbc.g_00858
OG0000875	Prbf.g_00664	Prbc.g_00860
OG0000876	Prbf.g_00663	Prbc.g_00861
OG0000877	Prbf.g_00661	Prbc.g_00863
OG0000878	Prbf.g_00660	Prbc.g_00864
OG0000879	Prbf.g_00659	Prbc.g_00865
OG0000880	Prbf.g_00658	Prbc.g_00866
OG0000881	Prbf.g_00654	Prbc.g_00869
OG0000882	Prbf.g_00649	Prbc.g_00874
OG0000883	Prbf.g_00647	Prbc.g_00876
OG0000884	Prbf.g_00645	Prbc.g_00878
OG0000885	Prbf.g_00644	Prbc.g_00879
OG0000886	Prbf.g_00643	Prbc.g_00880
OG0000887	Prbf.g_00642	Prbc.g_00881
OG0000888	Prbf.g_00640	Prbc.g_00883
OG0000889	Prbf.g_00638	Prbc.g_00885
OG0000890	Prbf.g_00637	Prbc.g_00886
OG0000891	Prbf.g_00636	Prbc.g_00887
OG0000892	Prbf.g_00634	Prbc.g_00889
OG0000893	Prbf.g_00630	Prbc.g_00933
OG0000894	Prbf.g_00627	Prbc.g_00936
OG0000895	Prbf.g_00623	Prbc.g_00939
OG0000896	Prbf.g_00622	Prbc.g_00940
OG0000897	Prbf.g_00620	Prbc.g_00942
OG0000898	Prbf.g_00619	Prbc.g_00943
OG0000899	Prbf.g_00618	Prbc.g_00944
OG0000900	Prbf.g_00617	Prbc.g_00945
OG0000901	Prbf.g_00614	Prbc.g_00948
OG0000902	Prbf.g_00612	Prbc.g_00950
OG0000903	Prbf.g_00608	Prbc.g_00960
OG0000904	Prbf.g_00604	Prbc.g_00955
OG0000905	Prbf.g_00610	Prbc.g_00952
OG0000906	Prbf.g_00611	Prbc.g_00951
OG0000907	Prbf.g_00601	Prbc.g_00327
OG0000908	Prbf.g_00598	Prbc.g_00324
OG0000909	Prbf.g_00597	Prbc.g_00323
OG0000910	Prbf.g_00596	Prbc.g_00322
OG0000911	Prbf.g_00594	Prbc.g_00320
OG0000912	Prbf.g_00593	Prbc.g_00319
OG0000913	Prbf.g_00592	Prbc.g_00318
OG0000914	Prbf.g_00591	Prbc.g_00317
OG0000915	Prbf.g_00590	Prbc.g_00316
OG0000916	Prbf.g_00589	Prbc.g_00315
OG0000917	Prbf.g_00588	Prbc.g_00314
OG0000918	Prbf.g_00587	Prbc.g_00313
OG0000919	Prbf.g_00586	Prbc.g_00312
OG0000920	Prbf.g_00585	Prbc.g_00311
OG0000921	Prbf.g_00584	Prbc.g_00310
OG0000922	Prbf.g_00583	Prbc.g_00309
OG0000923	Prbf.g_00579	Prbc.g_00305
OG0000924	Prbf.g_00578	Prbc.g_00304
OG0000925	Prbf.g_00577	Prbc.g_00303
OG0000926	Prbf.g_00576	Prbc.g_00302
OG0000927	Prbf.g_00574	Prbc.g_00300
OG0000928	Prbf.g_00573	Prbc.g_00299
OG0000929	Prbf.g_00572	Prbc.g_00298
OG0000930	Prbf.g_00571	Prbc.g_00297
OG0000931	Prbf.g_00570	Prbc.g_00296
OG0000932	Prbf.g_00569	Prbc.g_00295
OG0000933	Prbf.g_00565	Prbc.g_00291
OG0000934	Prbf.g_00563	Prbc.g_00289
OG0000935	Prbf.g_00562	Prbc.g_00288
OG0000936	Prbf.g_00561	Prbc.g_00287
OG0000937	Prbf.g_00560	Prbc.g_00286
OG0000938	Prbf.g_00557	Prbc.g_00283
OG0000939	Prbf.g_00556	Prbc.g_00282
OG0000940	Prbf.g_00549	Prbc.g_00275
OG0000941	Prbf.g_00547	Prbc.g_00273
OG0000942	Prbf.g_00545	Prbc.g_00271
OG0000943	Prbf.g_00544	Prbc.g_00270
OG0000944	Prbf.g_00542	Prbc.g_00268
OG0000945	Prbf.g_00541	Prbc.g_00267
OG0000946	Prbf.g_00536	Prbc.g_00248
OG0000947	Prbf.g_00534	Prbc.g_00246
OG0000948	Prbf.g_00533	Prbc.g_00245
OG0000949	Prbf.g_00530	Prbc.g_00242
OG0000950	Prbf.g_00523	Prbc.g_00237
OG0000951	Prbf.g_00519	Prbc.g_00233
OG0000952	Prbf.g_00515	Prbc.g_00229
OG0000953	Prbf.g_00511	Prbc.g_00225
OG0000954	Prbf.g_00507	Prbc.g_00221
OG0000955	Prbf.g_00506	Prbc.g_00220
OG0000956	Prbf.g_00504	Prbc.g_00218
OG0000957	Prbf.g_00498	Prbc.g_00213
OG0000958	Prbf.g_00497	Prbc.g_00212
OG0000959	Prbf.g_00493	Prbc.g_00208
OG0000960	Prbf.g_00492	Prbc.g_00207
OG0000961	Prbf.g_00488	Prbc.g_00204
OG0000962	Prbf.g_00486	Prbc.g_00202
OG0000963	Prbf.g_00482	Prbc.g_00197
OG0000964	Prbf.g_00481	Prbc.g_00196
OG0000965	Prbf.g_00480	Prbc.g_00195
OG0000966	Prbf.g_00474	Prbc.g_00965
OG0000967	Prbf.g_00470	Prbc.g_00969
OG0000968	Prbf.g_00468	Prbc.g_00971
OG0000969	Prbf.g_00467	Prbc.g_00972
OG0000970	Prbf.g_00466	Prbc.g_00973
OG0000971	Prbf.g_00465	Prbc.g_00974
OG0000972	Prbf.g_00464	Prbc.g_00975
OG0000973	Prbf.g_00463	Prbc.g_00976
OG0000974	Prbf.g_00462	Prbc.g_00977
OG0000975	Prbf.g_00461	Prbc.g_00978
OG0000976	Prbf.g_00460	Prbc.g_00979
OG0000977	Prbf.g_00459	Prbc.g_00980
OG0000978	Prbf.g_00458	Prbc.g_00981
OG0000979	Prbf.g_00456	Prbc.g_00984
OG0000980	Prbf.g_00454	Prbc.g_00986
OG0000981	Prbf.g_00451	Prbc.g_00989
OG0000982	Prbf.g_00449	Prbc.g_00991
OG0000983	Prbf.g_00448	Prbc.g_00992
OG0000984	Prbf.g_00447	Prbc.g_00993
OG0000985	Prbf.g_00444	Prbc.g_00996
OG0000986	Prbf.g_00442	Prbc.g_00998
OG0000987	Prbf.g_00441	Prbc.g_00999
OG0000988	Prbf.g_00438	Prbc.g_01002
OG0000989	Prbf.g_00434	Prbc.g_01006
OG0000990	Prbf.g_00430	Prbc.g_01011
OG0000991	Prbf.g_00429	Prbc.g_01012
OG0000992	Prbf.g_00426	Prbc.g_01015
OG0000993	Prbf.g_00425	Prbc.g_01016
OG0000994	Prbf.g_00424	Prbc.g_01017
OG0000995	Prbf.g_00420	Prbc.g_01021
OG0000996	Prbf.g_00419	Prbc.g_01022
OG0000997	Prbf.g_00416	Prbc.g_01043
OG0000998	Prbf.g_00414	Prbc.g_01045
OG0000999	Prbf.g_00413	Prbc.g_01046
OG0001000	Prbf.g_00410	Prbc.g_01049
OG0001001	Prbf.g_00407	Prbc.g_01052
OG0001002	Prbf.g_00402	Prbc.g_01057
OG0001003	Prbf.g_00401	Prbc.g_01060
OG0001004	Prbf.g_00400	Prbc.g_01061
OG0001005	Prbf.g_00399	Prbc.g_01062
OG0001006	Prbf.g_00395	Prbc.g_01067
OG0001007	Prbf.g_00393	Prbc.g_01069
OG0001008	Prbf.g_01721	Prbc.g_01498
OG0001009	Prbf.g_01349	Prbc.g_01097
OG0001010	Prbf.g_01350	Prbc.g_01098
OG0001011	Prbf.g_01352	Prbc.g_01099
OG0001012	Prbf.g_01366	Prbc.g_01121
OG0001013	Prbf.g_01373	Prbc.g_01126
OG0001014	Prbf.g_01376	Prbc.g_01129
OG0001015	Prbf.g_01378	Prbc.g_01130
OG0001016	Prbf.g_01400	Prbc.g_00500
OG0001017	Prbf.g_01404	Prbc.g_00496
OG0001018	Prbf.g_01406	Prbc.g_00493
OG0001019	Prbf.g_01415	Prbc.g_00484
OG0001020	Prbf.g_01416	Prbc.g_00483
OG0001021	Prbf.g_01417	Prbc.g_00482
OG0001022	Prbf.g_01420	Prbc.g_00479
OG0001023	Prbf.g_01421	Prbc.g_00478
OG0001024	Prbf.g_01425	Prbc.g_00475
OG0001025	Prbf.g_01432	Prbc.g_00468
OG0001026	Prbf.g_01441	Prbc.g_00460
OG0001027	Prbf.g_01442	Prbc.g_00459
OG0001028	Prbf.g_01444	Prbc.g_00457
OG0001029	Prbf.g_01445	Prbc.g_00455
OG0001030	Prbf.g_01461	Prbc.g_00439
OG0001031	Prbf.g_01521	Prbc.g_00385
OG0001032	Prbf.g_01522	Prbc.g_00384
OG0001033	Prbf.g_01543	Prbc.g_00364
OG0001034	Prbf.g_01574	Prbc.g_00334
OG0001035	Prbf.g_01594	Prbc.g_01150
OG0001036	Prbf.g_01598	Prbc.g_01154
OG0001037	Prbf.g_01599	Prbc.g_01155
OG0001038	Prbf.g_01618	Prbc.g_01171
OG0001039	Prbf.g_01621	Prbc.g_01173
OG0001040	Prbf.g_01623	Prbc.g_01176
OG0001041	Prbf.g_01628	Prbc.g_01180
OG0001042	Prbf.g_01645	Prbc.g_01196
OG0001043	Prbf.g_01646	Prbc.g_01197
OG0001044	Prbf.g_01677	Prbc.g_01245
OG0001045	Prbf.g_01686	Prbc.g_01254
OG0001046	Prbf.g_00741	Prbc.g_02168
OG0001047	Prbf.g_01723	Prbc.g_01500
OG0001048	Prbf.g_01724	Prbc.g_01501
OG0001049	Prbf.g_01726	Prbc.g_01503
OG0001050	Prbf.g_01727	Prbc.g_01504
OG0001051	Prbf.g_01728	Prbc.g_01505
OG0001052	Prbf.g_01754	Prbc.g_01531
OG0001053	Prbf.g_01766	Prbc.g_01543
OG0001054	Prbf.g_01781	Prbc.g_01557
OG0001055	Prbf.g_01800	Prbc.g_01597
OG0001056	Prbf.g_01817	Prbc.g_01615
OG0001057	Prbf.g_01822	Prbc.g_01620
OG0001058	Prbf.g_01830	Prbc.g_01629
OG0001059	Prbf.g_01834	Prbc.g_01633
OG0001060	Prbf.g_01840	Prbc.g_01640
