Orthogroup	Prbf	Prak
OG0000525	Prbf.g_01752	Prak.g_00430
OG0000526	Prbf.g_01753	Prak.g_00431
OG0000527	Prbf.g_01756	Prak.g_00434
OG0000528	Prbf.g_01761	Prak.g_00439
OG0000529	Prbf.g_01764	Prak.g_00442
OG0000530	Prbf.g_01767	Prak.g_00445
OG0000531	Prbf.g_01768	Prak.g_00446
OG0000532	Prbf.g_01770	Prak.g_00448
OG0000533	Prbf.g_01771	Prak.g_00449
OG0000534	Prbf.g_01772	Prak.g_00450
OG0000535	Prbf.g_01773	Prak.g_00451
OG0000536	Prbf.g_01774	Prak.g_00452
OG0000537	Prbf.g_01775	Prak.g_00453
OG0000538	Prbf.g_01784	Prak.g_00462
OG0000539	Prbf.g_01785	Prak.g_00463
OG0000540	Prbf.g_01786	Prak.g_00464
OG0000541	Prbf.g_01787	Prak.g_00465
OG0000542	Prbf.g_01788	Prak.g_00466
OG0000543	Prbf.g_01790	Prak.g_00468
OG0000544	Prbf.g_01791	Prak.g_00469
OG0000545	Prbf.g_01793	Prak.g_00471
OG0000546	Prbf.g_01796	Prak.g_00474
OG0000547	Prbf.g_01798	Prak.g_00476
OG0000548	Prbf.g_01799	Prak.g_00477
OG0000549	Prbf.g_01801	Prak.g_00479
OG0000550	Prbf.g_01805	Prak.g_00483
OG0000551	Prbf.g_01808	Prak.g_00486
OG0000552	Prbf.g_01809	Prak.g_00487
OG0000553	Prbf.g_01810	Prak.g_00488
OG0000554	Prbf.g_01815	Prak.g_00493
OG0000555	Prbf.g_01823	Prak.g_00501
OG0000556	Prbf.g_01825	Prak.g_00503
OG0000557	Prbf.g_01826	Prak.g_00504
OG0000558	Prbf.g_01828	Prak.g_00507
OG0000559	Prbf.g_01832	Prak.g_00511
OG0000560	Prbf.g_01835	Prak.g_00514
OG0000561	Prbf.g_01836	Prak.g_00515
OG0000562	Prbf.g_01837	Prak.g_00516
OG0000563	Prbf.g_01838	Prak.g_00517
OG0000564	Prbf.g_01839	Prak.g_00518
OG0000565	Prbf.g_01841	Prak.g_00520
OG0000566	Prbf.g_01845	Prak.g_00524
OG0000567	Prbf.g_01849	Prak.g_00528
OG0000568	Prbf.g_01850	Prak.g_00529
OG0000569	Prbf.g_01851	Prak.g_00530
OG0000570	Prbf.g_01852	Prak.g_00531
OG0000571	Prbf.g_01854	Prak.g_00533
OG0000572	Prbf.g_01868	Prak.g_00547
OG0000573	Prbf.g_01874	Prak.g_00553
OG0000574	Prbf.g_01875	Prak.g_00554
OG0000575	Prbf.g_01879	Prak.g_00558
OG0000576	Prbf.g_01881	Prak.g_00560
OG0000577	Prbf.g_01882	Prak.g_00561
OG0000578	Prbf.g_01883	Prak.g_00562
OG0000579	Prbf.g_01884	Prak.g_00563
OG0000580	Prbf.g_01885	Prak.g_00564
OG0000581	Prbf.g_01888	Prak.g_00567
OG0000582	Prbf.g_01891	Prak.g_00570
OG0000583	Prbf.g_01892	Prak.g_00571
OG0000584	Prbf.g_01893	Prak.g_00572
OG0000585	Prbf.g_01895	Prak.g_00574
OG0000586	Prbf.g_01896	Prak.g_00575
OG0000587	Prbf.g_01897	Prak.g_00576
OG0000588	Prbf.g_01901	Prak.g_00580
OG0000589	Prbf.g_01903	Prak.g_00582
OG0000590	Prbf.g_01904	Prak.g_00583
OG0000591	Prbf.g_01908	Prak.g_00587
OG0000592	Prbf.g_01909	Prak.g_00588
OG0000593	Prbf.g_00979	Prak.g_01111
OG0000594	Prbf.g_00980	Prak.g_01110
OG0000595	Prbf.g_00981	Prak.g_01109
OG0000596	Prbf.g_00985	Prak.g_01105
OG0000597	Prbf.g_00988	Prak.g_01102
OG0000598	Prbf.g_00989	Prak.g_01101
OG0000599	Prbf.g_00992	Prak.g_01098
OG0000600	Prbf.g_00993	Prak.g_01097
OG0000601	Prbf.g_00994	Prak.g_01096
OG0000602	Prbf.g_00996	Prak.g_01094
OG0000603	Prbf.g_00997	Prak.g_01093
OG0000604	Prbf.g_00998	Prak.g_01092
OG0000605	Prbf.g_00999	Prak.g_01091
OG0000606	Prbf.g_01002	Prak.g_01088
OG0000607	Prbf.g_01005	Prak.g_01085
OG0000608	Prbf.g_01006	Prak.g_01084
OG0000609	Prbf.g_01007	Prak.g_01083
OG0000610	Prbf.g_01013	Prak.g_01077
OG0000611	Prbf.g_01016	Prak.g_01074
OG0000612	Prbf.g_01017	Prak.g_01073
OG0000613	Prbf.g_01290	Prak.g_00800
OG0000614	Prbf.g_01269	Prak.g_00821
OG0000615	Prbf.g_01258	Prak.g_00832
OG0000616	Prbf.g_00404	Prak.g_01934
OG0000617	Prbf.g_01033	Prak.g_01057
OG0000618	Prbf.g_01034	Prak.g_01056
OG0000619	Prbf.g_01035	Prak.g_01055
OG0000620	Prbf.g_01038	Prak.g_01052
OG0000621	Prbf.g_01039	Prak.g_01051
OG0000622	Prbf.g_01040	Prak.g_01050
OG0000623	Prbf.g_01041	Prak.g_01049
OG0000624	Prbf.g_01043	Prak.g_01047
OG0000625	Prbf.g_01044	Prak.g_01046
OG0000626	Prbf.g_01045	Prak.g_01045
OG0000627	Prbf.g_01046	Prak.g_01044
OG0000628	Prbf.g_01047	Prak.g_01043
OG0000629	Prbf.g_01048	Prak.g_01042
OG0000630	Prbf.g_01051	Prak.g_01039
OG0000631	Prbf.g_01144	Prak.g_00946
OG0000632	Prbf.g_01143	Prak.g_00947
OG0000633	Prbf.g_01142	Prak.g_00948
OG0000634	Prbf.g_01249	Prak.g_00841
OG0000635	Prbf.g_01248	Prak.g_00842
OG0000636	Prbf.g_01246	Prak.g_00844
OG0000637	Prbf.g_01244	Prak.g_00846
OG0000638	Prbf.g_01243	Prak.g_00847
OG0000639	Prbf.g_01242	Prak.g_00848
OG0000640	Prbf.g_01241	Prak.g_00849
OG0000641	Prbf.g_01237	Prak.g_00853
OG0000642	Prbf.g_01236	Prak.g_00854
OG0000643	Prbf.g_01235	Prak.g_00855
OG0000644	Prbf.g_01234	Prak.g_00856
OG0000645	Prbf.g_01233	Prak.g_00857
OG0000646	Prbf.g_01231	Prak.g_00859
OG0000647	Prbf.g_01229	Prak.g_00861
OG0000648	Prbf.g_01227	Prak.g_00863
OG0000649	Prbf.g_01226	Prak.g_00864
OG0000650	Prbf.g_01225	Prak.g_00865
OG0000651	Prbf.g_01224	Prak.g_00866
OG0000652	Prbf.g_01223	Prak.g_00867
OG0000653	Prbf.g_01221	Prak.g_00869
OG0000654	Prbf.g_01220	Prak.g_00870
OG0000655	Prbf.g_01219	Prak.g_00871
OG0000656	Prbf.g_01216	Prak.g_00874
OG0000657	Prbf.g_01208	Prak.g_00882
OG0000658	Prbf.g_01206	Prak.g_00884
OG0000659	Prbf.g_01205	Prak.g_00885
OG0000660	Prbf.g_01201	Prak.g_00889
OG0000661	Prbf.g_01199	Prak.g_00891
OG0000662	Prbf.g_01197	Prak.g_00893
OG0000663	Prbf.g_01195	Prak.g_00895
OG0000664	Prbf.g_01194	Prak.g_00896
OG0000665	Prbf.g_01188	Prak.g_00902
OG0000666	Prbf.g_01187	Prak.g_00903
OG0000667	Prbf.g_01183	Prak.g_00907
OG0000668	Prbf.g_00838	Prak.g_00748
OG0000669	Prbf.g_01331	Prak.g_00759
OG0000670	Prbf.g_01328	Prak.g_00762
OG0000671	Prbf.g_01325	Prak.g_00765
OG0000672	Prbf.g_01322	Prak.g_00768
OG0000673	Prbf.g_01319	Prak.g_00771
OG0000674	Prbf.g_01317	Prak.g_00773
OG0000675	Prbf.g_01316	Prak.g_00774
OG0000676	Prbf.g_01314	Prak.g_00776
OG0000677	Prbf.g_01313	Prak.g_00777
OG0000678	Prbf.g_01311	Prak.g_00779
OG0000679	Prbf.g_01307	Prak.g_00783
OG0000680	Prbf.g_01306	Prak.g_00784
OG0000681	Prbf.g_01303	Prak.g_00787
OG0000682	Prbf.g_01302	Prak.g_00788
OG0000683	Prbf.g_01301	Prak.g_00789
OG0000684	Prbf.g_01299	Prak.g_00791
OG0000685	Prbf.g_01297	Prak.g_00793
OG0000686	Prbf.g_01296	Prak.g_00794
OG0000687	Prbf.g_01295	Prak.g_00795
OG0000688	Prbf.g_01021	Prak.g_01069
OG0000689	Prbf.g_01022	Prak.g_01068
OG0000690	Prbf.g_01023	Prak.g_01067
OG0000691	Prbf.g_01024	Prak.g_01066
OG0000692	Prbf.g_01026	Prak.g_01064
OG0000693	Prbf.g_01027	Prak.g_01063
OG0000694	Prbf.g_01028	Prak.g_01062
OG0000695	Prbf.g_01140	Prak.g_00950
OG0000696	Prbf.g_01139	Prak.g_00951
OG0000697	Prbf.g_01138	Prak.g_00952
OG0000698	Prbf.g_01135	Prak.g_00955
OG0000699	Prbf.g_01134	Prak.g_00956
OG0000700	Prbf.g_01133	Prak.g_00957
OG0000701	Prbf.g_01132	Prak.g_00958
OG0000702	Prbf.g_01130	Prak.g_00960
OG0000703	Prbf.g_01129	Prak.g_00961
OG0000704	Prbf.g_01127	Prak.g_00963
OG0000705	Prbf.g_01124	Prak.g_00966
OG0000706	Prbf.g_01123	Prak.g_00967
OG0000707	Prbf.g_01122	Prak.g_00968
OG0000708	Prbf.g_01120	Prak.g_00970
OG0000709	Prbf.g_01116	Prak.g_00974
OG0000710	Prbf.g_01113	Prak.g_00977
OG0000711	Prbf.g_01095	Prak.g_00995
OG0000712	Prbf.g_01094	Prak.g_00996
OG0000713	Prbf.g_01093	Prak.g_00997
OG0000714	Prbf.g_01092	Prak.g_00998
OG0000715	Prbf.g_01090	Prak.g_01000
OG0000716	Prbf.g_01088	Prak.g_01002
OG0000717	Prbf.g_01087	Prak.g_01003
OG0000718	Prbf.g_01083	Prak.g_01007
OG0000719	Prbf.g_01081	Prak.g_01009
OG0000720	Prbf.g_01069	Prak.g_01021
OG0000721	Prbf.g_01065	Prak.g_01025
OG0000722	Prbf.g_01064	Prak.g_01026
OG0000723	Prbf.g_01060	Prak.g_01030
OG0000724	Prbf.g_01165	Prak.g_00925
OG0000725	Prbf.g_01171	Prak.g_00919
OG0000726	Prbf.g_01172	Prak.g_00918
OG0000727	Prbf.g_01173	Prak.g_00917
OG0000728	Prbf.g_01175	Prak.g_00915
OG0000729	Prbf.g_00048	Prak.g_01255
OG0000730	Prbf.g_00876	Prak.g_01214
OG0000731	Prbf.g_01684	Prak.g_00362
OG0000732	Prbf.g_00453	Prak.g_01885
OG0000733	Prbf.g_00787	Prak.g_01551
OG0000734	Prbf.g_00902	Prak.g_01188
OG0000735	Prbf.g_00904	Prak.g_01186
OG0000736	Prbf.g_00905	Prak.g_01185
OG0000737	Prbf.g_00906	Prak.g_01184
OG0000738	Prbf.g_00910	Prak.g_01180
OG0000739	Prbf.g_00911	Prak.g_01179
OG0000740	Prbf.g_00912	Prak.g_01178
OG0000741	Prbf.g_00914	Prak.g_01176
OG0000742	Prbf.g_00917	Prak.g_01173
OG0000743	Prbf.g_00919	Prak.g_01171
OG0000744	Prbf.g_00920	Prak.g_01170
OG0000745	Prbf.g_00921	Prak.g_01169
OG0000746	Prbf.g_00923	Prak.g_01167
OG0000747	Prbf.g_00924	Prak.g_01166
OG0000748	Prbf.g_00928	Prak.g_01162
OG0000749	Prbf.g_00929	Prak.g_01161
OG0000750	Prbf.g_00930	Prak.g_01160
OG0000751	Prbf.g_00933	Prak.g_01157
OG0000752	Prbf.g_00935	Prak.g_01155
OG0000753	Prbf.g_00937	Prak.g_01153
OG0000754	Prbf.g_00940	Prak.g_01150
OG0000755	Prbf.g_00946	Prak.g_01144
OG0000756	Prbf.g_00947	Prak.g_01143
OG0000757	Prbf.g_00954	Prak.g_01136
OG0000758	Prbf.g_00955	Prak.g_01135
OG0000759	Prbf.g_00956	Prak.g_01134
OG0000760	Prbf.g_00957	Prak.g_01133
OG0000761	Prbf.g_00958	Prak.g_01132
OG0000762	Prbf.g_00959	Prak.g_01131
OG0000763	Prbf.g_00961	Prak.g_01129
OG0000764	Prbf.g_00962	Prak.g_01128
OG0000765	Prbf.g_00970	Prak.g_01120
OG0000766	Prbf.g_00971	Prak.g_01119
OG0000767	Prbf.g_00973	Prak.g_01117
OG0000768	Prbf.g_00974	Prak.g_01116
OG0000769	Prbf.g_00976	Prak.g_01114
OG0000770	Prbf.g_01914	Prak.g_00593
OG0000771	Prbf.g_00253	Prak.g_01487
OG0000772	Prbf.g_00767	Prak.g_01571
OG0000773	Prbf.g_00035	Prak.g_01268
OG0000774	Prbf.g_00033	Prak.g_01270
OG0000775	Prbf.g_00031	Prak.g_01272
OG0000776	Prbf.g_00030	Prak.g_01273
OG0000777	Prbf.g_00029	Prak.g_01274
OG0000778	Prbf.g_00028	Prak.g_01275
OG0000779	Prbf.g_00024	Prak.g_01279
OG0000780	Prbf.g_00023	Prak.g_01280
OG0000781	Prbf.g_00019	Prak.g_01284
OG0000782	Prbf.g_00018	Prak.g_01285
OG0000783	Prbf.g_00017	Prak.g_01286
OG0000784	Prbf.g_00016	Prak.g_01287
OG0000785	Prbf.g_00014	Prak.g_01289
OG0000786	Prbf.g_00011	Prak.g_01292
OG0000787	Prbf.g_00010	Prak.g_01293
OG0000788	Prbf.g_01782	Prak.g_00460
OG0000789	Prbf.g_00256	Prak.g_01490
OG0000790	Prbf.g_00100	Prak.g_01334
OG0000791	Prbf.g_00102	Prak.g_01336
OG0000792	Prbf.g_00103	Prak.g_01337
OG0000793	Prbf.g_00106	Prak.g_01340
OG0000794	Prbf.g_00107	Prak.g_01341
OG0000795	Prbf.g_00108	Prak.g_01342
OG0000796	Prbf.g_00112	Prak.g_01346
OG0000797	Prbf.g_00113	Prak.g_01347
OG0000798	Prbf.g_00312	Prak.g_00696
OG0000799	Prbf.g_00140	Prak.g_01374
OG0000800	Prbf.g_00141	Prak.g_01375
OG0000801	Prbf.g_00142	Prak.g_01376
OG0000802	Prbf.g_00144	Prak.g_01378
OG0000803	Prbf.g_00146	Prak.g_01380
OG0000804	Prbf.g_00147	Prak.g_01381
OG0000805	Prbf.g_00149	Prak.g_01383
OG0000806	Prbf.g_00151	Prak.g_01385
OG0000807	Prbf.g_00152	Prak.g_01386
OG0000808	Prbf.g_00153	Prak.g_01387
OG0000809	Prbf.g_00155	Prak.g_01389
OG0000810	Prbf.g_00156	Prak.g_01390
OG0000811	Prbf.g_00160	Prak.g_01394
OG0000812	Prbf.g_00162	Prak.g_01396
OG0000813	Prbf.g_00163	Prak.g_01397
OG0000814	Prbf.g_00165	Prak.g_01399
OG0000815	Prbf.g_00166	Prak.g_01400
OG0000816	Prbf.g_00168	Prak.g_01402
OG0000817	Prbf.g_00169	Prak.g_01403
OG0000818	Prbf.g_00174	Prak.g_01408
OG0000819	Prbf.g_00175	Prak.g_01409
OG0000820	Prbf.g_00176	Prak.g_01410
OG0000821	Prbf.g_00180	Prak.g_01414
OG0000822	Prbf.g_00181	Prak.g_01415
OG0000823	Prbf.g_00182	Prak.g_01416
OG0000824	Prbf.g_00185	Prak.g_01419
OG0000825	Prbf.g_00186	Prak.g_01420
OG0000826	Prbf.g_00187	Prak.g_01421
OG0000827	Prbf.g_00188	Prak.g_01422
OG0000828	Prbf.g_00191	Prak.g_01425
OG0000829	Prbf.g_00192	Prak.g_01426
OG0000830	Prbf.g_00193	Prak.g_01427
OG0000831	Prbf.g_00195	Prak.g_01429
OG0000832	Prbf.g_00205	Prak.g_01439
OG0000833	Prbf.g_00214	Prak.g_01448
OG0000834	Prbf.g_00215	Prak.g_01449
OG0000835	Prbf.g_00216	Prak.g_01450
OG0000836	Prbf.g_00217	Prak.g_01451
OG0000837	Prbf.g_00218	Prak.g_01452
OG0000838	Prbf.g_00220	Prak.g_01454
OG0000839	Prbf.g_00221	Prak.g_01455
OG0000840	Prbf.g_00222	Prak.g_01456
OG0000841	Prbf.g_00223	Prak.g_01457
OG0000842	Prbf.g_00224	Prak.g_01458
OG0000843	Prbf.g_00225	Prak.g_01459
OG0000844	Prbf.g_00226	Prak.g_01460
OG0000845	Prbf.g_00227	Prak.g_01461
OG0000846	Prbf.g_00228	Prak.g_01462
OG0000847	Prbf.g_00229	Prak.g_01463
OG0000848	Prbf.g_00230	Prak.g_01464
OG0000849	Prbf.g_00231	Prak.g_01465
OG0000850	Prbf.g_00233	Prak.g_01467
OG0000851	Prbf.g_00234	Prak.g_01468
OG0000852	Prbf.g_00235	Prak.g_01469
OG0000853	Prbf.g_00241	Prak.g_01475
OG0000854	Prbf.g_00243	Prak.g_01477
OG0000855	Prbf.g_00244	Prak.g_01478
OG0000856	Prbf.g_01911	Prak.g_00590
OG0000857	Prbf.g_01230	Prak.g_00860
OG0000858	Prbf.g_00700	Prak.g_01638
OG0000859	Prbf.g_00699	Prak.g_01639
OG0000860	Prbf.g_00691	Prak.g_01647
OG0000861	Prbf.g_00690	Prak.g_01648
OG0000862	Prbf.g_00689	Prak.g_01649
OG0000863	Prbf.g_00687	Prak.g_01651
OG0000864	Prbf.g_00686	Prak.g_01652
OG0000865	Prbf.g_00685	Prak.g_01653
OG0000866	Prbf.g_00684	Prak.g_01654
OG0000867	Prbf.g_00683	Prak.g_01655
OG0000868	Prbf.g_00681	Prak.g_01657
OG0000869	Prbf.g_00678	Prak.g_01660
OG0000870	Prbf.g_00673	Prak.g_01665
OG0000871	Prbf.g_00672	Prak.g_01666
OG0000872	Prbf.g_00671	Prak.g_01667
OG0000873	Prbf.g_00668	Prak.g_01670
OG0000874	Prbf.g_00665	Prak.g_01673
OG0000875	Prbf.g_00664	Prak.g_01674
OG0000876	Prbf.g_00663	Prak.g_01675
OG0000877	Prbf.g_00661	Prak.g_01677
OG0000878	Prbf.g_00660	Prak.g_01678
OG0000879	Prbf.g_00659	Prak.g_01679
OG0000880	Prbf.g_00658	Prak.g_01680
OG0000881	Prbf.g_00654	Prak.g_01684
OG0000882	Prbf.g_00649	Prak.g_01689
OG0000883	Prbf.g_00647	Prak.g_01691
OG0000884	Prbf.g_00645	Prak.g_01693
OG0000885	Prbf.g_00644	Prak.g_01694
OG0000886	Prbf.g_00643	Prak.g_01695
OG0000887	Prbf.g_00642	Prak.g_01696
OG0000888	Prbf.g_00640	Prak.g_01698
OG0000889	Prbf.g_00638	Prak.g_01700
OG0000890	Prbf.g_00637	Prak.g_01701
OG0000891	Prbf.g_00636	Prak.g_01702
OG0000892	Prbf.g_00634	Prak.g_01704
OG0000893	Prbf.g_00630	Prak.g_01708
OG0000894	Prbf.g_00627	Prak.g_01711
OG0000895	Prbf.g_00623	Prak.g_01715
OG0000896	Prbf.g_00622	Prak.g_01716
OG0000897	Prbf.g_00620	Prak.g_01718
OG0000898	Prbf.g_00619	Prak.g_01719
OG0000899	Prbf.g_00618	Prak.g_01720
OG0000900	Prbf.g_00617	Prak.g_01721
OG0000901	Prbf.g_00614	Prak.g_01724
OG0000902	Prbf.g_00612	Prak.g_01726
OG0000903	Prbf.g_00608	Prak.g_01730
OG0000904	Prbf.g_00604	Prak.g_01734
OG0000905	Prbf.g_00610	Prak.g_01728
OG0000906	Prbf.g_00611	Prak.g_01727
OG0000907	Prbf.g_00601	Prak.g_01737
OG0000908	Prbf.g_00598	Prak.g_01740
OG0000909	Prbf.g_00597	Prak.g_01741
OG0000910	Prbf.g_00596	Prak.g_01742
OG0000911	Prbf.g_00594	Prak.g_01744
OG0000912	Prbf.g_00593	Prak.g_01745
OG0000913	Prbf.g_00592	Prak.g_01746
OG0000914	Prbf.g_00591	Prak.g_01747
OG0000915	Prbf.g_00590	Prak.g_01748
OG0000916	Prbf.g_00589	Prak.g_01749
OG0000917	Prbf.g_00588	Prak.g_01750
OG0000918	Prbf.g_00587	Prak.g_01751
OG0000919	Prbf.g_00586	Prak.g_01752
OG0000920	Prbf.g_00585	Prak.g_01753
OG0000921	Prbf.g_00584	Prak.g_01754
OG0000922	Prbf.g_00583	Prak.g_01755
OG0000923	Prbf.g_00579	Prak.g_01759
OG0000924	Prbf.g_00578	Prak.g_01760
OG0000925	Prbf.g_00577	Prak.g_01761
OG0000926	Prbf.g_00576	Prak.g_01762
OG0000927	Prbf.g_00574	Prak.g_01764
OG0000928	Prbf.g_00573	Prak.g_01765
OG0000929	Prbf.g_00572	Prak.g_01766
OG0000930	Prbf.g_00571	Prak.g_01767
OG0000931	Prbf.g_00570	Prak.g_01768
OG0000932	Prbf.g_00569	Prak.g_01769
OG0000933	Prbf.g_00565	Prak.g_01773
OG0000934	Prbf.g_00563	Prak.g_01775
OG0000935	Prbf.g_00562	Prak.g_01776
OG0000936	Prbf.g_00561	Prak.g_01777
OG0000937	Prbf.g_00560	Prak.g_01778
OG0000938	Prbf.g_00557	Prak.g_01781
OG0000939	Prbf.g_00556	Prak.g_01782
OG0000940	Prbf.g_00549	Prak.g_01789
OG0000941	Prbf.g_00547	Prak.g_01791
OG0000942	Prbf.g_00545	Prak.g_01793
OG0000943	Prbf.g_00544	Prak.g_01794
OG0000944	Prbf.g_00542	Prak.g_01796
OG0000945	Prbf.g_00541	Prak.g_01797
OG0000946	Prbf.g_00536	Prak.g_01802
OG0000947	Prbf.g_00534	Prak.g_01804
OG0000948	Prbf.g_00533	Prak.g_01805
OG0000949	Prbf.g_00530	Prak.g_01808
OG0000950	Prbf.g_00523	Prak.g_01815
OG0000951	Prbf.g_00519	Prak.g_01819
OG0000952	Prbf.g_00515	Prak.g_01823
OG0000953	Prbf.g_00511	Prak.g_01827
OG0000954	Prbf.g_00507	Prak.g_01831
OG0000955	Prbf.g_00506	Prak.g_01832
OG0000956	Prbf.g_00504	Prak.g_01834
OG0000957	Prbf.g_00498	Prak.g_01840
OG0000958	Prbf.g_00497	Prak.g_01841
OG0000959	Prbf.g_00493	Prak.g_01845
OG0000960	Prbf.g_00492	Prak.g_01846
OG0000961	Prbf.g_00488	Prak.g_01849
OG0000962	Prbf.g_00486	Prak.g_01851
OG0000963	Prbf.g_00482	Prak.g_01855
OG0000964	Prbf.g_00481	Prak.g_01856
OG0000965	Prbf.g_00480	Prak.g_01857
OG0000966	Prbf.g_00474	Prak.g_01863
OG0000967	Prbf.g_00470	Prak.g_01867
OG0000968	Prbf.g_00468	Prak.g_01869
OG0000969	Prbf.g_00467	Prak.g_01870
OG0000970	Prbf.g_00466	Prak.g_01871
OG0000971	Prbf.g_00465	Prak.g_01872
OG0000972	Prbf.g_00464	Prak.g_01873
OG0000973	Prbf.g_00463	Prak.g_01874
OG0000974	Prbf.g_00462	Prak.g_01875
OG0000975	Prbf.g_00461	Prak.g_01876
OG0000976	Prbf.g_00460	Prak.g_01877
OG0000977	Prbf.g_00459	Prak.g_01878
OG0000978	Prbf.g_00458	Prak.g_01879
OG0000979	Prbf.g_00456	Prak.g_01882
OG0000980	Prbf.g_00454	Prak.g_01884
OG0000981	Prbf.g_00451	Prak.g_01887
OG0000982	Prbf.g_00449	Prak.g_01889
OG0000983	Prbf.g_00448	Prak.g_01890
OG0000984	Prbf.g_00447	Prak.g_01891
OG0000985	Prbf.g_00444	Prak.g_01894
OG0000986	Prbf.g_00442	Prak.g_01896
OG0000987	Prbf.g_00441	Prak.g_01897
OG0000988	Prbf.g_00438	Prak.g_01900
OG0000989	Prbf.g_00434	Prak.g_01904
OG0000990	Prbf.g_00430	Prak.g_01908
OG0000991	Prbf.g_00429	Prak.g_01909
OG0000992	Prbf.g_00426	Prak.g_01912
OG0000993	Prbf.g_00425	Prak.g_01913
OG0000994	Prbf.g_00424	Prak.g_01914
OG0000995	Prbf.g_00420	Prak.g_01918
OG0000996	Prbf.g_00419	Prak.g_01919
OG0000997	Prbf.g_00416	Prak.g_01922
OG0000998	Prbf.g_00414	Prak.g_01924
OG0000999	Prbf.g_00413	Prak.g_01925
OG0001000	Prbf.g_00410	Prak.g_01928
OG0001001	Prbf.g_00407	Prak.g_01931
OG0001002	Prbf.g_00402	Prak.g_01936
OG0001003	Prbf.g_00401	Prak.g_01937
OG0001004	Prbf.g_00400	Prak.g_01938
OG0001005	Prbf.g_00399	Prak.g_01939
OG0001006	Prbf.g_00395	Prak.g_01943
OG0001007	Prbf.g_00393	Prak.g_01945
OG0001008	Prbf.g_01721	Prak.g_00399
OG0001009	Prbf.g_01349	Prak.g_00027
OG0001010	Prbf.g_01350	Prak.g_00028
OG0001011	Prbf.g_01352	Prak.g_00030
OG0001012	Prbf.g_01366	Prak.g_00044
OG0001013	Prbf.g_01373	Prak.g_00051
OG0001014	Prbf.g_01376	Prak.g_00054
OG0001015	Prbf.g_01378	Prak.g_00056
OG0001016	Prbf.g_01400	Prak.g_00078
OG0001017	Prbf.g_01404	Prak.g_00082
OG0001018	Prbf.g_01406	Prak.g_00084
OG0001019	Prbf.g_01415	Prak.g_00093
OG0001020	Prbf.g_01416	Prak.g_00094
OG0001021	Prbf.g_01417	Prak.g_00095
OG0001022	Prbf.g_01420	Prak.g_00098
OG0001023	Prbf.g_01421	Prak.g_00099
OG0001024	Prbf.g_01425	Prak.g_00103
OG0001025	Prbf.g_01432	Prak.g_00110
OG0001026	Prbf.g_01441	Prak.g_00119
OG0001027	Prbf.g_01442	Prak.g_00120
OG0001028	Prbf.g_01444	Prak.g_00122
OG0001029	Prbf.g_01445	Prak.g_00123
OG0001030	Prbf.g_01461	Prak.g_00139
OG0001031	Prbf.g_01521	Prak.g_00199
OG0001032	Prbf.g_01522	Prak.g_00200
OG0001033	Prbf.g_01543	Prak.g_00221
OG0001034	Prbf.g_01574	Prak.g_00252
OG0001035	Prbf.g_01594	Prak.g_00272
OG0001036	Prbf.g_01598	Prak.g_00276
OG0001037	Prbf.g_01599	Prak.g_00277
OG0001038	Prbf.g_01618	Prak.g_00296
OG0001039	Prbf.g_01621	Prak.g_00299
OG0001040	Prbf.g_01623	Prak.g_00301
OG0001041	Prbf.g_01628	Prak.g_00306
OG0001042	Prbf.g_01645	Prak.g_00323
OG0001043	Prbf.g_01646	Prak.g_00324
OG0001044	Prbf.g_01677	Prak.g_00355
OG0001045	Prbf.g_01686	Prak.g_00364
OG0001046	Prbf.g_00741	Prak.g_01597
OG0001047	Prbf.g_01723	Prak.g_00401
OG0001048	Prbf.g_01724	Prak.g_00402
OG0001049	Prbf.g_01726	Prak.g_00404
OG0001050	Prbf.g_01727	Prak.g_00405
OG0001051	Prbf.g_01728	Prak.g_00406
OG0001052	Prbf.g_01754	Prak.g_00432
OG0001053	Prbf.g_01766	Prak.g_00444
OG0001054	Prbf.g_01781	Prak.g_00459
OG0001055	Prbf.g_01800	Prak.g_00478
OG0001056	Prbf.g_01817	Prak.g_00495
OG0001057	Prbf.g_01822	Prak.g_00500
OG0001058	Prbf.g_01830	Prak.g_00509
OG0001059	Prbf.g_01834	Prak.g_00513
OG0001060	Prbf.g_01840	Prak.g_00519
OG0001061	Prbf.g_01855	Prak.g_00534
OG0001062	Prbf.g_01857	Prak.g_00536
OG0001063	Prbf.g_01859	Prak.g_00538
OG0001064	Prbf.g_01860	Prak.g_00539
OG0001065	Prbf.g_01861	Prak.g_00540
OG0001066	Prbf.g_01862	Prak.g_00541
OG0001067	Prbf.g_01863	Prak.g_00542
OG0001068	Prbf.g_01864	Prak.g_00543
OG0001069	Prbf.g_01865	Prak.g_00544
OG0001070	Prbf.g_01869	Prak.g_00548
OG0001071	Prbf.g_01870	Prak.g_00549
OG0001072	Prbf.g_01872	Prak.g_00551
OG0001073	Prbf.g_01886	Prak.g_00565
OG0001074	Prbf.g_01898	Prak.g_00577
OG0001075	Prbf.g_01899	Prak.g_00578
OG0001076	Prbf.g_01906	Prak.g_00585
OG0001077	Prbf.g_01912	Prak.g_00591
OG0001078	Prbf.g_00983	Prak.g_01107
OG0001079	Prbf.g_00995	Prak.g_01095
OG0001080	Prbf.g_01001	Prak.g_01089
OG0001081	Prbf.g_01003	Prak.g_01087
OG0001082	Prbf.g_01004	Prak.g_01086
OG0001083	Prbf.g_01009	Prak.g_01081
