Orthogroup	Prbf	Prbh
OG0000532	Prbf.g_01889	Prbh.g_00223
OG0000533	Prbf.g_01890	Prbh.g_00222
OG0000534	Prbf.g_01891	Prbh.g_00221
OG0000535	Prbf.g_01892	Prbh.g_00220
OG0000536	Prbf.g_01893	Prbh.g_00219
OG0000537	Prbf.g_01894	Prbh.g_00218
OG0000538	Prbf.g_01895	Prbh.g_00217
OG0000539	Prbf.g_01896	Prbh.g_00216
OG0000540	Prbf.g_01897	Prbh.g_00215
OG0000541	Prbf.g_01898	Prbh.g_00214
OG0000542	Prbf.g_01899	Prbh.g_00213
OG0000543	Prbf.g_01900	Prbh.g_00212
OG0000544	Prbf.g_01901	Prbh.g_01465
OG0000545	Prbf.g_01903	Prbh.g_01462
OG0000546	Prbf.g_01904	Prbh.g_01461
OG0000547	Prbf.g_01906	Prbh.g_01459
OG0000548	Prbf.g_01908	Prbh.g_01457
OG0000549	Prbf.g_01909	Prbh.g_01456
OG0000550	Prbf.g_01910	Prbh.g_01455
OG0000551	Prbf.g_01912	Prbh.g_01453
OG0000552	Prbf.g_01913	Prbh.g_01452
OG0000553	Prbf.g_00977	Prbh.g_01223
OG0000554	Prbf.g_00978	Prbh.g_01222
OG0000555	Prbf.g_00979	Prbh.g_01221
OG0000556	Prbf.g_00980	Prbh.g_01220
OG0000557	Prbf.g_00981	Prbh.g_01219
OG0000558	Prbf.g_00982	Prbh.g_01218
OG0000559	Prbf.g_00983	Prbh.g_01217
OG0000560	Prbf.g_00985	Prbh.g_01216
OG0000561	Prbf.g_00986	Prbh.g_01215
OG0000562	Prbf.g_00988	Prbh.g_01213
OG0000563	Prbf.g_00989	Prbh.g_01212
OG0000564	Prbf.g_00990	Prbh.g_01211
OG0000565	Prbf.g_00991	Prbh.g_01210
OG0000566	Prbf.g_00992	Prbh.g_01209
OG0000567	Prbf.g_00993	Prbh.g_01208
OG0000568	Prbf.g_00994	Prbh.g_01207
OG0000569	Prbf.g_00995	Prbh.g_01206
OG0000570	Prbf.g_00996	Prbh.g_01205
OG0000571	Prbf.g_00997	Prbh.g_01204
OG0000572	Prbf.g_00998	Prbh.g_01203
OG0000573	Prbf.g_01001	Prbh.g_01200
OG0000574	Prbf.g_01002	Prbh.g_01199
OG0000575	Prbf.g_01003	Prbh.g_01198
OG0000576	Prbf.g_01004	Prbh.g_01197
OG0000577	Prbf.g_01005	Prbh.g_01196
OG0000578	Prbf.g_01006	Prbh.g_01195
OG0000579	Prbf.g_01007	Prbh.g_01194
OG0000580	Prbf.g_01008	Prbh.g_01193
OG0000581	Prbf.g_01009	Prbh.g_01192
OG0000582	Prbf.g_01010	Prbh.g_01191
OG0000583	Prbf.g_01011	Prbh.g_01190
OG0000584	Prbf.g_01013	Prbh.g_01188
OG0000585	Prbf.g_01014	Prbh.g_01187
OG0000586	Prbf.g_01016	Prbh.g_01185
OG0000587	Prbf.g_01017	Prbh.g_01184
OG0000588	Prbf.g_01293	Prbh.g_00904
OG0000589	Prbf.g_01292	Prbh.g_00905
OG0000590	Prbf.g_01290	Prbh.g_00907
OG0000591	Prbf.g_01284	Prbh.g_00913
OG0000592	Prbf.g_01283	Prbh.g_00914
OG0000593	Prbf.g_01282	Prbh.g_00915
OG0000594	Prbf.g_01279	Prbh.g_00918
OG0000595	Prbf.g_01278	Prbh.g_00919
OG0000596	Prbf.g_01277	Prbh.g_00920
OG0000597	Prbf.g_01275	Prbh.g_00922
OG0000598	Prbf.g_01274	Prbh.g_00923
OG0000599	Prbf.g_01273	Prbh.g_00924
OG0000600	Prbf.g_01272	Prbh.g_00925
OG0000601	Prbf.g_01269	Prbh.g_00928
OG0000602	Prbf.g_01268	Prbh.g_00929
OG0000603	Prbf.g_01267	Prbh.g_00930
OG0000604	Prbf.g_01264	Prbh.g_00933
OG0000605	Prbf.g_01263	Prbh.g_00934
OG0000606	Prbf.g_01262	Prbh.g_00935
OG0000607	Prbf.g_01260	Prbh.g_00937
OG0000608	Prbf.g_01258	Prbh.g_00939
OG0000609	Prbf.g_00404	Prbh.g_01487
OG0000610	Prbf.g_01334	Prbh.g_00864
OG0000611	Prbf.g_01252	Prbh.g_00946
OG0000612	Prbf.g_01251	Prbh.g_00947
OG0000613	Prbf.g_01030	Prbh.g_01170
OG0000614	Prbf.g_01031	Prbh.g_01169
OG0000615	Prbf.g_01033	Prbh.g_01167
OG0000616	Prbf.g_01034	Prbh.g_01166
OG0000617	Prbf.g_01035	Prbh.g_01165
OG0000618	Prbf.g_01036	Prbh.g_01164
OG0000619	Prbf.g_01037	Prbh.g_01163
OG0000620	Prbf.g_01038	Prbh.g_01162
OG0000621	Prbf.g_01039	Prbh.g_01161
OG0000622	Prbf.g_01040	Prbh.g_01160
OG0000623	Prbf.g_01041	Prbh.g_01159
OG0000624	Prbf.g_01043	Prbh.g_01157
OG0000625	Prbf.g_01044	Prbh.g_01156
OG0000626	Prbf.g_01045	Prbh.g_01155
OG0000627	Prbf.g_01046	Prbh.g_01154
OG0000628	Prbf.g_01047	Prbh.g_01153
OG0000629	Prbf.g_01048	Prbh.g_01151
OG0000630	Prbf.g_01049	Prbh.g_01150
OG0000631	Prbf.g_01051	Prbh.g_01148
OG0000632	Prbf.g_01052	Prbh.g_01147
OG0000633	Prbf.g_00280	Prbh.g_01875
OG0000634	Prbf.g_00042	Prbh.g_01880
OG0000635	Prbf.g_01929	Prbh.g_01078
OG0000636	Prbf.g_01928	Prbh.g_01077
OG0000637	Prbf.g_01927	Prbh.g_01076
OG0000638	Prbf.g_01675	Prbh.g_00442
OG0000639	Prbf.g_01150	Prbh.g_01051
OG0000640	Prbf.g_01146	Prbh.g_01054
OG0000641	Prbf.g_01144	Prbh.g_01056
OG0000642	Prbf.g_01143	Prbh.g_01057
OG0000643	Prbf.g_01142	Prbh.g_01058
OG0000644	Prbf.g_01029	Prbh.g_01171
OG0000645	Prbf.g_01250	Prbh.g_00948
OG0000646	Prbf.g_01249	Prbh.g_00949
OG0000647	Prbf.g_01248	Prbh.g_00950
OG0000648	Prbf.g_01246	Prbh.g_00952
OG0000649	Prbf.g_01245	Prbh.g_00953
OG0000650	Prbf.g_01244	Prbh.g_00954
OG0000651	Prbf.g_01243	Prbh.g_00955
OG0000652	Prbf.g_01242	Prbh.g_00956
OG0000653	Prbf.g_01241	Prbh.g_00957
OG0000654	Prbf.g_01239	Prbh.g_00959
OG0000655	Prbf.g_01237	Prbh.g_00961
OG0000656	Prbf.g_01236	Prbh.g_00962
OG0000657	Prbf.g_01235	Prbh.g_00963
OG0000658	Prbf.g_01234	Prbh.g_00964
OG0000659	Prbf.g_01233	Prbh.g_00965
OG0000660	Prbf.g_01232	Prbh.g_00966
OG0000661	Prbf.g_01231	Prbh.g_00967
OG0000662	Prbf.g_01229	Prbh.g_00969
OG0000663	Prbf.g_01228	Prbh.g_00970
OG0000664	Prbf.g_01227	Prbh.g_00971
OG0000665	Prbf.g_01226	Prbh.g_00972
OG0000666	Prbf.g_01225	Prbh.g_00973
OG0000667	Prbf.g_01224	Prbh.g_00974
OG0000668	Prbf.g_01223	Prbh.g_00975
OG0000669	Prbf.g_01221	Prbh.g_00977
OG0000670	Prbf.g_01220	Prbh.g_00978
OG0000671	Prbf.g_01219	Prbh.g_00979
OG0000672	Prbf.g_01218	Prbh.g_00980
OG0000673	Prbf.g_01217	Prbh.g_00981
OG0000674	Prbf.g_01216	Prbh.g_00982
OG0000675	Prbf.g_01214	Prbh.g_00983
OG0000676	Prbf.g_01213	Prbh.g_00984
OG0000677	Prbf.g_01210	Prbh.g_00987
OG0000678	Prbf.g_01208	Prbh.g_00989
OG0000679	Prbf.g_01206	Prbh.g_00991
OG0000680	Prbf.g_01205	Prbh.g_00992
OG0000681	Prbf.g_01204	Prbh.g_00993
OG0000682	Prbf.g_01203	Prbh.g_00994
OG0000683	Prbf.g_01201	Prbh.g_00996
OG0000684	Prbf.g_01200	Prbh.g_00997
OG0000685	Prbf.g_01199	Prbh.g_00998
OG0000686	Prbf.g_01198	Prbh.g_00999
OG0000687	Prbf.g_01197	Prbh.g_01001
OG0000688	Prbf.g_01196	Prbh.g_01002
OG0000689	Prbf.g_01195	Prbh.g_01003
OG0000690	Prbf.g_01194	Prbh.g_01004
OG0000691	Prbf.g_01193	Prbh.g_01005
OG0000692	Prbf.g_01189	Prbh.g_01009
OG0000693	Prbf.g_01188	Prbh.g_01010
OG0000694	Prbf.g_01187	Prbh.g_01011
OG0000695	Prbf.g_01186	Prbh.g_01012
OG0000696	Prbf.g_01185	Prbh.g_01013
OG0000697	Prbf.g_01183	Prbh.g_01015
OG0000698	Prbf.g_01179	Prbh.g_01019
OG0000699	Prbf.g_01178	Prbh.g_01020
OG0000700	Prbf.g_00838	Prbh.g_00857
OG0000701	Prbf.g_00833	Prbh.g_00861
OG0000702	Prbf.g_01331	Prbh.g_00868
OG0000703	Prbf.g_01329	Prbh.g_00870
OG0000704	Prbf.g_01328	Prbh.g_00871
OG0000705	Prbf.g_01326	Prbh.g_00872
OG0000706	Prbf.g_01325	Prbh.g_00873
OG0000707	Prbf.g_01323	Prbh.g_00875
OG0000708	Prbf.g_01322	Prbh.g_00876
OG0000709	Prbf.g_01320	Prbh.g_00878
OG0000710	Prbf.g_01319	Prbh.g_00879
OG0000711	Prbf.g_01318	Prbh.g_00880
OG0000712	Prbf.g_01317	Prbh.g_00881
OG0000713	Prbf.g_01316	Prbh.g_00882
OG0000714	Prbf.g_01314	Prbh.g_00884
OG0000715	Prbf.g_01313	Prbh.g_00885
OG0000716	Prbf.g_01311	Prbh.g_00887
OG0000717	Prbf.g_01310	Prbh.g_00888
OG0000718	Prbf.g_01309	Prbh.g_00889
OG0000719	Prbf.g_01307	Prbh.g_00891
OG0000720	Prbf.g_01306	Prbh.g_00892
OG0000721	Prbf.g_01303	Prbh.g_00895
OG0000722	Prbf.g_01302	Prbh.g_00896
OG0000723	Prbf.g_01301	Prbh.g_00897
OG0000724	Prbf.g_01299	Prbh.g_00898
OG0000725	Prbf.g_01298	Prbh.g_00899
OG0000726	Prbf.g_01297	Prbh.g_00900
OG0000727	Prbf.g_01296	Prbh.g_00901
OG0000728	Prbf.g_01295	Prbh.g_00902
OG0000729	Prbf.g_01294	Prbh.g_00903
OG0000730	Prbf.g_01019	Prbh.g_01181
OG0000731	Prbf.g_01021	Prbh.g_01179
OG0000732	Prbf.g_01022	Prbh.g_01178
OG0000733	Prbf.g_01023	Prbh.g_01177
OG0000734	Prbf.g_01024	Prbh.g_01176
OG0000735	Prbf.g_01026	Prbh.g_01174
OG0000736	Prbf.g_01027	Prbh.g_01173
OG0000737	Prbf.g_01028	Prbh.g_01172
OG0000738	Prbf.g_01141	Prbh.g_01059
OG0000739	Prbf.g_01140	Prbh.g_01060
OG0000740	Prbf.g_01139	Prbh.g_01061
OG0000741	Prbf.g_01138	Prbh.g_01062
OG0000742	Prbf.g_01136	Prbh.g_01064
OG0000743	Prbf.g_01135	Prbh.g_01065
OG0000744	Prbf.g_01134	Prbh.g_01066
OG0000745	Prbf.g_01133	Prbh.g_01067
OG0000746	Prbf.g_01132	Prbh.g_01068
OG0000747	Prbf.g_01131	Prbh.g_01069
OG0000748	Prbf.g_01130	Prbh.g_01070
OG0000749	Prbf.g_01129	Prbh.g_01071
OG0000750	Prbf.g_01127	Prbh.g_01073
OG0000751	Prbf.g_01126	Prbh.g_01074
OG0000752	Prbf.g_01067	Prbh.g_01131
OG0000753	Prbf.g_01124	Prbh.g_01079
OG0000754	Prbf.g_01123	Prbh.g_01080
OG0000755	Prbf.g_01122	Prbh.g_01081
OG0000756	Prbf.g_01120	Prbh.g_01083
OG0000757	Prbf.g_01119	Prbh.g_01084
OG0000758	Prbf.g_01118	Prbh.g_01085
OG0000759	Prbf.g_01116	Prbh.g_01087
OG0000760	Prbf.g_01115	Prbh.g_01088
OG0000761	Prbf.g_01114	Prbh.g_01089
OG0000762	Prbf.g_01112	Prbh.g_01091
OG0000763	Prbf.g_01111	Prbh.g_01092
OG0000764	Prbf.g_01110	Prbh.g_01093
OG0000765	Prbf.g_01109	Prbh.g_01094
OG0000766	Prbf.g_01108	Prbh.g_01095
OG0000767	Prbf.g_01106	Prbh.g_01097
OG0000768	Prbf.g_01105	Prbh.g_01098
OG0000769	Prbf.g_01104	Prbh.g_01099
OG0000770	Prbf.g_01103	Prbh.g_01100
OG0000771	Prbf.g_01102	Prbh.g_01101
OG0000772	Prbf.g_00065	Prbh.g_01342
OG0000773	Prbf.g_01100	Prbh.g_01102
OG0000774	Prbf.g_01099	Prbh.g_01103
OG0000775	Prbf.g_01098	Prbh.g_01104
OG0000776	Prbf.g_01095	Prbh.g_01106
OG0000777	Prbf.g_01094	Prbh.g_01107
OG0000778	Prbf.g_01093	Prbh.g_01108
OG0000779	Prbf.g_01092	Prbh.g_01109
OG0000780	Prbf.g_01090	Prbh.g_01111
OG0000781	Prbf.g_01088	Prbh.g_01113
OG0000782	Prbf.g_01087	Prbh.g_01114
OG0000783	Prbf.g_01083	Prbh.g_01116
OG0000784	Prbf.g_01081	Prbh.g_01118
OG0000785	Prbf.g_01080	Prbh.g_01119
OG0000786	Prbf.g_01079	Prbh.g_01120
OG0000787	Prbf.g_01078	Prbh.g_01121
OG0000788	Prbf.g_01072	Prbh.g_01126
OG0000789	Prbf.g_01069	Prbh.g_01129
OG0000790	Prbf.g_01068	Prbh.g_01130
OG0000791	Prbf.g_01065	Prbh.g_01133
OG0000792	Prbf.g_01064	Prbh.g_01134
OG0000793	Prbf.g_01063	Prbh.g_01135
OG0000794	Prbf.g_01060	Prbh.g_01138
OG0000795	Prbf.g_01159	Prbh.g_01042
OG0000796	Prbf.g_01160	Prbh.g_01041
OG0000797	Prbf.g_01162	Prbh.g_01039
OG0000798	Prbf.g_01163	Prbh.g_01038
OG0000799	Prbf.g_01164	Prbh.g_01037
OG0000800	Prbf.g_01165	Prbh.g_01036
OG0000801	Prbf.g_01168	Prbh.g_01033
OG0000802	Prbf.g_01169	Prbh.g_01032
OG0000803	Prbf.g_01171	Prbh.g_01030
OG0000804	Prbf.g_01172	Prbh.g_01029
OG0000805	Prbf.g_01173	Prbh.g_01028
OG0000806	Prbf.g_01175	Prbh.g_01026
OG0000807	Prbf.g_01705	Prbh.g_00411
OG0000808	Prbf.g_00296	Prbh.g_00827
OG0000809	Prbf.g_00870	Prbh.g_01331
OG0000810	Prbf.g_01924	Prbh.g_01442
OG0000811	Prbf.g_00048	Prbh.g_01351
OG0000812	Prbf.g_00876	Prbh.g_01325
OG0000813	Prbf.g_01684	Prbh.g_00432
OG0000814	Prbf.g_00062	Prbh.g_01344
OG0000815	Prbf.g_00094	Prbh.g_00008
OG0000816	Prbf.g_00787	Prbh.g_01867
OG0000817	Prbf.g_00786	Prbh.g_01866
OG0000818	Prbf.g_00285	Prbh.g_00834
OG0000819	Prbf.g_00896	Prbh.g_01305
OG0000820	Prbf.g_00902	Prbh.g_01299
OG0000821	Prbf.g_00904	Prbh.g_01297
OG0000822	Prbf.g_00905	Prbh.g_01296
OG0000823	Prbf.g_00906	Prbh.g_01295
OG0000824	Prbf.g_00907	Prbh.g_01294
OG0000825	Prbf.g_00908	Prbh.g_01293
OG0000826	Prbf.g_00909	Prbh.g_01292
OG0000827	Prbf.g_00910	Prbh.g_01291
OG0000828	Prbf.g_00911	Prbh.g_01290
OG0000829	Prbf.g_00912	Prbh.g_01289
OG0000830	Prbf.g_00914	Prbh.g_01287
OG0000831	Prbf.g_00917	Prbh.g_01284
OG0000832	Prbf.g_00919	Prbh.g_01282
OG0000833	Prbf.g_00920	Prbh.g_01280
OG0000834	Prbf.g_00921	Prbh.g_01279
OG0000835	Prbf.g_00922	Prbh.g_01278
OG0000836	Prbf.g_00923	Prbh.g_01277
OG0000837	Prbf.g_00926	Prbh.g_01274
OG0000838	Prbf.g_00927	Prbh.g_01273
OG0000839	Prbf.g_00928	Prbh.g_01272
OG0000840	Prbf.g_00929	Prbh.g_01271
OG0000841	Prbf.g_00930	Prbh.g_01270
OG0000842	Prbf.g_00932	Prbh.g_01268
OG0000843	Prbf.g_00933	Prbh.g_01267
OG0000844	Prbf.g_00934	Prbh.g_01266
OG0000845	Prbf.g_00935	Prbh.g_01265
OG0000846	Prbf.g_00937	Prbh.g_01262
OG0000847	Prbf.g_00939	Prbh.g_01261
OG0000848	Prbf.g_00940	Prbh.g_01260
OG0000849	Prbf.g_00943	Prbh.g_01257
OG0000850	Prbf.g_00944	Prbh.g_01256
OG0000851	Prbf.g_00946	Prbh.g_01254
OG0000852	Prbf.g_00948	Prbh.g_01252
OG0000853	Prbf.g_00950	Prbh.g_01250
OG0000854	Prbf.g_00952	Prbh.g_01248
OG0000855	Prbf.g_00953	Prbh.g_01247
OG0000856	Prbf.g_00954	Prbh.g_01246
OG0000857	Prbf.g_00955	Prbh.g_01245
OG0000858	Prbf.g_00956	Prbh.g_01244
OG0000859	Prbf.g_00957	Prbh.g_01243
OG0000860	Prbf.g_00958	Prbh.g_01242
OG0000861	Prbf.g_00959	Prbh.g_01241
OG0000862	Prbf.g_00960	Prbh.g_01240
OG0000863	Prbf.g_00961	Prbh.g_01239
OG0000864	Prbf.g_00962	Prbh.g_01238
OG0000865	Prbf.g_00963	Prbh.g_01237
OG0000866	Prbf.g_00964	Prbh.g_01236
OG0000867	Prbf.g_00965	Prbh.g_01235
OG0000868	Prbf.g_00966	Prbh.g_01234
OG0000869	Prbf.g_00968	Prbh.g_01232
OG0000870	Prbf.g_00969	Prbh.g_01231
OG0000871	Prbf.g_00970	Prbh.g_01230
OG0000872	Prbf.g_00971	Prbh.g_01229
OG0000873	Prbf.g_00973	Prbh.g_01227
OG0000874	Prbf.g_00974	Prbh.g_01226
OG0000875	Prbf.g_00975	Prbh.g_01225
OG0000876	Prbf.g_00976	Prbh.g_01224
OG0000877	Prbf.g_01914	Prbh.g_01451
OG0000878	Prbf.g_00767	Prbh.g_01845
OG0000879	Prbf.g_00037	Prbh.g_01362
OG0000880	Prbf.g_00036	Prbh.g_01363
OG0000881	Prbf.g_00035	Prbh.g_01364
OG0000882	Prbf.g_00034	Prbh.g_01365
OG0000883	Prbf.g_00033	Prbh.g_01366
OG0000884	Prbf.g_00031	Prbh.g_01368
OG0000885	Prbf.g_00030	Prbh.g_01369
OG0000886	Prbf.g_00029	Prbh.g_01370
OG0000887	Prbf.g_00028	Prbh.g_01371
OG0000888	Prbf.g_00027	Prbh.g_01372
OG0000889	Prbf.g_00024	Prbh.g_01375
OG0000890	Prbf.g_00023	Prbh.g_01376
OG0000891	Prbf.g_00022	Prbh.g_01377
OG0000892	Prbf.g_00019	Prbh.g_01379
OG0000893	Prbf.g_00018	Prbh.g_01380
OG0000894	Prbf.g_00017	Prbh.g_01381
OG0000895	Prbf.g_00016	Prbh.g_01382
OG0000896	Prbf.g_00015	Prbh.g_01383
OG0000897	Prbf.g_00014	Prbh.g_01384
OG0000898	Prbf.g_00011	Prbh.g_01387
OG0000899	Prbf.g_00010	Prbh.g_01388
OG0000900	Prbf.g_00071	Prbh.g_01935
OG0000901	Prbf.g_00002	Prbh.g_00002
OG0000902	Prbf.g_01782	Prbh.g_00206
OG0000903	Prbf.g_00853, Prbf.g_00066	Prbh.g_01341
OG0000904	Prbf.g_00256	Prbh.g_00196
OG0000905	Prbf.g_00875	Prbh.g_01326
OG0000906	Prbf.g_00893	Prbh.g_01308
OG0000907	Prbf.g_01181	Prbh.g_01017
OG0000908	Prbf.g_00856	Prbh.g_01872
OG0000909	Prbf.g_00097	Prbh.g_00011
OG0000910	Prbf.g_00098	Prbh.g_00012
OG0000911	Prbf.g_00099	Prbh.g_00013
OG0000912	Prbf.g_00100	Prbh.g_00014
OG0000913	Prbf.g_00101	Prbh.g_00015
OG0000914	Prbf.g_00102	Prbh.g_00016
OG0000915	Prbf.g_00103	Prbh.g_00017
OG0000916	Prbf.g_00104	Prbh.g_00019
OG0000917	Prbf.g_00105	Prbh.g_00020
OG0000918	Prbf.g_00106	Prbh.g_00021
OG0000919	Prbf.g_00107	Prbh.g_00022
OG0000920	Prbf.g_00108	Prbh.g_00023
OG0000921	Prbf.g_00109	Prbh.g_00024
OG0000922	Prbf.g_00110	Prbh.g_00025
OG0000923	Prbf.g_00111	Prbh.g_00026
OG0000924	Prbf.g_00112	Prbh.g_00027
OG0000925	Prbf.g_00113	Prbh.g_00028
OG0000926	Prbf.g_00514	Prbh.g_01599
OG0000927	Prbf.g_00140	Prbh.g_00079
OG0000928	Prbf.g_00141	Prbh.g_00080
OG0000929	Prbf.g_00142	Prbh.g_00081
OG0000930	Prbf.g_00143	Prbh.g_00082
OG0000931	Prbf.g_00144	Prbh.g_00083
OG0000932	Prbf.g_00146	Prbh.g_00085
OG0000933	Prbf.g_00147	Prbh.g_00086
OG0000934	Prbf.g_00148	Prbh.g_00087
OG0000935	Prbf.g_00149	Prbh.g_00088
OG0000936	Prbf.g_00150	Prbh.g_00089
OG0000937	Prbf.g_00151	Prbh.g_00090
OG0000938	Prbf.g_00152	Prbh.g_00091
OG0000939	Prbf.g_00153	Prbh.g_00092
OG0000940	Prbf.g_00154	Prbh.g_00093
OG0000941	Prbf.g_00155	Prbh.g_00094
OG0000942	Prbf.g_00156	Prbh.g_00095
OG0000943	Prbf.g_00159	Prbh.g_00101
OG0000944	Prbf.g_00160	Prbh.g_00102
OG0000945	Prbf.g_00161	Prbh.g_00103
OG0000946	Prbf.g_00162	Prbh.g_00104
OG0000947	Prbf.g_00163	Prbh.g_00105
OG0000948	Prbf.g_00164	Prbh.g_00106
OG0000949	Prbf.g_00165	Prbh.g_00107
OG0000950	Prbf.g_00166	Prbh.g_00108
OG0000951	Prbf.g_00167	Prbh.g_00109
OG0000952	Prbf.g_00168	Prbh.g_00110
OG0000953	Prbf.g_00169	Prbh.g_00111
OG0000954	Prbf.g_00170	Prbh.g_00112
OG0000955	Prbf.g_00171	Prbh.g_00113
OG0000956	Prbf.g_00172	Prbh.g_00114
OG0000957	Prbf.g_00173	Prbh.g_00115
OG0000958	Prbf.g_00174	Prbh.g_00116
OG0000959	Prbf.g_00175	Prbh.g_00117
OG0000960	Prbf.g_00176	Prbh.g_00118
OG0000961	Prbf.g_00180	Prbh.g_00122
OG0000962	Prbf.g_00181	Prbh.g_00123
OG0000963	Prbf.g_00182	Prbh.g_00124
OG0000964	Prbf.g_00184	Prbh.g_00126
OG0000965	Prbf.g_00185	Prbh.g_00127
OG0000966	Prbf.g_00186	Prbh.g_00128
OG0000967	Prbf.g_00187	Prbh.g_00129
OG0000968	Prbf.g_00188	Prbh.g_00130
OG0000969	Prbf.g_00189	Prbh.g_00131
OG0000970	Prbf.g_00190	Prbh.g_00132
OG0000971	Prbf.g_00191	Prbh.g_00133
OG0000972	Prbf.g_00192	Prbh.g_00134
OG0000973	Prbf.g_00193	Prbh.g_00135
OG0000974	Prbf.g_00195	Prbh.g_00137
OG0000975	Prbf.g_00201	Prbh.g_00144
OG0000976	Prbf.g_00203	Prbh.g_00146
OG0000977	Prbf.g_00205	Prbh.g_00147
OG0000978	Prbf.g_00207	Prbh.g_00149
OG0000979	Prbf.g_00209	Prbh.g_00151
OG0000980	Prbf.g_00210	Prbh.g_00152
OG0000981	Prbf.g_00211	Prbh.g_00153
OG0000982	Prbf.g_00212	Prbh.g_00154
OG0000983	Prbf.g_00214	Prbh.g_00156
OG0000984	Prbf.g_00215	Prbh.g_00157
OG0000985	Prbf.g_00216	Prbh.g_00158
OG0000986	Prbf.g_00217	Prbh.g_00159
OG0000987	Prbf.g_00218	Prbh.g_00160
OG0000988	Prbf.g_00219	Prbh.g_00162
OG0000989	Prbf.g_00220	Prbh.g_00163
OG0000990	Prbf.g_00221	Prbh.g_00164
OG0000991	Prbf.g_00222	Prbh.g_00165
OG0000992	Prbf.g_00223	Prbh.g_00166
OG0000993	Prbf.g_00224	Prbh.g_00167
OG0000994	Prbf.g_00225	Prbh.g_00168
OG0000995	Prbf.g_00226	Prbh.g_00169
OG0000996	Prbf.g_00227	Prbh.g_00170
OG0000997	Prbf.g_00228	Prbh.g_00171
OG0000998	Prbf.g_00229	Prbh.g_00172
OG0000999	Prbf.g_00230	Prbh.g_00173
OG0001000	Prbf.g_00231	Prbh.g_00174
OG0001001	Prbf.g_00233	Prbh.g_00176
OG0001002	Prbf.g_00234	Prbh.g_00177
OG0001003	Prbf.g_00235	Prbh.g_00178
OG0001004	Prbf.g_00236	Prbh.g_00179
OG0001005	Prbf.g_00239	Prbh.g_00181
OG0001006	Prbf.g_00240	Prbh.g_00182
OG0001007	Prbf.g_00241	Prbh.g_00183
OG0001008	Prbf.g_00243	Prbh.g_00185
OG0001009	Prbf.g_00244	Prbh.g_00186
OG0001010	Prbf.g_00750	Prbh.g_01837
OG0001011	Prbf.g_01911	Prbh.g_01454
OG0001012	Prbf.g_01230	Prbh.g_00968
OG0001013	Prbf.g_00700	Prbh.g_01789
OG0001014	Prbf.g_00699	Prbh.g_01788
OG0001015	Prbf.g_00692	Prbh.g_01781
OG0001016	Prbf.g_00691	Prbh.g_01780
OG0001017	Prbf.g_00690	Prbh.g_01779
OG0001018	Prbf.g_00689	Prbh.g_01778
OG0001019	Prbf.g_00687	Prbh.g_01776
OG0001020	Prbf.g_00686	Prbh.g_01775
OG0001021	Prbf.g_00685	Prbh.g_01774
OG0001022	Prbf.g_00684	Prbh.g_01773
OG0001023	Prbf.g_00683	Prbh.g_01772
OG0001024	Prbf.g_00681	Prbh.g_01770
OG0001025	Prbf.g_00680	Prbh.g_01769
OG0001026	Prbf.g_00679	Prbh.g_01768
OG0001027	Prbf.g_00678	Prbh.g_01767
OG0001028	Prbf.g_00677	Prbh.g_01766
OG0001029	Prbf.g_00676	Prbh.g_01765
OG0001030	Prbf.g_00675	Prbh.g_01764
OG0001031	Prbf.g_00674	Prbh.g_01763
OG0001032	Prbf.g_00673	Prbh.g_01762
OG0001033	Prbf.g_00672	Prbh.g_01761
OG0001034	Prbf.g_00671	Prbh.g_01760
OG0001035	Prbf.g_00669	Prbh.g_01758
OG0001036	Prbf.g_00668	Prbh.g_01757
OG0001037	Prbf.g_00667	Prbh.g_01756
OG0001038	Prbf.g_00666	Prbh.g_01755
OG0001039	Prbf.g_00665	Prbh.g_01754
OG0001040	Prbf.g_00664	Prbh.g_01752
OG0001041	Prbf.g_00663	Prbh.g_01751
OG0001042	Prbf.g_00662	Prbh.g_01750
OG0001043	Prbf.g_00661	Prbh.g_01749
OG0001044	Prbf.g_00660	Prbh.g_01748
OG0001045	Prbf.g_00659	Prbh.g_01747
OG0001046	Prbf.g_00658	Prbh.g_01746
OG0001047	Prbf.g_00655	Prbh.g_01743
OG0001048	Prbf.g_00653	Prbh.g_01741
OG0001049	Prbf.g_00652	Prbh.g_01740
OG0001050	Prbf.g_00651	Prbh.g_01739
OG0001051	Prbf.g_00650	Prbh.g_01738
OG0001052	Prbf.g_00649	Prbh.g_01737
OG0001053	Prbf.g_00647	Prbh.g_01735
OG0001054	Prbf.g_00645	Prbh.g_01733
OG0001055	Prbf.g_00644	Prbh.g_01732
OG0001056	Prbf.g_00643	Prbh.g_01731
OG0001057	Prbf.g_00642	Prbh.g_01730
OG0001058	Prbf.g_00641	Prbh.g_01729
OG0001059	Prbf.g_00640	Prbh.g_01728
OG0001060	Prbf.g_00639	Prbh.g_01727
OG0001061	Prbf.g_00638	Prbh.g_01726
OG0001062	Prbf.g_00637	Prbh.g_01725
OG0001063	Prbf.g_00636	Prbh.g_01724
OG0001064	Prbf.g_00634	Prbh.g_01723
OG0001065	Prbf.g_00630	Prbh.g_01719
OG0001066	Prbf.g_00628	Prbh.g_01717
OG0001067	Prbf.g_00627	Prbh.g_01716
OG0001068	Prbf.g_00624	Prbh.g_01713
