Orthogroup	Praf	Syas
OG0000594	Praf.g_01689	Syas.g_00749
OG0000595	Praf.g_01690	Syas.g_00748
OG0000596	Praf.g_01695	Syas.g_00743
OG0000597	Praf.g_01698	Syas.g_00740
OG0000598	Praf.g_01699	Syas.g_00739
OG0000599	Praf.g_01709	Syas.g_00732
OG0000600	Praf.g_01710	Syas.g_00731
OG0000601	Praf.g_01711	Syas.g_00730
OG0000602	Praf.g_01716	Syas.g_00725
OG0000603	Praf.g_01717	Syas.g_00724
OG0000604	Praf.g_01718	Syas.g_00721
OG0000605	Praf.g_01720	Syas.g_00719
OG0000606	Praf.g_01727	Syas.g_00716
OG0000607	Praf.g_01730	Syas.g_00713
OG0000608	Praf.g_01731	Syas.g_00712
OG0000609	Praf.g_01733	Syas.g_00710
OG0000610	Praf.g_01741	Syas.g_00702
OG0000611	Praf.g_01744	Syas.g_00699
OG0000612	Praf.g_01745	Syas.g_00698
OG0000613	Praf.g_02344	Syas.g_01825
OG0000614	Praf.g_01207	Syas.g_01044
OG0000615	Praf.g_01489	Syas.g_00650
OG0000616	Praf.g_02767	Syas.g_02011
OG0000617	Praf.g_01308	Syas.g_00180
OG0000618	Praf.g_01309	Syas.g_00181
OG0000619	Praf.g_01310	Syas.g_00182
OG0000620	Praf.g_01314	Syas.g_00188
OG0000621	Praf.g_01315	Syas.g_00189
OG0000622	Praf.g_01316	Syas.g_00190
OG0000623	Praf.g_01317	Syas.g_00191
OG0000624	Praf.g_01318	Syas.g_00192
OG0000625	Praf.g_01319	Syas.g_00193
OG0000626	Praf.g_01320	Syas.g_00194
OG0000627	Praf.g_01441	Syas.g_00372
OG0000628	Praf.g_01440	Syas.g_00373
OG0000629	Praf.g_01437	Syas.g_00376
OG0000630	Praf.g_01433	Syas.g_00397
OG0000631	Praf.g_01429	Syas.g_00405
OG0000632	Praf.g_01428	Syas.g_00406
OG0000633	Praf.g_01427	Syas.g_00407
OG0000634	Praf.g_01526	Syas.g_00600
OG0000635	Praf.g_01527	Syas.g_00599
OG0000636	Praf.g_01529	Syas.g_00597
OG0000637	Praf.g_01531	Syas.g_00595
OG0000638	Praf.g_01532	Syas.g_00594
OG0000639	Praf.g_01533	Syas.g_00593
OG0000640	Praf.g_01534	Syas.g_00592
OG0000641	Praf.g_01538	Syas.g_00587
OG0000642	Praf.g_01539	Syas.g_00586
OG0000643	Praf.g_01540	Syas.g_00585
OG0000644	Praf.g_01541	Syas.g_00584
OG0000645	Praf.g_01542	Syas.g_00583
OG0000646	Praf.g_01545	Syas.g_00580
OG0000647	Praf.g_01547	Syas.g_00578
OG0000648	Praf.g_01549	Syas.g_00576
OG0000649	Praf.g_01550	Syas.g_00575
OG0000650	Praf.g_01551	Syas.g_00574
OG0000651	Praf.g_01552	Syas.g_00573
OG0000652	Praf.g_01553	Syas.g_00572
OG0000653	Praf.g_01557	Syas.g_00570
OG0000654	Praf.g_01558	Syas.g_00569
OG0000655	Praf.g_01559	Syas.g_00568
OG0000656	Praf.g_01562	Syas.g_00565
OG0000657	Praf.g_01592	Syas.g_00232
OG0000658	Praf.g_01594	Syas.g_00235
OG0000659	Praf.g_01595	Syas.g_00236
OG0000660	Praf.g_01599	Syas.g_00240
OG0000661	Praf.g_01601	Syas.g_00242
OG0000662	Praf.g_01603	Syas.g_00281
OG0000663	Praf.g_01606	Syas.g_00284
OG0000664	Praf.g_01607	Syas.g_00287
OG0000665	Praf.g_01620	Syas.g_00385
OG0000666	Praf.g_01622	Syas.g_01362
OG0000667	Praf.g_01629	Syas.g_00088
OG0000668	Praf.g_01339	Syas.g_00221
OG0000669	Praf.g_01638	Syas.g_00684
OG0000670	Praf.g_00961	Syas.g_00681
OG0000671	Praf.g_01456	Syas.g_00679
OG0000672	Praf.g_01459	Syas.g_00676
OG0000673	Praf.g_01462	Syas.g_00673
OG0000674	Praf.g_01464	Syas.g_00671
OG0000675	Praf.g_01465	Syas.g_00670
OG0000676	Praf.g_01467	Syas.g_00668
OG0000677	Praf.g_01469	Syas.g_00667
OG0000678	Praf.g_01475	Syas.g_00660
OG0000679	Praf.g_01494	Syas.g_00629
OG0000680	Praf.g_01495	Syas.g_00628
OG0000681	Praf.g_01497	Syas.g_00625
OG0000682	Praf.g_01498	Syas.g_00624
OG0000683	Praf.g_01499	Syas.g_00623
OG0000684	Praf.g_01512	Syas.g_00621
OG0000685	Praf.g_01510	Syas.g_00187
OG0000686	Praf.g_01509	Syas.g_00619
OG0000687	Praf.g_01508	Syas.g_00618
OG0000688	Praf.g_01515	Syas.g_00612
OG0000689	Praf.g_01516	Syas.g_00610
OG0000690	Praf.g_01517	Syas.g_00609
OG0000691	Praf.g_01519	Syas.g_00608
OG0000692	Praf.g_01520	Syas.g_00606
OG0000693	Praf.g_01522	Syas.g_00604
OG0000694	Praf.g_01523	Syas.g_00603
OG0000695	Praf.g_01425	Syas.g_00410
OG0000696	Praf.g_01424	Syas.g_00411
OG0000697	Praf.g_01422	Syas.g_00413
OG0000698	Praf.g_01419	Syas.g_00417
OG0000699	Praf.g_01417	Syas.g_00419
OG0000700	Praf.g_01416	Syas.g_00420
OG0000701	Praf.g_01415	Syas.g_00421
OG0000702	Praf.g_01408	Syas.g_00437
OG0000703	Praf.g_01407	Syas.g_00438
OG0000704	Praf.g_01405	Syas.g_00446
OG0000705	Praf.g_01399	Syas.g_00453
OG0000706	Praf.g_01398	Syas.g_00454
OG0000707	Praf.g_01397	Syas.g_00455
OG0000708	Praf.g_01395	Syas.g_00458
OG0000709	Praf.g_01388	Syas.g_00466
OG0000710	Praf.g_01383, Praf.g_01384	Syas.g_00497
OG0000711	Praf.g_01360	Syas.g_00546
OG0000712	Praf.g_01359	Syas.g_00548
OG0000713	Praf.g_01358	Syas.g_00549
OG0000714	Praf.g_01355	Syas.g_00551
OG0000715	Praf.g_01353	Syas.g_00553
OG0000716	Praf.g_01349	Syas.g_00556
OG0000717	Praf.g_01348	Syas.g_00557
OG0000718	Praf.g_01343	Syas.g_00561
OG0000719	Praf.g_01341	Syas.g_00223
OG0000720	Praf.g_01328	Syas.g_00209
OG0000721	Praf.g_01327	Syas.g_00207
OG0000722	Praf.g_01326	Syas.g_00206
OG0000723	Praf.g_01322	Syas.g_00196
OG0000724	Praf.g_01279	Syas.g_00999
OG0000725	Praf.g_01270	Syas.g_01024
OG0000726	Praf.g_01269	Syas.g_01025
OG0000727	Praf.g_01268	Syas.g_01026
OG0000728	Praf.g_01267	Syas.g_01028
OG0000729	Praf.g_00162	Syas.g_02145
OG0000730	Praf.g_02056	Syas.g_01544
OG0000731	Praf.g_02047	Syas.g_01532
OG0000732	Praf.g_00055	Syas.g_02086
OG0000733	Praf.g_02698	Syas.g_00096
OG0000734	Praf.g_00233	Syas.g_02414
OG0000735	Praf.g_00822	Syas.g_01201
OG0000736	Praf.g_00823	Syas.g_01200
OG0000737	Praf.g_00824	Syas.g_01199
OG0000738	Praf.g_00830	Syas.g_01193
OG0000739	Praf.g_00832	Syas.g_01192
OG0000740	Praf.g_00833	Syas.g_01191
OG0000741	Praf.g_00836	Syas.g_01188
OG0000742	Praf.g_00853	Syas.g_01185
OG0000743	Praf.g_00855	Syas.g_01182
OG0000744	Praf.g_00856	Syas.g_01181
OG0000745	Praf.g_00858	Syas.g_01178
OG0000746	Praf.g_00860	Syas.g_01176
OG0000747	Praf.g_00861	Syas.g_01174
OG0000748	Praf.g_00873	Syas.g_01146
OG0000749	Praf.g_00874	Syas.g_01144
OG0000750	Praf.g_00875	Syas.g_01143
OG0000751	Praf.g_00880	Syas.g_01138
OG0000752	Praf.g_00882	Syas.g_01136
OG0000753	Praf.g_00885	Syas.g_01133
OG0000754	Praf.g_00914	Syas.g_01128
OG0000755	Praf.g_00921	Syas.g_01117
OG0000756	Praf.g_00922	Syas.g_01116
OG0000757	Praf.g_00929	Syas.g_01108
OG0000758	Praf.g_00930	Syas.g_01107
OG0000759	Praf.g_00931	Syas.g_01106
OG0000760	Praf.g_00932	Syas.g_01105
OG0000761	Praf.g_00933	Syas.g_01104
OG0000762	Praf.g_00913	Syas.g_01102
OG0000763	Praf.g_00911	Syas.g_01091
OG0000764	Praf.g_00910	Syas.g_01090
OG0000765	Praf.g_00895	Syas.g_01076
OG0000766	Praf.g_00894	Syas.g_01075
OG0000767	Praf.g_00892	Syas.g_01073
OG0000768	Praf.g_00891	Syas.g_01072
OG0000769	Praf.g_00887	Syas.g_01070
OG0000770	Praf.g_00937	Syas.g_01067
OG0000771	Praf.g_01285	Syas.g_00993
OG0000772	Praf.g_00548	Syas.g_01461
OG0000773	Praf.g_00808	Syas.g_00002
OG0000774	Praf.g_00804	Syas.g_02862
OG0000775	Praf.g_00802	Syas.g_02860
OG0000776	Praf.g_00801	Syas.g_02859
OG0000777	Praf.g_00800	Syas.g_02858
OG0000778	Praf.g_00799	Syas.g_02857
OG0000779	Praf.g_00794	Syas.g_02852
OG0000780	Praf.g_00791	Syas.g_02847
OG0000781	Praf.g_00787	Syas.g_02842
OG0000782	Praf.g_00786	Syas.g_02841
OG0000783	Praf.g_00785	Syas.g_02840
OG0000784	Praf.g_00784	Syas.g_02839
OG0000785	Praf.g_00782	Syas.g_02837
OG0000786	Praf.g_00777	Syas.g_02833
OG0000787	Praf.g_00776	Syas.g_02832
OG0000788	Praf.g_01996	Syas.g_00782
OG0000789	Praf.g_01001	Syas.g_01507
OG0000790	Praf.g_00579	Syas.g_01266
OG0000791	Praf.g_00577	Syas.g_01268
OG0000792	Praf.g_00576	Syas.g_01269
OG0000793	Praf.g_00572	Syas.g_01359
OG0000794	Praf.g_00571	Syas.g_01361
OG0000795	Praf.g_00570	Syas.g_01363
OG0000796	Praf.g_00566	Syas.g_01368
OG0000797	Praf.g_00565	Syas.g_01369
OG0000798	Praf.g_02276	Syas.g_01750
OG0000799	Praf.g_01765	Syas.g_02789
OG0000800	Praf.g_01766	Syas.g_02790
OG0000801	Praf.g_01767	Syas.g_02791
OG0000802	Praf.g_01773	Syas.g_02797
OG0000803	Praf.g_01779	Syas.g_02800
OG0000804	Praf.g_01781	Syas.g_02803
OG0000805	Praf.g_01783	Syas.g_02805
OG0000806	Praf.g_01785	Syas.g_02807
OG0000807	Praf.g_01787	Syas.g_02808
OG0000808	Praf.g_01788	Syas.g_02809
OG0000809	Praf.g_01792	Syas.g_02811
OG0000810	Praf.g_01793	Syas.g_02813
OG0000811	Praf.g_01801	Syas.g_02822
OG0000812	Praf.g_01803	Syas.g_02824
OG0000813	Praf.g_01804	Syas.g_02825
OG0000814	Praf.g_01806	Syas.g_02827
OG0000815	Praf.g_01807	Syas.g_02829
OG0000816	Praf.g_01809	Syas.g_02831
OG0000817	Praf.g_01810	Syas.g_02753
OG0000818	Praf.g_01822	Syas.g_01282
OG0000819	Praf.g_01823	Syas.g_01283
OG0000820	Praf.g_01824	Syas.g_01284
OG0000821	Praf.g_01831	Syas.g_01289
OG0000822	Praf.g_01833	Syas.g_01291
OG0000823	Praf.g_01834	Syas.g_01292
OG0000824	Praf.g_01838	Syas.g_01297
OG0000825	Praf.g_01839	Syas.g_01298
OG0000826	Praf.g_01840	Syas.g_01299
OG0000827	Praf.g_01841	Syas.g_01300
OG0000828	Praf.g_01844	Syas.g_01303
OG0000829	Praf.g_01845	Syas.g_01304
OG0000830	Praf.g_01846	Syas.g_01305
OG0000831	Praf.g_01849	Syas.g_01308
OG0000832	Praf.g_00542	Syas.g_01476
OG0000833	Praf.g_00534	Syas.g_02738
OG0000834	Praf.g_00533	Syas.g_02737
OG0000835	Praf.g_00532	Syas.g_02736
OG0000836	Praf.g_00530	Syas.g_02732
OG0000837	Praf.g_00529	Syas.g_02731
OG0000838	Praf.g_00525	Syas.g_02727
OG0000839	Praf.g_00524	Syas.g_02726
OG0000840	Praf.g_00523	Syas.g_02725
OG0000841	Praf.g_00522	Syas.g_02724
OG0000842	Praf.g_00521	Syas.g_02723
OG0000843	Praf.g_00520	Syas.g_02722
OG0000844	Praf.g_00518	Syas.g_02720
OG0000845	Praf.g_00517	Syas.g_02719
OG0000846	Praf.g_00516	Syas.g_02718
OG0000847	Praf.g_00515	Syas.g_02717
OG0000848	Praf.g_00513	Syas.g_02715
OG0000849	Praf.g_00512	Syas.g_02714
OG0000850	Praf.g_00511	Syas.g_02711
OG0000851	Praf.g_00508	Syas.g_02708
OG0000852	Praf.g_00507	Syas.g_02707
OG0000853	Praf.g_00502	Syas.g_02703
OG0000854	Praf.g_00500	Syas.g_02701
OG0000855	Praf.g_00499	Syas.g_02700
OG0000856	Praf.g_01677	Syas.g_00103
OG0000857	Praf.g_01546	Syas.g_00579
OG0000858	Praf.g_00490	Syas.g_02693
OG0000859	Praf.g_00489	Syas.g_02692
OG0000860	Praf.g_00478	Syas.g_02679
OG0000861	Praf.g_00477	Syas.g_02678
OG0000862	Praf.g_00475	Syas.g_02677
OG0000863	Praf.g_00472	Syas.g_02675
OG0000864	Praf.g_00471	Syas.g_02674
OG0000865	Praf.g_00470	Syas.g_02673
OG0000866	Praf.g_00469	Syas.g_02672
OG0000867	Praf.g_00468	Syas.g_02671
OG0000868	Praf.g_00466	Syas.g_02667
OG0000869	Praf.g_00463	Syas.g_02662
OG0000870	Praf.g_00458	Syas.g_02657
OG0000871	Praf.g_00457	Syas.g_02656
OG0000872	Praf.g_00455	Syas.g_02650
OG0000873	Praf.g_00452	Syas.g_02647
OG0000874	Praf.g_00448	Syas.g_02645
OG0000875	Praf.g_00447	Syas.g_02644
OG0000876	Praf.g_00446	Syas.g_00280
OG0000877	Praf.g_00443	Syas.g_02603
OG0000878	Praf.g_00442	Syas.g_02602
OG0000879	Praf.g_00441	Syas.g_02601
OG0000880	Praf.g_00440	Syas.g_02600
OG0000881	Praf.g_00434	Syas.g_02596
OG0000882	Praf.g_00429	Syas.g_02591
OG0000883	Praf.g_00427	Syas.g_02586
OG0000884	Praf.g_00425	Syas.g_02584
OG0000885	Praf.g_00424	Syas.g_02583
OG0000886	Praf.g_00423	Syas.g_02582
OG0000887	Praf.g_00422	Syas.g_02581
OG0000888	Praf.g_00420	Syas.g_02579
OG0000889	Praf.g_00418	Syas.g_02577
OG0000890	Praf.g_00405	Syas.g_02574
OG0000891	Praf.g_00404	Syas.g_02573
OG0000892	Praf.g_00402	Syas.g_02571
OG0000893	Praf.g_02202	Syas.g_01677
OG0000894	Praf.g_02199	Syas.g_01667
OG0000895	Praf.g_02195	Syas.g_01663
OG0000896	Praf.g_02194	Syas.g_01662
OG0000897	Praf.g_02192	Syas.g_01660
OG0000898	Praf.g_02191	Syas.g_01659
OG0000899	Praf.g_02190	Syas.g_01658
OG0000900	Praf.g_02189	Syas.g_01657
OG0000901	Praf.g_02185	Syas.g_01652
OG0000902	Praf.g_02183	Syas.g_01651
OG0000903	Praf.g_02170	Syas.g_01637
OG0000904	Praf.g_02175	Syas.g_01642
OG0000905	Praf.g_02177	Syas.g_01647
OG0000906	Praf.g_02179	Syas.g_01649
OG0000907	Praf.g_02163	Syas.g_01635
OG0000908	Praf.g_02160	Syas.g_01632
OG0000909	Praf.g_02159	Syas.g_01631
OG0000910	Praf.g_02158	Syas.g_01630
OG0000911	Praf.g_02156	Syas.g_01628
OG0000912	Praf.g_02155	Syas.g_01627
OG0000913	Praf.g_02154	Syas.g_01626
OG0000914	Praf.g_02153	Syas.g_01625
OG0000915	Praf.g_02152	Syas.g_01623
OG0000916	Praf.g_02151	Syas.g_01622
OG0000917	Praf.g_02150	Syas.g_01621
OG0000918	Praf.g_02149	Syas.g_01620
OG0000919	Praf.g_02148	Syas.g_01619
OG0000920	Praf.g_02147	Syas.g_01618
OG0000921	Praf.g_02146	Syas.g_01617
OG0000922	Praf.g_02145	Syas.g_01616
OG0000923	Praf.g_02141	Syas.g_01612
OG0000924	Praf.g_02140	Syas.g_01611
OG0000925	Praf.g_02139	Syas.g_01610
OG0000926	Praf.g_02138	Syas.g_01609
OG0000927	Praf.g_02136	Syas.g_01607
OG0000928	Praf.g_02135	Syas.g_01606
OG0000929	Praf.g_02134	Syas.g_01605
OG0000930	Praf.g_02133	Syas.g_01604
OG0000931	Praf.g_02132	Syas.g_01603
OG0000932	Praf.g_02131	Syas.g_01602
OG0000933	Praf.g_02126	Syas.g_01596
OG0000934	Praf.g_02124	Syas.g_01594
OG0000935	Praf.g_02123	Syas.g_01593
OG0000936	Praf.g_02122	Syas.g_01592
OG0000937	Praf.g_02121	Syas.g_01591
OG0000938	Praf.g_02118	Syas.g_01588
OG0000939	Praf.g_02117	Syas.g_01587
OG0000940	Praf.g_02106	Syas.g_01580
OG0000941	Praf.g_02104	Syas.g_01578
OG0000942	Praf.g_02102	Syas.g_01576
OG0000943	Praf.g_02101	Syas.g_01575
OG0000944	Praf.g_02099	Syas.g_01573
OG0000945	Praf.g_02097	Syas.g_01572
OG0000946	Praf.g_02082	Syas.g_01565
OG0000947	Praf.g_02079	Syas.g_01562
OG0000948	Praf.g_02078	Syas.g_01561
OG0000949	Praf.g_02075	Syas.g_02213
OG0000950	Praf.g_02383	Syas.g_02197
OG0000951	Praf.g_02388	Syas.g_02190
OG0000952	Praf.g_02393	Syas.g_02186
OG0000953	Praf.g_02397	Syas.g_02182
OG0000954	Praf.g_00195	Syas.g_02174
OG0000955	Praf.g_00194	Syas.g_02173
OG0000956	Praf.g_00192	Syas.g_02171
OG0000957	Praf.g_00180	Syas.g_02158
OG0000958	Praf.g_00179	Syas.g_02157
OG0000959	Praf.g_00175	Syas.g_02154
OG0000960	Praf.g_00174	Syas.g_02153
OG0000961	Praf.g_00165	Syas.g_02345
OG0000962	Praf.g_00163	Syas.g_02146
OG0000963	Praf.g_00157	Syas.g_02143
OG0000964	Praf.g_00156	Syas.g_02142
OG0000965	Praf.g_00155	Syas.g_02141
OG0000966	Praf.g_00089	Syas.g_02112
OG0000967	Praf.g_00082	Syas.g_02108
OG0000968	Praf.g_00077	Syas.g_02106
OG0000969	Praf.g_00075	Syas.g_02104
OG0000970	Praf.g_00074	Syas.g_02103
OG0000971	Praf.g_00072	Syas.g_02101
OG0000972	Praf.g_00071	Syas.g_02100
OG0000973	Praf.g_00070	Syas.g_02099
OG0000974	Praf.g_00069	Syas.g_02098
OG0000975	Praf.g_00068	Syas.g_02097
OG0000976	Praf.g_00067	Syas.g_02096
OG0000977	Praf.g_00064	Syas.g_02094
OG0000978	Praf.g_00063	Syas.g_02093
OG0000979	Praf.g_00060	Syas.g_02090
OG0000980	Praf.g_00056	Syas.g_02087
OG0000981	Praf.g_00053	Syas.g_02084
OG0000982	Praf.g_02657	Syas.g_01882
OG0000983	Praf.g_02658	Syas.g_01883
OG0000984	Praf.g_02659	Syas.g_01884
OG0000985	Praf.g_02663	Syas.g_01888
OG0000986	Praf.g_02665	Syas.g_01891
OG0000987	Praf.g_02667	Syas.g_01897
OG0000988	Praf.g_02671	Syas.g_01902
OG0000989	Praf.g_02680	Syas.g_01908
OG0000990	Praf.g_02702	Syas.g_01937
OG0000991	Praf.g_02716	Syas.g_01939
OG0000992	Praf.g_02719	Syas.g_01943
OG0000993	Praf.g_02720	Syas.g_01945
OG0000994	Praf.g_02723	Syas.g_01948
OG0000995	Praf.g_02730	Syas.g_01955
OG0000996	Praf.g_02743	Syas.g_01977
OG0000997	Praf.g_02753	Syas.g_01993
OG0000998	Praf.g_02755	Syas.g_01995
OG0000999	Praf.g_02756	Syas.g_01996
OG0001000	Praf.g_02759	Syas.g_02000
OG0001001	Praf.g_02764	Syas.g_02006
OG0001002	Praf.g_02770	Syas.g_02014
OG0001003	Praf.g_02772	Syas.g_02016
OG0001004	Praf.g_02773	Syas.g_02017
OG0001005	Praf.g_02775	Syas.g_02018
OG0001006	Praf.g_02781	Syas.g_02032
OG0001007	Praf.g_02783	Syas.g_02034
OG0001008	Praf.g_01988	Syas.g_01496
OG0001009	Praf.g_00032	Syas.g_02065
OG0001010	Praf.g_00033	Syas.g_02066
OG0001011	Praf.g_00035	Syas.g_02068
OG0001012	Praf.g_02654	Syas.g_00152
OG0001013	Praf.g_02603	Syas.g_01866
OG0001014	Praf.g_02597	Syas.g_01857
OG0001015	Praf.g_02596	Syas.g_01856
OG0001016	Praf.g_00316	Syas.g_02517
OG0001017	Praf.g_00310	Syas.g_02511
OG0001018	Praf.g_00308	Syas.g_02509
OG0001019	Praf.g_00296	Syas.g_02469
OG0001020	Praf.g_00268	Syas.g_02443
OG0001021	Praf.g_00264	Syas.g_02437
OG0001022	Praf.g_00259	Syas.g_02434
OG0001023	Praf.g_00258	Syas.g_02433
OG0001024	Praf.g_00254	Syas.g_00135
OG0001025	Praf.g_00247	Syas.g_02424
OG0001026	Praf.g_00230	Syas.g_02412
OG0001027	Praf.g_00225	Syas.g_02408
OG0001028	Praf.g_00223	Syas.g_02405
OG0001029	Praf.g_00221	Syas.g_02403
OG0001030	Praf.g_02408	Syas.g_02384
OG0001031	Praf.g_02497	Syas.g_02293
OG0001032	Praf.g_02500	Syas.g_02290
OG0001033	Praf.g_02533	Syas.g_02239
OG0001034	Praf.g_00385	Syas.g_02556
OG0001035	Praf.g_02243	Syas.g_01704
OG0001036	Praf.g_02247	Syas.g_01709
OG0001037	Praf.g_02249	Syas.g_01711
OG0001038	Praf.g_02277	Syas.g_01751
OG0001039	Praf.g_02280	Syas.g_01754
OG0001041	Praf.g_02288	Syas.g_01761
OG0001042	Praf.g_02316	Syas.g_01821
OG0001043	Praf.g_02318	Syas.g_01817
OG0001044	Praf.g_02055	Syas.g_01542
OG0001045	Praf.g_02044	Syas.g_01529
OG0001046	Praf.g_00495	Syas.g_00532
OG0001047	Praf.g_01986	Syas.g_01494
OG0001048	Praf.g_01985	Syas.g_01493
OG0001049	Praf.g_01982	Syas.g_02742
OG0001050	Praf.g_01981	Syas.g_02743
OG0001051	Praf.g_01980	Syas.g_02744
OG0001052	Praf.g_01911	Syas.g_01337
OG0001053	Praf.g_00598	Syas.g_01250
OG0001054	Praf.g_00615	Syas.g_01231
OG0001055	Praf.g_00636	Syas.g_01210
OG0001056	Praf.g_00665	Syas.g_00068
OG0001057	Praf.g_00675	Syas.g_00763
OG0001058	Praf.g_00689	Syas.g_00787
OG0001059	Praf.g_00693	Syas.g_00791
OG0001060	Praf.g_00700	Syas.g_00797
OG0001061	Praf.g_00717	Syas.g_00816
OG0001062	Praf.g_00719	Syas.g_00819
OG0001063	Praf.g_00723	Syas.g_00830
OG0001064	Praf.g_00724	Syas.g_00831
OG0001065	Praf.g_00725	Syas.g_00832
OG0001066	Praf.g_00726	Syas.g_00833
OG0001067	Praf.g_00728	Syas.g_00834
OG0001068	Praf.g_00729	Syas.g_00835
OG0001069	Praf.g_00730	Syas.g_00836
OG0001070	Praf.g_00734	Syas.g_00840
OG0001071	Praf.g_00735	Syas.g_00841
OG0001072	Praf.g_00738	Syas.g_00844
OG0001073	Praf.g_00758	Syas.g_00855
OG0001074	Praf.g_01659	Syas.g_00157
OG0001075	Praf.g_01661	Syas.g_00163
OG0001076	Praf.g_01669	Syas.g_00113
OG0001077	Praf.g_01680	Syas.g_00101
OG0001078	Praf.g_01693	Syas.g_00745
OG0001079	Praf.g_01713	Syas.g_00729
OG0001080	Praf.g_01722	Syas.g_00717
OG0001081	Praf.g_01728	Syas.g_00715
OG0001082	Praf.g_01729	Syas.g_00714
OG0001083	Praf.g_01737	Syas.g_00707
OG0001084	Praf.g_01738	Syas.g_00706
OG0001085	Praf.g_01749	Syas.g_00693
OG0001086	Praf.g_01751	Syas.g_00691
OG0001087	Praf.g_01225	Syas.g_00071
OG0001088	Praf.g_01221	Syas.g_01060
OG0001089	Praf.g_01124	Syas.g_01039
OG0001090	Praf.g_01303	Syas.g_00980
OG0001091	Praf.g_01305	Syas.g_00979
OG0001092	Praf.g_01307	Syas.g_00178
OG0001093	Praf.g_01311	Syas.g_00184
OG0001095	Praf.g_01543	Syas.g_00582
OG0001097	Praf.g_01602	Syas.g_00243
OG0001098	Praf.g_01444	Syas.g_00880
OG0001099	Praf.g_00222	Syas.g_02404
OG0001100	Praf.g_01454	Syas.g_00682
OG0001101	Praf.g_01455	Syas.g_00680
OG0001102	Praf.g_01458	Syas.g_00677
OG0001103	Praf.g_01460	Syas.g_00675
OG0001104	Praf.g_01511	Syas.g_00620
OG0001105	Praf.g_01506	Syas.g_00617
OG0001106	Praf.g_01404	Syas.g_00447
OG0001107	Praf.g_01394	Syas.g_00459
OG0001108	Praf.g_01387	Syas.g_00494
OG0001109	Praf.g_01385	Syas.g_00496
OG0001110	Praf.g_01382	Syas.g_00498
OG0001111	Praf.g_01380	Syas.g_00500
OG0001112	Praf.g_01378	Syas.g_00503
OG0001113	Praf.g_01377	Syas.g_00504
OG0001114	Praf.g_01376	Syas.g_00505
OG0001115	Praf.g_01374	Syas.g_00527
OG0001116	Praf.g_01372	Syas.g_00529
OG0001117	Praf.g_01371	Syas.g_00530
OG0001118	Praf.g_01370	Syas.g_00531
OG0001119	Praf.g_01369	Syas.g_00533
OG0001120	Praf.g_01366	Syas.g_00539
OG0001122	Praf.g_01340	Syas.g_00222
OG0001123	Praf.g_01333	Syas.g_00214
OG0001124	Praf.g_01331	Syas.g_00212
OG0001125	Praf.g_01329	Syas.g_00210
OG0001126	Praf.g_01287	Syas.g_00991
OG0001127	Praf.g_01286	Syas.g_00992
OG0001128	Praf.g_01283	Syas.g_00995
OG0001129	Praf.g_01281	Syas.g_00997
OG0001130	Praf.g_01280	Syas.g_00998
OG0001131	Praf.g_01296	Syas.g_01401
OG0001132	Praf.g_01652	Syas.g_00525
OG0001133	Praf.g_01671	Syas.g_00109
OG0001136	Praf.g_00852	Syas.g_01187
OG0001138	Praf.g_00923	Syas.g_01114
OG0001139	Praf.g_00925	Syas.g_01112
OG0001140	Praf.g_00926	Syas.g_01111
OG0001141	Praf.g_00927	Syas.g_01110
OG0001142	Praf.g_00928	Syas.g_01109
OG0001143	Praf.g_00912	Syas.g_01092
OG0001144	Praf.g_00904	Syas.g_01084
OG0001145	Praf.g_00806	Syas.g_02867
OG0001146	Praf.g_00790	Syas.g_02846
OG0001147	Praf.g_01897	Syas.g_01329
OG0001148	Praf.g_00582	Syas.g_01263
OG0001149	Praf.g_00581	Syas.g_01264
OG0001150	Praf.g_00580	Syas.g_01265
OG0001151	Praf.g_00568	Syas.g_01366
OG0001152	Praf.g_00567	Syas.g_01367
OG0001153	Praf.g_01842	Syas.g_01301
OG0001154	Praf.g_01843	Syas.g_01302
OG0001155	Praf.g_00540	Syas.g_01478
OG0001156	Praf.g_00537	Syas.g_01489
OG0001157	Praf.g_01653	Syas.g_01490
OG0001158	Praf.g_00536	Syas.g_01491
OG0001159	Praf.g_00535	Syas.g_01492
OG0001160	Praf.g_00504	Syas.g_02705
OG0001161	Praf.g_01650	Syas.g_02030
OG0001162	Praf.g_01145	Syas.g_02473
OG0001163	Praf.g_00492	Syas.g_02697
OG0001164	Praf.g_00487	Syas.g_02691
OG0001165	Praf.g_00484	Syas.g_02686
OG0001166	Praf.g_00459	Syas.g_02658
OG0001167	Praf.g_00437	Syas.g_01046
OG0001168	Praf.g_00435	Syas.g_02597
OG0001169	Praf.g_00433	Syas.g_02595
OG0001170	Praf.g_00431	Syas.g_02593
OG0001171	Praf.g_00421	Syas.g_02580
OG0001172	Praf.g_02197	Syas.g_01665
OG0001173	Praf.g_02196	Syas.g_01664
OG0001174	Praf.g_02188	Syas.g_01656
OG0001175	Praf.g_02187	Syas.g_01655
OG0001176	Praf.g_02171	Syas.g_01638
OG0001177	Praf.g_02173	Syas.g_01640
OG0001178	Praf.g_00474	Syas.g_02676
OG0001179	Praf.g_02137	Syas.g_01608
OG0001180	Praf.g_02109	Syas.g_01583
OG0001181	Praf.g_02105	Syas.g_01579
OG0001182	Praf.g_02096	Syas.g_01571
