Orthogroup	Praf	Syae
OG0000583	Praf.g_00766	Syae.g_00019
OG0000584	Praf.g_00767	Syae.g_00020
OG0000585	Praf.g_00769	Syae.g_00022
OG0000586	Praf.g_00771	Syae.g_00023
OG0000587	Praf.g_00773	Syae.g_00025
OG0000588	Praf.g_01663	Syae.g_00043
OG0000589	Praf.g_01666	Syae.g_00047
OG0000590	Praf.g_01667	Syae.g_00048
OG0000591	Praf.g_01674	Syae.g_00056
OG0000592	Praf.g_01675	Syae.g_00057
OG0000593	Praf.g_01688	Syae.g_00070
OG0000594	Praf.g_01689	Syae.g_00071
OG0000595	Praf.g_01690	Syae.g_00072
OG0000596	Praf.g_01695	Syae.g_00077
OG0000597	Praf.g_01698	Syae.g_00080
OG0000598	Praf.g_01699	Syae.g_00081
OG0000599	Praf.g_01709	Syae.g_00084
OG0000600	Praf.g_01710	Syae.g_00085
OG0000601	Praf.g_01711	Syae.g_00086
OG0000602	Praf.g_01716	Syae.g_00091
OG0000603	Praf.g_01717	Syae.g_00092
OG0000604	Praf.g_01718	Syae.g_00095
OG0000605	Praf.g_01720	Syae.g_00260
OG0000606	Praf.g_01727	Syae.g_00616
OG0000607	Praf.g_01730	Syae.g_00613
OG0000608	Praf.g_01731	Syae.g_00612
OG0000609	Praf.g_01733	Syae.g_00610
OG0000610	Praf.g_01741	Syae.g_00601
OG0000611	Praf.g_01744	Syae.g_00598
OG0000612	Praf.g_01745	Syae.g_00597
OG0000613	Praf.g_02344	Syae.g_01910
OG0000614	Praf.g_01207	Syae.g_00765
OG0000615	Praf.g_01489	Syae.g_00557
OG0000616	Praf.g_02767	Syae.g_01696
OG0000617	Praf.g_01308	Syae.g_00464
OG0000618	Praf.g_01309	Syae.g_00463
OG0000619	Praf.g_01310	Syae.g_00462
OG0000620	Praf.g_01314	Syae.g_00456
OG0000621	Praf.g_01315	Syae.g_00455
OG0000622	Praf.g_01316	Syae.g_00454
OG0000623	Praf.g_01317	Syae.g_00453
OG0000624	Praf.g_01318	Syae.g_00451
OG0000625	Praf.g_01319	Syae.g_00450
OG0000626	Praf.g_01320	Syae.g_00449
OG0000627	Praf.g_01441	Syae.g_00299
OG0000628	Praf.g_01440	Syae.g_00300
OG0000629	Praf.g_01437	Syae.g_00303
OG0000630	Praf.g_01433	Syae.g_00310
OG0000631	Praf.g_01429	Syae.g_00317
OG0000632	Praf.g_01428	Syae.g_00318
OG0000633	Praf.g_01427	Syae.g_00320
OG0000634	Praf.g_01526	Syae.g_00525
OG0000635	Praf.g_01527	Syae.g_00524
OG0000636	Praf.g_01529	Syae.g_00522
OG0000637	Praf.g_01531	Syae.g_00520
OG0000638	Praf.g_01532	Syae.g_00519
OG0000639	Praf.g_01533	Syae.g_00518
OG0000640	Praf.g_01534	Syae.g_00517
OG0000641	Praf.g_01538	Syae.g_00513
OG0000642	Praf.g_01539	Syae.g_00512
OG0000643	Praf.g_01540	Syae.g_00510
OG0000644	Praf.g_01541	Syae.g_00509
OG0000645	Praf.g_01542	Syae.g_00507
OG0000646	Praf.g_01545	Syae.g_00504
OG0000647	Praf.g_01547	Syae.g_00502
OG0000648	Praf.g_01549	Syae.g_00499
OG0000649	Praf.g_01550	Syae.g_00498
OG0000650	Praf.g_01551	Syae.g_00497
OG0000651	Praf.g_01552	Syae.g_00496
OG0000652	Praf.g_01553	Syae.g_00495
OG0000653	Praf.g_01557	Syae.g_00493
OG0000654	Praf.g_01558	Syae.g_00492
OG0000655	Praf.g_01559	Syae.g_00491
OG0000656	Praf.g_01562	Syae.g_00488
OG0000657	Praf.g_01592	Syae.g_00834
OG0000658	Praf.g_01594	Syae.g_00837
OG0000659	Praf.g_01595	Syae.g_00838
OG0000660	Praf.g_01599	Syae.g_00842
OG0000661	Praf.g_01601	Syae.g_00844
OG0000662	Praf.g_01603	Syae.g_00846
OG0000663	Praf.g_01606	Syae.g_00849
OG0000664	Praf.g_01607	Syae.g_00850
OG0000665	Praf.g_01620	Syae.g_00121
OG0000666	Praf.g_01622	Syae.g_00258
OG0000667	Praf.g_01629	Syae.g_02056
OG0000668	Praf.g_01339	Syae.g_00418
OG0000669	Praf.g_01638	Syae.g_00585
OG0000670	Praf.g_00961	Syae.g_00582
OG0000671	Praf.g_01456	Syae.g_00580
OG0000672	Praf.g_01459	Syae.g_00577
OG0000673	Praf.g_01462	Syae.g_00574
OG0000674	Praf.g_01464	Syae.g_00572
OG0000675	Praf.g_01465	Syae.g_00571
OG0000676	Praf.g_01467	Syae.g_00569
OG0000677	Praf.g_01469	Syae.g_00568
OG0000678	Praf.g_01475	Syae.g_00564
OG0000679	Praf.g_01494	Syae.g_00555
OG0000680	Praf.g_01495	Syae.g_00554
OG0000681	Praf.g_01497	Syae.g_00551
OG0000682	Praf.g_01498	Syae.g_00550
OG0000683	Praf.g_01499	Syae.g_00549
OG0000684	Praf.g_01512	Syae.g_00545
OG0000685	Praf.g_01510	Syae.g_00543
OG0000686	Praf.g_01509	Syae.g_00542
OG0000687	Praf.g_01508	Syae.g_00541
OG0000688	Praf.g_01515	Syae.g_00536
OG0000689	Praf.g_01516	Syae.g_00534
OG0000690	Praf.g_01517	Syae.g_00533
OG0000691	Praf.g_01519	Syae.g_00532
OG0000692	Praf.g_01520	Syae.g_00531
OG0000693	Praf.g_01522	Syae.g_00529
OG0000694	Praf.g_01523	Syae.g_00528
OG0000695	Praf.g_01425	Syae.g_00322
OG0000696	Praf.g_01424	Syae.g_00323
OG0000697	Praf.g_01422	Syae.g_00325
OG0000698	Praf.g_01419	Syae.g_00328
OG0000699	Praf.g_01417	Syae.g_00330
OG0000700	Praf.g_01416	Syae.g_00331
OG0000701	Praf.g_01415	Syae.g_00332
OG0000702	Praf.g_01408	Syae.g_00341
OG0000703	Praf.g_01407	Syae.g_00342
OG0000704	Praf.g_01405	Syae.g_00345
OG0000705	Praf.g_01399	Syae.g_00352
OG0000706	Praf.g_01398	Syae.g_00353
OG0000707	Praf.g_01397	Syae.g_00354
OG0000708	Praf.g_01395	Syae.g_00357
OG0000709	Praf.g_01388	Syae.g_00365
OG0000710	Praf.g_01383, Praf.g_01384	Syae.g_00369
OG0000711	Praf.g_01360	Syae.g_00398
OG0000712	Praf.g_01359	Syae.g_00400
OG0000713	Praf.g_01358	Syae.g_00401
OG0000714	Praf.g_01355	Syae.g_00403
OG0000715	Praf.g_01353	Syae.g_00405
OG0000716	Praf.g_01349	Syae.g_00409
OG0000717	Praf.g_01348	Syae.g_00410
OG0000718	Praf.g_01343	Syae.g_00414
OG0000719	Praf.g_01341	Syae.g_00416
OG0000720	Praf.g_01328	Syae.g_00429
OG0000721	Praf.g_01327	Syae.g_00431
OG0000722	Praf.g_01326	Syae.g_00432
OG0000723	Praf.g_01322	Syae.g_00445
OG0000724	Praf.g_01279	Syae.g_00799
OG0000725	Praf.g_01270	Syae.g_00789
OG0000726	Praf.g_01269	Syae.g_00788
OG0000727	Praf.g_01268	Syae.g_00787
OG0000728	Praf.g_01267	Syae.g_00785
OG0000729	Praf.g_00162	Syae.g_01819
OG0000730	Praf.g_02056	Syae.g_02189
OG0000731	Praf.g_02047	Syae.g_02201
OG0000732	Praf.g_00055	Syae.g_01764
OG0000733	Praf.g_02698	Syae.g_01599
OG0000734	Praf.g_00233	Syae.g_01371
OG0000735	Praf.g_00822	Syae.g_00942
OG0000736	Praf.g_00823	Syae.g_00941
OG0000737	Praf.g_00824	Syae.g_00940
OG0000738	Praf.g_00830	Syae.g_00935
OG0000739	Praf.g_00832	Syae.g_00928
OG0000740	Praf.g_00833	Syae.g_00927
OG0000741	Praf.g_00836	Syae.g_00924
OG0000742	Praf.g_00853	Syae.g_00922
OG0000743	Praf.g_00855	Syae.g_00920
OG0000744	Praf.g_00856	Syae.g_00919
OG0000745	Praf.g_00858	Syae.g_00917
OG0000746	Praf.g_00860	Syae.g_00915
OG0000747	Praf.g_00861	Syae.g_00914
OG0000748	Praf.g_00873	Syae.g_00902
OG0000749	Praf.g_00874	Syae.g_00900
OG0000750	Praf.g_00875	Syae.g_00899
OG0000751	Praf.g_00880	Syae.g_00892
OG0000752	Praf.g_00882	Syae.g_00890
OG0000753	Praf.g_00885	Syae.g_00887
OG0000754	Praf.g_00914	Syae.g_00641
OG0000755	Praf.g_00921	Syae.g_00651
OG0000756	Praf.g_00922	Syae.g_00652
OG0000757	Praf.g_00929	Syae.g_00661
OG0000758	Praf.g_00930	Syae.g_00662
OG0000759	Praf.g_00931	Syae.g_00663
OG0000760	Praf.g_00932	Syae.g_00664
OG0000761	Praf.g_00933	Syae.g_00668
OG0000762	Praf.g_00913	Syae.g_00672
OG0000763	Praf.g_00911	Syae.g_00676
OG0000764	Praf.g_00910	Syae.g_00677
OG0000765	Praf.g_00895	Syae.g_00695
OG0000766	Praf.g_00894	Syae.g_00696
OG0000767	Praf.g_00892	Syae.g_00698
OG0000768	Praf.g_00891	Syae.g_00699
OG0000769	Praf.g_00887	Syae.g_00701
OG0000770	Praf.g_00937	Syae.g_00704
OG0000771	Praf.g_01285	Syae.g_00805
OG0000772	Praf.g_00548	Syae.g_00168
OG0000773	Praf.g_00808	Syae.g_00947
OG0000774	Praf.g_00804	Syae.g_00951
OG0000775	Praf.g_00802	Syae.g_00954
OG0000776	Praf.g_00801	Syae.g_00955
OG0000777	Praf.g_00800	Syae.g_00956
OG0000778	Praf.g_00799	Syae.g_00957
OG0000779	Praf.g_00794	Syae.g_00963
OG0000780	Praf.g_00791	Syae.g_00967
OG0000781	Praf.g_00787	Syae.g_00971
OG0000782	Praf.g_00786	Syae.g_00972
OG0000783	Praf.g_00785	Syae.g_00973
OG0000784	Praf.g_00784	Syae.g_00974
OG0000785	Praf.g_00782	Syae.g_00976
OG0000786	Praf.g_00777	Syae.g_02477
OG0000787	Praf.g_00776	Syae.g_02476
OG0000788	Praf.g_01996	Syae.g_00087
OG0000789	Praf.g_01001	Syae.g_00281
OG0000790	Praf.g_00579	Syae.g_02294
OG0000791	Praf.g_00577	Syae.g_02292
OG0000792	Praf.g_00576	Syae.g_02291
OG0000793	Praf.g_00572	Syae.g_02286
OG0000794	Praf.g_00571	Syae.g_02285
OG0000795	Praf.g_00570	Syae.g_02284
OG0000796	Praf.g_00566	Syae.g_02280
OG0000797	Praf.g_00565	Syae.g_02279
OG0000798	Praf.g_02276	Syae.g_01972
OG0000799	Praf.g_01765	Syae.g_00010
OG0000800	Praf.g_01766	Syae.g_00009
OG0000801	Praf.g_01767	Syae.g_00008
OG0000802	Praf.g_01773	Syae.g_02686
OG0000803	Praf.g_01779	Syae.g_02680
OG0000804	Praf.g_01781	Syae.g_02677
OG0000805	Praf.g_01783	Syae.g_02663
OG0000806	Praf.g_01785	Syae.g_02661
OG0000807	Praf.g_01787	Syae.g_02659
OG0000808	Praf.g_01788	Syae.g_02658
OG0000809	Praf.g_01792	Syae.g_02655
OG0000810	Praf.g_01793	Syae.g_02654
OG0000811	Praf.g_01801	Syae.g_02648
OG0000812	Praf.g_01803	Syae.g_02646
OG0000813	Praf.g_01804	Syae.g_02645
OG0000814	Praf.g_01806	Syae.g_02643
OG0000815	Praf.g_01807	Syae.g_02642
OG0000816	Praf.g_01809	Syae.g_02641
OG0000817	Praf.g_01810	Syae.g_02640
OG0000818	Praf.g_01822	Syae.g_02634
OG0000819	Praf.g_01823	Syae.g_02633
OG0000820	Praf.g_01824	Syae.g_02632
OG0000821	Praf.g_01831	Syae.g_02626
OG0000822	Praf.g_01833	Syae.g_02624
OG0000823	Praf.g_01834	Syae.g_02623
OG0000824	Praf.g_01838	Syae.g_02617
OG0000825	Praf.g_01839	Syae.g_02616
OG0000826	Praf.g_01840	Syae.g_02615
OG0000827	Praf.g_01841	Syae.g_02614
OG0000828	Praf.g_01844	Syae.g_02612
OG0000829	Praf.g_01845	Syae.g_02611
OG0000830	Praf.g_01846	Syae.g_02610
OG0000831	Praf.g_01849	Syae.g_02608
OG0000832	Praf.g_00542	Syae.g_01081
OG0000833	Praf.g_00534	Syae.g_01106
OG0000834	Praf.g_00533	Syae.g_01108
OG0000835	Praf.g_00532	Syae.g_01109
OG0000836	Praf.g_00530	Syae.g_01113
OG0000837	Praf.g_00529	Syae.g_01115
OG0000838	Praf.g_00525	Syae.g_01119
OG0000839	Praf.g_00524	Syae.g_01120
OG0000840	Praf.g_00523	Syae.g_01121
OG0000841	Praf.g_00522	Syae.g_01122
OG0000842	Praf.g_00521	Syae.g_01123
OG0000843	Praf.g_00520	Syae.g_01124
OG0000844	Praf.g_00518	Syae.g_01125
OG0000845	Praf.g_00517	Syae.g_01126
OG0000846	Praf.g_00516	Syae.g_01127
OG0000847	Praf.g_00515	Syae.g_01128
OG0000848	Praf.g_00513	Syae.g_01130
OG0000849	Praf.g_00512	Syae.g_01131
OG0000850	Praf.g_00511	Syae.g_01133
OG0000851	Praf.g_00508	Syae.g_01139
OG0000852	Praf.g_00507	Syae.g_01140
OG0000853	Praf.g_00502	Syae.g_01144
OG0000854	Praf.g_00500	Syae.g_01146
OG0000855	Praf.g_00499	Syae.g_01147
OG0000856	Praf.g_01677	Syae.g_00059
OG0000857	Praf.g_01546	Syae.g_00503
OG0000858	Praf.g_00490	Syae.g_01153
OG0000859	Praf.g_00489	Syae.g_01154
OG0000860	Praf.g_00478	Syae.g_01165
OG0000861	Praf.g_00477	Syae.g_01166
OG0000862	Praf.g_00475	Syae.g_01167
OG0000863	Praf.g_00472	Syae.g_01170
OG0000864	Praf.g_00471	Syae.g_01171
OG0000865	Praf.g_00470	Syae.g_01172
OG0000866	Praf.g_00469	Syae.g_01173
OG0000867	Praf.g_00468	Syae.g_01174
OG0000868	Praf.g_00466	Syae.g_01177
OG0000869	Praf.g_00463	Syae.g_01182
OG0000870	Praf.g_00458	Syae.g_01187
OG0000871	Praf.g_00457	Syae.g_01188
OG0000872	Praf.g_00455	Syae.g_01196
OG0000873	Praf.g_00452	Syae.g_01199
OG0000874	Praf.g_00448	Syae.g_01194
OG0000875	Praf.g_00447	Syae.g_01244
OG0000876	Praf.g_00446	Syae.g_01020
OG0000877	Praf.g_00443	Syae.g_01025
OG0000878	Praf.g_00442	Syae.g_01026
OG0000879	Praf.g_00441	Syae.g_01027
OG0000880	Praf.g_00440	Syae.g_01028
OG0000881	Praf.g_00434	Syae.g_01034
OG0000882	Praf.g_00429	Syae.g_01039
OG0000883	Praf.g_00427	Syae.g_01041
OG0000884	Praf.g_00425	Syae.g_01043
OG0000885	Praf.g_00424	Syae.g_01044
OG0000886	Praf.g_00423	Syae.g_01045
OG0000887	Praf.g_00422	Syae.g_01046
OG0000888	Praf.g_00420	Syae.g_01048
OG0000889	Praf.g_00418	Syae.g_01050
OG0000890	Praf.g_00405	Syae.g_01056
OG0000891	Praf.g_00404	Syae.g_01057
OG0000892	Praf.g_00402	Syae.g_01059
OG0000893	Praf.g_02202	Syae.g_02031
OG0000894	Praf.g_02199	Syae.g_02034
OG0000895	Praf.g_02195	Syae.g_02038
OG0000896	Praf.g_02194	Syae.g_02039
OG0000897	Praf.g_02192	Syae.g_02041
OG0000898	Praf.g_02191	Syae.g_02042
OG0000899	Praf.g_02190	Syae.g_02043
OG0000900	Praf.g_02189	Syae.g_02044
OG0000901	Praf.g_02185	Syae.g_02049
OG0000902	Praf.g_02183	Syae.g_02051
OG0000903	Praf.g_02170	Syae.g_02077
OG0000904	Praf.g_02175	Syae.g_02071
OG0000905	Praf.g_02177	Syae.g_02065
OG0000906	Praf.g_02179	Syae.g_02063
OG0000907	Praf.g_02163	Syae.g_02079
OG0000908	Praf.g_02160	Syae.g_02082
OG0000909	Praf.g_02159	Syae.g_02083
OG0000910	Praf.g_02158	Syae.g_02084
OG0000911	Praf.g_02156	Syae.g_02086
OG0000912	Praf.g_02155	Syae.g_02087
OG0000913	Praf.g_02154	Syae.g_02088
OG0000914	Praf.g_02153	Syae.g_02089
OG0000915	Praf.g_02152	Syae.g_02091
OG0000916	Praf.g_02151	Syae.g_02092
OG0000917	Praf.g_02150	Syae.g_02093
OG0000918	Praf.g_02149	Syae.g_02094
OG0000919	Praf.g_02148	Syae.g_02095
OG0000920	Praf.g_02147	Syae.g_02096
OG0000921	Praf.g_02146	Syae.g_02097
OG0000922	Praf.g_02145	Syae.g_02098
OG0000923	Praf.g_02141	Syae.g_02102
OG0000924	Praf.g_02140	Syae.g_02103
OG0000925	Praf.g_02139	Syae.g_02104
OG0000926	Praf.g_02138	Syae.g_02105
OG0000927	Praf.g_02136	Syae.g_02107
OG0000928	Praf.g_02135	Syae.g_02108
OG0000929	Praf.g_02134	Syae.g_02109
OG0000930	Praf.g_02133	Syae.g_02110
OG0000931	Praf.g_02132	Syae.g_02111
OG0000932	Praf.g_02131	Syae.g_02112
OG0000933	Praf.g_02126	Syae.g_02118
OG0000934	Praf.g_02124	Syae.g_02120
OG0000935	Praf.g_02123	Syae.g_02121
OG0000936	Praf.g_02122	Syae.g_02122
OG0000937	Praf.g_02121	Syae.g_02123
OG0000938	Praf.g_02118	Syae.g_02126
OG0000939	Praf.g_02117	Syae.g_02127
OG0000940	Praf.g_02106	Syae.g_02133
OG0000941	Praf.g_02104	Syae.g_02135
OG0000942	Praf.g_02102	Syae.g_02137
OG0000943	Praf.g_02101	Syae.g_02138
OG0000944	Praf.g_02099	Syae.g_02140
OG0000945	Praf.g_02097	Syae.g_02142
OG0000946	Praf.g_02082	Syae.g_02146
OG0000947	Praf.g_02079	Syae.g_02149
OG0000948	Praf.g_02078	Syae.g_02150
OG0000949	Praf.g_02075	Syae.g_01884
OG0000950	Praf.g_02383	Syae.g_01873
OG0000951	Praf.g_02388	Syae.g_01866
OG0000952	Praf.g_02393	Syae.g_01859
OG0000953	Praf.g_02397	Syae.g_01854
OG0000954	Praf.g_00195	Syae.g_01845
OG0000955	Praf.g_00194	Syae.g_01844
OG0000956	Praf.g_00192	Syae.g_01842
OG0000957	Praf.g_00180	Syae.g_01831
OG0000958	Praf.g_00179	Syae.g_01830
OG0000959	Praf.g_00175	Syae.g_01826
OG0000960	Praf.g_00174	Syae.g_01825
OG0000961	Praf.g_00165	Syae.g_01822
OG0000962	Praf.g_00163	Syae.g_01820
OG0000963	Praf.g_00157	Syae.g_01814
OG0000964	Praf.g_00156	Syae.g_01813
OG0000965	Praf.g_00155	Syae.g_01812
OG0000966	Praf.g_00089	Syae.g_01789
OG0000967	Praf.g_00082	Syae.g_01782
OG0000968	Praf.g_00077	Syae.g_01787
OG0000969	Praf.g_00075	Syae.g_01785
OG0000970	Praf.g_00074	Syae.g_01784
OG0000971	Praf.g_00072	Syae.g_01779
OG0000972	Praf.g_00071	Syae.g_01778
OG0000973	Praf.g_00070	Syae.g_01777
OG0000974	Praf.g_00069	Syae.g_01776
OG0000975	Praf.g_00068	Syae.g_01775
OG0000976	Praf.g_00067	Syae.g_01774
OG0000977	Praf.g_00064	Syae.g_01772
OG0000978	Praf.g_00063	Syae.g_01771
OG0000979	Praf.g_00060	Syae.g_01768
OG0000980	Praf.g_00056	Syae.g_01765
OG0000981	Praf.g_00053	Syae.g_01762
OG0000982	Praf.g_02657	Syae.g_01568
OG0000983	Praf.g_02658	Syae.g_01569
OG0000984	Praf.g_02659	Syae.g_01570
OG0000985	Praf.g_02663	Syae.g_01572
OG0000986	Praf.g_02665	Syae.g_01575
OG0000987	Praf.g_02667	Syae.g_01577
OG0000988	Praf.g_02671	Syae.g_01583
OG0000989	Praf.g_02680	Syae.g_01591
OG0000990	Praf.g_02702	Syae.g_01606
OG0000991	Praf.g_02716	Syae.g_01609
OG0000992	Praf.g_02719	Syae.g_01612
OG0000993	Praf.g_02720	Syae.g_01613
OG0000994	Praf.g_02723	Syae.g_01616
OG0000995	Praf.g_02730	Syae.g_01627
OG0000996	Praf.g_02743	Syae.g_01667
OG0000997	Praf.g_02753	Syae.g_01678
OG0000998	Praf.g_02755	Syae.g_01680
OG0000999	Praf.g_02756	Syae.g_01683
OG0001000	Praf.g_02759	Syae.g_01686
OG0001001	Praf.g_02764	Syae.g_01692
OG0001002	Praf.g_02770	Syae.g_01699
OG0001003	Praf.g_02772	Syae.g_01701
OG0001004	Praf.g_02773	Syae.g_01702
OG0001005	Praf.g_02775	Syae.g_01703
OG0001006	Praf.g_02781	Syae.g_01710
OG0001007	Praf.g_02783	Syae.g_01712
OG0001008	Praf.g_01988	Syae.g_00993
OG0001009	Praf.g_00032	Syae.g_01744
OG0001010	Praf.g_00033	Syae.g_01745
OG0001011	Praf.g_00035	Syae.g_01747
OG0001012	Praf.g_02654	Syae.g_01564
OG0001013	Praf.g_02603	Syae.g_01552
OG0001014	Praf.g_02597	Syae.g_01548
OG0001015	Praf.g_02596	Syae.g_01547
OG0001016	Praf.g_00316	Syae.g_01290
OG0001017	Praf.g_00310	Syae.g_01296
OG0001018	Praf.g_00308	Syae.g_01298
OG0001019	Praf.g_00296	Syae.g_01334
OG0001020	Praf.g_00268	Syae.g_01340
OG0001021	Praf.g_00264	Syae.g_01344
OG0001022	Praf.g_00259	Syae.g_01348
OG0001023	Praf.g_00258	Syae.g_01349
OG0001024	Praf.g_00254	Syae.g_01353
OG0001025	Praf.g_00247	Syae.g_01360
OG0001026	Praf.g_00230	Syae.g_01373
OG0001027	Praf.g_00225	Syae.g_01377
OG0001028	Praf.g_00223	Syae.g_01379
OG0001029	Praf.g_00221	Syae.g_01381
OG0001030	Praf.g_02408	Syae.g_01403
OG0001031	Praf.g_02497	Syae.g_01475
OG0001032	Praf.g_02500	Syae.g_01479
OG0001033	Praf.g_02533	Syae.g_01505
OG0001034	Praf.g_00385	Syae.g_02238
OG0001035	Praf.g_02243	Syae.g_02006
OG0001036	Praf.g_02247	Syae.g_02001
OG0001037	Praf.g_02249	Syae.g_01999
OG0001038	Praf.g_02277	Syae.g_01971
OG0001039	Praf.g_02280	Syae.g_01968
OG0001040	Praf.g_02283	Syae.g_01965
OG0001041	Praf.g_02288	Syae.g_01960
OG0001042	Praf.g_02316	Syae.g_01935
OG0001043	Praf.g_02318	Syae.g_01931
OG0001044	Praf.g_02055	Syae.g_02191
OG0001045	Praf.g_02044	Syae.g_02204
OG0001046	Praf.g_00495	Syae.g_00385
OG0001047	Praf.g_01986	Syae.g_00991
OG0001048	Praf.g_01985	Syae.g_00990
OG0001049	Praf.g_01982	Syae.g_00987
OG0001050	Praf.g_01981	Syae.g_00986
OG0001051	Praf.g_01980	Syae.g_00985
OG0001052	Praf.g_01911	Syae.g_02526
OG0001053	Praf.g_00598	Syae.g_02312
OG0001054	Praf.g_00615	Syae.g_02329
OG0001055	Praf.g_00636	Syae.g_02350
OG0001056	Praf.g_00665	Syae.g_02379
OG0001057	Praf.g_00675	Syae.g_02388
OG0001058	Praf.g_00689	Syae.g_02402
OG0001059	Praf.g_00693	Syae.g_02406
OG0001060	Praf.g_00700	Syae.g_02412
OG0001061	Praf.g_00717	Syae.g_02434
OG0001062	Praf.g_00719	Syae.g_02436
OG0001063	Praf.g_00723	Syae.g_02440
OG0001064	Praf.g_00724	Syae.g_02441
OG0001065	Praf.g_00725	Syae.g_02442
OG0001066	Praf.g_00726	Syae.g_02443
OG0001067	Praf.g_00728	Syae.g_02444
OG0001068	Praf.g_00729	Syae.g_02445
OG0001069	Praf.g_00730	Syae.g_02446
OG0001070	Praf.g_00734	Syae.g_02449
OG0001071	Praf.g_00735	Syae.g_02450
OG0001072	Praf.g_00738	Syae.g_02454
OG0001073	Praf.g_00758	Syae.g_02468
OG0001074	Praf.g_01659	Syae.g_00027
OG0001075	Praf.g_01661	Syae.g_00029
OG0001076	Praf.g_01669	Syae.g_00050
OG0001077	Praf.g_01680	Syae.g_00061
OG0001078	Praf.g_01693	Syae.g_00075
OG0001079	Praf.g_01713	Syae.g_00088
OG0001080	Praf.g_01722	Syae.g_00267
OG0001081	Praf.g_01728	Syae.g_00615
OG0001082	Praf.g_01729	Syae.g_00614
OG0001083	Praf.g_01737	Syae.g_00605
OG0001084	Praf.g_01738	Syae.g_00604
OG0001085	Praf.g_01749	Syae.g_00594
OG0001086	Praf.g_01751	Syae.g_00592
OG0001087	Praf.g_01225	Syae.g_00751
OG0001088	Praf.g_01221	Syae.g_00755
OG0001089	Praf.g_01124	Syae.g_00781
OG0001090	Praf.g_01303	Syae.g_00471
OG0001091	Praf.g_01305	Syae.g_00469
OG0001092	Praf.g_01307	Syae.g_00466
OG0001093	Praf.g_01311	Syae.g_00460
OG0001094	Praf.g_01524	Syae.g_00527
OG0001095	Praf.g_01543	Syae.g_00506
OG0001096	Praf.g_01560	Syae.g_00490
OG0001097	Praf.g_01602	Syae.g_00845
OG0001098	Praf.g_01444	Syae.g_00269
OG0001099	Praf.g_00222	Syae.g_01380
OG0001100	Praf.g_01454	Syae.g_00583
OG0001101	Praf.g_01455	Syae.g_00581
OG0001102	Praf.g_01458	Syae.g_00578
OG0001103	Praf.g_01460	Syae.g_00576
OG0001104	Praf.g_01511	Syae.g_00544
OG0001105	Praf.g_01506	Syae.g_00540
OG0001106	Praf.g_01404	Syae.g_00346
OG0001107	Praf.g_01394	Syae.g_00358
OG0001108	Praf.g_01387	Syae.g_00366
OG0001109	Praf.g_01385	Syae.g_00368
OG0001110	Praf.g_01382	Syae.g_00370
OG0001111	Praf.g_01380	Syae.g_00372
OG0001112	Praf.g_01378	Syae.g_00374
OG0001113	Praf.g_01377	Syae.g_00375
OG0001114	Praf.g_01376	Syae.g_00376
OG0001115	Praf.g_01374	Syae.g_00380
OG0001116	Praf.g_01372	Syae.g_00382
OG0001117	Praf.g_01371	Syae.g_00383
OG0001118	Praf.g_01370	Syae.g_00384
OG0001119	Praf.g_01369	Syae.g_00386
OG0001120	Praf.g_01366	Syae.g_00390
OG0001122	Praf.g_01340	Syae.g_00417
OG0001123	Praf.g_01333	Syae.g_00424
OG0001124	Praf.g_01331	Syae.g_00426
OG0001125	Praf.g_01329	Syae.g_00428
OG0001126	Praf.g_01287	Syae.g_00807
OG0001127	Praf.g_01286	Syae.g_00806
OG0001128	Praf.g_01283	Syae.g_00803
OG0001129	Praf.g_01281	Syae.g_00801
OG0001130	Praf.g_01280	Syae.g_00800
OG0001131	Praf.g_01296	Syae.g_00562
OG0001132	Praf.g_01652	Syae.g_00242
OG0001133	Praf.g_01671	Syae.g_00053
OG0001134	Praf.g_02690	Syae.g_00638
OG0001135	Praf.g_02692	Syae.g_00636
OG0001136	Praf.g_00852	Syae.g_00923
OG0001137	Praf.g_00872	Syae.g_00903
OG0001138	Praf.g_00923	Syae.g_00654
OG0001139	Praf.g_00925	Syae.g_00656
OG0001140	Praf.g_00926	Syae.g_00657
OG0001141	Praf.g_00927	Syae.g_00658
OG0001142	Praf.g_00928	Syae.g_00660
OG0001143	Praf.g_00912	Syae.g_00673
OG0001144	Praf.g_00904	Syae.g_00684
OG0001145	Praf.g_00806	Syae.g_00948
OG0001146	Praf.g_00790	Syae.g_00968
OG0001147	Praf.g_01897	Syae.g_02536
OG0001148	Praf.g_00582	Syae.g_02297
OG0001149	Praf.g_00581	Syae.g_02296
OG0001150	Praf.g_00580	Syae.g_02295
OG0001151	Praf.g_00568	Syae.g_02282
OG0001152	Praf.g_00567	Syae.g_02281
OG0001153	Praf.g_01842	Syae.g_02613
OG0001155	Praf.g_00540	Syae.g_01083
OG0001156	Praf.g_00537	Syae.g_01093
OG0001157	Praf.g_01653	Syae.g_01094
OG0001158	Praf.g_00536	Syae.g_01100
OG0001159	Praf.g_00535	Syae.g_01103
OG0001160	Praf.g_00504	Syae.g_01142
OG0001161	Praf.g_01650	Syae.g_01597
OG0001162	Praf.g_01145	Syae.g_00487
OG0001163	Praf.g_00492	Syae.g_01150
OG0001164	Praf.g_00487	Syae.g_01156
OG0001165	Praf.g_00484	Syae.g_01161
OG0001166	Praf.g_00459	Syae.g_01186
