Orthogroup	Praf	Prbe
OG0000557	Praf.g_00684	Prbe.g_00590
OG0000558	Praf.g_00687	Prbe.g_00588
OG0000559	Praf.g_00691	Prbe.g_00584
OG0000560	Praf.g_00694	Prbe.g_00581
OG0000561	Praf.g_00695	Prbe.g_00580
OG0000562	Praf.g_00696	Prbe.g_00579
OG0000563	Praf.g_00697	Prbe.g_00578
OG0000564	Praf.g_00698	Prbe.g_00577
OG0000565	Praf.g_00701	Prbe.g_00575
OG0000566	Praf.g_00705	Prbe.g_00571
OG0000567	Praf.g_00709	Prbe.g_00567
OG0000568	Praf.g_00711	Prbe.g_00566
OG0000569	Praf.g_00712	Prbe.g_00565
OG0000570	Praf.g_00713	Prbe.g_00564
OG0000571	Praf.g_00716	Prbe.g_00562
OG0000572	Praf.g_00733	Prbe.g_00548
OG0000573	Praf.g_00740	Prbe.g_00542
OG0000574	Praf.g_00741	Prbe.g_00541
OG0000575	Praf.g_00751	Prbe.g_00537
OG0000576	Praf.g_00753	Prbe.g_00535
OG0000577	Praf.g_00754	Prbe.g_00534
OG0000578	Praf.g_00755	Prbe.g_00533
OG0000579	Praf.g_00756	Prbe.g_00532
OG0000580	Praf.g_00757	Prbe.g_00531
OG0000581	Praf.g_00761	Prbe.g_00528
OG0000582	Praf.g_00765	Prbe.g_00525
OG0000583	Praf.g_00766	Prbe.g_00524
OG0000584	Praf.g_00767	Prbe.g_00523
OG0000585	Praf.g_00769	Prbe.g_00521
OG0000586	Praf.g_00771	Prbe.g_00520
OG0000587	Praf.g_00773	Prbe.g_00519
OG0000588	Praf.g_01663	Prbe.g_00515
OG0000589	Praf.g_01666	Prbe.g_00513
OG0000590	Praf.g_01667	Prbe.g_00512
OG0000591	Praf.g_01674	Prbe.g_00508
OG0000592	Praf.g_01675	Prbe.g_00507
OG0000593	Praf.g_01688	Prbe.g_01488
OG0000594	Praf.g_01689	Prbe.g_01487
OG0000595	Praf.g_01690	Prbe.g_01486
OG0000596	Praf.g_01695	Prbe.g_01482
OG0000597	Praf.g_01698	Prbe.g_01479
OG0000598	Praf.g_01699	Prbe.g_01478
OG0000599	Praf.g_01709	Prbe.g_01475
OG0000600	Praf.g_01710	Prbe.g_01474
OG0000601	Praf.g_01711	Prbe.g_01473
OG0000602	Praf.g_01716	Prbe.g_01471
OG0000603	Praf.g_01717	Prbe.g_01470
OG0000604	Praf.g_01718	Prbe.g_01469
OG0000605	Praf.g_01720	Prbe.g_01468
OG0000606	Praf.g_01727	Prbe.g_01465
OG0000607	Praf.g_01730	Prbe.g_01462
OG0000608	Praf.g_01731	Prbe.g_01461
OG0000609	Praf.g_01733	Prbe.g_01460
OG0000610	Praf.g_01741	Prbe.g_01454
OG0000611	Praf.g_01744	Prbe.g_01451
OG0000612	Praf.g_01745	Prbe.g_01450
OG0000613	Praf.g_02344	Prbe.g_00447
OG0000614	Praf.g_01207	Prbe.g_00468
OG0000615	Praf.g_01489	Prbe.g_01209
OG0000616	Praf.g_02767	Prbe.g_01197
OG0000617	Praf.g_01308	Prbe.g_01434
OG0000618	Praf.g_01309	Prbe.g_01433
OG0000619	Praf.g_01310	Prbe.g_01432
OG0000620	Praf.g_01314	Prbe.g_01429
OG0000621	Praf.g_01315	Prbe.g_01428
OG0000622	Praf.g_01316	Prbe.g_01427
OG0000623	Praf.g_01317	Prbe.g_01426
OG0000624	Praf.g_01318	Prbe.g_01424
OG0000625	Praf.g_01319	Prbe.g_01423
OG0000626	Praf.g_01320	Prbe.g_01422
OG0000627	Praf.g_01441	Prbe.g_01421
OG0000628	Praf.g_01440	Prbe.g_01420
OG0000629	Praf.g_01437	Prbe.g_01419
OG0000630	Praf.g_01433	Prbe.g_01416
OG0000631	Praf.g_01429	Prbe.g_01323
OG0000632	Praf.g_01428	Prbe.g_01324
OG0000633	Praf.g_01427	Prbe.g_01325
OG0000634	Praf.g_01526	Prbe.g_01218
OG0000635	Praf.g_01527	Prbe.g_01219
OG0000636	Praf.g_01529	Prbe.g_01221
OG0000637	Praf.g_01531	Prbe.g_01223
OG0000638	Praf.g_01532	Prbe.g_01224
OG0000639	Praf.g_01533	Prbe.g_01225
OG0000640	Praf.g_01534	Prbe.g_01226
OG0000641	Praf.g_01538	Prbe.g_01230
OG0000642	Praf.g_01539	Prbe.g_01231
OG0000643	Praf.g_01540	Prbe.g_01232
OG0000644	Praf.g_01541	Prbe.g_01233
OG0000645	Praf.g_01542	Prbe.g_01234
OG0000646	Praf.g_01545	Prbe.g_01236
OG0000647	Praf.g_01547	Prbe.g_01238
OG0000648	Praf.g_01549	Prbe.g_01240
OG0000649	Praf.g_01550	Prbe.g_01241
OG0000650	Praf.g_01551	Prbe.g_01242
OG0000651	Praf.g_01552	Prbe.g_01243
OG0000652	Praf.g_01553	Prbe.g_01244
OG0000653	Praf.g_01557	Prbe.g_01246
OG0000654	Praf.g_01558	Prbe.g_01247
OG0000655	Praf.g_01559	Prbe.g_01248
OG0000656	Praf.g_01562	Prbe.g_01251
OG0000657	Praf.g_01592	Prbe.g_01259
OG0000658	Praf.g_01594	Prbe.g_01261
OG0000659	Praf.g_01595	Prbe.g_01262
OG0000660	Praf.g_01599	Prbe.g_01266
OG0000661	Praf.g_01601	Prbe.g_01268
OG0000662	Praf.g_01603	Prbe.g_01270
OG0000663	Praf.g_01606	Prbe.g_01272
OG0000664	Praf.g_01607	Prbe.g_01273
OG0000665	Praf.g_01620	Prbe.g_01279
OG0000666	Praf.g_01622	Prbe.g_01280
OG0000667	Praf.g_01629	Prbe.g_01284
OG0000668	Praf.g_01339	Prbe.g_00105
OG0000669	Praf.g_01638	Prbe.g_00406
OG0000670	Praf.g_00961	Prbe.g_00409
OG0000671	Praf.g_01456	Prbe.g_00412
OG0000672	Praf.g_01459	Prbe.g_00415
OG0000673	Praf.g_01462	Prbe.g_00418
OG0000674	Praf.g_01464	Prbe.g_00420
OG0000675	Praf.g_01465	Prbe.g_00421
OG0000676	Praf.g_01467	Prbe.g_00423
OG0000677	Praf.g_01469	Prbe.g_00424
OG0000678	Praf.g_01475	Prbe.g_00426
OG0000679	Praf.g_01494	Prbe.g_00430
OG0000680	Praf.g_01495	Prbe.g_00431
OG0000681	Praf.g_01497	Prbe.g_00434
OG0000682	Praf.g_01498	Prbe.g_00435
OG0000683	Praf.g_01499	Prbe.g_00436
OG0000684	Praf.g_01512	Prbe.g_00438
OG0000685	Praf.g_01510	Prbe.g_00440
OG0000686	Praf.g_01509	Prbe.g_00441
OG0000687	Praf.g_01508	Prbe.g_00442
OG0000688	Praf.g_01515	Prbe.g_01446
OG0000689	Praf.g_01516	Prbe.g_01445
OG0000690	Praf.g_01517	Prbe.g_01444
OG0000691	Praf.g_01519	Prbe.g_01443
OG0000692	Praf.g_01520	Prbe.g_01441
OG0000693	Praf.g_01522	Prbe.g_01440
OG0000694	Praf.g_01523	Prbe.g_01439
OG0000695	Praf.g_01425	Prbe.g_01327
OG0000696	Praf.g_01424	Prbe.g_01328
OG0000697	Praf.g_01422	Prbe.g_01329
OG0000698	Praf.g_01419	Prbe.g_01332
OG0000699	Praf.g_01417	Prbe.g_01333
OG0000700	Praf.g_01416	Prbe.g_01334
OG0000701	Praf.g_01415	Prbe.g_01335
OG0000702	Praf.g_01408	Prbe.g_01337
OG0000703	Praf.g_01407	Prbe.g_01338
OG0000704	Praf.g_01405	Prbe.g_01340
OG0000705	Praf.g_01399	Prbe.g_01343
OG0000706	Praf.g_01398	Prbe.g_01344
OG0000707	Praf.g_01397	Prbe.g_01345
OG0000708	Praf.g_01395	Prbe.g_01347
OG0000709	Praf.g_01388	Prbe.g_01351
OG0000710	Praf.g_01383, Praf.g_01384	Prbe.g_01354
OG0000711	Praf.g_01360	Prbe.g_01372
OG0000712	Praf.g_01359	Prbe.g_01373
OG0000713	Praf.g_01358	Prbe.g_01374
OG0000714	Praf.g_01355	Prbe.g_01375
OG0000715	Praf.g_01353	Prbe.g_01377
OG0000716	Praf.g_01349	Prbe.g_01379
OG0000717	Praf.g_01348	Prbe.g_01380
OG0000718	Praf.g_01343	Prbe.g_01384
OG0000719	Praf.g_01341	Prbe.g_01386
OG0000720	Praf.g_01328	Prbe.g_01398
OG0000721	Praf.g_01327	Prbe.g_01402
OG0000722	Praf.g_01326	Prbe.g_01403
OG0000723	Praf.g_01322	Prbe.g_01407
OG0000724	Praf.g_01279	Prbe.g_01302
OG0000725	Praf.g_01270	Prbe.g_01296
OG0000726	Praf.g_01269	Prbe.g_01295
OG0000727	Praf.g_01268	Prbe.g_01294
OG0000728	Praf.g_01267	Prbe.g_01292
OG0000729	Praf.g_00162	Prbe.g_00915
OG0000730	Praf.g_02056	Prbe.g_01591
OG0000731	Praf.g_02047	Prbe.g_01898
OG0000732	Praf.g_00055	Prbe.g_01148
OG0000733	Praf.g_02698	Prbe.g_00042
OG0000734	Praf.g_00233	Prbe.g_01565
OG0000735	Praf.g_00822	Prbe.g_01563
OG0000736	Praf.g_00823	Prbe.g_01562
OG0000737	Praf.g_00824	Prbe.g_01561
OG0000738	Praf.g_00830	Prbe.g_01557
OG0000739	Praf.g_00832	Prbe.g_01556
OG0000740	Praf.g_00833	Prbe.g_01555
OG0000741	Praf.g_00836	Prbe.g_01553
OG0000742	Praf.g_00853	Prbe.g_01550
OG0000743	Praf.g_00855	Prbe.g_01548
OG0000744	Praf.g_00856	Prbe.g_01547
OG0000745	Praf.g_00858	Prbe.g_01546
OG0000746	Praf.g_00860	Prbe.g_01544
OG0000747	Praf.g_00861	Prbe.g_01543
OG0000748	Praf.g_00873	Prbe.g_01539
OG0000749	Praf.g_00874	Prbe.g_01538
OG0000750	Praf.g_00875	Prbe.g_01537
OG0000751	Praf.g_00880	Prbe.g_01534
OG0000752	Praf.g_00882	Prbe.g_01532
OG0000753	Praf.g_00885	Prbe.g_01530
OG0000754	Praf.g_00914	Prbe.g_01527
OG0000755	Praf.g_00921	Prbe.g_01521
OG0000756	Praf.g_00922	Prbe.g_01520
OG0000757	Praf.g_00929	Prbe.g_01513
OG0000758	Praf.g_00930	Prbe.g_01512
OG0000759	Praf.g_00931	Prbe.g_01511
OG0000760	Praf.g_00932	Prbe.g_01510
OG0000761	Praf.g_00933	Prbe.g_01509
OG0000762	Praf.g_00913	Prbe.g_01508
OG0000763	Praf.g_00911	Prbe.g_01506
OG0000764	Praf.g_00910	Prbe.g_01505
OG0000765	Praf.g_00895	Prbe.g_01497
OG0000766	Praf.g_00894	Prbe.g_01496
OG0000767	Praf.g_00892	Prbe.g_01494
OG0000768	Praf.g_00891	Prbe.g_01493
OG0000769	Praf.g_00887	Prbe.g_01491
OG0000770	Praf.g_00937	Prbe.g_00502
OG0000771	Praf.g_01285	Prbe.g_00215
OG0000772	Praf.g_00548	Prbe.g_01128
OG0000773	Praf.g_00808	Prbe.g_00902
OG0000774	Praf.g_00804	Prbe.g_00900
OG0000775	Praf.g_00802	Prbe.g_00898
OG0000776	Praf.g_00801	Prbe.g_00897
OG0000777	Praf.g_00800	Prbe.g_00896
OG0000778	Praf.g_00799	Prbe.g_00895
OG0000779	Praf.g_00794	Prbe.g_00891
OG0000780	Praf.g_00791	Prbe.g_00890
OG0000781	Praf.g_00787	Prbe.g_00886
OG0000782	Praf.g_00786	Prbe.g_00885
OG0000783	Praf.g_00785	Prbe.g_00884
OG0000784	Praf.g_00784	Prbe.g_00883
OG0000785	Praf.g_00782	Prbe.g_00881
OG0000786	Praf.g_00777	Prbe.g_00878
OG0000787	Praf.g_00776	Prbe.g_00877
OG0000788	Praf.g_01996	Prbe.g_00634
OG0000789	Praf.g_01001	Prbe.g_00212
OG0000790	Praf.g_00579	Prbe.g_00368
OG0000791	Praf.g_00577	Prbe.g_00366
OG0000792	Praf.g_00576	Prbe.g_00365
OG0000793	Praf.g_00572	Prbe.g_00362
OG0000794	Praf.g_00571	Prbe.g_00361
OG0000795	Praf.g_00570	Prbe.g_00360
OG0000796	Praf.g_00566	Prbe.g_00356
OG0000797	Praf.g_00565	Prbe.g_00355
OG0000799	Praf.g_01765	Prbe.g_00328
OG0000800	Praf.g_01766	Prbe.g_00327
OG0000801	Praf.g_01767	Prbe.g_00326
OG0000802	Praf.g_01773	Prbe.g_00324
OG0000803	Praf.g_01779	Prbe.g_00322
OG0000804	Praf.g_01781	Prbe.g_00321
OG0000805	Praf.g_01783	Prbe.g_00319
OG0000806	Praf.g_01785	Prbe.g_00317
OG0000807	Praf.g_01787	Prbe.g_00316
OG0000808	Praf.g_01788	Prbe.g_00315
OG0000809	Praf.g_01792	Prbe.g_00313
OG0000810	Praf.g_01793	Prbe.g_00312
OG0000811	Praf.g_01801	Prbe.g_00308
OG0000812	Praf.g_01803	Prbe.g_00306
OG0000813	Praf.g_01804	Prbe.g_00305
OG0000814	Praf.g_01806	Prbe.g_00303
OG0000815	Praf.g_01807	Prbe.g_00302
OG0000816	Praf.g_01809	Prbe.g_00300
OG0000817	Praf.g_01810	Prbe.g_00299
OG0000818	Praf.g_01822	Prbe.g_00294
OG0000819	Praf.g_01823	Prbe.g_00293
OG0000820	Praf.g_01824	Prbe.g_00292
OG0000821	Praf.g_01831	Prbe.g_00288
OG0000822	Praf.g_01833	Prbe.g_00287
OG0000823	Praf.g_01834	Prbe.g_00286
OG0000824	Praf.g_01838	Prbe.g_00283
OG0000825	Praf.g_01839	Prbe.g_00282
OG0000826	Praf.g_01840	Prbe.g_00281
OG0000827	Praf.g_01841	Prbe.g_00280
OG0000828	Praf.g_01844	Prbe.g_00277
OG0000829	Praf.g_01845	Prbe.g_00276
OG0000830	Praf.g_01846	Prbe.g_00275
OG0000831	Praf.g_01849	Prbe.g_00273
OG0000832	Praf.g_00542	Prbe.g_00263
OG0000833	Praf.g_00534	Prbe.g_00254
OG0000834	Praf.g_00533	Prbe.g_00253
OG0000835	Praf.g_00532	Prbe.g_00252
OG0000836	Praf.g_00530	Prbe.g_00251
OG0000837	Praf.g_00529	Prbe.g_00250
OG0000838	Praf.g_00525	Prbe.g_00248
OG0000839	Praf.g_00524	Prbe.g_00247
OG0000840	Praf.g_00523	Prbe.g_00246
OG0000841	Praf.g_00522	Prbe.g_00245
OG0000842	Praf.g_00521	Prbe.g_00244
OG0000843	Praf.g_00520	Prbe.g_00243
OG0000844	Praf.g_00518	Prbe.g_00242
OG0000845	Praf.g_00517	Prbe.g_00241
OG0000846	Praf.g_00516	Prbe.g_00240
OG0000847	Praf.g_00515	Prbe.g_00239
OG0000848	Praf.g_00513	Prbe.g_00238
OG0000849	Praf.g_00512	Prbe.g_00237
OG0000850	Praf.g_00511	Prbe.g_00235
OG0000851	Praf.g_00508	Prbe.g_00234
OG0000852	Praf.g_00507	Prbe.g_00233
OG0000853	Praf.g_00502	Prbe.g_00227
OG0000854	Praf.g_00500	Prbe.g_00225
OG0000855	Praf.g_00499	Prbe.g_00224
OG0000856	Praf.g_01677	Prbe.g_00505
OG0000857	Praf.g_01546	Prbe.g_01237
OG0000858	Praf.g_00490	Prbe.g_00992
OG0000859	Praf.g_00489	Prbe.g_00991
OG0000860	Praf.g_00478	Prbe.g_00983
OG0000861	Praf.g_00477	Prbe.g_00982
OG0000862	Praf.g_00475	Prbe.g_00981
OG0000863	Praf.g_00472	Prbe.g_00979
OG0000864	Praf.g_00471	Prbe.g_00978
OG0000865	Praf.g_00470	Prbe.g_00977
OG0000866	Praf.g_00469	Prbe.g_00976
OG0000867	Praf.g_00468	Prbe.g_00975
OG0000868	Praf.g_00466	Prbe.g_00973
OG0000869	Praf.g_00463	Prbe.g_00970
OG0000870	Praf.g_00458	Prbe.g_00965
OG0000871	Praf.g_00457	Prbe.g_00964
OG0000872	Praf.g_00455	Prbe.g_00963
OG0000873	Praf.g_00452	Prbe.g_00960
OG0000874	Praf.g_00448	Prbe.g_00957
OG0000875	Praf.g_00447	Prbe.g_00956
OG0000876	Praf.g_00446	Prbe.g_00955
OG0000877	Praf.g_00443	Prbe.g_00953
OG0000878	Praf.g_00442	Prbe.g_00952
OG0000879	Praf.g_00441	Prbe.g_00951
OG0000880	Praf.g_00440	Prbe.g_00950
OG0000881	Praf.g_00434	Prbe.g_00946
OG0000882	Praf.g_00429	Prbe.g_00941
OG0000883	Praf.g_00427	Prbe.g_00939
OG0000884	Praf.g_00425	Prbe.g_00937
OG0000885	Praf.g_00424	Prbe.g_00936
OG0000886	Praf.g_00423	Prbe.g_00935
OG0000887	Praf.g_00422	Prbe.g_00934
OG0000888	Praf.g_00420	Prbe.g_00932
OG0000889	Praf.g_00418	Prbe.g_00930
OG0000890	Praf.g_00405	Prbe.g_00929
OG0000891	Praf.g_00404	Prbe.g_00928
OG0000892	Praf.g_00402	Prbe.g_00926
OG0000893	Praf.g_02202	Prbe.g_00922
OG0000894	Praf.g_02199	Prbe.g_00919
OG0000895	Praf.g_02195	Prbe.g_01111
OG0000896	Praf.g_02194	Prbe.g_01110
OG0000897	Praf.g_02192	Prbe.g_01108
OG0000898	Praf.g_02191	Prbe.g_01107
OG0000899	Praf.g_02190	Prbe.g_01106
OG0000900	Praf.g_02189	Prbe.g_01105
OG0000901	Praf.g_02185	Prbe.g_01102
OG0000902	Praf.g_02183	Prbe.g_01100
OG0000903	Praf.g_02170	Prbe.g_01096
OG0000904	Praf.g_02175	Prbe.g_01092
OG0000905	Praf.g_02177	Prbe.g_01098
OG0000906	Praf.g_02179	Prbe.g_01099
OG0000907	Praf.g_02163	Prbe.g_01089
OG0000908	Praf.g_02160	Prbe.g_01086
OG0000909	Praf.g_02159	Prbe.g_01085
OG0000910	Praf.g_02158	Prbe.g_01084
OG0000911	Praf.g_02156	Prbe.g_01082
OG0000912	Praf.g_02155	Prbe.g_01081
OG0000913	Praf.g_02154	Prbe.g_01080
OG0000914	Praf.g_02153	Prbe.g_01079
OG0000915	Praf.g_02152	Prbe.g_01078
OG0000916	Praf.g_02151	Prbe.g_00867
OG0000917	Praf.g_02150	Prbe.g_00866
OG0000918	Praf.g_02149	Prbe.g_00865
OG0000919	Praf.g_02148	Prbe.g_00864
OG0000920	Praf.g_02147	Prbe.g_00863
OG0000921	Praf.g_02146	Prbe.g_00862
OG0000922	Praf.g_02145	Prbe.g_00861
OG0000923	Praf.g_02141	Prbe.g_00857
OG0000924	Praf.g_02140	Prbe.g_00856
OG0000925	Praf.g_02139	Prbe.g_00855
OG0000926	Praf.g_02138	Prbe.g_00854
OG0000927	Praf.g_02136	Prbe.g_00852
OG0000928	Praf.g_02135	Prbe.g_00851
OG0000929	Praf.g_02134	Prbe.g_00850
OG0000930	Praf.g_02133	Prbe.g_00849
OG0000931	Praf.g_02132	Prbe.g_00848
OG0000932	Praf.g_02131	Prbe.g_00847
OG0000933	Praf.g_02126	Prbe.g_00843
OG0000934	Praf.g_02124	Prbe.g_00841
OG0000935	Praf.g_02123	Prbe.g_00840
OG0000936	Praf.g_02122	Prbe.g_00839
OG0000937	Praf.g_02121	Prbe.g_00838
OG0000938	Praf.g_02118	Prbe.g_00835
OG0000939	Praf.g_02117	Prbe.g_00834
OG0000940	Praf.g_02106	Prbe.g_00827
OG0000941	Praf.g_02104	Prbe.g_00825
OG0000942	Praf.g_02102	Prbe.g_00823
OG0000943	Praf.g_02101	Prbe.g_00822
OG0000944	Praf.g_02099	Prbe.g_00820
OG0000945	Praf.g_02097	Prbe.g_00819
OG0000946	Praf.g_02082	Prbe.g_00814
OG0000947	Praf.g_02079	Prbe.g_00812
OG0000948	Praf.g_02078	Prbe.g_00811
OG0000949	Praf.g_02075	Prbe.g_00808
OG0000950	Praf.g_02383	Prbe.g_00801
OG0000951	Praf.g_02388	Prbe.g_00797
OG0000952	Praf.g_02393	Prbe.g_00793
OG0000953	Praf.g_02397	Prbe.g_00789
OG0000954	Praf.g_00195	Prbe.g_00785
OG0000955	Praf.g_00194	Prbe.g_00784
OG0000956	Praf.g_00192	Prbe.g_00782
OG0000957	Praf.g_00180	Prbe.g_00776
OG0000958	Praf.g_00179	Prbe.g_00775
OG0000959	Praf.g_00175	Prbe.g_00771
OG0000960	Praf.g_00174	Prbe.g_00770
OG0000961	Praf.g_00165	Prbe.g_00767
OG0000962	Praf.g_00163	Prbe.g_00765
OG0000963	Praf.g_00157	Prbe.g_00761
OG0000964	Praf.g_00156	Prbe.g_00760
OG0000965	Praf.g_00155	Prbe.g_00759
OG0000966	Praf.g_00089	Prbe.g_00749
OG0000967	Praf.g_00082	Prbe.g_00753
OG0000968	Praf.g_00077	Prbe.g_00755
OG0000969	Praf.g_00075	Prbe.g_00756
OG0000970	Praf.g_00074	Prbe.g_01134
OG0000971	Praf.g_00072	Prbe.g_01135
OG0000972	Praf.g_00071	Prbe.g_01136
OG0000973	Praf.g_00070	Prbe.g_01137
OG0000974	Praf.g_00069	Prbe.g_01138
OG0000975	Praf.g_00068	Prbe.g_01139
OG0000976	Praf.g_00067	Prbe.g_01140
OG0000977	Praf.g_00064	Prbe.g_01141
OG0000978	Praf.g_00063	Prbe.g_01142
OG0000979	Praf.g_00060	Prbe.g_01145
OG0000980	Praf.g_00056	Prbe.g_01147
OG0000981	Praf.g_00053	Prbe.g_01150
OG0000982	Praf.g_02657	Prbe.g_01152
OG0000983	Praf.g_02658	Prbe.g_01153
OG0000984	Praf.g_02659	Prbe.g_01154
OG0000985	Praf.g_02663	Prbe.g_01157
OG0000986	Praf.g_02665	Prbe.g_01159
OG0000987	Praf.g_02667	Prbe.g_01160
OG0000988	Praf.g_02671	Prbe.g_01163
OG0000989	Praf.g_02680	Prbe.g_01167
OG0000990	Praf.g_02702	Prbe.g_01171
OG0000991	Praf.g_02716	Prbe.g_01172
OG0000992	Praf.g_02719	Prbe.g_01175
OG0000993	Praf.g_02720	Prbe.g_01176
OG0000994	Praf.g_02723	Prbe.g_01177
OG0000995	Praf.g_02730	Prbe.g_01181
OG0000996	Praf.g_02743	Prbe.g_01182
OG0000997	Praf.g_02753	Prbe.g_01185
OG0000998	Praf.g_02755	Prbe.g_01187
OG0000999	Praf.g_02756	Prbe.g_01188
OG0001000	Praf.g_02759	Prbe.g_01191
OG0001001	Praf.g_02764	Prbe.g_01194
OG0001002	Praf.g_02770	Prbe.g_01056
OG0001003	Praf.g_02772	Prbe.g_01057
OG0001004	Praf.g_02773	Prbe.g_01058
OG0001005	Praf.g_02775	Prbe.g_01059
OG0001006	Praf.g_02781	Prbe.g_01063
OG0001007	Praf.g_02783	Prbe.g_01065
OG0001008	Praf.g_01988	Prbe.g_01935
OG0001009	Praf.g_00032	Prbe.g_00127
OG0001010	Praf.g_00033	Prbe.g_00128
OG0001011	Praf.g_00035	Prbe.g_00130
OG0001012	Praf.g_02654	Prbe.g_00144
OG0001013	Praf.g_02603	Prbe.g_00151
OG0001014	Praf.g_02597	Prbe.g_00154
OG0001015	Praf.g_02596	Prbe.g_00156
OG0001016	Praf.g_00316	Prbe.g_00178
OG0001017	Praf.g_00310	Prbe.g_00182
OG0001018	Praf.g_00308	Prbe.g_00184
OG0001019	Praf.g_00296	Prbe.g_00193
OG0001020	Praf.g_00268	Prbe.g_01630
OG0001021	Praf.g_00264	Prbe.g_01631
OG0001022	Praf.g_00259	Prbe.g_01634
OG0001023	Praf.g_00258	Prbe.g_01635
OG0001024	Praf.g_00254	Prbe.g_01639
OG0001025	Praf.g_00247	Prbe.g_01646
OG0001026	Praf.g_00230	Prbe.g_01655
OG0001027	Praf.g_00225	Prbe.g_01656
OG0001028	Praf.g_00223	Prbe.g_01658
OG0001029	Praf.g_00221	Prbe.g_01659
OG0001030	Praf.g_02408	Prbe.g_01675
OG0001031	Praf.g_02497	Prbe.g_01735
OG0001032	Praf.g_02500	Prbe.g_01736
OG0001033	Praf.g_02533	Prbe.g_01757
OG0001034	Praf.g_00385	Prbe.g_01788
OG0001035	Praf.g_02243	Prbe.g_01808
OG0001036	Praf.g_02247	Prbe.g_01812
OG0001037	Praf.g_02249	Prbe.g_01813
OG0001038	Praf.g_02277	Prbe.g_01832
OG0001039	Praf.g_02280	Prbe.g_01835
OG0001040	Praf.g_02283	Prbe.g_01837
OG0001041	Praf.g_02288	Prbe.g_01842
OG0001042	Praf.g_02316	Prbe.g_01859
OG0001043	Praf.g_02318	Prbe.g_01860
OG0001044	Praf.g_02055	Prbe.g_01891
OG0001045	Praf.g_02044	Prbe.g_01900
OG0001046	Praf.g_00495	Prbe.g_01033
OG0001047	Praf.g_01986	Prbe.g_01937
OG0001048	Praf.g_01985	Prbe.g_01938
OG0001049	Praf.g_01982	Prbe.g_01940
OG0001050	Praf.g_01981	Prbe.g_01941
OG0001051	Praf.g_01980	Prbe.g_01942
OG0001052	Praf.g_01911	Prbe.g_00662
OG0001053	Praf.g_00598	Prbe.g_00650
OG0001054	Praf.g_00615	Prbe.g_00635
OG0001055	Praf.g_00636	Prbe.g_00616
OG0001056	Praf.g_00665	Prbe.g_00599
OG0001057	Praf.g_00675	Prbe.g_00594
OG0001058	Praf.g_00689	Prbe.g_00586
OG0001059	Praf.g_00693	Prbe.g_00582
OG0001060	Praf.g_00700	Prbe.g_00576
OG0001061	Praf.g_00717	Prbe.g_00561
OG0001062	Praf.g_00719	Prbe.g_00559
OG0001063	Praf.g_00723	Prbe.g_00557
OG0001064	Praf.g_00724	Prbe.g_00556
OG0001065	Praf.g_00725	Prbe.g_00555
OG0001066	Praf.g_00726	Prbe.g_00554
OG0001067	Praf.g_00728	Prbe.g_00553
OG0001068	Praf.g_00729	Prbe.g_00552
OG0001069	Praf.g_00730	Prbe.g_00551
OG0001070	Praf.g_00734	Prbe.g_00547
OG0001071	Praf.g_00735	Prbe.g_00546
OG0001072	Praf.g_00738	Prbe.g_00544
OG0001073	Praf.g_00758	Prbe.g_00530
OG0001074	Praf.g_01659	Prbe.g_00518
OG0001075	Praf.g_01661	Prbe.g_00517
OG0001076	Praf.g_01669	Prbe.g_00510
OG0001077	Praf.g_01680	Prbe.g_00504
OG0001078	Praf.g_01693	Prbe.g_01484
OG0001079	Praf.g_01713	Prbe.g_01472
OG0001080	Praf.g_01722	Prbe.g_01466
OG0001081	Praf.g_01728	Prbe.g_01464
OG0001082	Praf.g_01729	Prbe.g_01463
OG0001083	Praf.g_01737	Prbe.g_01458
OG0001084	Praf.g_01738	Prbe.g_01457
OG0001085	Praf.g_01749	Prbe.g_00444
OG0001086	Praf.g_01751	Prbe.g_00445
OG0001087	Praf.g_01225	Prbe.g_00463
OG0001088	Praf.g_01221	Prbe.g_00464
OG0001089	Praf.g_01124	Prbe.g_01205
OG0001090	Praf.g_01303	Prbe.g_01215
OG0001091	Praf.g_01305	Prbe.g_01437
OG0001092	Praf.g_01307	Prbe.g_01436
OG0001093	Praf.g_01311	Prbe.g_01431
OG0001094	Praf.g_01524	Prbe.g_01438
OG0001095	Praf.g_01543	Prbe.g_01235
OG0001096	Praf.g_01560	Prbe.g_01249
OG0001097	Praf.g_01602	Prbe.g_01269
OG0001098	Praf.g_01444	Prbe.g_01288
OG0001099	Praf.g_00222	Prbe.g_00110
OG0001100	Praf.g_01454	Prbe.g_00408
OG0001101	Praf.g_01455	Prbe.g_00411
OG0001102	Praf.g_01458	Prbe.g_00414
OG0001103	Praf.g_01460	Prbe.g_00416
OG0001104	Praf.g_01511	Prbe.g_00439
OG0001105	Praf.g_01506	Prbe.g_00443
OG0001106	Praf.g_01404	Prbe.g_01341
OG0001107	Praf.g_01394	Prbe.g_01348
OG0001108	Praf.g_01387	Prbe.g_01352
OG0001109	Praf.g_01385	Prbe.g_01353
OG0001110	Praf.g_01382	Prbe.g_01355
OG0001111	Praf.g_01380	Prbe.g_01356
OG0001112	Praf.g_01378	Prbe.g_01357
OG0001113	Praf.g_01377	Prbe.g_01358
OG0001114	Praf.g_01376	Prbe.g_01359
OG0001115	Praf.g_01374	Prbe.g_01361
OG0001116	Praf.g_01372	Prbe.g_01362
