Orthogroup	Praf	Pram
OG0000578	Praf.g_00755	Pram.g_00538
OG0000579	Praf.g_00756	Pram.g_00539
OG0000580	Praf.g_00757	Pram.g_00540
OG0000581	Praf.g_00761	Pram.g_00543
OG0000582	Praf.g_00765	Pram.g_00546
OG0000583	Praf.g_00766	Pram.g_00547
OG0000584	Praf.g_00767	Pram.g_00548
OG0000585	Praf.g_00769	Pram.g_00550
OG0000586	Praf.g_00771	Pram.g_00551
OG0000587	Praf.g_00773	Pram.g_00552
OG0000588	Praf.g_01663	Pram.g_00556
OG0000589	Praf.g_01666	Pram.g_00559
OG0000590	Praf.g_01667	Pram.g_00560
OG0000591	Praf.g_01674	Pram.g_00564
OG0000592	Praf.g_01675	Pram.g_00565
OG0000593	Praf.g_01688	Pram.g_01078
OG0000594	Praf.g_01689	Pram.g_01077
OG0000595	Praf.g_01690	Pram.g_01076
OG0000596	Praf.g_01695	Pram.g_01073
OG0000597	Praf.g_01698	Pram.g_01070
OG0000598	Praf.g_01699	Pram.g_01069
OG0000599	Praf.g_01709	Pram.g_01066
OG0000600	Praf.g_01710	Pram.g_01065
OG0000601	Praf.g_01711	Pram.g_01064
OG0000602	Praf.g_01716	Pram.g_01062
OG0000603	Praf.g_01717	Pram.g_01061
OG0000604	Praf.g_01718	Pram.g_01060
OG0000605	Praf.g_01720	Pram.g_01059
OG0000606	Praf.g_01727	Pram.g_01056
OG0000607	Praf.g_01730	Pram.g_01053
OG0000608	Praf.g_01731	Pram.g_01052
OG0000609	Praf.g_01733	Pram.g_01051
OG0000610	Praf.g_01741	Pram.g_01045
OG0000611	Praf.g_01744	Pram.g_01042
OG0000612	Praf.g_01745	Pram.g_01041
OG0000613	Praf.g_02344	Pram.g_00763
OG0000614	Praf.g_01207	Pram.g_00784
OG0000615	Praf.g_01489	Pram.g_00795
OG0000616	Praf.g_02767	Pram.g_01927
OG0000617	Praf.g_01308	Pram.g_01024
OG0000618	Praf.g_01309	Pram.g_01023
OG0000619	Praf.g_01310	Pram.g_01022
OG0000620	Praf.g_01314	Pram.g_01019
OG0000621	Praf.g_01315	Pram.g_01018
OG0000622	Praf.g_01316	Pram.g_01017
OG0000623	Praf.g_01317	Pram.g_01016
OG0000624	Praf.g_01318	Pram.g_01014
OG0000625	Praf.g_01319	Pram.g_01013
OG0000626	Praf.g_01320	Pram.g_01012
OG0000627	Praf.g_01441	Pram.g_01011
OG0000628	Praf.g_01440	Pram.g_01010
OG0000629	Praf.g_01437	Pram.g_01008
OG0000630	Praf.g_01433	Pram.g_01005
OG0000631	Praf.g_01429	Pram.g_00913
OG0000632	Praf.g_01428	Pram.g_00914
OG0000633	Praf.g_01427	Pram.g_00915
OG0000634	Praf.g_01526	Pram.g_00805
OG0000635	Praf.g_01527	Pram.g_00806
OG0000636	Praf.g_01529	Pram.g_00808
OG0000637	Praf.g_01531	Pram.g_00810
OG0000638	Praf.g_01532	Pram.g_00811
OG0000639	Praf.g_01533	Pram.g_00812
OG0000640	Praf.g_01534	Pram.g_00813
OG0000641	Praf.g_01538	Pram.g_00817
OG0000642	Praf.g_01539	Pram.g_00818
OG0000643	Praf.g_01540	Pram.g_00819
OG0000644	Praf.g_01541	Pram.g_00820
OG0000645	Praf.g_01542	Pram.g_00821
OG0000646	Praf.g_01545	Pram.g_00823
OG0000647	Praf.g_01547	Pram.g_00825
OG0000648	Praf.g_01549	Pram.g_00827
OG0000649	Praf.g_01550	Pram.g_00828
OG0000650	Praf.g_01551	Pram.g_00829
OG0000651	Praf.g_01552	Pram.g_00830
OG0000652	Praf.g_01553	Pram.g_00831
OG0000653	Praf.g_01557	Pram.g_00833
OG0000654	Praf.g_01558	Pram.g_00834
OG0000655	Praf.g_01559	Pram.g_00835
OG0000656	Praf.g_01562	Pram.g_00838
OG0000657	Praf.g_01592	Pram.g_00845
OG0000658	Praf.g_01594	Pram.g_00847
OG0000659	Praf.g_01595	Pram.g_00848
OG0000660	Praf.g_01599	Pram.g_00852
OG0000661	Praf.g_01601	Pram.g_00854
OG0000662	Praf.g_01603	Pram.g_00857
OG0000663	Praf.g_01606	Pram.g_00859
OG0000664	Praf.g_01607	Pram.g_00860
OG0000665	Praf.g_01620	Pram.g_00866
OG0000666	Praf.g_01622	Pram.g_00867
OG0000667	Praf.g_01629	Pram.g_00872
OG0000668	Praf.g_01339	Pram.g_00713
OG0000669	Praf.g_01638	Pram.g_00724
OG0000670	Praf.g_00961	Pram.g_00727
OG0000671	Praf.g_01456	Pram.g_00729
OG0000672	Praf.g_01459	Pram.g_00732
OG0000673	Praf.g_01462	Pram.g_00735
OG0000674	Praf.g_01464	Pram.g_00737
OG0000675	Praf.g_01465	Pram.g_00738
OG0000676	Praf.g_01467	Pram.g_00740
OG0000677	Praf.g_01469	Pram.g_00741
OG0000678	Praf.g_01475	Pram.g_00743
OG0000679	Praf.g_01494	Pram.g_00747
OG0000680	Praf.g_01495	Pram.g_00748
OG0000681	Praf.g_01497	Pram.g_00751
OG0000682	Praf.g_01498	Pram.g_00752
OG0000683	Praf.g_01499	Pram.g_00753
OG0000684	Praf.g_01512	Pram.g_00754
OG0000685	Praf.g_01510	Pram.g_00756
OG0000686	Praf.g_01509	Pram.g_00757
OG0000687	Praf.g_01508	Pram.g_00758
OG0000688	Praf.g_01515	Pram.g_01036
OG0000689	Praf.g_01516	Pram.g_01035
OG0000690	Praf.g_01517	Pram.g_01034
OG0000691	Praf.g_01519	Pram.g_01033
OG0000692	Praf.g_01520	Pram.g_01031
OG0000693	Praf.g_01522	Pram.g_01030
OG0000694	Praf.g_01523	Pram.g_01029
OG0000695	Praf.g_01425	Pram.g_00917
OG0000696	Praf.g_01424	Pram.g_00918
OG0000697	Praf.g_01422	Pram.g_00919
OG0000698	Praf.g_01419	Pram.g_00922
OG0000699	Praf.g_01417	Pram.g_00923
OG0000700	Praf.g_01416	Pram.g_00924
OG0000701	Praf.g_01415	Pram.g_00925
OG0000702	Praf.g_01408	Pram.g_00927
OG0000703	Praf.g_01407	Pram.g_00928
OG0000704	Praf.g_01405	Pram.g_00930
OG0000705	Praf.g_01399	Pram.g_00936
OG0000706	Praf.g_01398	Pram.g_00937
OG0000707	Praf.g_01397	Pram.g_00938
OG0000708	Praf.g_01395	Pram.g_00940
OG0000709	Praf.g_01388	Pram.g_00944
OG0000710	Praf.g_01383, Praf.g_01384	Pram.g_00947
OG0000711	Praf.g_01360	Pram.g_00963
OG0000712	Praf.g_01359	Pram.g_00964
OG0000713	Praf.g_01358	Pram.g_00965
OG0000714	Praf.g_01355	Pram.g_00966
OG0000715	Praf.g_01353	Pram.g_00968
OG0000716	Praf.g_01349	Pram.g_00970
OG0000717	Praf.g_01348	Pram.g_00971
OG0000718	Praf.g_01343	Pram.g_00973
OG0000719	Praf.g_01341	Pram.g_00975
OG0000720	Praf.g_01328	Pram.g_00986
OG0000721	Praf.g_01327	Pram.g_00990
OG0000722	Praf.g_01326	Pram.g_00991
OG0000723	Praf.g_01322	Pram.g_00995
OG0000724	Praf.g_01279	Pram.g_00893
OG0000725	Praf.g_01270	Pram.g_00887
OG0000726	Praf.g_01269	Pram.g_00886
OG0000727	Praf.g_01268	Pram.g_00885
OG0000728	Praf.g_01267	Pram.g_00883
OG0000729	Praf.g_00162	Pram.g_01208
OG0000730	Praf.g_02056	Pram.g_01182
OG0000731	Praf.g_02047	Pram.g_00335
OG0000733	Praf.g_02698	Pram.g_01547
OG0000734	Praf.g_00233	Pram.g_01156
OG0000735	Praf.g_00822	Pram.g_01154
OG0000736	Praf.g_00823	Pram.g_01153
OG0000737	Praf.g_00824	Pram.g_01152
OG0000738	Praf.g_00830	Pram.g_01148
OG0000739	Praf.g_00832	Pram.g_01147
OG0000740	Praf.g_00833	Pram.g_01146
OG0000741	Praf.g_00836	Pram.g_01144
OG0000742	Praf.g_00853	Pram.g_01141
OG0000743	Praf.g_00855	Pram.g_01139
OG0000744	Praf.g_00856	Pram.g_01137
OG0000745	Praf.g_00858	Pram.g_01136
OG0000746	Praf.g_00860	Pram.g_01134
OG0000747	Praf.g_00861	Pram.g_01133
OG0000748	Praf.g_00873	Pram.g_01129
OG0000749	Praf.g_00874	Pram.g_01128
OG0000750	Praf.g_00875	Pram.g_01127
OG0000751	Praf.g_00880	Pram.g_01124
OG0000752	Praf.g_00882	Pram.g_01122
OG0000753	Praf.g_00885	Pram.g_01119
OG0000754	Praf.g_00914	Pram.g_01117
OG0000755	Praf.g_00921	Pram.g_01111
OG0000756	Praf.g_00922	Pram.g_01110
OG0000757	Praf.g_00929	Pram.g_01103
OG0000758	Praf.g_00930	Pram.g_01102
OG0000759	Praf.g_00931	Pram.g_01101
OG0000760	Praf.g_00932	Pram.g_01100
OG0000761	Praf.g_00933	Pram.g_01099
OG0000762	Praf.g_00913	Pram.g_01098
OG0000763	Praf.g_00911	Pram.g_01096
OG0000764	Praf.g_00910	Pram.g_01095
OG0000765	Praf.g_00895	Pram.g_01087
OG0000766	Praf.g_00894	Pram.g_01086
OG0000767	Praf.g_00892	Pram.g_01084
OG0000768	Praf.g_00891	Pram.g_01083
OG0000769	Praf.g_00887	Pram.g_01081
OG0000770	Praf.g_00937	Pram.g_00570
OG0000771	Praf.g_01285	Pram.g_01254
OG0000772	Praf.g_00548	Pram.g_01569
OG0000773	Praf.g_00808	Pram.g_01221
OG0000774	Praf.g_00804	Pram.g_01223
OG0000775	Praf.g_00802	Pram.g_01225
OG0000776	Praf.g_00801	Pram.g_01226
OG0000777	Praf.g_00800	Pram.g_01227
OG0000778	Praf.g_00799	Pram.g_01228
OG0000779	Praf.g_00794	Pram.g_01232
OG0000780	Praf.g_00791	Pram.g_01233
OG0000781	Praf.g_00787	Pram.g_01236
OG0000782	Praf.g_00786	Pram.g_01237
OG0000783	Praf.g_00785	Pram.g_01238
OG0000784	Praf.g_00784	Pram.g_01239
OG0000785	Praf.g_00782	Pram.g_01241
OG0000786	Praf.g_00777	Pram.g_01244
OG0000787	Praf.g_00776	Pram.g_01245
OG0000788	Praf.g_01996	Pram.g_01271
OG0000789	Praf.g_01001	Pram.g_01281
OG0000790	Praf.g_00579	Pram.g_01463
OG0000791	Praf.g_00577	Pram.g_01461
OG0000792	Praf.g_00576	Pram.g_01460
OG0000793	Praf.g_00572	Pram.g_01456
OG0000794	Praf.g_00571	Pram.g_01455
OG0000795	Praf.g_00570	Pram.g_01454
OG0000796	Praf.g_00566	Pram.g_01450
OG0000797	Praf.g_00565	Pram.g_01449
OG0000798	Praf.g_02276	Pram.g_01444
OG0000799	Praf.g_01765	Pram.g_01398
OG0000800	Praf.g_01766	Pram.g_01397
OG0000801	Praf.g_01767	Pram.g_01396
OG0000802	Praf.g_01773	Pram.g_01394
OG0000803	Praf.g_01779	Pram.g_01392
OG0000804	Praf.g_01781	Pram.g_01391
OG0000805	Praf.g_01783	Pram.g_01389
OG0000806	Praf.g_01785	Pram.g_01387
OG0000807	Praf.g_01787	Pram.g_01386
OG0000808	Praf.g_01788	Pram.g_01385
OG0000809	Praf.g_01792	Pram.g_01383
OG0000810	Praf.g_01793	Pram.g_01382
OG0000811	Praf.g_01801	Pram.g_01375
OG0000812	Praf.g_01803	Pram.g_01373
OG0000813	Praf.g_01804	Pram.g_01372
OG0000814	Praf.g_01806	Pram.g_01370
OG0000815	Praf.g_01807	Pram.g_01369
OG0000816	Praf.g_01809	Pram.g_01367
OG0000817	Praf.g_01810	Pram.g_01366
OG0000818	Praf.g_01822	Pram.g_01361
OG0000819	Praf.g_01823	Pram.g_01360
OG0000820	Praf.g_01824	Pram.g_01359
OG0000821	Praf.g_01831	Pram.g_01355
OG0000822	Praf.g_01833	Pram.g_01354
OG0000823	Praf.g_01834	Pram.g_01353
OG0000824	Praf.g_01838	Pram.g_01350
OG0000825	Praf.g_01839	Pram.g_01349
OG0000826	Praf.g_01840	Pram.g_01348
OG0000827	Praf.g_01841	Pram.g_01347
OG0000828	Praf.g_01844	Pram.g_01344
OG0000829	Praf.g_01845	Pram.g_01343
OG0000830	Praf.g_01846	Pram.g_01342
OG0000831	Praf.g_01849	Pram.g_01340
OG0000832	Praf.g_00542	Pram.g_01330
OG0000833	Praf.g_00534	Pram.g_01321
OG0000834	Praf.g_00533	Pram.g_01320
OG0000835	Praf.g_00532	Pram.g_01319
OG0000836	Praf.g_00530	Pram.g_01318
OG0000837	Praf.g_00529	Pram.g_01317
OG0000838	Praf.g_00525	Pram.g_01314
OG0000839	Praf.g_00524	Pram.g_01313
OG0000840	Praf.g_00523	Pram.g_01312
OG0000841	Praf.g_00522	Pram.g_01311
OG0000842	Praf.g_00521	Pram.g_01310
OG0000843	Praf.g_00520	Pram.g_01309
OG0000844	Praf.g_00518	Pram.g_01308
OG0000845	Praf.g_00517	Pram.g_01307
OG0000846	Praf.g_00516	Pram.g_01306
OG0000847	Praf.g_00515	Pram.g_01305
OG0000848	Praf.g_00513	Pram.g_01304
OG0000849	Praf.g_00512	Pram.g_01303
OG0000850	Praf.g_00511	Pram.g_01301
OG0000851	Praf.g_00508	Pram.g_01300
OG0000852	Praf.g_00507	Pram.g_01299
OG0000853	Praf.g_00502	Pram.g_01294
OG0000854	Praf.g_00500	Pram.g_01292
OG0000855	Praf.g_00499	Pram.g_01291
OG0000856	Praf.g_01677	Pram.g_00567
OG0000857	Praf.g_01546	Pram.g_00824
OG0000858	Praf.g_00490	Pram.g_01625
OG0000859	Praf.g_00489	Pram.g_01626
OG0000860	Praf.g_00478	Pram.g_01634
OG0000861	Praf.g_00477	Pram.g_01635
OG0000862	Praf.g_00475	Pram.g_01636
OG0000863	Praf.g_00472	Pram.g_01638
OG0000864	Praf.g_00471	Pram.g_01639
OG0000865	Praf.g_00470	Pram.g_01640
OG0000866	Praf.g_00469	Pram.g_01641
OG0000867	Praf.g_00468	Pram.g_01642
OG0000868	Praf.g_00466	Pram.g_01644
OG0000869	Praf.g_00463	Pram.g_01647
OG0000870	Praf.g_00458	Pram.g_01652
OG0000871	Praf.g_00457	Pram.g_01653
OG0000872	Praf.g_00455	Pram.g_01654
OG0000873	Praf.g_00452	Pram.g_01657
OG0000874	Praf.g_00448	Pram.g_01660
OG0000875	Praf.g_00447	Pram.g_01662
OG0000876	Praf.g_00446	Pram.g_01663
OG0000877	Praf.g_00443	Pram.g_01665
OG0000878	Praf.g_00442	Pram.g_01666
OG0000879	Praf.g_00441	Pram.g_01667
OG0000880	Praf.g_00440	Pram.g_01668
OG0000881	Praf.g_00434	Pram.g_01672
OG0000882	Praf.g_00429	Pram.g_01677
OG0000883	Praf.g_00427	Pram.g_01679
OG0000884	Praf.g_00425	Pram.g_01681
OG0000885	Praf.g_00424	Pram.g_01682
OG0000886	Praf.g_00423	Pram.g_01683
OG0000887	Praf.g_00422	Pram.g_01684
OG0000888	Praf.g_00420	Pram.g_01686
OG0000889	Praf.g_00418	Pram.g_01688
OG0000890	Praf.g_00405	Pram.g_01689
OG0000891	Praf.g_00404	Pram.g_01690
OG0000892	Praf.g_00402	Pram.g_01691
OG0000893	Praf.g_02202	Pram.g_01695
OG0000894	Praf.g_02199	Pram.g_01698
OG0000895	Praf.g_02195	Pram.g_01702
OG0000896	Praf.g_02194	Pram.g_01703
OG0000897	Praf.g_02192	Pram.g_01705
OG0000898	Praf.g_02191	Pram.g_01706
OG0000899	Praf.g_02190	Pram.g_01707
OG0000900	Praf.g_02189	Pram.g_01708
OG0000901	Praf.g_02185	Pram.g_01711
OG0000902	Praf.g_02183	Pram.g_01713
OG0000903	Praf.g_02170	Pram.g_01717
OG0000904	Praf.g_02175	Pram.g_01722
OG0000905	Praf.g_02177	Pram.g_01715
OG0000906	Praf.g_02179	Pram.g_01714
OG0000907	Praf.g_02163	Pram.g_01727
OG0000908	Praf.g_02160	Pram.g_01730
OG0000909	Praf.g_02159	Pram.g_01731
OG0000910	Praf.g_02158	Pram.g_01732
OG0000911	Praf.g_02156	Pram.g_01734
OG0000912	Praf.g_02155	Pram.g_01735
OG0000913	Praf.g_02154	Pram.g_01736
OG0000914	Praf.g_02153	Pram.g_01737
OG0000915	Praf.g_02152	Pram.g_01738
OG0000916	Praf.g_02151	Pram.g_01739
OG0000917	Praf.g_02150	Pram.g_01740
OG0000918	Praf.g_02149	Pram.g_01741
OG0000919	Praf.g_02148	Pram.g_01742
OG0000920	Praf.g_02147	Pram.g_01743
OG0000921	Praf.g_02146	Pram.g_01744
OG0000922	Praf.g_02145	Pram.g_01745
OG0000923	Praf.g_02141	Pram.g_01749
OG0000924	Praf.g_02140	Pram.g_01750
OG0000925	Praf.g_02139	Pram.g_01751
OG0000926	Praf.g_02138	Pram.g_01752
OG0000927	Praf.g_02136	Pram.g_01754
OG0000928	Praf.g_02135	Pram.g_01755
OG0000929	Praf.g_02134	Pram.g_01756
OG0000930	Praf.g_02133	Pram.g_01757
OG0000931	Praf.g_02132	Pram.g_01758
OG0000932	Praf.g_02131	Pram.g_01759
OG0000933	Praf.g_02126	Pram.g_01763
OG0000934	Praf.g_02124	Pram.g_01765
OG0000935	Praf.g_02123	Pram.g_01766
OG0000936	Praf.g_02122	Pram.g_01767
OG0000937	Praf.g_02121	Pram.g_01768
OG0000938	Praf.g_02118	Pram.g_01771
OG0000939	Praf.g_02117	Pram.g_01772
OG0000940	Praf.g_02106	Pram.g_01779
OG0000941	Praf.g_02104	Pram.g_01781
OG0000942	Praf.g_02102	Pram.g_01783
OG0000943	Praf.g_02101	Pram.g_01784
OG0000944	Praf.g_02099	Pram.g_01786
OG0000945	Praf.g_02097	Pram.g_01787
OG0000946	Praf.g_02082	Pram.g_01793
OG0000947	Praf.g_02079	Pram.g_01795
OG0000948	Praf.g_02078	Pram.g_01796
OG0000949	Praf.g_02075	Pram.g_01799
OG0000950	Praf.g_02383	Pram.g_01806
OG0000951	Praf.g_02388	Pram.g_01810
OG0000952	Praf.g_02393	Pram.g_01814
OG0000953	Praf.g_02397	Pram.g_01818
OG0000954	Praf.g_00195	Pram.g_01822
OG0000955	Praf.g_00194	Pram.g_01823
OG0000956	Praf.g_00192	Pram.g_01825
OG0000957	Praf.g_00180	Pram.g_01831
OG0000958	Praf.g_00179	Pram.g_01832
OG0000959	Praf.g_00175	Pram.g_01836
OG0000960	Praf.g_00174	Pram.g_01837
OG0000961	Praf.g_00165	Pram.g_01840
OG0000962	Praf.g_00163	Pram.g_01842
OG0000963	Praf.g_00157	Pram.g_01846
OG0000964	Praf.g_00156	Pram.g_01847
OG0000965	Praf.g_00155	Pram.g_01848
OG0000966	Praf.g_00089	Pram.g_01854
OG0000967	Praf.g_00082	Pram.g_01858
OG0000968	Praf.g_00077	Pram.g_01860
OG0000969	Praf.g_00075	Pram.g_01861
OG0000970	Praf.g_00074	Pram.g_01862
OG0000971	Praf.g_00072	Pram.g_01863
OG0000972	Praf.g_00071	Pram.g_01864
OG0000973	Praf.g_00070	Pram.g_01865
OG0000974	Praf.g_00069	Pram.g_01866
OG0000975	Praf.g_00068	Pram.g_01867
OG0000976	Praf.g_00067	Pram.g_01868
OG0000977	Praf.g_00064	Pram.g_01869
OG0000978	Praf.g_00063	Pram.g_01870
OG0000979	Praf.g_00060	Pram.g_01873
OG0000980	Praf.g_00056	Pram.g_01875
OG0000981	Praf.g_00053	Pram.g_01878
OG0000982	Praf.g_02657	Pram.g_01880
OG0000983	Praf.g_02658	Pram.g_01881
OG0000984	Praf.g_02659	Pram.g_01882
OG0000985	Praf.g_02663	Pram.g_01885
OG0000986	Praf.g_02665	Pram.g_01887
OG0000987	Praf.g_02667	Pram.g_01888
OG0000988	Praf.g_02671	Pram.g_01891
OG0000989	Praf.g_02680	Pram.g_01895
OG0000990	Praf.g_02702	Pram.g_01900
OG0000991	Praf.g_02716	Pram.g_01901
OG0000992	Praf.g_02719	Pram.g_01904
OG0000993	Praf.g_02720	Pram.g_01905
OG0000994	Praf.g_02723	Pram.g_01906
OG0000995	Praf.g_02730	Pram.g_01910
OG0000996	Praf.g_02743	Pram.g_01911
OG0000997	Praf.g_02753	Pram.g_01913
OG0000998	Praf.g_02755	Pram.g_01915
OG0000999	Praf.g_02756	Pram.g_01916
OG0001000	Praf.g_02759	Pram.g_01919
OG0001001	Praf.g_02764	Pram.g_01924
OG0001002	Praf.g_02770	Pram.g_01929
OG0001003	Praf.g_02772	Pram.g_01930
OG0001004	Praf.g_02773	Pram.g_01931
OG0001005	Praf.g_02775	Pram.g_01932
OG0001006	Praf.g_02781	Pram.g_01936
OG0001007	Praf.g_02783	Pram.g_01938
OG0001008	Praf.g_01988	Pram.g_00372
OG0001009	Praf.g_00032	Pram.g_00014
OG0001010	Praf.g_00033	Pram.g_00015
OG0001011	Praf.g_00035	Pram.g_00016
OG0001012	Praf.g_02654	Pram.g_00028
OG0001013	Praf.g_02603	Pram.g_00035
OG0001014	Praf.g_02597	Pram.g_00038
OG0001015	Praf.g_02596	Pram.g_00039
OG0001016	Praf.g_00316	Pram.g_00058
OG0001017	Praf.g_00310	Pram.g_00062
OG0001018	Praf.g_00308	Pram.g_00064
OG0001019	Praf.g_00296	Pram.g_00073
OG0001020	Praf.g_00268	Pram.g_00074
OG0001021	Praf.g_00264	Pram.g_00075
OG0001022	Praf.g_00259	Pram.g_00078
OG0001023	Praf.g_00258	Pram.g_00079
OG0001024	Praf.g_00254	Pram.g_00082
OG0001025	Praf.g_00247	Pram.g_00089
OG0001026	Praf.g_00230	Pram.g_00097
OG0001027	Praf.g_00225	Pram.g_00098
OG0001028	Praf.g_00223	Pram.g_00100
OG0001029	Praf.g_00221	Pram.g_00101
OG0001030	Praf.g_02408	Pram.g_00117
OG0001031	Praf.g_02497	Pram.g_00171
OG0001032	Praf.g_02500	Pram.g_00172
OG0001033	Praf.g_02533	Pram.g_00193
OG0001034	Praf.g_00385	Pram.g_00223
OG0001035	Praf.g_02243	Pram.g_00243
OG0001036	Praf.g_02247	Pram.g_00247
OG0001037	Praf.g_02249	Pram.g_00248
OG0001038	Praf.g_02277	Pram.g_00266
OG0001039	Praf.g_02280	Pram.g_00269
OG0001040	Praf.g_02283	Pram.g_00271
OG0001041	Praf.g_02288	Pram.g_00276
OG0001042	Praf.g_02316	Pram.g_00293
OG0001043	Praf.g_02318	Pram.g_00294
OG0001044	Praf.g_02055	Pram.g_00327
OG0001045	Praf.g_02044	Pram.g_00337
OG0001046	Praf.g_00495	Pram.g_01537
OG0001047	Praf.g_01986	Pram.g_00374
OG0001048	Praf.g_01985	Pram.g_00375
OG0001049	Praf.g_01982	Pram.g_00377
OG0001050	Praf.g_01981	Pram.g_00378
OG0001051	Praf.g_01980	Pram.g_00379
OG0001052	Praf.g_01911	Pram.g_00407
OG0001053	Praf.g_00598	Pram.g_00419
OG0001054	Praf.g_00615	Pram.g_00434
OG0001055	Praf.g_00636	Pram.g_00454
OG0001056	Praf.g_00665	Pram.g_00474
OG0001057	Praf.g_00675	Pram.g_00478
OG0001058	Praf.g_00689	Pram.g_00486
OG0001059	Praf.g_00693	Pram.g_00490
OG0001060	Praf.g_00700	Pram.g_00497
OG0001061	Praf.g_00717	Pram.g_00512
OG0001062	Praf.g_00719	Pram.g_00514
OG0001063	Praf.g_00723	Pram.g_00516
OG0001064	Praf.g_00724	Pram.g_00517
OG0001065	Praf.g_00725	Pram.g_00518
OG0001066	Praf.g_00726	Pram.g_00519
OG0001067	Praf.g_00728	Pram.g_00520
OG0001068	Praf.g_00729	Pram.g_00521
OG0001069	Praf.g_00730	Pram.g_00522
OG0001070	Praf.g_00734	Pram.g_00524
OG0001071	Praf.g_00735	Pram.g_00525
OG0001072	Praf.g_00738	Pram.g_00527
OG0001073	Praf.g_00758	Pram.g_00541
OG0001074	Praf.g_01659	Pram.g_00553
OG0001075	Praf.g_01661	Pram.g_00554
OG0001076	Praf.g_01669	Pram.g_00562
OG0001077	Praf.g_01680	Pram.g_00568
OG0001078	Praf.g_01693	Pram.g_01074
OG0001079	Praf.g_01713	Pram.g_01063
OG0001080	Praf.g_01722	Pram.g_01057
OG0001081	Praf.g_01728	Pram.g_01055
OG0001082	Praf.g_01729	Pram.g_01054
OG0001083	Praf.g_01737	Pram.g_01049
OG0001084	Praf.g_01738	Pram.g_01048
OG0001085	Praf.g_01749	Pram.g_00760
OG0001086	Praf.g_01751	Pram.g_00761
OG0001087	Praf.g_01225	Pram.g_00779
OG0001088	Praf.g_01221	Pram.g_00780
OG0001089	Praf.g_01124	Pram.g_00791
OG0001090	Praf.g_01303	Pram.g_00802
OG0001091	Praf.g_01305	Pram.g_01027
OG0001092	Praf.g_01307	Pram.g_01026
OG0001093	Praf.g_01311	Pram.g_01021
OG0001094	Praf.g_01524	Pram.g_01028
OG0001095	Praf.g_01543	Pram.g_00822
OG0001096	Praf.g_01560	Pram.g_00836
OG0001097	Praf.g_01602	Pram.g_00855
OG0001098	Praf.g_01444	Pram.g_00876
OG0001099	Praf.g_00222	Pram.g_00717
OG0001100	Praf.g_01454	Pram.g_00726
OG0001101	Praf.g_01455	Pram.g_00728
OG0001102	Praf.g_01458	Pram.g_00731
OG0001103	Praf.g_01460	Pram.g_00733
OG0001104	Praf.g_01511	Pram.g_00755
OG0001105	Praf.g_01506	Pram.g_00759
OG0001106	Praf.g_01404	Pram.g_00931
OG0001107	Praf.g_01394	Pram.g_00941
OG0001108	Praf.g_01387	Pram.g_00945
OG0001109	Praf.g_01385	Pram.g_00946
OG0001110	Praf.g_01382	Pram.g_00948
OG0001111	Praf.g_01380	Pram.g_00949
OG0001112	Praf.g_01378	Pram.g_00950
OG0001113	Praf.g_01377	Pram.g_00951
OG0001114	Praf.g_01376	Pram.g_00952
OG0001115	Praf.g_01374	Pram.g_00954
OG0001116	Praf.g_01372	Pram.g_00955
OG0001117	Praf.g_01371	Pram.g_00956
OG0001118	Praf.g_01370	Pram.g_00957
OG0001119	Praf.g_01369	Pram.g_00958
OG0001120	Praf.g_01366	Pram.g_00959
OG0001122	Praf.g_01340	Pram.g_00976
OG0001123	Praf.g_01333	Pram.g_00981
OG0001124	Praf.g_01331	Pram.g_00983
OG0001125	Praf.g_01329	Pram.g_00985
OG0001126	Praf.g_01287	Pram.g_00899
OG0001127	Praf.g_01286	Pram.g_00898
OG0001128	Praf.g_01283	Pram.g_00896
OG0001129	Praf.g_01281	Pram.g_00895
OG0001130	Praf.g_01280	Pram.g_00894
OG0001131	Praf.g_01296	Pram.g_00356
OG0001132	Praf.g_01652	Pram.g_00683
OG0001133	Praf.g_01671	Pram.g_01469
OG0001134	Praf.g_02690	Pram.g_01546
OG0001135	Praf.g_02692	Pram.g_01549
OG0001136	Praf.g_00852	Pram.g_01143
OG0001137	Praf.g_00872	Pram.g_01130
OG0001138	Praf.g_00923	Pram.g_01109
OG0001139	Praf.g_00925	Pram.g_01107
OG0001140	Praf.g_00926	Pram.g_01106
OG0001141	Praf.g_00927	Pram.g_01105
OG0001142	Praf.g_00928	Pram.g_01104
OG0001143	Praf.g_00912	Pram.g_01097
OG0001144	Praf.g_00904	Pram.g_01092
OG0001145	Praf.g_00806	Pram.g_01222
OG0001146	Praf.g_00790	Pram.g_01234
OG0001147	Praf.g_01897	Pram.g_01475
OG0001148	Praf.g_00582	Pram.g_01466
OG0001149	Praf.g_00581	Pram.g_01465
OG0001150	Praf.g_00580	Pram.g_01464
OG0001151	Praf.g_00568	Pram.g_01452
OG0001152	Praf.g_00567	Pram.g_01451
OG0001153	Praf.g_01842	Pram.g_01346
OG0001154	Praf.g_01843	Pram.g_01345
OG0001155	Praf.g_00540	Pram.g_01328
OG0001156	Praf.g_00537	Pram.g_01325
OG0001157	Praf.g_01653	Pram.g_01324
OG0001158	Praf.g_00536	Pram.g_01323
OG0001159	Praf.g_00535	Pram.g_01322
OG0001160	Praf.g_00504	Pram.g_01296
OG0001161	Praf.g_01650	Pram.g_01577
