Orthogroup	Syaq	Syao
OG0000564	Syaq.g_01940	Syao.g_00853
OG0000565	Syaq.g_01943	Syao.g_00849
OG0000566	Syaq.g_01947	Syao.g_00845
OG0000567	Syaq.g_01951	Syao.g_00841
OG0000568	Syaq.g_01954	Syao.g_00839
OG0000569	Syaq.g_01955	Syao.g_00838
OG0000570	Syaq.g_01956	Syao.g_00837
OG0000571	Syaq.g_01960	Syao.g_00834
OG0000572	Syaq.g_01977	Syao.g_01033
OG0000573	Syaq.g_01985	Syao.g_01022
OG0000574	Syaq.g_01986	Syao.g_01021
OG0000575	Syaq.g_01991	Syao.g_01000
OG0000576	Syaq.g_01993	Syao.g_00996
OG0000577	Syaq.g_01994	Syao.g_00995
OG0000578	Syaq.g_01995	Syao.g_00994
OG0000579	Syaq.g_01996	Syao.g_00993
OG0000580	Syaq.g_01997	Syao.g_00992
OG0000581	Syaq.g_02003	Syao.g_01059
OG0000582	Syaq.g_02012	Syao.g_01204
OG0000583	Syaq.g_02013	Syao.g_01205
OG0000584	Syaq.g_02014	Syao.g_01206
OG0000585	Syaq.g_02017	Syao.g_01054
OG0000586	Syaq.g_02018	Syao.g_01055
OG0000587	Syaq.g_02020	Syao.g_01057
OG0000588	Syaq.g_02043	Syao.g_00406
OG0000589	Syaq.g_02057	Syao.g_01342
OG0000590	Syaq.g_02058	Syao.g_01341
OG0000591	Syaq.g_02066	Syao.g_01330
OG0000592	Syaq.g_02067	Syao.g_01329
OG0000593	Syaq.g_02078	Syao.g_00890
OG0000594	Syaq.g_02079	Syao.g_00891
OG0000595	Syaq.g_02080	Syao.g_00892
OG0000596	Syaq.g_02085	Syao.g_00897
OG0000597	Syaq.g_02088	Syao.g_00900
OG0000598	Syaq.g_02089	Syao.g_00901
OG0000599	Syaq.g_02096	Syao.g_00908
OG0000600	Syaq.g_02097	Syao.g_00909
OG0000601	Syaq.g_02098	Syao.g_00910
OG0000602	Syaq.g_02104	Syao.g_00914
OG0000603	Syaq.g_02105	Syao.g_00915
OG0000604	Syaq.g_02107	Syao.g_00918
OG0000606	Syaq.g_02231	Syao.g_00924
OG0000607	Syaq.g_02234	Syao.g_00927
OG0000608	Syaq.g_02235	Syao.g_00928
OG0000609	Syaq.g_02237	Syao.g_00930
OG0000610	Syaq.g_02244	Syao.g_00940
OG0000611	Syaq.g_02247	Syao.g_00943
OG0000612	Syaq.g_02248	Syao.g_00944
OG0000613	Syaq.g_00885	Syao.g_01979
OG0000614	Syaq.g_02588	Syao.g_00375
OG0000615	Syaq.g_02302	Syao.g_00978
OG0000616	Syaq.g_01168	Syao.g_02342
OG0000617	Syaq.g_00031	Syao.g_00486
OG0000618	Syaq.g_00032	Syao.g_00485
OG0000619	Syaq.g_00033	Syao.g_00484
OG0000620	Syaq.g_00038	Syao.g_00479
OG0000621	Syaq.g_00039	Syao.g_00478
OG0000622	Syaq.g_00040	Syao.g_00476
OG0000623	Syaq.g_00041	Syao.g_00475
OG0000624	Syaq.g_00042	Syao.g_00473
OG0000625	Syaq.g_00043	Syao.g_00472
OG0000626	Syaq.g_00044	Syao.g_00471
OG0000627	Syaq.g_02425	Syao.g_00567
OG0000628	Syaq.g_02426	Syao.g_00566
OG0000629	Syaq.g_02429	Syao.g_00590
OG0000630	Syaq.g_02433	Syao.g_00585
OG0000631	Syaq.g_02441	Syao.g_00644
OG0000632	Syaq.g_02442	Syao.g_00643
OG0000633	Syaq.g_02444	Syao.g_00642
OG0000634	Syaq.g_02336	Syao.g_00752
OG0000635	Syaq.g_02337	Syao.g_00753
OG0000636	Syaq.g_02339	Syao.g_00755
OG0000637	Syaq.g_02341	Syao.g_00757
OG0000638	Syaq.g_02342	Syao.g_00758
OG0000639	Syaq.g_02343	Syao.g_00759
OG0000640	Syaq.g_02344	Syao.g_00760
OG0000641	Syaq.g_02348	Syao.g_00764
OG0000642	Syaq.g_02349	Syao.g_00765
OG0000643	Syaq.g_02350	Syao.g_00767
OG0000644	Syaq.g_02351	Syao.g_00768
OG0000645	Syaq.g_02353	Syao.g_00770
OG0000646	Syaq.g_02356	Syao.g_00773
OG0000647	Syaq.g_02358	Syao.g_00775
OG0000648	Syaq.g_02360	Syao.g_00777
OG0000649	Syaq.g_02361	Syao.g_00778
OG0000650	Syaq.g_02362	Syao.g_00779
OG0000651	Syaq.g_02363	Syao.g_00780
OG0000652	Syaq.g_02364	Syao.g_00781
OG0000653	Syaq.g_02367	Syao.g_00783
OG0000654	Syaq.g_02368	Syao.g_00784
OG0000655	Syaq.g_02369	Syao.g_00785
OG0000656	Syaq.g_02372	Syao.g_00789
OG0000657	Syaq.g_02382	Syao.g_00435
OG0000658	Syaq.g_02385	Syao.g_00560
OG0000659	Syaq.g_02386	Syao.g_00559
OG0000660	Syaq.g_02390	Syao.g_00555
OG0000661	Syaq.g_02392	Syao.g_00553
OG0000662	Syaq.g_02394	Syao.g_00535
OG0000663	Syaq.g_02397	Syao.g_00532
OG0000664	Syaq.g_02400	Syao.g_00530
OG0000665	Syaq.g_02124	Syao.g_01436
OG0000666	Syaq.g_02117	Syao.g_02120
OG0000667	Syaq.g_02222	Syao.g_01375
OG0000668	Syaq.g_00068	Syao.g_02678
OG0000669	Syaq.g_02260	Syao.g_00955
OG0000670	Syaq.g_00079	Syao.g_00958
OG0000671	Syaq.g_02264	Syao.g_00960
OG0000672	Syaq.g_02267	Syao.g_00963
OG0000673	Syaq.g_02270	Syao.g_00966
OG0000674	Syaq.g_02272	Syao.g_00968
OG0000675	Syaq.g_02273	Syao.g_00969
OG0000676	Syaq.g_02275	Syao.g_00971
OG0000677	Syaq.g_02276	Syao.g_00972
OG0000678	Syaq.g_02282	Syao.g_00974
OG0000679	Syaq.g_02305	Syao.g_00981
OG0000680	Syaq.g_02306	Syao.g_00982
OG0000681	Syaq.g_02309	Syao.g_00985
OG0000682	Syaq.g_02310	Syao.g_00986
OG0000683	Syaq.g_02311	Syao.g_00987
OG0000684	Syaq.g_02315	Syao.g_00990
OG0000685	Syaq.g_02317	Syao.g_00733
OG0000686	Syaq.g_02318	Syao.g_00734
OG0000687	Syaq.g_02319	Syao.g_00735
OG0000688	Syaq.g_02325	Syao.g_00741
OG0000689	Syaq.g_02327	Syao.g_00743
OG0000690	Syaq.g_02328	Syao.g_00744
OG0000691	Syaq.g_02329	Syao.g_00745
OG0000692	Syaq.g_02330	Syao.g_00747
OG0000693	Syaq.g_02332	Syao.g_00748
OG0000694	Syaq.g_02333	Syao.g_00749
OG0000695	Syaq.g_02446	Syao.g_00639
OG0000696	Syaq.g_02447	Syao.g_00638
OG0000697	Syaq.g_02448	Syao.g_00636
OG0000698	Syaq.g_02451	Syao.g_00633
OG0000699	Syaq.g_02452	Syao.g_00631
OG0000700	Syaq.g_02453	Syao.g_00630
OG0000701	Syaq.g_02454	Syao.g_00629
OG0000702	Syaq.g_02467	Syao.g_00705
OG0000703	Syaq.g_02468	Syao.g_00693
OG0000704	Syaq.g_02470	Syao.g_00689
OG0000705	Syaq.g_02477	Syao.g_00682
OG0000706	Syaq.g_02478	Syao.g_00681
OG0000707	Syaq.g_02479	Syao.g_00680
OG0000708	Syaq.g_02482	Syao.g_00677
OG0000709	Syaq.g_02490	Syao.g_00670
OG0000710	Syaq.g_02494	Syao.g_00666
OG0000711	Syaq.g_02521	Syao.g_00815
OG0000712	Syaq.g_02523	Syao.g_00813
OG0000713	Syaq.g_02524	Syao.g_00812
OG0000714	Syaq.g_02527	Syao.g_00810
OG0000715	Syaq.g_02529	Syao.g_00808
OG0000716	Syaq.g_02533	Syao.g_00804
OG0000717	Syaq.g_02534	Syao.g_00803
OG0000718	Syaq.g_00072	Syao.g_00794
OG0000719	Syaq.g_00070	Syao.g_00444
OG0000720	Syaq.g_00057	Syao.g_00457
OG0000721	Syaq.g_00055	Syao.g_00459
OG0000722	Syaq.g_00054	Syao.g_00460
OG0000723	Syaq.g_00046	Syao.g_00469
OG0000724	Syaq.g_02685	Syao.g_00513
OG0000725	Syaq.g_02676	Syao.g_00385
OG0000726	Syaq.g_02675	Syao.g_00384
OG0000727	Syaq.g_02674	Syao.g_00383
OG0000728	Syaq.g_02672	Syao.g_00381
OG0000729	Syaq.g_01046	Syao.g_02190
OG0000730	Syaq.g_00561	Syao.g_01880
OG0000731	Syaq.g_00550	Syao.g_01868
OG0000732	Syaq.g_01098	Syao.g_02218
OG0000733	Syaq.g_01232	Syao.g_01427
OG0000734	Syaq.g_01479	Syao.g_02592
OG0000735	Syaq.g_00266	Syao.g_00140
OG0000736	Syaq.g_00265	Syao.g_00139
OG0000737	Syaq.g_00264	Syao.g_00138
OG0000738	Syaq.g_00258	Syao.g_00132
OG0000739	Syaq.g_00257	Syao.g_00131
OG0000740	Syaq.g_00256	Syao.g_00130
OG0000741	Syaq.g_00253	Syao.g_00127
OG0000742	Syaq.g_00250	Syao.g_00124
OG0000743	Syaq.g_00248	Syao.g_00217
OG0000744	Syaq.g_00247	Syao.g_00216
OG0000745	Syaq.g_00245	Syao.g_00213
OG0000746	Syaq.g_00242	Syao.g_00210
OG0000747	Syaq.g_00241	Syao.g_00208
OG0000748	Syaq.g_00227	Syao.g_00193
OG0000749	Syaq.g_00226	Syao.g_00192
OG0000750	Syaq.g_00225	Syao.g_00191
OG0000751	Syaq.g_00219	Syao.g_00185
OG0000752	Syaq.g_00217	Syao.g_00183
OG0000753	Syaq.g_00214	Syao.g_00180
OG0000754	Syaq.g_00209	Syao.g_00175
OG0000755	Syaq.g_00198	Syao.g_00021
OG0000756	Syaq.g_00197	Syao.g_00229
OG0000757	Syaq.g_00190	Syao.g_00252
OG0000758	Syaq.g_00189	Syao.g_00251
OG0000759	Syaq.g_00188	Syao.g_00250
OG0000760	Syaq.g_00187	Syao.g_00249
OG0000761	Syaq.g_00186	Syao.g_00248
OG0000762	Syaq.g_00183	Syao.g_00246
OG0000763	Syaq.g_00181	Syao.g_00242
OG0000764	Syaq.g_00180	Syao.g_00241
OG0000765	Syaq.g_00157	Syao.g_00267
OG0000766	Syaq.g_00156	Syao.g_00266
OG0000767	Syaq.g_00154	Syao.g_00264
OG0000768	Syaq.g_00153	Syao.g_00263
OG0000769	Syaq.g_00151	Syao.g_00261
OG0000770	Syaq.g_00148	Syao.g_00257
OG0000771	Syaq.g_02691	Syao.g_00506
OG0000772	Syaq.g_01887	Syao.g_01523
OG0000773	Syaq.g_00283	Syao.g_01447
OG0000774	Syaq.g_00288	Syao.g_01442
OG0000775	Syaq.g_00290	Syao.g_01440
OG0000776	Syaq.g_00291	Syao.g_01439
OG0000777	Syaq.g_00292	Syao.g_01438
OG0000778	Syaq.g_00293	Syao.g_01437
OG0000779	Syaq.g_00299	Syao.g_01469
OG0000780	Syaq.g_00304	Syao.g_01456
OG0000781	Syaq.g_00308	Syao.g_01452
OG0000782	Syaq.g_00309	Syao.g_01451
OG0000783	Syaq.g_00310	Syao.g_01450
OG0000784	Syaq.g_00311	Syao.g_01449
OG0000785	Syaq.g_00313	Syao.g_01481
OG0000786	Syaq.g_00328	Syao.g_01473
OG0000787	Syaq.g_00329	Syao.g_01472
OG0000788	Syaq.g_02099	Syao.g_00870
OG0000789	Syaq.g_02123	Syao.g_00623
OG0000790	Syaq.g_01758	Syao.g_00041, Syao.g_00315
OG0000791	Syaq.g_01756	Syao.g_00043
OG0000792	Syaq.g_01755	Syao.g_00044
OG0000793	Syaq.g_01750	Syao.g_02700
OG0000794	Syaq.g_01749	Syao.g_02703
OG0000795	Syaq.g_01748	Syao.g_02704
OG0000796	Syaq.g_01744	Syao.g_02708
OG0000797	Syaq.g_01743	Syao.g_02709
OG0000798	Syaq.g_00760	Syao.g_02066
OG0000799	Syaq.g_00341	Syao.g_01525
OG0000800	Syaq.g_00342	Syao.g_01526
OG0000801	Syaq.g_00343	Syao.g_01527
OG0000802	Syaq.g_00350	Syao.g_01531
OG0000803	Syaq.g_00353	Syao.g_01534
OG0000804	Syaq.g_00358	Syao.g_01537
OG0000805	Syaq.g_00360	Syao.g_01502
OG0000806	Syaq.g_00362	Syao.g_01504
OG0000807	Syaq.g_00364	Syao.g_01506
OG0000808	Syaq.g_00365	Syao.g_01507
OG0000809	Syaq.g_00369	Syao.g_01511
OG0000810	Syaq.g_00370	Syao.g_01482
OG0000811	Syaq.g_00378	Syao.g_01490
OG0000812	Syaq.g_00380	Syao.g_01492
OG0000813	Syaq.g_00381	Syao.g_01493
OG0000814	Syaq.g_00383	Syao.g_01495
OG0000815	Syaq.g_00384	Syao.g_01499
OG0000816	Syaq.g_00386	Syao.g_01471
OG0000817	Syaq.g_00387	Syao.g_01519
OG0000818	Syaq.g_00392	Syao.g_00062
OG0000819	Syaq.g_00393	Syao.g_00063
OG0000820	Syaq.g_00394	Syao.g_00064
OG0000821	Syaq.g_00400	Syao.g_00070
OG0000822	Syaq.g_00402	Syao.g_00072
OG0000823	Syaq.g_00403	Syao.g_00073
OG0000824	Syaq.g_00409	Syao.g_00079
OG0000825	Syaq.g_00410	Syao.g_00080
OG0000826	Syaq.g_00411	Syao.g_00081
OG0000827	Syaq.g_00412	Syao.g_00082
OG0000828	Syaq.g_00415	Syao.g_00085
OG0000829	Syaq.g_00416	Syao.g_00086
OG0000830	Syaq.g_00417	Syao.g_00087
OG0000831	Syaq.g_00419	Syao.g_00089
OG0000832	Syaq.g_01737	Syao.g_01696
OG0000833	Syaq.g_01725	Syao.g_01612
OG0000834	Syaq.g_01724	Syao.g_01610
OG0000835	Syaq.g_01723	Syao.g_01609
OG0000836	Syaq.g_01720	Syao.g_01606
OG0000837	Syaq.g_01719	Syao.g_01605
OG0000838	Syaq.g_01715	Syao.g_01601
OG0000839	Syaq.g_01714	Syao.g_01600
OG0000840	Syaq.g_01713	Syao.g_01599
OG0000841	Syaq.g_01712	Syao.g_01598
OG0000842	Syaq.g_01711	Syao.g_01597
OG0000843	Syaq.g_01710	Syao.g_01596
OG0000844	Syaq.g_01708	Syao.g_01594
OG0000845	Syaq.g_01707	Syao.g_01593
OG0000846	Syaq.g_01706	Syao.g_01592
OG0000847	Syaq.g_01705	Syao.g_01591
OG0000848	Syaq.g_01703	Syao.g_01589
OG0000849	Syaq.g_01702	Syao.g_01588
OG0000850	Syaq.g_01699	Syao.g_01585
OG0000851	Syaq.g_01696	Syao.g_01582
OG0000852	Syaq.g_01695	Syao.g_01581
OG0000853	Syaq.g_01691	Syao.g_01577
OG0000854	Syaq.g_01689	Syao.g_01575
OG0000855	Syaq.g_01688	Syao.g_01574
OG0000856	Syaq.g_02069	Syao.g_01327
OG0000857	Syaq.g_02357	Syao.g_00774
OG0000858	Syaq.g_01682	Syao.g_01567
OG0000859	Syaq.g_01681	Syao.g_01566
OG0000860	Syaq.g_01671	Syao.g_01552
OG0000861	Syaq.g_01670	Syao.g_01551
OG0000862	Syaq.g_01668	Syao.g_01542
OG0000863	Syaq.g_01665	Syao.g_01540
OG0000864	Syaq.g_01664	Syao.g_01017
OG0000866	Syaq.g_01662	Syao.g_01686
OG0000867	Syaq.g_01661	Syao.g_01685
OG0000868	Syaq.g_01659	Syao.g_01682
OG0000869	Syaq.g_01656	Syao.g_01677
OG0000870	Syaq.g_01651	Syao.g_01672
OG0000871	Syaq.g_01650	Syao.g_01671
OG0000872	Syaq.g_01644	Syao.g_01665
OG0000873	Syaq.g_01641	Syao.g_01662
OG0000874	Syaq.g_01637	Syao.g_01660
OG0000875	Syaq.g_01633	Syao.g_01658
OG0000876	Syaq.g_01631	Syao.g_00536
OG0000877	Syaq.g_01628	Syao.g_01654
OG0000878	Syaq.g_01627	Syao.g_01653
OG0000879	Syaq.g_01626	Syao.g_01652
OG0000880	Syaq.g_01625	Syao.g_01651
OG0000881	Syaq.g_01621	Syao.g_01647
OG0000882	Syaq.g_01616	Syao.g_01642
OG0000883	Syaq.g_01613	Syao.g_01638
OG0000884	Syaq.g_01611	Syao.g_01636
OG0000885	Syaq.g_01610	Syao.g_01635
OG0000886	Syaq.g_01609	Syao.g_01634
OG0000887	Syaq.g_01608	Syao.g_01633
OG0000888	Syaq.g_01606	Syao.g_01631
OG0000889	Syaq.g_01604	Syao.g_01629
OG0000890	Syaq.g_01597	Syao.g_01626
OG0000891	Syaq.g_01596	Syao.g_01625
OG0000892	Syaq.g_01594	Syao.g_01695
OG0000893	Syaq.g_00695	Syao.g_01934
OG0000894	Syaq.g_00692	Syao.g_01937
OG0000895	Syaq.g_00688	Syao.g_01916
OG0000896	Syaq.g_00687	Syao.g_01917
OG0000897	Syaq.g_00685	Syao.g_01919
OG0000898	Syaq.g_00684	Syao.g_01920
OG0000899	Syaq.g_00683	Syao.g_01921
OG0000900	Syaq.g_00682	Syao.g_01922
OG0000901	Syaq.g_00677	Syao.g_01927
OG0000902	Syaq.g_00671	Syao.g_01929
OG0000903	Syaq.g_00655	Syao.g_01798
OG0000904	Syaq.g_00660	Syao.g_01804
OG0000905	Syaq.g_00666	Syao.g_01862
OG0000906	Syaq.g_00669	Syao.g_01931
OG0000907	Syaq.g_00653	Syao.g_01796
OG0000908	Syaq.g_00650	Syao.g_01793
OG0000909	Syaq.g_00649	Syao.g_01792
OG0000910	Syaq.g_00648	Syao.g_01791
OG0000911	Syaq.g_00646	Syao.g_01789
OG0000912	Syaq.g_00645	Syao.g_01788
OG0000913	Syaq.g_00644	Syao.g_01787
OG0000914	Syaq.g_00643	Syao.g_01786
OG0000915	Syaq.g_00641	Syao.g_01784
OG0000916	Syaq.g_00640	Syao.g_01783
OG0000917	Syaq.g_00639	Syao.g_01782
OG0000918	Syaq.g_00638	Syao.g_01781
OG0000919	Syaq.g_00637	Syao.g_01780
OG0000920	Syaq.g_00636	Syao.g_01779
OG0000921	Syaq.g_00635	Syao.g_01778
OG0000922	Syaq.g_00634	Syao.g_01777
OG0000923	Syaq.g_00630	Syao.g_01772
OG0000924	Syaq.g_00629	Syao.g_01771
OG0000925	Syaq.g_00628	Syao.g_01770
OG0000926	Syaq.g_00627	Syao.g_01769
OG0000927	Syaq.g_00625	Syao.g_01767
OG0000928	Syaq.g_00624	Syao.g_01766
OG0000929	Syaq.g_00623	Syao.g_01765
OG0000930	Syaq.g_00622	Syao.g_01764
OG0000931	Syaq.g_00621	Syao.g_01763
OG0000932	Syaq.g_00620	Syao.g_01762
OG0000933	Syaq.g_00614	Syao.g_01811
OG0000934	Syaq.g_00612	Syao.g_01809
OG0000935	Syaq.g_00611	Syao.g_01808
OG0000936	Syaq.g_00610	Syao.g_01843
OG0000937	Syaq.g_00609	Syao.g_01842
OG0000938	Syaq.g_00606	Syao.g_01839
OG0000939	Syaq.g_00604	Syao.g_01838
OG0000940	Syaq.g_00597	Syao.g_01830
OG0000941	Syaq.g_00595	Syao.g_01828
OG0000942	Syaq.g_00593	Syao.g_01826
OG0000943	Syaq.g_00592	Syao.g_01824
OG0000944	Syaq.g_00590	Syao.g_01822
OG0000945	Syaq.g_00588	Syao.g_01821
OG0000946	Syaq.g_00580	Syao.g_01852
OG0000947	Syaq.g_00577	Syao.g_01849
OG0000948	Syaq.g_00576	Syao.g_01848
OG0000949	Syaq.g_00971	Syao.g_01970
OG0000950	Syaq.g_00984	Syao.g_01957
OG0000951	Syaq.g_00991	Syao.g_02262
OG0000952	Syaq.g_01002	Syao.g_02266
OG0000953	Syaq.g_01006	Syao.g_02130
OG0000954	Syaq.g_01012	Syao.g_02135
OG0000955	Syaq.g_01013	Syao.g_02136
OG0000956	Syaq.g_01015	Syao.g_02138
OG0000957	Syaq.g_01026	Syao.g_01951
OG0000958	Syaq.g_01027	Syao.g_01950
OG0000959	Syaq.g_01031	Syao.g_01947
OG0000960	Syaq.g_01032	Syao.g_01946
OG0000961	Syaq.g_01043	Syao.g_02496
OG0000962	Syaq.g_01045	Syao.g_02191
OG0000963	Syaq.g_01049	Syao.g_02186
OG0000964	Syaq.g_01050	Syao.g_02185
OG0000965	Syaq.g_01051	Syao.g_02184
OG0000966	Syaq.g_01060	Syao.g_02172
OG0000967	Syaq.g_01067	Syao.g_02167
OG0000968	Syaq.g_01071	Syao.g_02199
OG0000969	Syaq.g_01078	Syao.g_02200
OG0000970	Syaq.g_01079	Syao.g_02201
OG0000971	Syaq.g_01081	Syao.g_02203
OG0000972	Syaq.g_01082	Syao.g_02204
OG0000973	Syaq.g_01083	Syao.g_02205
OG0000974	Syaq.g_01084	Syao.g_02206
OG0000975	Syaq.g_01085	Syao.g_02207
OG0000976	Syaq.g_01086	Syao.g_02208
OG0000977	Syaq.g_01088	Syao.g_02210
OG0000978	Syaq.g_01091	Syao.g_02211
OG0000979	Syaq.g_01094	Syao.g_02214
OG0000980	Syaq.g_01097	Syao.g_02217
OG0000981	Syaq.g_01100	Syao.g_02220
OG0000982	Syaq.g_01263	Syao.g_02437
OG0000983	Syaq.g_01262	Syao.g_02438
OG0000984	Syaq.g_01261	Syao.g_02439
OG0000985	Syaq.g_01257	Syao.g_02443
OG0000986	Syaq.g_01253	Syao.g_02445
OG0000987	Syaq.g_01251	Syao.g_02447
OG0000988	Syaq.g_01245	Syao.g_02452
OG0000989	Syaq.g_01239	Syao.g_02368
OG0000990	Syaq.g_01229	Syao.g_02362
OG0000991	Syaq.g_01225	Syao.g_02354
OG0000992	Syaq.g_01222	Syao.g_02279
OG0000993	Syaq.g_01221	Syao.g_02280
OG0000994	Syaq.g_01218	Syao.g_02283
OG0000995	Syaq.g_01212	Syao.g_02287
OG0000996	Syaq.g_01193	Syao.g_02305
OG0000997	Syaq.g_01184	Syao.g_02326
OG0000998	Syaq.g_01182	Syao.g_02328
OG0000999	Syaq.g_01181	Syao.g_02329
OG0001000	Syaq.g_01177	Syao.g_02333
OG0001001	Syaq.g_01172	Syao.g_02338
OG0001002	Syaq.g_01165	Syao.g_02345
OG0001003	Syaq.g_01163	Syao.g_02347
OG0001004	Syaq.g_01162	Syao.g_02348
OG0001005	Syaq.g_01161	Syao.g_02194
OG0001006	Syaq.g_01152	Syao.g_02159
OG0001007	Syaq.g_01150	Syao.g_02161
OG0001008	Syaq.g_00500	Syao.g_01737
OG0001009	Syaq.g_01118	Syao.g_02239
OG0001010	Syaq.g_01117	Syao.g_02238
OG0001011	Syaq.g_01115	Syao.g_02236
OG0001012	Syaq.g_01267	Syao.g_00322
OG0001013	Syaq.g_01289	Syao.g_02413
OG0001014	Syaq.g_01295	Syao.g_02407
OG0001015	Syaq.g_01296	Syao.g_02406
OG0001016	Syaq.g_01554	Syao.g_02622
OG0001017	Syaq.g_01548	Syao.g_02628
OG0001018	Syaq.g_01546	Syao.g_02630
OG0001019	Syaq.g_01524	Syao.g_02654
OG0001020	Syaq.g_01510	Syao.g_02663
OG0001021	Syaq.g_01506	Syao.g_02666
OG0001022	Syaq.g_01501	Syao.g_02670
OG0001023	Syaq.g_01500	Syao.g_02671
OG0001024	Syaq.g_01496	Syao.g_01018
OG0001025	Syaq.g_01490	Syao.g_02597
OG0001026	Syaq.g_01477	Syao.g_02594
OG0001027	Syaq.g_01474	Syao.g_02564
OG0001028	Syaq.g_01472	Syao.g_02568
OG0001029	Syaq.g_01470	Syao.g_02570
OG0001030	Syaq.g_01450	Syao.g_02545
OG0001031	Syaq.g_01378	Syao.g_02528
OG0001032	Syaq.g_01376	Syao.g_02530
OG0001033	Syaq.g_01344	Syao.g_01016
OG0001034	Syaq.g_01579	Syao.g_01704
OG0001035	Syaq.g_00726	Syao.g_02101
OG0001036	Syaq.g_00731	Syao.g_02096
OG0001037	Syaq.g_00733	Syao.g_02094
OG0001038	Syaq.g_00761	Syao.g_02065
OG0001039	Syaq.g_00764	Syao.g_02062
OG0001040	Syaq.g_00767	Syao.g_02059
OG0001041	Syaq.g_00772	Syao.g_02055
OG0001042	Syaq.g_00858	Syao.g_02032
OG0001044	Syaq.g_00560	Syao.g_01878
OG0001045	Syaq.g_00547	Syao.g_01865
OG0001046	Syaq.g_02509	Syao.g_00827
OG0001047	Syaq.g_00498	Syao.g_01739
OG0001048	Syaq.g_00497	Syao.g_01740
OG0001049	Syaq.g_00494	Syao.g_01616
OG0001050	Syaq.g_00493	Syao.g_01618
OG0001051	Syaq.g_00492	Syao.g_01619
OG0001052	Syaq.g_00446	Syao.g_02686
OG0001053	Syaq.g_01775	Syao.g_00025
OG0001054	Syaq.g_01794	Syao.g_00104
OG0001055	Syaq.g_01815	Syao.g_00156
OG0001056	Syaq.g_01843	Syao.g_01417
OG0001057	Syaq.g_00334	Syao.g_00879
OG0001058	Syaq.g_01931	Syao.g_00862
OG0001059	Syaq.g_01935	Syao.g_00858
OG0001060	Syaq.g_01941	Syao.g_00852
OG0001062	Syaq.g_01963	Syao.g_01050
OG0001063	Syaq.g_01968	Syao.g_01042
OG0001064	Syaq.g_01969	Syao.g_01041
OG0001065	Syaq.g_01970	Syao.g_01040
OG0001066	Syaq.g_01971	Syao.g_01039
OG0001067	Syaq.g_01972	Syao.g_01038
OG0001068	Syaq.g_01973	Syao.g_01037
OG0001069	Syaq.g_01974	Syao.g_01036
OG0001070	Syaq.g_01978	Syao.g_01032
OG0001071	Syaq.g_01979	Syao.g_01031
OG0001072	Syaq.g_01983	Syao.g_01027
OG0001073	Syaq.g_01998	Syao.g_00991
OG0001074	Syaq.g_02132	Syao.g_00392
OG0001075	Syaq.g_02025	Syao.g_00391
OG0001076	Syaq.g_02060	Syao.g_01339
OG0001077	Syaq.g_02071	Syao.g_01323
OG0001078	Syaq.g_02083	Syao.g_00895
OG0001079	Syaq.g_02100	Syao.g_00911
OG0001081	Syaq.g_02232	Syao.g_00925
OG0001082	Syaq.g_02233	Syao.g_00926
OG0001083	Syaq.g_02240	Syao.g_00934
OG0001084	Syaq.g_02241	Syao.g_00935
OG0001085	Syaq.g_02251	Syao.g_00947
OG0001086	Syaq.g_02253	Syao.g_00949
OG0001087	Syaq.g_02574	Syao.g_01419
OG0001088	Syaq.g_02576	Syao.g_00211
OG0001089	Syaq.g_02604	Syao.g_00376
OG0001090	Syaq.g_00024	Syao.g_00494
OG0001091	Syaq.g_00027	Syao.g_00491
OG0001092	Syaq.g_00029	Syao.g_00489
OG0001093	Syaq.g_00035	Syao.g_00482
OG0001094	Syaq.g_02334	Syao.g_00750
OG0001095	Syaq.g_02354	Syao.g_00771
OG0001096	Syaq.g_02370	Syao.g_00786
OG0001097	Syaq.g_02393	Syao.g_00552
OG0001098	Syaq.g_02415	Syao.g_00731
OG0001099	Syaq.g_01471	Syao.g_02569
OG0001100	Syaq.g_02262	Syao.g_00957
OG0001101	Syaq.g_02263	Syao.g_00959
OG0001102	Syaq.g_02266	Syao.g_00962
OG0001103	Syaq.g_02268	Syao.g_00964
OG0001105	Syaq.g_02320	Syao.g_00736
OG0001106	Syaq.g_02471	Syao.g_00688
OG0001108	Syaq.g_02491	Syao.g_00669
OG0001109	Syaq.g_02493	Syao.g_00667
OG0001110	Syaq.g_02495	Syao.g_00665
OG0001111	Syaq.g_02497	Syao.g_00663
OG0001112	Syaq.g_02499	Syao.g_00661
OG0001113	Syaq.g_02539	Syao.g_00660
OG0001114	Syaq.g_02500	Syao.g_00659
OG0001115	Syaq.g_02504	Syao.g_00832
OG0001116	Syaq.g_02506	Syao.g_00830
OG0001117	Syaq.g_02507	Syao.g_00829
OG0001118	Syaq.g_02508	Syao.g_00828
OG0001119	Syaq.g_02510	Syao.g_00826
OG0001120	Syaq.g_02514	Syao.g_00822
OG0001121	Syaq.g_01919	Syao.g_01294
OG0001122	Syaq.g_00069	Syao.g_00445
OG0001123	Syaq.g_00061	Syao.g_00451
OG0001124	Syaq.g_00060	Syao.g_00453
OG0001125	Syaq.g_00058	Syao.g_00456
OG0001126	Syaq.g_02693	Syao.g_00504
OG0001127	Syaq.g_02692	Syao.g_00505
OG0001128	Syaq.g_02689	Syao.g_00508
OG0001129	Syaq.g_02687	Syao.g_00510
