Orthogroup	Syaq	Syal
OG0000560	Syaq.g_01936	Syal.g_02807
OG0000561	Syaq.g_01937	Syal.g_02806
OG0000562	Syaq.g_01938	Syal.g_02805
OG0000563	Syaq.g_01939	Syal.g_02804
OG0000564	Syaq.g_01940	Syal.g_02803
OG0000565	Syaq.g_01943	Syal.g_02799
OG0000566	Syaq.g_01947	Syal.g_02795
OG0000567	Syaq.g_01951	Syal.g_02791
OG0000568	Syaq.g_01954	Syal.g_02789
OG0000569	Syaq.g_01955	Syal.g_02788
OG0000570	Syaq.g_01956	Syal.g_02787
OG0000571	Syaq.g_01960	Syal.g_02784
OG0000572	Syaq.g_01977	Syal.g_02767
OG0000573	Syaq.g_01985	Syal.g_02759
OG0000574	Syaq.g_01986	Syal.g_02758
OG0000575	Syaq.g_01991	Syal.g_02753
OG0000576	Syaq.g_01993	Syal.g_02751
OG0000577	Syaq.g_01994	Syal.g_02750
OG0000578	Syaq.g_01995	Syal.g_02749
OG0000579	Syaq.g_01996	Syal.g_02748
OG0000580	Syaq.g_01997	Syal.g_02747
OG0000581	Syaq.g_02003	Syal.g_02741
OG0000582	Syaq.g_02012	Syal.g_02736
OG0000583	Syaq.g_02013	Syal.g_02735
OG0000584	Syaq.g_02014	Syal.g_02734
OG0000585	Syaq.g_02017	Syal.g_02731
OG0000586	Syaq.g_02018	Syal.g_02730
OG0000587	Syaq.g_02020	Syal.g_02728
OG0000588	Syaq.g_02043	Syal.g_02717
OG0000589	Syaq.g_02057	Syal.g_02714
OG0000590	Syaq.g_02058	Syal.g_02713
OG0000591	Syaq.g_02066	Syal.g_02707
OG0000592	Syaq.g_02067	Syal.g_02706
OG0000593	Syaq.g_02078	Syal.g_02640
OG0000594	Syaq.g_02079	Syal.g_02639
OG0000595	Syaq.g_02080	Syal.g_02638
OG0000596	Syaq.g_02085	Syal.g_02633
OG0000597	Syaq.g_02088	Syal.g_02630
OG0000598	Syaq.g_02089	Syal.g_02629
OG0000599	Syaq.g_02096	Syal.g_02622
OG0000600	Syaq.g_02097	Syal.g_02621
OG0000601	Syaq.g_02098	Syal.g_02620
OG0000602	Syaq.g_02104	Syal.g_02615
OG0000603	Syaq.g_02105	Syal.g_02614
OG0000604	Syaq.g_02107	Syal.g_02612
OG0000605	Syaq.g_02151	Syal.g_02516
OG0000606	Syaq.g_02231	Syal.g_02174
OG0000607	Syaq.g_02234	Syal.g_02177
OG0000608	Syaq.g_02235	Syal.g_02178
OG0000609	Syaq.g_02237	Syal.g_02180
OG0000610	Syaq.g_02244	Syal.g_02198
OG0000611	Syaq.g_02247	Syal.g_02201
OG0000612	Syaq.g_02248	Syal.g_02202
OG0000613	Syaq.g_00885	Syal.g_01325
OG0000614	Syaq.g_02588	Syal.g_01794
OG0000615	Syaq.g_02302	Syal.g_02256
OG0000616	Syaq.g_01168	Syal.g_00079
OG0000617	Syaq.g_00031	Syal.g_01866
OG0000618	Syaq.g_00032	Syal.g_01867
OG0000619	Syaq.g_00033	Syal.g_02417
OG0000620	Syaq.g_00038	Syal.g_02422
OG0000621	Syaq.g_00039	Syal.g_02423
OG0000622	Syaq.g_00040	Syal.g_02424
OG0000623	Syaq.g_00041	Syal.g_02425
OG0000624	Syaq.g_00042	Syal.g_02427
OG0000625	Syaq.g_00043	Syal.g_02428
OG0000626	Syaq.g_00044	Syal.g_02429
OG0000627	Syaq.g_02425	Syal.g_02048
OG0000628	Syaq.g_02426	Syal.g_02047
OG0000629	Syaq.g_02429	Syal.g_02044
OG0000630	Syaq.g_02433	Syal.g_02040
OG0000631	Syaq.g_02441	Syal.g_02031
OG0000632	Syaq.g_02442	Syal.g_02030
OG0000633	Syaq.g_02444	Syal.g_02029
OG0000634	Syaq.g_02336	Syal.g_02410
OG0000635	Syaq.g_02337	Syal.g_02411
OG0000636	Syaq.g_02339	Syal.g_02413
OG0000637	Syaq.g_02341	Syal.g_02415
OG0000638	Syaq.g_02342	Syal.g_02416
OG0000639	Syaq.g_02343	Syal.g_01868
OG0000640	Syaq.g_02344	Syal.g_01869
OG0000641	Syaq.g_02348	Syal.g_01873
OG0000642	Syaq.g_02349	Syal.g_01874
OG0000643	Syaq.g_02350	Syal.g_01875
OG0000644	Syaq.g_02351	Syal.g_01876
OG0000645	Syaq.g_02353	Syal.g_01878
OG0000646	Syaq.g_02356	Syal.g_01881
OG0000647	Syaq.g_02358	Syal.g_01883
OG0000648	Syaq.g_02360	Syal.g_02438
OG0000649	Syaq.g_02361	Syal.g_02439
OG0000650	Syaq.g_02362	Syal.g_02440
OG0000651	Syaq.g_02363	Syal.g_02441
OG0000652	Syaq.g_02364	Syal.g_02442
OG0000653	Syaq.g_02367	Syal.g_02444
OG0000654	Syaq.g_02368	Syal.g_02445
OG0000655	Syaq.g_02369	Syal.g_02446
OG0000656	Syaq.g_02372	Syal.g_02449
OG0000657	Syaq.g_02382	Syal.g_02460
OG0000658	Syaq.g_02385	Syal.g_02465
OG0000659	Syaq.g_02386	Syal.g_02466
OG0000660	Syaq.g_02390	Syal.g_02470
OG0000661	Syaq.g_02392	Syal.g_02472
OG0000662	Syaq.g_02394	Syal.g_02474
OG0000663	Syaq.g_02397	Syal.g_02477
OG0000664	Syaq.g_02400	Syal.g_02478
OG0000665	Syaq.g_02124	Syal.g_02593
OG0000666	Syaq.g_02117	Syal.g_02605
OG0000667	Syaq.g_02222	Syal.g_02192
OG0000668	Syaq.g_00068	Syal.g_01920
OG0000669	Syaq.g_02260	Syal.g_02295
OG0000670	Syaq.g_00079	Syal.g_02956
OG0000671	Syaq.g_02264	Syal.g_02291
OG0000672	Syaq.g_02267	Syal.g_02288
OG0000673	Syaq.g_02270	Syal.g_02285
OG0000674	Syaq.g_02272	Syal.g_02283
OG0000675	Syaq.g_02273	Syal.g_02282
OG0000676	Syaq.g_02275	Syal.g_02272
OG0000677	Syaq.g_02276	Syal.g_02271
OG0000678	Syaq.g_02282	Syal.g_02264
OG0000679	Syaq.g_02305	Syal.g_02252
OG0000680	Syaq.g_02306	Syal.g_02251
OG0000681	Syaq.g_02309	Syal.g_02248
OG0000682	Syaq.g_02310	Syal.g_02247
OG0000683	Syaq.g_02311	Syal.g_02246
OG0000684	Syaq.g_02315	Syal.g_02242
OG0000685	Syaq.g_02317	Syal.g_02240
OG0000686	Syaq.g_02318	Syal.g_02239
OG0000687	Syaq.g_02319	Syal.g_02237
OG0000688	Syaq.g_02325	Syal.g_02225
OG0000689	Syaq.g_02327	Syal.g_02223
OG0000690	Syaq.g_02328	Syal.g_02222
OG0000691	Syaq.g_02329	Syal.g_02221
OG0000692	Syaq.g_02330	Syal.g_02220
OG0000693	Syaq.g_02332	Syal.g_02218
OG0000694	Syaq.g_02333	Syal.g_02217
OG0000695	Syaq.g_02446	Syal.g_02027
OG0000696	Syaq.g_02447	Syal.g_02026
OG0000697	Syaq.g_02448	Syal.g_02025
OG0000698	Syaq.g_02451	Syal.g_02022
OG0000699	Syaq.g_02452	Syal.g_02021
OG0000700	Syaq.g_02453	Syal.g_02020
OG0000701	Syaq.g_02454	Syal.g_02019
OG0000702	Syaq.g_02467	Syal.g_02011
OG0000703	Syaq.g_02468	Syal.g_02010
OG0000704	Syaq.g_02470	Syal.g_02008
OG0000705	Syaq.g_02477	Syal.g_01999
OG0000706	Syaq.g_02478	Syal.g_01998
OG0000707	Syaq.g_02479	Syal.g_01997
OG0000708	Syaq.g_02482	Syal.g_01994
OG0000709	Syaq.g_02490	Syal.g_01986
OG0000710	Syaq.g_02494	Syal.g_01982
OG0000711	Syaq.g_02521	Syal.g_01954
OG0000712	Syaq.g_02523	Syal.g_01952
OG0000713	Syaq.g_02524	Syal.g_01951
OG0000714	Syaq.g_02527	Syal.g_01948
OG0000715	Syaq.g_02529	Syal.g_01934
OG0000716	Syaq.g_02533	Syal.g_01930
OG0000717	Syaq.g_02534	Syal.g_01929
OG0000718	Syaq.g_00072	Syal.g_01925
OG0000719	Syaq.g_00070	Syal.g_01922
OG0000720	Syaq.g_00057	Syal.g_01908
OG0000721	Syaq.g_00055	Syal.g_01906
OG0000722	Syaq.g_00054	Syal.g_01905
OG0000723	Syaq.g_00046	Syal.g_02433
OG0000724	Syaq.g_02685	Syal.g_01829
OG0000725	Syaq.g_02676	Syal.g_01820
OG0000726	Syaq.g_02675	Syal.g_01819
OG0000727	Syaq.g_02674	Syal.g_01818
OG0000728	Syaq.g_02672	Syal.g_01816
OG0000729	Syaq.g_01046	Syal.g_01510
OG0000730	Syaq.g_00561	Syal.g_00345
OG0000731	Syaq.g_00550	Syal.g_00356
OG0000732	Syaq.g_01098	Syal.g_00149
OG0000733	Syaq.g_01232	Syal.g_01105
OG0000734	Syaq.g_01479	Syal.g_00828
OG0000735	Syaq.g_00266	Syal.g_01627
OG0000736	Syaq.g_00265	Syal.g_01628
OG0000737	Syaq.g_00264	Syal.g_01629
OG0000738	Syaq.g_00258	Syal.g_01634
OG0000739	Syaq.g_00257	Syal.g_01645
OG0000740	Syaq.g_00256	Syal.g_01646
OG0000741	Syaq.g_00253	Syal.g_01649
OG0000742	Syaq.g_00250	Syal.g_01652
OG0000743	Syaq.g_00248	Syal.g_01654
OG0000744	Syaq.g_00247	Syal.g_01655
OG0000745	Syaq.g_00245	Syal.g_01657
OG0000746	Syaq.g_00242	Syal.g_01659
OG0000747	Syaq.g_00241	Syal.g_01660
OG0000748	Syaq.g_00227	Syal.g_01674
OG0000749	Syaq.g_00226	Syal.g_01675
OG0000750	Syaq.g_00225	Syal.g_01676
OG0000751	Syaq.g_00219	Syal.g_01688
OG0000752	Syaq.g_00217	Syal.g_01690
OG0000753	Syaq.g_00214	Syal.g_01693
OG0000754	Syaq.g_00209	Syal.g_01698
OG0000755	Syaq.g_00198	Syal.g_01707
OG0000756	Syaq.g_00197	Syal.g_01708
OG0000757	Syaq.g_00190	Syal.g_01715
OG0000758	Syaq.g_00189	Syal.g_01716
OG0000759	Syaq.g_00188	Syal.g_01717
OG0000760	Syaq.g_00187	Syal.g_01718
OG0000761	Syaq.g_00186	Syal.g_01719
OG0000762	Syaq.g_00183	Syal.g_01721
OG0000763	Syaq.g_00181	Syal.g_01723
OG0000764	Syaq.g_00180	Syal.g_01724
OG0000765	Syaq.g_00157	Syal.g_01768
OG0000766	Syaq.g_00156	Syal.g_01767
OG0000767	Syaq.g_00154	Syal.g_01765
OG0000768	Syaq.g_00153	Syal.g_01764
OG0000769	Syaq.g_00151	Syal.g_01762
OG0000770	Syaq.g_00148	Syal.g_01758
OG0000771	Syaq.g_02691	Syal.g_01835
OG0000772	Syaq.g_01887	Syal.g_01641
OG0000773	Syaq.g_00283	Syal.g_01618
OG0000774	Syaq.g_00288	Syal.g_01610
OG0000775	Syaq.g_00290	Syal.g_01608
OG0000776	Syaq.g_00291	Syal.g_01607
OG0000777	Syaq.g_00292	Syal.g_01606
OG0000778	Syaq.g_00293	Syal.g_01605
OG0000779	Syaq.g_00299	Syal.g_01599
OG0000780	Syaq.g_00304	Syal.g_01594
OG0000781	Syaq.g_00308	Syal.g_01590
OG0000782	Syaq.g_00309	Syal.g_01589
OG0000783	Syaq.g_00310	Syal.g_01588
OG0000784	Syaq.g_00311	Syal.g_01587
OG0000785	Syaq.g_00313	Syal.g_01585
OG0000786	Syaq.g_00328	Syal.g_01579
OG0000787	Syaq.g_00329	Syal.g_01578
OG0000788	Syaq.g_02099	Syal.g_02619
OG0000789	Syaq.g_02123	Syal.g_02598
OG0000790	Syaq.g_01758	Syal.g_02883
OG0000791	Syaq.g_01756	Syal.g_02882
OG0000792	Syaq.g_01755	Syal.g_02881
OG0000793	Syaq.g_01750	Syal.g_02876
OG0000794	Syaq.g_01749	Syal.g_02875
OG0000795	Syaq.g_01748	Syal.g_02874
OG0000796	Syaq.g_01744	Syal.g_02870
OG0000797	Syaq.g_01743	Syal.g_02869
OG0000798	Syaq.g_00760	Syal.g_01260
OG0000799	Syaq.g_00341	Syal.g_01547
OG0000800	Syaq.g_00342	Syal.g_01542
OG0000801	Syaq.g_00343	Syal.g_01541
OG0000802	Syaq.g_00350	Syal.g_01536
OG0000803	Syaq.g_00353	Syal.g_00040
OG0000804	Syaq.g_00358	Syal.g_00036
OG0000805	Syaq.g_00360	Syal.g_00030
OG0000806	Syaq.g_00362	Syal.g_00028
OG0000807	Syaq.g_00364	Syal.g_00026
OG0000808	Syaq.g_00365	Syal.g_00025
OG0000809	Syaq.g_00369	Syal.g_00022
OG0000810	Syaq.g_00370	Syal.g_00021
OG0000811	Syaq.g_00378	Syal.g_00380
OG0000812	Syaq.g_00380	Syal.g_00382
OG0000813	Syaq.g_00381	Syal.g_00383
OG0000814	Syaq.g_00383	Syal.g_00385
OG0000815	Syaq.g_00384	Syal.g_00391
OG0000816	Syaq.g_00386	Syal.g_00393
OG0000817	Syaq.g_00387	Syal.g_00394
OG0000818	Syaq.g_00392	Syal.g_00401
OG0000819	Syaq.g_00393	Syal.g_00402
OG0000820	Syaq.g_00394	Syal.g_00403
OG0000821	Syaq.g_00400	Syal.g_00409
OG0000822	Syaq.g_00402	Syal.g_00411
OG0000823	Syaq.g_00403	Syal.g_00412
OG0000824	Syaq.g_00409	Syal.g_00417
OG0000825	Syaq.g_00410	Syal.g_00418
OG0000826	Syaq.g_00411	Syal.g_00419
OG0000827	Syaq.g_00412	Syal.g_00420
OG0000828	Syaq.g_00415	Syal.g_00423
OG0000829	Syaq.g_00416	Syal.g_00424
OG0000830	Syaq.g_00417	Syal.g_00425
OG0000831	Syaq.g_00419	Syal.g_00427
OG0000832	Syaq.g_01737	Syal.g_02967
OG0000833	Syaq.g_01725	Syal.g_02976
OG0000834	Syaq.g_01724	Syal.g_02979
OG0000835	Syaq.g_01723	Syal.g_02980
OG0000836	Syaq.g_01720	Syal.g_02983
OG0000837	Syaq.g_01719	Syal.g_02984
OG0000838	Syaq.g_01715	Syal.g_02988
OG0000839	Syaq.g_01714	Syal.g_02989
OG0000840	Syaq.g_01713	Syal.g_02990
OG0000841	Syaq.g_01712	Syal.g_02991
OG0000842	Syaq.g_01711	Syal.g_02992
OG0000843	Syaq.g_01710	Syal.g_02993
OG0000844	Syaq.g_01708	Syal.g_02995
OG0000845	Syaq.g_01707	Syal.g_02996
OG0000846	Syaq.g_01706	Syal.g_02997
OG0000847	Syaq.g_01705	Syal.g_02998
OG0000848	Syaq.g_01703	Syal.g_03000
OG0000849	Syaq.g_01702	Syal.g_03001
OG0000850	Syaq.g_01699	Syal.g_03008
OG0000851	Syaq.g_01696	Syal.g_00561
OG0000852	Syaq.g_01695	Syal.g_00562
OG0000853	Syaq.g_01691	Syal.g_00566
OG0000854	Syaq.g_01689	Syal.g_00568
OG0000855	Syaq.g_01688	Syal.g_00569
OG0000856	Syaq.g_02069	Syal.g_02704
OG0000857	Syaq.g_02357	Syal.g_01882
OG0000858	Syaq.g_01682	Syal.g_00576
OG0000859	Syaq.g_01681	Syal.g_00577
OG0000860	Syaq.g_01671	Syal.g_00589
OG0000861	Syaq.g_01670	Syal.g_00590
OG0000862	Syaq.g_01668	Syal.g_00591
OG0000863	Syaq.g_01665	Syal.g_00594
OG0000864	Syaq.g_01664	Syal.g_00595
OG0000865	Syaq.g_01663	Syal.g_00596
OG0000866	Syaq.g_01662	Syal.g_00597
OG0000867	Syaq.g_01661	Syal.g_00598
OG0000868	Syaq.g_01659	Syal.g_00604
OG0000869	Syaq.g_01656	Syal.g_00609
OG0000870	Syaq.g_01651	Syal.g_00614
OG0000871	Syaq.g_01650	Syal.g_00615
OG0000872	Syaq.g_01644	Syal.g_00621
OG0000873	Syaq.g_01641	Syal.g_00624
OG0000874	Syaq.g_01637	Syal.g_00627
OG0000875	Syaq.g_01633	Syal.g_00629
OG0000876	Syaq.g_01631	Syal.g_00631
OG0000877	Syaq.g_01628	Syal.g_00633
OG0000878	Syaq.g_01627	Syal.g_00634
OG0000879	Syaq.g_01626	Syal.g_00635
OG0000880	Syaq.g_01625	Syal.g_00636
OG0000881	Syaq.g_01621	Syal.g_00641
OG0000882	Syaq.g_01616	Syal.g_00646
OG0000883	Syaq.g_01613	Syal.g_00648
OG0000884	Syaq.g_01611	Syal.g_00650
OG0000885	Syaq.g_01610	Syal.g_00651
OG0000886	Syaq.g_01609	Syal.g_00652
OG0000887	Syaq.g_01608	Syal.g_00653
OG0000888	Syaq.g_01606	Syal.g_00655
OG0000889	Syaq.g_01604	Syal.g_00657
OG0000890	Syaq.g_01597	Syal.g_00663
OG0000891	Syaq.g_01596	Syal.g_00664
OG0000892	Syaq.g_01594	Syal.g_00668
OG0000893	Syaq.g_00695	Syal.g_00193
OG0000894	Syaq.g_00692	Syal.g_00196
OG0000895	Syaq.g_00688	Syal.g_00200
OG0000896	Syaq.g_00687	Syal.g_00201
OG0000897	Syaq.g_00685	Syal.g_00203
OG0000898	Syaq.g_00684	Syal.g_00204
OG0000899	Syaq.g_00683	Syal.g_00205
OG0000900	Syaq.g_00682	Syal.g_00206
OG0000901	Syaq.g_00677	Syal.g_00211
OG0000902	Syaq.g_00671	Syal.g_00213
OG0000903	Syaq.g_00655	Syal.g_00227
OG0000904	Syaq.g_00660	Syal.g_00222
OG0000905	Syaq.g_00666	Syal.g_00217
OG0000906	Syaq.g_00669	Syal.g_00215
OG0000907	Syaq.g_00653	Syal.g_00229
OG0000908	Syaq.g_00650	Syal.g_00232
OG0000909	Syaq.g_00649	Syal.g_00233
OG0000910	Syaq.g_00648	Syal.g_00234
OG0000911	Syaq.g_00646	Syal.g_00237
OG0000912	Syaq.g_00645	Syal.g_00238
OG0000913	Syaq.g_00644	Syal.g_00239
OG0000914	Syaq.g_00643	Syal.g_00240
OG0000915	Syaq.g_00641	Syal.g_00241
OG0000916	Syaq.g_00640	Syal.g_00242
OG0000917	Syaq.g_00639	Syal.g_00243
OG0000918	Syaq.g_00638	Syal.g_00244
OG0000919	Syaq.g_00637	Syal.g_00245
OG0000920	Syaq.g_00636	Syal.g_00246
OG0000921	Syaq.g_00635	Syal.g_00247
OG0000922	Syaq.g_00634	Syal.g_00248
OG0000923	Syaq.g_00630	Syal.g_00252
OG0000924	Syaq.g_00629	Syal.g_00253
OG0000925	Syaq.g_00628	Syal.g_00254
OG0000926	Syaq.g_00627	Syal.g_00255
OG0000927	Syaq.g_00625	Syal.g_00257
OG0000928	Syaq.g_00624	Syal.g_00258
OG0000929	Syaq.g_00623	Syal.g_00259
OG0000930	Syaq.g_00622	Syal.g_00260
OG0000931	Syaq.g_00621	Syal.g_00261
OG0000932	Syaq.g_00620	Syal.g_00262
OG0000933	Syaq.g_00614	Syal.g_00268
OG0000934	Syaq.g_00612	Syal.g_00270
OG0000935	Syaq.g_00611	Syal.g_00271
OG0000936	Syaq.g_00610	Syal.g_00272
OG0000937	Syaq.g_00609	Syal.g_00273
OG0000938	Syaq.g_00606	Syal.g_00276
OG0000939	Syaq.g_00604	Syal.g_00277
OG0000940	Syaq.g_00597	Syal.g_00285
OG0000941	Syaq.g_00595	Syal.g_00287
OG0000942	Syaq.g_00593	Syal.g_00289
OG0000943	Syaq.g_00592	Syal.g_00290
OG0000944	Syaq.g_00590	Syal.g_00292
OG0000945	Syaq.g_00588	Syal.g_00294
OG0000946	Syaq.g_00580	Syal.g_00301
OG0000947	Syaq.g_00577	Syal.g_00304
OG0000948	Syaq.g_00576	Syal.g_00305
OG0000949	Syaq.g_00971	Syal.g_01341
OG0000950	Syaq.g_00984	Syal.g_01348
OG0000951	Syaq.g_00991	Syal.g_01353
OG0000952	Syaq.g_01002	Syal.g_01363
OG0000953	Syaq.g_01006	Syal.g_01435
OG0000954	Syaq.g_01012	Syal.g_01443
OG0000955	Syaq.g_01013	Syal.g_01444
OG0000956	Syaq.g_01015	Syal.g_01446
OG0000957	Syaq.g_01026	Syal.g_01457
OG0000958	Syaq.g_01027	Syal.g_01458
OG0000959	Syaq.g_01031	Syal.g_01482
OG0000960	Syaq.g_01032	Syal.g_01483
OG0000961	Syaq.g_01043	Syal.g_01507
OG0000962	Syaq.g_01045	Syal.g_01509
OG0000963	Syaq.g_01049	Syal.g_01514
OG0000964	Syaq.g_01050	Syal.g_01515
OG0000965	Syaq.g_01051	Syal.g_01516
OG0000966	Syaq.g_01060	Syal.g_00176
OG0000967	Syaq.g_01067	Syal.g_00171
OG0000968	Syaq.g_01071	Syal.g_00169
OG0000969	Syaq.g_01078	Syal.g_00167
OG0000970	Syaq.g_01079	Syal.g_00166
OG0000971	Syaq.g_01081	Syal.g_00164
OG0000972	Syaq.g_01082	Syal.g_00163
OG0000973	Syaq.g_01083	Syal.g_00162
OG0000974	Syaq.g_01084	Syal.g_00161
OG0000975	Syaq.g_01085	Syal.g_00160
OG0000976	Syaq.g_01086	Syal.g_00159
OG0000977	Syaq.g_01088	Syal.g_00157
OG0000978	Syaq.g_01091	Syal.g_00156
OG0000979	Syaq.g_01094	Syal.g_00153
OG0000980	Syaq.g_01097	Syal.g_00150
OG0000981	Syaq.g_01100	Syal.g_00147
OG0000982	Syaq.g_01263	Syal.g_01068
OG0000983	Syaq.g_01262	Syal.g_01069
OG0000984	Syaq.g_01261	Syal.g_01070
OG0000985	Syaq.g_01257	Syal.g_01074
OG0000986	Syaq.g_01253	Syal.g_01076
OG0000987	Syaq.g_01251	Syal.g_01080
OG0000988	Syaq.g_01245	Syal.g_01086
OG0000989	Syaq.g_01239	Syal.g_01098
OG0000990	Syaq.g_01229	Syal.g_01118
OG0000991	Syaq.g_01225	Syal.g_01120
OG0000992	Syaq.g_01222	Syal.g_01122
OG0000993	Syaq.g_01221	Syal.g_01123
OG0000994	Syaq.g_01218	Syal.g_01127
OG0000995	Syaq.g_01212	Syal.g_01132
OG0000996	Syaq.g_01193	Syal.g_01162
OG0000997	Syaq.g_01184	Syal.g_01171
OG0000998	Syaq.g_01182	Syal.g_01173
OG0000999	Syaq.g_01181	Syal.g_01174
OG0001000	Syaq.g_01177	Syal.g_01177
OG0001001	Syaq.g_01172	Syal.g_01182
OG0001002	Syaq.g_01165	Syal.g_00082
OG0001003	Syaq.g_01163	Syal.g_00084
OG0001004	Syaq.g_01162	Syal.g_00085
OG0001005	Syaq.g_01161	Syal.g_00087
OG0001006	Syaq.g_01152	Syal.g_00094
OG0001007	Syaq.g_01150	Syal.g_00096
OG0001008	Syaq.g_00500	Syal.g_00524
OG0001009	Syaq.g_01118	Syal.g_00129
OG0001010	Syaq.g_01117	Syal.g_00130
OG0001011	Syaq.g_01115	Syal.g_00131
OG0001012	Syaq.g_01267	Syal.g_01064
OG0001013	Syaq.g_01289	Syal.g_01026
OG0001014	Syaq.g_01295	Syal.g_01022
OG0001015	Syaq.g_01296	Syal.g_01021
OG0001016	Syaq.g_01554	Syal.g_00756
OG0001017	Syaq.g_01548	Syal.g_00762
OG0001018	Syaq.g_01546	Syal.g_00764
OG0001019	Syaq.g_01524	Syal.g_00785
OG0001020	Syaq.g_01510	Syal.g_00796
OG0001021	Syaq.g_01506	Syal.g_00800
OG0001022	Syaq.g_01501	Syal.g_00805
OG0001023	Syaq.g_01500	Syal.g_00806
OG0001024	Syaq.g_01496	Syal.g_00810
OG0001025	Syaq.g_01490	Syal.g_00817
OG0001026	Syaq.g_01477	Syal.g_00830
OG0001027	Syaq.g_01474	Syal.g_00834
OG0001028	Syaq.g_01472	Syal.g_00836
OG0001029	Syaq.g_01470	Syal.g_00838
OG0001030	Syaq.g_01450	Syal.g_00860
OG0001031	Syaq.g_01378	Syal.g_00936
OG0001032	Syaq.g_01376	Syal.g_00938
OG0001033	Syaq.g_01344	Syal.g_00972
OG0001034	Syaq.g_01579	Syal.g_00684
OG0001035	Syaq.g_00726	Syal.g_01226
OG0001036	Syaq.g_00731	Syal.g_01231
OG0001037	Syaq.g_00733	Syal.g_01233
OG0001038	Syaq.g_00761	Syal.g_01261
OG0001039	Syaq.g_00764	Syal.g_01264
OG0001040	Syaq.g_00767	Syal.g_01267
OG0001041	Syaq.g_00772	Syal.g_01272
OG0001042	Syaq.g_00858	Syal.g_01300
OG0001044	Syaq.g_00560	Syal.g_00346
OG0001045	Syaq.g_00547	Syal.g_00359
OG0001046	Syaq.g_02509	Syal.g_01967
OG0001047	Syaq.g_00498	Syal.g_00522
OG0001048	Syaq.g_00497	Syal.g_00521
OG0001049	Syaq.g_00494	Syal.g_00518
OG0001050	Syaq.g_00493	Syal.g_00517
OG0001051	Syaq.g_00492	Syal.g_00516
OG0001052	Syaq.g_00446	Syal.g_00467
OG0001053	Syaq.g_01775	Syal.g_02900
OG0001054	Syaq.g_01794	Syal.g_02919
OG0001055	Syaq.g_01815	Syal.g_02940
OG0001056	Syaq.g_01843	Syal.g_02833
OG0001057	Syaq.g_00334	Syal.g_01574
OG0001058	Syaq.g_01931	Syal.g_02812
OG0001059	Syaq.g_01935	Syal.g_02808
OG0001060	Syaq.g_01941	Syal.g_02801
OG0001061	Syaq.g_01961	Syal.g_02783
OG0001062	Syaq.g_01963	Syal.g_02781
OG0001063	Syaq.g_01968	Syal.g_02776
OG0001064	Syaq.g_01969	Syal.g_02775
OG0001065	Syaq.g_01970	Syal.g_02774
OG0001066	Syaq.g_01971	Syal.g_02773
OG0001067	Syaq.g_01972	Syal.g_02772
OG0001068	Syaq.g_01973	Syal.g_02771
OG0001069	Syaq.g_01974	Syal.g_02770
OG0001070	Syaq.g_01978	Syal.g_02766
OG0001071	Syaq.g_01979	Syal.g_02765
OG0001072	Syaq.g_01983	Syal.g_02761
OG0001073	Syaq.g_01998	Syal.g_02746
OG0001074	Syaq.g_02132	Syal.g_02575
OG0001075	Syaq.g_02025	Syal.g_02726
OG0001076	Syaq.g_02060	Syal.g_02712
OG0001077	Syaq.g_02071	Syal.g_02702
OG0001078	Syaq.g_02083	Syal.g_02635
OG0001079	Syaq.g_02100	Syal.g_02618
OG0001080	Syaq.g_02161	Syal.g_02514
OG0001081	Syaq.g_02232	Syal.g_02175
OG0001082	Syaq.g_02233	Syal.g_02176
OG0001083	Syaq.g_02240	Syal.g_02184
OG0001084	Syaq.g_02241	Syal.g_02187
OG0001085	Syaq.g_02251	Syal.g_02206
OG0001086	Syaq.g_02253	Syal.g_02208
OG0001087	Syaq.g_02574	Syal.g_01782
OG0001088	Syaq.g_02576	Syal.g_01785
OG0001089	Syaq.g_02604	Syal.g_01811
OG0001090	Syaq.g_00024	Syal.g_01859
OG0001091	Syaq.g_00027	Syal.g_01862
OG0001092	Syaq.g_00029	Syal.g_01864
OG0001093	Syaq.g_00035	Syal.g_02419
OG0001094	Syaq.g_02334	Syal.g_02216
OG0001095	Syaq.g_02354	Syal.g_01879
OG0001096	Syaq.g_02370	Syal.g_02447
OG0001097	Syaq.g_02393	Syal.g_02473
OG0001098	Syaq.g_02415	Syal.g_02083
OG0001099	Syaq.g_01471	Syal.g_00837
OG0001100	Syaq.g_02262	Syal.g_02293
OG0001101	Syaq.g_02263	Syal.g_02292
OG0001102	Syaq.g_02266	Syal.g_02289
OG0001103	Syaq.g_02268	Syal.g_02287
OG0001104	Syaq.g_02316	Syal.g_02241
OG0001105	Syaq.g_02320	Syal.g_02236
OG0001106	Syaq.g_02471	Syal.g_02007
OG0001108	Syaq.g_02491	Syal.g_01985
OG0001109	Syaq.g_02493	Syal.g_01983
OG0001110	Syaq.g_02495	Syal.g_01981
OG0001111	Syaq.g_02497	Syal.g_01979
OG0001112	Syaq.g_02499	Syal.g_01977
OG0001113	Syaq.g_02539	Syal.g_02244
OG0001114	Syaq.g_02500	Syal.g_01976
OG0001115	Syaq.g_02504	Syal.g_01972
OG0001116	Syaq.g_02506	Syal.g_01970
OG0001117	Syaq.g_02507	Syal.g_01969
OG0001118	Syaq.g_02508	Syal.g_01968
OG0001119	Syaq.g_02510	Syal.g_01966
OG0001120	Syaq.g_02514	Syal.g_01962
