Orthogroup	Syaq	Prbj
OG0000544	Syaq.g_02567, Syaq.g_01807	Prbj.g_02096
OG0000545	Syaq.g_01809	Prbj.g_02097
OG0000546	Syaq.g_01811	Prbj.g_02099
OG0000547	Syaq.g_01813	Prbj.g_02101
OG0000548	Syaq.g_01814	Prbj.g_02102
OG0000549	Syaq.g_01819	Prbj.g_02108
OG0000550	Syaq.g_01824	Prbj.g_02113
OG0000551	Syaq.g_01829	Prbj.g_02117
OG0000552	Syaq.g_01830	Prbj.g_02118
OG0000553	Syaq.g_01834	Prbj.g_02123
OG0000554	Syaq.g_01839	Prbj.g_02128
OG0000555	Syaq.g_01857	Prbj.g_02146
OG0000556	Syaq.g_01925	Prbj.g_02666
OG0000557	Syaq.g_01927	Prbj.g_01858
OG0000558	Syaq.g_01929	Prbj.g_01861
OG0000559	Syaq.g_01933	Prbj.g_01865
OG0000560	Syaq.g_01936	Prbj.g_01868
OG0000561	Syaq.g_01937	Prbj.g_01869
OG0000562	Syaq.g_01938	Prbj.g_01870
OG0000563	Syaq.g_01939	Prbj.g_01871
OG0000564	Syaq.g_01940	Prbj.g_01872
OG0000565	Syaq.g_01943	Prbj.g_01875
OG0000566	Syaq.g_01947	Prbj.g_01879
OG0000567	Syaq.g_01951	Prbj.g_01883
OG0000568	Syaq.g_01954	Prbj.g_01885
OG0000569	Syaq.g_01955	Prbj.g_01807
OG0000570	Syaq.g_01956	Prbj.g_01806
OG0000571	Syaq.g_01960	Prbj.g_01803
OG0000572	Syaq.g_01977	Prbj.g_01787
OG0000573	Syaq.g_01985	Prbj.g_01780
OG0000574	Syaq.g_01986	Prbj.g_01779
OG0000575	Syaq.g_01991	Prbj.g_01770
OG0000576	Syaq.g_01993	Prbj.g_01768
OG0000577	Syaq.g_01994	Prbj.g_01767
OG0000578	Syaq.g_01995	Prbj.g_01766
OG0000579	Syaq.g_01996	Prbj.g_01765
OG0000580	Syaq.g_01997	Prbj.g_01764
OG0000581	Syaq.g_02003	Prbj.g_01760
OG0000582	Syaq.g_02012	Prbj.g_01756
OG0000583	Syaq.g_02013	Prbj.g_01755
OG0000584	Syaq.g_02014	Prbj.g_01754
OG0000585	Syaq.g_02017	Prbj.g_01752
OG0000586	Syaq.g_02018	Prbj.g_01750
OG0000587	Syaq.g_02020	Prbj.g_01748
OG0000588	Syaq.g_02043	Prbj.g_02547
OG0000589	Syaq.g_02057	Prbj.g_02550
OG0000590	Syaq.g_02058	Prbj.g_02551
OG0000591	Syaq.g_02066	Prbj.g_02558
OG0000592	Syaq.g_02067	Prbj.g_02559
OG0000593	Syaq.g_02078	Prbj.g_02569
OG0000594	Syaq.g_02079	Prbj.g_02570
OG0000595	Syaq.g_02080	Prbj.g_02571
OG0000596	Syaq.g_02085	Prbj.g_02576
OG0000597	Syaq.g_02088	Prbj.g_02579
OG0000598	Syaq.g_02089	Prbj.g_02580
OG0000599	Syaq.g_02096	Prbj.g_02590
OG0000600	Syaq.g_02097	Prbj.g_02591
OG0000601	Syaq.g_02098	Prbj.g_02592
OG0000602	Syaq.g_02104	Prbj.g_02596
OG0000603	Syaq.g_02105	Prbj.g_02597
OG0000604	Syaq.g_02107	Prbj.g_02598
OG0000605	Syaq.g_02151	Prbj.g_00792
OG0000606	Syaq.g_02231	Prbj.g_00803
OG0000607	Syaq.g_02234	Prbj.g_00806
OG0000608	Syaq.g_02235	Prbj.g_00807
OG0000609	Syaq.g_02237	Prbj.g_00809
OG0000610	Syaq.g_02244	Prbj.g_00818
OG0000611	Syaq.g_02247	Prbj.g_00821
OG0000612	Syaq.g_02248	Prbj.g_00822
OG0000613	Syaq.g_00885	Prbj.g_01466
OG0000614	Syaq.g_02588	Prbj.g_00946
OG0000615	Syaq.g_02302	Prbj.g_02373
OG0000616	Syaq.g_01168	Prbj.g_02057
OG0000617	Syaq.g_00031	Prbj.g_02184
OG0000618	Syaq.g_00032	Prbj.g_02185
OG0000619	Syaq.g_00033	Prbj.g_02186
OG0000620	Syaq.g_00038	Prbj.g_02190
OG0000621	Syaq.g_00039	Prbj.g_02191
OG0000622	Syaq.g_00040	Prbj.g_02192
OG0000623	Syaq.g_00041	Prbj.g_02193
OG0000624	Syaq.g_00042	Prbj.g_02194
OG0000625	Syaq.g_00043	Prbj.g_02195
OG0000626	Syaq.g_00044	Prbj.g_02196
OG0000627	Syaq.g_02425	Prbj.g_02320
OG0000628	Syaq.g_02426	Prbj.g_02319
OG0000629	Syaq.g_02429	Prbj.g_02316
OG0000630	Syaq.g_02433	Prbj.g_02312
OG0000631	Syaq.g_02441	Prbj.g_02306
OG0000632	Syaq.g_02442	Prbj.g_02305
OG0000633	Syaq.g_02444	Prbj.g_02304
OG0000634	Syaq.g_02336	Prbj.g_02408
OG0000635	Syaq.g_02337	Prbj.g_02409
OG0000636	Syaq.g_02339	Prbj.g_02411
OG0000637	Syaq.g_02341	Prbj.g_02413
OG0000638	Syaq.g_02342	Prbj.g_02414
OG0000639	Syaq.g_02343	Prbj.g_02415
OG0000640	Syaq.g_02344	Prbj.g_02416
OG0000641	Syaq.g_02348	Prbj.g_02420
OG0000642	Syaq.g_02349	Prbj.g_02421
OG0000643	Syaq.g_02350	Prbj.g_02422
OG0000644	Syaq.g_02351	Prbj.g_02423
OG0000645	Syaq.g_02353	Prbj.g_02424
OG0000646	Syaq.g_02356	Prbj.g_02427
OG0000647	Syaq.g_02358	Prbj.g_02430
OG0000648	Syaq.g_02360	Prbj.g_02432
OG0000649	Syaq.g_02361	Prbj.g_02433
OG0000650	Syaq.g_02362	Prbj.g_02434
OG0000651	Syaq.g_02363	Prbj.g_02435
OG0000652	Syaq.g_02364	Prbj.g_02436
OG0000653	Syaq.g_02367	Prbj.g_02438
OG0000654	Syaq.g_02368	Prbj.g_02439
OG0000655	Syaq.g_02369	Prbj.g_02440
OG0000656	Syaq.g_02372	Prbj.g_02443
OG0000657	Syaq.g_02382	Prbj.g_02476
OG0000658	Syaq.g_02385	Prbj.g_02478
OG0000659	Syaq.g_02386	Prbj.g_02479
OG0000660	Syaq.g_02390	Prbj.g_02483
OG0000661	Syaq.g_02392	Prbj.g_02485
OG0000662	Syaq.g_02394	Prbj.g_02487
OG0000663	Syaq.g_02397	Prbj.g_02490
OG0000664	Syaq.g_02400	Prbj.g_02491
OG0000665	Syaq.g_02124	Prbj.g_02504
OG0000666	Syaq.g_02117	Prbj.g_02507
OG0000667	Syaq.g_02222	Prbj.g_02514
OG0000668	Syaq.g_00068	Prbj.g_02215
OG0000669	Syaq.g_02260	Prbj.g_02523
OG0000670	Syaq.g_00079	Prbj.g_00044
OG0000671	Syaq.g_02264	Prbj.g_02335
OG0000672	Syaq.g_02267	Prbj.g_02338
OG0000673	Syaq.g_02270	Prbj.g_02341
OG0000674	Syaq.g_02272	Prbj.g_02343
OG0000675	Syaq.g_02273	Prbj.g_02344
OG0000676	Syaq.g_02275	Prbj.g_02352
OG0000677	Syaq.g_02276	Prbj.g_02354
OG0000678	Syaq.g_02282	Prbj.g_02359
OG0000679	Syaq.g_02305	Prbj.g_02379
OG0000680	Syaq.g_02306	Prbj.g_02380
OG0000681	Syaq.g_02309	Prbj.g_02382
OG0000682	Syaq.g_02310	Prbj.g_02383
OG0000683	Syaq.g_02311	Prbj.g_02384
OG0000684	Syaq.g_02315	Prbj.g_02397
OG0000685	Syaq.g_02317	Prbj.g_02395
OG0000686	Syaq.g_02318	Prbj.g_02394
OG0000687	Syaq.g_02319	Prbj.g_02393
OG0000688	Syaq.g_02325	Prbj.g_02399
OG0000689	Syaq.g_02327	Prbj.g_02400
OG0000690	Syaq.g_02328	Prbj.g_02401
OG0000691	Syaq.g_02329	Prbj.g_02402
OG0000692	Syaq.g_02330	Prbj.g_02403
OG0000693	Syaq.g_02332	Prbj.g_02404
OG0000694	Syaq.g_02333	Prbj.g_02405
OG0000695	Syaq.g_02446	Prbj.g_02302
OG0000696	Syaq.g_02447	Prbj.g_02301
OG0000697	Syaq.g_02448	Prbj.g_02299
OG0000698	Syaq.g_02451	Prbj.g_02296
OG0000699	Syaq.g_02452	Prbj.g_02294
OG0000700	Syaq.g_02453	Prbj.g_02293
OG0000701	Syaq.g_02454	Prbj.g_02292
OG0000702	Syaq.g_02467	Prbj.g_02284
OG0000703	Syaq.g_02468	Prbj.g_02283
OG0000704	Syaq.g_02470	Prbj.g_02281
OG0000705	Syaq.g_02477	Prbj.g_02275
OG0000706	Syaq.g_02478	Prbj.g_02274
OG0000707	Syaq.g_02479	Prbj.g_02273
OG0000708	Syaq.g_02482	Prbj.g_02271
OG0000709	Syaq.g_02490	Prbj.g_02264
OG0000710	Syaq.g_02494	Prbj.g_02260
OG0000711	Syaq.g_02521	Prbj.g_02237
OG0000712	Syaq.g_02523	Prbj.g_02236
OG0000713	Syaq.g_02524	Prbj.g_02235
OG0000714	Syaq.g_02527	Prbj.g_02231
OG0000715	Syaq.g_02529	Prbj.g_02229
OG0000716	Syaq.g_02533	Prbj.g_02225
OG0000717	Syaq.g_02534	Prbj.g_02224
OG0000718	Syaq.g_00072	Prbj.g_02219
OG0000719	Syaq.g_00070	Prbj.g_02217
OG0000720	Syaq.g_00057	Prbj.g_02204
OG0000721	Syaq.g_00055	Prbj.g_02203
OG0000722	Syaq.g_00054	Prbj.g_02202
OG0000723	Syaq.g_00046	Prbj.g_02198
OG0000724	Syaq.g_02685	Prbj.g_01843
OG0000725	Syaq.g_02676	Prbj.g_01836
OG0000726	Syaq.g_02675	Prbj.g_01835
OG0000727	Syaq.g_02674	Prbj.g_01834
OG0000728	Syaq.g_02672	Prbj.g_01833
OG0000729	Syaq.g_01046	Prbj.g_01289
OG0000730	Syaq.g_00561	Prbj.g_00343
OG0000731	Syaq.g_00550	Prbj.g_00333
OG0000732	Syaq.g_01098	Prbj.g_01220
OG0000733	Syaq.g_01232	Prbj.g_01997
OG0000734	Syaq.g_01479	Prbj.g_00627
OG0000735	Syaq.g_00266	Prbj.g_00953
OG0000736	Syaq.g_00265	Prbj.g_00954
OG0000737	Syaq.g_00264	Prbj.g_00955
OG0000738	Syaq.g_00258	Prbj.g_00962
OG0000739	Syaq.g_00257	Prbj.g_00964
OG0000740	Syaq.g_00256	Prbj.g_00965
OG0000741	Syaq.g_00253	Prbj.g_00968
OG0000742	Syaq.g_00250	Prbj.g_00970
OG0000743	Syaq.g_00248	Prbj.g_00972
OG0000744	Syaq.g_00247	Prbj.g_00973
OG0000745	Syaq.g_00245	Prbj.g_00846
OG0000746	Syaq.g_00242	Prbj.g_00844
OG0000747	Syaq.g_00241	Prbj.g_00843
OG0000748	Syaq.g_00227	Prbj.g_00831
OG0000749	Syaq.g_00226	Prbj.g_00830
OG0000750	Syaq.g_00225	Prbj.g_00829
OG0000751	Syaq.g_00219	Prbj.g_00305
OG0000752	Syaq.g_00217	Prbj.g_00308
OG0000753	Syaq.g_00214	Prbj.g_00311
OG0000754	Syaq.g_00209	Prbj.g_01910
OG0000755	Syaq.g_00198	Prbj.g_00002
OG0000756	Syaq.g_00197	Prbj.g_00003
OG0000757	Syaq.g_00190	Prbj.g_00010
OG0000758	Syaq.g_00189	Prbj.g_00011
OG0000759	Syaq.g_00188	Prbj.g_00012
OG0000760	Syaq.g_00187	Prbj.g_00013
OG0000761	Syaq.g_00186	Prbj.g_00014
OG0000762	Syaq.g_00183	Prbj.g_01908
OG0000763	Syaq.g_00181	Prbj.g_01906
OG0000764	Syaq.g_00180	Prbj.g_01905
OG0000765	Syaq.g_00157	Prbj.g_02163
OG0000766	Syaq.g_00156	Prbj.g_02164
OG0000767	Syaq.g_00154	Prbj.g_02166
OG0000768	Syaq.g_00153	Prbj.g_02167
OG0000769	Syaq.g_00151	Prbj.g_00313
OG0000770	Syaq.g_00148	Prbj.g_00019
OG0000771	Syaq.g_02691	Prbj.g_01848
OG0000772	Syaq.g_01887	Prbj.g_01679
OG0000773	Syaq.g_00283	Prbj.g_00161
OG0000774	Syaq.g_00288	Prbj.g_01719
OG0000775	Syaq.g_00290	Prbj.g_01721
OG0000776	Syaq.g_00291	Prbj.g_01722
OG0000777	Syaq.g_00292	Prbj.g_01723
OG0000778	Syaq.g_00293	Prbj.g_01724
OG0000779	Syaq.g_00299	Prbj.g_01729
OG0000780	Syaq.g_00304	Prbj.g_01732
OG0000781	Syaq.g_00308	Prbj.g_01736
OG0000782	Syaq.g_00309	Prbj.g_01737
OG0000783	Syaq.g_00310	Prbj.g_01738
OG0000784	Syaq.g_00311	Prbj.g_01739
OG0000785	Syaq.g_00313	Prbj.g_01741
OG0000786	Syaq.g_00328	Prbj.g_01744
OG0000787	Syaq.g_00329	Prbj.g_01745
OG0000788	Syaq.g_02099	Prbj.g_00094
OG0000789	Syaq.g_02123	Prbj.g_00687
OG0000790	Syaq.g_01758	Prbj.g_01643
OG0000791	Syaq.g_01756	Prbj.g_01645
OG0000792	Syaq.g_01755	Prbj.g_01646
OG0000793	Syaq.g_01750	Prbj.g_01650
OG0000794	Syaq.g_01749	Prbj.g_01651
OG0000795	Syaq.g_01748	Prbj.g_01652
OG0000796	Syaq.g_01744	Prbj.g_01656
OG0000797	Syaq.g_01743	Prbj.g_01657
OG0000798	Syaq.g_00760	Prbj.g_01402
OG0000799	Syaq.g_00341	Prbj.g_01304
OG0000800	Syaq.g_00342	Prbj.g_01303
OG0000801	Syaq.g_00343	Prbj.g_01302
OG0000802	Syaq.g_00350	Prbj.g_01293
OG0000803	Syaq.g_00353	Prbj.g_01041
OG0000804	Syaq.g_00358	Prbj.g_01043
OG0000805	Syaq.g_00360	Prbj.g_01045
OG0000806	Syaq.g_00362	Prbj.g_01047
OG0000807	Syaq.g_00364	Prbj.g_01049
OG0000808	Syaq.g_00365	Prbj.g_01050
OG0000809	Syaq.g_00369	Prbj.g_01054
OG0000810	Syaq.g_00370	Prbj.g_01055
OG0000811	Syaq.g_00378	Prbj.g_01067
OG0000812	Syaq.g_00380	Prbj.g_01069
OG0000813	Syaq.g_00381	Prbj.g_01070
OG0000814	Syaq.g_00383	Prbj.g_01072
OG0000815	Syaq.g_00384	Prbj.g_01073
OG0000816	Syaq.g_00386	Prbj.g_01075
OG0000817	Syaq.g_00387	Prbj.g_01076
OG0000818	Syaq.g_00392	Prbj.g_00631
OG0000819	Syaq.g_00393	Prbj.g_00632
OG0000820	Syaq.g_00394	Prbj.g_00633
OG0000821	Syaq.g_00400	Prbj.g_00640
OG0000822	Syaq.g_00402	Prbj.g_00642
OG0000823	Syaq.g_00403	Prbj.g_00643
OG0000824	Syaq.g_00409	Prbj.g_00647
OG0000825	Syaq.g_00410	Prbj.g_00648
OG0000826	Syaq.g_00411	Prbj.g_00649
OG0000827	Syaq.g_00412	Prbj.g_00650
OG0000828	Syaq.g_00415	Prbj.g_00653
OG0000829	Syaq.g_00416	Prbj.g_00654
OG0000830	Syaq.g_00417	Prbj.g_00655
OG0000831	Syaq.g_00419	Prbj.g_00657
OG0000832	Syaq.g_01737	Prbj.g_01684
OG0000833	Syaq.g_01725	Prbj.g_01692
OG0000834	Syaq.g_01724	Prbj.g_01693
OG0000835	Syaq.g_01723	Prbj.g_01694
OG0000836	Syaq.g_01720	Prbj.g_01696
OG0000837	Syaq.g_01719	Prbj.g_01697
OG0000838	Syaq.g_01715	Prbj.g_01700
OG0000839	Syaq.g_01714	Prbj.g_01701
OG0000840	Syaq.g_01713	Prbj.g_01702
OG0000841	Syaq.g_01712	Prbj.g_01703
OG0000842	Syaq.g_01711	Prbj.g_01704
OG0000843	Syaq.g_01710	Prbj.g_01705
OG0000844	Syaq.g_01708	Prbj.g_01707
OG0000845	Syaq.g_01707	Prbj.g_01708
OG0000846	Syaq.g_01706	Prbj.g_01709
OG0000847	Syaq.g_01705	Prbj.g_01710
OG0000848	Syaq.g_01703	Prbj.g_01711
OG0000849	Syaq.g_01702	Prbj.g_01712
OG0000850	Syaq.g_01699	Prbj.g_01713
OG0000851	Syaq.g_01696	Prbj.g_00888
OG0000852	Syaq.g_01695	Prbj.g_00887
OG0000853	Syaq.g_01691	Prbj.g_00882
OG0000854	Syaq.g_01689	Prbj.g_00880
OG0000855	Syaq.g_01688	Prbj.g_00879
OG0000856	Syaq.g_02069	Prbj.g_02561
OG0000857	Syaq.g_02357	Prbj.g_02429
OG0000858	Syaq.g_01682	Prbj.g_00868
OG0000859	Syaq.g_01681	Prbj.g_00867
OG0000860	Syaq.g_01671	Prbj.g_00855
OG0000861	Syaq.g_01670	Prbj.g_00854
OG0000862	Syaq.g_01668	Prbj.g_00852
OG0000863	Syaq.g_01665	Prbj.g_00495
OG0000864	Syaq.g_01664	Prbj.g_00494
OG0000865	Syaq.g_01663	Prbj.g_00493
OG0000866	Syaq.g_01662	Prbj.g_00492
OG0000867	Syaq.g_01661	Prbj.g_00491
OG0000868	Syaq.g_01659	Prbj.g_00489
OG0000869	Syaq.g_01656	Prbj.g_00486
OG0000870	Syaq.g_01651	Prbj.g_00481
OG0000871	Syaq.g_01650	Prbj.g_00480
OG0000872	Syaq.g_01644	Prbj.g_00478
OG0000873	Syaq.g_01641	Prbj.g_00475
OG0000874	Syaq.g_01637	Prbj.g_00471
OG0000875	Syaq.g_01633	Prbj.g_00470
OG0000876	Syaq.g_01631	Prbj.g_00469
OG0000877	Syaq.g_01628	Prbj.g_00466
OG0000878	Syaq.g_01627	Prbj.g_00465
OG0000879	Syaq.g_01626	Prbj.g_00464
OG0000880	Syaq.g_01625	Prbj.g_00463
OG0000881	Syaq.g_01621	Prbj.g_00458
OG0000882	Syaq.g_01616	Prbj.g_00453
OG0000883	Syaq.g_01613	Prbj.g_00451
OG0000884	Syaq.g_01611	Prbj.g_00449
OG0000885	Syaq.g_01610	Prbj.g_00448
OG0000886	Syaq.g_01609	Prbj.g_00447
OG0000887	Syaq.g_01608	Prbj.g_00446
OG0000888	Syaq.g_01606	Prbj.g_00444
OG0000889	Syaq.g_01604	Prbj.g_00442
OG0000890	Syaq.g_01597	Prbj.g_00428
OG0000891	Syaq.g_01596	Prbj.g_00427
OG0000892	Syaq.g_01594	Prbj.g_00425
OG0000893	Syaq.g_00695	Prbj.g_02660
OG0000894	Syaq.g_00692	Prbj.g_02656
OG0000895	Syaq.g_00688	Prbj.g_02651
OG0000896	Syaq.g_00687	Prbj.g_02650
OG0000897	Syaq.g_00685	Prbj.g_02648
OG0000898	Syaq.g_00684	Prbj.g_02647
OG0000899	Syaq.g_00683	Prbj.g_02646
OG0000900	Syaq.g_00682	Prbj.g_02645
OG0000901	Syaq.g_00677	Prbj.g_02641
OG0000902	Syaq.g_00671	Prbj.g_02639
OG0000903	Syaq.g_00655	Prbj.g_01027
OG0000904	Syaq.g_00660	Prbj.g_01032
OG0000905	Syaq.g_00666	Prbj.g_01034
OG0000906	Syaq.g_00669	Prbj.g_02635
OG0000907	Syaq.g_00653	Prbj.g_01025
OG0000908	Syaq.g_00650	Prbj.g_01022
OG0000909	Syaq.g_00649	Prbj.g_01021
OG0000910	Syaq.g_00648	Prbj.g_01020
OG0000911	Syaq.g_00646	Prbj.g_01018
OG0000912	Syaq.g_00645	Prbj.g_01017
OG0000913	Syaq.g_00644	Prbj.g_01016
OG0000914	Syaq.g_00643	Prbj.g_01015
OG0000915	Syaq.g_00641	Prbj.g_01014
OG0000916	Syaq.g_00640	Prbj.g_01013
OG0000917	Syaq.g_00639	Prbj.g_01012
OG0000918	Syaq.g_00638	Prbj.g_01011
OG0000919	Syaq.g_00637	Prbj.g_01010
OG0000920	Syaq.g_00636	Prbj.g_01009
OG0000921	Syaq.g_00635	Prbj.g_01008
OG0000922	Syaq.g_00634	Prbj.g_01007
OG0000923	Syaq.g_00630	Prbj.g_01003
OG0000924	Syaq.g_00629	Prbj.g_01002
OG0000925	Syaq.g_00628	Prbj.g_01001
OG0000926	Syaq.g_00627	Prbj.g_01000
OG0000927	Syaq.g_00625	Prbj.g_00998
OG0000928	Syaq.g_00624	Prbj.g_00997
OG0000929	Syaq.g_00623	Prbj.g_00996
OG0000930	Syaq.g_00622	Prbj.g_00995
OG0000931	Syaq.g_00621	Prbj.g_00994
OG0000932	Syaq.g_00620	Prbj.g_00993
OG0000933	Syaq.g_00614	Prbj.g_00988
OG0000934	Syaq.g_00612	Prbj.g_00986
OG0000935	Syaq.g_00611	Prbj.g_00985
OG0000936	Syaq.g_00610	Prbj.g_00984
OG0000937	Syaq.g_00609	Prbj.g_00983
OG0000938	Syaq.g_00606	Prbj.g_00414
OG0000939	Syaq.g_00604	Prbj.g_00413
OG0000940	Syaq.g_00597	Prbj.g_00404
OG0000941	Syaq.g_00595	Prbj.g_00402
OG0000942	Syaq.g_00593	Prbj.g_00400
OG0000943	Syaq.g_00592	Prbj.g_00399
OG0000944	Syaq.g_00590	Prbj.g_00397
OG0000945	Syaq.g_00588	Prbj.g_00395
OG0000946	Syaq.g_00580	Prbj.g_00368
OG0000947	Syaq.g_00577	Prbj.g_00365
OG0000948	Syaq.g_00576	Prbj.g_00364
OG0000949	Syaq.g_00971	Prbj.g_00361
OG0000950	Syaq.g_00984	Prbj.g_01501
OG0000951	Syaq.g_00991	Prbj.g_01506
OG0000952	Syaq.g_01002	Prbj.g_01513
OG0000953	Syaq.g_01006	Prbj.g_01517
OG0000954	Syaq.g_01012	Prbj.g_01577
OG0000955	Syaq.g_01013	Prbj.g_01578
OG0000956	Syaq.g_01015	Prbj.g_01580
OG0000957	Syaq.g_01026	Prbj.g_01596
OG0000958	Syaq.g_01027	Prbj.g_01597
OG0000959	Syaq.g_01031	Prbj.g_01821
OG0000960	Syaq.g_01032	Prbj.g_01820
OG0000961	Syaq.g_01043	Prbj.g_01809
OG0000962	Syaq.g_01045	Prbj.g_01290
OG0000963	Syaq.g_01049	Prbj.g_01285
OG0000964	Syaq.g_01050	Prbj.g_01284
OG0000965	Syaq.g_01051	Prbj.g_01283
OG0000966	Syaq.g_01060	Prbj.g_01250
OG0000967	Syaq.g_01067	Prbj.g_01244
OG0000968	Syaq.g_01071	Prbj.g_01241
OG0000969	Syaq.g_01078	Prbj.g_01239
OG0000970	Syaq.g_01079	Prbj.g_01238
OG0000971	Syaq.g_01081	Prbj.g_01236
OG0000972	Syaq.g_01082	Prbj.g_01235
OG0000973	Syaq.g_01083	Prbj.g_01234
OG0000974	Syaq.g_01084	Prbj.g_01233
OG0000975	Syaq.g_01085	Prbj.g_01232
OG0000976	Syaq.g_01086	Prbj.g_01231
OG0000977	Syaq.g_01088	Prbj.g_01229
OG0000978	Syaq.g_01091	Prbj.g_01228
OG0000979	Syaq.g_01094	Prbj.g_01225
OG0000980	Syaq.g_01097	Prbj.g_01221
OG0000981	Syaq.g_01100	Prbj.g_01218
OG0000982	Syaq.g_01263	Prbj.g_01956
OG0000983	Syaq.g_01262	Prbj.g_01957
OG0000984	Syaq.g_01261	Prbj.g_01958
OG0000985	Syaq.g_01257	Prbj.g_01962
OG0000986	Syaq.g_01253	Prbj.g_01964
OG0000987	Syaq.g_01251	Prbj.g_01966
OG0000988	Syaq.g_01245	Prbj.g_01970
OG0000989	Syaq.g_01239	Prbj.g_01980
OG0000990	Syaq.g_01229	Prbj.g_02002
OG0000991	Syaq.g_01225	Prbj.g_02005
OG0000992	Syaq.g_01222	Prbj.g_02008
OG0000993	Syaq.g_01221	Prbj.g_02009
OG0000994	Syaq.g_01218	Prbj.g_02012
OG0000995	Syaq.g_01212	Prbj.g_02021
OG0000996	Syaq.g_01193	Prbj.g_02034
OG0000997	Syaq.g_01184	Prbj.g_02043
OG0000998	Syaq.g_01182	Prbj.g_02045
OG0000999	Syaq.g_01181	Prbj.g_02046
OG0001000	Syaq.g_01177	Prbj.g_02049
OG0001001	Syaq.g_01172	Prbj.g_02053
OG0001002	Syaq.g_01165	Prbj.g_02060
OG0001003	Syaq.g_01163	Prbj.g_02062
OG0001004	Syaq.g_01162	Prbj.g_02063
OG0001005	Syaq.g_01161	Prbj.g_02065
OG0001006	Syaq.g_01152	Prbj.g_02071
OG0001007	Syaq.g_01150	Prbj.g_02073
OG0001008	Syaq.g_00500	Prbj.g_00101
OG0001009	Syaq.g_01118	Prbj.g_01199
OG0001010	Syaq.g_01117	Prbj.g_01200
OG0001011	Syaq.g_01115	Prbj.g_01202
OG0001012	Syaq.g_01267	Prbj.g_01953
OG0001013	Syaq.g_01289	Prbj.g_01928
OG0001014	Syaq.g_01295	Prbj.g_01919
OG0001015	Syaq.g_01296	Prbj.g_01918
OG0001016	Syaq.g_01554	Prbj.g_00569
OG0001017	Syaq.g_01548	Prbj.g_00575
OG0001018	Syaq.g_01546	Prbj.g_00577
OG0001019	Syaq.g_01524	Prbj.g_00590
OG0001020	Syaq.g_01510	Prbj.g_00596
OG0001021	Syaq.g_01506	Prbj.g_00600
OG0001022	Syaq.g_01501	Prbj.g_00605
OG0001023	Syaq.g_01500	Prbj.g_00606
OG0001024	Syaq.g_01496	Prbj.g_00610
OG0001025	Syaq.g_01490	Prbj.g_00617
OG0001026	Syaq.g_01477	Prbj.g_00630
OG0001027	Syaq.g_01474	Prbj.g_01550
OG0001028	Syaq.g_01472	Prbj.g_01552
OG0001029	Syaq.g_01470	Prbj.g_01554
OG0001030	Syaq.g_01450	Prbj.g_01535
OG0001031	Syaq.g_01378	Prbj.g_01143
OG0001032	Syaq.g_01376	Prbj.g_01146
OG0001033	Syaq.g_01344	Prbj.g_00287
OG0001034	Syaq.g_01579	Prbj.g_02608
OG0001035	Syaq.g_00726	Prbj.g_01360
OG0001036	Syaq.g_00731	Prbj.g_01364
OG0001037	Syaq.g_00733	Prbj.g_01366
OG0001038	Syaq.g_00761	Prbj.g_01403
OG0001039	Syaq.g_00764	Prbj.g_01406
OG0001040	Syaq.g_00767	Prbj.g_01409
OG0001041	Syaq.g_00772	Prbj.g_01414
OG0001042	Syaq.g_00858	Prbj.g_01439
OG0001044	Syaq.g_00560	Prbj.g_00342
OG0001045	Syaq.g_00547	Prbj.g_00330
OG0001046	Syaq.g_02509	Prbj.g_00874
OG0001047	Syaq.g_00498	Prbj.g_00103
OG0001048	Syaq.g_00497	Prbj.g_00104
OG0001049	Syaq.g_00494	Prbj.g_00107
OG0001050	Syaq.g_00493	Prbj.g_00108
OG0001051	Syaq.g_00492	Prbj.g_00109
OG0001052	Syaq.g_00446	Prbj.g_00132
OG0001053	Syaq.g_01775	Prbj.g_01627
OG0001054	Syaq.g_01794	Prbj.g_01609
OG0001055	Syaq.g_01815	Prbj.g_02103
OG0001056	Syaq.g_01843	Prbj.g_02132
OG0001057	Syaq.g_00334	Prbj.g_02144
OG0001058	Syaq.g_01931	Prbj.g_01863
OG0001059	Syaq.g_01935	Prbj.g_01867
OG0001060	Syaq.g_01941	Prbj.g_01874
OG0001061	Syaq.g_01961	Prbj.g_01802
OG0001062	Syaq.g_01963	Prbj.g_01800
OG0001063	Syaq.g_01968	Prbj.g_01796
OG0001064	Syaq.g_01969	Prbj.g_01795
OG0001065	Syaq.g_01970	Prbj.g_01794
OG0001066	Syaq.g_01971	Prbj.g_01793
OG0001067	Syaq.g_01972	Prbj.g_01792
OG0001068	Syaq.g_01973	Prbj.g_01791
OG0001069	Syaq.g_01974	Prbj.g_01790
OG0001070	Syaq.g_01978	Prbj.g_01786
OG0001071	Syaq.g_01979	Prbj.g_01785
OG0001072	Syaq.g_01983	Prbj.g_01782
OG0001073	Syaq.g_01998	Prbj.g_01763
OG0001074	Syaq.g_02132	Prbj.g_02544
OG0001075	Syaq.g_02025	Prbj.g_02545
OG0001076	Syaq.g_02060	Prbj.g_02553
OG0001077	Syaq.g_02071	Prbj.g_02563
OG0001078	Syaq.g_02083	Prbj.g_02574
OG0001079	Syaq.g_02100	Prbj.g_02593
OG0001080	Syaq.g_02161	Prbj.g_00794
OG0001081	Syaq.g_02232	Prbj.g_00804
