Orthogroup	Syan	Syas
OG0000569	Syan.g_00875	Syas.g_00811
OG0000570	Syan.g_00876	Syas.g_00812
OG0000571	Syan.g_00879	Syas.g_00815
OG0000572	Syan.g_00954	Syas.g_00839
OG0000573	Syan.g_00963	Syas.g_00952
OG0000574	Syan.g_00965	Syas.g_00951
OG0000575	Syan.g_01003	Syas.g_00848
OG0000576	Syan.g_01007	Syas.g_00850
OG0000577	Syan.g_01008	Syas.g_00851
OG0000578	Syan.g_01009	Syas.g_00852
OG0000579	Syan.g_01010	Syas.g_00853
OG0000580	Syan.g_01011	Syas.g_00854
OG0000581	Syan.g_01018	Syas.g_00861
OG0000582	Syan.g_01030	Syas.g_00873
OG0000583	Syan.g_01029	Syas.g_00872
OG0000584	Syan.g_01028	Syas.g_00871
OG0000585	Syan.g_01024	Syas.g_00868
OG0000586	Syan.g_01022	Syas.g_00867
OG0000587	Syan.g_01020	Syas.g_00865
OG0000588	Syan.g_00215	Syas.g_00960
OG0000589	Syan.g_00016	Syas.g_00121
OG0000590	Syan.g_00015	Syas.g_00120
OG0000591	Syan.g_00003	Syas.g_00106
OG0000592	Syan.g_00002	Syas.g_00105
OG0000593	Syan.g_00820	Syas.g_00750
OG0000594	Syan.g_00819	Syas.g_00749
OG0000595	Syan.g_00818	Syas.g_00748
OG0000596	Syan.g_00813	Syas.g_00743
OG0000597	Syan.g_00810	Syas.g_00740
OG0000598	Syan.g_00809	Syas.g_00739
OG0000599	Syan.g_00802	Syas.g_00732
OG0000600	Syan.g_00801	Syas.g_00731
OG0000601	Syan.g_00800	Syas.g_00730
OG0000602	Syan.g_00796	Syas.g_00725
OG0000603	Syan.g_00795	Syas.g_00724
OG0000604	Syan.g_00792	Syas.g_00721
OG0000605	Syan.g_00783	Syas.g_00719
OG0000606	Syan.g_00780	Syas.g_00716
OG0000607	Syan.g_00777	Syas.g_00713
OG0000608	Syan.g_00776	Syas.g_00712
OG0000609	Syan.g_00774	Syas.g_00710
OG0000610	Syan.g_00766	Syas.g_00702
OG0000611	Syan.g_00763	Syas.g_00699
OG0000612	Syan.g_00762	Syas.g_00698
OG0000613	Syan.g_01965	Syas.g_01825
OG0000614	Syan.g_00184	Syas.g_01044
OG0000615	Syan.g_00728	Syas.g_00650
OG0000616	Syan.g_01694	Syas.g_02011
OG0000617	Syan.g_00324	Syas.g_00180
OG0000618	Syan.g_00325	Syas.g_00181
OG0000619	Syan.g_00326	Syas.g_00182
OG0000620	Syan.g_00331	Syas.g_00188
OG0000621	Syan.g_00332	Syas.g_00189
OG0000622	Syan.g_00334	Syas.g_00190
OG0000623	Syan.g_00335	Syas.g_00191
OG0000624	Syan.g_00337	Syas.g_00192
OG0000625	Syan.g_00338	Syas.g_00193
OG0000626	Syan.g_00339	Syas.g_00194
OG0000627	Syan.g_00465	Syas.g_00372
OG0000628	Syan.g_00466	Syas.g_00373
OG0000629	Syan.g_00469	Syas.g_00376
OG0000630	Syan.g_00474	Syas.g_00397
OG0000631	Syan.g_00484	Syas.g_00405
OG0000632	Syan.g_00485	Syas.g_00406
OG0000633	Syan.g_00489	Syas.g_00407
OG0000634	Syan.g_00694	Syas.g_00600
OG0000635	Syan.g_00693	Syas.g_00599
OG0000636	Syan.g_00691	Syas.g_00597
OG0000637	Syan.g_00689	Syas.g_00595
OG0000638	Syan.g_00688	Syas.g_00594
OG0000639	Syan.g_00687	Syas.g_00593
OG0000640	Syan.g_00686	Syas.g_00592
OG0000641	Syan.g_00682	Syas.g_00587
OG0000642	Syan.g_00681	Syas.g_00586
OG0000643	Syan.g_00679	Syas.g_00585
OG0000644	Syan.g_00678	Syas.g_00584
OG0000645	Syan.g_00676	Syas.g_00583
OG0000646	Syan.g_00673	Syas.g_00580
OG0000647	Syan.g_00671	Syas.g_00578
OG0000648	Syan.g_00669	Syas.g_00576
OG0000649	Syan.g_00668	Syas.g_00575
OG0000650	Syan.g_00667	Syas.g_00574
OG0000651	Syan.g_00666	Syas.g_00573
OG0000652	Syan.g_00665	Syas.g_00572
OG0000653	Syan.g_00663	Syas.g_00570
OG0000654	Syan.g_00661	Syas.g_00569
OG0000655	Syan.g_00660	Syas.g_00568
OG0000656	Syan.g_00656	Syas.g_00565
OG0000657	Syan.g_00375	Syas.g_00232
OG0000658	Syan.g_00378	Syas.g_00235
OG0000659	Syan.g_00379	Syas.g_00236
OG0000660	Syan.g_00383	Syas.g_00240
OG0000661	Syan.g_00385	Syas.g_00242
OG0000662	Syan.g_00392	Syas.g_00281
OG0000663	Syan.g_00395	Syas.g_00284
OG0000664	Syan.g_00397	Syas.g_00287
OG0000665	Syan.g_00788	Syas.g_00385
OG0000666	Syan.g_02100	Syas.g_01362
OG0000667	Syan.g_00044	Syas.g_00088
OG0000668	Syan.g_00365	Syas.g_00221
OG0000669	Syan.g_00751	Syas.g_00684
OG0000670	Syan.g_00748	Syas.g_00681
OG0000671	Syan.g_00746	Syas.g_00679
OG0000672	Syan.g_00743	Syas.g_00676
OG0000673	Syan.g_00740	Syas.g_00673
OG0000674	Syan.g_00738	Syas.g_00671
OG0000675	Syan.g_00737	Syas.g_00670
OG0000676	Syan.g_00735	Syas.g_00668
OG0000677	Syan.g_00734	Syas.g_00667
OG0000678	Syan.g_00732	Syas.g_00660
OG0000679	Syan.g_00724	Syas.g_00629
OG0000680	Syan.g_00723	Syas.g_00628
OG0000681	Syan.g_00720	Syas.g_00625
OG0000682	Syan.g_00719	Syas.g_00624
OG0000683	Syan.g_00718	Syas.g_00623
OG0000684	Syan.g_00715	Syas.g_00621
OG0000685	Syan.g_00713	Syas.g_00187
OG0000686	Syan.g_00712	Syas.g_00619
OG0000687	Syan.g_00711	Syas.g_00618
OG0000688	Syan.g_00706	Syas.g_00612
OG0000689	Syan.g_00704	Syas.g_00610
OG0000690	Syan.g_00703	Syas.g_00609
OG0000691	Syan.g_00702	Syas.g_00608
OG0000692	Syan.g_00700	Syas.g_00606
OG0000693	Syan.g_00698	Syas.g_00604
OG0000694	Syan.g_00697	Syas.g_00603
OG0000695	Syan.g_00492	Syas.g_00410
OG0000696	Syan.g_00493	Syas.g_00411
OG0000697	Syan.g_00495	Syas.g_00413
OG0000698	Syan.g_00498	Syas.g_00417
OG0000699	Syan.g_00500	Syas.g_00419
OG0000700	Syan.g_00501	Syas.g_00420
OG0000701	Syan.g_00502	Syas.g_00421
OG0000702	Syan.g_00534	Syas.g_00437
OG0000703	Syan.g_00546	Syas.g_00438
OG0000704	Syan.g_00550	Syas.g_00446
OG0000705	Syan.g_00557	Syas.g_00453
OG0000706	Syan.g_00558	Syas.g_00454
OG0000707	Syan.g_00559	Syas.g_00455
OG0000708	Syan.g_00562	Syas.g_00458
OG0000709	Syan.g_00570	Syas.g_00466
OG0000710	Syan.g_00574	Syas.g_00497
OG0000711	Syan.g_00607	Syas.g_00546
OG0000712	Syan.g_00609	Syas.g_00548
OG0000713	Syan.g_00610	Syas.g_00549
OG0000714	Syan.g_00624	Syas.g_00551
OG0000715	Syan.g_00626	Syas.g_00553
OG0000716	Syan.g_00630	Syas.g_00556
OG0000717	Syan.g_00631	Syas.g_00557
OG0000718	Syan.g_00651	Syas.g_00561
OG0000719	Syan.g_00367	Syas.g_00223
OG0000720	Syan.g_00354	Syas.g_00209
OG0000721	Syan.g_00352	Syas.g_00207
OG0000722	Syan.g_00351	Syas.g_00206
OG0000723	Syan.g_00341	Syas.g_00196
OG0000724	Syan.g_00299	Syas.g_00999
OG0000725	Syan.g_00194	Syas.g_01024
OG0000726	Syan.g_00193	Syas.g_01025
OG0000727	Syan.g_00192	Syas.g_01026
OG0000728	Syan.g_00190	Syas.g_01028
OG0000729	Syan.g_01885	Syas.g_02145
OG0000730	Syan.g_02147	Syas.g_01544
OG0000731	Syan.g_02135	Syas.g_01532
OG0000732	Syan.g_01726	Syas.g_02086
OG0000733	Syan.g_01147	Syas.g_00096
OG0000734	Syan.g_02982	Syas.g_02414
OG0000735	Syan.g_02713	Syas.g_01201
OG0000736	Syan.g_02712	Syas.g_01200
OG0000737	Syan.g_02711	Syas.g_01199
OG0000738	Syan.g_02705	Syas.g_01193
OG0000739	Syan.g_02704	Syas.g_01192
OG0000740	Syan.g_02703	Syas.g_01191
OG0000741	Syan.g_02700	Syas.g_01188
OG0000742	Syan.g_02697	Syas.g_01185
OG0000743	Syan.g_02694	Syas.g_01182
OG0000744	Syan.g_02693	Syas.g_01181
OG0000745	Syan.g_02690	Syas.g_01178
OG0000746	Syan.g_02687	Syas.g_01176
OG0000747	Syan.g_02685	Syas.g_01174
OG0000748	Syan.g_02669	Syas.g_01146
OG0000749	Syan.g_02668	Syas.g_01144
OG0000750	Syan.g_02667	Syas.g_01143
OG0000751	Syan.g_02661	Syas.g_01138
OG0000752	Syan.g_02659	Syas.g_01136
OG0000753	Syan.g_02656	Syas.g_01133
OG0000754	Syan.g_02650	Syas.g_01128
OG0000755	Syan.g_02641	Syas.g_01117
OG0000756	Syan.g_02640	Syas.g_01116
OG0000757	Syan.g_02623	Syas.g_01108
OG0000758	Syan.g_02622	Syas.g_01107
OG0000759	Syan.g_02621	Syas.g_01106
OG0000760	Syan.g_02620	Syas.g_01105
OG0000761	Syan.g_02619	Syas.g_01104
OG0000762	Syan.g_02617	Syas.g_01102
OG0000763	Syan.g_02615	Syas.g_01091
OG0000764	Syan.g_02614	Syas.g_01090
OG0000765	Syan.g_02587	Syas.g_01076
OG0000766	Syan.g_02586	Syas.g_01075
OG0000767	Syan.g_02584	Syas.g_01073
OG0000768	Syan.g_02583	Syas.g_01072
OG0000769	Syan.g_02581	Syas.g_01070
OG0000770	Syan.g_02561	Syas.g_01067
OG0000771	Syan.g_00305	Syas.g_00993
OG0000772	Syan.g_00436	Syas.g_01461
OG0000773	Syan.g_01199	Syas.g_00002
OG0000774	Syan.g_01205	Syas.g_02862
OG0000775	Syan.g_01207	Syas.g_02860
OG0000776	Syan.g_01208	Syas.g_02859
OG0000777	Syan.g_01209	Syas.g_02858
OG0000778	Syan.g_01210	Syas.g_02857
OG0000779	Syan.g_01215	Syas.g_02852
OG0000780	Syan.g_01218	Syas.g_02847
OG0000781	Syan.g_01222	Syas.g_02842
OG0000782	Syan.g_01223	Syas.g_02841
OG0000783	Syan.g_01224	Syas.g_02840
OG0000784	Syan.g_01225	Syas.g_02839
OG0000785	Syan.g_01228	Syas.g_02837
OG0000786	Syan.g_01243	Syas.g_02833
OG0000787	Syan.g_01244	Syas.g_02832
OG0000788	Syan.g_00843	Syas.g_00782
OG0000789	Syan.g_00075	Syas.g_01507
OG0000790	Syan.g_02778	Syas.g_01266
OG0000791	Syan.g_02780	Syas.g_01268
OG0000792	Syan.g_02781	Syas.g_01269
OG0000793	Syan.g_02879	Syas.g_01359
OG0000794	Syan.g_02881	Syas.g_01361
OG0000795	Syan.g_02882	Syas.g_01363
OG0000796	Syan.g_02886	Syas.g_01368
OG0000797	Syan.g_02888	Syas.g_01369
OG0000798	Syan.g_02026	Syas.g_01750
OG0000799	Syan.g_01310	Syas.g_02789
OG0000800	Syan.g_01308	Syas.g_02790
OG0000801	Syan.g_01307	Syas.g_02791
OG0000802	Syan.g_01303	Syas.g_02797
OG0000803	Syan.g_01294	Syas.g_02800
OG0000804	Syan.g_01291	Syas.g_02803
OG0000805	Syan.g_01289	Syas.g_02805
OG0000806	Syan.g_01287	Syas.g_02807
OG0000807	Syan.g_01286	Syas.g_02808
OG0000808	Syan.g_01285	Syas.g_02809
OG0000809	Syan.g_01281	Syas.g_02811
OG0000810	Syan.g_01280	Syas.g_02813
OG0000811	Syan.g_01272	Syas.g_02822
OG0000812	Syan.g_01270	Syas.g_02824
OG0000813	Syan.g_01269	Syas.g_02825
OG0000814	Syan.g_01267	Syas.g_02827
OG0000815	Syan.g_01249	Syas.g_02829
OG0000816	Syan.g_01247	Syas.g_02831
OG0000817	Syan.g_01328	Syas.g_02753
OG0000818	Syan.g_02807	Syas.g_01282
OG0000819	Syan.g_02808	Syas.g_01283
OG0000820	Syan.g_02809	Syas.g_01284
OG0000821	Syan.g_02815	Syas.g_01289
OG0000822	Syan.g_02817	Syas.g_01291
OG0000823	Syan.g_02818	Syas.g_01292
OG0000824	Syan.g_02824	Syas.g_01297
OG0000825	Syan.g_02825	Syas.g_01298
OG0000826	Syan.g_02826	Syas.g_01299
OG0000827	Syan.g_02827	Syas.g_01300
OG0000828	Syan.g_02830	Syas.g_01303
OG0000829	Syan.g_02831	Syas.g_01304
OG0000830	Syan.g_02832	Syas.g_01305
OG0000831	Syan.g_02834	Syas.g_01308
OG0000832	Syan.g_02408	Syas.g_01476
OG0000833	Syan.g_01343	Syas.g_02738
OG0000834	Syan.g_01345	Syas.g_02737
OG0000835	Syan.g_01346	Syas.g_02736
OG0000836	Syan.g_01349	Syas.g_02732
OG0000837	Syan.g_01351	Syas.g_02731
OG0000838	Syan.g_01355	Syas.g_02727
OG0000839	Syan.g_01356	Syas.g_02726
OG0000840	Syan.g_01357	Syas.g_02725
OG0000841	Syan.g_01358	Syas.g_02724
OG0000842	Syan.g_01359	Syas.g_02723
OG0000843	Syan.g_01360	Syas.g_02722
OG0000844	Syan.g_01362	Syas.g_02720
OG0000845	Syan.g_01363	Syas.g_02719
OG0000846	Syan.g_01364	Syas.g_02718
OG0000847	Syan.g_01365	Syas.g_02717
OG0000848	Syan.g_01367	Syas.g_02715
OG0000849	Syan.g_01368	Syas.g_02714
OG0000850	Syan.g_01371	Syas.g_02711
OG0000851	Syan.g_01374	Syas.g_02708
OG0000852	Syan.g_01375	Syas.g_02707
OG0000853	Syan.g_01379	Syas.g_02703
OG0000854	Syan.g_01381	Syas.g_02701
OG0000855	Syan.g_01382	Syas.g_02700
OG0000856	Syan.g_01136	Syas.g_00103
OG0000857	Syan.g_00672	Syas.g_00579
OG0000858	Syan.g_01389	Syas.g_02693
OG0000859	Syan.g_01390	Syas.g_02692
OG0000860	Syan.g_01402	Syas.g_02679
OG0000861	Syan.g_01403	Syas.g_02678
OG0000862	Syan.g_01412	Syas.g_02677
OG0000863	Syan.g_01414	Syas.g_02675
OG0000864	Syan.g_00969	Syas.g_02674
OG0000865	Syan.g_01415	Syas.g_02673
OG0000866	Syan.g_01416	Syas.g_02672
OG0000867	Syan.g_01417	Syas.g_02671
OG0000868	Syan.g_01421	Syas.g_02667
OG0000869	Syan.g_01426	Syas.g_02662
OG0000870	Syan.g_01431	Syas.g_02657
OG0000871	Syan.g_01432	Syas.g_02656
OG0000872	Syan.g_01438	Syas.g_02650
OG0000873	Syan.g_01441	Syas.g_02647
OG0000874	Syan.g_01443	Syas.g_02645
OG0000875	Syan.g_01445	Syas.g_02644
OG0000876	Syan.g_00391	Syas.g_00280
OG0000877	Syan.g_01449	Syas.g_02603
OG0000878	Syan.g_01450	Syas.g_02602
OG0000879	Syan.g_01451	Syas.g_02601
OG0000880	Syan.g_01452	Syas.g_02600
OG0000881	Syan.g_01457	Syas.g_02596
OG0000882	Syan.g_01462	Syas.g_02591
OG0000883	Syan.g_01464	Syas.g_02586
OG0000884	Syan.g_01466	Syas.g_02584
OG0000885	Syan.g_01467	Syas.g_02583
OG0000886	Syan.g_01468	Syas.g_02582
OG0000887	Syan.g_01469	Syas.g_02581
OG0000888	Syan.g_01471	Syas.g_02579
OG0000889	Syan.g_01473	Syas.g_02577
OG0000890	Syan.g_01476	Syas.g_02574
OG0000891	Syan.g_01477	Syas.g_02573
OG0000892	Syan.g_01480	Syas.g_02571
OG0000893	Syan.g_02103	Syas.g_01677
OG0000894	Syan.g_02108	Syas.g_01667
OG0000895	Syan.g_02112	Syas.g_01663
OG0000896	Syan.g_02113	Syas.g_01662
OG0000897	Syan.g_02115	Syas.g_01660
OG0000898	Syan.g_02116	Syas.g_01659
OG0000899	Syan.g_02117	Syas.g_01658
OG0000900	Syan.g_02118	Syas.g_01657
OG0000901	Syan.g_02123	Syas.g_01652
OG0000902	Syan.g_02125	Syas.g_01651
OG0000903	Syan.g_02252	Syas.g_01637
OG0000904	Syan.g_02258	Syas.g_01642
OG0000905	Syan.g_02129	Syas.g_01647
OG0000906	Syan.g_02127	Syas.g_01649
OG0000907	Syan.g_02245	Syas.g_01635
OG0000908	Syan.g_02242	Syas.g_01632
OG0000909	Syan.g_02241	Syas.g_01631
OG0000910	Syan.g_02240	Syas.g_01630
OG0000911	Syan.g_02238	Syas.g_01628
OG0000912	Syan.g_02237	Syas.g_01627
OG0000913	Syan.g_02236	Syas.g_01626
OG0000914	Syan.g_02235	Syas.g_01625
OG0000915	Syan.g_02233	Syas.g_01623
OG0000916	Syan.g_02232	Syas.g_01622
OG0000917	Syan.g_02231	Syas.g_01621
OG0000918	Syan.g_02230	Syas.g_01620
OG0000919	Syan.g_02229	Syas.g_01619
OG0000920	Syan.g_02228	Syas.g_01618
OG0000921	Syan.g_02227	Syas.g_01617
OG0000922	Syan.g_02226	Syas.g_01616
OG0000923	Syan.g_02222	Syas.g_01612
OG0000924	Syan.g_02221	Syas.g_01611
OG0000925	Syan.g_02220	Syas.g_01610
OG0000926	Syan.g_02219	Syas.g_01609
OG0000927	Syan.g_02217	Syas.g_01607
OG0000928	Syan.g_02216	Syas.g_01606
OG0000929	Syan.g_02215	Syas.g_01605
OG0000930	Syan.g_02214	Syas.g_01604
OG0000931	Syan.g_02213	Syas.g_01603
OG0000932	Syan.g_02212	Syas.g_01602
OG0000933	Syan.g_02206	Syas.g_01596
OG0000934	Syan.g_02204	Syas.g_01594
OG0000935	Syan.g_02203	Syas.g_01593
OG0000936	Syan.g_02202	Syas.g_01592
OG0000937	Syan.g_02201	Syas.g_01591
OG0000938	Syan.g_02198	Syas.g_01588
OG0000939	Syan.g_02197	Syas.g_01587
OG0000940	Syan.g_02188	Syas.g_01580
OG0000941	Syan.g_02186	Syas.g_01578
OG0000942	Syan.g_02184	Syas.g_01576
OG0000943	Syan.g_02183	Syas.g_01575
OG0000944	Syan.g_02181	Syas.g_01573
OG0000945	Syan.g_02180	Syas.g_01572
OG0000946	Syan.g_02167	Syas.g_01565
OG0000947	Syan.g_02164	Syas.g_01562
OG0000948	Syan.g_02163	Syas.g_01561
OG0000949	Syan.g_01951	Syas.g_02213
OG0000950	Syan.g_01940	Syas.g_02197
OG0000951	Syan.g_01932	Syas.g_02190
OG0000952	Syan.g_01927	Syas.g_02186
OG0000953	Syan.g_01922	Syas.g_02182
OG0000954	Syan.g_01916	Syas.g_02174
OG0000955	Syan.g_01915	Syas.g_02173
OG0000956	Syan.g_01913	Syas.g_02171
OG0000957	Syan.g_01898	Syas.g_02158
OG0000958	Syan.g_01897	Syas.g_02157
OG0000959	Syan.g_01893	Syas.g_02154
OG0000960	Syan.g_01892	Syas.g_02153
OG0000961	Syan.g_03024	Syas.g_02345
OG0000962	Syan.g_01887	Syas.g_02146
OG0000963	Syan.g_01881	Syas.g_02143
OG0000964	Syan.g_01880	Syas.g_02142
OG0000965	Syan.g_01879	Syas.g_02141
OG0000966	Syan.g_01812	Syas.g_02112
OG0000967	Syan.g_01804	Syas.g_02108
OG0000968	Syan.g_01706	Syas.g_02106
OG0000969	Syan.g_01708	Syas.g_02104
OG0000970	Syan.g_01709	Syas.g_02103
OG0000971	Syan.g_01711	Syas.g_02101
OG0000972	Syan.g_01712	Syas.g_02100
OG0000973	Syan.g_01713	Syas.g_02099
OG0000974	Syan.g_01714	Syas.g_02098
OG0000975	Syan.g_01715	Syas.g_02097
OG0000976	Syan.g_01716	Syas.g_02096
OG0000977	Syan.g_01718	Syas.g_02094
OG0000978	Syan.g_01719	Syas.g_02093
OG0000979	Syan.g_01722	Syas.g_02090
OG0000980	Syan.g_01725	Syas.g_02087
OG0000981	Syan.g_01728	Syas.g_02084
OG0000982	Syan.g_01566	Syas.g_01882
OG0000983	Syan.g_01567	Syas.g_01883
OG0000984	Syan.g_01568	Syas.g_01884
OG0000985	Syan.g_01572	Syas.g_01888
OG0000986	Syan.g_01574	Syas.g_01891
OG0000987	Syan.g_01576	Syas.g_01897
OG0000988	Syan.g_01581	Syas.g_01902
OG0000989	Syan.g_01587	Syas.g_01908
OG0000990	Syan.g_01615	Syas.g_01937
OG0000991	Syan.g_01618	Syas.g_01939
OG0000992	Syan.g_01622	Syas.g_01943
OG0000993	Syan.g_01623	Syas.g_01945
OG0000994	Syan.g_01625	Syas.g_01948
OG0000995	Syan.g_01629	Syas.g_01955
OG0000996	Syan.g_01653	Syas.g_01977
OG0000997	Syan.g_01677	Syas.g_01993
OG0000998	Syan.g_01679	Syas.g_01995
OG0000999	Syan.g_01680	Syas.g_01996
OG0001000	Syan.g_01684	Syas.g_02000
OG0001001	Syan.g_01690	Syas.g_02006
OG0001002	Syan.g_01697	Syas.g_02014
OG0001003	Syan.g_01699	Syas.g_02016
OG0001004	Syan.g_01700	Syas.g_02017
OG0001005	Syan.g_01701	Syas.g_02018
OG0001006	Syan.g_01794	Syas.g_02032
OG0001007	Syan.g_01796	Syas.g_02034
OG0001008	Syan.g_02397	Syas.g_01496
OG0001009	Syan.g_01748	Syas.g_02065
OG0001010	Syan.g_01747	Syas.g_02066
OG0001011	Syan.g_01745	Syas.g_02068
OG0001012	Syan.g_00281	Syas.g_00152
OG0001013	Syan.g_01542	Syas.g_01866
OG0001014	Syan.g_01535	Syas.g_01857
OG0001015	Syan.g_01534	Syas.g_01856
OG0001016	Syan.g_02912	Syas.g_02517
OG0001017	Syan.g_02918	Syas.g_02511
OG0001018	Syan.g_02920	Syas.g_02509
OG0001019	Syan.g_02947	Syas.g_02469
OG0001020	Syan.g_02951	Syas.g_02443
OG0001021	Syan.g_02958	Syas.g_02437
OG0001022	Syan.g_02964	Syas.g_02434
OG0001023	Syan.g_02965	Syas.g_02433
OG0001024	Syan.g_00968	Syas.g_00135
OG0001025	Syan.g_02971	Syas.g_02424
OG0001026	Syan.g_02984	Syas.g_02412
OG0001027	Syan.g_02308	Syas.g_02408
OG0001028	Syan.g_02305	Syas.g_02405
OG0001029	Syan.g_02303	Syas.g_02403
OG0001030	Syan.g_02281	Syas.g_02384
OG0001031	Syan.g_03060	Syas.g_02293
OG0001032	Syan.g_03063	Syas.g_02290
OG0001033	Syan.g_00970	Syas.g_02239
OG0001034	Syan.g_02425	Syas.g_02556
OG0001035	Syan.g_02062	Syas.g_01704
OG0001036	Syan.g_02056	Syas.g_01709
OG0001037	Syan.g_02054	Syas.g_01711
OG0001038	Syan.g_02025	Syas.g_01751
OG0001039	Syan.g_02022	Syas.g_01754
OG0001041	Syan.g_02015	Syas.g_01761
OG0001042	Syan.g_01992	Syas.g_01821
OG0001043	Syan.g_01988	Syas.g_01817
OG0001044	Syan.g_02145	Syas.g_01542
OG0001045	Syan.g_02132	Syas.g_01529
OG0001046	Syan.g_00591	Syas.g_00532
OG0001047	Syan.g_02399	Syas.g_01494
OG0001048	Syan.g_02400	Syas.g_01493
OG0001049	Syan.g_01340	Syas.g_02742
OG0001050	Syan.g_01339	Syas.g_02743
OG0001051	Syan.g_01338	Syas.g_02744
OG0001052	Syan.g_02850	Syas.g_01337
OG0001053	Syan.g_02761	Syas.g_01250
OG0001054	Syan.g_02742	Syas.g_01231
OG0001055	Syan.g_02721	Syas.g_01210
OG0001056	Syan.g_01161	Syas.g_00068
OG0001057	Syan.g_00832	Syas.g_00763
OG0001058	Syan.g_00851	Syas.g_00787
OG0001059	Syan.g_00855	Syas.g_00791
OG0001060	Syan.g_00861	Syas.g_00797
OG0001061	Syan.g_00880	Syas.g_00816
OG0001063	Syan.g_00945	Syas.g_00830
OG0001064	Syan.g_00946	Syas.g_00831
OG0001065	Syan.g_00947	Syas.g_00832
OG0001066	Syan.g_00948	Syas.g_00833
OG0001067	Syan.g_00949	Syas.g_00834
OG0001068	Syan.g_00950	Syas.g_00835
OG0001069	Syan.g_00951	Syas.g_00836
OG0001070	Syan.g_00955	Syas.g_00840
OG0001071	Syan.g_00956	Syas.g_00841
OG0001072	Syan.g_00960	Syas.g_00844
OG0001073	Syan.g_01012	Syas.g_00855
OG0001074	Syan.g_00202	Syas.g_00157
OG0001075	Syan.g_00200	Syas.g_00163
OG0001076	Syan.g_00012	Syas.g_00113
OG0001077	Syan.g_01140	Syas.g_00101
OG0001078	Syan.g_00815	Syas.g_00745
OG0001079	Syan.g_00799	Syas.g_00729
OG0001080	Syan.g_00781	Syas.g_00717
OG0001081	Syan.g_00779	Syas.g_00715
OG0001082	Syan.g_00778	Syas.g_00714
OG0001083	Syan.g_00771	Syas.g_00707
OG0001084	Syan.g_00770	Syas.g_00706
OG0001086	Syan.g_00757	Syas.g_00691
OG0001087	Syan.g_01159	Syas.g_00071
OG0001088	Syan.g_02688	Syas.g_01060
OG0001089	Syan.g_00185	Syas.g_01039
OG0001090	Syan.g_00317	Syas.g_00980
OG0001091	Syan.g_00320	Syas.g_00979
OG0001092	Syan.g_00322	Syas.g_00178
OG0001093	Syan.g_00328	Syas.g_00184
OG0001095	Syan.g_00675	Syas.g_00582
OG0001097	Syan.g_00386	Syas.g_00243
OG0001099	Syan.g_02304	Syas.g_02404
OG0001100	Syan.g_00749	Syas.g_00682
OG0001101	Syan.g_00747	Syas.g_00680
OG0001102	Syan.g_00744	Syas.g_00677
OG0001103	Syan.g_00742	Syas.g_00675
OG0001104	Syan.g_00714	Syas.g_00620
OG0001106	Syan.g_00551	Syas.g_00447
OG0001107	Syan.g_00563	Syas.g_00459
OG0001108	Syan.g_00571	Syas.g_00494
OG0001109	Syan.g_00573	Syas.g_00496
OG0001110	Syan.g_00575	Syas.g_00498
OG0001111	Syan.g_00577	Syas.g_00500
OG0001112	Syan.g_00579	Syas.g_00503
OG0001113	Syan.g_00580	Syas.g_00504
OG0001114	Syan.g_00581	Syas.g_00505
OG0001115	Syan.g_00586	Syas.g_00527
OG0001116	Syan.g_00588	Syas.g_00529
OG0001117	Syan.g_00589	Syas.g_00530
OG0001118	Syan.g_00590	Syas.g_00531
OG0001119	Syan.g_00592	Syas.g_00533
OG0001120	Syan.g_00597	Syas.g_00539
OG0001122	Syan.g_00366	Syas.g_00222
OG0001123	Syan.g_00359	Syas.g_00214
OG0001124	Syan.g_00357	Syas.g_00212
OG0001125	Syan.g_00355	Syas.g_00210
OG0001126	Syan.g_00307	Syas.g_00991
OG0001127	Syan.g_00306	Syas.g_00992
OG0001128	Syan.g_00303	Syas.g_00995
OG0001129	Syan.g_00301	Syas.g_00997
OG0001130	Syan.g_00300	Syas.g_00998
OG0001131	Syan.g_00079	Syas.g_01401
OG0001132	Syan.g_00100	Syas.g_00525
OG0001133	Syan.g_00006	Syas.g_00109
OG0001136	Syan.g_02699	Syas.g_01187
OG0001138	Syan.g_02638	Syas.g_01114
OG0001139	Syan.g_02636	Syas.g_01112
OG0001140	Syan.g_02635	Syas.g_01111
OG0001141	Syan.g_02625	Syas.g_01110
OG0001142	Syan.g_02624	Syas.g_01109
OG0001143	Syan.g_02616	Syas.g_01092
OG0001144	Syan.g_02596	Syas.g_01084
OG0001145	Syan.g_01200	Syas.g_02867
OG0001146	Syan.g_01219	Syas.g_02846
OG0001147	Syan.g_02842	Syas.g_01329
OG0001148	Syan.g_02775	Syas.g_01263
OG0001149	Syan.g_02776	Syas.g_01264
OG0001150	Syan.g_02777	Syas.g_01265
OG0001151	Syan.g_02884	Syas.g_01366
OG0001152	Syan.g_02885	Syas.g_01367
OG0001153	Syan.g_02828	Syas.g_01301
OG0001154	Syan.g_02829	Syas.g_01302
OG0001156	Syan.g_02404	Syas.g_01489
OG0001157	Syan.g_02403	Syas.g_01490
OG0001158	Syan.g_02402	Syas.g_01491
OG0001159	Syan.g_02401	Syas.g_01492
OG0001160	Syan.g_01377	Syas.g_02705
OG0001161	Syan.g_01594	Syas.g_02030
OG0001162	Syan.g_02943	Syas.g_02473
