Orthogroup	Syan	Syao
OG0000555	Syan.g_00839	Syao.g_00875
OG0000556	Syan.g_00842	Syao.g_00871
OG0000557	Syan.g_00847	Syao.g_00866
OG0000558	Syan.g_00849	Syao.g_00864
OG0000559	Syan.g_00853	Syao.g_00860
OG0000560	Syan.g_00856	Syao.g_00857
OG0000561	Syan.g_00857	Syao.g_00856
OG0000562	Syan.g_00858	Syao.g_00855
OG0000563	Syan.g_00859	Syao.g_00854
OG0000564	Syan.g_00860	Syao.g_00853
OG0000565	Syan.g_00864	Syao.g_00849
OG0000566	Syan.g_00868	Syao.g_00845
OG0000567	Syan.g_00872	Syao.g_00841
OG0000568	Syan.g_00874	Syao.g_00839
OG0000569	Syan.g_00875	Syao.g_00838
OG0000570	Syan.g_00876	Syao.g_00837
OG0000571	Syan.g_00879	Syao.g_00834
OG0000572	Syan.g_00954	Syao.g_01033
OG0000573	Syan.g_00963	Syao.g_01022
OG0000574	Syan.g_00965	Syao.g_01021
OG0000575	Syan.g_01003	Syao.g_01000
OG0000576	Syan.g_01007	Syao.g_00996
OG0000577	Syan.g_01008	Syao.g_00995
OG0000578	Syan.g_01009	Syao.g_00994
OG0000579	Syan.g_01010	Syao.g_00993
OG0000580	Syan.g_01011	Syao.g_00992
OG0000581	Syan.g_01018	Syao.g_01059
OG0000582	Syan.g_01030	Syao.g_01204
OG0000583	Syan.g_01029	Syao.g_01205
OG0000584	Syan.g_01028	Syao.g_01206
OG0000585	Syan.g_01024	Syao.g_01054
OG0000586	Syan.g_01022	Syao.g_01055
OG0000587	Syan.g_01020	Syao.g_01057
OG0000588	Syan.g_00215	Syao.g_00406
OG0000589	Syan.g_00016	Syao.g_01342
OG0000590	Syan.g_00015	Syao.g_01341
OG0000591	Syan.g_00003	Syao.g_01330
OG0000592	Syan.g_00002	Syao.g_01329
OG0000593	Syan.g_00820	Syao.g_00890
OG0000594	Syan.g_00819	Syao.g_00891
OG0000595	Syan.g_00818	Syao.g_00892
OG0000596	Syan.g_00813	Syao.g_00897
OG0000597	Syan.g_00810	Syao.g_00900
OG0000598	Syan.g_00809	Syao.g_00901
OG0000599	Syan.g_00802	Syao.g_00908
OG0000600	Syan.g_00801	Syao.g_00909
OG0000601	Syan.g_00800	Syao.g_00910
OG0000602	Syan.g_00796	Syao.g_00914
OG0000603	Syan.g_00795	Syao.g_00915
OG0000604	Syan.g_00792	Syao.g_00918
OG0000606	Syan.g_00780	Syao.g_00924
OG0000607	Syan.g_00777	Syao.g_00927
OG0000608	Syan.g_00776	Syao.g_00928
OG0000609	Syan.g_00774	Syao.g_00930
OG0000610	Syan.g_00766	Syao.g_00940
OG0000611	Syan.g_00763	Syao.g_00943
OG0000612	Syan.g_00762	Syao.g_00944
OG0000613	Syan.g_01965	Syao.g_01979
OG0000614	Syan.g_00184	Syao.g_00375
OG0000615	Syan.g_00728	Syao.g_00978
OG0000616	Syan.g_01694	Syao.g_02342
OG0000617	Syan.g_00324	Syao.g_00486
OG0000618	Syan.g_00325	Syao.g_00485
OG0000619	Syan.g_00326	Syao.g_00484
OG0000620	Syan.g_00331	Syao.g_00479
OG0000621	Syan.g_00332	Syao.g_00478
OG0000622	Syan.g_00334	Syao.g_00476
OG0000623	Syan.g_00335	Syao.g_00475
OG0000624	Syan.g_00337	Syao.g_00473
OG0000625	Syan.g_00338	Syao.g_00472
OG0000626	Syan.g_00339	Syao.g_00471
OG0000627	Syan.g_00465	Syao.g_00567
OG0000628	Syan.g_00466	Syao.g_00566
OG0000629	Syan.g_00469	Syao.g_00590
OG0000630	Syan.g_00474	Syao.g_00585
OG0000631	Syan.g_00484	Syao.g_00644
OG0000632	Syan.g_00485	Syao.g_00643
OG0000633	Syan.g_00489	Syao.g_00642
OG0000634	Syan.g_00694	Syao.g_00752
OG0000635	Syan.g_00693	Syao.g_00753
OG0000636	Syan.g_00691	Syao.g_00755
OG0000637	Syan.g_00689	Syao.g_00757
OG0000638	Syan.g_00688	Syao.g_00758
OG0000639	Syan.g_00687	Syao.g_00759
OG0000640	Syan.g_00686	Syao.g_00760
OG0000641	Syan.g_00682	Syao.g_00764
OG0000642	Syan.g_00681	Syao.g_00765
OG0000643	Syan.g_00679	Syao.g_00767
OG0000644	Syan.g_00678	Syao.g_00768
OG0000645	Syan.g_00676	Syao.g_00770
OG0000646	Syan.g_00673	Syao.g_00773
OG0000647	Syan.g_00671	Syao.g_00775
OG0000648	Syan.g_00669	Syao.g_00777
OG0000649	Syan.g_00668	Syao.g_00778
OG0000650	Syan.g_00667	Syao.g_00779
OG0000651	Syan.g_00666	Syao.g_00780
OG0000652	Syan.g_00665	Syao.g_00781
OG0000653	Syan.g_00663	Syao.g_00783
OG0000654	Syan.g_00661	Syao.g_00784
OG0000655	Syan.g_00660	Syao.g_00785
OG0000656	Syan.g_00656	Syao.g_00789
OG0000657	Syan.g_00375	Syao.g_00435
OG0000658	Syan.g_00378	Syao.g_00560
OG0000659	Syan.g_00379	Syao.g_00559
OG0000660	Syan.g_00383	Syao.g_00555
OG0000661	Syan.g_00385	Syao.g_00553
OG0000662	Syan.g_00392	Syao.g_00535
OG0000663	Syan.g_00395	Syao.g_00532
OG0000664	Syan.g_00397	Syao.g_00530
OG0000665	Syan.g_00788	Syao.g_01436
OG0000666	Syan.g_02100	Syao.g_02120
OG0000667	Syan.g_00044	Syao.g_01375
OG0000668	Syan.g_00365	Syao.g_02678
OG0000669	Syan.g_00751	Syao.g_00955
OG0000670	Syan.g_00748	Syao.g_00958
OG0000671	Syan.g_00746	Syao.g_00960
OG0000672	Syan.g_00743	Syao.g_00963
OG0000673	Syan.g_00740	Syao.g_00966
OG0000674	Syan.g_00738	Syao.g_00968
OG0000675	Syan.g_00737	Syao.g_00969
OG0000676	Syan.g_00735	Syao.g_00971
OG0000677	Syan.g_00734	Syao.g_00972
OG0000678	Syan.g_00732	Syao.g_00974
OG0000679	Syan.g_00724	Syao.g_00981
OG0000680	Syan.g_00723	Syao.g_00982
OG0000681	Syan.g_00720	Syao.g_00985
OG0000682	Syan.g_00719	Syao.g_00986
OG0000683	Syan.g_00718	Syao.g_00987
OG0000684	Syan.g_00715	Syao.g_00990
OG0000685	Syan.g_00713	Syao.g_00733
OG0000686	Syan.g_00712	Syao.g_00734
OG0000687	Syan.g_00711	Syao.g_00735
OG0000688	Syan.g_00706	Syao.g_00741
OG0000689	Syan.g_00704	Syao.g_00743
OG0000690	Syan.g_00703	Syao.g_00744
OG0000691	Syan.g_00702	Syao.g_00745
OG0000692	Syan.g_00700	Syao.g_00747
OG0000693	Syan.g_00698	Syao.g_00748
OG0000694	Syan.g_00697	Syao.g_00749
OG0000695	Syan.g_00492	Syao.g_00639
OG0000696	Syan.g_00493	Syao.g_00638
OG0000697	Syan.g_00495	Syao.g_00636
OG0000698	Syan.g_00498	Syao.g_00633
OG0000699	Syan.g_00500	Syao.g_00631
OG0000700	Syan.g_00501	Syao.g_00630
OG0000701	Syan.g_00502	Syao.g_00629
OG0000702	Syan.g_00534	Syao.g_00705
OG0000703	Syan.g_00546	Syao.g_00693
OG0000704	Syan.g_00550	Syao.g_00689
OG0000705	Syan.g_00557	Syao.g_00682
OG0000706	Syan.g_00558	Syao.g_00681
OG0000707	Syan.g_00559	Syao.g_00680
OG0000708	Syan.g_00562	Syao.g_00677
OG0000709	Syan.g_00570	Syao.g_00670
OG0000710	Syan.g_00574	Syao.g_00666
OG0000711	Syan.g_00607	Syao.g_00815
OG0000712	Syan.g_00609	Syao.g_00813
OG0000713	Syan.g_00610	Syao.g_00812
OG0000714	Syan.g_00624	Syao.g_00810
OG0000715	Syan.g_00626	Syao.g_00808
OG0000716	Syan.g_00630	Syao.g_00804
OG0000717	Syan.g_00631	Syao.g_00803
OG0000718	Syan.g_00651	Syao.g_00794
OG0000719	Syan.g_00367	Syao.g_00444
OG0000720	Syan.g_00354	Syao.g_00457
OG0000721	Syan.g_00352	Syao.g_00459
OG0000722	Syan.g_00351	Syao.g_00460
OG0000723	Syan.g_00341	Syao.g_00469
OG0000724	Syan.g_00299	Syao.g_00513
OG0000725	Syan.g_00194	Syao.g_00385
OG0000726	Syan.g_00193	Syao.g_00384
OG0000727	Syan.g_00192	Syao.g_00383
OG0000728	Syan.g_00190	Syao.g_00381
OG0000729	Syan.g_01885	Syao.g_02190
OG0000730	Syan.g_02147	Syao.g_01880
OG0000731	Syan.g_02135	Syao.g_01868
OG0000732	Syan.g_01726	Syao.g_02218
OG0000733	Syan.g_01147	Syao.g_01427
OG0000734	Syan.g_02982	Syao.g_02592
OG0000735	Syan.g_02713	Syao.g_00140
OG0000736	Syan.g_02712	Syao.g_00139
OG0000737	Syan.g_02711	Syao.g_00138
OG0000738	Syan.g_02705	Syao.g_00132
OG0000739	Syan.g_02704	Syao.g_00131
OG0000740	Syan.g_02703	Syao.g_00130
OG0000741	Syan.g_02700	Syao.g_00127
OG0000742	Syan.g_02697	Syao.g_00124
OG0000743	Syan.g_02694	Syao.g_00217
OG0000744	Syan.g_02693	Syao.g_00216
OG0000745	Syan.g_02690	Syao.g_00213
OG0000746	Syan.g_02687	Syao.g_00210
OG0000747	Syan.g_02685	Syao.g_00208
OG0000748	Syan.g_02669	Syao.g_00193
OG0000749	Syan.g_02668	Syao.g_00192
OG0000750	Syan.g_02667	Syao.g_00191
OG0000751	Syan.g_02661	Syao.g_00185
OG0000752	Syan.g_02659	Syao.g_00183
OG0000753	Syan.g_02656	Syao.g_00180
OG0000754	Syan.g_02650	Syao.g_00175
OG0000755	Syan.g_02641	Syao.g_00021
OG0000756	Syan.g_02640	Syao.g_00229
OG0000757	Syan.g_02623	Syao.g_00252
OG0000758	Syan.g_02622	Syao.g_00251
OG0000759	Syan.g_02621	Syao.g_00250
OG0000760	Syan.g_02620	Syao.g_00249
OG0000761	Syan.g_02619	Syao.g_00248
OG0000762	Syan.g_02617	Syao.g_00246
OG0000763	Syan.g_02615	Syao.g_00242
OG0000764	Syan.g_02614	Syao.g_00241
OG0000765	Syan.g_02587	Syao.g_00267
OG0000766	Syan.g_02586	Syao.g_00266
OG0000767	Syan.g_02584	Syao.g_00264
OG0000768	Syan.g_02583	Syao.g_00263
OG0000769	Syan.g_02581	Syao.g_00261
OG0000770	Syan.g_02561	Syao.g_00257
OG0000771	Syan.g_00305	Syao.g_00506
OG0000772	Syan.g_00436	Syao.g_01523
OG0000773	Syan.g_01199	Syao.g_01447
OG0000774	Syan.g_01205	Syao.g_01442
OG0000775	Syan.g_01207	Syao.g_01440
OG0000776	Syan.g_01208	Syao.g_01439
OG0000777	Syan.g_01209	Syao.g_01438
OG0000778	Syan.g_01210	Syao.g_01437
OG0000779	Syan.g_01215	Syao.g_01469
OG0000780	Syan.g_01218	Syao.g_01456
OG0000781	Syan.g_01222	Syao.g_01452
OG0000782	Syan.g_01223	Syao.g_01451
OG0000783	Syan.g_01224	Syao.g_01450
OG0000784	Syan.g_01225	Syao.g_01449
OG0000785	Syan.g_01228	Syao.g_01481
OG0000786	Syan.g_01243	Syao.g_01473
OG0000787	Syan.g_01244	Syao.g_01472
OG0000788	Syan.g_00843	Syao.g_00870
OG0000789	Syan.g_00075	Syao.g_00623
OG0000790	Syan.g_02778	Syao.g_00041, Syao.g_00315
OG0000791	Syan.g_02780	Syao.g_00043
OG0000792	Syan.g_02781	Syao.g_00044
OG0000793	Syan.g_02879	Syao.g_02700
OG0000794	Syan.g_02881	Syao.g_02703
OG0000795	Syan.g_02882	Syao.g_02704
OG0000796	Syan.g_02886	Syao.g_02708
OG0000797	Syan.g_02888	Syao.g_02709
OG0000798	Syan.g_02026	Syao.g_02066
OG0000799	Syan.g_01310	Syao.g_01525
OG0000800	Syan.g_01308	Syao.g_01526
OG0000801	Syan.g_01307	Syao.g_01527
OG0000802	Syan.g_01303	Syao.g_01531
OG0000803	Syan.g_01294	Syao.g_01534
OG0000804	Syan.g_01291	Syao.g_01537
OG0000805	Syan.g_01289	Syao.g_01502
OG0000806	Syan.g_01287	Syao.g_01504
OG0000807	Syan.g_01286	Syao.g_01506
OG0000808	Syan.g_01285	Syao.g_01507
OG0000809	Syan.g_01281	Syao.g_01511
OG0000810	Syan.g_01280	Syao.g_01482
OG0000811	Syan.g_01272	Syao.g_01490
OG0000812	Syan.g_01270	Syao.g_01492
OG0000813	Syan.g_01269	Syao.g_01493
OG0000814	Syan.g_01267	Syao.g_01495
OG0000815	Syan.g_01249	Syao.g_01499
OG0000816	Syan.g_01247	Syao.g_01471
OG0000817	Syan.g_01328	Syao.g_01519
OG0000818	Syan.g_02807	Syao.g_00062
OG0000819	Syan.g_02808	Syao.g_00063
OG0000820	Syan.g_02809	Syao.g_00064
OG0000821	Syan.g_02815	Syao.g_00070
OG0000822	Syan.g_02817	Syao.g_00072
OG0000823	Syan.g_02818	Syao.g_00073
OG0000824	Syan.g_02824	Syao.g_00079
OG0000825	Syan.g_02825	Syao.g_00080
OG0000826	Syan.g_02826	Syao.g_00081
OG0000827	Syan.g_02827	Syao.g_00082
OG0000828	Syan.g_02830	Syao.g_00085
OG0000829	Syan.g_02831	Syao.g_00086
OG0000830	Syan.g_02832	Syao.g_00087
OG0000831	Syan.g_02834	Syao.g_00089
OG0000832	Syan.g_02408	Syao.g_01696
OG0000833	Syan.g_01343	Syao.g_01612
OG0000834	Syan.g_01345	Syao.g_01610
OG0000835	Syan.g_01346	Syao.g_01609
OG0000836	Syan.g_01349	Syao.g_01606
OG0000837	Syan.g_01351	Syao.g_01605
OG0000838	Syan.g_01355	Syao.g_01601
OG0000839	Syan.g_01356	Syao.g_01600
OG0000840	Syan.g_01357	Syao.g_01599
OG0000841	Syan.g_01358	Syao.g_01598
OG0000842	Syan.g_01359	Syao.g_01597
OG0000843	Syan.g_01360	Syao.g_01596
OG0000844	Syan.g_01362	Syao.g_01594
OG0000845	Syan.g_01363	Syao.g_01593
OG0000846	Syan.g_01364	Syao.g_01592
OG0000847	Syan.g_01365	Syao.g_01591
OG0000848	Syan.g_01367	Syao.g_01589
OG0000849	Syan.g_01368	Syao.g_01588
OG0000850	Syan.g_01371	Syao.g_01585
OG0000851	Syan.g_01374	Syao.g_01582
OG0000852	Syan.g_01375	Syao.g_01581
OG0000853	Syan.g_01379	Syao.g_01577
OG0000854	Syan.g_01381	Syao.g_01575
OG0000855	Syan.g_01382	Syao.g_01574
OG0000856	Syan.g_01136	Syao.g_01327
OG0000857	Syan.g_00672	Syao.g_00774
OG0000858	Syan.g_01389	Syao.g_01567
OG0000859	Syan.g_01390	Syao.g_01566
OG0000860	Syan.g_01402	Syao.g_01552
OG0000861	Syan.g_01403	Syao.g_01551
OG0000862	Syan.g_01412	Syao.g_01542
OG0000863	Syan.g_01414	Syao.g_01540
OG0000864	Syan.g_00969	Syao.g_01017
OG0000866	Syan.g_01416	Syao.g_01686
OG0000867	Syan.g_01417	Syao.g_01685
OG0000868	Syan.g_01421	Syao.g_01682
OG0000869	Syan.g_01426	Syao.g_01677
OG0000870	Syan.g_01431	Syao.g_01672
OG0000871	Syan.g_01432	Syao.g_01671
OG0000872	Syan.g_01438	Syao.g_01665
OG0000873	Syan.g_01441	Syao.g_01662
OG0000874	Syan.g_01443	Syao.g_01660
OG0000875	Syan.g_01445	Syao.g_01658
OG0000876	Syan.g_00391	Syao.g_00536
OG0000877	Syan.g_01449	Syao.g_01654
OG0000878	Syan.g_01450	Syao.g_01653
OG0000879	Syan.g_01451	Syao.g_01652
OG0000880	Syan.g_01452	Syao.g_01651
OG0000881	Syan.g_01457	Syao.g_01647
OG0000882	Syan.g_01462	Syao.g_01642
OG0000883	Syan.g_01464	Syao.g_01638
OG0000884	Syan.g_01466	Syao.g_01636
OG0000885	Syan.g_01467	Syao.g_01635
OG0000886	Syan.g_01468	Syao.g_01634
OG0000887	Syan.g_01469	Syao.g_01633
OG0000888	Syan.g_01471	Syao.g_01631
OG0000889	Syan.g_01473	Syao.g_01629
OG0000890	Syan.g_01476	Syao.g_01626
OG0000891	Syan.g_01477	Syao.g_01625
OG0000892	Syan.g_01480	Syao.g_01695
OG0000893	Syan.g_02103	Syao.g_01934
OG0000894	Syan.g_02108	Syao.g_01937
OG0000895	Syan.g_02112	Syao.g_01916
OG0000896	Syan.g_02113	Syao.g_01917
OG0000897	Syan.g_02115	Syao.g_01919
OG0000898	Syan.g_02116	Syao.g_01920
OG0000899	Syan.g_02117	Syao.g_01921
OG0000900	Syan.g_02118	Syao.g_01922
OG0000901	Syan.g_02123	Syao.g_01927
OG0000902	Syan.g_02125	Syao.g_01929
OG0000903	Syan.g_02252	Syao.g_01798
OG0000904	Syan.g_02258	Syao.g_01804
OG0000905	Syan.g_02129	Syao.g_01862
OG0000906	Syan.g_02127	Syao.g_01931
OG0000907	Syan.g_02245	Syao.g_01796
OG0000908	Syan.g_02242	Syao.g_01793
OG0000909	Syan.g_02241	Syao.g_01792
OG0000910	Syan.g_02240	Syao.g_01791
OG0000911	Syan.g_02238	Syao.g_01789
OG0000912	Syan.g_02237	Syao.g_01788
OG0000913	Syan.g_02236	Syao.g_01787
OG0000914	Syan.g_02235	Syao.g_01786
OG0000915	Syan.g_02233	Syao.g_01784
OG0000916	Syan.g_02232	Syao.g_01783
OG0000917	Syan.g_02231	Syao.g_01782
OG0000918	Syan.g_02230	Syao.g_01781
OG0000919	Syan.g_02229	Syao.g_01780
OG0000920	Syan.g_02228	Syao.g_01779
OG0000921	Syan.g_02227	Syao.g_01778
OG0000922	Syan.g_02226	Syao.g_01777
OG0000923	Syan.g_02222	Syao.g_01772
OG0000924	Syan.g_02221	Syao.g_01771
OG0000925	Syan.g_02220	Syao.g_01770
OG0000926	Syan.g_02219	Syao.g_01769
OG0000927	Syan.g_02217	Syao.g_01767
OG0000928	Syan.g_02216	Syao.g_01766
OG0000929	Syan.g_02215	Syao.g_01765
OG0000930	Syan.g_02214	Syao.g_01764
OG0000931	Syan.g_02213	Syao.g_01763
OG0000932	Syan.g_02212	Syao.g_01762
OG0000933	Syan.g_02206	Syao.g_01811
OG0000934	Syan.g_02204	Syao.g_01809
OG0000935	Syan.g_02203	Syao.g_01808
OG0000936	Syan.g_02202	Syao.g_01843
OG0000937	Syan.g_02201	Syao.g_01842
OG0000938	Syan.g_02198	Syao.g_01839
OG0000939	Syan.g_02197	Syao.g_01838
OG0000940	Syan.g_02188	Syao.g_01830
OG0000941	Syan.g_02186	Syao.g_01828
OG0000942	Syan.g_02184	Syao.g_01826
OG0000943	Syan.g_02183	Syao.g_01824
OG0000944	Syan.g_02181	Syao.g_01822
OG0000945	Syan.g_02180	Syao.g_01821
OG0000946	Syan.g_02167	Syao.g_01852
OG0000947	Syan.g_02164	Syao.g_01849
OG0000948	Syan.g_02163	Syao.g_01848
OG0000949	Syan.g_01951	Syao.g_01970
OG0000950	Syan.g_01940	Syao.g_01957
OG0000951	Syan.g_01932	Syao.g_02262
OG0000952	Syan.g_01927	Syao.g_02266
OG0000953	Syan.g_01922	Syao.g_02130
OG0000954	Syan.g_01916	Syao.g_02135
OG0000955	Syan.g_01915	Syao.g_02136
OG0000956	Syan.g_01913	Syao.g_02138
OG0000957	Syan.g_01898	Syao.g_01951
OG0000958	Syan.g_01897	Syao.g_01950
OG0000959	Syan.g_01893	Syao.g_01947
OG0000960	Syan.g_01892	Syao.g_01946
OG0000961	Syan.g_03024	Syao.g_02496
OG0000962	Syan.g_01887	Syao.g_02191
OG0000963	Syan.g_01881	Syao.g_02186
OG0000964	Syan.g_01880	Syao.g_02185
OG0000965	Syan.g_01879	Syao.g_02184
OG0000966	Syan.g_01812	Syao.g_02172
OG0000967	Syan.g_01804	Syao.g_02167
OG0000968	Syan.g_01706	Syao.g_02199
OG0000969	Syan.g_01708	Syao.g_02200
OG0000970	Syan.g_01709	Syao.g_02201
OG0000971	Syan.g_01711	Syao.g_02203
OG0000972	Syan.g_01712	Syao.g_02204
OG0000973	Syan.g_01713	Syao.g_02205
OG0000974	Syan.g_01714	Syao.g_02206
OG0000975	Syan.g_01715	Syao.g_02207
OG0000976	Syan.g_01716	Syao.g_02208
OG0000977	Syan.g_01718	Syao.g_02210
OG0000978	Syan.g_01719	Syao.g_02211
OG0000979	Syan.g_01722	Syao.g_02214
OG0000980	Syan.g_01725	Syao.g_02217
OG0000981	Syan.g_01728	Syao.g_02220
OG0000982	Syan.g_01566	Syao.g_02437
OG0000983	Syan.g_01567	Syao.g_02438
OG0000984	Syan.g_01568	Syao.g_02439
OG0000985	Syan.g_01572	Syao.g_02443
OG0000986	Syan.g_01574	Syao.g_02445
OG0000987	Syan.g_01576	Syao.g_02447
OG0000988	Syan.g_01581	Syao.g_02452
OG0000989	Syan.g_01587	Syao.g_02368
OG0000990	Syan.g_01615	Syao.g_02362
OG0000991	Syan.g_01618	Syao.g_02354
OG0000992	Syan.g_01622	Syao.g_02279
OG0000993	Syan.g_01623	Syao.g_02280
OG0000994	Syan.g_01625	Syao.g_02283
OG0000995	Syan.g_01629	Syao.g_02287
OG0000996	Syan.g_01653	Syao.g_02305
OG0000997	Syan.g_01677	Syao.g_02326
OG0000998	Syan.g_01679	Syao.g_02328
OG0000999	Syan.g_01680	Syao.g_02329
OG0001000	Syan.g_01684	Syao.g_02333
OG0001001	Syan.g_01690	Syao.g_02338
OG0001002	Syan.g_01697	Syao.g_02345
OG0001003	Syan.g_01699	Syao.g_02347
OG0001004	Syan.g_01700	Syao.g_02348
OG0001005	Syan.g_01701	Syao.g_02194
OG0001006	Syan.g_01794	Syao.g_02159
OG0001007	Syan.g_01796	Syao.g_02161
OG0001008	Syan.g_02397	Syao.g_01737
OG0001009	Syan.g_01748	Syao.g_02239
OG0001010	Syan.g_01747	Syao.g_02238
OG0001011	Syan.g_01745	Syao.g_02236
OG0001012	Syan.g_00281	Syao.g_00322
OG0001013	Syan.g_01542	Syao.g_02413
OG0001014	Syan.g_01535	Syao.g_02407
OG0001015	Syan.g_01534	Syao.g_02406
OG0001016	Syan.g_02912	Syao.g_02622
OG0001017	Syan.g_02918	Syao.g_02628
OG0001018	Syan.g_02920	Syao.g_02630
OG0001019	Syan.g_02947	Syao.g_02654
OG0001020	Syan.g_02951	Syao.g_02663
OG0001021	Syan.g_02958	Syao.g_02666
OG0001022	Syan.g_02964	Syao.g_02670
OG0001023	Syan.g_02965	Syao.g_02671
OG0001024	Syan.g_00968	Syao.g_01018
OG0001025	Syan.g_02971	Syao.g_02597
OG0001026	Syan.g_02984	Syao.g_02594
OG0001027	Syan.g_02308	Syao.g_02564
OG0001028	Syan.g_02305	Syao.g_02568
OG0001029	Syan.g_02303	Syao.g_02570
OG0001030	Syan.g_02281	Syao.g_02545
OG0001031	Syan.g_03060	Syao.g_02528
OG0001032	Syan.g_03063	Syao.g_02530
OG0001033	Syan.g_00970	Syao.g_01016
OG0001034	Syan.g_02425	Syao.g_01704
OG0001035	Syan.g_02062	Syao.g_02101
OG0001036	Syan.g_02056	Syao.g_02096
OG0001037	Syan.g_02054	Syao.g_02094
OG0001038	Syan.g_02025	Syao.g_02065
OG0001039	Syan.g_02022	Syao.g_02062
OG0001040	Syan.g_02019	Syao.g_02059
OG0001041	Syan.g_02015	Syao.g_02055
OG0001042	Syan.g_01992	Syao.g_02032
OG0001043	Syan.g_01988	Syao.g_02028
OG0001044	Syan.g_02145	Syao.g_01878
OG0001045	Syan.g_02132	Syao.g_01865
OG0001046	Syan.g_00591	Syao.g_00827
OG0001047	Syan.g_02399	Syao.g_01739
OG0001048	Syan.g_02400	Syao.g_01740
OG0001049	Syan.g_01340	Syao.g_01616
OG0001050	Syan.g_01339	Syao.g_01618
OG0001051	Syan.g_01338	Syao.g_01619
OG0001052	Syan.g_02850	Syao.g_02686
OG0001053	Syan.g_02761	Syao.g_00025
OG0001054	Syan.g_02742	Syao.g_00104
OG0001055	Syan.g_02721	Syao.g_00156
OG0001056	Syan.g_01161	Syao.g_01417
OG0001057	Syan.g_00832	Syao.g_00879
OG0001058	Syan.g_00851	Syao.g_00862
OG0001059	Syan.g_00855	Syao.g_00858
OG0001060	Syan.g_00861	Syao.g_00852
OG0001063	Syan.g_00945	Syao.g_01042
OG0001064	Syan.g_00946	Syao.g_01041
OG0001065	Syan.g_00947	Syao.g_01040
OG0001066	Syan.g_00948	Syao.g_01039
OG0001067	Syan.g_00949	Syao.g_01038
OG0001068	Syan.g_00950	Syao.g_01037
OG0001069	Syan.g_00951	Syao.g_01036
OG0001070	Syan.g_00955	Syao.g_01032
OG0001071	Syan.g_00956	Syao.g_01031
OG0001072	Syan.g_00960	Syao.g_01027
OG0001073	Syan.g_01012	Syao.g_00991
OG0001074	Syan.g_00202	Syao.g_00392
OG0001075	Syan.g_00200	Syao.g_00391
OG0001076	Syan.g_00012	Syao.g_01339
OG0001077	Syan.g_01140	Syao.g_01323
OG0001078	Syan.g_00815	Syao.g_00895
OG0001079	Syan.g_00799	Syao.g_00911
OG0001081	Syan.g_00779	Syao.g_00925
OG0001082	Syan.g_00778	Syao.g_00926
OG0001083	Syan.g_00771	Syao.g_00934
OG0001084	Syan.g_00770	Syao.g_00935
OG0001086	Syan.g_00757	Syao.g_00949
OG0001087	Syan.g_01159	Syao.g_01419
OG0001088	Syan.g_02688	Syao.g_00211
OG0001089	Syan.g_00185	Syao.g_00376
OG0001090	Syan.g_00317	Syao.g_00494
OG0001091	Syan.g_00320	Syao.g_00491
OG0001092	Syan.g_00322	Syao.g_00489
OG0001093	Syan.g_00328	Syao.g_00482
OG0001094	Syan.g_00696	Syao.g_00750
OG0001095	Syan.g_00675	Syao.g_00771
OG0001096	Syan.g_00659	Syao.g_00786
OG0001097	Syan.g_00386	Syao.g_00552
OG0001099	Syan.g_02304	Syao.g_02569
OG0001100	Syan.g_00749	Syao.g_00957
OG0001101	Syan.g_00747	Syao.g_00959
OG0001102	Syan.g_00744	Syao.g_00962
OG0001103	Syan.g_00742	Syao.g_00964
OG0001106	Syan.g_00551	Syao.g_00688
OG0001107	Syan.g_00563	Syao.g_00676
OG0001108	Syan.g_00571	Syao.g_00669
OG0001109	Syan.g_00573	Syao.g_00667
OG0001110	Syan.g_00575	Syao.g_00665
OG0001111	Syan.g_00577	Syao.g_00663
OG0001112	Syan.g_00579	Syao.g_00661
OG0001113	Syan.g_00580	Syao.g_00660
OG0001114	Syan.g_00581	Syao.g_00659
OG0001115	Syan.g_00586	Syao.g_00832
OG0001116	Syan.g_00588	Syao.g_00830
OG0001117	Syan.g_00589	Syao.g_00829
OG0001118	Syan.g_00590	Syao.g_00828
OG0001119	Syan.g_00592	Syao.g_00826
OG0001120	Syan.g_00597	Syao.g_00822
OG0001122	Syan.g_00366	Syao.g_00445
OG0001123	Syan.g_00359	Syao.g_00451
OG0001124	Syan.g_00357	Syao.g_00453
OG0001125	Syan.g_00355	Syao.g_00456
OG0001126	Syan.g_00307	Syao.g_00504
OG0001127	Syan.g_00306	Syao.g_00505
OG0001128	Syan.g_00303	Syao.g_00508
OG0001129	Syan.g_00301	Syao.g_00510
OG0001130	Syan.g_00300	Syao.g_00511
OG0001131	Syan.g_00079	Syao.g_01387
OG0001132	Syan.g_00100	Syao.g_01221
OG0001133	Syan.g_00006	Syao.g_01333
OG0001134	Syan.g_01146	Syao.g_01428
OG0001135	Syan.g_02542	Syao.g_01424
OG0001136	Syan.g_02699	Syao.g_00126
OG0001137	Syan.g_02670	Syao.g_00194
OG0001138	Syan.g_02638	Syao.g_00227
OG0001139	Syan.g_02636	Syao.g_00225
OG0001140	Syan.g_02635	Syao.g_00224
OG0001141	Syan.g_02625	Syao.g_00254
OG0001142	Syan.g_02624	Syao.g_00253
OG0001143	Syan.g_02616	Syao.g_00243
OG0001144	Syan.g_02596	Syao.g_00276
OG0001145	Syan.g_01200	Syao.g_01446
OG0001146	Syan.g_01219	Syao.g_01455
