Orthogroup	Prah	Prag
OG0000584	Prah.g_01390	Prag.g_00588
OG0000585	Prah.g_01388	Prag.g_00590
OG0000586	Prah.g_01387	Prag.g_00591
OG0000587	Prah.g_01385	Prag.g_00592
OG0000588	Prah.g_00529	Prag.g_00596
OG0000589	Prah.g_00526	Prag.g_00599
OG0000590	Prah.g_00525	Prag.g_00600
OG0000591	Prah.g_00518	Prag.g_00603
OG0000592	Prah.g_00517	Prag.g_00604
OG0000593	Prah.g_00505	Prag.g_00610
OG0000594	Prah.g_00504	Prag.g_00611
OG0000595	Prah.g_00503	Prag.g_00612
OG0000596	Prah.g_00498	Prag.g_00616
OG0000597	Prah.g_00495	Prag.g_00618
OG0000598	Prah.g_00494	Prag.g_00619
OG0000599	Prah.g_00485	Prag.g_00622
OG0000600	Prah.g_00484	Prag.g_00623
OG0000601	Prah.g_00483	Prag.g_00624
OG0000602	Prah.g_00478	Prag.g_00626
OG0000603	Prah.g_00477	Prag.g_00627
OG0000604	Prah.g_00476	Prag.g_00628
OG0000605	Prah.g_00474	Prag.g_00629
OG0000606	Prah.g_00466	Prag.g_00632
OG0000607	Prah.g_00463	Prag.g_00635
OG0000608	Prah.g_00462	Prag.g_00636
OG0000609	Prah.g_00460	Prag.g_00637
OG0000610	Prah.g_00452	Prag.g_00642
OG0000611	Prah.g_00449	Prag.g_00645
OG0000612	Prah.g_00448	Prag.g_00646
OG0000613	Prah.g_02193	Prag.g_00651
OG0000614	Prah.g_00985	Prag.g_00670
OG0000615	Prah.g_00706	Prag.g_00678
OG0000616	Prah.g_02588	Prag.g_00682
OG0000617	Prah.g_00881	Prag.g_00698
OG0000618	Prah.g_00880	Prag.g_00699
OG0000619	Prah.g_00879	Prag.g_00700
OG0000620	Prah.g_00875	Prag.g_00703
OG0000621	Prah.g_00874	Prag.g_00704
OG0000622	Prah.g_00873	Prag.g_00705
OG0000623	Prah.g_00872	Prag.g_00706
OG0000624	Prah.g_00871	Prag.g_00707
OG0000625	Prah.g_00870	Prag.g_00708
OG0000626	Prah.g_00869	Prag.g_00709
OG0000627	Prah.g_00746	Prag.g_00710
OG0000628	Prah.g_00747	Prag.g_00711
OG0000629	Prah.g_00750	Prag.g_00712
OG0000630	Prah.g_00754	Prag.g_00715
OG0000631	Prah.g_00758	Prag.g_00797
OG0000632	Prah.g_00759	Prag.g_00798
OG0000633	Prah.g_00760	Prag.g_00799
OG0000634	Prah.g_00671	Prag.g_00802
OG0000635	Prah.g_00670	Prag.g_00803
OG0000636	Prah.g_00668	Prag.g_00805
OG0000637	Prah.g_00666	Prag.g_00807
OG0000638	Prah.g_00665	Prag.g_00808
OG0000639	Prah.g_00664	Prag.g_00809
OG0000640	Prah.g_00663	Prag.g_00810
OG0000641	Prah.g_00659	Prag.g_00814
OG0000642	Prah.g_00658	Prag.g_00815
OG0000643	Prah.g_00657	Prag.g_00816
OG0000644	Prah.g_00656	Prag.g_00817
OG0000645	Prah.g_00655	Prag.g_00818
OG0000646	Prah.g_00652	Prag.g_00820
OG0000647	Prah.g_00650	Prag.g_00821
OG0000648	Prah.g_00648	Prag.g_00823
OG0000649	Prah.g_00647	Prag.g_00824
OG0000650	Prah.g_00646	Prag.g_00825
OG0000651	Prah.g_00645	Prag.g_00826
OG0000652	Prah.g_00644	Prag.g_00827
OG0000653	Prah.g_00640	Prag.g_00829
OG0000654	Prah.g_00639	Prag.g_00830
OG0000655	Prah.g_00638	Prag.g_00831
OG0000656	Prah.g_00635	Prag.g_00834
OG0000657	Prah.g_00603	Prag.g_00840
OG0000658	Prah.g_00601	Prag.g_00841
OG0000659	Prah.g_00600	Prag.g_00842
OG0000660	Prah.g_00596	Prag.g_00846
OG0000661	Prah.g_00594	Prag.g_00848
OG0000662	Prah.g_00592	Prag.g_00850
OG0000663	Prah.g_00589	Prag.g_00852
OG0000664	Prah.g_00588	Prag.g_00853
OG0000665	Prah.g_00574	Prag.g_00857
OG0000666	Prah.g_00572	Prag.g_00858
OG0000667	Prah.g_00564	Prag.g_00862
OG0000668	Prah.g_00850	Prag.g_00892
OG0000669	Prah.g_00558	Prag.g_00898
OG0000670	Prah.g_01212	Prag.g_00900
OG0000671	Prah.g_00738	Prag.g_00902
OG0000672	Prah.g_00735	Prag.g_00904
OG0000673	Prah.g_00732	Prag.g_00907
OG0000674	Prah.g_00730	Prag.g_00909
OG0000675	Prah.g_00729	Prag.g_00910
OG0000676	Prah.g_00726	Prag.g_00912
OG0000677	Prah.g_00724	Prag.g_00913
OG0000678	Prah.g_00721	Prag.g_00915
OG0000679	Prah.g_00702	Prag.g_00919
OG0000680	Prah.g_00701	Prag.g_00920
OG0000681	Prah.g_00699	Prag.g_00922
OG0000682	Prah.g_00698	Prag.g_00923
OG0000683	Prah.g_00697	Prag.g_00924
OG0000684	Prah.g_00683	Prag.g_00926
OG0000685	Prah.g_00685	Prag.g_00928
OG0000686	Prah.g_00686	Prag.g_00929
OG0000687	Prah.g_00687	Prag.g_00930
OG0000688	Prah.g_00681	Prag.g_00933
OG0000689	Prah.g_00680	Prag.g_00934
OG0000690	Prah.g_00679	Prag.g_00935
OG0000691	Prah.g_00678	Prag.g_00936
OG0000692	Prah.g_00677	Prag.g_00938
OG0000693	Prah.g_00675	Prag.g_00939
OG0000694	Prah.g_00674	Prag.g_00940
OG0000695	Prah.g_00762	Prag.g_00942
OG0000696	Prah.g_00763	Prag.g_00943
OG0000697	Prah.g_00765	Prag.g_00944
OG0000698	Prah.g_00768	Prag.g_00947
OG0000699	Prah.g_00770	Prag.g_00948
OG0000700	Prah.g_00771	Prag.g_00949
OG0000701	Prah.g_00772	Prag.g_00950
OG0000702	Prah.g_00780	Prag.g_00952
OG0000703	Prah.g_00781	Prag.g_00953
OG0000704	Prah.g_00783	Prag.g_00954
OG0000705	Prah.g_00789	Prag.g_00958
OG0000706	Prah.g_00790	Prag.g_00959
OG0000707	Prah.g_00791	Prag.g_00960
OG0000708	Prah.g_00793	Prag.g_00961
OG0000709	Prah.g_00800	Prag.g_00965
OG0000710	Prah.g_00805	Prag.g_00968
OG0000711	Prah.g_00828	Prag.g_00985
OG0000712	Prah.g_00829	Prag.g_00987
OG0000713	Prah.g_00830	Prag.g_00988
OG0000714	Prah.g_00833	Prag.g_00989
OG0000715	Prah.g_00835	Prag.g_00991
OG0000716	Prah.g_00839	Prag.g_00993
OG0000717	Prah.g_00840	Prag.g_00994
OG0000718	Prah.g_00846	Prag.g_01005
OG0000719	Prah.g_00848	Prag.g_01007
OG0000720	Prah.g_00861	Prag.g_01016
OG0000721	Prah.g_00862	Prag.g_01018
OG0000722	Prah.g_00863	Prag.g_01019
OG0000723	Prah.g_00867	Prag.g_01022
OG0000724	Prah.g_00910	Prag.g_01031
OG0000725	Prah.g_00919	Prag.g_01037
OG0000726	Prah.g_00920	Prag.g_01038
OG0000727	Prah.g_00921	Prag.g_01039
OG0000728	Prah.g_00922	Prag.g_01041
OG0000729	Prah.g_00133	Prag.g_01087
OG0000730	Prah.g_01942	Prag.g_01091
OG0000731	Prah.g_01932	Prag.g_01095
OG0000732	Prah.g_00054	Prag.g_01102
OG0000733	Prah.g_02532	Prag.g_01121
OG0000734	Prah.g_01905	Prag.g_01138
OG0000735	Prah.g_01340	Prag.g_01140
OG0000736	Prah.g_01339	Prag.g_01141
OG0000737	Prah.g_01338	Prag.g_01142
OG0000738	Prah.g_01331	Prag.g_01146
OG0000739	Prah.g_01329	Prag.g_01147
OG0000740	Prah.g_01328	Prag.g_01148
OG0000741	Prah.g_01325	Prag.g_01149
OG0000742	Prah.g_01323	Prag.g_01152
OG0000743	Prah.g_01321	Prag.g_01154
OG0000744	Prah.g_01320	Prag.g_01155
OG0000745	Prah.g_01318	Prag.g_01156
OG0000746	Prah.g_01316	Prag.g_01158
OG0000747	Prah.g_01315	Prag.g_01159
OG0000748	Prah.g_01304	Prag.g_01162
OG0000749	Prah.g_01303	Prag.g_01163
OG0000750	Prah.g_01302	Prag.g_01164
OG0000751	Prah.g_01297	Prag.g_01166
OG0000752	Prah.g_01295	Prag.g_01168
OG0000753	Prah.g_01292	Prag.g_01171
OG0000754	Prah.g_01262	Prag.g_01174
OG0000755	Prah.g_01255	Prag.g_01177
OG0000756	Prah.g_01254	Prag.g_01178
OG0000757	Prah.g_01247	Prag.g_01184
OG0000758	Prah.g_01246	Prag.g_01185
OG0000759	Prah.g_01245	Prag.g_01186
OG0000760	Prah.g_01244	Prag.g_01187
OG0000761	Prah.g_01243	Prag.g_01188
OG0000762	Prah.g_01263	Prag.g_01189
OG0000763	Prah.g_01265	Prag.g_01191
OG0000764	Prah.g_01266	Prag.g_01192
OG0000765	Prah.g_01282	Prag.g_01201
OG0000766	Prah.g_01283	Prag.g_01202
OG0000767	Prah.g_01285	Prag.g_01204
OG0000768	Prah.g_01286	Prag.g_01205
OG0000769	Prah.g_01290	Prag.g_01207
OG0000770	Prah.g_01239	Prag.g_01209
OG0000771	Prah.g_00905	Prag.g_01219
OG0000772	Prah.g_01610	Prag.g_01328
OG0000773	Prah.g_01351	Prag.g_01344
OG0000774	Prah.g_01355	Prag.g_01346
OG0000775	Prah.g_01357	Prag.g_01350
OG0000776	Prah.g_01358	Prag.g_01351
OG0000777	Prah.g_01359	Prag.g_01352
OG0000778	Prah.g_01360	Prag.g_01353
OG0000779	Prah.g_01365	Prag.g_01357
OG0000780	Prah.g_01368	Prag.g_01358
OG0000781	Prah.g_01372	Prag.g_01361
OG0000782	Prah.g_01373	Prag.g_01362
OG0000783	Prah.g_01374	Prag.g_01363
OG0000784	Prah.g_01375	Prag.g_01364
OG0000785	Prah.g_01377	Prag.g_01366
OG0000786	Prah.g_01380	Prag.g_01368
OG0000787	Prah.g_01381	Prag.g_01369
OG0000788	Prah.g_00224	Prag.g_01376
OG0000789	Prah.g_01183	Prag.g_01379
OG0000790	Prah.g_01580	Prag.g_01394
OG0000791	Prah.g_01582	Prag.g_01396
OG0000792	Prah.g_01583	Prag.g_01397
OG0000793	Prah.g_01587	Prag.g_01400
OG0000794	Prah.g_01588	Prag.g_01401
OG0000795	Prah.g_01589	Prag.g_01402
OG0000796	Prah.g_01593	Prag.g_01406
OG0000797	Prah.g_01594	Prag.g_01407
OG0000798	Prah.g_02131	Prag.g_01430
OG0000799	Prah.g_00435	Prag.g_01470
OG0000800	Prah.g_00434	Prag.g_01471
OG0000801	Prah.g_00433	Prag.g_01472
OG0000802	Prah.g_00427	Prag.g_01474
OG0000803	Prah.g_00423	Prag.g_01476
OG0000804	Prah.g_00421	Prag.g_01477
OG0000805	Prah.g_00419	Prag.g_01479
OG0000806	Prah.g_00417	Prag.g_01481
OG0000807	Prah.g_00415	Prag.g_01482
OG0000808	Prah.g_00414	Prag.g_01483
OG0000809	Prah.g_00410	Prag.g_01486
OG0000810	Prah.g_00409	Prag.g_01487
OG0000811	Prah.g_00403	Prag.g_01493
OG0000812	Prah.g_00401	Prag.g_01495
OG0000813	Prah.g_00400	Prag.g_01496
OG0000814	Prah.g_00398	Prag.g_01498
OG0000815	Prah.g_00397	Prag.g_01499
OG0000816	Prah.g_00395	Prag.g_01501
OG0000817	Prah.g_00394	Prag.g_01502
OG0000818	Prah.g_00386	Prag.g_01507
OG0000819	Prah.g_00385	Prag.g_01508
OG0000820	Prah.g_00384	Prag.g_01509
OG0000821	Prah.g_00379	Prag.g_01512
OG0000822	Prah.g_00376	Prag.g_01513
OG0000823	Prah.g_00374	Prag.g_01514
OG0000824	Prah.g_00370	Prag.g_01517
OG0000825	Prah.g_00369	Prag.g_01518
OG0000826	Prah.g_00368	Prag.g_01519
OG0000827	Prah.g_00367	Prag.g_01520
OG0000828	Prah.g_00364	Prag.g_01524
OG0000829	Prah.g_00363	Prag.g_01525
OG0000830	Prah.g_00362	Prag.g_01526
OG0000831	Prah.g_00360	Prag.g_01528
OG0000832	Prah.g_01615	Prag.g_01534
OG0000833	Prah.g_01623	Prag.g_01542
OG0000834	Prah.g_01624	Prag.g_01543
OG0000835	Prah.g_01625	Prag.g_01544
OG0000836	Prah.g_01627	Prag.g_01545
OG0000837	Prah.g_01628	Prag.g_01546
OG0000838	Prah.g_01632	Prag.g_01548
OG0000839	Prah.g_01633	Prag.g_01549
OG0000840	Prah.g_01634	Prag.g_01550
OG0000841	Prah.g_01635	Prag.g_01551
OG0000842	Prah.g_01636	Prag.g_01552
OG0000843	Prah.g_01637	Prag.g_01553
OG0000844	Prah.g_01639	Prag.g_01554
OG0000845	Prah.g_01640	Prag.g_01555
OG0000846	Prah.g_01641	Prag.g_01556
OG0000847	Prah.g_01642	Prag.g_01557
OG0000848	Prah.g_01643	Prag.g_01558
OG0000849	Prah.g_01644	Prag.g_01559
OG0000850	Prah.g_01645	Prag.g_01561
OG0000851	Prah.g_01648	Prag.g_01562
OG0000852	Prah.g_01649	Prag.g_01563
OG0000853	Prah.g_01653	Prag.g_01567
OG0000854	Prah.g_01655	Prag.g_01569
OG0000855	Prah.g_01656	Prag.g_01570
OG0000856	Prah.g_00515	Prag.g_01583
OG0000857	Prah.g_00651	Prag.g_01611
OG0000858	Prah.g_01667	Prag.g_01663
OG0000859	Prah.g_01668	Prag.g_01664
OG0000860	Prah.g_01678	Prag.g_01671
OG0000861	Prah.g_01679	Prag.g_01672
OG0000862	Prah.g_01681	Prag.g_01673
OG0000863	Prah.g_01685	Prag.g_01675
OG0000864	Prah.g_01687	Prag.g_01676
OG0000865	Prah.g_01688	Prag.g_01677
OG0000866	Prah.g_01689	Prag.g_01678
OG0000867	Prah.g_01690	Prag.g_01679
OG0000868	Prah.g_01692	Prag.g_01680
OG0000869	Prah.g_01695	Prag.g_01684
OG0000870	Prah.g_01700	Prag.g_01689
OG0000871	Prah.g_01701	Prag.g_01690
OG0000872	Prah.g_01703	Prag.g_01691
OG0000873	Prah.g_01707	Prag.g_01694
OG0000874	Prah.g_01711	Prag.g_01697
OG0000875	Prah.g_01713	Prag.g_01698
OG0000876	Prah.g_01714	Prag.g_01699
OG0000877	Prah.g_01717	Prag.g_01701
OG0000878	Prah.g_01718	Prag.g_01702
OG0000879	Prah.g_01719	Prag.g_01703
OG0000880	Prah.g_01720	Prag.g_01704
OG0000881	Prah.g_01728	Prag.g_01708
OG0000882	Prah.g_01733	Prag.g_01713
OG0000883	Prah.g_01736	Prag.g_01715
OG0000884	Prah.g_01738	Prag.g_01717
OG0000885	Prah.g_01739	Prag.g_01718
OG0000886	Prah.g_01740	Prag.g_01719
OG0000887	Prah.g_01741	Prag.g_01720
OG0000888	Prah.g_01743	Prag.g_01722
OG0000889	Prah.g_01745	Prag.g_01724
OG0000890	Prah.g_01759	Prag.g_01725
OG0000891	Prah.g_01760	Prag.g_01726
OG0000892	Prah.g_01762	Prag.g_01728
OG0000893	Prah.g_02073	Prag.g_01732
OG0000894	Prah.g_02070	Prag.g_01734
OG0000895	Prah.g_02066	Prag.g_01737
OG0000896	Prah.g_02065	Prag.g_01738
OG0000897	Prah.g_02063	Prag.g_01740
OG0000898	Prah.g_02062	Prag.g_01741
OG0000899	Prah.g_02061	Prag.g_01742
OG0000900	Prah.g_02060	Prag.g_01743
OG0000901	Prah.g_02056	Prag.g_01746
OG0000902	Prah.g_02054	Prag.g_01748
OG0000903	Prah.g_02041	Prag.g_01751
OG0000904	Prah.g_02046	Prag.g_01753
OG0000905	Prah.g_02048	Prag.g_01757
OG0000906	Prah.g_02050	Prag.g_01758
OG0000907	Prah.g_02039	Prag.g_01762
OG0000908	Prah.g_02036	Prag.g_01765
OG0000909	Prah.g_02035	Prag.g_01766
OG0000910	Prah.g_02034	Prag.g_01767
OG0000911	Prah.g_02032	Prag.g_01769
OG0000912	Prah.g_02031	Prag.g_01770
OG0000913	Prah.g_02030	Prag.g_01771
OG0000914	Prah.g_02029	Prag.g_01772
OG0000915	Prah.g_02028	Prag.g_01773
OG0000916	Prah.g_02027	Prag.g_01774
OG0000917	Prah.g_02026	Prag.g_01775
OG0000918	Prah.g_02025	Prag.g_01776
OG0000919	Prah.g_02024	Prag.g_01777
OG0000920	Prah.g_02023	Prag.g_01778
OG0000921	Prah.g_02022	Prag.g_01779
OG0000922	Prah.g_02021	Prag.g_01780
OG0000923	Prah.g_02017	Prag.g_01784
OG0000924	Prah.g_02016	Prag.g_01785
OG0000925	Prah.g_02015	Prag.g_01786
OG0000926	Prah.g_02014	Prag.g_01787
OG0000927	Prah.g_02012	Prag.g_01789
OG0000928	Prah.g_02011	Prag.g_01790
OG0000929	Prah.g_02010	Prag.g_01791
OG0000930	Prah.g_02009	Prag.g_01792
OG0000931	Prah.g_02008	Prag.g_01793
OG0000932	Prah.g_02007	Prag.g_01794
OG0000933	Prah.g_02002	Prag.g_01798
OG0000934	Prah.g_02000	Prag.g_01800
OG0000935	Prah.g_01999	Prag.g_01801
OG0000936	Prah.g_01998	Prag.g_01802
OG0000937	Prah.g_01997	Prag.g_01803
OG0000938	Prah.g_01994	Prag.g_01805
OG0000939	Prah.g_01993	Prag.g_01806
OG0000940	Prah.g_01985	Prag.g_01813
OG0000941	Prah.g_01983	Prag.g_01815
OG0000942	Prah.g_01981	Prag.g_01817
OG0000943	Prah.g_01980	Prag.g_01818
OG0000944	Prah.g_01978	Prag.g_01819
OG0000945	Prah.g_01977	Prag.g_01820
OG0000946	Prah.g_01966	Prag.g_01824
OG0000947	Prah.g_01963	Prag.g_01826
OG0000948	Prah.g_01962	Prag.g_01827
OG0000949	Prah.g_01958	Prag.g_01830
OG0000950	Prah.g_02231	Prag.g_01835
OG0000951	Prah.g_02236	Prag.g_01839
OG0000952	Prah.g_02241	Prag.g_01843
OG0000953	Prah.g_02245	Prag.g_01846
OG0000954	Prah.g_00167	Prag.g_01850
OG0000955	Prah.g_00166	Prag.g_01851
OG0000956	Prah.g_00164	Prag.g_01853
OG0000957	Prah.g_00152	Prag.g_01859
OG0000958	Prah.g_00151	Prag.g_01860
OG0000959	Prah.g_00146	Prag.g_01864
OG0000960	Prah.g_00145	Prag.g_01865
OG0000961	Prah.g_00136	Prag.g_01867
OG0000962	Prah.g_00134	Prag.g_01869
OG0000963	Prah.g_00129	Prag.g_01873
OG0000964	Prah.g_00128	Prag.g_01874
OG0000965	Prah.g_00127	Prag.g_01875
OG0000966	Prah.g_00086	Prag.g_01882
OG0000967	Prah.g_00079	Prag.g_01886
OG0000968	Prah.g_00076	Prag.g_01888
OG0000969	Prah.g_00074	Prag.g_01889
OG0000970	Prah.g_00073	Prag.g_01890
OG0000971	Prah.g_00071	Prag.g_01891
OG0000972	Prah.g_00070	Prag.g_01892
OG0000973	Prah.g_00068	Prag.g_01893
OG0000974	Prah.g_00067	Prag.g_01894
OG0000975	Prah.g_00066	Prag.g_01895
OG0000976	Prah.g_00065	Prag.g_01896
OG0000977	Prah.g_00063	Prag.g_01897
OG0000978	Prah.g_00062	Prag.g_01898
OG0000979	Prah.g_00059	Prag.g_01901
OG0000980	Prah.g_00055	Prag.g_01903
OG0000981	Prah.g_00052	Prag.g_01905
OG0000982	Prah.g_02491	Prag.g_01907
OG0000983	Prah.g_02492	Prag.g_01908
OG0000984	Prah.g_02493	Prag.g_01909
OG0000985	Prah.g_02497	Prag.g_01912
OG0000986	Prah.g_02499	Prag.g_01914
OG0000987	Prah.g_02501	Prag.g_01915
OG0000988	Prah.g_02505	Prag.g_01918
OG0000989	Prah.g_02513	Prag.g_01922
OG0000990	Prah.g_02536	Prag.g_01925
OG0000991	Prah.g_02540	Prag.g_01926
OG0000992	Prah.g_02543	Prag.g_01928
OG0000993	Prah.g_02544	Prag.g_01929
OG0000994	Prah.g_02547	Prag.g_01930
OG0000995	Prah.g_02552	Prag.g_01934
OG0000996	Prah.g_02565	Prag.g_01935
OG0000997	Prah.g_02574	Prag.g_01936
OG0000998	Prah.g_02576	Prag.g_01938
OG0000999	Prah.g_02577	Prag.g_01939
OG0001000	Prah.g_02580	Prag.g_01942
OG0001001	Prah.g_02584	Prag.g_01944
OG0001002	Prah.g_02591	Prag.g_01948
OG0001003	Prah.g_02593	Prag.g_01949
OG0001004	Prah.g_02594	Prag.g_01950
OG0001005	Prah.g_02596	Prag.g_01951
OG0001006	Prah.g_02602	Prag.g_01955
OG0001007	Prah.g_02604	Prag.g_01957
OG0001008	Prah.g_00231	Prag.g_00416
OG0001009	Prah.g_00033	Prag.g_00027
OG0001010	Prah.g_00034	Prag.g_00028
OG0001011	Prah.g_00036	Prag.g_00029
OG0001012	Prah.g_02488	Prag.g_00043
OG0001013	Prah.g_02466	Prag.g_00048
OG0001014	Prah.g_02454	Prag.g_00051
OG0001015	Prah.g_02453	Prag.g_00052
OG0001016	Prah.g_01843	Prag.g_00067
OG0001017	Prah.g_01849	Prag.g_00071
OG0001018	Prah.g_01851	Prag.g_00074
OG0001019	Prah.g_01867	Prag.g_00083
OG0001020	Prah.g_01873	Prag.g_00084
OG0001021	Prah.g_01877	Prag.g_00085
OG0001022	Prah.g_01882	Prag.g_00087
OG0001023	Prah.g_01883	Prag.g_00088
OG0001024	Prah.g_01887	Prag.g_00091
OG0001025	Prah.g_01894	Prag.g_00097
OG0001026	Prah.g_01908	Prag.g_00104
OG0001027	Prah.g_00195	Prag.g_00105
OG0001028	Prah.g_00193	Prag.g_00107
OG0001029	Prah.g_00191	Prag.g_00108
OG0001030	Prah.g_02257	Prag.g_00123
OG0001031	Prah.g_02336	Prag.g_00179
OG0001032	Prah.g_02339	Prag.g_00180
OG0001033	Prah.g_02372	Prag.g_00201
OG0001034	Prah.g_01779	Prag.g_00229
OG0001035	Prah.g_02099	Prag.g_00246
OG0001036	Prah.g_02103	Prag.g_00250
OG0001037	Prah.g_02105	Prag.g_00251
OG0001038	Prah.g_02132	Prag.g_00269
OG0001039	Prah.g_02135	Prag.g_00272
OG0001040	Prah.g_02138	Prag.g_00274
OG0001041	Prah.g_02143	Prag.g_00278
OG0001042	Prah.g_02168	Prag.g_00295
OG0001043	Prah.g_02170	Prag.g_00296
OG0001044	Prah.g_01941	Prag.g_00328
OG0001045	Prah.g_01929	Prag.g_00337
OG0001046	Prah.g_01661	Prag.g_00372
OG0001047	Prah.g_00233	Prag.g_00418
OG0001048	Prah.g_00234	Prag.g_00419
OG0001049	Prah.g_00237	Prag.g_00421
OG0001050	Prah.g_00238	Prag.g_00422
OG0001051	Prah.g_00239	Prag.g_00423
OG0001052	Prah.g_00308	Prag.g_00450
OG0001053	Prah.g_01563	Prag.g_00462
OG0001054	Prah.g_01545	Prag.g_00477
OG0001055	Prah.g_01524	Prag.g_00496
OG0001056	Prah.g_01496	Prag.g_00515
OG0001057	Prah.g_01482	Prag.g_00520
OG0001058	Prah.g_01468	Prag.g_00528
OG0001059	Prah.g_01464	Prag.g_00532
OG0001060	Prah.g_01458	Prag.g_00539
OG0001061	Prah.g_01440	Prag.g_00552
OG0001062	Prah.g_01438	Prag.g_00554
OG0001063	Prah.g_01434	Prag.g_00556
OG0001064	Prah.g_01433	Prag.g_00557
OG0001065	Prah.g_01432	Prag.g_00558
OG0001066	Prah.g_01431	Prag.g_00559
OG0001067	Prah.g_01430	Prag.g_00560
OG0001068	Prah.g_01429	Prag.g_00561
OG0001069	Prah.g_01428	Prag.g_00562
OG0001070	Prah.g_01424	Prag.g_00565
OG0001071	Prah.g_01423	Prag.g_00566
OG0001072	Prah.g_01418	Prag.g_00568
OG0001073	Prah.g_01399	Prag.g_00582
OG0001074	Prah.g_00532	Prag.g_00593
OG0001075	Prah.g_00531	Prag.g_00594
OG0001076	Prah.g_00523	Prag.g_00602
OG0001077	Prah.g_00513	Prag.g_00606
OG0001078	Prah.g_00500	Prag.g_00614
OG0001079	Prah.g_00482	Prag.g_00625
OG0001080	Prah.g_00472	Prag.g_00631
OG0001081	Prah.g_00465	Prag.g_00633
OG0001082	Prah.g_00464	Prag.g_00634
OG0001083	Prah.g_00456	Prag.g_00639
OG0001084	Prah.g_00455	Prag.g_00640
OG0001085	Prah.g_00444	Prag.g_00648
OG0001086	Prah.g_00442	Prag.g_00649
OG0001087	Prah.g_00968	Prag.g_00666
OG0001088	Prah.g_00972	Prag.g_00667
OG0001089	Prah.g_01025	Prag.g_00675
OG0001090	Prah.g_00886	Prag.g_00693
OG0001091	Prah.g_00884	Prag.g_00695
OG0001092	Prah.g_00882	Prag.g_00696
OG0001093	Prah.g_00878	Prag.g_00701
OG0001094	Prah.g_00673	Prag.g_00800
OG0001095	Prah.g_00654	Prag.g_00819
OG0001096	Prah.g_00637	Prag.g_00832
OG0001097	Prah.g_00593	Prag.g_00849
OG0001098	Prah.g_00743	Prag.g_00864
OG0001099	Prah.g_00192	Prag.g_00895
OG0001100	Prah.g_00740	Prag.g_00899
OG0001101	Prah.g_00739	Prag.g_00901
OG0001102	Prah.g_00736	Prag.g_00903
OG0001103	Prah.g_00734	Prag.g_00905
OG0001104	Prah.g_00684	Prag.g_00927
OG0001105	Prah.g_00689	Prag.g_00931
OG0001106	Prah.g_00784	Prag.g_00955
OG0001107	Prah.g_00794	Prag.g_00962
OG0001108	Prah.g_00801	Prag.g_00966
OG0001109	Prah.g_00803	Prag.g_00967
OG0001110	Prah.g_00806	Prag.g_00969
OG0001111	Prah.g_00808	Prag.g_00970
OG0001112	Prah.g_00810	Prag.g_00971
OG0001113	Prah.g_00811	Prag.g_00972
OG0001114	Prah.g_00812	Prag.g_00973
OG0001115	Prah.g_00814	Prag.g_00975
OG0001116	Prah.g_00815	Prag.g_00976
OG0001117	Prah.g_00816	Prag.g_00977
OG0001118	Prah.g_00817	Prag.g_00978
OG0001119	Prah.g_00818	Prag.g_00979
OG0001120	Prah.g_00821	Prag.g_00981
OG0001122	Prah.g_00849	Prag.g_01008
OG0001123	Prah.g_00856	Prag.g_01012
OG0001124	Prah.g_00858	Prag.g_01014
OG0001125	Prah.g_00860	Prag.g_01015
OG0001126	Prah.g_00903	Prag.g_01025
OG0001127	Prah.g_00904	Prag.g_01026
OG0001128	Prah.g_00907	Prag.g_01028
OG0001129	Prah.g_00908	Prag.g_01029
OG0001130	Prah.g_00909	Prag.g_01030
OG0001131	Prah.g_00893	Prag.g_01066
OG0001132	Prah.g_00539	Prag.g_01076
OG0001133	Prah.g_00521	Prag.g_01106
OG0001134	Prah.g_02524	Prag.g_01120
OG0001135	Prah.g_02526	Prag.g_01123
OG0001136	Prah.g_01324	Prag.g_01150
OG0001137	Prah.g_01305	Prag.g_01161
OG0001138	Prah.g_01253	Prag.g_01179
OG0001139	Prah.g_01251	Prag.g_01180
OG0001140	Prah.g_01250	Prag.g_01181
OG0001141	Prah.g_01249	Prag.g_01182
OG0001142	Prah.g_01248	Prag.g_01183
OG0001143	Prah.g_01264	Prag.g_01190
OG0001144	Prah.g_01273	Prag.g_01195
OG0001145	Prah.g_01353	Prag.g_01345
OG0001146	Prah.g_01369	Prag.g_01359
OG0001147	Prah.g_00323	Prag.g_01375
OG0001148	Prah.g_01577	Prag.g_01391
OG0001149	Prah.g_01578	Prag.g_01392
OG0001150	Prah.g_01579	Prag.g_01393
OG0001151	Prah.g_01591	Prag.g_01404
OG0001152	Prah.g_01592	Prag.g_01405
OG0001153	Prah.g_00366	Prag.g_01521
OG0001154	Prah.g_00365	Prag.g_01523
OG0001155	Prah.g_01617	Prag.g_01535
OG0001156	Prah.g_01620	Prag.g_01538
OG0001157	Prah.g_00538	Prag.g_01539
OG0001158	Prah.g_01621	Prag.g_01540
OG0001159	Prah.g_01622	Prag.g_01541
OG0001160	Prah.g_01651	Prag.g_01565
OG0001161	Prah.g_00541	Prag.g_01576
OG0001162	Prah.g_01050	Prag.g_01587
OG0001163	Prah.g_01665	Prag.g_01661
OG0001164	Prah.g_01670	Prag.g_01665
OG0001165	Prah.g_01673	Prag.g_01668
OG0001166	Prah.g_01699	Prag.g_01688
