Orthogroup	Prah	Praf
OG0000534	Prah.g_01555	Praf.g_00606
OG0000535	Prah.g_01554	Praf.g_00607
OG0000536	Prah.g_01553	Praf.g_00608
OG0000537	Prah.g_01552	Praf.g_00609
OG0000538	Prah.g_01541	Praf.g_00619
OG0000539	Prah.g_01540	Praf.g_00621
OG0000540	Prah.g_01539	Praf.g_00622
OG0000541	Prah.g_01538	Praf.g_00623
OG0000542	Prah.g_01535	Praf.g_00626
OG0000543	Prah.g_01533	Praf.g_00628
OG0000544	Prah.g_01532	Praf.g_00629
OG0000545	Prah.g_01530	Praf.g_00630
OG0000546	Prah.g_01528	Praf.g_00632
OG0000547	Prah.g_01526	Praf.g_00634
OG0000548	Prah.g_01525	Praf.g_00635
OG0000549	Prah.g_01519	Praf.g_00641
OG0000550	Prah.g_01514	Praf.g_00646
OG0000551	Prah.g_01510	Praf.g_00650
OG0000552	Prah.g_01509	Praf.g_00651
OG0000553	Prah.g_01505	Praf.g_00656
OG0000554	Prah.g_01500	Praf.g_00661
OG0000555	Prah.g_01480	Praf.g_00677
OG0000556	Prah.g_01474	Praf.g_00683
OG0000557	Prah.g_01473	Praf.g_00684
OG0000558	Prah.g_01470	Praf.g_00687
OG0000559	Prah.g_01466	Praf.g_00691
OG0000560	Prah.g_01463	Praf.g_00694
OG0000561	Prah.g_01462	Praf.g_00695
OG0000562	Prah.g_01461	Praf.g_00696
OG0000563	Prah.g_01460	Praf.g_00697
OG0000564	Prah.g_01459	Praf.g_00698
OG0000565	Prah.g_01457	Praf.g_00701
OG0000566	Prah.g_01452	Praf.g_00705
OG0000567	Prah.g_01448	Praf.g_00709
OG0000568	Prah.g_01446	Praf.g_00711
OG0000569	Prah.g_01445	Praf.g_00712
OG0000570	Prah.g_01444	Praf.g_00713
OG0000571	Prah.g_01441	Praf.g_00716
OG0000572	Prah.g_01425	Praf.g_00733
OG0000573	Prah.g_01416	Praf.g_00740
OG0000574	Prah.g_01415	Praf.g_00741
OG0000575	Prah.g_01406	Praf.g_00751
OG0000576	Prah.g_01404	Praf.g_00753
OG0000577	Prah.g_01403	Praf.g_00754
OG0000578	Prah.g_01402	Praf.g_00755
OG0000579	Prah.g_01401	Praf.g_00756
OG0000580	Prah.g_01400	Praf.g_00757
OG0000581	Prah.g_01396	Praf.g_00761
OG0000582	Prah.g_01392	Praf.g_00765
OG0000583	Prah.g_01391	Praf.g_00766
OG0000584	Prah.g_01390	Praf.g_00767
OG0000585	Prah.g_01388	Praf.g_00769
OG0000586	Prah.g_01387	Praf.g_00771
OG0000587	Prah.g_01385	Praf.g_00773
OG0000588	Prah.g_00529	Praf.g_01663
OG0000589	Prah.g_00526	Praf.g_01666
OG0000590	Prah.g_00525	Praf.g_01667
OG0000591	Prah.g_00518	Praf.g_01674
OG0000592	Prah.g_00517	Praf.g_01675
OG0000593	Prah.g_00505	Praf.g_01688
OG0000594	Prah.g_00504	Praf.g_01689
OG0000595	Prah.g_00503	Praf.g_01690
OG0000596	Prah.g_00498	Praf.g_01695
OG0000597	Prah.g_00495	Praf.g_01698
OG0000598	Prah.g_00494	Praf.g_01699
OG0000599	Prah.g_00485	Praf.g_01709
OG0000600	Prah.g_00484	Praf.g_01710
OG0000601	Prah.g_00483	Praf.g_01711
OG0000602	Prah.g_00478	Praf.g_01716
OG0000603	Prah.g_00477	Praf.g_01717
OG0000604	Prah.g_00476	Praf.g_01718
OG0000605	Prah.g_00474	Praf.g_01720
OG0000606	Prah.g_00466	Praf.g_01727
OG0000607	Prah.g_00463	Praf.g_01730
OG0000608	Prah.g_00462	Praf.g_01731
OG0000609	Prah.g_00460	Praf.g_01733
OG0000610	Prah.g_00452	Praf.g_01741
OG0000611	Prah.g_00449	Praf.g_01744
OG0000612	Prah.g_00448	Praf.g_01745
OG0000613	Prah.g_02193	Praf.g_02344
OG0000614	Prah.g_00985	Praf.g_01207
OG0000615	Prah.g_00706	Praf.g_01489
OG0000616	Prah.g_02588	Praf.g_02767
OG0000617	Prah.g_00881	Praf.g_01308
OG0000618	Prah.g_00880	Praf.g_01309
OG0000619	Prah.g_00879	Praf.g_01310
OG0000620	Prah.g_00875	Praf.g_01314
OG0000621	Prah.g_00874	Praf.g_01315
OG0000622	Prah.g_00873	Praf.g_01316
OG0000623	Prah.g_00872	Praf.g_01317
OG0000624	Prah.g_00871	Praf.g_01318
OG0000625	Prah.g_00870	Praf.g_01319
OG0000626	Prah.g_00869	Praf.g_01320
OG0000627	Prah.g_00746	Praf.g_01441
OG0000628	Prah.g_00747	Praf.g_01440
OG0000629	Prah.g_00750	Praf.g_01437
OG0000630	Prah.g_00754	Praf.g_01433
OG0000631	Prah.g_00758	Praf.g_01429
OG0000632	Prah.g_00759	Praf.g_01428
OG0000633	Prah.g_00760	Praf.g_01427
OG0000634	Prah.g_00671	Praf.g_01526
OG0000635	Prah.g_00670	Praf.g_01527
OG0000636	Prah.g_00668	Praf.g_01529
OG0000637	Prah.g_00666	Praf.g_01531
OG0000638	Prah.g_00665	Praf.g_01532
OG0000639	Prah.g_00664	Praf.g_01533
OG0000640	Prah.g_00663	Praf.g_01534
OG0000641	Prah.g_00659	Praf.g_01538
OG0000642	Prah.g_00658	Praf.g_01539
OG0000643	Prah.g_00657	Praf.g_01540
OG0000644	Prah.g_00656	Praf.g_01541
OG0000645	Prah.g_00655	Praf.g_01542
OG0000646	Prah.g_00652	Praf.g_01545
OG0000647	Prah.g_00650	Praf.g_01547
OG0000648	Prah.g_00648	Praf.g_01549
OG0000649	Prah.g_00647	Praf.g_01550
OG0000650	Prah.g_00646	Praf.g_01551
OG0000651	Prah.g_00645	Praf.g_01552
OG0000652	Prah.g_00644	Praf.g_01553
OG0000653	Prah.g_00640	Praf.g_01557
OG0000654	Prah.g_00639	Praf.g_01558
OG0000655	Prah.g_00638	Praf.g_01559
OG0000656	Prah.g_00635	Praf.g_01562
OG0000657	Prah.g_00603	Praf.g_01592
OG0000658	Prah.g_00601	Praf.g_01594
OG0000659	Prah.g_00600	Praf.g_01595
OG0000660	Prah.g_00596	Praf.g_01599
OG0000661	Prah.g_00594	Praf.g_01601
OG0000662	Prah.g_00592	Praf.g_01603
OG0000663	Prah.g_00589	Praf.g_01606
OG0000664	Prah.g_00588	Praf.g_01607
OG0000665	Prah.g_00574	Praf.g_01620
OG0000666	Prah.g_00572	Praf.g_01622
OG0000667	Prah.g_00564	Praf.g_01629
OG0000668	Prah.g_00850	Praf.g_01339
OG0000669	Prah.g_00558	Praf.g_01638
OG0000670	Prah.g_01212	Praf.g_00961
OG0000671	Prah.g_00738	Praf.g_01456
OG0000672	Prah.g_00735	Praf.g_01459
OG0000673	Prah.g_00732	Praf.g_01462
OG0000674	Prah.g_00730	Praf.g_01464
OG0000675	Prah.g_00729	Praf.g_01465
OG0000676	Prah.g_00726	Praf.g_01467
OG0000677	Prah.g_00724	Praf.g_01469
OG0000678	Prah.g_00721	Praf.g_01475
OG0000679	Prah.g_00702	Praf.g_01494
OG0000680	Prah.g_00701	Praf.g_01495
OG0000681	Prah.g_00699	Praf.g_01497
OG0000682	Prah.g_00698	Praf.g_01498
OG0000683	Prah.g_00697	Praf.g_01499
OG0000684	Prah.g_00683	Praf.g_01512
OG0000685	Prah.g_00685	Praf.g_01510
OG0000686	Prah.g_00686	Praf.g_01509
OG0000687	Prah.g_00687	Praf.g_01508
OG0000688	Prah.g_00681	Praf.g_01515
OG0000689	Prah.g_00680	Praf.g_01516
OG0000690	Prah.g_00679	Praf.g_01517
OG0000691	Prah.g_00678	Praf.g_01519
OG0000692	Prah.g_00677	Praf.g_01520
OG0000693	Prah.g_00675	Praf.g_01522
OG0000694	Prah.g_00674	Praf.g_01523
OG0000695	Prah.g_00762	Praf.g_01425
OG0000696	Prah.g_00763	Praf.g_01424
OG0000697	Prah.g_00765	Praf.g_01422
OG0000698	Prah.g_00768	Praf.g_01419
OG0000699	Prah.g_00770	Praf.g_01417
OG0000700	Prah.g_00771	Praf.g_01416
OG0000701	Prah.g_00772	Praf.g_01415
OG0000702	Prah.g_00780	Praf.g_01408
OG0000703	Prah.g_00781	Praf.g_01407
OG0000704	Prah.g_00783	Praf.g_01405
OG0000705	Prah.g_00789	Praf.g_01399
OG0000706	Prah.g_00790	Praf.g_01398
OG0000707	Prah.g_00791	Praf.g_01397
OG0000708	Prah.g_00793	Praf.g_01395
OG0000709	Prah.g_00800	Praf.g_01388
OG0000710	Prah.g_00805	Praf.g_01383, Praf.g_01384
OG0000711	Prah.g_00828	Praf.g_01360
OG0000712	Prah.g_00829	Praf.g_01359
OG0000713	Prah.g_00830	Praf.g_01358
OG0000714	Prah.g_00833	Praf.g_01355
OG0000715	Prah.g_00835	Praf.g_01353
OG0000716	Prah.g_00839	Praf.g_01349
OG0000717	Prah.g_00840	Praf.g_01348
OG0000718	Prah.g_00846	Praf.g_01343
OG0000719	Prah.g_00848	Praf.g_01341
OG0000720	Prah.g_00861	Praf.g_01328
OG0000721	Prah.g_00862	Praf.g_01327
OG0000722	Prah.g_00863	Praf.g_01326
OG0000723	Prah.g_00867	Praf.g_01322
OG0000724	Prah.g_00910	Praf.g_01279
OG0000725	Prah.g_00919	Praf.g_01270
OG0000726	Prah.g_00920	Praf.g_01269
OG0000727	Prah.g_00921	Praf.g_01268
OG0000728	Prah.g_00922	Praf.g_01267
OG0000729	Prah.g_00133	Praf.g_00162
OG0000730	Prah.g_01942	Praf.g_02056
OG0000731	Prah.g_01932	Praf.g_02047
OG0000732	Prah.g_00054	Praf.g_00055
OG0000733	Prah.g_02532	Praf.g_02698
OG0000734	Prah.g_01905	Praf.g_00233
OG0000735	Prah.g_01340	Praf.g_00822
OG0000736	Prah.g_01339	Praf.g_00823
OG0000737	Prah.g_01338	Praf.g_00824
OG0000738	Prah.g_01331	Praf.g_00830
OG0000739	Prah.g_01329	Praf.g_00832
OG0000740	Prah.g_01328	Praf.g_00833
OG0000741	Prah.g_01325	Praf.g_00836
OG0000742	Prah.g_01323	Praf.g_00853
OG0000743	Prah.g_01321	Praf.g_00855
OG0000744	Prah.g_01320	Praf.g_00856
OG0000745	Prah.g_01318	Praf.g_00858
OG0000746	Prah.g_01316	Praf.g_00860
OG0000747	Prah.g_01315	Praf.g_00861
OG0000748	Prah.g_01304	Praf.g_00873
OG0000749	Prah.g_01303	Praf.g_00874
OG0000750	Prah.g_01302	Praf.g_00875
OG0000751	Prah.g_01297	Praf.g_00880
OG0000752	Prah.g_01295	Praf.g_00882
OG0000753	Prah.g_01292	Praf.g_00885
OG0000754	Prah.g_01262	Praf.g_00914
OG0000755	Prah.g_01255	Praf.g_00921
OG0000756	Prah.g_01254	Praf.g_00922
OG0000757	Prah.g_01247	Praf.g_00929
OG0000758	Prah.g_01246	Praf.g_00930
OG0000759	Prah.g_01245	Praf.g_00931
OG0000760	Prah.g_01244	Praf.g_00932
OG0000761	Prah.g_01243	Praf.g_00933
OG0000762	Prah.g_01263	Praf.g_00913
OG0000763	Prah.g_01265	Praf.g_00911
OG0000764	Prah.g_01266	Praf.g_00910
OG0000765	Prah.g_01282	Praf.g_00895
OG0000766	Prah.g_01283	Praf.g_00894
OG0000767	Prah.g_01285	Praf.g_00892
OG0000768	Prah.g_01286	Praf.g_00891
OG0000769	Prah.g_01290	Praf.g_00887
OG0000770	Prah.g_01239	Praf.g_00937
OG0000771	Prah.g_00905	Praf.g_01285
OG0000772	Prah.g_01610	Praf.g_00548
OG0000773	Prah.g_01351	Praf.g_00808
OG0000774	Prah.g_01355	Praf.g_00804
OG0000775	Prah.g_01357	Praf.g_00802
OG0000776	Prah.g_01358	Praf.g_00801
OG0000777	Prah.g_01359	Praf.g_00800
OG0000778	Prah.g_01360	Praf.g_00799
OG0000779	Prah.g_01365	Praf.g_00794
OG0000780	Prah.g_01368	Praf.g_00791
OG0000781	Prah.g_01372	Praf.g_00787
OG0000782	Prah.g_01373	Praf.g_00786
OG0000783	Prah.g_01374	Praf.g_00785
OG0000784	Prah.g_01375	Praf.g_00784
OG0000785	Prah.g_01377	Praf.g_00782
OG0000786	Prah.g_01380	Praf.g_00777
OG0000787	Prah.g_01381	Praf.g_00776
OG0000788	Prah.g_00224	Praf.g_01996
OG0000789	Prah.g_01183	Praf.g_01001
OG0000790	Prah.g_01580	Praf.g_00579
OG0000791	Prah.g_01582	Praf.g_00577
OG0000792	Prah.g_01583	Praf.g_00576
OG0000793	Prah.g_01587	Praf.g_00572
OG0000794	Prah.g_01588	Praf.g_00571
OG0000795	Prah.g_01589	Praf.g_00570
OG0000796	Prah.g_01593	Praf.g_00566
OG0000797	Prah.g_01594	Praf.g_00565
OG0000798	Prah.g_02131	Praf.g_02276
OG0000799	Prah.g_00435	Praf.g_01765
OG0000800	Prah.g_00434	Praf.g_01766
OG0000801	Prah.g_00433	Praf.g_01767
OG0000802	Prah.g_00427	Praf.g_01773
OG0000803	Prah.g_00423	Praf.g_01779
OG0000804	Prah.g_00421	Praf.g_01781
OG0000805	Prah.g_00419	Praf.g_01783
OG0000806	Prah.g_00417	Praf.g_01785
OG0000807	Prah.g_00415	Praf.g_01787
OG0000808	Prah.g_00414	Praf.g_01788
OG0000809	Prah.g_00410	Praf.g_01792
OG0000810	Prah.g_00409	Praf.g_01793
OG0000811	Prah.g_00403	Praf.g_01801
OG0000812	Prah.g_00401	Praf.g_01803
OG0000813	Prah.g_00400	Praf.g_01804
OG0000814	Prah.g_00398	Praf.g_01806
OG0000815	Prah.g_00397	Praf.g_01807
OG0000816	Prah.g_00395	Praf.g_01809
OG0000817	Prah.g_00394	Praf.g_01810
OG0000818	Prah.g_00386	Praf.g_01822
OG0000819	Prah.g_00385	Praf.g_01823
OG0000820	Prah.g_00384	Praf.g_01824
OG0000821	Prah.g_00379	Praf.g_01831
OG0000822	Prah.g_00376	Praf.g_01833
OG0000823	Prah.g_00374	Praf.g_01834
OG0000824	Prah.g_00370	Praf.g_01838
OG0000825	Prah.g_00369	Praf.g_01839
OG0000826	Prah.g_00368	Praf.g_01840
OG0000827	Prah.g_00367	Praf.g_01841
OG0000828	Prah.g_00364	Praf.g_01844
OG0000829	Prah.g_00363	Praf.g_01845
OG0000830	Prah.g_00362	Praf.g_01846
OG0000831	Prah.g_00360	Praf.g_01849
OG0000832	Prah.g_01615	Praf.g_00542
OG0000833	Prah.g_01623	Praf.g_00534
OG0000834	Prah.g_01624	Praf.g_00533
OG0000835	Prah.g_01625	Praf.g_00532
OG0000836	Prah.g_01627	Praf.g_00530
OG0000837	Prah.g_01628	Praf.g_00529
OG0000838	Prah.g_01632	Praf.g_00525
OG0000839	Prah.g_01633	Praf.g_00524
OG0000840	Prah.g_01634	Praf.g_00523
OG0000841	Prah.g_01635	Praf.g_00522
OG0000842	Prah.g_01636	Praf.g_00521
OG0000843	Prah.g_01637	Praf.g_00520
OG0000844	Prah.g_01639	Praf.g_00518
OG0000845	Prah.g_01640	Praf.g_00517
OG0000846	Prah.g_01641	Praf.g_00516
OG0000847	Prah.g_01642	Praf.g_00515
OG0000848	Prah.g_01643	Praf.g_00513
OG0000849	Prah.g_01644	Praf.g_00512
OG0000850	Prah.g_01645	Praf.g_00511
OG0000851	Prah.g_01648	Praf.g_00508
OG0000852	Prah.g_01649	Praf.g_00507
OG0000853	Prah.g_01653	Praf.g_00502
OG0000854	Prah.g_01655	Praf.g_00500
OG0000855	Prah.g_01656	Praf.g_00499
OG0000856	Prah.g_00515	Praf.g_01677
OG0000857	Prah.g_00651	Praf.g_01546
OG0000858	Prah.g_01667	Praf.g_00490
OG0000859	Prah.g_01668	Praf.g_00489
OG0000860	Prah.g_01678	Praf.g_00478
OG0000861	Prah.g_01679	Praf.g_00477
OG0000862	Prah.g_01681	Praf.g_00475
OG0000863	Prah.g_01685	Praf.g_00472
OG0000864	Prah.g_01687	Praf.g_00471
OG0000865	Prah.g_01688	Praf.g_00470
OG0000866	Prah.g_01689	Praf.g_00469
OG0000867	Prah.g_01690	Praf.g_00468
OG0000868	Prah.g_01692	Praf.g_00466
OG0000869	Prah.g_01695	Praf.g_00463
OG0000870	Prah.g_01700	Praf.g_00458
OG0000871	Prah.g_01701	Praf.g_00457
OG0000872	Prah.g_01703	Praf.g_00455
OG0000873	Prah.g_01707	Praf.g_00452
OG0000874	Prah.g_01711	Praf.g_00448
OG0000875	Prah.g_01713	Praf.g_00447
OG0000876	Prah.g_01714	Praf.g_00446
OG0000877	Prah.g_01717	Praf.g_00443
OG0000878	Prah.g_01718	Praf.g_00442
OG0000879	Prah.g_01719	Praf.g_00441
OG0000880	Prah.g_01720	Praf.g_00440
OG0000881	Prah.g_01728	Praf.g_00434
OG0000882	Prah.g_01733	Praf.g_00429
OG0000883	Prah.g_01736	Praf.g_00427
OG0000884	Prah.g_01738	Praf.g_00425
OG0000885	Prah.g_01739	Praf.g_00424
OG0000886	Prah.g_01740	Praf.g_00423
OG0000887	Prah.g_01741	Praf.g_00422
OG0000888	Prah.g_01743	Praf.g_00420
OG0000889	Prah.g_01745	Praf.g_00418
OG0000890	Prah.g_01759	Praf.g_00405
OG0000891	Prah.g_01760	Praf.g_00404
OG0000892	Prah.g_01762	Praf.g_00402
OG0000893	Prah.g_02073	Praf.g_02202
OG0000894	Prah.g_02070	Praf.g_02199
OG0000895	Prah.g_02066	Praf.g_02195
OG0000896	Prah.g_02065	Praf.g_02194
OG0000897	Prah.g_02063	Praf.g_02192
OG0000898	Prah.g_02062	Praf.g_02191
OG0000899	Prah.g_02061	Praf.g_02190
OG0000900	Prah.g_02060	Praf.g_02189
OG0000901	Prah.g_02056	Praf.g_02185
OG0000902	Prah.g_02054	Praf.g_02183
OG0000903	Prah.g_02041	Praf.g_02170
OG0000904	Prah.g_02046	Praf.g_02175
OG0000905	Prah.g_02048	Praf.g_02177
OG0000906	Prah.g_02050	Praf.g_02179
OG0000907	Prah.g_02039	Praf.g_02163
OG0000908	Prah.g_02036	Praf.g_02160
OG0000909	Prah.g_02035	Praf.g_02159
OG0000910	Prah.g_02034	Praf.g_02158
OG0000911	Prah.g_02032	Praf.g_02156
OG0000912	Prah.g_02031	Praf.g_02155
OG0000913	Prah.g_02030	Praf.g_02154
OG0000914	Prah.g_02029	Praf.g_02153
OG0000915	Prah.g_02028	Praf.g_02152
OG0000916	Prah.g_02027	Praf.g_02151
OG0000917	Prah.g_02026	Praf.g_02150
OG0000918	Prah.g_02025	Praf.g_02149
OG0000919	Prah.g_02024	Praf.g_02148
OG0000920	Prah.g_02023	Praf.g_02147
OG0000921	Prah.g_02022	Praf.g_02146
OG0000922	Prah.g_02021	Praf.g_02145
OG0000923	Prah.g_02017	Praf.g_02141
OG0000924	Prah.g_02016	Praf.g_02140
OG0000925	Prah.g_02015	Praf.g_02139
OG0000926	Prah.g_02014	Praf.g_02138
OG0000927	Prah.g_02012	Praf.g_02136
OG0000928	Prah.g_02011	Praf.g_02135
OG0000929	Prah.g_02010	Praf.g_02134
OG0000930	Prah.g_02009	Praf.g_02133
OG0000931	Prah.g_02008	Praf.g_02132
OG0000932	Prah.g_02007	Praf.g_02131
OG0000933	Prah.g_02002	Praf.g_02126
OG0000934	Prah.g_02000	Praf.g_02124
OG0000935	Prah.g_01999	Praf.g_02123
OG0000936	Prah.g_01998	Praf.g_02122
OG0000937	Prah.g_01997	Praf.g_02121
OG0000938	Prah.g_01994	Praf.g_02118
OG0000939	Prah.g_01993	Praf.g_02117
OG0000940	Prah.g_01985	Praf.g_02106
OG0000941	Prah.g_01983	Praf.g_02104
OG0000942	Prah.g_01981	Praf.g_02102
OG0000943	Prah.g_01980	Praf.g_02101
OG0000944	Prah.g_01978	Praf.g_02099
OG0000945	Prah.g_01977	Praf.g_02097
OG0000946	Prah.g_01966	Praf.g_02082
OG0000947	Prah.g_01963	Praf.g_02079
OG0000948	Prah.g_01962	Praf.g_02078
OG0000949	Prah.g_01958	Praf.g_02075
OG0000950	Prah.g_02231	Praf.g_02383
OG0000951	Prah.g_02236	Praf.g_02388
OG0000952	Prah.g_02241	Praf.g_02393
OG0000953	Prah.g_02245	Praf.g_02397
OG0000954	Prah.g_00167	Praf.g_00195
OG0000955	Prah.g_00166	Praf.g_00194
OG0000956	Prah.g_00164	Praf.g_00192
OG0000957	Prah.g_00152	Praf.g_00180
OG0000958	Prah.g_00151	Praf.g_00179
OG0000959	Prah.g_00146	Praf.g_00175
OG0000960	Prah.g_00145	Praf.g_00174
OG0000961	Prah.g_00136	Praf.g_00165
OG0000962	Prah.g_00134	Praf.g_00163
OG0000963	Prah.g_00129	Praf.g_00157
OG0000964	Prah.g_00128	Praf.g_00156
OG0000965	Prah.g_00127	Praf.g_00155
OG0000966	Prah.g_00086	Praf.g_00089
OG0000967	Prah.g_00079	Praf.g_00082
OG0000968	Prah.g_00076	Praf.g_00077
OG0000969	Prah.g_00074	Praf.g_00075
OG0000970	Prah.g_00073	Praf.g_00074
OG0000971	Prah.g_00071	Praf.g_00072
OG0000972	Prah.g_00070	Praf.g_00071
OG0000973	Prah.g_00068	Praf.g_00070
OG0000974	Prah.g_00067	Praf.g_00069
OG0000975	Prah.g_00066	Praf.g_00068
OG0000976	Prah.g_00065	Praf.g_00067
OG0000977	Prah.g_00063	Praf.g_00064
OG0000978	Prah.g_00062	Praf.g_00063
OG0000979	Prah.g_00059	Praf.g_00060
OG0000980	Prah.g_00055	Praf.g_00056
OG0000981	Prah.g_00052	Praf.g_00053
OG0000982	Prah.g_02491	Praf.g_02657
OG0000983	Prah.g_02492	Praf.g_02658
OG0000984	Prah.g_02493	Praf.g_02659
OG0000985	Prah.g_02497	Praf.g_02663
OG0000986	Prah.g_02499	Praf.g_02665
OG0000987	Prah.g_02501	Praf.g_02667
OG0000988	Prah.g_02505	Praf.g_02671
OG0000989	Prah.g_02513	Praf.g_02680
OG0000990	Prah.g_02536	Praf.g_02702
OG0000991	Prah.g_02540	Praf.g_02716
OG0000992	Prah.g_02543	Praf.g_02719
OG0000993	Prah.g_02544	Praf.g_02720
OG0000994	Prah.g_02547	Praf.g_02723
OG0000995	Prah.g_02552	Praf.g_02730
OG0000996	Prah.g_02565	Praf.g_02743
OG0000997	Prah.g_02574	Praf.g_02753
OG0000998	Prah.g_02576	Praf.g_02755
OG0000999	Prah.g_02577	Praf.g_02756
OG0001000	Prah.g_02580	Praf.g_02759
OG0001001	Prah.g_02584	Praf.g_02764
OG0001002	Prah.g_02591	Praf.g_02770
OG0001003	Prah.g_02593	Praf.g_02772
OG0001004	Prah.g_02594	Praf.g_02773
OG0001005	Prah.g_02596	Praf.g_02775
OG0001006	Prah.g_02602	Praf.g_02781
OG0001007	Prah.g_02604	Praf.g_02783
OG0001008	Prah.g_00231	Praf.g_01988
OG0001009	Prah.g_00033	Praf.g_00032
OG0001010	Prah.g_00034	Praf.g_00033
OG0001011	Prah.g_00036	Praf.g_00035
OG0001012	Prah.g_02488	Praf.g_02654
OG0001013	Prah.g_02466	Praf.g_02603
OG0001014	Prah.g_02454	Praf.g_02597
OG0001015	Prah.g_02453	Praf.g_02596
OG0001016	Prah.g_01843	Praf.g_00316
OG0001017	Prah.g_01849	Praf.g_00310
OG0001018	Prah.g_01851	Praf.g_00308
OG0001019	Prah.g_01867	Praf.g_00296
OG0001020	Prah.g_01873	Praf.g_00268
OG0001021	Prah.g_01877	Praf.g_00264
OG0001022	Prah.g_01882	Praf.g_00259
OG0001023	Prah.g_01883	Praf.g_00258
OG0001024	Prah.g_01887	Praf.g_00254
OG0001025	Prah.g_01894	Praf.g_00247
OG0001026	Prah.g_01908	Praf.g_00230
OG0001027	Prah.g_00195	Praf.g_00225
OG0001028	Prah.g_00193	Praf.g_00223
OG0001029	Prah.g_00191	Praf.g_00221
OG0001030	Prah.g_02257	Praf.g_02408
OG0001031	Prah.g_02336	Praf.g_02497
OG0001032	Prah.g_02339	Praf.g_02500
OG0001033	Prah.g_02372	Praf.g_02533
OG0001034	Prah.g_01779	Praf.g_00385
OG0001035	Prah.g_02099	Praf.g_02243
OG0001036	Prah.g_02103	Praf.g_02247
OG0001037	Prah.g_02105	Praf.g_02249
OG0001038	Prah.g_02132	Praf.g_02277
OG0001039	Prah.g_02135	Praf.g_02280
OG0001040	Prah.g_02138	Praf.g_02283
OG0001041	Prah.g_02143	Praf.g_02288
OG0001042	Prah.g_02168	Praf.g_02316
OG0001043	Prah.g_02170	Praf.g_02318
OG0001044	Prah.g_01941	Praf.g_02055
OG0001045	Prah.g_01929	Praf.g_02044
OG0001046	Prah.g_01661	Praf.g_00495
OG0001047	Prah.g_00233	Praf.g_01986
OG0001048	Prah.g_00234	Praf.g_01985
OG0001049	Prah.g_00237	Praf.g_01982
OG0001050	Prah.g_00238	Praf.g_01981
OG0001051	Prah.g_00239	Praf.g_01980
OG0001052	Prah.g_00308	Praf.g_01911
OG0001053	Prah.g_01563	Praf.g_00598
OG0001054	Prah.g_01545	Praf.g_00615
OG0001055	Prah.g_01524	Praf.g_00636
OG0001056	Prah.g_01496	Praf.g_00665
OG0001057	Prah.g_01482	Praf.g_00675
OG0001058	Prah.g_01468	Praf.g_00689
OG0001059	Prah.g_01464	Praf.g_00693
OG0001060	Prah.g_01458	Praf.g_00700
OG0001061	Prah.g_01440	Praf.g_00717
OG0001062	Prah.g_01438	Praf.g_00719
OG0001063	Prah.g_01434	Praf.g_00723
OG0001064	Prah.g_01433	Praf.g_00724
OG0001065	Prah.g_01432	Praf.g_00725
OG0001066	Prah.g_01431	Praf.g_00726
OG0001067	Prah.g_01430	Praf.g_00728
OG0001068	Prah.g_01429	Praf.g_00729
OG0001069	Prah.g_01428	Praf.g_00730
OG0001070	Prah.g_01424	Praf.g_00734
OG0001071	Prah.g_01423	Praf.g_00735
OG0001072	Prah.g_01418	Praf.g_00738
OG0001073	Prah.g_01399	Praf.g_00758
OG0001074	Prah.g_00532	Praf.g_01659
OG0001075	Prah.g_00531	Praf.g_01661
OG0001076	Prah.g_00523	Praf.g_01669
OG0001077	Prah.g_00513	Praf.g_01680
OG0001078	Prah.g_00500	Praf.g_01693
OG0001079	Prah.g_00482	Praf.g_01713
OG0001080	Prah.g_00472	Praf.g_01722
OG0001081	Prah.g_00465	Praf.g_01728
OG0001082	Prah.g_00464	Praf.g_01729
OG0001083	Prah.g_00456	Praf.g_01737
OG0001084	Prah.g_00455	Praf.g_01738
OG0001085	Prah.g_00444	Praf.g_01749
OG0001086	Prah.g_00442	Praf.g_01751
OG0001087	Prah.g_00968	Praf.g_01225
OG0001088	Prah.g_00972	Praf.g_01221
OG0001089	Prah.g_01025	Praf.g_01124
OG0001090	Prah.g_00886	Praf.g_01303
OG0001091	Prah.g_00884	Praf.g_01305
OG0001092	Prah.g_00882	Praf.g_01307
OG0001093	Prah.g_00878	Praf.g_01311
OG0001094	Prah.g_00673	Praf.g_01524
OG0001095	Prah.g_00654	Praf.g_01543
OG0001096	Prah.g_00637	Praf.g_01560
OG0001097	Prah.g_00593	Praf.g_01602
OG0001098	Prah.g_00743	Praf.g_01444
OG0001099	Prah.g_00192	Praf.g_00222
OG0001100	Prah.g_00740	Praf.g_01454
OG0001101	Prah.g_00739	Praf.g_01455
OG0001102	Prah.g_00736	Praf.g_01458
OG0001103	Prah.g_00734	Praf.g_01460
OG0001104	Prah.g_00684	Praf.g_01511
OG0001105	Prah.g_00689	Praf.g_01506
OG0001106	Prah.g_00784	Praf.g_01404
OG0001107	Prah.g_00794	Praf.g_01394
OG0001108	Prah.g_00801	Praf.g_01387
OG0001109	Prah.g_00803	Praf.g_01385
OG0001110	Prah.g_00806	Praf.g_01382
OG0001111	Prah.g_00808	Praf.g_01380
OG0001112	Prah.g_00810	Praf.g_01378
OG0001113	Prah.g_00811	Praf.g_01377
OG0001114	Prah.g_00812	Praf.g_01376
OG0001115	Prah.g_00814	Praf.g_01374
