Orthogroup	Prah	Syal
OG0000581	Prah.g_01396	Syal.g_02741
OG0000582	Prah.g_01392	Syal.g_02736
OG0000583	Prah.g_01391	Syal.g_02735
OG0000584	Prah.g_01390	Syal.g_02734
OG0000585	Prah.g_01388	Syal.g_02731
OG0000586	Prah.g_01387	Syal.g_02730
OG0000587	Prah.g_01385	Syal.g_02728
OG0000588	Prah.g_00529	Syal.g_02717
OG0000589	Prah.g_00526	Syal.g_02714
OG0000590	Prah.g_00525	Syal.g_02713
OG0000591	Prah.g_00518	Syal.g_02707
OG0000592	Prah.g_00517	Syal.g_02706
OG0000593	Prah.g_00505	Syal.g_02640
OG0000594	Prah.g_00504	Syal.g_02639
OG0000595	Prah.g_00503	Syal.g_02638
OG0000596	Prah.g_00498	Syal.g_02633
OG0000597	Prah.g_00495	Syal.g_02630
OG0000598	Prah.g_00494	Syal.g_02629
OG0000599	Prah.g_00485	Syal.g_02622
OG0000600	Prah.g_00484	Syal.g_02621
OG0000601	Prah.g_00483	Syal.g_02620
OG0000602	Prah.g_00478	Syal.g_02615
OG0000603	Prah.g_00477	Syal.g_02614
OG0000604	Prah.g_00476	Syal.g_02612
OG0000605	Prah.g_00474	Syal.g_02516
OG0000606	Prah.g_00466	Syal.g_02174
OG0000607	Prah.g_00463	Syal.g_02177
OG0000608	Prah.g_00462	Syal.g_02178
OG0000609	Prah.g_00460	Syal.g_02180
OG0000610	Prah.g_00452	Syal.g_02198
OG0000611	Prah.g_00449	Syal.g_02201
OG0000612	Prah.g_00448	Syal.g_02202
OG0000613	Prah.g_02193	Syal.g_01325
OG0000614	Prah.g_00985	Syal.g_01794
OG0000615	Prah.g_00706	Syal.g_02256
OG0000616	Prah.g_02588	Syal.g_00079
OG0000617	Prah.g_00881	Syal.g_01866
OG0000618	Prah.g_00880	Syal.g_01867
OG0000619	Prah.g_00879	Syal.g_02417
OG0000620	Prah.g_00875	Syal.g_02422
OG0000621	Prah.g_00874	Syal.g_02423
OG0000622	Prah.g_00873	Syal.g_02424
OG0000623	Prah.g_00872	Syal.g_02425
OG0000624	Prah.g_00871	Syal.g_02427
OG0000625	Prah.g_00870	Syal.g_02428
OG0000626	Prah.g_00869	Syal.g_02429
OG0000627	Prah.g_00746	Syal.g_02048
OG0000628	Prah.g_00747	Syal.g_02047
OG0000629	Prah.g_00750	Syal.g_02044
OG0000630	Prah.g_00754	Syal.g_02040
OG0000631	Prah.g_00758	Syal.g_02031
OG0000632	Prah.g_00759	Syal.g_02030
OG0000633	Prah.g_00760	Syal.g_02029
OG0000634	Prah.g_00671	Syal.g_02410
OG0000635	Prah.g_00670	Syal.g_02411
OG0000636	Prah.g_00668	Syal.g_02413
OG0000637	Prah.g_00666	Syal.g_02415
OG0000638	Prah.g_00665	Syal.g_02416
OG0000639	Prah.g_00664	Syal.g_01868
OG0000640	Prah.g_00663	Syal.g_01869
OG0000641	Prah.g_00659	Syal.g_01873
OG0000642	Prah.g_00658	Syal.g_01874
OG0000643	Prah.g_00657	Syal.g_01875
OG0000644	Prah.g_00656	Syal.g_01876
OG0000645	Prah.g_00655	Syal.g_01878
OG0000646	Prah.g_00652	Syal.g_01881
OG0000647	Prah.g_00650	Syal.g_01883
OG0000648	Prah.g_00648	Syal.g_02438
OG0000649	Prah.g_00647	Syal.g_02439
OG0000650	Prah.g_00646	Syal.g_02440
OG0000651	Prah.g_00645	Syal.g_02441
OG0000652	Prah.g_00644	Syal.g_02442
OG0000653	Prah.g_00640	Syal.g_02444
OG0000654	Prah.g_00639	Syal.g_02445
OG0000655	Prah.g_00638	Syal.g_02446
OG0000656	Prah.g_00635	Syal.g_02449
OG0000657	Prah.g_00603	Syal.g_02460
OG0000658	Prah.g_00601	Syal.g_02465
OG0000659	Prah.g_00600	Syal.g_02466
OG0000660	Prah.g_00596	Syal.g_02470
OG0000661	Prah.g_00594	Syal.g_02472
OG0000662	Prah.g_00592	Syal.g_02474
OG0000663	Prah.g_00589	Syal.g_02477
OG0000664	Prah.g_00588	Syal.g_02478
OG0000665	Prah.g_00574	Syal.g_02593
OG0000666	Prah.g_00572	Syal.g_02605
OG0000667	Prah.g_00564	Syal.g_02192
OG0000668	Prah.g_00850	Syal.g_01920
OG0000669	Prah.g_00558	Syal.g_02295
OG0000670	Prah.g_01212	Syal.g_02956
OG0000671	Prah.g_00738	Syal.g_02291
OG0000672	Prah.g_00735	Syal.g_02288
OG0000673	Prah.g_00732	Syal.g_02285
OG0000674	Prah.g_00730	Syal.g_02283
OG0000675	Prah.g_00729	Syal.g_02282
OG0000676	Prah.g_00726	Syal.g_02272
OG0000677	Prah.g_00724	Syal.g_02271
OG0000678	Prah.g_00721	Syal.g_02264
OG0000679	Prah.g_00702	Syal.g_02252
OG0000680	Prah.g_00701	Syal.g_02251
OG0000681	Prah.g_00699	Syal.g_02248
OG0000682	Prah.g_00698	Syal.g_02247
OG0000683	Prah.g_00697	Syal.g_02246
OG0000684	Prah.g_00683	Syal.g_02242
OG0000685	Prah.g_00685	Syal.g_02240
OG0000686	Prah.g_00686	Syal.g_02239
OG0000687	Prah.g_00687	Syal.g_02237
OG0000688	Prah.g_00681	Syal.g_02225
OG0000689	Prah.g_00680	Syal.g_02223
OG0000690	Prah.g_00679	Syal.g_02222
OG0000691	Prah.g_00678	Syal.g_02221
OG0000692	Prah.g_00677	Syal.g_02220
OG0000693	Prah.g_00675	Syal.g_02218
OG0000694	Prah.g_00674	Syal.g_02217
OG0000695	Prah.g_00762	Syal.g_02027
OG0000696	Prah.g_00763	Syal.g_02026
OG0000697	Prah.g_00765	Syal.g_02025
OG0000698	Prah.g_00768	Syal.g_02022
OG0000699	Prah.g_00770	Syal.g_02021
OG0000700	Prah.g_00771	Syal.g_02020
OG0000701	Prah.g_00772	Syal.g_02019
OG0000702	Prah.g_00780	Syal.g_02011
OG0000703	Prah.g_00781	Syal.g_02010
OG0000704	Prah.g_00783	Syal.g_02008
OG0000705	Prah.g_00789	Syal.g_01999
OG0000706	Prah.g_00790	Syal.g_01998
OG0000707	Prah.g_00791	Syal.g_01997
OG0000708	Prah.g_00793	Syal.g_01994
OG0000709	Prah.g_00800	Syal.g_01986
OG0000710	Prah.g_00805	Syal.g_01982
OG0000711	Prah.g_00828	Syal.g_01954
OG0000712	Prah.g_00829	Syal.g_01952
OG0000713	Prah.g_00830	Syal.g_01951
OG0000714	Prah.g_00833	Syal.g_01948
OG0000715	Prah.g_00835	Syal.g_01934
OG0000716	Prah.g_00839	Syal.g_01930
OG0000717	Prah.g_00840	Syal.g_01929
OG0000718	Prah.g_00846	Syal.g_01925
OG0000719	Prah.g_00848	Syal.g_01922
OG0000720	Prah.g_00861	Syal.g_01908
OG0000721	Prah.g_00862	Syal.g_01906
OG0000722	Prah.g_00863	Syal.g_01905
OG0000723	Prah.g_00867	Syal.g_02433
OG0000724	Prah.g_00910	Syal.g_01829
OG0000725	Prah.g_00919	Syal.g_01820
OG0000726	Prah.g_00920	Syal.g_01819
OG0000727	Prah.g_00921	Syal.g_01818
OG0000728	Prah.g_00922	Syal.g_01816
OG0000729	Prah.g_00133	Syal.g_01510
OG0000730	Prah.g_01942	Syal.g_00345
OG0000731	Prah.g_01932	Syal.g_00356
OG0000732	Prah.g_00054	Syal.g_00149
OG0000733	Prah.g_02532	Syal.g_01105
OG0000734	Prah.g_01905	Syal.g_00828
OG0000735	Prah.g_01340	Syal.g_01627
OG0000736	Prah.g_01339	Syal.g_01628
OG0000737	Prah.g_01338	Syal.g_01629
OG0000738	Prah.g_01331	Syal.g_01634
OG0000739	Prah.g_01329	Syal.g_01645
OG0000740	Prah.g_01328	Syal.g_01646
OG0000741	Prah.g_01325	Syal.g_01649
OG0000742	Prah.g_01323	Syal.g_01652
OG0000743	Prah.g_01321	Syal.g_01654
OG0000744	Prah.g_01320	Syal.g_01655
OG0000745	Prah.g_01318	Syal.g_01657
OG0000746	Prah.g_01316	Syal.g_01659
OG0000747	Prah.g_01315	Syal.g_01660
OG0000748	Prah.g_01304	Syal.g_01674
OG0000749	Prah.g_01303	Syal.g_01675
OG0000750	Prah.g_01302	Syal.g_01676
OG0000751	Prah.g_01297	Syal.g_01688
OG0000752	Prah.g_01295	Syal.g_01690
OG0000753	Prah.g_01292	Syal.g_01693
OG0000754	Prah.g_01262	Syal.g_01698
OG0000755	Prah.g_01255	Syal.g_01707
OG0000756	Prah.g_01254	Syal.g_01708
OG0000757	Prah.g_01247	Syal.g_01715
OG0000758	Prah.g_01246	Syal.g_01716
OG0000759	Prah.g_01245	Syal.g_01717
OG0000760	Prah.g_01244	Syal.g_01718
OG0000761	Prah.g_01243	Syal.g_01719
OG0000762	Prah.g_01263	Syal.g_01721
OG0000763	Prah.g_01265	Syal.g_01723
OG0000764	Prah.g_01266	Syal.g_01724
OG0000765	Prah.g_01282	Syal.g_01768
OG0000766	Prah.g_01283	Syal.g_01767
OG0000767	Prah.g_01285	Syal.g_01765
OG0000768	Prah.g_01286	Syal.g_01764
OG0000769	Prah.g_01290	Syal.g_01762
OG0000770	Prah.g_01239	Syal.g_01758
OG0000771	Prah.g_00905	Syal.g_01835
OG0000772	Prah.g_01610	Syal.g_01641
OG0000773	Prah.g_01351	Syal.g_01618
OG0000774	Prah.g_01355	Syal.g_01610
OG0000775	Prah.g_01357	Syal.g_01608
OG0000776	Prah.g_01358	Syal.g_01607
OG0000777	Prah.g_01359	Syal.g_01606
OG0000778	Prah.g_01360	Syal.g_01605
OG0000779	Prah.g_01365	Syal.g_01599
OG0000780	Prah.g_01368	Syal.g_01594
OG0000781	Prah.g_01372	Syal.g_01590
OG0000782	Prah.g_01373	Syal.g_01589
OG0000783	Prah.g_01374	Syal.g_01588
OG0000784	Prah.g_01375	Syal.g_01587
OG0000785	Prah.g_01377	Syal.g_01585
OG0000786	Prah.g_01380	Syal.g_01579
OG0000787	Prah.g_01381	Syal.g_01578
OG0000788	Prah.g_00224	Syal.g_02619
OG0000789	Prah.g_01183	Syal.g_02598
OG0000790	Prah.g_01580	Syal.g_02883
OG0000791	Prah.g_01582	Syal.g_02882
OG0000792	Prah.g_01583	Syal.g_02881
OG0000793	Prah.g_01587	Syal.g_02876
OG0000794	Prah.g_01588	Syal.g_02875
OG0000795	Prah.g_01589	Syal.g_02874
OG0000796	Prah.g_01593	Syal.g_02870
OG0000797	Prah.g_01594	Syal.g_02869
OG0000798	Prah.g_02131	Syal.g_01260
OG0000799	Prah.g_00435	Syal.g_01547
OG0000800	Prah.g_00434	Syal.g_01542
OG0000801	Prah.g_00433	Syal.g_01541
OG0000802	Prah.g_00427	Syal.g_01536
OG0000803	Prah.g_00423	Syal.g_00040
OG0000804	Prah.g_00421	Syal.g_00036
OG0000805	Prah.g_00419	Syal.g_00030
OG0000806	Prah.g_00417	Syal.g_00028
OG0000807	Prah.g_00415	Syal.g_00026
OG0000808	Prah.g_00414	Syal.g_00025
OG0000809	Prah.g_00410	Syal.g_00022
OG0000810	Prah.g_00409	Syal.g_00021
OG0000811	Prah.g_00403	Syal.g_00380
OG0000812	Prah.g_00401	Syal.g_00382
OG0000813	Prah.g_00400	Syal.g_00383
OG0000814	Prah.g_00398	Syal.g_00385
OG0000815	Prah.g_00397	Syal.g_00391
OG0000816	Prah.g_00395	Syal.g_00393
OG0000817	Prah.g_00394	Syal.g_00394
OG0000818	Prah.g_00386	Syal.g_00401
OG0000819	Prah.g_00385	Syal.g_00402
OG0000820	Prah.g_00384	Syal.g_00403
OG0000821	Prah.g_00379	Syal.g_00409
OG0000822	Prah.g_00376	Syal.g_00411
OG0000823	Prah.g_00374	Syal.g_00412
OG0000824	Prah.g_00370	Syal.g_00417
OG0000825	Prah.g_00369	Syal.g_00418
OG0000826	Prah.g_00368	Syal.g_00419
OG0000827	Prah.g_00367	Syal.g_00420
OG0000828	Prah.g_00364	Syal.g_00423
OG0000829	Prah.g_00363	Syal.g_00424
OG0000830	Prah.g_00362	Syal.g_00425
OG0000831	Prah.g_00360	Syal.g_00427
OG0000832	Prah.g_01615	Syal.g_02967
OG0000833	Prah.g_01623	Syal.g_02976
OG0000834	Prah.g_01624	Syal.g_02979
OG0000835	Prah.g_01625	Syal.g_02980
OG0000836	Prah.g_01627	Syal.g_02983
OG0000837	Prah.g_01628	Syal.g_02984
OG0000838	Prah.g_01632	Syal.g_02988
OG0000839	Prah.g_01633	Syal.g_02989
OG0000840	Prah.g_01634	Syal.g_02990
OG0000841	Prah.g_01635	Syal.g_02991
OG0000842	Prah.g_01636	Syal.g_02992
OG0000843	Prah.g_01637	Syal.g_02993
OG0000844	Prah.g_01639	Syal.g_02995
OG0000845	Prah.g_01640	Syal.g_02996
OG0000846	Prah.g_01641	Syal.g_02997
OG0000847	Prah.g_01642	Syal.g_02998
OG0000848	Prah.g_01643	Syal.g_03000
OG0000849	Prah.g_01644	Syal.g_03001
OG0000850	Prah.g_01645	Syal.g_03008
OG0000851	Prah.g_01648	Syal.g_00561
OG0000852	Prah.g_01649	Syal.g_00562
OG0000853	Prah.g_01653	Syal.g_00566
OG0000854	Prah.g_01655	Syal.g_00568
OG0000855	Prah.g_01656	Syal.g_00569
OG0000856	Prah.g_00515	Syal.g_02704
OG0000857	Prah.g_00651	Syal.g_01882
OG0000858	Prah.g_01667	Syal.g_00576
OG0000859	Prah.g_01668	Syal.g_00577
OG0000860	Prah.g_01678	Syal.g_00589
OG0000861	Prah.g_01679	Syal.g_00590
OG0000862	Prah.g_01681	Syal.g_00591
OG0000863	Prah.g_01685	Syal.g_00594
OG0000864	Prah.g_01687	Syal.g_00595
OG0000865	Prah.g_01688	Syal.g_00596
OG0000866	Prah.g_01689	Syal.g_00597
OG0000867	Prah.g_01690	Syal.g_00598
OG0000868	Prah.g_01692	Syal.g_00604
OG0000869	Prah.g_01695	Syal.g_00609
OG0000870	Prah.g_01700	Syal.g_00614
OG0000871	Prah.g_01701	Syal.g_00615
OG0000872	Prah.g_01703	Syal.g_00621
OG0000873	Prah.g_01707	Syal.g_00624
OG0000874	Prah.g_01711	Syal.g_00627
OG0000875	Prah.g_01713	Syal.g_00629
OG0000876	Prah.g_01714	Syal.g_00631
OG0000877	Prah.g_01717	Syal.g_00633
OG0000878	Prah.g_01718	Syal.g_00634
OG0000879	Prah.g_01719	Syal.g_00635
OG0000880	Prah.g_01720	Syal.g_00636
OG0000881	Prah.g_01728	Syal.g_00641
OG0000882	Prah.g_01733	Syal.g_00646
OG0000883	Prah.g_01736	Syal.g_00648
OG0000884	Prah.g_01738	Syal.g_00650
OG0000885	Prah.g_01739	Syal.g_00651
OG0000886	Prah.g_01740	Syal.g_00652
OG0000887	Prah.g_01741	Syal.g_00653
OG0000888	Prah.g_01743	Syal.g_00655
OG0000889	Prah.g_01745	Syal.g_00657
OG0000890	Prah.g_01759	Syal.g_00663
OG0000891	Prah.g_01760	Syal.g_00664
OG0000892	Prah.g_01762	Syal.g_00668
OG0000893	Prah.g_02073	Syal.g_00193
OG0000894	Prah.g_02070	Syal.g_00196
OG0000895	Prah.g_02066	Syal.g_00200
OG0000896	Prah.g_02065	Syal.g_00201
OG0000897	Prah.g_02063	Syal.g_00203
OG0000898	Prah.g_02062	Syal.g_00204
OG0000899	Prah.g_02061	Syal.g_00205
OG0000900	Prah.g_02060	Syal.g_00206
OG0000901	Prah.g_02056	Syal.g_00211
OG0000902	Prah.g_02054	Syal.g_00213
OG0000903	Prah.g_02041	Syal.g_00227
OG0000904	Prah.g_02046	Syal.g_00222
OG0000905	Prah.g_02048	Syal.g_00217
OG0000906	Prah.g_02050	Syal.g_00215
OG0000907	Prah.g_02039	Syal.g_00229
OG0000908	Prah.g_02036	Syal.g_00232
OG0000909	Prah.g_02035	Syal.g_00233
OG0000910	Prah.g_02034	Syal.g_00234
OG0000911	Prah.g_02032	Syal.g_00237
OG0000912	Prah.g_02031	Syal.g_00238
OG0000913	Prah.g_02030	Syal.g_00239
OG0000914	Prah.g_02029	Syal.g_00240
OG0000915	Prah.g_02028	Syal.g_00241
OG0000916	Prah.g_02027	Syal.g_00242
OG0000917	Prah.g_02026	Syal.g_00243
OG0000918	Prah.g_02025	Syal.g_00244
OG0000919	Prah.g_02024	Syal.g_00245
OG0000920	Prah.g_02023	Syal.g_00246
OG0000921	Prah.g_02022	Syal.g_00247
OG0000922	Prah.g_02021	Syal.g_00248
OG0000923	Prah.g_02017	Syal.g_00252
OG0000924	Prah.g_02016	Syal.g_00253
OG0000925	Prah.g_02015	Syal.g_00254
OG0000926	Prah.g_02014	Syal.g_00255
OG0000927	Prah.g_02012	Syal.g_00257
OG0000928	Prah.g_02011	Syal.g_00258
OG0000929	Prah.g_02010	Syal.g_00259
OG0000930	Prah.g_02009	Syal.g_00260
OG0000931	Prah.g_02008	Syal.g_00261
OG0000932	Prah.g_02007	Syal.g_00262
OG0000933	Prah.g_02002	Syal.g_00268
OG0000934	Prah.g_02000	Syal.g_00270
OG0000935	Prah.g_01999	Syal.g_00271
OG0000936	Prah.g_01998	Syal.g_00272
OG0000937	Prah.g_01997	Syal.g_00273
OG0000938	Prah.g_01994	Syal.g_00276
OG0000939	Prah.g_01993	Syal.g_00277
OG0000940	Prah.g_01985	Syal.g_00285
OG0000941	Prah.g_01983	Syal.g_00287
OG0000942	Prah.g_01981	Syal.g_00289
OG0000943	Prah.g_01980	Syal.g_00290
OG0000944	Prah.g_01978	Syal.g_00292
OG0000945	Prah.g_01977	Syal.g_00294
OG0000946	Prah.g_01966	Syal.g_00301
OG0000947	Prah.g_01963	Syal.g_00304
OG0000948	Prah.g_01962	Syal.g_00305
OG0000949	Prah.g_01958	Syal.g_01341
OG0000950	Prah.g_02231	Syal.g_01348
OG0000951	Prah.g_02236	Syal.g_01353
OG0000952	Prah.g_02241	Syal.g_01363
OG0000953	Prah.g_02245	Syal.g_01435
OG0000954	Prah.g_00167	Syal.g_01443
OG0000955	Prah.g_00166	Syal.g_01444
OG0000956	Prah.g_00164	Syal.g_01446
OG0000957	Prah.g_00152	Syal.g_01457
OG0000958	Prah.g_00151	Syal.g_01458
OG0000959	Prah.g_00146	Syal.g_01482
OG0000960	Prah.g_00145	Syal.g_01483
OG0000961	Prah.g_00136	Syal.g_01507
OG0000962	Prah.g_00134	Syal.g_01509
OG0000963	Prah.g_00129	Syal.g_01514
OG0000964	Prah.g_00128	Syal.g_01515
OG0000965	Prah.g_00127	Syal.g_01516
OG0000966	Prah.g_00086	Syal.g_00176
OG0000967	Prah.g_00079	Syal.g_00171
OG0000968	Prah.g_00076	Syal.g_00169
OG0000969	Prah.g_00074	Syal.g_00167
OG0000970	Prah.g_00073	Syal.g_00166
OG0000971	Prah.g_00071	Syal.g_00164
OG0000972	Prah.g_00070	Syal.g_00163
OG0000973	Prah.g_00068	Syal.g_00162
OG0000974	Prah.g_00067	Syal.g_00161
OG0000975	Prah.g_00066	Syal.g_00160
OG0000976	Prah.g_00065	Syal.g_00159
OG0000977	Prah.g_00063	Syal.g_00157
OG0000978	Prah.g_00062	Syal.g_00156
OG0000979	Prah.g_00059	Syal.g_00153
OG0000980	Prah.g_00055	Syal.g_00150
OG0000981	Prah.g_00052	Syal.g_00147
OG0000982	Prah.g_02491	Syal.g_01068
OG0000983	Prah.g_02492	Syal.g_01069
OG0000984	Prah.g_02493	Syal.g_01070
OG0000985	Prah.g_02497	Syal.g_01074
OG0000986	Prah.g_02499	Syal.g_01076
OG0000987	Prah.g_02501	Syal.g_01080
OG0000988	Prah.g_02505	Syal.g_01086
OG0000989	Prah.g_02513	Syal.g_01098
OG0000990	Prah.g_02536	Syal.g_01118
OG0000991	Prah.g_02540	Syal.g_01120
OG0000992	Prah.g_02543	Syal.g_01122
OG0000993	Prah.g_02544	Syal.g_01123
OG0000994	Prah.g_02547	Syal.g_01127
OG0000995	Prah.g_02552	Syal.g_01132
OG0000996	Prah.g_02565	Syal.g_01162
OG0000997	Prah.g_02574	Syal.g_01171
OG0000998	Prah.g_02576	Syal.g_01173
OG0000999	Prah.g_02577	Syal.g_01174
OG0001000	Prah.g_02580	Syal.g_01177
OG0001001	Prah.g_02584	Syal.g_01182
OG0001002	Prah.g_02591	Syal.g_00082
OG0001003	Prah.g_02593	Syal.g_00084
OG0001004	Prah.g_02594	Syal.g_00085
OG0001005	Prah.g_02596	Syal.g_00087
OG0001006	Prah.g_02602	Syal.g_00094
OG0001007	Prah.g_02604	Syal.g_00096
OG0001008	Prah.g_00231	Syal.g_00524
OG0001009	Prah.g_00033	Syal.g_00129
OG0001010	Prah.g_00034	Syal.g_00130
OG0001011	Prah.g_00036	Syal.g_00131
OG0001012	Prah.g_02488	Syal.g_01064
OG0001013	Prah.g_02466	Syal.g_01026
OG0001014	Prah.g_02454	Syal.g_01022
OG0001015	Prah.g_02453	Syal.g_01021
OG0001016	Prah.g_01843	Syal.g_00756
OG0001017	Prah.g_01849	Syal.g_00762
OG0001018	Prah.g_01851	Syal.g_00764
OG0001019	Prah.g_01867	Syal.g_00785
OG0001020	Prah.g_01873	Syal.g_00796
OG0001021	Prah.g_01877	Syal.g_00800
OG0001022	Prah.g_01882	Syal.g_00805
OG0001023	Prah.g_01883	Syal.g_00806
OG0001024	Prah.g_01887	Syal.g_00810
OG0001025	Prah.g_01894	Syal.g_00817
OG0001026	Prah.g_01908	Syal.g_00830
OG0001027	Prah.g_00195	Syal.g_00834
OG0001028	Prah.g_00193	Syal.g_00836
OG0001029	Prah.g_00191	Syal.g_00838
OG0001030	Prah.g_02257	Syal.g_00860
OG0001031	Prah.g_02336	Syal.g_00936
OG0001032	Prah.g_02339	Syal.g_00938
OG0001033	Prah.g_02372	Syal.g_00972
OG0001034	Prah.g_01779	Syal.g_00684
OG0001035	Prah.g_02099	Syal.g_01226
OG0001036	Prah.g_02103	Syal.g_01231
OG0001037	Prah.g_02105	Syal.g_01233
OG0001038	Prah.g_02132	Syal.g_01261
OG0001039	Prah.g_02135	Syal.g_01264
OG0001040	Prah.g_02138	Syal.g_01267
OG0001041	Prah.g_02143	Syal.g_01272
OG0001042	Prah.g_02168	Syal.g_01300
OG0001043	Prah.g_02170	Syal.g_01304
OG0001044	Prah.g_01941	Syal.g_00346
OG0001045	Prah.g_01929	Syal.g_00359
OG0001046	Prah.g_01661	Syal.g_01967
OG0001047	Prah.g_00233	Syal.g_00522
OG0001048	Prah.g_00234	Syal.g_00521
OG0001049	Prah.g_00237	Syal.g_00518
OG0001050	Prah.g_00238	Syal.g_00517
OG0001051	Prah.g_00239	Syal.g_00516
OG0001052	Prah.g_00308	Syal.g_00467
OG0001053	Prah.g_01563	Syal.g_02900
OG0001054	Prah.g_01545	Syal.g_02919
OG0001055	Prah.g_01524	Syal.g_02940
OG0001056	Prah.g_01496	Syal.g_02833
OG0001057	Prah.g_01482	Syal.g_01574
OG0001058	Prah.g_01468	Syal.g_02812
OG0001059	Prah.g_01464	Syal.g_02808
OG0001060	Prah.g_01458	Syal.g_02801
OG0001061	Prah.g_01440	Syal.g_02783
OG0001062	Prah.g_01438	Syal.g_02781
OG0001063	Prah.g_01434	Syal.g_02776
OG0001064	Prah.g_01433	Syal.g_02775
OG0001065	Prah.g_01432	Syal.g_02774
OG0001066	Prah.g_01431	Syal.g_02773
OG0001067	Prah.g_01430	Syal.g_02772
OG0001068	Prah.g_01429	Syal.g_02771
OG0001069	Prah.g_01428	Syal.g_02770
OG0001070	Prah.g_01424	Syal.g_02766
OG0001071	Prah.g_01423	Syal.g_02765
OG0001072	Prah.g_01418	Syal.g_02761
OG0001073	Prah.g_01399	Syal.g_02746
OG0001074	Prah.g_00532	Syal.g_02575
OG0001075	Prah.g_00531	Syal.g_02726
OG0001076	Prah.g_00523	Syal.g_02712
OG0001077	Prah.g_00513	Syal.g_02702
OG0001078	Prah.g_00500	Syal.g_02635
OG0001079	Prah.g_00482	Syal.g_02618
OG0001080	Prah.g_00472	Syal.g_02514
OG0001081	Prah.g_00465	Syal.g_02175
OG0001082	Prah.g_00464	Syal.g_02176
OG0001083	Prah.g_00456	Syal.g_02184
OG0001084	Prah.g_00455	Syal.g_02187
OG0001085	Prah.g_00444	Syal.g_02206
OG0001086	Prah.g_00442	Syal.g_02208
OG0001087	Prah.g_00968	Syal.g_01782
OG0001088	Prah.g_00972	Syal.g_01785
OG0001089	Prah.g_01025	Syal.g_01811
OG0001090	Prah.g_00886	Syal.g_01859
OG0001091	Prah.g_00884	Syal.g_01862
OG0001092	Prah.g_00882	Syal.g_01864
OG0001093	Prah.g_00878	Syal.g_02419
OG0001094	Prah.g_00673	Syal.g_02216
OG0001095	Prah.g_00654	Syal.g_01879
OG0001096	Prah.g_00637	Syal.g_02447
OG0001097	Prah.g_00593	Syal.g_02473
OG0001098	Prah.g_00743	Syal.g_02083
OG0001099	Prah.g_00192	Syal.g_00837
OG0001100	Prah.g_00740	Syal.g_02293
OG0001101	Prah.g_00739	Syal.g_02292
OG0001102	Prah.g_00736	Syal.g_02289
OG0001103	Prah.g_00734	Syal.g_02287
OG0001104	Prah.g_00684	Syal.g_02241
OG0001105	Prah.g_00689	Syal.g_02236
OG0001106	Prah.g_00784	Syal.g_02007
OG0001107	Prah.g_00794	Syal.g_01993
OG0001108	Prah.g_00801	Syal.g_01985
OG0001109	Prah.g_00803	Syal.g_01983
OG0001110	Prah.g_00806	Syal.g_01981
OG0001111	Prah.g_00808	Syal.g_01979
OG0001112	Prah.g_00810	Syal.g_01977
OG0001113	Prah.g_00811	Syal.g_02244
OG0001114	Prah.g_00812	Syal.g_01976
OG0001115	Prah.g_00814	Syal.g_01972
OG0001116	Prah.g_00815	Syal.g_01970
OG0001117	Prah.g_00816	Syal.g_01969
OG0001118	Prah.g_00817	Syal.g_01968
OG0001119	Prah.g_00818	Syal.g_01966
OG0001120	Prah.g_00821	Syal.g_01962
OG0001122	Prah.g_00849	Syal.g_01921
OG0001123	Prah.g_00856	Syal.g_01913
OG0001124	Prah.g_00858	Syal.g_01911
OG0001125	Prah.g_00860	Syal.g_01909
OG0001126	Prah.g_00903	Syal.g_01837
OG0001127	Prah.g_00904	Syal.g_01836
OG0001128	Prah.g_00907	Syal.g_01833
OG0001129	Prah.g_00908	Syal.g_01831
OG0001130	Prah.g_00909	Syal.g_01830
OG0001131	Prah.g_00893	Syal.g_02260
OG0001132	Prah.g_00539	Syal.g_02553
OG0001133	Prah.g_00521	Syal.g_02710
OG0001134	Prah.g_02524	Syal.g_02506
OG0001135	Prah.g_02526	Syal.g_02505
OG0001136	Prah.g_01324	Syal.g_01650
OG0001137	Prah.g_01305	Syal.g_01673
OG0001138	Prah.g_01253	Syal.g_01709
OG0001139	Prah.g_01251	Syal.g_01711
OG0001140	Prah.g_01250	Syal.g_01712
OG0001141	Prah.g_01249	Syal.g_01713
OG0001142	Prah.g_01248	Syal.g_01714
OG0001143	Prah.g_01264	Syal.g_01722
OG0001144	Prah.g_01273	Syal.g_01736
OG0001145	Prah.g_01353	Syal.g_01614
OG0001146	Prah.g_01369	Syal.g_01593
OG0001147	Prah.g_00323	Syal.g_00458
OG0001148	Prah.g_01577	Syal.g_02886
OG0001149	Prah.g_01578	Syal.g_02885
OG0001150	Prah.g_01579	Syal.g_02884
OG0001151	Prah.g_01591	Syal.g_02872
OG0001152	Prah.g_01592	Syal.g_02871
OG0001153	Prah.g_00366	Syal.g_00421
OG0001154	Prah.g_00365	Syal.g_00422
OG0001155	Prah.g_01617	Syal.g_02969
OG0001156	Prah.g_01620	Syal.g_02972
OG0001157	Prah.g_00538	Syal.g_02973
OG0001158	Prah.g_01621	Syal.g_02974
OG0001159	Prah.g_01622	Syal.g_02975
OG0001160	Prah.g_01651	Syal.g_00564
OG0001161	Prah.g_00541	Syal.g_01104
OG0001162	Prah.g_01050	Syal.g_01577
OG0001163	Prah.g_01665	Syal.g_00573
