Orthogroup	Prak	Praj
OG0000563	Prak.g_00517	Praj.g_00548
OG0000564	Prak.g_00518	Praj.g_00549
OG0000565	Prak.g_00520	Praj.g_00552
OG0000566	Prak.g_00524	Praj.g_00554
OG0000567	Prak.g_00528	Praj.g_00558
OG0000568	Prak.g_00529	Praj.g_00559
OG0000569	Prak.g_00530	Praj.g_00560
OG0000570	Prak.g_00531	Praj.g_00561
OG0000571	Prak.g_00533	Praj.g_00563
OG0000572	Prak.g_00547	Praj.g_00574
OG0000573	Prak.g_00553	Praj.g_00579
OG0000574	Prak.g_00554	Praj.g_00581
OG0000575	Prak.g_00558	Praj.g_00584
OG0000576	Prak.g_00560	Praj.g_00586
OG0000577	Prak.g_00561	Praj.g_00587
OG0000578	Prak.g_00562	Praj.g_00588
OG0000579	Prak.g_00563	Praj.g_00589
OG0000580	Prak.g_00564	Praj.g_00590
OG0000581	Prak.g_00567	Praj.g_00593
OG0000582	Prak.g_00570	Praj.g_00596
OG0000583	Prak.g_00571	Praj.g_00597
OG0000584	Prak.g_00572	Praj.g_00598
OG0000585	Prak.g_00574	Praj.g_00600
OG0000586	Prak.g_00575	Praj.g_00601
OG0000587	Prak.g_00576	Praj.g_00602
OG0000588	Prak.g_00580	Praj.g_00606
OG0000589	Prak.g_00582	Praj.g_00609
OG0000590	Prak.g_00583	Praj.g_00610
OG0000591	Prak.g_00587	Praj.g_00613
OG0000592	Prak.g_00588	Praj.g_00614
OG0000593	Prak.g_01111	Praj.g_00620
OG0000594	Prak.g_01110	Praj.g_00621
OG0000595	Prak.g_01109	Praj.g_00622
OG0000596	Prak.g_01105	Praj.g_00626
OG0000597	Prak.g_01102	Praj.g_00628
OG0000598	Prak.g_01101	Praj.g_00629
OG0000599	Prak.g_01098	Praj.g_00632
OG0000600	Prak.g_01097	Praj.g_00633
OG0000601	Prak.g_01096	Praj.g_00634
OG0000602	Prak.g_01094	Praj.g_00636
OG0000603	Prak.g_01093	Praj.g_00637
OG0000604	Prak.g_01092	Praj.g_00638
OG0000605	Prak.g_01091	Praj.g_00639
OG0000606	Prak.g_01088	Praj.g_00642
OG0000607	Prak.g_01085	Praj.g_00645
OG0000608	Prak.g_01084	Praj.g_00646
OG0000609	Prak.g_01083	Praj.g_00647
OG0000610	Prak.g_01077	Praj.g_00653
OG0000611	Prak.g_01074	Praj.g_00656
OG0000612	Prak.g_01073	Praj.g_00657
OG0000613	Prak.g_00800	Praj.g_00663
OG0000614	Prak.g_00821	Praj.g_00686
OG0000615	Prak.g_00832	Praj.g_00693
OG0000616	Prak.g_01934	Praj.g_02137
OG0000617	Prak.g_01057	Praj.g_00704
OG0000618	Prak.g_01056	Praj.g_00705
OG0000619	Prak.g_01055	Praj.g_00706
OG0000620	Prak.g_01052	Praj.g_00709
OG0000621	Prak.g_01051	Praj.g_00710
OG0000622	Prak.g_01050	Praj.g_00711
OG0000623	Prak.g_01049	Praj.g_00712
OG0000624	Prak.g_01047	Praj.g_00714
OG0000625	Prak.g_01046	Praj.g_00715
OG0000626	Prak.g_01045	Praj.g_00716
OG0000627	Prak.g_01044	Praj.g_00718
OG0000628	Prak.g_01043	Praj.g_00719
OG0000629	Prak.g_01042	Praj.g_00720
OG0000630	Prak.g_01039	Praj.g_00723
OG0000631	Prak.g_00946	Praj.g_00917
OG0000632	Prak.g_00947	Praj.g_00918
OG0000633	Prak.g_00948	Praj.g_00919
OG0000634	Prak.g_00841	Praj.g_00765
OG0000635	Prak.g_00842	Praj.g_00766
OG0000636	Prak.g_00844	Praj.g_00768
OG0000637	Prak.g_00846	Praj.g_00770
OG0000638	Prak.g_00847	Praj.g_00771
OG0000639	Prak.g_00848	Praj.g_00772
OG0000640	Prak.g_00849	Praj.g_00773
OG0000641	Prak.g_00853	Praj.g_00777
OG0000642	Prak.g_00854	Praj.g_00778
OG0000643	Prak.g_00855	Praj.g_00779
OG0000644	Prak.g_00856	Praj.g_00780
OG0000645	Prak.g_00857	Praj.g_00781
OG0000646	Prak.g_00859	Praj.g_00784
OG0000647	Prak.g_00861	Praj.g_00786
OG0000648	Prak.g_00863	Praj.g_00788
OG0000649	Prak.g_00864	Praj.g_00789
OG0000650	Prak.g_00865	Praj.g_00790
OG0000651	Prak.g_00866	Praj.g_00791
OG0000652	Prak.g_00867	Praj.g_00792
OG0000653	Prak.g_00869	Praj.g_00794
OG0000654	Prak.g_00870	Praj.g_00795
OG0000655	Prak.g_00871	Praj.g_00796
OG0000656	Prak.g_00874	Praj.g_00799
OG0000657	Prak.g_00882	Praj.g_00806
OG0000658	Prak.g_00884	Praj.g_00808
OG0000659	Prak.g_00885	Praj.g_00809
OG0000660	Prak.g_00889	Praj.g_00814
OG0000661	Prak.g_00891	Praj.g_00816
OG0000662	Prak.g_00893	Praj.g_00818
OG0000663	Prak.g_00895	Praj.g_00820
OG0000664	Prak.g_00896	Praj.g_00821
OG0000665	Prak.g_00902	Praj.g_00826
OG0000666	Prak.g_00903	Praj.g_00827
OG0000667	Prak.g_00907	Praj.g_00831
OG0000668	Prak.g_00748	Praj.g_00869
OG0000669	Prak.g_00759	Praj.g_00877
OG0000670	Prak.g_00762	Praj.g_00880
OG0000671	Prak.g_00765	Praj.g_00882
OG0000672	Prak.g_00768	Praj.g_00885
OG0000673	Prak.g_00771	Praj.g_00888
OG0000674	Prak.g_00773	Praj.g_00890
OG0000675	Prak.g_00774	Praj.g_00891
OG0000676	Prak.g_00776	Praj.g_00893
OG0000677	Prak.g_00777	Praj.g_00894
OG0000678	Prak.g_00779	Praj.g_00897
OG0000679	Prak.g_00783	Praj.g_00901
OG0000680	Prak.g_00784	Praj.g_00902
OG0000681	Prak.g_00787	Praj.g_00905
OG0000682	Prak.g_00788	Praj.g_00906
OG0000683	Prak.g_00789	Praj.g_00907
OG0000684	Prak.g_00791	Praj.g_00748
OG0000685	Prak.g_00793	Praj.g_00750
OG0000686	Prak.g_00794	Praj.g_00751
OG0000687	Prak.g_00795	Praj.g_00752
OG0000688	Prak.g_01069	Praj.g_00755
OG0000689	Prak.g_01068	Praj.g_00756
OG0000690	Prak.g_01067	Praj.g_00757
OG0000691	Prak.g_01066	Praj.g_00758
OG0000692	Prak.g_01064	Praj.g_00760
OG0000693	Prak.g_01063	Praj.g_00761
OG0000694	Prak.g_01062	Praj.g_00762
OG0000695	Prak.g_00950	Praj.g_00921
OG0000696	Prak.g_00951	Praj.g_00922
OG0000697	Prak.g_00952	Praj.g_00923
OG0000698	Prak.g_00955	Praj.g_00926
OG0000699	Prak.g_00956	Praj.g_00927
OG0000700	Prak.g_00957	Praj.g_00928
OG0000701	Prak.g_00958	Praj.g_00929
OG0000702	Prak.g_00960	Praj.g_00931
OG0000703	Prak.g_00961	Praj.g_00932
OG0000704	Prak.g_00963	Praj.g_00933
OG0000705	Prak.g_00966	Praj.g_00939
OG0000706	Prak.g_00967	Praj.g_00940
OG0000707	Prak.g_00968	Praj.g_00941
OG0000708	Prak.g_00970	Praj.g_00943
OG0000709	Prak.g_00974	Praj.g_00947
OG0000710	Prak.g_00977	Praj.g_00950
OG0000711	Prak.g_00995	Praj.g_00966
OG0000712	Prak.g_00996	Praj.g_00968
OG0000713	Prak.g_00997	Praj.g_00969
OG0000714	Prak.g_00998	Praj.g_00970
OG0000715	Prak.g_01000	Praj.g_00972
OG0000716	Prak.g_01002	Praj.g_00973
OG0000717	Prak.g_01003	Praj.g_00974
OG0000718	Prak.g_01007	Praj.g_00991
OG0000719	Prak.g_01009	Praj.g_00992
OG0000720	Prak.g_01021	Praj.g_01002
OG0000721	Prak.g_01025	Praj.g_01003
OG0000722	Prak.g_01026	Praj.g_01004
OG0000723	Prak.g_01030	Praj.g_01008
OG0000724	Prak.g_00925	Praj.g_01019
OG0000725	Prak.g_00919	Praj.g_00845
OG0000726	Prak.g_00918	Praj.g_00844
OG0000727	Prak.g_00917	Praj.g_00843
OG0000728	Prak.g_00915	Praj.g_00841
OG0000729	Prak.g_01255	Praj.g_02022
OG0000730	Prak.g_01214	Praj.g_00378
OG0000731	Prak.g_00362	Praj.g_00386
OG0000732	Prak.g_01885	Praj.g_02081
OG0000733	Prak.g_01551	Praj.g_01833
OG0000734	Prak.g_01188	Praj.g_01476
OG0000735	Prak.g_01186	Praj.g_01474
OG0000736	Prak.g_01185	Praj.g_01473
OG0000737	Prak.g_01184	Praj.g_01472
OG0000738	Prak.g_01180	Praj.g_01468
OG0000739	Prak.g_01179	Praj.g_01467
OG0000740	Prak.g_01178	Praj.g_01466
OG0000741	Prak.g_01176	Praj.g_01464
OG0000742	Prak.g_01173	Praj.g_01462
OG0000743	Prak.g_01171	Praj.g_01460
OG0000744	Prak.g_01170	Praj.g_01459
OG0000745	Prak.g_01169	Praj.g_01458
OG0000746	Prak.g_01167	Praj.g_01456
OG0000747	Prak.g_01166	Praj.g_01455
OG0000748	Prak.g_01162	Praj.g_01451
OG0000749	Prak.g_01161	Praj.g_01450
OG0000750	Prak.g_01160	Praj.g_01449
OG0000751	Prak.g_01157	Praj.g_01446
OG0000752	Prak.g_01155	Praj.g_01444
OG0000753	Prak.g_01153	Praj.g_01442
OG0000754	Prak.g_01150	Praj.g_01438
OG0000755	Prak.g_01144	Praj.g_01434
OG0000756	Prak.g_01143	Praj.g_01433
OG0000757	Prak.g_01136	Praj.g_01426
OG0000758	Prak.g_01135	Praj.g_01425
OG0000759	Prak.g_01134	Praj.g_01424
OG0000760	Prak.g_01133	Praj.g_01423
OG0000761	Prak.g_01132	Praj.g_01422
OG0000762	Prak.g_01131	Praj.g_01421
OG0000763	Prak.g_01129	Praj.g_01419
OG0000764	Prak.g_01128	Praj.g_01418
OG0000765	Prak.g_01120	Praj.g_01409
OG0000766	Prak.g_01119	Praj.g_01408
OG0000767	Prak.g_01117	Praj.g_01407
OG0000768	Prak.g_01116	Praj.g_01406
OG0000769	Prak.g_01114	Praj.g_01404
OG0000770	Prak.g_00593	Praj.g_01403
OG0000771	Prak.g_01487	Praj.g_01014
OG0000772	Prak.g_01571	Praj.g_01246
OG0000773	Prak.g_01268	Praj.g_01519
OG0000774	Prak.g_01270	Praj.g_01522
OG0000775	Prak.g_01272	Praj.g_01523
OG0000776	Prak.g_01273	Praj.g_01524
OG0000777	Prak.g_01274	Praj.g_01525
OG0000778	Prak.g_01275	Praj.g_01526
OG0000779	Prak.g_01279	Praj.g_01530
OG0000780	Prak.g_01280	Praj.g_01531
OG0000781	Prak.g_01284	Praj.g_01534
OG0000782	Prak.g_01285	Praj.g_01535
OG0000783	Prak.g_01286	Praj.g_01536
OG0000784	Prak.g_01287	Praj.g_01537
OG0000785	Prak.g_01289	Praj.g_01539
OG0000786	Prak.g_01292	Praj.g_01542
OG0000787	Prak.g_01293	Praj.g_01543
OG0000788	Prak.g_00460	Praj.g_00732
OG0000789	Prak.g_01490	Praj.g_01011
OG0000790	Prak.g_01334	Praj.g_01580
OG0000791	Prak.g_01336	Praj.g_01582
OG0000792	Prak.g_01337	Praj.g_01583
OG0000793	Prak.g_01340	Praj.g_01586
OG0000794	Prak.g_01341	Praj.g_01587
OG0000795	Prak.g_01342	Praj.g_01588
OG0000796	Prak.g_01346	Praj.g_01592
OG0000797	Prak.g_01347	Praj.g_01593
OG0000799	Prak.g_01374	Praj.g_01613
OG0000800	Prak.g_01375	Praj.g_01614
OG0000801	Prak.g_01376	Praj.g_01615
OG0000802	Prak.g_01378	Praj.g_01617
OG0000803	Prak.g_01380	Praj.g_01619
OG0000804	Prak.g_01381	Praj.g_01620
OG0000805	Prak.g_01383	Praj.g_01622
OG0000806	Prak.g_01385	Praj.g_01624
OG0000807	Prak.g_01386	Praj.g_01625
OG0000808	Prak.g_01387	Praj.g_01626
OG0000809	Prak.g_01389	Praj.g_01630
OG0000810	Prak.g_01390	Praj.g_01631
OG0000811	Prak.g_01394	Praj.g_01635
OG0000812	Prak.g_01396	Praj.g_01637
OG0000813	Prak.g_01397	Praj.g_01638
OG0000814	Prak.g_01399	Praj.g_01640
OG0000815	Prak.g_01400	Praj.g_01641
OG0000816	Prak.g_01402	Praj.g_01643
OG0000817	Prak.g_01403	Praj.g_01644
OG0000818	Prak.g_01408	Praj.g_01648
OG0000819	Prak.g_01409	Praj.g_01649
OG0000820	Prak.g_01410	Praj.g_01650
OG0000821	Prak.g_01414	Praj.g_01653
OG0000822	Prak.g_01415	Praj.g_01654
OG0000823	Prak.g_01416	Praj.g_01655
OG0000824	Prak.g_01419	Praj.g_01658
OG0000825	Prak.g_01420	Praj.g_01659
OG0000826	Prak.g_01421	Praj.g_01660
OG0000827	Prak.g_01422	Praj.g_01661
OG0000828	Prak.g_01425	Praj.g_01664
OG0000829	Prak.g_01426	Praj.g_01665
OG0000830	Prak.g_01427	Praj.g_01666
OG0000831	Prak.g_01429	Praj.g_01668
OG0000832	Prak.g_01439	Praj.g_01678
OG0000833	Prak.g_01448	Praj.g_01686
OG0000834	Prak.g_01449	Praj.g_01687
OG0000835	Prak.g_01450	Praj.g_01688
OG0000836	Prak.g_01451	Praj.g_01690
OG0000837	Prak.g_01452	Praj.g_01691
OG0000838	Prak.g_01454	Praj.g_01693
OG0000839	Prak.g_01455	Praj.g_01694
OG0000840	Prak.g_01456	Praj.g_01695
OG0000841	Prak.g_01457	Praj.g_01696
OG0000842	Prak.g_01458	Praj.g_01697
OG0000843	Prak.g_01459	Praj.g_01698
OG0000844	Prak.g_01460	Praj.g_01699
OG0000845	Prak.g_01461	Praj.g_01700
OG0000846	Prak.g_01462	Praj.g_01701
OG0000847	Prak.g_01463	Praj.g_01702
OG0000848	Prak.g_01464	Praj.g_01703
OG0000849	Prak.g_01465	Praj.g_01704
OG0000850	Prak.g_01467	Praj.g_01706
OG0000851	Prak.g_01468	Praj.g_01707
OG0000852	Prak.g_01469	Praj.g_01708
OG0000853	Prak.g_01475	Praj.g_01713
OG0000854	Prak.g_01477	Praj.g_01715
OG0000855	Prak.g_01478	Praj.g_01716
OG0000856	Prak.g_00590	Praj.g_01599
OG0000857	Prak.g_00860	Praj.g_00785
OG0000858	Prak.g_01638	Praj.g_01763
OG0000859	Prak.g_01639	Praj.g_01764
OG0000860	Prak.g_01647	Praj.g_01770
OG0000861	Prak.g_01648	Praj.g_01771
OG0000862	Prak.g_01649	Praj.g_01772
OG0000863	Prak.g_01651	Praj.g_01773
OG0000864	Prak.g_01652	Praj.g_01774
OG0000865	Prak.g_01653	Praj.g_01775
OG0000866	Prak.g_01654	Praj.g_01776
OG0000867	Prak.g_01655	Praj.g_01777
OG0000868	Prak.g_01657	Praj.g_01778
OG0000869	Prak.g_01660	Praj.g_01781
OG0000870	Prak.g_01665	Praj.g_01786
OG0000871	Prak.g_01666	Praj.g_01787
OG0000872	Prak.g_01667	Praj.g_01788
OG0000873	Prak.g_01670	Praj.g_01791
OG0000874	Prak.g_01673	Praj.g_01794
OG0000875	Prak.g_01674	Praj.g_01796
OG0000876	Prak.g_01675	Praj.g_01797
OG0000877	Prak.g_01677	Praj.g_01799
OG0000878	Prak.g_01678	Praj.g_01800
OG0000879	Prak.g_01679	Praj.g_01801
OG0000880	Prak.g_01680	Praj.g_01802
OG0000881	Prak.g_01684	Praj.g_01805
OG0000882	Prak.g_01689	Praj.g_01810
OG0000883	Prak.g_01691	Praj.g_01812
OG0000884	Prak.g_01693	Praj.g_01814
OG0000885	Prak.g_01694	Praj.g_01815
OG0000886	Prak.g_01695	Praj.g_01816
OG0000887	Prak.g_01696	Praj.g_01817
OG0000888	Prak.g_01698	Praj.g_01819
OG0000889	Prak.g_01700	Praj.g_01821
OG0000890	Prak.g_01701	Praj.g_01822
OG0000891	Prak.g_01702	Praj.g_01823
OG0000892	Prak.g_01704	Praj.g_01825
OG0000893	Prak.g_01708	Praj.g_01868
OG0000894	Prak.g_01711	Praj.g_01871
OG0000895	Prak.g_01715	Praj.g_01874
OG0000896	Prak.g_01716	Praj.g_01875
OG0000897	Prak.g_01718	Praj.g_01877
OG0000898	Prak.g_01719	Praj.g_01878
OG0000899	Prak.g_01720	Praj.g_01879
OG0000900	Prak.g_01721	Praj.g_01880
OG0000901	Prak.g_01724	Praj.g_01883
OG0000902	Prak.g_01726	Praj.g_01885
OG0000903	Prak.g_01730	Praj.g_01894
OG0000904	Prak.g_01734	Praj.g_01889
OG0000905	Prak.g_01728	Praj.g_01887
OG0000906	Prak.g_01727	Praj.g_01886
OG0000907	Prak.g_01737	Praj.g_01909
OG0000908	Prak.g_01740	Praj.g_01912
OG0000909	Prak.g_01741	Praj.g_01913
OG0000910	Prak.g_01742	Praj.g_01914
OG0000911	Prak.g_01744	Praj.g_01916
OG0000912	Prak.g_01745	Praj.g_01917
OG0000913	Prak.g_01746	Praj.g_01918
OG0000914	Prak.g_01747	Praj.g_01919
OG0000915	Prak.g_01748	Praj.g_01920
OG0000916	Prak.g_01749	Praj.g_01921
OG0000917	Prak.g_01750	Praj.g_01922
OG0000918	Prak.g_01751	Praj.g_01923
OG0000919	Prak.g_01752	Praj.g_01924
OG0000920	Prak.g_01753	Praj.g_01925
OG0000921	Prak.g_01754	Praj.g_01926
OG0000922	Prak.g_01755	Praj.g_01927
OG0000923	Prak.g_01759	Praj.g_01931
OG0000924	Prak.g_01760	Praj.g_01932
OG0000925	Prak.g_01761	Praj.g_01933
OG0000926	Prak.g_01762	Praj.g_01934
OG0000927	Prak.g_01764	Praj.g_01936
OG0000928	Prak.g_01765	Praj.g_01937
OG0000929	Prak.g_01766	Praj.g_01938
OG0000930	Prak.g_01767	Praj.g_01939
OG0000931	Prak.g_01768	Praj.g_01940
OG0000932	Prak.g_01769	Praj.g_01941
OG0000933	Prak.g_01773	Praj.g_01945
OG0000934	Prak.g_01775	Praj.g_01947
OG0000935	Prak.g_01776	Praj.g_01948
OG0000936	Prak.g_01777	Praj.g_01949
OG0000937	Prak.g_01778	Praj.g_01950
OG0000938	Prak.g_01781	Praj.g_01953
OG0000939	Prak.g_01782	Praj.g_01954
OG0000940	Prak.g_01789	Praj.g_01961
OG0000941	Prak.g_01791	Praj.g_01963
OG0000942	Prak.g_01793	Praj.g_01965
OG0000943	Prak.g_01794	Praj.g_01966
OG0000944	Prak.g_01796	Praj.g_01968
OG0000945	Prak.g_01797	Praj.g_01969
OG0000946	Prak.g_01802	Praj.g_01975
OG0000947	Prak.g_01804	Praj.g_01977
OG0000948	Prak.g_01805	Praj.g_01978
OG0000949	Prak.g_01808	Praj.g_01981
OG0000950	Prak.g_01815	Praj.g_01986
OG0000951	Prak.g_01819	Praj.g_01990
OG0000952	Prak.g_01823	Praj.g_01994
OG0000953	Prak.g_01827	Praj.g_01998
OG0000954	Prak.g_01831	Praj.g_02002
OG0000955	Prak.g_01832	Praj.g_02003
OG0000956	Prak.g_01834	Praj.g_02005
OG0000957	Prak.g_01840	Praj.g_02010
OG0000958	Prak.g_01841	Praj.g_02011
OG0000959	Prak.g_01845	Praj.g_02015
OG0000960	Prak.g_01846	Praj.g_02016
OG0000961	Prak.g_01849	Praj.g_02019
OG0000962	Prak.g_01851	Praj.g_02021
OG0000963	Prak.g_01855	Praj.g_02026
OG0000964	Prak.g_01856	Praj.g_02027
OG0000965	Prak.g_01857	Praj.g_02028
OG0000966	Prak.g_01863	Praj.g_02059
OG0000967	Prak.g_01867	Praj.g_02063
OG0000968	Prak.g_01869	Praj.g_02065
OG0000969	Prak.g_01870	Praj.g_02066
OG0000970	Prak.g_01871	Praj.g_02067
OG0000971	Prak.g_01872	Praj.g_02068
OG0000972	Prak.g_01873	Praj.g_02069
OG0000973	Prak.g_01874	Praj.g_02070
OG0000974	Prak.g_01875	Praj.g_02071
OG0000975	Prak.g_01876	Praj.g_02072
OG0000976	Prak.g_01877	Praj.g_02073
OG0000977	Prak.g_01878	Praj.g_02074
OG0000978	Prak.g_01879	Praj.g_02075
OG0000979	Prak.g_01882	Praj.g_02078
OG0000980	Prak.g_01884	Praj.g_02080
OG0000981	Prak.g_01887	Praj.g_02083
OG0000982	Prak.g_01889	Praj.g_02085
OG0000983	Prak.g_01890	Praj.g_02086
OG0000984	Prak.g_01891	Praj.g_02087
OG0000985	Prak.g_01894	Praj.g_02090
OG0000986	Prak.g_01896	Praj.g_02092
OG0000987	Prak.g_01897	Praj.g_02093
OG0000988	Prak.g_01900	Praj.g_02096
OG0000989	Prak.g_01904	Praj.g_02100
OG0000990	Prak.g_01908	Praj.g_02105
OG0000991	Prak.g_01909	Praj.g_02106
OG0000992	Prak.g_01912	Praj.g_02109
OG0000993	Prak.g_01913	Praj.g_02110
OG0000994	Prak.g_01914	Praj.g_02111
OG0000995	Prak.g_01918	Praj.g_02115
OG0000996	Prak.g_01919	Praj.g_02116
OG0000997	Prak.g_01922	Praj.g_02124
OG0000998	Prak.g_01924	Praj.g_02126
OG0000999	Prak.g_01925	Praj.g_02127
OG0001000	Prak.g_01928	Praj.g_02130, Praj.g_02131
OG0001001	Prak.g_01931	Praj.g_02134
OG0001002	Prak.g_01936	Praj.g_02139
OG0001003	Prak.g_01937	Praj.g_02141
OG0001004	Prak.g_01938	Praj.g_02142
OG0001005	Prak.g_01939	Praj.g_02143
OG0001006	Prak.g_01943	Praj.g_02147
OG0001007	Prak.g_01945	Praj.g_02149
OG0001008	Prak.g_00399	Praj.g_00431
OG0001009	Prak.g_00027	Praj.g_00027
OG0001010	Prak.g_00028	Praj.g_00028
OG0001011	Prak.g_00030	Praj.g_00029
OG0001012	Prak.g_00044	Praj.g_00047
OG0001013	Prak.g_00051	Praj.g_00052
OG0001014	Prak.g_00054	Praj.g_00055
OG0001015	Prak.g_00056	Praj.g_00056
OG0001016	Prak.g_00078	Praj.g_00111
OG0001017	Prak.g_00082	Praj.g_00115
OG0001018	Prak.g_00084	Praj.g_00118
OG0001019	Prak.g_00093	Praj.g_00127
OG0001020	Prak.g_00094	Praj.g_00128
OG0001021	Prak.g_00095	Praj.g_00129
OG0001022	Prak.g_00098	Praj.g_00132
OG0001023	Prak.g_00099	Praj.g_00133
OG0001024	Prak.g_00103	Praj.g_00136
OG0001025	Prak.g_00110	Praj.g_00143
OG0001026	Prak.g_00119	Praj.g_00151
OG0001027	Prak.g_00120	Praj.g_00152
OG0001028	Prak.g_00122	Praj.g_00154
OG0001029	Prak.g_00123	Praj.g_00156
OG0001030	Prak.g_00139	Praj.g_00172
OG0001031	Prak.g_00199	Praj.g_00226
OG0001032	Prak.g_00200	Praj.g_00227
OG0001033	Prak.g_00221	Praj.g_00247
OG0001034	Prak.g_00252	Praj.g_00276
OG0001035	Prak.g_00272	Praj.g_00293
OG0001036	Prak.g_00276	Praj.g_00297
OG0001037	Prak.g_00277	Praj.g_00298
OG0001038	Prak.g_00296	Praj.g_00314
OG0001039	Prak.g_00299	Praj.g_00316
OG0001040	Prak.g_00301	Praj.g_00319
OG0001041	Prak.g_00306	Praj.g_00323
OG0001042	Prak.g_00323	Praj.g_00339
OG0001043	Prak.g_00324	Praj.g_00340
OG0001044	Prak.g_00355	Praj.g_00379
OG0001045	Prak.g_00364	Praj.g_00388
OG0001046	Prak.g_01597	Praj.g_01081
OG0001047	Prak.g_00401	Praj.g_00433
OG0001048	Prak.g_00402	Praj.g_00434
OG0001049	Prak.g_00404	Praj.g_00436
OG0001050	Prak.g_00405	Praj.g_00437
OG0001051	Prak.g_00406	Praj.g_00438
OG0001052	Prak.g_00432	Praj.g_00464
OG0001053	Prak.g_00444	Praj.g_00476
OG0001054	Prak.g_00459	Praj.g_00490
OG0001055	Prak.g_00478	Praj.g_00509
OG0001056	Prak.g_00495	Praj.g_00527
OG0001057	Prak.g_00500	Praj.g_00532
OG0001058	Prak.g_00509	Praj.g_00540
OG0001059	Prak.g_00513	Praj.g_00544
OG0001060	Prak.g_00519	Praj.g_00551
OG0001061	Prak.g_00534	Praj.g_00564
OG0001062	Prak.g_00536	Praj.g_00566
OG0001063	Prak.g_00538	Praj.g_00567
OG0001064	Prak.g_00539	Praj.g_00568
OG0001065	Prak.g_00540	Praj.g_00569
OG0001066	Prak.g_00541	Praj.g_00570
OG0001067	Prak.g_00542	Praj.g_00571
OG0001068	Prak.g_00543	Praj.g_00572
OG0001069	Prak.g_00544	Praj.g_00573
OG0001070	Prak.g_00548	Praj.g_00575
OG0001071	Prak.g_00549	Praj.g_00576
OG0001072	Prak.g_00551	Praj.g_00577
OG0001073	Prak.g_00565	Praj.g_00591
OG0001074	Prak.g_00577	Praj.g_00603
OG0001075	Prak.g_00578	Praj.g_00604
OG0001076	Prak.g_00585	Praj.g_00611
OG0001077	Prak.g_00591	Praj.g_00616
OG0001078	Prak.g_01107	Praj.g_00624
OG0001079	Prak.g_01095	Praj.g_00635
OG0001080	Prak.g_01089	Praj.g_00641
OG0001081	Prak.g_01087	Praj.g_00643
OG0001082	Prak.g_01086	Praj.g_00644
OG0001083	Prak.g_01081	Praj.g_00649
OG0001084	Prak.g_01080	Praj.g_00650
OG0001085	Prak.g_00797	Praj.g_00660
OG0001086	Prak.g_00798	Praj.g_00661
OG0001087	Prak.g_00816	Praj.g_00681
OG0001088	Prak.g_00817	Praj.g_00682
OG0001089	Prak.g_00828	Praj.g_00690
OG0001090	Prak.g_00838	Praj.g_00699
OG0001091	Prak.g_01060	Praj.g_00701
OG0001092	Prak.g_01059	Praj.g_00702
OG0001093	Prak.g_01054	Praj.g_00707
OG0001094	Prak.g_01061	Praj.g_00763
OG0001095	Prak.g_00858	Praj.g_00782
OG0001096	Prak.g_00872	Praj.g_00797
OG0001097	Prak.g_00892	Praj.g_00817
OG0001098	Prak.g_00911	Praj.g_00835
OG0001099	Prak.g_00753	Praj.g_00872
OG0001100	Prak.g_00761	Praj.g_00879
OG0001101	Prak.g_00764	Praj.g_00881
OG0001102	Prak.g_00767	Praj.g_00884
OG0001103	Prak.g_00769	Praj.g_00886
OG0001104	Prak.g_00792	Praj.g_00749
OG0001105	Prak.g_00796	Praj.g_00753
OG0001106	Prak.g_00964	Praj.g_00934
OG0001107	Prak.g_00971	Praj.g_00944
OG0001108	Prak.g_00975	Praj.g_00948
OG0001109	Prak.g_00976	Praj.g_00949
OG0001110	Prak.g_00978	Praj.g_00951
OG0001111	Prak.g_00979	Praj.g_00952
OG0001112	Prak.g_00980	Praj.g_00953
OG0001113	Prak.g_00981	Praj.g_00954
OG0001114	Prak.g_00982	Praj.g_00955
OG0001115	Prak.g_00984	Praj.g_00957
OG0001116	Prak.g_00985	Praj.g_00958
OG0001117	Prak.g_00986	Praj.g_00959
OG0001118	Prak.g_00987	Praj.g_00960
OG0001119	Prak.g_00988	Praj.g_00961
OG0001120	Prak.g_00990	Praj.g_00963
OG0001122	Prak.g_01010	Praj.g_00993
OG0001123	Prak.g_01016	Praj.g_00997
OG0001124	Prak.g_01018	Praj.g_00999
OG0001125	Prak.g_01020	Praj.g_01001
OG0001126	Prak.g_00931	Praj.g_01012
OG0001127	Prak.g_00930	Praj.g_01013
OG0001128	Prak.g_00928	Praj.g_01016
OG0001129	Prak.g_00927	Praj.g_01017
OG0001130	Prak.g_00926	Praj.g_01018
OG0001131	Prak.g_00383	Praj.g_00852
OG0001132	Prak.g_00712	Praj.g_01063
OG0001133	Prak.g_01328	Praj.g_01040
OG0001134	Prak.g_01550	Praj.g_01832
OG0001135	Prak.g_01553	Praj.g_01835
OG0001136	Prak.g_01175	Praj.g_01463
OG0001137	Prak.g_01163	Praj.g_01452
OG0001138	Prak.g_01142	Praj.g_01432
OG0001139	Prak.g_01140	Praj.g_01430
OG0001140	Prak.g_01139	Praj.g_01429
OG0001141	Prak.g_01138	Praj.g_01428
OG0001142	Prak.g_01137	Praj.g_01427
OG0001143	Prak.g_01130	Praj.g_01420
OG0001144	Prak.g_01125	Praj.g_01415
OG0001145	Prak.g_01269	Praj.g_01520
OG0001146	Prak.g_01281	Praj.g_01532
