Orthogroup	Prak	Praw
OG0000583	Prak.g_00571	Praw.g_00145
OG0000584	Prak.g_00572	Praw.g_00146
OG0000585	Prak.g_00574	Praw.g_00148
OG0000586	Prak.g_00575	Praw.g_00149
OG0000587	Prak.g_00576	Praw.g_00150
OG0000588	Prak.g_00580	Praw.g_00154
OG0000589	Prak.g_00582	Praw.g_00157
OG0000590	Prak.g_00583	Praw.g_00158
OG0000591	Prak.g_00587	Praw.g_00161
OG0000592	Prak.g_00588	Praw.g_00162
OG0000593	Prak.g_01111	Praw.g_00168
OG0000594	Prak.g_01110	Praw.g_00169
OG0000595	Prak.g_01109	Praw.g_01888
OG0000596	Prak.g_01105	Praw.g_01884
OG0000597	Prak.g_01102	Praw.g_01882
OG0000598	Prak.g_01101	Praw.g_01881
OG0000599	Prak.g_01098	Praw.g_01878
OG0000600	Prak.g_01097	Praw.g_01877
OG0000601	Prak.g_01096	Praw.g_01876
OG0000602	Prak.g_01094	Praw.g_01874
OG0000603	Prak.g_01093	Praw.g_01873
OG0000604	Prak.g_01092	Praw.g_01872
OG0000605	Prak.g_01091	Praw.g_01871
OG0000606	Prak.g_01088	Praw.g_01868
OG0000607	Prak.g_01085	Praw.g_01865
OG0000608	Prak.g_01084	Praw.g_01864
OG0000609	Prak.g_01083	Praw.g_01863
OG0000610	Prak.g_01077	Praw.g_01858
OG0000611	Prak.g_01074	Praw.g_01855
OG0000612	Prak.g_01073	Praw.g_01854
OG0000613	Prak.g_00800	Praw.g_01849
OG0000614	Prak.g_00821	Praw.g_01830
OG0000615	Prak.g_00832	Praw.g_01822
OG0000616	Prak.g_01934	Praw.g_01818
OG0000617	Prak.g_01057	Praw.g_01803
OG0000618	Prak.g_01056	Praw.g_01802
OG0000619	Prak.g_01055	Praw.g_01801
OG0000620	Prak.g_01052	Praw.g_01798
OG0000621	Prak.g_01051	Praw.g_01797
OG0000622	Prak.g_01050	Praw.g_01796
OG0000623	Prak.g_01049	Praw.g_01795
OG0000624	Prak.g_01047	Praw.g_01794
OG0000625	Prak.g_01046	Praw.g_01793
OG0000626	Prak.g_01045	Praw.g_01792
OG0000627	Prak.g_01044	Praw.g_01791
OG0000628	Prak.g_01043	Praw.g_01790
OG0000629	Prak.g_01042	Praw.g_01789
OG0000630	Prak.g_01039	Praw.g_01786
OG0000631	Prak.g_00946	Praw.g_01706
OG0000632	Prak.g_00947	Praw.g_01705
OG0000633	Prak.g_00948	Praw.g_01704
OG0000634	Prak.g_00841	Praw.g_01701
OG0000635	Prak.g_00842	Praw.g_01700
OG0000636	Prak.g_00844	Praw.g_01698
OG0000637	Prak.g_00846	Praw.g_01696
OG0000638	Prak.g_00847	Praw.g_01695
OG0000639	Prak.g_00848	Praw.g_01694
OG0000640	Prak.g_00849	Praw.g_01693
OG0000641	Prak.g_00853	Praw.g_01689
OG0000642	Prak.g_00854	Praw.g_01688
OG0000643	Prak.g_00855	Praw.g_01687
OG0000644	Prak.g_00856	Praw.g_01686
OG0000645	Prak.g_00857	Praw.g_01685
OG0000646	Prak.g_00859	Praw.g_01683
OG0000647	Prak.g_00861	Praw.g_01682
OG0000648	Prak.g_00863	Praw.g_01680
OG0000649	Prak.g_00864	Praw.g_01679
OG0000650	Prak.g_00865	Praw.g_01678
OG0000651	Prak.g_00866	Praw.g_01677
OG0000652	Prak.g_00867	Praw.g_01676
OG0000653	Prak.g_00869	Praw.g_01674
OG0000654	Prak.g_00870	Praw.g_01673
OG0000655	Prak.g_00871	Praw.g_01672
OG0000656	Prak.g_00874	Praw.g_01669
OG0000657	Prak.g_00882	Praw.g_01663
OG0000658	Prak.g_00884	Praw.g_01662
OG0000659	Prak.g_00885	Praw.g_01661
OG0000660	Prak.g_00889	Praw.g_01657
OG0000661	Prak.g_00891	Praw.g_01655
OG0000662	Prak.g_00893	Praw.g_01653
OG0000663	Prak.g_00895	Praw.g_01651
OG0000664	Prak.g_00896	Praw.g_01650
OG0000665	Prak.g_00902	Praw.g_01646
OG0000666	Prak.g_00903	Praw.g_01645
OG0000667	Prak.g_00907	Praw.g_01641
OG0000668	Prak.g_00748	Praw.g_01611
OG0000669	Prak.g_00759	Praw.g_01605
OG0000670	Prak.g_00762	Praw.g_01603
OG0000671	Prak.g_00765	Praw.g_01601
OG0000672	Prak.g_00768	Praw.g_01599
OG0000673	Prak.g_00771	Praw.g_01596
OG0000674	Prak.g_00773	Praw.g_01594
OG0000675	Prak.g_00774	Praw.g_01593
OG0000676	Prak.g_00776	Praw.g_01591
OG0000677	Prak.g_00777	Praw.g_01590
OG0000678	Prak.g_00779	Praw.g_01588
OG0000679	Prak.g_00783	Praw.g_01584
OG0000680	Prak.g_00784	Praw.g_01583
OG0000681	Prak.g_00787	Praw.g_01581
OG0000682	Prak.g_00788	Praw.g_01580
OG0000683	Prak.g_00789	Praw.g_01579
OG0000684	Prak.g_00791	Praw.g_01577
OG0000685	Prak.g_00793	Praw.g_01575
OG0000686	Prak.g_00794	Praw.g_01574
OG0000687	Prak.g_00795	Praw.g_01573
OG0000688	Prak.g_01069	Praw.g_01570
OG0000689	Prak.g_01068	Praw.g_01569
OG0000690	Prak.g_01067	Praw.g_01568
OG0000691	Prak.g_01066	Praw.g_01567
OG0000692	Prak.g_01064	Praw.g_01565
OG0000693	Prak.g_01063	Praw.g_01564
OG0000694	Prak.g_01062	Praw.g_01563
OG0000695	Prak.g_00950	Praw.g_01561
OG0000696	Prak.g_00951	Praw.g_01560
OG0000697	Prak.g_00952	Praw.g_01559
OG0000698	Prak.g_00955	Praw.g_01556
OG0000699	Prak.g_00956	Praw.g_01555
OG0000700	Prak.g_00957	Praw.g_01554
OG0000701	Prak.g_00958	Praw.g_01553
OG0000702	Prak.g_00960	Praw.g_01551
OG0000703	Prak.g_00961	Praw.g_01550
OG0000704	Prak.g_00963	Praw.g_01549
OG0000705	Prak.g_00966	Praw.g_01545
OG0000706	Prak.g_00967	Praw.g_01544
OG0000707	Prak.g_00968	Praw.g_01543
OG0000708	Prak.g_00970	Praw.g_01542
OG0000709	Prak.g_00974	Praw.g_01538
OG0000710	Prak.g_00977	Praw.g_01535
OG0000711	Prak.g_00995	Praw.g_01518
OG0000712	Prak.g_00996	Praw.g_01516
OG0000713	Prak.g_00997	Praw.g_01515
OG0000714	Prak.g_00998	Praw.g_01514
OG0000715	Prak.g_01000	Praw.g_01512
OG0000716	Prak.g_01002	Praw.g_01510
OG0000717	Prak.g_01003	Praw.g_01509
OG0000718	Prak.g_01007	Praw.g_01498
OG0000719	Prak.g_01009	Praw.g_01496
OG0000720	Prak.g_01021	Praw.g_01487
OG0000721	Prak.g_01025	Praw.g_01485
OG0000722	Prak.g_01026	Praw.g_01484
OG0000723	Prak.g_01030	Praw.g_01481
OG0000724	Prak.g_00925	Praw.g_01472
OG0000725	Prak.g_00919	Praw.g_01466
OG0000726	Prak.g_00918	Praw.g_01465
OG0000727	Prak.g_00917	Praw.g_01464
OG0000728	Prak.g_00915	Praw.g_01462
OG0000729	Prak.g_01255	Praw.g_01416
OG0000730	Prak.g_01214	Praw.g_00172
OG0000731	Prak.g_00362	Praw.g_00176
OG0000732	Prak.g_01885	Praw.g_00183
OG0000733	Prak.g_01551	Praw.g_00202
OG0000734	Prak.g_01188	Praw.g_00219
OG0000735	Prak.g_01186	Praw.g_00221
OG0000736	Prak.g_01185	Praw.g_00222
OG0000737	Prak.g_01184	Praw.g_00223
OG0000738	Prak.g_01180	Praw.g_00227
OG0000739	Prak.g_01179	Praw.g_00228
OG0000740	Prak.g_01178	Praw.g_00229
OG0000741	Prak.g_01176	Praw.g_00230
OG0000742	Prak.g_01173	Praw.g_00233
OG0000743	Prak.g_01171	Praw.g_00235
OG0000744	Prak.g_01170	Praw.g_00236
OG0000745	Prak.g_01169	Praw.g_00237
OG0000746	Prak.g_01167	Praw.g_00239
OG0000747	Prak.g_01166	Praw.g_00240
OG0000748	Prak.g_01162	Praw.g_00243
OG0000749	Prak.g_01161	Praw.g_00244
OG0000750	Prak.g_01160	Praw.g_00245
OG0000751	Prak.g_01157	Praw.g_00247
OG0000752	Prak.g_01155	Praw.g_00249
OG0000753	Prak.g_01153	Praw.g_00252
OG0000754	Prak.g_01150	Praw.g_00255
OG0000755	Prak.g_01144	Praw.g_00258
OG0000756	Prak.g_01143	Praw.g_00259
OG0000757	Prak.g_01136	Praw.g_00265
OG0000758	Prak.g_01135	Praw.g_00266
OG0000759	Prak.g_01134	Praw.g_00267
OG0000760	Prak.g_01133	Praw.g_00268
OG0000761	Prak.g_01132	Praw.g_00269
OG0000762	Prak.g_01131	Praw.g_00270
OG0000763	Prak.g_01129	Praw.g_00272
OG0000764	Prak.g_01128	Praw.g_00273
OG0000765	Prak.g_01120	Praw.g_00282
OG0000766	Prak.g_01119	Praw.g_00283
OG0000767	Prak.g_01117	Praw.g_00285
OG0000768	Prak.g_01116	Praw.g_00286
OG0000769	Prak.g_01114	Praw.g_00288
OG0000770	Prak.g_00593	Praw.g_00290
OG0000771	Prak.g_01487	Praw.g_00904
OG0000772	Prak.g_01571	Praw.g_00954
OG0000773	Prak.g_01268	Praw.g_00970
OG0000774	Prak.g_01270	Praw.g_00972
OG0000775	Prak.g_01272	Praw.g_00976
OG0000776	Prak.g_01273	Praw.g_00977
OG0000777	Prak.g_01274	Praw.g_00978
OG0000778	Prak.g_01275	Praw.g_00979
OG0000779	Prak.g_01279	Praw.g_00983
OG0000780	Prak.g_01280	Praw.g_00984
OG0000781	Prak.g_01284	Praw.g_00987
OG0000782	Prak.g_01285	Praw.g_00988
OG0000783	Prak.g_01286	Praw.g_00989
OG0000784	Prak.g_01287	Praw.g_00990
OG0000785	Prak.g_01289	Praw.g_00992
OG0000786	Prak.g_01292	Praw.g_00994
OG0000787	Prak.g_01293	Praw.g_00995
OG0000788	Prak.g_00460	Praw.g_01002
OG0000789	Prak.g_01490	Praw.g_01006
OG0000790	Prak.g_01334	Praw.g_01021
OG0000791	Prak.g_01336	Praw.g_01023
OG0000792	Prak.g_01337	Praw.g_01024
OG0000793	Prak.g_01340	Praw.g_01027
OG0000794	Prak.g_01341	Praw.g_01028
OG0000795	Prak.g_01342	Praw.g_01029
OG0000796	Prak.g_01346	Praw.g_01033
OG0000797	Prak.g_01347	Praw.g_01034
OG0000798	Prak.g_00696	Praw.g_01057
OG0000799	Prak.g_01374	Praw.g_01101
OG0000800	Prak.g_01375	Praw.g_01100
OG0000801	Prak.g_01376	Praw.g_01099
OG0000802	Prak.g_01378	Praw.g_01097
OG0000803	Prak.g_01380	Praw.g_01095
OG0000804	Prak.g_01381	Praw.g_01094
OG0000805	Prak.g_01383	Praw.g_01092
OG0000806	Prak.g_01385	Praw.g_01090
OG0000807	Prak.g_01386	Praw.g_01089
OG0000808	Prak.g_01387	Praw.g_01088
OG0000809	Prak.g_01389	Praw.g_01085
OG0000810	Prak.g_01390	Praw.g_01084
OG0000811	Prak.g_01394	Praw.g_01077
OG0000812	Prak.g_01396	Praw.g_01075
OG0000813	Prak.g_01397	Praw.g_00343
OG0000814	Prak.g_01399	Praw.g_00345
OG0000815	Prak.g_01400	Praw.g_00346
OG0000816	Prak.g_01402	Praw.g_00348
OG0000817	Prak.g_01403	Praw.g_00349
OG0000818	Prak.g_01408	Praw.g_00354
OG0000819	Prak.g_01409	Praw.g_00355
OG0000820	Prak.g_01410	Praw.g_00356
OG0000821	Prak.g_01414	Praw.g_00359
OG0000822	Prak.g_01415	Praw.g_00360
OG0000823	Prak.g_01416	Praw.g_00361
OG0000824	Prak.g_01419	Praw.g_00364
OG0000825	Prak.g_01420	Praw.g_00365
OG0000826	Prak.g_01421	Praw.g_00366
OG0000827	Prak.g_01422	Praw.g_00367
OG0000828	Prak.g_01425	Praw.g_00371
OG0000829	Prak.g_01426	Praw.g_00372
OG0000830	Prak.g_01427	Praw.g_00373
OG0000831	Prak.g_01429	Praw.g_00375
OG0000832	Prak.g_01439	Praw.g_00381
OG0000833	Prak.g_01448	Praw.g_00389
OG0000834	Prak.g_01449	Praw.g_00390
OG0000835	Prak.g_01450	Praw.g_00391
OG0000836	Prak.g_01451	Praw.g_00392
OG0000837	Prak.g_01452	Praw.g_00393
OG0000838	Prak.g_01454	Praw.g_00395
OG0000839	Prak.g_01455	Praw.g_00396
OG0000840	Prak.g_01456	Praw.g_00397
OG0000841	Prak.g_01457	Praw.g_00398
OG0000842	Prak.g_01458	Praw.g_00399
OG0000843	Prak.g_01459	Praw.g_00400
OG0000844	Prak.g_01460	Praw.g_00401
OG0000845	Prak.g_01461	Praw.g_00402
OG0000846	Prak.g_01462	Praw.g_00403
OG0000847	Prak.g_01463	Praw.g_00404
OG0000848	Prak.g_01464	Praw.g_00405
OG0000849	Prak.g_01465	Praw.g_00406
OG0000850	Prak.g_01467	Praw.g_00408
OG0000851	Prak.g_01468	Praw.g_00409
OG0000852	Prak.g_01469	Praw.g_00410
OG0000853	Prak.g_01475	Praw.g_00414
OG0000854	Prak.g_01477	Praw.g_00416
OG0000855	Prak.g_01478	Praw.g_00417
OG0000856	Prak.g_00590	Praw.g_00430
OG0000857	Prak.g_00860	Praw.g_00458
OG0000858	Prak.g_01638	Praw.g_00509
OG0000859	Prak.g_01639	Praw.g_00510
OG0000860	Prak.g_01647	Praw.g_00517
OG0000861	Prak.g_01648	Praw.g_00518
OG0000862	Prak.g_01649	Praw.g_00519
OG0000863	Prak.g_01651	Praw.g_00521
OG0000864	Prak.g_01652	Praw.g_00522
OG0000865	Prak.g_01653	Praw.g_00523
OG0000866	Prak.g_01654	Praw.g_00524
OG0000867	Prak.g_01655	Praw.g_00525
OG0000868	Prak.g_01657	Praw.g_00526
OG0000869	Prak.g_01660	Praw.g_00530
OG0000870	Prak.g_01665	Praw.g_00535
OG0000871	Prak.g_01666	Praw.g_00536
OG0000872	Prak.g_01667	Praw.g_00537
OG0000873	Prak.g_01670	Praw.g_00540
OG0000874	Prak.g_01673	Praw.g_00543
OG0000875	Prak.g_01674	Praw.g_00544
OG0000876	Prak.g_01675	Praw.g_00545
OG0000877	Prak.g_01677	Praw.g_00547
OG0000878	Prak.g_01678	Praw.g_00548
OG0000879	Prak.g_01679	Praw.g_00549
OG0000880	Prak.g_01680	Praw.g_00550
OG0000881	Prak.g_01684	Praw.g_00554
OG0000882	Prak.g_01689	Praw.g_00559
OG0000883	Prak.g_01691	Praw.g_00561
OG0000884	Prak.g_01693	Praw.g_00563
OG0000885	Prak.g_01694	Praw.g_00564
OG0000886	Prak.g_01695	Praw.g_00565
OG0000887	Prak.g_01696	Praw.g_00566
OG0000888	Prak.g_01698	Praw.g_00568
OG0000889	Prak.g_01700	Praw.g_00570
OG0000890	Prak.g_01701	Praw.g_00571
OG0000891	Prak.g_01702	Praw.g_00572
OG0000892	Prak.g_01704	Praw.g_01921
OG0000893	Prak.g_01708	Praw.g_01917
OG0000894	Prak.g_01711	Praw.g_01915
OG0000895	Prak.g_01715	Praw.g_01912
OG0000896	Prak.g_01716	Praw.g_01911
OG0000897	Prak.g_01718	Praw.g_01909
OG0000898	Prak.g_01719	Praw.g_01908
OG0000899	Prak.g_01720	Praw.g_01907
OG0000900	Prak.g_01721	Praw.g_01906
OG0000901	Prak.g_01724	Praw.g_01903
OG0000902	Prak.g_01726	Praw.g_01901
OG0000903	Prak.g_01730	Praw.g_01898
OG0000904	Prak.g_01734	Praw.g_01896
OG0000905	Prak.g_01728	Praw.g_01892
OG0000906	Prak.g_01727	Praw.g_01891
OG0000907	Prak.g_01737	Praw.g_00138
OG0000908	Prak.g_01740	Praw.g_00135
OG0000909	Prak.g_01741	Praw.g_00134
OG0000910	Prak.g_01742	Praw.g_00133
OG0000911	Prak.g_01744	Praw.g_00131
OG0000912	Prak.g_01745	Praw.g_00130
OG0000913	Prak.g_01746	Praw.g_00129
OG0000914	Prak.g_01747	Praw.g_00128
OG0000915	Prak.g_01748	Praw.g_00127
OG0000916	Prak.g_01749	Praw.g_00126
OG0000917	Prak.g_01750	Praw.g_00125
OG0000918	Prak.g_01751	Praw.g_00124
OG0000919	Prak.g_01752	Praw.g_00123
OG0000920	Prak.g_01753	Praw.g_00122
OG0000921	Prak.g_01754	Praw.g_00121
OG0000922	Prak.g_01755	Praw.g_00120
OG0000923	Prak.g_01759	Praw.g_00116
OG0000924	Prak.g_01760	Praw.g_00115
OG0000925	Prak.g_01761	Praw.g_00114
OG0000926	Prak.g_01762	Praw.g_00113
OG0000927	Prak.g_01764	Praw.g_00111
OG0000928	Prak.g_01765	Praw.g_00110
OG0000929	Prak.g_01766	Praw.g_00109
OG0000930	Prak.g_01767	Praw.g_00108
OG0000931	Prak.g_01768	Praw.g_00107
OG0000932	Prak.g_01769	Praw.g_00106
OG0000933	Prak.g_01773	Praw.g_00102
OG0000934	Prak.g_01775	Praw.g_00100
OG0000935	Prak.g_01776	Praw.g_00099
OG0000936	Prak.g_01777	Praw.g_00098
OG0000937	Prak.g_01778	Praw.g_00097
OG0000938	Prak.g_01781	Praw.g_00095
OG0000939	Prak.g_01782	Praw.g_00094
OG0000940	Prak.g_01789	Praw.g_00087
OG0000941	Prak.g_01791	Praw.g_00085
OG0000942	Prak.g_01793	Praw.g_00083
OG0000943	Prak.g_01794	Praw.g_00082
OG0000944	Prak.g_01796	Praw.g_00081
OG0000945	Prak.g_01797	Praw.g_00080
OG0000946	Prak.g_01802	Praw.g_00076
OG0000947	Prak.g_01804	Praw.g_00074
OG0000948	Prak.g_01805	Praw.g_00073
OG0000949	Prak.g_01808	Praw.g_00070
OG0000950	Prak.g_01815	Praw.g_00065
OG0000951	Prak.g_01819	Praw.g_00061
OG0000952	Prak.g_01823	Praw.g_00057
OG0000953	Prak.g_01827	Praw.g_00054
OG0000954	Prak.g_01831	Praw.g_00050
OG0000955	Prak.g_01832	Praw.g_00049
OG0000956	Prak.g_01834	Praw.g_00047
OG0000957	Prak.g_01840	Praw.g_00041
OG0000958	Prak.g_01841	Praw.g_00040
OG0000959	Prak.g_01845	Praw.g_00036
OG0000960	Prak.g_01846	Praw.g_00035
OG0000961	Prak.g_01849	Praw.g_00033
OG0000962	Prak.g_01851	Praw.g_00031
OG0000963	Prak.g_01855	Praw.g_00027
OG0000964	Prak.g_01856	Praw.g_00026
OG0000965	Prak.g_01857	Praw.g_00025
OG0000966	Prak.g_01863	Praw.g_00018
OG0000967	Prak.g_01867	Praw.g_00014
OG0000968	Prak.g_01869	Praw.g_00012
OG0000969	Prak.g_01870	Praw.g_00011
OG0000970	Prak.g_01871	Praw.g_00010
OG0000971	Prak.g_01872	Praw.g_00009
OG0000972	Prak.g_01873	Praw.g_00008
OG0000973	Prak.g_01874	Praw.g_00007
OG0000974	Prak.g_01875	Praw.g_00006
OG0000975	Prak.g_01876	Praw.g_00005
OG0000976	Prak.g_01877	Praw.g_00004
OG0000977	Prak.g_01878	Praw.g_00003
OG0000978	Prak.g_01879	Praw.g_00002
OG0000979	Prak.g_01882	Praw.g_01192
OG0000980	Prak.g_01884	Praw.g_01190
OG0000981	Prak.g_01887	Praw.g_01188
OG0000982	Prak.g_01889	Praw.g_01186
OG0000983	Prak.g_01890	Praw.g_01185
OG0000984	Prak.g_01891	Praw.g_01184
OG0000985	Prak.g_01894	Praw.g_01181
OG0000986	Prak.g_01896	Praw.g_01179
OG0000987	Prak.g_01897	Praw.g_01178
OG0000988	Prak.g_01900	Praw.g_01175
OG0000989	Prak.g_01904	Praw.g_01171
OG0000990	Prak.g_01908	Praw.g_01168
OG0000991	Prak.g_01909	Praw.g_01167
OG0000992	Prak.g_01912	Praw.g_01165
OG0000993	Prak.g_01913	Praw.g_01164
OG0000994	Prak.g_01914	Praw.g_01163
OG0000995	Prak.g_01918	Praw.g_01159
OG0000996	Prak.g_01919	Praw.g_01158
OG0000997	Prak.g_01922	Praw.g_01157
OG0000998	Prak.g_01924	Praw.g_01155
OG0000999	Prak.g_01925	Praw.g_01154
OG0001000	Prak.g_01928	Praw.g_01151
OG0001001	Prak.g_01931	Praw.g_01149
OG0001002	Prak.g_01936	Praw.g_01145
OG0001003	Prak.g_01937	Praw.g_01144
OG0001004	Prak.g_01938	Praw.g_01143
OG0001005	Prak.g_01939	Praw.g_01142
OG0001006	Prak.g_01943	Praw.g_01138
OG0001007	Prak.g_01945	Praw.g_01136
OG0001008	Prak.g_00399	Praw.g_00710
OG0001009	Prak.g_00027	Praw.g_01401
OG0001010	Prak.g_00028	Praw.g_01400
OG0001011	Prak.g_00030	Praw.g_01399
OG0001012	Prak.g_00044	Praw.g_01385
OG0001013	Prak.g_00051	Praw.g_01380
OG0001014	Prak.g_00054	Praw.g_01377
OG0001015	Prak.g_00056	Praw.g_01376
OG0001016	Prak.g_00078	Praw.g_01361
OG0001017	Prak.g_00082	Praw.g_01357
OG0001018	Prak.g_00084	Praw.g_01354
OG0001019	Prak.g_00093	Praw.g_01345
OG0001020	Prak.g_00094	Praw.g_01344
OG0001021	Prak.g_00095	Praw.g_01343
OG0001022	Prak.g_00098	Praw.g_01341
OG0001023	Prak.g_00099	Praw.g_01340
OG0001024	Prak.g_00103	Praw.g_01337
OG0001025	Prak.g_00110	Praw.g_01331
OG0001026	Prak.g_00119	Praw.g_01324
OG0001027	Prak.g_00120	Praw.g_01323
OG0001028	Prak.g_00122	Praw.g_01321
OG0001029	Prak.g_00123	Praw.g_01320
OG0001030	Prak.g_00139	Praw.g_01305
OG0001031	Prak.g_00199	Praw.g_01249
OG0001032	Prak.g_00200	Praw.g_01248
OG0001033	Prak.g_00221	Praw.g_01227
OG0001034	Prak.g_00252	Praw.g_01199
OG0001035	Prak.g_00272	Praw.g_00879
OG0001036	Prak.g_00276	Praw.g_00875
OG0001037	Prak.g_00277	Praw.g_00874
OG0001038	Prak.g_00296	Praw.g_00856
OG0001039	Prak.g_00299	Praw.g_00853
OG0001040	Prak.g_00301	Praw.g_00851
OG0001041	Prak.g_00306	Praw.g_00847
OG0001042	Prak.g_00323	Praw.g_00830
OG0001043	Prak.g_00324	Praw.g_00829
OG0001044	Prak.g_00355	Praw.g_00797
OG0001045	Prak.g_00364	Praw.g_00789
OG0001046	Prak.g_01597	Praw.g_00754
OG0001047	Prak.g_00401	Praw.g_00708
OG0001048	Prak.g_00402	Praw.g_00707
OG0001049	Prak.g_00404	Praw.g_00705
OG0001050	Prak.g_00405	Praw.g_00704
OG0001051	Prak.g_00406	Praw.g_00703
OG0001052	Prak.g_00432	Praw.g_00676
OG0001053	Prak.g_00444	Praw.g_00665
OG0001054	Prak.g_00459	Praw.g_00650
OG0001055	Prak.g_00478	Praw.g_00631
OG0001056	Prak.g_00495	Praw.g_00612
OG0001057	Prak.g_00500	Praw.g_00607
OG0001058	Prak.g_00509	Praw.g_00599
OG0001059	Prak.g_00513	Praw.g_00595
OG0001060	Prak.g_00519	Praw.g_00588
OG0001061	Prak.g_00534	Praw.g_00575
OG0001062	Prak.g_00536	Praw.g_01923
OG0001063	Prak.g_00538	Praw.g_01925
OG0001064	Prak.g_00539	Praw.g_01926
OG0001065	Prak.g_00540	Praw.g_01927
OG0001066	Prak.g_00541	Praw.g_01928
OG0001067	Prak.g_00542	Praw.g_01929
OG0001068	Prak.g_00543	Praw.g_01930
OG0001069	Prak.g_00544	Praw.g_01931
OG0001070	Prak.g_00548	Praw.g_01934
OG0001071	Prak.g_00549	Praw.g_01935
OG0001073	Prak.g_00565	Praw.g_00140
OG0001074	Prak.g_00577	Praw.g_00151
OG0001075	Prak.g_00578	Praw.g_00152
OG0001076	Prak.g_00585	Praw.g_00160
OG0001077	Prak.g_00591	Praw.g_00164
OG0001078	Prak.g_01107	Praw.g_01886
OG0001079	Prak.g_01095	Praw.g_01875
OG0001080	Prak.g_01089	Praw.g_01869
OG0001081	Prak.g_01087	Praw.g_01867
OG0001082	Prak.g_01086	Praw.g_01866
OG0001083	Prak.g_01081	Praw.g_01861
OG0001084	Prak.g_01080	Praw.g_01860
OG0001085	Prak.g_00797	Praw.g_01852
OG0001086	Prak.g_00798	Praw.g_01851
OG0001087	Prak.g_00816	Praw.g_01834
OG0001088	Prak.g_00817	Praw.g_01833
OG0001089	Prak.g_00828	Praw.g_01825
OG0001090	Prak.g_00838	Praw.g_01808
OG0001091	Prak.g_01060	Praw.g_01806
OG0001092	Prak.g_01059	Praw.g_01805
OG0001093	Prak.g_01054	Praw.g_01800
OG0001094	Prak.g_01061	Praw.g_01703
OG0001095	Prak.g_00858	Praw.g_01684
OG0001096	Prak.g_00872	Praw.g_01671
OG0001097	Prak.g_00892	Praw.g_01654
OG0001098	Prak.g_00911	Praw.g_01639
OG0001099	Prak.g_00753	Praw.g_01608
OG0001100	Prak.g_00761	Praw.g_01604
OG0001101	Prak.g_00764	Praw.g_01602
OG0001102	Prak.g_00767	Praw.g_01600
OG0001103	Prak.g_00769	Praw.g_01598
OG0001104	Prak.g_00792	Praw.g_01576
OG0001105	Prak.g_00796	Praw.g_01572
OG0001106	Prak.g_00964	Praw.g_01548
OG0001107	Prak.g_00971	Praw.g_01541
OG0001108	Prak.g_00975	Praw.g_01537
OG0001109	Prak.g_00976	Praw.g_01536
OG0001110	Prak.g_00978	Praw.g_01534
OG0001111	Prak.g_00979	Praw.g_01533
OG0001112	Prak.g_00980	Praw.g_01532
OG0001113	Prak.g_00981	Praw.g_01531
OG0001114	Prak.g_00982	Praw.g_01530
OG0001115	Prak.g_00984	Praw.g_01528
OG0001116	Prak.g_00985	Praw.g_01527
OG0001117	Prak.g_00986	Praw.g_01526
OG0001118	Prak.g_00987	Praw.g_01525
OG0001119	Prak.g_00988	Praw.g_01524
OG0001120	Prak.g_00990	Praw.g_01522
OG0001122	Prak.g_01010	Praw.g_01495
OG0001123	Prak.g_01016	Praw.g_01491
OG0001124	Prak.g_01018	Praw.g_01489
OG0001125	Prak.g_01020	Praw.g_01488
OG0001126	Prak.g_00931	Praw.g_01478
OG0001127	Prak.g_00930	Praw.g_01477
OG0001128	Prak.g_00928	Praw.g_01475
OG0001129	Prak.g_00927	Praw.g_01474
OG0001130	Prak.g_00926	Praw.g_01473
OG0001131	Prak.g_00383	Praw.g_01437
OG0001132	Prak.g_00712	Praw.g_01427
OG0001133	Prak.g_01328	Praw.g_00187
OG0001134	Prak.g_01550	Praw.g_00201
OG0001135	Prak.g_01553	Praw.g_00204
OG0001136	Prak.g_01175	Praw.g_00231
OG0001137	Prak.g_01163	Praw.g_00242
OG0001138	Prak.g_01142	Praw.g_00260
OG0001139	Prak.g_01140	Praw.g_00261
OG0001140	Prak.g_01139	Praw.g_00262
OG0001141	Prak.g_01138	Praw.g_00263
OG0001142	Prak.g_01137	Praw.g_00264
OG0001143	Prak.g_01130	Praw.g_00271
OG0001144	Prak.g_01125	Praw.g_00276
OG0001145	Prak.g_01269	Praw.g_00971
OG0001146	Prak.g_01281	Praw.g_00985
OG0001147	Prak.g_01301	Praw.g_01001
OG0001148	Prak.g_01331	Praw.g_01018
OG0001149	Prak.g_01332	Praw.g_01019
OG0001150	Prak.g_01333	Praw.g_01020
OG0001151	Prak.g_01344	Praw.g_01031
OG0001152	Prak.g_01345	Praw.g_01032
OG0001153	Prak.g_01423	Praw.g_00368
OG0001154	Prak.g_01424	Praw.g_00370
OG0001155	Prak.g_01441	Praw.g_00382
OG0001156	Prak.g_01444	Praw.g_00385
OG0001157	Prak.g_01445	Praw.g_00386
OG0001158	Prak.g_01446	Praw.g_00387
OG0001159	Prak.g_01447	Praw.g_00388
OG0001160	Prak.g_01473	Praw.g_00412
OG0001161	Prak.g_01588	Praw.g_00423
OG0001162	Prak.g_01526	Praw.g_00434
OG0001163	Prak.g_01636	Praw.g_00507
OG0001164	Prak.g_01640	Praw.g_00511
OG0001165	Prak.g_01643	Praw.g_00514
OG0001166	Prak.g_01664	Praw.g_00534
