Orthogroup	Prba	Pran
OG0000568	Prba.g_01747	Pran.g_01609
OG0000569	Prba.g_01746	Pran.g_01608
OG0000570	Prba.g_01745	Pran.g_01607
OG0000571	Prba.g_01743	Pran.g_01605
OG0000572	Prba.g_01730	Pran.g_01592
OG0000573	Prba.g_01725	Pran.g_01586
OG0000574	Prba.g_01724	Pran.g_01585
OG0000575	Prba.g_01720	Pran.g_01581
OG0000576	Prba.g_01718	Pran.g_01579
OG0000577	Prba.g_01717	Pran.g_01578
OG0000578	Prba.g_01716	Pran.g_01577
OG0000579	Prba.g_01715	Pran.g_01576
OG0000580	Prba.g_01714	Pran.g_01575
OG0000581	Prba.g_01712	Pran.g_01573
OG0000582	Prba.g_01709	Pran.g_01570
OG0000583	Prba.g_01708	Pran.g_01569
OG0000584	Prba.g_01707	Pran.g_01568
OG0000585	Prba.g_01705	Pran.g_01566
OG0000586	Prba.g_01704	Pran.g_01565
OG0000587	Prba.g_01703	Pran.g_01564
OG0000588	Prba.g_01699	Pran.g_01560
OG0000589	Prba.g_01696	Pran.g_01557
OG0000590	Prba.g_01695	Pran.g_01556
OG0000591	Prba.g_01692	Pran.g_01553
OG0000592	Prba.g_01691	Pran.g_01552
OG0000593	Prba.g_01685	Pran.g_01546
OG0000594	Prba.g_01684	Pran.g_01545
OG0000595	Prba.g_01683	Pran.g_01544
OG0000596	Prba.g_01679	Pran.g_01540
OG0000597	Prba.g_01677	Pran.g_01538
OG0000598	Prba.g_01676	Pran.g_01537
OG0000599	Prba.g_01673	Pran.g_01534
OG0000600	Prba.g_01672	Pran.g_01533
OG0000601	Prba.g_01671	Pran.g_01532
OG0000602	Prba.g_01669	Pran.g_01530
OG0000603	Prba.g_01668	Pran.g_01529
OG0000604	Prba.g_01667	Pran.g_01528
OG0000605	Prba.g_01666	Pran.g_01527
OG0000606	Prba.g_01663	Pran.g_01524
OG0000607	Prba.g_01660	Pran.g_01521
OG0000608	Prba.g_01659	Pran.g_01520
OG0000609	Prba.g_01658	Pran.g_01519
OG0000610	Prba.g_01653	Pran.g_01514
OG0000611	Prba.g_01650	Pran.g_01511
OG0000612	Prba.g_01649	Pran.g_01510
OG0000613	Prba.g_01644	Pran.g_01505
OG0000614	Prba.g_01625	Pran.g_01486
OG0000615	Prba.g_01617	Pran.g_01478
OG0000616	Prba.g_01613	Pran.g_01472
OG0000617	Prba.g_01588	Pran.g_01454
OG0000618	Prba.g_01587	Pran.g_01453
OG0000619	Prba.g_01586	Pran.g_01452
OG0000620	Prba.g_01583	Pran.g_01449
OG0000621	Prba.g_01582	Pran.g_01448
OG0000622	Prba.g_01581	Pran.g_01447
OG0000623	Prba.g_01580	Pran.g_01446
OG0000624	Prba.g_01579	Pran.g_01445
OG0000625	Prba.g_01578	Pran.g_01444
OG0000626	Prba.g_01577	Pran.g_01443
OG0000627	Prba.g_01576	Pran.g_01442
OG0000628	Prba.g_01575	Pran.g_01441
OG0000629	Prba.g_01574	Pran.g_01440
OG0000630	Prba.g_01571	Pran.g_01437
OG0000631	Prba.g_01508	Pran.g_01352
OG0000632	Prba.g_01507	Pran.g_01351
OG0000633	Prba.g_01506	Pran.g_01350
OG0000634	Prba.g_01503	Pran.g_01347
OG0000635	Prba.g_01502	Pran.g_01346
OG0000636	Prba.g_01500	Pran.g_01344
OG0000637	Prba.g_01498	Pran.g_01342
OG0000638	Prba.g_01497	Pran.g_01341
OG0000639	Prba.g_01496	Pran.g_01340
OG0000640	Prba.g_01495	Pran.g_01339
OG0000641	Prba.g_01491	Pran.g_01335
OG0000642	Prba.g_01490	Pran.g_01334
OG0000643	Prba.g_01489	Pran.g_01333
OG0000644	Prba.g_01488	Pran.g_01332
OG0000645	Prba.g_01487	Pran.g_01331
OG0000646	Prba.g_01485	Pran.g_01329
OG0000647	Prba.g_01484	Pran.g_01328
OG0000648	Prba.g_01482	Pran.g_01326
OG0000649	Prba.g_01481	Pran.g_01325
OG0000650	Prba.g_01480	Pran.g_01324
OG0000651	Prba.g_01479	Pran.g_01323
OG0000652	Prba.g_01478	Pran.g_01322
OG0000653	Prba.g_01476	Pran.g_01320
OG0000654	Prba.g_01475	Pran.g_01319
OG0000655	Prba.g_01474	Pran.g_01318
OG0000656	Prba.g_01471	Pran.g_01315
OG0000657	Prba.g_01463	Pran.g_01308
OG0000658	Prba.g_01462	Pran.g_01307
OG0000659	Prba.g_01461	Pran.g_01306
OG0000660	Prba.g_01457	Pran.g_01302
OG0000661	Prba.g_01455	Pran.g_01300
OG0000662	Prba.g_01453	Pran.g_01298
OG0000663	Prba.g_01451	Pran.g_01296
OG0000664	Prba.g_01450	Pran.g_01295
OG0000665	Prba.g_01446	Pran.g_01291
OG0000666	Prba.g_01445	Pran.g_01290
OG0000667	Prba.g_01441	Pran.g_01285
OG0000668	Prba.g_01411	Pran.g_00413
OG0000669	Prba.g_01404	Pran.g_00421
OG0000670	Prba.g_01402	Pran.g_00423
OG0000671	Prba.g_01400	Pran.g_00425
OG0000672	Prba.g_01397	Pran.g_00427
OG0000673	Prba.g_01394	Pran.g_00430
OG0000674	Prba.g_01392	Pran.g_00432
OG0000675	Prba.g_01391	Pran.g_00433
OG0000676	Prba.g_01389	Pran.g_00435
OG0000677	Prba.g_01388	Pran.g_00436
OG0000678	Prba.g_01386	Pran.g_00438
OG0000679	Prba.g_01382	Pran.g_00442
OG0000680	Prba.g_01381	Pran.g_00443
OG0000681	Prba.g_01379	Pran.g_00445
OG0000682	Prba.g_01378	Pran.g_00446
OG0000683	Prba.g_01377	Pran.g_00447
OG0000684	Prba.g_01375	Pran.g_00449
OG0000685	Prba.g_01373	Pran.g_00451
OG0000686	Prba.g_01372	Pran.g_00452
OG0000687	Prba.g_01371	Pran.g_00453
OG0000688	Prba.g_01368	Pran.g_00456
OG0000689	Prba.g_01367	Pran.g_00457
OG0000690	Prba.g_01366	Pran.g_00458
OG0000691	Prba.g_01365	Pran.g_00459
OG0000692	Prba.g_01363	Pran.g_00461
OG0000693	Prba.g_01362	Pran.g_00462
OG0000694	Prba.g_01361	Pran.g_00463
OG0000695	Prba.g_01359	Pran.g_00465
OG0000696	Prba.g_01358	Pran.g_00466
OG0000697	Prba.g_01357	Pran.g_00467
OG0000698	Prba.g_01354	Pran.g_00470
OG0000699	Prba.g_01353	Pran.g_00471
OG0000700	Prba.g_01352	Pran.g_00472
OG0000701	Prba.g_01351	Pran.g_00473
OG0000702	Prba.g_01349	Pran.g_00475
OG0000703	Prba.g_01348	Pran.g_00476
OG0000704	Prba.g_01347	Pran.g_00477
OG0000705	Prba.g_01343	Pran.g_00481
OG0000706	Prba.g_01342	Pran.g_00482
OG0000707	Prba.g_01341	Pran.g_00483
OG0000708	Prba.g_01340	Pran.g_00484
OG0000709	Prba.g_01336	Pran.g_00488
OG0000710	Prba.g_01333	Pran.g_00491
OG0000711	Prba.g_01316	Pran.g_00508
OG0000712	Prba.g_01314	Pran.g_00510
OG0000713	Prba.g_01313	Pran.g_00511
OG0000714	Prba.g_01312	Pran.g_00512
OG0000715	Prba.g_01310	Pran.g_00514
OG0000716	Prba.g_01308	Pran.g_00516
OG0000717	Prba.g_01307	Pran.g_00517
OG0000718	Prba.g_01295	Pran.g_00537
OG0000719	Prba.g_01293	Pran.g_00539
OG0000720	Prba.g_01284	Pran.g_00548
OG0000721	Prba.g_01282	Pran.g_00550
OG0000722	Prba.g_01281	Pran.g_00551
OG0000723	Prba.g_01278	Pran.g_00554
OG0000724	Prba.g_01269	Pran.g_00563
OG0000725	Prba.g_01263	Pran.g_00569
OG0000726	Prba.g_01262	Pran.g_00570
OG0000727	Prba.g_01261	Pran.g_00571
OG0000728	Prba.g_01259	Pran.g_00573
OG0000729	Prba.g_01214	Pran.g_00133
OG0000730	Prba.g_00749	Pran.g_00129
OG0000731	Prba.g_00745	Pran.g_00125
OG0000732	Prba.g_00735	Pran.g_00115
OG0000733	Prba.g_00096	Pran.g_00092
OG0000734	Prba.g_00079	Pran.g_00075
OG0000735	Prba.g_00077	Pran.g_00073
OG0000736	Prba.g_00076	Pran.g_00072
OG0000737	Prba.g_00075	Pran.g_00071
OG0000738	Prba.g_00071	Pran.g_00067
OG0000739	Prba.g_00070	Pran.g_00066
OG0000740	Prba.g_00069	Pran.g_00065
OG0000741	Prba.g_00068	Pran.g_00064
OG0000742	Prba.g_00065	Pran.g_00061
OG0000743	Prba.g_00063	Pran.g_00059
OG0000744	Prba.g_00062	Pran.g_00058
OG0000745	Prba.g_00060	Pran.g_00057
OG0000746	Prba.g_00058	Pran.g_00055
OG0000747	Prba.g_00057	Pran.g_00054
OG0000748	Prba.g_00054	Pran.g_00051
OG0000749	Prba.g_00053	Pran.g_00050
OG0000750	Prba.g_00052	Pran.g_00049
OG0000751	Prba.g_00050	Pran.g_00047
OG0000752	Prba.g_00048	Pran.g_00045
OG0000753	Prba.g_00045	Pran.g_00042
OG0000754	Prba.g_00042	Pran.g_00039
OG0000755	Prba.g_00039	Pran.g_00036
OG0000756	Prba.g_00038	Pran.g_00035
OG0000757	Prba.g_00032	Pran.g_00029
OG0000758	Prba.g_00031	Pran.g_00028
OG0000759	Prba.g_00030	Pran.g_00027
OG0000760	Prba.g_00029	Pran.g_00026
OG0000761	Prba.g_00028	Pran.g_00025
OG0000762	Prba.g_00027	Pran.g_00024
OG0000763	Prba.g_00025	Pran.g_00022
OG0000764	Prba.g_00024	Pran.g_00021
OG0000765	Prba.g_00015	Pran.g_00012
OG0000766	Prba.g_00014	Pran.g_00011
OG0000767	Prba.g_00012	Pran.g_00009
OG0000768	Prba.g_00011	Pran.g_00008
OG0000769	Prba.g_00009	Pran.g_00006
OG0000770	Prba.g_00007	Pran.g_00004
OG0000771	Prba.g_01084	Pran.g_00918
OG0000772	Prba.g_01167	Pran.g_00899
OG0000773	Prba.g_01183	Pran.g_00885
OG0000774	Prba.g_01185	Pran.g_00883
OG0000775	Prba.g_01187	Pran.g_00881
OG0000776	Prba.g_01188	Pran.g_00880
OG0000777	Prba.g_01189	Pran.g_00879
OG0000778	Prba.g_01190	Pran.g_00878
OG0000779	Prba.g_01194	Pran.g_00874
OG0000780	Prba.g_01195	Pran.g_00873
OG0000781	Prba.g_01198	Pran.g_00870
OG0000782	Prba.g_01199	Pran.g_00869
OG0000783	Prba.g_01200	Pran.g_00868
OG0000784	Prba.g_01201	Pran.g_00867
OG0000785	Prba.g_01203	Pran.g_00865
OG0000786	Prba.g_01205	Pran.g_00863
OG0000787	Prba.g_01206	Pran.g_00862
OG0000788	Prba.g_00209	Pran.g_00853
OG0000789	Prba.g_00206	Pran.g_00850
OG0000790	Prba.g_00191	Pran.g_00836
OG0000791	Prba.g_00189	Pran.g_00834
OG0000792	Prba.g_00188	Pran.g_00833
OG0000793	Prba.g_00185	Pran.g_00830
OG0000794	Prba.g_00184	Pran.g_00829
OG0000795	Prba.g_00183	Pran.g_00828
OG0000796	Prba.g_00179	Pran.g_00824
OG0000797	Prba.g_00178	Pran.g_00823
OG0000798	Prba.g_00166	Pran.g_00789
OG0000799	Prba.g_00115	Pran.g_00751
OG0000800	Prba.g_00114	Pran.g_00750
OG0000801	Prba.g_00113	Pran.g_00749
OG0000802	Prba.g_00111	Pran.g_00747
OG0000803	Prba.g_00109	Pran.g_00745
OG0000804	Prba.g_00108	Pran.g_00744
OG0000805	Prba.g_00106	Pran.g_00742
OG0000806	Prba.g_00720	Pran.g_00740
OG0000807	Prba.g_00719	Pran.g_00739
OG0000808	Prba.g_00718	Pran.g_00738
OG0000809	Prba.g_00715	Pran.g_00735
OG0000810	Prba.g_00714	Pran.g_00734
OG0000811	Prba.g_00710	Pran.g_00730
OG0000812	Prba.g_00708	Pran.g_00728
OG0000813	Prba.g_00707	Pran.g_00727
OG0000814	Prba.g_00705	Pran.g_00725
OG0000815	Prba.g_00704	Pran.g_00724
OG0000816	Prba.g_00702	Pran.g_00722
OG0000817	Prba.g_00701	Pran.g_00721
OG0000818	Prba.g_00696	Pran.g_00716
OG0000819	Prba.g_00695	Pran.g_00715
OG0000820	Prba.g_00694	Pran.g_00714
OG0000821	Prba.g_00690	Pran.g_00710
OG0000822	Prba.g_00689	Pran.g_00709
OG0000823	Prba.g_00688	Pran.g_00708
OG0000824	Prba.g_00685	Pran.g_00705
OG0000825	Prba.g_00684	Pran.g_00704
OG0000826	Prba.g_00683	Pran.g_00703
OG0000827	Prba.g_00682	Pran.g_00702
OG0000828	Prba.g_00679	Pran.g_00699
OG0000829	Prba.g_00678	Pran.g_00698
OG0000830	Prba.g_00677	Pran.g_00697
OG0000831	Prba.g_00350	Pran.g_00695
OG0000832	Prba.g_00344	Pran.g_00689
OG0000833	Prba.g_00336	Pran.g_00681
OG0000834	Prba.g_00335	Pran.g_00680
OG0000835	Prba.g_00334	Pran.g_00679
OG0000836	Prba.g_00333	Pran.g_00678
OG0000837	Prba.g_00332	Pran.g_00677
OG0000838	Prba.g_00330	Pran.g_00675
OG0000839	Prba.g_00329	Pran.g_00674
OG0000840	Prba.g_00328	Pran.g_00673
OG0000841	Prba.g_00327	Pran.g_00672
OG0000842	Prba.g_00326	Pran.g_00671
OG0000843	Prba.g_00325	Pran.g_00670
OG0000844	Prba.g_00324	Pran.g_00669
OG0000845	Prba.g_00323	Pran.g_00668
OG0000846	Prba.g_00322	Pran.g_00667
OG0000847	Prba.g_00321	Pran.g_00666
OG0000848	Prba.g_00320	Pran.g_00665
OG0000849	Prba.g_00319	Pran.g_00664
OG0000850	Prba.g_00317	Pran.g_00662
OG0000851	Prba.g_00316	Pran.g_00661
OG0000852	Prba.g_00315	Pran.g_00660
OG0000853	Prba.g_00311	Pran.g_00656
OG0000854	Prba.g_00309	Pran.g_00654
OG0000855	Prba.g_00308	Pran.g_00653
OG0000856	Prba.g_00293	Pran.g_00636
OG0000857	Prba.g_00266	Pran.g_00598
OG0000858	Prba.g_00232	Pran.g_00964
OG0000859	Prba.g_00231	Pran.g_00965
OG0000860	Prba.g_00618	Pran.g_00972
OG0000861	Prba.g_00617	Pran.g_00973
OG0000862	Prba.g_00616	Pran.g_00974
OG0000863	Prba.g_00614	Pran.g_00976
OG0000864	Prba.g_00613	Pran.g_00977
OG0000865	Prba.g_00612	Pran.g_00978
OG0000866	Prba.g_00611	Pran.g_00979
OG0000867	Prba.g_00610	Pran.g_00980
OG0000868	Prba.g_00609	Pran.g_00981
OG0000869	Prba.g_00605	Pran.g_00985
OG0000870	Prba.g_00600	Pran.g_00990
OG0000871	Prba.g_00599	Pran.g_00991
OG0000872	Prba.g_00598	Pran.g_00992
OG0000873	Prba.g_00595	Pran.g_00995
OG0000874	Prba.g_00592	Pran.g_00998
OG0000875	Prba.g_00591	Pran.g_00999
OG0000876	Prba.g_00590	Pran.g_01000
OG0000877	Prba.g_00588	Pran.g_01002
OG0000878	Prba.g_00587	Pran.g_01003
OG0000879	Prba.g_00586	Pran.g_01004
OG0000880	Prba.g_00585	Pran.g_01005
OG0000881	Prba.g_00581	Pran.g_01009
OG0000882	Prba.g_00576	Pran.g_01014
OG0000883	Prba.g_00574	Pran.g_01015
OG0000884	Prba.g_00573	Pran.g_01017
OG0000885	Prba.g_00572	Pran.g_01018
OG0000886	Prba.g_00571	Pran.g_01019
OG0000887	Prba.g_00570	Pran.g_01020
OG0000888	Prba.g_00568	Pran.g_01022
OG0000889	Prba.g_00566	Pran.g_01024
OG0000890	Prba.g_00565	Pran.g_01025
OG0000891	Prba.g_00564	Pran.g_01026
OG0000892	Prba.g_00352	Pran.g_01028
OG0000893	Prba.g_00357	Pran.g_01032
OG0000894	Prba.g_00359	Pran.g_01034
OG0000895	Prba.g_00362	Pran.g_01037
OG0000896	Prba.g_00363	Pran.g_01038
OG0000897	Prba.g_00365	Pran.g_01040
OG0000898	Prba.g_00366	Pran.g_01041
OG0000899	Prba.g_00367	Pran.g_01042
OG0000900	Prba.g_00368	Pran.g_01044
OG0000901	Prba.g_00371	Pran.g_01047
OG0000902	Prba.g_00373	Pran.g_01049
OG0000903	Prba.g_00376	Pran.g_01052
OG0000904	Prba.g_00378	Pran.g_01054
OG0000905	Prba.g_00383	Pran.g_01058
OG0000906	Prba.g_00384	Pran.g_01059
OG0000907	Prba.g_00387	Pran.g_01062
OG0000908	Prba.g_00390	Pran.g_01065
OG0000909	Prba.g_00391	Pran.g_01066
OG0000910	Prba.g_00392	Pran.g_01067
OG0000911	Prba.g_00394	Pran.g_01070
OG0000912	Prba.g_00395	Pran.g_01071
OG0000913	Prba.g_00396	Pran.g_01072
OG0000914	Prba.g_00397	Pran.g_01073
OG0000915	Prba.g_00398	Pran.g_01074
OG0000916	Prba.g_00399	Pran.g_01075
OG0000917	Prba.g_00400	Pran.g_01076
OG0000918	Prba.g_00401	Pran.g_01077
OG0000919	Prba.g_00402	Pran.g_01078
OG0000920	Prba.g_00403	Pran.g_01079
OG0000921	Prba.g_00404	Pran.g_01080
OG0000922	Prba.g_00405	Pran.g_01081
OG0000923	Prba.g_00409	Pran.g_01085
OG0000924	Prba.g_00410	Pran.g_01086
OG0000925	Prba.g_00411	Pran.g_01087
OG0000926	Prba.g_00412	Pran.g_01088
OG0000927	Prba.g_00414	Pran.g_01090
OG0000928	Prba.g_00415	Pran.g_01091
OG0000929	Prba.g_00416	Pran.g_01092
OG0000930	Prba.g_00417	Pran.g_01093
OG0000931	Prba.g_00418	Pran.g_01094
OG0000932	Prba.g_00419	Pran.g_01095
OG0000933	Prba.g_00423	Pran.g_01099
OG0000934	Prba.g_00425	Pran.g_01101
OG0000935	Prba.g_00426	Pran.g_01102
OG0000936	Prba.g_00427	Pran.g_01103
OG0000937	Prba.g_00428	Pran.g_01104
OG0000938	Prba.g_00430	Pran.g_01106
OG0000939	Prba.g_00431	Pran.g_01107
OG0000940	Prba.g_00438	Pran.g_01114
OG0000941	Prba.g_01049	Pran.g_01116
OG0000942	Prba.g_01051	Pran.g_01118
OG0000943	Prba.g_01052	Pran.g_01119
OG0000944	Prba.g_01053	Pran.g_01120
OG0000945	Prba.g_01054	Pran.g_01121
OG0000946	Prba.g_01059	Pran.g_01125
OG0000947	Prba.g_01061	Pran.g_01127
OG0000948	Prba.g_01062	Pran.g_01128
OG0000949	Prba.g_01065	Pran.g_01131
OG0000950	Prba.g_01070	Pran.g_01136
OG0000951	Prba.g_01074	Pran.g_01139
OG0000952	Prba.g_01078	Pran.g_01143
OG0000953	Prba.g_00753	Pran.g_01146
OG0000954	Prba.g_00757	Pran.g_01150
OG0000955	Prba.g_00758	Pran.g_01151
OG0000956	Prba.g_00760	Pran.g_01153
OG0000957	Prba.g_00766	Pran.g_01158
OG0000958	Prba.g_00767	Pran.g_01159
OG0000959	Prba.g_00771	Pran.g_01163
OG0000960	Prba.g_00772	Pran.g_01164
OG0000961	Prba.g_00774	Pran.g_01166
OG0000962	Prba.g_00776	Pran.g_01168
OG0000963	Prba.g_00780	Pran.g_01172
OG0000964	Prba.g_00781	Pran.g_01173
OG0000965	Prba.g_00782	Pran.g_01174
OG0000966	Prba.g_00789	Pran.g_01182
OG0000967	Prba.g_00794	Pran.g_01186
OG0000968	Prba.g_00796	Pran.g_01188
OG0000969	Prba.g_00797	Pran.g_01189
OG0000970	Prba.g_00798	Pran.g_01190
OG0000971	Prba.g_00799	Pran.g_01191
OG0000972	Prba.g_00800	Pran.g_01192
OG0000973	Prba.g_00801	Pran.g_01193
OG0000974	Prba.g_00802	Pran.g_01194
OG0000975	Prba.g_00803	Pran.g_01195
OG0000976	Prba.g_00804	Pran.g_01196
OG0000977	Prba.g_00805	Pran.g_01197
OG0000978	Prba.g_00806	Pran.g_01198
OG0000979	Prba.g_00809	Pran.g_01201
OG0000980	Prba.g_00811	Pran.g_01202
OG0000981	Prba.g_00813	Pran.g_01204
OG0000982	Prba.g_00815	Pran.g_01206
OG0000983	Prba.g_00816	Pran.g_01207
OG0000984	Prba.g_00817	Pran.g_01208
OG0000985	Prba.g_00820	Pran.g_01211
OG0000986	Prba.g_00822	Pran.g_01213
OG0000987	Prba.g_00823	Pran.g_01214
OG0000988	Prba.g_00826	Pran.g_01217
OG0000989	Prba.g_00830	Pran.g_01221
OG0000990	Prba.g_00833	Pran.g_01224
OG0000991	Prba.g_00834	Pran.g_01225
OG0000992	Prba.g_00836	Pran.g_01227
OG0000993	Prba.g_00837	Pran.g_01228
OG0000994	Prba.g_00838	Pran.g_01229
OG0000995	Prba.g_00842	Pran.g_01233
OG0000996	Prba.g_00843	Pran.g_01234
OG0000997	Prba.g_00844	Pran.g_01235
OG0000998	Prba.g_00846	Pran.g_01237
OG0000999	Prba.g_00847	Pran.g_01238
OG0001000	Prba.g_01778	Pran.g_01241
OG0001001	Prba.g_01780	Pran.g_01243
OG0001002	Prba.g_01784	Pran.g_01247
OG0001003	Prba.g_01785	Pran.g_01249
OG0001004	Prba.g_01786	Pran.g_01250
OG0001005	Prba.g_01787	Pran.g_01251
OG0001006	Prba.g_01791	Pran.g_01255
OG0001007	Prba.g_01793	Pran.g_01257
OG0001008	Prba.g_01024	Pran.g_01743
OG0001009	Prba.g_01820	Pran.g_00397
OG0001010	Prba.g_01821	Pran.g_00396
OG0001011	Prba.g_01822	Pran.g_00395
OG0001012	Prba.g_01837	Pran.g_00382
OG0001013	Prba.g_01842	Pran.g_00377
OG0001014	Prba.g_01845	Pran.g_00374
OG0001015	Prba.g_01846	Pran.g_00373
OG0001016	Prba.g_01861	Pran.g_00359
OG0001017	Prba.g_01865	Pran.g_00355
OG0001018	Prba.g_01868	Pran.g_00352
OG0001019	Prba.g_01877	Pran.g_00343
OG0001020	Prba.g_01878	Pran.g_00342
OG0001021	Prba.g_01879	Pran.g_00341
OG0001022	Prba.g_01882	Pran.g_00339
OG0001023	Prba.g_01883	Pran.g_00338
OG0001024	Prba.g_01886	Pran.g_00335
OG0001025	Prba.g_01892	Pran.g_00329
OG0001026	Prba.g_01899	Pran.g_00322
OG0001027	Prba.g_01900	Pran.g_00321
OG0001028	Prba.g_01902	Pran.g_00319
OG0001029	Prba.g_01903	Pran.g_00318
OG0001030	Prba.g_01918	Pran.g_00304
OG0001031	Prba.g_00642	Pran.g_00246
OG0001032	Prba.g_00643	Pran.g_00245
OG0001033	Prba.g_00664	Pran.g_00224
OG0001034	Prba.g_00455	Pran.g_00196
OG0001035	Prba.g_00473	Pran.g_01938
OG0001036	Prba.g_00477	Pran.g_01934
OG0001037	Prba.g_00478	Pran.g_01933
OG0001038	Prba.g_00495	Pran.g_01916
OG0001039	Prba.g_00498	Pran.g_01913
OG0001040	Prba.g_00500	Pran.g_01911
OG0001041	Prba.g_00504	Pran.g_01907
OG0001042	Prba.g_00520	Pran.g_01890
OG0001043	Prba.g_00521	Pran.g_01889
OG0001044	Prba.g_00549	Pran.g_01861
OG0001045	Prba.g_00558	Pran.g_01853
OG0001046	Prba.g_00873	Pran.g_01816
OG0001047	Prba.g_01022	Pran.g_01741
OG0001048	Prba.g_01021	Pran.g_01740
OG0001049	Prba.g_01019	Pran.g_01738
OG0001050	Prba.g_01018	Pran.g_01737
OG0001051	Prba.g_01017	Pran.g_01736
OG0001052	Prba.g_00990	Pran.g_01707
OG0001053	Prba.g_00978	Pran.g_01695
OG0001054	Prba.g_00963	Pran.g_01680
OG0001055	Prba.g_00944	Pran.g_01661
OG0001056	Prba.g_00925	Pran.g_01642
OG0001057	Prba.g_01774	Pran.g_01637
OG0001058	Prba.g_01766	Pran.g_01629
OG0001059	Prba.g_01762	Pran.g_01625
OG0001060	Prba.g_01755	Pran.g_01618
OG0001061	Prba.g_01742	Pran.g_01604
OG0001062	Prba.g_01740	Pran.g_01602
OG0001063	Prba.g_01738	Pran.g_01600
OG0001064	Prba.g_01737	Pran.g_01599
OG0001065	Prba.g_01736	Pran.g_01598
OG0001066	Prba.g_01735	Pran.g_01597
OG0001067	Prba.g_01734	Pran.g_01596
OG0001068	Prba.g_01733	Pran.g_01595
OG0001069	Prba.g_01732	Pran.g_01594
OG0001070	Prba.g_01729	Pran.g_01591
OG0001071	Prba.g_01728	Pran.g_01590
OG0001072	Prba.g_01727	Pran.g_01588
OG0001073	Prba.g_01713	Pran.g_01574
OG0001074	Prba.g_01702	Pran.g_01563
OG0001075	Prba.g_01701	Pran.g_01562
OG0001076	Prba.g_01693	Pran.g_01554
OG0001077	Prba.g_01689	Pran.g_01550
OG0001078	Prba.g_01681	Pran.g_01542
OG0001079	Prba.g_01670	Pran.g_01531
OG0001080	Prba.g_01664	Pran.g_01525
OG0001081	Prba.g_01662	Pran.g_01523
OG0001082	Prba.g_01661	Pran.g_01522
OG0001083	Prba.g_01656	Pran.g_01517
OG0001084	Prba.g_01655	Pran.g_01516
OG0001085	Prba.g_01647	Pran.g_01508
OG0001086	Prba.g_01646	Pran.g_01507
OG0001087	Prba.g_01629	Pran.g_01490
OG0001088	Prba.g_01628	Pran.g_01489
OG0001089	Prba.g_01620	Pran.g_01481
OG0001090	Prba.g_01593	Pran.g_01459
OG0001091	Prba.g_01591	Pran.g_01457
OG0001092	Prba.g_01590	Pran.g_01456
OG0001093	Prba.g_01585	Pran.g_01451
OG0001094	Prba.g_01505	Pran.g_01349
OG0001095	Prba.g_01486	Pran.g_01330
OG0001096	Prba.g_01473	Pran.g_01317
OG0001097	Prba.g_01454	Pran.g_01299
OG0001098	Prba.g_01439	Pran.g_01283
OG0001099	Prba.g_01407	Pran.g_00418
OG0001100	Prba.g_01403	Pran.g_00422
OG0001101	Prba.g_01401	Pran.g_00424
OG0001102	Prba.g_01398	Pran.g_00426
OG0001103	Prba.g_01396	Pran.g_00428
OG0001104	Prba.g_01374	Pran.g_00450
OG0001105	Prba.g_01370	Pran.g_00454
OG0001106	Prba.g_01346	Pran.g_00478
OG0001107	Prba.g_01339	Pran.g_00485
OG0001108	Prba.g_01335	Pran.g_00489
OG0001109	Prba.g_01334	Pran.g_00490
OG0001110	Prba.g_01332	Pran.g_00492
OG0001111	Prba.g_01331	Pran.g_00493
OG0001112	Prba.g_01330	Pran.g_00494
OG0001113	Prba.g_01329	Pran.g_00495
OG0001114	Prba.g_01328	Pran.g_00496
OG0001115	Prba.g_01326	Pran.g_00498
OG0001116	Prba.g_01325	Pran.g_00499
OG0001117	Prba.g_01324	Pran.g_00500
OG0001118	Prba.g_01323	Pran.g_00501
OG0001119	Prba.g_01322	Pran.g_00502
OG0001120	Prba.g_01320	Pran.g_00504
OG0001121	Prba.g_00099	Pran.g_00095
OG0001121	Prba.g_01317	Pran.g_00507
OG0001122	Prba.g_01292	Pran.g_00540
OG0001123	Prba.g_01288	Pran.g_00544
OG0001124	Prba.g_01286	Pran.g_00546
OG0001125	Prba.g_01285	Pran.g_00547
OG0001126	Prba.g_01275	Pran.g_00557
OG0001127	Prba.g_01274	Pran.g_00558
OG0001128	Prba.g_01272	Pran.g_00560
OG0001129	Prba.g_01271	Pran.g_00561
OG0001130	Prba.g_01270	Pran.g_00562
OG0001131	Prba.g_01234	Pran.g_00154
OG0001132	Prba.g_01225	Pran.g_00144
OG0001133	Prba.g_00729	Pran.g_00110
OG0001134	Prba.g_00097	Pran.g_00093
OG0001135	Prba.g_00094	Pran.g_00090
OG0001136	Prba.g_00067	Pran.g_00063
OG0001137	Prba.g_00055	Pran.g_00052
OG0001138	Prba.g_00037	Pran.g_00034
OG0001139	Prba.g_00036	Pran.g_00033
OG0001140	Prba.g_00035	Pran.g_00032
OG0001141	Prba.g_00034	Pran.g_00031
OG0001142	Prba.g_00033	Pran.g_00030
OG0001143	Prba.g_00026	Pran.g_00023
OG0001144	Prba.g_00021	Pran.g_00018
OG0001145	Prba.g_01184	Pran.g_00884
OG0001146	Prba.g_01196	Pran.g_00872
OG0001147	Prba.g_00210	Pran.g_00854
OG0001148	Prba.g_00194	Pran.g_00839
