Orthogroup	Prba	Prag
OG0000559	Prba.g_01764	Prag.g_00530
OG0000560	Prba.g_01761	Prag.g_00533
OG0000561	Prba.g_01760	Prag.g_00534
OG0000562	Prba.g_01759	Prag.g_00535
OG0000563	Prba.g_01758	Prag.g_00536
OG0000564	Prba.g_01757	Prag.g_00537
OG0000565	Prba.g_01754	Prag.g_00540
OG0000566	Prba.g_01752	Prag.g_00542
OG0000567	Prba.g_01748	Prag.g_00546
OG0000568	Prba.g_01747	Prag.g_00547
OG0000569	Prba.g_01746	Prag.g_00548
OG0000570	Prba.g_01745	Prag.g_00549
OG0000571	Prba.g_01743	Prag.g_00551
OG0000572	Prba.g_01730	Prag.g_00564
OG0000573	Prba.g_01725	Prag.g_00570
OG0000574	Prba.g_01724	Prag.g_00571
OG0000575	Prba.g_01720	Prag.g_00575
OG0000576	Prba.g_01718	Prag.g_00577
OG0000577	Prba.g_01717	Prag.g_00578
OG0000578	Prba.g_01716	Prag.g_00579
OG0000579	Prba.g_01715	Prag.g_00580
OG0000580	Prba.g_01714	Prag.g_00581
OG0000581	Prba.g_01712	Prag.g_00583
OG0000582	Prba.g_01709	Prag.g_00586
OG0000583	Prba.g_01708	Prag.g_00587
OG0000584	Prba.g_01707	Prag.g_00588
OG0000585	Prba.g_01705	Prag.g_00590
OG0000586	Prba.g_01704	Prag.g_00591
OG0000587	Prba.g_01703	Prag.g_00592
OG0000588	Prba.g_01699	Prag.g_00596
OG0000589	Prba.g_01696	Prag.g_00599
OG0000590	Prba.g_01695	Prag.g_00600
OG0000591	Prba.g_01692	Prag.g_00603
OG0000592	Prba.g_01691	Prag.g_00604
OG0000593	Prba.g_01685	Prag.g_00610
OG0000594	Prba.g_01684	Prag.g_00611
OG0000595	Prba.g_01683	Prag.g_00612
OG0000596	Prba.g_01679	Prag.g_00616
OG0000597	Prba.g_01677	Prag.g_00618
OG0000598	Prba.g_01676	Prag.g_00619
OG0000599	Prba.g_01673	Prag.g_00622
OG0000600	Prba.g_01672	Prag.g_00623
OG0000601	Prba.g_01671	Prag.g_00624
OG0000602	Prba.g_01669	Prag.g_00626
OG0000603	Prba.g_01668	Prag.g_00627
OG0000604	Prba.g_01667	Prag.g_00628
OG0000605	Prba.g_01666	Prag.g_00629
OG0000606	Prba.g_01663	Prag.g_00632
OG0000607	Prba.g_01660	Prag.g_00635
OG0000608	Prba.g_01659	Prag.g_00636
OG0000609	Prba.g_01658	Prag.g_00637
OG0000610	Prba.g_01653	Prag.g_00642
OG0000611	Prba.g_01650	Prag.g_00645
OG0000612	Prba.g_01649	Prag.g_00646
OG0000613	Prba.g_01644	Prag.g_00651
OG0000614	Prba.g_01625	Prag.g_00670
OG0000615	Prba.g_01617	Prag.g_00678
OG0000616	Prba.g_01613	Prag.g_00682
OG0000617	Prba.g_01588	Prag.g_00698
OG0000618	Prba.g_01587	Prag.g_00699
OG0000619	Prba.g_01586	Prag.g_00700
OG0000620	Prba.g_01583	Prag.g_00703
OG0000621	Prba.g_01582	Prag.g_00704
OG0000622	Prba.g_01581	Prag.g_00705
OG0000623	Prba.g_01580	Prag.g_00706
OG0000624	Prba.g_01579	Prag.g_00707
OG0000625	Prba.g_01578	Prag.g_00708
OG0000626	Prba.g_01577	Prag.g_00709
OG0000627	Prba.g_01576	Prag.g_00710
OG0000628	Prba.g_01575	Prag.g_00711
OG0000629	Prba.g_01574	Prag.g_00712
OG0000630	Prba.g_01571	Prag.g_00715
OG0000631	Prba.g_01508	Prag.g_00797
OG0000632	Prba.g_01507	Prag.g_00798
OG0000633	Prba.g_01506	Prag.g_00799
OG0000634	Prba.g_01503	Prag.g_00802
OG0000635	Prba.g_01502	Prag.g_00803
OG0000636	Prba.g_01500	Prag.g_00805
OG0000637	Prba.g_01498	Prag.g_00807
OG0000638	Prba.g_01497	Prag.g_00808
OG0000639	Prba.g_01496	Prag.g_00809
OG0000640	Prba.g_01495	Prag.g_00810
OG0000641	Prba.g_01491	Prag.g_00814
OG0000642	Prba.g_01490	Prag.g_00815
OG0000643	Prba.g_01489	Prag.g_00816
OG0000644	Prba.g_01488	Prag.g_00817
OG0000645	Prba.g_01487	Prag.g_00818
OG0000646	Prba.g_01485	Prag.g_00820
OG0000647	Prba.g_01484	Prag.g_00821
OG0000648	Prba.g_01482	Prag.g_00823
OG0000649	Prba.g_01481	Prag.g_00824
OG0000650	Prba.g_01480	Prag.g_00825
OG0000651	Prba.g_01479	Prag.g_00826
OG0000652	Prba.g_01478	Prag.g_00827
OG0000653	Prba.g_01476	Prag.g_00829
OG0000654	Prba.g_01475	Prag.g_00830
OG0000655	Prba.g_01474	Prag.g_00831
OG0000656	Prba.g_01471	Prag.g_00834
OG0000657	Prba.g_01463	Prag.g_00840
OG0000658	Prba.g_01462	Prag.g_00841
OG0000659	Prba.g_01461	Prag.g_00842
OG0000660	Prba.g_01457	Prag.g_00846
OG0000661	Prba.g_01455	Prag.g_00848
OG0000662	Prba.g_01453	Prag.g_00850
OG0000663	Prba.g_01451	Prag.g_00852
OG0000664	Prba.g_01450	Prag.g_00853
OG0000665	Prba.g_01446	Prag.g_00857
OG0000666	Prba.g_01445	Prag.g_00858
OG0000667	Prba.g_01441	Prag.g_00862
OG0000668	Prba.g_01411	Prag.g_00892
OG0000669	Prba.g_01404	Prag.g_00898
OG0000670	Prba.g_01402	Prag.g_00900
OG0000671	Prba.g_01400	Prag.g_00902
OG0000672	Prba.g_01397	Prag.g_00904
OG0000673	Prba.g_01394	Prag.g_00907
OG0000674	Prba.g_01392	Prag.g_00909
OG0000675	Prba.g_01391	Prag.g_00910
OG0000676	Prba.g_01389	Prag.g_00912
OG0000677	Prba.g_01388	Prag.g_00913
OG0000678	Prba.g_01386	Prag.g_00915
OG0000679	Prba.g_01382	Prag.g_00919
OG0000680	Prba.g_01381	Prag.g_00920
OG0000681	Prba.g_01379	Prag.g_00922
OG0000682	Prba.g_01378	Prag.g_00923
OG0000683	Prba.g_01377	Prag.g_00924
OG0000684	Prba.g_01375	Prag.g_00926
OG0000685	Prba.g_01373	Prag.g_00928
OG0000686	Prba.g_01372	Prag.g_00929
OG0000687	Prba.g_01371	Prag.g_00930
OG0000688	Prba.g_01368	Prag.g_00933
OG0000689	Prba.g_01367	Prag.g_00934
OG0000690	Prba.g_01366	Prag.g_00935
OG0000691	Prba.g_01365	Prag.g_00936
OG0000692	Prba.g_01363	Prag.g_00938
OG0000693	Prba.g_01362	Prag.g_00939
OG0000694	Prba.g_01361	Prag.g_00940
OG0000695	Prba.g_01359	Prag.g_00942
OG0000696	Prba.g_01358	Prag.g_00943
OG0000697	Prba.g_01357	Prag.g_00944
OG0000698	Prba.g_01354	Prag.g_00947
OG0000699	Prba.g_01353	Prag.g_00948
OG0000700	Prba.g_01352	Prag.g_00949
OG0000701	Prba.g_01351	Prag.g_00950
OG0000702	Prba.g_01349	Prag.g_00952
OG0000703	Prba.g_01348	Prag.g_00953
OG0000704	Prba.g_01347	Prag.g_00954
OG0000705	Prba.g_01343	Prag.g_00958
OG0000706	Prba.g_01342	Prag.g_00959
OG0000707	Prba.g_01341	Prag.g_00960
OG0000708	Prba.g_01340	Prag.g_00961
OG0000709	Prba.g_01336	Prag.g_00965
OG0000710	Prba.g_01333	Prag.g_00968
OG0000711	Prba.g_01316	Prag.g_00985
OG0000712	Prba.g_01314	Prag.g_00987
OG0000713	Prba.g_01313	Prag.g_00988
OG0000714	Prba.g_01312	Prag.g_00989
OG0000715	Prba.g_01310	Prag.g_00991
OG0000716	Prba.g_01308	Prag.g_00993
OG0000717	Prba.g_01307	Prag.g_00994
OG0000718	Prba.g_01295	Prag.g_01005
OG0000719	Prba.g_01293	Prag.g_01007
OG0000720	Prba.g_01284	Prag.g_01016
OG0000721	Prba.g_01282	Prag.g_01018
OG0000722	Prba.g_01281	Prag.g_01019
OG0000723	Prba.g_01278	Prag.g_01022
OG0000724	Prba.g_01269	Prag.g_01031
OG0000725	Prba.g_01263	Prag.g_01037
OG0000726	Prba.g_01262	Prag.g_01038
OG0000727	Prba.g_01261	Prag.g_01039
OG0000728	Prba.g_01259	Prag.g_01041
OG0000729	Prba.g_01214	Prag.g_01087
OG0000730	Prba.g_00749	Prag.g_01091
OG0000731	Prba.g_00745	Prag.g_01095
OG0000732	Prba.g_00735	Prag.g_01102
OG0000733	Prba.g_00096	Prag.g_01121
OG0000734	Prba.g_00079	Prag.g_01138
OG0000735	Prba.g_00077	Prag.g_01140
OG0000736	Prba.g_00076	Prag.g_01141
OG0000737	Prba.g_00075	Prag.g_01142
OG0000738	Prba.g_00071	Prag.g_01146
OG0000739	Prba.g_00070	Prag.g_01147
OG0000740	Prba.g_00069	Prag.g_01148
OG0000741	Prba.g_00068	Prag.g_01149
OG0000742	Prba.g_00065	Prag.g_01152
OG0000743	Prba.g_00063	Prag.g_01154
OG0000744	Prba.g_00062	Prag.g_01155
OG0000745	Prba.g_00060	Prag.g_01156
OG0000746	Prba.g_00058	Prag.g_01158
OG0000747	Prba.g_00057	Prag.g_01159
OG0000748	Prba.g_00054	Prag.g_01162
OG0000749	Prba.g_00053	Prag.g_01163
OG0000750	Prba.g_00052	Prag.g_01164
OG0000751	Prba.g_00050	Prag.g_01166
OG0000752	Prba.g_00048	Prag.g_01168
OG0000753	Prba.g_00045	Prag.g_01171
OG0000754	Prba.g_00042	Prag.g_01174
OG0000755	Prba.g_00039	Prag.g_01177
OG0000756	Prba.g_00038	Prag.g_01178
OG0000757	Prba.g_00032	Prag.g_01184
OG0000758	Prba.g_00031	Prag.g_01185
OG0000759	Prba.g_00030	Prag.g_01186
OG0000760	Prba.g_00029	Prag.g_01187
OG0000761	Prba.g_00028	Prag.g_01188
OG0000762	Prba.g_00027	Prag.g_01189
OG0000763	Prba.g_00025	Prag.g_01191
OG0000764	Prba.g_00024	Prag.g_01192
OG0000765	Prba.g_00015	Prag.g_01201
OG0000766	Prba.g_00014	Prag.g_01202
OG0000767	Prba.g_00012	Prag.g_01204
OG0000768	Prba.g_00011	Prag.g_01205
OG0000769	Prba.g_00009	Prag.g_01207
OG0000770	Prba.g_00007	Prag.g_01209
OG0000771	Prba.g_01084	Prag.g_01219
OG0000772	Prba.g_01167	Prag.g_01328
OG0000773	Prba.g_01183	Prag.g_01344
OG0000774	Prba.g_01185	Prag.g_01346
OG0000775	Prba.g_01187	Prag.g_01350
OG0000776	Prba.g_01188	Prag.g_01351
OG0000777	Prba.g_01189	Prag.g_01352
OG0000778	Prba.g_01190	Prag.g_01353
OG0000779	Prba.g_01194	Prag.g_01357
OG0000780	Prba.g_01195	Prag.g_01358
OG0000781	Prba.g_01198	Prag.g_01361
OG0000782	Prba.g_01199	Prag.g_01362
OG0000783	Prba.g_01200	Prag.g_01363
OG0000784	Prba.g_01201	Prag.g_01364
OG0000785	Prba.g_01203	Prag.g_01366
OG0000786	Prba.g_01205	Prag.g_01368
OG0000787	Prba.g_01206	Prag.g_01369
OG0000788	Prba.g_00209	Prag.g_01376
OG0000789	Prba.g_00206	Prag.g_01379
OG0000790	Prba.g_00191	Prag.g_01394
OG0000791	Prba.g_00189	Prag.g_01396
OG0000792	Prba.g_00188	Prag.g_01397
OG0000793	Prba.g_00185	Prag.g_01400
OG0000794	Prba.g_00184	Prag.g_01401
OG0000795	Prba.g_00183	Prag.g_01402
OG0000796	Prba.g_00179	Prag.g_01406
OG0000797	Prba.g_00178	Prag.g_01407
OG0000798	Prba.g_00166	Prag.g_01430
OG0000799	Prba.g_00115	Prag.g_01470
OG0000800	Prba.g_00114	Prag.g_01471
OG0000801	Prba.g_00113	Prag.g_01472
OG0000802	Prba.g_00111	Prag.g_01474
OG0000803	Prba.g_00109	Prag.g_01476
OG0000804	Prba.g_00108	Prag.g_01477
OG0000805	Prba.g_00106	Prag.g_01479
OG0000806	Prba.g_00720	Prag.g_01481
OG0000807	Prba.g_00719	Prag.g_01482
OG0000808	Prba.g_00718	Prag.g_01483
OG0000809	Prba.g_00715	Prag.g_01486
OG0000810	Prba.g_00714	Prag.g_01487
OG0000811	Prba.g_00710	Prag.g_01493
OG0000812	Prba.g_00708	Prag.g_01495
OG0000813	Prba.g_00707	Prag.g_01496
OG0000814	Prba.g_00705	Prag.g_01498
OG0000815	Prba.g_00704	Prag.g_01499
OG0000816	Prba.g_00702	Prag.g_01501
OG0000817	Prba.g_00701	Prag.g_01502
OG0000818	Prba.g_00696	Prag.g_01507
OG0000819	Prba.g_00695	Prag.g_01508
OG0000820	Prba.g_00694	Prag.g_01509
OG0000821	Prba.g_00690	Prag.g_01512
OG0000822	Prba.g_00689	Prag.g_01513
OG0000823	Prba.g_00688	Prag.g_01514
OG0000824	Prba.g_00685	Prag.g_01517
OG0000825	Prba.g_00684	Prag.g_01518
OG0000826	Prba.g_00683	Prag.g_01519
OG0000827	Prba.g_00682	Prag.g_01520
OG0000828	Prba.g_00679	Prag.g_01524
OG0000829	Prba.g_00678	Prag.g_01525
OG0000830	Prba.g_00677	Prag.g_01526
OG0000831	Prba.g_00350	Prag.g_01528
OG0000832	Prba.g_00344	Prag.g_01534
OG0000833	Prba.g_00336	Prag.g_01542
OG0000834	Prba.g_00335	Prag.g_01543
OG0000835	Prba.g_00334	Prag.g_01544
OG0000836	Prba.g_00333	Prag.g_01545
OG0000837	Prba.g_00332	Prag.g_01546
OG0000838	Prba.g_00330	Prag.g_01548
OG0000839	Prba.g_00329	Prag.g_01549
OG0000840	Prba.g_00328	Prag.g_01550
OG0000841	Prba.g_00327	Prag.g_01551
OG0000842	Prba.g_00326	Prag.g_01552
OG0000843	Prba.g_00325	Prag.g_01553
OG0000844	Prba.g_00324	Prag.g_01554
OG0000845	Prba.g_00323	Prag.g_01555
OG0000846	Prba.g_00322	Prag.g_01556
OG0000847	Prba.g_00321	Prag.g_01557
OG0000848	Prba.g_00320	Prag.g_01558
OG0000849	Prba.g_00319	Prag.g_01559
OG0000850	Prba.g_00317	Prag.g_01561
OG0000851	Prba.g_00316	Prag.g_01562
OG0000852	Prba.g_00315	Prag.g_01563
OG0000853	Prba.g_00311	Prag.g_01567
OG0000854	Prba.g_00309	Prag.g_01569
OG0000855	Prba.g_00308	Prag.g_01570
OG0000856	Prba.g_00293	Prag.g_01583
OG0000857	Prba.g_00266	Prag.g_01611
OG0000858	Prba.g_00232	Prag.g_01663
OG0000859	Prba.g_00231	Prag.g_01664
OG0000860	Prba.g_00618	Prag.g_01671
OG0000861	Prba.g_00617	Prag.g_01672
OG0000862	Prba.g_00616	Prag.g_01673
OG0000863	Prba.g_00614	Prag.g_01675
OG0000864	Prba.g_00613	Prag.g_01676
OG0000865	Prba.g_00612	Prag.g_01677
OG0000866	Prba.g_00611	Prag.g_01678
OG0000867	Prba.g_00610	Prag.g_01679
OG0000868	Prba.g_00609	Prag.g_01680
OG0000869	Prba.g_00605	Prag.g_01684
OG0000870	Prba.g_00600	Prag.g_01689
OG0000871	Prba.g_00599	Prag.g_01690
OG0000872	Prba.g_00598	Prag.g_01691
OG0000873	Prba.g_00595	Prag.g_01694
OG0000874	Prba.g_00592	Prag.g_01697
OG0000875	Prba.g_00591	Prag.g_01698
OG0000876	Prba.g_00590	Prag.g_01699
OG0000877	Prba.g_00588	Prag.g_01701
OG0000878	Prba.g_00587	Prag.g_01702
OG0000879	Prba.g_00586	Prag.g_01703
OG0000880	Prba.g_00585	Prag.g_01704
OG0000881	Prba.g_00581	Prag.g_01708
OG0000882	Prba.g_00576	Prag.g_01713
OG0000883	Prba.g_00574	Prag.g_01715
OG0000884	Prba.g_00573	Prag.g_01717
OG0000885	Prba.g_00572	Prag.g_01718
OG0000886	Prba.g_00571	Prag.g_01719
OG0000887	Prba.g_00570	Prag.g_01720
OG0000888	Prba.g_00568	Prag.g_01722
OG0000889	Prba.g_00566	Prag.g_01724
OG0000890	Prba.g_00565	Prag.g_01725
OG0000891	Prba.g_00564	Prag.g_01726
OG0000892	Prba.g_00352	Prag.g_01728
OG0000893	Prba.g_00357	Prag.g_01732
OG0000894	Prba.g_00359	Prag.g_01734
OG0000895	Prba.g_00362	Prag.g_01737
OG0000896	Prba.g_00363	Prag.g_01738
OG0000897	Prba.g_00365	Prag.g_01740
OG0000898	Prba.g_00366	Prag.g_01741
OG0000899	Prba.g_00367	Prag.g_01742
OG0000900	Prba.g_00368	Prag.g_01743
OG0000901	Prba.g_00371	Prag.g_01746
OG0000902	Prba.g_00373	Prag.g_01748
OG0000903	Prba.g_00376	Prag.g_01751
OG0000904	Prba.g_00378	Prag.g_01753
OG0000905	Prba.g_00383	Prag.g_01757
OG0000906	Prba.g_00384	Prag.g_01758
OG0000907	Prba.g_00387	Prag.g_01762
OG0000908	Prba.g_00390	Prag.g_01765
OG0000909	Prba.g_00391	Prag.g_01766
OG0000910	Prba.g_00392	Prag.g_01767
OG0000911	Prba.g_00394	Prag.g_01769
OG0000912	Prba.g_00395	Prag.g_01770
OG0000913	Prba.g_00396	Prag.g_01771
OG0000914	Prba.g_00397	Prag.g_01772
OG0000915	Prba.g_00398	Prag.g_01773
OG0000916	Prba.g_00399	Prag.g_01774
OG0000917	Prba.g_00400	Prag.g_01775
OG0000918	Prba.g_00401	Prag.g_01776
OG0000919	Prba.g_00402	Prag.g_01777
OG0000920	Prba.g_00403	Prag.g_01778
OG0000921	Prba.g_00404	Prag.g_01779
OG0000922	Prba.g_00405	Prag.g_01780
OG0000923	Prba.g_00409	Prag.g_01784
OG0000924	Prba.g_00410	Prag.g_01785
OG0000925	Prba.g_00411	Prag.g_01786
OG0000926	Prba.g_00412	Prag.g_01787
OG0000927	Prba.g_00414	Prag.g_01789
OG0000928	Prba.g_00415	Prag.g_01790
OG0000929	Prba.g_00416	Prag.g_01791
OG0000930	Prba.g_00417	Prag.g_01792
OG0000931	Prba.g_00418	Prag.g_01793
OG0000932	Prba.g_00419	Prag.g_01794
OG0000933	Prba.g_00423	Prag.g_01798
OG0000934	Prba.g_00425	Prag.g_01800
OG0000935	Prba.g_00426	Prag.g_01801
OG0000936	Prba.g_00427	Prag.g_01802
OG0000937	Prba.g_00428	Prag.g_01803
OG0000938	Prba.g_00430	Prag.g_01805
OG0000939	Prba.g_00431	Prag.g_01806
OG0000940	Prba.g_00438	Prag.g_01813
OG0000941	Prba.g_01049	Prag.g_01815
OG0000942	Prba.g_01051	Prag.g_01817
OG0000943	Prba.g_01052	Prag.g_01818
OG0000944	Prba.g_01053	Prag.g_01819
OG0000945	Prba.g_01054	Prag.g_01820
OG0000946	Prba.g_01059	Prag.g_01824
OG0000947	Prba.g_01061	Prag.g_01826
OG0000948	Prba.g_01062	Prag.g_01827
OG0000949	Prba.g_01065	Prag.g_01830
OG0000950	Prba.g_01070	Prag.g_01835
OG0000951	Prba.g_01074	Prag.g_01839
OG0000952	Prba.g_01078	Prag.g_01843
OG0000953	Prba.g_00753	Prag.g_01846
OG0000954	Prba.g_00757	Prag.g_01850
OG0000955	Prba.g_00758	Prag.g_01851
OG0000956	Prba.g_00760	Prag.g_01853
OG0000957	Prba.g_00766	Prag.g_01859
OG0000958	Prba.g_00767	Prag.g_01860
OG0000959	Prba.g_00771	Prag.g_01864
OG0000960	Prba.g_00772	Prag.g_01865
OG0000961	Prba.g_00774	Prag.g_01867
OG0000962	Prba.g_00776	Prag.g_01869
OG0000963	Prba.g_00780	Prag.g_01873
OG0000964	Prba.g_00781	Prag.g_01874
OG0000965	Prba.g_00782	Prag.g_01875
OG0000966	Prba.g_00789	Prag.g_01882
OG0000967	Prba.g_00794	Prag.g_01886
OG0000968	Prba.g_00796	Prag.g_01888
OG0000969	Prba.g_00797	Prag.g_01889
OG0000970	Prba.g_00798	Prag.g_01890
OG0000971	Prba.g_00799	Prag.g_01891
OG0000972	Prba.g_00800	Prag.g_01892
OG0000973	Prba.g_00801	Prag.g_01893
OG0000974	Prba.g_00802	Prag.g_01894
OG0000975	Prba.g_00803	Prag.g_01895
OG0000976	Prba.g_00804	Prag.g_01896
OG0000977	Prba.g_00805	Prag.g_01897
OG0000978	Prba.g_00806	Prag.g_01898
OG0000979	Prba.g_00809	Prag.g_01901
OG0000980	Prba.g_00811	Prag.g_01903
OG0000981	Prba.g_00813	Prag.g_01905
OG0000982	Prba.g_00815	Prag.g_01907
OG0000983	Prba.g_00816	Prag.g_01908
OG0000984	Prba.g_00817	Prag.g_01909
OG0000985	Prba.g_00820	Prag.g_01912
OG0000986	Prba.g_00822	Prag.g_01914
OG0000987	Prba.g_00823	Prag.g_01915
OG0000988	Prba.g_00826	Prag.g_01918
OG0000989	Prba.g_00830	Prag.g_01922
OG0000990	Prba.g_00833	Prag.g_01925
OG0000991	Prba.g_00834	Prag.g_01926
OG0000992	Prba.g_00836	Prag.g_01928
OG0000993	Prba.g_00837	Prag.g_01929
OG0000994	Prba.g_00838	Prag.g_01930
OG0000995	Prba.g_00842	Prag.g_01934
OG0000996	Prba.g_00843	Prag.g_01935
OG0000997	Prba.g_00844	Prag.g_01936
OG0000998	Prba.g_00846	Prag.g_01938
OG0000999	Prba.g_00847	Prag.g_01939
OG0001000	Prba.g_01778	Prag.g_01942
OG0001001	Prba.g_01780	Prag.g_01944
OG0001002	Prba.g_01784	Prag.g_01948
OG0001003	Prba.g_01785	Prag.g_01949
OG0001004	Prba.g_01786	Prag.g_01950
OG0001005	Prba.g_01787	Prag.g_01951
OG0001006	Prba.g_01791	Prag.g_01955
OG0001007	Prba.g_01793	Prag.g_01957
OG0001008	Prba.g_01024	Prag.g_00416
OG0001009	Prba.g_01820	Prag.g_00027
OG0001010	Prba.g_01821	Prag.g_00028
OG0001011	Prba.g_01822	Prag.g_00029
OG0001012	Prba.g_01837	Prag.g_00043
OG0001013	Prba.g_01842	Prag.g_00048
OG0001014	Prba.g_01845	Prag.g_00051
OG0001015	Prba.g_01846	Prag.g_00052
OG0001016	Prba.g_01861	Prag.g_00067
OG0001017	Prba.g_01865	Prag.g_00071
OG0001018	Prba.g_01868	Prag.g_00074
OG0001019	Prba.g_01877	Prag.g_00083
OG0001020	Prba.g_01878	Prag.g_00084
OG0001021	Prba.g_01879	Prag.g_00085
OG0001022	Prba.g_01882	Prag.g_00087
OG0001023	Prba.g_01883	Prag.g_00088
OG0001024	Prba.g_01886	Prag.g_00091
OG0001025	Prba.g_01892	Prag.g_00097
OG0001026	Prba.g_01899	Prag.g_00104
OG0001027	Prba.g_01900	Prag.g_00105
OG0001028	Prba.g_01902	Prag.g_00107
OG0001029	Prba.g_01903	Prag.g_00108
OG0001030	Prba.g_01918	Prag.g_00123
OG0001031	Prba.g_00642	Prag.g_00179
OG0001032	Prba.g_00643	Prag.g_00180
OG0001033	Prba.g_00664	Prag.g_00201
OG0001034	Prba.g_00455	Prag.g_00229
OG0001035	Prba.g_00473	Prag.g_00246
OG0001036	Prba.g_00477	Prag.g_00250
OG0001037	Prba.g_00478	Prag.g_00251
OG0001038	Prba.g_00495	Prag.g_00269
OG0001039	Prba.g_00498	Prag.g_00272
OG0001040	Prba.g_00500	Prag.g_00274
OG0001041	Prba.g_00504	Prag.g_00278
OG0001042	Prba.g_00520	Prag.g_00295
OG0001043	Prba.g_00521	Prag.g_00296
OG0001044	Prba.g_00549	Prag.g_00328
OG0001045	Prba.g_00558	Prag.g_00337
OG0001046	Prba.g_00873	Prag.g_00372
OG0001047	Prba.g_01022	Prag.g_00418
OG0001048	Prba.g_01021	Prag.g_00419
OG0001049	Prba.g_01019	Prag.g_00421
OG0001050	Prba.g_01018	Prag.g_00422
OG0001051	Prba.g_01017	Prag.g_00423
OG0001052	Prba.g_00990	Prag.g_00450
OG0001053	Prba.g_00978	Prag.g_00462
OG0001054	Prba.g_00963	Prag.g_00477
OG0001055	Prba.g_00944	Prag.g_00496
OG0001056	Prba.g_00925	Prag.g_00515
OG0001057	Prba.g_01774	Prag.g_00520
OG0001058	Prba.g_01766	Prag.g_00528
OG0001059	Prba.g_01762	Prag.g_00532
OG0001060	Prba.g_01755	Prag.g_00539
OG0001061	Prba.g_01742	Prag.g_00552
OG0001062	Prba.g_01740	Prag.g_00554
OG0001063	Prba.g_01738	Prag.g_00556
OG0001064	Prba.g_01737	Prag.g_00557
OG0001065	Prba.g_01736	Prag.g_00558
OG0001066	Prba.g_01735	Prag.g_00559
OG0001067	Prba.g_01734	Prag.g_00560
OG0001068	Prba.g_01733	Prag.g_00561
OG0001069	Prba.g_01732	Prag.g_00562
OG0001070	Prba.g_01729	Prag.g_00565
OG0001071	Prba.g_01728	Prag.g_00566
OG0001072	Prba.g_01727	Prag.g_00568
OG0001073	Prba.g_01713	Prag.g_00582
OG0001074	Prba.g_01702	Prag.g_00593
OG0001075	Prba.g_01701	Prag.g_00594
OG0001076	Prba.g_01693	Prag.g_00602
OG0001077	Prba.g_01689	Prag.g_00606
OG0001078	Prba.g_01681	Prag.g_00614
OG0001079	Prba.g_01670	Prag.g_00625
OG0001080	Prba.g_01664	Prag.g_00631
OG0001081	Prba.g_01662	Prag.g_00633
OG0001082	Prba.g_01661	Prag.g_00634
OG0001083	Prba.g_01656	Prag.g_00639
OG0001084	Prba.g_01655	Prag.g_00640
OG0001085	Prba.g_01647	Prag.g_00648
OG0001086	Prba.g_01646	Prag.g_00649
OG0001087	Prba.g_01629	Prag.g_00666
OG0001088	Prba.g_01628	Prag.g_00667
OG0001089	Prba.g_01620	Prag.g_00675
OG0001090	Prba.g_01593	Prag.g_00693
OG0001091	Prba.g_01591	Prag.g_00695
OG0001092	Prba.g_01590	Prag.g_00696
OG0001093	Prba.g_01585	Prag.g_00701
OG0001094	Prba.g_01505	Prag.g_00800
OG0001095	Prba.g_01486	Prag.g_00819
OG0001096	Prba.g_01473	Prag.g_00832
OG0001097	Prba.g_01454	Prag.g_00849
OG0001098	Prba.g_01439	Prag.g_00864
OG0001099	Prba.g_01407	Prag.g_00895
OG0001100	Prba.g_01403	Prag.g_00899
OG0001101	Prba.g_01401	Prag.g_00901
OG0001102	Prba.g_01398	Prag.g_00903
OG0001103	Prba.g_01396	Prag.g_00905
OG0001104	Prba.g_01374	Prag.g_00927
OG0001105	Prba.g_01370	Prag.g_00931
OG0001106	Prba.g_01346	Prag.g_00955
OG0001107	Prba.g_01339	Prag.g_00962
OG0001108	Prba.g_01335	Prag.g_00966
OG0001109	Prba.g_01334	Prag.g_00967
OG0001110	Prba.g_01332	Prag.g_00969
OG0001111	Prba.g_01331	Prag.g_00970
OG0001112	Prba.g_01330	Prag.g_00971
OG0001113	Prba.g_01329	Prag.g_00972
OG0001114	Prba.g_01328	Prag.g_00973
OG0001115	Prba.g_01326	Prag.g_00975
OG0001116	Prba.g_01325	Prag.g_00976
OG0001117	Prba.g_01324	Prag.g_00977
OG0001118	Prba.g_01323	Prag.g_00978
OG0001119	Prba.g_01322	Prag.g_00979
OG0001120	Prba.g_01320	Prag.g_00981
OG0001121	Prba.g_00099	Prag.g_01118
OG0001121	Prba.g_01317	Prag.g_00984
OG0001122	Prba.g_01292	Prag.g_01008
OG0001123	Prba.g_01288	Prag.g_01012
OG0001124	Prba.g_01286	Prag.g_01014
OG0001125	Prba.g_01285	Prag.g_01015
OG0001126	Prba.g_01275	Prag.g_01025
OG0001127	Prba.g_01274	Prag.g_01026
OG0001128	Prba.g_01272	Prag.g_01028
OG0001129	Prba.g_01271	Prag.g_01029
OG0001130	Prba.g_01270	Prag.g_01030
OG0001131	Prba.g_01234	Prag.g_01066
OG0001132	Prba.g_01225	Prag.g_01076
OG0001133	Prba.g_00729	Prag.g_01106
OG0001134	Prba.g_00097	Prag.g_01120
OG0001135	Prba.g_00094	Prag.g_01123
OG0001136	Prba.g_00067	Prag.g_01150
OG0001137	Prba.g_00055	Prag.g_01161
OG0001138	Prba.g_00037	Prag.g_01179
OG0001139	Prba.g_00036	Prag.g_01180
