Orthogroup	Syab	Prba
OG0000587	Syab.g_01921	Prba.g_01703
OG0000588	Syab.g_01910	Prba.g_01699
OG0000589	Syab.g_01899	Prba.g_01696
OG0000590	Syab.g_01898	Prba.g_01695
OG0000591	Syab.g_01892	Prba.g_01692
OG0000592	Syab.g_01891	Prba.g_01691
OG0000593	Syab.g_01877	Prba.g_01685
OG0000594	Syab.g_01876	Prba.g_01684
OG0000595	Syab.g_01875	Prba.g_01683
OG0000596	Syab.g_01871	Prba.g_01679
OG0000597	Syab.g_01868	Prba.g_01677
OG0000598	Syab.g_01867	Prba.g_01676
OG0000599	Syab.g_01860	Prba.g_01673
OG0000600	Syab.g_01859	Prba.g_01672
OG0000601	Syab.g_01858	Prba.g_01671
OG0000602	Syab.g_01853	Prba.g_01669
OG0000603	Syab.g_01852	Prba.g_01668
OG0000604	Syab.g_01850	Prba.g_01667
OG0000605	Syab.g_01758	Prba.g_01666
OG0000606	Syab.g_01529	Prba.g_01663
OG0000607	Syab.g_01533	Prba.g_01660
OG0000608	Syab.g_01534	Prba.g_01659
OG0000609	Syab.g_01536	Prba.g_01658
OG0000610	Syab.g_01555	Prba.g_01653
OG0000611	Syab.g_01558	Prba.g_01650
OG0000612	Syab.g_01559	Prba.g_01649
OG0000613	Syab.g_00228	Prba.g_01644
OG0000614	Syab.g_01179	Prba.g_01625
OG0000615	Syab.g_01605	Prba.g_01617
OG0000616	Syab.g_02897	Prba.g_01613
OG0000617	Syab.g_01274	Prba.g_01588
OG0000618	Syab.g_01275	Prba.g_01587
OG0000619	Syab.g_01662	Prba.g_01586
OG0000620	Syab.g_01668	Prba.g_01583
OG0000621	Syab.g_01669	Prba.g_01582
OG0000622	Syab.g_01670	Prba.g_01581
OG0000623	Syab.g_01671	Prba.g_01580
OG0000624	Syab.g_01673	Prba.g_01579
OG0000625	Syab.g_01674	Prba.g_01578
OG0000626	Syab.g_01675	Prba.g_01577
OG0000627	Syab.g_01438	Prba.g_01576
OG0000628	Syab.g_01437	Prba.g_01575
OG0000629	Syab.g_01434	Prba.g_01574
OG0000630	Syab.g_01430	Prba.g_01571
OG0000631	Syab.g_01421	Prba.g_01508
OG0000632	Syab.g_01420	Prba.g_01507
OG0000633	Syab.g_01419	Prba.g_01506
OG0000634	Syab.g_01651	Prba.g_01503
OG0000635	Syab.g_01656	Prba.g_01502
OG0000636	Syab.g_01658	Prba.g_01500
OG0000637	Syab.g_01660	Prba.g_01498
OG0000638	Syab.g_01661	Prba.g_01497
OG0000639	Syab.g_01276	Prba.g_01496
OG0000640	Syab.g_01277	Prba.g_01495
OG0000641	Syab.g_01281	Prba.g_01491
OG0000642	Syab.g_01282	Prba.g_01490
OG0000643	Syab.g_01283	Prba.g_01489
OG0000644	Syab.g_01284	Prba.g_01488
OG0000645	Syab.g_01286	Prba.g_01487
OG0000646	Syab.g_01289	Prba.g_01485
OG0000647	Syab.g_01291	Prba.g_01484
OG0000648	Syab.g_01684	Prba.g_01482
OG0000649	Syab.g_01685	Prba.g_01481
OG0000650	Syab.g_01686	Prba.g_01480
OG0000651	Syab.g_01687	Prba.g_01479
OG0000652	Syab.g_01688	Prba.g_01478
OG0000653	Syab.g_01690	Prba.g_01476
OG0000654	Syab.g_01691	Prba.g_01475
OG0000655	Syab.g_01692	Prba.g_01474
OG0000656	Syab.g_01695	Prba.g_01471
OG0000657	Syab.g_01706	Prba.g_01463
OG0000658	Syab.g_01710	Prba.g_01462
OG0000659	Syab.g_01711	Prba.g_01461
OG0000660	Syab.g_01715	Prba.g_01457
OG0000661	Syab.g_01717	Prba.g_01455
OG0000662	Syab.g_01719	Prba.g_01453
OG0000663	Syab.g_01722	Prba.g_01451
OG0000664	Syab.g_01723	Prba.g_01450
OG0000665	Syab.g_01829	Prba.g_01446
OG0000666	Syab.g_01842	Prba.g_01445
OG0000667	Syab.g_01548	Prba.g_01441
OG0000668	Syab.g_01319	Prba.g_01411
OG0000669	Syab.g_01642	Prba.g_01404
OG0000670	Syab.g_02156	Prba.g_01402
OG0000671	Syab.g_01638	Prba.g_01400
OG0000672	Syab.g_01635	Prba.g_01397
OG0000673	Syab.g_01632	Prba.g_01394
OG0000674	Syab.g_01630	Prba.g_01392
OG0000675	Syab.g_01629	Prba.g_01391
OG0000676	Syab.g_01620	Prba.g_01389
OG0000677	Syab.g_01619	Prba.g_01388
OG0000678	Syab.g_01613	Prba.g_01386
OG0000679	Syab.g_01601	Prba.g_01382
OG0000680	Syab.g_01600	Prba.g_01381
OG0000681	Syab.g_01597	Prba.g_01379
OG0000682	Syab.g_01596	Prba.g_01378
OG0000683	Syab.g_01595	Prba.g_01377
OG0000684	Syab.g_01591	Prba.g_01375
OG0000685	Syab.g_01589	Prba.g_01373
OG0000686	Syab.g_01588	Prba.g_01372
OG0000687	Syab.g_01586	Prba.g_01371
OG0000688	Syab.g_01576	Prba.g_01368
OG0000689	Syab.g_01574	Prba.g_01367
OG0000690	Syab.g_01573	Prba.g_01366
OG0000691	Syab.g_01572	Prba.g_01365
OG0000692	Syab.g_01571	Prba.g_01363
OG0000693	Syab.g_01569	Prba.g_01362
OG0000694	Syab.g_01568	Prba.g_01361
OG0000695	Syab.g_01417	Prba.g_01359
OG0000696	Syab.g_01416	Prba.g_01358
OG0000697	Syab.g_01415	Prba.g_01357
OG0000698	Syab.g_01412	Prba.g_01354
OG0000699	Syab.g_01411	Prba.g_01353
OG0000700	Syab.g_01410	Prba.g_01352
OG0000701	Syab.g_01409	Prba.g_01351
OG0000702	Syab.g_01401	Prba.g_01349
OG0000703	Syab.g_01400	Prba.g_01348
OG0000704	Syab.g_01398	Prba.g_01347
OG0000705	Syab.g_01391	Prba.g_01343
OG0000706	Syab.g_01390	Prba.g_01342
OG0000707	Syab.g_01389	Prba.g_01341
OG0000708	Syab.g_01386	Prba.g_01340
OG0000709	Syab.g_01378	Prba.g_01336
OG0000710	Syab.g_01367	Prba.g_01333
OG0000711	Syab.g_01340	Prba.g_01316
OG0000712	Syab.g_01338	Prba.g_01314
OG0000713	Syab.g_01337	Prba.g_01313
OG0000714	Syab.g_01334	Prba.g_01312
OG0000715	Syab.g_01332	Prba.g_01310
OG0000716	Syab.g_01328	Prba.g_01308
OG0000717	Syab.g_01327	Prba.g_01307
OG0000718	Syab.g_01323	Prba.g_01295
OG0000719	Syab.g_01321	Prba.g_01293
OG0000720	Syab.g_01307	Prba.g_01284
OG0000721	Syab.g_01305	Prba.g_01282
OG0000722	Syab.g_01304	Prba.g_01281
OG0000723	Syab.g_01678	Prba.g_01278
OG0000724	Syab.g_01223	Prba.g_01269
OG0000725	Syab.g_01207	Prba.g_01263
OG0000726	Syab.g_01206	Prba.g_01262
OG0000727	Syab.g_01205	Prba.g_01261
OG0000728	Syab.g_01203	Prba.g_01259
OG0000729	Syab.g_00097	Prba.g_01214
OG0000730	Syab.g_00521	Prba.g_00749
OG0000731	Syab.g_00531	Prba.g_00745
OG0000732	Syab.g_00055	Prba.g_00735
OG0000733	Syab.g_02798	Prba.g_00096
OG0000734	Syab.g_02508	Prba.g_00079
OG0000735	Syab.g_00942	Prba.g_00077
OG0000736	Syab.g_00943	Prba.g_00076
OG0000737	Syab.g_00944	Prba.g_00075
OG0000738	Syab.g_00949	Prba.g_00071
OG0000739	Syab.g_00961	Prba.g_00070
OG0000740	Syab.g_00962	Prba.g_00069
OG0000741	Syab.g_00965	Prba.g_00068
OG0000742	Syab.g_00968	Prba.g_00065
OG0000743	Syab.g_00970	Prba.g_00063
OG0000744	Syab.g_00971	Prba.g_00062
OG0000745	Syab.g_00973	Prba.g_00060
OG0000746	Syab.g_00975	Prba.g_00058
OG0000747	Syab.g_00976	Prba.g_00057
OG0000748	Syab.g_00991	Prba.g_00054
OG0000749	Syab.g_00992	Prba.g_00053
OG0000750	Syab.g_00993	Prba.g_00052
OG0000751	Syab.g_01002	Prba.g_00050
OG0000752	Syab.g_01004	Prba.g_00048
OG0000753	Syab.g_01007	Prba.g_00045
OG0000754	Syab.g_01012	Prba.g_00042
OG0000755	Syab.g_01021	Prba.g_00039
OG0000756	Syab.g_01022	Prba.g_00038
OG0000757	Syab.g_01029	Prba.g_00032
OG0000758	Syab.g_01030	Prba.g_00031
OG0000759	Syab.g_01031	Prba.g_00030
OG0000760	Syab.g_01032	Prba.g_00029
OG0000761	Syab.g_01034	Prba.g_00028
OG0000762	Syab.g_01036	Prba.g_00027
OG0000763	Syab.g_01038	Prba.g_00025
OG0000764	Syab.g_01039	Prba.g_00024
OG0000765	Syab.g_01154	Prba.g_00015
OG0000766	Syab.g_01153	Prba.g_00014
OG0000767	Syab.g_01151	Prba.g_00012
OG0000768	Syab.g_01150	Prba.g_00011
OG0000769	Syab.g_01148	Prba.g_00009
OG0000770	Syab.g_01145	Prba.g_00007
OG0000771	Syab.g_01229	Prba.g_01084
OG0000772	Syab.g_00957	Prba.g_01167
OG0000773	Syab.g_00931	Prba.g_01183
OG0000774	Syab.g_00924	Prba.g_01185
OG0000775	Syab.g_00922	Prba.g_01187
OG0000776	Syab.g_00921	Prba.g_01188
OG0000777	Syab.g_00920	Prba.g_01189
OG0000778	Syab.g_00919	Prba.g_01190
OG0000779	Syab.g_00913	Prba.g_01194
OG0000780	Syab.g_00908	Prba.g_01195
OG0000781	Syab.g_00904	Prba.g_01198
OG0000782	Syab.g_00903	Prba.g_01199
OG0000783	Syab.g_00902	Prba.g_01200
OG0000784	Syab.g_00901	Prba.g_01201
OG0000785	Syab.g_00899	Prba.g_01203
OG0000786	Syab.g_00895	Prba.g_01205
OG0000787	Syab.g_00894	Prba.g_01206
OG0000788	Syab.g_01857	Prba.g_00209
OG0000789	Syab.g_01835	Prba.g_00206
OG0000790	Syab.g_02082	Prba.g_00191
OG0000791	Syab.g_02080	Prba.g_00189
OG0000792	Syab.g_02079	Prba.g_00188
OG0000793	Syab.g_02074	Prba.g_00185
OG0000794	Syab.g_02073	Prba.g_00184
OG0000795	Syab.g_02072	Prba.g_00183
OG0000796	Syab.g_02068	Prba.g_00179
OG0000797	Syab.g_02067	Prba.g_00178
OG0000799	Syab.g_00826	Prba.g_00115
OG0000800	Syab.g_00821	Prba.g_00114
OG0000801	Syab.g_00820	Prba.g_00113
OG0000802	Syab.g_00816	Prba.g_00111
OG0000803	Syab.g_00806	Prba.g_00109
OG0000804	Syab.g_00802	Prba.g_00108
OG0000805	Syab.g_00792	Prba.g_00106
OG0000806	Syab.g_00790	Prba.g_00720
OG0000807	Syab.g_00788	Prba.g_00719
OG0000808	Syab.g_00783	Prba.g_00718
OG0000809	Syab.g_00780	Prba.g_00715
OG0000810	Syab.g_00779	Prba.g_00714
OG0000811	Syab.g_00770	Prba.g_00710
OG0000812	Syab.g_00768	Prba.g_00708
OG0000813	Syab.g_00767	Prba.g_00707
OG0000814	Syab.g_00765	Prba.g_00705
OG0000815	Syab.g_00760	Prba.g_00704
OG0000816	Syab.g_00758	Prba.g_00702
OG0000817	Syab.g_00757	Prba.g_00701
OG0000818	Syab.g_00751	Prba.g_00696
OG0000819	Syab.g_00750	Prba.g_00695
OG0000820	Syab.g_00749	Prba.g_00694
OG0000821	Syab.g_00743	Prba.g_00690
OG0000822	Syab.g_00741	Prba.g_00689
OG0000823	Syab.g_00740	Prba.g_00688
OG0000824	Syab.g_00735	Prba.g_00685
OG0000825	Syab.g_00734	Prba.g_00684
OG0000826	Syab.g_00733	Prba.g_00683
OG0000827	Syab.g_00732	Prba.g_00682
OG0000828	Syab.g_00729	Prba.g_00679
OG0000829	Syab.g_00728	Prba.g_00678
OG0000830	Syab.g_00727	Prba.g_00677
OG0000831	Syab.g_00725	Prba.g_00350
OG0000832	Syab.g_02169	Prba.g_00344
OG0000833	Syab.g_02178	Prba.g_00336
OG0000834	Syab.g_02181	Prba.g_00335
OG0000835	Syab.g_02182	Prba.g_00334
OG0000836	Syab.g_02185	Prba.g_00333
OG0000837	Syab.g_02186	Prba.g_00332
OG0000838	Syab.g_02190	Prba.g_00330
OG0000839	Syab.g_02191	Prba.g_00329
OG0000840	Syab.g_02192	Prba.g_00328
OG0000841	Syab.g_02193	Prba.g_00327
OG0000842	Syab.g_02194	Prba.g_00326
OG0000843	Syab.g_02195	Prba.g_00325
OG0000844	Syab.g_02197	Prba.g_00324
OG0000845	Syab.g_02198	Prba.g_00323
OG0000846	Syab.g_02199	Prba.g_00322
OG0000847	Syab.g_02200	Prba.g_00321
OG0000848	Syab.g_02202	Prba.g_00320
OG0000849	Syab.g_02203	Prba.g_00319
OG0000850	Syab.g_02212	Prba.g_00317
OG0000851	Syab.g_02226	Prba.g_00316
OG0000852	Syab.g_02227	Prba.g_00315
OG0000853	Syab.g_02233	Prba.g_00311
OG0000854	Syab.g_02235	Prba.g_00309
OG0000855	Syab.g_02236	Prba.g_00308
OG0000856	Syab.g_01889	Prba.g_00293
OG0000857	Syab.g_01290	Prba.g_00266
OG0000858	Syab.g_02244	Prba.g_00232
OG0000859	Syab.g_02245	Prba.g_00231
OG0000860	Syab.g_02258	Prba.g_00618
OG0000861	Syab.g_02259	Prba.g_00617
OG0000862	Syab.g_02261	Prba.g_00616
OG0000863	Syab.g_02265	Prba.g_00614
OG0000864	Syab.g_02266	Prba.g_00613
OG0000865	Syab.g_02267	Prba.g_00612
OG0000866	Syab.g_02268	Prba.g_00611
OG0000867	Syab.g_02269	Prba.g_00610
OG0000868	Syab.g_02287	Prba.g_00609
OG0000869	Syab.g_02292	Prba.g_00605
OG0000870	Syab.g_02297	Prba.g_00600
OG0000871	Syab.g_02298	Prba.g_00599
OG0000872	Syab.g_02305	Prba.g_00598
OG0000873	Syab.g_02308	Prba.g_00595
OG0000874	Syab.g_02311	Prba.g_00592
OG0000875	Syab.g_02313	Prba.g_00591
OG0000876	Syab.g_02315	Prba.g_00590
OG0000877	Syab.g_02317	Prba.g_00588
OG0000878	Syab.g_02318	Prba.g_00587
OG0000879	Syab.g_02319	Prba.g_00586
OG0000880	Syab.g_02320	Prba.g_00585
OG0000881	Syab.g_02325	Prba.g_00581
OG0000882	Syab.g_02330	Prba.g_00576
OG0000883	Syab.g_02332	Prba.g_00574
OG0000884	Syab.g_02334	Prba.g_00573
OG0000885	Syab.g_02335	Prba.g_00572
OG0000886	Syab.g_02336	Prba.g_00571
OG0000887	Syab.g_02338	Prba.g_00570
OG0000888	Syab.g_02340	Prba.g_00568
OG0000889	Syab.g_02342	Prba.g_00566
OG0000890	Syab.g_02348	Prba.g_00565
OG0000891	Syab.g_02349	Prba.g_00564
OG0000892	Syab.g_02353	Prba.g_00352
OG0000893	Syab.g_00366	Prba.g_00357
OG0000894	Syab.g_00369	Prba.g_00359
OG0000895	Syab.g_00373	Prba.g_00362
OG0000896	Syab.g_00374	Prba.g_00363
OG0000897	Syab.g_00376	Prba.g_00365
OG0000898	Syab.g_00377	Prba.g_00366
OG0000899	Syab.g_00378	Prba.g_00367
OG0000900	Syab.g_00379	Prba.g_00368
OG0000901	Syab.g_00384	Prba.g_00371
OG0000902	Syab.g_00386	Prba.g_00373
OG0000903	Syab.g_00399	Prba.g_00376
OG0000904	Syab.g_00395	Prba.g_00378
OG0000905	Syab.g_00390	Prba.g_00383
OG0000906	Syab.g_00388	Prba.g_00384
OG0000907	Syab.g_00401	Prba.g_00387
OG0000908	Syab.g_00404	Prba.g_00390
OG0000909	Syab.g_00405	Prba.g_00391
OG0000910	Syab.g_00406	Prba.g_00392
OG0000911	Syab.g_00408	Prba.g_00394
OG0000912	Syab.g_00409	Prba.g_00395
OG0000913	Syab.g_00410	Prba.g_00396
OG0000914	Syab.g_00411	Prba.g_00397
OG0000915	Syab.g_00412	Prba.g_00398
OG0000916	Syab.g_00413	Prba.g_00399
OG0000917	Syab.g_00414	Prba.g_00400
OG0000918	Syab.g_00415	Prba.g_00401
OG0000919	Syab.g_00416	Prba.g_00402
OG0000920	Syab.g_00417	Prba.g_00403
OG0000921	Syab.g_00418	Prba.g_00404
OG0000922	Syab.g_00419	Prba.g_00405
OG0000923	Syab.g_00423	Prba.g_00409
OG0000924	Syab.g_00424	Prba.g_00410
OG0000925	Syab.g_00425	Prba.g_00411
OG0000926	Syab.g_00426	Prba.g_00412
OG0000927	Syab.g_00428	Prba.g_00414
OG0000928	Syab.g_00429	Prba.g_00415
OG0000929	Syab.g_00430	Prba.g_00416
OG0000930	Syab.g_00431	Prba.g_00417
OG0000931	Syab.g_00432	Prba.g_00418
OG0000932	Syab.g_00433	Prba.g_00419
OG0000933	Syab.g_00439	Prba.g_00423
OG0000934	Syab.g_00441	Prba.g_00425
OG0000935	Syab.g_00442	Prba.g_00426
OG0000936	Syab.g_00443	Prba.g_00427
OG0000937	Syab.g_00444	Prba.g_00428
OG0000938	Syab.g_00447	Prba.g_00430
OG0000939	Syab.g_00448	Prba.g_00431
OG0000940	Syab.g_00456	Prba.g_00438
OG0000941	Syab.g_00458	Prba.g_01049
OG0000942	Syab.g_00460	Prba.g_01051
OG0000943	Syab.g_00461	Prba.g_01052
OG0000944	Syab.g_00463	Prba.g_01053
OG0000945	Syab.g_00466	Prba.g_01054
OG0000946	Syab.g_00473	Prba.g_01059
OG0000947	Syab.g_00476	Prba.g_01061
OG0000948	Syab.g_00477	Prba.g_01062
OG0000949	Syab.g_00212	Prba.g_01065
OG0000950	Syab.g_00204	Prba.g_01070
OG0000951	Syab.g_00199	Prba.g_01074
OG0000952	Syab.g_00191	Prba.g_01078
OG0000953	Syab.g_00134	Prba.g_00753
OG0000954	Syab.g_00129	Prba.g_00757
OG0000955	Syab.g_00128	Prba.g_00758
OG0000956	Syab.g_00126	Prba.g_00760
OG0000957	Syab.g_00115	Prba.g_00766
OG0000958	Syab.g_00114	Prba.g_00767
OG0000959	Syab.g_00110	Prba.g_00771
OG0000960	Syab.g_00109	Prba.g_00772
OG0000961	Syab.g_00100	Prba.g_00774
OG0000962	Syab.g_00098	Prba.g_00776
OG0000963	Syab.g_00093	Prba.g_00780
OG0000964	Syab.g_00092	Prba.g_00781
OG0000965	Syab.g_00091	Prba.g_00782
OG0000966	Syab.g_00082	Prba.g_00789
OG0000967	Syab.g_00078	Prba.g_00794
OG0000968	Syab.g_00075	Prba.g_00796
OG0000969	Syab.g_00073	Prba.g_00797
OG0000970	Syab.g_00072	Prba.g_00798
OG0000971	Syab.g_00070	Prba.g_00799
OG0000972	Syab.g_00069	Prba.g_00800
OG0000973	Syab.g_00068	Prba.g_00801
OG0000974	Syab.g_00067	Prba.g_00802
OG0000975	Syab.g_00066	Prba.g_00803
OG0000976	Syab.g_00065	Prba.g_00804
OG0000977	Syab.g_00063	Prba.g_00805
OG0000978	Syab.g_00062	Prba.g_00806
OG0000979	Syab.g_00059	Prba.g_00809
OG0000980	Syab.g_00056	Prba.g_00811
OG0000981	Syab.g_00053	Prba.g_00813
OG0000982	Syab.g_02756	Prba.g_00815
OG0000983	Syab.g_02757	Prba.g_00816
OG0000984	Syab.g_02758	Prba.g_00817
OG0000985	Syab.g_02762	Prba.g_00820
OG0000986	Syab.g_02764	Prba.g_00822
OG0000987	Syab.g_02768	Prba.g_00823
OG0000988	Syab.g_02774	Prba.g_00826
OG0000989	Syab.g_02792	Prba.g_00830
OG0000990	Syab.g_02811	Prba.g_00833
OG0000991	Syab.g_02818	Prba.g_00834
OG0000992	Syab.g_02821	Prba.g_00836
OG0000993	Syab.g_02822	Prba.g_00837
OG0000994	Syab.g_02826	Prba.g_00838
OG0000995	Syab.g_02835	Prba.g_00842
OG0000996	Syab.g_02866	Prba.g_00843
OG0000997	Syab.g_02875	Prba.g_00844
OG0000998	Syab.g_02877	Prba.g_00846
OG0000999	Syab.g_02878	Prba.g_00847
OG0001000	Syab.g_02881	Prba.g_01778
OG0001001	Syab.g_02888	Prba.g_01780
OG0001002	Syab.g_02900	Prba.g_01784
OG0001003	Syab.g_02902	Prba.g_01785
OG0001004	Syab.g_02903	Prba.g_01786
OG0001005	Syab.g_02905	Prba.g_01787
OG0001006	Syab.g_02912	Prba.g_01791
OG0001007	Syab.g_02914	Prba.g_01793
OG0001008	Syab.g_00584	Prba.g_01024
OG0001009	Syab.g_00033	Prba.g_01820
OG0001010	Syab.g_00034	Prba.g_01821
OG0001011	Syab.g_00035	Prba.g_01822
OG0001012	Syab.g_02752	Prba.g_01837
OG0001013	Syab.g_02716	Prba.g_01842
OG0001014	Syab.g_02712	Prba.g_01845
OG0001015	Syab.g_02711	Prba.g_01846
OG0001016	Syab.g_02439	Prba.g_01861
OG0001017	Syab.g_02445	Prba.g_01865
OG0001018	Syab.g_02447	Prba.g_01868
OG0001019	Syab.g_02469	Prba.g_01877
OG0001020	Syab.g_02477	Prba.g_01878
OG0001021	Syab.g_02481	Prba.g_01879
OG0001022	Syab.g_02485	Prba.g_01882
OG0001023	Syab.g_02486	Prba.g_01883
OG0001024	Syab.g_02490	Prba.g_01886
OG0001025	Syab.g_02497	Prba.g_01892
OG0001026	Syab.g_02510	Prba.g_01899
OG0001027	Syab.g_02515	Prba.g_01900
OG0001028	Syab.g_02517	Prba.g_01902
OG0001029	Syab.g_02519	Prba.g_01903
OG0001030	Syab.g_02540	Prba.g_01918
OG0001031	Syab.g_02615	Prba.g_00642
OG0001032	Syab.g_02617	Prba.g_00643
OG0001033	Syab.g_02675	Prba.g_00664
OG0001034	Syab.g_02370	Prba.g_00455
OG0001035	Syab.g_00335	Prba.g_00473
OG0001036	Syab.g_00327	Prba.g_00477
OG0001037	Syab.g_00325	Prba.g_00478
OG0001038	Syab.g_00297	Prba.g_00495
OG0001039	Syab.g_00294	Prba.g_00498
OG0001040	Syab.g_00291	Prba.g_00500
OG0001041	Syab.g_00286	Prba.g_00504
OG0001042	Syab.g_00254	Prba.g_00520
OG0001043	Syab.g_00250	Prba.g_00521
OG0001044	Syab.g_00522	Prba.g_00549
OG0001045	Syab.g_00534	Prba.g_00558
OG0001046	Syab.g_01352	Prba.g_00873
OG0001047	Syab.g_00586	Prba.g_01022
OG0001048	Syab.g_00587	Prba.g_01021
OG0001049	Syab.g_00590	Prba.g_01019
OG0001050	Syab.g_00591	Prba.g_01018
OG0001051	Syab.g_00592	Prba.g_01017
OG0001052	Syab.g_00693	Prba.g_00990
OG0001053	Syab.g_02099	Prba.g_00978
OG0001054	Syab.g_02118	Prba.g_00963
OG0001055	Syab.g_02139	Prba.g_00944
OG0001056	Syab.g_02036	Prba.g_00925
OG0001057	Syab.g_00882	Prba.g_01774
OG0001058	Syab.g_02014	Prba.g_01766
OG0001059	Syab.g_02010	Prba.g_01762
OG0001060	Syab.g_02003	Prba.g_01755
OG0001061	Syab.g_01985	Prba.g_01742
OG0001062	Syab.g_01983	Prba.g_01740
OG0001063	Syab.g_01979	Prba.g_01738
OG0001064	Syab.g_01978	Prba.g_01737
OG0001065	Syab.g_01976	Prba.g_01736
OG0001066	Syab.g_01975	Prba.g_01735
OG0001067	Syab.g_01974	Prba.g_01734
OG0001068	Syab.g_01973	Prba.g_01733
OG0001069	Syab.g_01972	Prba.g_01732
OG0001070	Syab.g_01968	Prba.g_01729
OG0001071	Syab.g_01967	Prba.g_01728
OG0001072	Syab.g_01962	Prba.g_01727
OG0001073	Syab.g_01947	Prba.g_01713
OG0001074	Syab.g_01815	Prba.g_01702
OG0001075	Syab.g_01919	Prba.g_01701
OG0001076	Syab.g_01897	Prba.g_01693
OG0001077	Syab.g_01887	Prba.g_01689
OG0001079	Syab.g_01856	Prba.g_01670
OG0001080	Syab.g_01756	Prba.g_01664
OG0001081	Syab.g_01530	Prba.g_01662
OG0001082	Syab.g_01531	Prba.g_01661
OG0001083	Syab.g_01540	Prba.g_01656
OG0001084	Syab.g_01543	Prba.g_01655
OG0001085	Syab.g_01563	Prba.g_01647
OG0001086	Syab.g_01565	Prba.g_01646
OG0001087	Syab.g_01167	Prba.g_01629
OG0001088	Syab.g_01170	Prba.g_01628
OG0001089	Syab.g_01198	Prba.g_01620
OG0001090	Syab.g_01267	Prba.g_01593
OG0001091	Syab.g_01270	Prba.g_01591
OG0001092	Syab.g_01272	Prba.g_01590
OG0001093	Syab.g_01664	Prba.g_01585
OG0001094	Syab.g_01567	Prba.g_01505
OG0001095	Syab.g_01287	Prba.g_01486
OG0001096	Syab.g_01693	Prba.g_01473
OG0001097	Syab.g_01718	Prba.g_01454
OG0001098	Syab.g_01497	Prba.g_01439
OG0001099	Syab.g_02518	Prba.g_01407
OG0001100	Syab.g_01640	Prba.g_01403
OG0001101	Syab.g_01639	Prba.g_01401
OG0001102	Syab.g_01636	Prba.g_01398
OG0001103	Syab.g_01634	Prba.g_01396
OG0001104	Syab.g_01590	Prba.g_01374
OG0001105	Syab.g_01585	Prba.g_01370
OG0001106	Syab.g_01397	Prba.g_01346
OG0001107	Syab.g_01385	Prba.g_01339
OG0001108	Syab.g_01377	Prba.g_01335
OG0001109	Syab.g_01368	Prba.g_01334
OG0001110	Syab.g_01366	Prba.g_01332
OG0001111	Syab.g_01364	Prba.g_01331
OG0001112	Syab.g_01362	Prba.g_01330
OG0001113	Syab.g_01593	Prba.g_01329
OG0001114	Syab.g_01361	Prba.g_01328
OG0001115	Syab.g_01357	Prba.g_01326
OG0001116	Syab.g_01355	Prba.g_01325
OG0001117	Syab.g_01354	Prba.g_01324
OG0001118	Syab.g_01353	Prba.g_01323
OG0001119	Syab.g_01351	Prba.g_01322
OG0001120	Syab.g_01347	Prba.g_01320
OG0001121	Syab.g_02159	Prba.g_00099, Prba.g_01317
OG0001122	Syab.g_01320	Prba.g_01292
OG0001123	Syab.g_01312	Prba.g_01288
OG0001124	Syab.g_01310	Prba.g_01286
OG0001125	Syab.g_01308	Prba.g_01285
OG0001126	Syab.g_01231	Prba.g_01275
OG0001127	Syab.g_01230	Prba.g_01274
OG0001128	Syab.g_01227	Prba.g_01272
OG0001129	Syab.g_01225	Prba.g_01271
OG0001130	Syab.g_01224	Prba.g_01270
OG0001131	Syab.g_01609	Prba.g_01234
OG0001132	Syab.g_01790	Prba.g_01225
OG0001133	Syab.g_01895	Prba.g_00729
OG0001134	Syab.g_01748	Prba.g_00097
OG0001136	Syab.g_00966	Prba.g_00067
OG0001137	Syab.g_00990	Prba.g_00055
OG0001138	Syab.g_01023	Prba.g_00037
OG0001139	Syab.g_01025	Prba.g_00036
OG0001140	Syab.g_01026	Prba.g_00035
OG0001141	Syab.g_01027	Prba.g_00034
OG0001142	Syab.g_01028	Prba.g_00033
OG0001143	Syab.g_01037	Prba.g_00026
OG0001144	Syab.g_01052	Prba.g_00021
OG0001145	Syab.g_00928	Prba.g_01184
OG0001146	Syab.g_00907	Prba.g_01196
OG0001147	Syab.g_00716	Prba.g_00210
OG0001148	Syab.g_02085	Prba.g_00194
OG0001149	Syab.g_02084	Prba.g_00193
OG0001150	Syab.g_02083	Prba.g_00192
OG0001151	Syab.g_02070	Prba.g_00181
OG0001152	Syab.g_02069	Prba.g_00180
OG0001153	Syab.g_00731	Prba.g_00681
OG0001154	Syab.g_00730	Prba.g_00680
OG0001155	Syab.g_02171	Prba.g_00343
OG0001156	Syab.g_02174	Prba.g_00340
OG0001157	Syab.g_02175	Prba.g_00339
OG0001158	Syab.g_02176	Prba.g_00338
OG0001159	Syab.g_02177	Prba.g_00337
OG0001160	Syab.g_02231	Prba.g_00313
OG0001161	Syab.g_02797	Prba.g_00300
OG0001162	Syab.g_00893	Prba.g_00289
OG0001163	Syab.g_02241	Prba.g_00234
OG0001164	Syab.g_02247	Prba.g_00230
OG0001165	Syab.g_02252	Prba.g_00227
OG0001166	Syab.g_02296	Prba.g_00601
OG0001167	Syab.g_02322	Prba.g_00584
OG0001168	Syab.g_02324	Prba.g_00582
OG0001169	Syab.g_02326	Prba.g_00580
OG0001170	Syab.g_02328	Prba.g_00578
OG0001171	Syab.g_02339	Prba.g_00569
