Orthogroup	Syab	Syag
OG0000559	Syab.g_02012	Syag.g_00273
OG0000560	Syab.g_02009	Syag.g_00276
OG0000561	Syab.g_02008	Syag.g_00277
OG0000562	Syab.g_02007	Syag.g_00278
OG0000563	Syab.g_02006	Syag.g_00279
OG0000564	Syab.g_02005	Syag.g_00280
OG0000565	Syab.g_02001	Syag.g_00284
OG0000566	Syab.g_01997	Syag.g_00288
OG0000567	Syab.g_01993	Syag.g_00292
OG0000568	Syab.g_01991	Syag.g_00295
OG0000569	Syab.g_01990	Syag.g_00296
OG0000570	Syab.g_01989	Syag.g_00297
OG0000571	Syab.g_01986	Syag.g_00301
OG0000572	Syab.g_01969	Syag.g_00320
OG0000573	Syab.g_01960	Syag.g_00329
OG0000574	Syab.g_01959	Syag.g_00330
OG0000575	Syab.g_01954	Syag.g_00335
OG0000576	Syab.g_01952	Syag.g_00337
OG0000577	Syab.g_01951	Syag.g_00338
OG0000578	Syab.g_01950	Syag.g_00339
OG0000579	Syab.g_01949	Syag.g_00340
OG0000580	Syab.g_01948	Syag.g_00341
OG0000581	Syab.g_01934	Syag.g_00348
OG0000582	Syab.g_01929	Syag.g_00353
OG0000583	Syab.g_01928	Syag.g_00354
OG0000584	Syab.g_01927	Syag.g_00355
OG0000585	Syab.g_01924	Syag.g_00357
OG0000586	Syab.g_01923	Syag.g_00358
OG0000587	Syab.g_01921	Syag.g_00360
OG0000588	Syab.g_01910	Syag.g_00371
OG0000589	Syab.g_01899	Syag.g_00375
OG0000590	Syab.g_01898	Syag.g_00376
OG0000591	Syab.g_01892	Syag.g_00383
OG0000592	Syab.g_01891	Syag.g_00384
OG0000593	Syab.g_01877	Syag.g_00406
OG0000594	Syab.g_01876	Syag.g_00407
OG0000595	Syab.g_01875	Syag.g_00408
OG0000596	Syab.g_01871	Syag.g_00413
OG0000597	Syab.g_01868	Syag.g_00416
OG0000598	Syab.g_01867	Syag.g_00417
OG0000599	Syab.g_01860	Syag.g_00424
OG0000600	Syab.g_01859	Syag.g_00425
OG0000601	Syab.g_01858	Syag.g_00426
OG0000602	Syab.g_01853	Syag.g_00431
OG0000603	Syab.g_01852	Syag.g_00432
OG0000604	Syab.g_01850	Syag.g_00434
OG0000605	Syab.g_01758	Syag.g_00522
OG0000606	Syab.g_01529	Syag.g_00550
OG0000607	Syab.g_01533	Syag.g_00553
OG0000608	Syab.g_01534	Syag.g_00554
OG0000609	Syab.g_01536	Syag.g_00556
OG0000610	Syab.g_01555	Syag.g_00580
OG0000611	Syab.g_01558	Syag.g_00583
OG0000612	Syab.g_01559	Syag.g_00584
OG0000613	Syab.g_00228	Syag.g_02533
OG0000614	Syab.g_01179	Syag.g_01004
OG0000615	Syab.g_01605	Syag.g_00630
OG0000616	Syab.g_02897	Syag.g_02255
OG0000617	Syab.g_01274	Syag.g_00915
OG0000618	Syab.g_01275	Syag.g_00914
OG0000619	Syab.g_01662	Syag.g_00913
OG0000620	Syab.g_01668	Syag.g_00906
OG0000621	Syab.g_01669	Syag.g_00905
OG0000622	Syab.g_01670	Syag.g_00904
OG0000623	Syab.g_01671	Syag.g_00903
OG0000624	Syab.g_01673	Syag.g_00901
OG0000625	Syab.g_01674	Syag.g_00900
OG0000626	Syab.g_01675	Syag.g_00899
OG0000627	Syab.g_01438	Syag.g_00756
OG0000628	Syab.g_01437	Syag.g_00757
OG0000629	Syab.g_01434	Syag.g_00761
OG0000630	Syab.g_01430	Syag.g_00765
OG0000631	Syab.g_01421	Syag.g_00772
OG0000632	Syab.g_01420	Syag.g_00773
OG0000633	Syab.g_01419	Syag.g_00774
OG0000634	Syab.g_01651	Syag.g_00663
OG0000635	Syab.g_01656	Syag.g_00664
OG0000636	Syab.g_01658	Syag.g_00666
OG0000637	Syab.g_01660	Syag.g_00668
OG0000638	Syab.g_01661	Syag.g_00669
OG0000639	Syab.g_01276	Syag.g_00670
OG0000640	Syab.g_01277	Syag.g_00671
OG0000641	Syab.g_01281	Syag.g_00675
OG0000642	Syab.g_01282	Syag.g_00676
OG0000643	Syab.g_01283	Syag.g_00677
OG0000644	Syab.g_01284	Syag.g_00678
OG0000645	Syab.g_01286	Syag.g_00680
OG0000646	Syab.g_01289	Syag.g_00683
OG0000647	Syab.g_01291	Syag.g_00685
OG0000648	Syab.g_01684	Syag.g_00694
OG0000649	Syab.g_01685	Syag.g_00695
OG0000650	Syab.g_01686	Syag.g_00696
OG0000651	Syab.g_01687	Syag.g_00697
OG0000652	Syab.g_01688	Syag.g_00698
OG0000653	Syab.g_01690	Syag.g_00700
OG0000654	Syab.g_01691	Syag.g_00701
OG0000655	Syab.g_01692	Syag.g_00702
OG0000656	Syab.g_01695	Syag.g_00705
OG0000657	Syab.g_01706	Syag.g_00719
OG0000658	Syab.g_01710	Syag.g_00721
OG0000659	Syab.g_01711	Syag.g_00722
OG0000660	Syab.g_01715	Syag.g_00726
OG0000661	Syab.g_01717	Syag.g_00728
OG0000662	Syab.g_01719	Syag.g_00730
OG0000663	Syab.g_01722	Syag.g_00733
OG0000664	Syab.g_01723	Syag.g_00734
OG0000665	Syab.g_01829	Syag.g_00456
OG0000666	Syab.g_01842	Syag.g_00445
OG0000667	Syab.g_01548	Syag.g_00574
OG0000668	Syab.g_01319	Syag.g_00868
OG0000669	Syab.g_01642	Syag.g_00600
OG0000670	Syab.g_02156	Syag.g_00399
OG0000671	Syab.g_01638	Syag.g_00604
OG0000672	Syab.g_01635	Syag.g_00607
OG0000673	Syab.g_01632	Syag.g_00610
OG0000674	Syab.g_01630	Syag.g_00612
OG0000675	Syab.g_01629	Syag.g_00613
OG0000676	Syab.g_01620	Syag.g_00615
OG0000677	Syab.g_01619	Syag.g_00616
OG0000678	Syab.g_01613	Syag.g_00622
OG0000679	Syab.g_01601	Syag.g_00633
OG0000680	Syab.g_01600	Syag.g_00634
OG0000681	Syab.g_01597	Syag.g_00637
OG0000682	Syab.g_01596	Syag.g_00638
OG0000683	Syab.g_01595	Syag.g_00639
OG0000684	Syab.g_01591	Syag.g_00641
OG0000685	Syab.g_01589	Syag.g_00643
OG0000686	Syab.g_01588	Syag.g_00644
OG0000687	Syab.g_01586	Syag.g_00645
OG0000688	Syab.g_01576	Syag.g_00651
OG0000689	Syab.g_01574	Syag.g_00653
OG0000690	Syab.g_01573	Syag.g_00654
OG0000691	Syab.g_01572	Syag.g_00655
OG0000692	Syab.g_01571	Syag.g_00656
OG0000693	Syab.g_01569	Syag.g_00658
OG0000694	Syab.g_01568	Syag.g_00659
OG0000695	Syab.g_01417	Syag.g_00776
OG0000696	Syab.g_01416	Syag.g_00777
OG0000697	Syab.g_01415	Syag.g_00778
OG0000698	Syab.g_01412	Syag.g_00781
OG0000699	Syab.g_01411	Syag.g_00782
OG0000700	Syab.g_01410	Syag.g_00783
OG0000701	Syab.g_01409	Syag.g_00784
OG0000702	Syab.g_01401	Syag.g_00792
OG0000703	Syab.g_01400	Syag.g_00793
OG0000704	Syab.g_01398	Syag.g_00795
OG0000705	Syab.g_01391	Syag.g_00802
OG0000706	Syab.g_01390	Syag.g_00803
OG0000707	Syab.g_01389	Syag.g_00804
OG0000708	Syab.g_01386	Syag.g_00807
OG0000709	Syab.g_01378	Syag.g_00816
OG0000710	Syab.g_01367	Syag.g_00820
OG0000711	Syab.g_01340	Syag.g_00848
OG0000712	Syab.g_01338	Syag.g_00850
OG0000713	Syab.g_01337	Syag.g_00851
OG0000714	Syab.g_01334	Syag.g_00853
OG0000715	Syab.g_01332	Syag.g_00855
OG0000716	Syab.g_01328	Syag.g_00859
OG0000717	Syab.g_01327	Syag.g_00860
OG0000718	Syab.g_01323	Syag.g_00864
OG0000719	Syab.g_01321	Syag.g_00866
OG0000720	Syab.g_01307	Syag.g_00880
OG0000721	Syab.g_01305	Syag.g_00882
OG0000722	Syab.g_01304	Syag.g_00883
OG0000723	Syab.g_01678	Syag.g_00897
OG0000724	Syab.g_01223	Syag.g_00967
OG0000725	Syab.g_01207	Syag.g_00978
OG0000726	Syab.g_01206	Syag.g_00979
OG0000727	Syab.g_01205	Syag.g_00980
OG0000728	Syab.g_01203	Syag.g_00982
OG0000729	Syab.g_00097	Syag.g_02376
OG0000730	Syab.g_00521	Syag.g_02840
OG0000731	Syab.g_00531	Syag.g_02853
OG0000732	Syab.g_00055	Syag.g_02331
OG0000733	Syab.g_02798	Syag.g_00145
OG0000734	Syab.g_02508	Syag.g_01892
OG0000735	Syab.g_00942	Syag.g_01159
OG0000736	Syab.g_00943	Syag.g_01158
OG0000737	Syab.g_00944	Syag.g_01157
OG0000738	Syab.g_00949	Syag.g_01152
OG0000739	Syab.g_00961	Syag.g_01149
OG0000740	Syab.g_00962	Syag.g_01148
OG0000741	Syab.g_00965	Syag.g_01145
OG0000742	Syab.g_00968	Syag.g_01142
OG0000743	Syab.g_00970	Syag.g_01140
OG0000744	Syab.g_00971	Syag.g_01139
OG0000745	Syab.g_00973	Syag.g_01137
OG0000746	Syab.g_00975	Syag.g_01135
OG0000747	Syab.g_00976	Syag.g_01134
OG0000748	Syab.g_00991	Syag.g_01122
OG0000749	Syab.g_00992	Syag.g_01121
OG0000750	Syab.g_00993	Syag.g_01120
OG0000751	Syab.g_01002	Syag.g_01114
OG0000752	Syab.g_01004	Syag.g_01112
OG0000753	Syab.g_01007	Syag.g_01109
OG0000754	Syab.g_01012	Syag.g_01103
OG0000755	Syab.g_01021	Syag.g_01092
OG0000756	Syab.g_01022	Syag.g_01091
OG0000757	Syab.g_01029	Syag.g_01084
OG0000758	Syab.g_01030	Syag.g_01083
OG0000759	Syab.g_01031	Syag.g_01082
OG0000760	Syab.g_01032	Syag.g_01081
OG0000761	Syab.g_01034	Syag.g_01080
OG0000762	Syab.g_01036	Syag.g_01078
OG0000763	Syab.g_01038	Syag.g_01076
OG0000764	Syab.g_01039	Syag.g_01075
OG0000765	Syab.g_01154	Syag.g_01056
OG0000766	Syab.g_01153	Syag.g_01055
OG0000767	Syab.g_01151	Syag.g_01053
OG0000768	Syab.g_01150	Syag.g_01052
OG0000769	Syab.g_01148	Syag.g_01047
OG0000770	Syab.g_01145	Syag.g_01043
OG0000771	Syab.g_01229	Syag.g_00959
OG0000772	Syab.g_00957	Syag.g_02043
OG0000773	Syab.g_00931	Syag.g_01168
OG0000774	Syab.g_00924	Syag.g_01182
OG0000775	Syab.g_00922	Syag.g_01185
OG0000776	Syab.g_00921	Syag.g_01186
OG0000777	Syab.g_00920	Syag.g_01187
OG0000778	Syab.g_00919	Syag.g_01188
OG0000779	Syab.g_00913	Syag.g_01194
OG0000780	Syab.g_00908	Syag.g_01217
OG0000781	Syab.g_00904	Syag.g_01221
OG0000782	Syab.g_00903	Syag.g_01222
OG0000783	Syab.g_00902	Syag.g_01223
OG0000784	Syab.g_00901	Syag.g_01224
OG0000785	Syab.g_00899	Syag.g_01226
OG0000786	Syab.g_00895	Syag.g_01235
OG0000787	Syab.g_00894	Syag.g_01236
OG0000788	Syab.g_01857	Syag.g_00427
OG0000789	Syab.g_01835	Syag.g_00453
OG0000790	Syab.g_02082	Syag.g_01542
OG0000791	Syab.g_02080	Syag.g_01544
OG0000792	Syab.g_02079	Syag.g_01545
OG0000793	Syab.g_02074	Syag.g_01550
OG0000794	Syab.g_02073	Syag.g_01551
OG0000795	Syab.g_02072	Syag.g_01552
OG0000796	Syab.g_02068	Syag.g_01556
OG0000797	Syab.g_02067	Syag.g_01557
OG0000798	Syab.g_00298	Syag.g_02601
OG0000799	Syab.g_00826	Syag.g_01278
OG0000800	Syab.g_00821	Syag.g_01280
OG0000801	Syab.g_00820	Syag.g_01285
OG0000802	Syab.g_00816	Syag.g_01293
OG0000803	Syab.g_00806	Syag.g_01321
OG0000804	Syab.g_00802	Syag.g_01438
OG0000805	Syab.g_00792	Syag.g_01433
OG0000806	Syab.g_00790	Syag.g_01429
OG0000807	Syab.g_00788	Syag.g_01428
OG0000808	Syab.g_00783	Syag.g_01427
OG0000809	Syab.g_00780	Syag.g_01423
OG0000810	Syab.g_00779	Syag.g_01422
OG0000811	Syab.g_00770	Syag.g_01413
OG0000812	Syab.g_00768	Syag.g_01411
OG0000813	Syab.g_00767	Syag.g_01410
OG0000814	Syab.g_00765	Syag.g_01408
OG0000815	Syab.g_00760	Syag.g_01407
OG0000816	Syab.g_00758	Syag.g_01405
OG0000817	Syab.g_00757	Syag.g_01404
OG0000818	Syab.g_00751	Syag.g_01400
OG0000819	Syab.g_00750	Syag.g_01399
OG0000820	Syab.g_00749	Syag.g_01398
OG0000821	Syab.g_00743	Syag.g_01388
OG0000822	Syab.g_00741	Syag.g_01386
OG0000823	Syab.g_00740	Syag.g_01385
OG0000824	Syab.g_00735	Syag.g_01379
OG0000825	Syab.g_00734	Syag.g_01378
OG0000826	Syab.g_00733	Syag.g_01377
OG0000827	Syab.g_00732	Syag.g_01376
OG0000828	Syab.g_00729	Syag.g_01373
OG0000829	Syab.g_00728	Syag.g_01372
OG0000830	Syab.g_00727	Syag.g_01371
OG0000831	Syab.g_00725	Syag.g_01367
OG0000832	Syab.g_02169	Syag.g_01614
OG0000833	Syab.g_02178	Syag.g_01628
OG0000834	Syab.g_02181	Syag.g_01632
OG0000835	Syab.g_02182	Syag.g_01633
OG0000836	Syab.g_02185	Syag.g_01637
OG0000837	Syab.g_02186	Syag.g_01638
OG0000838	Syab.g_02190	Syag.g_01642
OG0000839	Syab.g_02191	Syag.g_01643
OG0000840	Syab.g_02192	Syag.g_01644
OG0000841	Syab.g_02193	Syag.g_01645
OG0000842	Syab.g_02194	Syag.g_01646
OG0000843	Syab.g_02195	Syag.g_01647
OG0000844	Syab.g_02197	Syag.g_01649
OG0000845	Syab.g_02198	Syag.g_01650
OG0000846	Syab.g_02199	Syag.g_01651
OG0000847	Syab.g_02200	Syag.g_01652
OG0000848	Syab.g_02202	Syag.g_01654
OG0000849	Syab.g_02203	Syag.g_01655
OG0000850	Syab.g_02212	Syag.g_01657
OG0000851	Syab.g_02226	Syag.g_01663
OG0000852	Syab.g_02227	Syag.g_01664
OG0000853	Syab.g_02233	Syag.g_01668
OG0000854	Syab.g_02235	Syag.g_01670
OG0000855	Syab.g_02236	Syag.g_01671
OG0000856	Syab.g_01889	Syag.g_00386
OG0000857	Syab.g_01290	Syag.g_00684
OG0000858	Syab.g_02244	Syag.g_01677
OG0000859	Syab.g_02245	Syag.g_01678
OG0000860	Syab.g_02258	Syag.g_01689
OG0000861	Syab.g_02259	Syag.g_01690
OG0000862	Syab.g_02261	Syag.g_01693
OG0000863	Syab.g_02265	Syag.g_01695
OG0000864	Syab.g_02266	Syag.g_01696
OG0000865	Syab.g_02267	Syag.g_01697
OG0000866	Syab.g_02268	Syag.g_01698
OG0000867	Syab.g_02269	Syag.g_01699
OG0000868	Syab.g_02287	Syag.g_01707
OG0000869	Syab.g_02292	Syag.g_01711
OG0000870	Syab.g_02297	Syag.g_01716
OG0000871	Syab.g_02298	Syag.g_01717
OG0000872	Syab.g_02305	Syag.g_01723
OG0000873	Syab.g_02308	Syag.g_01726
OG0000874	Syab.g_02311	Syag.g_01729
OG0000875	Syab.g_02313	Syag.g_01731
OG0000876	Syab.g_02315	Syag.g_01732
OG0000877	Syab.g_02317	Syag.g_01734
OG0000878	Syab.g_02318	Syag.g_01735
OG0000879	Syab.g_02319	Syag.g_02356
OG0000880	Syab.g_02320	Syag.g_01736
OG0000881	Syab.g_02325	Syag.g_01741
OG0000882	Syab.g_02330	Syag.g_01746
OG0000883	Syab.g_02332	Syag.g_01749
OG0000884	Syab.g_02334	Syag.g_01751
OG0000885	Syab.g_02335	Syag.g_01752
OG0000886	Syab.g_02336	Syag.g_01753
OG0000887	Syab.g_02338	Syag.g_01754
OG0000888	Syab.g_02340	Syag.g_01756
OG0000889	Syab.g_02342	Syag.g_01758
OG0000890	Syab.g_02348	Syag.g_01761
OG0000891	Syab.g_02349	Syag.g_01762
OG0000892	Syab.g_02353	Syag.g_01765
OG0000893	Syab.g_00366	Syag.g_02688
OG0000894	Syab.g_00369	Syag.g_02691
OG0000895	Syab.g_00373	Syag.g_02695
OG0000896	Syab.g_00374	Syag.g_02696
OG0000897	Syab.g_00376	Syag.g_02699
OG0000898	Syab.g_00377	Syag.g_02700
OG0000899	Syab.g_00378	Syag.g_02701
OG0000900	Syab.g_00379	Syag.g_02702
OG0000901	Syab.g_00384	Syag.g_02707
OG0000902	Syab.g_00386	Syag.g_02709
OG0000903	Syab.g_00399	Syag.g_02724
OG0000904	Syab.g_00395	Syag.g_02718
OG0000905	Syab.g_00390	Syag.g_02714
OG0000906	Syab.g_00388	Syag.g_02711
OG0000907	Syab.g_00401	Syag.g_02727
OG0000908	Syab.g_00404	Syag.g_02730
OG0000909	Syab.g_00405	Syag.g_02731
OG0000910	Syab.g_00406	Syag.g_02732
OG0000911	Syab.g_00408	Syag.g_02734
OG0000912	Syab.g_00409	Syag.g_02735
OG0000913	Syab.g_00410	Syag.g_02736
OG0000914	Syab.g_00411	Syag.g_02737
OG0000915	Syab.g_00412	Syag.g_02739
OG0000916	Syab.g_00413	Syag.g_02740
OG0000917	Syab.g_00414	Syag.g_02741
OG0000918	Syab.g_00415	Syag.g_02742
OG0000919	Syab.g_00416	Syag.g_02743
OG0000920	Syab.g_00417	Syag.g_02744
OG0000921	Syab.g_00418	Syag.g_02745
OG0000922	Syab.g_00419	Syag.g_02746
OG0000923	Syab.g_00423	Syag.g_02750
OG0000924	Syab.g_00424	Syag.g_02751
OG0000925	Syab.g_00425	Syag.g_02752
OG0000926	Syab.g_00426	Syag.g_02753
OG0000927	Syab.g_00428	Syag.g_02755
OG0000928	Syab.g_00429	Syag.g_02756
OG0000929	Syab.g_00430	Syag.g_02757
OG0000930	Syab.g_00431	Syag.g_02758
OG0000931	Syab.g_00432	Syag.g_02759
OG0000932	Syab.g_00433	Syag.g_02760
OG0000933	Syab.g_00439	Syag.g_02766
OG0000934	Syab.g_00441	Syag.g_02768
OG0000935	Syab.g_00442	Syag.g_02769
OG0000936	Syab.g_00443	Syag.g_02770
OG0000937	Syab.g_00444	Syag.g_02771
OG0000938	Syab.g_00447	Syag.g_02774
OG0000939	Syab.g_00448	Syag.g_02775
OG0000940	Syab.g_00456	Syag.g_02783
OG0000941	Syab.g_00458	Syag.g_02785
OG0000942	Syab.g_00460	Syag.g_02787
OG0000943	Syab.g_00461	Syag.g_02788
OG0000944	Syab.g_00463	Syag.g_02790
OG0000945	Syab.g_00466	Syag.g_02792
OG0000946	Syab.g_00473	Syag.g_02797
OG0000947	Syab.g_00476	Syag.g_02801
OG0000948	Syab.g_00477	Syag.g_02802
OG0000949	Syab.g_00212	Syag.g_02449
OG0000950	Syab.g_00204	Syag.g_02436
OG0000951	Syab.g_00199	Syag.g_02431
OG0000952	Syab.g_00191	Syag.g_02423
OG0000953	Syab.g_00134	Syag.g_02415
OG0000954	Syab.g_00129	Syag.g_02409
OG0000955	Syab.g_00128	Syag.g_02408
OG0000956	Syab.g_00126	Syag.g_02406
OG0000957	Syab.g_00115	Syag.g_02395
OG0000958	Syab.g_00114	Syag.g_02394
OG0000959	Syab.g_00110	Syag.g_02389
OG0000960	Syab.g_00109	Syag.g_02388
OG0000961	Syab.g_00100	Syag.g_02379
OG0000962	Syab.g_00098	Syag.g_02377
OG0000963	Syab.g_00093	Syag.g_02372
OG0000964	Syab.g_00092	Syag.g_02371
OG0000965	Syab.g_00091	Syag.g_02370
OG0000966	Syab.g_00082	Syag.g_02362
OG0000967	Syab.g_00078	Syag.g_02358
OG0000968	Syab.g_00075	Syag.g_02355
OG0000969	Syab.g_00073	Syag.g_02354
OG0000970	Syab.g_00072	Syag.g_02353
OG0000971	Syab.g_00070	Syag.g_02348
OG0000972	Syab.g_00069	Syag.g_02347
OG0000973	Syab.g_00068	Syag.g_02346
OG0000974	Syab.g_00067	Syag.g_02345
OG0000975	Syab.g_00066	Syag.g_02344
OG0000976	Syab.g_00065	Syag.g_02343
OG0000977	Syab.g_00063	Syag.g_02340
OG0000978	Syab.g_00062	Syag.g_02338
OG0000979	Syab.g_00059	Syag.g_02335
OG0000980	Syab.g_00056	Syag.g_02332
OG0000981	Syab.g_00053	Syag.g_02329
OG0000982	Syab.g_02756	Syag.g_02127
OG0000983	Syab.g_02757	Syag.g_02128
OG0000984	Syab.g_02758	Syag.g_02129
OG0000985	Syab.g_02762	Syag.g_02133
OG0000986	Syab.g_02764	Syag.g_02138
OG0000987	Syab.g_02768	Syag.g_02140
OG0000988	Syab.g_02774	Syag.g_02145
OG0000989	Syab.g_02792	Syag.g_02156
OG0000990	Syab.g_02811	Syag.g_02169
OG0000991	Syab.g_02818	Syag.g_02174
OG0000992	Syab.g_02821	Syag.g_02177
OG0000993	Syab.g_02822	Syag.g_02178
OG0000994	Syab.g_02826	Syag.g_02181
OG0000995	Syab.g_02835	Syag.g_02187
OG0000996	Syab.g_02866	Syag.g_02229
OG0000997	Syab.g_02875	Syag.g_02239
OG0000998	Syab.g_02877	Syag.g_02241
OG0000999	Syab.g_02878	Syag.g_02242
OG0001000	Syab.g_02881	Syag.g_02246
OG0001001	Syab.g_02888	Syag.g_02251
OG0001002	Syab.g_02900	Syag.g_02258
OG0001003	Syab.g_02902	Syag.g_02260
OG0001004	Syab.g_02903	Syag.g_02261
OG0001005	Syab.g_02905	Syag.g_02263
OG0001006	Syab.g_02912	Syag.g_02270
OG0001007	Syab.g_02914	Syag.g_02272
OG0001008	Syab.g_00584	Syag.g_00034
OG0001009	Syab.g_00033	Syag.g_02304
OG0001010	Syab.g_00034	Syag.g_02305
OG0001011	Syab.g_00035	Syag.g_02307
OG0001012	Syab.g_02752	Syag.g_02123
OG0001013	Syab.g_02716	Syag.g_02098
OG0001014	Syab.g_02712	Syag.g_02084
OG0001015	Syab.g_02711	Syag.g_02083
OG0001016	Syab.g_02439	Syag.g_01824
OG0001017	Syab.g_02445	Syag.g_01830
OG0001018	Syab.g_02447	Syag.g_01832
OG0001019	Syab.g_02469	Syag.g_01854
OG0001020	Syab.g_02477	Syag.g_01861
OG0001021	Syab.g_02481	Syag.g_01865
OG0001022	Syab.g_02485	Syag.g_01870
OG0001023	Syab.g_02486	Syag.g_01871
OG0001024	Syab.g_02490	Syag.g_01875
OG0001025	Syab.g_02497	Syag.g_01882
OG0001026	Syab.g_02510	Syag.g_01894
OG0001027	Syab.g_02515	Syag.g_01902
OG0001028	Syab.g_02517	Syag.g_01904
OG0001029	Syab.g_02519	Syag.g_01906
OG0001030	Syab.g_02540	Syag.g_01927
OG0001031	Syab.g_02615	Syag.g_02000
OG0001032	Syab.g_02617	Syag.g_02005
OG0001033	Syab.g_02675	Syag.g_02048
OG0001034	Syab.g_02370	Syag.g_01784
OG0001035	Syab.g_00335	Syag.g_02635
OG0001036	Syab.g_00327	Syag.g_02630
OG0001037	Syab.g_00325	Syag.g_02628
OG0001038	Syab.g_00297	Syag.g_02600
OG0001039	Syab.g_00294	Syag.g_02597
OG0001040	Syab.g_00291	Syag.g_02594
OG0001041	Syab.g_00286	Syag.g_02589
OG0001042	Syab.g_00254	Syag.g_02564
OG0001043	Syab.g_00250	Syag.g_02560
OG0001044	Syab.g_00522	Syag.g_02842
OG0001045	Syab.g_00534	Syag.g_02856
OG0001046	Syab.g_01352	Syag.g_00836
OG0001047	Syab.g_00586	Syag.g_00036
OG0001048	Syab.g_00587	Syag.g_00037
OG0001049	Syab.g_00590	Syag.g_00040
OG0001050	Syab.g_00591	Syag.g_00041
OG0001051	Syab.g_00592	Syag.g_00042
OG0001052	Syab.g_00693	Syag.g_01352
OG0001053	Syab.g_02099	Syag.g_01525
OG0001054	Syab.g_02118	Syag.g_01506
OG0001055	Syab.g_02139	Syag.g_01485
OG0001056	Syab.g_02036	Syag.g_01449
OG0001057	Syab.g_00882	Syag.g_01241
OG0001058	Syab.g_02014	Syag.g_00271
OG0001059	Syab.g_02010	Syag.g_00275
OG0001060	Syab.g_02003	Syag.g_00282
OG0001061	Syab.g_01985	Syag.g_00302
OG0001062	Syab.g_01983	Syag.g_00304
OG0001063	Syab.g_01979	Syag.g_00310
OG0001064	Syab.g_01978	Syag.g_00311
OG0001065	Syab.g_01976	Syag.g_00312
OG0001066	Syab.g_01975	Syag.g_00313
OG0001067	Syab.g_01974	Syag.g_00314
OG0001068	Syab.g_01973	Syag.g_00315
OG0001069	Syab.g_01972	Syag.g_00317
OG0001070	Syab.g_01968	Syag.g_00321
OG0001071	Syab.g_01967	Syag.g_00322
OG0001072	Syab.g_01962	Syag.g_00327
OG0001073	Syab.g_01947	Syag.g_00342
OG0001074	Syab.g_01815	Syag.g_00467
OG0001075	Syab.g_01919	Syag.g_00362
OG0001076	Syab.g_01897	Syag.g_00378
OG0001077	Syab.g_01887	Syag.g_00388
OG0001079	Syab.g_01856	Syag.g_00428
OG0001080	Syab.g_01756	Syag.g_00495
OG0001081	Syab.g_01530	Syag.g_00551
OG0001082	Syab.g_01531	Syag.g_00552
OG0001083	Syab.g_01540	Syag.g_00565
OG0001084	Syab.g_01543	Syag.g_00569
OG0001085	Syab.g_01563	Syag.g_00592
OG0001086	Syab.g_01565	Syag.g_00594
OG0001087	Syab.g_01167	Syag.g_01018
OG0001088	Syab.g_01170	Syag.g_01016
OG0001089	Syab.g_01198	Syag.g_00986
OG0001090	Syab.g_01267	Syag.g_00922
OG0001091	Syab.g_01270	Syag.g_00919
OG0001092	Syab.g_01272	Syag.g_00917
OG0001093	Syab.g_01664	Syag.g_00910
OG0001094	Syab.g_01567	Syag.g_00661
OG0001095	Syab.g_01287	Syag.g_00681
OG0001096	Syab.g_01693	Syag.g_00703
OG0001097	Syab.g_01718	Syag.g_00729
OG0001098	Syab.g_01497	Syag.g_00744
OG0001099	Syab.g_02518	Syag.g_01905
OG0001101	Syab.g_01639	Syag.g_00603
OG0001102	Syab.g_01636	Syag.g_00606
OG0001103	Syab.g_01634	Syag.g_00608
OG0001104	Syab.g_01590	Syag.g_00642
OG0001105	Syab.g_01585	Syag.g_00646
OG0001106	Syab.g_01397	Syag.g_00796
OG0001107	Syab.g_01385	Syag.g_00808
OG0001108	Syab.g_01377	Syag.g_00817
OG0001109	Syab.g_01368	Syag.g_00819
OG0001110	Syab.g_01366	Syag.g_00821
OG0001111	Syab.g_01364	Syag.g_00823
OG0001112	Syab.g_01362	Syag.g_00825
OG0001113	Syab.g_01593	Syag.g_00826
OG0001114	Syab.g_01361	Syag.g_00827
OG0001115	Syab.g_01357	Syag.g_00831
OG0001116	Syab.g_01355	Syag.g_00833
OG0001117	Syab.g_01354	Syag.g_00834
OG0001118	Syab.g_01353	Syag.g_00835
OG0001119	Syab.g_01351	Syag.g_00837
OG0001120	Syab.g_01347	Syag.g_00841
OG0001121	Syab.g_02159	Syag.g_01584
OG0001122	Syab.g_01320	Syag.g_00867
OG0001123	Syab.g_01312	Syag.g_00875
OG0001124	Syab.g_01310	Syag.g_00877
OG0001125	Syab.g_01308	Syag.g_00879
OG0001126	Syab.g_01231	Syag.g_00957
OG0001127	Syab.g_01230	Syag.g_00958
OG0001128	Syab.g_01227	Syag.g_00961
OG0001129	Syab.g_01225	Syag.g_00963
OG0001130	Syab.g_01224	Syag.g_00964
OG0001131	Syab.g_01609	Syag.g_00624
OG0001132	Syab.g_01790	Syag.g_00096
OG0001133	Syab.g_01895	Syag.g_00380
OG0001134	Syab.g_01748	Syag.g_02164
OG0001135	Syab.g_01747	Syag.g_00147
OG0001136	Syab.g_00966	Syag.g_01144
OG0001137	Syab.g_00990	Syag.g_01123
OG0001138	Syab.g_01023	Syag.g_01090
OG0001139	Syab.g_01025	Syag.g_01088
OG0001140	Syab.g_01026	Syag.g_01087
OG0001141	Syab.g_01027	Syag.g_01086
OG0001142	Syab.g_01028	Syag.g_01085
