Orthogroup	Syab	Syaa
OG0000554	Syab.g_02040	Syaa.g_01979
OG0000555	Syab.g_02026	Syaa.g_01961
OG0000556	Syab.g_02022	Syaa.g_01957
OG0000557	Syab.g_02019	Syaa.g_01955
OG0000558	Syab.g_02016	Syaa.g_01953
OG0000559	Syab.g_02012	Syaa.g_01949
OG0000560	Syab.g_02009	Syaa.g_01946
OG0000561	Syab.g_02008	Syaa.g_01945
OG0000562	Syab.g_02007	Syaa.g_01944
OG0000563	Syab.g_02006	Syaa.g_01943
OG0000564	Syab.g_02005	Syaa.g_01942
OG0000565	Syab.g_02001	Syaa.g_01939
OG0000566	Syab.g_01997	Syaa.g_01935
OG0000567	Syab.g_01993	Syaa.g_01931
OG0000568	Syab.g_01991	Syaa.g_01928
OG0000569	Syab.g_01990	Syaa.g_01925
OG0000570	Syab.g_01989	Syaa.g_01924
OG0000571	Syab.g_01986	Syaa.g_01920
OG0000572	Syab.g_01969	Syaa.g_01904
OG0000573	Syab.g_01960	Syaa.g_01896
OG0000574	Syab.g_01959	Syaa.g_01895
OG0000575	Syab.g_01954	Syaa.g_01891
OG0000576	Syab.g_01952	Syaa.g_01889
OG0000577	Syab.g_01951	Syaa.g_01888
OG0000578	Syab.g_01950	Syaa.g_01887
OG0000579	Syab.g_01949	Syaa.g_01886
OG0000580	Syab.g_01948	Syaa.g_01885
OG0000581	Syab.g_01934	Syaa.g_01879
OG0000582	Syab.g_01929	Syaa.g_01687
OG0000583	Syab.g_01928	Syaa.g_01686
OG0000584	Syab.g_01927	Syaa.g_01685
OG0000585	Syab.g_01924	Syaa.g_01683
OG0000586	Syab.g_01923	Syaa.g_01682
OG0000587	Syab.g_01921	Syaa.g_01680
OG0000588	Syab.g_01910	Syaa.g_01666
OG0000589	Syab.g_01899	Syaa.g_01662
OG0000590	Syab.g_01898	Syaa.g_01661
OG0000591	Syab.g_01892	Syaa.g_01653
OG0000592	Syab.g_01891	Syaa.g_01652
OG0000593	Syab.g_01877	Syaa.g_01638
OG0000594	Syab.g_01876	Syaa.g_01637
OG0000595	Syab.g_01875	Syaa.g_01636
OG0000596	Syab.g_01871	Syaa.g_01630
OG0000597	Syab.g_01868	Syaa.g_01627
OG0000598	Syab.g_01867	Syaa.g_01626
OG0000599	Syab.g_01860	Syaa.g_01623
OG0000600	Syab.g_01859	Syaa.g_01622
OG0000601	Syab.g_01858	Syaa.g_01621
OG0000602	Syab.g_01853	Syaa.g_01616
OG0000603	Syab.g_01852	Syaa.g_01615
OG0000604	Syab.g_01850	Syaa.g_01612
OG0000605	Syab.g_01758	Syaa.g_01447
OG0000606	Syab.g_01529	Syaa.g_01055
OG0000607	Syab.g_01533	Syaa.g_01058
OG0000608	Syab.g_01534	Syaa.g_01059
OG0000609	Syab.g_01536	Syaa.g_01061
OG0000610	Syab.g_01555	Syaa.g_01068
OG0000611	Syab.g_01558	Syaa.g_01071
OG0000612	Syab.g_01559	Syaa.g_01072
OG0000613	Syab.g_00228	Syaa.g_00199
OG0000614	Syab.g_01179	Syaa.g_00906
OG0000615	Syab.g_01605	Syaa.g_01113
OG0000616	Syab.g_02897	Syaa.g_02742
OG0000617	Syab.g_01274	Syaa.g_01244
OG0000618	Syab.g_01275	Syaa.g_01245
OG0000619	Syab.g_01662	Syaa.g_01246
OG0000620	Syab.g_01668	Syaa.g_01259
OG0000621	Syab.g_01669	Syaa.g_01260
OG0000622	Syab.g_01670	Syaa.g_01261
OG0000623	Syab.g_01671	Syaa.g_01262
OG0000624	Syab.g_01673	Syaa.g_01264
OG0000625	Syab.g_01674	Syaa.g_01265
OG0000626	Syab.g_01675	Syaa.g_01266
OG0000627	Syab.g_01438	Syaa.g_01414
OG0000628	Syab.g_01437	Syaa.g_01413
OG0000629	Syab.g_01434	Syaa.g_01410
OG0000630	Syab.g_01430	Syaa.g_01406
OG0000631	Syab.g_01421	Syaa.g_01400
OG0000632	Syab.g_01420	Syaa.g_01399
OG0000633	Syab.g_01419	Syaa.g_01397
OG0000634	Syab.g_01651	Syaa.g_01150
OG0000635	Syab.g_01656	Syaa.g_01151
OG0000636	Syab.g_01658	Syaa.g_01153
OG0000637	Syab.g_01660	Syaa.g_01155
OG0000638	Syab.g_01661	Syaa.g_01156
OG0000639	Syab.g_01276	Syaa.g_01157
OG0000640	Syab.g_01277	Syaa.g_01158
OG0000641	Syab.g_01281	Syaa.g_01162
OG0000642	Syab.g_01282	Syaa.g_01163
OG0000643	Syab.g_01283	Syaa.g_01165
OG0000644	Syab.g_01284	Syaa.g_01166
OG0000645	Syab.g_01286	Syaa.g_01184
OG0000646	Syab.g_01289	Syaa.g_01187
OG0000647	Syab.g_01291	Syaa.g_01189
OG0000648	Syab.g_01684	Syaa.g_01191
OG0000649	Syab.g_01685	Syaa.g_01192
OG0000650	Syab.g_01686	Syaa.g_01193
OG0000651	Syab.g_01687	Syaa.g_01194
OG0000652	Syab.g_01688	Syaa.g_01195
OG0000653	Syab.g_01690	Syaa.g_01197
OG0000654	Syab.g_01691	Syaa.g_01198
OG0000655	Syab.g_01692	Syaa.g_01199
OG0000656	Syab.g_01695	Syaa.g_01202
OG0000657	Syab.g_01706	Syaa.g_00838
OG0000658	Syab.g_01710	Syaa.g_00836
OG0000659	Syab.g_01711	Syaa.g_00835
OG0000660	Syab.g_01715	Syaa.g_00831
OG0000661	Syab.g_01717	Syaa.g_00829
OG0000662	Syab.g_01719	Syaa.g_00827
OG0000663	Syab.g_01722	Syaa.g_00824
OG0000664	Syab.g_01723	Syaa.g_00823
OG0000665	Syab.g_01829	Syaa.g_01442
OG0000666	Syab.g_01842	Syaa.g_01448
OG0000668	Syab.g_01319	Syaa.g_01300
OG0000669	Syab.g_01642	Syaa.g_01084
OG0000670	Syab.g_02156	Syaa.g_01087
OG0000671	Syab.g_01638	Syaa.g_01089
OG0000672	Syab.g_01635	Syaa.g_01092
OG0000673	Syab.g_01632	Syaa.g_01095
OG0000674	Syab.g_01630	Syaa.g_01097
OG0000675	Syab.g_01629	Syaa.g_01098
OG0000676	Syab.g_01620	Syaa.g_01100
OG0000677	Syab.g_01619	Syaa.g_01101
OG0000678	Syab.g_01613	Syaa.g_01106
OG0000679	Syab.g_01601	Syaa.g_01116
OG0000680	Syab.g_01600	Syaa.g_01117
OG0000681	Syab.g_01597	Syaa.g_01120
OG0000682	Syab.g_01596	Syaa.g_01121
OG0000683	Syab.g_01595	Syaa.g_01122
OG0000684	Syab.g_01591	Syaa.g_01132
OG0000685	Syab.g_01589	Syaa.g_01134
OG0000686	Syab.g_01588	Syaa.g_01135
OG0000687	Syab.g_01586	Syaa.g_01136
OG0000688	Syab.g_01576	Syaa.g_01140
OG0000689	Syab.g_01574	Syaa.g_01142
OG0000690	Syab.g_01573	Syaa.g_01143
OG0000691	Syab.g_01572	Syaa.g_01144
OG0000692	Syab.g_01571	Syaa.g_01145
OG0000693	Syab.g_01569	Syaa.g_01146
OG0000694	Syab.g_01568	Syaa.g_01147
OG0000695	Syab.g_01417	Syaa.g_01395
OG0000696	Syab.g_01416	Syaa.g_01394
OG0000697	Syab.g_01415	Syaa.g_01392
OG0000698	Syab.g_01412	Syaa.g_01389
OG0000699	Syab.g_01411	Syaa.g_01387
OG0000700	Syab.g_01410	Syaa.g_01386
OG0000701	Syab.g_01409	Syaa.g_01385
OG0000702	Syab.g_01401	Syaa.g_01376
OG0000703	Syab.g_01400	Syaa.g_01375
OG0000704	Syab.g_01398	Syaa.g_01373
OG0000705	Syab.g_01391	Syaa.g_01365
OG0000706	Syab.g_01390	Syaa.g_01364
OG0000707	Syab.g_01389	Syaa.g_01363
OG0000708	Syab.g_01386	Syaa.g_01360
OG0000709	Syab.g_01378	Syaa.g_01351
OG0000710	Syab.g_01367	Syaa.g_01348
OG0000711	Syab.g_01340	Syaa.g_01320
OG0000712	Syab.g_01338	Syaa.g_01318
OG0000713	Syab.g_01337	Syaa.g_01317
OG0000714	Syab.g_01334	Syaa.g_01315
OG0000715	Syab.g_01332	Syaa.g_01313
OG0000716	Syab.g_01328	Syaa.g_01309
OG0000717	Syab.g_01327	Syaa.g_01308
OG0000718	Syab.g_01323	Syaa.g_01304
OG0000719	Syab.g_01321	Syaa.g_01302
OG0000720	Syab.g_01307	Syaa.g_01289
OG0000721	Syab.g_01305	Syaa.g_01287
OG0000722	Syab.g_01304	Syaa.g_01286
OG0000723	Syab.g_01678	Syaa.g_01268
OG0000724	Syab.g_01223	Syaa.g_00872
OG0000725	Syab.g_01207	Syaa.g_00882
OG0000726	Syab.g_01206	Syaa.g_00883
OG0000727	Syab.g_01205	Syaa.g_00884
OG0000728	Syab.g_01203	Syaa.g_00886
OG0000729	Syab.g_00097	Syaa.g_00100
OG0000730	Syab.g_00521	Syaa.g_02185
OG0000731	Syab.g_00531	Syaa.g_02173
OG0000732	Syab.g_00055	Syaa.g_00054
OG0000733	Syab.g_02798	Syaa.g_02621
OG0000734	Syab.g_02508	Syaa.g_02388
OG0000735	Syab.g_00942	Syaa.g_00754
OG0000736	Syab.g_00943	Syaa.g_00755
OG0000737	Syab.g_00944	Syaa.g_00756
OG0000738	Syab.g_00949	Syaa.g_00761
OG0000739	Syab.g_00961	Syaa.g_00762
OG0000740	Syab.g_00962	Syaa.g_00763
OG0000741	Syab.g_00965	Syaa.g_00766
OG0000742	Syab.g_00968	Syaa.g_00769
OG0000743	Syab.g_00970	Syaa.g_00771
OG0000744	Syab.g_00971	Syaa.g_00772
OG0000745	Syab.g_00973	Syaa.g_00774
OG0000746	Syab.g_00975	Syaa.g_00776
OG0000747	Syab.g_00976	Syaa.g_00777
OG0000748	Syab.g_00991	Syaa.g_00787
OG0000749	Syab.g_00992	Syaa.g_00789
OG0000750	Syab.g_00993	Syaa.g_00790
OG0000751	Syab.g_01002	Syaa.g_00797
OG0000752	Syab.g_01004	Syaa.g_00799
OG0000753	Syab.g_01007	Syaa.g_00802
OG0000754	Syab.g_01012	Syaa.g_01025
OG0000755	Syab.g_01021	Syaa.g_01005
OG0000756	Syab.g_01022	Syaa.g_01004
OG0000757	Syab.g_01029	Syaa.g_00996
OG0000758	Syab.g_01030	Syaa.g_00995
OG0000759	Syab.g_01031	Syaa.g_00994
OG0000760	Syab.g_01032	Syaa.g_00993
OG0000761	Syab.g_01034	Syaa.g_00992
OG0000762	Syab.g_01036	Syaa.g_00988
OG0000763	Syab.g_01038	Syaa.g_00986
OG0000764	Syab.g_01039	Syaa.g_00985
OG0000765	Syab.g_01154	Syaa.g_00968
OG0000766	Syab.g_01153	Syaa.g_00967
OG0000767	Syab.g_01151	Syaa.g_00965
OG0000768	Syab.g_01150	Syaa.g_00964
OG0000769	Syab.g_01148	Syaa.g_00962
OG0000770	Syab.g_01145	Syaa.g_00959
OG0000771	Syab.g_01229	Syaa.g_00866
OG0000772	Syab.g_00957	Syaa.g_01526
OG0000773	Syab.g_00931	Syaa.g_00749
OG0000774	Syab.g_00924	Syaa.g_00745
OG0000775	Syab.g_00922	Syaa.g_00742
OG0000776	Syab.g_00921	Syaa.g_00741
OG0000777	Syab.g_00920	Syaa.g_00740
OG0000778	Syab.g_00919	Syaa.g_00739
OG0000779	Syab.g_00913	Syaa.g_00733
OG0000780	Syab.g_00908	Syaa.g_00730
OG0000781	Syab.g_00904	Syaa.g_00726
OG0000782	Syab.g_00903	Syaa.g_00725
OG0000783	Syab.g_00902	Syaa.g_00724
OG0000784	Syab.g_00901	Syaa.g_00723
OG0000785	Syab.g_00899	Syaa.g_00721
OG0000786	Syab.g_00895	Syaa.g_01875
OG0000787	Syab.g_00894	Syaa.g_01876
OG0000788	Syab.g_01857	Syaa.g_01620
OG0000789	Syab.g_01835	Syaa.g_01434
OG0000790	Syab.g_02082	Syaa.g_02064
OG0000791	Syab.g_02080	Syaa.g_02066
OG0000792	Syab.g_02079	Syaa.g_02067
OG0000793	Syab.g_02074	Syaa.g_02072
OG0000794	Syab.g_02073	Syaa.g_02073
OG0000795	Syab.g_02072	Syaa.g_02074
OG0000796	Syab.g_02068	Syaa.g_02078
OG0000797	Syab.g_02067	Syaa.g_02079
OG0000798	Syab.g_00298	Syaa.g_00265
OG0000799	Syab.g_00826	Syaa.g_01743
OG0000800	Syab.g_00821	Syaa.g_01747
OG0000801	Syab.g_00820	Syaa.g_01748
OG0000802	Syab.g_00816	Syaa.g_01753
OG0000803	Syab.g_00806	Syaa.g_01758
OG0000804	Syab.g_00802	Syaa.g_01761
OG0000805	Syab.g_00792	Syaa.g_01763
OG0000806	Syab.g_00790	Syaa.g_01765
OG0000807	Syab.g_00788	Syaa.g_01767
OG0000808	Syab.g_00783	Syaa.g_01768
OG0000809	Syab.g_00780	Syaa.g_01771
OG0000810	Syab.g_00779	Syaa.g_01772
OG0000811	Syab.g_00770	Syaa.g_01778
OG0000812	Syab.g_00768	Syaa.g_01780
OG0000813	Syab.g_00767	Syaa.g_01781
OG0000814	Syab.g_00765	Syaa.g_01783
OG0000815	Syab.g_00760	Syaa.g_01784
OG0000816	Syab.g_00758	Syaa.g_01785
OG0000817	Syab.g_00757	Syaa.g_01786
OG0000818	Syab.g_00751	Syaa.g_01792
OG0000819	Syab.g_00750	Syaa.g_01793
OG0000820	Syab.g_00749	Syaa.g_01794
OG0000821	Syab.g_00743	Syaa.g_01800
OG0000822	Syab.g_00741	Syaa.g_01802
OG0000823	Syab.g_00740	Syaa.g_01803
OG0000824	Syab.g_00735	Syaa.g_01807
OG0000825	Syab.g_00734	Syaa.g_01808
OG0000826	Syab.g_00733	Syaa.g_01809
OG0000827	Syab.g_00732	Syaa.g_01810
OG0000828	Syab.g_00729	Syaa.g_01813
OG0000829	Syab.g_00728	Syaa.g_01814
OG0000830	Syab.g_00727	Syaa.g_01815
OG0000831	Syab.g_00725	Syaa.g_01817
OG0000832	Syab.g_02169	Syaa.g_00627
OG0000833	Syab.g_02178	Syaa.g_00611
OG0000834	Syab.g_02181	Syaa.g_00608
OG0000835	Syab.g_02182	Syaa.g_00607
OG0000836	Syab.g_02185	Syaa.g_00603
OG0000837	Syab.g_02186	Syaa.g_00601
OG0000838	Syab.g_02190	Syaa.g_00597
OG0000839	Syab.g_02191	Syaa.g_00596
OG0000840	Syab.g_02192	Syaa.g_00595
OG0000841	Syab.g_02193	Syaa.g_00594
OG0000842	Syab.g_02194	Syaa.g_00593
OG0000843	Syab.g_02195	Syaa.g_00592
OG0000844	Syab.g_02197	Syaa.g_00590
OG0000845	Syab.g_02198	Syaa.g_00589
OG0000846	Syab.g_02199	Syaa.g_00588
OG0000847	Syab.g_02200	Syaa.g_00587
OG0000848	Syab.g_02202	Syaa.g_00585
OG0000849	Syab.g_02203	Syaa.g_00584
OG0000850	Syab.g_02212	Syaa.g_00582
OG0000851	Syab.g_02226	Syaa.g_00577
OG0000852	Syab.g_02227	Syaa.g_00576
OG0000853	Syab.g_02233	Syaa.g_00572
OG0000854	Syab.g_02235	Syaa.g_00570
OG0000855	Syab.g_02236	Syaa.g_00569
OG0000856	Syab.g_01889	Syaa.g_01650
OG0000857	Syab.g_01290	Syaa.g_01188
OG0000858	Syab.g_02244	Syaa.g_00563
OG0000859	Syab.g_02245	Syaa.g_00562
OG0000860	Syab.g_02258	Syaa.g_00549
OG0000861	Syab.g_02259	Syaa.g_00548
OG0000862	Syab.g_02261	Syaa.g_00547
OG0000863	Syab.g_02265	Syaa.g_00543
OG0000864	Syab.g_02266	Syaa.g_00542
OG0000865	Syab.g_02267	Syaa.g_00541
OG0000866	Syab.g_02268	Syaa.g_00540
OG0000867	Syab.g_02269	Syaa.g_00539
OG0000868	Syab.g_02287	Syaa.g_00536
OG0000869	Syab.g_02292	Syaa.g_00531
OG0000870	Syab.g_02297	Syaa.g_00526
OG0000871	Syab.g_02298	Syaa.g_00525
OG0000872	Syab.g_02305	Syaa.g_00511
OG0000873	Syab.g_02308	Syaa.g_00497
OG0000874	Syab.g_02311	Syaa.g_00519
OG0000875	Syab.g_02313	Syaa.g_00438
OG0000876	Syab.g_02315	Syaa.g_00682
OG0000877	Syab.g_02317	Syaa.g_00679
OG0000878	Syab.g_02318	Syaa.g_00678
OG0000879	Syab.g_02319	Syaa.g_00677
OG0000880	Syab.g_02320	Syaa.g_00676
OG0000881	Syab.g_02325	Syaa.g_00671
OG0000882	Syab.g_02330	Syaa.g_00666
OG0000883	Syab.g_02332	Syaa.g_00661
OG0000884	Syab.g_02334	Syaa.g_00659
OG0000885	Syab.g_02335	Syaa.g_00658
OG0000886	Syab.g_02336	Syaa.g_00657
OG0000887	Syab.g_02338	Syaa.g_00656
OG0000888	Syab.g_02340	Syaa.g_00654
OG0000889	Syab.g_02342	Syaa.g_00652
OG0000890	Syab.g_02348	Syaa.g_00644
OG0000891	Syab.g_02349	Syaa.g_00643
OG0000892	Syab.g_02353	Syaa.g_00640
OG0000893	Syab.g_00366	Syaa.g_02352
OG0000894	Syab.g_00369	Syaa.g_02349
OG0000895	Syab.g_00373	Syaa.g_02345
OG0000896	Syab.g_00374	Syaa.g_02344
OG0000897	Syab.g_00376	Syaa.g_02342
OG0000898	Syab.g_00377	Syaa.g_02341
OG0000899	Syab.g_00378	Syaa.g_02340
OG0000900	Syab.g_00379	Syaa.g_02339
OG0000901	Syab.g_00384	Syaa.g_02334
OG0000902	Syab.g_00386	Syaa.g_02332
OG0000903	Syab.g_00399	Syaa.g_02313
OG0000904	Syab.g_00395	Syaa.g_02318
OG0000905	Syab.g_00390	Syaa.g_02324
OG0000906	Syab.g_00388	Syaa.g_02327
OG0000907	Syab.g_00401	Syaa.g_02295
OG0000908	Syab.g_00404	Syaa.g_02292
OG0000909	Syab.g_00405	Syaa.g_02291
OG0000910	Syab.g_00406	Syaa.g_02290
OG0000911	Syab.g_00408	Syaa.g_02288
OG0000912	Syab.g_00409	Syaa.g_02287
OG0000913	Syab.g_00410	Syaa.g_02286
OG0000914	Syab.g_00411	Syaa.g_02285
OG0000915	Syab.g_00412	Syaa.g_02283
OG0000916	Syab.g_00413	Syaa.g_02282
OG0000917	Syab.g_00414	Syaa.g_02281
OG0000918	Syab.g_00415	Syaa.g_02280
OG0000919	Syab.g_00416	Syaa.g_02279
OG0000920	Syab.g_00417	Syaa.g_02278
OG0000921	Syab.g_00418	Syaa.g_02277
OG0000922	Syab.g_00419	Syaa.g_02276
OG0000923	Syab.g_00423	Syaa.g_02272
OG0000924	Syab.g_00424	Syaa.g_02271
OG0000925	Syab.g_00425	Syaa.g_02270
OG0000926	Syab.g_00426	Syaa.g_02269
OG0000927	Syab.g_00428	Syaa.g_02267
OG0000928	Syab.g_00429	Syaa.g_02266
OG0000929	Syab.g_00430	Syaa.g_02265
OG0000930	Syab.g_00431	Syaa.g_02264
OG0000931	Syab.g_00432	Syaa.g_02263
OG0000932	Syab.g_00433	Syaa.g_02262
OG0000933	Syab.g_00439	Syaa.g_02256
OG0000934	Syab.g_00441	Syaa.g_02254
OG0000935	Syab.g_00442	Syaa.g_02253
OG0000936	Syab.g_00443	Syaa.g_02252
OG0000937	Syab.g_00444	Syaa.g_02251
OG0000938	Syab.g_00447	Syaa.g_02248
OG0000939	Syab.g_00448	Syaa.g_02247
OG0000940	Syab.g_00456	Syaa.g_02240
OG0000941	Syab.g_00458	Syaa.g_02238
OG0000942	Syab.g_00460	Syaa.g_02236
OG0000943	Syab.g_00461	Syaa.g_02235
OG0000944	Syab.g_00463	Syaa.g_02233
OG0000945	Syab.g_00466	Syaa.g_02231
OG0000946	Syab.g_00473	Syaa.g_02225
OG0000947	Syab.g_00476	Syaa.g_02222
OG0000948	Syab.g_00477	Syaa.g_02221
OG0000949	Syab.g_00212	Syaa.g_00172
OG0000950	Syab.g_00204	Syaa.g_00159
OG0000951	Syab.g_00199	Syaa.g_00153
OG0000952	Syab.g_00191	Syaa.g_00149
OG0000953	Syab.g_00134	Syaa.g_00143
OG0000954	Syab.g_00129	Syaa.g_00138
OG0000955	Syab.g_00128	Syaa.g_00137
OG0000956	Syab.g_00126	Syaa.g_00135
OG0000957	Syab.g_00115	Syaa.g_00125
OG0000958	Syab.g_00114	Syaa.g_00124
OG0000959	Syab.g_00110	Syaa.g_00120
OG0000960	Syab.g_00109	Syaa.g_00119
OG0000961	Syab.g_00100	Syaa.g_00106
OG0000962	Syab.g_00098	Syaa.g_00102
OG0000963	Syab.g_00093	Syaa.g_00097
OG0000964	Syab.g_00092	Syaa.g_00096
OG0000965	Syab.g_00091	Syaa.g_00095
OG0000966	Syab.g_00082	Syaa.g_00083
OG0000967	Syab.g_00078	Syaa.g_00074
OG0000968	Syab.g_00075	Syaa.g_00078
OG0000969	Syab.g_00073	Syaa.g_00077
OG0000970	Syab.g_00072	Syaa.g_00076
OG0000971	Syab.g_00070	Syaa.g_00069
OG0000972	Syab.g_00069	Syaa.g_00068
OG0000973	Syab.g_00068	Syaa.g_00067
OG0000974	Syab.g_00067	Syaa.g_00066
OG0000975	Syab.g_00066	Syaa.g_00065
OG0000976	Syab.g_00065	Syaa.g_00064
OG0000977	Syab.g_00063	Syaa.g_00062
OG0000978	Syab.g_00062	Syaa.g_00061
OG0000979	Syab.g_00059	Syaa.g_00058
OG0000980	Syab.g_00056	Syaa.g_00055
OG0000981	Syab.g_00053	Syaa.g_00052
OG0000982	Syab.g_02756	Syaa.g_02593
OG0000983	Syab.g_02757	Syaa.g_02594
OG0000984	Syab.g_02758	Syaa.g_02595
OG0000985	Syab.g_02762	Syaa.g_02597
OG0000986	Syab.g_02764	Syaa.g_02601
OG0000987	Syab.g_02768	Syaa.g_02603
OG0000988	Syab.g_02774	Syaa.g_02608
OG0000989	Syab.g_02792	Syaa.g_02616
OG0000990	Syab.g_02811	Syaa.g_02647
OG0000991	Syab.g_02818	Syaa.g_02650
OG0000992	Syab.g_02821	Syaa.g_02653
OG0000993	Syab.g_02822	Syaa.g_02654
OG0000994	Syab.g_02826	Syaa.g_02657
OG0000995	Syab.g_02835	Syaa.g_02662
OG0000996	Syab.g_02866	Syaa.g_02705
OG0000997	Syab.g_02875	Syaa.g_02725
OG0000998	Syab.g_02877	Syaa.g_02727
OG0000999	Syab.g_02878	Syaa.g_02728
OG0001000	Syab.g_02881	Syaa.g_02732
OG0001001	Syab.g_02888	Syaa.g_02738
OG0001002	Syab.g_02900	Syaa.g_02745
OG0001003	Syab.g_02902	Syaa.g_02747
OG0001004	Syab.g_02903	Syaa.g_02748
OG0001005	Syab.g_02905	Syaa.g_02749
OG0001006	Syab.g_02912	Syaa.g_02756
OG0001007	Syab.g_02914	Syaa.g_02758
OG0001008	Syab.g_00584	Syaa.g_00704
OG0001009	Syab.g_00033	Syaa.g_00034
OG0001010	Syab.g_00034	Syaa.g_00035
OG0001011	Syab.g_00035	Syaa.g_00037
OG0001012	Syab.g_02752	Syaa.g_02589
OG0001013	Syab.g_02716	Syaa.g_02576
OG0001014	Syab.g_02712	Syaa.g_02572
OG0001015	Syab.g_02711	Syaa.g_02571
OG0001016	Syab.g_02439	Syaa.g_00348
OG0001017	Syab.g_02445	Syaa.g_00342
OG0001018	Syab.g_02447	Syaa.g_00340
OG0001019	Syab.g_02469	Syaa.g_00323
OG0001020	Syab.g_02477	Syaa.g_02355
OG0001021	Syab.g_02481	Syaa.g_02359
OG0001022	Syab.g_02485	Syaa.g_02365
OG0001023	Syab.g_02486	Syaa.g_02366
OG0001024	Syab.g_02490	Syaa.g_02370
OG0001025	Syab.g_02497	Syaa.g_02377
OG0001026	Syab.g_02510	Syaa.g_02390
OG0001027	Syab.g_02515	Syaa.g_02397
OG0001028	Syab.g_02517	Syaa.g_02399
OG0001029	Syab.g_02519	Syaa.g_02401
OG0001030	Syab.g_02540	Syaa.g_02422
OG0001031	Syab.g_02615	Syaa.g_02500
OG0001032	Syab.g_02617	Syaa.g_02502
OG0001033	Syab.g_02675	Syaa.g_02539
OG0001034	Syab.g_02370	Syaa.g_02108
OG0001035	Syab.g_00335	Syaa.g_00298
OG0001036	Syab.g_00327	Syaa.g_00293
OG0001037	Syab.g_00325	Syaa.g_00291
OG0001038	Syab.g_00297	Syaa.g_00264
OG0001039	Syab.g_00294	Syaa.g_00261
OG0001040	Syab.g_00291	Syaa.g_00258
OG0001041	Syab.g_00286	Syaa.g_00253
OG0001042	Syab.g_00254	Syaa.g_00227
OG0001043	Syab.g_00250	Syaa.g_00223
OG0001044	Syab.g_00522	Syaa.g_02183
OG0001045	Syab.g_00534	Syaa.g_02170
OG0001046	Syab.g_01352	Syaa.g_01332
OG0001047	Syab.g_00586	Syaa.g_00706
OG0001048	Syab.g_00587	Syaa.g_00707
OG0001049	Syab.g_00590	Syaa.g_00710
OG0001050	Syab.g_00591	Syaa.g_00711
OG0001051	Syab.g_00592	Syaa.g_00712
OG0001052	Syab.g_00693	Syaa.g_01846
OG0001053	Syab.g_02099	Syaa.g_02048
OG0001054	Syab.g_02118	Syaa.g_02031
OG0001055	Syab.g_02139	Syaa.g_02010
OG0001056	Syab.g_02036	Syaa.g_01975
OG0001057	Syab.g_00882	Syaa.g_01966
OG0001058	Syab.g_02014	Syaa.g_01951
OG0001059	Syab.g_02010	Syaa.g_01947
OG0001060	Syab.g_02003	Syaa.g_01941
OG0001061	Syab.g_01985	Syaa.g_01919
OG0001062	Syab.g_01983	Syaa.g_01917
OG0001063	Syab.g_01979	Syaa.g_01912
OG0001064	Syab.g_01978	Syaa.g_01911
OG0001065	Syab.g_01976	Syaa.g_01910
OG0001066	Syab.g_01975	Syaa.g_01909
OG0001067	Syab.g_01974	Syaa.g_01908
OG0001068	Syab.g_01973	Syaa.g_01907
OG0001069	Syab.g_01972	Syaa.g_01906
OG0001070	Syab.g_01968	Syaa.g_01903
OG0001071	Syab.g_01967	Syaa.g_01902
OG0001072	Syab.g_01962	Syaa.g_01898
OG0001073	Syab.g_01947	Syaa.g_01884
OG0001074	Syab.g_01815	Syaa.g_01678
OG0001075	Syab.g_01919	Syaa.g_01676
OG0001076	Syab.g_01897	Syaa.g_01659
OG0001077	Syab.g_01887	Syaa.g_01647
OG0001079	Syab.g_01856	Syaa.g_01619
OG0001080	Syab.g_01756	Syaa.g_01443
OG0001081	Syab.g_01530	Syaa.g_01056
OG0001082	Syab.g_01531	Syaa.g_01057
OG0001083	Syab.g_01540	Syaa.g_01064
OG0001084	Syab.g_01543	Syaa.g_01065
OG0001085	Syab.g_01563	Syaa.g_01075
OG0001086	Syab.g_01565	Syaa.g_01077
OG0001087	Syab.g_01167	Syaa.g_00920
OG0001088	Syab.g_01170	Syaa.g_00916
OG0001089	Syab.g_01198	Syaa.g_00890
OG0001090	Syab.g_01267	Syaa.g_01237
OG0001091	Syab.g_01270	Syaa.g_01239
OG0001092	Syab.g_01272	Syaa.g_01242
OG0001093	Syab.g_01664	Syaa.g_01248
OG0001094	Syab.g_01567	Syaa.g_01148
OG0001095	Syab.g_01287	Syaa.g_01185
OG0001096	Syab.g_01693	Syaa.g_01200
OG0001097	Syab.g_01718	Syaa.g_00828
OG0001098	Syab.g_01497	Syaa.g_01441
OG0001099	Syab.g_02518	Syaa.g_02400
OG0001100	Syab.g_01640	Syaa.g_01086
OG0001101	Syab.g_01639	Syaa.g_01088
OG0001102	Syab.g_01636	Syaa.g_01091
OG0001103	Syab.g_01634	Syaa.g_01093
OG0001104	Syab.g_01590	Syaa.g_01133
OG0001105	Syab.g_01585	Syaa.g_01137
OG0001106	Syab.g_01397	Syaa.g_01372
OG0001107	Syab.g_01385	Syaa.g_01359
OG0001108	Syab.g_01377	Syaa.g_01350
OG0001109	Syab.g_01368	Syaa.g_01349
OG0001110	Syab.g_01366	Syaa.g_01347
OG0001111	Syab.g_01364	Syaa.g_01345
OG0001112	Syab.g_01362	Syaa.g_01343
OG0001113	Syab.g_01593	Syaa.g_01342
OG0001114	Syab.g_01361	Syaa.g_01341
