Orthogroup	Syab	Syah
OG0000570	Syab.g_01989	Syah.g_01118
OG0000571	Syab.g_01986	Syah.g_01122
OG0000572	Syab.g_01969	Syah.g_01137
OG0000573	Syab.g_01960	Syah.g_01146
OG0000574	Syab.g_01959	Syah.g_01147
OG0000575	Syab.g_01954	Syah.g_01151
OG0000576	Syab.g_01952	Syah.g_01153
OG0000577	Syab.g_01951	Syah.g_01154
OG0000578	Syab.g_01950	Syah.g_01155
OG0000579	Syab.g_01949	Syah.g_01156
OG0000580	Syab.g_01948	Syah.g_01157
OG0000581	Syab.g_01934	Syah.g_01163
OG0000582	Syab.g_01929	Syah.g_01979
OG0000583	Syab.g_01928	Syah.g_01978
OG0000584	Syab.g_01927	Syah.g_01977
OG0000585	Syab.g_01924	Syah.g_01975
OG0000586	Syab.g_01923	Syah.g_01974
OG0000587	Syab.g_01921	Syah.g_01972
OG0000588	Syab.g_01910	Syah.g_01966
OG0000589	Syab.g_01899	Syah.g_01962
OG0000590	Syab.g_01898	Syah.g_01961
OG0000591	Syab.g_01892	Syah.g_01954
OG0000592	Syab.g_01891	Syah.g_01953
OG0000593	Syab.g_01877	Syah.g_01939
OG0000594	Syab.g_01876	Syah.g_01938
OG0000595	Syab.g_01875	Syah.g_01937
OG0000596	Syab.g_01871	Syah.g_01932
OG0000597	Syab.g_01868	Syah.g_01929
OG0000598	Syab.g_01867	Syah.g_01928
OG0000599	Syab.g_01860	Syah.g_01925
OG0000600	Syab.g_01859	Syah.g_01924
OG0000601	Syab.g_01858	Syah.g_01923
OG0000602	Syab.g_01853	Syah.g_01917
OG0000603	Syab.g_01852	Syah.g_01916
OG0000604	Syab.g_01850	Syah.g_01913
OG0000605	Syab.g_01758	Syah.g_01825
OG0000606	Syab.g_01529	Syah.g_01485
OG0000607	Syab.g_01533	Syah.g_01489
OG0000608	Syab.g_01534	Syah.g_01490
OG0000609	Syab.g_01536	Syah.g_01492
OG0000610	Syab.g_01555	Syah.g_01499
OG0000611	Syab.g_01558	Syah.g_01502
OG0000612	Syab.g_01559	Syah.g_01503
OG0000613	Syab.g_00228	Syah.g_00147
OG0000614	Syab.g_01179	Syah.g_02004
OG0000615	Syab.g_01605	Syah.g_01814
OG0000616	Syab.g_02897	Syah.g_00389
OG0000617	Syab.g_01274	Syah.g_01722
OG0000618	Syab.g_01275	Syah.g_01721
OG0000619	Syab.g_01662	Syah.g_01720
OG0000620	Syab.g_01668	Syah.g_01713
OG0000621	Syab.g_01669	Syah.g_01712
OG0000622	Syab.g_01670	Syah.g_01711
OG0000623	Syab.g_01671	Syah.g_01710
OG0000624	Syab.g_01673	Syah.g_01708
OG0000625	Syab.g_01674	Syah.g_01707
OG0000626	Syab.g_01675	Syah.g_01706
OG0000627	Syab.g_01438	Syah.g_01569
OG0000628	Syab.g_01437	Syah.g_01570
OG0000629	Syab.g_01434	Syah.g_01573
OG0000630	Syab.g_01430	Syah.g_01577
OG0000631	Syab.g_01421	Syah.g_01582
OG0000632	Syab.g_01420	Syah.g_01583
OG0000633	Syab.g_01419	Syah.g_01584
OG0000634	Syab.g_01651	Syah.g_01783
OG0000635	Syab.g_01656	Syah.g_01782
OG0000636	Syab.g_01658	Syah.g_01780
OG0000637	Syab.g_01660	Syah.g_01778
OG0000638	Syab.g_01661	Syah.g_01777
OG0000639	Syab.g_01276	Syah.g_01776
OG0000640	Syab.g_01277	Syah.g_01775
OG0000641	Syab.g_01281	Syah.g_01771
OG0000642	Syab.g_01282	Syah.g_01770
OG0000643	Syab.g_01283	Syah.g_01768
OG0000644	Syab.g_01284	Syah.g_01767
OG0000645	Syab.g_01286	Syah.g_01765
OG0000646	Syab.g_01289	Syah.g_01762
OG0000647	Syab.g_01291	Syah.g_01760
OG0000648	Syab.g_01684	Syah.g_01757
OG0000649	Syab.g_01685	Syah.g_01756
OG0000650	Syab.g_01686	Syah.g_01755
OG0000651	Syab.g_01687	Syah.g_01754
OG0000652	Syab.g_01688	Syah.g_01753
OG0000653	Syab.g_01690	Syah.g_01751
OG0000654	Syab.g_01691	Syah.g_01750
OG0000655	Syab.g_01692	Syah.g_01749
OG0000656	Syab.g_01695	Syah.g_01746
OG0000657	Syab.g_01706	Syah.g_02083
OG0000658	Syab.g_01710	Syah.g_02086
OG0000659	Syab.g_01711	Syah.g_02087
OG0000660	Syab.g_01715	Syah.g_02091
OG0000661	Syab.g_01717	Syah.g_02093
OG0000662	Syab.g_01719	Syah.g_02095
OG0000663	Syab.g_01722	Syah.g_02098
OG0000664	Syab.g_01723	Syah.g_02099
OG0000665	Syab.g_01829	Syah.g_01895
OG0000666	Syab.g_01842	Syah.g_01826
OG0000667	Syab.g_01548	Syah.g_00714
OG0000668	Syab.g_01319	Syah.g_01680
OG0000669	Syab.g_01642	Syah.g_01520
OG0000670	Syab.g_02156	Syah.g_02352
OG0000671	Syab.g_01638	Syah.g_01524
OG0000672	Syab.g_01635	Syah.g_01527
OG0000673	Syab.g_01632	Syah.g_01530
OG0000674	Syab.g_01630	Syah.g_01532
OG0000675	Syab.g_01629	Syah.g_01533
OG0000676	Syab.g_01620	Syah.g_01535
OG0000677	Syab.g_01619	Syah.g_01536
OG0000678	Syab.g_01613	Syah.g_01821
OG0000679	Syab.g_01601	Syah.g_01812
OG0000680	Syab.g_01600	Syah.g_01811
OG0000681	Syab.g_01597	Syah.g_01808
OG0000682	Syab.g_01596	Syah.g_01807
OG0000683	Syab.g_01595	Syah.g_01806
OG0000684	Syab.g_01591	Syah.g_01802
OG0000685	Syab.g_01589	Syah.g_01800
OG0000686	Syab.g_01588	Syah.g_01799
OG0000687	Syab.g_01586	Syah.g_01798
OG0000688	Syab.g_01576	Syah.g_01793
OG0000689	Syab.g_01574	Syah.g_01791
OG0000690	Syab.g_01573	Syah.g_01790
OG0000691	Syab.g_01572	Syah.g_01789
OG0000692	Syab.g_01571	Syah.g_01788
OG0000693	Syab.g_01569	Syah.g_01787
OG0000694	Syab.g_01568	Syah.g_01786
OG0000695	Syab.g_01417	Syah.g_01586
OG0000696	Syab.g_01416	Syah.g_01587
OG0000697	Syab.g_01415	Syah.g_01589
OG0000698	Syab.g_01412	Syah.g_01592
OG0000699	Syab.g_01411	Syah.g_01594
OG0000700	Syab.g_01410	Syah.g_01595
OG0000701	Syab.g_01409	Syah.g_01596
OG0000702	Syab.g_01401	Syah.g_01604
OG0000703	Syab.g_01400	Syah.g_01605
OG0000704	Syab.g_01398	Syah.g_01608
OG0000705	Syab.g_01391	Syah.g_01614
OG0000706	Syab.g_01390	Syah.g_01615
OG0000707	Syab.g_01389	Syah.g_01616
OG0000708	Syab.g_01386	Syah.g_01619
OG0000709	Syab.g_01378	Syah.g_01627
OG0000710	Syab.g_01367	Syah.g_01631
OG0000711	Syab.g_01340	Syah.g_01661
OG0000712	Syab.g_01338	Syah.g_01662
OG0000713	Syab.g_01337	Syah.g_01663
OG0000714	Syab.g_01334	Syah.g_01665
OG0000715	Syab.g_01332	Syah.g_01667
OG0000716	Syab.g_01328	Syah.g_01671
OG0000717	Syab.g_01327	Syah.g_01672
OG0000718	Syab.g_01323	Syah.g_01676
OG0000719	Syab.g_01321	Syah.g_01678
OG0000720	Syab.g_01307	Syah.g_01691
OG0000721	Syab.g_01305	Syah.g_01693
OG0000722	Syab.g_01304	Syah.g_01694
OG0000723	Syab.g_01678	Syah.g_01704
OG0000724	Syab.g_01223	Syah.g_02036
OG0000725	Syab.g_01207	Syah.g_02027
OG0000726	Syab.g_01206	Syah.g_02026
OG0000727	Syab.g_01205	Syah.g_02025
OG0000728	Syab.g_01203	Syah.g_02023
OG0000729	Syab.g_00097	Syah.g_00263
OG0000730	Syab.g_00521	Syah.g_00855
OG0000731	Syab.g_00531	Syah.g_00867
OG0000732	Syab.g_00055	Syah.g_00319
OG0000733	Syab.g_02798	Syah.g_00473
OG0000734	Syab.g_02508	Syah.g_02545
OG0000735	Syab.g_00942	Syah.g_02178
OG0000736	Syab.g_00943	Syah.g_02177
OG0000737	Syab.g_00944	Syah.g_02176
OG0000738	Syab.g_00949	Syah.g_02170
OG0000739	Syab.g_00961	Syah.g_02165
OG0000740	Syab.g_00962	Syah.g_02164
OG0000741	Syab.g_00965	Syah.g_02161
OG0000742	Syab.g_00968	Syah.g_02159
OG0000743	Syab.g_00970	Syah.g_02157
OG0000744	Syab.g_00971	Syah.g_02156
OG0000745	Syab.g_00973	Syah.g_02154
OG0000746	Syab.g_00975	Syah.g_02151
OG0000747	Syab.g_00976	Syah.g_02150
OG0000748	Syab.g_00991	Syah.g_02140
OG0000749	Syab.g_00992	Syah.g_02138
OG0000750	Syab.g_00993	Syah.g_02137
OG0000751	Syab.g_01002	Syah.g_02130
OG0000752	Syab.g_01004	Syah.g_02128
OG0000753	Syab.g_01007	Syah.g_02125
OG0000754	Syab.g_01012	Syah.g_01431
OG0000755	Syab.g_01021	Syah.g_01423
OG0000756	Syab.g_01022	Syah.g_01422
OG0000757	Syab.g_01029	Syah.g_01415
OG0000758	Syab.g_01030	Syah.g_01414
OG0000759	Syab.g_01031	Syah.g_01413
OG0000760	Syab.g_01032	Syah.g_01412
OG0000761	Syab.g_01034	Syah.g_01411
OG0000762	Syab.g_01036	Syah.g_01409
OG0000763	Syab.g_01038	Syah.g_01407
OG0000764	Syab.g_01039	Syah.g_01406
OG0000765	Syab.g_01154	Syah.g_01392
OG0000766	Syab.g_01153	Syah.g_01391
OG0000767	Syab.g_01151	Syah.g_01389
OG0000768	Syab.g_01150	Syah.g_01388
OG0000769	Syab.g_01148	Syah.g_01386
OG0000770	Syab.g_01145	Syah.g_01383
OG0000771	Syab.g_01229	Syah.g_02042
OG0000772	Syab.g_00957	Syah.g_01351
OG0000773	Syab.g_00931	Syah.g_02187
OG0000774	Syab.g_00924	Syah.g_02191
OG0000775	Syab.g_00922	Syah.g_02193
OG0000776	Syab.g_00921	Syah.g_02194
OG0000777	Syab.g_00920	Syah.g_02195
OG0000778	Syab.g_00919	Syah.g_02196
OG0000779	Syab.g_00913	Syah.g_02201
OG0000780	Syab.g_00908	Syah.g_02205
OG0000781	Syab.g_00904	Syah.g_02209
OG0000782	Syab.g_00903	Syah.g_02210
OG0000783	Syab.g_00902	Syah.g_02211
OG0000784	Syab.g_00901	Syah.g_02212
OG0000785	Syab.g_00899	Syah.g_02214
OG0000786	Syab.g_00895	Syah.g_01171
OG0000787	Syab.g_00894	Syah.g_01170
OG0000788	Syab.g_01857	Syah.g_01922
OG0000789	Syab.g_01835	Syah.g_01556
OG0000790	Syab.g_02082	Syah.g_00981
OG0000791	Syab.g_02080	Syah.g_00980
OG0000792	Syab.g_02079	Syah.g_00979
OG0000793	Syab.g_02074	Syah.g_00974
OG0000794	Syab.g_02073	Syah.g_00973
OG0000795	Syab.g_02072	Syah.g_00972
OG0000796	Syab.g_02068	Syah.g_00968
OG0000797	Syab.g_02067	Syah.g_00967
OG0000798	Syab.g_00298	Syah.g_00627
OG0000799	Syab.g_00826	Syah.g_01326
OG0000800	Syab.g_00821	Syah.g_01325
OG0000801	Syab.g_00820	Syah.g_01324
OG0000802	Syab.g_00816	Syah.g_01320
OG0000803	Syab.g_00806	Syah.g_01315
OG0000804	Syab.g_00802	Syah.g_01312
OG0000805	Syab.g_00792	Syah.g_01303
OG0000806	Syab.g_00790	Syah.g_01301
OG0000807	Syab.g_00788	Syah.g_01299
OG0000808	Syab.g_00783	Syah.g_01298
OG0000809	Syab.g_00780	Syah.g_01295
OG0000810	Syab.g_00779	Syah.g_01294
OG0000811	Syab.g_00770	Syah.g_01286
OG0000812	Syab.g_00768	Syah.g_01284
OG0000813	Syab.g_00767	Syah.g_01283
OG0000814	Syab.g_00765	Syah.g_01281
OG0000815	Syab.g_00760	Syah.g_01280
OG0000816	Syab.g_00758	Syah.g_01279
OG0000817	Syab.g_00757	Syah.g_01278
OG0000818	Syab.g_00751	Syah.g_01272
OG0000819	Syab.g_00750	Syah.g_01271
OG0000820	Syab.g_00749	Syah.g_01270
OG0000821	Syab.g_00743	Syah.g_01265
OG0000822	Syab.g_00741	Syah.g_01263
OG0000823	Syab.g_00740	Syah.g_01262
OG0000824	Syab.g_00735	Syah.g_01258
OG0000825	Syab.g_00734	Syah.g_01257
OG0000826	Syab.g_00733	Syah.g_01256
OG0000827	Syab.g_00732	Syah.g_01254
OG0000828	Syab.g_00729	Syah.g_01251
OG0000829	Syab.g_00728	Syah.g_01250
OG0000830	Syab.g_00727	Syah.g_01249
OG0000831	Syab.g_00725	Syah.g_01247
OG0000832	Syab.g_02169	Syah.g_02311
OG0000833	Syab.g_02178	Syah.g_02322
OG0000834	Syab.g_02181	Syah.g_02324
OG0000835	Syab.g_02182	Syah.g_02325
OG0000836	Syab.g_02185	Syah.g_02329
OG0000837	Syab.g_02186	Syah.g_02330
OG0000838	Syab.g_02190	Syah.g_02334
OG0000839	Syab.g_02191	Syah.g_02335
OG0000840	Syab.g_02192	Syah.g_02336
OG0000841	Syab.g_02193	Syah.g_02337
OG0000842	Syab.g_02194	Syah.g_02338
OG0000843	Syab.g_02195	Syah.g_02339
OG0000844	Syab.g_02197	Syah.g_02341
OG0000845	Syab.g_02198	Syah.g_02342
OG0000846	Syab.g_02199	Syah.g_02343
OG0000847	Syab.g_02200	Syah.g_02344
OG0000848	Syab.g_02202	Syah.g_02346
OG0000849	Syab.g_02203	Syah.g_02347
OG0000850	Syab.g_02212	Syah.g_02349
OG0000851	Syab.g_02226	Syah.g_02359
OG0000852	Syab.g_02227	Syah.g_02360
OG0000853	Syab.g_02233	Syah.g_02364
OG0000854	Syab.g_02235	Syah.g_02366
OG0000855	Syab.g_02236	Syah.g_02367
OG0000856	Syab.g_01889	Syah.g_01951
OG0000857	Syab.g_01290	Syah.g_01761
OG0000858	Syab.g_02244	Syah.g_02373
OG0000859	Syab.g_02245	Syah.g_02374
OG0000860	Syab.g_02258	Syah.g_02386
OG0000861	Syab.g_02259	Syah.g_02387
OG0000862	Syab.g_02261	Syah.g_02389
OG0000863	Syab.g_02265	Syah.g_02391
OG0000864	Syab.g_02266	Syah.g_02392
OG0000865	Syab.g_02267	Syah.g_02396
OG0000866	Syab.g_02268	Syah.g_02397
OG0000867	Syab.g_02269	Syah.g_02398
OG0000868	Syab.g_02287	Syah.g_02401
OG0000869	Syab.g_02292	Syah.g_02406
OG0000870	Syab.g_02297	Syah.g_02411
OG0000871	Syab.g_02298	Syah.g_02412
OG0000872	Syab.g_02305	Syah.g_02421
OG0000873	Syab.g_02308	Syah.g_02424
OG0000874	Syab.g_02311	Syah.g_02420
OG0000875	Syab.g_02313	Syah.g_02426
OG0000876	Syab.g_02315	Syah.g_02250
OG0000877	Syab.g_02317	Syah.g_02254
OG0000878	Syab.g_02318	Syah.g_02255
OG0000879	Syab.g_02319	Syah.g_02256
OG0000880	Syab.g_02320	Syah.g_02257
OG0000881	Syab.g_02325	Syah.g_02262
OG0000882	Syab.g_02330	Syah.g_02267
OG0000883	Syab.g_02332	Syah.g_02270
OG0000884	Syab.g_02334	Syah.g_02272
OG0000885	Syab.g_02335	Syah.g_02273
OG0000886	Syab.g_02336	Syah.g_02274
OG0000887	Syab.g_02338	Syah.g_02275
OG0000888	Syab.g_02340	Syah.g_02277
OG0000889	Syab.g_02342	Syah.g_02279
OG0000890	Syab.g_02348	Syah.g_02284
OG0000891	Syab.g_02349	Syah.g_02285
OG0000892	Syab.g_02353	Syah.g_02288
OG0000893	Syab.g_00366	Syah.g_00684
OG0000894	Syab.g_00369	Syah.g_00690
OG0000895	Syab.g_00373	Syah.g_00694
OG0000896	Syab.g_00374	Syah.g_00695
OG0000897	Syab.g_00376	Syah.g_00697
OG0000898	Syab.g_00377	Syah.g_00698
OG0000899	Syab.g_00378	Syah.g_00699
OG0000900	Syab.g_00379	Syah.g_00700
OG0000901	Syab.g_00384	Syah.g_00705
OG0000902	Syab.g_00386	Syah.g_00707
OG0000903	Syab.g_00399	Syah.g_00739
OG0000904	Syab.g_00395	Syah.g_00734
OG0000905	Syab.g_00390	Syah.g_00731
OG0000906	Syab.g_00388	Syah.g_00729
OG0000907	Syab.g_00401	Syah.g_00741
OG0000908	Syab.g_00404	Syah.g_00744
OG0000909	Syab.g_00405	Syah.g_00745
OG0000910	Syab.g_00406	Syah.g_00746
OG0000911	Syab.g_00408	Syah.g_00748
OG0000912	Syab.g_00409	Syah.g_00749
OG0000913	Syab.g_00410	Syah.g_00750
OG0000914	Syab.g_00411	Syah.g_00751
OG0000915	Syab.g_00412	Syah.g_00752
OG0000916	Syab.g_00413	Syah.g_00753
OG0000917	Syab.g_00414	Syah.g_00754
OG0000918	Syab.g_00415	Syah.g_00755
OG0000919	Syab.g_00416	Syah.g_00756
OG0000920	Syab.g_00417	Syah.g_00757
OG0000921	Syab.g_00418	Syah.g_00758
OG0000922	Syab.g_00419	Syah.g_00759
OG0000923	Syab.g_00423	Syah.g_00763
OG0000924	Syab.g_00424	Syah.g_00764
OG0000925	Syab.g_00425	Syah.g_00765
OG0000926	Syab.g_00426	Syah.g_00766
OG0000927	Syab.g_00428	Syah.g_00768
OG0000928	Syab.g_00429	Syah.g_00769
OG0000929	Syab.g_00430	Syah.g_00770
OG0000930	Syab.g_00431	Syah.g_00771
OG0000931	Syab.g_00432	Syah.g_00772
OG0000932	Syab.g_00433	Syah.g_00773
OG0000933	Syab.g_00439	Syah.g_00778
OG0000934	Syab.g_00441	Syah.g_00780
OG0000935	Syab.g_00442	Syah.g_00781
OG0000936	Syab.g_00443	Syah.g_00782
OG0000937	Syab.g_00444	Syah.g_00783
OG0000938	Syab.g_00447	Syah.g_00787
OG0000939	Syab.g_00448	Syah.g_00788
OG0000940	Syab.g_00456	Syah.g_00795
OG0000941	Syab.g_00458	Syah.g_00797
OG0000942	Syab.g_00460	Syah.g_00799
OG0000943	Syab.g_00461	Syah.g_00800
OG0000944	Syab.g_00463	Syah.g_00802
OG0000945	Syab.g_00466	Syah.g_00804
OG0000946	Syab.g_00473	Syah.g_00809
OG0000947	Syab.g_00476	Syah.g_00812
OG0000948	Syab.g_00477	Syah.g_00813
OG0000949	Syab.g_00212	Syah.g_00173
OG0000950	Syab.g_00204	Syah.g_00184
OG0000951	Syab.g_00199	Syah.g_00190
OG0000952	Syab.g_00191	Syah.g_00202
OG0000953	Syab.g_00134	Syah.g_00207
OG0000954	Syab.g_00129	Syah.g_00233
OG0000955	Syab.g_00128	Syah.g_00234
OG0000956	Syab.g_00126	Syah.g_00236
OG0000957	Syab.g_00115	Syah.g_00248
OG0000958	Syab.g_00114	Syah.g_00249
OG0000959	Syab.g_00110	Syah.g_00253
OG0000960	Syab.g_00109	Syah.g_00254
OG0000961	Syab.g_00100	Syah.g_00259
OG0000962	Syab.g_00098	Syah.g_00262
OG0000963	Syab.g_00093	Syah.g_00267
OG0000964	Syab.g_00092	Syah.g_00268
OG0000965	Syab.g_00091	Syah.g_00269
OG0000966	Syab.g_00082	Syah.g_00288
OG0000967	Syab.g_00078	Syah.g_00300
OG0000968	Syab.g_00075	Syah.g_00295
OG0000969	Syab.g_00073	Syah.g_00297
OG0000970	Syab.g_00072	Syah.g_00298
OG0000971	Syab.g_00070	Syah.g_00303
OG0000972	Syab.g_00069	Syah.g_00304
OG0000973	Syab.g_00068	Syah.g_00305
OG0000974	Syab.g_00067	Syah.g_00306
OG0000975	Syab.g_00066	Syah.g_00307
OG0000976	Syab.g_00065	Syah.g_00308
OG0000977	Syab.g_00063	Syah.g_00310
OG0000978	Syab.g_00062	Syah.g_00312
OG0000979	Syab.g_00059	Syah.g_00315
OG0000980	Syab.g_00056	Syah.g_00318
OG0000981	Syab.g_00053	Syah.g_00321
OG0000982	Syab.g_02756	Syah.g_00511
OG0000983	Syab.g_02757	Syah.g_00510
OG0000984	Syab.g_02758	Syah.g_00509
OG0000985	Syab.g_02762	Syah.g_00505
OG0000986	Syab.g_02764	Syah.g_00496
OG0000987	Syab.g_02768	Syah.g_00494
OG0000988	Syab.g_02774	Syah.g_00489
OG0000989	Syab.g_02792	Syah.g_00481
OG0000990	Syab.g_02811	Syah.g_00466
OG0000991	Syab.g_02818	Syah.g_00462
OG0000992	Syab.g_02821	Syah.g_00460
OG0000993	Syab.g_02822	Syah.g_00459
OG0000994	Syab.g_02826	Syah.g_00457
OG0000995	Syab.g_02835	Syah.g_00452
OG0000996	Syab.g_02866	Syah.g_00412
OG0000997	Syab.g_02875	Syah.g_00403
OG0000998	Syab.g_02877	Syah.g_00401
OG0000999	Syab.g_02878	Syah.g_00400
OG0001000	Syab.g_02881	Syah.g_00397
OG0001001	Syab.g_02888	Syah.g_00392
OG0001002	Syab.g_02900	Syah.g_00386
OG0001003	Syab.g_02902	Syah.g_00384
OG0001004	Syab.g_02903	Syah.g_00383
OG0001005	Syab.g_02905	Syah.g_00382
OG0001006	Syab.g_02912	Syah.g_00375
OG0001007	Syab.g_02914	Syah.g_00373
OG0001008	Syab.g_00584	Syah.g_02235
OG0001009	Syab.g_00033	Syah.g_00344
OG0001010	Syab.g_00034	Syah.g_00343
OG0001011	Syab.g_00035	Syah.g_00342
OG0001012	Syab.g_02752	Syah.g_00514
OG0001013	Syab.g_02716	Syah.g_00527
OG0001014	Syab.g_02712	Syah.g_00531
OG0001015	Syab.g_02711	Syah.g_00532
OG0001016	Syab.g_02439	Syah.g_02487
OG0001017	Syab.g_02445	Syah.g_02493
OG0001018	Syab.g_02447	Syah.g_02495
OG0001019	Syab.g_02469	Syah.g_02512
OG0001020	Syab.g_02477	Syah.g_02517
OG0001021	Syab.g_02481	Syah.g_02521
OG0001022	Syab.g_02485	Syah.g_02524
OG0001023	Syab.g_02486	Syah.g_02525
OG0001024	Syab.g_02490	Syah.g_02529
OG0001025	Syab.g_02497	Syah.g_02534
OG0001026	Syab.g_02510	Syah.g_02547
OG0001027	Syab.g_02515	Syah.g_00001
OG0001028	Syab.g_02517	Syah.g_00003
OG0001029	Syab.g_02519	Syah.g_00005
OG0001030	Syab.g_02540	Syah.g_00025
OG0001031	Syab.g_02615	Syah.g_00611
OG0001032	Syab.g_02617	Syah.g_00609
OG0001033	Syab.g_02675	Syah.g_00577
OG0001034	Syab.g_02370	Syah.g_00908
OG0001035	Syab.g_00335	Syah.g_00660
OG0001036	Syab.g_00327	Syah.g_00655
OG0001037	Syab.g_00325	Syah.g_00653
OG0001038	Syab.g_00297	Syah.g_00626
OG0001039	Syab.g_00294	Syah.g_00623
OG0001040	Syab.g_00291	Syah.g_00090
OG0001042	Syab.g_00254	Syah.g_00122
OG0001043	Syab.g_00250	Syah.g_00126
OG0001044	Syab.g_00522	Syah.g_00857
OG0001045	Syab.g_00534	Syah.g_00870
OG0001046	Syab.g_01352	Syah.g_01647
OG0001047	Syab.g_00586	Syah.g_02233
OG0001048	Syab.g_00587	Syah.g_02232
OG0001049	Syab.g_00590	Syah.g_02225
OG0001050	Syab.g_00591	Syah.g_02224
OG0001051	Syab.g_00592	Syah.g_02223
OG0001052	Syab.g_00693	Syah.g_01217
OG0001053	Syab.g_02099	Syah.g_01000
OG0001054	Syab.g_02118	Syah.g_01017
OG0001055	Syab.g_02139	Syah.g_01037
OG0001056	Syab.g_02036	Syah.g_01069
OG0001057	Syab.g_00882	Syah.g_01075
OG0001058	Syab.g_02014	Syah.g_01091
OG0001059	Syab.g_02010	Syah.g_01095
OG0001060	Syab.g_02003	Syah.g_01102
OG0001061	Syab.g_01985	Syah.g_01123
OG0001062	Syab.g_01983	Syah.g_01125
OG0001063	Syab.g_01979	Syah.g_01129
OG0001064	Syab.g_01978	Syah.g_01130
OG0001065	Syab.g_01976	Syah.g_01131
OG0001066	Syab.g_01975	Syah.g_01132
OG0001067	Syab.g_01974	Syah.g_01133
OG0001068	Syab.g_01973	Syah.g_01134
OG0001069	Syab.g_01972	Syah.g_01135
OG0001070	Syab.g_01968	Syah.g_01138
OG0001071	Syab.g_01967	Syah.g_01139
OG0001072	Syab.g_01962	Syah.g_01144
OG0001074	Syab.g_01815	Syah.g_01970
OG0001075	Syab.g_01919	Syah.g_01969
OG0001076	Syab.g_01897	Syah.g_01959
OG0001077	Syab.g_01887	Syah.g_01948
OG0001079	Syab.g_01856	Syah.g_01921
OG0001080	Syab.g_01756	Syah.g_01538
OG0001081	Syab.g_01530	Syah.g_01487
OG0001082	Syab.g_01531	Syah.g_01488
OG0001083	Syab.g_01540	Syah.g_01495
OG0001084	Syab.g_01543	Syah.g_01496
OG0001085	Syab.g_01563	Syah.g_01506
OG0001086	Syab.g_01565	Syah.g_01508
OG0001087	Syab.g_01167	Syah.g_01992
OG0001088	Syab.g_01170	Syah.g_01995
OG0001089	Syab.g_01198	Syah.g_02019
OG0001090	Syab.g_01267	Syah.g_01728
OG0001091	Syab.g_01270	Syah.g_01726
OG0001092	Syab.g_01272	Syah.g_01724
OG0001093	Syab.g_01664	Syah.g_01718
OG0001094	Syab.g_01567	Syah.g_01785
OG0001095	Syab.g_01287	Syah.g_01764
OG0001096	Syab.g_01693	Syah.g_01748
OG0001097	Syab.g_01718	Syah.g_02094
OG0001098	Syab.g_01497	Syah.g_01542
OG0001099	Syab.g_02518	Syah.g_00004
OG0001100	Syab.g_01640	Syah.g_01522
OG0001101	Syab.g_01639	Syah.g_01523
OG0001102	Syab.g_01636	Syah.g_01526
OG0001103	Syab.g_01634	Syah.g_01528
OG0001104	Syab.g_01590	Syah.g_01801
OG0001105	Syab.g_01585	Syah.g_01797
OG0001106	Syab.g_01397	Syah.g_01609
OG0001107	Syab.g_01385	Syah.g_01620
OG0001108	Syab.g_01377	Syah.g_01628
OG0001109	Syab.g_01368	Syah.g_01630
OG0001110	Syab.g_01366	Syah.g_01632
OG0001111	Syab.g_01364	Syah.g_01634
OG0001112	Syab.g_01362	Syah.g_01636
OG0001113	Syab.g_01593	Syah.g_01637
OG0001114	Syab.g_01361	Syah.g_01638
OG0001115	Syab.g_01357	Syah.g_01642
OG0001116	Syab.g_01355	Syah.g_01644
OG0001117	Syab.g_01354	Syah.g_01645
OG0001118	Syab.g_01353	Syah.g_01646
OG0001119	Syab.g_01351	Syah.g_01648
OG0001120	Syab.g_01347	Syah.g_01652
OG0001121	Syab.g_02159	Syah.g_02183
OG0001122	Syab.g_01320	Syah.g_01679
OG0001123	Syab.g_01312	Syah.g_01686
OG0001124	Syab.g_01310	Syah.g_01688
OG0001125	Syab.g_01308	Syah.g_01690
OG0001126	Syab.g_01231	Syah.g_02058
OG0001127	Syab.g_01230	Syah.g_02057
OG0001128	Syab.g_01227	Syah.g_02040
OG0001129	Syab.g_01225	Syah.g_02038
OG0001130	Syab.g_01224	Syah.g_02037
OG0001131	Syab.g_01609	Syah.g_01819
OG0001132	Syab.g_01790	Syah.g_01850
OG0001133	Syab.g_01895	Syah.g_01957
OG0001134	Syab.g_01748	Syah.g_01437
OG0001135	Syab.g_01747	Syah.g_01439
OG0001136	Syab.g_00966	Syah.g_02160
OG0001137	Syab.g_00990	Syah.g_02141
OG0001138	Syab.g_01023	Syah.g_01421
OG0001139	Syab.g_01025	Syah.g_01419
OG0001140	Syab.g_00642, Syab.g_01026	Syah.g_01418
OG0001141	Syab.g_01027	Syah.g_01417
OG0001142	Syab.g_01028	Syah.g_01416
OG0001143	Syab.g_01037	Syah.g_01408
OG0001144	Syab.g_01052	Syah.g_01399
OG0001145	Syab.g_00928	Syah.g_02188
OG0001146	Syab.g_00907	Syah.g_02206
OG0001147	Syab.g_00716	Syah.g_01234
OG0001148	Syab.g_02085	Syah.g_00984
OG0001149	Syab.g_02084	Syah.g_00983
OG0001150	Syab.g_02083	Syah.g_00982
OG0001151	Syab.g_02070	Syah.g_00970
OG0001152	Syab.g_02069	Syah.g_00969
OG0001153	Syab.g_00731	Syah.g_01253
OG0001154	Syab.g_00730	Syah.g_01252
