Orthogroup	Syab	Prav
OG0000583	Syab.g_01928	Prav.g_01205
OG0000584	Syab.g_01927	Prav.g_01206
OG0000585	Syab.g_01924	Prav.g_01208
OG0000586	Syab.g_01923	Prav.g_01209
OG0000587	Syab.g_01921	Prav.g_01210
OG0000588	Syab.g_01910	Prav.g_01214
OG0000589	Syab.g_01899	Prav.g_01219
OG0000590	Syab.g_01898	Prav.g_01220
OG0000591	Syab.g_01892	Prav.g_01223
OG0000592	Syab.g_01891	Prav.g_01224
OG0000593	Syab.g_01877	Prav.g_01230
OG0000594	Syab.g_01876	Prav.g_01231
OG0000595	Syab.g_01875	Prav.g_01232
OG0000596	Syab.g_01871	Prav.g_01236
OG0000597	Syab.g_01868	Prav.g_01238
OG0000598	Syab.g_01867	Prav.g_01239
OG0000599	Syab.g_01860	Prav.g_01242
OG0000600	Syab.g_01859	Prav.g_01243
OG0000601	Syab.g_01858	Prav.g_01244
OG0000602	Syab.g_01853	Prav.g_01246
OG0000603	Syab.g_01852	Prav.g_01247
OG0000604	Syab.g_01850	Prav.g_01248
OG0000605	Syab.g_01758	Prav.g_01249
OG0000606	Syab.g_01529	Prav.g_01252
OG0000607	Syab.g_01533	Prav.g_01255
OG0000608	Syab.g_01534	Prav.g_01256
OG0000609	Syab.g_01536	Prav.g_01257
OG0000610	Syab.g_01555	Prav.g_01262
OG0000611	Syab.g_01558	Prav.g_01265
OG0000612	Syab.g_01559	Prav.g_01266
OG0000613	Syab.g_00228	Prav.g_01271
OG0000614	Syab.g_01179	Prav.g_01290
OG0000615	Syab.g_01605	Prav.g_01298
OG0000616	Syab.g_02897	Prav.g_01312
OG0000617	Syab.g_01274	Prav.g_00312
OG0000618	Syab.g_01275	Prav.g_00313
OG0000619	Syab.g_01662	Prav.g_00314
OG0000620	Syab.g_01668	Prav.g_00317
OG0000621	Syab.g_01669	Prav.g_00318
OG0000622	Syab.g_01670	Prav.g_00319
OG0000623	Syab.g_01671	Prav.g_00320
OG0000624	Syab.g_01673	Prav.g_00321
OG0000625	Syab.g_01674	Prav.g_00322
OG0000626	Syab.g_01675	Prav.g_00323
OG0000627	Syab.g_01438	Prav.g_00324
OG0000628	Syab.g_01437	Prav.g_00325
OG0000629	Syab.g_01434	Prav.g_00326
OG0000630	Syab.g_01430	Prav.g_00329
OG0000631	Syab.g_01421	Prav.g_00388
OG0000632	Syab.g_01420	Prav.g_00389
OG0000633	Syab.g_01419	Prav.g_00390
OG0000634	Syab.g_01651	Prav.g_00393
OG0000635	Syab.g_01656	Prav.g_00394
OG0000636	Syab.g_01658	Prav.g_00396
OG0000637	Syab.g_01660	Prav.g_00398
OG0000638	Syab.g_01661	Prav.g_00399
OG0000639	Syab.g_01276	Prav.g_00400
OG0000640	Syab.g_01277	Prav.g_00401
OG0000641	Syab.g_01281	Prav.g_00405
OG0000642	Syab.g_01282	Prav.g_00406
OG0000643	Syab.g_01283	Prav.g_00407
OG0000644	Syab.g_01284	Prav.g_00408
OG0000645	Syab.g_01286	Prav.g_00409
OG0000646	Syab.g_01289	Prav.g_00411
OG0000647	Syab.g_01291	Prav.g_00412
OG0000648	Syab.g_01684	Prav.g_00414
OG0000649	Syab.g_01685	Prav.g_00415
OG0000650	Syab.g_01686	Prav.g_00416
OG0000651	Syab.g_01687	Prav.g_00417
OG0000652	Syab.g_01688	Prav.g_00418
OG0000653	Syab.g_01690	Prav.g_00420
OG0000654	Syab.g_01691	Prav.g_00421
OG0000655	Syab.g_01692	Prav.g_00422
OG0000656	Syab.g_01695	Prav.g_00425
OG0000657	Syab.g_01706	Prav.g_00432
OG0000658	Syab.g_01710	Prav.g_00433
OG0000659	Syab.g_01711	Prav.g_00434
OG0000660	Syab.g_01715	Prav.g_00438
OG0000661	Syab.g_01717	Prav.g_00440
OG0000662	Syab.g_01719	Prav.g_00442
OG0000663	Syab.g_01722	Prav.g_00444
OG0000664	Syab.g_01723	Prav.g_00445
OG0000665	Syab.g_01829	Prav.g_00449
OG0000666	Syab.g_01842	Prav.g_00450
OG0000667	Syab.g_01548	Prav.g_00454
OG0000668	Syab.g_01319	Prav.g_00483
OG0000669	Syab.g_01642	Prav.g_00490
OG0000670	Syab.g_02156	Prav.g_00492
OG0000671	Syab.g_01638	Prav.g_00494
OG0000672	Syab.g_01635	Prav.g_00497
OG0000673	Syab.g_01632	Prav.g_00500
OG0000674	Syab.g_01630	Prav.g_00502
OG0000675	Syab.g_01629	Prav.g_00503
OG0000676	Syab.g_01620	Prav.g_00505
OG0000677	Syab.g_01619	Prav.g_00506
OG0000678	Syab.g_01613	Prav.g_00508
OG0000679	Syab.g_01601	Prav.g_00512
OG0000680	Syab.g_01600	Prav.g_00513
OG0000681	Syab.g_01597	Prav.g_00515
OG0000682	Syab.g_01596	Prav.g_00516
OG0000683	Syab.g_01595	Prav.g_00517
OG0000684	Syab.g_01591	Prav.g_00519
OG0000685	Syab.g_01589	Prav.g_00521
OG0000686	Syab.g_01588	Prav.g_00522
OG0000687	Syab.g_01586	Prav.g_00523
OG0000688	Syab.g_01576	Prav.g_00526
OG0000689	Syab.g_01574	Prav.g_00527
OG0000690	Syab.g_01573	Prav.g_00528
OG0000691	Syab.g_01572	Prav.g_00529
OG0000692	Syab.g_01571	Prav.g_00530
OG0000693	Syab.g_01569	Prav.g_00531
OG0000694	Syab.g_01568	Prav.g_00532
OG0000695	Syab.g_01417	Prav.g_00534
OG0000696	Syab.g_01416	Prav.g_00535
OG0000697	Syab.g_01415	Prav.g_00536
OG0000698	Syab.g_01412	Prav.g_00539
OG0000699	Syab.g_01411	Prav.g_00540
OG0000700	Syab.g_01410	Prav.g_00541
OG0000701	Syab.g_01409	Prav.g_00542
OG0000702	Syab.g_01401	Prav.g_00544
OG0000703	Syab.g_01400	Prav.g_00545
OG0000704	Syab.g_01398	Prav.g_00546
OG0000705	Syab.g_01391	Prav.g_00550
OG0000706	Syab.g_01390	Prav.g_00551
OG0000707	Syab.g_01389	Prav.g_00552
OG0000708	Syab.g_01386	Prav.g_00553
OG0000709	Syab.g_01378	Prav.g_00557
OG0000710	Syab.g_01367	Prav.g_00560
OG0000711	Syab.g_01340	Prav.g_00577
OG0000712	Syab.g_01338	Prav.g_00579
OG0000713	Syab.g_01337	Prav.g_00580
OG0000714	Syab.g_01334	Prav.g_00581
OG0000715	Syab.g_01332	Prav.g_00583
OG0000716	Syab.g_01328	Prav.g_00585
OG0000717	Syab.g_01327	Prav.g_00586
OG0000718	Syab.g_01323	Prav.g_00902
OG0000719	Syab.g_01321	Prav.g_00904
OG0000720	Syab.g_01307	Prav.g_00913
OG0000721	Syab.g_01305	Prav.g_00915
OG0000722	Syab.g_01304	Prav.g_00916
OG0000723	Syab.g_01678	Prav.g_00919
OG0000724	Syab.g_01223	Prav.g_00928
OG0000725	Syab.g_01207	Prav.g_00934
OG0000726	Syab.g_01206	Prav.g_00935
OG0000727	Syab.g_01205	Prav.g_00936
OG0000728	Syab.g_01203	Prav.g_00938
OG0000729	Syab.g_00097	Prav.g_00263
OG0000730	Syab.g_00521	Prav.g_00004
OG0000731	Syab.g_00531	Prav.g_00008
OG0000732	Syab.g_00055	Prav.g_00016
OG0000733	Syab.g_02798	Prav.g_00034
OG0000734	Syab.g_02508	Prav.g_00050
OG0000735	Syab.g_00942	Prav.g_00052
OG0000736	Syab.g_00943	Prav.g_00053
OG0000737	Syab.g_00944	Prav.g_00054
OG0000738	Syab.g_00949	Prav.g_00058
OG0000739	Syab.g_00961	Prav.g_00059
OG0000740	Syab.g_00962	Prav.g_00060
OG0000741	Syab.g_00965	Prav.g_00061
OG0000742	Syab.g_00968	Prav.g_00064
OG0000743	Syab.g_00970	Prav.g_00066
OG0000744	Syab.g_00971	Prav.g_00067
OG0000745	Syab.g_00973	Prav.g_00068
OG0000746	Syab.g_00975	Prav.g_00070
OG0000747	Syab.g_00976	Prav.g_00071
OG0000748	Syab.g_00991	Prav.g_00074
OG0000749	Syab.g_00992	Prav.g_00075
OG0000750	Syab.g_00993	Prav.g_00076
OG0000751	Syab.g_01002	Prav.g_01868
OG0000752	Syab.g_01004	Prav.g_01866
OG0000753	Syab.g_01007	Prav.g_01863
OG0000754	Syab.g_01012	Prav.g_01860
OG0000755	Syab.g_01021	Prav.g_01857
OG0000756	Syab.g_01022	Prav.g_01856
OG0000757	Syab.g_01029	Prav.g_01850
OG0000758	Syab.g_01030	Prav.g_01849
OG0000759	Syab.g_01031	Prav.g_01848
OG0000760	Syab.g_01032	Prav.g_01847
OG0000761	Syab.g_01034	Prav.g_01846
OG0000762	Syab.g_01036	Prav.g_01845
OG0000763	Syab.g_01038	Prav.g_01843
OG0000764	Syab.g_01039	Prav.g_01842
OG0000765	Syab.g_01154	Prav.g_01833
OG0000766	Syab.g_01153	Prav.g_01832
OG0000767	Syab.g_01151	Prav.g_01830
OG0000768	Syab.g_01150	Prav.g_01829
OG0000769	Syab.g_01148	Prav.g_01827
OG0000770	Syab.g_01145	Prav.g_01825
OG0000771	Syab.g_01229	Prav.g_02003
OG0000772	Syab.g_00957	Prav.g_01409
OG0000773	Syab.g_00931	Prav.g_01429
OG0000774	Syab.g_00924	Prav.g_01431
OG0000775	Syab.g_00922	Prav.g_01433
OG0000776	Syab.g_00921	Prav.g_01434
OG0000777	Syab.g_00920	Prav.g_01435
OG0000778	Syab.g_00919	Prav.g_01436
OG0000779	Syab.g_00913	Prav.g_01440
OG0000780	Syab.g_00908	Prav.g_01441
OG0000781	Syab.g_00904	Prav.g_01444
OG0000782	Syab.g_00903	Prav.g_01445
OG0000783	Syab.g_00902	Prav.g_01446
OG0000784	Syab.g_00901	Prav.g_01447
OG0000785	Syab.g_00899	Prav.g_01449
OG0000786	Syab.g_00895	Prav.g_01451
OG0000787	Syab.g_00894	Prav.g_01452
OG0000788	Syab.g_01857	Prav.g_01460
OG0000789	Syab.g_01835	Prav.g_01463
OG0000790	Syab.g_02082	Prav.g_01478
OG0000791	Syab.g_02080	Prav.g_01480
OG0000792	Syab.g_02079	Prav.g_01481
OG0000793	Syab.g_02074	Prav.g_01484
OG0000794	Syab.g_02073	Prav.g_01485
OG0000795	Syab.g_02072	Prav.g_01486
OG0000796	Syab.g_02068	Prav.g_01490
OG0000797	Syab.g_02067	Prav.g_01491
OG0000799	Syab.g_00826	Prav.g_01560
OG0000800	Syab.g_00821	Prav.g_01561
OG0000801	Syab.g_00820	Prav.g_01562
OG0000802	Syab.g_00816	Prav.g_01564
OG0000803	Syab.g_00806	Prav.g_01566
OG0000804	Syab.g_00802	Prav.g_01567
OG0000805	Syab.g_00792	Prav.g_01569
OG0000806	Syab.g_00790	Prav.g_01571
OG0000807	Syab.g_00788	Prav.g_01572
OG0000808	Syab.g_00783	Prav.g_01573
OG0000809	Syab.g_00780	Prav.g_01576
OG0000810	Syab.g_00779	Prav.g_01577
OG0000811	Syab.g_00770	Prav.g_01581
OG0000812	Syab.g_00768	Prav.g_01583
OG0000813	Syab.g_00767	Prav.g_01584
OG0000814	Syab.g_00765	Prav.g_01586
OG0000815	Syab.g_00760	Prav.g_01587
OG0000816	Syab.g_00758	Prav.g_01589
OG0000817	Syab.g_00757	Prav.g_01590
OG0000818	Syab.g_00751	Prav.g_01595
OG0000819	Syab.g_00750	Prav.g_01596
OG0000820	Syab.g_00749	Prav.g_01597
OG0000821	Syab.g_00743	Prav.g_01601
OG0000822	Syab.g_00741	Prav.g_01602
OG0000823	Syab.g_00740	Prav.g_01603
OG0000824	Syab.g_00735	Prav.g_01606
OG0000825	Syab.g_00734	Prav.g_01607
OG0000826	Syab.g_00733	Prav.g_01608
OG0000827	Syab.g_00732	Prav.g_01609
OG0000828	Syab.g_00729	Prav.g_01612
OG0000829	Syab.g_00728	Prav.g_01613
OG0000830	Syab.g_00727	Prav.g_01614
OG0000831	Syab.g_00725	Prav.g_01616
OG0000832	Syab.g_02169	Prav.g_01622
OG0000833	Syab.g_02178	Prav.g_01630
OG0000834	Syab.g_02181	Prav.g_01631
OG0000835	Syab.g_02182	Prav.g_01632
OG0000836	Syab.g_02185	Prav.g_01633
OG0000837	Syab.g_02186	Prav.g_01634
OG0000838	Syab.g_02190	Prav.g_01636
OG0000839	Syab.g_02191	Prav.g_01637
OG0000840	Syab.g_02192	Prav.g_01638
OG0000841	Syab.g_02193	Prav.g_01639
OG0000842	Syab.g_02194	Prav.g_01640
OG0000843	Syab.g_02195	Prav.g_01641
OG0000844	Syab.g_02197	Prav.g_01642
OG0000845	Syab.g_02198	Prav.g_01643
OG0000846	Syab.g_02199	Prav.g_01644
OG0000847	Syab.g_02200	Prav.g_01645
OG0000848	Syab.g_02202	Prav.g_01646
OG0000849	Syab.g_02203	Prav.g_01647
OG0000850	Syab.g_02212	Prav.g_01649
OG0000851	Syab.g_02226	Prav.g_01650
OG0000852	Syab.g_02227	Prav.g_01651
OG0000853	Syab.g_02233	Prav.g_01655
OG0000854	Syab.g_02235	Prav.g_01657
OG0000855	Syab.g_02236	Prav.g_01658
OG0000856	Syab.g_01889	Prav.g_01671
OG0000857	Syab.g_01290	Prav.g_01699
OG0000858	Syab.g_02244	Prav.g_01755
OG0000859	Syab.g_02245	Prav.g_01756
OG0000860	Syab.g_02258	Prav.g_01763
OG0000861	Syab.g_02259	Prav.g_01764
OG0000862	Syab.g_02261	Prav.g_01765
OG0000863	Syab.g_02265	Prav.g_01767
OG0000864	Syab.g_02266	Prav.g_01768
OG0000865	Syab.g_02267	Prav.g_01769
OG0000866	Syab.g_02268	Prav.g_01770
OG0000867	Syab.g_02269	Prav.g_01771
OG0000868	Syab.g_02287	Prav.g_01772
OG0000869	Syab.g_02292	Prav.g_01776
OG0000870	Syab.g_02297	Prav.g_01781
OG0000871	Syab.g_02298	Prav.g_01782
OG0000872	Syab.g_02305	Prav.g_01783
OG0000873	Syab.g_02308	Prav.g_01786
OG0000874	Syab.g_02311	Prav.g_01789
OG0000875	Syab.g_02313	Prav.g_01790
OG0000876	Syab.g_02315	Prav.g_01791
OG0000877	Syab.g_02317	Prav.g_01793
OG0000878	Syab.g_02318	Prav.g_01794
OG0000879	Syab.g_02319	Prav.g_01795
OG0000880	Syab.g_02320	Prav.g_01796
OG0000881	Syab.g_02325	Prav.g_01800
OG0000882	Syab.g_02330	Prav.g_01805
OG0000883	Syab.g_02332	Prav.g_01807
OG0000884	Syab.g_02334	Prav.g_01809
OG0000885	Syab.g_02335	Prav.g_01810
OG0000886	Syab.g_02336	Prav.g_01811
OG0000887	Syab.g_02338	Prav.g_01812
OG0000888	Syab.g_02340	Prav.g_01814
OG0000889	Syab.g_02342	Prav.g_01816
OG0000890	Syab.g_02348	Prav.g_01817
OG0000891	Syab.g_02349	Prav.g_01818
OG0000892	Syab.g_02353	Prav.g_00264
OG0000893	Syab.g_00366	Prav.g_00268
OG0000894	Syab.g_00369	Prav.g_00270
OG0000895	Syab.g_00373	Prav.g_00273
OG0000896	Syab.g_00374	Prav.g_00274
OG0000897	Syab.g_00376	Prav.g_00276
OG0000898	Syab.g_00377	Prav.g_00277
OG0000899	Syab.g_00378	Prav.g_00278
OG0000900	Syab.g_00379	Prav.g_00279
OG0000901	Syab.g_00384	Prav.g_00282
OG0000902	Syab.g_00386	Prav.g_00284
OG0000903	Syab.g_00399	Prav.g_00287
OG0000904	Syab.g_00395	Prav.g_00289
OG0000905	Syab.g_00390	Prav.g_00294
OG0000906	Syab.g_00388	Prav.g_00295
OG0000907	Syab.g_00401	Prav.g_00590
OG0000908	Syab.g_00404	Prav.g_00593
OG0000909	Syab.g_00405	Prav.g_00594
OG0000910	Syab.g_00406	Prav.g_00595
OG0000911	Syab.g_00408	Prav.g_00597
OG0000912	Syab.g_00409	Prav.g_00598
OG0000913	Syab.g_00410	Prav.g_00599
OG0000914	Syab.g_00411	Prav.g_00600
OG0000915	Syab.g_00412	Prav.g_00601
OG0000916	Syab.g_00413	Prav.g_00602
OG0000917	Syab.g_00414	Prav.g_00603
OG0000918	Syab.g_00415	Prav.g_00604
OG0000919	Syab.g_00416	Prav.g_00605
OG0000920	Syab.g_00417	Prav.g_00606
OG0000921	Syab.g_00418	Prav.g_00607
OG0000922	Syab.g_00419	Prav.g_00608
OG0000923	Syab.g_00423	Prav.g_00612
OG0000924	Syab.g_00424	Prav.g_00613
OG0000925	Syab.g_00425	Prav.g_00614
OG0000926	Syab.g_00426	Prav.g_00615
OG0000927	Syab.g_00428	Prav.g_00617
OG0000928	Syab.g_00429	Prav.g_00618
OG0000929	Syab.g_00430	Prav.g_00619
OG0000930	Syab.g_00431	Prav.g_00620
OG0000931	Syab.g_00432	Prav.g_00621
OG0000932	Syab.g_00433	Prav.g_00622
OG0000933	Syab.g_00439	Prav.g_00626
OG0000934	Syab.g_00441	Prav.g_00628
OG0000935	Syab.g_00442	Prav.g_00629
OG0000936	Syab.g_00443	Prav.g_00630
OG0000937	Syab.g_00444	Prav.g_00631
OG0000938	Syab.g_00447	Prav.g_00633
OG0000939	Syab.g_00448	Prav.g_00634
OG0000940	Syab.g_00456	Prav.g_00641
OG0000941	Syab.g_00458	Prav.g_00643
OG0000942	Syab.g_00460	Prav.g_00645
OG0000943	Syab.g_00461	Prav.g_00646
OG0000944	Syab.g_00463	Prav.g_00647
OG0000945	Syab.g_00466	Prav.g_00648
OG0000946	Syab.g_00473	Prav.g_00653
OG0000947	Syab.g_00476	Prav.g_00655
OG0000948	Syab.g_00477	Prav.g_00656
OG0000949	Syab.g_00212	Prav.g_00659
OG0000950	Syab.g_00204	Prav.g_00664
OG0000951	Syab.g_00199	Prav.g_00668
OG0000952	Syab.g_00191	Prav.g_00672
OG0000953	Syab.g_00134	Prav.g_00675
OG0000954	Syab.g_00129	Prav.g_00679
OG0000955	Syab.g_00128	Prav.g_00680
OG0000956	Syab.g_00126	Prav.g_00682
OG0000957	Syab.g_00115	Prav.g_00687
OG0000958	Syab.g_00114	Prav.g_00688
OG0000959	Syab.g_00110	Prav.g_00692
OG0000960	Syab.g_00109	Prav.g_00693
OG0000961	Syab.g_00100	Prav.g_00695
OG0000962	Syab.g_00098	Prav.g_00697
OG0000963	Syab.g_00093	Prav.g_00701
OG0000964	Syab.g_00092	Prav.g_00702
OG0000965	Syab.g_00091	Prav.g_00703
OG0000966	Syab.g_00082	Prav.g_00710
OG0000967	Syab.g_00078	Prav.g_00714
OG0000968	Syab.g_00075	Prav.g_00716
OG0000969	Syab.g_00073	Prav.g_00717
OG0000970	Syab.g_00072	Prav.g_00718
OG0000971	Syab.g_00070	Prav.g_00719
OG0000972	Syab.g_00069	Prav.g_00720
OG0000973	Syab.g_00068	Prav.g_00721
OG0000974	Syab.g_00067	Prav.g_00722
OG0000975	Syab.g_00066	Prav.g_00723
OG0000976	Syab.g_00065	Prav.g_00724
OG0000977	Syab.g_00063	Prav.g_00725
OG0000978	Syab.g_00062	Prav.g_00726
OG0000979	Syab.g_00059	Prav.g_00729
OG0000980	Syab.g_00056	Prav.g_00731
OG0000981	Syab.g_00053	Prav.g_00733
OG0000982	Syab.g_02756	Prav.g_00735
OG0000983	Syab.g_02757	Prav.g_00736
OG0000984	Syab.g_02758	Prav.g_00737
OG0000985	Syab.g_02762	Prav.g_00740
OG0000986	Syab.g_02764	Prav.g_00742
OG0000987	Syab.g_02768	Prav.g_00743
OG0000988	Syab.g_02774	Prav.g_00746
OG0000989	Syab.g_02792	Prav.g_00750
OG0000990	Syab.g_02811	Prav.g_00753
OG0000991	Syab.g_02818	Prav.g_00754
OG0000992	Syab.g_02821	Prav.g_00756
OG0000993	Syab.g_02822	Prav.g_00757
OG0000994	Syab.g_02826	Prav.g_00758
OG0000995	Syab.g_02835	Prav.g_00762
OG0000996	Syab.g_02866	Prav.g_00763
OG0000997	Syab.g_02875	Prav.g_00764
OG0000998	Syab.g_02877	Prav.g_00766
OG0000999	Syab.g_02878	Prav.g_00767
OG0001000	Syab.g_02881	Prav.g_00770
OG0001001	Syab.g_02888	Prav.g_00772
OG0001002	Syab.g_02900	Prav.g_00776
OG0001003	Syab.g_02902	Prav.g_00778
OG0001004	Syab.g_02903	Prav.g_00779
OG0001005	Syab.g_02905	Prav.g_00780
OG0001006	Syab.g_02912	Prav.g_00784
OG0001007	Syab.g_02914	Prav.g_00786
OG0001008	Syab.g_00584	Prav.g_01036
OG0001009	Syab.g_00033	Prav.g_00095
OG0001010	Syab.g_00034	Prav.g_00096
OG0001011	Syab.g_00035	Prav.g_00097
OG0001012	Syab.g_02752	Prav.g_00114
OG0001013	Syab.g_02716	Prav.g_00119
OG0001014	Syab.g_02712	Prav.g_00122
OG0001015	Syab.g_02711	Prav.g_00123
OG0001016	Syab.g_02439	Prav.g_00138
OG0001017	Syab.g_02445	Prav.g_00142
OG0001018	Syab.g_02447	Prav.g_00145
OG0001019	Syab.g_02469	Prav.g_00154
OG0001020	Syab.g_02477	Prav.g_00155
OG0001021	Syab.g_02481	Prav.g_00156
OG0001022	Syab.g_02485	Prav.g_00159
OG0001023	Syab.g_02486	Prav.g_00160
OG0001024	Syab.g_02490	Prav.g_00163
OG0001025	Syab.g_02497	Prav.g_00169
OG0001026	Syab.g_02510	Prav.g_00176
OG0001027	Syab.g_02515	Prav.g_00177
OG0001028	Syab.g_02517	Prav.g_00179
OG0001029	Syab.g_02519	Prav.g_00180
OG0001030	Syab.g_02540	Prav.g_00195
OG0001031	Syab.g_02615	Prav.g_00852
OG0001032	Syab.g_02617	Prav.g_00851
OG0001033	Syab.g_02675	Prav.g_00830
OG0001034	Syab.g_02370	Prav.g_00802
OG0001035	Syab.g_00335	Prav.g_01901
OG0001036	Syab.g_00327	Prav.g_01906
OG0001037	Syab.g_00325	Prav.g_01907
OG0001038	Syab.g_00297	Prav.g_01924
OG0001039	Syab.g_00294	Prav.g_01927
OG0001040	Syab.g_00291	Prav.g_01929
OG0001041	Syab.g_00286	Prav.g_01933
OG0001042	Syab.g_00254	Prav.g_01950
OG0001043	Syab.g_00250	Prav.g_01951
OG0001044	Syab.g_00522	Prav.g_01979
OG0001045	Syab.g_00534	Prav.g_01988
OG0001046	Syab.g_01352	Prav.g_00996
OG0001047	Syab.g_00586	Prav.g_01038
OG0001048	Syab.g_00587	Prav.g_01039
OG0001049	Syab.g_00590	Prav.g_01041
OG0001050	Syab.g_00591	Prav.g_01042
OG0001051	Syab.g_00592	Prav.g_01043
OG0001052	Syab.g_00693	Prav.g_01069
OG0001053	Syab.g_02099	Prav.g_01081
OG0001054	Syab.g_02118	Prav.g_01096
OG0001055	Syab.g_02139	Prav.g_01115
OG0001056	Syab.g_02036	Prav.g_01134
OG0001057	Syab.g_00882	Prav.g_01139
OG0001058	Syab.g_02014	Prav.g_01147
OG0001059	Syab.g_02010	Prav.g_01151
OG0001060	Syab.g_02003	Prav.g_01158
OG0001061	Syab.g_01985	Prav.g_01171
OG0001062	Syab.g_01983	Prav.g_01173
OG0001063	Syab.g_01979	Prav.g_01175
OG0001064	Syab.g_01978	Prav.g_01176
OG0001065	Syab.g_01976	Prav.g_01177
OG0001066	Syab.g_01975	Prav.g_01178
OG0001067	Syab.g_01974	Prav.g_01179
OG0001068	Syab.g_01973	Prav.g_01180
OG0001069	Syab.g_01972	Prav.g_01181
OG0001070	Syab.g_01968	Prav.g_01184
OG0001071	Syab.g_01967	Prav.g_01185
OG0001072	Syab.g_01962	Prav.g_01186
OG0001073	Syab.g_01947	Prav.g_01200
OG0001074	Syab.g_01815	Prav.g_01211
OG0001075	Syab.g_01919	Prav.g_01212
OG0001076	Syab.g_01897	Prav.g_01222
OG0001077	Syab.g_01887	Prav.g_01226
OG0001079	Syab.g_01856	Prav.g_01245
OG0001080	Syab.g_01756	Prav.g_01251
OG0001081	Syab.g_01530	Prav.g_01253
OG0001082	Syab.g_01531	Prav.g_01254
OG0001083	Syab.g_01540	Prav.g_01259
OG0001084	Syab.g_01543	Prav.g_01260
OG0001085	Syab.g_01563	Prav.g_01268
OG0001086	Syab.g_01565	Prav.g_01269
OG0001087	Syab.g_01167	Prav.g_01286
OG0001088	Syab.g_01170	Prav.g_01287
OG0001089	Syab.g_01198	Prav.g_01295
OG0001090	Syab.g_01267	Prav.g_00307
OG0001091	Syab.g_01270	Prav.g_00309
OG0001092	Syab.g_01272	Prav.g_00310
OG0001093	Syab.g_01664	Prav.g_00315
OG0001094	Syab.g_01567	Prav.g_00391
OG0001095	Syab.g_01287	Prav.g_00410
OG0001096	Syab.g_01693	Prav.g_00423
OG0001097	Syab.g_01718	Prav.g_00441
OG0001098	Syab.g_01497	Prav.g_00456
OG0001099	Syab.g_02518	Prav.g_00487
OG0001100	Syab.g_01640	Prav.g_00491
OG0001101	Syab.g_01639	Prav.g_00493
OG0001102	Syab.g_01636	Prav.g_00496
OG0001103	Syab.g_01634	Prav.g_00498
OG0001104	Syab.g_01590	Prav.g_00520
OG0001105	Syab.g_01585	Prav.g_00524
OG0001106	Syab.g_01397	Prav.g_00547
OG0001107	Syab.g_01385	Prav.g_00554
OG0001108	Syab.g_01377	Prav.g_00558
OG0001109	Syab.g_01368	Prav.g_00559
OG0001110	Syab.g_01366	Prav.g_00561
OG0001111	Syab.g_01364	Prav.g_00562
OG0001112	Syab.g_01362	Prav.g_00563
OG0001113	Syab.g_01593	Prav.g_00564
OG0001114	Syab.g_01361	Prav.g_00565
OG0001115	Syab.g_01357	Prav.g_00567
OG0001116	Syab.g_01355	Prav.g_00568
OG0001117	Syab.g_01354	Prav.g_00569
OG0001118	Syab.g_01353	Prav.g_00570
OG0001119	Syab.g_01351	Prav.g_00571
OG0001120	Syab.g_01347	Prav.g_00573
OG0001121	Syab.g_02159	Prav.g_00031, Prav.g_00576
OG0001122	Syab.g_01320	Prav.g_00905
OG0001123	Syab.g_01312	Prav.g_00909
OG0001124	Syab.g_01310	Prav.g_00911
OG0001125	Syab.g_01308	Prav.g_00912
OG0001126	Syab.g_01231	Prav.g_00922
OG0001127	Syab.g_01230	Prav.g_00923
OG0001128	Syab.g_01227	Prav.g_00925
OG0001129	Syab.g_01225	Prav.g_00926
OG0001130	Syab.g_01224	Prav.g_00927
OG0001131	Syab.g_01609	Prav.g_00242
OG0001132	Syab.g_01790	Prav.g_00252
OG0001133	Syab.g_01895	Prav.g_00019
OG0001134	Syab.g_01748	Prav.g_00033
OG0001136	Syab.g_00966	Prav.g_00062
OG0001137	Syab.g_00990	Prav.g_00073
OG0001138	Syab.g_01023	Prav.g_01855
OG0001139	Syab.g_01025	Prav.g_01854
OG0001140	Syab.g_01026	Prav.g_01853
OG0001141	Syab.g_01027	Prav.g_01852
OG0001142	Syab.g_01028	Prav.g_01851
OG0001143	Syab.g_01037	Prav.g_01844
OG0001144	Syab.g_01052	Prav.g_01839
OG0001145	Syab.g_00928	Prav.g_01430
OG0001146	Syab.g_00907	Prav.g_01442
OG0001147	Syab.g_00716	Prav.g_01459
OG0001148	Syab.g_02085	Prav.g_01475
OG0001149	Syab.g_02084	Prav.g_01476
OG0001150	Syab.g_02083	Prav.g_01477
OG0001151	Syab.g_02070	Prav.g_01488
OG0001152	Syab.g_02069	Prav.g_01489
OG0001153	Syab.g_00731	Prav.g_01610
OG0001154	Syab.g_00730	Prav.g_01611
OG0001155	Syab.g_02171	Prav.g_01623
OG0001156	Syab.g_02174	Prav.g_01626
OG0001157	Syab.g_02175	Prav.g_01627
OG0001158	Syab.g_02176	Prav.g_01628
OG0001159	Syab.g_02177	Prav.g_01629
OG0001160	Syab.g_02231	Prav.g_01653
OG0001161	Syab.g_02797	Prav.g_01664
OG0001162	Syab.g_00893	Prav.g_01675
OG0001163	Syab.g_02241	Prav.g_01753
OG0001164	Syab.g_02247	Prav.g_01757
OG0001165	Syab.g_02252	Prav.g_01760
OG0001166	Syab.g_02296	Prav.g_01780
OG0001167	Syab.g_02322	Prav.g_01797
