Orthogroup	Praj	Prac
OG0000558	Praj.g_00623	Prac.g_00736
OG0000559	Praj.g_00624	Prac.g_00735
OG0000560	Praj.g_00626	Prac.g_00733
OG0000561	Praj.g_00627	Prac.g_00732
OG0000562	Praj.g_00628	Prac.g_00731
OG0000563	Praj.g_00629	Prac.g_00730
OG0000564	Praj.g_00630	Prac.g_00729
OG0000565	Praj.g_00631	Prac.g_00728
OG0000566	Praj.g_00632	Prac.g_00727
OG0000567	Praj.g_00633	Prac.g_00726
OG0000568	Praj.g_00634	Prac.g_00725
OG0000569	Praj.g_00635	Prac.g_00724
OG0000570	Praj.g_00636	Prac.g_00723
OG0000571	Praj.g_00637	Prac.g_00722
OG0000572	Praj.g_00638	Prac.g_00721
OG0000573	Praj.g_00641	Prac.g_00718
OG0000574	Praj.g_00642	Prac.g_00717
OG0000575	Praj.g_00643	Prac.g_00716
OG0000576	Praj.g_00644	Prac.g_00715
OG0000577	Praj.g_00645	Prac.g_00714
OG0000578	Praj.g_00646	Prac.g_00713
OG0000579	Praj.g_00647	Prac.g_00712
OG0000580	Praj.g_00648	Prac.g_00711
OG0000581	Praj.g_00649	Prac.g_00710
OG0000582	Praj.g_00650	Prac.g_00709
OG0000583	Praj.g_00651	Prac.g_00708
OG0000584	Praj.g_00653	Prac.g_00707
OG0000585	Praj.g_00654	Prac.g_00706
OG0000586	Praj.g_00656	Prac.g_00704
OG0000587	Praj.g_00657	Prac.g_00703
OG0000588	Praj.g_00660	Prac.g_00701
OG0000589	Praj.g_00661	Prac.g_00700
OG0000590	Praj.g_00663	Prac.g_00698
OG0000591	Praj.g_00671	Prac.g_00692
OG0000592	Praj.g_00672	Prac.g_00691
OG0000593	Praj.g_00673	Prac.g_00690
OG0000594	Praj.g_00676	Prac.g_00688
OG0000595	Praj.g_00677	Prac.g_00687
OG0000596	Praj.g_00678	Prac.g_00686
OG0000597	Praj.g_00680	Prac.g_00684
OG0000598	Praj.g_00681	Prac.g_00683
OG0000599	Praj.g_00682	Prac.g_00682
OG0000600	Praj.g_00683	Prac.g_00681
OG0000601	Praj.g_00686	Prac.g_00679
OG0000602	Praj.g_00687	Prac.g_00678
OG0000603	Praj.g_00688	Prac.g_00677
OG0000604	Praj.g_01396	Prac.g_00676
OG0000605	Praj.g_00689	Prac.g_00675
OG0000606	Praj.g_00690	Prac.g_00674
OG0000607	Praj.g_00692	Prac.g_00672
OG0000608	Praj.g_00693	Prac.g_00671
OG0000609	Praj.g_02137	Prac.g_00667
OG0000610	Praj.g_01218	Prac.g_00666
OG0000611	Praj.g_00699	Prac.g_01559
OG0000612	Praj.g_00700	Prac.g_01558
OG0000613	Praj.g_00701	Prac.g_01557
OG0000614	Praj.g_00702	Prac.g_01556
OG0000615	Praj.g_00704	Prac.g_01554
OG0000616	Praj.g_00705	Prac.g_01553
OG0000617	Praj.g_00706	Prac.g_01552
OG0000618	Praj.g_00707	Prac.g_01551
OG0000619	Praj.g_00708	Prac.g_01550
OG0000620	Praj.g_00709	Prac.g_01549
OG0000621	Praj.g_00710	Prac.g_01548
OG0000622	Praj.g_00711	Prac.g_01547
OG0000623	Praj.g_00712	Prac.g_01546
OG0000624	Praj.g_00714	Prac.g_01545
OG0000625	Praj.g_00715	Prac.g_01544
OG0000626	Praj.g_00716	Prac.g_01543
OG0000627	Praj.g_00718	Prac.g_01542
OG0000628	Praj.g_00719	Prac.g_01541
OG0000629	Praj.g_00720	Prac.g_01540
OG0000630	Praj.g_00721	Prac.g_01539
OG0000631	Praj.g_00723	Prac.g_01537
OG0000632	Praj.g_01134	Prac.g_01525
OG0000633	Praj.g_00091	Prac.g_01521
OG0000634	Praj.g_01054	Prac.g_01508
OG0000635	Praj.g_00938	Prac.g_01507
OG0000636	Praj.g_00937	Prac.g_01506
OG0000637	Praj.g_00936	Prac.g_01505
OG0000638	Praj.g_00373	Prac.g_01498
OG0000639	Praj.g_00913	Prac.g_01489
OG0000640	Praj.g_00915	Prac.g_01487
OG0000641	Praj.g_00917	Prac.g_01484
OG0000642	Praj.g_00918	Prac.g_01483
OG0000643	Praj.g_00919	Prac.g_01482
OG0000644	Praj.g_00763	Prac.g_01481
OG0000645	Praj.g_00764	Prac.g_01480
OG0000646	Praj.g_00765	Prac.g_01479
OG0000647	Praj.g_00766	Prac.g_01478
OG0000648	Praj.g_00768	Prac.g_01476
OG0000649	Praj.g_00769	Prac.g_01475
OG0000650	Praj.g_00770	Prac.g_01474
OG0000651	Praj.g_00771	Prac.g_01473
OG0000652	Praj.g_00772	Prac.g_01472
OG0000653	Praj.g_00773	Prac.g_01471
OG0000654	Praj.g_00775	Prac.g_01469
OG0000655	Praj.g_00777	Prac.g_01467
OG0000656	Praj.g_00778	Prac.g_01466
OG0000657	Praj.g_00779	Prac.g_01465
OG0000658	Praj.g_00780	Prac.g_01464
OG0000659	Praj.g_00781	Prac.g_01463
OG0000660	Praj.g_00782	Prac.g_01462
OG0000661	Praj.g_00784	Prac.g_01461
OG0000662	Praj.g_00786	Prac.g_01460
OG0000663	Praj.g_00787	Prac.g_01459
OG0000664	Praj.g_00788	Prac.g_01458
OG0000665	Praj.g_00789	Prac.g_01457
OG0000666	Praj.g_00790	Prac.g_01456
OG0000667	Praj.g_00791	Prac.g_01455
OG0000668	Praj.g_00792	Prac.g_01454
OG0000669	Praj.g_00794	Prac.g_01452
OG0000670	Praj.g_00795	Prac.g_01451
OG0000671	Praj.g_00796	Prac.g_01450
OG0000672	Praj.g_00797	Prac.g_01449
OG0000673	Praj.g_00798	Prac.g_01448
OG0000674	Praj.g_00799	Prac.g_01447
OG0000675	Praj.g_00801	Prac.g_01445
OG0000676	Praj.g_00802	Prac.g_01444
OG0000677	Praj.g_00804	Prac.g_01442
OG0000678	Praj.g_00806	Prac.g_01440
OG0000679	Praj.g_00808	Prac.g_01439
OG0000680	Praj.g_00809	Prac.g_01438
OG0000681	Praj.g_00810	Prac.g_01437
OG0000682	Praj.g_00811	Prac.g_01436
OG0000683	Praj.g_00814	Prac.g_01434
OG0000684	Praj.g_00815	Prac.g_01433
OG0000685	Praj.g_00816	Prac.g_01432
OG0000686	Praj.g_00817	Prac.g_01431
OG0000687	Praj.g_00818	Prac.g_01430
OG0000688	Praj.g_00819	Prac.g_01429
OG0000689	Praj.g_00820	Prac.g_01428
OG0000690	Praj.g_00821	Prac.g_01427
OG0000691	Praj.g_00822	Prac.g_01426
OG0000692	Praj.g_00825	Prac.g_01424
OG0000693	Praj.g_00826	Prac.g_01423
OG0000694	Praj.g_00827	Prac.g_01422
OG0000695	Praj.g_00828	Prac.g_01421
OG0000696	Praj.g_00829	Prac.g_01420
OG0000697	Praj.g_00831	Prac.g_01418
OG0000698	Praj.g_00835	Prac.g_01416
OG0000699	Praj.g_00836	Prac.g_01415
OG0000700	Praj.g_00869	Prac.g_01401
OG0000701	Praj.g_00872	Prac.g_01396
OG0000702	Praj.g_00877	Prac.g_01393
OG0000703	Praj.g_00879	Prac.g_01392
OG0000704	Praj.g_00880	Prac.g_01391
OG0000705	Praj.g_00881	Prac.g_01390
OG0000706	Praj.g_00882	Prac.g_01389
OG0000707	Praj.g_00884	Prac.g_01387
OG0000708	Praj.g_00885	Prac.g_01386
OG0000709	Praj.g_00887	Prac.g_01384
OG0000710	Praj.g_00888	Prac.g_01383
OG0000711	Praj.g_00889	Prac.g_01382
OG0000712	Praj.g_00890	Prac.g_01381
OG0000713	Praj.g_00891	Prac.g_01380
OG0000714	Praj.g_00893	Prac.g_01378
OG0000715	Praj.g_00894	Prac.g_01377
OG0000716	Praj.g_00897	Prac.g_01375
OG0000717	Praj.g_00898	Prac.g_01374
OG0000718	Praj.g_00899	Prac.g_01373
OG0000719	Praj.g_00901	Prac.g_01371
OG0000720	Praj.g_00902	Prac.g_01370
OG0000721	Praj.g_00905	Prac.g_01368
OG0000722	Praj.g_00906	Prac.g_01367
OG0000723	Praj.g_00907	Prac.g_01366
OG0000724	Praj.g_00748	Prac.g_01365
OG0000725	Praj.g_00749	Prac.g_01364
OG0000726	Praj.g_00750	Prac.g_01363
OG0000727	Praj.g_00751	Prac.g_01362
OG0000728	Praj.g_00752	Prac.g_01361
OG0000729	Praj.g_00753	Prac.g_01360
OG0000730	Praj.g_00754	Prac.g_01359
OG0000731	Praj.g_00755	Prac.g_01358
OG0000732	Praj.g_00756	Prac.g_01357
OG0000733	Praj.g_00757	Prac.g_01356
OG0000734	Praj.g_00758	Prac.g_01355
OG0000735	Praj.g_00760	Prac.g_01353
OG0000736	Praj.g_00761	Prac.g_01352
OG0000737	Praj.g_00762	Prac.g_01351
OG0000738	Praj.g_00920	Prac.g_01350
OG0000739	Praj.g_00921	Prac.g_01349
OG0000740	Praj.g_00922	Prac.g_01348
OG0000741	Praj.g_00923	Prac.g_01347
OG0000742	Praj.g_00925	Prac.g_01345
OG0000743	Praj.g_00926	Prac.g_01344
OG0000744	Praj.g_00927	Prac.g_01343
OG0000745	Praj.g_00928	Prac.g_01342
OG0000746	Praj.g_00929	Prac.g_01341
OG0000747	Praj.g_00930	Prac.g_01340
OG0000748	Praj.g_00931	Prac.g_01339
OG0000749	Praj.g_00932	Prac.g_01338
OG0000750	Praj.g_00933	Prac.g_01337
OG0000751	Praj.g_00934	Prac.g_01336
OG0000752	Praj.g_00847	Prac.g_01335
OG0000753	Praj.g_00939	Prac.g_01333
OG0000754	Praj.g_00940	Prac.g_01332
OG0000755	Praj.g_00941	Prac.g_01331
OG0000756	Praj.g_00943	Prac.g_01330
OG0000757	Praj.g_00944	Prac.g_01329
OG0000758	Praj.g_00945	Prac.g_01328
OG0000759	Praj.g_00947	Prac.g_01326
OG0000760	Praj.g_00948	Prac.g_01325
OG0000761	Praj.g_00949	Prac.g_01324
OG0000762	Praj.g_00951	Prac.g_01322
OG0000763	Praj.g_00952	Prac.g_01321
OG0000764	Praj.g_00953	Prac.g_01320
OG0000765	Praj.g_00954	Prac.g_01319
OG0000766	Praj.g_00955	Prac.g_01318
OG0000767	Praj.g_00957	Prac.g_01316
OG0000768	Praj.g_00958	Prac.g_01315
OG0000769	Praj.g_00959	Prac.g_01314
OG0000770	Praj.g_00960	Prac.g_01313
OG0000771	Praj.g_00961	Prac.g_01312
OG0000772	Praj.g_00085	Prac.g_01311
OG0000773	Praj.g_00963	Prac.g_01310
OG0000774	Praj.g_00964	Prac.g_01309
OG0000775	Praj.g_00965	Prac.g_01308
OG0000776	Praj.g_00966	Prac.g_01307
OG0000777	Praj.g_00968	Prac.g_01305
OG0000778	Praj.g_00969	Prac.g_01304
OG0000779	Praj.g_00970	Prac.g_01303
OG0000780	Praj.g_00972	Prac.g_01301
OG0000781	Praj.g_00973	Prac.g_01299
OG0000782	Praj.g_00974	Prac.g_01298
OG0000783	Praj.g_00991	Prac.g_01287
OG0000784	Praj.g_00992	Prac.g_01285
OG0000785	Praj.g_00993	Prac.g_01284
OG0000786	Praj.g_00994	Prac.g_01283
OG0000787	Praj.g_00995	Prac.g_01282
OG0000788	Praj.g_00999	Prac.g_01278
OG0000789	Praj.g_01002	Prac.g_01276
OG0000790	Praj.g_00846	Prac.g_01275
OG0000791	Praj.g_01003	Prac.g_01274
OG0000792	Praj.g_01004	Prac.g_01273
OG0000793	Praj.g_01005	Prac.g_01272
OG0000794	Praj.g_01008	Prac.g_01270
OG0000795	Praj.g_01012	Prac.g_01267
OG0000796	Praj.g_01013	Prac.g_01266
OG0000797	Praj.g_01016	Prac.g_01264
OG0000798	Praj.g_01017	Prac.g_01263
OG0000799	Praj.g_01018	Prac.g_01262
OG0000800	Praj.g_01019	Prac.g_01261
OG0000801	Praj.g_01022	Prac.g_01258
OG0000802	Praj.g_01023	Prac.g_01257
OG0000803	Praj.g_00845	Prac.g_01255
OG0000804	Praj.g_00844	Prac.g_01254
OG0000805	Praj.g_00843	Prac.g_01253
OG0000806	Praj.g_00841	Prac.g_01251
OG0000807	Praj.g_00852	Prac.g_01225
OG0000808	Praj.g_01063	Prac.g_01216
OG0000809	Praj.g_01045	Prac.g_01213
OG0000810	Praj.g_01728	Prac.g_01212
OG0000811	Praj.g_02022	Prac.g_01205
OG0000812	Praj.g_00378	Prac.g_01046
OG0000813	Praj.g_00386	Prac.g_01042
OG0000814	Praj.g_01725	Prac.g_01040
OG0000815	Praj.g_01040	Prac.g_01031
OG0000816	Praj.g_01833	Prac.g_01017
OG0000817	Praj.g_01834	Prac.g_01016
OG0000818	Praj.g_01083	Prac.g_01011
OG0000819	Praj.g_01482	Prac.g_01004
OG0000820	Praj.g_01476	Prac.g_01000
OG0000821	Praj.g_01474	Prac.g_00998
OG0000822	Praj.g_01473	Prac.g_00997
OG0000823	Praj.g_01472	Prac.g_00996
OG0000824	Praj.g_01471	Prac.g_00995
OG0000825	Praj.g_01470	Prac.g_00994
OG0000826	Praj.g_01469	Prac.g_00993
OG0000827	Praj.g_01468	Prac.g_00992
OG0000828	Praj.g_01467	Prac.g_00991
OG0000829	Praj.g_01466	Prac.g_00990
OG0000830	Praj.g_01464	Prac.g_00989
OG0000831	Praj.g_01462	Prac.g_00986
OG0000832	Praj.g_01460	Prac.g_00984
OG0000833	Praj.g_01459	Prac.g_00983
OG0000834	Praj.g_01458	Prac.g_00982
OG0000835	Praj.g_01457	Prac.g_00981
OG0000836	Praj.g_01456	Prac.g_00980
OG0000837	Praj.g_01453	Prac.g_00978
OG0000838	Praj.g_01452	Prac.g_00977
OG0000839	Praj.g_01451	Prac.g_00976
OG0000840	Praj.g_01450	Prac.g_00975
OG0000841	Praj.g_01449	Prac.g_00974
OG0000842	Praj.g_01447	Prac.g_00973
OG0000843	Praj.g_01446	Prac.g_00972
OG0000844	Praj.g_01445	Prac.g_00971
OG0000845	Praj.g_01444	Prac.g_00970
OG0000846	Praj.g_01442	Prac.g_00967
OG0000847	Praj.g_01440	Prac.g_00965
OG0000848	Praj.g_01438	Prac.g_00964
OG0000849	Praj.g_01437	Prac.g_00963
OG0000850	Praj.g_01436	Prac.g_00962
OG0000851	Praj.g_01434	Prac.g_00961
OG0000852	Praj.g_01432	Prac.g_00959
OG0000853	Praj.g_01430	Prac.g_00958
OG0000854	Praj.g_01428	Prac.g_00956
OG0000855	Praj.g_01427	Prac.g_00955
OG0000856	Praj.g_01426	Prac.g_00954
OG0000857	Praj.g_01425	Prac.g_00953
OG0000858	Praj.g_01424	Prac.g_00952
OG0000859	Praj.g_01423	Prac.g_00951
OG0000860	Praj.g_01422	Prac.g_00950
OG0000861	Praj.g_01421	Prac.g_00949
OG0000862	Praj.g_01420	Prac.g_00948
OG0000863	Praj.g_01419	Prac.g_00947
OG0000864	Praj.g_01418	Prac.g_00946
OG0000865	Praj.g_01417	Prac.g_00945
OG0000866	Praj.g_01416	Prac.g_00944
OG0000867	Praj.g_01415	Prac.g_00943
OG0000868	Praj.g_01414	Prac.g_00942
OG0000869	Praj.g_01411	Prac.g_00940
OG0000870	Praj.g_01410	Prac.g_00939
OG0000871	Praj.g_01409	Prac.g_00937
OG0000872	Praj.g_01408	Prac.g_00936
OG0000873	Praj.g_01407	Prac.g_00934
OG0000874	Praj.g_01406	Prac.g_00933
OG0000875	Praj.g_01405	Prac.g_00932
OG0000876	Praj.g_01404	Prac.g_00931
OG0000877	Praj.g_01403	Prac.g_00929
OG0000878	Praj.g_01246	Prac.g_00154
OG0000879	Praj.g_01517	Prac.g_00164
OG0000880	Praj.g_01518	Prac.g_00165
OG0000881	Praj.g_01519	Prac.g_00166
OG0000882	Praj.g_01520	Prac.g_00167
OG0000883	Praj.g_01522	Prac.g_00168
OG0000884	Praj.g_01523	Prac.g_00170
OG0000885	Praj.g_01524	Prac.g_00171
OG0000886	Praj.g_01525	Prac.g_00172
OG0000887	Praj.g_01526	Prac.g_00173
OG0000888	Praj.g_01527	Prac.g_00174
OG0000889	Praj.g_01530	Prac.g_00177
OG0000890	Praj.g_01531	Prac.g_00178
OG0000891	Praj.g_01532	Prac.g_00179
OG0000892	Praj.g_01534	Prac.g_00181
OG0000893	Praj.g_01535	Prac.g_00182
OG0000894	Praj.g_01536	Prac.g_00183
OG0000895	Praj.g_01537	Prac.g_00184
OG0000896	Praj.g_01538	Prac.g_00185
OG0000897	Praj.g_01539	Prac.g_00186
OG0000898	Praj.g_01542	Prac.g_00188
OG0000899	Praj.g_01543	Prac.g_00189
OG0000900	Praj.g_01546	Prac.g_00199
OG0000901	Praj.g_01550	Prac.g_00203
OG0000902	Praj.g_00732	Prac.g_00204
OG0000903	Praj.g_01484	Prac.g_00205
OG0000904	Praj.g_01011	Prac.g_00207
OG0000905	Praj.g_01734	Prac.g_00209
OG0000906	Praj.g_01573	Prac.g_00211
OG0000907	Praj.g_00833	Prac.g_00212
OG0000908	Praj.g_01160	Prac.g_00215
OG0000909	Praj.g_01577	Prac.g_00219
OG0000910	Praj.g_01578	Prac.g_00220
OG0000911	Praj.g_01579	Prac.g_00221
OG0000912	Praj.g_01580	Prac.g_00222
OG0000913	Praj.g_01581	Prac.g_00223
OG0000914	Praj.g_01582	Prac.g_00224
OG0000915	Praj.g_01583	Prac.g_00225
OG0000916	Praj.g_01584	Prac.g_00226
OG0000917	Praj.g_01585	Prac.g_00227
OG0000918	Praj.g_01586	Prac.g_00228
OG0000919	Praj.g_01587	Prac.g_00229
OG0000920	Praj.g_01588	Prac.g_00230
OG0000921	Praj.g_01589	Prac.g_00231
OG0000922	Praj.g_01590	Prac.g_00232
OG0000923	Praj.g_01591	Prac.g_00233
OG0000924	Praj.g_01592	Prac.g_00234
OG0000925	Praj.g_01593	Prac.g_00235
OG0000926	Praj.g_01995	Prac.g_00447
OG0000927	Praj.g_01613	Prac.g_00429
OG0000928	Praj.g_01614	Prac.g_00428
OG0000929	Praj.g_01615	Prac.g_00427
OG0000930	Praj.g_01616	Prac.g_00426
OG0000931	Praj.g_01617	Prac.g_00425
OG0000932	Praj.g_01619	Prac.g_00423
OG0000933	Praj.g_01620	Prac.g_00422
OG0000934	Praj.g_01621	Prac.g_00421
OG0000935	Praj.g_01622	Prac.g_00420
OG0000936	Praj.g_01623	Prac.g_00419
OG0000937	Praj.g_01624	Prac.g_00418
OG0000938	Praj.g_01625	Prac.g_00417
OG0000939	Praj.g_01626	Prac.g_00416
OG0000940	Praj.g_01628	Prac.g_00415
OG0000941	Praj.g_01630	Prac.g_00413
OG0000942	Praj.g_01631	Prac.g_00412
OG0000943	Praj.g_01634	Prac.g_00409
OG0000944	Praj.g_01635	Prac.g_00408
OG0000945	Praj.g_01636	Prac.g_00407
OG0000946	Praj.g_01637	Prac.g_00406
OG0000947	Praj.g_01638	Prac.g_00405
OG0000948	Praj.g_01639	Prac.g_00404
OG0000949	Praj.g_01640	Prac.g_00403
OG0000950	Praj.g_01641	Prac.g_00402
OG0000951	Praj.g_01642	Prac.g_00401
OG0000952	Praj.g_01643	Prac.g_00400
OG0000953	Praj.g_01644	Prac.g_00399
OG0000954	Praj.g_01645	Prac.g_00398
OG0000955	Praj.g_01646	Prac.g_00397
OG0000956	Praj.g_01647	Prac.g_00396
OG0000957	Praj.g_00454	Prac.g_00395
OG0000958	Praj.g_01648	Prac.g_00394
OG0000959	Praj.g_01649	Prac.g_00393
OG0000960	Praj.g_01650	Prac.g_00392
OG0000961	Praj.g_01653	Prac.g_00388
OG0000962	Praj.g_01654	Prac.g_00387
OG0000963	Praj.g_01655	Prac.g_00386
OG0000964	Praj.g_01657	Prac.g_00384
OG0000965	Praj.g_01658	Prac.g_00383
OG0000966	Praj.g_01659	Prac.g_00382
OG0000967	Praj.g_01660	Prac.g_00381
OG0000968	Praj.g_01661	Prac.g_00380
OG0000969	Praj.g_01662	Prac.g_00379
OG0000970	Praj.g_01663	Prac.g_00378
OG0000971	Praj.g_01664	Prac.g_00377
OG0000972	Praj.g_01665	Prac.g_00376
OG0000973	Praj.g_01666	Prac.g_00375
OG0000974	Praj.g_01668	Prac.g_00373
OG0000975	Praj.g_01674	Prac.g_00370
OG0000976	Praj.g_01677	Prac.g_00368
OG0000977	Praj.g_01678	Prac.g_00367
OG0000978	Praj.g_01679	Prac.g_00366
OG0000979	Praj.g_01681	Prac.g_00364
OG0000980	Praj.g_01682	Prac.g_00363
OG0000981	Praj.g_01683	Prac.g_00362
OG0000982	Praj.g_01684	Prac.g_00361
OG0000983	Praj.g_01686	Prac.g_00359
OG0000984	Praj.g_01687	Prac.g_00358
OG0000985	Praj.g_01688	Prac.g_00357
OG0000986	Praj.g_01690	Prac.g_00356
OG0000987	Praj.g_01691	Prac.g_00355
OG0000988	Praj.g_01692	Prac.g_00354
OG0000989	Praj.g_01693	Prac.g_00353
OG0000990	Praj.g_01694	Prac.g_00352
OG0000991	Praj.g_01695	Prac.g_00351
OG0000992	Praj.g_01696	Prac.g_00350
OG0000993	Praj.g_01697	Prac.g_00349
OG0000994	Praj.g_01698	Prac.g_00348
OG0000995	Praj.g_01699	Prac.g_00347
OG0000996	Praj.g_01700	Prac.g_00346
OG0000997	Praj.g_01701	Prac.g_00345
OG0000998	Praj.g_01702	Prac.g_00344
OG0000999	Praj.g_01703	Prac.g_00343
OG0001000	Praj.g_01704	Prac.g_00342
OG0001001	Praj.g_01706	Prac.g_00340
OG0001002	Praj.g_01707	Prac.g_00339
OG0001003	Praj.g_01708	Prac.g_00338
OG0001004	Praj.g_01709	Prac.g_00337
OG0001005	Praj.g_01711	Prac.g_00336
OG0001006	Praj.g_01712	Prac.g_00335
OG0001007	Praj.g_01713	Prac.g_00334
OG0001008	Praj.g_01715	Prac.g_00332
OG0001009	Praj.g_01716	Prac.g_00331
OG0001010	Praj.g_01499	Prac.g_00324
OG0001011	Praj.g_01599	Prac.g_00317
OG0001012	Praj.g_00785	Prac.g_00288
OG0001013	Praj.g_01763	Prac.g_00631
OG0001014	Praj.g_01764	Prac.g_00630
OG0001015	Praj.g_01769	Prac.g_00624
OG0001016	Praj.g_01770	Prac.g_00623
OG0001017	Praj.g_01771	Prac.g_00622
OG0001018	Praj.g_01772	Prac.g_00621
OG0001019	Praj.g_01773	Prac.g_00619
OG0001020	Praj.g_01774	Prac.g_00618
OG0001021	Praj.g_01775	Prac.g_00617
OG0001022	Praj.g_01776	Prac.g_00616
OG0001023	Praj.g_01777	Prac.g_00615
OG0001024	Praj.g_01778	Prac.g_00614
OG0001025	Praj.g_01779	Prac.g_00613
OG0001026	Praj.g_01780	Prac.g_00611
OG0001027	Praj.g_01781	Prac.g_00610
OG0001028	Praj.g_01782	Prac.g_00609
OG0001029	Praj.g_01783	Prac.g_00608
OG0001030	Praj.g_01784	Prac.g_00607
OG0001031	Praj.g_01785	Prac.g_00606
OG0001032	Praj.g_01786	Prac.g_00605
OG0001033	Praj.g_01787	Prac.g_00604
OG0001034	Praj.g_01788	Prac.g_00603
OG0001035	Praj.g_01790	Prac.g_00601
OG0001036	Praj.g_01791	Prac.g_00600
OG0001037	Praj.g_01792	Prac.g_00599
OG0001038	Praj.g_01793	Prac.g_00598
OG0001039	Praj.g_01794	Prac.g_00597
OG0001040	Praj.g_01796	Prac.g_00596
OG0001041	Praj.g_01797	Prac.g_00595
OG0001042	Praj.g_01798	Prac.g_00594
OG0001043	Praj.g_01799	Prac.g_00593
OG0001044	Praj.g_01800	Prac.g_00592
OG0001045	Praj.g_01801	Prac.g_00591
OG0001046	Praj.g_01802	Prac.g_00590
OG0001047	Praj.g_01804	Prac.g_00587
OG0001048	Praj.g_01806	Prac.g_00585
OG0001049	Praj.g_01807	Prac.g_00584
OG0001050	Praj.g_01808	Prac.g_00583
OG0001051	Praj.g_01809	Prac.g_00582
OG0001052	Praj.g_01810	Prac.g_00581
OG0001053	Praj.g_01812	Prac.g_00580
OG0001054	Praj.g_01814	Prac.g_00578
OG0001055	Praj.g_01815	Prac.g_00577
OG0001056	Praj.g_01816	Prac.g_00576
OG0001057	Praj.g_01817	Prac.g_00575
OG0001058	Praj.g_01818	Prac.g_00574
OG0001059	Praj.g_01819	Prac.g_00573
OG0001060	Praj.g_01820	Prac.g_00572
OG0001061	Praj.g_01821	Prac.g_00571
OG0001062	Praj.g_01822	Prac.g_00570
OG0001063	Praj.g_01823	Prac.g_00569
OG0001064	Praj.g_01825	Prac.g_00471
OG0001065	Praj.g_01868	Prac.g_00476
OG0001066	Praj.g_01870	Prac.g_00477
OG0001067	Praj.g_01871	Prac.g_00478
OG0001068	Praj.g_01873	Prac.g_00480
OG0001069	Praj.g_01874	Prac.g_00481
OG0001070	Praj.g_01875	Prac.g_00482
OG0001071	Praj.g_01876	Prac.g_00483
OG0001072	Praj.g_01877	Prac.g_00484
OG0001073	Praj.g_01878	Prac.g_00485
OG0001074	Praj.g_01879	Prac.g_00486
OG0001075	Praj.g_01880	Prac.g_00487
OG0001076	Praj.g_01881	Prac.g_00488
OG0001077	Praj.g_01882	Prac.g_00489
OG0001078	Praj.g_01883	Prac.g_00490
OG0001079	Praj.g_01884	Prac.g_00491
OG0001080	Praj.g_01885	Prac.g_00492
OG0001081	Praj.g_01894	Prac.g_00495
OG0001082	Praj.g_01893	Prac.g_00496
OG0001083	Praj.g_01889	Prac.g_00497
OG0001084	Praj.g_01891	Prac.g_00499
OG0001085	Praj.g_01892	Prac.g_00500
OG0001086	Praj.g_01888	Prac.g_00501
OG0001087	Praj.g_01887	Prac.g_00502
OG0001088	Praj.g_01886	Prac.g_00503
OG0001089	Praj.g_01909	Prac.g_00506
OG0001090	Praj.g_01911	Prac.g_00508
OG0001091	Praj.g_01912	Prac.g_00509
OG0001092	Praj.g_01913	Prac.g_00510
OG0001093	Praj.g_01914	Prac.g_00511
OG0001094	Praj.g_01915	Prac.g_00512
OG0001095	Praj.g_01916	Prac.g_00513
OG0001096	Praj.g_01917	Prac.g_00514
OG0001097	Praj.g_01918	Prac.g_00515
OG0001098	Praj.g_01919	Prac.g_00516
OG0001099	Praj.g_01920	Prac.g_00517
OG0001100	Praj.g_01921	Prac.g_00518
OG0001101	Praj.g_01922	Prac.g_00519
OG0001102	Praj.g_01923	Prac.g_00520
OG0001103	Praj.g_01924	Prac.g_00521
OG0001104	Praj.g_01925	Prac.g_00522
OG0001105	Praj.g_01926	Prac.g_00523
OG0001106	Praj.g_01927	Prac.g_00524
OG0001107	Praj.g_01928	Prac.g_00525
OG0001108	Praj.g_01929	Prac.g_00526
OG0001109	Praj.g_01930	Prac.g_00527
OG0001110	Praj.g_01931	Prac.g_00528
OG0001111	Praj.g_01932	Prac.g_00529
OG0001112	Praj.g_01933	Prac.g_00530
OG0001113	Praj.g_01934	Prac.g_00531
OG0001114	Praj.g_01935	Prac.g_00532
OG0001115	Praj.g_01936	Prac.g_00533
OG0001116	Praj.g_01937	Prac.g_00534
OG0001117	Praj.g_01938	Prac.g_00535
OG0001118	Praj.g_01939	Prac.g_00536
OG0001119	Praj.g_01940	Prac.g_00537
OG0001120	Praj.g_01941	Prac.g_00538
OG0001121	Praj.g_01943	Prac.g_00540
OG0001122	Praj.g_01944	Prac.g_00541
OG0001123	Praj.g_01945	Prac.g_00542
OG0001124	Praj.g_01947	Prac.g_00544
OG0001125	Praj.g_01949	Prac.g_00546
OG0001126	Praj.g_01950	Prac.g_00547
OG0001127	Praj.g_01953	Prac.g_00549
OG0001128	Praj.g_01954	Prac.g_00550
OG0001129	Praj.g_01955	Prac.g_00551
OG0001130	Praj.g_01958	Prac.g_00553
OG0001131	Praj.g_01959	Prac.g_00554
OG0001132	Praj.g_01960	Prac.g_00555
OG0001133	Praj.g_01961	Prac.g_00556
OG0001134	Praj.g_01962	Prac.g_00557
OG0001135	Praj.g_01963	Prac.g_00558
OG0001136	Praj.g_01964	Prac.g_00559
OG0001137	Praj.g_01965	Prac.g_00560
OG0001138	Praj.g_01966	Prac.g_00561
OG0001139	Praj.g_01968	Prac.g_00562
