Orthogroup	Prak	Syag
OG0000581	Prak.g_00567	Syag.g_00348
OG0000582	Prak.g_00570	Syag.g_00353
OG0000583	Prak.g_00571	Syag.g_00354
OG0000584	Prak.g_00572	Syag.g_00355
OG0000585	Prak.g_00574	Syag.g_00357
OG0000586	Prak.g_00575	Syag.g_00358
OG0000587	Prak.g_00576	Syag.g_00360
OG0000588	Prak.g_00580	Syag.g_00371
OG0000589	Prak.g_00582	Syag.g_00375
OG0000590	Prak.g_00583	Syag.g_00376
OG0000591	Prak.g_00587	Syag.g_00383
OG0000592	Prak.g_00588	Syag.g_00384
OG0000593	Prak.g_01111	Syag.g_00406
OG0000594	Prak.g_01110	Syag.g_00407
OG0000595	Prak.g_01109	Syag.g_00408
OG0000596	Prak.g_01105	Syag.g_00413
OG0000597	Prak.g_01102	Syag.g_00416
OG0000598	Prak.g_01101	Syag.g_00417
OG0000599	Prak.g_01098	Syag.g_00424
OG0000600	Prak.g_01097	Syag.g_00425
OG0000601	Prak.g_01096	Syag.g_00426
OG0000602	Prak.g_01094	Syag.g_00431
OG0000603	Prak.g_01093	Syag.g_00432
OG0000604	Prak.g_01092	Syag.g_00434
OG0000605	Prak.g_01091	Syag.g_00522
OG0000606	Prak.g_01088	Syag.g_00550
OG0000607	Prak.g_01085	Syag.g_00553
OG0000608	Prak.g_01084	Syag.g_00554
OG0000609	Prak.g_01083	Syag.g_00556
OG0000610	Prak.g_01077	Syag.g_00580
OG0000611	Prak.g_01074	Syag.g_00583
OG0000612	Prak.g_01073	Syag.g_00584
OG0000613	Prak.g_00800	Syag.g_02533
OG0000614	Prak.g_00821	Syag.g_01004
OG0000615	Prak.g_00832	Syag.g_00630
OG0000616	Prak.g_01934	Syag.g_02255
OG0000617	Prak.g_01057	Syag.g_00915
OG0000618	Prak.g_01056	Syag.g_00914
OG0000619	Prak.g_01055	Syag.g_00913
OG0000620	Prak.g_01052	Syag.g_00906
OG0000621	Prak.g_01051	Syag.g_00905
OG0000622	Prak.g_01050	Syag.g_00904
OG0000623	Prak.g_01049	Syag.g_00903
OG0000624	Prak.g_01047	Syag.g_00901
OG0000625	Prak.g_01046	Syag.g_00900
OG0000626	Prak.g_01045	Syag.g_00899
OG0000627	Prak.g_01044	Syag.g_00756
OG0000628	Prak.g_01043	Syag.g_00757
OG0000629	Prak.g_01042	Syag.g_00761
OG0000630	Prak.g_01039	Syag.g_00765
OG0000631	Prak.g_00946	Syag.g_00772
OG0000632	Prak.g_00947	Syag.g_00773
OG0000633	Prak.g_00948	Syag.g_00774
OG0000634	Prak.g_00841	Syag.g_00663
OG0000635	Prak.g_00842	Syag.g_00664
OG0000636	Prak.g_00844	Syag.g_00666
OG0000637	Prak.g_00846	Syag.g_00668
OG0000638	Prak.g_00847	Syag.g_00669
OG0000639	Prak.g_00848	Syag.g_00670
OG0000640	Prak.g_00849	Syag.g_00671
OG0000641	Prak.g_00853	Syag.g_00675
OG0000642	Prak.g_00854	Syag.g_00676
OG0000643	Prak.g_00855	Syag.g_00677
OG0000644	Prak.g_00856	Syag.g_00678
OG0000645	Prak.g_00857	Syag.g_00680
OG0000646	Prak.g_00859	Syag.g_00683
OG0000647	Prak.g_00861	Syag.g_00685
OG0000648	Prak.g_00863	Syag.g_00694
OG0000649	Prak.g_00864	Syag.g_00695
OG0000650	Prak.g_00865	Syag.g_00696
OG0000651	Prak.g_00866	Syag.g_00697
OG0000652	Prak.g_00867	Syag.g_00698
OG0000653	Prak.g_00869	Syag.g_00700
OG0000654	Prak.g_00870	Syag.g_00701
OG0000655	Prak.g_00871	Syag.g_00702
OG0000656	Prak.g_00874	Syag.g_00705
OG0000657	Prak.g_00882	Syag.g_00719
OG0000658	Prak.g_00884	Syag.g_00721
OG0000659	Prak.g_00885	Syag.g_00722
OG0000660	Prak.g_00889	Syag.g_00726
OG0000661	Prak.g_00891	Syag.g_00728
OG0000662	Prak.g_00893	Syag.g_00730
OG0000663	Prak.g_00895	Syag.g_00733
OG0000664	Prak.g_00896	Syag.g_00734
OG0000665	Prak.g_00902	Syag.g_00456
OG0000666	Prak.g_00903	Syag.g_00445
OG0000667	Prak.g_00907	Syag.g_00574
OG0000668	Prak.g_00748	Syag.g_00868
OG0000669	Prak.g_00759	Syag.g_00600
OG0000670	Prak.g_00762	Syag.g_00399
OG0000671	Prak.g_00765	Syag.g_00604
OG0000672	Prak.g_00768	Syag.g_00607
OG0000673	Prak.g_00771	Syag.g_00610
OG0000674	Prak.g_00773	Syag.g_00612
OG0000675	Prak.g_00774	Syag.g_00613
OG0000676	Prak.g_00776	Syag.g_00615
OG0000677	Prak.g_00777	Syag.g_00616
OG0000678	Prak.g_00779	Syag.g_00622
OG0000679	Prak.g_00783	Syag.g_00633
OG0000680	Prak.g_00784	Syag.g_00634
OG0000681	Prak.g_00787	Syag.g_00637
OG0000682	Prak.g_00788	Syag.g_00638
OG0000683	Prak.g_00789	Syag.g_00639
OG0000684	Prak.g_00791	Syag.g_00641
OG0000685	Prak.g_00793	Syag.g_00643
OG0000686	Prak.g_00794	Syag.g_00644
OG0000687	Prak.g_00795	Syag.g_00645
OG0000688	Prak.g_01069	Syag.g_00651
OG0000689	Prak.g_01068	Syag.g_00653
OG0000690	Prak.g_01067	Syag.g_00654
OG0000691	Prak.g_01066	Syag.g_00655
OG0000692	Prak.g_01064	Syag.g_00656
OG0000693	Prak.g_01063	Syag.g_00658
OG0000694	Prak.g_01062	Syag.g_00659
OG0000695	Prak.g_00950	Syag.g_00776
OG0000696	Prak.g_00951	Syag.g_00777
OG0000697	Prak.g_00952	Syag.g_00778
OG0000698	Prak.g_00955	Syag.g_00781
OG0000699	Prak.g_00956	Syag.g_00782
OG0000700	Prak.g_00957	Syag.g_00783
OG0000701	Prak.g_00958	Syag.g_00784
OG0000702	Prak.g_00960	Syag.g_00792
OG0000703	Prak.g_00961	Syag.g_00793
OG0000704	Prak.g_00963	Syag.g_00795
OG0000705	Prak.g_00966	Syag.g_00802
OG0000706	Prak.g_00967	Syag.g_00803
OG0000707	Prak.g_00968	Syag.g_00804
OG0000708	Prak.g_00970	Syag.g_00807
OG0000709	Prak.g_00974	Syag.g_00816
OG0000710	Prak.g_00977	Syag.g_00820
OG0000711	Prak.g_00995	Syag.g_00848
OG0000712	Prak.g_00996	Syag.g_00850
OG0000713	Prak.g_00997	Syag.g_00851
OG0000714	Prak.g_00998	Syag.g_00853
OG0000715	Prak.g_01000	Syag.g_00855
OG0000716	Prak.g_01002	Syag.g_00859
OG0000717	Prak.g_01003	Syag.g_00860
OG0000718	Prak.g_01007	Syag.g_00864
OG0000719	Prak.g_01009	Syag.g_00866
OG0000720	Prak.g_01021	Syag.g_00880
OG0000721	Prak.g_01025	Syag.g_00882
OG0000722	Prak.g_01026	Syag.g_00883
OG0000723	Prak.g_01030	Syag.g_00897
OG0000724	Prak.g_00925	Syag.g_00967
OG0000725	Prak.g_00919	Syag.g_00978
OG0000726	Prak.g_00918	Syag.g_00979
OG0000727	Prak.g_00917	Syag.g_00980
OG0000728	Prak.g_00915	Syag.g_00982
OG0000729	Prak.g_01255	Syag.g_02376
OG0000730	Prak.g_01214	Syag.g_02840
OG0000731	Prak.g_00362	Syag.g_02853
OG0000732	Prak.g_01885	Syag.g_02331
OG0000733	Prak.g_01551	Syag.g_00145
OG0000734	Prak.g_01188	Syag.g_01892
OG0000735	Prak.g_01186	Syag.g_01159
OG0000736	Prak.g_01185	Syag.g_01158
OG0000737	Prak.g_01184	Syag.g_01157
OG0000738	Prak.g_01180	Syag.g_01152
OG0000739	Prak.g_01179	Syag.g_01149
OG0000740	Prak.g_01178	Syag.g_01148
OG0000741	Prak.g_01176	Syag.g_01145
OG0000742	Prak.g_01173	Syag.g_01142
OG0000743	Prak.g_01171	Syag.g_01140
OG0000744	Prak.g_01170	Syag.g_01139
OG0000745	Prak.g_01169	Syag.g_01137
OG0000746	Prak.g_01167	Syag.g_01135
OG0000747	Prak.g_01166	Syag.g_01134
OG0000748	Prak.g_01162	Syag.g_01122
OG0000749	Prak.g_01161	Syag.g_01121
OG0000750	Prak.g_01160	Syag.g_01120
OG0000751	Prak.g_01157	Syag.g_01114
OG0000752	Prak.g_01155	Syag.g_01112
OG0000753	Prak.g_01153	Syag.g_01109
OG0000754	Prak.g_01150	Syag.g_01103
OG0000755	Prak.g_01144	Syag.g_01092
OG0000756	Prak.g_01143	Syag.g_01091
OG0000757	Prak.g_01136	Syag.g_01084
OG0000758	Prak.g_01135	Syag.g_01083
OG0000759	Prak.g_01134	Syag.g_01082
OG0000760	Prak.g_01133	Syag.g_01081
OG0000761	Prak.g_01132	Syag.g_01080
OG0000762	Prak.g_01131	Syag.g_01078
OG0000763	Prak.g_01129	Syag.g_01076
OG0000764	Prak.g_01128	Syag.g_01075
OG0000765	Prak.g_01120	Syag.g_01056
OG0000766	Prak.g_01119	Syag.g_01055
OG0000767	Prak.g_01117	Syag.g_01053
OG0000768	Prak.g_01116	Syag.g_01052
OG0000769	Prak.g_01114	Syag.g_01047
OG0000770	Prak.g_00593	Syag.g_01043
OG0000771	Prak.g_01487	Syag.g_00959
OG0000772	Prak.g_01571	Syag.g_02043
OG0000773	Prak.g_01268	Syag.g_01168
OG0000774	Prak.g_01270	Syag.g_01182
OG0000775	Prak.g_01272	Syag.g_01185
OG0000776	Prak.g_01273	Syag.g_01186
OG0000777	Prak.g_01274	Syag.g_01187
OG0000778	Prak.g_01275	Syag.g_01188
OG0000779	Prak.g_01279	Syag.g_01194
OG0000780	Prak.g_01280	Syag.g_01217
OG0000781	Prak.g_01284	Syag.g_01221
OG0000782	Prak.g_01285	Syag.g_01222
OG0000783	Prak.g_01286	Syag.g_01223
OG0000784	Prak.g_01287	Syag.g_01224
OG0000785	Prak.g_01289	Syag.g_01226
OG0000786	Prak.g_01292	Syag.g_01235
OG0000787	Prak.g_01293	Syag.g_01236
OG0000788	Prak.g_00460	Syag.g_00427
OG0000789	Prak.g_01490	Syag.g_00453
OG0000790	Prak.g_01334	Syag.g_01542
OG0000791	Prak.g_01336	Syag.g_01544
OG0000792	Prak.g_01337	Syag.g_01545
OG0000793	Prak.g_01340	Syag.g_01550
OG0000794	Prak.g_01341	Syag.g_01551
OG0000795	Prak.g_01342	Syag.g_01552
OG0000796	Prak.g_01346	Syag.g_01556
OG0000797	Prak.g_01347	Syag.g_01557
OG0000799	Prak.g_01374	Syag.g_01278
OG0000800	Prak.g_01375	Syag.g_01280
OG0000801	Prak.g_01376	Syag.g_01285
OG0000802	Prak.g_01378	Syag.g_01293
OG0000803	Prak.g_01380	Syag.g_01321
OG0000804	Prak.g_01381	Syag.g_01438
OG0000805	Prak.g_01383	Syag.g_01433
OG0000806	Prak.g_01385	Syag.g_01429
OG0000807	Prak.g_01386	Syag.g_01428
OG0000808	Prak.g_01387	Syag.g_01427
OG0000809	Prak.g_01389	Syag.g_01423
OG0000810	Prak.g_01390	Syag.g_01422
OG0000811	Prak.g_01394	Syag.g_01413
OG0000812	Prak.g_01396	Syag.g_01411
OG0000813	Prak.g_01397	Syag.g_01410
OG0000814	Prak.g_01399	Syag.g_01408
OG0000815	Prak.g_01400	Syag.g_01407
OG0000816	Prak.g_01402	Syag.g_01405
OG0000817	Prak.g_01403	Syag.g_01404
OG0000818	Prak.g_01408	Syag.g_01400
OG0000819	Prak.g_01409	Syag.g_01399
OG0000820	Prak.g_01410	Syag.g_01398
OG0000821	Prak.g_01414	Syag.g_01388
OG0000822	Prak.g_01415	Syag.g_01386
OG0000823	Prak.g_01416	Syag.g_01385
OG0000824	Prak.g_01419	Syag.g_01379
OG0000825	Prak.g_01420	Syag.g_01378
OG0000826	Prak.g_01421	Syag.g_01377
OG0000827	Prak.g_01422	Syag.g_01376
OG0000828	Prak.g_01425	Syag.g_01373
OG0000829	Prak.g_01426	Syag.g_01372
OG0000830	Prak.g_01427	Syag.g_01371
OG0000831	Prak.g_01429	Syag.g_01367
OG0000832	Prak.g_01439	Syag.g_01614
OG0000833	Prak.g_01448	Syag.g_01628
OG0000834	Prak.g_01449	Syag.g_01632
OG0000835	Prak.g_01450	Syag.g_01633
OG0000836	Prak.g_01451	Syag.g_01637
OG0000837	Prak.g_01452	Syag.g_01638
OG0000838	Prak.g_01454	Syag.g_01642
OG0000839	Prak.g_01455	Syag.g_01643
OG0000840	Prak.g_01456	Syag.g_01644
OG0000841	Prak.g_01457	Syag.g_01645
OG0000842	Prak.g_01458	Syag.g_01646
OG0000843	Prak.g_01459	Syag.g_01647
OG0000844	Prak.g_01460	Syag.g_01649
OG0000845	Prak.g_01461	Syag.g_01650
OG0000846	Prak.g_01462	Syag.g_01651
OG0000847	Prak.g_01463	Syag.g_01652
OG0000848	Prak.g_01464	Syag.g_01654
OG0000849	Prak.g_01465	Syag.g_01655
OG0000850	Prak.g_01467	Syag.g_01657
OG0000851	Prak.g_01468	Syag.g_01663
OG0000852	Prak.g_01469	Syag.g_01664
OG0000853	Prak.g_01475	Syag.g_01668
OG0000854	Prak.g_01477	Syag.g_01670
OG0000855	Prak.g_01478	Syag.g_01671
OG0000856	Prak.g_00590	Syag.g_00386
OG0000857	Prak.g_00860	Syag.g_00684
OG0000858	Prak.g_01638	Syag.g_01677
OG0000859	Prak.g_01639	Syag.g_01678
OG0000860	Prak.g_01647	Syag.g_01689
OG0000861	Prak.g_01648	Syag.g_01690
OG0000862	Prak.g_01649	Syag.g_01693
OG0000863	Prak.g_01651	Syag.g_01695
OG0000864	Prak.g_01652	Syag.g_01696
OG0000865	Prak.g_01653	Syag.g_01697
OG0000866	Prak.g_01654	Syag.g_01698
OG0000867	Prak.g_01655	Syag.g_01699
OG0000868	Prak.g_01657	Syag.g_01707
OG0000869	Prak.g_01660	Syag.g_01711
OG0000870	Prak.g_01665	Syag.g_01716
OG0000871	Prak.g_01666	Syag.g_01717
OG0000872	Prak.g_01667	Syag.g_01723
OG0000873	Prak.g_01670	Syag.g_01726
OG0000874	Prak.g_01673	Syag.g_01729
OG0000875	Prak.g_01674	Syag.g_01731
OG0000876	Prak.g_01675	Syag.g_01732
OG0000877	Prak.g_01677	Syag.g_01734
OG0000878	Prak.g_01678	Syag.g_01735
OG0000879	Prak.g_01679	Syag.g_02356
OG0000880	Prak.g_01680	Syag.g_01736
OG0000881	Prak.g_01684	Syag.g_01741
OG0000882	Prak.g_01689	Syag.g_01746
OG0000883	Prak.g_01691	Syag.g_01749
OG0000884	Prak.g_01693	Syag.g_01751
OG0000885	Prak.g_01694	Syag.g_01752
OG0000886	Prak.g_01695	Syag.g_01753
OG0000887	Prak.g_01696	Syag.g_01754
OG0000888	Prak.g_01698	Syag.g_01756
OG0000889	Prak.g_01700	Syag.g_01758
OG0000890	Prak.g_01701	Syag.g_01761
OG0000891	Prak.g_01702	Syag.g_01762
OG0000892	Prak.g_01704	Syag.g_01765
OG0000893	Prak.g_01708	Syag.g_02688
OG0000894	Prak.g_01711	Syag.g_02691
OG0000895	Prak.g_01715	Syag.g_02695
OG0000896	Prak.g_01716	Syag.g_02696
OG0000897	Prak.g_01718	Syag.g_02699
OG0000898	Prak.g_01719	Syag.g_02700
OG0000899	Prak.g_01720	Syag.g_02701
OG0000900	Prak.g_01721	Syag.g_02702
OG0000901	Prak.g_01724	Syag.g_02707
OG0000902	Prak.g_01726	Syag.g_02709
OG0000903	Prak.g_01730	Syag.g_02724
OG0000904	Prak.g_01734	Syag.g_02718
OG0000905	Prak.g_01728	Syag.g_02714
OG0000906	Prak.g_01727	Syag.g_02711
OG0000907	Prak.g_01737	Syag.g_02727
OG0000908	Prak.g_01740	Syag.g_02730
OG0000909	Prak.g_01741	Syag.g_02731
OG0000910	Prak.g_01742	Syag.g_02732
OG0000911	Prak.g_01744	Syag.g_02734
OG0000912	Prak.g_01745	Syag.g_02735
OG0000913	Prak.g_01746	Syag.g_02736
OG0000914	Prak.g_01747	Syag.g_02737
OG0000915	Prak.g_01748	Syag.g_02739
OG0000916	Prak.g_01749	Syag.g_02740
OG0000917	Prak.g_01750	Syag.g_02741
OG0000918	Prak.g_01751	Syag.g_02742
OG0000919	Prak.g_01752	Syag.g_02743
OG0000920	Prak.g_01753	Syag.g_02744
OG0000921	Prak.g_01754	Syag.g_02745
OG0000922	Prak.g_01755	Syag.g_02746
OG0000923	Prak.g_01759	Syag.g_02750
OG0000924	Prak.g_01760	Syag.g_02751
OG0000925	Prak.g_01761	Syag.g_02752
OG0000926	Prak.g_01762	Syag.g_02753
OG0000927	Prak.g_01764	Syag.g_02755
OG0000928	Prak.g_01765	Syag.g_02756
OG0000929	Prak.g_01766	Syag.g_02757
OG0000930	Prak.g_01767	Syag.g_02758
OG0000931	Prak.g_01768	Syag.g_02759
OG0000932	Prak.g_01769	Syag.g_02760
OG0000933	Prak.g_01773	Syag.g_02766
OG0000934	Prak.g_01775	Syag.g_02768
OG0000935	Prak.g_01776	Syag.g_02769
OG0000936	Prak.g_01777	Syag.g_02770
OG0000937	Prak.g_01778	Syag.g_02771
OG0000938	Prak.g_01781	Syag.g_02774
OG0000939	Prak.g_01782	Syag.g_02775
OG0000940	Prak.g_01789	Syag.g_02783
OG0000941	Prak.g_01791	Syag.g_02785
OG0000942	Prak.g_01793	Syag.g_02787
OG0000943	Prak.g_01794	Syag.g_02788
OG0000944	Prak.g_01796	Syag.g_02790
OG0000945	Prak.g_01797	Syag.g_02792
OG0000946	Prak.g_01802	Syag.g_02797
OG0000947	Prak.g_01804	Syag.g_02801
OG0000948	Prak.g_01805	Syag.g_02802
OG0000949	Prak.g_01808	Syag.g_02449
OG0000950	Prak.g_01815	Syag.g_02436
OG0000951	Prak.g_01819	Syag.g_02431
OG0000952	Prak.g_01823	Syag.g_02423
OG0000953	Prak.g_01827	Syag.g_02415
OG0000954	Prak.g_01831	Syag.g_02409
OG0000955	Prak.g_01832	Syag.g_02408
OG0000956	Prak.g_01834	Syag.g_02406
OG0000957	Prak.g_01840	Syag.g_02395
OG0000958	Prak.g_01841	Syag.g_02394
OG0000959	Prak.g_01845	Syag.g_02389
OG0000960	Prak.g_01846	Syag.g_02388
OG0000961	Prak.g_01849	Syag.g_02379
OG0000962	Prak.g_01851	Syag.g_02377
OG0000963	Prak.g_01855	Syag.g_02372
OG0000964	Prak.g_01856	Syag.g_02371
OG0000965	Prak.g_01857	Syag.g_02370
OG0000966	Prak.g_01863	Syag.g_02362
OG0000967	Prak.g_01867	Syag.g_02358
OG0000968	Prak.g_01869	Syag.g_02355
OG0000969	Prak.g_01870	Syag.g_02354
OG0000970	Prak.g_01871	Syag.g_02353
OG0000971	Prak.g_01872	Syag.g_02348
OG0000972	Prak.g_01873	Syag.g_02347
OG0000973	Prak.g_01874	Syag.g_02346
OG0000974	Prak.g_01875	Syag.g_02345
OG0000975	Prak.g_01876	Syag.g_02344
OG0000976	Prak.g_01877	Syag.g_02343
OG0000977	Prak.g_01878	Syag.g_02340
OG0000978	Prak.g_01879	Syag.g_02338
OG0000979	Prak.g_01882	Syag.g_02335
OG0000980	Prak.g_01884	Syag.g_02332
OG0000981	Prak.g_01887	Syag.g_02329
OG0000982	Prak.g_01889	Syag.g_02127
OG0000983	Prak.g_01890	Syag.g_02128
OG0000984	Prak.g_01891	Syag.g_02129
OG0000985	Prak.g_01894	Syag.g_02133
OG0000986	Prak.g_01896	Syag.g_02138
OG0000987	Prak.g_01897	Syag.g_02140
OG0000988	Prak.g_01900	Syag.g_02145
OG0000989	Prak.g_01904	Syag.g_02156
OG0000990	Prak.g_01908	Syag.g_02169
OG0000991	Prak.g_01909	Syag.g_02174
OG0000992	Prak.g_01912	Syag.g_02177
OG0000993	Prak.g_01913	Syag.g_02178
OG0000994	Prak.g_01914	Syag.g_02181
OG0000995	Prak.g_01918	Syag.g_02187
OG0000996	Prak.g_01919	Syag.g_02229
OG0000997	Prak.g_01922	Syag.g_02239
OG0000998	Prak.g_01924	Syag.g_02241
OG0000999	Prak.g_01925	Syag.g_02242
OG0001000	Prak.g_01928	Syag.g_02246
OG0001001	Prak.g_01931	Syag.g_02251
OG0001002	Prak.g_01936	Syag.g_02258
OG0001003	Prak.g_01937	Syag.g_02260
OG0001004	Prak.g_01938	Syag.g_02261
OG0001005	Prak.g_01939	Syag.g_02263
OG0001006	Prak.g_01943	Syag.g_02270
OG0001007	Prak.g_01945	Syag.g_02272
OG0001008	Prak.g_00399	Syag.g_00034
OG0001009	Prak.g_00027	Syag.g_02304
OG0001010	Prak.g_00028	Syag.g_02305
OG0001011	Prak.g_00030	Syag.g_02307
OG0001012	Prak.g_00044	Syag.g_02123
OG0001013	Prak.g_00051	Syag.g_02098
OG0001014	Prak.g_00054	Syag.g_02084
OG0001015	Prak.g_00056	Syag.g_02083
OG0001016	Prak.g_00078	Syag.g_01824
OG0001017	Prak.g_00082	Syag.g_01830
OG0001018	Prak.g_00084	Syag.g_01832
OG0001019	Prak.g_00093	Syag.g_01854
OG0001020	Prak.g_00094	Syag.g_01861
OG0001021	Prak.g_00095	Syag.g_01865
OG0001022	Prak.g_00098	Syag.g_01870
OG0001023	Prak.g_00099	Syag.g_01871
OG0001024	Prak.g_00103	Syag.g_01875
OG0001025	Prak.g_00110	Syag.g_01882
OG0001026	Prak.g_00119	Syag.g_01894
OG0001027	Prak.g_00120	Syag.g_01902
OG0001028	Prak.g_00122	Syag.g_01904
OG0001029	Prak.g_00123	Syag.g_01906
OG0001030	Prak.g_00139	Syag.g_01927
OG0001031	Prak.g_00199	Syag.g_02000
OG0001032	Prak.g_00200	Syag.g_02005
OG0001033	Prak.g_00221	Syag.g_02048
OG0001034	Prak.g_00252	Syag.g_01784
OG0001035	Prak.g_00272	Syag.g_02635
OG0001036	Prak.g_00276	Syag.g_02630
OG0001037	Prak.g_00277	Syag.g_02628
OG0001038	Prak.g_00296	Syag.g_02600
OG0001039	Prak.g_00299	Syag.g_02597
OG0001040	Prak.g_00301	Syag.g_02594
OG0001041	Prak.g_00306	Syag.g_02589
OG0001042	Prak.g_00323	Syag.g_02564
OG0001043	Prak.g_00324	Syag.g_02560
OG0001044	Prak.g_00355	Syag.g_02842
OG0001045	Prak.g_00364	Syag.g_02856
OG0001046	Prak.g_01597	Syag.g_00836
OG0001047	Prak.g_00401	Syag.g_00036
OG0001048	Prak.g_00402	Syag.g_00037
OG0001049	Prak.g_00404	Syag.g_00040
OG0001050	Prak.g_00405	Syag.g_00041
OG0001051	Prak.g_00406	Syag.g_00042
OG0001052	Prak.g_00432	Syag.g_01352
OG0001053	Prak.g_00444	Syag.g_01525
OG0001054	Prak.g_00459	Syag.g_01506
OG0001055	Prak.g_00478	Syag.g_01485
OG0001056	Prak.g_00495	Syag.g_01449
OG0001057	Prak.g_00500	Syag.g_01241
OG0001058	Prak.g_00509	Syag.g_00271
OG0001059	Prak.g_00513	Syag.g_00275
OG0001060	Prak.g_00519	Syag.g_00282
OG0001061	Prak.g_00534	Syag.g_00302
OG0001062	Prak.g_00536	Syag.g_00304
OG0001063	Prak.g_00538	Syag.g_00310
OG0001064	Prak.g_00539	Syag.g_00311
OG0001065	Prak.g_00540	Syag.g_00312
OG0001066	Prak.g_00541	Syag.g_00313
OG0001067	Prak.g_00542	Syag.g_00314
OG0001068	Prak.g_00543	Syag.g_00315
OG0001069	Prak.g_00544	Syag.g_00317
OG0001070	Prak.g_00548	Syag.g_00321
OG0001071	Prak.g_00549	Syag.g_00322
OG0001072	Prak.g_00551	Syag.g_00327
OG0001073	Prak.g_00565	Syag.g_00342
OG0001074	Prak.g_00577	Syag.g_00467
OG0001075	Prak.g_00578	Syag.g_00362
OG0001076	Prak.g_00585	Syag.g_00378
OG0001077	Prak.g_00591	Syag.g_00388
OG0001078	Prak.g_01107	Syag.g_00411
OG0001079	Prak.g_01095	Syag.g_00428
OG0001080	Prak.g_01089	Syag.g_00495
OG0001081	Prak.g_01087	Syag.g_00551
OG0001082	Prak.g_01086	Syag.g_00552
OG0001083	Prak.g_01081	Syag.g_00565
OG0001084	Prak.g_01080	Syag.g_00569
OG0001085	Prak.g_00797	Syag.g_00592
OG0001086	Prak.g_00798	Syag.g_00594
OG0001087	Prak.g_00816	Syag.g_01018
OG0001088	Prak.g_00817	Syag.g_01016
OG0001089	Prak.g_00828	Syag.g_00986
OG0001090	Prak.g_00838	Syag.g_00922
OG0001091	Prak.g_01060	Syag.g_00919
OG0001092	Prak.g_01059	Syag.g_00917
OG0001093	Prak.g_01054	Syag.g_00910
OG0001094	Prak.g_01061	Syag.g_00661
OG0001095	Prak.g_00858	Syag.g_00681
OG0001096	Prak.g_00872	Syag.g_00703
OG0001097	Prak.g_00892	Syag.g_00729
OG0001098	Prak.g_00911	Syag.g_00744
OG0001099	Prak.g_00753	Syag.g_01905
OG0001101	Prak.g_00764	Syag.g_00603
OG0001102	Prak.g_00767	Syag.g_00606
OG0001103	Prak.g_00769	Syag.g_00608
OG0001104	Prak.g_00792	Syag.g_00642
OG0001105	Prak.g_00796	Syag.g_00646
OG0001106	Prak.g_00964	Syag.g_00796
OG0001107	Prak.g_00971	Syag.g_00808
OG0001108	Prak.g_00975	Syag.g_00817
OG0001109	Prak.g_00976	Syag.g_00819
OG0001110	Prak.g_00978	Syag.g_00821
OG0001111	Prak.g_00979	Syag.g_00823
OG0001112	Prak.g_00980	Syag.g_00825
OG0001113	Prak.g_00981	Syag.g_00826
OG0001114	Prak.g_00982	Syag.g_00827
OG0001115	Prak.g_00984	Syag.g_00831
OG0001116	Prak.g_00985	Syag.g_00833
OG0001117	Prak.g_00986	Syag.g_00834
OG0001118	Prak.g_00987	Syag.g_00835
OG0001119	Prak.g_00988	Syag.g_00837
OG0001120	Prak.g_00990	Syag.g_00841
OG0001122	Prak.g_01010	Syag.g_00867
OG0001123	Prak.g_01016	Syag.g_00875
OG0001124	Prak.g_01018	Syag.g_00877
OG0001125	Prak.g_01020	Syag.g_00879
OG0001126	Prak.g_00931	Syag.g_00957
OG0001127	Prak.g_00930	Syag.g_00958
OG0001128	Prak.g_00928	Syag.g_00961
OG0001129	Prak.g_00927	Syag.g_00963
OG0001130	Prak.g_00926	Syag.g_00964
OG0001131	Prak.g_00383	Syag.g_00624
OG0001132	Prak.g_00712	Syag.g_00096
OG0001133	Prak.g_01328	Syag.g_00380
OG0001134	Prak.g_01550	Syag.g_02164
OG0001135	Prak.g_01553	Syag.g_00147
OG0001136	Prak.g_01175	Syag.g_01144
OG0001137	Prak.g_01163	Syag.g_01123
OG0001138	Prak.g_01142	Syag.g_01090
OG0001139	Prak.g_01140	Syag.g_01088
OG0001140	Prak.g_01139	Syag.g_01087
OG0001141	Prak.g_01138	Syag.g_01086
OG0001142	Prak.g_01137	Syag.g_01085
OG0001143	Prak.g_01130	Syag.g_01077
OG0001144	Prak.g_01125	Syag.g_01064
OG0001145	Prak.g_01269	Syag.g_01169
OG0001146	Prak.g_01281	Syag.g_01218
OG0001147	Prak.g_01301	Syag.g_01360
OG0001148	Prak.g_01331	Syag.g_01539
OG0001149	Prak.g_01332	Syag.g_01540
OG0001150	Prak.g_01333	Syag.g_01541
OG0001151	Prak.g_01344	Syag.g_01554
OG0001152	Prak.g_01345	Syag.g_01555
OG0001153	Prak.g_01423	Syag.g_01375
OG0001154	Prak.g_01424	Syag.g_01374
OG0001155	Prak.g_01441	Syag.g_01616
OG0001156	Prak.g_01444	Syag.g_01619
OG0001157	Prak.g_01445	Syag.g_01620
OG0001158	Prak.g_01446	Syag.g_01621
OG0001159	Prak.g_01447	Syag.g_01622, Syag.g_01625
OG0001160	Prak.g_01473	Syag.g_01666
OG0001161	Prak.g_01588	Syag.g_02163
OG0001162	Prak.g_01526	Syag.g_01238
OG0001163	Prak.g_01636	Syag.g_01674
OG0001164	Prak.g_01640	Syag.g_01680
OG0001165	Prak.g_01643	Syag.g_01685
