Orthogroup	Prak	Prbh
OG0000538	Prak.g_00462	Prbh.g_00329
OG0000539	Prak.g_00463	Prbh.g_00328
OG0000540	Prak.g_00464	Prbh.g_00327
OG0000541	Prak.g_00465	Prbh.g_00326
OG0000542	Prak.g_00466	Prbh.g_00325
OG0000543	Prak.g_00468	Prbh.g_00323
OG0000544	Prak.g_00469	Prbh.g_00322
OG0000545	Prak.g_00471	Prbh.g_00320
OG0000546	Prak.g_00474	Prbh.g_00317
OG0000547	Prak.g_00476	Prbh.g_00315
OG0000548	Prak.g_00477	Prbh.g_00314
OG0000549	Prak.g_00479	Prbh.g_00311
OG0000550	Prak.g_00483	Prbh.g_00306
OG0000551	Prak.g_00486	Prbh.g_00303
OG0000552	Prak.g_00487	Prbh.g_00302
OG0000553	Prak.g_00488	Prbh.g_00301
OG0000554	Prak.g_00493	Prbh.g_00295
OG0000555	Prak.g_00501	Prbh.g_00288
OG0000556	Prak.g_00503	Prbh.g_00286
OG0000557	Prak.g_00504	Prbh.g_00285
OG0000558	Prak.g_00507	Prbh.g_00283
OG0000559	Prak.g_00511	Prbh.g_00279
OG0000560	Prak.g_00514	Prbh.g_00276
OG0000561	Prak.g_00515	Prbh.g_00275
OG0000562	Prak.g_00516	Prbh.g_00274
OG0000563	Prak.g_00517	Prbh.g_00273
OG0000564	Prak.g_00518	Prbh.g_00272
OG0000565	Prak.g_00520	Prbh.g_00269
OG0000566	Prak.g_00524	Prbh.g_00265
OG0000567	Prak.g_00528	Prbh.g_00261
OG0000568	Prak.g_00529	Prbh.g_00260
OG0000569	Prak.g_00530	Prbh.g_00259
OG0000570	Prak.g_00531	Prbh.g_00258
OG0000571	Prak.g_00533	Prbh.g_00256
OG0000572	Prak.g_00547	Prbh.g_00244
OG0000573	Prak.g_00553	Prbh.g_00238
OG0000574	Prak.g_00554	Prbh.g_00237
OG0000575	Prak.g_00558	Prbh.g_00233
OG0000576	Prak.g_00560	Prbh.g_00231
OG0000577	Prak.g_00561	Prbh.g_00230
OG0000578	Prak.g_00562	Prbh.g_00229
OG0000579	Prak.g_00563	Prbh.g_00228
OG0000580	Prak.g_00564	Prbh.g_00227
OG0000581	Prak.g_00567	Prbh.g_00224
OG0000582	Prak.g_00570	Prbh.g_00221
OG0000583	Prak.g_00571	Prbh.g_00220
OG0000584	Prak.g_00572	Prbh.g_00219
OG0000585	Prak.g_00574	Prbh.g_00217
OG0000586	Prak.g_00575	Prbh.g_00216
OG0000587	Prak.g_00576	Prbh.g_00215
OG0000588	Prak.g_00580	Prbh.g_01465
OG0000589	Prak.g_00582	Prbh.g_01462
OG0000590	Prak.g_00583	Prbh.g_01461
OG0000591	Prak.g_00587	Prbh.g_01457
OG0000592	Prak.g_00588	Prbh.g_01456
OG0000593	Prak.g_01111	Prbh.g_01221
OG0000594	Prak.g_01110	Prbh.g_01220
OG0000595	Prak.g_01109	Prbh.g_01219
OG0000596	Prak.g_01105	Prbh.g_01216
OG0000597	Prak.g_01102	Prbh.g_01213
OG0000598	Prak.g_01101	Prbh.g_01212
OG0000599	Prak.g_01098	Prbh.g_01209
OG0000600	Prak.g_01097	Prbh.g_01208
OG0000601	Prak.g_01096	Prbh.g_01207
OG0000602	Prak.g_01094	Prbh.g_01205
OG0000603	Prak.g_01093	Prbh.g_01204
OG0000604	Prak.g_01092	Prbh.g_01203
OG0000605	Prak.g_01091	Prbh.g_01202
OG0000606	Prak.g_01088	Prbh.g_01199
OG0000607	Prak.g_01085	Prbh.g_01196
OG0000608	Prak.g_01084	Prbh.g_01195
OG0000609	Prak.g_01083	Prbh.g_01194
OG0000610	Prak.g_01077	Prbh.g_01188
OG0000611	Prak.g_01074	Prbh.g_01185
OG0000612	Prak.g_01073	Prbh.g_01184
OG0000613	Prak.g_00800	Prbh.g_00907
OG0000614	Prak.g_00821	Prbh.g_00928
OG0000615	Prak.g_00832	Prbh.g_00939
OG0000616	Prak.g_01934	Prbh.g_01487
OG0000617	Prak.g_01057	Prbh.g_01167
OG0000618	Prak.g_01056	Prbh.g_01166
OG0000619	Prak.g_01055	Prbh.g_01165
OG0000620	Prak.g_01052	Prbh.g_01162
OG0000621	Prak.g_01051	Prbh.g_01161
OG0000622	Prak.g_01050	Prbh.g_01160
OG0000623	Prak.g_01049	Prbh.g_01159
OG0000624	Prak.g_01047	Prbh.g_01157
OG0000625	Prak.g_01046	Prbh.g_01156
OG0000626	Prak.g_01045	Prbh.g_01155
OG0000627	Prak.g_01044	Prbh.g_01154
OG0000628	Prak.g_01043	Prbh.g_01153
OG0000629	Prak.g_01042	Prbh.g_01151
OG0000630	Prak.g_01039	Prbh.g_01148
OG0000631	Prak.g_00946	Prbh.g_01056
OG0000632	Prak.g_00947	Prbh.g_01057
OG0000633	Prak.g_00948	Prbh.g_01058
OG0000634	Prak.g_00841	Prbh.g_00949
OG0000635	Prak.g_00842	Prbh.g_00950
OG0000636	Prak.g_00844	Prbh.g_00952
OG0000637	Prak.g_00846	Prbh.g_00954
OG0000638	Prak.g_00847	Prbh.g_00955
OG0000639	Prak.g_00848	Prbh.g_00956
OG0000640	Prak.g_00849	Prbh.g_00957
OG0000641	Prak.g_00853	Prbh.g_00961
OG0000642	Prak.g_00854	Prbh.g_00962
OG0000643	Prak.g_00855	Prbh.g_00963
OG0000644	Prak.g_00856	Prbh.g_00964
OG0000645	Prak.g_00857	Prbh.g_00965
OG0000646	Prak.g_00859	Prbh.g_00967
OG0000647	Prak.g_00861	Prbh.g_00969
OG0000648	Prak.g_00863	Prbh.g_00971
OG0000649	Prak.g_00864	Prbh.g_00972
OG0000650	Prak.g_00865	Prbh.g_00973
OG0000651	Prak.g_00866	Prbh.g_00974
OG0000652	Prak.g_00867	Prbh.g_00975
OG0000653	Prak.g_00869	Prbh.g_00977
OG0000654	Prak.g_00870	Prbh.g_00978
OG0000655	Prak.g_00871	Prbh.g_00979
OG0000656	Prak.g_00874	Prbh.g_00982
OG0000657	Prak.g_00882	Prbh.g_00989
OG0000658	Prak.g_00884	Prbh.g_00991
OG0000659	Prak.g_00885	Prbh.g_00992
OG0000660	Prak.g_00889	Prbh.g_00996
OG0000661	Prak.g_00891	Prbh.g_00998
OG0000662	Prak.g_00893	Prbh.g_01001
OG0000663	Prak.g_00895	Prbh.g_01003
OG0000664	Prak.g_00896	Prbh.g_01004
OG0000665	Prak.g_00902	Prbh.g_01010
OG0000666	Prak.g_00903	Prbh.g_01011
OG0000667	Prak.g_00907	Prbh.g_01015
OG0000668	Prak.g_00748	Prbh.g_00857
OG0000669	Prak.g_00759	Prbh.g_00868
OG0000670	Prak.g_00762	Prbh.g_00871
OG0000671	Prak.g_00765	Prbh.g_00873
OG0000672	Prak.g_00768	Prbh.g_00876
OG0000673	Prak.g_00771	Prbh.g_00879
OG0000674	Prak.g_00773	Prbh.g_00881
OG0000675	Prak.g_00774	Prbh.g_00882
OG0000676	Prak.g_00776	Prbh.g_00884
OG0000677	Prak.g_00777	Prbh.g_00885
OG0000678	Prak.g_00779	Prbh.g_00887
OG0000679	Prak.g_00783	Prbh.g_00891
OG0000680	Prak.g_00784	Prbh.g_00892
OG0000681	Prak.g_00787	Prbh.g_00895
OG0000682	Prak.g_00788	Prbh.g_00896
OG0000683	Prak.g_00789	Prbh.g_00897
OG0000684	Prak.g_00791	Prbh.g_00898
OG0000685	Prak.g_00793	Prbh.g_00900
OG0000686	Prak.g_00794	Prbh.g_00901
OG0000687	Prak.g_00795	Prbh.g_00902
OG0000688	Prak.g_01069	Prbh.g_01179
OG0000689	Prak.g_01068	Prbh.g_01178
OG0000690	Prak.g_01067	Prbh.g_01177
OG0000691	Prak.g_01066	Prbh.g_01176
OG0000692	Prak.g_01064	Prbh.g_01174
OG0000693	Prak.g_01063	Prbh.g_01173
OG0000694	Prak.g_01062	Prbh.g_01172
OG0000695	Prak.g_00950	Prbh.g_01060
OG0000696	Prak.g_00951	Prbh.g_01061
OG0000697	Prak.g_00952	Prbh.g_01062
OG0000698	Prak.g_00955	Prbh.g_01065
OG0000699	Prak.g_00956	Prbh.g_01066
OG0000700	Prak.g_00957	Prbh.g_01067
OG0000701	Prak.g_00958	Prbh.g_01068
OG0000702	Prak.g_00960	Prbh.g_01070
OG0000703	Prak.g_00961	Prbh.g_01071
OG0000704	Prak.g_00963	Prbh.g_01073
OG0000705	Prak.g_00966	Prbh.g_01079
OG0000706	Prak.g_00967	Prbh.g_01080
OG0000707	Prak.g_00968	Prbh.g_01081
OG0000708	Prak.g_00970	Prbh.g_01083
OG0000709	Prak.g_00974	Prbh.g_01087
OG0000710	Prak.g_00977	Prbh.g_01090
OG0000711	Prak.g_00995	Prbh.g_01106
OG0000712	Prak.g_00996	Prbh.g_01107
OG0000713	Prak.g_00997	Prbh.g_01108
OG0000714	Prak.g_00998	Prbh.g_01109
OG0000715	Prak.g_01000	Prbh.g_01111
OG0000716	Prak.g_01002	Prbh.g_01113
OG0000717	Prak.g_01003	Prbh.g_01114
OG0000718	Prak.g_01007	Prbh.g_01116
OG0000719	Prak.g_01009	Prbh.g_01118
OG0000720	Prak.g_01021	Prbh.g_01129
OG0000721	Prak.g_01025	Prbh.g_01133
OG0000722	Prak.g_01026	Prbh.g_01134
OG0000723	Prak.g_01030	Prbh.g_01138
OG0000724	Prak.g_00925	Prbh.g_01036
OG0000725	Prak.g_00919	Prbh.g_01030
OG0000726	Prak.g_00918	Prbh.g_01029
OG0000727	Prak.g_00917	Prbh.g_01028
OG0000728	Prak.g_00915	Prbh.g_01026
OG0000729	Prak.g_01255	Prbh.g_01351
OG0000730	Prak.g_01214	Prbh.g_01325
OG0000731	Prak.g_00362	Prbh.g_00432
OG0000733	Prak.g_01551	Prbh.g_01867
OG0000734	Prak.g_01188	Prbh.g_01299
OG0000735	Prak.g_01186	Prbh.g_01297
OG0000736	Prak.g_01185	Prbh.g_01296
OG0000737	Prak.g_01184	Prbh.g_01295
OG0000738	Prak.g_01180	Prbh.g_01291
OG0000739	Prak.g_01179	Prbh.g_01290
OG0000740	Prak.g_01178	Prbh.g_01289
OG0000741	Prak.g_01176	Prbh.g_01287
OG0000742	Prak.g_01173	Prbh.g_01284
OG0000743	Prak.g_01171	Prbh.g_01282
OG0000744	Prak.g_01170	Prbh.g_01280
OG0000745	Prak.g_01169	Prbh.g_01279
OG0000746	Prak.g_01167	Prbh.g_01277
OG0000747	Prak.g_01166	Prbh.g_01276
OG0000748	Prak.g_01162	Prbh.g_01272
OG0000749	Prak.g_01161	Prbh.g_01271
OG0000750	Prak.g_01160	Prbh.g_01270
OG0000751	Prak.g_01157	Prbh.g_01267
OG0000752	Prak.g_01155	Prbh.g_01265
OG0000753	Prak.g_01153	Prbh.g_01262
OG0000754	Prak.g_01150	Prbh.g_01260
OG0000755	Prak.g_01144	Prbh.g_01254
OG0000756	Prak.g_01143	Prbh.g_01253
OG0000757	Prak.g_01136	Prbh.g_01246
OG0000758	Prak.g_01135	Prbh.g_01245
OG0000759	Prak.g_01134	Prbh.g_01244
OG0000760	Prak.g_01133	Prbh.g_01243
OG0000761	Prak.g_01132	Prbh.g_01242
OG0000762	Prak.g_01131	Prbh.g_01241
OG0000763	Prak.g_01129	Prbh.g_01239
OG0000764	Prak.g_01128	Prbh.g_01238
OG0000765	Prak.g_01120	Prbh.g_01230
OG0000766	Prak.g_01119	Prbh.g_01229
OG0000767	Prak.g_01117	Prbh.g_01227
OG0000768	Prak.g_01116	Prbh.g_01226
OG0000769	Prak.g_01114	Prbh.g_01224
OG0000770	Prak.g_00593	Prbh.g_01451
OG0000771	Prak.g_01487	Prbh.g_01397
OG0000772	Prak.g_01571	Prbh.g_01845
OG0000773	Prak.g_01268	Prbh.g_01364
OG0000774	Prak.g_01270	Prbh.g_01366
OG0000775	Prak.g_01272	Prbh.g_01368
OG0000776	Prak.g_01273	Prbh.g_01369
OG0000777	Prak.g_01274	Prbh.g_01370
OG0000778	Prak.g_01275	Prbh.g_01371
OG0000779	Prak.g_01279	Prbh.g_01375
OG0000780	Prak.g_01280	Prbh.g_01376
OG0000781	Prak.g_01284	Prbh.g_01379
OG0000782	Prak.g_01285	Prbh.g_01380
OG0000783	Prak.g_01286	Prbh.g_01381
OG0000784	Prak.g_01287	Prbh.g_01382
OG0000785	Prak.g_01289	Prbh.g_01384
OG0000786	Prak.g_01292	Prbh.g_01387
OG0000787	Prak.g_01293	Prbh.g_01388
OG0000788	Prak.g_00460	Prbh.g_00206
OG0000789	Prak.g_01490	Prbh.g_00196
OG0000790	Prak.g_01334	Prbh.g_00014
OG0000791	Prak.g_01336	Prbh.g_00016
OG0000792	Prak.g_01337	Prbh.g_00017
OG0000793	Prak.g_01340	Prbh.g_00021
OG0000794	Prak.g_01341	Prbh.g_00022
OG0000795	Prak.g_01342	Prbh.g_00023
OG0000796	Prak.g_01346	Prbh.g_00027
OG0000797	Prak.g_01347	Prbh.g_00028
OG0000798	Prak.g_00696	Prbh.g_00062
OG0000799	Prak.g_01374	Prbh.g_00079
OG0000800	Prak.g_01375	Prbh.g_00080
OG0000801	Prak.g_01376	Prbh.g_00081
OG0000802	Prak.g_01378	Prbh.g_00083
OG0000803	Prak.g_01380	Prbh.g_00085
OG0000804	Prak.g_01381	Prbh.g_00086
OG0000805	Prak.g_01383	Prbh.g_00088
OG0000806	Prak.g_01385	Prbh.g_00090
OG0000807	Prak.g_01386	Prbh.g_00091
OG0000808	Prak.g_01387	Prbh.g_00092
OG0000809	Prak.g_01389	Prbh.g_00094
OG0000810	Prak.g_01390	Prbh.g_00095
OG0000811	Prak.g_01394	Prbh.g_00102
OG0000812	Prak.g_01396	Prbh.g_00104
OG0000813	Prak.g_01397	Prbh.g_00105
OG0000814	Prak.g_01399	Prbh.g_00107
OG0000815	Prak.g_01400	Prbh.g_00108
OG0000816	Prak.g_01402	Prbh.g_00110
OG0000817	Prak.g_01403	Prbh.g_00111
OG0000818	Prak.g_01408	Prbh.g_00116
OG0000819	Prak.g_01409	Prbh.g_00117
OG0000820	Prak.g_01410	Prbh.g_00118
OG0000821	Prak.g_01414	Prbh.g_00122
OG0000822	Prak.g_01415	Prbh.g_00123
OG0000823	Prak.g_01416	Prbh.g_00124
OG0000824	Prak.g_01419	Prbh.g_00127
OG0000825	Prak.g_01420	Prbh.g_00128
OG0000826	Prak.g_01421	Prbh.g_00129
OG0000827	Prak.g_01422	Prbh.g_00130
OG0000828	Prak.g_01425	Prbh.g_00133
OG0000829	Prak.g_01426	Prbh.g_00134
OG0000830	Prak.g_01427	Prbh.g_00135
OG0000831	Prak.g_01429	Prbh.g_00137
OG0000832	Prak.g_01439	Prbh.g_00147
OG0000833	Prak.g_01448	Prbh.g_00156
OG0000834	Prak.g_01449	Prbh.g_00157
OG0000835	Prak.g_01450	Prbh.g_00158
OG0000836	Prak.g_01451	Prbh.g_00159
OG0000837	Prak.g_01452	Prbh.g_00160
OG0000838	Prak.g_01454	Prbh.g_00163
OG0000839	Prak.g_01455	Prbh.g_00164
OG0000840	Prak.g_01456	Prbh.g_00165
OG0000841	Prak.g_01457	Prbh.g_00166
OG0000842	Prak.g_01458	Prbh.g_00167
OG0000843	Prak.g_01459	Prbh.g_00168
OG0000844	Prak.g_01460	Prbh.g_00169
OG0000845	Prak.g_01461	Prbh.g_00170
OG0000846	Prak.g_01462	Prbh.g_00171
OG0000847	Prak.g_01463	Prbh.g_00172
OG0000848	Prak.g_01464	Prbh.g_00173
OG0000849	Prak.g_01465	Prbh.g_00174
OG0000850	Prak.g_01467	Prbh.g_00176
OG0000851	Prak.g_01468	Prbh.g_00177
OG0000852	Prak.g_01469	Prbh.g_00178
OG0000853	Prak.g_01475	Prbh.g_00183
OG0000854	Prak.g_01477	Prbh.g_00185
OG0000855	Prak.g_01478	Prbh.g_00186
OG0000856	Prak.g_00590	Prbh.g_01454
OG0000857	Prak.g_00860	Prbh.g_00968
OG0000858	Prak.g_01638	Prbh.g_01789
OG0000859	Prak.g_01639	Prbh.g_01788
OG0000860	Prak.g_01647	Prbh.g_01780
OG0000861	Prak.g_01648	Prbh.g_01779
OG0000862	Prak.g_01649	Prbh.g_01778
OG0000863	Prak.g_01651	Prbh.g_01776
OG0000864	Prak.g_01652	Prbh.g_01775
OG0000865	Prak.g_01653	Prbh.g_01774
OG0000866	Prak.g_01654	Prbh.g_01773
OG0000867	Prak.g_01655	Prbh.g_01772
OG0000868	Prak.g_01657	Prbh.g_01770
OG0000869	Prak.g_01660	Prbh.g_01767
OG0000870	Prak.g_01665	Prbh.g_01762
OG0000871	Prak.g_01666	Prbh.g_01761
OG0000872	Prak.g_01667	Prbh.g_01760
OG0000873	Prak.g_01670	Prbh.g_01757
OG0000874	Prak.g_01673	Prbh.g_01754
OG0000875	Prak.g_01674	Prbh.g_01752
OG0000876	Prak.g_01675	Prbh.g_01751
OG0000877	Prak.g_01677	Prbh.g_01749
OG0000878	Prak.g_01678	Prbh.g_01748
OG0000879	Prak.g_01679	Prbh.g_01747
OG0000880	Prak.g_01680	Prbh.g_01746
OG0000881	Prak.g_01684	Prbh.g_01742
OG0000882	Prak.g_01689	Prbh.g_01737
OG0000883	Prak.g_01691	Prbh.g_01735
OG0000884	Prak.g_01693	Prbh.g_01733
OG0000885	Prak.g_01694	Prbh.g_01732
OG0000886	Prak.g_01695	Prbh.g_01731
OG0000887	Prak.g_01696	Prbh.g_01730
OG0000888	Prak.g_01698	Prbh.g_01728
OG0000889	Prak.g_01700	Prbh.g_01726
OG0000890	Prak.g_01701	Prbh.g_01725
OG0000891	Prak.g_01702	Prbh.g_01724
OG0000892	Prak.g_01704	Prbh.g_01723
OG0000893	Prak.g_01708	Prbh.g_01719
OG0000894	Prak.g_01711	Prbh.g_01716
OG0000895	Prak.g_01715	Prbh.g_01712
OG0000896	Prak.g_01716	Prbh.g_01711
OG0000897	Prak.g_01718	Prbh.g_01709
OG0000898	Prak.g_01719	Prbh.g_01708
OG0000899	Prak.g_01720	Prbh.g_01707
OG0000900	Prak.g_01721	Prbh.g_01706
OG0000901	Prak.g_01724	Prbh.g_01703
OG0000902	Prak.g_01726	Prbh.g_01701
OG0000903	Prak.g_01730	Prbh.g_01697
OG0000904	Prak.g_01734	Prbh.g_01692
OG0000905	Prak.g_01728	Prbh.g_01699
OG0000906	Prak.g_01727	Prbh.g_01700
OG0000907	Prak.g_01737	Prbh.g_01687
OG0000908	Prak.g_01740	Prbh.g_01684
OG0000909	Prak.g_01741	Prbh.g_01683
OG0000910	Prak.g_01742	Prbh.g_01682
OG0000911	Prak.g_01744	Prbh.g_01680
OG0000912	Prak.g_01745	Prbh.g_01679
OG0000913	Prak.g_01746	Prbh.g_01678
OG0000914	Prak.g_01747	Prbh.g_01677
OG0000915	Prak.g_01748	Prbh.g_01676
OG0000916	Prak.g_01749	Prbh.g_01675
OG0000917	Prak.g_01750	Prbh.g_01674
OG0000918	Prak.g_01751	Prbh.g_01673
OG0000919	Prak.g_01752	Prbh.g_01672
OG0000920	Prak.g_01753	Prbh.g_01671
OG0000921	Prak.g_01754	Prbh.g_01670
OG0000922	Prak.g_01755	Prbh.g_01669
OG0000923	Prak.g_01759	Prbh.g_01665
OG0000924	Prak.g_01760	Prbh.g_01664
OG0000925	Prak.g_01761	Prbh.g_01663
OG0000926	Prak.g_01762	Prbh.g_01662
OG0000927	Prak.g_01764	Prbh.g_01660
OG0000928	Prak.g_01765	Prbh.g_01659
OG0000929	Prak.g_01766	Prbh.g_01658
OG0000930	Prak.g_01767	Prbh.g_01657
OG0000931	Prak.g_01768	Prbh.g_01656
OG0000932	Prak.g_01769	Prbh.g_01655
OG0000933	Prak.g_01773	Prbh.g_01651
OG0000934	Prak.g_01775	Prbh.g_01649
OG0000935	Prak.g_01776	Prbh.g_01648
OG0000936	Prak.g_01777	Prbh.g_01647
OG0000937	Prak.g_01778	Prbh.g_01646
OG0000938	Prak.g_01781	Prbh.g_01643
OG0000939	Prak.g_01782	Prbh.g_01642
OG0000940	Prak.g_01789	Prbh.g_01635
OG0000941	Prak.g_01791	Prbh.g_01633
OG0000942	Prak.g_01793	Prbh.g_01631
OG0000943	Prak.g_01794	Prbh.g_01630
OG0000944	Prak.g_01796	Prbh.g_01628
OG0000945	Prak.g_01797	Prbh.g_01627
OG0000946	Prak.g_01802	Prbh.g_01621
OG0000947	Prak.g_01804	Prbh.g_01619
OG0000948	Prak.g_01805	Prbh.g_01618
OG0000949	Prak.g_01808	Prbh.g_01615
OG0000950	Prak.g_01815	Prbh.g_01608
OG0000951	Prak.g_01819	Prbh.g_01604
OG0000952	Prak.g_01823	Prbh.g_01600
OG0000953	Prak.g_01827	Prbh.g_01596
OG0000954	Prak.g_01831	Prbh.g_01592
OG0000955	Prak.g_01832	Prbh.g_01591
OG0000956	Prak.g_01834	Prbh.g_01589
OG0000957	Prak.g_01840	Prbh.g_01583
OG0000958	Prak.g_01841	Prbh.g_01582
OG0000959	Prak.g_01845	Prbh.g_01578
OG0000960	Prak.g_01846	Prbh.g_01577
OG0000961	Prak.g_01849	Prbh.g_01574
OG0000962	Prak.g_01851	Prbh.g_01572
OG0000963	Prak.g_01855	Prbh.g_01568
OG0000964	Prak.g_01856	Prbh.g_01567
OG0000965	Prak.g_01857	Prbh.g_01566
OG0000966	Prak.g_01863	Prbh.g_01560
OG0000967	Prak.g_01867	Prbh.g_01556
OG0000968	Prak.g_01869	Prbh.g_01554
OG0000969	Prak.g_01870	Prbh.g_01553
OG0000970	Prak.g_01871	Prbh.g_01552
OG0000971	Prak.g_01872	Prbh.g_01551
OG0000972	Prak.g_01873	Prbh.g_01550
OG0000973	Prak.g_01874	Prbh.g_01549
OG0000974	Prak.g_01875	Prbh.g_01548
OG0000975	Prak.g_01876	Prbh.g_01547
OG0000976	Prak.g_01877	Prbh.g_01546
OG0000977	Prak.g_01878	Prbh.g_01545
OG0000978	Prak.g_01879	Prbh.g_01544
OG0000979	Prak.g_01882	Prbh.g_01541
OG0000980	Prak.g_01884	Prbh.g_01539
OG0000981	Prak.g_01887	Prbh.g_01536
OG0000982	Prak.g_01889	Prbh.g_01534
OG0000983	Prak.g_01890	Prbh.g_01533
OG0000984	Prak.g_01891	Prbh.g_01532
OG0000985	Prak.g_01894	Prbh.g_01529
OG0000986	Prak.g_01896	Prbh.g_01527
OG0000987	Prak.g_01897	Prbh.g_01526
OG0000988	Prak.g_01900	Prbh.g_01523
OG0000989	Prak.g_01904	Prbh.g_01519
OG0000990	Prak.g_01908	Prbh.g_01514
OG0000991	Prak.g_01909	Prbh.g_01513
OG0000992	Prak.g_01912	Prbh.g_01510
OG0000993	Prak.g_01913	Prbh.g_01509
OG0000994	Prak.g_01914	Prbh.g_01508
OG0000995	Prak.g_01918	Prbh.g_01504
OG0000996	Prak.g_01919	Prbh.g_01503
OG0000997	Prak.g_01922	Prbh.g_01501
OG0000998	Prak.g_01924	Prbh.g_01499
OG0000999	Prak.g_01925	Prbh.g_01498
OG0001000	Prak.g_01928	Prbh.g_01495
OG0001001	Prak.g_01931	Prbh.g_01490
OG0001002	Prak.g_01936	Prbh.g_01485
OG0001003	Prak.g_01937	Prbh.g_01484
OG0001004	Prak.g_01938	Prbh.g_01483
OG0001005	Prak.g_01939	Prbh.g_01482
OG0001006	Prak.g_01943	Prbh.g_01478
OG0001007	Prak.g_01945	Prbh.g_01476
OG0001008	Prak.g_00399	Prbh.g_00395
OG0001009	Prak.g_00027	Prbh.g_00753
OG0001010	Prak.g_00028	Prbh.g_00752
OG0001011	Prak.g_00030	Prbh.g_00751
OG0001012	Prak.g_00044	Prbh.g_00739
OG0001013	Prak.g_00051	Prbh.g_00732
OG0001014	Prak.g_00054	Prbh.g_00729
OG0001015	Prak.g_00056	Prbh.g_00728
OG0001016	Prak.g_00078	Prbh.g_00709
OG0001017	Prak.g_00082	Prbh.g_00705
OG0001018	Prak.g_00084	Prbh.g_00703
OG0001019	Prak.g_00093	Prbh.g_00694
OG0001020	Prak.g_00094	Prbh.g_00693
OG0001021	Prak.g_00095	Prbh.g_00692
OG0001022	Prak.g_00098	Prbh.g_00689
OG0001023	Prak.g_00099	Prbh.g_00688
OG0001024	Prak.g_00103	Prbh.g_00685
OG0001025	Prak.g_00110	Prbh.g_00678
OG0001026	Prak.g_00119	Prbh.g_00670
OG0001027	Prak.g_00120	Prbh.g_00669
OG0001028	Prak.g_00122	Prbh.g_00667
OG0001029	Prak.g_00123	Prbh.g_00666
OG0001030	Prak.g_00139	Prbh.g_00650
OG0001031	Prak.g_00199	Prbh.g_00596
OG0001032	Prak.g_00200	Prbh.g_00595
OG0001033	Prak.g_00221	Prbh.g_00574
OG0001034	Prak.g_00252	Prbh.g_00544
OG0001035	Prak.g_00272	Prbh.g_00524
OG0001036	Prak.g_00276	Prbh.g_00520
OG0001037	Prak.g_00277	Prbh.g_00519
OG0001038	Prak.g_00296	Prbh.g_00501
OG0001039	Prak.g_00299	Prbh.g_00498
OG0001040	Prak.g_00301	Prbh.g_00496
OG0001041	Prak.g_00306	Prbh.g_00491
OG0001042	Prak.g_00323	Prbh.g_00474
OG0001043	Prak.g_00324	Prbh.g_00473
OG0001044	Prak.g_00355	Prbh.g_00440
OG0001045	Prak.g_00364	Prbh.g_00430
OG0001046	Prak.g_01597	Prbh.g_01877
OG0001047	Prak.g_00401	Prbh.g_00393
OG0001048	Prak.g_00402	Prbh.g_00392
OG0001049	Prak.g_00404	Prbh.g_00390
OG0001050	Prak.g_00405	Prbh.g_00389
OG0001051	Prak.g_00406	Prbh.g_00388
OG0001052	Prak.g_00432	Prbh.g_00360
OG0001053	Prak.g_00444	Prbh.g_00348
OG0001054	Prak.g_00459	Prbh.g_00333
OG0001055	Prak.g_00478	Prbh.g_00313
OG0001056	Prak.g_00495	Prbh.g_00293
OG0001057	Prak.g_00500	Prbh.g_00289
OG0001058	Prak.g_00509	Prbh.g_00281
OG0001059	Prak.g_00513	Prbh.g_00277
OG0001060	Prak.g_00519	Prbh.g_00270
OG0001061	Prak.g_00534	Prbh.g_00255
OG0001062	Prak.g_00536	Prbh.g_00253
OG0001063	Prak.g_00538	Prbh.g_00251
OG0001064	Prak.g_00539	Prbh.g_00250
OG0001065	Prak.g_00540	Prbh.g_00249
OG0001066	Prak.g_00541	Prbh.g_00248
OG0001067	Prak.g_00542	Prbh.g_00247
OG0001068	Prak.g_00543	Prbh.g_00246
OG0001069	Prak.g_00544	Prbh.g_00245
OG0001070	Prak.g_00548	Prbh.g_00243
OG0001071	Prak.g_00549	Prbh.g_00242
OG0001072	Prak.g_00551	Prbh.g_00240
OG0001073	Prak.g_00565	Prbh.g_00226
OG0001074	Prak.g_00577	Prbh.g_00214
OG0001075	Prak.g_00578	Prbh.g_00213
OG0001076	Prak.g_00585	Prbh.g_01459
OG0001077	Prak.g_00591	Prbh.g_01453
OG0001078	Prak.g_01107	Prbh.g_01217
OG0001079	Prak.g_01095	Prbh.g_01206
OG0001080	Prak.g_01089	Prbh.g_01200
OG0001081	Prak.g_01087	Prbh.g_01198
OG0001082	Prak.g_01086	Prbh.g_01197
OG0001083	Prak.g_01081	Prbh.g_01192
OG0001084	Prak.g_01080	Prbh.g_01191
OG0001085	Prak.g_00797	Prbh.g_00904
OG0001086	Prak.g_00798	Prbh.g_00905
OG0001087	Prak.g_00816	Prbh.g_00923
OG0001088	Prak.g_00817	Prbh.g_00924
OG0001089	Prak.g_00828	Prbh.g_00935
OG0001090	Prak.g_00838	Prbh.g_00946
OG0001091	Prak.g_01060	Prbh.g_01170
OG0001092	Prak.g_01059	Prbh.g_01169
OG0001093	Prak.g_01054	Prbh.g_01164
OG0001094	Prak.g_01061	Prbh.g_01171
OG0001095	Prak.g_00858	Prbh.g_00966
OG0001096	Prak.g_00872	Prbh.g_00980
OG0001097	Prak.g_00892	Prbh.g_00999
