Orthogroup	Prak	Pral
OG0000568	Prak.g_00529	Pral.g_00520
OG0000569	Prak.g_00530	Pral.g_00519
OG0000570	Prak.g_00531	Pral.g_00518
OG0000571	Prak.g_00533	Pral.g_00515
OG0000572	Prak.g_00547	Pral.g_00503
OG0000573	Prak.g_00553	Pral.g_00497
OG0000574	Prak.g_00554	Pral.g_00496
OG0000575	Prak.g_00558	Pral.g_00492
OG0000576	Prak.g_00560	Pral.g_00490
OG0000577	Prak.g_00561	Pral.g_00489
OG0000578	Prak.g_00562	Pral.g_00488
OG0000579	Prak.g_00563	Pral.g_00487
OG0000580	Prak.g_00564	Pral.g_00486
OG0000581	Prak.g_00567	Pral.g_00483
OG0000582	Prak.g_00570	Pral.g_00480
OG0000583	Prak.g_00571	Pral.g_00479
OG0000584	Prak.g_00572	Pral.g_00478
OG0000585	Prak.g_00574	Pral.g_00476
OG0000586	Prak.g_00575	Pral.g_00475
OG0000587	Prak.g_00576	Pral.g_00474
OG0000588	Prak.g_00580	Pral.g_00469
OG0000589	Prak.g_00582	Pral.g_00466
OG0000590	Prak.g_00583	Pral.g_00465
OG0000591	Prak.g_00587	Pral.g_00462
OG0000592	Prak.g_00588	Pral.g_00461
OG0000593	Prak.g_01111	Pral.g_01433
OG0000594	Prak.g_01110	Pral.g_01434
OG0000595	Prak.g_01109	Pral.g_01435
OG0000596	Prak.g_01105	Pral.g_01439
OG0000597	Prak.g_01102	Pral.g_01441
OG0000598	Prak.g_01101	Pral.g_01442
OG0000599	Prak.g_01098	Pral.g_01445
OG0000600	Prak.g_01097	Pral.g_01446
OG0000601	Prak.g_01096	Pral.g_01447
OG0000602	Prak.g_01094	Pral.g_01449
OG0000603	Prak.g_01093	Pral.g_01450
OG0000604	Prak.g_01092	Pral.g_01451
OG0000605	Prak.g_01091	Pral.g_01452
OG0000606	Prak.g_01088	Pral.g_01455
OG0000607	Prak.g_01085	Pral.g_01458
OG0000608	Prak.g_01084	Pral.g_01459
OG0000609	Prak.g_01083	Pral.g_01460
OG0000610	Prak.g_01077	Pral.g_01466
OG0000611	Prak.g_01074	Pral.g_01469
OG0000612	Prak.g_01073	Pral.g_01470
OG0000613	Prak.g_00800	Pral.g_01769
OG0000614	Prak.g_00821	Pral.g_01748
OG0000615	Prak.g_00832	Pral.g_01737
OG0000616	Prak.g_01934	Pral.g_00399
OG0000617	Prak.g_01057	Pral.g_01723
OG0000618	Prak.g_01056	Pral.g_01722
OG0000619	Prak.g_01055	Pral.g_01721
OG0000620	Prak.g_01052	Pral.g_01718
OG0000621	Prak.g_01051	Pral.g_01717
OG0000622	Prak.g_01050	Pral.g_01716
OG0000623	Prak.g_01049	Pral.g_01715
OG0000624	Prak.g_01047	Pral.g_01713
OG0000625	Prak.g_01046	Pral.g_01712
OG0000626	Prak.g_01045	Pral.g_01711
OG0000627	Prak.g_01044	Pral.g_01709
OG0000628	Prak.g_01043	Pral.g_01708
OG0000629	Prak.g_01042	Pral.g_01707
OG0000630	Prak.g_01039	Pral.g_01704
OG0000631	Prak.g_00946	Pral.g_01658
OG0000632	Prak.g_00947	Pral.g_01657
OG0000633	Prak.g_00948	Pral.g_01656
OG0000634	Prak.g_00841	Pral.g_01484
OG0000635	Prak.g_00842	Pral.g_01485
OG0000636	Prak.g_00844	Pral.g_01487
OG0000637	Prak.g_00846	Pral.g_01489
OG0000638	Prak.g_00847	Pral.g_01490
OG0000639	Prak.g_00848	Pral.g_01491
OG0000640	Prak.g_00849	Pral.g_01492
OG0000641	Prak.g_00853	Pral.g_01496
OG0000642	Prak.g_00854	Pral.g_01497
OG0000643	Prak.g_00855	Pral.g_01498
OG0000644	Prak.g_00856	Pral.g_01499
OG0000645	Prak.g_00857	Pral.g_01500
OG0000646	Prak.g_00859	Pral.g_01502
OG0000647	Prak.g_00861	Pral.g_01504
OG0000648	Prak.g_00863	Pral.g_01506
OG0000649	Prak.g_00864	Pral.g_01507
OG0000650	Prak.g_00865	Pral.g_01508
OG0000651	Prak.g_00866	Pral.g_01509
OG0000652	Prak.g_00867	Pral.g_01510
OG0000653	Prak.g_00869	Pral.g_01512
OG0000654	Prak.g_00870	Pral.g_01513
OG0000655	Prak.g_00871	Pral.g_01514
OG0000656	Prak.g_00874	Pral.g_01517
OG0000657	Prak.g_00882	Pral.g_01524
OG0000658	Prak.g_00884	Pral.g_01525
OG0000659	Prak.g_00885	Pral.g_01526
OG0000660	Prak.g_00889	Pral.g_01530
OG0000661	Prak.g_00891	Pral.g_01532
OG0000662	Prak.g_00893	Pral.g_01534
OG0000663	Prak.g_00895	Pral.g_01536
OG0000664	Prak.g_00896	Pral.g_01537
OG0000665	Prak.g_00902	Pral.g_01543
OG0000666	Prak.g_00903	Pral.g_01544
OG0000667	Prak.g_00907	Pral.g_01548
OG0000668	Prak.g_00748	Pral.g_01820
OG0000669	Prak.g_00759	Pral.g_01809
OG0000670	Prak.g_00762	Pral.g_01806
OG0000671	Prak.g_00765	Pral.g_01804
OG0000672	Prak.g_00768	Pral.g_01801
OG0000673	Prak.g_00771	Pral.g_01798
OG0000674	Prak.g_00773	Pral.g_01796
OG0000675	Prak.g_00774	Pral.g_01795
OG0000676	Prak.g_00776	Pral.g_01793
OG0000677	Prak.g_00777	Pral.g_01792
OG0000678	Prak.g_00779	Pral.g_01790
OG0000679	Prak.g_00783	Pral.g_01786
OG0000680	Prak.g_00784	Pral.g_01785
OG0000681	Prak.g_00787	Pral.g_01782
OG0000682	Prak.g_00788	Pral.g_01781
OG0000683	Prak.g_00789	Pral.g_01780
OG0000684	Prak.g_00791	Pral.g_01778
OG0000685	Prak.g_00793	Pral.g_01776
OG0000686	Prak.g_00794	Pral.g_01775
OG0000687	Prak.g_00795	Pral.g_01774
OG0000688	Prak.g_01069	Pral.g_01474
OG0000689	Prak.g_01068	Pral.g_01475
OG0000690	Prak.g_01067	Pral.g_01476
OG0000691	Prak.g_01066	Pral.g_01477
OG0000692	Prak.g_01064	Pral.g_01479
OG0000693	Prak.g_01063	Pral.g_01480
OG0000694	Prak.g_01062	Pral.g_01481
OG0000695	Prak.g_00950	Pral.g_01654
OG0000696	Prak.g_00951	Pral.g_01653
OG0000697	Prak.g_00952	Pral.g_01652
OG0000698	Prak.g_00955	Pral.g_01649
OG0000699	Prak.g_00956	Pral.g_01647
OG0000700	Prak.g_00957	Pral.g_01646
OG0000701	Prak.g_00958	Pral.g_01645
OG0000702	Prak.g_00960	Pral.g_01643
OG0000703	Prak.g_00961	Pral.g_01642
OG0000704	Prak.g_00963	Pral.g_01640
OG0000705	Prak.g_00966	Pral.g_01634
OG0000706	Prak.g_00967	Pral.g_01633
OG0000707	Prak.g_00968	Pral.g_01632
OG0000708	Prak.g_00970	Pral.g_01630
OG0000709	Prak.g_00974	Pral.g_01626
OG0000710	Prak.g_00977	Pral.g_01623
OG0000711	Prak.g_00995	Pral.g_01579
OG0000712	Prak.g_00996	Pral.g_01580
OG0000713	Prak.g_00997	Pral.g_01581
OG0000714	Prak.g_00998	Pral.g_01582
OG0000715	Prak.g_01000	Pral.g_01584
OG0000716	Prak.g_01002	Pral.g_01586
OG0000717	Prak.g_01003	Pral.g_01587
OG0000718	Prak.g_01007	Pral.g_01590
OG0000719	Prak.g_01009	Pral.g_01592
OG0000720	Prak.g_01021	Pral.g_01603
OG0000721	Prak.g_01025	Pral.g_01607
OG0000722	Prak.g_01026	Pral.g_01608
OG0000723	Prak.g_01030	Pral.g_01575
OG0000724	Prak.g_00925	Pral.g_01566
OG0000725	Prak.g_00919	Pral.g_01560
OG0000726	Prak.g_00918	Pral.g_01559
OG0000727	Prak.g_00917	Pral.g_01558
OG0000728	Prak.g_00915	Pral.g_01556
OG0000729	Prak.g_01255	Pral.g_01311
OG0000730	Prak.g_01214	Pral.g_01324
OG0000731	Prak.g_00362	Pral.g_00692
OG0000732	Prak.g_01885	Pral.g_00348
OG0000733	Prak.g_01551	Pral.g_00077
OG0000734	Prak.g_01188	Pral.g_01351
OG0000735	Prak.g_01186	Pral.g_01353
OG0000736	Prak.g_01185	Pral.g_01354
OG0000737	Prak.g_01184	Pral.g_01355
OG0000738	Prak.g_01180	Pral.g_01359
OG0000739	Prak.g_01179	Pral.g_01360
OG0000740	Prak.g_01178	Pral.g_01361
OG0000741	Prak.g_01176	Pral.g_01363
OG0000742	Prak.g_01173	Pral.g_01366
OG0000743	Prak.g_01171	Pral.g_01368
OG0000744	Prak.g_01170	Pral.g_01369
OG0000745	Prak.g_01169	Pral.g_01370
OG0000746	Prak.g_01167	Pral.g_01372
OG0000747	Prak.g_01166	Pral.g_01373
OG0000748	Prak.g_01162	Pral.g_01378
OG0000749	Prak.g_01161	Pral.g_01379
OG0000750	Prak.g_01160	Pral.g_01380
OG0000751	Prak.g_01157	Pral.g_01383
OG0000752	Prak.g_01155	Pral.g_01385
OG0000753	Prak.g_01153	Pral.g_01388
OG0000754	Prak.g_01150	Pral.g_01391
OG0000755	Prak.g_01144	Pral.g_01399
OG0000756	Prak.g_01143	Pral.g_01400
OG0000757	Prak.g_01136	Pral.g_01406
OG0000758	Prak.g_01135	Pral.g_01407
OG0000759	Prak.g_01134	Pral.g_01408
OG0000760	Prak.g_01133	Pral.g_01409
OG0000761	Prak.g_01132	Pral.g_01410
OG0000762	Prak.g_01131	Pral.g_01411
OG0000763	Prak.g_01129	Pral.g_01413
OG0000764	Prak.g_01128	Pral.g_01414
OG0000765	Prak.g_01120	Pral.g_01423
OG0000766	Prak.g_01119	Pral.g_01424
OG0000767	Prak.g_01117	Pral.g_01426
OG0000768	Prak.g_01116	Pral.g_01427
OG0000769	Prak.g_01114	Pral.g_01429
OG0000770	Prak.g_00593	Pral.g_00456
OG0000771	Prak.g_01487	Pral.g_01064
OG0000772	Prak.g_01571	Pral.g_01893
OG0000773	Prak.g_01268	Pral.g_01290
OG0000774	Prak.g_01270	Pral.g_01288
OG0000775	Prak.g_01272	Pral.g_01286
OG0000776	Prak.g_01273	Pral.g_01285
OG0000777	Prak.g_01274	Pral.g_01284
OG0000778	Prak.g_01275	Pral.g_01283
OG0000779	Prak.g_01279	Pral.g_01279
OG0000780	Prak.g_01280	Pral.g_01278
OG0000781	Prak.g_01284	Pral.g_01275
OG0000782	Prak.g_01285	Pral.g_01274
OG0000783	Prak.g_01286	Pral.g_01273
OG0000784	Prak.g_01287	Pral.g_01272
OG0000785	Prak.g_01289	Pral.g_01270
OG0000786	Prak.g_01292	Pral.g_01267
OG0000787	Prak.g_01293	Pral.g_01266
OG0000788	Prak.g_00460	Pral.g_00440
OG0000789	Prak.g_01490	Pral.g_01060
OG0000790	Prak.g_01334	Pral.g_01217
OG0000791	Prak.g_01336	Pral.g_01215
OG0000792	Prak.g_01337	Pral.g_01214
OG0000793	Prak.g_01340	Pral.g_01211
OG0000794	Prak.g_01341	Pral.g_01210
OG0000795	Prak.g_01342	Pral.g_01209
OG0000796	Prak.g_01346	Pral.g_01205
OG0000797	Prak.g_01347	Pral.g_01204
OG0000799	Prak.g_01374	Pral.g_01184
OG0000800	Prak.g_01375	Pral.g_01183
OG0000801	Prak.g_01376	Pral.g_01182
OG0000802	Prak.g_01378	Pral.g_01180
OG0000803	Prak.g_01380	Pral.g_01178
OG0000804	Prak.g_01381	Pral.g_01177
OG0000805	Prak.g_01383	Pral.g_01175
OG0000806	Prak.g_01385	Pral.g_01173
OG0000807	Prak.g_01386	Pral.g_01172
OG0000808	Prak.g_01387	Pral.g_01171
OG0000809	Prak.g_01389	Pral.g_01167
OG0000810	Prak.g_01390	Pral.g_01166
OG0000811	Prak.g_01394	Pral.g_01158
OG0000812	Prak.g_01396	Pral.g_01156
OG0000813	Prak.g_01397	Pral.g_01155
OG0000814	Prak.g_01399	Pral.g_01153
OG0000815	Prak.g_01400	Pral.g_01152
OG0000816	Prak.g_01402	Pral.g_01150
OG0000817	Prak.g_01403	Pral.g_01149
OG0000818	Prak.g_01408	Pral.g_01144
OG0000819	Prak.g_01409	Pral.g_01143
OG0000820	Prak.g_01410	Pral.g_01142
OG0000821	Prak.g_01414	Pral.g_01137
OG0000822	Prak.g_01415	Pral.g_01136
OG0000823	Prak.g_01416	Pral.g_01135
OG0000824	Prak.g_01419	Pral.g_01132
OG0000825	Prak.g_01420	Pral.g_01131
OG0000826	Prak.g_01421	Pral.g_01130
OG0000827	Prak.g_01422	Pral.g_01129
OG0000828	Prak.g_01425	Pral.g_01126
OG0000829	Prak.g_01426	Pral.g_01125
OG0000830	Prak.g_01427	Pral.g_01124
OG0000831	Prak.g_01429	Pral.g_01122
OG0000832	Prak.g_01439	Pral.g_01110
OG0000833	Prak.g_01448	Pral.g_01101
OG0000834	Prak.g_01449	Pral.g_01100
OG0000835	Prak.g_01450	Pral.g_01099
OG0000836	Prak.g_01451	Pral.g_01098
OG0000837	Prak.g_01452	Pral.g_01097
OG0000838	Prak.g_01454	Pral.g_01094
OG0000839	Prak.g_01455	Pral.g_01093
OG0000840	Prak.g_01456	Pral.g_01092
OG0000841	Prak.g_01457	Pral.g_01091
OG0000842	Prak.g_01458	Pral.g_01090
OG0000843	Prak.g_01459	Pral.g_01089
OG0000844	Prak.g_01460	Pral.g_01088
OG0000845	Prak.g_01461	Pral.g_01087
OG0000846	Prak.g_01462	Pral.g_01086
OG0000847	Prak.g_01463	Pral.g_01085
OG0000848	Prak.g_01464	Pral.g_01084
OG0000849	Prak.g_01465	Pral.g_01083
OG0000850	Prak.g_01467	Pral.g_01081
OG0000851	Prak.g_01468	Pral.g_01080
OG0000852	Prak.g_01469	Pral.g_01079
OG0000853	Prak.g_01475	Pral.g_01074
OG0000854	Prak.g_01477	Pral.g_01072
OG0000855	Prak.g_01478	Pral.g_01071
OG0000856	Prak.g_00590	Pral.g_01058
OG0000857	Prak.g_00860	Pral.g_01503
OG0000858	Prak.g_01638	Pral.g_00100
OG0000859	Prak.g_01639	Pral.g_00101
OG0000860	Prak.g_01647	Pral.g_00109
OG0000861	Prak.g_01648	Pral.g_00110
OG0000862	Prak.g_01649	Pral.g_00111
OG0000863	Prak.g_01651	Pral.g_00113
OG0000864	Prak.g_01652	Pral.g_00114
OG0000865	Prak.g_01653	Pral.g_00115
OG0000866	Prak.g_01654	Pral.g_00116
OG0000867	Prak.g_01655	Pral.g_00117
OG0000868	Prak.g_01657	Pral.g_00119
OG0000869	Prak.g_01660	Pral.g_00122
OG0000870	Prak.g_01665	Pral.g_00127
OG0000871	Prak.g_01666	Pral.g_00128
OG0000872	Prak.g_01667	Pral.g_00129
OG0000873	Prak.g_01670	Pral.g_00132
OG0000874	Prak.g_01673	Pral.g_00135
OG0000875	Prak.g_01674	Pral.g_00136
OG0000876	Prak.g_01675	Pral.g_00137
OG0000877	Prak.g_01677	Pral.g_00139
OG0000878	Prak.g_01678	Pral.g_00140
OG0000879	Prak.g_01679	Pral.g_00141
OG0000880	Prak.g_01680	Pral.g_00142
OG0000881	Prak.g_01684	Pral.g_00146
OG0000882	Prak.g_01689	Pral.g_00151
OG0000883	Prak.g_01691	Pral.g_00154
OG0000884	Prak.g_01693	Pral.g_00156
OG0000885	Prak.g_01694	Pral.g_00157
OG0000886	Prak.g_01695	Pral.g_00158
OG0000887	Prak.g_01696	Pral.g_00159
OG0000888	Prak.g_01698	Pral.g_00161
OG0000889	Prak.g_01700	Pral.g_00163
OG0000890	Prak.g_01701	Pral.g_00164
OG0000891	Prak.g_01702	Pral.g_00165
OG0000892	Prak.g_01704	Pral.g_00167
OG0000893	Prak.g_01708	Pral.g_00170
OG0000894	Prak.g_01711	Pral.g_00173
OG0000895	Prak.g_01715	Pral.g_00177
OG0000896	Prak.g_01716	Pral.g_00178
OG0000897	Prak.g_01718	Pral.g_00180
OG0000898	Prak.g_01719	Pral.g_00181
OG0000899	Prak.g_01720	Pral.g_00182
OG0000900	Prak.g_01721	Pral.g_00183
OG0000901	Prak.g_01724	Pral.g_00187
OG0000902	Prak.g_01726	Pral.g_00189
OG0000903	Prak.g_01730	Pral.g_00193
OG0000904	Prak.g_01734	Pral.g_00198
OG0000905	Prak.g_01728	Pral.g_00191
OG0000906	Prak.g_01727	Pral.g_00190
OG0000907	Prak.g_01737	Pral.g_00200
OG0000908	Prak.g_01740	Pral.g_00203
OG0000909	Prak.g_01741	Pral.g_00204
OG0000910	Prak.g_01742	Pral.g_00205
OG0000911	Prak.g_01744	Pral.g_00207
OG0000912	Prak.g_01745	Pral.g_00208
OG0000913	Prak.g_01746	Pral.g_00209
OG0000914	Prak.g_01747	Pral.g_00210
OG0000915	Prak.g_01748	Pral.g_00211
OG0000916	Prak.g_01749	Pral.g_00212
OG0000917	Prak.g_01750	Pral.g_00213
OG0000918	Prak.g_01751	Pral.g_00214
OG0000919	Prak.g_01752	Pral.g_00215
OG0000920	Prak.g_01753	Pral.g_00216
OG0000921	Prak.g_01754	Pral.g_00217
OG0000922	Prak.g_01755	Pral.g_00218
OG0000923	Prak.g_01759	Pral.g_00222
OG0000924	Prak.g_01760	Pral.g_00223
OG0000925	Prak.g_01761	Pral.g_00224
OG0000926	Prak.g_01762	Pral.g_00225
OG0000927	Prak.g_01764	Pral.g_00227
OG0000928	Prak.g_01765	Pral.g_00228
OG0000929	Prak.g_01766	Pral.g_00229
OG0000930	Prak.g_01767	Pral.g_00230
OG0000931	Prak.g_01768	Pral.g_00232
OG0000932	Prak.g_01769	Pral.g_01190
OG0000933	Prak.g_01773	Pral.g_00236
OG0000934	Prak.g_01775	Pral.g_00238
OG0000935	Prak.g_01776	Pral.g_00239
OG0000936	Prak.g_01777	Pral.g_00240
OG0000937	Prak.g_01778	Pral.g_00241
OG0000938	Prak.g_01781	Pral.g_00244
OG0000939	Prak.g_01782	Pral.g_00245
OG0000940	Prak.g_01789	Pral.g_00252
OG0000941	Prak.g_01791	Pral.g_00254
OG0000942	Prak.g_01793	Pral.g_00256
OG0000943	Prak.g_01794	Pral.g_00257
OG0000944	Prak.g_01796	Pral.g_00259
OG0000945	Prak.g_01797	Pral.g_00260
OG0000946	Prak.g_01802	Pral.g_00266
OG0000947	Prak.g_01804	Pral.g_00268
OG0000948	Prak.g_01805	Pral.g_00269
OG0000949	Prak.g_01808	Pral.g_00272
OG0000950	Prak.g_01815	Pral.g_00278
OG0000951	Prak.g_01819	Pral.g_00282
OG0000952	Prak.g_01823	Pral.g_00286
OG0000953	Prak.g_01827	Pral.g_00290
OG0000954	Prak.g_01831	Pral.g_00294
OG0000955	Prak.g_01832	Pral.g_00295
OG0000956	Prak.g_01834	Pral.g_00297
OG0000957	Prak.g_01840	Pral.g_00303
OG0000958	Prak.g_01841	Pral.g_00304
OG0000959	Prak.g_01845	Pral.g_00308
OG0000960	Prak.g_01846	Pral.g_00309
OG0000961	Prak.g_01849	Pral.g_00312
OG0000962	Prak.g_01851	Pral.g_00314
OG0000963	Prak.g_01855	Pral.g_00318
OG0000964	Prak.g_01856	Pral.g_00319
OG0000965	Prak.g_01857	Pral.g_00320
OG0000966	Prak.g_01863	Pral.g_00326
OG0000967	Prak.g_01867	Pral.g_00330
OG0000968	Prak.g_01869	Pral.g_00332
OG0000969	Prak.g_01870	Pral.g_00333
OG0000970	Prak.g_01871	Pral.g_00334
OG0000971	Prak.g_01872	Pral.g_00335
OG0000972	Prak.g_01873	Pral.g_00336
OG0000973	Prak.g_01874	Pral.g_00337
OG0000974	Prak.g_01875	Pral.g_00338
OG0000975	Prak.g_01876	Pral.g_00339
OG0000976	Prak.g_01877	Pral.g_00340
OG0000977	Prak.g_01878	Pral.g_00341
OG0000978	Prak.g_01879	Pral.g_00342
OG0000979	Prak.g_01882	Pral.g_00345
OG0000980	Prak.g_01884	Pral.g_00347
OG0000981	Prak.g_01887	Pral.g_00350
OG0000982	Prak.g_01889	Pral.g_00352
OG0000983	Prak.g_01890	Pral.g_00353
OG0000984	Prak.g_01891	Pral.g_00354
OG0000985	Prak.g_01894	Pral.g_00357
OG0000986	Prak.g_01896	Pral.g_00359
OG0000987	Prak.g_01897	Pral.g_00360
OG0000988	Prak.g_01900	Pral.g_00363
OG0000989	Prak.g_01904	Pral.g_00367
OG0000990	Prak.g_01908	Pral.g_00373
OG0000991	Prak.g_01909	Pral.g_00374
OG0000992	Prak.g_01912	Pral.g_00377
OG0000993	Prak.g_01913	Pral.g_00378
OG0000994	Prak.g_01914	Pral.g_00379
OG0000995	Prak.g_01918	Pral.g_00383
OG0000996	Prak.g_01919	Pral.g_00384
OG0000997	Prak.g_01922	Pral.g_00386
OG0000998	Prak.g_01924	Pral.g_00388
OG0000999	Prak.g_01925	Pral.g_00389
OG0001000	Prak.g_01928	Pral.g_00392
OG0001001	Prak.g_01931	Pral.g_00396
OG0001002	Prak.g_01936	Pral.g_00401
OG0001003	Prak.g_01937	Pral.g_00402
OG0001004	Prak.g_01938	Pral.g_00403
OG0001005	Prak.g_01939	Pral.g_00404
OG0001006	Prak.g_01943	Pral.g_00408
OG0001007	Prak.g_01945	Pral.g_00410
OG0001008	Prak.g_00399	Pral.g_00657
OG0001009	Prak.g_00027	Pral.g_01017
OG0001010	Prak.g_00028	Pral.g_01016
OG0001011	Prak.g_00030	Pral.g_01014
OG0001012	Prak.g_00044	Pral.g_01001
OG0001013	Prak.g_00051	Pral.g_00994
OG0001014	Prak.g_00054	Pral.g_00991
OG0001015	Prak.g_00056	Pral.g_00990
OG0001016	Prak.g_00078	Pral.g_00974
OG0001017	Prak.g_00082	Pral.g_00970
OG0001018	Prak.g_00084	Pral.g_00968
OG0001019	Prak.g_00093	Pral.g_00958
OG0001020	Prak.g_00094	Pral.g_00957
OG0001021	Prak.g_00095	Pral.g_00956
OG0001022	Prak.g_00098	Pral.g_00953
OG0001023	Prak.g_00099	Pral.g_00952
OG0001024	Prak.g_00103	Pral.g_00949
OG0001025	Prak.g_00110	Pral.g_00942
OG0001026	Prak.g_00119	Pral.g_00934
OG0001027	Prak.g_00120	Pral.g_00933
OG0001028	Prak.g_00122	Pral.g_00931
OG0001029	Prak.g_00123	Pral.g_00930
OG0001030	Prak.g_00139	Pral.g_00914
OG0001031	Prak.g_00199	Pral.g_00857
OG0001032	Prak.g_00200	Pral.g_00856
OG0001033	Prak.g_00221	Pral.g_00836
OG0001034	Prak.g_00252	Pral.g_00804
OG0001035	Prak.g_00272	Pral.g_00784
OG0001036	Prak.g_00276	Pral.g_00780
OG0001037	Prak.g_00277	Pral.g_00779
OG0001038	Prak.g_00296	Pral.g_00761
OG0001039	Prak.g_00299	Pral.g_00758
OG0001040	Prak.g_00301	Pral.g_00755
OG0001041	Prak.g_00306	Pral.g_00751
OG0001042	Prak.g_00323	Pral.g_00734
OG0001043	Prak.g_00324	Pral.g_00733
OG0001044	Prak.g_00355	Pral.g_00699
OG0001045	Prak.g_00364	Pral.g_00690
OG0001046	Prak.g_01597	Pral.g_01039
OG0001047	Prak.g_00401	Pral.g_00655
OG0001048	Prak.g_00402	Pral.g_00654
OG0001049	Prak.g_00404	Pral.g_00651
OG0001050	Prak.g_00405	Pral.g_00650
OG0001051	Prak.g_00406	Pral.g_00649
OG0001052	Prak.g_00432	Pral.g_00621
OG0001053	Prak.g_00444	Pral.g_00608
OG0001055	Prak.g_00478	Pral.g_00573
OG0001056	Prak.g_00495	Pral.g_00554
OG0001057	Prak.g_00500	Pral.g_00549
OG0001058	Prak.g_00509	Pral.g_00541
OG0001059	Prak.g_00513	Pral.g_00537
OG0001060	Prak.g_00519	Pral.g_00530
OG0001061	Prak.g_00534	Pral.g_00514
OG0001062	Prak.g_00536	Pral.g_00512
OG0001063	Prak.g_00538	Pral.g_00510
OG0001064	Prak.g_00539	Pral.g_00509
OG0001065	Prak.g_00540	Pral.g_00508
OG0001066	Prak.g_00541	Pral.g_00507
OG0001067	Prak.g_00542	Pral.g_00506
OG0001068	Prak.g_00543	Pral.g_00505
OG0001069	Prak.g_00544	Pral.g_00504
OG0001070	Prak.g_00548	Pral.g_00502
OG0001071	Prak.g_00549	Pral.g_00501
OG0001072	Prak.g_00551	Pral.g_00499
OG0001073	Prak.g_00565	Pral.g_00485
OG0001074	Prak.g_00577	Pral.g_00472
OG0001075	Prak.g_00578	Pral.g_00471
OG0001076	Prak.g_00585	Pral.g_00464
OG0001077	Prak.g_00591	Pral.g_00459
OG0001078	Prak.g_01107	Pral.g_01437
OG0001079	Prak.g_01095	Pral.g_01448
OG0001080	Prak.g_01089	Pral.g_01454
OG0001081	Prak.g_01087	Pral.g_01456
OG0001082	Prak.g_01086	Pral.g_01457
OG0001083	Prak.g_01081	Pral.g_01462
OG0001084	Prak.g_01080	Pral.g_01463
OG0001085	Prak.g_00797	Pral.g_01772
OG0001086	Prak.g_00798	Pral.g_01771
OG0001087	Prak.g_00816	Pral.g_01753
OG0001088	Prak.g_00817	Pral.g_01752
OG0001089	Prak.g_00828	Pral.g_01741
OG0001090	Prak.g_00838	Pral.g_01728
OG0001091	Prak.g_01060	Pral.g_01726
OG0001092	Prak.g_01059	Pral.g_01725
OG0001093	Prak.g_01054	Pral.g_01720
OG0001094	Prak.g_01061	Pral.g_01482
OG0001095	Prak.g_00858	Pral.g_01501
OG0001096	Prak.g_00872	Pral.g_01515
OG0001097	Prak.g_00892	Pral.g_01533
OG0001098	Prak.g_00911	Pral.g_01552
OG0001099	Prak.g_00753	Pral.g_01815
OG0001100	Prak.g_00761	Pral.g_01807
OG0001101	Prak.g_00764	Pral.g_01805
OG0001102	Prak.g_00767	Pral.g_01802
OG0001103	Prak.g_00769	Pral.g_01800
OG0001104	Prak.g_00792	Pral.g_01777
OG0001105	Prak.g_00796	Pral.g_01773
OG0001106	Prak.g_00964	Pral.g_01639
OG0001107	Prak.g_00971	Pral.g_01629
OG0001108	Prak.g_00975	Pral.g_01625
OG0001109	Prak.g_00976	Pral.g_01624
OG0001110	Prak.g_00978	Pral.g_01622
OG0001111	Prak.g_00979	Pral.g_01621
OG0001112	Prak.g_00980	Pral.g_01620
OG0001113	Prak.g_00981	Pral.g_01619
OG0001114	Prak.g_00982	Pral.g_01618
OG0001115	Prak.g_00984	Pral.g_01616
OG0001116	Prak.g_00985	Pral.g_01615
OG0001117	Prak.g_00986	Pral.g_01614
OG0001118	Prak.g_00987	Pral.g_01613
OG0001119	Prak.g_00988	Pral.g_01612
OG0001120	Prak.g_00990	Pral.g_01611
OG0001122	Prak.g_01010	Pral.g_01593
OG0001123	Prak.g_01016	Pral.g_01598
OG0001124	Prak.g_01018	Pral.g_01600
OG0001125	Prak.g_01020	Pral.g_01602
OG0001126	Prak.g_00931	Pral.g_01571
OG0001127	Prak.g_00930	Pral.g_01570
OG0001128	Prak.g_00928	Pral.g_01569
OG0001129	Prak.g_00927	Pral.g_01568
OG0001130	Prak.g_00926	Pral.g_01567
OG0001131	Prak.g_00383	Pral.g_01321
OG0001132	Prak.g_00712	Pral.g_01033
OG0001133	Prak.g_01328	Pral.g_01314
OG0001134	Prak.g_01550	Pral.g_00056, Pral.g_00078
OG0001135	Prak.g_01553	Pral.g_00075
OG0001136	Prak.g_01175	Pral.g_01364
OG0001137	Prak.g_01163	Pral.g_01377
OG0001138	Prak.g_01142	Pral.g_01401
OG0001139	Prak.g_01140	Pral.g_01403
OG0001141	Prak.g_01138	Pral.g_01404
OG0001142	Prak.g_01137	Pral.g_01405
OG0001143	Prak.g_01130	Pral.g_01412
OG0001144	Prak.g_01125	Pral.g_01417
OG0001145	Prak.g_01269	Pral.g_01289
OG0001146	Prak.g_01281	Pral.g_01277
OG0001147	Prak.g_01301	Pral.g_01235
OG0001148	Prak.g_01331	Pral.g_01220
OG0001149	Prak.g_01332	Pral.g_01219
OG0001150	Prak.g_01333	Pral.g_01218
OG0001151	Prak.g_01344	Pral.g_01207
OG0001152	Prak.g_01345	Pral.g_01206
OG0001153	Prak.g_01423	Pral.g_01128
