Orthogroup	Prai	Syab
OG0000584	Prai.g_00638	Syab.g_01927
OG0000585	Prai.g_00640	Syab.g_01924
OG0000586	Prai.g_00641	Syab.g_01923
OG0000587	Prai.g_00642	Syab.g_01921
OG0000588	Prai.g_00646	Syab.g_01910
OG0000589	Prai.g_00650	Syab.g_01899
OG0000590	Prai.g_00651	Syab.g_01898
OG0000591	Prai.g_00654	Syab.g_01892
OG0000592	Prai.g_00655	Syab.g_01891
OG0000593	Prai.g_00661	Syab.g_01877
OG0000594	Prai.g_00662	Syab.g_01876
OG0000595	Prai.g_00663	Syab.g_01875
OG0000596	Prai.g_00667	Syab.g_01871
OG0000597	Prai.g_00669	Syab.g_01868
OG0000598	Prai.g_00670	Syab.g_01867
OG0000599	Prai.g_00673	Syab.g_01860
OG0000600	Prai.g_00674	Syab.g_01859
OG0000601	Prai.g_00675	Syab.g_01858
OG0000602	Prai.g_00677	Syab.g_01853
OG0000603	Prai.g_00678	Syab.g_01852
OG0000604	Prai.g_00679	Syab.g_01850
OG0000605	Prai.g_00680	Syab.g_01758
OG0000606	Prai.g_00683	Syab.g_01529
OG0000607	Prai.g_00686	Syab.g_01533
OG0000608	Prai.g_00687	Syab.g_01534
OG0000609	Prai.g_00688	Syab.g_01536
OG0000610	Prai.g_00693	Syab.g_01555
OG0000611	Prai.g_00696	Syab.g_01558
OG0000612	Prai.g_00697	Syab.g_01559
OG0000613	Prai.g_00702	Syab.g_00228
OG0000614	Prai.g_00721	Syab.g_01179
OG0000615	Prai.g_00729	Syab.g_01605
OG0000616	Prai.g_00732	Syab.g_02897
OG0000617	Prai.g_00754	Syab.g_01274
OG0000618	Prai.g_00755	Syab.g_01275
OG0000619	Prai.g_00756	Syab.g_01662
OG0000620	Prai.g_00759	Syab.g_01668
OG0000621	Prai.g_00760	Syab.g_01669
OG0000622	Prai.g_00761	Syab.g_01670
OG0000623	Prai.g_00762	Syab.g_01671
OG0000624	Prai.g_00763	Syab.g_01673
OG0000625	Prai.g_00764	Syab.g_01674
OG0000626	Prai.g_00765	Syab.g_01675
OG0000627	Prai.g_00766	Syab.g_01438
OG0000628	Prai.g_00767	Syab.g_01437
OG0000629	Prai.g_00768	Syab.g_01434
OG0000630	Prai.g_00771	Syab.g_01430
OG0000631	Prai.g_00857	Syab.g_01421
OG0000632	Prai.g_00856	Syab.g_01420
OG0000633	Prai.g_00855	Syab.g_01419
OG0000634	Prai.g_00852	Syab.g_01651
OG0000635	Prai.g_00851	Syab.g_01656
OG0000636	Prai.g_00849	Syab.g_01658
OG0000637	Prai.g_00847	Syab.g_01660
OG0000638	Prai.g_00846	Syab.g_01661
OG0000639	Prai.g_00845	Syab.g_01276
OG0000640	Prai.g_00844	Syab.g_01277
OG0000641	Prai.g_00839	Syab.g_01281
OG0000642	Prai.g_00838	Syab.g_01282
OG0000643	Prai.g_00837	Syab.g_01283
OG0000644	Prai.g_00836	Syab.g_01284
OG0000645	Prai.g_00835	Syab.g_01286
OG0000646	Prai.g_00833	Syab.g_01289
OG0000647	Prai.g_00832	Syab.g_01291
OG0000648	Prai.g_00830	Syab.g_01684
OG0000649	Prai.g_00829	Syab.g_01685
OG0000650	Prai.g_00828	Syab.g_01686
OG0000651	Prai.g_00827	Syab.g_01687
OG0000652	Prai.g_00826	Syab.g_01688
OG0000653	Prai.g_00824	Syab.g_01690
OG0000654	Prai.g_00823	Syab.g_01691
OG0000655	Prai.g_00822	Syab.g_01692
OG0000656	Prai.g_00819	Syab.g_01695
OG0000657	Prai.g_00811	Syab.g_01706
OG0000658	Prai.g_00810	Syab.g_01710
OG0000659	Prai.g_00809	Syab.g_01711
OG0000660	Prai.g_00805	Syab.g_01715
OG0000661	Prai.g_00803	Syab.g_01717
OG0000662	Prai.g_00801	Syab.g_01719
OG0000663	Prai.g_00799	Syab.g_01722
OG0000664	Prai.g_00798	Syab.g_01723
OG0000665	Prai.g_00794	Syab.g_01829
OG0000666	Prai.g_00793	Syab.g_01842
OG0000667	Prai.g_00789	Syab.g_01548
OG0000668	Prai.g_01060	Syab.g_01319
OG0000669	Prai.g_01054	Syab.g_01642
OG0000670	Prai.g_01052	Syab.g_02156
OG0000671	Prai.g_01050	Syab.g_01638
OG0000672	Prai.g_01048	Syab.g_01635
OG0000673	Prai.g_01045	Syab.g_01632
OG0000674	Prai.g_01043	Syab.g_01630
OG0000675	Prai.g_01042	Syab.g_01629
OG0000676	Prai.g_01040	Syab.g_01620
OG0000677	Prai.g_01039	Syab.g_01619
OG0000678	Prai.g_01037	Syab.g_01613
OG0000679	Prai.g_01033	Syab.g_01601
OG0000680	Prai.g_01032	Syab.g_01600
OG0000681	Prai.g_01030	Syab.g_01597
OG0000682	Prai.g_01029	Syab.g_01596
OG0000683	Prai.g_01028	Syab.g_01595
OG0000684	Prai.g_01027	Syab.g_01591
OG0000685	Prai.g_01025	Syab.g_01589
OG0000686	Prai.g_01024	Syab.g_01588
OG0000687	Prai.g_01023	Syab.g_01586
OG0000688	Prai.g_01020	Syab.g_01576
OG0000689	Prai.g_01019	Syab.g_01574
OG0000690	Prai.g_01018	Syab.g_01573
OG0000691	Prai.g_01017	Syab.g_01572
OG0000692	Prai.g_01015	Syab.g_01571
OG0000693	Prai.g_01014	Syab.g_01569
OG0000694	Prai.g_01013	Syab.g_01568
OG0000695	Prai.g_01011	Syab.g_01417
OG0000696	Prai.g_01010	Syab.g_01416
OG0000697	Prai.g_01009	Syab.g_01415
OG0000698	Prai.g_01006	Syab.g_01412
OG0000699	Prai.g_01005	Syab.g_01411
OG0000700	Prai.g_01004	Syab.g_01410
OG0000701	Prai.g_01003	Syab.g_01409
OG0000702	Prai.g_01001	Syab.g_01401
OG0000703	Prai.g_01000	Syab.g_01400
OG0000704	Prai.g_00999	Syab.g_01398
OG0000705	Prai.g_00995	Syab.g_01391
OG0000706	Prai.g_00994	Syab.g_01390
OG0000707	Prai.g_00993	Syab.g_01389
OG0000708	Prai.g_00992	Syab.g_01386
OG0000709	Prai.g_00988	Syab.g_01378
OG0000710	Prai.g_00985	Syab.g_01367
OG0000711	Prai.g_00968	Syab.g_01340
OG0000712	Prai.g_00966	Syab.g_01338
OG0000713	Prai.g_00965	Syab.g_01337
OG0000714	Prai.g_00964	Syab.g_01334
OG0000715	Prai.g_00962	Syab.g_01332
OG0000716	Prai.g_00960	Syab.g_01328
OG0000717	Prai.g_00959	Syab.g_01327
OG0000718	Prai.g_00948	Syab.g_01323
OG0000719	Prai.g_00946	Syab.g_01321
OG0000720	Prai.g_00938	Syab.g_01307
OG0000721	Prai.g_00936	Syab.g_01305
OG0000722	Prai.g_00935	Syab.g_01304
OG0000723	Prai.g_00932	Syab.g_01678
OG0000724	Prai.g_00923	Syab.g_01223
OG0000725	Prai.g_00917	Syab.g_01207
OG0000726	Prai.g_00916	Syab.g_01206
OG0000727	Prai.g_00915	Syab.g_01205
OG0000728	Prai.g_00913	Syab.g_01203
OG0000729	Prai.g_01109	Syab.g_00097
OG0000730	Prai.g_01113	Syab.g_00521
OG0000731	Prai.g_01117	Syab.g_00531
OG0000732	Prai.g_01126	Syab.g_00055
OG0000733	Prai.g_01144	Syab.g_02798
OG0000734	Prai.g_01157	Syab.g_02508
OG0000735	Prai.g_01159	Syab.g_00942
OG0000736	Prai.g_01160	Syab.g_00943
OG0000737	Prai.g_01161	Syab.g_00944
OG0000738	Prai.g_01165	Syab.g_00949
OG0000739	Prai.g_01166	Syab.g_00961
OG0000740	Prai.g_01167	Syab.g_00962
OG0000741	Prai.g_01168	Syab.g_00965
OG0000742	Prai.g_01170	Syab.g_00968
OG0000743	Prai.g_01172	Syab.g_00970
OG0000744	Prai.g_01173	Syab.g_00971
OG0000745	Prai.g_01174	Syab.g_00973
OG0000746	Prai.g_01176	Syab.g_00975
OG0000747	Prai.g_01177	Syab.g_00976
OG0000748	Prai.g_01180	Syab.g_00991
OG0000749	Prai.g_01181	Syab.g_00992
OG0000750	Prai.g_01182	Syab.g_00993
OG0000751	Prai.g_01184	Syab.g_01002
OG0000752	Prai.g_01186	Syab.g_01004
OG0000753	Prai.g_01189	Syab.g_01007
OG0000754	Prai.g_01192	Syab.g_01012
OG0000755	Prai.g_01196	Syab.g_01021
OG0000756	Prai.g_01197	Syab.g_01022
OG0000757	Prai.g_01204	Syab.g_01029
OG0000758	Prai.g_01205	Syab.g_01030
OG0000759	Prai.g_01206	Syab.g_01031
OG0000760	Prai.g_01207	Syab.g_01032
OG0000761	Prai.g_01208	Syab.g_01034
OG0000762	Prai.g_01209	Syab.g_01036
OG0000763	Prai.g_01211	Syab.g_01038
OG0000764	Prai.g_01212	Syab.g_01039
OG0000765	Prai.g_01221	Syab.g_01154
OG0000766	Prai.g_01222	Syab.g_01153
OG0000767	Prai.g_01224	Syab.g_01151
OG0000768	Prai.g_01225	Syab.g_01150
OG0000769	Prai.g_01227	Syab.g_01148
OG0000770	Prai.g_01229	Syab.g_01145
OG0000771	Prai.g_01238	Syab.g_01229
OG0000772	Prai.g_01310	Syab.g_00957
OG0000773	Prai.g_01325	Syab.g_00931
OG0000774	Prai.g_01327	Syab.g_00924
OG0000775	Prai.g_01330	Syab.g_00922
OG0000776	Prai.g_01331	Syab.g_00921
OG0000777	Prai.g_01332	Syab.g_00920
OG0000778	Prai.g_01333	Syab.g_00919
OG0000779	Prai.g_01337	Syab.g_00913
OG0000780	Prai.g_01338	Syab.g_00908
OG0000781	Prai.g_01341	Syab.g_00904
OG0000782	Prai.g_01342	Syab.g_00903
OG0000783	Prai.g_01343	Syab.g_00902
OG0000784	Prai.g_01344	Syab.g_00901
OG0000785	Prai.g_01346	Syab.g_00899
OG0000786	Prai.g_01348	Syab.g_00895
OG0000787	Prai.g_01349	Syab.g_00894
OG0000788	Prai.g_01358	Syab.g_01857
OG0000789	Prai.g_01360	Syab.g_01835
OG0000790	Prai.g_01375	Syab.g_02082
OG0000791	Prai.g_01377	Syab.g_02080
OG0000792	Prai.g_01378	Syab.g_02079
OG0000793	Prai.g_01381	Syab.g_02074
OG0000794	Prai.g_01382	Syab.g_02073
OG0000795	Prai.g_01383	Syab.g_02072
OG0000796	Prai.g_01387	Syab.g_02068
OG0000797	Prai.g_01388	Syab.g_02067
OG0000799	Prai.g_01445	Syab.g_00826
OG0000800	Prai.g_01446	Syab.g_00821
OG0000801	Prai.g_01447	Syab.g_00820
OG0000802	Prai.g_01449	Syab.g_00816
OG0000803	Prai.g_01451	Syab.g_00806
OG0000804	Prai.g_01452	Syab.g_00802
OG0000805	Prai.g_01454	Syab.g_00792
OG0000806	Prai.g_01456	Syab.g_00790
OG0000807	Prai.g_01457	Syab.g_00788
OG0000808	Prai.g_01458	Syab.g_00783
OG0000809	Prai.g_01461	Syab.g_00780
OG0000810	Prai.g_01462	Syab.g_00779
OG0000811	Prai.g_01466	Syab.g_00770
OG0000812	Prai.g_01468	Syab.g_00768
OG0000813	Prai.g_01469	Syab.g_00767
OG0000814	Prai.g_01471	Syab.g_00765
OG0000815	Prai.g_01472	Syab.g_00760
OG0000816	Prai.g_01474	Syab.g_00758
OG0000817	Prai.g_01475	Syab.g_00757
OG0000818	Prai.g_01480	Syab.g_00751
OG0000819	Prai.g_01481	Syab.g_00750
OG0000820	Prai.g_01482	Syab.g_00749
OG0000821	Prai.g_01485	Syab.g_00743
OG0000822	Prai.g_01486	Syab.g_00741
OG0000823	Prai.g_01487	Syab.g_00740
OG0000824	Prai.g_01490	Syab.g_00735
OG0000825	Prai.g_01491	Syab.g_00734
OG0000826	Prai.g_01492	Syab.g_00733
OG0000827	Prai.g_01493	Syab.g_00732
OG0000828	Prai.g_01496	Syab.g_00729
OG0000829	Prai.g_01497	Syab.g_00728
OG0000830	Prai.g_01498	Syab.g_00727
OG0000831	Prai.g_01500	Syab.g_00725
OG0000832	Prai.g_01505	Syab.g_02169
OG0000833	Prai.g_01514	Syab.g_02178
OG0000834	Prai.g_01515	Syab.g_02181
OG0000835	Prai.g_01516	Syab.g_02182
OG0000836	Prai.g_01517	Syab.g_02185
OG0000837	Prai.g_01518	Syab.g_02186
OG0000838	Prai.g_01520	Syab.g_02190
OG0000839	Prai.g_01521	Syab.g_02191
OG0000840	Prai.g_01522	Syab.g_02192
OG0000841	Prai.g_01523	Syab.g_02193
OG0000842	Prai.g_01524	Syab.g_02194
OG0000843	Prai.g_01525	Syab.g_02195
OG0000844	Prai.g_01526	Syab.g_02197
OG0000845	Prai.g_01527	Syab.g_02198
OG0000846	Prai.g_01528	Syab.g_02199
OG0000847	Prai.g_01529	Syab.g_02200
OG0000848	Prai.g_01530	Syab.g_02202
OG0000849	Prai.g_01531	Syab.g_02203
OG0000850	Prai.g_01533	Syab.g_02212
OG0000851	Prai.g_01534	Syab.g_02226
OG0000852	Prai.g_01535	Syab.g_02227
OG0000853	Prai.g_01539	Syab.g_02233
OG0000854	Prai.g_01541	Syab.g_02235
OG0000855	Prai.g_01542	Syab.g_02236
OG0000856	Prai.g_01558	Syab.g_01889
OG0000857	Prai.g_01597	Syab.g_01290
OG0000858	Prai.g_01632	Syab.g_02244
OG0000859	Prai.g_01633	Syab.g_02245
OG0000860	Prai.g_01640	Syab.g_02258
OG0000861	Prai.g_01641	Syab.g_02259
OG0000862	Prai.g_01642	Syab.g_02261
OG0000863	Prai.g_01644	Syab.g_02265
OG0000864	Prai.g_01645	Syab.g_02266
OG0000865	Prai.g_01646	Syab.g_02267
OG0000866	Prai.g_01647	Syab.g_02268
OG0000867	Prai.g_01648	Syab.g_02269
OG0000868	Prai.g_01649	Syab.g_02287
OG0000869	Prai.g_01653	Syab.g_02292
OG0000870	Prai.g_01658	Syab.g_02297
OG0000871	Prai.g_01659	Syab.g_02298
OG0000872	Prai.g_01660	Syab.g_02305
OG0000873	Prai.g_01663	Syab.g_02308
OG0000874	Prai.g_01666	Syab.g_02311
OG0000875	Prai.g_01667	Syab.g_02313
OG0000876	Prai.g_01668	Syab.g_02315
OG0000877	Prai.g_01670	Syab.g_02317
OG0000878	Prai.g_01671	Syab.g_02318
OG0000879	Prai.g_01672	Syab.g_02319
OG0000880	Prai.g_01673	Syab.g_02320
OG0000881	Prai.g_01677	Syab.g_02325
OG0000882	Prai.g_01682	Syab.g_02330
OG0000883	Prai.g_01683	Syab.g_02332
OG0000884	Prai.g_01685	Syab.g_02334
OG0000885	Prai.g_01686	Syab.g_02335
OG0000886	Prai.g_01687	Syab.g_02336
OG0000887	Prai.g_01688	Syab.g_02338
OG0000888	Prai.g_01690	Syab.g_02340
OG0000889	Prai.g_01692	Syab.g_02342
OG0000890	Prai.g_01693	Syab.g_02348
OG0000891	Prai.g_01694	Syab.g_02349
OG0000892	Prai.g_01696	Syab.g_02353
OG0000893	Prai.g_01701	Syab.g_00366
OG0000894	Prai.g_01703	Syab.g_00369
OG0000895	Prai.g_01706	Syab.g_00373
OG0000896	Prai.g_01707	Syab.g_00374
OG0000897	Prai.g_01709	Syab.g_00376
OG0000898	Prai.g_01710	Syab.g_00377
OG0000899	Prai.g_01711	Syab.g_00378
OG0000900	Prai.g_01712	Syab.g_00379
OG0000901	Prai.g_01715	Syab.g_00384
OG0000902	Prai.g_01717	Syab.g_00386
OG0000903	Prai.g_01720	Syab.g_00399
OG0000904	Prai.g_01722	Syab.g_00395
OG0000905	Prai.g_01727	Syab.g_00390
OG0000906	Prai.g_01728	Syab.g_00388
OG0000907	Prai.g_01734	Syab.g_00401
OG0000908	Prai.g_01737	Syab.g_00404
OG0000909	Prai.g_01738	Syab.g_00405
OG0000910	Prai.g_01739	Syab.g_00406
OG0000911	Prai.g_01741	Syab.g_00408
OG0000912	Prai.g_01742	Syab.g_00409
OG0000913	Prai.g_01743	Syab.g_00410
OG0000914	Prai.g_01744	Syab.g_00411
OG0000915	Prai.g_01746	Syab.g_00412
OG0000916	Prai.g_01747	Syab.g_00413
OG0000917	Prai.g_01748	Syab.g_00414
OG0000918	Prai.g_01749	Syab.g_00415
OG0000919	Prai.g_01750	Syab.g_00416
OG0000920	Prai.g_01751	Syab.g_00417
OG0000921	Prai.g_01752	Syab.g_00418
OG0000922	Prai.g_01753	Syab.g_00419
OG0000923	Prai.g_01757	Syab.g_00423
OG0000924	Prai.g_01758	Syab.g_00424
OG0000925	Prai.g_01759	Syab.g_00425
OG0000926	Prai.g_01760	Syab.g_00426
OG0000927	Prai.g_01762	Syab.g_00428
OG0000928	Prai.g_01763	Syab.g_00429
OG0000929	Prai.g_01764	Syab.g_00430
OG0000930	Prai.g_01765	Syab.g_00431
OG0000931	Prai.g_01766	Syab.g_00432
OG0000932	Prai.g_01767	Syab.g_00433
OG0000933	Prai.g_01776	Syab.g_00439
OG0000934	Prai.g_01778	Syab.g_00441
OG0000935	Prai.g_01779	Syab.g_00442
OG0000936	Prai.g_01780	Syab.g_00443
OG0000937	Prai.g_01781	Syab.g_00444
OG0000938	Prai.g_01783	Syab.g_00447
OG0000939	Prai.g_01784	Syab.g_00448
OG0000940	Prai.g_01791	Syab.g_00456
OG0000941	Prai.g_01793	Syab.g_00458
OG0000942	Prai.g_01795	Syab.g_00460
OG0000943	Prai.g_01796	Syab.g_00461
OG0000944	Prai.g_01797	Syab.g_00463
OG0000945	Prai.g_01798	Syab.g_00466
OG0000946	Prai.g_01802	Syab.g_00473
OG0000947	Prai.g_01804	Syab.g_00476
OG0000948	Prai.g_01805	Syab.g_00477
OG0000949	Prai.g_01808	Syab.g_00212
OG0000950	Prai.g_01813	Syab.g_00204
OG0000951	Prai.g_01817	Syab.g_00199
OG0000952	Prai.g_01821	Syab.g_00191
OG0000953	Prai.g_01824	Syab.g_00134
OG0000954	Prai.g_01828	Syab.g_00129
OG0000955	Prai.g_01829	Syab.g_00128
OG0000956	Prai.g_01831	Syab.g_00126
OG0000957	Prai.g_01836	Syab.g_00115
OG0000958	Prai.g_01837	Syab.g_00114
OG0000959	Prai.g_01841	Syab.g_00110
OG0000960	Prai.g_01842	Syab.g_00109
OG0000961	Prai.g_01844	Syab.g_00100
OG0000962	Prai.g_01846	Syab.g_00098
OG0000963	Prai.g_01850	Syab.g_00093
OG0000964	Prai.g_01851	Syab.g_00092
OG0000965	Prai.g_01852	Syab.g_00091
OG0000966	Prai.g_01861	Syab.g_00082
OG0000967	Prai.g_01865	Syab.g_00078
OG0000968	Prai.g_01867	Syab.g_00075
OG0000969	Prai.g_01868	Syab.g_00073
OG0000970	Prai.g_01869	Syab.g_00072
OG0000971	Prai.g_01870	Syab.g_00070
OG0000972	Prai.g_01871	Syab.g_00069
OG0000973	Prai.g_01872	Syab.g_00068
OG0000974	Prai.g_01873	Syab.g_00067
OG0000975	Prai.g_01874	Syab.g_00066
OG0000976	Prai.g_01875	Syab.g_00065
OG0000977	Prai.g_01876	Syab.g_00063
OG0000978	Prai.g_01877	Syab.g_00062
OG0000979	Prai.g_01880	Syab.g_00059
OG0000980	Prai.g_01882	Syab.g_00056
OG0000981	Prai.g_01884	Syab.g_00053
OG0000982	Prai.g_01886	Syab.g_02756
OG0000983	Prai.g_01887	Syab.g_02757
OG0000984	Prai.g_01888	Syab.g_02758
OG0000985	Prai.g_01891	Syab.g_02762
OG0000986	Prai.g_01893	Syab.g_02764
OG0000987	Prai.g_01894	Syab.g_02768
OG0000988	Prai.g_01897	Syab.g_02774
OG0000989	Prai.g_01900	Syab.g_02792
OG0000990	Prai.g_01903	Syab.g_02811
OG0000991	Prai.g_01904	Syab.g_02818
OG0000992	Prai.g_01906	Syab.g_02821
OG0000993	Prai.g_01907	Syab.g_02822
OG0000994	Prai.g_01908	Syab.g_02826
OG0000995	Prai.g_01912	Syab.g_02835
OG0000996	Prai.g_01913	Syab.g_02866
OG0000997	Prai.g_01914	Syab.g_02875
OG0000998	Prai.g_01916	Syab.g_02877
OG0000999	Prai.g_01917	Syab.g_02878
OG0001000	Prai.g_01920	Syab.g_02881
OG0001001	Prai.g_01922	Syab.g_02888
OG0001002	Prai.g_01926	Syab.g_02900
OG0001003	Prai.g_01928	Syab.g_02902
OG0001004	Prai.g_01929	Syab.g_02903
OG0001005	Prai.g_01930	Syab.g_02905
OG0001006	Prai.g_01934	Syab.g_02912
OG0001007	Prai.g_01936	Syab.g_02914
OG0001008	Prai.g_00468	Syab.g_00584
OG0001009	Prai.g_00027	Syab.g_00033
OG0001010	Prai.g_00028	Syab.g_00034
OG0001011	Prai.g_00029	Syab.g_00035
OG0001012	Prai.g_00050	Syab.g_02752
OG0001013	Prai.g_00055	Syab.g_02716
OG0001014	Prai.g_00058	Syab.g_02712
OG0001015	Prai.g_00059	Syab.g_02711
OG0001016	Prai.g_00073	Syab.g_02439
OG0001017	Prai.g_00077	Syab.g_02445
OG0001018	Prai.g_00080	Syab.g_02447
OG0001019	Prai.g_00089	Syab.g_02469
OG0001020	Prai.g_00090	Syab.g_02477
OG0001021	Prai.g_00091	Syab.g_02481
OG0001022	Prai.g_00094	Syab.g_02485
OG0001023	Prai.g_00095	Syab.g_02486
OG0001024	Prai.g_00098	Syab.g_02490
OG0001025	Prai.g_00104	Syab.g_02497
OG0001026	Prai.g_00111	Syab.g_02510
OG0001027	Prai.g_00112	Syab.g_02515
OG0001028	Prai.g_00114	Syab.g_02517
OG0001029	Prai.g_00115	Syab.g_02519
OG0001030	Prai.g_00130	Syab.g_02540
OG0001031	Prai.g_00197	Syab.g_02615
OG0001032	Prai.g_00198	Syab.g_02617
OG0001033	Prai.g_00219	Syab.g_02675
OG0001034	Prai.g_00247	Syab.g_02370
OG0001035	Prai.g_00267	Syab.g_00335
OG0001036	Prai.g_00272	Syab.g_00327
OG0001037	Prai.g_00273	Syab.g_00325
OG0001038	Prai.g_00291	Syab.g_00297
OG0001039	Prai.g_00294	Syab.g_00294
OG0001040	Prai.g_00296	Syab.g_00291
OG0001041	Prai.g_00300	Syab.g_00286
OG0001042	Prai.g_00317	Syab.g_00254
OG0001043	Prai.g_00318	Syab.g_00250
OG0001045	Prai.g_00355	Syab.g_00534
OG0001046	Prai.g_00390	Syab.g_01352
OG0001047	Prai.g_00470	Syab.g_00586
OG0001048	Prai.g_00471	Syab.g_00587
OG0001049	Prai.g_00473	Syab.g_00590
OG0001050	Prai.g_00474	Syab.g_00591
OG0001051	Prai.g_00475	Syab.g_00592
OG0001052	Prai.g_00501	Syab.g_00693
OG0001053	Prai.g_00513	Syab.g_02099
OG0001054	Prai.g_00528	Syab.g_02118
OG0001055	Prai.g_00546	Syab.g_02139
OG0001056	Prai.g_00564	Syab.g_02036
OG0001057	Prai.g_00569	Syab.g_00882
OG0001058	Prai.g_00577	Syab.g_02014
OG0001059	Prai.g_00581	Syab.g_02010
OG0001060	Prai.g_00588	Syab.g_02003
OG0001061	Prai.g_00602	Syab.g_01985
OG0001062	Prai.g_00604	Syab.g_01983
OG0001063	Prai.g_00606	Syab.g_01979
OG0001064	Prai.g_00607	Syab.g_01978
OG0001065	Prai.g_00608	Syab.g_01976
OG0001066	Prai.g_00609	Syab.g_01975
OG0001067	Prai.g_00610	Syab.g_01974
OG0001068	Prai.g_00611	Syab.g_01973
OG0001069	Prai.g_00612	Syab.g_01972
OG0001070	Prai.g_00615	Syab.g_01968
OG0001071	Prai.g_00616	Syab.g_01967
OG0001072	Prai.g_00618	Syab.g_01962
OG0001073	Prai.g_00632	Syab.g_01947
OG0001074	Prai.g_00643	Syab.g_01815
OG0001075	Prai.g_00644	Syab.g_01919
OG0001076	Prai.g_00653	Syab.g_01897
OG0001077	Prai.g_00657	Syab.g_01887
OG0001079	Prai.g_00676	Syab.g_01856
OG0001080	Prai.g_00682	Syab.g_01756
OG0001081	Prai.g_00684	Syab.g_01530
OG0001082	Prai.g_00685	Syab.g_01531
OG0001083	Prai.g_00690	Syab.g_01540
OG0001084	Prai.g_00691	Syab.g_01543
OG0001085	Prai.g_00699	Syab.g_01563
OG0001086	Prai.g_00700	Syab.g_01565
OG0001087	Prai.g_00717	Syab.g_01167
OG0001088	Prai.g_00718	Syab.g_01170
OG0001089	Prai.g_00726	Syab.g_01198
OG0001090	Prai.g_00749	Syab.g_01267
OG0001091	Prai.g_00751	Syab.g_01270
OG0001092	Prai.g_00752	Syab.g_01272
OG0001093	Prai.g_00757	Syab.g_01664
OG0001094	Prai.g_00854	Syab.g_01567
OG0001095	Prai.g_00834	Syab.g_01287
OG0001096	Prai.g_00821	Syab.g_01693
OG0001097	Prai.g_00802	Syab.g_01718
OG0001098	Prai.g_00787	Syab.g_01497
OG0001099	Prai.g_01057	Syab.g_02518
OG0001100	Prai.g_01053	Syab.g_01640
OG0001101	Prai.g_01051	Syab.g_01639
OG0001102	Prai.g_01049	Syab.g_01636
OG0001103	Prai.g_01047	Syab.g_01634
OG0001104	Prai.g_01026	Syab.g_01590
OG0001105	Prai.g_01022	Syab.g_01585
OG0001106	Prai.g_00998	Syab.g_01397
OG0001107	Prai.g_00991	Syab.g_01385
OG0001108	Prai.g_00987	Syab.g_01377
OG0001109	Prai.g_00986	Syab.g_01368
OG0001110	Prai.g_00984	Syab.g_01366
OG0001111	Prai.g_00983	Syab.g_01364
OG0001112	Prai.g_00982	Syab.g_01362
OG0001113	Prai.g_00981	Syab.g_01593
OG0001114	Prai.g_00980	Syab.g_01361
OG0001115	Prai.g_00978	Syab.g_01357
OG0001116	Prai.g_00977	Syab.g_01355
OG0001117	Prai.g_00976	Syab.g_01354
OG0001118	Prai.g_00975	Syab.g_01353
OG0001119	Prai.g_00974	Syab.g_01351
OG0001120	Prai.g_00972	Syab.g_01347
OG0001121	Prai.g_01141, Prai.g_00969	Syab.g_02159
OG0001122	Prai.g_00945	Syab.g_01320
OG0001124	Prai.g_00940	Syab.g_01310
OG0001125	Prai.g_00939	Syab.g_01308
OG0001126	Prai.g_00929	Syab.g_01231
OG0001127	Prai.g_00928	Syab.g_01230
OG0001128	Prai.g_00926	Syab.g_01227
OG0001129	Prai.g_00925	Syab.g_01225
OG0001130	Prai.g_00924	Syab.g_01224
OG0001131	Prai.g_01088	Syab.g_01609
OG0001132	Prai.g_01098	Syab.g_01790
OG0001133	Prai.g_01130	Syab.g_01895
OG0001134	Prai.g_01143	Syab.g_01748
OG0001135	Prai.g_01146	Syab.g_01747
OG0001137	Prai.g_01179	Syab.g_00990
OG0001138	Prai.g_01198	Syab.g_01023
OG0001139	Prai.g_01200	Syab.g_01025
OG0001140	Prai.g_01201	Syab.g_01026, Syab.g_00642
OG0001141	Prai.g_01202	Syab.g_01027
OG0001142	Prai.g_01203	Syab.g_01028
OG0001143	Prai.g_01210	Syab.g_01037
OG0001144	Prai.g_01215	Syab.g_01052
OG0001145	Prai.g_01326	Syab.g_00928
OG0001146	Prai.g_01339	Syab.g_00907
OG0001147	Prai.g_01357	Syab.g_00716
OG0001148	Prai.g_01372	Syab.g_02085
OG0001149	Prai.g_01373	Syab.g_02084
OG0001150	Prai.g_01374	Syab.g_02083
OG0001151	Prai.g_01385	Syab.g_02070
OG0001152	Prai.g_01386	Syab.g_02069
OG0001153	Prai.g_01494	Syab.g_00731
OG0001154	Prai.g_01495	Syab.g_00730
OG0001155	Prai.g_01507	Syab.g_02171
OG0001156	Prai.g_01510	Syab.g_02174
OG0001157	Prai.g_01511	Syab.g_02175
OG0001158	Prai.g_01512	Syab.g_02176
OG0001159	Prai.g_01513	Syab.g_02177
OG0001160	Prai.g_01537	Syab.g_02231
OG0001161	Prai.g_01550	Syab.g_02797
OG0001162	Prai.g_01563	Syab.g_00893
OG0001163	Prai.g_01630	Syab.g_02241
OG0001164	Prai.g_01634	Syab.g_02247
OG0001165	Prai.g_01637	Syab.g_02252
OG0001166	Prai.g_01657	Syab.g_02296
OG0001167	Prai.g_01674	Syab.g_02322
OG0001168	Prai.g_01676	Syab.g_02324
OG0001169	Prai.g_01678	Syab.g_02326
