Orthogroup	Prbh	Prbd
OG0000545	Prbh.g_01462	Prbd.g_00623
OG0000546	Prbh.g_01461	Prbd.g_00622
OG0000547	Prbh.g_01459	Prbd.g_00620
OG0000548	Prbh.g_01457	Prbd.g_00619
OG0000549	Prbh.g_01456	Prbd.g_00618
OG0000550	Prbh.g_01455	Prbd.g_00617
OG0000551	Prbh.g_01453	Prbd.g_00616
OG0000552	Prbh.g_01452	Prbd.g_00615
OG0000553	Prbh.g_01223	Prbd.g_00614
OG0000554	Prbh.g_01222	Prbd.g_00613
OG0000555	Prbh.g_01221	Prbd.g_00612
OG0000556	Prbh.g_01220	Prbd.g_00611
OG0000557	Prbh.g_01219	Prbd.g_00610
OG0000558	Prbh.g_01218	Prbd.g_00609
OG0000559	Prbh.g_01217	Prbd.g_00608
OG0000560	Prbh.g_01216	Prbd.g_00606
OG0000561	Prbh.g_01215	Prbd.g_00605
OG0000562	Prbh.g_01213	Prbd.g_00604
OG0000563	Prbh.g_01212	Prbd.g_00603
OG0000564	Prbh.g_01211	Prbd.g_00602
OG0000565	Prbh.g_01210	Prbd.g_00601
OG0000566	Prbh.g_01209	Prbd.g_00600
OG0000567	Prbh.g_01208	Prbd.g_00599
OG0000568	Prbh.g_01207	Prbd.g_00598
OG0000569	Prbh.g_01206	Prbd.g_00597
OG0000570	Prbh.g_01205	Prbd.g_00596
OG0000571	Prbh.g_01204	Prbd.g_00595
OG0000572	Prbh.g_01203	Prbd.g_00594
OG0000573	Prbh.g_01200	Prbd.g_00591
OG0000574	Prbh.g_01199	Prbd.g_00590
OG0000575	Prbh.g_01198	Prbd.g_00589
OG0000576	Prbh.g_01197	Prbd.g_00588
OG0000577	Prbh.g_01196	Prbd.g_00587
OG0000578	Prbh.g_01195	Prbd.g_00586
OG0000579	Prbh.g_01194	Prbd.g_00585
OG0000580	Prbh.g_01193	Prbd.g_00584
OG0000581	Prbh.g_01192	Prbd.g_00583
OG0000582	Prbh.g_01191	Prbd.g_00582
OG0000583	Prbh.g_01190	Prbd.g_00581
OG0000584	Prbh.g_01188	Prbd.g_00580
OG0000585	Prbh.g_01187	Prbd.g_00579
OG0000586	Prbh.g_01185	Prbd.g_00577
OG0000587	Prbh.g_01184	Prbd.g_00576
OG0000588	Prbh.g_00904	Prbd.g_00574
OG0000589	Prbh.g_00905	Prbd.g_00573
OG0000590	Prbh.g_00907	Prbd.g_00571
OG0000591	Prbh.g_00913	Prbd.g_00565
OG0000592	Prbh.g_00914	Prbd.g_00564
OG0000593	Prbh.g_00915	Prbd.g_00563
OG0000594	Prbh.g_00918	Prbd.g_00561
OG0000595	Prbh.g_00919	Prbd.g_00560
OG0000596	Prbh.g_00920	Prbd.g_00559
OG0000597	Prbh.g_00922	Prbd.g_00557
OG0000598	Prbh.g_00923	Prbd.g_00556
OG0000599	Prbh.g_00924	Prbd.g_00555
OG0000600	Prbh.g_00925	Prbd.g_00554
OG0000601	Prbh.g_00928	Prbd.g_00552
OG0000602	Prbh.g_00929	Prbd.g_00551
OG0000603	Prbh.g_00930	Prbd.g_00550
OG0000604	Prbh.g_00933	Prbd.g_00549
OG0000605	Prbh.g_00934	Prbd.g_00548
OG0000606	Prbh.g_00935	Prbd.g_00547
OG0000607	Prbh.g_00937	Prbd.g_00545
OG0000608	Prbh.g_00939	Prbd.g_00544
OG0000609	Prbh.g_01487	Prbd.g_00540
OG0000610	Prbh.g_00864	Prbd.g_00539
OG0000611	Prbh.g_00946	Prbd.g_00008
OG0000612	Prbh.g_00947	Prbd.g_00009
OG0000613	Prbh.g_01170	Prbd.g_00010
OG0000614	Prbh.g_01169	Prbd.g_00011
OG0000615	Prbh.g_01167	Prbd.g_00013
OG0000616	Prbh.g_01166	Prbd.g_00014
OG0000617	Prbh.g_01165	Prbd.g_00015
OG0000618	Prbh.g_01164	Prbd.g_00016
OG0000619	Prbh.g_01163	Prbd.g_00017
OG0000620	Prbh.g_01162	Prbd.g_00018
OG0000621	Prbh.g_01161	Prbd.g_00019
OG0000622	Prbh.g_01160	Prbd.g_00020
OG0000623	Prbh.g_01159	Prbd.g_00021
OG0000624	Prbh.g_01157	Prbd.g_00022
OG0000625	Prbh.g_01156	Prbd.g_00023
OG0000626	Prbh.g_01155	Prbd.g_00024
OG0000627	Prbh.g_01154	Prbd.g_00025
OG0000628	Prbh.g_01153	Prbd.g_00026
OG0000629	Prbh.g_01151	Prbd.g_00027
OG0000630	Prbh.g_01150	Prbd.g_00028
OG0000631	Prbh.g_01148	Prbd.g_00030
OG0000632	Prbh.g_01147	Prbd.g_00045
OG0000633	Prbh.g_01875	Prbd.g_00049
OG0000634	Prbh.g_01880	Prbd.g_00062
OG0000635	Prbh.g_01078	Prbd.g_00066
OG0000636	Prbh.g_01077	Prbd.g_00067
OG0000637	Prbh.g_01076	Prbd.g_00068
OG0000638	Prbh.g_00442	Prbd.g_00080
OG0000639	Prbh.g_01051	Prbd.g_00089
OG0000640	Prbh.g_01054	Prbd.g_00091
OG0000641	Prbh.g_01056	Prbd.g_00093
OG0000642	Prbh.g_01057	Prbd.g_00094
OG0000643	Prbh.g_01058	Prbd.g_00095
OG0000644	Prbh.g_01171	Prbd.g_00096
OG0000645	Prbh.g_00948	Prbd.g_00097
OG0000646	Prbh.g_00949	Prbd.g_00098
OG0000647	Prbh.g_00950	Prbd.g_00099
OG0000648	Prbh.g_00952	Prbd.g_00101
OG0000649	Prbh.g_00953	Prbd.g_00102
OG0000650	Prbh.g_00954	Prbd.g_00103
OG0000651	Prbh.g_00955	Prbd.g_00104
OG0000652	Prbh.g_00956	Prbd.g_00105
OG0000653	Prbh.g_00957	Prbd.g_00106
OG0000654	Prbh.g_00959	Prbd.g_00108
OG0000655	Prbh.g_00961	Prbd.g_00110
OG0000656	Prbh.g_00962	Prbd.g_00111
OG0000657	Prbh.g_00963	Prbd.g_00112
OG0000658	Prbh.g_00964	Prbd.g_00113
OG0000659	Prbh.g_00965	Prbd.g_00114
OG0000660	Prbh.g_00966	Prbd.g_00115
OG0000661	Prbh.g_00967	Prbd.g_00116
OG0000662	Prbh.g_00969	Prbd.g_00117
OG0000663	Prbh.g_00970	Prbd.g_00118
OG0000664	Prbh.g_00971	Prbd.g_00119
OG0000665	Prbh.g_00972	Prbd.g_00120
OG0000666	Prbh.g_00973	Prbd.g_00121
OG0000667	Prbh.g_00974	Prbd.g_00122
OG0000668	Prbh.g_00975	Prbd.g_00123
OG0000669	Prbh.g_00977	Prbd.g_00125
OG0000670	Prbh.g_00978	Prbd.g_00126
OG0000671	Prbh.g_00979	Prbd.g_00127
OG0000672	Prbh.g_00980	Prbd.g_00128
OG0000673	Prbh.g_00981	Prbd.g_00129
OG0000674	Prbh.g_00982	Prbd.g_00130
OG0000675	Prbh.g_00983	Prbd.g_00132
OG0000676	Prbh.g_00984	Prbd.g_00133
OG0000677	Prbh.g_00987	Prbd.g_00136
OG0000678	Prbh.g_00989	Prbd.g_00138
OG0000679	Prbh.g_00991	Prbd.g_00139
OG0000680	Prbh.g_00992	Prbd.g_00140
OG0000681	Prbh.g_00993	Prbd.g_00141
OG0000682	Prbh.g_00994	Prbd.g_00142
OG0000683	Prbh.g_00996	Prbd.g_00144
OG0000684	Prbh.g_00997	Prbd.g_00145
OG0000685	Prbh.g_00998	Prbd.g_00146
OG0000686	Prbh.g_00999	Prbd.g_00147
OG0000687	Prbh.g_01001	Prbd.g_00148
OG0000688	Prbh.g_01002	Prbd.g_00149
OG0000689	Prbh.g_01003	Prbd.g_00150
OG0000690	Prbh.g_01004	Prbd.g_00151
OG0000691	Prbh.g_01005	Prbd.g_00152
OG0000692	Prbh.g_01009	Prbd.g_00154
OG0000693	Prbh.g_01010	Prbd.g_00155
OG0000694	Prbh.g_01011	Prbd.g_00156
OG0000695	Prbh.g_01012	Prbd.g_00157
OG0000696	Prbh.g_01013	Prbd.g_00158
OG0000697	Prbh.g_01015	Prbd.g_00160
OG0000698	Prbh.g_01019	Prbd.g_00162
OG0000699	Prbh.g_01020	Prbd.g_00163
OG0000700	Prbh.g_00857	Prbd.g_00190
OG0000701	Prbh.g_00861	Prbd.g_00194
OG0000702	Prbh.g_00868	Prbd.g_00197
OG0000703	Prbh.g_00870	Prbd.g_00198
OG0000704	Prbh.g_00871	Prbd.g_00199
OG0000705	Prbh.g_00872	Prbd.g_00200
OG0000706	Prbh.g_00873	Prbd.g_00201
OG0000707	Prbh.g_00875	Prbd.g_00203
OG0000708	Prbh.g_00876	Prbd.g_00204
OG0000709	Prbh.g_00878	Prbd.g_00206
OG0000710	Prbh.g_00879	Prbd.g_00207
OG0000711	Prbh.g_00880	Prbd.g_00208
OG0000712	Prbh.g_00881	Prbd.g_00209
OG0000713	Prbh.g_00882	Prbd.g_00210
OG0000714	Prbh.g_00884	Prbd.g_00212
OG0000715	Prbh.g_00885	Prbd.g_00213
OG0000716	Prbh.g_00887	Prbd.g_00215
OG0000717	Prbh.g_00888	Prbd.g_00216
OG0000718	Prbh.g_00889	Prbd.g_00217
OG0000719	Prbh.g_00891	Prbd.g_00219
OG0000720	Prbh.g_00892	Prbd.g_00220
OG0000721	Prbh.g_00895	Prbd.g_00222
OG0000722	Prbh.g_00896	Prbd.g_00223
OG0000723	Prbh.g_00897	Prbd.g_00224
OG0000724	Prbh.g_00898	Prbd.g_00226
OG0000725	Prbh.g_00899	Prbd.g_00227
OG0000726	Prbh.g_00900	Prbd.g_00228
OG0000727	Prbh.g_00901	Prbd.g_00229
OG0000728	Prbh.g_00902	Prbd.g_00230
OG0000729	Prbh.g_00903	Prbd.g_00231
OG0000730	Prbh.g_01181	Prbd.g_00232
OG0000731	Prbh.g_01179	Prbd.g_00233
OG0000732	Prbh.g_01178	Prbd.g_00234
OG0000733	Prbh.g_01177	Prbd.g_00235
OG0000734	Prbh.g_01176	Prbd.g_00236
OG0000735	Prbh.g_01174	Prbd.g_00238
OG0000736	Prbh.g_01173	Prbd.g_00239
OG0000737	Prbh.g_01172	Prbd.g_00240
OG0000738	Prbh.g_01059	Prbd.g_00241
OG0000739	Prbh.g_01060	Prbd.g_00242
OG0000740	Prbh.g_01061	Prbd.g_00243
OG0000741	Prbh.g_01062	Prbd.g_00244
OG0000742	Prbh.g_01064	Prbd.g_00246
OG0000743	Prbh.g_01065	Prbd.g_00247
OG0000744	Prbh.g_01066	Prbd.g_00248
OG0000745	Prbh.g_01067	Prbd.g_00249
OG0000746	Prbh.g_01068	Prbd.g_00250
OG0000747	Prbh.g_01069	Prbd.g_00251
OG0000748	Prbh.g_01070	Prbd.g_00252
OG0000749	Prbh.g_01071	Prbd.g_00253
OG0000750	Prbh.g_01073	Prbd.g_00254
OG0000751	Prbh.g_01074	Prbd.g_00255
OG0000752	Prbh.g_01131	Prbd.g_00256
OG0000753	Prbh.g_01079	Prbd.g_00258
OG0000754	Prbh.g_01080	Prbd.g_00259
OG0000755	Prbh.g_01081	Prbd.g_00260
OG0000756	Prbh.g_01083	Prbd.g_00261
OG0000757	Prbh.g_01084	Prbd.g_00262
OG0000758	Prbh.g_01085	Prbd.g_00263
OG0000759	Prbh.g_01087	Prbd.g_00265
OG0000760	Prbh.g_01088	Prbd.g_00266
OG0000761	Prbh.g_01089	Prbd.g_00267
OG0000762	Prbh.g_01091	Prbd.g_00269
OG0000763	Prbh.g_01092	Prbd.g_00270
OG0000764	Prbh.g_01093	Prbd.g_00271
OG0000765	Prbh.g_01094	Prbd.g_00272
OG0000766	Prbh.g_01095	Prbd.g_00273
OG0000767	Prbh.g_01097	Prbd.g_00275
OG0000768	Prbh.g_01098	Prbd.g_00276
OG0000769	Prbh.g_01099	Prbd.g_00277
OG0000770	Prbh.g_01100	Prbd.g_00278
OG0000771	Prbh.g_01101	Prbd.g_00279
OG0000772	Prbh.g_01342	Prbd.g_00280
OG0000773	Prbh.g_01102	Prbd.g_00281
OG0000774	Prbh.g_01103	Prbd.g_00282
OG0000775	Prbh.g_01104	Prbd.g_00283
OG0000776	Prbh.g_01106	Prbd.g_00285
OG0000777	Prbh.g_01107	Prbd.g_00287
OG0000778	Prbh.g_01108	Prbd.g_00288
OG0000779	Prbh.g_01109	Prbd.g_00289
OG0000780	Prbh.g_01111	Prbd.g_00291
OG0000781	Prbh.g_01113	Prbd.g_00293
OG0000782	Prbh.g_01114	Prbd.g_00294
OG0000783	Prbh.g_01116	Prbd.g_00309
OG0000784	Prbh.g_01118	Prbd.g_00311
OG0000785	Prbh.g_01119	Prbd.g_00312
OG0000786	Prbh.g_01120	Prbd.g_00313
OG0000787	Prbh.g_01121	Prbd.g_00314
OG0000788	Prbh.g_01126	Prbd.g_00318
OG0000789	Prbh.g_01129	Prbd.g_00320
OG0000790	Prbh.g_01130	Prbd.g_00321
OG0000791	Prbh.g_01133	Prbd.g_00322
OG0000792	Prbh.g_01134	Prbd.g_00323
OG0000793	Prbh.g_01135	Prbd.g_00324
OG0000794	Prbh.g_01138	Prbd.g_00326
OG0000795	Prbh.g_01042	Prbd.g_00329
OG0000796	Prbh.g_01041	Prbd.g_00330
OG0000797	Prbh.g_01039	Prbd.g_00332
OG0000798	Prbh.g_01038	Prbd.g_00333
OG0000799	Prbh.g_01037	Prbd.g_00334
OG0000800	Prbh.g_01036	Prbd.g_00335
OG0000801	Prbh.g_01033	Prbd.g_00338
OG0000802	Prbh.g_01032	Prbd.g_00339
OG0000803	Prbh.g_01030	Prbd.g_00341
OG0000804	Prbh.g_01029	Prbd.g_00342
OG0000805	Prbh.g_01028	Prbd.g_00343
OG0000806	Prbh.g_01026	Prbd.g_00345
OG0000807	Prbh.g_00411	Prbd.g_00370
OG0000808	Prbh.g_00827	Prbd.g_00380
OG0000809	Prbh.g_01331	Prbd.g_00383
OG0000810	Prbh.g_01442	Prbd.g_00384
OG0000811	Prbh.g_01351	Prbd.g_00391
OG0000812	Prbh.g_01325	Prbd.g_00395
OG0000813	Prbh.g_00432	Prbd.g_00399
OG0000814	Prbh.g_01344	Prbd.g_00401
OG0000815	Prbh.g_00008	Prbd.g_00414
OG0000816	Prbh.g_01867	Prbd.g_00428
OG0000817	Prbh.g_01866	Prbd.g_00429
OG0000818	Prbh.g_00834	Prbd.g_00434
OG0000819	Prbh.g_01305	Prbd.g_00449
OG0000820	Prbh.g_01299	Prbd.g_00453
OG0000821	Prbh.g_01297	Prbd.g_00455
OG0000822	Prbh.g_01296	Prbd.g_00456
OG0000823	Prbh.g_01295	Prbd.g_00457
OG0000824	Prbh.g_01294	Prbd.g_00458
OG0000825	Prbh.g_01293	Prbd.g_00459
OG0000826	Prbh.g_01292	Prbd.g_00460
OG0000827	Prbh.g_01291	Prbd.g_00461
OG0000828	Prbh.g_01290	Prbd.g_00462
OG0000829	Prbh.g_01289	Prbd.g_00463
OG0000830	Prbh.g_01287	Prbd.g_00464
OG0000831	Prbh.g_01284	Prbd.g_00467
OG0000832	Prbh.g_01282	Prbd.g_00469
OG0000833	Prbh.g_01280	Prbd.g_00470
OG0000834	Prbh.g_01279	Prbd.g_00471
OG0000835	Prbh.g_01278	Prbd.g_00472
OG0000836	Prbh.g_01277	Prbd.g_00473
OG0000837	Prbh.g_01274	Prbd.g_00475
OG0000838	Prbh.g_01273	Prbd.g_00476
OG0000839	Prbh.g_01272	Prbd.g_00477
OG0000840	Prbh.g_01271	Prbd.g_00478
OG0000841	Prbh.g_01270	Prbd.g_00479
OG0000842	Prbh.g_01268	Prbd.g_00480
OG0000843	Prbh.g_01267	Prbd.g_00481
OG0000844	Prbh.g_01266	Prbd.g_00482
OG0000845	Prbh.g_01265	Prbd.g_00483
OG0000846	Prbh.g_01262	Prbd.g_00486
OG0000847	Prbh.g_01261	Prbd.g_00488
OG0000848	Prbh.g_01260	Prbd.g_00489
OG0000849	Prbh.g_01257	Prbd.g_00490
OG0000850	Prbh.g_01256	Prbd.g_00491
OG0000851	Prbh.g_01254	Prbd.g_00492
OG0000852	Prbh.g_01252	Prbd.g_00494
OG0000853	Prbh.g_01250	Prbd.g_00495
OG0000854	Prbh.g_01248	Prbd.g_00497
OG0000855	Prbh.g_01247	Prbd.g_00498
OG0000856	Prbh.g_01246	Prbd.g_00499
OG0000857	Prbh.g_01245	Prbd.g_00500
OG0000858	Prbh.g_01244	Prbd.g_00501
OG0000859	Prbh.g_01243	Prbd.g_00502
OG0000860	Prbh.g_01242	Prbd.g_00503
OG0000861	Prbh.g_01241	Prbd.g_00504
OG0000862	Prbh.g_01240	Prbd.g_00505
OG0000863	Prbh.g_01239	Prbd.g_00506
OG0000864	Prbh.g_01238	Prbd.g_00507
OG0000865	Prbh.g_01237	Prbd.g_00508
OG0000866	Prbh.g_01236	Prbd.g_00509
OG0000867	Prbh.g_01235	Prbd.g_00510
OG0000868	Prbh.g_01234	Prbd.g_00511
OG0000869	Prbh.g_01232	Prbd.g_00513
OG0000870	Prbh.g_01231	Prbd.g_00514
OG0000871	Prbh.g_01230	Prbd.g_00516
OG0000872	Prbh.g_01229	Prbd.g_00517
OG0000873	Prbh.g_01227	Prbd.g_00519
OG0000874	Prbh.g_01226	Prbd.g_00520
OG0000875	Prbh.g_01225	Prbd.g_00521
OG0000876	Prbh.g_01224	Prbd.g_00522
OG0000877	Prbh.g_01451	Prbd.g_00524
OG0000878	Prbh.g_01845	Prbd.g_01858
OG0000879	Prbh.g_01362	Prbd.g_01812
OG0000880	Prbh.g_01363	Prbd.g_01811
OG0000881	Prbh.g_01364	Prbd.g_01810
OG0000882	Prbh.g_01365	Prbd.g_01809
OG0000883	Prbh.g_01366	Prbd.g_01808
OG0000884	Prbh.g_01368	Prbd.g_01806
OG0000885	Prbh.g_01369	Prbd.g_01805
OG0000886	Prbh.g_01370	Prbd.g_01804
OG0000887	Prbh.g_01371	Prbd.g_01803
OG0000888	Prbh.g_01372	Prbd.g_01802
OG0000889	Prbh.g_01375	Prbd.g_01799
OG0000890	Prbh.g_01376	Prbd.g_01798
OG0000891	Prbh.g_01377	Prbd.g_01797
OG0000892	Prbh.g_01379	Prbd.g_01795
OG0000893	Prbh.g_01380	Prbd.g_01794
OG0000894	Prbh.g_01381	Prbd.g_01793
OG0000895	Prbh.g_01382	Prbd.g_01792
OG0000896	Prbh.g_01383	Prbd.g_01791
OG0000897	Prbh.g_01384	Prbd.g_01790
OG0000898	Prbh.g_01387	Prbd.g_01788
OG0000899	Prbh.g_01388	Prbd.g_01787
OG0000900	Prbh.g_01935	Prbd.g_01782
OG0000901	Prbh.g_00002	Prbd.g_01778
OG0000902	Prbh.g_00206	Prbd.g_01777
OG0000903	Prbh.g_01341	Prbd.g_01776
OG0000904	Prbh.g_00196	Prbd.g_01774
OG0000905	Prbh.g_01326	Prbd.g_01772
OG0000906	Prbh.g_01308	Prbd.g_01770
OG0000907	Prbh.g_01017	Prbd.g_01769
OG0000908	Prbh.g_01872	Prbd.g_01766
OG0000909	Prbh.g_00011	Prbd.g_01762
OG0000910	Prbh.g_00012	Prbd.g_01761
OG0000911	Prbh.g_00013	Prbd.g_01760
OG0000912	Prbh.g_00014	Prbd.g_01759
OG0000913	Prbh.g_00015	Prbd.g_01758
OG0000914	Prbh.g_00016	Prbd.g_01757
OG0000915	Prbh.g_00017	Prbd.g_01756
OG0000916	Prbh.g_00019	Prbd.g_01755
OG0000917	Prbh.g_00020	Prbd.g_01754
OG0000918	Prbh.g_00021	Prbd.g_01753
OG0000919	Prbh.g_00022	Prbd.g_01752
OG0000920	Prbh.g_00023	Prbd.g_01751
OG0000921	Prbh.g_00024	Prbd.g_01750
OG0000922	Prbh.g_00025	Prbd.g_01749
OG0000923	Prbh.g_00026	Prbd.g_01748
OG0000924	Prbh.g_00027	Prbd.g_01747
OG0000925	Prbh.g_00028	Prbd.g_01746
OG0000926	Prbh.g_01599	Prbd.g_01736
OG0000927	Prbh.g_00079	Prbd.g_01707
OG0000928	Prbh.g_00080	Prbd.g_01706
OG0000929	Prbh.g_00081	Prbd.g_01705
OG0000930	Prbh.g_00082	Prbd.g_01704
OG0000931	Prbh.g_00083	Prbd.g_01703
OG0000932	Prbh.g_00085	Prbd.g_01701
OG0000933	Prbh.g_00086	Prbd.g_01700
OG0000934	Prbh.g_00087	Prbd.g_01699
OG0000935	Prbh.g_00088	Prbd.g_01698
OG0000936	Prbh.g_00089	Prbd.g_01697
OG0000937	Prbh.g_00090	Prbd.g_01696
OG0000938	Prbh.g_00091	Prbd.g_01695
OG0000939	Prbh.g_00092	Prbd.g_01694
OG0000940	Prbh.g_00093	Prbd.g_01693
OG0000941	Prbh.g_00094	Prbd.g_01691
OG0000942	Prbh.g_00095	Prbd.g_01690
OG0000943	Prbh.g_00101	Prbd.g_01687
OG0000944	Prbh.g_00102	Prbd.g_01686
OG0000945	Prbh.g_00103	Prbd.g_01685
OG0000946	Prbh.g_00104	Prbd.g_01684
OG0000947	Prbh.g_00105	Prbd.g_01683
OG0000948	Prbh.g_00106	Prbd.g_01682
OG0000949	Prbh.g_00107	Prbd.g_01681
OG0000950	Prbh.g_00108	Prbd.g_01680
OG0000951	Prbh.g_00109	Prbd.g_01679
OG0000952	Prbh.g_00110	Prbd.g_01678
OG0000953	Prbh.g_00111	Prbd.g_01677
OG0000954	Prbh.g_00112	Prbd.g_01676
OG0000955	Prbh.g_00113	Prbd.g_01675
OG0000956	Prbh.g_00114	Prbd.g_01674
OG0000957	Prbh.g_00115	Prbd.g_01673
OG0000958	Prbh.g_00116	Prbd.g_01672
OG0000959	Prbh.g_00117	Prbd.g_01671
OG0000960	Prbh.g_00118	Prbd.g_01670
OG0000961	Prbh.g_00122	Prbd.g_01666
OG0000962	Prbh.g_00123	Prbd.g_01665
OG0000963	Prbh.g_00124	Prbd.g_01664
OG0000964	Prbh.g_00126	Prbd.g_01662
OG0000965	Prbh.g_00127	Prbd.g_01661
OG0000966	Prbh.g_00128	Prbd.g_01660
OG0000967	Prbh.g_00129	Prbd.g_01659
OG0000968	Prbh.g_00130	Prbd.g_01658
OG0000969	Prbh.g_00131	Prbd.g_01657
OG0000970	Prbh.g_00132	Prbd.g_01656
OG0000971	Prbh.g_00133	Prbd.g_01655
OG0000972	Prbh.g_00134	Prbd.g_01654
OG0000973	Prbh.g_00135	Prbd.g_01653
OG0000974	Prbh.g_00137	Prbd.g_01651
OG0000975	Prbh.g_00144	Prbd.g_01648
OG0000976	Prbh.g_00146	Prbd.g_01646
OG0000977	Prbh.g_00147	Prbd.g_01645
OG0000978	Prbh.g_00149	Prbd.g_01644
OG0000979	Prbh.g_00151	Prbd.g_01642
OG0000980	Prbh.g_00152	Prbd.g_01641
OG0000981	Prbh.g_00153	Prbd.g_01640
OG0000982	Prbh.g_00154	Prbd.g_01639
OG0000983	Prbh.g_00156	Prbd.g_01637
OG0000984	Prbh.g_00157	Prbd.g_01636
OG0000985	Prbh.g_00158	Prbd.g_01635
OG0000986	Prbh.g_00159	Prbd.g_01634
OG0000987	Prbh.g_00160	Prbd.g_01633
OG0000988	Prbh.g_00162	Prbd.g_01632
OG0000989	Prbh.g_00163	Prbd.g_01631
OG0000990	Prbh.g_00164	Prbd.g_01630
OG0000991	Prbh.g_00165	Prbd.g_01629
OG0000992	Prbh.g_00166	Prbd.g_01628
OG0000993	Prbh.g_00167	Prbd.g_01627
OG0000994	Prbh.g_00168	Prbd.g_01626
OG0000995	Prbh.g_00169	Prbd.g_01625
OG0000996	Prbh.g_00170	Prbd.g_01624
OG0000997	Prbh.g_00171	Prbd.g_01623
OG0000998	Prbh.g_00172	Prbd.g_01622
OG0000999	Prbh.g_00173	Prbd.g_01621
OG0001000	Prbh.g_00174	Prbd.g_01620
OG0001001	Prbh.g_00176	Prbd.g_01617
OG0001002	Prbh.g_00177	Prbd.g_01616
OG0001003	Prbh.g_00178	Prbd.g_01615
OG0001004	Prbh.g_00179	Prbd.g_01614
OG0001005	Prbh.g_00181	Prbd.g_01613
OG0001006	Prbh.g_00182	Prbd.g_01612
OG0001007	Prbh.g_00183	Prbd.g_01611
OG0001008	Prbh.g_00185	Prbd.g_01609
OG0001009	Prbh.g_00186	Prbd.g_01608
OG0001010	Prbh.g_01837	Prbd.g_01600
OG0001011	Prbh.g_01454	Prbd.g_01593
OG0001012	Prbh.g_00968	Prbd.g_01566
OG0001013	Prbh.g_01789	Prbd.g_01531
OG0001014	Prbh.g_01788	Prbd.g_01530
OG0001015	Prbh.g_01781	Prbd.g_01524
OG0001016	Prbh.g_01780	Prbd.g_01523
OG0001017	Prbh.g_01779	Prbd.g_01522
OG0001018	Prbh.g_01778	Prbd.g_01521
OG0001019	Prbh.g_01776	Prbd.g_01519
OG0001020	Prbh.g_01775	Prbd.g_01518
OG0001021	Prbh.g_01774	Prbd.g_01517
OG0001022	Prbh.g_01773	Prbd.g_01516
OG0001023	Prbh.g_01772	Prbd.g_01515
OG0001024	Prbh.g_01770	Prbd.g_01514
OG0001025	Prbh.g_01769	Prbd.g_01513
OG0001026	Prbh.g_01768	Prbd.g_01511
OG0001027	Prbh.g_01767	Prbd.g_01510
OG0001028	Prbh.g_01766	Prbd.g_01509
OG0001029	Prbh.g_01765	Prbd.g_01508
OG0001030	Prbh.g_01764	Prbd.g_01507
OG0001031	Prbh.g_01763	Prbd.g_01506
OG0001032	Prbh.g_01762	Prbd.g_01505
OG0001033	Prbh.g_01761	Prbd.g_01504
OG0001034	Prbh.g_01760	Prbd.g_01503
OG0001035	Prbh.g_01758	Prbd.g_01501
OG0001036	Prbh.g_01757	Prbd.g_01500
OG0001037	Prbh.g_01756	Prbd.g_01499
OG0001038	Prbh.g_01755	Prbd.g_01498
OG0001039	Prbh.g_01754	Prbd.g_01497
OG0001040	Prbh.g_01752	Prbd.g_01496
OG0001041	Prbh.g_01751	Prbd.g_01495
OG0001042	Prbh.g_01750	Prbd.g_01494
OG0001043	Prbh.g_01749	Prbd.g_01493
OG0001044	Prbh.g_01748	Prbd.g_01492
OG0001045	Prbh.g_01747	Prbd.g_01491
OG0001046	Prbh.g_01746	Prbd.g_01490
OG0001047	Prbh.g_01743	Prbd.g_01487
OG0001048	Prbh.g_01741	Prbd.g_01485
OG0001049	Prbh.g_01740	Prbd.g_01484
OG0001050	Prbh.g_01739	Prbd.g_01483
OG0001051	Prbh.g_01738	Prbd.g_01482
OG0001052	Prbh.g_01737	Prbd.g_01481
OG0001053	Prbh.g_01735	Prbd.g_01479
OG0001054	Prbh.g_01733	Prbd.g_01477
OG0001055	Prbh.g_01732	Prbd.g_01476
OG0001056	Prbh.g_01731	Prbd.g_01475
OG0001057	Prbh.g_01730	Prbd.g_01474
OG0001058	Prbh.g_01729	Prbd.g_01473
OG0001059	Prbh.g_01728	Prbd.g_01472
OG0001060	Prbh.g_01727	Prbd.g_01471
OG0001061	Prbh.g_01726	Prbd.g_01470
OG0001062	Prbh.g_01725	Prbd.g_01469
OG0001063	Prbh.g_01724	Prbd.g_01468
OG0001064	Prbh.g_01723	Prbd.g_01466
OG0001065	Prbh.g_01719	Prbd.g_01463
OG0001066	Prbh.g_01717	Prbd.g_01462
OG0001067	Prbh.g_01716	Prbd.g_01461
OG0001068	Prbh.g_01713	Prbd.g_01459
OG0001069	Prbh.g_01712	Prbd.g_01458
OG0001070	Prbh.g_01711	Prbd.g_01457
OG0001071	Prbh.g_01710	Prbd.g_01456
OG0001072	Prbh.g_01709	Prbd.g_01455
OG0001073	Prbh.g_01708	Prbd.g_01454
OG0001074	Prbh.g_01707	Prbd.g_01453
OG0001075	Prbh.g_01706	Prbd.g_01452
OG0001076	Prbh.g_01705	Prbd.g_01451
OG0001077	Prbh.g_01704	Prbd.g_01450
OG0001078	Prbh.g_01703	Prbd.g_01449
OG0001079	Prbh.g_01702	Prbd.g_01448
OG0001080	Prbh.g_01701	Prbd.g_01447
OG0001081	Prbh.g_01697	Prbd.g_01444
