Orthogroup	Prbh	Praz
OG0000562	Prbh.g_01213	Praz.g_01690
OG0000563	Prbh.g_01212	Praz.g_01689
OG0000564	Prbh.g_01211	Praz.g_01688
OG0000565	Prbh.g_01210	Praz.g_01687
OG0000566	Prbh.g_01209	Praz.g_01686
OG0000567	Prbh.g_01208	Praz.g_01685
OG0000568	Prbh.g_01207	Praz.g_01684
OG0000569	Prbh.g_01206	Praz.g_01683
OG0000570	Prbh.g_01205	Praz.g_01682
OG0000571	Prbh.g_01204	Praz.g_01681
OG0000572	Prbh.g_01203	Praz.g_01680
OG0000573	Prbh.g_01200	Praz.g_01677
OG0000574	Prbh.g_01199	Praz.g_01676
OG0000575	Prbh.g_01198	Praz.g_01675
OG0000576	Prbh.g_01197	Praz.g_01674
OG0000577	Prbh.g_01196	Praz.g_01673
OG0000578	Prbh.g_01195	Praz.g_01672
OG0000579	Prbh.g_01194	Praz.g_01671
OG0000580	Prbh.g_01193	Praz.g_01670
OG0000581	Prbh.g_01192	Praz.g_01669
OG0000582	Prbh.g_01191	Praz.g_01668
OG0000583	Prbh.g_01190	Praz.g_01667
OG0000584	Prbh.g_01188	Praz.g_01666
OG0000585	Prbh.g_01187	Praz.g_01665
OG0000586	Prbh.g_01185	Praz.g_01663
OG0000587	Prbh.g_01184	Praz.g_01662
OG0000588	Prbh.g_00904	Praz.g_01660
OG0000589	Prbh.g_00905	Praz.g_01659
OG0000590	Prbh.g_00907	Praz.g_01657
OG0000591	Prbh.g_00913	Praz.g_01651
OG0000592	Prbh.g_00914	Praz.g_01650
OG0000593	Prbh.g_00915	Praz.g_01649
OG0000594	Prbh.g_00918	Praz.g_01647
OG0000595	Prbh.g_00919	Praz.g_01646
OG0000596	Prbh.g_00920	Praz.g_01645
OG0000597	Prbh.g_00922	Praz.g_01643
OG0000598	Prbh.g_00923	Praz.g_01642
OG0000599	Prbh.g_00924	Praz.g_01641
OG0000600	Prbh.g_00925	Praz.g_01640
OG0000601	Prbh.g_00928	Praz.g_01638
OG0000602	Prbh.g_00929	Praz.g_01637
OG0000603	Prbh.g_00930	Praz.g_01636
OG0000604	Prbh.g_00933	Praz.g_01635
OG0000605	Prbh.g_00934	Praz.g_01634
OG0000606	Prbh.g_00935	Praz.g_01633
OG0000607	Prbh.g_00937	Praz.g_01631
OG0000608	Prbh.g_00939	Praz.g_01630
OG0000609	Prbh.g_01487	Praz.g_01626
OG0000610	Prbh.g_00864	Praz.g_01625
OG0000611	Prbh.g_00946	Praz.g_01606
OG0000612	Prbh.g_00947	Praz.g_01605
OG0000613	Prbh.g_01170	Praz.g_01604
OG0000614	Prbh.g_01169	Praz.g_01603
OG0000615	Prbh.g_01167	Praz.g_01601
OG0000616	Prbh.g_01166	Praz.g_01600
OG0000617	Prbh.g_01165	Praz.g_01599
OG0000618	Prbh.g_01164	Praz.g_01598
OG0000619	Prbh.g_01163	Praz.g_01597
OG0000620	Prbh.g_01162	Praz.g_01596
OG0000621	Prbh.g_01161	Praz.g_01595
OG0000622	Prbh.g_01160	Praz.g_01594
OG0000623	Prbh.g_01159	Praz.g_01593
OG0000624	Prbh.g_01157	Praz.g_01592
OG0000625	Prbh.g_01156	Praz.g_01591
OG0000626	Prbh.g_01155	Praz.g_01590
OG0000627	Prbh.g_01154	Praz.g_01589
OG0000628	Prbh.g_01153	Praz.g_01588
OG0000629	Prbh.g_01151	Praz.g_01587
OG0000630	Prbh.g_01150	Praz.g_01586
OG0000631	Prbh.g_01148	Praz.g_01584
OG0000632	Prbh.g_01147	Praz.g_01571
OG0000633	Prbh.g_01875	Praz.g_01567
OG0000634	Prbh.g_01880	Praz.g_01554
OG0000635	Prbh.g_01078	Praz.g_01547
OG0000636	Prbh.g_01077	Praz.g_01546
OG0000637	Prbh.g_01076	Praz.g_01545
OG0000638	Prbh.g_00442	Praz.g_01534
OG0000639	Prbh.g_01051	Praz.g_01525
OG0000640	Prbh.g_01054	Praz.g_01523
OG0000641	Prbh.g_01056	Praz.g_01521
OG0000642	Prbh.g_01057	Praz.g_01520
OG0000643	Prbh.g_01058	Praz.g_01519
OG0000644	Prbh.g_01171	Praz.g_01518
OG0000645	Prbh.g_00948	Praz.g_01517
OG0000646	Prbh.g_00949	Praz.g_01516
OG0000647	Prbh.g_00950	Praz.g_01515
OG0000648	Prbh.g_00952	Praz.g_01513
OG0000649	Prbh.g_00953	Praz.g_01512
OG0000650	Prbh.g_00954	Praz.g_01511
OG0000651	Prbh.g_00955	Praz.g_01510
OG0000652	Prbh.g_00956	Praz.g_01509
OG0000653	Prbh.g_00957	Praz.g_01508
OG0000654	Prbh.g_00959	Praz.g_01506
OG0000655	Prbh.g_00961	Praz.g_01504
OG0000656	Prbh.g_00962	Praz.g_01503
OG0000657	Prbh.g_00963	Praz.g_01502
OG0000658	Prbh.g_00964	Praz.g_01501
OG0000659	Prbh.g_00965	Praz.g_01500
OG0000660	Prbh.g_00966	Praz.g_01499
OG0000661	Prbh.g_00967	Praz.g_01498
OG0000662	Prbh.g_00969	Praz.g_01497
OG0000663	Prbh.g_00970	Praz.g_01496
OG0000664	Prbh.g_00971	Praz.g_01495
OG0000665	Prbh.g_00972	Praz.g_01494
OG0000666	Prbh.g_00973	Praz.g_01493
OG0000667	Prbh.g_00974	Praz.g_01492
OG0000668	Prbh.g_00975	Praz.g_01491
OG0000669	Prbh.g_00977	Praz.g_01489
OG0000670	Prbh.g_00978	Praz.g_01488
OG0000671	Prbh.g_00979	Praz.g_01487
OG0000672	Prbh.g_00980	Praz.g_01486
OG0000673	Prbh.g_00981	Praz.g_01485
OG0000674	Prbh.g_00982	Praz.g_01484
OG0000675	Prbh.g_00983	Praz.g_01482
OG0000676	Prbh.g_00984	Praz.g_01481
OG0000677	Prbh.g_00987	Praz.g_01478
OG0000678	Prbh.g_00989	Praz.g_01476
OG0000679	Prbh.g_00991	Praz.g_01475
OG0000680	Prbh.g_00992	Praz.g_01474
OG0000681	Prbh.g_00993	Praz.g_01473
OG0000682	Prbh.g_00994	Praz.g_01472
OG0000683	Prbh.g_00996	Praz.g_01470
OG0000684	Prbh.g_00997	Praz.g_01469
OG0000685	Prbh.g_00998	Praz.g_01468
OG0000686	Prbh.g_00999	Praz.g_01467
OG0000687	Prbh.g_01001	Praz.g_01466
OG0000688	Prbh.g_01002	Praz.g_01465
OG0000689	Prbh.g_01003	Praz.g_01464
OG0000690	Prbh.g_01004	Praz.g_01463
OG0000691	Prbh.g_01005	Praz.g_01462
OG0000692	Prbh.g_01009	Praz.g_01460
OG0000693	Prbh.g_01010	Praz.g_01459
OG0000694	Prbh.g_01011	Praz.g_01458
OG0000695	Prbh.g_01012	Praz.g_01457
OG0000696	Prbh.g_01013	Praz.g_01456
OG0000697	Prbh.g_01015	Praz.g_01454
OG0000698	Prbh.g_01019	Praz.g_01452
OG0000699	Prbh.g_01020	Praz.g_01451
OG0000700	Prbh.g_00857	Praz.g_01424
OG0000701	Prbh.g_00861	Praz.g_01420
OG0000702	Prbh.g_00868	Praz.g_01417
OG0000703	Prbh.g_00870	Praz.g_01416
OG0000704	Prbh.g_00871	Praz.g_01415
OG0000705	Prbh.g_00872	Praz.g_01414
OG0000706	Prbh.g_00873	Praz.g_01413
OG0000707	Prbh.g_00875	Praz.g_01411
OG0000708	Prbh.g_00876	Praz.g_01410
OG0000709	Prbh.g_00878	Praz.g_01408
OG0000710	Prbh.g_00879	Praz.g_01407
OG0000711	Prbh.g_00880	Praz.g_01406
OG0000712	Prbh.g_00881	Praz.g_01405
OG0000713	Prbh.g_00882	Praz.g_01404
OG0000714	Prbh.g_00884	Praz.g_01402
OG0000715	Prbh.g_00885	Praz.g_01401
OG0000716	Prbh.g_00887	Praz.g_01399
OG0000717	Prbh.g_00888	Praz.g_01398
OG0000718	Prbh.g_00889	Praz.g_01397
OG0000719	Prbh.g_00891	Praz.g_01395
OG0000720	Prbh.g_00892	Praz.g_01394
OG0000721	Prbh.g_00895	Praz.g_01392
OG0000722	Prbh.g_00896	Praz.g_01391
OG0000723	Prbh.g_00897	Praz.g_01390
OG0000724	Prbh.g_00898	Praz.g_01388
OG0000725	Prbh.g_00899	Praz.g_01387
OG0000726	Prbh.g_00900	Praz.g_01386
OG0000727	Prbh.g_00901	Praz.g_01385
OG0000728	Prbh.g_00902	Praz.g_01384
OG0000729	Prbh.g_00903	Praz.g_01383
OG0000730	Prbh.g_01181	Praz.g_01382
OG0000731	Prbh.g_01179	Praz.g_01381
OG0000732	Prbh.g_01178	Praz.g_01380
OG0000733	Prbh.g_01177	Praz.g_01379
OG0000734	Prbh.g_01176	Praz.g_01378
OG0000735	Prbh.g_01174	Praz.g_01376
OG0000736	Prbh.g_01173	Praz.g_01375
OG0000737	Prbh.g_01172	Praz.g_01374
OG0000738	Prbh.g_01059	Praz.g_01373
OG0000739	Prbh.g_01060	Praz.g_01372
OG0000740	Prbh.g_01061	Praz.g_01371
OG0000741	Prbh.g_01062	Praz.g_01370
OG0000742	Prbh.g_01064	Praz.g_01368
OG0000743	Prbh.g_01065	Praz.g_01367
OG0000744	Prbh.g_01066	Praz.g_01366
OG0000745	Prbh.g_01067	Praz.g_01365
OG0000746	Prbh.g_01068	Praz.g_01364
OG0000747	Prbh.g_01069	Praz.g_01363
OG0000748	Prbh.g_01070	Praz.g_01362
OG0000749	Prbh.g_01071	Praz.g_01361
OG0000750	Prbh.g_01073	Praz.g_01360
OG0000751	Prbh.g_01074	Praz.g_01359
OG0000752	Prbh.g_01131	Praz.g_01358
OG0000753	Prbh.g_01079	Praz.g_01356
OG0000754	Prbh.g_01080	Praz.g_01355
OG0000755	Prbh.g_01081	Praz.g_01354
OG0000756	Prbh.g_01083	Praz.g_01353
OG0000757	Prbh.g_01084	Praz.g_01352
OG0000758	Prbh.g_01085	Praz.g_01351
OG0000759	Prbh.g_01087	Praz.g_01349
OG0000760	Prbh.g_01088	Praz.g_01348
OG0000761	Prbh.g_01089	Praz.g_01347
OG0000762	Prbh.g_01091	Praz.g_01345
OG0000763	Prbh.g_01092	Praz.g_01344
OG0000764	Prbh.g_01093	Praz.g_01343
OG0000765	Prbh.g_01094	Praz.g_01342
OG0000766	Prbh.g_01095	Praz.g_01341
OG0000767	Prbh.g_01097	Praz.g_01339
OG0000768	Prbh.g_01098	Praz.g_01338
OG0000769	Prbh.g_01099	Praz.g_01337
OG0000770	Prbh.g_01100	Praz.g_01336
OG0000771	Prbh.g_01101	Praz.g_01335
OG0000772	Prbh.g_01342	Praz.g_01334
OG0000773	Prbh.g_01102	Praz.g_01333
OG0000774	Prbh.g_01103	Praz.g_01332
OG0000775	Prbh.g_01104	Praz.g_01331
OG0000776	Prbh.g_01106	Praz.g_01329
OG0000777	Prbh.g_01107	Praz.g_01327
OG0000778	Prbh.g_01108	Praz.g_01326
OG0000779	Prbh.g_01109	Praz.g_01325
OG0000780	Prbh.g_01111	Praz.g_01323
OG0000781	Prbh.g_01113	Praz.g_01321
OG0000782	Prbh.g_01114	Praz.g_01320
OG0000783	Prbh.g_01116	Praz.g_01308
OG0000784	Prbh.g_01118	Praz.g_01306
OG0000785	Prbh.g_01119	Praz.g_01305
OG0000786	Prbh.g_01120	Praz.g_01304
OG0000787	Prbh.g_01121	Praz.g_01303
OG0000788	Prbh.g_01126	Praz.g_01299
OG0000789	Prbh.g_01129	Praz.g_01297
OG0000790	Prbh.g_01130	Praz.g_01296
OG0000791	Prbh.g_01133	Praz.g_01294
OG0000792	Prbh.g_01134	Praz.g_01293
OG0000793	Prbh.g_01135	Praz.g_01292
OG0000794	Prbh.g_01138	Praz.g_01290
OG0000795	Prbh.g_01042	Praz.g_01287
OG0000796	Prbh.g_01041	Praz.g_01286
OG0000797	Prbh.g_01039	Praz.g_01284
OG0000798	Prbh.g_01038	Praz.g_01283
OG0000799	Prbh.g_01037	Praz.g_01282
OG0000800	Prbh.g_01036	Praz.g_01281
OG0000801	Prbh.g_01033	Praz.g_00064
OG0000802	Prbh.g_01032	Praz.g_00065
OG0000803	Prbh.g_01030	Praz.g_00067
OG0000804	Prbh.g_01029	Praz.g_00068
OG0000805	Prbh.g_01028	Praz.g_00069
OG0000806	Prbh.g_01026	Praz.g_00071
OG0000807	Prbh.g_00411	Praz.g_00096
OG0000808	Prbh.g_00827	Praz.g_00105
OG0000809	Prbh.g_01331	Praz.g_00108
OG0000810	Prbh.g_01442	Praz.g_00109
OG0000811	Prbh.g_01351	Praz.g_00116
OG0000812	Prbh.g_01325	Praz.g_00060
OG0000813	Prbh.g_00432	Praz.g_00056
OG0000814	Prbh.g_01344	Praz.g_00054
OG0000815	Prbh.g_00008	Praz.g_00040
OG0000816	Prbh.g_01867	Praz.g_00024
OG0000817	Prbh.g_01866	Praz.g_00023
OG0000818	Prbh.g_00834	Praz.g_00018
OG0000819	Prbh.g_01305	Praz.g_00011
OG0000820	Prbh.g_01299	Praz.g_00007
OG0000821	Prbh.g_01297	Praz.g_00005
OG0000822	Prbh.g_01296	Praz.g_00004
OG0000823	Prbh.g_01295	Praz.g_00003
OG0000824	Prbh.g_01294	Praz.g_00002
OG0000825	Prbh.g_01293	Praz.g_00001
OG0000826	Prbh.g_01292	Praz.g_00763
OG0000827	Prbh.g_01291	Praz.g_00762
OG0000828	Prbh.g_01290	Praz.g_00761
OG0000829	Prbh.g_01289	Praz.g_00760
OG0000830	Prbh.g_01287	Praz.g_00759
OG0000831	Prbh.g_01284	Praz.g_00756
OG0000832	Prbh.g_01282	Praz.g_00754
OG0000833	Prbh.g_01280	Praz.g_00753
OG0000834	Prbh.g_01279	Praz.g_00751
OG0000835	Prbh.g_01278	Praz.g_00750
OG0000836	Prbh.g_01277	Praz.g_00749
OG0000837	Prbh.g_01274	Praz.g_00747
OG0000838	Prbh.g_01273	Praz.g_00746
OG0000839	Prbh.g_01272	Praz.g_00745
OG0000840	Prbh.g_01271	Praz.g_00744
OG0000841	Prbh.g_01270	Praz.g_00743
OG0000842	Prbh.g_01268	Praz.g_00742
OG0000843	Prbh.g_01267	Praz.g_00741
OG0000844	Prbh.g_01266	Praz.g_00740
OG0000845	Prbh.g_01265	Praz.g_00739
OG0000846	Prbh.g_01262	Praz.g_00736
OG0000847	Prbh.g_01261	Praz.g_00734
OG0000848	Prbh.g_01260	Praz.g_00733
OG0000849	Prbh.g_01257	Praz.g_00732
OG0000850	Prbh.g_01256	Praz.g_00731
OG0000851	Prbh.g_01254	Praz.g_00730
OG0000852	Prbh.g_01252	Praz.g_00728
OG0000853	Prbh.g_01250	Praz.g_00727
OG0000854	Prbh.g_01248	Praz.g_00725
OG0000855	Prbh.g_01247	Praz.g_00724
OG0000856	Prbh.g_01246	Praz.g_00723
OG0000857	Prbh.g_01245	Praz.g_00722
OG0000858	Prbh.g_01244	Praz.g_00721
OG0000859	Prbh.g_01243	Praz.g_00720
OG0000860	Prbh.g_01242	Praz.g_00719
OG0000861	Prbh.g_01241	Praz.g_00718
OG0000862	Prbh.g_01240	Praz.g_00717
OG0000863	Prbh.g_01239	Praz.g_00716
OG0000864	Prbh.g_01238	Praz.g_00715
OG0000865	Prbh.g_01237	Praz.g_00714
OG0000866	Prbh.g_01236	Praz.g_00713
OG0000867	Prbh.g_01235	Praz.g_00712
OG0000868	Prbh.g_01234	Praz.g_00711
OG0000869	Prbh.g_01232	Praz.g_00709
OG0000870	Prbh.g_01231	Praz.g_00708
OG0000871	Prbh.g_01230	Praz.g_00706
OG0000872	Prbh.g_01229	Praz.g_00705
OG0000873	Prbh.g_01227	Praz.g_00703
OG0000874	Prbh.g_01226	Praz.g_00702
OG0000875	Prbh.g_01225	Praz.g_00701
OG0000876	Prbh.g_01224	Praz.g_00700
OG0000877	Prbh.g_01451	Praz.g_00698
OG0000878	Prbh.g_01845	Praz.g_01205
OG0000879	Prbh.g_01362	Praz.g_01191
OG0000880	Prbh.g_01363	Praz.g_01190
OG0000881	Prbh.g_01364	Praz.g_01189
OG0000882	Prbh.g_01365	Praz.g_01188
OG0000883	Prbh.g_01366	Praz.g_01187
OG0000884	Prbh.g_01368	Praz.g_01185
OG0000885	Prbh.g_01369	Praz.g_01184
OG0000886	Prbh.g_01370	Praz.g_01183
OG0000887	Prbh.g_01371	Praz.g_01182
OG0000888	Prbh.g_01372	Praz.g_01181
OG0000889	Prbh.g_01375	Praz.g_01178
OG0000890	Prbh.g_01376	Praz.g_01177
OG0000891	Prbh.g_01377	Praz.g_01176
OG0000892	Prbh.g_01379	Praz.g_01174
OG0000893	Prbh.g_01380	Praz.g_01173
OG0000894	Prbh.g_01381	Praz.g_01172
OG0000895	Prbh.g_01382	Praz.g_01171
OG0000896	Prbh.g_01383	Praz.g_01170
OG0000897	Prbh.g_01384	Praz.g_01169
OG0000898	Prbh.g_01387	Praz.g_01167
OG0000899	Prbh.g_01388	Praz.g_01166
OG0000900	Prbh.g_01935	Praz.g_01157
OG0000901	Prbh.g_00002	Praz.g_01153
OG0000902	Prbh.g_00206	Praz.g_01152
OG0000903	Prbh.g_01341	Praz.g_01151
OG0000904	Prbh.g_00196	Praz.g_01149
OG0000905	Prbh.g_01326	Praz.g_01147
OG0000906	Prbh.g_01308	Praz.g_01145
OG0000907	Prbh.g_01017	Praz.g_01144
OG0000908	Prbh.g_01872	Praz.g_01141
OG0000909	Prbh.g_00011	Praz.g_01137
OG0000910	Prbh.g_00012	Praz.g_01136
OG0000911	Prbh.g_00013	Praz.g_01135
OG0000912	Prbh.g_00014	Praz.g_01134
OG0000913	Prbh.g_00015	Praz.g_01133
OG0000914	Prbh.g_00016	Praz.g_01132
OG0000915	Prbh.g_00017	Praz.g_01131
OG0000916	Prbh.g_00019	Praz.g_01130
OG0000917	Prbh.g_00020	Praz.g_01129
OG0000918	Prbh.g_00021	Praz.g_01128
OG0000919	Prbh.g_00022	Praz.g_01127
OG0000920	Prbh.g_00023	Praz.g_01126
OG0000921	Prbh.g_00024	Praz.g_01125
OG0000922	Prbh.g_00025	Praz.g_01124
OG0000923	Prbh.g_00026	Praz.g_01123
OG0000924	Prbh.g_00027	Praz.g_01122
OG0000925	Prbh.g_00028	Praz.g_01121
OG0000926	Prbh.g_01599	Praz.g_01097
OG0000927	Prbh.g_00079	Praz.g_01059
OG0000928	Prbh.g_00080	Praz.g_01058
OG0000929	Prbh.g_00081	Praz.g_01057
OG0000930	Prbh.g_00082	Praz.g_01056
OG0000931	Prbh.g_00083	Praz.g_01055
OG0000932	Prbh.g_00085	Praz.g_01053
OG0000933	Prbh.g_00086	Praz.g_01052
OG0000934	Prbh.g_00087	Praz.g_01051
OG0000935	Prbh.g_00088	Praz.g_01050
OG0000936	Prbh.g_00089	Praz.g_01049
OG0000937	Prbh.g_00090	Praz.g_01048
OG0000938	Prbh.g_00091	Praz.g_01047
OG0000939	Prbh.g_00092	Praz.g_01046
OG0000940	Prbh.g_00093	Praz.g_01045
OG0000941	Prbh.g_00094	Praz.g_01043
OG0000942	Prbh.g_00095	Praz.g_01042
OG0000943	Prbh.g_00101	Praz.g_01039
OG0000944	Prbh.g_00102	Praz.g_01038
OG0000945	Prbh.g_00103	Praz.g_01037
OG0000946	Prbh.g_00104	Praz.g_01036
OG0000947	Prbh.g_00105	Praz.g_01035
OG0000948	Prbh.g_00106	Praz.g_01034
OG0000949	Prbh.g_00107	Praz.g_01033
OG0000950	Prbh.g_00108	Praz.g_01032
OG0000951	Prbh.g_00109	Praz.g_01031
OG0000952	Prbh.g_00110	Praz.g_01030
OG0000953	Prbh.g_00111	Praz.g_01029
OG0000954	Prbh.g_00112	Praz.g_01028
OG0000955	Prbh.g_00113	Praz.g_01027
OG0000956	Prbh.g_00114	Praz.g_01026
OG0000957	Prbh.g_00115	Praz.g_01025
OG0000958	Prbh.g_00116	Praz.g_01024
OG0000959	Prbh.g_00117	Praz.g_01023
OG0000960	Prbh.g_00118	Praz.g_01022
OG0000961	Prbh.g_00122	Praz.g_01018
OG0000962	Prbh.g_00123	Praz.g_01017
OG0000963	Prbh.g_00124	Praz.g_01016
OG0000964	Prbh.g_00126	Praz.g_01014
OG0000965	Prbh.g_00127	Praz.g_01013
OG0000966	Prbh.g_00128	Praz.g_01012
OG0000967	Prbh.g_00129	Praz.g_01011
OG0000968	Prbh.g_00130	Praz.g_01010
OG0000969	Prbh.g_00131	Praz.g_01009
OG0000970	Prbh.g_00132	Praz.g_01008
OG0000971	Prbh.g_00133	Praz.g_01007
OG0000972	Prbh.g_00134	Praz.g_01006
OG0000973	Prbh.g_00135	Praz.g_01005
OG0000974	Prbh.g_00137	Praz.g_01003
OG0000975	Prbh.g_00144	Praz.g_01000
OG0000976	Prbh.g_00146	Praz.g_00998
OG0000977	Prbh.g_00147	Praz.g_00997
OG0000978	Prbh.g_00149	Praz.g_00996
OG0000979	Prbh.g_00151	Praz.g_00994
OG0000980	Prbh.g_00152	Praz.g_00993
OG0000981	Prbh.g_00153	Praz.g_00992
OG0000982	Prbh.g_00154	Praz.g_00991
OG0000983	Prbh.g_00156	Praz.g_00989
OG0000984	Prbh.g_00157	Praz.g_00988
OG0000985	Prbh.g_00158	Praz.g_00987
OG0000986	Prbh.g_00159	Praz.g_00986
OG0000987	Prbh.g_00160	Praz.g_00985
OG0000988	Prbh.g_00162	Praz.g_00984
OG0000989	Prbh.g_00163	Praz.g_00983
OG0000990	Prbh.g_00164	Praz.g_00982
OG0000991	Prbh.g_00165	Praz.g_00981
OG0000992	Prbh.g_00166	Praz.g_00980
OG0000993	Prbh.g_00167	Praz.g_00979
OG0000994	Prbh.g_00168	Praz.g_00978
OG0000995	Prbh.g_00169	Praz.g_00977
OG0000996	Prbh.g_00170	Praz.g_00976
OG0000997	Prbh.g_00171	Praz.g_00975
OG0000998	Prbh.g_00172	Praz.g_00974
OG0000999	Prbh.g_00173	Praz.g_00973
OG0001000	Prbh.g_00174	Praz.g_00972
OG0001001	Prbh.g_00176	Praz.g_00970
OG0001002	Prbh.g_00177	Praz.g_00969
OG0001003	Prbh.g_00178	Praz.g_00968
OG0001004	Prbh.g_00179	Praz.g_00967
OG0001005	Prbh.g_00181	Praz.g_00966
OG0001006	Prbh.g_00182	Praz.g_00965
OG0001007	Prbh.g_00183	Praz.g_00964
OG0001008	Prbh.g_00185	Praz.g_00962
OG0001009	Prbh.g_00186	Praz.g_00961
OG0001010	Prbh.g_01837	Praz.g_00953
OG0001011	Prbh.g_01454	Praz.g_00946
OG0001012	Prbh.g_00968	Praz.g_00918
OG0001013	Prbh.g_01789	Praz.g_00883
OG0001014	Prbh.g_01788	Praz.g_00882
OG0001015	Prbh.g_01781	Praz.g_00876
OG0001016	Prbh.g_01780	Praz.g_00875
OG0001017	Prbh.g_01779	Praz.g_00874
OG0001018	Prbh.g_01778	Praz.g_00873
OG0001019	Prbh.g_01776	Praz.g_00871
OG0001020	Prbh.g_01775	Praz.g_00870
OG0001021	Prbh.g_01774	Praz.g_00869
OG0001022	Prbh.g_01773	Praz.g_00868
OG0001023	Prbh.g_01772	Praz.g_00867
OG0001024	Prbh.g_01770	Praz.g_00866
OG0001025	Prbh.g_01769	Praz.g_00865
OG0001026	Prbh.g_01768	Praz.g_00863
OG0001027	Prbh.g_01767	Praz.g_00862
OG0001028	Prbh.g_01766	Praz.g_00861
OG0001029	Prbh.g_01765	Praz.g_00860
OG0001030	Prbh.g_01764	Praz.g_00859
OG0001031	Prbh.g_01763	Praz.g_00858
OG0001032	Prbh.g_01762	Praz.g_00857
OG0001033	Prbh.g_01761	Praz.g_00856
OG0001034	Prbh.g_01760	Praz.g_00855
OG0001035	Prbh.g_01758	Praz.g_00853
OG0001036	Prbh.g_01757	Praz.g_00852
OG0001037	Prbh.g_01756	Praz.g_00851
OG0001038	Prbh.g_01755	Praz.g_00850
OG0001039	Prbh.g_01754	Praz.g_00849
OG0001040	Prbh.g_01752	Praz.g_00848
OG0001041	Prbh.g_01751	Praz.g_00847
OG0001042	Prbh.g_01750	Praz.g_00846
OG0001043	Prbh.g_01749	Praz.g_00845
OG0001044	Prbh.g_01748	Praz.g_00844
OG0001045	Prbh.g_01747	Praz.g_00843
OG0001046	Prbh.g_01746	Praz.g_00842
OG0001047	Prbh.g_01743	Praz.g_00839
OG0001048	Prbh.g_01741	Praz.g_00837
OG0001049	Prbh.g_01740	Praz.g_00836
OG0001050	Prbh.g_01739	Praz.g_00835
OG0001051	Prbh.g_01738	Praz.g_00834
OG0001052	Prbh.g_01737	Praz.g_00833
OG0001053	Prbh.g_01735	Praz.g_00831
OG0001054	Prbh.g_01733	Praz.g_00830
OG0001055	Prbh.g_01732	Praz.g_00829
OG0001056	Prbh.g_01731	Praz.g_00828
OG0001057	Prbh.g_01730	Praz.g_00827
OG0001058	Prbh.g_01729	Praz.g_00826
OG0001059	Prbh.g_01728	Praz.g_00825
OG0001060	Prbh.g_01727	Praz.g_00824
OG0001061	Prbh.g_01726	Praz.g_00823
OG0001062	Prbh.g_01725	Praz.g_00822
OG0001063	Prbh.g_01724	Praz.g_00821
OG0001064	Prbh.g_01723	Praz.g_00340
OG0001065	Prbh.g_01719	Praz.g_00335
OG0001066	Prbh.g_01717	Praz.g_00334
OG0001067	Prbh.g_01716	Praz.g_00333
OG0001068	Prbh.g_01713	Praz.g_00331
OG0001069	Prbh.g_01712	Praz.g_00330
OG0001070	Prbh.g_01711	Praz.g_00329
OG0001071	Prbh.g_01710	Praz.g_00328
OG0001072	Prbh.g_01709	Praz.g_00327
OG0001073	Prbh.g_01708	Praz.g_00326
OG0001074	Prbh.g_01707	Praz.g_00325
OG0001075	Prbh.g_01706	Praz.g_00324
OG0001076	Prbh.g_01705	Praz.g_00323
OG0001077	Prbh.g_01704	Praz.g_00322
OG0001078	Prbh.g_01703	Praz.g_00321
OG0001079	Prbh.g_01702	Praz.g_00320
OG0001080	Prbh.g_01701	Praz.g_00319
OG0001081	Prbh.g_01697	Praz.g_00316
OG0001082	Prbh.g_01696	Praz.g_00315
OG0001083	Prbh.g_01692	Praz.g_00314
OG0001084	Prbh.g_01694	Praz.g_00312
OG0001085	Prbh.g_01695	Praz.g_00311
OG0001086	Prbh.g_01698	Praz.g_00310
OG0001087	Prbh.g_01699	Praz.g_00309
OG0001088	Prbh.g_01700	Praz.g_00308
OG0001089	Prbh.g_01687	Praz.g_00305
OG0001090	Prbh.g_01685	Praz.g_00303
OG0001091	Prbh.g_01684	Praz.g_00302
OG0001092	Prbh.g_01683	Praz.g_00301
OG0001093	Prbh.g_01682	Praz.g_00300
OG0001094	Prbh.g_01681	Praz.g_00299
OG0001095	Prbh.g_01680	Praz.g_00298
OG0001096	Prbh.g_01679	Praz.g_00297
OG0001097	Prbh.g_01678	Praz.g_00296
OG0001098	Prbh.g_01677	Praz.g_00295
OG0001099	Prbh.g_01676	Praz.g_00294
OG0001100	Prbh.g_01675	Praz.g_00293
OG0001101	Prbh.g_01674	Praz.g_00292
OG0001102	Prbh.g_01673	Praz.g_00291
OG0001103	Prbh.g_01672	Praz.g_00290
OG0001104	Prbh.g_01671	Praz.g_00289
OG0001105	Prbh.g_01670	Praz.g_00288
OG0001106	Prbh.g_01669	Praz.g_00287
OG0001107	Prbh.g_01668	Praz.g_00286
OG0001108	Prbh.g_01667	Praz.g_00285
OG0001109	Prbh.g_01666	Praz.g_00284
OG0001110	Prbh.g_01665	Praz.g_00283
OG0001111	Prbh.g_01664	Praz.g_00282
OG0001112	Prbh.g_01663	Praz.g_00281
OG0001113	Prbh.g_01662	Praz.g_00280
OG0001114	Prbh.g_01661	Praz.g_00279
OG0001115	Prbh.g_01660	Praz.g_00278
OG0001116	Prbh.g_01659	Praz.g_00277
OG0001117	Prbh.g_01658	Praz.g_00276
OG0001118	Prbh.g_01657	Praz.g_00275
OG0001119	Prbh.g_01656	Praz.g_00274
OG0001120	Prbh.g_01655	Praz.g_00273
