Orthogroup	Prbh	Pram
OG0000541	Prbh.g_00214	Pram.g_00553
OG0000542	Prbh.g_00213	Pram.g_00554
OG0000543	Prbh.g_00212	Pram.g_00555
OG0000544	Prbh.g_01465	Pram.g_00556
OG0000545	Prbh.g_01462	Pram.g_00559
OG0000546	Prbh.g_01461	Pram.g_00560
OG0000547	Prbh.g_01459	Pram.g_00562
OG0000548	Prbh.g_01457	Pram.g_00564
OG0000549	Prbh.g_01456	Pram.g_00565
OG0000550	Prbh.g_01455	Pram.g_00566
OG0000551	Prbh.g_01453	Pram.g_00568
OG0000552	Prbh.g_01452	Pram.g_00569
OG0000553	Prbh.g_01223	Pram.g_01080
OG0000554	Prbh.g_01222	Pram.g_01079
OG0000555	Prbh.g_01221	Pram.g_01078
OG0000556	Prbh.g_01220	Pram.g_01077
OG0000557	Prbh.g_01219	Pram.g_01076
OG0000558	Prbh.g_01218	Pram.g_01075
OG0000559	Prbh.g_01217	Pram.g_01074
OG0000560	Prbh.g_01216	Pram.g_01073
OG0000561	Prbh.g_01215	Pram.g_01072
OG0000562	Prbh.g_01213	Pram.g_01070
OG0000563	Prbh.g_01212	Pram.g_01069
OG0000564	Prbh.g_01211	Pram.g_01068
OG0000565	Prbh.g_01210	Pram.g_01067
OG0000566	Prbh.g_01209	Pram.g_01066
OG0000567	Prbh.g_01208	Pram.g_01065
OG0000568	Prbh.g_01207	Pram.g_01064
OG0000569	Prbh.g_01206	Pram.g_01063
OG0000570	Prbh.g_01205	Pram.g_01062
OG0000571	Prbh.g_01204	Pram.g_01061
OG0000572	Prbh.g_01203	Pram.g_01060
OG0000573	Prbh.g_01200	Pram.g_01057
OG0000574	Prbh.g_01199	Pram.g_01056
OG0000575	Prbh.g_01198	Pram.g_01055
OG0000576	Prbh.g_01197	Pram.g_01054
OG0000577	Prbh.g_01196	Pram.g_01053
OG0000578	Prbh.g_01195	Pram.g_01052
OG0000579	Prbh.g_01194	Pram.g_01051
OG0000580	Prbh.g_01193	Pram.g_01050
OG0000581	Prbh.g_01192	Pram.g_01049
OG0000582	Prbh.g_01191	Pram.g_01048
OG0000583	Prbh.g_01190	Pram.g_01047
OG0000584	Prbh.g_01188	Pram.g_01045
OG0000585	Prbh.g_01187	Pram.g_01044
OG0000586	Prbh.g_01185	Pram.g_01042
OG0000587	Prbh.g_01184	Pram.g_01041
OG0000588	Prbh.g_00904	Pram.g_00760
OG0000589	Prbh.g_00905	Pram.g_00761
OG0000590	Prbh.g_00907	Pram.g_00763
OG0000591	Prbh.g_00913	Pram.g_00769
OG0000592	Prbh.g_00914	Pram.g_00770
OG0000593	Prbh.g_00915	Pram.g_00771
OG0000594	Prbh.g_00918	Pram.g_00774
OG0000595	Prbh.g_00919	Pram.g_00775
OG0000596	Prbh.g_00920	Pram.g_00776
OG0000597	Prbh.g_00922	Pram.g_00778
OG0000598	Prbh.g_00923	Pram.g_00779
OG0000599	Prbh.g_00924	Pram.g_00780
OG0000600	Prbh.g_00925	Pram.g_00781
OG0000601	Prbh.g_00928	Pram.g_00784
OG0000602	Prbh.g_00929	Pram.g_00785
OG0000603	Prbh.g_00930	Pram.g_00786
OG0000604	Prbh.g_00933	Pram.g_00789
OG0000605	Prbh.g_00934	Pram.g_00790
OG0000606	Prbh.g_00935	Pram.g_00791
OG0000607	Prbh.g_00937	Pram.g_00793
OG0000608	Prbh.g_00939	Pram.g_00795
OG0000609	Prbh.g_01487	Pram.g_01927
OG0000610	Prbh.g_00864	Pram.g_00720
OG0000611	Prbh.g_00946	Pram.g_00802
OG0000612	Prbh.g_00947	Pram.g_00803
OG0000613	Prbh.g_01170	Pram.g_01027
OG0000614	Prbh.g_01169	Pram.g_01026
OG0000615	Prbh.g_01167	Pram.g_01024
OG0000616	Prbh.g_01166	Pram.g_01023
OG0000617	Prbh.g_01165	Pram.g_01022
OG0000618	Prbh.g_01164	Pram.g_01021
OG0000619	Prbh.g_01163	Pram.g_01020
OG0000620	Prbh.g_01162	Pram.g_01019
OG0000621	Prbh.g_01161	Pram.g_01018
OG0000622	Prbh.g_01160	Pram.g_01017
OG0000623	Prbh.g_01159	Pram.g_01016
OG0000624	Prbh.g_01157	Pram.g_01014
OG0000625	Prbh.g_01156	Pram.g_01013
OG0000626	Prbh.g_01155	Pram.g_01012
OG0000627	Prbh.g_01154	Pram.g_01011
OG0000628	Prbh.g_01153	Pram.g_01010
OG0000629	Prbh.g_01151	Pram.g_01008
OG0000630	Prbh.g_01150	Pram.g_01007
OG0000631	Prbh.g_01148	Pram.g_01005
OG0000632	Prbh.g_01147	Pram.g_01004
OG0000633	Prbh.g_01875	Pram.g_01539
OG0000634	Prbh.g_01880	Pram.g_01534
OG0000635	Prbh.g_01078	Pram.g_00935
OG0000636	Prbh.g_01077	Pram.g_00934
OG0000637	Prbh.g_01076	Pram.g_00933
OG0000638	Prbh.g_00442	Pram.g_00325
OG0000639	Prbh.g_01051	Pram.g_00908
OG0000640	Prbh.g_01054	Pram.g_00911
OG0000641	Prbh.g_01056	Pram.g_00913
OG0000642	Prbh.g_01057	Pram.g_00914
OG0000643	Prbh.g_01058	Pram.g_00915
OG0000644	Prbh.g_01171	Pram.g_01028
OG0000645	Prbh.g_00948	Pram.g_00804
OG0000646	Prbh.g_00949	Pram.g_00805
OG0000647	Prbh.g_00950	Pram.g_00806
OG0000648	Prbh.g_00952	Pram.g_00808
OG0000649	Prbh.g_00953	Pram.g_00809
OG0000650	Prbh.g_00954	Pram.g_00810
OG0000651	Prbh.g_00955	Pram.g_00811
OG0000652	Prbh.g_00956	Pram.g_00812
OG0000653	Prbh.g_00957	Pram.g_00813
OG0000654	Prbh.g_00959	Pram.g_00815
OG0000655	Prbh.g_00961	Pram.g_00817
OG0000656	Prbh.g_00962	Pram.g_00818
OG0000657	Prbh.g_00963	Pram.g_00819
OG0000658	Prbh.g_00964	Pram.g_00820
OG0000659	Prbh.g_00965	Pram.g_00821
OG0000660	Prbh.g_00966	Pram.g_00822
OG0000661	Prbh.g_00967	Pram.g_00823
OG0000662	Prbh.g_00969	Pram.g_00825
OG0000663	Prbh.g_00970	Pram.g_00826
OG0000664	Prbh.g_00971	Pram.g_00827
OG0000665	Prbh.g_00972	Pram.g_00828
OG0000666	Prbh.g_00973	Pram.g_00829
OG0000667	Prbh.g_00974	Pram.g_00830
OG0000668	Prbh.g_00975	Pram.g_00831
OG0000669	Prbh.g_00977	Pram.g_00833
OG0000670	Prbh.g_00978	Pram.g_00834
OG0000671	Prbh.g_00979	Pram.g_00835
OG0000672	Prbh.g_00980	Pram.g_00836
OG0000673	Prbh.g_00981	Pram.g_00837
OG0000674	Prbh.g_00982	Pram.g_00838
OG0000675	Prbh.g_00983	Pram.g_00839
OG0000676	Prbh.g_00984	Pram.g_00840
OG0000677	Prbh.g_00987	Pram.g_00843
OG0000678	Prbh.g_00989	Pram.g_00845
OG0000679	Prbh.g_00991	Pram.g_00847
OG0000680	Prbh.g_00992	Pram.g_00848
OG0000681	Prbh.g_00993	Pram.g_00849
OG0000682	Prbh.g_00994	Pram.g_00850
OG0000683	Prbh.g_00996	Pram.g_00852
OG0000684	Prbh.g_00997	Pram.g_00853
OG0000685	Prbh.g_00998	Pram.g_00854
OG0000686	Prbh.g_00999	Pram.g_00855
OG0000687	Prbh.g_01001	Pram.g_00857
OG0000688	Prbh.g_01002	Pram.g_00858
OG0000689	Prbh.g_01003	Pram.g_00859
OG0000690	Prbh.g_01004	Pram.g_00860
OG0000691	Prbh.g_01005	Pram.g_00861
OG0000692	Prbh.g_01009	Pram.g_00865
OG0000693	Prbh.g_01010	Pram.g_00866
OG0000694	Prbh.g_01011	Pram.g_00867
OG0000695	Prbh.g_01012	Pram.g_00868
OG0000696	Prbh.g_01013	Pram.g_00870
OG0000697	Prbh.g_01015	Pram.g_00872
OG0000698	Prbh.g_01019	Pram.g_00876
OG0000699	Prbh.g_01020	Pram.g_00877
OG0000700	Prbh.g_00857	Pram.g_00713
OG0000701	Prbh.g_00861	Pram.g_00717
OG0000702	Prbh.g_00868	Pram.g_00724
OG0000703	Prbh.g_00870	Pram.g_00726
OG0000704	Prbh.g_00871	Pram.g_00727
OG0000705	Prbh.g_00872	Pram.g_00728
OG0000706	Prbh.g_00873	Pram.g_00729
OG0000707	Prbh.g_00875	Pram.g_00731
OG0000708	Prbh.g_00876	Pram.g_00732
OG0000709	Prbh.g_00878	Pram.g_00734
OG0000710	Prbh.g_00879	Pram.g_00735
OG0000711	Prbh.g_00880	Pram.g_00736
OG0000712	Prbh.g_00881	Pram.g_00737
OG0000713	Prbh.g_00882	Pram.g_00738
OG0000714	Prbh.g_00884	Pram.g_00740
OG0000715	Prbh.g_00885	Pram.g_00741
OG0000716	Prbh.g_00887	Pram.g_00743
OG0000717	Prbh.g_00888	Pram.g_00744
OG0000718	Prbh.g_00889	Pram.g_00745
OG0000719	Prbh.g_00891	Pram.g_00747
OG0000720	Prbh.g_00892	Pram.g_00748
OG0000721	Prbh.g_00895	Pram.g_00751
OG0000722	Prbh.g_00896	Pram.g_00752
OG0000723	Prbh.g_00897	Pram.g_00753
OG0000724	Prbh.g_00898	Pram.g_00754
OG0000725	Prbh.g_00899	Pram.g_00755
OG0000726	Prbh.g_00900	Pram.g_00756
OG0000727	Prbh.g_00901	Pram.g_00757
OG0000728	Prbh.g_00902	Pram.g_00758
OG0000729	Prbh.g_00903	Pram.g_00759
OG0000730	Prbh.g_01181	Pram.g_01038
OG0000731	Prbh.g_01179	Pram.g_01036
OG0000732	Prbh.g_01178	Pram.g_01035
OG0000733	Prbh.g_01177	Pram.g_01034
OG0000734	Prbh.g_01176	Pram.g_01033
OG0000735	Prbh.g_01174	Pram.g_01031
OG0000736	Prbh.g_01173	Pram.g_01030
OG0000737	Prbh.g_01172	Pram.g_01029
OG0000738	Prbh.g_01059	Pram.g_00916
OG0000739	Prbh.g_01060	Pram.g_00917
OG0000740	Prbh.g_01061	Pram.g_00918
OG0000741	Prbh.g_01062	Pram.g_00919
OG0000742	Prbh.g_01064	Pram.g_00921
OG0000743	Prbh.g_01065	Pram.g_00922
OG0000744	Prbh.g_01066	Pram.g_00923
OG0000745	Prbh.g_01067	Pram.g_00924
OG0000746	Prbh.g_01068	Pram.g_00925
OG0000747	Prbh.g_01069	Pram.g_00926
OG0000748	Prbh.g_01070	Pram.g_00927
OG0000749	Prbh.g_01071	Pram.g_00928
OG0000750	Prbh.g_01073	Pram.g_00930
OG0000751	Prbh.g_01074	Pram.g_00931
OG0000752	Prbh.g_01131	Pram.g_00988
OG0000753	Prbh.g_01079	Pram.g_00936
OG0000754	Prbh.g_01080	Pram.g_00937
OG0000755	Prbh.g_01081	Pram.g_00938
OG0000756	Prbh.g_01083	Pram.g_00940
OG0000757	Prbh.g_01084	Pram.g_00941
OG0000758	Prbh.g_01085	Pram.g_00942
OG0000759	Prbh.g_01087	Pram.g_00944
OG0000760	Prbh.g_01088	Pram.g_00945
OG0000761	Prbh.g_01089	Pram.g_00946
OG0000762	Prbh.g_01091	Pram.g_00948
OG0000763	Prbh.g_01092	Pram.g_00949
OG0000764	Prbh.g_01093	Pram.g_00950
OG0000765	Prbh.g_01094	Pram.g_00951
OG0000766	Prbh.g_01095	Pram.g_00952
OG0000767	Prbh.g_01097	Pram.g_00954
OG0000768	Prbh.g_01098	Pram.g_00955
OG0000769	Prbh.g_01099	Pram.g_00956
OG0000770	Prbh.g_01100	Pram.g_00957
OG0000771	Prbh.g_01101	Pram.g_00958
OG0000772	Prbh.g_01342	Pram.g_01199
OG0000773	Prbh.g_01102	Pram.g_00959
OG0000774	Prbh.g_01103	Pram.g_00960
OG0000775	Prbh.g_01104	Pram.g_00961
OG0000776	Prbh.g_01106	Pram.g_00963
OG0000777	Prbh.g_01107	Pram.g_00964
OG0000778	Prbh.g_01108	Pram.g_00965
OG0000779	Prbh.g_01109	Pram.g_00966
OG0000780	Prbh.g_01111	Pram.g_00968
OG0000781	Prbh.g_01113	Pram.g_00970
OG0000782	Prbh.g_01114	Pram.g_00971
OG0000783	Prbh.g_01116	Pram.g_00973
OG0000784	Prbh.g_01118	Pram.g_00975
OG0000785	Prbh.g_01119	Pram.g_00976
OG0000786	Prbh.g_01120	Pram.g_00977
OG0000787	Prbh.g_01121	Pram.g_00978
OG0000788	Prbh.g_01126	Pram.g_00983
OG0000789	Prbh.g_01129	Pram.g_00986
OG0000790	Prbh.g_01130	Pram.g_00987
OG0000791	Prbh.g_01133	Pram.g_00990
OG0000792	Prbh.g_01134	Pram.g_00991
OG0000793	Prbh.g_01135	Pram.g_00992
OG0000794	Prbh.g_01138	Pram.g_00995
OG0000795	Prbh.g_01042	Pram.g_00899
OG0000796	Prbh.g_01041	Pram.g_00898
OG0000797	Prbh.g_01039	Pram.g_00896
OG0000798	Prbh.g_01038	Pram.g_00895
OG0000799	Prbh.g_01037	Pram.g_00894
OG0000800	Prbh.g_01036	Pram.g_00893
OG0000801	Prbh.g_01033	Pram.g_00890
OG0000802	Prbh.g_01032	Pram.g_00889
OG0000803	Prbh.g_01030	Pram.g_00887
OG0000804	Prbh.g_01029	Pram.g_00886
OG0000805	Prbh.g_01028	Pram.g_00885
OG0000806	Prbh.g_01026	Pram.g_00883
OG0000807	Prbh.g_00411	Pram.g_00356
OG0000808	Prbh.g_00827	Pram.g_00683
OG0000809	Prbh.g_01331	Pram.g_01188
OG0000810	Prbh.g_01442	Pram.g_00579
OG0000811	Prbh.g_01351	Pram.g_01208
OG0000812	Prbh.g_01325	Pram.g_01182
OG0000813	Prbh.g_00432	Pram.g_00335
OG0000814	Prbh.g_01344	Pram.g_01201
OG0000815	Prbh.g_00008	Pram.g_01469
OG0000816	Prbh.g_01867	Pram.g_01547
OG0000817	Prbh.g_01866	Pram.g_01548
OG0000818	Prbh.g_00834	Pram.g_00690
OG0000819	Prbh.g_01305	Pram.g_01162
OG0000820	Prbh.g_01299	Pram.g_01156
OG0000821	Prbh.g_01297	Pram.g_01154
OG0000822	Prbh.g_01296	Pram.g_01153
OG0000823	Prbh.g_01295	Pram.g_01152
OG0000824	Prbh.g_01294	Pram.g_01151
OG0000825	Prbh.g_01293	Pram.g_01150
OG0000826	Prbh.g_01292	Pram.g_01149
OG0000827	Prbh.g_01291	Pram.g_01148
OG0000828	Prbh.g_01290	Pram.g_01147
OG0000829	Prbh.g_01289	Pram.g_01146
OG0000830	Prbh.g_01287	Pram.g_01144
OG0000831	Prbh.g_01284	Pram.g_01141
OG0000832	Prbh.g_01282	Pram.g_01139
OG0000833	Prbh.g_01280	Pram.g_01137
OG0000834	Prbh.g_01279	Pram.g_01136
OG0000835	Prbh.g_01278	Pram.g_01135
OG0000836	Prbh.g_01277	Pram.g_01134
OG0000837	Prbh.g_01274	Pram.g_01131
OG0000838	Prbh.g_01273	Pram.g_01130
OG0000839	Prbh.g_01272	Pram.g_01129
OG0000840	Prbh.g_01271	Pram.g_01128
OG0000841	Prbh.g_01270	Pram.g_01127
OG0000842	Prbh.g_01268	Pram.g_01125
OG0000843	Prbh.g_01267	Pram.g_01124
OG0000844	Prbh.g_01266	Pram.g_01123
OG0000845	Prbh.g_01265	Pram.g_01122
OG0000846	Prbh.g_01262	Pram.g_01119
OG0000847	Prbh.g_01261	Pram.g_01118
OG0000848	Prbh.g_01260	Pram.g_01117
OG0000849	Prbh.g_01257	Pram.g_01114
OG0000850	Prbh.g_01256	Pram.g_01113
OG0000851	Prbh.g_01254	Pram.g_01111
OG0000852	Prbh.g_01252	Pram.g_01109
OG0000853	Prbh.g_01250	Pram.g_01107
OG0000854	Prbh.g_01248	Pram.g_01105
OG0000855	Prbh.g_01247	Pram.g_01104
OG0000856	Prbh.g_01246	Pram.g_01103
OG0000857	Prbh.g_01245	Pram.g_01102
OG0000858	Prbh.g_01244	Pram.g_01101
OG0000859	Prbh.g_01243	Pram.g_01100
OG0000860	Prbh.g_01242	Pram.g_01099
OG0000861	Prbh.g_01241	Pram.g_01098
OG0000862	Prbh.g_01240	Pram.g_01097
OG0000863	Prbh.g_01239	Pram.g_01096
OG0000864	Prbh.g_01238	Pram.g_01095
OG0000865	Prbh.g_01237	Pram.g_01094
OG0000866	Prbh.g_01236	Pram.g_01093
OG0000867	Prbh.g_01235	Pram.g_01092
OG0000868	Prbh.g_01234	Pram.g_01091
OG0000869	Prbh.g_01232	Pram.g_01089
OG0000870	Prbh.g_01231	Pram.g_01088
OG0000871	Prbh.g_01230	Pram.g_01087
OG0000872	Prbh.g_01229	Pram.g_01086
OG0000873	Prbh.g_01227	Pram.g_01084
OG0000874	Prbh.g_01226	Pram.g_01083
OG0000875	Prbh.g_01225	Pram.g_01082
OG0000876	Prbh.g_01224	Pram.g_01081
OG0000877	Prbh.g_01451	Pram.g_00570
OG0000878	Prbh.g_01845	Pram.g_01569
OG0000879	Prbh.g_01362	Pram.g_01219
OG0000880	Prbh.g_01363	Pram.g_01220
OG0000881	Prbh.g_01364	Pram.g_01221
OG0000882	Prbh.g_01365	Pram.g_01222
OG0000883	Prbh.g_01366	Pram.g_01223
OG0000884	Prbh.g_01368	Pram.g_01225
OG0000885	Prbh.g_01369	Pram.g_01226
OG0000886	Prbh.g_01370	Pram.g_01227
OG0000887	Prbh.g_01371	Pram.g_01228
OG0000888	Prbh.g_01372	Pram.g_01229
OG0000889	Prbh.g_01375	Pram.g_01232
OG0000890	Prbh.g_01376	Pram.g_01233
OG0000891	Prbh.g_01377	Pram.g_01234
OG0000892	Prbh.g_01379	Pram.g_01236
OG0000893	Prbh.g_01380	Pram.g_01237
OG0000894	Prbh.g_01381	Pram.g_01238
OG0000895	Prbh.g_01382	Pram.g_01239
OG0000896	Prbh.g_01383	Pram.g_01240
OG0000897	Prbh.g_01384	Pram.g_01241
OG0000898	Prbh.g_01387	Pram.g_01244
OG0000899	Prbh.g_01388	Pram.g_01245
OG0000900	Prbh.g_01935	Pram.g_01478
OG0000901	Prbh.g_00002	Pram.g_01475
OG0000902	Prbh.g_00206	Pram.g_01271
OG0000903	Prbh.g_01341	Pram.g_01198
OG0000904	Prbh.g_00196	Pram.g_01281
OG0000905	Prbh.g_01326	Pram.g_01183
OG0000906	Prbh.g_01308	Pram.g_01165
OG0000907	Prbh.g_01017	Pram.g_00874
OG0000908	Prbh.g_01872	Pram.g_01542
OG0000909	Prbh.g_00011	Pram.g_01466
OG0000910	Prbh.g_00012	Pram.g_01465
OG0000911	Prbh.g_00013	Pram.g_01464
OG0000912	Prbh.g_00014	Pram.g_01463
OG0000913	Prbh.g_00015	Pram.g_01462
OG0000914	Prbh.g_00016	Pram.g_01461
OG0000915	Prbh.g_00017	Pram.g_01460
OG0000916	Prbh.g_00019	Pram.g_01458
OG0000917	Prbh.g_00020	Pram.g_01457
OG0000918	Prbh.g_00021	Pram.g_01456
OG0000919	Prbh.g_00022	Pram.g_01455
OG0000920	Prbh.g_00023	Pram.g_01454
OG0000921	Prbh.g_00024	Pram.g_01453
OG0000922	Prbh.g_00025	Pram.g_01452
OG0000923	Prbh.g_00026	Pram.g_01451
OG0000924	Prbh.g_00027	Pram.g_01450
OG0000925	Prbh.g_00028	Pram.g_01449
OG0000926	Prbh.g_01599	Pram.g_01815
OG0000927	Prbh.g_00079	Pram.g_01398
OG0000928	Prbh.g_00080	Pram.g_01397
OG0000929	Prbh.g_00081	Pram.g_01396
OG0000930	Prbh.g_00082	Pram.g_01395
OG0000931	Prbh.g_00083	Pram.g_01394
OG0000932	Prbh.g_00085	Pram.g_01392
OG0000933	Prbh.g_00086	Pram.g_01391
OG0000934	Prbh.g_00087	Pram.g_01390
OG0000935	Prbh.g_00088	Pram.g_01389
OG0000936	Prbh.g_00089	Pram.g_01388
OG0000937	Prbh.g_00090	Pram.g_01387
OG0000938	Prbh.g_00091	Pram.g_01386
OG0000939	Prbh.g_00092	Pram.g_01385
OG0000940	Prbh.g_00093	Pram.g_01384
OG0000941	Prbh.g_00094	Pram.g_01383
OG0000942	Prbh.g_00095	Pram.g_01382
OG0000943	Prbh.g_00101	Pram.g_01376
OG0000944	Prbh.g_00102	Pram.g_01375
OG0000945	Prbh.g_00103	Pram.g_01374
OG0000946	Prbh.g_00104	Pram.g_01373
OG0000947	Prbh.g_00105	Pram.g_01372
OG0000948	Prbh.g_00106	Pram.g_01371
OG0000949	Prbh.g_00107	Pram.g_01370
OG0000950	Prbh.g_00108	Pram.g_01369
OG0000951	Prbh.g_00109	Pram.g_01368
OG0000952	Prbh.g_00110	Pram.g_01367
OG0000953	Prbh.g_00111	Pram.g_01366
OG0000954	Prbh.g_00112	Pram.g_01365
OG0000955	Prbh.g_00113	Pram.g_01364
OG0000956	Prbh.g_00114	Pram.g_01363
OG0000957	Prbh.g_00115	Pram.g_01362
OG0000958	Prbh.g_00116	Pram.g_01361
OG0000959	Prbh.g_00117	Pram.g_01360
OG0000960	Prbh.g_00118	Pram.g_01359
OG0000961	Prbh.g_00122	Pram.g_01355
OG0000962	Prbh.g_00123	Pram.g_01354
OG0000963	Prbh.g_00124	Pram.g_01353
OG0000964	Prbh.g_00126	Pram.g_01351
OG0000965	Prbh.g_00127	Pram.g_01350
OG0000966	Prbh.g_00128	Pram.g_01349
OG0000967	Prbh.g_00129	Pram.g_01348
OG0000968	Prbh.g_00130	Pram.g_01347
OG0000969	Prbh.g_00131	Pram.g_01346
OG0000970	Prbh.g_00132	Pram.g_01345
OG0000971	Prbh.g_00133	Pram.g_01344
OG0000972	Prbh.g_00134	Pram.g_01343
OG0000973	Prbh.g_00135	Pram.g_01342
OG0000974	Prbh.g_00137	Pram.g_01340
OG0000975	Prbh.g_00144	Pram.g_01333
OG0000976	Prbh.g_00146	Pram.g_01331
OG0000977	Prbh.g_00147	Pram.g_01330
OG0000978	Prbh.g_00149	Pram.g_01328
OG0000979	Prbh.g_00151	Pram.g_01326
OG0000980	Prbh.g_00152	Pram.g_01325
OG0000981	Prbh.g_00153	Pram.g_01324
OG0000982	Prbh.g_00154	Pram.g_01323
OG0000983	Prbh.g_00156	Pram.g_01321
OG0000984	Prbh.g_00157	Pram.g_01320
OG0000985	Prbh.g_00158	Pram.g_01319
OG0000986	Prbh.g_00159	Pram.g_01318
OG0000987	Prbh.g_00160	Pram.g_01317
OG0000988	Prbh.g_00162	Pram.g_01315
OG0000989	Prbh.g_00163	Pram.g_01314
OG0000990	Prbh.g_00164	Pram.g_01313
OG0000991	Prbh.g_00165	Pram.g_01312
OG0000992	Prbh.g_00166	Pram.g_01311
OG0000993	Prbh.g_00167	Pram.g_01310
OG0000994	Prbh.g_00168	Pram.g_01309
OG0000995	Prbh.g_00169	Pram.g_01308
OG0000996	Prbh.g_00170	Pram.g_01307
OG0000997	Prbh.g_00171	Pram.g_01306
OG0000998	Prbh.g_00172	Pram.g_01305
OG0000999	Prbh.g_00173	Pram.g_01304
OG0001000	Prbh.g_00174	Pram.g_01303
OG0001001	Prbh.g_00176	Pram.g_01301
OG0001002	Prbh.g_00177	Pram.g_01300
OG0001003	Prbh.g_00178	Pram.g_01299
OG0001004	Prbh.g_00179	Pram.g_01298
OG0001005	Prbh.g_00181	Pram.g_01296
OG0001006	Prbh.g_00182	Pram.g_01295
OG0001007	Prbh.g_00183	Pram.g_01294
OG0001008	Prbh.g_00185	Pram.g_01292
OG0001009	Prbh.g_00186	Pram.g_01291
OG0001010	Prbh.g_01837	Pram.g_01577
OG0001011	Prbh.g_01454	Pram.g_00567
OG0001012	Prbh.g_00968	Pram.g_00824
OG0001013	Prbh.g_01789	Pram.g_01625
OG0001014	Prbh.g_01788	Pram.g_01626
OG0001015	Prbh.g_01781	Pram.g_01633
OG0001016	Prbh.g_01780	Pram.g_01634
OG0001017	Prbh.g_01779	Pram.g_01635
OG0001018	Prbh.g_01778	Pram.g_01636
OG0001019	Prbh.g_01776	Pram.g_01638
OG0001020	Prbh.g_01775	Pram.g_01639
OG0001021	Prbh.g_01774	Pram.g_01640
OG0001022	Prbh.g_01773	Pram.g_01641
OG0001023	Prbh.g_01772	Pram.g_01642
OG0001024	Prbh.g_01770	Pram.g_01644
OG0001025	Prbh.g_01769	Pram.g_01645
OG0001026	Prbh.g_01768	Pram.g_01646
OG0001027	Prbh.g_01767	Pram.g_01647
OG0001028	Prbh.g_01766	Pram.g_01648
OG0001029	Prbh.g_01765	Pram.g_01649
OG0001030	Prbh.g_01764	Pram.g_01650
OG0001031	Prbh.g_01763	Pram.g_01651
OG0001032	Prbh.g_01762	Pram.g_01652
OG0001033	Prbh.g_01761	Pram.g_01653
OG0001034	Prbh.g_01760	Pram.g_01654
OG0001035	Prbh.g_01758	Pram.g_01656
OG0001036	Prbh.g_01757	Pram.g_01657
OG0001037	Prbh.g_01756	Pram.g_01658
OG0001038	Prbh.g_01755	Pram.g_01659
OG0001039	Prbh.g_01754	Pram.g_01660
OG0001040	Prbh.g_01752	Pram.g_01662
OG0001041	Prbh.g_01751	Pram.g_01663
OG0001042	Prbh.g_01750	Pram.g_01664
OG0001043	Prbh.g_01749	Pram.g_01665
OG0001044	Prbh.g_01748	Pram.g_01666
OG0001045	Prbh.g_01747	Pram.g_01667
OG0001046	Prbh.g_01746	Pram.g_01668
OG0001047	Prbh.g_01743	Pram.g_01671
OG0001048	Prbh.g_01741	Pram.g_01673
OG0001049	Prbh.g_01740	Pram.g_01674
OG0001050	Prbh.g_01739	Pram.g_01675
OG0001051	Prbh.g_01738	Pram.g_01676
OG0001052	Prbh.g_01737	Pram.g_01677
OG0001053	Prbh.g_01735	Pram.g_01679
OG0001054	Prbh.g_01733	Pram.g_01681
OG0001055	Prbh.g_01732	Pram.g_01682
OG0001056	Prbh.g_01731	Pram.g_01683
OG0001057	Prbh.g_01730	Pram.g_01684
OG0001058	Prbh.g_01729	Pram.g_01685
OG0001059	Prbh.g_01728	Pram.g_01686
OG0001060	Prbh.g_01727	Pram.g_01687
OG0001061	Prbh.g_01726	Pram.g_01688
OG0001062	Prbh.g_01725	Pram.g_01689
OG0001063	Prbh.g_01724	Pram.g_01690
OG0001064	Prbh.g_01723	Pram.g_01691
OG0001065	Prbh.g_01719	Pram.g_01695
OG0001066	Prbh.g_01717	Pram.g_01697
OG0001067	Prbh.g_01716	Pram.g_01698
OG0001068	Prbh.g_01713	Pram.g_01701
OG0001069	Prbh.g_01712	Pram.g_01702
OG0001070	Prbh.g_01711	Pram.g_01703
OG0001071	Prbh.g_01710	Pram.g_01704
OG0001072	Prbh.g_01709	Pram.g_01705
OG0001073	Prbh.g_01708	Pram.g_01706
OG0001074	Prbh.g_01707	Pram.g_01707
OG0001075	Prbh.g_01706	Pram.g_01708
OG0001076	Prbh.g_01705	Pram.g_01709
OG0001077	Prbh.g_01704	Pram.g_01710
OG0001078	Prbh.g_01703	Pram.g_01711
OG0001079	Prbh.g_01702	Pram.g_01712
OG0001080	Prbh.g_01701	Pram.g_01713
OG0001081	Prbh.g_01697	Pram.g_01717
OG0001082	Prbh.g_01696	Pram.g_01718
OG0001083	Prbh.g_01692	Pram.g_01722
OG0001084	Prbh.g_01694	Pram.g_01720
OG0001085	Prbh.g_01695	Pram.g_01719
OG0001086	Prbh.g_01698	Pram.g_01716
OG0001087	Prbh.g_01699	Pram.g_01715
OG0001088	Prbh.g_01700	Pram.g_01714
OG0001089	Prbh.g_01687	Pram.g_01727
OG0001090	Prbh.g_01685	Pram.g_01729
OG0001091	Prbh.g_01684	Pram.g_01730
OG0001092	Prbh.g_01683	Pram.g_01731
OG0001093	Prbh.g_01682	Pram.g_01732
OG0001094	Prbh.g_01681	Pram.g_01733
OG0001095	Prbh.g_01680	Pram.g_01734
OG0001096	Prbh.g_01679	Pram.g_01735
OG0001097	Prbh.g_01678	Pram.g_01736
OG0001098	Prbh.g_01677	Pram.g_01737
OG0001099	Prbh.g_01676	Pram.g_01738
