Orthogroup	Syao	Prap
OG0000596	Syao.g_00897	Prap.g_00389
OG0000597	Syao.g_00900	Prap.g_00386
OG0000598	Syao.g_00901	Prap.g_00385
OG0000599	Syao.g_00908	Prap.g_00382
OG0000600	Syao.g_00909	Prap.g_00381
OG0000601	Syao.g_00910	Prap.g_00380
OG0000602	Syao.g_00914	Prap.g_00378
OG0000603	Syao.g_00915	Prap.g_00377
OG0000604	Syao.g_00918	Prap.g_00376
OG0000606	Syao.g_00924	Prap.g_00372
OG0000607	Syao.g_00927	Prap.g_00369
OG0000608	Syao.g_00928	Prap.g_00368
OG0000609	Syao.g_00930	Prap.g_00367
OG0000610	Syao.g_00940	Prap.g_00361
OG0000611	Syao.g_00943	Prap.g_00358
OG0000612	Syao.g_00944	Prap.g_00357
OG0000613	Syao.g_01979	Prap.g_00828
OG0000614	Syao.g_00375	Prap.g_00807
OG0000615	Syao.g_00978	Prap.g_00796
OG0000616	Syao.g_02342	Prap.g_01489
OG0000617	Syao.g_00486	Prap.g_00341
OG0000618	Syao.g_00485	Prap.g_00340
OG0000619	Syao.g_00484	Prap.g_00339
OG0000620	Syao.g_00479	Prap.g_00336
OG0000621	Syao.g_00478	Prap.g_00335
OG0000622	Syao.g_00476	Prap.g_00334
OG0000623	Syao.g_00475	Prap.g_00333
OG0000624	Syao.g_00473	Prap.g_00331
OG0000625	Syao.g_00472	Prap.g_00330
OG0000626	Syao.g_00471	Prap.g_00329
OG0000627	Syao.g_00567	Prap.g_00328
OG0000628	Syao.g_00566	Prap.g_00327
OG0000629	Syao.g_00590	Prap.g_00326
OG0000630	Syao.g_00585	Prap.g_00323
OG0000631	Syao.g_00644	Prap.g_00683
OG0000632	Syao.g_00643	Prap.g_00682
OG0000633	Syao.g_00642	Prap.g_00681
OG0000634	Syao.g_00752	Prap.g_00787
OG0000635	Syao.g_00753	Prap.g_00786
OG0000636	Syao.g_00755	Prap.g_00784
OG0000637	Syao.g_00757	Prap.g_00782
OG0000638	Syao.g_00758	Prap.g_00781
OG0000639	Syao.g_00759	Prap.g_00780
OG0000640	Syao.g_00760	Prap.g_00779
OG0000641	Syao.g_00764	Prap.g_00775
OG0000642	Syao.g_00765	Prap.g_00774
OG0000643	Syao.g_00767	Prap.g_00773
OG0000644	Syao.g_00768	Prap.g_00772
OG0000645	Syao.g_00770	Prap.g_00771
OG0000646	Syao.g_00773	Prap.g_00769
OG0000647	Syao.g_00775	Prap.g_00767
OG0000648	Syao.g_00777	Prap.g_00765
OG0000649	Syao.g_00778	Prap.g_00764
OG0000650	Syao.g_00779	Prap.g_00763
OG0000651	Syao.g_00780	Prap.g_00762
OG0000652	Syao.g_00781	Prap.g_00761
OG0000653	Syao.g_00783	Prap.g_00759
OG0000654	Syao.g_00784	Prap.g_00758
OG0000655	Syao.g_00785	Prap.g_00757
OG0000656	Syao.g_00789	Prap.g_00754
OG0000657	Syao.g_00435	Prap.g_00746
OG0000658	Syao.g_00560	Prap.g_00744
OG0000659	Syao.g_00559	Prap.g_00743
OG0000660	Syao.g_00555	Prap.g_00739
OG0000661	Syao.g_00553	Prap.g_00737
OG0000662	Syao.g_00535	Prap.g_00735
OG0000663	Syao.g_00532	Prap.g_00733
OG0000664	Syao.g_00530	Prap.g_00732
OG0000665	Syao.g_01436	Prap.g_00726
OG0000666	Syao.g_02120	Prap.g_00725
OG0000667	Syao.g_01375	Prap.g_00721
OG0000668	Syao.g_02678	Prap.g_00660
OG0000669	Syao.g_00955	Prap.g_00869
OG0000670	Syao.g_00958	Prap.g_00866
OG0000671	Syao.g_00960	Prap.g_00863
OG0000672	Syao.g_00963	Prap.g_00860
OG0000673	Syao.g_00966	Prap.g_00857
OG0000674	Syao.g_00968	Prap.g_00855
OG0000675	Syao.g_00969	Prap.g_00854
OG0000676	Syao.g_00971	Prap.g_00852
OG0000677	Syao.g_00972	Prap.g_00851
OG0000678	Syao.g_00974	Prap.g_00849
OG0000679	Syao.g_00981	Prap.g_00845
OG0000680	Syao.g_00982	Prap.g_00844
OG0000681	Syao.g_00985	Prap.g_00841
OG0000682	Syao.g_00986	Prap.g_00840
OG0000683	Syao.g_00987	Prap.g_00839
OG0000684	Syao.g_00990	Prap.g_00837
OG0000685	Syao.g_00733	Prap.g_00835
OG0000686	Syao.g_00734	Prap.g_00834
OG0000687	Syao.g_00735	Prap.g_00833
OG0000688	Syao.g_00741	Prap.g_00353
OG0000689	Syao.g_00743	Prap.g_00352
OG0000690	Syao.g_00744	Prap.g_00351
OG0000691	Syao.g_00745	Prap.g_00350
OG0000692	Syao.g_00747	Prap.g_00348
OG0000693	Syao.g_00748	Prap.g_00347
OG0000694	Syao.g_00749	Prap.g_00346
OG0000695	Syao.g_00639	Prap.g_00679
OG0000696	Syao.g_00638	Prap.g_00678
OG0000697	Syao.g_00636	Prap.g_00677
OG0000698	Syao.g_00633	Prap.g_00239
OG0000699	Syao.g_00631	Prap.g_00240
OG0000700	Syao.g_00630	Prap.g_00241
OG0000701	Syao.g_00629	Prap.g_00242
OG0000702	Syao.g_00705	Prap.g_00244
OG0000703	Syao.g_00693	Prap.g_00245
OG0000704	Syao.g_00689	Prap.g_00247
OG0000705	Syao.g_00682	Prap.g_00250
OG0000706	Syao.g_00681	Prap.g_00251
OG0000707	Syao.g_00680	Prap.g_00252
OG0000708	Syao.g_00677	Prap.g_00254
OG0000709	Syao.g_00670	Prap.g_00258
OG0000710	Syao.g_00666	Prap.g_00261
OG0000711	Syao.g_00815	Prap.g_00279
OG0000712	Syao.g_00813	Prap.g_00280
OG0000713	Syao.g_00812	Prap.g_00281
OG0000714	Syao.g_00810	Prap.g_00282
OG0000715	Syao.g_00808	Prap.g_00284
OG0000716	Syao.g_00804	Prap.g_00286
OG0000717	Syao.g_00803	Prap.g_00287
OG0000718	Syao.g_00794	Prap.g_00291
OG0000719	Syao.g_00444	Prap.g_00293
OG0000720	Syao.g_00457	Prap.g_00305
OG0000721	Syao.g_00459	Prap.g_00309
OG0000722	Syao.g_00460	Prap.g_00310
OG0000723	Syao.g_00469	Prap.g_00314
OG0000724	Syao.g_00513	Prap.g_00703
OG0000725	Syao.g_00385	Prap.g_00709
OG0000726	Syao.g_00384	Prap.g_00710
OG0000727	Syao.g_00383	Prap.g_00711
OG0000728	Syao.g_00381	Prap.g_00713
OG0000729	Syao.g_02190	Prap.g_00539
OG0000730	Syao.g_01880	Prap.g_00498
OG0000731	Syao.g_01868	Prap.g_01366
OG0000732	Syao.g_02218	Prap.g_01538
OG0000733	Syao.g_01427	Prap.g_01882
OG0000734	Syao.g_02592	Prap.g_00472
OG0000735	Syao.g_00140	Prap.g_00470
OG0000736	Syao.g_00139	Prap.g_00469
OG0000737	Syao.g_00138	Prap.g_00468
OG0000738	Syao.g_00132	Prap.g_00464
OG0000739	Syao.g_00131	Prap.g_00463
OG0000740	Syao.g_00130	Prap.g_00462
OG0000741	Syao.g_00127	Prap.g_00460
OG0000742	Syao.g_00124	Prap.g_00457
OG0000743	Syao.g_00217	Prap.g_00455
OG0000744	Syao.g_00216	Prap.g_00454
OG0000745	Syao.g_00213	Prap.g_00453
OG0000746	Syao.g_00210	Prap.g_00451
OG0000747	Syao.g_00208	Prap.g_00450
OG0000748	Syao.g_00193	Prap.g_00446
OG0000749	Syao.g_00192	Prap.g_00445
OG0000750	Syao.g_00191	Prap.g_00444
OG0000751	Syao.g_00185	Prap.g_00441
OG0000752	Syao.g_00183	Prap.g_00439
OG0000753	Syao.g_00180	Prap.g_00437
OG0000754	Syao.g_00175	Prap.g_00434
OG0000755	Syao.g_00021	Prap.g_00428
OG0000756	Syao.g_00229	Prap.g_00427
OG0000757	Syao.g_00252	Prap.g_00420
OG0000758	Syao.g_00251	Prap.g_00419
OG0000759	Syao.g_00250	Prap.g_00418
OG0000760	Syao.g_00249	Prap.g_00417
OG0000761	Syao.g_00248	Prap.g_00416
OG0000762	Syao.g_00246	Prap.g_00415
OG0000763	Syao.g_00242	Prap.g_00413
OG0000764	Syao.g_00241	Prap.g_00412
OG0000765	Syao.g_00267	Prap.g_00404
OG0000766	Syao.g_00266	Prap.g_00403
OG0000767	Syao.g_00264	Prap.g_00401
OG0000768	Syao.g_00263	Prap.g_00400
OG0000769	Syao.g_00261	Prap.g_00398
OG0000770	Syao.g_00257	Prap.g_01136
OG0000771	Syao.g_00506	Prap.g_00217
OG0000772	Syao.g_01523	Prap.g_01853
OG0000773	Syao.g_01447	Prap.g_00552
OG0000774	Syao.g_01442	Prap.g_00554
OG0000775	Syao.g_01440	Prap.g_00556
OG0000776	Syao.g_01439	Prap.g_00557
OG0000777	Syao.g_01438	Prap.g_00558
OG0000778	Syao.g_01437	Prap.g_00559
OG0000779	Syao.g_01469	Prap.g_00563
OG0000780	Syao.g_01456	Prap.g_00564
OG0000781	Syao.g_01452	Prap.g_00568
OG0000782	Syao.g_01451	Prap.g_00569
OG0000783	Syao.g_01450	Prap.g_00570
OG0000784	Syao.g_01449	Prap.g_00571
OG0000785	Syao.g_01481	Prap.g_00573
OG0000786	Syao.g_01473	Prap.g_00576
OG0000787	Syao.g_01472	Prap.g_00577
OG0000788	Syao.g_00870	Prap.g_01268
OG0000789	Syao.g_00623	Prap.g_00220
OG0000790	Syao.g_00041, Syao.g_00315	Prap.g_00064
OG0000791	Syao.g_00043	Prap.g_00066
OG0000792	Syao.g_00044	Prap.g_00067
OG0000793	Syao.g_02700	Prap.g_00070
OG0000794	Syao.g_02703	Prap.g_00071
OG0000795	Syao.g_02704	Prap.g_00072
OG0000796	Syao.g_02708	Prap.g_00076
OG0000797	Syao.g_02709	Prap.g_00077
OG0000799	Syao.g_01525	Prap.g_00104
OG0000800	Syao.g_01526	Prap.g_00105
OG0000801	Syao.g_01527	Prap.g_00106
OG0000802	Syao.g_01531	Prap.g_00108
OG0000803	Syao.g_01534	Prap.g_00110
OG0000804	Syao.g_01537	Prap.g_00111
OG0000805	Syao.g_01502	Prap.g_00113
OG0000806	Syao.g_01504	Prap.g_00115
OG0000807	Syao.g_01506	Prap.g_00116
OG0000808	Syao.g_01507	Prap.g_00117
OG0000809	Syao.g_01511	Prap.g_00119
OG0000810	Syao.g_01482	Prap.g_00120
OG0000811	Syao.g_01490	Prap.g_00124
OG0000812	Syao.g_01492	Prap.g_00126
OG0000813	Syao.g_01493	Prap.g_00127
OG0000814	Syao.g_01495	Prap.g_00129
OG0000815	Syao.g_01499	Prap.g_00130
OG0000816	Syao.g_01471	Prap.g_00132
OG0000817	Syao.g_01519	Prap.g_00133
OG0000818	Syao.g_00062	Prap.g_00138
OG0000819	Syao.g_00063	Prap.g_00139
OG0000820	Syao.g_00064	Prap.g_00140
OG0000821	Syao.g_00070	Prap.g_00144
OG0000822	Syao.g_00072	Prap.g_00145
OG0000823	Syao.g_00073	Prap.g_00146
OG0000824	Syao.g_00079	Prap.g_00149
OG0000825	Syao.g_00080	Prap.g_00150
OG0000826	Syao.g_00081	Prap.g_00151
OG0000827	Syao.g_00082	Prap.g_00152
OG0000828	Syao.g_00085	Prap.g_00155
OG0000829	Syao.g_00086	Prap.g_00156
OG0000830	Syao.g_00087	Prap.g_00157
OG0000831	Syao.g_00089	Prap.g_00159
OG0000832	Syao.g_01696	Prap.g_00169
OG0000833	Syao.g_01612	Prap.g_00178
OG0000834	Syao.g_01610	Prap.g_00179
OG0000835	Syao.g_01609	Prap.g_00180
OG0000836	Syao.g_01606	Prap.g_00181
OG0000837	Syao.g_01605	Prap.g_00182
OG0000838	Syao.g_01601	Prap.g_00184
OG0000839	Syao.g_01600	Prap.g_00185
OG0000840	Syao.g_01599	Prap.g_00186
OG0000841	Syao.g_01598	Prap.g_00187
OG0000842	Syao.g_01597	Prap.g_00188
OG0000843	Syao.g_01596	Prap.g_00189
OG0000844	Syao.g_01594	Prap.g_00190
OG0000845	Syao.g_01593	Prap.g_00191
OG0000846	Syao.g_01592	Prap.g_00192
OG0000847	Syao.g_01591	Prap.g_00193
OG0000848	Syao.g_01589	Prap.g_00194
OG0000849	Syao.g_01588	Prap.g_00195
OG0000850	Syao.g_01585	Prap.g_00197
OG0000851	Syao.g_01582	Prap.g_00198
OG0000852	Syao.g_01581	Prap.g_00199
OG0000853	Syao.g_01577	Prap.g_00205
OG0000854	Syao.g_01575	Prap.g_00207
OG0000855	Syao.g_01574	Prap.g_00208
OG0000856	Syao.g_01327	Prap.g_01139
OG0000857	Syao.g_00774	Prap.g_00768
OG0000858	Syao.g_01567	Prap.g_01786
OG0000859	Syao.g_01566	Prap.g_01785
OG0000860	Syao.g_01552	Prap.g_01777
OG0000861	Syao.g_01551	Prap.g_01776
OG0000862	Syao.g_01542	Prap.g_01775
OG0000863	Syao.g_01540	Prap.g_01773
OG0000864	Syao.g_01017	Prap.g_01772
OG0000866	Syao.g_01686	Prap.g_01770
OG0000867	Syao.g_01685	Prap.g_01769
OG0000868	Syao.g_01682	Prap.g_01767
OG0000869	Syao.g_01677	Prap.g_01764
OG0000870	Syao.g_01672	Prap.g_01759
OG0000871	Syao.g_01671	Prap.g_01758
OG0000872	Syao.g_01665	Prap.g_01757
OG0000873	Syao.g_01662	Prap.g_01753
OG0000874	Syao.g_01660	Prap.g_01750
OG0000875	Syao.g_01658	Prap.g_01749
OG0000876	Syao.g_00536	Prap.g_01748
OG0000877	Syao.g_01654	Prap.g_01746
OG0000878	Syao.g_01653	Prap.g_01745
OG0000879	Syao.g_01652	Prap.g_01744
OG0000880	Syao.g_01651	Prap.g_01743
OG0000881	Syao.g_01647	Prap.g_01739
OG0000882	Syao.g_01642	Prap.g_01734
OG0000883	Syao.g_01638	Prap.g_01732
OG0000884	Syao.g_01636	Prap.g_01730
OG0000885	Syao.g_01635	Prap.g_01729
OG0000886	Syao.g_01634	Prap.g_01728
OG0000887	Syao.g_01633	Prap.g_01727
OG0000888	Syao.g_01631	Prap.g_01725
OG0000889	Syao.g_01629	Prap.g_01723
OG0000890	Syao.g_01626	Prap.g_01722
OG0000891	Syao.g_01625	Prap.g_01721
OG0000892	Syao.g_01695	Prap.g_01719
OG0000893	Syao.g_01934	Prap.g_01715
OG0000894	Syao.g_01937	Prap.g_01712
OG0000895	Syao.g_01916	Prap.g_01708
OG0000896	Syao.g_01917	Prap.g_01707
OG0000897	Syao.g_01919	Prap.g_01705
OG0000898	Syao.g_01920	Prap.g_01704
OG0000899	Syao.g_01921	Prap.g_01703
OG0000900	Syao.g_01922	Prap.g_01702
OG0000901	Syao.g_01927	Prap.g_01699
OG0000902	Syao.g_01929	Prap.g_01697
OG0000903	Syao.g_01798	Prap.g_01693
OG0000904	Syao.g_01804	Prap.g_01689
OG0000905	Syao.g_01862	Prap.g_01695
OG0000906	Syao.g_01931	Prap.g_01696
OG0000907	Syao.g_01796	Prap.g_01686
OG0000908	Syao.g_01793	Prap.g_01683
OG0000909	Syao.g_01792	Prap.g_01682
OG0000910	Syao.g_01791	Prap.g_01681
OG0000911	Syao.g_01789	Prap.g_01679
OG0000912	Syao.g_01788	Prap.g_01678
OG0000913	Syao.g_01787	Prap.g_01677
OG0000914	Syao.g_01786	Prap.g_01676
OG0000915	Syao.g_01784	Prap.g_01675
OG0000916	Syao.g_01783	Prap.g_01674
OG0000917	Syao.g_01782	Prap.g_01673
OG0000918	Syao.g_01781	Prap.g_01672
OG0000919	Syao.g_01780	Prap.g_01671
OG0000920	Syao.g_01779	Prap.g_01670
OG0000921	Syao.g_01778	Prap.g_01669
OG0000922	Syao.g_01777	Prap.g_01668
OG0000923	Syao.g_01772	Prap.g_01664
OG0000924	Syao.g_01771	Prap.g_01663
OG0000925	Syao.g_01770	Prap.g_01662
OG0000926	Syao.g_01769	Prap.g_01661
OG0000927	Syao.g_01767	Prap.g_01659
OG0000928	Syao.g_01766	Prap.g_01658
OG0000929	Syao.g_01765	Prap.g_01657
OG0000930	Syao.g_01764	Prap.g_01656
OG0000931	Syao.g_01763	Prap.g_01655
OG0000932	Syao.g_01762	Prap.g_01654
OG0000933	Syao.g_01811	Prap.g_01650
OG0000934	Syao.g_01809	Prap.g_01647
OG0000935	Syao.g_01808	Prap.g_01646
OG0000936	Syao.g_01843	Prap.g_01645
OG0000937	Syao.g_01842	Prap.g_01644
OG0000938	Syao.g_01839	Prap.g_01641
OG0000939	Syao.g_01838	Prap.g_01640
OG0000940	Syao.g_01830	Prap.g_01633
OG0000941	Syao.g_01828	Prap.g_01631
OG0000942	Syao.g_01826	Prap.g_01629
OG0000943	Syao.g_01824	Prap.g_01628
OG0000944	Syao.g_01822	Prap.g_01626
OG0000945	Syao.g_01821	Prap.g_01625
OG0000946	Syao.g_01852	Prap.g_01620
OG0000947	Syao.g_01849	Prap.g_01618
OG0000948	Syao.g_01848	Prap.g_01617
OG0000949	Syao.g_01970	Prap.g_01614
OG0000950	Syao.g_01957	Prap.g_01607
OG0000951	Syao.g_02262	Prap.g_01603
OG0000952	Syao.g_02266	Prap.g_01599
OG0000953	Syao.g_02130	Prap.g_01595
OG0000954	Syao.g_02135	Prap.g_01591
OG0000955	Syao.g_02136	Prap.g_01590
OG0000956	Syao.g_02138	Prap.g_01588
OG0000957	Syao.g_01951	Prap.g_01582
OG0000958	Syao.g_01950	Prap.g_01581
OG0000959	Syao.g_01947	Prap.g_01577
OG0000960	Syao.g_01946	Prap.g_01576
OG0000961	Syao.g_02496	Prap.g_01573
OG0000962	Syao.g_02191	Prap.g_01571
OG0000963	Syao.g_02186	Prap.g_01567
OG0000964	Syao.g_02185	Prap.g_01566
OG0000965	Syao.g_02184	Prap.g_01565
OG0000966	Syao.g_02172	Prap.g_01559
OG0000967	Syao.g_02167	Prap.g_01555
OG0000968	Syao.g_02199	Prap.g_01553
OG0000969	Syao.g_02200	Prap.g_01552
OG0000970	Syao.g_02201	Prap.g_01551
OG0000971	Syao.g_02203	Prap.g_01550
OG0000972	Syao.g_02204	Prap.g_01549
OG0000973	Syao.g_02205	Prap.g_01548
OG0000974	Syao.g_02206	Prap.g_01547
OG0000975	Syao.g_02207	Prap.g_01546
OG0000976	Syao.g_02208	Prap.g_01545
OG0000977	Syao.g_02210	Prap.g_01544
OG0000978	Syao.g_02211	Prap.g_01543
OG0000979	Syao.g_02214	Prap.g_01541
OG0000980	Syao.g_02217	Prap.g_01539
OG0000981	Syao.g_02220	Prap.g_01536
OG0000982	Syao.g_02437	Prap.g_01534
OG0000983	Syao.g_02438	Prap.g_01533
OG0000984	Syao.g_02439	Prap.g_01532
OG0000985	Syao.g_02443	Prap.g_01529
OG0000986	Syao.g_02445	Prap.g_01527
OG0000987	Syao.g_02447	Prap.g_01526
OG0000988	Syao.g_02452	Prap.g_01523
OG0000989	Syao.g_02368	Prap.g_01519
OG0000990	Syao.g_02362	Prap.g_01515
OG0000991	Syao.g_02354	Prap.g_01514
OG0000992	Syao.g_02279	Prap.g_01511
OG0000993	Syao.g_02280	Prap.g_01510
OG0000994	Syao.g_02283	Prap.g_01509
OG0000995	Syao.g_02287	Prap.g_01505
OG0000996	Syao.g_02305	Prap.g_01504
OG0000997	Syao.g_02326	Prap.g_01501
OG0000998	Syao.g_02328	Prap.g_01499
OG0000999	Syao.g_02329	Prap.g_01498
OG0001000	Syao.g_02333	Prap.g_01495
OG0001001	Syao.g_02338	Prap.g_01492
OG0001002	Syao.g_02345	Prap.g_01874
OG0001003	Syao.g_02347	Prap.g_01873
OG0001004	Syao.g_02348	Prap.g_01872
OG0001005	Syao.g_02194	Prap.g_01871
OG0001006	Syao.g_02159	Prap.g_00056
OG0001007	Syao.g_02161	Prap.g_00054
OG0001008	Syao.g_01737	Prap.g_01329
OG0001009	Syao.g_02239	Prap.g_00928
OG0001010	Syao.g_02238	Prap.g_00927
OG0001011	Syao.g_02236	Prap.g_00925
OG0001012	Syao.g_00322	Prap.g_00911
OG0001013	Syao.g_02413	Prap.g_00904
OG0001014	Syao.g_02407	Prap.g_00901
OG0001015	Syao.g_02406	Prap.g_00899
OG0001016	Syao.g_02622	Prap.g_00877
OG0001017	Syao.g_02628	Prap.g_01100
OG0001018	Syao.g_02630	Prap.g_01098
OG0001019	Syao.g_02654	Prap.g_01089
OG0001020	Syao.g_02663	Prap.g_01088
OG0001021	Syao.g_02666	Prap.g_01087
OG0001022	Syao.g_02670	Prap.g_01084
OG0001023	Syao.g_02671	Prap.g_01083
OG0001024	Syao.g_01018	Prap.g_01079
OG0001025	Syao.g_02597	Prap.g_01072
OG0001026	Syao.g_02594	Prap.g_01063
OG0001027	Syao.g_02564	Prap.g_01062
OG0001028	Syao.g_02568	Prap.g_01060
OG0001029	Syao.g_02570	Prap.g_01059
OG0001030	Syao.g_02545	Prap.g_01043
OG0001031	Syao.g_02528	Prap.g_00983
OG0001032	Syao.g_02530	Prap.g_00982
OG0001033	Syao.g_01016	Prap.g_00961
OG0001034	Syao.g_01704	Prap.g_01476
OG0001035	Syao.g_02101	Prap.g_01456
OG0001036	Syao.g_02096	Prap.g_01452
OG0001037	Syao.g_02094	Prap.g_01451
OG0001038	Syao.g_02065	Prap.g_01432
OG0001039	Syao.g_02062	Prap.g_01429
OG0001040	Syao.g_02059	Prap.g_01427
OG0001041	Syao.g_02055	Prap.g_01422
OG0001042	Syao.g_02032	Prap.g_01405
OG0001043	Syao.g_02028	Prap.g_01404
OG0001044	Syao.g_01878	Prap.g_01373
OG0001045	Syao.g_01865	Prap.g_01364
OG0001046	Syao.g_00827	Prap.g_01827
OG0001047	Syao.g_01739	Prap.g_01327
OG0001048	Syao.g_01740	Prap.g_01326
OG0001049	Syao.g_01616	Prap.g_01324
OG0001050	Syao.g_01618	Prap.g_01323
OG0001051	Syao.g_01619	Prap.g_01322
OG0001052	Syao.g_02686	Prap.g_01296
OG0001053	Syao.g_00025	Prap.g_01284
OG0001054	Syao.g_00104	Prap.g_01269
OG0001055	Syao.g_00156	Prap.g_01250
OG0001056	Syao.g_01417	Prap.g_01233
OG0001057	Syao.g_00879	Prap.g_01228
OG0001058	Syao.g_00862	Prap.g_01220
OG0001059	Syao.g_00858	Prap.g_01216
OG0001060	Syao.g_00852	Prap.g_01210
OG0001062	Syao.g_01050	Prap.g_01193
OG0001063	Syao.g_01042	Prap.g_01191
OG0001064	Syao.g_01041	Prap.g_01190
OG0001065	Syao.g_01040	Prap.g_01189
OG0001066	Syao.g_01039	Prap.g_01188
OG0001067	Syao.g_01038	Prap.g_01187
OG0001068	Syao.g_01037	Prap.g_01186
OG0001069	Syao.g_01036	Prap.g_01185
OG0001070	Syao.g_01032	Prap.g_01181
OG0001071	Syao.g_01031	Prap.g_01180
OG0001072	Syao.g_01027	Prap.g_01178
OG0001073	Syao.g_00991	Prap.g_01164
OG0001074	Syao.g_00392	Prap.g_01152
OG0001075	Syao.g_00391	Prap.g_01151
OG0001076	Syao.g_01339	Prap.g_01144
OG0001077	Syao.g_01323	Prap.g_01138
OG0001078	Syao.g_00895	Prap.g_00391
OG0001079	Syao.g_00911	Prap.g_00379
OG0001081	Syao.g_00925	Prap.g_00371
OG0001082	Syao.g_00926	Prap.g_00370
OG0001083	Syao.g_00934	Prap.g_00365
OG0001084	Syao.g_00935	Prap.g_00364
OG0001085	Syao.g_00947	Prap.g_00831
OG0001086	Syao.g_00949	Prap.g_00830
OG0001087	Syao.g_01419	Prap.g_00812
OG0001088	Syao.g_00211	Prap.g_00811
OG0001089	Syao.g_00376	Prap.g_00800
OG0001090	Syao.g_00494	Prap.g_00790
OG0001091	Syao.g_00491	Prap.g_00344
OG0001092	Syao.g_00489	Prap.g_00343
OG0001093	Syao.g_00482	Prap.g_00338
OG0001094	Syao.g_00750	Prap.g_00345
OG0001095	Syao.g_00771	Prap.g_00770
OG0001096	Syao.g_00786	Prap.g_00756
OG0001097	Syao.g_00552	Prap.g_00736
OG0001098	Syao.g_00731	Prap.g_00717
OG0001099	Syao.g_02569	Prap.g_00655
OG0001100	Syao.g_00957	Prap.g_00867
OG0001101	Syao.g_00959	Prap.g_00864
OG0001102	Syao.g_00962	Prap.g_00861
OG0001103	Syao.g_00964	Prap.g_00859
OG0001105	Syao.g_00736	Prap.g_00832
OG0001106	Syao.g_00688	Prap.g_00248
OG0001107	Syao.g_00676	Prap.g_00255
OG0001108	Syao.g_00669	Prap.g_00259
OG0001109	Syao.g_00667	Prap.g_00260
OG0001110	Syao.g_00665	Prap.g_00262
OG0001111	Syao.g_00663	Prap.g_00263
OG0001112	Syao.g_00661	Prap.g_00264
OG0001113	Syao.g_00660	Prap.g_00265
OG0001114	Syao.g_00659	Prap.g_00266
OG0001115	Syao.g_00832	Prap.g_00268
OG0001116	Syao.g_00830	Prap.g_00269
OG0001117	Syao.g_00829	Prap.g_00270
OG0001118	Syao.g_00828	Prap.g_00271
OG0001119	Syao.g_00826	Prap.g_00272
OG0001120	Syao.g_00822	Prap.g_00274
OG0001122	Syao.g_00445	Prap.g_00294
OG0001123	Syao.g_00451	Prap.g_00300
OG0001124	Syao.g_00453	Prap.g_00302
OG0001125	Syao.g_00456	Prap.g_00304
OG0001126	Syao.g_00504	Prap.g_00697
OG0001127	Syao.g_00505	Prap.g_00698
OG0001128	Syao.g_00508	Prap.g_00700
OG0001129	Syao.g_00510	Prap.g_00701
OG0001130	Syao.g_00511	Prap.g_00702
OG0001131	Syao.g_01387	Prap.g_01345
OG0001132	Syao.g_01221	Prap.g_00020
OG0001133	Syao.g_01333	Prap.g_00058
OG0001134	Syao.g_01428	Prap.g_01883
OG0001135	Syao.g_01424	Prap.g_01880
OG0001136	Syao.g_00126	Prap.g_00459
OG0001137	Syao.g_00194	Prap.g_00447
OG0001138	Syao.g_00227	Prap.g_00426
OG0001139	Syao.g_00225	Prap.g_00424
OG0001140	Syao.g_00224	Prap.g_00423
OG0001141	Syao.g_00254	Prap.g_00422
OG0001142	Syao.g_00253	Prap.g_00421
OG0001143	Syao.g_00243	Prap.g_00414
OG0001144	Syao.g_00276	Prap.g_00409
OG0001145	Syao.g_01446	Prap.g_00553
OG0001146	Syao.g_01455	Prap.g_00565
OG0001147	Syao.g_00095	Prap.g_00585
OG0001148	Syao.g_00038	Prap.g_00061
OG0001149	Syao.g_00039	Prap.g_00062
OG0001150	Syao.g_00040	Prap.g_00063
OG0001151	Syao.g_02706	Prap.g_00074
OG0001152	Syao.g_02707	Prap.g_00075
OG0001153	Syao.g_00083	Prap.g_00153
OG0001154	Syao.g_00084	Prap.g_00154
OG0001155	Syao.g_01747	Prap.g_00171
OG0001156	Syao.g_01744	Prap.g_00174
OG0001157	Syao.g_01743	Prap.g_00175
OG0001158	Syao.g_01742	Prap.g_00176
OG0001159	Syao.g_01741	Prap.g_00177
OG0001160	Syao.g_01579	Prap.g_00203
OG0001161	Syao.g_02373	Prap.g_01836
OG0001162	Syao.g_02650	Prap.g_01907
OG0001163	Syao.g_01571	Prap.g_01788
OG0001164	Syao.g_01564	Prap.g_01784
OG0001165	Syao.g_01559	Prap.g_01781
OG0001166	Syao.g_01673	Prap.g_01760
OG0001167	Syao.g_01006	Prap.g_01742
OG0001168	Syao.g_01648	Prap.g_01740
OG0001169	Syao.g_01646	Prap.g_01738
OG0001170	Syao.g_01644	Prap.g_01736
OG0001171	Syao.g_01632	Prap.g_01726
OG0001172	Syao.g_01914	Prap.g_01710
OG0001173	Syao.g_01915	Prap.g_01709
OG0001174	Syao.g_01923	Prap.g_01701
OG0001175	Syao.g_01924	Prap.g_01700
OG0001176	Syao.g_01799	Prap.g_01692
OG0001177	Syao.g_01802	Prap.g_01690
OG0001178	Syao.g_01541	Prap.g_01774
OG0001179	Syao.g_01768	Prap.g_01660
OG0001180	Syao.g_01833	Prap.g_01636
OG0001181	Syao.g_01829	Prap.g_01632
OG0001182	Syao.g_01820	Prap.g_01624
OG0001183	Syao.g_01851	Prap.g_01619
OG0001184	Syao.g_02264	Prap.g_01601
