Orthogroup	Syao	Syag
OG0000574	Syao.g_01021	Syag.g_00330
OG0000575	Syao.g_01000	Syag.g_00335
OG0000576	Syao.g_00996	Syag.g_00337
OG0000577	Syao.g_00995	Syag.g_00338
OG0000578	Syao.g_00994	Syag.g_00339
OG0000579	Syao.g_00993	Syag.g_00340
OG0000580	Syao.g_00992	Syag.g_00341
OG0000581	Syao.g_01059	Syag.g_00348
OG0000582	Syao.g_01204	Syag.g_00353
OG0000583	Syao.g_01205	Syag.g_00354
OG0000584	Syao.g_01206	Syag.g_00355
OG0000585	Syao.g_01054	Syag.g_00357
OG0000586	Syao.g_01055	Syag.g_00358
OG0000587	Syao.g_01057	Syag.g_00360
OG0000588	Syao.g_00406	Syag.g_00371
OG0000589	Syao.g_01342	Syag.g_00375
OG0000590	Syao.g_01341	Syag.g_00376
OG0000591	Syao.g_01330	Syag.g_00383
OG0000592	Syao.g_01329	Syag.g_00384
OG0000593	Syao.g_00890	Syag.g_00406
OG0000594	Syao.g_00891	Syag.g_00407
OG0000595	Syao.g_00892	Syag.g_00408
OG0000596	Syao.g_00897	Syag.g_00413
OG0000597	Syao.g_00900	Syag.g_00416
OG0000598	Syao.g_00901	Syag.g_00417
OG0000599	Syao.g_00908	Syag.g_00424
OG0000600	Syao.g_00909	Syag.g_00425
OG0000601	Syao.g_00910	Syag.g_00426
OG0000602	Syao.g_00914	Syag.g_00431
OG0000603	Syao.g_00915	Syag.g_00432
OG0000604	Syao.g_00918	Syag.g_00434
OG0000606	Syao.g_00924	Syag.g_00550
OG0000607	Syao.g_00927	Syag.g_00553
OG0000608	Syao.g_00928	Syag.g_00554
OG0000609	Syao.g_00930	Syag.g_00556
OG0000610	Syao.g_00940	Syag.g_00580
OG0000611	Syao.g_00943	Syag.g_00583
OG0000612	Syao.g_00944	Syag.g_00584
OG0000613	Syao.g_01979	Syag.g_02533
OG0000614	Syao.g_00375	Syag.g_01004
OG0000615	Syao.g_00978	Syag.g_00630
OG0000616	Syao.g_02342	Syag.g_02255
OG0000617	Syao.g_00486	Syag.g_00915
OG0000618	Syao.g_00485	Syag.g_00914
OG0000619	Syao.g_00484	Syag.g_00913
OG0000620	Syao.g_00479	Syag.g_00906
OG0000621	Syao.g_00478	Syag.g_00905
OG0000622	Syao.g_00476	Syag.g_00904
OG0000623	Syao.g_00475	Syag.g_00903
OG0000624	Syao.g_00473	Syag.g_00901
OG0000625	Syao.g_00472	Syag.g_00900
OG0000626	Syao.g_00471	Syag.g_00899
OG0000627	Syao.g_00567	Syag.g_00756
OG0000628	Syao.g_00566	Syag.g_00757
OG0000629	Syao.g_00590	Syag.g_00761
OG0000630	Syao.g_00585	Syag.g_00765
OG0000631	Syao.g_00644	Syag.g_00772
OG0000632	Syao.g_00643	Syag.g_00773
OG0000633	Syao.g_00642	Syag.g_00774
OG0000634	Syao.g_00752	Syag.g_00663
OG0000635	Syao.g_00753	Syag.g_00664
OG0000636	Syao.g_00755	Syag.g_00666
OG0000637	Syao.g_00757	Syag.g_00668
OG0000638	Syao.g_00758	Syag.g_00669
OG0000639	Syao.g_00759	Syag.g_00670
OG0000640	Syao.g_00760	Syag.g_00671
OG0000641	Syao.g_00764	Syag.g_00675
OG0000642	Syao.g_00765	Syag.g_00676
OG0000643	Syao.g_00767	Syag.g_00677
OG0000644	Syao.g_00768	Syag.g_00678
OG0000645	Syao.g_00770	Syag.g_00680
OG0000646	Syao.g_00773	Syag.g_00683
OG0000647	Syao.g_00775	Syag.g_00685
OG0000648	Syao.g_00777	Syag.g_00694
OG0000649	Syao.g_00778	Syag.g_00695
OG0000650	Syao.g_00779	Syag.g_00696
OG0000651	Syao.g_00780	Syag.g_00697
OG0000652	Syao.g_00781	Syag.g_00698
OG0000653	Syao.g_00783	Syag.g_00700
OG0000654	Syao.g_00784	Syag.g_00701
OG0000655	Syao.g_00785	Syag.g_00702
OG0000656	Syao.g_00789	Syag.g_00705
OG0000657	Syao.g_00435	Syag.g_00719
OG0000658	Syao.g_00560	Syag.g_00721
OG0000659	Syao.g_00559	Syag.g_00722
OG0000660	Syao.g_00555	Syag.g_00726
OG0000661	Syao.g_00553	Syag.g_00728
OG0000662	Syao.g_00535	Syag.g_00730
OG0000663	Syao.g_00532	Syag.g_00733
OG0000664	Syao.g_00530	Syag.g_00734
OG0000665	Syao.g_01436	Syag.g_00456
OG0000666	Syao.g_02120	Syag.g_00445
OG0000667	Syao.g_01375	Syag.g_00574
OG0000668	Syao.g_02678	Syag.g_00868
OG0000669	Syao.g_00955	Syag.g_00600
OG0000670	Syao.g_00958	Syag.g_00399
OG0000671	Syao.g_00960	Syag.g_00604
OG0000672	Syao.g_00963	Syag.g_00607
OG0000673	Syao.g_00966	Syag.g_00610
OG0000674	Syao.g_00968	Syag.g_00612
OG0000675	Syao.g_00969	Syag.g_00613
OG0000676	Syao.g_00971	Syag.g_00615
OG0000677	Syao.g_00972	Syag.g_00616
OG0000678	Syao.g_00974	Syag.g_00622
OG0000679	Syao.g_00981	Syag.g_00633
OG0000680	Syao.g_00982	Syag.g_00634
OG0000681	Syao.g_00985	Syag.g_00637
OG0000682	Syao.g_00986	Syag.g_00638
OG0000683	Syao.g_00987	Syag.g_00639
OG0000684	Syao.g_00990	Syag.g_00641
OG0000685	Syao.g_00733	Syag.g_00643
OG0000686	Syao.g_00734	Syag.g_00644
OG0000687	Syao.g_00735	Syag.g_00645
OG0000688	Syao.g_00741	Syag.g_00651
OG0000689	Syao.g_00743	Syag.g_00653
OG0000690	Syao.g_00744	Syag.g_00654
OG0000691	Syao.g_00745	Syag.g_00655
OG0000692	Syao.g_00747	Syag.g_00656
OG0000693	Syao.g_00748	Syag.g_00658
OG0000694	Syao.g_00749	Syag.g_00659
OG0000695	Syao.g_00639	Syag.g_00776
OG0000696	Syao.g_00638	Syag.g_00777
OG0000697	Syao.g_00636	Syag.g_00778
OG0000698	Syao.g_00633	Syag.g_00781
OG0000699	Syao.g_00631	Syag.g_00782
OG0000700	Syao.g_00630	Syag.g_00783
OG0000701	Syao.g_00629	Syag.g_00784
OG0000702	Syao.g_00705	Syag.g_00792
OG0000703	Syao.g_00693	Syag.g_00793
OG0000704	Syao.g_00689	Syag.g_00795
OG0000705	Syao.g_00682	Syag.g_00802
OG0000706	Syao.g_00681	Syag.g_00803
OG0000707	Syao.g_00680	Syag.g_00804
OG0000708	Syao.g_00677	Syag.g_00807
OG0000709	Syao.g_00670	Syag.g_00816
OG0000710	Syao.g_00666	Syag.g_00820
OG0000711	Syao.g_00815	Syag.g_00848
OG0000712	Syao.g_00813	Syag.g_00850
OG0000713	Syao.g_00812	Syag.g_00851
OG0000714	Syao.g_00810	Syag.g_00853
OG0000715	Syao.g_00808	Syag.g_00855
OG0000716	Syao.g_00804	Syag.g_00859
OG0000717	Syao.g_00803	Syag.g_00860
OG0000718	Syao.g_00794	Syag.g_00864
OG0000719	Syao.g_00444	Syag.g_00866
OG0000720	Syao.g_00457	Syag.g_00880
OG0000721	Syao.g_00459	Syag.g_00882
OG0000722	Syao.g_00460	Syag.g_00883
OG0000723	Syao.g_00469	Syag.g_00897
OG0000724	Syao.g_00513	Syag.g_00967
OG0000725	Syao.g_00385	Syag.g_00978
OG0000726	Syao.g_00384	Syag.g_00979
OG0000727	Syao.g_00383	Syag.g_00980
OG0000728	Syao.g_00381	Syag.g_00982
OG0000729	Syao.g_02190	Syag.g_02376
OG0000730	Syao.g_01880	Syag.g_02840
OG0000731	Syao.g_01868	Syag.g_02853
OG0000732	Syao.g_02218	Syag.g_02331
OG0000733	Syao.g_01427	Syag.g_00145
OG0000734	Syao.g_02592	Syag.g_01892
OG0000735	Syao.g_00140	Syag.g_01159
OG0000736	Syao.g_00139	Syag.g_01158
OG0000737	Syao.g_00138	Syag.g_01157
OG0000738	Syao.g_00132	Syag.g_01152
OG0000739	Syao.g_00131	Syag.g_01149
OG0000740	Syao.g_00130	Syag.g_01148
OG0000741	Syao.g_00127	Syag.g_01145
OG0000742	Syao.g_00124	Syag.g_01142
OG0000743	Syao.g_00217	Syag.g_01140
OG0000744	Syao.g_00216	Syag.g_01139
OG0000745	Syao.g_00213	Syag.g_01137
OG0000746	Syao.g_00210	Syag.g_01135
OG0000747	Syao.g_00208	Syag.g_01134
OG0000748	Syao.g_00193	Syag.g_01122
OG0000749	Syao.g_00192	Syag.g_01121
OG0000750	Syao.g_00191	Syag.g_01120
OG0000751	Syao.g_00185	Syag.g_01114
OG0000752	Syao.g_00183	Syag.g_01112
OG0000753	Syao.g_00180	Syag.g_01109
OG0000754	Syao.g_00175	Syag.g_01103
OG0000755	Syao.g_00021	Syag.g_01092
OG0000756	Syao.g_00229	Syag.g_01091
OG0000757	Syao.g_00252	Syag.g_01084
OG0000758	Syao.g_00251	Syag.g_01083
OG0000759	Syao.g_00250	Syag.g_01082
OG0000760	Syao.g_00249	Syag.g_01081
OG0000761	Syao.g_00248	Syag.g_01080
OG0000762	Syao.g_00246	Syag.g_01078
OG0000763	Syao.g_00242	Syag.g_01076
OG0000764	Syao.g_00241	Syag.g_01075
OG0000765	Syao.g_00267	Syag.g_01056
OG0000766	Syao.g_00266	Syag.g_01055
OG0000767	Syao.g_00264	Syag.g_01053
OG0000768	Syao.g_00263	Syag.g_01052
OG0000769	Syao.g_00261	Syag.g_01047
OG0000770	Syao.g_00257	Syag.g_01043
OG0000771	Syao.g_00506	Syag.g_00959
OG0000772	Syao.g_01523	Syag.g_02043
OG0000773	Syao.g_01447	Syag.g_01168
OG0000774	Syao.g_01442	Syag.g_01182
OG0000775	Syao.g_01440	Syag.g_01185
OG0000776	Syao.g_01439	Syag.g_01186
OG0000777	Syao.g_01438	Syag.g_01187
OG0000778	Syao.g_01437	Syag.g_01188
OG0000779	Syao.g_01469	Syag.g_01194
OG0000780	Syao.g_01456	Syag.g_01217
OG0000781	Syao.g_01452	Syag.g_01221
OG0000782	Syao.g_01451	Syag.g_01222
OG0000783	Syao.g_01450	Syag.g_01223
OG0000784	Syao.g_01449	Syag.g_01224
OG0000785	Syao.g_01481	Syag.g_01226
OG0000786	Syao.g_01473	Syag.g_01235
OG0000787	Syao.g_01472	Syag.g_01236
OG0000788	Syao.g_00870	Syag.g_00427
OG0000789	Syao.g_00623	Syag.g_00453
OG0000790	Syao.g_00041, Syao.g_00315	Syag.g_01542
OG0000791	Syao.g_00043	Syag.g_01544
OG0000792	Syao.g_00044	Syag.g_01545
OG0000793	Syao.g_02700	Syag.g_01550
OG0000794	Syao.g_02703	Syag.g_01551
OG0000795	Syao.g_02704	Syag.g_01552
OG0000796	Syao.g_02708	Syag.g_01556
OG0000797	Syao.g_02709	Syag.g_01557
OG0000798	Syao.g_02066	Syag.g_02601
OG0000799	Syao.g_01525	Syag.g_01278
OG0000800	Syao.g_01526	Syag.g_01280
OG0000801	Syao.g_01527	Syag.g_01285
OG0000802	Syao.g_01531	Syag.g_01293
OG0000803	Syao.g_01534	Syag.g_01321
OG0000804	Syao.g_01537	Syag.g_01438
OG0000805	Syao.g_01502	Syag.g_01433
OG0000806	Syao.g_01504	Syag.g_01429
OG0000807	Syao.g_01506	Syag.g_01428
OG0000808	Syao.g_01507	Syag.g_01427
OG0000809	Syao.g_01511	Syag.g_01423
OG0000810	Syao.g_01482	Syag.g_01422
OG0000811	Syao.g_01490	Syag.g_01413
OG0000812	Syao.g_01492	Syag.g_01411
OG0000813	Syao.g_01493	Syag.g_01410
OG0000814	Syao.g_01495	Syag.g_01408
OG0000815	Syao.g_01499	Syag.g_01407
OG0000816	Syao.g_01471	Syag.g_01405
OG0000817	Syao.g_01519	Syag.g_01404
OG0000818	Syao.g_00062	Syag.g_01400
OG0000819	Syao.g_00063	Syag.g_01399
OG0000820	Syao.g_00064	Syag.g_01398
OG0000821	Syao.g_00070	Syag.g_01388
OG0000822	Syao.g_00072	Syag.g_01386
OG0000823	Syao.g_00073	Syag.g_01385
OG0000824	Syao.g_00079	Syag.g_01379
OG0000825	Syao.g_00080	Syag.g_01378
OG0000826	Syao.g_00081	Syag.g_01377
OG0000827	Syao.g_00082	Syag.g_01376
OG0000828	Syao.g_00085	Syag.g_01373
OG0000829	Syao.g_00086	Syag.g_01372
OG0000830	Syao.g_00087	Syag.g_01371
OG0000831	Syao.g_00089	Syag.g_01367
OG0000832	Syao.g_01696	Syag.g_01614
OG0000833	Syao.g_01612	Syag.g_01628
OG0000834	Syao.g_01610	Syag.g_01632
OG0000835	Syao.g_01609	Syag.g_01633
OG0000836	Syao.g_01606	Syag.g_01637
OG0000837	Syao.g_01605	Syag.g_01638
OG0000838	Syao.g_01601	Syag.g_01642
OG0000839	Syao.g_01600	Syag.g_01643
OG0000840	Syao.g_01599	Syag.g_01644
OG0000841	Syao.g_01598	Syag.g_01645
OG0000842	Syao.g_01597	Syag.g_01646
OG0000843	Syao.g_01596	Syag.g_01647
OG0000844	Syao.g_01594	Syag.g_01649
OG0000845	Syao.g_01593	Syag.g_01650
OG0000846	Syao.g_01592	Syag.g_01651
OG0000847	Syao.g_01591	Syag.g_01652
OG0000848	Syao.g_01589	Syag.g_01654
OG0000849	Syao.g_01588	Syag.g_01655
OG0000850	Syao.g_01585	Syag.g_01657
OG0000851	Syao.g_01582	Syag.g_01663
OG0000852	Syao.g_01581	Syag.g_01664
OG0000853	Syao.g_01577	Syag.g_01668
OG0000854	Syao.g_01575	Syag.g_01670
OG0000855	Syao.g_01574	Syag.g_01671
OG0000856	Syao.g_01327	Syag.g_00386
OG0000857	Syao.g_00774	Syag.g_00684
OG0000858	Syao.g_01567	Syag.g_01677
OG0000859	Syao.g_01566	Syag.g_01678
OG0000860	Syao.g_01552	Syag.g_01689
OG0000861	Syao.g_01551	Syag.g_01690
OG0000862	Syao.g_01542	Syag.g_01693
OG0000863	Syao.g_01540	Syag.g_01695
OG0000864	Syao.g_01017	Syag.g_01696
OG0000866	Syao.g_01686	Syag.g_01698
OG0000867	Syao.g_01685	Syag.g_01699
OG0000868	Syao.g_01682	Syag.g_01707
OG0000869	Syao.g_01677	Syag.g_01711
OG0000870	Syao.g_01672	Syag.g_01716
OG0000871	Syao.g_01671	Syag.g_01717
OG0000872	Syao.g_01665	Syag.g_01723
OG0000873	Syao.g_01662	Syag.g_01726
OG0000874	Syao.g_01660	Syag.g_01729
OG0000875	Syao.g_01658	Syag.g_01731
OG0000876	Syao.g_00536	Syag.g_01732
OG0000877	Syao.g_01654	Syag.g_01734
OG0000878	Syao.g_01653	Syag.g_01735
OG0000879	Syao.g_01652	Syag.g_02356
OG0000880	Syao.g_01651	Syag.g_01736
OG0000881	Syao.g_01647	Syag.g_01741
OG0000882	Syao.g_01642	Syag.g_01746
OG0000883	Syao.g_01638	Syag.g_01749
OG0000884	Syao.g_01636	Syag.g_01751
OG0000885	Syao.g_01635	Syag.g_01752
OG0000886	Syao.g_01634	Syag.g_01753
OG0000887	Syao.g_01633	Syag.g_01754
OG0000888	Syao.g_01631	Syag.g_01756
OG0000889	Syao.g_01629	Syag.g_01758
OG0000890	Syao.g_01626	Syag.g_01761
OG0000891	Syao.g_01625	Syag.g_01762
OG0000892	Syao.g_01695	Syag.g_01765
OG0000893	Syao.g_01934	Syag.g_02688
OG0000894	Syao.g_01937	Syag.g_02691
OG0000895	Syao.g_01916	Syag.g_02695
OG0000896	Syao.g_01917	Syag.g_02696
OG0000897	Syao.g_01919	Syag.g_02699
OG0000898	Syao.g_01920	Syag.g_02700
OG0000899	Syao.g_01921	Syag.g_02701
OG0000900	Syao.g_01922	Syag.g_02702
OG0000901	Syao.g_01927	Syag.g_02707
OG0000902	Syao.g_01929	Syag.g_02709
OG0000903	Syao.g_01798	Syag.g_02724
OG0000904	Syao.g_01804	Syag.g_02718
OG0000905	Syao.g_01862	Syag.g_02714
OG0000906	Syao.g_01931	Syag.g_02711
OG0000907	Syao.g_01796	Syag.g_02727
OG0000908	Syao.g_01793	Syag.g_02730
OG0000909	Syao.g_01792	Syag.g_02731
OG0000910	Syao.g_01791	Syag.g_02732
OG0000911	Syao.g_01789	Syag.g_02734
OG0000912	Syao.g_01788	Syag.g_02735
OG0000913	Syao.g_01787	Syag.g_02736
OG0000914	Syao.g_01786	Syag.g_02737
OG0000915	Syao.g_01784	Syag.g_02739
OG0000916	Syao.g_01783	Syag.g_02740
OG0000917	Syao.g_01782	Syag.g_02741
OG0000918	Syao.g_01781	Syag.g_02742
OG0000919	Syao.g_01780	Syag.g_02743
OG0000920	Syao.g_01779	Syag.g_02744
OG0000921	Syao.g_01778	Syag.g_02745
OG0000922	Syao.g_01777	Syag.g_02746
OG0000923	Syao.g_01772	Syag.g_02750
OG0000924	Syao.g_01771	Syag.g_02751
OG0000925	Syao.g_01770	Syag.g_02752
OG0000926	Syao.g_01769	Syag.g_02753
OG0000927	Syao.g_01767	Syag.g_02755
OG0000928	Syao.g_01766	Syag.g_02756
OG0000929	Syao.g_01765	Syag.g_02757
OG0000930	Syao.g_01764	Syag.g_02758
OG0000931	Syao.g_01763	Syag.g_02759
OG0000932	Syao.g_01762	Syag.g_02760
OG0000933	Syao.g_01811	Syag.g_02766
OG0000934	Syao.g_01809	Syag.g_02768
OG0000935	Syao.g_01808	Syag.g_02769
OG0000936	Syao.g_01843	Syag.g_02770
OG0000937	Syao.g_01842	Syag.g_02771
OG0000938	Syao.g_01839	Syag.g_02774
OG0000939	Syao.g_01838	Syag.g_02775
OG0000940	Syao.g_01830	Syag.g_02783
OG0000941	Syao.g_01828	Syag.g_02785
OG0000942	Syao.g_01826	Syag.g_02787
OG0000943	Syao.g_01824	Syag.g_02788
OG0000944	Syao.g_01822	Syag.g_02790
OG0000945	Syao.g_01821	Syag.g_02792
OG0000946	Syao.g_01852	Syag.g_02797
OG0000947	Syao.g_01849	Syag.g_02801
OG0000948	Syao.g_01848	Syag.g_02802
OG0000949	Syao.g_01970	Syag.g_02449
OG0000950	Syao.g_01957	Syag.g_02436
OG0000951	Syao.g_02262	Syag.g_02431
OG0000952	Syao.g_02266	Syag.g_02423
OG0000953	Syao.g_02130	Syag.g_02415
OG0000954	Syao.g_02135	Syag.g_02409
OG0000955	Syao.g_02136	Syag.g_02408
OG0000956	Syao.g_02138	Syag.g_02406
OG0000957	Syao.g_01951	Syag.g_02395
OG0000958	Syao.g_01950	Syag.g_02394
OG0000959	Syao.g_01947	Syag.g_02389
OG0000960	Syao.g_01946	Syag.g_02388
OG0000961	Syao.g_02496	Syag.g_02379
OG0000962	Syao.g_02191	Syag.g_02377
OG0000963	Syao.g_02186	Syag.g_02372
OG0000964	Syao.g_02185	Syag.g_02371
OG0000965	Syao.g_02184	Syag.g_02370
OG0000966	Syao.g_02172	Syag.g_02362
OG0000967	Syao.g_02167	Syag.g_02358
OG0000968	Syao.g_02199	Syag.g_02355
OG0000969	Syao.g_02200	Syag.g_02354
OG0000970	Syao.g_02201	Syag.g_02353
OG0000971	Syao.g_02203	Syag.g_02348
OG0000972	Syao.g_02204	Syag.g_02347
OG0000973	Syao.g_02205	Syag.g_02346
OG0000974	Syao.g_02206	Syag.g_02345
OG0000975	Syao.g_02207	Syag.g_02344
OG0000976	Syao.g_02208	Syag.g_02343
OG0000977	Syao.g_02210	Syag.g_02340
OG0000978	Syao.g_02211	Syag.g_02338
OG0000979	Syao.g_02214	Syag.g_02335
OG0000980	Syao.g_02217	Syag.g_02332
OG0000981	Syao.g_02220	Syag.g_02329
OG0000982	Syao.g_02437	Syag.g_02127
OG0000983	Syao.g_02438	Syag.g_02128
OG0000984	Syao.g_02439	Syag.g_02129
OG0000985	Syao.g_02443	Syag.g_02133
OG0000986	Syao.g_02445	Syag.g_02138
OG0000987	Syao.g_02447	Syag.g_02140
OG0000988	Syao.g_02452	Syag.g_02145
OG0000989	Syao.g_02368	Syag.g_02156
OG0000990	Syao.g_02362	Syag.g_02169
OG0000991	Syao.g_02354	Syag.g_02174
OG0000992	Syao.g_02279	Syag.g_02177
OG0000993	Syao.g_02280	Syag.g_02178
OG0000994	Syao.g_02283	Syag.g_02181
OG0000995	Syao.g_02287	Syag.g_02187
OG0000996	Syao.g_02305	Syag.g_02229
OG0000997	Syao.g_02326	Syag.g_02239
OG0000998	Syao.g_02328	Syag.g_02241
OG0000999	Syao.g_02329	Syag.g_02242
OG0001000	Syao.g_02333	Syag.g_02246
OG0001001	Syao.g_02338	Syag.g_02251
OG0001002	Syao.g_02345	Syag.g_02258
OG0001003	Syao.g_02347	Syag.g_02260
OG0001004	Syao.g_02348	Syag.g_02261
OG0001005	Syao.g_02194	Syag.g_02263
OG0001006	Syao.g_02159	Syag.g_02270
OG0001007	Syao.g_02161	Syag.g_02272
OG0001008	Syao.g_01737	Syag.g_00034
OG0001009	Syao.g_02239	Syag.g_02304
OG0001010	Syao.g_02238	Syag.g_02305
OG0001011	Syao.g_02236	Syag.g_02307
OG0001012	Syao.g_00322	Syag.g_02123
OG0001013	Syao.g_02413	Syag.g_02098
OG0001014	Syao.g_02407	Syag.g_02084
OG0001015	Syao.g_02406	Syag.g_02083
OG0001016	Syao.g_02622	Syag.g_01824
OG0001017	Syao.g_02628	Syag.g_01830
OG0001018	Syao.g_02630	Syag.g_01832
OG0001019	Syao.g_02654	Syag.g_01854
OG0001020	Syao.g_02663	Syag.g_01861
OG0001021	Syao.g_02666	Syag.g_01865
OG0001022	Syao.g_02670	Syag.g_01870
OG0001023	Syao.g_02671	Syag.g_01871
OG0001024	Syao.g_01018	Syag.g_01875
OG0001025	Syao.g_02597	Syag.g_01882
OG0001026	Syao.g_02594	Syag.g_01894
OG0001027	Syao.g_02564	Syag.g_01902
OG0001028	Syao.g_02568	Syag.g_01904
OG0001029	Syao.g_02570	Syag.g_01906
OG0001030	Syao.g_02545	Syag.g_01927
OG0001031	Syao.g_02528	Syag.g_02000
OG0001032	Syao.g_02530	Syag.g_02005
OG0001033	Syao.g_01016	Syag.g_02048
OG0001034	Syao.g_01704	Syag.g_01784
OG0001035	Syao.g_02101	Syag.g_02635
OG0001036	Syao.g_02096	Syag.g_02630
OG0001037	Syao.g_02094	Syag.g_02628
OG0001038	Syao.g_02065	Syag.g_02600
OG0001039	Syao.g_02062	Syag.g_02597
OG0001040	Syao.g_02059	Syag.g_02594
OG0001041	Syao.g_02055	Syag.g_02589
OG0001042	Syao.g_02032	Syag.g_02564
OG0001043	Syao.g_02028	Syag.g_02560
OG0001044	Syao.g_01878	Syag.g_02842
OG0001045	Syao.g_01865	Syag.g_02856
OG0001046	Syao.g_00827	Syag.g_00836
OG0001047	Syao.g_01739	Syag.g_00036
OG0001048	Syao.g_01740	Syag.g_00037
OG0001049	Syao.g_01616	Syag.g_00040
OG0001050	Syao.g_01618	Syag.g_00041
OG0001051	Syao.g_01619	Syag.g_00042
OG0001052	Syao.g_02686	Syag.g_01352
OG0001053	Syao.g_00025	Syag.g_01525
OG0001054	Syao.g_00104	Syag.g_01506
OG0001055	Syao.g_00156	Syag.g_01485
OG0001056	Syao.g_01417	Syag.g_01449
OG0001057	Syao.g_00879	Syag.g_01241
OG0001058	Syao.g_00862	Syag.g_00271
OG0001059	Syao.g_00858	Syag.g_00275
OG0001060	Syao.g_00852	Syag.g_00282
OG0001062	Syao.g_01050	Syag.g_00304
OG0001063	Syao.g_01042	Syag.g_00310
OG0001064	Syao.g_01041	Syag.g_00311
OG0001065	Syao.g_01040	Syag.g_00312
OG0001066	Syao.g_01039	Syag.g_00313
OG0001067	Syao.g_01038	Syag.g_00314
OG0001068	Syao.g_01037	Syag.g_00315
OG0001069	Syao.g_01036	Syag.g_00317
OG0001070	Syao.g_01032	Syag.g_00321
OG0001071	Syao.g_01031	Syag.g_00322
OG0001072	Syao.g_01027	Syag.g_00327
OG0001073	Syao.g_00991	Syag.g_00342
OG0001074	Syao.g_00392	Syag.g_00467
OG0001075	Syao.g_00391	Syag.g_00362
OG0001076	Syao.g_01339	Syag.g_00378
OG0001077	Syao.g_01323	Syag.g_00388
OG0001078	Syao.g_00895	Syag.g_00411
OG0001079	Syao.g_00911	Syag.g_00428
OG0001081	Syao.g_00925	Syag.g_00551
OG0001082	Syao.g_00926	Syag.g_00552
OG0001083	Syao.g_00934	Syag.g_00565
OG0001084	Syao.g_00935	Syag.g_00569
OG0001085	Syao.g_00947	Syag.g_00592
OG0001086	Syao.g_00949	Syag.g_00594
OG0001087	Syao.g_01419	Syag.g_01018
OG0001088	Syao.g_00211	Syag.g_01016
OG0001089	Syao.g_00376	Syag.g_00986
OG0001090	Syao.g_00494	Syag.g_00922
OG0001091	Syao.g_00491	Syag.g_00919
OG0001092	Syao.g_00489	Syag.g_00917
OG0001093	Syao.g_00482	Syag.g_00910
OG0001094	Syao.g_00750	Syag.g_00661
OG0001095	Syao.g_00771	Syag.g_00681
OG0001096	Syao.g_00786	Syag.g_00703
OG0001097	Syao.g_00552	Syag.g_00729
OG0001098	Syao.g_00731	Syag.g_00744
OG0001099	Syao.g_02569	Syag.g_01905
OG0001101	Syao.g_00959	Syag.g_00603
OG0001102	Syao.g_00962	Syag.g_00606
OG0001103	Syao.g_00964	Syag.g_00608
OG0001105	Syao.g_00736	Syag.g_00646
OG0001106	Syao.g_00688	Syag.g_00796
OG0001107	Syao.g_00676	Syag.g_00808
OG0001108	Syao.g_00669	Syag.g_00817
OG0001109	Syao.g_00667	Syag.g_00819
OG0001110	Syao.g_00665	Syag.g_00821
OG0001111	Syao.g_00663	Syag.g_00823
OG0001112	Syao.g_00661	Syag.g_00825
OG0001113	Syao.g_00660	Syag.g_00826
OG0001114	Syao.g_00659	Syag.g_00827
OG0001115	Syao.g_00832	Syag.g_00831
OG0001116	Syao.g_00830	Syag.g_00833
OG0001117	Syao.g_00829	Syag.g_00834
OG0001118	Syao.g_00828	Syag.g_00835
OG0001119	Syao.g_00826	Syag.g_00837
OG0001120	Syao.g_00822	Syag.g_00841
OG0001121	Syao.g_01294	Syag.g_01584
OG0001122	Syao.g_00445	Syag.g_00867
OG0001123	Syao.g_00451	Syag.g_00875
OG0001124	Syao.g_00453	Syag.g_00877
OG0001125	Syao.g_00456	Syag.g_00879
OG0001126	Syao.g_00504	Syag.g_00957
OG0001127	Syao.g_00505	Syag.g_00958
OG0001128	Syao.g_00508	Syag.g_00961
OG0001129	Syao.g_00510	Syag.g_00963
OG0001130	Syao.g_00511	Syag.g_00964
OG0001131	Syao.g_01387	Syag.g_00624
OG0001132	Syao.g_01221	Syag.g_00096
OG0001133	Syao.g_01333	Syag.g_00380
OG0001134	Syao.g_01428	Syag.g_02164
OG0001135	Syao.g_01424	Syag.g_00147
OG0001136	Syao.g_00126	Syag.g_01144
OG0001137	Syao.g_00194	Syag.g_01123
OG0001138	Syao.g_00227	Syag.g_01090
OG0001139	Syao.g_00225	Syag.g_01088
OG0001140	Syao.g_00224	Syag.g_01087
OG0001141	Syao.g_00254	Syag.g_01086
OG0001142	Syao.g_00253	Syag.g_01085
OG0001143	Syao.g_00243	Syag.g_01077
OG0001144	Syao.g_00276	Syag.g_01064
OG0001145	Syao.g_01446	Syag.g_01169
OG0001146	Syao.g_01455	Syag.g_01218
OG0001147	Syao.g_00095	Syag.g_01360
OG0001148	Syao.g_00038	Syag.g_01539
OG0001149	Syao.g_00039	Syag.g_01540
OG0001150	Syao.g_00040	Syag.g_01541
OG0001151	Syao.g_02706	Syag.g_01554
OG0001152	Syao.g_02707	Syag.g_01555
OG0001153	Syao.g_00083	Syag.g_01375
OG0001154	Syao.g_00084	Syag.g_01374
OG0001155	Syao.g_01747	Syag.g_01616
OG0001156	Syao.g_01744	Syag.g_01619
OG0001157	Syao.g_01743	Syag.g_01620
OG0001158	Syao.g_01742	Syag.g_01621
OG0001159	Syao.g_01741	Syag.g_01622, Syag.g_01625
OG0001160	Syao.g_01579	Syag.g_01666
