Orthogroup	Syao	Prab
OG0000601	Syao.g_00910	Prab.g_00651
OG0000602	Syao.g_00914	Prab.g_00653
OG0000603	Syao.g_00915	Prab.g_00654
OG0000604	Syao.g_00918	Prab.g_00655
OG0000606	Syao.g_00924	Prab.g_00659
OG0000607	Syao.g_00927	Prab.g_00662
OG0000608	Syao.g_00928	Prab.g_00663
OG0000609	Syao.g_00930	Prab.g_00664
OG0000610	Syao.g_00940	Prab.g_00669
OG0000611	Syao.g_00943	Prab.g_00672
OG0000612	Syao.g_00944	Prab.g_00673
OG0000613	Syao.g_01979	Prab.g_00678
OG0000614	Syao.g_00375	Prab.g_00697
OG0000615	Syao.g_00978	Prab.g_00705
OG0000616	Syao.g_02342	Prab.g_00711
OG0000617	Syao.g_00486	Prab.g_00729
OG0000618	Syao.g_00485	Prab.g_00730
OG0000619	Syao.g_00484	Prab.g_00731
OG0000620	Syao.g_00479	Prab.g_00734
OG0000621	Syao.g_00478	Prab.g_00735
OG0000622	Syao.g_00476	Prab.g_00736
OG0000623	Syao.g_00475	Prab.g_00737
OG0000624	Syao.g_00473	Prab.g_00738
OG0000625	Syao.g_00472	Prab.g_00739
OG0000626	Syao.g_00471	Prab.g_00740
OG0000627	Syao.g_00567	Prab.g_00741
OG0000628	Syao.g_00566	Prab.g_00742
OG0000629	Syao.g_00590	Prab.g_00743
OG0000630	Syao.g_00585	Prab.g_00746
OG0000631	Syao.g_00644	Prab.g_00831
OG0000632	Syao.g_00643	Prab.g_00832
OG0000633	Syao.g_00642	Prab.g_00833
OG0000634	Syao.g_00752	Prab.g_00836
OG0000635	Syao.g_00753	Prab.g_00837
OG0000636	Syao.g_00755	Prab.g_00839
OG0000637	Syao.g_00757	Prab.g_00841
OG0000638	Syao.g_00758	Prab.g_00842
OG0000639	Syao.g_00759	Prab.g_00843
OG0000640	Syao.g_00760	Prab.g_00844
OG0000641	Syao.g_00764	Prab.g_00848
OG0000642	Syao.g_00765	Prab.g_00849
OG0000643	Syao.g_00767	Prab.g_00850
OG0000644	Syao.g_00768	Prab.g_00851
OG0000645	Syao.g_00770	Prab.g_00852
OG0000646	Syao.g_00773	Prab.g_00854
OG0000647	Syao.g_00775	Prab.g_00855
OG0000648	Syao.g_00777	Prab.g_00857
OG0000649	Syao.g_00778	Prab.g_00858
OG0000650	Syao.g_00779	Prab.g_00859
OG0000651	Syao.g_00780	Prab.g_00860
OG0000652	Syao.g_00781	Prab.g_00861
OG0000653	Syao.g_00783	Prab.g_00863
OG0000654	Syao.g_00784	Prab.g_00864
OG0000655	Syao.g_00785	Prab.g_00865
OG0000656	Syao.g_00789	Prab.g_00868
OG0000657	Syao.g_00435	Prab.g_00875
OG0000658	Syao.g_00560	Prab.g_00876
OG0000659	Syao.g_00559	Prab.g_00877
OG0000660	Syao.g_00555	Prab.g_00881
OG0000661	Syao.g_00553	Prab.g_00883
OG0000662	Syao.g_00535	Prab.g_00885
OG0000663	Syao.g_00532	Prab.g_00887
OG0000664	Syao.g_00530	Prab.g_00888
OG0000665	Syao.g_01436	Prab.g_00892
OG0000666	Syao.g_02120	Prab.g_00893
OG0000667	Syao.g_01375	Prab.g_00898
OG0000668	Syao.g_02678	Prab.g_01084
OG0000669	Syao.g_00955	Prab.g_01076
OG0000670	Syao.g_00958	Prab.g_01074
OG0000671	Syao.g_00960	Prab.g_01072
OG0000672	Syao.g_00963	Prab.g_01070
OG0000673	Syao.g_00966	Prab.g_01067
OG0000674	Syao.g_00968	Prab.g_01065
OG0000675	Syao.g_00969	Prab.g_01064
OG0000676	Syao.g_00971	Prab.g_01062
OG0000677	Syao.g_00972	Prab.g_01061
OG0000678	Syao.g_00974	Prab.g_01059
OG0000679	Syao.g_00981	Prab.g_01055
OG0000680	Syao.g_00982	Prab.g_01054
OG0000681	Syao.g_00985	Prab.g_01052
OG0000682	Syao.g_00986	Prab.g_01051
OG0000683	Syao.g_00987	Prab.g_01050
OG0000684	Syao.g_00990	Prab.g_01048
OG0000685	Syao.g_00733	Prab.g_01046
OG0000686	Syao.g_00734	Prab.g_01045
OG0000687	Syao.g_00735	Prab.g_01044
OG0000688	Syao.g_00741	Prab.g_01041
OG0000689	Syao.g_00743	Prab.g_01040
OG0000690	Syao.g_00744	Prab.g_01039
OG0000691	Syao.g_00745	Prab.g_01038
OG0000692	Syao.g_00747	Prab.g_01036
OG0000693	Syao.g_00748	Prab.g_01035
OG0000694	Syao.g_00749	Prab.g_01034
OG0000695	Syao.g_00639	Prab.g_01032
OG0000696	Syao.g_00638	Prab.g_01031
OG0000697	Syao.g_00636	Prab.g_01030
OG0000698	Syao.g_00633	Prab.g_01027
OG0000699	Syao.g_00631	Prab.g_01026
OG0000700	Syao.g_00630	Prab.g_01025
OG0000701	Syao.g_00629	Prab.g_01024
OG0000702	Syao.g_00705	Prab.g_01022
OG0000703	Syao.g_00693	Prab.g_01021
OG0000704	Syao.g_00689	Prab.g_01020
OG0000705	Syao.g_00682	Prab.g_01016
OG0000706	Syao.g_00681	Prab.g_01015
OG0000707	Syao.g_00680	Prab.g_01014
OG0000708	Syao.g_00677	Prab.g_01013
OG0000709	Syao.g_00670	Prab.g_01009
OG0000710	Syao.g_00666	Prab.g_01006
OG0000711	Syao.g_00815	Prab.g_00989
OG0000712	Syao.g_00813	Prab.g_00987
OG0000713	Syao.g_00812	Prab.g_00986
OG0000714	Syao.g_00810	Prab.g_00985
OG0000715	Syao.g_00808	Prab.g_00983
OG0000716	Syao.g_00804	Prab.g_00981
OG0000717	Syao.g_00803	Prab.g_00980
OG0000718	Syao.g_00794	Prab.g_00960
OG0000719	Syao.g_00444	Prab.g_00958
OG0000720	Syao.g_00457	Prab.g_00949
OG0000721	Syao.g_00459	Prab.g_00947
OG0000722	Syao.g_00460	Prab.g_00946
OG0000723	Syao.g_00469	Prab.g_00943
OG0000724	Syao.g_00513	Prab.g_00934
OG0000725	Syao.g_00385	Prab.g_00928
OG0000726	Syao.g_00384	Prab.g_00927
OG0000727	Syao.g_00383	Prab.g_00926
OG0000728	Syao.g_00381	Prab.g_00924
OG0000729	Syao.g_02190	Prab.g_01146
OG0000730	Syao.g_01880	Prab.g_01150
OG0000731	Syao.g_01868	Prab.g_01154
OG0000732	Syao.g_02218	Prab.g_01164
OG0000733	Syao.g_01427	Prab.g_01187
OG0000734	Syao.g_02592	Prab.g_01204
OG0000735	Syao.g_00140	Prab.g_01206
OG0000736	Syao.g_00139	Prab.g_01207
OG0000737	Syao.g_00138	Prab.g_01208
OG0000738	Syao.g_00132	Prab.g_01212
OG0000739	Syao.g_00131	Prab.g_01213
OG0000740	Syao.g_00130	Prab.g_01214
OG0000741	Syao.g_00127	Prab.g_01215
OG0000742	Syao.g_00124	Prab.g_01218
OG0000743	Syao.g_00217	Prab.g_01220
OG0000744	Syao.g_00216	Prab.g_01221
OG0000745	Syao.g_00213	Prab.g_01222
OG0000746	Syao.g_00210	Prab.g_01224
OG0000747	Syao.g_00208	Prab.g_01225
OG0000748	Syao.g_00193	Prab.g_01228
OG0000749	Syao.g_00192	Prab.g_01229
OG0000750	Syao.g_00191	Prab.g_01230
OG0000751	Syao.g_00185	Prab.g_01232
OG0000752	Syao.g_00183	Prab.g_01234
OG0000753	Syao.g_00180	Prab.g_01237
OG0000754	Syao.g_00175	Prab.g_01240
OG0000755	Syao.g_00021	Prab.g_01243
OG0000756	Syao.g_00229	Prab.g_01244
OG0000757	Syao.g_00252	Prab.g_01250
OG0000758	Syao.g_00251	Prab.g_01251
OG0000759	Syao.g_00250	Prab.g_01252
OG0000760	Syao.g_00249	Prab.g_01253
OG0000761	Syao.g_00248	Prab.g_01254
OG0000762	Syao.g_00246	Prab.g_01255
OG0000763	Syao.g_00242	Prab.g_01257
OG0000764	Syao.g_00241	Prab.g_01258
OG0000765	Syao.g_00267	Prab.g_01267
OG0000766	Syao.g_00266	Prab.g_01268
OG0000767	Syao.g_00264	Prab.g_01270
OG0000768	Syao.g_00263	Prab.g_01271
OG0000769	Syao.g_00261	Prab.g_01273
OG0000770	Syao.g_00257	Prab.g_01275
OG0000771	Syao.g_00506	Prab.g_01284
OG0000772	Syao.g_01523	Prab.g_01303
OG0000773	Syao.g_01447	Prab.g_01317
OG0000774	Syao.g_01442	Prab.g_01319
OG0000775	Syao.g_01440	Prab.g_01321
OG0000776	Syao.g_01439	Prab.g_01322
OG0000777	Syao.g_01438	Prab.g_01323
OG0000778	Syao.g_01437	Prab.g_01324
OG0000779	Syao.g_01469	Prab.g_01328
OG0000780	Syao.g_01456	Prab.g_01329
OG0000781	Syao.g_01452	Prab.g_01332
OG0000782	Syao.g_01451	Prab.g_01333
OG0000783	Syao.g_01450	Prab.g_01334
OG0000784	Syao.g_01449	Prab.g_01335
OG0000785	Syao.g_01481	Prab.g_01337
OG0000786	Syao.g_01473	Prab.g_01339
OG0000787	Syao.g_01472	Prab.g_01340
OG0000788	Syao.g_00870	Prab.g_01348
OG0000789	Syao.g_00623	Prab.g_01351
OG0000790	Syao.g_00041, Syao.g_00315	Prab.g_01365
OG0000791	Syao.g_00043	Prab.g_01367
OG0000792	Syao.g_00044	Prab.g_01368
OG0000793	Syao.g_02700	Prab.g_01371
OG0000794	Syao.g_02703	Prab.g_01372
OG0000795	Syao.g_02704	Prab.g_01373
OG0000796	Syao.g_02708	Prab.g_01377
OG0000797	Syao.g_02709	Prab.g_01378
OG0000798	Syao.g_02066	Prab.g_01411
OG0000799	Syao.g_01525	Prab.g_01448
OG0000800	Syao.g_01526	Prab.g_01449
OG0000801	Syao.g_01527	Prab.g_01450
OG0000802	Syao.g_01531	Prab.g_01452
OG0000803	Syao.g_01534	Prab.g_01454
OG0000804	Syao.g_01537	Prab.g_01455
OG0000805	Syao.g_01502	Prab.g_01457
OG0000806	Syao.g_01504	Prab.g_01459
OG0000807	Syao.g_01506	Prab.g_01460
OG0000808	Syao.g_01507	Prab.g_01461
OG0000809	Syao.g_01511	Prab.g_01464
OG0000810	Syao.g_01482	Prab.g_01465
OG0000811	Syao.g_01490	Prab.g_01469
OG0000812	Syao.g_01492	Prab.g_01471
OG0000813	Syao.g_01493	Prab.g_01472
OG0000814	Syao.g_01495	Prab.g_01474
OG0000815	Syao.g_01499	Prab.g_01475
OG0000816	Syao.g_01471	Prab.g_01477
OG0000817	Syao.g_01519	Prab.g_01478
OG0000818	Syao.g_00062	Prab.g_01483
OG0000819	Syao.g_00063	Prab.g_01484
OG0000820	Syao.g_00064	Prab.g_01485
OG0000821	Syao.g_00070	Prab.g_01489
OG0000822	Syao.g_00072	Prab.g_01490
OG0000823	Syao.g_00073	Prab.g_01491
OG0000824	Syao.g_00079	Prab.g_01494
OG0000825	Syao.g_00080	Prab.g_01495
OG0000826	Syao.g_00081	Prab.g_01496
OG0000827	Syao.g_00082	Prab.g_01497
OG0000828	Syao.g_00085	Prab.g_01500
OG0000829	Syao.g_00086	Prab.g_01501
OG0000830	Syao.g_00087	Prab.g_01502
OG0000831	Syao.g_00089	Prab.g_01504
OG0000832	Syao.g_01696	Prab.g_01510
OG0000833	Syao.g_01612	Prab.g_01518
OG0000834	Syao.g_01610	Prab.g_01519
OG0000835	Syao.g_01609	Prab.g_01520
OG0000836	Syao.g_01606	Prab.g_01521
OG0000837	Syao.g_01605	Prab.g_01522
OG0000838	Syao.g_01601	Prab.g_01524
OG0000839	Syao.g_01600	Prab.g_01525
OG0000840	Syao.g_01599	Prab.g_01526
OG0000841	Syao.g_01598	Prab.g_01527
OG0000842	Syao.g_01597	Prab.g_01528
OG0000843	Syao.g_01596	Prab.g_01529
OG0000844	Syao.g_01594	Prab.g_01530
OG0000845	Syao.g_01593	Prab.g_01531
OG0000846	Syao.g_01592	Prab.g_01532
OG0000847	Syao.g_01591	Prab.g_01533
OG0000848	Syao.g_01589	Prab.g_01534
OG0000849	Syao.g_01588	Prab.g_01535
OG0000850	Syao.g_01585	Prab.g_01537
OG0000851	Syao.g_01582	Prab.g_01538
OG0000852	Syao.g_01581	Prab.g_01539
OG0000853	Syao.g_01577	Prab.g_01543
OG0000854	Syao.g_01575	Prab.g_01545
OG0000855	Syao.g_01574	Prab.g_01546
OG0000856	Syao.g_01327	Prab.g_01563
OG0000857	Syao.g_00774	Prab.g_01601
OG0000858	Syao.g_01567	Prab.g_01663
OG0000859	Syao.g_01566	Prab.g_01664
OG0000860	Syao.g_01552	Prab.g_01671
OG0000861	Syao.g_01551	Prab.g_01672
OG0000862	Syao.g_01542	Prab.g_01673
OG0000863	Syao.g_01540	Prab.g_01675
OG0000864	Syao.g_01017	Prab.g_01676
OG0000866	Syao.g_01686	Prab.g_01678
OG0000867	Syao.g_01685	Prab.g_01679
OG0000868	Syao.g_01682	Prab.g_01680
OG0000869	Syao.g_01677	Prab.g_01684
OG0000870	Syao.g_01672	Prab.g_01689
OG0000871	Syao.g_01671	Prab.g_01690
OG0000872	Syao.g_01665	Prab.g_01691
OG0000873	Syao.g_01662	Prab.g_01694
OG0000874	Syao.g_01660	Prab.g_01697
OG0000875	Syao.g_01658	Prab.g_01698
OG0000876	Syao.g_00536	Prab.g_01699
OG0000877	Syao.g_01654	Prab.g_01701
OG0000878	Syao.g_01653	Prab.g_01702
OG0000879	Syao.g_01652	Prab.g_01703
OG0000880	Syao.g_01651	Prab.g_01704
OG0000881	Syao.g_01647	Prab.g_01708
OG0000882	Syao.g_01642	Prab.g_01713
OG0000883	Syao.g_01638	Prab.g_01714
OG0000884	Syao.g_01636	Prab.g_01716
OG0000885	Syao.g_01635	Prab.g_01717
OG0000886	Syao.g_01634	Prab.g_01718
OG0000887	Syao.g_01633	Prab.g_01719
OG0000888	Syao.g_01631	Prab.g_01721
OG0000889	Syao.g_01629	Prab.g_01723
OG0000890	Syao.g_01626	Prab.g_01724
OG0000891	Syao.g_01625	Prab.g_01725
OG0000892	Syao.g_01695	Prab.g_01727
OG0000893	Syao.g_01934	Prab.g_01731
OG0000894	Syao.g_01937	Prab.g_01733
OG0000895	Syao.g_01916	Prab.g_01736
OG0000896	Syao.g_01917	Prab.g_01737
OG0000897	Syao.g_01919	Prab.g_01739
OG0000898	Syao.g_01920	Prab.g_01740
OG0000899	Syao.g_01921	Prab.g_01741
OG0000900	Syao.g_01922	Prab.g_01742
OG0000901	Syao.g_01927	Prab.g_01745
OG0000902	Syao.g_01929	Prab.g_01747
OG0000903	Syao.g_01798	Prab.g_01750
OG0000904	Syao.g_01804	Prab.g_01752
OG0000905	Syao.g_01862	Prab.g_01756
OG0000906	Syao.g_01931	Prab.g_01757
OG0000907	Syao.g_01796	Prab.g_01760
OG0000908	Syao.g_01793	Prab.g_01763
OG0000909	Syao.g_01792	Prab.g_01764
OG0000910	Syao.g_01791	Prab.g_01765
OG0000911	Syao.g_01789	Prab.g_01767
OG0000912	Syao.g_01788	Prab.g_01768
OG0000913	Syao.g_01787	Prab.g_01769
OG0000914	Syao.g_01786	Prab.g_01770
OG0000915	Syao.g_01784	Prab.g_01771
OG0000916	Syao.g_01783	Prab.g_01772
OG0000917	Syao.g_01782	Prab.g_01773
OG0000918	Syao.g_01781	Prab.g_01774
OG0000919	Syao.g_01780	Prab.g_01775
OG0000920	Syao.g_01779	Prab.g_01776
OG0000921	Syao.g_01778	Prab.g_01777
OG0000922	Syao.g_01777	Prab.g_01778
OG0000923	Syao.g_01772	Prab.g_01782
OG0000924	Syao.g_01771	Prab.g_01783
OG0000925	Syao.g_01770	Prab.g_01784
OG0000926	Syao.g_01769	Prab.g_01785
OG0000927	Syao.g_01767	Prab.g_01787
OG0000928	Syao.g_01766	Prab.g_01788
OG0000929	Syao.g_01765	Prab.g_01789
OG0000930	Syao.g_01764	Prab.g_01790
OG0000931	Syao.g_01763	Prab.g_01791
OG0000932	Syao.g_01762	Prab.g_01792
OG0000933	Syao.g_01811	Prab.g_01796
OG0000934	Syao.g_01809	Prab.g_01798
OG0000935	Syao.g_01808	Prab.g_01799
OG0000936	Syao.g_01843	Prab.g_01800
OG0000937	Syao.g_01842	Prab.g_01801
OG0000938	Syao.g_01839	Prab.g_01803
OG0000939	Syao.g_01838	Prab.g_01804
OG0000940	Syao.g_01830	Prab.g_01811
OG0000941	Syao.g_01828	Prab.g_01813
OG0000942	Syao.g_01826	Prab.g_01815
OG0000943	Syao.g_01824	Prab.g_01816
OG0000944	Syao.g_01822	Prab.g_01817
OG0000945	Syao.g_01821	Prab.g_01818
OG0000946	Syao.g_01852	Prab.g_01822
OG0000947	Syao.g_01849	Prab.g_01824
OG0000948	Syao.g_01848	Prab.g_01825
OG0000949	Syao.g_01970	Prab.g_01828
OG0000950	Syao.g_01957	Prab.g_01833
OG0000951	Syao.g_02262	Prab.g_01836
OG0000952	Syao.g_02266	Prab.g_01840
OG0000953	Syao.g_02130	Prab.g_01843
OG0000954	Syao.g_02135	Prab.g_01847
OG0000955	Syao.g_02136	Prab.g_01848
OG0000956	Syao.g_02138	Prab.g_01850
OG0000957	Syao.g_01951	Prab.g_01855
OG0000958	Syao.g_01950	Prab.g_01856
OG0000959	Syao.g_01947	Prab.g_01860
OG0000960	Syao.g_01946	Prab.g_01861
OG0000961	Syao.g_02496	Prab.g_01863
OG0000962	Syao.g_02191	Prab.g_01865
OG0000963	Syao.g_02186	Prab.g_01869
OG0000964	Syao.g_02185	Prab.g_01870
OG0000965	Syao.g_02184	Prab.g_01871
OG0000966	Syao.g_02172	Prab.g_01879
OG0000967	Syao.g_02167	Prab.g_01883
OG0000968	Syao.g_02199	Prab.g_01885
OG0000969	Syao.g_02200	Prab.g_01886
OG0000970	Syao.g_02201	Prab.g_01887
OG0000971	Syao.g_02203	Prab.g_01888
OG0000972	Syao.g_02204	Prab.g_01889
OG0000973	Syao.g_02205	Prab.g_01890
OG0000974	Syao.g_02206	Prab.g_01891
OG0000975	Syao.g_02207	Prab.g_01892
OG0000976	Syao.g_02208	Prab.g_01893
OG0000977	Syao.g_02210	Prab.g_01894
OG0000978	Syao.g_02211	Prab.g_01895
OG0000979	Syao.g_02214	Prab.g_01898
OG0000980	Syao.g_02217	Prab.g_01900
OG0000981	Syao.g_02220	Prab.g_01902
OG0000982	Syao.g_02437	Prab.g_01904
OG0000983	Syao.g_02438	Prab.g_01905
OG0000984	Syao.g_02439	Prab.g_01906
OG0000985	Syao.g_02443	Prab.g_01909
OG0000986	Syao.g_02445	Prab.g_01911
OG0000987	Syao.g_02447	Prab.g_01912
OG0000988	Syao.g_02452	Prab.g_01915
OG0000989	Syao.g_02368	Prab.g_01919
OG0000990	Syao.g_02362	Prab.g_01922
OG0000991	Syao.g_02354	Prab.g_01923
OG0000992	Syao.g_02279	Prab.g_01925
OG0000993	Syao.g_02280	Prab.g_01926
OG0000994	Syao.g_02283	Prab.g_01927
OG0000995	Syao.g_02287	Prab.g_01931
OG0000996	Syao.g_02305	Prab.g_01932
OG0000997	Syao.g_02326	Prab.g_01933
OG0000998	Syao.g_02328	Prab.g_01935
OG0000999	Syao.g_02329	Prab.g_01936
OG0001000	Syao.g_02333	Prab.g_01939
OG0001001	Syao.g_02338	Prab.g_01941
OG0001002	Syao.g_02345	Prab.g_01945
OG0001003	Syao.g_02347	Prab.g_01947
OG0001004	Syao.g_02348	Prab.g_01948
OG0001005	Syao.g_02194	Prab.g_01949
OG0001006	Syao.g_02159	Prab.g_01953
OG0001007	Syao.g_02161	Prab.g_01955
OG0001008	Syao.g_01737	Prab.g_00440
OG0001009	Syao.g_02239	Prab.g_00027
OG0001010	Syao.g_02238	Prab.g_00028
OG0001011	Syao.g_02236	Prab.g_00029
OG0001012	Syao.g_00322	Prab.g_00042
OG0001013	Syao.g_02413	Prab.g_00047
OG0001014	Syao.g_02407	Prab.g_00050
OG0001015	Syao.g_02406	Prab.g_00051
OG0001016	Syao.g_02622	Prab.g_00065
OG0001017	Syao.g_02628	Prab.g_00069
OG0001018	Syao.g_02630	Prab.g_00072
OG0001019	Syao.g_02654	Prab.g_00081
OG0001020	Syao.g_02663	Prab.g_00082
OG0001021	Syao.g_02666	Prab.g_00083
OG0001022	Syao.g_02670	Prab.g_00085
OG0001023	Syao.g_02671	Prab.g_00086
OG0001024	Syao.g_01018	Prab.g_00089
OG0001025	Syao.g_02597	Prab.g_00095
OG0001026	Syao.g_02594	Prab.g_00102
OG0001027	Syao.g_02564	Prab.g_00103
OG0001028	Syao.g_02568	Prab.g_00105
OG0001029	Syao.g_02570	Prab.g_00106
OG0001030	Syao.g_02545	Prab.g_00120
OG0001031	Syao.g_02528	Prab.g_00177
OG0001032	Syao.g_02530	Prab.g_00178
OG0001033	Syao.g_01016	Prab.g_00199
OG0001034	Syao.g_01704	Prab.g_00227
OG0001035	Syao.g_02101	Prab.g_00244
OG0001036	Syao.g_02096	Prab.g_00248
OG0001037	Syao.g_02094	Prab.g_00249
OG0001038	Syao.g_02065	Prab.g_00266
OG0001039	Syao.g_02062	Prab.g_00269
OG0001040	Syao.g_02059	Prab.g_00271
OG0001041	Syao.g_02055	Prab.g_00275
OG0001042	Syao.g_02032	Prab.g_00292
OG0001043	Syao.g_02028	Prab.g_00293
OG0001044	Syao.g_01878	Prab.g_00321
OG0001045	Syao.g_01865	Prab.g_00329
OG0001046	Syao.g_00827	Prab.g_00367
OG0001047	Syao.g_01739	Prab.g_00442
OG0001048	Syao.g_01740	Prab.g_00443
OG0001049	Syao.g_01616	Prab.g_00445
OG0001050	Syao.g_01618	Prab.g_00446
OG0001051	Syao.g_01619	Prab.g_00447
OG0001052	Syao.g_02686	Prab.g_00475
OG0001053	Syao.g_00025	Prab.g_00487
OG0001054	Syao.g_00104	Prab.g_00502
OG0001055	Syao.g_00156	Prab.g_00521
OG0001056	Syao.g_01417	Prab.g_00540
OG0001057	Syao.g_00879	Prab.g_00545
OG0001058	Syao.g_00862	Prab.g_00553
OG0001059	Syao.g_00858	Prab.g_00557
OG0001060	Syao.g_00852	Prab.g_00564
OG0001062	Syao.g_01050	Prab.g_00580
OG0001063	Syao.g_01042	Prab.g_00582
OG0001064	Syao.g_01041	Prab.g_00583
OG0001065	Syao.g_01040	Prab.g_00584
OG0001066	Syao.g_01039	Prab.g_00585
OG0001067	Syao.g_01038	Prab.g_00586
OG0001068	Syao.g_01037	Prab.g_00587
OG0001069	Syao.g_01036	Prab.g_00588
OG0001070	Syao.g_01032	Prab.g_00591
OG0001071	Syao.g_01031	Prab.g_00592
OG0001072	Syao.g_01027	Prab.g_00594
OG0001073	Syao.g_00991	Prab.g_00608
OG0001074	Syao.g_00392	Prab.g_00619
OG0001075	Syao.g_00391	Prab.g_00620
OG0001076	Syao.g_01339	Prab.g_00629
OG0001077	Syao.g_01323	Prab.g_00633
OG0001078	Syao.g_00895	Prab.g_00641
OG0001079	Syao.g_00911	Prab.g_00652
OG0001081	Syao.g_00925	Prab.g_00660
OG0001082	Syao.g_00926	Prab.g_00661
OG0001083	Syao.g_00934	Prab.g_00666
OG0001084	Syao.g_00935	Prab.g_00667
OG0001085	Syao.g_00947	Prab.g_00675
OG0001086	Syao.g_00949	Prab.g_00676
OG0001087	Syao.g_01419	Prab.g_00693
OG0001088	Syao.g_00211	Prab.g_00694
OG0001089	Syao.g_00376	Prab.g_00702
OG0001090	Syao.g_00494	Prab.g_00724
OG0001091	Syao.g_00491	Prab.g_00726
OG0001092	Syao.g_00489	Prab.g_00727
OG0001093	Syao.g_00482	Prab.g_00732
OG0001094	Syao.g_00750	Prab.g_00834
OG0001095	Syao.g_00771	Prab.g_00853
OG0001096	Syao.g_00786	Prab.g_00866
OG0001097	Syao.g_00552	Prab.g_00884
OG0001098	Syao.g_00731	Prab.g_00900
OG0001099	Syao.g_02569	Prab.g_01079
OG0001100	Syao.g_00957	Prab.g_01075
OG0001101	Syao.g_00959	Prab.g_01073
OG0001102	Syao.g_00962	Prab.g_01071
OG0001103	Syao.g_00964	Prab.g_01069
OG0001105	Syao.g_00736	Prab.g_01043
OG0001106	Syao.g_00688	Prab.g_01019
OG0001107	Syao.g_00676	Prab.g_01012
OG0001108	Syao.g_00669	Prab.g_01008
OG0001109	Syao.g_00667	Prab.g_01007
OG0001110	Syao.g_00665	Prab.g_01005
OG0001111	Syao.g_00663	Prab.g_01004
OG0001112	Syao.g_00661	Prab.g_01003
OG0001113	Syao.g_00660	Prab.g_01002
OG0001114	Syao.g_00659	Prab.g_01001
OG0001115	Syao.g_00832	Prab.g_00999
OG0001116	Syao.g_00830	Prab.g_00998
OG0001117	Syao.g_00829	Prab.g_00997
OG0001118	Syao.g_00828	Prab.g_00996
OG0001119	Syao.g_00826	Prab.g_00995
OG0001120	Syao.g_00822	Prab.g_00993
OG0001121	Syao.g_01294	Prab.g_01184, Prab.g_00990
OG0001122	Syao.g_00445	Prab.g_00957
OG0001123	Syao.g_00451	Prab.g_00953
OG0001124	Syao.g_00453	Prab.g_00951
OG0001125	Syao.g_00456	Prab.g_00950
OG0001126	Syao.g_00504	Prab.g_00940
OG0001127	Syao.g_00505	Prab.g_00939
OG0001128	Syao.g_00508	Prab.g_00937
OG0001129	Syao.g_00510	Prab.g_00936
OG0001130	Syao.g_00511	Prab.g_00935
OG0001131	Syao.g_01387	Prab.g_01125
OG0001132	Syao.g_01221	Prab.g_01135
OG0001133	Syao.g_01333	Prab.g_01169
OG0001134	Syao.g_01428	Prab.g_01186
OG0001135	Syao.g_01424	Prab.g_01189
OG0001136	Syao.g_00126	Prab.g_01216
OG0001137	Syao.g_00194	Prab.g_01227
OG0001138	Syao.g_00227	Prab.g_01245
OG0001139	Syao.g_00225	Prab.g_01246
OG0001140	Syao.g_00224	Prab.g_01247
OG0001141	Syao.g_00254	Prab.g_01248
OG0001142	Syao.g_00253	Prab.g_01249
OG0001143	Syao.g_00243	Prab.g_01256
OG0001144	Syao.g_00276	Prab.g_01261
OG0001145	Syao.g_01446	Prab.g_01318
OG0001146	Syao.g_01455	Prab.g_01330
OG0001147	Syao.g_00095	Prab.g_01347
OG0001148	Syao.g_00038	Prab.g_01362
OG0001149	Syao.g_00039	Prab.g_01363
OG0001150	Syao.g_00040	Prab.g_01364
OG0001151	Syao.g_02706	Prab.g_01375
OG0001152	Syao.g_02707	Prab.g_01376
OG0001153	Syao.g_00083	Prab.g_01498
OG0001154	Syao.g_00084	Prab.g_01499
OG0001155	Syao.g_01747	Prab.g_01511
OG0001156	Syao.g_01744	Prab.g_01514
OG0001157	Syao.g_01743	Prab.g_01515
OG0001158	Syao.g_01742	Prab.g_01516
OG0001159	Syao.g_01741	Prab.g_01517
OG0001160	Syao.g_01579	Prab.g_01541
OG0001161	Syao.g_02373	Prab.g_01553
OG0001162	Syao.g_02650	Prab.g_01567
OG0001163	Syao.g_01571	Prab.g_01661
OG0001164	Syao.g_01564	Prab.g_01665
OG0001165	Syao.g_01559	Prab.g_01668
OG0001166	Syao.g_01673	Prab.g_01688
OG0001167	Syao.g_01006	Prab.g_01705
OG0001168	Syao.g_01648	Prab.g_01707
OG0001169	Syao.g_01646	Prab.g_01709
OG0001170	Syao.g_01644	Prab.g_01711
OG0001171	Syao.g_01632	Prab.g_01720
OG0001172	Syao.g_01914	Prab.g_01734
OG0001173	Syao.g_01915	Prab.g_01735
OG0001174	Syao.g_01923	Prab.g_01743
OG0001175	Syao.g_01924	Prab.g_01744
OG0001176	Syao.g_01799	Prab.g_01751
OG0001177	Syao.g_01802	Prab.g_01753
OG0001178	Syao.g_01541	Prab.g_01758
OG0001179	Syao.g_01768	Prab.g_01786
OG0001180	Syao.g_01833	Prab.g_01808
OG0001181	Syao.g_01829	Prab.g_01812
OG0001182	Syao.g_01820	Prab.g_01819
OG0001183	Syao.g_01851	Prab.g_01823
OG0001184	Syao.g_02264	Prab.g_01838
OG0001185	Syao.g_02147	Prab.g_01852
OG0001186	Syao.g_02173	Prab.g_01875
