Orthogroup	Syao	Prao
OG0000603	Syao.g_00915	Prao.g_00088
OG0000604	Syao.g_00918	Prao.g_00089
OG0000606	Syao.g_00924	Prao.g_00093
OG0000607	Syao.g_00927	Prao.g_00096
OG0000608	Syao.g_00928	Prao.g_00097
OG0000609	Syao.g_00930	Prao.g_00098
OG0000610	Syao.g_00940	Prao.g_00103
OG0000611	Syao.g_00943	Prao.g_00106
OG0000612	Syao.g_00944	Prao.g_00107
OG0000613	Syao.g_01979	Prao.g_00112
OG0000614	Syao.g_00375	Prao.g_00130
OG0000615	Syao.g_00978	Prao.g_00138
OG0000616	Syao.g_02342	Prao.g_00142
OG0000617	Syao.g_00486	Prao.g_00654
OG0000618	Syao.g_00485	Prao.g_00655
OG0000619	Syao.g_00484	Prao.g_00656
OG0000620	Syao.g_00479	Prao.g_00659
OG0000621	Syao.g_00478	Prao.g_00660
OG0000622	Syao.g_00476	Prao.g_00661
OG0000623	Syao.g_00475	Prao.g_00662
OG0000624	Syao.g_00473	Prao.g_00663
OG0000625	Syao.g_00472	Prao.g_00664
OG0000626	Syao.g_00471	Prao.g_00665
OG0000627	Syao.g_00567	Prao.g_00666
OG0000628	Syao.g_00566	Prao.g_00667
OG0000629	Syao.g_00590	Prao.g_00668
OG0000630	Syao.g_00585	Prao.g_00671
OG0000631	Syao.g_00644	Prao.g_00732
OG0000632	Syao.g_00643	Prao.g_00733
OG0000633	Syao.g_00642	Prao.g_00734
OG0000634	Syao.g_00752	Prao.g_00737
OG0000635	Syao.g_00753	Prao.g_00738
OG0000636	Syao.g_00755	Prao.g_00740
OG0000637	Syao.g_00757	Prao.g_00742
OG0000638	Syao.g_00758	Prao.g_00743
OG0000639	Syao.g_00759	Prao.g_00744
OG0000640	Syao.g_00760	Prao.g_00745
OG0000641	Syao.g_00764	Prao.g_00749
OG0000642	Syao.g_00765	Prao.g_00750
OG0000643	Syao.g_00767	Prao.g_00751
OG0000644	Syao.g_00768	Prao.g_00752
OG0000645	Syao.g_00770	Prao.g_00753
OG0000646	Syao.g_00773	Prao.g_00755
OG0000647	Syao.g_00775	Prao.g_00756
OG0000648	Syao.g_00777	Prao.g_00758
OG0000649	Syao.g_00778	Prao.g_00759
OG0000650	Syao.g_00779	Prao.g_00760
OG0000651	Syao.g_00780	Prao.g_00761
OG0000652	Syao.g_00781	Prao.g_00762
OG0000653	Syao.g_00783	Prao.g_00764
OG0000654	Syao.g_00784	Prao.g_00765
OG0000655	Syao.g_00785	Prao.g_00766
OG0000656	Syao.g_00789	Prao.g_00769
OG0000657	Syao.g_00435	Prao.g_00777
OG0000658	Syao.g_00560	Prao.g_00778
OG0000659	Syao.g_00559	Prao.g_00779
OG0000660	Syao.g_00555	Prao.g_00783
OG0000661	Syao.g_00553	Prao.g_00785
OG0000662	Syao.g_00535	Prao.g_00787
OG0000663	Syao.g_00532	Prao.g_00789
OG0000664	Syao.g_00530	Prao.g_00790
OG0000665	Syao.g_01436	Prao.g_00794
OG0000666	Syao.g_02120	Prao.g_00795
OG0000667	Syao.g_01375	Prao.g_00799
OG0000668	Syao.g_02678	Prao.g_00829
OG0000669	Syao.g_00955	Prao.g_00837
OG0000670	Syao.g_00958	Prao.g_00839
OG0000671	Syao.g_00960	Prao.g_00841
OG0000672	Syao.g_00963	Prao.g_00843
OG0000673	Syao.g_00966	Prao.g_00846
OG0000674	Syao.g_00968	Prao.g_00848
OG0000675	Syao.g_00969	Prao.g_00849
OG0000676	Syao.g_00971	Prao.g_00851
OG0000677	Syao.g_00972	Prao.g_00852
OG0000678	Syao.g_00974	Prao.g_00854
OG0000679	Syao.g_00981	Prao.g_00858
OG0000680	Syao.g_00982	Prao.g_00859
OG0000681	Syao.g_00985	Prao.g_00861
OG0000682	Syao.g_00986	Prao.g_00862
OG0000683	Syao.g_00987	Prao.g_00863
OG0000684	Syao.g_00990	Prao.g_00864
OG0000685	Syao.g_00733	Prao.g_00866
OG0000686	Syao.g_00734	Prao.g_00867
OG0000687	Syao.g_00735	Prao.g_00868
OG0000688	Syao.g_00741	Prao.g_00871
OG0000689	Syao.g_00743	Prao.g_00872
OG0000690	Syao.g_00744	Prao.g_00873
OG0000691	Syao.g_00745	Prao.g_00874
OG0000692	Syao.g_00747	Prao.g_00876
OG0000693	Syao.g_00748	Prao.g_00877
OG0000694	Syao.g_00749	Prao.g_00878
OG0000695	Syao.g_00639	Prao.g_00880
OG0000696	Syao.g_00638	Prao.g_00881
OG0000697	Syao.g_00636	Prao.g_00882
OG0000698	Syao.g_00633	Prao.g_00885
OG0000699	Syao.g_00631	Prao.g_00886
OG0000700	Syao.g_00630	Prao.g_00887
OG0000701	Syao.g_00629	Prao.g_00888
OG0000702	Syao.g_00705	Prao.g_00890
OG0000703	Syao.g_00693	Prao.g_00891
OG0000704	Syao.g_00689	Prao.g_00892
OG0000705	Syao.g_00682	Prao.g_00896
OG0000706	Syao.g_00681	Prao.g_00897
OG0000707	Syao.g_00680	Prao.g_00898
OG0000708	Syao.g_00677	Prao.g_00899
OG0000709	Syao.g_00670	Prao.g_00903
OG0000710	Syao.g_00666	Prao.g_00906
OG0000711	Syao.g_00815	Prao.g_00923
OG0000712	Syao.g_00813	Prao.g_00925
OG0000713	Syao.g_00812	Prao.g_00926
OG0000714	Syao.g_00810	Prao.g_00927
OG0000715	Syao.g_00808	Prao.g_00929
OG0000716	Syao.g_00804	Prao.g_00931
OG0000717	Syao.g_00803	Prao.g_00932
OG0000718	Syao.g_00794	Prao.g_00943
OG0000719	Syao.g_00444	Prao.g_00945
OG0000720	Syao.g_00457	Prao.g_00954
OG0000721	Syao.g_00459	Prao.g_00956
OG0000722	Syao.g_00460	Prao.g_00957
OG0000723	Syao.g_00469	Prao.g_00960
OG0000724	Syao.g_00513	Prao.g_00969
OG0000725	Syao.g_00385	Prao.g_00975
OG0000726	Syao.g_00384	Prao.g_00976
OG0000727	Syao.g_00383	Prao.g_00977
OG0000728	Syao.g_00381	Prao.g_00979
OG0000729	Syao.g_02190	Prao.g_01027
OG0000730	Syao.g_01880	Prao.g_01156
OG0000731	Syao.g_01868	Prao.g_01152
OG0000732	Syao.g_02218	Prao.g_01143
OG0000733	Syao.g_01427	Prao.g_01121
OG0000734	Syao.g_02592	Prao.g_01104
OG0000735	Syao.g_00140	Prao.g_01102
OG0000736	Syao.g_00139	Prao.g_01101
OG0000737	Syao.g_00138	Prao.g_01100
OG0000738	Syao.g_00132	Prao.g_01096
OG0000739	Syao.g_00131	Prao.g_01095
OG0000740	Syao.g_00130	Prao.g_01094
OG0000741	Syao.g_00127	Prao.g_01093
OG0000742	Syao.g_00124	Prao.g_01090
OG0000743	Syao.g_00217	Prao.g_01088
OG0000744	Syao.g_00216	Prao.g_01087
OG0000745	Syao.g_00213	Prao.g_01086
OG0000746	Syao.g_00210	Prao.g_01084
OG0000747	Syao.g_00208	Prao.g_01083
OG0000748	Syao.g_00193	Prao.g_01080
OG0000749	Syao.g_00192	Prao.g_01079
OG0000750	Syao.g_00191	Prao.g_01078
OG0000751	Syao.g_00185	Prao.g_01076
OG0000752	Syao.g_00183	Prao.g_01074
OG0000753	Syao.g_00180	Prao.g_01071
OG0000754	Syao.g_00175	Prao.g_01068
OG0000755	Syao.g_00021	Prao.g_01065
OG0000756	Syao.g_00229	Prao.g_01064
OG0000757	Syao.g_00252	Prao.g_01058
OG0000758	Syao.g_00251	Prao.g_01057
OG0000759	Syao.g_00250	Prao.g_01056
OG0000760	Syao.g_00249	Prao.g_01055
OG0000761	Syao.g_00248	Prao.g_01054
OG0000762	Syao.g_00246	Prao.g_01053
OG0000763	Syao.g_00242	Prao.g_01051
OG0000764	Syao.g_00241	Prao.g_01050
OG0000765	Syao.g_00267	Prao.g_01041
OG0000766	Syao.g_00266	Prao.g_01040
OG0000767	Syao.g_00264	Prao.g_01038
OG0000768	Syao.g_00263	Prao.g_01037
OG0000769	Syao.g_00261	Prao.g_01035
OG0000770	Syao.g_00257	Prao.g_01033
OG0000771	Syao.g_00506	Prao.g_00014
OG0000772	Syao.g_01523	Prao.g_01305
OG0000773	Syao.g_01447	Prao.g_01285
OG0000774	Syao.g_01442	Prao.g_01283
OG0000775	Syao.g_01440	Prao.g_01281
OG0000776	Syao.g_01439	Prao.g_01280
OG0000777	Syao.g_01438	Prao.g_01279
OG0000778	Syao.g_01437	Prao.g_01278
OG0000779	Syao.g_01469	Prao.g_01274
OG0000780	Syao.g_01456	Prao.g_01273
OG0000781	Syao.g_01452	Prao.g_01270
OG0000782	Syao.g_01451	Prao.g_01269
OG0000783	Syao.g_01450	Prao.g_01268
OG0000784	Syao.g_01449	Prao.g_01267
OG0000785	Syao.g_01481	Prao.g_01265
OG0000786	Syao.g_01473	Prao.g_01263
OG0000787	Syao.g_01472	Prao.g_01262
OG0000788	Syao.g_00870	Prao.g_01252
OG0000789	Syao.g_00623	Prao.g_01249
OG0000790	Syao.g_00041, Syao.g_00315	Prao.g_01234
OG0000791	Syao.g_00043	Prao.g_01232
OG0000792	Syao.g_00044	Prao.g_01231
OG0000793	Syao.g_02700	Prao.g_01228
OG0000794	Syao.g_02703	Prao.g_01227
OG0000795	Syao.g_02704	Prao.g_01226
OG0000796	Syao.g_02708	Prao.g_01222
OG0000797	Syao.g_02709	Prao.g_01221
OG0000799	Syao.g_01525	Prao.g_01379
OG0000800	Syao.g_01526	Prao.g_01380
OG0000801	Syao.g_01527	Prao.g_01381
OG0000802	Syao.g_01531	Prao.g_01383
OG0000803	Syao.g_01534	Prao.g_01385
OG0000804	Syao.g_01537	Prao.g_01386
OG0000805	Syao.g_01502	Prao.g_01388
OG0000806	Syao.g_01504	Prao.g_01390
OG0000807	Syao.g_01506	Prao.g_01391
OG0000808	Syao.g_01507	Prao.g_01392
OG0000809	Syao.g_01511	Prao.g_01395
OG0000810	Syao.g_01482	Prao.g_01396
OG0000811	Syao.g_01490	Prao.g_01400
OG0000812	Syao.g_01492	Prao.g_01402
OG0000813	Syao.g_01493	Prao.g_01403
OG0000814	Syao.g_01495	Prao.g_01405
OG0000815	Syao.g_01499	Prao.g_01406
OG0000816	Syao.g_01471	Prao.g_01408
OG0000817	Syao.g_01519	Prao.g_01409
OG0000818	Syao.g_00062	Prao.g_01414
OG0000819	Syao.g_00063	Prao.g_01415
OG0000820	Syao.g_00064	Prao.g_01416
OG0000821	Syao.g_00070	Prao.g_01419
OG0000822	Syao.g_00072	Prao.g_01420
OG0000823	Syao.g_00073	Prao.g_01421
OG0000824	Syao.g_00079	Prao.g_01424
OG0000825	Syao.g_00080	Prao.g_01425
OG0000826	Syao.g_00081	Prao.g_01426
OG0000827	Syao.g_00082	Prao.g_01427
OG0000828	Syao.g_00085	Prao.g_01430
OG0000829	Syao.g_00086	Prao.g_01431
OG0000830	Syao.g_00087	Prao.g_01432
OG0000831	Syao.g_00089	Prao.g_01434
OG0000832	Syao.g_01696	Prao.g_01440
OG0000833	Syao.g_01612	Prao.g_01448
OG0000834	Syao.g_01610	Prao.g_01449
OG0000835	Syao.g_01609	Prao.g_01450
OG0000836	Syao.g_01606	Prao.g_01451
OG0000837	Syao.g_01605	Prao.g_01452
OG0000838	Syao.g_01601	Prao.g_01454
OG0000839	Syao.g_01600	Prao.g_01455
OG0000840	Syao.g_01599	Prao.g_01456
OG0000841	Syao.g_01598	Prao.g_01457
OG0000842	Syao.g_01597	Prao.g_01458
OG0000843	Syao.g_01596	Prao.g_01459
OG0000844	Syao.g_01594	Prao.g_01460
OG0000845	Syao.g_01593	Prao.g_01461
OG0000846	Syao.g_01592	Prao.g_01462
OG0000847	Syao.g_01591	Prao.g_01463
OG0000848	Syao.g_01589	Prao.g_01464
OG0000849	Syao.g_01588	Prao.g_01465
OG0000850	Syao.g_01585	Prao.g_01467
OG0000851	Syao.g_01582	Prao.g_01468
OG0000852	Syao.g_01581	Prao.g_01469
OG0000853	Syao.g_01577	Prao.g_01473
OG0000854	Syao.g_01575	Prao.g_01475
OG0000855	Syao.g_01574	Prao.g_01476
OG0000856	Syao.g_01327	Prao.g_01491
OG0000857	Syao.g_00774	Prao.g_01519
OG0000858	Syao.g_01567	Prao.g_01546
OG0000859	Syao.g_01566	Prao.g_01547
OG0000860	Syao.g_01552	Prao.g_01554
OG0000861	Syao.g_01551	Prao.g_01555
OG0000862	Syao.g_01542	Prao.g_01556
OG0000863	Syao.g_01540	Prao.g_01558
OG0000864	Syao.g_01017	Prao.g_01559
OG0000866	Syao.g_01686	Prao.g_01561
OG0000867	Syao.g_01685	Prao.g_01562
OG0000868	Syao.g_01682	Prao.g_01563
OG0000869	Syao.g_01677	Prao.g_01567
OG0000870	Syao.g_01672	Prao.g_01572
OG0000871	Syao.g_01671	Prao.g_01573
OG0000872	Syao.g_01665	Prao.g_01574
OG0000873	Syao.g_01662	Prao.g_01577
OG0000874	Syao.g_01660	Prao.g_01580
OG0000875	Syao.g_01658	Prao.g_01581
OG0000876	Syao.g_00536	Prao.g_01582
OG0000877	Syao.g_01654	Prao.g_01584
OG0000878	Syao.g_01653	Prao.g_01585
OG0000879	Syao.g_01652	Prao.g_01586
OG0000880	Syao.g_01651	Prao.g_01587
OG0000881	Syao.g_01647	Prao.g_01591
OG0000882	Syao.g_01642	Prao.g_01596
OG0000883	Syao.g_01638	Prao.g_01597
OG0000884	Syao.g_01636	Prao.g_01599
OG0000885	Syao.g_01635	Prao.g_01600
OG0000886	Syao.g_01634	Prao.g_01601
OG0000887	Syao.g_01633	Prao.g_01602
OG0000888	Syao.g_01631	Prao.g_01604
OG0000889	Syao.g_01629	Prao.g_01606
OG0000890	Syao.g_01626	Prao.g_01607
OG0000891	Syao.g_01625	Prao.g_01608
OG0000892	Syao.g_01695	Prao.g_01610
OG0000893	Syao.g_01934	Prao.g_01615
OG0000894	Syao.g_01937	Prao.g_01617
OG0000895	Syao.g_01916	Prao.g_01620
OG0000896	Syao.g_01917	Prao.g_01621
OG0000897	Syao.g_01919	Prao.g_01623
OG0000898	Syao.g_01920	Prao.g_01624
OG0000899	Syao.g_01921	Prao.g_01625
OG0000900	Syao.g_01922	Prao.g_01626
OG0000901	Syao.g_01927	Prao.g_01629
OG0000902	Syao.g_01929	Prao.g_01631
OG0000903	Syao.g_01798	Prao.g_01634
OG0000904	Syao.g_01804	Prao.g_01636
OG0000905	Syao.g_01862	Prao.g_01641
OG0000906	Syao.g_01931	Prao.g_01642
OG0000907	Syao.g_01796	Prao.g_01645
OG0000908	Syao.g_01793	Prao.g_01648
OG0000909	Syao.g_01792	Prao.g_01649
OG0000910	Syao.g_01791	Prao.g_01650
OG0000911	Syao.g_01789	Prao.g_01652
OG0000912	Syao.g_01788	Prao.g_01653
OG0000913	Syao.g_01787	Prao.g_01654
OG0000914	Syao.g_01786	Prao.g_01655
OG0000915	Syao.g_01784	Prao.g_01656
OG0000916	Syao.g_01783	Prao.g_01657
OG0000917	Syao.g_01782	Prao.g_01658
OG0000918	Syao.g_01781	Prao.g_01659
OG0000919	Syao.g_01780	Prao.g_01660
OG0000920	Syao.g_01779	Prao.g_01661
OG0000921	Syao.g_01778	Prao.g_01662
OG0000922	Syao.g_01777	Prao.g_01663
OG0000923	Syao.g_01772	Prao.g_01667
OG0000924	Syao.g_01771	Prao.g_01668
OG0000925	Syao.g_01770	Prao.g_01669
OG0000926	Syao.g_01769	Prao.g_01670
OG0000927	Syao.g_01767	Prao.g_01672
OG0000928	Syao.g_01766	Prao.g_01673
OG0000929	Syao.g_01765	Prao.g_01674
OG0000930	Syao.g_01764	Prao.g_01675
OG0000931	Syao.g_01763	Prao.g_01676
OG0000932	Syao.g_01762	Prao.g_01677
OG0000933	Syao.g_01811	Prao.g_01681
OG0000934	Syao.g_01809	Prao.g_01683
OG0000935	Syao.g_01808	Prao.g_01684
OG0000936	Syao.g_01843	Prao.g_01685
OG0000937	Syao.g_01842	Prao.g_01686
OG0000938	Syao.g_01839	Prao.g_01688
OG0000939	Syao.g_01838	Prao.g_01689
OG0000940	Syao.g_01830	Prao.g_01696
OG0000941	Syao.g_01828	Prao.g_01698
OG0000942	Syao.g_01826	Prao.g_01700
OG0000943	Syao.g_01824	Prao.g_01701
OG0000944	Syao.g_01822	Prao.g_01702
OG0000945	Syao.g_01821	Prao.g_01703
OG0000946	Syao.g_01852	Prao.g_01707
OG0000947	Syao.g_01849	Prao.g_01709
OG0000948	Syao.g_01848	Prao.g_01710
OG0000949	Syao.g_01970	Prao.g_01713
OG0000950	Syao.g_01957	Prao.g_01718
OG0000951	Syao.g_02262	Prao.g_01722
OG0000952	Syao.g_02266	Prao.g_01726
OG0000953	Syao.g_02130	Prao.g_01729
OG0000954	Syao.g_02135	Prao.g_01733
OG0000955	Syao.g_02136	Prao.g_01734
OG0000956	Syao.g_02138	Prao.g_01736
OG0000957	Syao.g_01951	Prao.g_01741
OG0000958	Syao.g_01950	Prao.g_01742
OG0000959	Syao.g_01947	Prao.g_01746
OG0000960	Syao.g_01946	Prao.g_01747
OG0000961	Syao.g_02496	Prao.g_01749
OG0000962	Syao.g_02191	Prao.g_01751
OG0000963	Syao.g_02186	Prao.g_01755
OG0000964	Syao.g_02185	Prao.g_01756
OG0000965	Syao.g_02184	Prao.g_01757
OG0000966	Syao.g_02172	Prao.g_01764
OG0000967	Syao.g_02167	Prao.g_01769
OG0000968	Syao.g_02199	Prao.g_01771
OG0000969	Syao.g_02200	Prao.g_01772
OG0000970	Syao.g_02201	Prao.g_01773
OG0000971	Syao.g_02203	Prao.g_01774
OG0000972	Syao.g_02204	Prao.g_01775
OG0000973	Syao.g_02205	Prao.g_01776
OG0000974	Syao.g_02206	Prao.g_01777
OG0000975	Syao.g_02207	Prao.g_01778
OG0000976	Syao.g_02208	Prao.g_01779
OG0000977	Syao.g_02210	Prao.g_01780
OG0000978	Syao.g_02211	Prao.g_01781
OG0000979	Syao.g_02214	Prao.g_01784
OG0000980	Syao.g_02217	Prao.g_01786
OG0000981	Syao.g_02220	Prao.g_01788
OG0000982	Syao.g_02437	Prao.g_01790
OG0000983	Syao.g_02438	Prao.g_01791
OG0000984	Syao.g_02439	Prao.g_01792
OG0000985	Syao.g_02443	Prao.g_01795
OG0000986	Syao.g_02445	Prao.g_01797
OG0000987	Syao.g_02447	Prao.g_01798
OG0000988	Syao.g_02452	Prao.g_01801
OG0000989	Syao.g_02368	Prao.g_01805
OG0000990	Syao.g_02362	Prao.g_01808
OG0000991	Syao.g_02354	Prao.g_01809
OG0000992	Syao.g_02279	Prao.g_01811
OG0000993	Syao.g_02280	Prao.g_01812
OG0000994	Syao.g_02283	Prao.g_01813
OG0000995	Syao.g_02287	Prao.g_01817
OG0000996	Syao.g_02305	Prao.g_01818
OG0000997	Syao.g_02326	Prao.g_01819
OG0000998	Syao.g_02328	Prao.g_01821
OG0000999	Syao.g_02329	Prao.g_01822
OG0001000	Syao.g_02333	Prao.g_01825
OG0001001	Syao.g_02338	Prao.g_01827
OG0001002	Syao.g_02345	Prao.g_01831
OG0001003	Syao.g_02347	Prao.g_01833
OG0001004	Syao.g_02348	Prao.g_01834
OG0001005	Syao.g_02194	Prao.g_01835
OG0001006	Syao.g_02159	Prao.g_01839
OG0001007	Syao.g_02161	Prao.g_01841
OG0001008	Syao.g_01737	Prao.g_00541
OG0001009	Syao.g_02239	Prao.g_00174
OG0001010	Syao.g_02238	Prao.g_00175
OG0001011	Syao.g_02236	Prao.g_00176
OG0001012	Syao.g_00322	Prao.g_00189
OG0001013	Syao.g_02413	Prao.g_00194
OG0001014	Syao.g_02407	Prao.g_00197
OG0001015	Syao.g_02406	Prao.g_00198
OG0001016	Syao.g_02622	Prao.g_00212
OG0001017	Syao.g_02628	Prao.g_00216
OG0001018	Syao.g_02630	Prao.g_00219
OG0001019	Syao.g_02654	Prao.g_00228
OG0001020	Syao.g_02663	Prao.g_00229
OG0001021	Syao.g_02666	Prao.g_00230
OG0001022	Syao.g_02670	Prao.g_00233
OG0001023	Syao.g_02671	Prao.g_00234
OG0001024	Syao.g_01018	Prao.g_00237
OG0001025	Syao.g_02597	Prao.g_00243
OG0001026	Syao.g_02594	Prao.g_00249
OG0001027	Syao.g_02564	Prao.g_00250
OG0001028	Syao.g_02568	Prao.g_00252
OG0001029	Syao.g_02570	Prao.g_00254
OG0001030	Syao.g_02545	Prao.g_00269
OG0001031	Syao.g_02528	Prao.g_00324
OG0001032	Syao.g_02530	Prao.g_00325
OG0001033	Syao.g_01016	Prao.g_00346
OG0001034	Syao.g_01704	Prao.g_00374
OG0001035	Syao.g_02101	Prao.g_00392
OG0001036	Syao.g_02096	Prao.g_00397
OG0001037	Syao.g_02094	Prao.g_00398
OG0001038	Syao.g_02065	Prao.g_00415
OG0001039	Syao.g_02062	Prao.g_00418
OG0001040	Syao.g_02059	Prao.g_00420
OG0001041	Syao.g_02055	Prao.g_00424
OG0001042	Syao.g_02032	Prao.g_00441
OG0001043	Syao.g_02028	Prao.g_00442
OG0001044	Syao.g_01878	Prao.g_00469
OG0001045	Syao.g_01865	Prao.g_00477
OG0001046	Syao.g_00827	Prao.g_00513
OG0001047	Syao.g_01739	Prao.g_00543
OG0001048	Syao.g_01740	Prao.g_00544
OG0001049	Syao.g_01616	Prao.g_00546
OG0001050	Syao.g_01618	Prao.g_00547
OG0001051	Syao.g_01619	Prao.g_00548
OG0001052	Syao.g_02686	Prao.g_00577
OG0001053	Syao.g_00025	Prao.g_00589
OG0001054	Syao.g_00104	Prao.g_00604
OG0001055	Syao.g_00156	Prao.g_00623
OG0001056	Syao.g_01417	Prao.g_01855
OG0001057	Syao.g_00879	Prao.g_01160
OG0001058	Syao.g_00862	Prao.g_01168
OG0001059	Syao.g_00858	Prao.g_01172
OG0001060	Syao.g_00852	Prao.g_01179
OG0001062	Syao.g_01050	Prao.g_01868
OG0001063	Syao.g_01042	Prao.g_01870
OG0001064	Syao.g_01041	Prao.g_00018
OG0001065	Syao.g_01040	Prao.g_00019
OG0001066	Syao.g_01039	Prao.g_00020
OG0001067	Syao.g_01038	Prao.g_00021
OG0001068	Syao.g_01037	Prao.g_00022
OG0001069	Syao.g_01036	Prao.g_00023
OG0001070	Syao.g_01032	Prao.g_00026
OG0001071	Syao.g_01031	Prao.g_00027
OG0001072	Syao.g_01027	Prao.g_00028
OG0001073	Syao.g_00991	Prao.g_00042
OG0001074	Syao.g_00392	Prao.g_00053
OG0001075	Syao.g_00391	Prao.g_00054
OG0001076	Syao.g_01339	Prao.g_00063
OG0001077	Syao.g_01323	Prao.g_00067
OG0001078	Syao.g_00895	Prao.g_00075
OG0001079	Syao.g_00911	Prao.g_00086
OG0001081	Syao.g_00925	Prao.g_00094
OG0001082	Syao.g_00926	Prao.g_00095
OG0001083	Syao.g_00934	Prao.g_00100
OG0001084	Syao.g_00935	Prao.g_00101
OG0001085	Syao.g_00947	Prao.g_00109
OG0001086	Syao.g_00949	Prao.g_00110
OG0001087	Syao.g_01419	Prao.g_00126
OG0001088	Syao.g_00211	Prao.g_00127
OG0001089	Syao.g_00376	Prao.g_00135
OG0001090	Syao.g_00494	Prao.g_00649
OG0001091	Syao.g_00491	Prao.g_00651
OG0001092	Syao.g_00489	Prao.g_00652
OG0001093	Syao.g_00482	Prao.g_00657
OG0001094	Syao.g_00750	Prao.g_00735
OG0001095	Syao.g_00771	Prao.g_00754
OG0001096	Syao.g_00786	Prao.g_00767
OG0001097	Syao.g_00552	Prao.g_00786
OG0001098	Syao.g_00731	Prao.g_00801
OG0001099	Syao.g_02569	Prao.g_00834
OG0001100	Syao.g_00957	Prao.g_00838
OG0001101	Syao.g_00959	Prao.g_00840
OG0001102	Syao.g_00962	Prao.g_00842
OG0001103	Syao.g_00964	Prao.g_00844
OG0001105	Syao.g_00736	Prao.g_00869
OG0001106	Syao.g_00688	Prao.g_00893
OG0001107	Syao.g_00676	Prao.g_00900
OG0001108	Syao.g_00669	Prao.g_00904
OG0001109	Syao.g_00667	Prao.g_00905
OG0001110	Syao.g_00665	Prao.g_00907
OG0001111	Syao.g_00663	Prao.g_00908
OG0001112	Syao.g_00661	Prao.g_00909
OG0001113	Syao.g_00660	Prao.g_00910
OG0001114	Syao.g_00659	Prao.g_00911
OG0001115	Syao.g_00832	Prao.g_00913
OG0001116	Syao.g_00830	Prao.g_00914
OG0001117	Syao.g_00829	Prao.g_00915
OG0001118	Syao.g_00828	Prao.g_00916
OG0001119	Syao.g_00826	Prao.g_00917
OG0001120	Syao.g_00822	Prao.g_00919
OG0001121	Syao.g_01294	Prao.g_01124, Prao.g_00922
OG0001122	Syao.g_00445	Prao.g_00946
OG0001123	Syao.g_00451	Prao.g_00950
OG0001124	Syao.g_00453	Prao.g_00952
OG0001125	Syao.g_00456	Prao.g_00953
OG0001126	Syao.g_00504	Prao.g_00963
OG0001127	Syao.g_00505	Prao.g_00964
OG0001128	Syao.g_00508	Prao.g_00966
OG0001129	Syao.g_00510	Prao.g_00967
OG0001130	Syao.g_00511	Prao.g_00968
OG0001131	Syao.g_01387	Prao.g_01007
OG0001132	Syao.g_01221	Prao.g_01016
OG0001133	Syao.g_01333	Prao.g_01137
OG0001134	Syao.g_01428	Prao.g_01122
OG0001135	Syao.g_01424	Prao.g_01119
OG0001136	Syao.g_00126	Prao.g_01092
OG0001137	Syao.g_00194	Prao.g_01081
OG0001138	Syao.g_00227	Prao.g_01063
OG0001139	Syao.g_00225	Prao.g_01062
OG0001140	Syao.g_00224	Prao.g_01061
OG0001141	Syao.g_00254	Prao.g_01060
OG0001142	Syao.g_00253	Prao.g_01059
OG0001143	Syao.g_00243	Prao.g_01052
OG0001144	Syao.g_00276	Prao.g_01047
OG0001145	Syao.g_01446	Prao.g_01284
OG0001146	Syao.g_01455	Prao.g_01272
OG0001147	Syao.g_00095	Prao.g_01253
OG0001148	Syao.g_00038	Prao.g_01237
OG0001149	Syao.g_00039	Prao.g_01236
OG0001150	Syao.g_00040	Prao.g_01235
OG0001151	Syao.g_02706	Prao.g_01224
OG0001152	Syao.g_02707	Prao.g_01223
OG0001153	Syao.g_00083	Prao.g_01428
OG0001154	Syao.g_00084	Prao.g_01429
OG0001155	Syao.g_01747	Prao.g_01441
OG0001156	Syao.g_01744	Prao.g_01444
OG0001157	Syao.g_01743	Prao.g_01445
OG0001158	Syao.g_01742	Prao.g_01446
OG0001159	Syao.g_01741	Prao.g_01447
OG0001160	Syao.g_01579	Prao.g_01471
OG0001161	Syao.g_02373	Prao.g_01484
OG0001162	Syao.g_02650	Prao.g_01495
OG0001163	Syao.g_01571	Prao.g_01544
OG0001164	Syao.g_01564	Prao.g_01548
OG0001165	Syao.g_01559	Prao.g_01551
OG0001166	Syao.g_01673	Prao.g_01571
OG0001167	Syao.g_01006	Prao.g_01588
OG0001168	Syao.g_01648	Prao.g_01590
OG0001169	Syao.g_01646	Prao.g_01592
OG0001170	Syao.g_01644	Prao.g_01594
OG0001171	Syao.g_01632	Prao.g_01603
OG0001172	Syao.g_01914	Prao.g_01618
OG0001173	Syao.g_01915	Prao.g_01619
OG0001174	Syao.g_01923	Prao.g_01627
OG0001175	Syao.g_01924	Prao.g_01628
OG0001176	Syao.g_01799	Prao.g_01635
OG0001177	Syao.g_01802	Prao.g_01638
OG0001178	Syao.g_01541	Prao.g_01643
OG0001179	Syao.g_01768	Prao.g_01671
OG0001180	Syao.g_01833	Prao.g_01693
OG0001181	Syao.g_01829	Prao.g_01697
OG0001182	Syao.g_01820	Prao.g_01704
OG0001183	Syao.g_01851	Prao.g_01708
OG0001184	Syao.g_02264	Prao.g_01724
OG0001185	Syao.g_02147	Prao.g_01738
OG0001186	Syao.g_02173	Prao.g_01761
OG0001187	Syao.g_02171	Prao.g_01765
OG0001188	Syao.g_02169	Prao.g_01768
OG0001189	Syao.g_02215	Prao.g_01785
