Orthogroup	Syao	Prbl
OG0000568	Syao.g_00839	Prbl.g_01905
OG0000569	Syao.g_00838	Prbl.g_01801
OG0000570	Syao.g_00837	Prbl.g_01800
OG0000571	Syao.g_00834	Prbl.g_01797
OG0000572	Syao.g_01033	Prbl.g_01781
OG0000573	Syao.g_01022	Prbl.g_01774
OG0000574	Syao.g_01021	Prbl.g_01773
OG0000575	Syao.g_01000	Prbl.g_01764
OG0000576	Syao.g_00996	Prbl.g_01762
OG0000577	Syao.g_00995	Prbl.g_01761
OG0000578	Syao.g_00994	Prbl.g_01760
OG0000579	Syao.g_00993	Prbl.g_01759
OG0000580	Syao.g_00992	Prbl.g_01758
OG0000581	Syao.g_01059	Prbl.g_01754
OG0000582	Syao.g_01204	Prbl.g_01750
OG0000583	Syao.g_01205	Prbl.g_01749
OG0000584	Syao.g_01206	Prbl.g_01748
OG0000585	Syao.g_01054	Prbl.g_01746
OG0000586	Syao.g_01055	Prbl.g_01744
OG0000587	Syao.g_01057	Prbl.g_01742
OG0000588	Syao.g_00406	Prbl.g_01613
OG0000589	Syao.g_01342	Prbl.g_01616
OG0000590	Syao.g_01341	Prbl.g_01617
OG0000591	Syao.g_01330	Prbl.g_01624
OG0000592	Syao.g_01329	Prbl.g_01625
OG0000593	Syao.g_00890	Prbl.g_01635
OG0000594	Syao.g_00891	Prbl.g_01636
OG0000595	Syao.g_00892	Prbl.g_01637
OG0000596	Syao.g_00897	Prbl.g_01642
OG0000597	Syao.g_00900	Prbl.g_01645
OG0000598	Syao.g_00901	Prbl.g_01646
OG0000599	Syao.g_00908	Prbl.g_01656
OG0000600	Syao.g_00909	Prbl.g_01657
OG0000601	Syao.g_00910	Prbl.g_01658
OG0000602	Syao.g_00914	Prbl.g_01662
OG0000603	Syao.g_00915	Prbl.g_01663
OG0000604	Syao.g_00918	Prbl.g_01664
OG0000606	Syao.g_00924	Prbl.g_01032
OG0000607	Syao.g_00927	Prbl.g_01412
OG0000608	Syao.g_00928	Prbl.g_01411
OG0000609	Syao.g_00930	Prbl.g_01409
OG0000610	Syao.g_00940	Prbl.g_01401
OG0000611	Syao.g_00943	Prbl.g_01398
OG0000612	Syao.g_00944	Prbl.g_01397
OG0000613	Syao.g_01979	Prbl.g_00891
OG0000614	Syao.g_00375	Prbl.g_01872
OG0000615	Syao.g_00978	Prbl.g_02373
OG0000616	Syao.g_02342	Prbl.g_02137
OG0000617	Syao.g_00486	Prbl.g_02561
OG0000618	Syao.g_00485	Prbl.g_02560
OG0000619	Syao.g_00484	Prbl.g_02559
OG0000620	Syao.g_00479	Prbl.g_02555
OG0000621	Syao.g_00478	Prbl.g_02554
OG0000622	Syao.g_00476	Prbl.g_02553
OG0000623	Syao.g_00475	Prbl.g_02552
OG0000624	Syao.g_00473	Prbl.g_02551
OG0000625	Syao.g_00472	Prbl.g_02550
OG0000626	Syao.g_00471	Prbl.g_02549
OG0000627	Syao.g_00567	Prbl.g_02426
OG0000628	Syao.g_00566	Prbl.g_02427
OG0000629	Syao.g_00590	Prbl.g_02430
OG0000630	Syao.g_00585	Prbl.g_02434
OG0000631	Syao.g_00644	Prbl.g_02440
OG0000632	Syao.g_00643	Prbl.g_02441
OG0000633	Syao.g_00642	Prbl.g_02442
OG0000634	Syao.g_00752	Prbl.g_02339
OG0000635	Syao.g_00753	Prbl.g_02338
OG0000636	Syao.g_00755	Prbl.g_02336
OG0000637	Syao.g_00757	Prbl.g_02334
OG0000638	Syao.g_00758	Prbl.g_02333
OG0000639	Syao.g_00759	Prbl.g_02332
OG0000640	Syao.g_00760	Prbl.g_02331
OG0000641	Syao.g_00764	Prbl.g_02327
OG0000642	Syao.g_00765	Prbl.g_02326
OG0000643	Syao.g_00767	Prbl.g_02325
OG0000644	Syao.g_00768	Prbl.g_02324
OG0000645	Syao.g_00770	Prbl.g_02323
OG0000646	Syao.g_00773	Prbl.g_02320
OG0000647	Syao.g_00775	Prbl.g_02317
OG0000648	Syao.g_00777	Prbl.g_02315
OG0000649	Syao.g_00778	Prbl.g_02314
OG0000650	Syao.g_00779	Prbl.g_02313
OG0000651	Syao.g_00780	Prbl.g_02312
OG0000652	Syao.g_00781	Prbl.g_02311
OG0000653	Syao.g_00783	Prbl.g_02309
OG0000654	Syao.g_00784	Prbl.g_02308
OG0000655	Syao.g_00785	Prbl.g_02307
OG0000656	Syao.g_00789	Prbl.g_02304
OG0000657	Syao.g_00435	Prbl.g_01540
OG0000658	Syao.g_00560	Prbl.g_01542
OG0000659	Syao.g_00559	Prbl.g_01543
OG0000660	Syao.g_00555	Prbl.g_01547
OG0000661	Syao.g_00553	Prbl.g_01549
OG0000662	Syao.g_00535	Prbl.g_01551
OG0000663	Syao.g_00532	Prbl.g_01554
OG0000664	Syao.g_00530	Prbl.g_01555
OG0000665	Syao.g_01436	Prbl.g_01568
OG0000666	Syao.g_02120	Prbl.g_01571
OG0000667	Syao.g_01375	Prbl.g_01579
OG0000668	Syao.g_02678	Prbl.g_02530
OG0000669	Syao.g_00955	Prbl.g_01588
OG0000670	Syao.g_00958	Prbl.g_01078
OG0000671	Syao.g_00960	Prbl.g_02412
OG0000672	Syao.g_00963	Prbl.g_02409
OG0000673	Syao.g_00966	Prbl.g_02406
OG0000674	Syao.g_00968	Prbl.g_02404
OG0000675	Syao.g_00969	Prbl.g_02403
OG0000676	Syao.g_00971	Prbl.g_02395
OG0000677	Syao.g_00972	Prbl.g_02393
OG0000678	Syao.g_00974	Prbl.g_02388
OG0000679	Syao.g_00981	Prbl.g_02368
OG0000680	Syao.g_00982	Prbl.g_02367
OG0000681	Syao.g_00985	Prbl.g_02365
OG0000682	Syao.g_00986	Prbl.g_02364
OG0000683	Syao.g_00987	Prbl.g_02363
OG0000684	Syao.g_00990	Prbl.g_02350
OG0000685	Syao.g_00733	Prbl.g_02352
OG0000686	Syao.g_00734	Prbl.g_02353
OG0000687	Syao.g_00735	Prbl.g_02354
OG0000688	Syao.g_00741	Prbl.g_02348
OG0000689	Syao.g_00743	Prbl.g_02347
OG0000690	Syao.g_00744	Prbl.g_02346
OG0000691	Syao.g_00745	Prbl.g_02345
OG0000692	Syao.g_00747	Prbl.g_02344
OG0000693	Syao.g_00748	Prbl.g_02343
OG0000694	Syao.g_00749	Prbl.g_02342
OG0000695	Syao.g_00639	Prbl.g_02444
OG0000696	Syao.g_00638	Prbl.g_02445
OG0000697	Syao.g_00636	Prbl.g_02447
OG0000698	Syao.g_00633	Prbl.g_02450
OG0000699	Syao.g_00631	Prbl.g_02452
OG0000700	Syao.g_00630	Prbl.g_02453
OG0000701	Syao.g_00629	Prbl.g_02454
OG0000702	Syao.g_00705	Prbl.g_02462
OG0000703	Syao.g_00693	Prbl.g_02463
OG0000704	Syao.g_00689	Prbl.g_02465
OG0000705	Syao.g_00682	Prbl.g_02471
OG0000706	Syao.g_00681	Prbl.g_02472
OG0000707	Syao.g_00680	Prbl.g_02473
OG0000708	Syao.g_00677	Prbl.g_02475
OG0000709	Syao.g_00670	Prbl.g_02482
OG0000710	Syao.g_00666	Prbl.g_02486
OG0000711	Syao.g_00815	Prbl.g_02508
OG0000712	Syao.g_00813	Prbl.g_02509
OG0000713	Syao.g_00812	Prbl.g_02510
OG0000714	Syao.g_00810	Prbl.g_02514
OG0000715	Syao.g_00808	Prbl.g_02516
OG0000716	Syao.g_00804	Prbl.g_02520
OG0000717	Syao.g_00803	Prbl.g_02521
OG0000718	Syao.g_00794	Prbl.g_02526
OG0000719	Syao.g_00444	Prbl.g_02528
OG0000720	Syao.g_00457	Prbl.g_02541
OG0000721	Syao.g_00459	Prbl.g_02542
OG0000722	Syao.g_00460	Prbl.g_02543
OG0000723	Syao.g_00469	Prbl.g_02547
OG0000724	Syao.g_00513	Prbl.g_00932
OG0000725	Syao.g_00385	Prbl.g_00925
OG0000726	Syao.g_00384	Prbl.g_00924
OG0000727	Syao.g_00383	Prbl.g_00923
OG0000728	Syao.g_00381	Prbl.g_00922
OG0000729	Syao.g_02190	Prbl.g_02062
OG0000730	Syao.g_01880	Prbl.g_01199
OG0000731	Syao.g_01868	Prbl.g_01208
OG0000732	Syao.g_02218	Prbl.g_01993
OG0000733	Syao.g_01427	Prbl.g_02197
OG0000734	Syao.g_02592	Prbl.g_00545
OG0000735	Syao.g_00140	Prbl.g_02066
OG0000736	Syao.g_00139	Prbl.g_02067
OG0000737	Syao.g_00138	Prbl.g_02068
OG0000738	Syao.g_00132	Prbl.g_02075
OG0000739	Syao.g_00131	Prbl.g_02077
OG0000740	Syao.g_00130	Prbl.g_02078
OG0000741	Syao.g_00127	Prbl.g_02081
OG0000742	Syao.g_00124	Prbl.g_02083
OG0000743	Syao.g_00217	Prbl.g_02085
OG0000744	Syao.g_00216	Prbl.g_02086
OG0000745	Syao.g_00213	Prbl.g_02088
OG0000746	Syao.g_00210	Prbl.g_02090
OG0000747	Syao.g_00208	Prbl.g_02091
OG0000748	Syao.g_00193	Prbl.g_02103
OG0000749	Syao.g_00192	Prbl.g_02104
OG0000750	Syao.g_00191	Prbl.g_02105
OG0000751	Syao.g_00185	Prbl.g_00179
OG0000752	Syao.g_00183	Prbl.g_00181
OG0000753	Syao.g_00180	Prbl.g_00184
OG0000754	Syao.g_00175	Prbl.g_01379
OG0000755	Syao.g_00021	Prbl.g_01120
OG0000756	Syao.g_00229	Prbl.g_01119
OG0000757	Syao.g_00252	Prbl.g_01112
OG0000758	Syao.g_00251	Prbl.g_01111
OG0000759	Syao.g_00250	Prbl.g_01110
OG0000760	Syao.g_00249	Prbl.g_01109
OG0000761	Syao.g_00248	Prbl.g_01108
OG0000762	Syao.g_00246	Prbl.g_01377
OG0000763	Syao.g_00242	Prbl.g_01375
OG0000764	Syao.g_00241	Prbl.g_01374
OG0000765	Syao.g_00267	Prbl.g_02590
OG0000766	Syao.g_00266	Prbl.g_02591
OG0000767	Syao.g_00264	Prbl.g_02593
OG0000768	Syao.g_00263	Prbl.g_02594
OG0000769	Syao.g_00261	Prbl.g_00186
OG0000770	Syao.g_00257	Prbl.g_01103
OG0000771	Syao.g_00506	Prbl.g_00937
OG0000772	Syao.g_01523	Prbl.g_00461
OG0000773	Syao.g_01447	Prbl.g_00113
OG0000774	Syao.g_01442	Prbl.g_01713
OG0000775	Syao.g_01440	Prbl.g_01715
OG0000776	Syao.g_01439	Prbl.g_01716
OG0000777	Syao.g_01438	Prbl.g_01717
OG0000778	Syao.g_01437	Prbl.g_01718
OG0000779	Syao.g_01469	Prbl.g_01723
OG0000780	Syao.g_01456	Prbl.g_01726
OG0000781	Syao.g_01452	Prbl.g_01730
OG0000782	Syao.g_01451	Prbl.g_01731
OG0000783	Syao.g_01450	Prbl.g_01732
OG0000784	Syao.g_01449	Prbl.g_01733
OG0000785	Syao.g_01481	Prbl.g_01735
OG0000786	Syao.g_01473	Prbl.g_01738
OG0000787	Syao.g_01472	Prbl.g_01739
OG0000788	Syao.g_00870	Prbl.g_00658
OG0000789	Syao.g_00623	Prbl.g_01695
OG0000790	Syao.g_00041, Syao.g_00315	Prbl.g_00498
OG0000791	Syao.g_00043	Prbl.g_00496
OG0000792	Syao.g_00044	Prbl.g_00495
OG0000793	Syao.g_02700	Prbl.g_00491
OG0000794	Syao.g_02703	Prbl.g_00490
OG0000795	Syao.g_02704	Prbl.g_00489
OG0000796	Syao.g_02708	Prbl.g_00485
OG0000797	Syao.g_02709	Prbl.g_00484
OG0000798	Syao.g_02066	Prbl.g_01456
OG0000799	Syao.g_01525	Prbl.g_00152
OG0000800	Syao.g_01526	Prbl.g_00153
OG0000801	Syao.g_01527	Prbl.g_00154
OG0000802	Syao.g_01531	Prbl.g_00161
OG0000803	Syao.g_01534	Prbl.g_00257
OG0000804	Syao.g_01537	Prbl.g_00255
OG0000805	Syao.g_01502	Prbl.g_00253
OG0000806	Syao.g_01504	Prbl.g_00251
OG0000807	Syao.g_01506	Prbl.g_00249
OG0000808	Syao.g_01507	Prbl.g_00248
OG0000809	Syao.g_01511	Prbl.g_00244
OG0000810	Syao.g_01482	Prbl.g_00243
OG0000811	Syao.g_01490	Prbl.g_00231
OG0000812	Syao.g_01492	Prbl.g_00229
OG0000813	Syao.g_01493	Prbl.g_00228
OG0000814	Syao.g_01495	Prbl.g_00226
OG0000815	Syao.g_01499	Prbl.g_00225
OG0000816	Syao.g_01471	Prbl.g_00223
OG0000817	Syao.g_01519	Prbl.g_00222
OG0000818	Syao.g_00062	Prbl.g_00684
OG0000819	Syao.g_00063	Prbl.g_00685
OG0000820	Syao.g_00064	Prbl.g_00686
OG0000821	Syao.g_00070	Prbl.g_00693
OG0000822	Syao.g_00072	Prbl.g_00695
OG0000823	Syao.g_00073	Prbl.g_00696
OG0000824	Syao.g_00079	Prbl.g_00700
OG0000825	Syao.g_00080	Prbl.g_00701
OG0000826	Syao.g_00081	Prbl.g_00702
OG0000827	Syao.g_00082	Prbl.g_00703
OG0000828	Syao.g_00085	Prbl.g_00706
OG0000829	Syao.g_00086	Prbl.g_00707
OG0000830	Syao.g_00087	Prbl.g_00708
OG0000831	Syao.g_00089	Prbl.g_00710
OG0000832	Syao.g_01696	Prbl.g_00456
OG0000833	Syao.g_01612	Prbl.g_00448
OG0000834	Syao.g_01610	Prbl.g_00447
OG0000835	Syao.g_01609	Prbl.g_00446
OG0000836	Syao.g_01606	Prbl.g_00444
OG0000837	Syao.g_01605	Prbl.g_00443
OG0000838	Syao.g_01601	Prbl.g_00440
OG0000839	Syao.g_01600	Prbl.g_00439
OG0000840	Syao.g_01599	Prbl.g_00438
OG0000841	Syao.g_01598	Prbl.g_00437
OG0000842	Syao.g_01597	Prbl.g_00436
OG0000843	Syao.g_01596	Prbl.g_00435
OG0000844	Syao.g_01594	Prbl.g_00433
OG0000845	Syao.g_01593	Prbl.g_00432
OG0000846	Syao.g_01592	Prbl.g_00431
OG0000847	Syao.g_01591	Prbl.g_00430
OG0000848	Syao.g_01589	Prbl.g_00429
OG0000849	Syao.g_01588	Prbl.g_00428
OG0000850	Syao.g_01585	Prbl.g_00427
OG0000851	Syao.g_01582	Prbl.g_00423
OG0000852	Syao.g_01581	Prbl.g_00422
OG0000853	Syao.g_01577	Prbl.g_00418
OG0000854	Syao.g_01575	Prbl.g_00416
OG0000855	Syao.g_01574	Prbl.g_00415
OG0000856	Syao.g_01327	Prbl.g_01627
OG0000857	Syao.g_00774	Prbl.g_02318
OG0000858	Syao.g_01567	Prbl.g_00404
OG0000859	Syao.g_01566	Prbl.g_00403
OG0000860	Syao.g_01552	Prbl.g_00392
OG0000861	Syao.g_01551	Prbl.g_00391
OG0000862	Syao.g_01542	Prbl.g_00389
OG0000863	Syao.g_01540	Prbl.g_00385
OG0000864	Syao.g_01017	Prbl.g_00383
OG0000866	Syao.g_01686	Prbl.g_00381
OG0000867	Syao.g_01685	Prbl.g_00380
OG0000868	Syao.g_01682	Prbl.g_00378
OG0000869	Syao.g_01677	Prbl.g_00375
OG0000870	Syao.g_01672	Prbl.g_00370
OG0000871	Syao.g_01671	Prbl.g_00369
OG0000872	Syao.g_01665	Prbl.g_00367
OG0000873	Syao.g_01662	Prbl.g_00364
OG0000874	Syao.g_01660	Prbl.g_00360
OG0000875	Syao.g_01658	Prbl.g_00359
OG0000876	Syao.g_00536	Prbl.g_00358
OG0000877	Syao.g_01654	Prbl.g_00355
OG0000878	Syao.g_01653	Prbl.g_00354
OG0000879	Syao.g_01652	Prbl.g_00353
OG0000880	Syao.g_01651	Prbl.g_00352
OG0000881	Syao.g_01647	Prbl.g_00347
OG0000882	Syao.g_01642	Prbl.g_00342
OG0000883	Syao.g_01638	Prbl.g_00340
OG0000884	Syao.g_01636	Prbl.g_00338
OG0000885	Syao.g_01635	Prbl.g_00337
OG0000886	Syao.g_01634	Prbl.g_00336
OG0000887	Syao.g_01633	Prbl.g_00335
OG0000888	Syao.g_01631	Prbl.g_00333
OG0000889	Syao.g_01629	Prbl.g_00331
OG0000890	Syao.g_01626	Prbl.g_00317
OG0000891	Syao.g_01625	Prbl.g_00316
OG0000892	Syao.g_01695	Prbl.g_02620
OG0000893	Syao.g_01934	Prbl.g_02680
OG0000894	Syao.g_01937	Prbl.g_02684
OG0000895	Syao.g_01916	Prbl.g_01061
OG0000896	Syao.g_01917	Prbl.g_01060
OG0000897	Syao.g_01919	Prbl.g_01058
OG0000898	Syao.g_01920	Prbl.g_01057
OG0000899	Syao.g_01921	Prbl.g_01056
OG0000900	Syao.g_01922	Prbl.g_01055
OG0000901	Syao.g_01927	Prbl.g_01051
OG0000902	Syao.g_01929	Prbl.g_01049
OG0000903	Syao.g_01798	Prbl.g_00954
OG0000904	Syao.g_01804	Prbl.g_00949
OG0000905	Syao.g_01862	Prbl.g_00947
OG0000906	Syao.g_01931	Prbl.g_01045
OG0000907	Syao.g_01796	Prbl.g_00956
OG0000908	Syao.g_01793	Prbl.g_00959
OG0000909	Syao.g_01792	Prbl.g_00960
OG0000910	Syao.g_01791	Prbl.g_00961
OG0000911	Syao.g_01789	Prbl.g_00963
OG0000912	Syao.g_01788	Prbl.g_00964
OG0000913	Syao.g_01787	Prbl.g_00965
OG0000914	Syao.g_01786	Prbl.g_00966
OG0000915	Syao.g_01784	Prbl.g_00967
OG0000916	Syao.g_01783	Prbl.g_00968
OG0000917	Syao.g_01782	Prbl.g_00969
OG0000918	Syao.g_01781	Prbl.g_00970
OG0000919	Syao.g_01780	Prbl.g_00971
OG0000920	Syao.g_01779	Prbl.g_00972
OG0000921	Syao.g_01778	Prbl.g_00973
OG0000922	Syao.g_01777	Prbl.g_00974
OG0000923	Syao.g_01772	Prbl.g_00978
OG0000924	Syao.g_01771	Prbl.g_00979
OG0000925	Syao.g_01770	Prbl.g_00980
OG0000926	Syao.g_01769	Prbl.g_00981
OG0000927	Syao.g_01767	Prbl.g_00983
OG0000928	Syao.g_01766	Prbl.g_00984
OG0000929	Syao.g_01765	Prbl.g_00985
OG0000930	Syao.g_01764	Prbl.g_00986
OG0000931	Syao.g_01763	Prbl.g_00987
OG0000932	Syao.g_01762	Prbl.g_00988
OG0000933	Syao.g_01811	Prbl.g_00993
OG0000934	Syao.g_01809	Prbl.g_00995
OG0000935	Syao.g_01808	Prbl.g_00996
OG0000936	Syao.g_01843	Prbl.g_00997
OG0000937	Syao.g_01842	Prbl.g_00998
OG0000938	Syao.g_01839	Prbl.g_01127
OG0000939	Syao.g_01838	Prbl.g_01128
OG0000940	Syao.g_01830	Prbl.g_01137
OG0000941	Syao.g_01828	Prbl.g_01139
OG0000942	Syao.g_01826	Prbl.g_01141
OG0000943	Syao.g_01824	Prbl.g_01142
OG0000944	Syao.g_01822	Prbl.g_01144
OG0000945	Syao.g_01821	Prbl.g_01146
OG0000946	Syao.g_01852	Prbl.g_01174
OG0000947	Syao.g_01849	Prbl.g_01177
OG0000948	Syao.g_01848	Prbl.g_01178
OG0000949	Syao.g_01970	Prbl.g_01181
OG0000950	Syao.g_01957	Prbl.g_00856
OG0000951	Syao.g_02262	Prbl.g_00851
OG0000952	Syao.g_02266	Prbl.g_00844
OG0000953	Syao.g_02130	Prbl.g_00840
OG0000954	Syao.g_02135	Prbl.g_01306
OG0000955	Syao.g_02136	Prbl.g_01305
OG0000956	Syao.g_02138	Prbl.g_01303
OG0000957	Syao.g_01951	Prbl.g_01287
OG0000958	Syao.g_01950	Prbl.g_01286
OG0000959	Syao.g_01947	Prbl.g_02638
OG0000960	Syao.g_01946	Prbl.g_02637
OG0000961	Syao.g_02496	Prbl.g_01235
OG0000962	Syao.g_02191	Prbl.g_02063
OG0000963	Syao.g_02186	Prbl.g_02058
OG0000964	Syao.g_02185	Prbl.g_02057
OG0000965	Syao.g_02184	Prbl.g_02056
OG0000966	Syao.g_02172	Prbl.g_02023
OG0000967	Syao.g_02167	Prbl.g_02017
OG0000968	Syao.g_02199	Prbl.g_02014
OG0000969	Syao.g_02200	Prbl.g_02012
OG0000970	Syao.g_02201	Prbl.g_02011
OG0000971	Syao.g_02203	Prbl.g_02009
OG0000972	Syao.g_02204	Prbl.g_02008
OG0000973	Syao.g_02205	Prbl.g_02007
OG0000974	Syao.g_02206	Prbl.g_02006
OG0000975	Syao.g_02207	Prbl.g_02005
OG0000976	Syao.g_02208	Prbl.g_02004
OG0000977	Syao.g_02210	Prbl.g_02002
OG0000978	Syao.g_02211	Prbl.g_02001
OG0000979	Syao.g_02214	Prbl.g_01998
OG0000980	Syao.g_02217	Prbl.g_01994
OG0000981	Syao.g_02220	Prbl.g_01991
OG0000982	Syao.g_02437	Prbl.g_02238
OG0000983	Syao.g_02438	Prbl.g_02237
OG0000984	Syao.g_02439	Prbl.g_02236
OG0000985	Syao.g_02443	Prbl.g_02232
OG0000986	Syao.g_02445	Prbl.g_02230
OG0000987	Syao.g_02447	Prbl.g_02228
OG0000988	Syao.g_02452	Prbl.g_02224
OG0000989	Syao.g_02368	Prbl.g_02214
OG0000990	Syao.g_02362	Prbl.g_02192
OG0000991	Syao.g_02354	Prbl.g_02189
OG0000992	Syao.g_02279	Prbl.g_02186
OG0000993	Syao.g_02280	Prbl.g_02185
OG0000994	Syao.g_02283	Prbl.g_02182
OG0000995	Syao.g_02287	Prbl.g_02173
OG0000996	Syao.g_02305	Prbl.g_02160
OG0000997	Syao.g_02326	Prbl.g_02151
OG0000998	Syao.g_02328	Prbl.g_02149
OG0000999	Syao.g_02329	Prbl.g_02148
OG0001000	Syao.g_02333	Prbl.g_02145
OG0001001	Syao.g_02338	Prbl.g_02141
OG0001002	Syao.g_02345	Prbl.g_02134
OG0001003	Syao.g_02347	Prbl.g_02132
OG0001004	Syao.g_02348	Prbl.g_02131
OG0001005	Syao.g_02194	Prbl.g_02129
OG0001006	Syao.g_02159	Prbl.g_02123
OG0001007	Syao.g_02161	Prbl.g_02121
OG0001008	Syao.g_01737	Prbl.g_00651
OG0001009	Syao.g_02239	Prbl.g_01972
OG0001010	Syao.g_02238	Prbl.g_01973
OG0001011	Syao.g_02236	Prbl.g_01975
OG0001012	Syao.g_00322	Prbl.g_02241
OG0001013	Syao.g_02413	Prbl.g_02266
OG0001014	Syao.g_02407	Prbl.g_02275
OG0001015	Syao.g_02406	Prbl.g_02276
OG0001016	Syao.g_02622	Prbl.g_00603
OG0001017	Syao.g_02628	Prbl.g_00597
OG0001018	Syao.g_02630	Prbl.g_00595
OG0001019	Syao.g_02654	Prbl.g_00582
OG0001020	Syao.g_02663	Prbl.g_00576
OG0001021	Syao.g_02666	Prbl.g_00572
OG0001022	Syao.g_02670	Prbl.g_00567
OG0001023	Syao.g_02671	Prbl.g_00566
OG0001024	Syao.g_01018	Prbl.g_00562
OG0001025	Syao.g_02597	Prbl.g_00555
OG0001026	Syao.g_02594	Prbl.g_00542
OG0001027	Syao.g_02564	Prbl.g_01332
OG0001028	Syao.g_02568	Prbl.g_01330
OG0001029	Syao.g_02570	Prbl.g_01328
OG0001030	Syao.g_02545	Prbl.g_00822
OG0001031	Syao.g_02528	Prbl.g_00074
OG0001032	Syao.g_02530	Prbl.g_00077
OG0001033	Syao.g_01016	Prbl.g_01281
OG0001034	Syao.g_01704	Prbl.g_00199
OG0001035	Syao.g_02101	Prbl.g_01498
OG0001036	Syao.g_02096	Prbl.g_01494
OG0001037	Syao.g_02094	Prbl.g_01492
OG0001038	Syao.g_02065	Prbl.g_01455
OG0001039	Syao.g_02062	Prbl.g_01452
OG0001040	Syao.g_02059	Prbl.g_01449
OG0001041	Syao.g_02055	Prbl.g_01444
OG0001042	Syao.g_02032	Prbl.g_01419
OG0001043	Syao.g_02028	Prbl.g_01417
OG0001044	Syao.g_01878	Prbl.g_01200
OG0001045	Syao.g_01865	Prbl.g_01211
OG0001046	Syao.g_00827	Prbl.g_00410
OG0001047	Syao.g_01739	Prbl.g_00649
OG0001048	Syao.g_01740	Prbl.g_00648
OG0001049	Syao.g_01616	Prbl.g_00645
OG0001050	Syao.g_01618	Prbl.g_00644
OG0001051	Syao.g_01619	Prbl.g_00643
OG0001052	Syao.g_02686	Prbl.g_01344
OG0001053	Syao.g_00025	Prbl.g_00514
OG0001054	Syao.g_00104	Prbl.g_00532
OG0001055	Syao.g_00156	Prbl.g_00790
OG0001056	Syao.g_01417	Prbl.g_00761
OG0001057	Syao.g_00879	Prbl.g_00749
OG0001058	Syao.g_00862	Prbl.g_01883
OG0001059	Syao.g_00858	Prbl.g_01887
OG0001060	Syao.g_00852	Prbl.g_01894
OG0001062	Syao.g_01050	Prbl.g_01794
OG0001063	Syao.g_01042	Prbl.g_01790
OG0001064	Syao.g_01041	Prbl.g_01789
OG0001065	Syao.g_01040	Prbl.g_01788
OG0001066	Syao.g_01039	Prbl.g_01787
OG0001067	Syao.g_01038	Prbl.g_01786
OG0001068	Syao.g_01037	Prbl.g_01785
OG0001069	Syao.g_01036	Prbl.g_01784
OG0001070	Syao.g_01032	Prbl.g_01780
OG0001071	Syao.g_01031	Prbl.g_01779
OG0001072	Syao.g_01027	Prbl.g_01776
OG0001073	Syao.g_00991	Prbl.g_01757
OG0001074	Syao.g_00392	Prbl.g_01610
OG0001075	Syao.g_00391	Prbl.g_01611
OG0001076	Syao.g_01339	Prbl.g_01619
OG0001077	Syao.g_01323	Prbl.g_01629
OG0001078	Syao.g_00895	Prbl.g_01640
OG0001079	Syao.g_00911	Prbl.g_01659
OG0001081	Syao.g_00925	Prbl.g_01031
OG0001082	Syao.g_00926	Prbl.g_01030
OG0001083	Syao.g_00934	Prbl.g_01405
OG0001084	Syao.g_00935	Prbl.g_01404
OG0001085	Syao.g_00947	Prbl.g_01394
OG0001086	Syao.g_00949	Prbl.g_01392
OG0001087	Syao.g_01419	Prbl.g_01853
OG0001088	Syao.g_00211	Prbl.g_01857
OG0001089	Syao.g_00376	Prbl.g_00024
OG0001090	Syao.g_00494	Prbl.g_02565
OG0001091	Syao.g_00491	Prbl.g_02563
OG0001092	Syao.g_00489	Prbl.g_02562
OG0001093	Syao.g_00482	Prbl.g_02558
OG0001094	Syao.g_00750	Prbl.g_02341
OG0001095	Syao.g_00771	Prbl.g_02322
OG0001096	Syao.g_00786	Prbl.g_02306
OG0001097	Syao.g_00552	Prbl.g_01550
OG0001098	Syao.g_00731	Prbl.g_02423
OG0001099	Syao.g_02569	Prbl.g_01329
OG0001100	Syao.g_00957	Prbl.g_02414
OG0001101	Syao.g_00959	Prbl.g_02413
OG0001102	Syao.g_00962	Prbl.g_02410
OG0001103	Syao.g_00964	Prbl.g_02408
OG0001105	Syao.g_00736	Prbl.g_02356
OG0001106	Syao.g_00688	Prbl.g_02466
OG0001107	Syao.g_00676	Prbl.g_02476
OG0001108	Syao.g_00669	Prbl.g_02483
OG0001109	Syao.g_00667	Prbl.g_02485
OG0001110	Syao.g_00665	Prbl.g_02487
OG0001111	Syao.g_00663	Prbl.g_02489
OG0001112	Syao.g_00661	Prbl.g_02491
OG0001113	Syao.g_00660	Prbl.g_02492
OG0001114	Syao.g_00659	Prbl.g_02493
OG0001115	Syao.g_00832	Prbl.g_02495
OG0001116	Syao.g_00830	Prbl.g_02496
OG0001117	Syao.g_00829	Prbl.g_02497
OG0001118	Syao.g_00828	Prbl.g_02498
OG0001119	Syao.g_00826	Prbl.g_02499
OG0001120	Syao.g_00822	Prbl.g_02501
OG0001122	Syao.g_00445	Prbl.g_02529
OG0001123	Syao.g_00451	Prbl.g_02536
OG0001124	Syao.g_00453	Prbl.g_02538
OG0001125	Syao.g_00456	Prbl.g_02540
OG0001126	Syao.g_00504	Prbl.g_00939
OG0001127	Syao.g_00505	Prbl.g_00938
OG0001128	Syao.g_00508	Prbl.g_00935
OG0001129	Syao.g_00510	Prbl.g_00934
OG0001130	Syao.g_00511	Prbl.g_00933
OG0001131	Syao.g_01387	Prbl.g_02575
OG0001132	Syao.g_01221	Prbl.g_01603
