Orthogroup	Syao	Syar
OG0000583	Syao.g_01205	Syar.g_02132
OG0000584	Syao.g_01206	Syar.g_02133
OG0000585	Syao.g_01054	Syar.g_02170
OG0000586	Syao.g_01055	Syar.g_02171
OG0000587	Syao.g_01057	Syar.g_02173
OG0000588	Syao.g_00406	Syar.g_02275
OG0000589	Syao.g_01342	Syar.g_02261
OG0000590	Syao.g_01341	Syar.g_02260
OG0000591	Syao.g_01330	Syar.g_02246
OG0000592	Syao.g_01329	Syar.g_02245
OG0000593	Syao.g_00890	Syar.g_02414
OG0000594	Syao.g_00891	Syar.g_02415
OG0000595	Syao.g_00892	Syar.g_02416
OG0000596	Syao.g_00897	Syar.g_02421
OG0000597	Syao.g_00900	Syar.g_02424
OG0000598	Syao.g_00901	Syar.g_02425
OG0000599	Syao.g_00908	Syar.g_02428
OG0000600	Syao.g_00909	Syar.g_02429
OG0000601	Syao.g_00910	Syar.g_02430
OG0000602	Syao.g_00914	Syar.g_02435
OG0000603	Syao.g_00915	Syar.g_02436
OG0000604	Syao.g_00918	Syar.g_02438
OG0000606	Syao.g_00924	Syar.g_02443
OG0000607	Syao.g_00927	Syar.g_02446
OG0000608	Syao.g_00928	Syar.g_02447
OG0000609	Syao.g_00930	Syar.g_02470
OG0000610	Syao.g_00940	Syar.g_01917
OG0000611	Syao.g_00943	Syar.g_01914
OG0000612	Syao.g_00944	Syar.g_01913
OG0000613	Syao.g_01979	Syar.g_00712
OG0000614	Syao.g_00375	Syar.g_02012, Syar.g_01344
OG0000615	Syao.g_00978	Syar.g_02603
OG0000616	Syao.g_02342	Syar.g_00454
OG0000617	Syao.g_00486	Syar.g_01576
OG0000618	Syao.g_00485	Syar.g_01575
OG0000619	Syao.g_00484	Syar.g_01574
OG0000620	Syao.g_00479	Syar.g_01569
OG0000621	Syao.g_00478	Syar.g_01568
OG0000622	Syao.g_00476	Syar.g_01566
OG0000623	Syao.g_00475	Syar.g_01565
OG0000624	Syao.g_00473	Syar.g_01564
OG0000625	Syao.g_00472	Syar.g_01563
OG0000626	Syao.g_00471	Syar.g_01562
OG0000627	Syao.g_00567	Syar.g_01868
OG0000628	Syao.g_00566	Syar.g_01869
OG0000629	Syao.g_00590	Syar.g_01872
OG0000630	Syao.g_00585	Syar.g_02586
OG0000631	Syao.g_00644	Syar.g_02579
OG0000632	Syao.g_00643	Syar.g_02578
OG0000633	Syao.g_00642	Syar.g_02576
OG0000634	Syao.g_00752	Syar.g_02635
OG0000635	Syao.g_00753	Syar.g_02636
OG0000636	Syao.g_00755	Syar.g_02638
OG0000637	Syao.g_00757	Syar.g_02640
OG0000638	Syao.g_00758	Syar.g_02641
OG0000639	Syao.g_00759	Syar.g_02642
OG0000640	Syao.g_00760	Syar.g_02643
OG0000641	Syao.g_00764	Syar.g_02648
OG0000642	Syao.g_00765	Syar.g_02649
OG0000643	Syao.g_00767	Syar.g_02650
OG0000644	Syao.g_00768	Syar.g_02651
OG0000645	Syao.g_00770	Syar.g_02652
OG0000646	Syao.g_00773	Syar.g_02655
OG0000647	Syao.g_00775	Syar.g_02657
OG0000648	Syao.g_00777	Syar.g_02659
OG0000649	Syao.g_00778	Syar.g_02660
OG0000650	Syao.g_00779	Syar.g_02661
OG0000651	Syao.g_00780	Syar.g_02662
OG0000652	Syao.g_00781	Syar.g_02663
OG0000653	Syao.g_00783	Syar.g_02665
OG0000654	Syao.g_00784	Syar.g_02666
OG0000655	Syao.g_00785	Syar.g_02667
OG0000656	Syao.g_00789	Syar.g_02479
OG0000657	Syao.g_00435	Syar.g_01812
OG0000658	Syao.g_00560	Syar.g_01815
OG0000659	Syao.g_00559	Syar.g_01816
OG0000660	Syao.g_00555	Syar.g_01820
OG0000661	Syao.g_00553	Syar.g_01822
OG0000662	Syao.g_00535	Syar.g_01829
OG0000663	Syao.g_00532	Syar.g_01832
OG0000664	Syao.g_00530	Syar.g_01837
OG0000665	Syao.g_01436	Syar.g_02774
OG0000666	Syao.g_02120	Syar.g_01241
OG0000667	Syao.g_01375	Syar.g_02346
OG0000668	Syao.g_02678	Syar.g_01802
OG0000669	Syao.g_00955	Syar.g_01627
OG0000670	Syao.g_00958	Syar.g_01624
OG0000671	Syao.g_00960	Syar.g_01622
OG0000672	Syao.g_00963	Syar.g_01619
OG0000673	Syao.g_00966	Syar.g_01615
OG0000674	Syao.g_00968	Syar.g_01613
OG0000675	Syao.g_00969	Syar.g_01612
OG0000676	Syao.g_00971	Syar.g_01608
OG0000677	Syao.g_00972	Syar.g_01607
OG0000678	Syao.g_00974	Syar.g_02037
OG0000679	Syao.g_00981	Syar.g_02606
OG0000680	Syao.g_00982	Syar.g_02607
OG0000681	Syao.g_00985	Syar.g_02610
OG0000682	Syao.g_00986	Syar.g_02611
OG0000683	Syao.g_00987	Syar.g_02612
OG0000684	Syao.g_00990	Syar.g_02615
OG0000685	Syao.g_00733	Syar.g_02617
OG0000686	Syao.g_00734	Syar.g_02618
OG0000687	Syao.g_00735	Syar.g_02619
OG0000688	Syao.g_00741	Syar.g_02624
OG0000689	Syao.g_00743	Syar.g_02626
OG0000690	Syao.g_00744	Syar.g_02627
OG0000691	Syao.g_00745	Syar.g_02628
OG0000692	Syao.g_00747	Syar.g_02629
OG0000693	Syao.g_00748	Syar.g_02631
OG0000694	Syao.g_00749	Syar.g_02632
OG0000695	Syao.g_00639	Syar.g_02573
OG0000696	Syao.g_00638	Syar.g_02572
OG0000697	Syao.g_00636	Syar.g_02570
OG0000698	Syao.g_00633	Syar.g_02567
OG0000699	Syao.g_00631	Syar.g_02566
OG0000700	Syao.g_00630	Syar.g_02565
OG0000701	Syao.g_00629	Syar.g_02564
OG0000702	Syao.g_00705	Syar.g_02559
OG0000703	Syao.g_00693	Syar.g_02557
OG0000704	Syao.g_00689	Syar.g_02555
OG0000705	Syao.g_00682	Syar.g_02547
OG0000706	Syao.g_00681	Syar.g_02546
OG0000707	Syao.g_00680	Syar.g_02545
OG0000708	Syao.g_00677	Syar.g_02542
OG0000709	Syao.g_00670	Syar.g_02534
OG0000710	Syao.g_00666	Syar.g_02528
OG0000711	Syao.g_00815	Syar.g_02499
OG0000712	Syao.g_00813	Syar.g_02497
OG0000713	Syao.g_00812	Syar.g_02496
OG0000714	Syao.g_00810	Syar.g_02494
OG0000715	Syao.g_00808	Syar.g_02492
OG0000716	Syao.g_00804	Syar.g_02488
OG0000717	Syao.g_00803	Syar.g_02487
OG0000718	Syao.g_00794	Syar.g_02483
OG0000719	Syao.g_00444	Syar.g_01804
OG0000720	Syao.g_00457	Syar.g_01790
OG0000721	Syao.g_00459	Syar.g_01788
OG0000722	Syao.g_00460	Syar.g_01787
OG0000723	Syao.g_00469	Syar.g_01560
OG0000724	Syao.g_00513	Syar.g_01367, Syar.g_02120
OG0000725	Syao.g_00385	Syar.g_01934
OG0000726	Syao.g_00384	Syar.g_01935
OG0000727	Syao.g_00383	Syar.g_01936
OG0000728	Syao.g_00381	Syar.g_01938
OG0000729	Syao.g_02190	Syar.g_00593
OG0000730	Syao.g_01880	Syar.g_01115
OG0000731	Syao.g_01868	Syar.g_01127
OG0000732	Syao.g_02218	Syar.g_00522
OG0000733	Syao.g_01427	Syar.g_02234
OG0000734	Syao.g_02592	Syar.g_03128
OG0000735	Syao.g_00140	Syar.g_01522
OG0000736	Syao.g_00139	Syar.g_01523
OG0000737	Syao.g_00138	Syar.g_01524
OG0000738	Syao.g_00132	Syar.g_01530
OG0000739	Syao.g_00131	Syar.g_01531
OG0000740	Syao.g_00130	Syar.g_01532
OG0000741	Syao.g_00127	Syar.g_01535
OG0000742	Syao.g_00124	Syar.g_01538
OG0000743	Syao.g_00217	Syar.g_01541
OG0000744	Syao.g_00216	Syar.g_01542
OG0000745	Syao.g_00213	Syar.g_01545
OG0000746	Syao.g_00210	Syar.g_01549
OG0000747	Syao.g_00208	Syar.g_01551
OG0000748	Syao.g_00193	Syar.g_01945
OG0000749	Syao.g_00192	Syar.g_01946
OG0000750	Syao.g_00191	Syar.g_01947
OG0000751	Syao.g_00185	Syar.g_01952
OG0000752	Syao.g_00183	Syar.g_01954
OG0000753	Syao.g_00180	Syar.g_01957
OG0000754	Syao.g_00175	Syar.g_01963
OG0000755	Syao.g_00021	Syar.g_01974
OG0000756	Syao.g_00229	Syar.g_01975
OG0000757	Syao.g_00252	Syar.g_01984
OG0000758	Syao.g_00251	Syar.g_01985
OG0000759	Syao.g_00250	Syar.g_01986
OG0000760	Syao.g_00249	Syar.g_01987
OG0000761	Syao.g_00248	Syar.g_01988
OG0000762	Syao.g_00246	Syar.g_01992
OG0000763	Syao.g_00242	Syar.g_01699
OG0000764	Syao.g_00241	Syar.g_01700
OG0000765	Syao.g_00267	Syar.g_01718
OG0000766	Syao.g_00266	Syar.g_01719
OG0000767	Syao.g_00264	Syar.g_01721
OG0000768	Syao.g_00263	Syar.g_01722
OG0000769	Syao.g_00261	Syar.g_01724
OG0000770	Syao.g_00257	Syar.g_01727
OG0000771	Syao.g_00506	Syar.g_01373
OG0000772	Syao.g_01523	Syar.g_00746
OG0000773	Syao.g_01447	Syar.g_02694
OG0000774	Syao.g_01442	Syar.g_02771
OG0000775	Syao.g_01440	Syar.g_02773
OG0000776	Syao.g_01439	Syar.g_01755
OG0000777	Syao.g_01438	Syar.g_01754
OG0000778	Syao.g_01437	Syar.g_01753
OG0000779	Syao.g_01469	Syar.g_02779
OG0000780	Syao.g_01456	Syar.g_02781
OG0000781	Syao.g_01452	Syar.g_02785
OG0000782	Syao.g_01451	Syar.g_02786
OG0000783	Syao.g_01450	Syar.g_02787
OG0000784	Syao.g_01449	Syar.g_02788
OG0000785	Syao.g_01481	Syar.g_02791
OG0000786	Syao.g_01473	Syar.g_02795
OG0000787	Syao.g_01472	Syar.g_02796
OG0000788	Syao.g_00870	Syar.g_02331
OG0000789	Syao.g_00623	Syar.g_02040
OG0000790	Syao.g_00041, Syao.g_00315	Syar.g_01456
OG0000791	Syao.g_00043	Syar.g_01454
OG0000792	Syao.g_00044	Syar.g_01453
OG0000793	Syao.g_02700	Syar.g_01243
OG0000794	Syao.g_02703	Syar.g_01242
OG0000795	Syao.g_02704	Syar.g_01240
OG0000796	Syao.g_02708	Syar.g_01236
OG0000797	Syao.g_02709	Syar.g_01235
OG0000798	Syao.g_02066	Syar.g_00222
OG0000799	Syao.g_01525	Syar.g_02844
OG0000800	Syao.g_01526	Syar.g_02843
OG0000801	Syao.g_01527	Syar.g_02842
OG0000802	Syao.g_01531	Syar.g_02825
OG0000803	Syao.g_01534	Syar.g_02822
OG0000804	Syao.g_01537	Syar.g_02819
OG0000805	Syao.g_01502	Syar.g_02817
OG0000806	Syao.g_01504	Syar.g_02815
OG0000807	Syao.g_01506	Syar.g_02814
OG0000808	Syao.g_01507	Syar.g_02813
OG0000809	Syao.g_01511	Syar.g_02811
OG0000810	Syao.g_01482	Syar.g_02810
OG0000811	Syao.g_01490	Syar.g_02805
OG0000812	Syao.g_01492	Syar.g_02803
OG0000813	Syao.g_01493	Syar.g_02802
OG0000814	Syao.g_01495	Syar.g_02800
OG0000815	Syao.g_01499	Syar.g_02799
OG0000816	Syao.g_01471	Syar.g_02797
OG0000817	Syao.g_01519	Syar.g_02861
OG0000818	Syao.g_00062	Syar.g_01418
OG0000819	Syao.g_00063	Syar.g_01417
OG0000820	Syao.g_00064	Syar.g_01416
OG0000821	Syao.g_00070	Syar.g_01410
OG0000822	Syao.g_00072	Syar.g_01408
OG0000823	Syao.g_00073	Syar.g_01407
OG0000824	Syao.g_00079	Syar.g_01402
OG0000825	Syao.g_00080	Syar.g_01401
OG0000826	Syao.g_00081	Syar.g_01400
OG0000827	Syao.g_00082	Syar.g_01399
OG0000828	Syao.g_00085	Syar.g_01396
OG0000829	Syao.g_00086	Syar.g_01395
OG0000830	Syao.g_00087	Syar.g_01394
OG0000831	Syao.g_00089	Syar.g_01391
OG0000832	Syao.g_01696	Syar.g_01213
OG0000833	Syao.g_01612	Syar.g_02877
OG0000834	Syao.g_01610	Syar.g_02878
OG0000835	Syao.g_01609	Syar.g_02879
OG0000836	Syao.g_01606	Syar.g_02881
OG0000837	Syao.g_01605	Syar.g_02882
OG0000838	Syao.g_01601	Syar.g_02886
OG0000839	Syao.g_01600	Syar.g_02887
OG0000840	Syao.g_01599	Syar.g_02888
OG0000841	Syao.g_01598	Syar.g_02889
OG0000842	Syao.g_01597	Syar.g_02890
OG0000843	Syao.g_01596	Syar.g_02891
OG0000844	Syao.g_01594	Syar.g_02893
OG0000845	Syao.g_01593	Syar.g_02894
OG0000846	Syao.g_01592	Syar.g_02895
OG0000847	Syao.g_01591	Syar.g_02896
OG0000848	Syao.g_01589	Syar.g_02898
OG0000849	Syao.g_01588	Syar.g_02899
OG0000850	Syao.g_01585	Syar.g_02902
OG0000851	Syao.g_01582	Syar.g_02905
OG0000852	Syao.g_01581	Syar.g_02906
OG0000853	Syao.g_01577	Syar.g_02910
OG0000854	Syao.g_01575	Syar.g_02912
OG0000855	Syao.g_01574	Syar.g_02913
OG0000856	Syao.g_01327	Syar.g_02243
OG0000857	Syao.g_00774	Syar.g_02656
OG0000858	Syao.g_01567	Syar.g_02920
OG0000859	Syao.g_01566	Syar.g_02921
OG0000860	Syao.g_01552	Syar.g_02931
OG0000861	Syao.g_01551	Syar.g_02932
OG0000862	Syao.g_01542	Syar.g_02942
OG0000863	Syao.g_01540	Syar.g_02944
OG0000864	Syao.g_01017	Syar.g_02945
OG0000866	Syao.g_01686	Syar.g_02947
OG0000867	Syao.g_01685	Syar.g_02948
OG0000868	Syao.g_01682	Syar.g_02950
OG0000869	Syao.g_01677	Syar.g_02955
OG0000870	Syao.g_01672	Syar.g_02960
OG0000871	Syao.g_01671	Syar.g_02961
OG0000872	Syao.g_01665	Syar.g_02967
OG0000873	Syao.g_01662	Syar.g_02970
OG0000874	Syao.g_01660	Syar.g_02974
OG0000875	Syao.g_01658	Syar.g_02975
OG0000876	Syao.g_00536	Syar.g_01828
OG0000877	Syao.g_01654	Syar.g_02977
OG0000878	Syao.g_01653	Syar.g_02978
OG0000879	Syao.g_01652	Syar.g_02979
OG0000880	Syao.g_01651	Syar.g_02980
OG0000881	Syao.g_01647	Syar.g_02984
OG0000882	Syao.g_01642	Syar.g_02989
OG0000883	Syao.g_01638	Syar.g_02992
OG0000884	Syao.g_01636	Syar.g_02994
OG0000885	Syao.g_01635	Syar.g_02995
OG0000886	Syao.g_01634	Syar.g_02996
OG0000887	Syao.g_01633	Syar.g_02998
OG0000888	Syao.g_01631	Syar.g_03000
OG0000889	Syao.g_01629	Syar.g_03002
OG0000890	Syao.g_01626	Syar.g_03005
OG0000891	Syao.g_01625	Syar.g_03006
OG0000892	Syao.g_01695	Syar.g_03008
OG0000893	Syao.g_01934	Syar.g_00150
OG0000894	Syao.g_01937	Syar.g_00145
OG0000895	Syao.g_01916	Syar.g_00141
OG0000896	Syao.g_01917	Syar.g_00140
OG0000897	Syao.g_01919	Syar.g_00138
OG0000898	Syao.g_01920	Syar.g_00137
OG0000899	Syao.g_01921	Syar.g_00136
OG0000900	Syao.g_01922	Syar.g_00135
OG0000901	Syao.g_01927	Syar.g_00130
OG0000902	Syao.g_01929	Syar.g_01013
OG0000903	Syao.g_01798	Syar.g_01026
OG0000904	Syao.g_01804	Syar.g_01021
OG0000905	Syao.g_01862	Syar.g_01018
OG0000906	Syao.g_01931	Syar.g_01015
OG0000907	Syao.g_01796	Syar.g_01028
OG0000908	Syao.g_01793	Syar.g_01031
OG0000909	Syao.g_01792	Syar.g_01032
OG0000910	Syao.g_01791	Syar.g_01033
OG0000911	Syao.g_01789	Syar.g_01035
OG0000912	Syao.g_01788	Syar.g_01036
OG0000913	Syao.g_01787	Syar.g_01037
OG0000914	Syao.g_01786	Syar.g_01038
OG0000915	Syao.g_01784	Syar.g_01040
OG0000916	Syao.g_01783	Syar.g_01041
OG0000917	Syao.g_01782	Syar.g_01042
OG0000918	Syao.g_01781	Syar.g_01043
OG0000919	Syao.g_01780	Syar.g_01044
OG0000920	Syao.g_01779	Syar.g_01045
OG0000921	Syao.g_01778	Syar.g_01046
OG0000922	Syao.g_01777	Syar.g_01047
OG0000923	Syao.g_01772	Syar.g_01051
OG0000924	Syao.g_01771	Syar.g_01052
OG0000925	Syao.g_01770	Syar.g_01053
OG0000926	Syao.g_01769	Syar.g_01054
OG0000927	Syao.g_01767	Syar.g_01056
OG0000928	Syao.g_01766	Syar.g_01057
OG0000929	Syao.g_01765	Syar.g_01058
OG0000930	Syao.g_01764	Syar.g_01059
OG0000931	Syao.g_01763	Syar.g_01060
OG0000932	Syao.g_01762	Syar.g_01061
OG0000933	Syao.g_01811	Syar.g_01066
OG0000934	Syao.g_01809	Syar.g_01068
OG0000935	Syao.g_01808	Syar.g_01069
OG0000936	Syao.g_01843	Syar.g_01070
OG0000937	Syao.g_01842	Syar.g_01071
OG0000938	Syao.g_01839	Syar.g_01074
OG0000939	Syao.g_01838	Syar.g_01075
OG0000940	Syao.g_01830	Syar.g_01081
OG0000941	Syao.g_01828	Syar.g_01083
OG0000942	Syao.g_01826	Syar.g_01085
OG0000943	Syao.g_01824	Syar.g_01086
OG0000944	Syao.g_01822	Syar.g_01088
OG0000945	Syao.g_01821	Syar.g_01089
OG0000946	Syao.g_01852	Syar.g_01095
OG0000947	Syao.g_01849	Syar.g_01098
OG0000948	Syao.g_01848	Syar.g_01099
OG0000949	Syao.g_01970	Syar.g_00283
OG0000950	Syao.g_01957	Syar.g_00661
OG0000951	Syao.g_02262	Syar.g_00656
OG0000952	Syao.g_02266	Syar.g_00651
OG0000953	Syao.g_02130	Syar.g_00248
OG0000954	Syao.g_02135	Syar.g_00258
OG0000955	Syao.g_02136	Syar.g_00259
OG0000956	Syao.g_02138	Syar.g_00261
OG0000957	Syao.g_01951	Syar.g_00610
OG0000958	Syao.g_01950	Syar.g_00609
OG0000959	Syao.g_01947	Syar.g_00605
OG0000960	Syao.g_01946	Syar.g_00604
OG0000961	Syao.g_02496	Syar.g_00094
OG0000962	Syao.g_02191	Syar.g_00594
OG0000963	Syao.g_02186	Syar.g_00590
OG0000964	Syao.g_02185	Syar.g_00589
OG0000965	Syao.g_02184	Syar.g_00588
OG0000966	Syao.g_02172	Syar.g_00549
OG0000967	Syao.g_02167	Syar.g_00545
OG0000968	Syao.g_02199	Syar.g_00542
OG0000969	Syao.g_02200	Syar.g_00540
OG0000970	Syao.g_02201	Syar.g_00539
OG0000971	Syao.g_02203	Syar.g_00537
OG0000972	Syao.g_02204	Syar.g_00536
OG0000973	Syao.g_02205	Syar.g_00535
OG0000974	Syao.g_02206	Syar.g_00534
OG0000975	Syao.g_02207	Syar.g_00533
OG0000976	Syao.g_02208	Syar.g_00532
OG0000977	Syao.g_02210	Syar.g_00530
OG0000978	Syao.g_02211	Syar.g_00529
OG0000979	Syao.g_02214	Syar.g_00526
OG0000980	Syao.g_02217	Syar.g_00523
OG0000981	Syao.g_02220	Syar.g_00520
OG0000982	Syao.g_02437	Syar.g_00331
OG0000983	Syao.g_02438	Syar.g_00332
OG0000984	Syao.g_02439	Syar.g_00333
OG0000985	Syao.g_02443	Syar.g_00337
OG0000986	Syao.g_02445	Syar.g_00344
OG0000987	Syao.g_02447	Syar.g_00346
OG0000988	Syao.g_02452	Syar.g_00352
OG0000989	Syao.g_02368	Syar.g_00377
OG0000990	Syao.g_02362	Syar.g_00697
OG0000991	Syao.g_02354	Syar.g_00700
OG0000992	Syao.g_02279	Syar.g_00704
OG0000993	Syao.g_02280	Syar.g_00705
OG0000994	Syao.g_02283	Syar.g_00708
OG0000995	Syao.g_02287	Syar.g_03212, Syar.g_00624
OG0000996	Syao.g_02305	Syar.g_00861
OG0000997	Syao.g_02326	Syar.g_00437
OG0000998	Syao.g_02328	Syar.g_00439
OG0000999	Syao.g_02329	Syar.g_00440
OG0001000	Syao.g_02333	Syar.g_00955, Syar.g_00444
OG0001001	Syao.g_02338	Syar.g_00450
OG0001002	Syao.g_02345	Syar.g_00457
OG0001003	Syao.g_02347	Syar.g_00459
OG0001004	Syao.g_02348	Syar.g_00460
OG0001005	Syao.g_02194	Syar.g_00461
OG0001006	Syao.g_02159	Syar.g_00468
OG0001007	Syao.g_02161	Syar.g_00470
OG0001008	Syao.g_01737	Syar.g_01178
OG0001009	Syao.g_02239	Syar.g_00500
OG0001010	Syao.g_02238	Syar.g_00501
OG0001011	Syao.g_02236	Syar.g_00503
OG0001013	Syao.g_02413	Syar.g_00906
OG0001014	Syao.g_02407	Syar.g_00914
OG0001015	Syao.g_02406	Syar.g_00915
OG0001017	Syao.g_02628	Syar.g_03050
OG0001018	Syao.g_02630	Syar.g_03052
OG0001019	Syao.g_02654	Syar.g_03086
OG0001020	Syao.g_02663	Syar.g_03092
OG0001021	Syao.g_02666	Syar.g_03098
OG0001022	Syao.g_02670	Syar.g_03102
OG0001023	Syao.g_02671	Syar.g_03103
OG0001024	Syao.g_01018	Syar.g_02276
OG0001025	Syao.g_02597	Syar.g_03115
OG0001026	Syao.g_02594	Syar.g_03131
OG0001027	Syao.g_02564	Syar.g_00031
OG0001028	Syao.g_02568	Syar.g_00034
OG0001029	Syao.g_02570	Syar.g_00036
OG0001030	Syao.g_02545	Syar.g_00058
OG0001031	Syao.g_02528	Syar.g_00129
OG0001032	Syao.g_02530	Syar.g_01011
OG0001033	Syao.g_01016	Syar.g_00962
OG0001034	Syao.g_01704	Syar.g_03022
OG0001035	Syao.g_02101	Syar.g_00171
OG0001036	Syao.g_02096	Syar.g_00193
OG0001037	Syao.g_02094	Syar.g_00195
OG0001038	Syao.g_02065	Syar.g_00223
OG0001039	Syao.g_02062	Syar.g_00226
OG0001040	Syao.g_02059	Syar.g_00229
OG0001041	Syao.g_02055	Syar.g_00234
OG0001042	Syao.g_02032	Syar.g_00831
OG0001043	Syao.g_02028	Syar.g_00826
OG0001044	Syao.g_01878	Syar.g_01117
OG0001045	Syao.g_01865	Syar.g_01130
OG0001046	Syao.g_00827	Syar.g_02514
OG0001047	Syao.g_01739	Syar.g_01180
OG0001048	Syao.g_01740	Syar.g_01181
OG0001049	Syao.g_01616	Syar.g_02872
OG0001050	Syao.g_01618	Syar.g_02871
OG0001051	Syao.g_01619	Syar.g_02870
OG0001052	Syao.g_02686	Syar.g_01269
OG0001053	Syao.g_00025	Syar.g_01472
OG0001054	Syao.g_00104	Syar.g_01492
OG0001055	Syao.g_00156	Syar.g_01513
OG0001056	Syao.g_01417	Syar.g_02349
OG0001057	Syao.g_00879	Syar.g_02341
OG0001058	Syao.g_00862	Syar.g_02324
OG0001059	Syao.g_00858	Syar.g_00422
OG0001060	Syao.g_00852	Syar.g_02315
OG0001062	Syao.g_01050	Syar.g_02294
OG0001063	Syao.g_01042	Syar.g_02209
OG0001064	Syao.g_01041	Syar.g_02208
OG0001065	Syao.g_01040	Syar.g_02207
OG0001066	Syao.g_01039	Syar.g_02206
OG0001067	Syao.g_01038	Syar.g_02205
OG0001068	Syao.g_01037	Syar.g_02204
OG0001069	Syao.g_01036	Syar.g_02203
OG0001070	Syao.g_01032	Syar.g_02200
OG0001071	Syao.g_01031	Syar.g_02199
OG0001072	Syao.g_01027	Syar.g_02195
OG0001073	Syao.g_00991	Syar.g_02182
OG0001074	Syao.g_00392	Syar.g_02031
OG0001075	Syao.g_00391	Syar.g_02215
OG0001076	Syao.g_01339	Syar.g_02253
OG0001077	Syao.g_01323	Syar.g_02240
OG0001078	Syao.g_00895	Syar.g_02419
OG0001079	Syao.g_00911	Syar.g_02431
OG0001081	Syao.g_00925	Syar.g_02444
OG0001082	Syao.g_00926	Syar.g_02445
OG0001083	Syao.g_00934	Syar.g_02473
OG0001084	Syao.g_00935	Syar.g_02474
OG0001085	Syao.g_00947	Syar.g_01688
OG0001086	Syao.g_00949	Syar.g_01686
OG0001087	Syao.g_01419	Syar.g_02347
OG0001088	Syao.g_00211	Syar.g_00431
OG0001089	Syao.g_00376	Syar.g_01942
OG0001090	Syao.g_00494	Syar.g_01582
OG0001091	Syao.g_00491	Syar.g_01580
OG0001092	Syao.g_00489	Syar.g_01578
OG0001093	Syao.g_00482	Syar.g_01572
OG0001094	Syao.g_00750	Syar.g_02633
OG0001095	Syao.g_00771	Syar.g_02653
OG0001096	Syao.g_00786	Syar.g_02476
OG0001097	Syao.g_00552	Syar.g_01823
OG0001098	Syao.g_00731	Syar.g_01672
OG0001099	Syao.g_02569	Syar.g_00035
OG0001100	Syao.g_00957	Syar.g_01625
OG0001101	Syao.g_00959	Syar.g_01623
OG0001102	Syao.g_00962	Syar.g_01620
OG0001103	Syao.g_00964	Syar.g_01618
OG0001105	Syao.g_00736	Syar.g_02620
OG0001106	Syao.g_00688	Syar.g_02553
OG0001107	Syao.g_00676	Syar.g_02541
OG0001109	Syao.g_00667	Syar.g_02529
OG0001110	Syao.g_00665	Syar.g_02527
OG0001111	Syao.g_00663	Syar.g_02525
OG0001112	Syao.g_00661	Syar.g_02523
OG0001113	Syao.g_00660	Syar.g_02522
OG0001114	Syao.g_00659	Syar.g_02521
OG0001115	Syao.g_00832	Syar.g_02519
OG0001116	Syao.g_00830	Syar.g_02517
OG0001117	Syao.g_00829	Syar.g_02516
OG0001118	Syao.g_00828	Syar.g_02515
OG0001119	Syao.g_00826	Syar.g_02513
OG0001120	Syao.g_00822	Syar.g_02507
OG0001122	Syao.g_00445	Syar.g_01803
OG0001123	Syao.g_00451	Syar.g_01796
OG0001124	Syao.g_00453	Syar.g_01793
OG0001125	Syao.g_00456	Syar.g_01791
OG0001126	Syao.g_00504	Syar.g_01375
OG0001127	Syao.g_00505	Syar.g_01374
OG0001128	Syao.g_00508	Syar.g_01371
OG0001129	Syao.g_00510	Syar.g_01369
OG0001130	Syao.g_00511	Syar.g_01368
OG0001131	Syao.g_01387	Syar.g_02448
OG0001132	Syao.g_01221	Syar.g_00684
OG0001133	Syao.g_01333	Syar.g_02249
OG0001134	Syao.g_01428	Syar.g_02235
OG0001135	Syao.g_01424	Syar.g_02232
OG0001136	Syao.g_00126	Syar.g_01536
OG0001137	Syao.g_00194	Syar.g_01944
OG0001138	Syao.g_00227	Syar.g_01977
OG0001139	Syao.g_00225	Syar.g_01980
OG0001140	Syao.g_00224	Syar.g_01981
OG0001141	Syao.g_00254	Syar.g_01982
OG0001142	Syao.g_00253	Syar.g_01983
OG0001143	Syao.g_00243	Syar.g_01698
OG0001144	Syao.g_00276	Syar.g_01707
OG0001145	Syao.g_01446	Syar.g_02769
OG0001146	Syao.g_01455	Syar.g_02782
OG0001147	Syao.g_00095	Syar.g_01276
OG0001148	Syao.g_00038	Syar.g_01459
OG0001149	Syao.g_00039	Syar.g_01458
OG0001150	Syao.g_00040	Syar.g_01457
OG0001151	Syao.g_02706	Syar.g_01238
OG0001152	Syao.g_02707	Syar.g_01237
OG0001153	Syao.g_00083	Syar.g_01398
OG0001154	Syao.g_00084	Syar.g_01397
OG0001155	Syao.g_01747	Syar.g_01211
OG0001156	Syao.g_01744	Syar.g_01185
OG0001157	Syao.g_01743	Syar.g_01184
OG0001158	Syao.g_01742	Syar.g_01183
OG0001159	Syao.g_01741	Syar.g_01182
OG0001160	Syao.g_01579	Syar.g_02908
OG0001161	Syao.g_02373	Syar.g_00382
OG0001162	Syao.g_02650	Syar.g_03081
OG0001163	Syao.g_01571	Syar.g_02917
OG0001164	Syao.g_01564	Syar.g_02922
OG0001165	Syao.g_01559	Syar.g_02927
OG0001166	Syao.g_01673	Syar.g_02959
OG0001167	Syao.g_01006	Syar.g_02982
OG0001168	Syao.g_01648	Syar.g_02983
OG0001169	Syao.g_01646	Syar.g_02985
OG0001170	Syao.g_01644	Syar.g_02987
OG0001171	Syao.g_01632	Syar.g_02999
