Orthogroup	Prbd	Prba
OG0000544	Prbd.g_00651	Prba.g_01724
OG0000545	Prbd.g_00650	Prba.g_01723
OG0000546	Prbd.g_00649	Prba.g_01722
OG0000547	Prbd.g_00648	Prba.g_01721
OG0000548	Prbd.g_00647	Prba.g_01720
OG0000549	Prbd.g_00645	Prba.g_01718
OG0000550	Prbd.g_00644	Prba.g_01717
OG0000551	Prbd.g_00643	Prba.g_01716
OG0000552	Prbd.g_00642	Prba.g_01715
OG0000553	Prbd.g_00641	Prba.g_01714
OG0000554	Prbd.g_00640	Prba.g_01713
OG0000555	Prbd.g_00639	Prba.g_01712
OG0000556	Prbd.g_00638	Prba.g_01711
OG0000557	Prbd.g_00637	Prba.g_01710
OG0000558	Prbd.g_00636	Prba.g_01709
OG0000559	Prbd.g_00635	Prba.g_01708
OG0000560	Prbd.g_00634	Prba.g_01707
OG0000561	Prbd.g_00633	Prba.g_01706
OG0000562	Prbd.g_00632	Prba.g_01705
OG0000563	Prbd.g_00631	Prba.g_01704
OG0000564	Prbd.g_00630	Prba.g_01703
OG0000565	Prbd.g_00629	Prba.g_01702
OG0000566	Prbd.g_00628	Prba.g_01701
OG0000567	Prbd.g_00627	Prba.g_01700
OG0000568	Prbd.g_00626	Prba.g_01699
OG0000569	Prbd.g_00623	Prba.g_01696
OG0000570	Prbd.g_00622	Prba.g_01695
OG0000571	Prbd.g_00620	Prba.g_01693
OG0000572	Prbd.g_00619	Prba.g_01692
OG0000573	Prbd.g_00618	Prba.g_01691
OG0000574	Prbd.g_00617	Prba.g_01690
OG0000575	Prbd.g_00616	Prba.g_01689
OG0000576	Prbd.g_00615	Prba.g_01688
OG0000577	Prbd.g_00614	Prba.g_01687
OG0000578	Prbd.g_00613	Prba.g_01686
OG0000579	Prbd.g_00612	Prba.g_01685
OG0000580	Prbd.g_00611	Prba.g_01684
OG0000581	Prbd.g_00610	Prba.g_01683
OG0000582	Prbd.g_00609	Prba.g_01682
OG0000583	Prbd.g_00608	Prba.g_01681
OG0000584	Prbd.g_00606	Prba.g_01679
OG0000585	Prbd.g_00605	Prba.g_01678
OG0000586	Prbd.g_00604	Prba.g_01677
OG0000587	Prbd.g_00603	Prba.g_01676
OG0000588	Prbd.g_00602	Prba.g_01675
OG0000589	Prbd.g_00601	Prba.g_01674
OG0000590	Prbd.g_00600	Prba.g_01673
OG0000591	Prbd.g_00599	Prba.g_01672
OG0000592	Prbd.g_00598	Prba.g_01671
OG0000593	Prbd.g_00597	Prba.g_01670
OG0000594	Prbd.g_00596	Prba.g_01669
OG0000595	Prbd.g_00595	Prba.g_01668
OG0000596	Prbd.g_00594	Prba.g_01667
OG0000597	Prbd.g_00590	Prba.g_01663
OG0000598	Prbd.g_00589	Prba.g_01662
OG0000599	Prbd.g_00588	Prba.g_01661
OG0000600	Prbd.g_00587	Prba.g_01660
OG0000601	Prbd.g_00586	Prba.g_01659
OG0000602	Prbd.g_00585	Prba.g_01658
OG0000603	Prbd.g_00584	Prba.g_01657
OG0000604	Prbd.g_00583	Prba.g_01656
OG0000605	Prbd.g_00582	Prba.g_01655
OG0000606	Prbd.g_00581	Prba.g_01654
OG0000607	Prbd.g_00580	Prba.g_01653
OG0000608	Prbd.g_00579	Prba.g_01652
OG0000609	Prbd.g_00577	Prba.g_01650
OG0000610	Prbd.g_00576	Prba.g_01649
OG0000611	Prbd.g_00574	Prba.g_01647
OG0000612	Prbd.g_00573	Prba.g_01646
OG0000613	Prbd.g_00571	Prba.g_01644
OG0000614	Prbd.g_00565	Prba.g_01638
OG0000615	Prbd.g_00564	Prba.g_01637
OG0000616	Prbd.g_00563	Prba.g_01636
OG0000617	Prbd.g_00561	Prba.g_01634
OG0000618	Prbd.g_00560	Prba.g_01633
OG0000619	Prbd.g_00559	Prba.g_01632
OG0000620	Prbd.g_00557	Prba.g_01630
OG0000621	Prbd.g_00556	Prba.g_01629
OG0000622	Prbd.g_00555	Prba.g_01628
OG0000623	Prbd.g_00554	Prba.g_01627
OG0000624	Prbd.g_00552	Prba.g_01625
OG0000625	Prbd.g_00551	Prba.g_01624
OG0000626	Prbd.g_00550	Prba.g_01623
OG0000627	Prbd.g_00549	Prba.g_01622
OG0000628	Prbd.g_00548	Prba.g_01621
OG0000629	Prbd.g_00547	Prba.g_01620
OG0000630	Prbd.g_00545	Prba.g_01618
OG0000631	Prbd.g_00544	Prba.g_01617
OG0000632	Prbd.g_00540	Prba.g_01613
OG0000633	Prbd.g_00539	Prba.g_01612
OG0000634	Prbd.g_00008	Prba.g_01593
OG0000635	Prbd.g_00010	Prba.g_01591
OG0000636	Prbd.g_00011	Prba.g_01590
OG0000637	Prbd.g_00013	Prba.g_01588
OG0000638	Prbd.g_00014	Prba.g_01587
OG0000639	Prbd.g_00015	Prba.g_01586
OG0000640	Prbd.g_00016	Prba.g_01585
OG0000641	Prbd.g_00017	Prba.g_01584
OG0000642	Prbd.g_00018	Prba.g_01583
OG0000643	Prbd.g_00019	Prba.g_01582
OG0000644	Prbd.g_00021	Prba.g_01580
OG0000645	Prbd.g_00022	Prba.g_01579
OG0000646	Prbd.g_00023	Prba.g_01578
OG0000647	Prbd.g_00024	Prba.g_01577
OG0000648	Prbd.g_00025	Prba.g_01576
OG0000649	Prbd.g_00026	Prba.g_01575
OG0000650	Prbd.g_00027	Prba.g_01574
OG0000651	Prbd.g_00028	Prba.g_01573
OG0000652	Prbd.g_00030	Prba.g_01571
OG0000653	Prbd.g_00047	Prba.g_01556
OG0000654	Prbd.g_00049	Prba.g_01554
OG0000655	Prbd.g_00058	Prba.g_01545
OG0000656	Prbd.g_00062	Prba.g_01541
OG0000657	Prbd.g_00066	Prba.g_01534
OG0000658	Prbd.g_00067	Prba.g_01533
OG0000659	Prbd.g_00068	Prba.g_01532
OG0000660	Prbd.g_00080	Prba.g_01521
OG0000661	Prbd.g_00089	Prba.g_01512
OG0000662	Prbd.g_00091	Prba.g_01510
OG0000663	Prbd.g_00093	Prba.g_01508
OG0000664	Prbd.g_00094	Prba.g_01507
OG0000665	Prbd.g_00095	Prba.g_01506
OG0000666	Prbd.g_00096	Prba.g_01505
OG0000667	Prbd.g_00097	Prba.g_01504
OG0000668	Prbd.g_00098	Prba.g_01503
OG0000669	Prbd.g_00099	Prba.g_01502
OG0000670	Prbd.g_00101	Prba.g_01500
OG0000671	Prbd.g_00102	Prba.g_01499
OG0000672	Prbd.g_00103	Prba.g_01498
OG0000673	Prbd.g_00104	Prba.g_01497
OG0000674	Prbd.g_00105	Prba.g_01496
OG0000675	Prbd.g_00106	Prba.g_01495
OG0000676	Prbd.g_00108	Prba.g_01493
OG0000677	Prbd.g_00110	Prba.g_01491
OG0000678	Prbd.g_00111	Prba.g_01490
OG0000679	Prbd.g_00112	Prba.g_01489
OG0000680	Prbd.g_00113	Prba.g_01488
OG0000681	Prbd.g_00114	Prba.g_01487
OG0000682	Prbd.g_00115	Prba.g_01486
OG0000683	Prbd.g_00116	Prba.g_01485
OG0000684	Prbd.g_00117	Prba.g_01484
OG0000685	Prbd.g_00118	Prba.g_01483
OG0000686	Prbd.g_00119	Prba.g_01482
OG0000687	Prbd.g_00120	Prba.g_01481
OG0000688	Prbd.g_00121	Prba.g_01480
OG0000689	Prbd.g_00122	Prba.g_01479
OG0000690	Prbd.g_00123	Prba.g_01478
OG0000691	Prbd.g_00125	Prba.g_01476
OG0000692	Prbd.g_00126	Prba.g_01475
OG0000693	Prbd.g_00127	Prba.g_01474
OG0000694	Prbd.g_00128	Prba.g_01473
OG0000695	Prbd.g_00129	Prba.g_01472
OG0000696	Prbd.g_00130	Prba.g_01471
OG0000697	Prbd.g_00132	Prba.g_01469
OG0000698	Prbd.g_00133	Prba.g_01468
OG0000699	Prbd.g_00137	Prba.g_01464
OG0000700	Prbd.g_00138	Prba.g_01463
OG0000701	Prbd.g_00139	Prba.g_01462
OG0000702	Prbd.g_00140	Prba.g_01461
OG0000703	Prbd.g_00141	Prba.g_01460
OG0000704	Prbd.g_00142	Prba.g_01459
OG0000705	Prbd.g_00144	Prba.g_01457
OG0000706	Prbd.g_00145	Prba.g_01456
OG0000707	Prbd.g_00146	Prba.g_01455
OG0000708	Prbd.g_00147	Prba.g_01454
OG0000709	Prbd.g_00148	Prba.g_01453
OG0000710	Prbd.g_00149	Prba.g_01452
OG0000711	Prbd.g_00150	Prba.g_01451
OG0000712	Prbd.g_00151	Prba.g_01450
OG0000713	Prbd.g_00152	Prba.g_01449
OG0000714	Prbd.g_00154	Prba.g_01447
OG0000715	Prbd.g_00155	Prba.g_01446
OG0000716	Prbd.g_00156	Prba.g_01445
OG0000717	Prbd.g_00157	Prba.g_01444
OG0000718	Prbd.g_00158	Prba.g_01443
OG0000719	Prbd.g_00160	Prba.g_01441
OG0000720	Prbd.g_00162	Prba.g_01439
OG0000721	Prbd.g_00163	Prba.g_01438
OG0000722	Prbd.g_00190	Prba.g_01411
OG0000723	Prbd.g_00194	Prba.g_01407
OG0000724	Prbd.g_00197	Prba.g_01404
OG0000725	Prbd.g_00198	Prba.g_01403
OG0000726	Prbd.g_00199	Prba.g_01402
OG0000727	Prbd.g_00200	Prba.g_01401
OG0000728	Prbd.g_00201	Prba.g_01400
OG0000729	Prbd.g_00203	Prba.g_01398
OG0000730	Prbd.g_00204	Prba.g_01397
OG0000731	Prbd.g_00206	Prba.g_01395
OG0000732	Prbd.g_00207	Prba.g_01394
OG0000733	Prbd.g_00208	Prba.g_01393
OG0000734	Prbd.g_00209	Prba.g_01392
OG0000735	Prbd.g_00210	Prba.g_01391
OG0000736	Prbd.g_00212	Prba.g_01389
OG0000737	Prbd.g_00213	Prba.g_01388
OG0000738	Prbd.g_00215	Prba.g_01386
OG0000739	Prbd.g_00216	Prba.g_01385
OG0000740	Prbd.g_00217	Prba.g_01384
OG0000741	Prbd.g_00219	Prba.g_01382
OG0000742	Prbd.g_00220	Prba.g_01381
OG0000743	Prbd.g_00223	Prba.g_01378
OG0000744	Prbd.g_00224	Prba.g_01377
OG0000745	Prbd.g_00226	Prba.g_01375
OG0000746	Prbd.g_00227	Prba.g_01374
OG0000747	Prbd.g_00228	Prba.g_01373
OG0000748	Prbd.g_00229	Prba.g_01372
OG0000749	Prbd.g_00230	Prba.g_01371
OG0000750	Prbd.g_00231	Prba.g_01370
OG0000751	Prbd.g_00233	Prba.g_01368
OG0000752	Prbd.g_00234	Prba.g_01367
OG0000753	Prbd.g_00235	Prba.g_01366
OG0000754	Prbd.g_00236	Prba.g_01365
OG0000755	Prbd.g_00238	Prba.g_01363
OG0000756	Prbd.g_00239	Prba.g_01362
OG0000757	Prbd.g_00240	Prba.g_01361
OG0000758	Prbd.g_00241	Prba.g_01360
OG0000759	Prbd.g_00242	Prba.g_01359
OG0000760	Prbd.g_00243	Prba.g_01358
OG0000761	Prbd.g_00244	Prba.g_01357
OG0000762	Prbd.g_00246	Prba.g_01355
OG0000763	Prbd.g_00247	Prba.g_01354
OG0000764	Prbd.g_00248	Prba.g_01353
OG0000765	Prbd.g_00249	Prba.g_01352
OG0000766	Prbd.g_00250	Prba.g_01351
OG0000767	Prbd.g_00251	Prba.g_01350
OG0000768	Prbd.g_00252	Prba.g_01349
OG0000769	Prbd.g_00253	Prba.g_01348
OG0000770	Prbd.g_00254	Prba.g_01347
OG0000771	Prbd.g_00255	Prba.g_01346
OG0000772	Prbd.g_00256	Prba.g_01345
OG0000773	Prbd.g_00258	Prba.g_01343
OG0000774	Prbd.g_00259	Prba.g_01342
OG0000775	Prbd.g_00260	Prba.g_01341
OG0000776	Prbd.g_00261	Prba.g_01340
OG0000777	Prbd.g_00262	Prba.g_01339
OG0000778	Prbd.g_00263	Prba.g_01338
OG0000779	Prbd.g_00265	Prba.g_01336
OG0000780	Prbd.g_00266	Prba.g_01335
OG0000781	Prbd.g_00267	Prba.g_01334
OG0000782	Prbd.g_00269	Prba.g_01332
OG0000783	Prbd.g_00270	Prba.g_01331
OG0000784	Prbd.g_00271	Prba.g_01330
OG0000785	Prbd.g_00272	Prba.g_01329
OG0000786	Prbd.g_00273	Prba.g_01328
OG0000787	Prbd.g_00275	Prba.g_01326
OG0000788	Prbd.g_00276	Prba.g_01325
OG0000789	Prbd.g_00277	Prba.g_01324
OG0000790	Prbd.g_00278	Prba.g_01323
OG0000791	Prbd.g_00279	Prba.g_01322
OG0000792	Prbd.g_00280	Prba.g_01321
OG0000793	Prbd.g_00281	Prba.g_01320
OG0000794	Prbd.g_00282	Prba.g_01319
OG0000795	Prbd.g_00283	Prba.g_01318
OG0000796	Prbd.g_00285	Prba.g_01316
OG0000797	Prbd.g_00287	Prba.g_01314
OG0000798	Prbd.g_00288	Prba.g_01313
OG0000799	Prbd.g_00289	Prba.g_01312
OG0000800	Prbd.g_00290	Prba.g_01311
OG0000801	Prbd.g_00291	Prba.g_01310
OG0000802	Prbd.g_00293	Prba.g_01308
OG0000803	Prbd.g_00294	Prba.g_01307
OG0000804	Prbd.g_00309	Prba.g_01295
OG0000805	Prbd.g_00311	Prba.g_01293
OG0000806	Prbd.g_00312	Prba.g_01292
OG0000807	Prbd.g_00313	Prba.g_01291
OG0000808	Prbd.g_00314	Prba.g_01290
OG0000809	Prbd.g_00318	Prba.g_01286
OG0000810	Prbd.g_00319	Prba.g_01285
OG0000811	Prbd.g_00320	Prba.g_01284
OG0000812	Prbd.g_00321	Prba.g_01283
OG0000813	Prbd.g_00322	Prba.g_01282
OG0000814	Prbd.g_00323	Prba.g_01281
OG0000815	Prbd.g_00324	Prba.g_01280
OG0000816	Prbd.g_00326	Prba.g_01278
OG0000817	Prbd.g_00329	Prba.g_01275
OG0000818	Prbd.g_00330	Prba.g_01274
OG0000819	Prbd.g_00332	Prba.g_01272
OG0000820	Prbd.g_00333	Prba.g_01271
OG0000821	Prbd.g_00334	Prba.g_01270
OG0000822	Prbd.g_00335	Prba.g_01269
OG0000823	Prbd.g_00338	Prba.g_01266
OG0000824	Prbd.g_00339	Prba.g_01265
OG0000825	Prbd.g_00341	Prba.g_01263
OG0000826	Prbd.g_00342	Prba.g_01262
OG0000827	Prbd.g_00343	Prba.g_01261
OG0000828	Prbd.g_00345	Prba.g_01259
OG0000829	Prbd.g_00370	Prba.g_01234
OG0000830	Prbd.g_00380	Prba.g_01225
OG0000831	Prbd.g_00383	Prba.g_01222
OG0000832	Prbd.g_00384	Prba.g_01221
OG0000833	Prbd.g_00391	Prba.g_01214
OG0000834	Prbd.g_00395	Prba.g_00749
OG0000835	Prbd.g_00399	Prba.g_00745
OG0000836	Prbd.g_00401	Prba.g_00743
OG0000837	Prbd.g_00414	Prba.g_00729
OG0000838	Prbd.g_00428	Prba.g_00096
OG0000839	Prbd.g_00429	Prba.g_00095
OG0000840	Prbd.g_00434	Prba.g_00090
OG0000841	Prbd.g_00449	Prba.g_00083
OG0000842	Prbd.g_00453	Prba.g_00079
OG0000843	Prbd.g_00455	Prba.g_00077
OG0000844	Prbd.g_00456	Prba.g_00076
OG0000845	Prbd.g_00457	Prba.g_00075
OG0000846	Prbd.g_00458	Prba.g_00074
OG0000847	Prbd.g_00459	Prba.g_00073
OG0000848	Prbd.g_00460	Prba.g_00072
OG0000849	Prbd.g_00461	Prba.g_00071
OG0000850	Prbd.g_00462	Prba.g_00070
OG0000851	Prbd.g_00464	Prba.g_00068
OG0000852	Prbd.g_00467	Prba.g_00065
OG0000853	Prbd.g_00469	Prba.g_00063
OG0000854	Prbd.g_00470	Prba.g_00062
OG0000855	Prbd.g_00471	Prba.g_00060
OG0000856	Prbd.g_00472	Prba.g_00059
OG0000857	Prbd.g_00473	Prba.g_00058
OG0000858	Prbd.g_00475	Prba.g_00056
OG0000859	Prbd.g_00476	Prba.g_00055
OG0000860	Prbd.g_00477	Prba.g_00054
OG0000861	Prbd.g_00478	Prba.g_00053
OG0000862	Prbd.g_00479	Prba.g_00052
OG0000863	Prbd.g_00480	Prba.g_00051
OG0000864	Prbd.g_00481	Prba.g_00050
OG0000865	Prbd.g_00482	Prba.g_00049
OG0000866	Prbd.g_00483	Prba.g_00048
OG0000867	Prbd.g_00486	Prba.g_00045
OG0000868	Prbd.g_00488	Prba.g_00043
OG0000869	Prbd.g_00489	Prba.g_00042
OG0000870	Prbd.g_00490	Prba.g_00041
OG0000871	Prbd.g_00491	Prba.g_00040
OG0000872	Prbd.g_00492	Prba.g_00039
OG0000873	Prbd.g_00493	Prba.g_00038
OG0000874	Prbd.g_00494	Prba.g_00037
OG0000875	Prbd.g_00495	Prba.g_00036
OG0000876	Prbd.g_00497	Prba.g_00034
OG0000877	Prbd.g_00498	Prba.g_00033
OG0000878	Prbd.g_00499	Prba.g_00032
OG0000879	Prbd.g_00500	Prba.g_00031
OG0000880	Prbd.g_00501	Prba.g_00030
OG0000881	Prbd.g_00502	Prba.g_00029
OG0000882	Prbd.g_00503	Prba.g_00028
OG0000883	Prbd.g_00504	Prba.g_00027
OG0000884	Prbd.g_00505	Prba.g_00026
OG0000885	Prbd.g_00506	Prba.g_00025
OG0000886	Prbd.g_00507	Prba.g_00024
OG0000887	Prbd.g_00508	Prba.g_00023
OG0000888	Prbd.g_00509	Prba.g_00022
OG0000889	Prbd.g_00510	Prba.g_00021
OG0000890	Prbd.g_00511	Prba.g_00020
OG0000891	Prbd.g_00512	Prba.g_00019
OG0000892	Prbd.g_00513	Prba.g_00018
OG0000893	Prbd.g_00514	Prba.g_00017
OG0000894	Prbd.g_00516	Prba.g_00015
OG0000895	Prbd.g_00517	Prba.g_00014
OG0000896	Prbd.g_00519	Prba.g_00012
OG0000897	Prbd.g_00520	Prba.g_00011
OG0000898	Prbd.g_00521	Prba.g_00010
OG0000899	Prbd.g_00522	Prba.g_00009
OG0000900	Prbd.g_00524	Prba.g_00007
OG0000901	Prbd.g_01858	Prba.g_01167
OG0000902	Prbd.g_01812	Prba.g_01181
OG0000903	Prbd.g_01811	Prba.g_01182
OG0000904	Prbd.g_01810	Prba.g_01183
OG0000905	Prbd.g_01809	Prba.g_01184
OG0000906	Prbd.g_01808	Prba.g_01185
OG0000907	Prbd.g_01806	Prba.g_01187
OG0000908	Prbd.g_01805	Prba.g_01188
OG0000909	Prbd.g_01804	Prba.g_01189
OG0000910	Prbd.g_01803	Prba.g_01190
OG0000911	Prbd.g_01802	Prba.g_01191
OG0000912	Prbd.g_01799	Prba.g_01194
OG0000913	Prbd.g_01798	Prba.g_01195
OG0000914	Prbd.g_01797	Prba.g_01196
OG0000915	Prbd.g_01795	Prba.g_01198
OG0000916	Prbd.g_01794	Prba.g_01199
OG0000917	Prbd.g_01793	Prba.g_01200
OG0000918	Prbd.g_01792	Prba.g_01201
OG0000919	Prbd.g_01791	Prba.g_01202
OG0000920	Prbd.g_01790	Prba.g_01203
OG0000921	Prbd.g_01788	Prba.g_01205
OG0000922	Prbd.g_01787	Prba.g_01206
OG0000923	Prbd.g_01782	Prba.g_00214
OG0000924	Prbd.g_01781	Prba.g_00213
OG0000925	Prbd.g_01778	Prba.g_00210
OG0000926	Prbd.g_01777	Prba.g_00209
OG0000927	Prbd.g_01776	Prba.g_00208
OG0000928	Prbd.g_01774	Prba.g_00206
OG0000929	Prbd.g_01772	Prba.g_00204
OG0000930	Prbd.g_01770	Prba.g_00202
OG0000931	Prbd.g_01769	Prba.g_00201
OG0000932	Prbd.g_01766	Prba.g_00198
OG0000933	Prbd.g_01762	Prba.g_00194
OG0000934	Prbd.g_01761	Prba.g_00193
OG0000935	Prbd.g_01760	Prba.g_00192
OG0000936	Prbd.g_01759	Prba.g_00191
OG0000937	Prbd.g_01758	Prba.g_00190
OG0000938	Prbd.g_01757	Prba.g_00189
OG0000939	Prbd.g_01756	Prba.g_00188
OG0000940	Prbd.g_01755	Prba.g_00187
OG0000941	Prbd.g_01754	Prba.g_00186
OG0000942	Prbd.g_01753	Prba.g_00185
OG0000943	Prbd.g_01752	Prba.g_00184
OG0000944	Prbd.g_01751	Prba.g_00183
OG0000945	Prbd.g_01750	Prba.g_00182
OG0000946	Prbd.g_01749	Prba.g_00181
OG0000947	Prbd.g_01748	Prba.g_00180
OG0000948	Prbd.g_01747	Prba.g_00179
OG0000949	Prbd.g_01746	Prba.g_00178
OG0000950	Prbd.g_01736	Prba.g_00154
OG0000951	Prbd.g_01707	Prba.g_00115
OG0000952	Prbd.g_01706	Prba.g_00114
OG0000953	Prbd.g_01705	Prba.g_00113
OG0000954	Prbd.g_01704	Prba.g_00112
OG0000955	Prbd.g_01703	Prba.g_00111
OG0000956	Prbd.g_01701	Prba.g_00109
OG0000957	Prbd.g_01700	Prba.g_00108
OG0000958	Prbd.g_01699	Prba.g_00107
OG0000959	Prbd.g_01698	Prba.g_00106
OG0000960	Prbd.g_01697	Prba.g_00105
OG0000961	Prbd.g_01696	Prba.g_00720
OG0000962	Prbd.g_01695	Prba.g_00719
OG0000963	Prbd.g_01694	Prba.g_00718
OG0000964	Prbd.g_01693	Prba.g_00717
OG0000965	Prbd.g_01691	Prba.g_00715
OG0000966	Prbd.g_01690	Prba.g_00714
OG0000967	Prbd.g_01687	Prba.g_00711
OG0000968	Prbd.g_01686	Prba.g_00710
OG0000969	Prbd.g_01685	Prba.g_00709
OG0000970	Prbd.g_01684	Prba.g_00708
OG0000971	Prbd.g_01683	Prba.g_00707
OG0000972	Prbd.g_01682	Prba.g_00706
OG0000973	Prbd.g_01680	Prba.g_00704
OG0000974	Prbd.g_01679	Prba.g_00703
OG0000975	Prbd.g_01678	Prba.g_00702
OG0000976	Prbd.g_01677	Prba.g_00701
OG0000977	Prbd.g_01676	Prba.g_00700
OG0000978	Prbd.g_01675	Prba.g_00699
OG0000979	Prbd.g_01674	Prba.g_00698
OG0000980	Prbd.g_01673	Prba.g_00697
OG0000981	Prbd.g_01672	Prba.g_00696
OG0000982	Prbd.g_01671	Prba.g_00695
OG0000983	Prbd.g_01670	Prba.g_00694
OG0000984	Prbd.g_01666	Prba.g_00690
OG0000985	Prbd.g_01665	Prba.g_00689
OG0000986	Prbd.g_01664	Prba.g_00688
OG0000987	Prbd.g_01662	Prba.g_00686
OG0000988	Prbd.g_01661	Prba.g_00685
OG0000989	Prbd.g_01660	Prba.g_00684
OG0000990	Prbd.g_01659	Prba.g_00683
OG0000991	Prbd.g_01658	Prba.g_00682
OG0000992	Prbd.g_01657	Prba.g_00681
OG0000993	Prbd.g_01656	Prba.g_00680
OG0000994	Prbd.g_01655	Prba.g_00679
OG0000995	Prbd.g_01654	Prba.g_00678
OG0000996	Prbd.g_01653	Prba.g_00677
OG0000997	Prbd.g_01651	Prba.g_00350
OG0000998	Prbd.g_01648	Prba.g_00347
OG0000999	Prbd.g_01646	Prba.g_00345
OG0001000	Prbd.g_01645	Prba.g_00344
OG0001001	Prbd.g_01644	Prba.g_00343
OG0001002	Prbd.g_01642	Prba.g_00341
OG0001003	Prbd.g_01641	Prba.g_00340
OG0001004	Prbd.g_01640	Prba.g_00339
OG0001005	Prbd.g_01639	Prba.g_00338
OG0001006	Prbd.g_01637	Prba.g_00336
OG0001007	Prbd.g_01636	Prba.g_00335
OG0001008	Prbd.g_01635	Prba.g_00334
OG0001009	Prbd.g_01634	Prba.g_00333
OG0001010	Prbd.g_01633	Prba.g_00332
OG0001011	Prbd.g_01632	Prba.g_00331
OG0001012	Prbd.g_01631	Prba.g_00330
OG0001013	Prbd.g_01630	Prba.g_00329
OG0001014	Prbd.g_01629	Prba.g_00328
OG0001015	Prbd.g_01628	Prba.g_00327
OG0001016	Prbd.g_01627	Prba.g_00326
OG0001017	Prbd.g_01626	Prba.g_00325
OG0001018	Prbd.g_01625	Prba.g_00324
OG0001019	Prbd.g_01624	Prba.g_00323
OG0001020	Prbd.g_01623	Prba.g_00322
OG0001021	Prbd.g_01622	Prba.g_00321
OG0001022	Prbd.g_01621	Prba.g_00320
OG0001023	Prbd.g_01620	Prba.g_00319
OG0001024	Prbd.g_01617	Prba.g_00317
OG0001025	Prbd.g_01616	Prba.g_00316
OG0001026	Prbd.g_01615	Prba.g_00315
OG0001027	Prbd.g_01614	Prba.g_00314
OG0001028	Prbd.g_01613	Prba.g_00313
OG0001029	Prbd.g_01612	Prba.g_00312
OG0001030	Prbd.g_01609	Prba.g_00309
OG0001031	Prbd.g_01608	Prba.g_00308
OG0001032	Prbd.g_01600	Prba.g_00300
OG0001033	Prbd.g_01593	Prba.g_00293
OG0001034	Prbd.g_01566	Prba.g_00266
OG0001035	Prbd.g_01531	Prba.g_00232
OG0001036	Prbd.g_01530	Prba.g_00231
OG0001037	Prbd.g_01524	Prba.g_00619
OG0001038	Prbd.g_01523	Prba.g_00618
OG0001039	Prbd.g_01522	Prba.g_00617
OG0001040	Prbd.g_01521	Prba.g_00616
OG0001041	Prbd.g_01519	Prba.g_00614
OG0001042	Prbd.g_01518	Prba.g_00613
OG0001043	Prbd.g_01517	Prba.g_00612
OG0001044	Prbd.g_01516	Prba.g_00611
OG0001045	Prbd.g_01515	Prba.g_00610
OG0001046	Prbd.g_01514	Prba.g_00609
OG0001047	Prbd.g_01513	Prba.g_00608
OG0001048	Prbd.g_01511	Prba.g_00606
OG0001049	Prbd.g_01510	Prba.g_00605
OG0001050	Prbd.g_01509	Prba.g_00604
OG0001051	Prbd.g_01508	Prba.g_00603
OG0001052	Prbd.g_01507	Prba.g_00602
OG0001053	Prbd.g_01506	Prba.g_00601
OG0001054	Prbd.g_01505	Prba.g_00600
OG0001055	Prbd.g_01504	Prba.g_00599
OG0001056	Prbd.g_01503	Prba.g_00598
OG0001057	Prbd.g_01501	Prba.g_00596
OG0001058	Prbd.g_01500	Prba.g_00595
OG0001059	Prbd.g_01499	Prba.g_00594
OG0001060	Prbd.g_01498	Prba.g_00593
OG0001061	Prbd.g_01497	Prba.g_00592
OG0001062	Prbd.g_01496	Prba.g_00591
OG0001063	Prbd.g_01495	Prba.g_00590
OG0001064	Prbd.g_01494	Prba.g_00589
OG0001065	Prbd.g_01493	Prba.g_00588
OG0001066	Prbd.g_01492	Prba.g_00587
OG0001067	Prbd.g_01491	Prba.g_00586
OG0001068	Prbd.g_01490	Prba.g_00585
OG0001069	Prbd.g_01487	Prba.g_00582
OG0001070	Prbd.g_01485	Prba.g_00580
OG0001071	Prbd.g_01484	Prba.g_00579
OG0001072	Prbd.g_01483	Prba.g_00578
OG0001073	Prbd.g_01482	Prba.g_00577
OG0001074	Prbd.g_01481	Prba.g_00576
OG0001075	Prbd.g_01479	Prba.g_00574
OG0001076	Prbd.g_01477	Prba.g_00573
OG0001077	Prbd.g_01476	Prba.g_00572
OG0001078	Prbd.g_01475	Prba.g_00571
OG0001079	Prbd.g_01474	Prba.g_00570
OG0001080	Prbd.g_01473	Prba.g_00569
OG0001081	Prbd.g_01472	Prba.g_00568
OG0001082	Prbd.g_01471	Prba.g_00567
OG0001083	Prbd.g_01470	Prba.g_00566
OG0001084	Prbd.g_01469	Prba.g_00565
OG0001085	Prbd.g_01468	Prba.g_00564
OG0001086	Prbd.g_01463	Prba.g_00357
OG0001087	Prbd.g_01462	Prba.g_00358
OG0001088	Prbd.g_01461	Prba.g_00359
OG0001089	Prbd.g_01459	Prba.g_00361
OG0001090	Prbd.g_01458	Prba.g_00362
OG0001091	Prbd.g_01457	Prba.g_00363
OG0001092	Prbd.g_01456	Prba.g_00364
OG0001093	Prbd.g_01455	Prba.g_00365
OG0001094	Prbd.g_01454	Prba.g_00366
OG0001095	Prbd.g_01453	Prba.g_00367
OG0001096	Prbd.g_01452	Prba.g_00368
OG0001097	Prbd.g_01451	Prba.g_00369
OG0001098	Prbd.g_01450	Prba.g_00370
OG0001099	Prbd.g_01449	Prba.g_00371
OG0001100	Prbd.g_01448	Prba.g_00372
OG0001101	Prbd.g_01447	Prba.g_00373
OG0001102	Prbd.g_01444	Prba.g_00376
