Orthogroup	Prbd	Pras
OG0000547	Prbd.g_00648	Pras.g_01472
OG0000548	Prbd.g_00647	Pras.g_01473
OG0000549	Prbd.g_00645	Pras.g_01475
OG0000550	Prbd.g_00644	Pras.g_01476
OG0000551	Prbd.g_00643	Pras.g_01477
OG0000552	Prbd.g_00642	Pras.g_01478
OG0000553	Prbd.g_00641	Pras.g_01479
OG0000554	Prbd.g_00640	Pras.g_01480
OG0000555	Prbd.g_00639	Pras.g_01481
OG0000556	Prbd.g_00638	Pras.g_01482
OG0000557	Prbd.g_00637	Pras.g_01483
OG0000558	Prbd.g_00636	Pras.g_01484
OG0000559	Prbd.g_00635	Pras.g_01485
OG0000560	Prbd.g_00634	Pras.g_01486
OG0000561	Prbd.g_00633	Pras.g_01487
OG0000562	Prbd.g_00632	Pras.g_01488
OG0000563	Prbd.g_00631	Pras.g_01489
OG0000564	Prbd.g_00630	Pras.g_01490
OG0000565	Prbd.g_00629	Pras.g_01491
OG0000566	Prbd.g_00628	Pras.g_01492
OG0000567	Prbd.g_00627	Pras.g_01493
OG0000568	Prbd.g_00626	Pras.g_01494
OG0000569	Prbd.g_00623	Pras.g_01497
OG0000570	Prbd.g_00622	Pras.g_01498
OG0000571	Prbd.g_00620	Pras.g_01500
OG0000572	Prbd.g_00619	Pras.g_01501
OG0000573	Prbd.g_00618	Pras.g_01502
OG0000574	Prbd.g_00617	Pras.g_01503
OG0000575	Prbd.g_00616	Pras.g_01504
OG0000576	Prbd.g_00615	Pras.g_01505
OG0000577	Prbd.g_00614	Pras.g_01506
OG0000578	Prbd.g_00613	Pras.g_01507
OG0000579	Prbd.g_00612	Pras.g_01508
OG0000580	Prbd.g_00611	Pras.g_01509
OG0000581	Prbd.g_00610	Pras.g_01510
OG0000582	Prbd.g_00609	Pras.g_01511
OG0000583	Prbd.g_00608	Pras.g_01512
OG0000584	Prbd.g_00606	Pras.g_01514
OG0000585	Prbd.g_00605	Pras.g_01515
OG0000586	Prbd.g_00604	Pras.g_01516
OG0000587	Prbd.g_00603	Pras.g_01517
OG0000588	Prbd.g_00602	Pras.g_01518
OG0000589	Prbd.g_00601	Pras.g_01519
OG0000590	Prbd.g_00600	Pras.g_01520
OG0000591	Prbd.g_00599	Pras.g_01521
OG0000592	Prbd.g_00598	Pras.g_01522
OG0000593	Prbd.g_00597	Pras.g_01523
OG0000594	Prbd.g_00596	Pras.g_01524
OG0000595	Prbd.g_00595	Pras.g_01525
OG0000596	Prbd.g_00594	Pras.g_01526
OG0000597	Prbd.g_00590	Pras.g_01530
OG0000598	Prbd.g_00589	Pras.g_01531
OG0000599	Prbd.g_00588	Pras.g_01532
OG0000600	Prbd.g_00587	Pras.g_01533
OG0000601	Prbd.g_00586	Pras.g_01534
OG0000602	Prbd.g_00585	Pras.g_01535
OG0000603	Prbd.g_00584	Pras.g_01536
OG0000604	Prbd.g_00583	Pras.g_01537
OG0000605	Prbd.g_00582	Pras.g_01538
OG0000606	Prbd.g_00581	Pras.g_01539
OG0000607	Prbd.g_00580	Pras.g_01540
OG0000608	Prbd.g_00579	Pras.g_01541
OG0000609	Prbd.g_00577	Pras.g_01543
OG0000610	Prbd.g_00576	Pras.g_01544
OG0000611	Prbd.g_00574	Pras.g_01546
OG0000612	Prbd.g_00573	Pras.g_01547
OG0000613	Prbd.g_00571	Pras.g_01549
OG0000614	Prbd.g_00565	Pras.g_01555
OG0000615	Prbd.g_00564	Pras.g_01556
OG0000616	Prbd.g_00563	Pras.g_01557
OG0000617	Prbd.g_00561	Pras.g_01559
OG0000618	Prbd.g_00560	Pras.g_01560
OG0000619	Prbd.g_00559	Pras.g_01561
OG0000620	Prbd.g_00557	Pras.g_01563
OG0000621	Prbd.g_00556	Pras.g_01564
OG0000622	Prbd.g_00555	Pras.g_01565
OG0000623	Prbd.g_00554	Pras.g_01566
OG0000624	Prbd.g_00552	Pras.g_01568
OG0000625	Prbd.g_00551	Pras.g_01569
OG0000626	Prbd.g_00550	Pras.g_01570
OG0000627	Prbd.g_00549	Pras.g_01571
OG0000628	Prbd.g_00548	Pras.g_01572
OG0000629	Prbd.g_00547	Pras.g_01573
OG0000630	Prbd.g_00545	Pras.g_01575
OG0000631	Prbd.g_00544	Pras.g_01576
OG0000632	Prbd.g_00540	Pras.g_01580
OG0000633	Prbd.g_00539	Pras.g_01581
OG0000634	Prbd.g_00008	Pras.g_01607
OG0000635	Prbd.g_00010	Pras.g_01609
OG0000636	Prbd.g_00011	Pras.g_01610
OG0000637	Prbd.g_00013	Pras.g_01612
OG0000638	Prbd.g_00014	Pras.g_01613
OG0000639	Prbd.g_00015	Pras.g_01614
OG0000640	Prbd.g_00016	Pras.g_01615
OG0000641	Prbd.g_00017	Pras.g_01616
OG0000642	Prbd.g_00018	Pras.g_01617
OG0000643	Prbd.g_00019	Pras.g_01618
OG0000644	Prbd.g_00021	Pras.g_01620
OG0000645	Prbd.g_00022	Pras.g_01621
OG0000646	Prbd.g_00023	Pras.g_01622
OG0000647	Prbd.g_00024	Pras.g_01623
OG0000648	Prbd.g_00025	Pras.g_01624
OG0000649	Prbd.g_00026	Pras.g_01625
OG0000650	Prbd.g_00027	Pras.g_01626
OG0000651	Prbd.g_00028	Pras.g_01627
OG0000652	Prbd.g_00030	Pras.g_01629
OG0000653	Prbd.g_00047	Pras.g_01647
OG0000654	Prbd.g_00049	Pras.g_01649
OG0000655	Prbd.g_00058	Pras.g_01659
OG0000656	Prbd.g_00062	Pras.g_01664
OG0000657	Prbd.g_00066	Pras.g_01665
OG0000658	Prbd.g_00067	Pras.g_01666
OG0000659	Prbd.g_00068	Pras.g_01667
OG0000660	Prbd.g_00080	Pras.g_01679
OG0000661	Prbd.g_00089	Pras.g_01688
OG0000662	Prbd.g_00091	Pras.g_01690
OG0000663	Prbd.g_00093	Pras.g_01692
OG0000664	Prbd.g_00094	Pras.g_01693
OG0000665	Prbd.g_00095	Pras.g_01694
OG0000666	Prbd.g_00096	Pras.g_01695
OG0000667	Prbd.g_00097	Pras.g_01696
OG0000668	Prbd.g_00098	Pras.g_01697
OG0000669	Prbd.g_00099	Pras.g_01698
OG0000670	Prbd.g_00101	Pras.g_01700
OG0000671	Prbd.g_00102	Pras.g_01701
OG0000672	Prbd.g_00103	Pras.g_01702
OG0000673	Prbd.g_00104	Pras.g_01703
OG0000674	Prbd.g_00105	Pras.g_01704
OG0000675	Prbd.g_00106	Pras.g_01705
OG0000676	Prbd.g_00108	Pras.g_01707
OG0000677	Prbd.g_00110	Pras.g_01709
OG0000678	Prbd.g_00111	Pras.g_01710
OG0000679	Prbd.g_00112	Pras.g_01711
OG0000680	Prbd.g_00113	Pras.g_01712
OG0000681	Prbd.g_00114	Pras.g_01713
OG0000682	Prbd.g_00115	Pras.g_01714
OG0000683	Prbd.g_00116	Pras.g_01715
OG0000684	Prbd.g_00117	Pras.g_01716
OG0000685	Prbd.g_00118	Pras.g_01717
OG0000686	Prbd.g_00119	Pras.g_01718
OG0000687	Prbd.g_00120	Pras.g_01719
OG0000688	Prbd.g_00121	Pras.g_01720
OG0000689	Prbd.g_00122	Pras.g_01721
OG0000690	Prbd.g_00123	Pras.g_01722
OG0000691	Prbd.g_00125	Pras.g_01724
OG0000692	Prbd.g_00126	Pras.g_01725
OG0000693	Prbd.g_00127	Pras.g_01726
OG0000694	Prbd.g_00128	Pras.g_01727
OG0000695	Prbd.g_00129	Pras.g_01728
OG0000696	Prbd.g_00130	Pras.g_01729
OG0000697	Prbd.g_00132	Pras.g_01731
OG0000698	Prbd.g_00133	Pras.g_01732
OG0000699	Prbd.g_00137	Pras.g_01735
OG0000700	Prbd.g_00138	Pras.g_01736
OG0000701	Prbd.g_00139	Pras.g_01737
OG0000702	Prbd.g_00140	Pras.g_01738
OG0000703	Prbd.g_00141	Pras.g_01739
OG0000704	Prbd.g_00142	Pras.g_01740
OG0000705	Prbd.g_00144	Pras.g_01742
OG0000706	Prbd.g_00145	Pras.g_01743
OG0000707	Prbd.g_00146	Pras.g_01744
OG0000708	Prbd.g_00147	Pras.g_01745
OG0000709	Prbd.g_00148	Pras.g_01746
OG0000710	Prbd.g_00149	Pras.g_01747
OG0000711	Prbd.g_00150	Pras.g_01748
OG0000712	Prbd.g_00151	Pras.g_01749
OG0000713	Prbd.g_00152	Pras.g_01750
OG0000714	Prbd.g_00154	Pras.g_01752
OG0000715	Prbd.g_00155	Pras.g_01753
OG0000716	Prbd.g_00156	Pras.g_01754
OG0000717	Prbd.g_00157	Pras.g_01755
OG0000718	Prbd.g_00158	Pras.g_01756
OG0000719	Prbd.g_00160	Pras.g_01758
OG0000720	Prbd.g_00162	Pras.g_01760
OG0000721	Prbd.g_00163	Pras.g_01761
OG0000722	Prbd.g_00190	Pras.g_01788
OG0000723	Prbd.g_00194	Pras.g_01791
OG0000724	Prbd.g_00197	Pras.g_01792
OG0000725	Prbd.g_00198	Pras.g_01793
OG0000726	Prbd.g_00199	Pras.g_01794
OG0000727	Prbd.g_00200	Pras.g_01795
OG0000728	Prbd.g_00201	Pras.g_01796
OG0000729	Prbd.g_00203	Pras.g_01798
OG0000730	Prbd.g_00204	Pras.g_01799
OG0000731	Prbd.g_00206	Pras.g_01801
OG0000732	Prbd.g_00207	Pras.g_01802
OG0000733	Prbd.g_00208	Pras.g_01803
OG0000734	Prbd.g_00209	Pras.g_01804
OG0000735	Prbd.g_00210	Pras.g_01805
OG0000736	Prbd.g_00212	Pras.g_01807
OG0000737	Prbd.g_00213	Pras.g_01808
OG0000738	Prbd.g_00215	Pras.g_01810
OG0000739	Prbd.g_00216	Pras.g_01811
OG0000740	Prbd.g_00217	Pras.g_01812
OG0000741	Prbd.g_00219	Pras.g_01814
OG0000742	Prbd.g_00220	Pras.g_01815
OG0000743	Prbd.g_00223	Pras.g_01819
OG0000744	Prbd.g_00224	Pras.g_01820
OG0000745	Prbd.g_00226	Pras.g_01821
OG0000746	Prbd.g_00227	Pras.g_01822
OG0000747	Prbd.g_00228	Pras.g_01823
OG0000748	Prbd.g_00229	Pras.g_01824
OG0000749	Prbd.g_00230	Pras.g_01825
OG0000750	Prbd.g_00231	Pras.g_01826
OG0000751	Prbd.g_00233	Pras.g_01828
OG0000752	Prbd.g_00234	Pras.g_01829
OG0000753	Prbd.g_00235	Pras.g_01830
OG0000754	Prbd.g_00236	Pras.g_01831
OG0000755	Prbd.g_00238	Pras.g_01833
OG0000756	Prbd.g_00239	Pras.g_01834
OG0000757	Prbd.g_00240	Pras.g_01835
OG0000758	Prbd.g_00241	Pras.g_01836
OG0000759	Prbd.g_00242	Pras.g_01837
OG0000760	Prbd.g_00243	Pras.g_01838
OG0000761	Prbd.g_00244	Pras.g_01839
OG0000762	Prbd.g_00246	Pras.g_01841
OG0000763	Prbd.g_00247	Pras.g_01842
OG0000764	Prbd.g_00248	Pras.g_01843
OG0000765	Prbd.g_00249	Pras.g_01844
OG0000766	Prbd.g_00250	Pras.g_01845
OG0000767	Prbd.g_00251	Pras.g_01846
OG0000768	Prbd.g_00252	Pras.g_01847
OG0000769	Prbd.g_00253	Pras.g_01848
OG0000770	Prbd.g_00254	Pras.g_01849
OG0000771	Prbd.g_00255	Pras.g_01850
OG0000772	Prbd.g_00256	Pras.g_01851
OG0000773	Prbd.g_00258	Pras.g_01853
OG0000774	Prbd.g_00259	Pras.g_01854
OG0000775	Prbd.g_00260	Pras.g_01855
OG0000776	Prbd.g_00261	Pras.g_01856
OG0000777	Prbd.g_00262	Pras.g_01857
OG0000778	Prbd.g_00263	Pras.g_01858
OG0000779	Prbd.g_00265	Pras.g_01860
OG0000780	Prbd.g_00266	Pras.g_01861
OG0000781	Prbd.g_00267	Pras.g_01862
OG0000782	Prbd.g_00269	Pras.g_01864
OG0000783	Prbd.g_00270	Pras.g_01865
OG0000784	Prbd.g_00271	Pras.g_01866
OG0000785	Prbd.g_00272	Pras.g_01867
OG0000786	Prbd.g_00273	Pras.g_01868
OG0000787	Prbd.g_00275	Pras.g_01870
OG0000788	Prbd.g_00276	Pras.g_01871
OG0000789	Prbd.g_00277	Pras.g_01872
OG0000790	Prbd.g_00278	Pras.g_01873
OG0000791	Prbd.g_00279	Pras.g_01874
OG0000792	Prbd.g_00280	Pras.g_01875
OG0000793	Prbd.g_00281	Pras.g_01876
OG0000794	Prbd.g_00282	Pras.g_01877
OG0000795	Prbd.g_00283	Pras.g_01878
OG0000796	Prbd.g_00285	Pras.g_01881
OG0000797	Prbd.g_00287	Pras.g_01883
OG0000798	Prbd.g_00288	Pras.g_01884
OG0000799	Prbd.g_00289	Pras.g_01885
OG0000800	Prbd.g_00290	Pras.g_01886
OG0000801	Prbd.g_00291	Pras.g_01887
OG0000802	Prbd.g_00293	Pras.g_01889
OG0000803	Prbd.g_00294	Pras.g_01890
OG0000804	Prbd.g_00309	Pras.g_01903
OG0000805	Prbd.g_00311	Pras.g_01905
OG0000806	Prbd.g_00312	Pras.g_01906
OG0000807	Prbd.g_00313	Pras.g_01907
OG0000808	Prbd.g_00314	Pras.g_01908
OG0000809	Prbd.g_00318	Pras.g_01912
OG0000810	Prbd.g_00319	Pras.g_01913
OG0000811	Prbd.g_00320	Pras.g_01914
OG0000812	Prbd.g_00321	Pras.g_01915
OG0000813	Prbd.g_00322	Pras.g_01916
OG0000814	Prbd.g_00323	Pras.g_01917
OG0000815	Prbd.g_00324	Pras.g_01918
OG0000816	Prbd.g_00326	Pras.g_01920
OG0000817	Prbd.g_00329	Pras.g_01923
OG0000818	Prbd.g_00330	Pras.g_01924
OG0000819	Prbd.g_00332	Pras.g_01926
OG0000820	Prbd.g_00333	Pras.g_01927
OG0000821	Prbd.g_00334	Pras.g_01928
OG0000822	Prbd.g_00335	Pras.g_01929
OG0000823	Prbd.g_00338	Pras.g_01932
OG0000824	Prbd.g_00339	Pras.g_01933
OG0000825	Prbd.g_00341	Pras.g_01935
OG0000826	Prbd.g_00342	Pras.g_01936
OG0000827	Prbd.g_00343	Pras.g_01937
OG0000828	Prbd.g_00345	Pras.g_01939
OG0000829	Prbd.g_00370	Pras.g_01964
OG0000830	Prbd.g_00380	Pras.g_01973
OG0000831	Prbd.g_00383	Pras.g_01976
OG0000832	Prbd.g_00384	Pras.g_01977
OG0000833	Prbd.g_00391	Pras.g_01984
OG0000834	Prbd.g_00395	Pras.g_01988
OG0000835	Prbd.g_00399	Pras.g_01992
OG0000836	Prbd.g_00401	Pras.g_01994
OG0000837	Prbd.g_00414	Pras.g_00009
OG0000838	Prbd.g_00428	Pras.g_00024
OG0000839	Prbd.g_00429	Pras.g_00025
OG0000840	Prbd.g_00434	Pras.g_00030
OG0000841	Prbd.g_00449	Pras.g_00037
OG0000842	Prbd.g_00453	Pras.g_00041
OG0000843	Prbd.g_00455	Pras.g_00043
OG0000844	Prbd.g_00456	Pras.g_00044
OG0000845	Prbd.g_00457	Pras.g_00045
OG0000846	Prbd.g_00458	Pras.g_00046
OG0000847	Prbd.g_00459	Pras.g_00047
OG0000848	Prbd.g_00460	Pras.g_00048
OG0000849	Prbd.g_00461	Pras.g_00049
OG0000850	Prbd.g_00462	Pras.g_00050
OG0000851	Prbd.g_00464	Pras.g_00052
OG0000852	Prbd.g_00467	Pras.g_00055
OG0000853	Prbd.g_00469	Pras.g_00057
OG0000854	Prbd.g_00470	Pras.g_00058
OG0000855	Prbd.g_00471	Pras.g_00059
OG0000856	Prbd.g_00472	Pras.g_00060
OG0000857	Prbd.g_00473	Pras.g_00061
OG0000858	Prbd.g_00475	Pras.g_00063
OG0000859	Prbd.g_00476	Pras.g_00064
OG0000860	Prbd.g_00477	Pras.g_00065
OG0000861	Prbd.g_00478	Pras.g_00066
OG0000862	Prbd.g_00479	Pras.g_00067
OG0000863	Prbd.g_00480	Pras.g_00068
OG0000864	Prbd.g_00481	Pras.g_00069
OG0000865	Prbd.g_00482	Pras.g_00070
OG0000866	Prbd.g_00483	Pras.g_00071
OG0000867	Prbd.g_00486	Pras.g_00074
OG0000868	Prbd.g_00488	Pras.g_00076
OG0000869	Prbd.g_00489	Pras.g_00077
OG0000870	Prbd.g_00490	Pras.g_00078
OG0000871	Prbd.g_00491	Pras.g_00079
OG0000872	Prbd.g_00492	Pras.g_00080
OG0000873	Prbd.g_00493	Pras.g_00081
OG0000874	Prbd.g_00494	Pras.g_00082
OG0000875	Prbd.g_00495	Pras.g_00083
OG0000876	Prbd.g_00497	Pras.g_00085
OG0000877	Prbd.g_00498	Pras.g_00086
OG0000878	Prbd.g_00499	Pras.g_00087
OG0000879	Prbd.g_00500	Pras.g_00088
OG0000880	Prbd.g_00501	Pras.g_00089
OG0000881	Prbd.g_00502	Pras.g_00090
OG0000882	Prbd.g_00503	Pras.g_00091
OG0000883	Prbd.g_00504	Pras.g_00092
OG0000884	Prbd.g_00505	Pras.g_00093
OG0000885	Prbd.g_00506	Pras.g_00094
OG0000886	Prbd.g_00507	Pras.g_00095
OG0000887	Prbd.g_00508	Pras.g_00097
OG0000888	Prbd.g_00509	Pras.g_00098
OG0000889	Prbd.g_00510	Pras.g_00099
OG0000890	Prbd.g_00511	Pras.g_00100
OG0000891	Prbd.g_00512	Pras.g_00101
OG0000892	Prbd.g_00513	Pras.g_00102
OG0000893	Prbd.g_00514	Pras.g_00103
OG0000894	Prbd.g_00516	Pras.g_00105
OG0000895	Prbd.g_00517	Pras.g_00106
OG0000896	Prbd.g_00519	Pras.g_00108
OG0000897	Prbd.g_00520	Pras.g_00109
OG0000898	Prbd.g_00521	Pras.g_00110
OG0000899	Prbd.g_00522	Pras.g_00111
OG0000900	Prbd.g_00524	Pras.g_00113
OG0000901	Prbd.g_01858	Pras.g_00178
OG0000902	Prbd.g_01812	Pras.g_00197
OG0000903	Prbd.g_01811	Pras.g_00198
OG0000904	Prbd.g_01810	Pras.g_00199
OG0000905	Prbd.g_01809	Pras.g_00200
OG0000906	Prbd.g_01808	Pras.g_00201
OG0000907	Prbd.g_01806	Pras.g_00204
OG0000908	Prbd.g_01805	Pras.g_00205
OG0000909	Prbd.g_01804	Pras.g_00206
OG0000910	Prbd.g_01803	Pras.g_00207
OG0000911	Prbd.g_01802	Pras.g_00208
OG0000912	Prbd.g_01799	Pras.g_00211
OG0000913	Prbd.g_01798	Pras.g_00212
OG0000914	Prbd.g_01797	Pras.g_00213
OG0000915	Prbd.g_01795	Pras.g_00214
OG0000916	Prbd.g_01794	Pras.g_00216
OG0000917	Prbd.g_01793	Pras.g_00217
OG0000918	Prbd.g_01792	Pras.g_00218
OG0000919	Prbd.g_01791	Pras.g_00219
OG0000920	Prbd.g_01790	Pras.g_00220
OG0000921	Prbd.g_01788	Pras.g_00223
OG0000922	Prbd.g_01787	Pras.g_00224
OG0000923	Prbd.g_01782	Pras.g_00232
OG0000924	Prbd.g_01781	Pras.g_00233
OG0000925	Prbd.g_01778	Pras.g_00236
OG0000926	Prbd.g_01777	Pras.g_00237
OG0000927	Prbd.g_01776	Pras.g_00238
OG0000928	Prbd.g_01774	Pras.g_00240
OG0000929	Prbd.g_01772	Pras.g_00242
OG0000930	Prbd.g_01770	Pras.g_00244
OG0000931	Prbd.g_01769	Pras.g_00245
OG0000932	Prbd.g_01766	Pras.g_00248
OG0000933	Prbd.g_01762	Pras.g_00252
OG0000934	Prbd.g_01761	Pras.g_00253
OG0000935	Prbd.g_01760	Pras.g_00254
OG0000936	Prbd.g_01759	Pras.g_00255
OG0000937	Prbd.g_01758	Pras.g_00256
OG0000938	Prbd.g_01757	Pras.g_00257
OG0000939	Prbd.g_01756	Pras.g_00258
OG0000940	Prbd.g_01755	Pras.g_00259
OG0000941	Prbd.g_01754	Pras.g_00260
OG0000942	Prbd.g_01753	Pras.g_00261
OG0000943	Prbd.g_01752	Pras.g_00262
OG0000944	Prbd.g_01751	Pras.g_00263
OG0000945	Prbd.g_01750	Pras.g_00264
OG0000946	Prbd.g_01749	Pras.g_00265
OG0000947	Prbd.g_01748	Pras.g_00266
OG0000948	Prbd.g_01747	Pras.g_00267
OG0000949	Prbd.g_01746	Pras.g_00268
OG0000950	Prbd.g_01736	Pras.g_00289
OG0000951	Prbd.g_01707	Pras.g_00332
OG0000952	Prbd.g_01706	Pras.g_00333
OG0000953	Prbd.g_01705	Pras.g_00334
OG0000954	Prbd.g_01704	Pras.g_00335
OG0000955	Prbd.g_01703	Pras.g_00336
OG0000956	Prbd.g_01701	Pras.g_00338
OG0000957	Prbd.g_01700	Pras.g_00339
OG0000958	Prbd.g_01699	Pras.g_00340
OG0000959	Prbd.g_01698	Pras.g_00341
OG0000960	Prbd.g_01697	Pras.g_00342
OG0000961	Prbd.g_01696	Pras.g_00343
OG0000962	Prbd.g_01695	Pras.g_00344
OG0000963	Prbd.g_01694	Pras.g_00345
OG0000964	Prbd.g_01693	Pras.g_00346
OG0000965	Prbd.g_01691	Pras.g_00348
OG0000966	Prbd.g_01690	Pras.g_00349
OG0000967	Prbd.g_01687	Pras.g_00352
OG0000968	Prbd.g_01686	Pras.g_00353
OG0000969	Prbd.g_01685	Pras.g_00354
OG0000970	Prbd.g_01684	Pras.g_00355
OG0000971	Prbd.g_01683	Pras.g_00356
OG0000972	Prbd.g_01682	Pras.g_00357
OG0000973	Prbd.g_01680	Pras.g_00359
OG0000974	Prbd.g_01679	Pras.g_00360
OG0000975	Prbd.g_01678	Pras.g_00361
OG0000976	Prbd.g_01677	Pras.g_00362
OG0000977	Prbd.g_01676	Pras.g_00363
OG0000978	Prbd.g_01675	Pras.g_00364
OG0000979	Prbd.g_01674	Pras.g_00365
OG0000980	Prbd.g_01673	Pras.g_00366
OG0000981	Prbd.g_01672	Pras.g_00367
OG0000982	Prbd.g_01671	Pras.g_00368
OG0000983	Prbd.g_01670	Pras.g_00369
OG0000984	Prbd.g_01666	Pras.g_00373
OG0000985	Prbd.g_01665	Pras.g_00374
OG0000986	Prbd.g_01664	Pras.g_00375
OG0000987	Prbd.g_01662	Pras.g_00377
OG0000988	Prbd.g_01661	Pras.g_00378
OG0000989	Prbd.g_01660	Pras.g_00379
OG0000990	Prbd.g_01659	Pras.g_00380
OG0000991	Prbd.g_01658	Pras.g_00381
OG0000992	Prbd.g_01657	Pras.g_00382
OG0000993	Prbd.g_01656	Pras.g_00384
OG0000994	Prbd.g_01655	Pras.g_00385
OG0000995	Prbd.g_01654	Pras.g_00386
OG0000996	Prbd.g_01653	Pras.g_00387
OG0000997	Prbd.g_01651	Pras.g_00389
OG0000998	Prbd.g_01648	Pras.g_00392
OG0000999	Prbd.g_01646	Pras.g_00394
OG0001000	Prbd.g_01645	Pras.g_00395
OG0001001	Prbd.g_01644	Pras.g_00396
OG0001002	Prbd.g_01642	Pras.g_00399
OG0001003	Prbd.g_01641	Pras.g_00400
OG0001004	Prbd.g_01640	Pras.g_00401
OG0001005	Prbd.g_01639	Pras.g_00402
OG0001006	Prbd.g_01637	Pras.g_00405
OG0001007	Prbd.g_01636	Pras.g_00406
OG0001008	Prbd.g_01635	Pras.g_00407
OG0001009	Prbd.g_01634	Pras.g_00408
OG0001010	Prbd.g_01633	Pras.g_00409
OG0001011	Prbd.g_01632	Pras.g_00410
OG0001012	Prbd.g_01631	Pras.g_00411
OG0001013	Prbd.g_01630	Pras.g_00412
OG0001014	Prbd.g_01629	Pras.g_00413
OG0001015	Prbd.g_01628	Pras.g_00414
OG0001016	Prbd.g_01627	Pras.g_00415
OG0001017	Prbd.g_01626	Pras.g_00416
OG0001018	Prbd.g_01625	Pras.g_00417
OG0001019	Prbd.g_01624	Pras.g_00418
OG0001020	Prbd.g_01623	Pras.g_00419
OG0001021	Prbd.g_01622	Pras.g_00420
OG0001022	Prbd.g_01621	Pras.g_00421
OG0001023	Prbd.g_01620	Pras.g_00422
OG0001024	Prbd.g_01617	Pras.g_00424
OG0001025	Prbd.g_01616	Pras.g_00425
OG0001026	Prbd.g_01615	Pras.g_00426
OG0001027	Prbd.g_01614	Pras.g_00427
OG0001028	Prbd.g_01613	Pras.g_00428
OG0001029	Prbd.g_01612	Pras.g_00429
OG0001030	Prbd.g_01609	Pras.g_00432
OG0001031	Prbd.g_01608	Pras.g_00433
OG0001032	Prbd.g_01600	Pras.g_00441
OG0001033	Prbd.g_01593	Pras.g_00448
OG0001034	Prbd.g_01566	Pras.g_00473
OG0001035	Prbd.g_01531	Pras.g_00544
OG0001036	Prbd.g_01530	Pras.g_00545
OG0001037	Prbd.g_01524	Pras.g_00551
OG0001038	Prbd.g_01523	Pras.g_00552
OG0001039	Prbd.g_01522	Pras.g_00553
OG0001040	Prbd.g_01521	Pras.g_00554
OG0001041	Prbd.g_01519	Pras.g_00556
OG0001042	Prbd.g_01518	Pras.g_00557
OG0001043	Prbd.g_01517	Pras.g_00558
OG0001044	Prbd.g_01516	Pras.g_00559
OG0001045	Prbd.g_01515	Pras.g_00560
OG0001046	Prbd.g_01514	Pras.g_00561
OG0001047	Prbd.g_01513	Pras.g_00562
OG0001048	Prbd.g_01511	Pras.g_00564
OG0001049	Prbd.g_01510	Pras.g_00565
OG0001050	Prbd.g_01509	Pras.g_00566
OG0001051	Prbd.g_01508	Pras.g_00567
OG0001052	Prbd.g_01507	Pras.g_00568
OG0001053	Prbd.g_01506	Pras.g_00569
OG0001054	Prbd.g_01505	Pras.g_00570
OG0001055	Prbd.g_01504	Pras.g_00571
OG0001056	Prbd.g_01503	Pras.g_00572
OG0001057	Prbd.g_01501	Pras.g_00574
OG0001058	Prbd.g_01500	Pras.g_00575
OG0001059	Prbd.g_01499	Pras.g_00576
OG0001060	Prbd.g_01498	Pras.g_00577
OG0001061	Prbd.g_01497	Pras.g_00578
OG0001062	Prbd.g_01496	Pras.g_00579
OG0001063	Prbd.g_01495	Pras.g_00580
OG0001064	Prbd.g_01494	Pras.g_00581
OG0001065	Prbd.g_01493	Pras.g_00582
OG0001066	Prbd.g_01492	Pras.g_00583
OG0001067	Prbd.g_01491	Pras.g_00584
OG0001068	Prbd.g_01490	Pras.g_00585
OG0001069	Prbd.g_01487	Pras.g_00588
OG0001070	Prbd.g_01485	Pras.g_00590
OG0001071	Prbd.g_01484	Pras.g_00591
OG0001072	Prbd.g_01483	Pras.g_00592
OG0001073	Prbd.g_01482	Pras.g_00593
OG0001074	Prbd.g_01481	Pras.g_00594
OG0001075	Prbd.g_01479	Pras.g_00596
OG0001076	Prbd.g_01477	Pras.g_00598
OG0001077	Prbd.g_01476	Pras.g_00599
OG0001078	Prbd.g_01475	Pras.g_00600
OG0001079	Prbd.g_01474	Pras.g_00601
OG0001080	Prbd.g_01473	Pras.g_00602
OG0001081	Prbd.g_01472	Pras.g_00603
OG0001082	Prbd.g_01471	Pras.g_00604
OG0001083	Prbd.g_01470	Pras.g_00605
OG0001084	Prbd.g_01469	Pras.g_00606
OG0001085	Prbd.g_01468	Pras.g_00607
OG0001086	Prbd.g_01463	Pras.g_00613
OG0001087	Prbd.g_01462	Pras.g_00614
OG0001088	Prbd.g_01461	Pras.g_00615
OG0001089	Prbd.g_01459	Pras.g_00617
OG0001090	Prbd.g_01458	Pras.g_00618
OG0001091	Prbd.g_01457	Pras.g_00619
OG0001092	Prbd.g_01456	Pras.g_00620
OG0001093	Prbd.g_01455	Pras.g_00621
OG0001094	Prbd.g_01454	Pras.g_00622
OG0001095	Prbd.g_01453	Pras.g_00623
OG0001096	Prbd.g_01452	Pras.g_00624
OG0001097	Prbd.g_01451	Pras.g_00625
OG0001098	Prbd.g_01450	Pras.g_00626
OG0001099	Prbd.g_01449	Pras.g_00627
OG0001100	Prbd.g_01448	Pras.g_00628
OG0001101	Prbd.g_01447	Pras.g_00629
OG0001102	Prbd.g_01444	Pras.g_00632
OG0001103	Prbd.g_01443	Pras.g_00633
OG0001104	Prbd.g_01442	Pras.g_00634
OG0001105	Prbd.g_01440	Pras.g_00636
