Orthogroup	Prbd	Prah
OG0000576	Prbd.g_00615	Prah.g_00510
OG0000577	Prbd.g_00614	Prah.g_00509
OG0000578	Prbd.g_00613	Prah.g_00506
OG0000579	Prbd.g_00612	Prah.g_00505
OG0000580	Prbd.g_00611	Prah.g_00504
OG0000581	Prbd.g_00610	Prah.g_00503
OG0000582	Prbd.g_00609	Prah.g_00501
OG0000583	Prbd.g_00608	Prah.g_00500
OG0000584	Prbd.g_00606	Prah.g_00498
OG0000585	Prbd.g_00605	Prah.g_00497
OG0000586	Prbd.g_00604	Prah.g_00495
OG0000587	Prbd.g_00603	Prah.g_00494
OG0000588	Prbd.g_00602	Prah.g_00493
OG0000589	Prbd.g_00601	Prah.g_00486
OG0000590	Prbd.g_00600	Prah.g_00485
OG0000591	Prbd.g_00599	Prah.g_00484
OG0000592	Prbd.g_00598	Prah.g_00483
OG0000593	Prbd.g_00597	Prah.g_00482
OG0000594	Prbd.g_00596	Prah.g_00478
OG0000595	Prbd.g_00595	Prah.g_00477
OG0000596	Prbd.g_00594	Prah.g_00476
OG0000597	Prbd.g_00590	Prah.g_00466
OG0000598	Prbd.g_00589	Prah.g_00465
OG0000599	Prbd.g_00588	Prah.g_00464
OG0000600	Prbd.g_00587	Prah.g_00463
OG0000601	Prbd.g_00586	Prah.g_00462
OG0000602	Prbd.g_00585	Prah.g_00460
OG0000603	Prbd.g_00584	Prah.g_00457
OG0000604	Prbd.g_00583	Prah.g_00456
OG0000605	Prbd.g_00582	Prah.g_00455
OG0000606	Prbd.g_00581	Prah.g_00454
OG0000607	Prbd.g_00580	Prah.g_00452
OG0000608	Prbd.g_00579	Prah.g_00451
OG0000609	Prbd.g_00577	Prah.g_00449
OG0000610	Prbd.g_00576	Prah.g_00448
OG0000611	Prbd.g_00574	Prah.g_00444
OG0000612	Prbd.g_00573	Prah.g_00442
OG0000613	Prbd.g_00571	Prah.g_02193
OG0000614	Prbd.g_00565	Prah.g_01789
OG0000615	Prbd.g_00564	Prah.g_01029
OG0000616	Prbd.g_00563	Prah.g_02413
OG0000617	Prbd.g_00561	Prah.g_00625
OG0000618	Prbd.g_00560	Prah.g_02051
OG0000619	Prbd.g_00559	Prah.g_00981
OG0000620	Prbd.g_00557	Prah.g_00965
OG0000621	Prbd.g_00556	Prah.g_00968
OG0000622	Prbd.g_00555	Prah.g_00972
OG0000623	Prbd.g_00554	Prah.g_00973
OG0000624	Prbd.g_00552	Prah.g_00985
OG0000625	Prbd.g_00551	Prah.g_00986
OG0000626	Prbd.g_00550	Prah.g_00987
OG0000627	Prbd.g_00549	Prah.g_01022
OG0000628	Prbd.g_00548	Prah.g_01023
OG0000629	Prbd.g_00547	Prah.g_01025
OG0000630	Prbd.g_00545	Prah.g_01028
OG0000631	Prbd.g_00544	Prah.g_00706
OG0000632	Prbd.g_00540	Prah.g_02588
OG0000633	Prbd.g_00539	Prah.g_01344
OG0000634	Prbd.g_00008	Prah.g_00886
OG0000635	Prbd.g_00010	Prah.g_00884
OG0000636	Prbd.g_00011	Prah.g_00882
OG0000637	Prbd.g_00013	Prah.g_00881
OG0000638	Prbd.g_00014	Prah.g_00880
OG0000639	Prbd.g_00015	Prah.g_00879
OG0000640	Prbd.g_00016	Prah.g_00878
OG0000641	Prbd.g_00017	Prah.g_00876
OG0000642	Prbd.g_00018	Prah.g_00875
OG0000643	Prbd.g_00019	Prah.g_00874
OG0000644	Prbd.g_00021	Prah.g_00872
OG0000645	Prbd.g_00022	Prah.g_00871
OG0000646	Prbd.g_00023	Prah.g_00870
OG0000647	Prbd.g_00024	Prah.g_00869
OG0000648	Prbd.g_00025	Prah.g_00746
OG0000649	Prbd.g_00026	Prah.g_00747
OG0000650	Prbd.g_00027	Prah.g_00750
OG0000651	Prbd.g_00028	Prah.g_00751
OG0000652	Prbd.g_00030	Prah.g_00754
OG0000653	Prbd.g_00047	Prah.g_00615
OG0000654	Prbd.g_00049	Prah.g_01447
OG0000656	Prbd.g_00062	Prah.g_01543
OG0000657	Prbd.g_00066	Prah.g_00788
OG0000658	Prbd.g_00067	Prah.g_00787
OG0000659	Prbd.g_00068	Prah.g_00786
OG0000660	Prbd.g_00080	Prah.g_01946
OG0000661	Prbd.g_00089	Prah.g_01802
OG0000662	Prbd.g_00091	Prah.g_00755
OG0000663	Prbd.g_00093	Prah.g_00758
OG0000664	Prbd.g_00094	Prah.g_00759
OG0000665	Prbd.g_00095	Prah.g_00760
OG0000666	Prbd.g_00096	Prah.g_00673
OG0000667	Prbd.g_00097	Prah.g_00672
OG0000668	Prbd.g_00098	Prah.g_00671
OG0000669	Prbd.g_00099	Prah.g_00670
OG0000670	Prbd.g_00101	Prah.g_00668
OG0000671	Prbd.g_00102	Prah.g_00667
OG0000672	Prbd.g_00103	Prah.g_00666
OG0000673	Prbd.g_00104	Prah.g_00665
OG0000674	Prbd.g_00105	Prah.g_00664
OG0000675	Prbd.g_00106	Prah.g_00663
OG0000676	Prbd.g_00108	Prah.g_00661
OG0000677	Prbd.g_00110	Prah.g_00659
OG0000678	Prbd.g_00111	Prah.g_00658
OG0000679	Prbd.g_00112	Prah.g_00657
OG0000680	Prbd.g_00113	Prah.g_00656
OG0000681	Prbd.g_00114	Prah.g_00655
OG0000682	Prbd.g_00115	Prah.g_00654
OG0000683	Prbd.g_00116	Prah.g_00652
OG0000684	Prbd.g_00117	Prah.g_00650
OG0000685	Prbd.g_00118	Prah.g_00649
OG0000686	Prbd.g_00119	Prah.g_00648
OG0000687	Prbd.g_00120	Prah.g_00647
OG0000688	Prbd.g_00121	Prah.g_00646
OG0000689	Prbd.g_00122	Prah.g_00645
OG0000690	Prbd.g_00123	Prah.g_00644
OG0000691	Prbd.g_00125	Prah.g_00640
OG0000692	Prbd.g_00126	Prah.g_00639
OG0000693	Prbd.g_00127	Prah.g_00638
OG0000694	Prbd.g_00128	Prah.g_00637
OG0000695	Prbd.g_00129	Prah.g_00636
OG0000696	Prbd.g_00130	Prah.g_00635
OG0000697	Prbd.g_00132	Prah.g_00609
OG0000698	Prbd.g_00133	Prah.g_00608
OG0000699	Prbd.g_00137	Prah.g_00604
OG0000700	Prbd.g_00138	Prah.g_00603
OG0000701	Prbd.g_00139	Prah.g_00601
OG0000702	Prbd.g_00140	Prah.g_00600
OG0000703	Prbd.g_00141	Prah.g_00599
OG0000704	Prbd.g_00142	Prah.g_00598
OG0000705	Prbd.g_00144	Prah.g_00596
OG0000706	Prbd.g_00145	Prah.g_00595
OG0000707	Prbd.g_00146	Prah.g_00594
OG0000708	Prbd.g_00147	Prah.g_00593
OG0000709	Prbd.g_00148	Prah.g_00592
OG0000710	Prbd.g_00149	Prah.g_00591
OG0000711	Prbd.g_00150	Prah.g_00589
OG0000712	Prbd.g_00151	Prah.g_00588
OG0000713	Prbd.g_00152	Prah.g_00587
OG0000714	Prbd.g_00154	Prah.g_00575
OG0000715	Prbd.g_00155	Prah.g_00574
OG0000716	Prbd.g_00156	Prah.g_00572
OG0000717	Prbd.g_00157	Prah.g_00568
OG0000718	Prbd.g_00158	Prah.g_00566
OG0000719	Prbd.g_00160	Prah.g_00564
OG0000720	Prbd.g_00162	Prah.g_00743
OG0000721	Prbd.g_00163	Prah.g_00866
OG0000722	Prbd.g_00190	Prah.g_00850
OG0000723	Prbd.g_00194	Prah.g_00192
OG0000724	Prbd.g_00197	Prah.g_00558
OG0000725	Prbd.g_00198	Prah.g_00740
OG0000726	Prbd.g_00199	Prah.g_01212
OG0000727	Prbd.g_00200	Prah.g_00739
OG0000728	Prbd.g_00201	Prah.g_00738
OG0000729	Prbd.g_00203	Prah.g_00736
OG0000730	Prbd.g_00204	Prah.g_00735
OG0000731	Prbd.g_00206	Prah.g_00733
OG0000732	Prbd.g_00207	Prah.g_00732
OG0000733	Prbd.g_00208	Prah.g_00731
OG0000734	Prbd.g_00209	Prah.g_00730
OG0000735	Prbd.g_00210	Prah.g_00729
OG0000736	Prbd.g_00212	Prah.g_00726
OG0000737	Prbd.g_00213	Prah.g_00724
OG0000738	Prbd.g_00215	Prah.g_00721
OG0000739	Prbd.g_00216	Prah.g_00718
OG0000740	Prbd.g_00217	Prah.g_00715
OG0000741	Prbd.g_00219	Prah.g_00702
OG0000742	Prbd.g_00220	Prah.g_00701
OG0000743	Prbd.g_00223	Prah.g_00698
OG0000744	Prbd.g_00224	Prah.g_00697
OG0000745	Prbd.g_00226	Prah.g_00683
OG0000746	Prbd.g_00227	Prah.g_00684
OG0000747	Prbd.g_00228	Prah.g_00685
OG0000748	Prbd.g_00229	Prah.g_00686
OG0000749	Prbd.g_00230	Prah.g_00687
OG0000750	Prbd.g_00231	Prah.g_00689
OG0000751	Prbd.g_00233	Prah.g_00681
OG0000752	Prbd.g_00234	Prah.g_00680
OG0000753	Prbd.g_00235	Prah.g_00679
OG0000754	Prbd.g_00236	Prah.g_00678
OG0000755	Prbd.g_00238	Prah.g_00677
OG0000756	Prbd.g_00239	Prah.g_00675
OG0000757	Prbd.g_00240	Prah.g_00674
OG0000758	Prbd.g_00241	Prah.g_00761
OG0000759	Prbd.g_00242	Prah.g_00762
OG0000760	Prbd.g_00243	Prah.g_00763
OG0000761	Prbd.g_00244	Prah.g_00765
OG0000762	Prbd.g_00246	Prah.g_00767
OG0000763	Prbd.g_00247	Prah.g_00768
OG0000764	Prbd.g_00248	Prah.g_00770
OG0000765	Prbd.g_00249	Prah.g_00771
OG0000766	Prbd.g_00250	Prah.g_00772
OG0000767	Prbd.g_00251	Prah.g_01178
OG0000768	Prbd.g_00252	Prah.g_00780
OG0000769	Prbd.g_00253	Prah.g_00781
OG0000770	Prbd.g_00254	Prah.g_00783
OG0000771	Prbd.g_00255	Prah.g_00784
OG0000772	Prbd.g_00256	Prah.g_02517
OG0000773	Prbd.g_00258	Prah.g_00789
OG0000774	Prbd.g_00259	Prah.g_00790
OG0000775	Prbd.g_00260	Prah.g_00791
OG0000776	Prbd.g_00261	Prah.g_00793
OG0000777	Prbd.g_00262	Prah.g_00794
OG0000778	Prbd.g_00263	Prah.g_00795
OG0000779	Prbd.g_00265	Prah.g_00800
OG0000780	Prbd.g_00266	Prah.g_00801
OG0000781	Prbd.g_00267	Prah.g_00803
OG0000782	Prbd.g_00269	Prah.g_00806
OG0000783	Prbd.g_00270	Prah.g_00808
OG0000784	Prbd.g_00271	Prah.g_00810
OG0000785	Prbd.g_00272	Prah.g_00811
OG0000786	Prbd.g_00273	Prah.g_00812
OG0000787	Prbd.g_00275	Prah.g_00814
OG0000788	Prbd.g_00276	Prah.g_00815
OG0000789	Prbd.g_00277	Prah.g_00816
OG0000790	Prbd.g_00278	Prah.g_00817
OG0000791	Prbd.g_00279	Prah.g_00818
OG0000792	Prbd.g_00280	Prah.g_01131
OG0000793	Prbd.g_00281	Prah.g_00821
OG0000794	Prbd.g_00282	Prah.g_00824
OG0000795	Prbd.g_00283	Prah.g_00826
OG0000796	Prbd.g_00285	Prah.g_00828
OG0000797	Prbd.g_00287	Prah.g_00829
OG0000798	Prbd.g_00288	Prah.g_00830
OG0000799	Prbd.g_00289	Prah.g_00833
OG0000800	Prbd.g_00290	Prah.g_00834
OG0000801	Prbd.g_00291	Prah.g_00835
OG0000802	Prbd.g_00293	Prah.g_00839
OG0000803	Prbd.g_00294	Prah.g_00840
OG0000804	Prbd.g_00309	Prah.g_00846
OG0000805	Prbd.g_00311	Prah.g_00848
OG0000806	Prbd.g_00312	Prah.g_00849
OG0000807	Prbd.g_00313	Prah.g_00851
OG0000808	Prbd.g_00314	Prah.g_00852
OG0000809	Prbd.g_00318	Prah.g_00858
OG0000810	Prbd.g_00319	Prah.g_00860
OG0000811	Prbd.g_00320	Prah.g_00861
OG0000812	Prbd.g_00321	Prah.g_02518
OG0000813	Prbd.g_00322	Prah.g_00862
OG0000814	Prbd.g_00323	Prah.g_00863
OG0000815	Prbd.g_00324	Prah.g_00864
OG0000816	Prbd.g_00326	Prah.g_00867
OG0000817	Prbd.g_00329	Prah.g_00903
OG0000818	Prbd.g_00330	Prah.g_00904
OG0000819	Prbd.g_00332	Prah.g_00907
OG0000820	Prbd.g_00333	Prah.g_00908
OG0000821	Prbd.g_00334	Prah.g_00909
OG0000822	Prbd.g_00335	Prah.g_00910
OG0000823	Prbd.g_00338	Prah.g_00913
OG0000824	Prbd.g_00339	Prah.g_00914
OG0000825	Prbd.g_00341	Prah.g_00919
OG0000826	Prbd.g_00342	Prah.g_00920
OG0000827	Prbd.g_00343	Prah.g_00921
OG0000828	Prbd.g_00345	Prah.g_00922
OG0000829	Prbd.g_00370	Prah.g_00893
OG0000830	Prbd.g_00380	Prah.g_00539
OG0000831	Prbd.g_00383	Prah.g_01601
OG0000832	Prbd.g_00384	Prah.g_01176
OG0000833	Prbd.g_00391	Prah.g_00133
OG0000834	Prbd.g_00395	Prah.g_01942
OG0000835	Prbd.g_00399	Prah.g_01932
OG0000836	Prbd.g_00401	Prah.g_00383
OG0000837	Prbd.g_00414	Prah.g_00521
OG0000838	Prbd.g_00428	Prah.g_02532
OG0000839	Prbd.g_00429	Prah.g_02525
OG0000840	Prbd.g_00434	Prah.g_01803
OG0000841	Prbd.g_00449	Prah.g_00378
OG0000842	Prbd.g_00453	Prah.g_01905
OG0000843	Prbd.g_00455	Prah.g_01340
OG0000844	Prbd.g_00456	Prah.g_01339
OG0000845	Prbd.g_00457	Prah.g_01338
OG0000846	Prbd.g_00458	Prah.g_01337
OG0000847	Prbd.g_00459	Prah.g_01336
OG0000848	Prbd.g_00460	Prah.g_01335
OG0000849	Prbd.g_00461	Prah.g_01331
OG0000850	Prbd.g_00462	Prah.g_01329
OG0000851	Prbd.g_00464	Prah.g_01325
OG0000852	Prbd.g_00467	Prah.g_01323
OG0000853	Prbd.g_00469	Prah.g_01321
OG0000854	Prbd.g_00470	Prah.g_01320
OG0000855	Prbd.g_00471	Prah.g_01318
OG0000856	Prbd.g_00472	Prah.g_01317
OG0000857	Prbd.g_00473	Prah.g_01316
OG0000858	Prbd.g_00475	Prah.g_01307
OG0000859	Prbd.g_00476	Prah.g_01305
OG0000860	Prbd.g_00477	Prah.g_01304
OG0000861	Prbd.g_00478	Prah.g_01303
OG0000862	Prbd.g_00479	Prah.g_01302
OG0000863	Prbd.g_00480	Prah.g_01298
OG0000864	Prbd.g_00481	Prah.g_01297
OG0000865	Prbd.g_00482	Prah.g_01296
OG0000866	Prbd.g_00483	Prah.g_01295
OG0000867	Prbd.g_00486	Prah.g_01292
OG0000868	Prbd.g_00488	Prah.g_01291
OG0000869	Prbd.g_00489	Prah.g_01262
OG0000870	Prbd.g_00490	Prah.g_01259
OG0000871	Prbd.g_00491	Prah.g_01258
OG0000872	Prbd.g_00492	Prah.g_01255
OG0000873	Prbd.g_00493	Prah.g_01254
OG0000874	Prbd.g_00494	Prah.g_01253
OG0000875	Prbd.g_00495	Prah.g_01251
OG0000876	Prbd.g_00497	Prah.g_01249
OG0000877	Prbd.g_00498	Prah.g_01248
OG0000878	Prbd.g_00499	Prah.g_01247
OG0000879	Prbd.g_00500	Prah.g_01246
OG0000880	Prbd.g_00501	Prah.g_01245
OG0000881	Prbd.g_00502	Prah.g_01244
OG0000882	Prbd.g_00503	Prah.g_01243
OG0000883	Prbd.g_00504	Prah.g_01263
OG0000884	Prbd.g_00505	Prah.g_01264
OG0000885	Prbd.g_00506	Prah.g_01265
OG0000886	Prbd.g_00507	Prah.g_01266
OG0000887	Prbd.g_00508	Prah.g_01268
OG0000888	Prbd.g_00509	Prah.g_01272
OG0000889	Prbd.g_00510	Prah.g_01273
OG0000890	Prbd.g_00511	Prah.g_01275
OG0000891	Prbd.g_00512	Prah.g_01276
OG0000892	Prbd.g_00513	Prah.g_01278
OG0000893	Prbd.g_00514	Prah.g_01279
OG0000894	Prbd.g_00516	Prah.g_01282
OG0000895	Prbd.g_00517	Prah.g_01283
OG0000896	Prbd.g_00519	Prah.g_01285
OG0000897	Prbd.g_00520	Prah.g_01286
OG0000898	Prbd.g_00521	Prah.g_01289
OG0000899	Prbd.g_00522	Prah.g_01290
OG0000900	Prbd.g_00524	Prah.g_01239
OG0000901	Prbd.g_01858	Prah.g_01610
OG0000902	Prbd.g_01812	Prah.g_01349
OG0000903	Prbd.g_01811	Prah.g_01350
OG0000904	Prbd.g_01810	Prah.g_01351
OG0000905	Prbd.g_01809	Prah.g_01353
OG0000906	Prbd.g_01808	Prah.g_01355
OG0000907	Prbd.g_01806	Prah.g_01357
OG0000908	Prbd.g_01805	Prah.g_01358
OG0000909	Prbd.g_01804	Prah.g_01359
OG0000910	Prbd.g_01803	Prah.g_01360
OG0000911	Prbd.g_01802	Prah.g_01361
OG0000912	Prbd.g_01799	Prah.g_01365
OG0000913	Prbd.g_01798	Prah.g_01368
OG0000914	Prbd.g_01797	Prah.g_01369
OG0000915	Prbd.g_01795	Prah.g_01372
OG0000916	Prbd.g_01794	Prah.g_01373
OG0000917	Prbd.g_01793	Prah.g_01374
OG0000918	Prbd.g_01792	Prah.g_01375
OG0000919	Prbd.g_01791	Prah.g_01376
OG0000920	Prbd.g_01790	Prah.g_01377
OG0000921	Prbd.g_01788	Prah.g_01380
OG0000922	Prbd.g_01787	Prah.g_01381
OG0000923	Prbd.g_01782	Prah.g_00327
OG0000924	Prbd.g_01781	Prah.g_00326
OG0000925	Prbd.g_01778	Prah.g_00323
OG0000926	Prbd.g_01777	Prah.g_00224
OG0000927	Prbd.g_01776	Prah.g_00571
OG0000928	Prbd.g_01774	Prah.g_01183
OG0000929	Prbd.g_01772	Prah.g_00918
OG0000930	Prbd.g_01770	Prah.g_00895
OG0000931	Prbd.g_01769	Prah.g_00560
OG0000932	Prbd.g_01766	Prah.g_01663
OG0000933	Prbd.g_01762	Prah.g_01577
OG0000934	Prbd.g_01761	Prah.g_01578
OG0000935	Prbd.g_01760	Prah.g_01579
OG0000936	Prbd.g_01759	Prah.g_01580
OG0000937	Prbd.g_01758	Prah.g_01581
OG0000938	Prbd.g_01757	Prah.g_01582
OG0000939	Prbd.g_01756	Prah.g_01583
OG0000940	Prbd.g_01755	Prah.g_01584
OG0000941	Prbd.g_01754	Prah.g_01586
OG0000942	Prbd.g_01753	Prah.g_01587
OG0000943	Prbd.g_01752	Prah.g_01588
OG0000944	Prbd.g_01751	Prah.g_01589
OG0000945	Prbd.g_01750	Prah.g_01590
OG0000946	Prbd.g_01749	Prah.g_01591
OG0000947	Prbd.g_01748	Prah.g_01592
OG0000948	Prbd.g_01747	Prah.g_01593
OG0000949	Prbd.g_01746	Prah.g_01594
OG0000950	Prbd.g_01736	Prah.g_02242
OG0000951	Prbd.g_01707	Prah.g_00435
OG0000952	Prbd.g_01706	Prah.g_00434
OG0000953	Prbd.g_01705	Prah.g_00433
OG0000954	Prbd.g_01704	Prah.g_00428
OG0000955	Prbd.g_01703	Prah.g_00427
OG0000956	Prbd.g_01701	Prah.g_00423
OG0000957	Prbd.g_01700	Prah.g_00421
OG0000958	Prbd.g_01699	Prah.g_00420
OG0000959	Prbd.g_01698	Prah.g_00419
OG0000960	Prbd.g_01697	Prah.g_00418
OG0000961	Prbd.g_01696	Prah.g_00417
OG0000962	Prbd.g_01695	Prah.g_00415
OG0000963	Prbd.g_01694	Prah.g_00414
OG0000964	Prbd.g_01693	Prah.g_00412
OG0000965	Prbd.g_01691	Prah.g_00410
OG0000966	Prbd.g_01690	Prah.g_00409
OG0000967	Prbd.g_01687	Prah.g_00406
OG0000968	Prbd.g_01686	Prah.g_00403
OG0000969	Prbd.g_01685	Prah.g_00402
OG0000970	Prbd.g_01684	Prah.g_00401
OG0000971	Prbd.g_01683	Prah.g_00400
OG0000972	Prbd.g_01682	Prah.g_00399
OG0000973	Prbd.g_01680	Prah.g_00397
OG0000974	Prbd.g_01679	Prah.g_00396
OG0000975	Prbd.g_01678	Prah.g_00395
OG0000976	Prbd.g_01677	Prah.g_00394
OG0000977	Prbd.g_01676	Prah.g_00391
OG0000978	Prbd.g_01675	Prah.g_00390
OG0000979	Prbd.g_01674	Prah.g_00389
OG0000980	Prbd.g_01673	Prah.g_00388
OG0000981	Prbd.g_01672	Prah.g_00386
OG0000982	Prbd.g_01671	Prah.g_00385
OG0000983	Prbd.g_01670	Prah.g_00384
OG0000984	Prbd.g_01666	Prah.g_00379
OG0000985	Prbd.g_01665	Prah.g_00376
OG0000986	Prbd.g_01664	Prah.g_00374
OG0000987	Prbd.g_01662	Prah.g_00371
OG0000988	Prbd.g_01661	Prah.g_00370
OG0000989	Prbd.g_01660	Prah.g_00369
OG0000990	Prbd.g_01659	Prah.g_00368
OG0000991	Prbd.g_01658	Prah.g_00367
OG0000992	Prbd.g_01657	Prah.g_00366
OG0000993	Prbd.g_01656	Prah.g_00365
OG0000994	Prbd.g_01655	Prah.g_00364
OG0000995	Prbd.g_01654	Prah.g_00363
OG0000996	Prbd.g_01653	Prah.g_00362
OG0000997	Prbd.g_01651	Prah.g_00360
OG0000998	Prbd.g_01648	Prah.g_01217
OG0000999	Prbd.g_01646	Prah.g_01605
OG0001000	Prbd.g_01645	Prah.g_01615
OG0001001	Prbd.g_01644	Prah.g_01617
OG0001002	Prbd.g_01642	Prah.g_01619
OG0001003	Prbd.g_01641	Prah.g_01620
OG0001004	Prbd.g_01640	Prah.g_00538
OG0001005	Prbd.g_01639	Prah.g_01621
OG0001006	Prbd.g_01637	Prah.g_01623
OG0001007	Prbd.g_01636	Prah.g_01624
OG0001008	Prbd.g_01635	Prah.g_01625
OG0001009	Prbd.g_01634	Prah.g_01627
OG0001010	Prbd.g_01633	Prah.g_01628
OG0001011	Prbd.g_01632	Prah.g_01631
OG0001012	Prbd.g_01631	Prah.g_01632
OG0001013	Prbd.g_01630	Prah.g_01633
OG0001014	Prbd.g_01629	Prah.g_01634
OG0001015	Prbd.g_01628	Prah.g_01635
OG0001016	Prbd.g_01627	Prah.g_01636
OG0001017	Prbd.g_01626	Prah.g_01637
OG0001018	Prbd.g_01625	Prah.g_01639
OG0001019	Prbd.g_01624	Prah.g_01640
OG0001020	Prbd.g_01623	Prah.g_01641
OG0001021	Prbd.g_01622	Prah.g_01642
OG0001022	Prbd.g_01621	Prah.g_01643
OG0001023	Prbd.g_01620	Prah.g_01644
OG0001024	Prbd.g_01617	Prah.g_01645
OG0001025	Prbd.g_01616	Prah.g_01648
OG0001026	Prbd.g_01615	Prah.g_01649
OG0001027	Prbd.g_01614	Prah.g_01791
OG0001028	Prbd.g_01613	Prah.g_01651
OG0001029	Prbd.g_01612	Prah.g_01652
OG0001030	Prbd.g_01609	Prah.g_01655
OG0001031	Prbd.g_01608	Prah.g_01656
OG0001032	Prbd.g_01600	Prah.g_00541
OG0001033	Prbd.g_01593	Prah.g_00515
OG0001034	Prbd.g_01566	Prah.g_00651
OG0001035	Prbd.g_01531	Prah.g_01667
OG0001036	Prbd.g_01530	Prah.g_01668
OG0001037	Prbd.g_01524	Prah.g_01677
OG0001038	Prbd.g_01523	Prah.g_01678
OG0001039	Prbd.g_01522	Prah.g_01679
OG0001040	Prbd.g_01521	Prah.g_01681
OG0001041	Prbd.g_01519	Prah.g_01685
OG0001042	Prbd.g_01518	Prah.g_01687
OG0001043	Prbd.g_01517	Prah.g_01688
OG0001044	Prbd.g_01516	Prah.g_01689
OG0001045	Prbd.g_01515	Prah.g_01690
OG0001046	Prbd.g_01514	Prah.g_01692
OG0001047	Prbd.g_01513	Prah.g_01693
OG0001048	Prbd.g_01511	Prah.g_01694
OG0001049	Prbd.g_01510	Prah.g_01695
OG0001050	Prbd.g_01509	Prah.g_01696
OG0001051	Prbd.g_01508	Prah.g_01697
OG0001052	Prbd.g_01507	Prah.g_01698
OG0001053	Prbd.g_01506	Prah.g_01699
OG0001054	Prbd.g_01505	Prah.g_01700
OG0001055	Prbd.g_01504	Prah.g_01701
OG0001056	Prbd.g_01503	Prah.g_01703
OG0001057	Prbd.g_01501	Prah.g_01705
OG0001058	Prbd.g_01500	Prah.g_01707
OG0001059	Prbd.g_01499	Prah.g_01709
OG0001060	Prbd.g_01498	Prah.g_01710
OG0001061	Prbd.g_01497	Prah.g_01711
OG0001062	Prbd.g_01496	Prah.g_01713
OG0001063	Prbd.g_01495	Prah.g_01714
OG0001064	Prbd.g_01494	Prah.g_01716
OG0001065	Prbd.g_01493	Prah.g_01717
OG0001066	Prbd.g_01492	Prah.g_01718
OG0001067	Prbd.g_01491	Prah.g_01719
OG0001068	Prbd.g_01490	Prah.g_01720
OG0001069	Prbd.g_01487	Prah.g_01727
OG0001070	Prbd.g_01485	Prah.g_01729
OG0001071	Prbd.g_01484	Prah.g_01730
OG0001072	Prbd.g_01483	Prah.g_01731
OG0001073	Prbd.g_01482	Prah.g_01732
OG0001074	Prbd.g_01481	Prah.g_01733
OG0001075	Prbd.g_01479	Prah.g_01736
OG0001076	Prbd.g_01477	Prah.g_01738
OG0001077	Prbd.g_01476	Prah.g_01739
OG0001078	Prbd.g_01475	Prah.g_01740
OG0001079	Prbd.g_01474	Prah.g_01741
OG0001080	Prbd.g_01473	Prah.g_01742
OG0001081	Prbd.g_01472	Prah.g_01743
OG0001082	Prbd.g_01471	Prah.g_01744
OG0001083	Prbd.g_01470	Prah.g_01745
OG0001084	Prbd.g_01469	Prah.g_01759
OG0001085	Prbd.g_01468	Prah.g_01760
OG0001086	Prbd.g_01463	Prah.g_02073
OG0001087	Prbd.g_01462	Prah.g_02071
OG0001088	Prbd.g_01461	Prah.g_02070
OG0001089	Prbd.g_01459	Prah.g_02067
OG0001090	Prbd.g_01458	Prah.g_02066
OG0001091	Prbd.g_01457	Prah.g_02065
OG0001092	Prbd.g_01456	Prah.g_02064
OG0001093	Prbd.g_01455	Prah.g_02063
OG0001094	Prbd.g_01454	Prah.g_02062
OG0001095	Prbd.g_01453	Prah.g_02061
OG0001096	Prbd.g_01452	Prah.g_02060
OG0001097	Prbd.g_01451	Prah.g_02059
OG0001098	Prbd.g_01450	Prah.g_02058
OG0001099	Prbd.g_01449	Prah.g_02056
OG0001100	Prbd.g_01448	Prah.g_02055
OG0001101	Prbd.g_01447	Prah.g_02054
OG0001102	Prbd.g_01444	Prah.g_02041
OG0001103	Prbd.g_01443	Prah.g_02042
OG0001104	Prbd.g_01442	Prah.g_02046
OG0001105	Prbd.g_01440	Prah.g_02044
OG0001106	Prbd.g_01438	Prah.g_02047
OG0001107	Prbd.g_01437	Prah.g_02048
OG0001108	Prbd.g_01436	Prah.g_02050
OG0001109	Prbd.g_01433	Prah.g_02039
OG0001110	Prbd.g_01431	Prah.g_02037
OG0001111	Prbd.g_01430	Prah.g_02036
OG0001112	Prbd.g_01429	Prah.g_02035
OG0001113	Prbd.g_01428	Prah.g_02034
OG0001114	Prbd.g_01427	Prah.g_02033
OG0001115	Prbd.g_01426	Prah.g_02032
OG0001116	Prbd.g_01425	Prah.g_02031
OG0001117	Prbd.g_01424	Prah.g_02030
OG0001118	Prbd.g_01423	Prah.g_02029
OG0001119	Prbd.g_01422	Prah.g_02028
OG0001120	Prbd.g_01421	Prah.g_02027
OG0001121	Prbd.g_01420	Prah.g_02026
OG0001122	Prbd.g_01419	Prah.g_02025
OG0001123	Prbd.g_01418	Prah.g_02024
OG0001124	Prbd.g_01417	Prah.g_02023
OG0001125	Prbd.g_01416	Prah.g_02022
OG0001126	Prbd.g_01415	Prah.g_02021
OG0001127	Prbd.g_01414	Prah.g_02020
OG0001128	Prbd.g_01413	Prah.g_02019
OG0001129	Prbd.g_01412	Prah.g_02018
OG0001130	Prbd.g_01411	Prah.g_02017
OG0001131	Prbd.g_01410	Prah.g_02016
OG0001132	Prbd.g_01409	Prah.g_02015
OG0001133	Prbd.g_01408	Prah.g_02014
OG0001134	Prbd.g_01407	Prah.g_02013
OG0001135	Prbd.g_01406	Prah.g_02012
